,Player,Nation,Pos,Squad,Age,Born,MP_Playing Time,Starts_Playing Time,Min_Playing Time,90s_Playing Time,Gls_Performance,Ast_Performance,G-PK_Performance,PK_Performance,PKatt_Performance,CrdY_Performance,CrdR_Performance,Gls_Per 90 Minutes,Ast_Per 90 Minutes,G+A_Per 90 Minutes,G-PK_Per 90 Minutes,G+A-PK_Per 90 Minutes,xG_Expected,npxG_Expected,xA_Expected,npxG+xA_Expected,xG_Per 90 Minutes,xA_Per 90 Minutes,xG+xA_Per 90 Minutes,npxG_Per 90 Minutes,npxG+xA_Per 90 Minutes
117,Xavier Chavalerin,fr  FRA,MF,Reims,29,1991,30,29,2547,28.3,0,3,0,0,0,8,0,0.00,0.11,0.11,0.00,0.11,1.2,1.2,2.4,3.6,0.04,0.09,0.13,0.04,0.13
118,Pape Cheikh Diop,sn  SEN,MF,Dijon,22,1997,21,13,1089,12.1,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.7,1.1,0.03,0.06,0.09,0.03,0.09
119,Rayan Cherki,fr  FRA,"FW,MF",Lyon,16,2003,27,5,698,7.8,1,3,1,0,0,1,1,0.13,0.39,0.52,0.13,0.52,1.0,1.0,2.1,3.1,0.13,0.28,0.40,0.13,0.40
120,Pedro Chirivella,es  ESP,MF,Nantes,23,1997,32,26,2280,25.3,0,2,0,0,0,4,0,0.00,0.08,0.08,0.00,0.08,0.3,0.3,1.1,1.5,0.01,0.05,0.06,0.01,0.06
121,Joris Chotard,fr  FRA,MF,Montpellier,18,2001,29,11,1165,12.9,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.4,1.1,0.06,0.03,0.09,0.06,0.09
122,Mounir Chouiar,fr  FRA,"FW,MF",Dijon,21,1999,23,14,1288,14.3,0,2,0,0,1,5,0,0.00,0.14,0.14,0.00,0.14,2.0,1.2,2.0,3.2,0.14,0.14,0.28,0.09,0.23
123,Sébastien Cibois,fr  FRA,GK,Brest,22,1998,3,3,270,3.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
124,Alexis Claude-Maurice,fr  FRA,"MF,FW",Nice,22,1998,30,21,1910,21.2,4,5,4,0,0,2,0,0.19,0.24,0.42,0.19,0.42,4.0,4.0,3.1,7.0,0.19,0.14,0.33,0.19,0.33
125,Jonathan Clauss,fr  FRA,DF,Lens,27,1992,33,30,2521,28.0,3,6,3,0,0,2,0,0.11,0.21,0.32,0.11,0.32,1.8,1.8,6.0,7.8,0.06,0.22,0.28,0.06,0.28
126,Marcus Coco,fr  FRA,"MF,FW",Nantes,24,1996,32,16,1474,16.4,0,2,0,0,0,5,0,0.00,0.12,0.12,0.00,0.12,0.9,0.9,1.4,2.3,0.06,0.09,0.14,0.06,0.14
127,Racine Coly,sn  SEN,DF,Nice,24,1995,1,0,17,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
128,Daniel Congré,fr  FRA,DF,Montpellier,35,1985,38,38,3292,36.6,2,0,2,0,0,4,0,0.05,0.00,0.05,0.05,0.05,1.3,1.3,0.1,1.4,0.03,0.00,0.04,0.03,0.04
129,Sébastien Corchia,fr  FRA,DF,Nantes,29,1990,25,23,2066,23.0,0,1,0,0,0,3,0,0.00,0.04,0.04,0.00,0.04,0.7,0.7,1.5,2.1,0.03,0.06,0.09,0.03,0.09
130,Maxwel Cornet,ci  CIV,"DF,FW",Lyon,23,1996,36,29,2446,27.2,2,5,2,0,0,5,0,0.07,0.18,0.26,0.07,0.26,2.5,2.5,3.4,6.0,0.09,0.13,0.22,0.09,0.22
131,David Pereira da Costa,pt  POR,"MF,FW",Lens,19,2001,8,1,158,1.8,1,1,1,0,0,0,0,0.57,0.57,1.14,0.57,1.14,0.7,0.7,0.1,0.9,0.43,0.07,0.49,0.43,0.49
132,Charles Costes,fr  FRA,MF,Dijon,17,2002,1,0,2,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
133,Benoît Costil,fr  FRA,GK,Bordeaux,33,1987,38,38,3420,38.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
134,Kalifa Coulibaly,ml  MLI,FW,Nantes,28,1991,17,11,981,10.9,3,1,2,1,1,2,0,0.28,0.09,0.37,0.18,0.28,3.0,2.2,0.5,2.7,0.28,0.04,0.32,0.21,0.25
135,Lassana Coulibaly,ml  MLI,"MF,FW",Angers,24,1996,29,18,1687,18.7,1,1,1,0,0,4,1,0.05,0.05,0.11,0.05,0.11,0.7,0.7,1.3,1.9,0.04,0.07,0.10,0.04,0.10
136,Senou Coulibaly,ml  MLI,DF,Dijon,25,1994,22,22,1934,21.5,2,0,2,0,0,6,1,0.09,0.00,0.09,0.09,0.09,0.7,0.7,0.0,0.7,0.03,0.00,0.03,0.03,0.03
137,Nicolas Cozza,fr  FRA,DF,Montpellier,21,1999,20,15,1369,15.2,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.4,0.8,0.02,0.03,0.05,0.02,0.05
138,Adrián Cubas,py  PAR,MF,Nîmes,24,1996,27,27,2242,24.9,1,0,1,0,0,6,1,0.04,0.00,0.04,0.04,0.04,0.5,0.5,0.6,1.1,0.02,0.03,0.04,0.02,0.04
139,Mickaël Cuisance,fr  FRA,MF,Marseille,20,1999,23,11,1024,11.4,2,1,2,0,0,3,0,0.18,0.09,0.26,0.18,0.26,0.9,0.9,0.7,1.6,0.08,0.06,0.14,0.08,0.14
140,Damien Da Silva,fr  FRA,DF,Rennes,32,1988,30,30,2661,29.6,4,0,4,0,0,7,1,0.14,0.00,0.14,0.14,0.14,1.8,1.8,0.6,2.4,0.06,0.02,0.08,0.06,0.08
141,Colin Dagba,fr  FRA,DF,Paris S-G,21,1998,25,15,1357,15.1,1,2,1,0,0,3,0,0.07,0.13,0.20,0.07,0.20,0.3,0.3,1.0,1.3,0.02,0.07,0.09,0.02,0.09
142,Flavius Daniliuc,at  AUT,DF,Nice,19,2001,23,15,1477,16.4,1,0,1,0,0,0,0,0.06,0.00,0.06,0.06,0.06,0.8,0.8,0.3,1.0,0.05,0.02,0.06,0.05,0.06
143,Dante,br  BRA,DF,Nice,36,1983,9,9,774,8.6,2,1,2,0,0,2,0,0.23,0.12,0.35,0.23,0.35,0.6,0.6,0.2,0.8,0.07,0.02,0.09,0.07,0.09
144,Jonathan David,ca  CAN,FW,Lille,20,2000,37,29,2354,26.2,13,2,13,0,0,0,0,0.50,0.08,0.57,0.50,0.57,9.8,9.8,3.1,13.0,0.38,0.12,0.50,0.38,0.50
145,Mattia De Sciglio,it  ITA,DF,Lyon,27,1992,29,14,1467,16.3,0,1,0,0,0,4,1,0.00,0.06,0.06,0.00,0.06,0.1,0.1,1.5,1.6,0.01,0.09,0.10,0.01,0.10
146,Thibault De Smet,be  BEL,DF,Reims,22,1998,8,6,496,5.5,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.4,0.4,0.00,0.08,0.08,0.00,0.08
147,Lucas Deaux,fr  FRA,"MF,DF",Nîmes,31,1988,25,19,1754,19.5,1,2,1,0,0,4,1,0.05,0.10,0.15,0.05,0.15,0.9,0.9,1.0,1.9,0.05,0.05,0.10,0.05,0.10
148,Mathieu Debuchy,fr  FRA,DF,Saint-Étienne,35,1985,26,25,2103,23.4,2,1,2,0,0,5,0,0.09,0.04,0.13,0.09,0.13,2.6,2.6,1.7,4.3,0.11,0.07,0.18,0.11,0.18
149,Romain Del Castillo,fr  FRA,"MF,FW",Rennes,24,1996,26,5,652,7.2,0,5,0,0,0,2,0,0.00,0.69,0.69,0.00,0.69,1.2,1.2,2.2,3.4,0.17,0.30,0.47,0.17,0.47
150,Thomas Delaine,fr  FRA,DF,Metz,28,1992,24,19,1779,19.8,3,2,3,0,0,4,0,0.15,0.10,0.25,0.15,0.25,1.1,1.1,0.8,1.9,0.06,0.04,0.10,0.06,0.10
151,Jonathan Delaplace,fr  FRA,DF,Lorient,34,1986,18,9,906,10.1,0,1,0,0,0,1,1,0.00,0.10,0.10,0.00,0.10,0.2,0.2,1.6,1.8,0.02,0.16,0.18,0.02,0.18
152,Sacha Delaye,fr  FRA,MF,Montpellier,18,2002,1,0,7,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
153,Andy Delort,dz  ALG,FW,Montpellier,28,1991,30,30,2482,27.6,15,9,15,0,1,4,0,0.54,0.33,0.87,0.54,0.87,10.8,10.0,5.9,15.9,0.39,0.21,0.60,0.36,0.58
154,Moussa Dembélé,fr  FRA,FW,Lyon,24,1996,16,6,677,7.5,1,0,1,0,0,3,0,0.13,0.00,0.13,0.13,0.13,3.8,3.8,0.7,4.5,0.51,0.09,0.59,0.51,0.59
155,Jason Denayer,be  BEL,DF,Lyon,25,1995,31,31,2614,29.0,1,0,1,0,0,1,0,0.03,0.00,0.03,0.03,0.03,0.5,0.5,0.0,0.5,0.02,0.00,0.02,0.02,0.02
156,Kevin Denkey,tg  TOG,FW,Nîmes,19,2000,10,6,524,5.8,1,1,1,0,0,3,0,0.17,0.17,0.34,0.17,0.34,1.8,1.8,0.6,2.3,0.31,0.10,0.40,0.31,0.40
157,Memphis Depay,nl  NED,FW,Lyon,26,1994,37,33,2923,32.5,20,12,12,8,8,4,0,0.62,0.37,0.99,0.37,0.74,17.7,11.7,13.9,25.5,0.55,0.43,0.97,0.36,0.79
158,Clément Depres,fr  FRA,MF,Nîmes,25,1994,1,0,14,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
159,Ángel Di María,ar  ARG,"FW,MF",Paris S-G,32,1988,27,23,1853,20.6,5,9,5,0,0,1,0,0.24,0.44,0.68,0.24,0.68,5.1,5.1,10.6,15.7,0.25,0.52,0.76,0.25,0.76
160,Boulaye Dia,sn  SEN,"FW,MF",Reims,23,1996,36,35,2930,32.6,14,1,9,5,5,2,0,0.43,0.03,0.46,0.28,0.31,13.2,9.4,1.8,11.1,0.40,0.05,0.46,0.29,0.34
161,Abdou Diallo,sn  SEN,DF,Paris S-G,24,1996,22,17,1490,16.6,0,1,0,0,0,3,2,0.00,0.06,0.06,0.00,0.06,0.3,0.3,0.5,0.7,0.02,0.03,0.04,0.02,0.04
162,Ibrahima Diallo,fr  FRA,MF,Brest,21,1999,5,5,440,4.9,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.4,0.4,0.00,0.08,0.08,0.00,0.08
163,Stéphane Diarra,fr  FRA,"FW,MF",Lorient,21,1998,13,2,197,2.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.3,0.4,0.05,0.14,0.19,0.05,0.19
164,Raphael Dias Belloli,br  BRA,"FW,MF",Rennes,23,1996,6,5,404,4.5,1,2,1,0,0,0,0,0.22,0.45,0.67,0.22,0.67,1.2,1.2,1.0,2.2,0.27,0.23,0.50,0.27,0.50
165,Krepin Diatta,sn  SEN,"MF,DF",Monaco,21,1999,12,3,389,4.3,1,0,1,0,0,3,0,0.23,0.00,0.23,0.23,0.23,0.5,0.5,0.1,0.6,0.12,0.02,0.14,0.12,0.14
166,Tristan Dingomé,cm  CMR,MF,Reims,29,1991,1,0,15,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
167,Sinaly Diomande,ci  CIV,DF,Lyon,19,2001,27,10,1133,12.6,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,1.0,1.0,0.3,1.2,0.08,0.02,0.10,0.08,0.10
168,Lois Diony,fr  FRA,FW,Angers,27,1992,36,20,1749,19.4,5,1,4,1,1,2,0,0.26,0.05,0.31,0.21,0.26,4.3,3.6,1.3,4.9,0.22,0.07,0.29,0.18,0.25
169,Sofiane Diop,fr  FRA,"MF,FW",Monaco,20,2000,32,24,2023,22.5,7,1,7,0,0,4,0,0.31,0.04,0.36,0.31,0.36,4.4,4.4,2.3,6.7,0.19,0.10,0.30,0.19,0.30
170,Andy Diouf,fr  FRA,FW,Rennes,18,2002,1,0,12,0.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
171,Yehvann Diouf,fr  FRA,GK,Reims,20,1999,2,1,135,1.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
172,Assane Dioussé,sn  SEN,DF,Saint-Étienne,22,1997,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
173,Axel Disasi,fr  FRA,DF,Monaco,22,1998,29,24,2011,22.3,3,0,3,0,0,4,2,0.13,0.00,0.13,0.13,0.13,2.3,2.3,0.4,2.7,0.10,0.02,0.12,0.10,0.12
174,Tiago Djaló,pt  POR,DF,Lille,20,2000,17,8,873,9.7,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.00,0.02,0.02,0.00,0.02
175,Alexander Djiku,gh  GHA,"DF,MF",Strasbourg,25,1994,30,29,2552,28.4,0,0,0,0,0,8,0,0.00,0.00,0.00,0.00,0.00,1.7,1.7,0.5,2.2,0.06,0.02,0.08,0.06,0.08
176,Mihai Dobre,ro  ROU,FW,Dijon,21,1998,22,4,529,5.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.3,0.8,0.08,0.05,0.13,0.08,0.13
177,Jeremy Doku,be  BEL,"MF,FW",Rennes,18,2002,30,26,2313,25.7,2,3,2,0,0,1,1,0.08,0.12,0.19,0.08,0.19,3.7,3.7,3.7,7.4,0.14,0.14,0.29,0.14,0.29
178,Kasper Dolberg,dk  DEN,FW,Nice,22,1997,25,21,1928,21.4,6,2,4,2,2,2,0,0.28,0.09,0.37,0.19,0.28,7.4,5.9,1.1,7.1,0.35,0.05,0.40,0.28,0.33
179,Keagan Dolly,za  RSA,MF,Montpellier,27,1993,18,3,452,5.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.2,0.3,0.02,0.04,0.07,0.02,0.07
180,Anastasios Donis,gr  GRE,MF,Reims,23,1996,3,1,97,1.1,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.02,0.00,0.02,0.02,0.02
181,Lucas Douath,fr  FRA,MF,Saint-Étienne,16,2003,30,13,1327,14.7,0,0,0,0,0,8,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.1,0.5,0.03,0.00,0.03,0.03,0.03
182,Cheick Doucouré,ml  MLI,MF,Lens,20,2000,33,30,2627,29.2,2,1,2,0,0,8,0,0.07,0.03,0.10,0.07,0.10,1.2,1.2,1.8,3.0,0.04,0.06,0.10,0.04,0.10
183,Fodé Doucouré,ml  MLI,DF,Reims,19,2001,7,3,333,3.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.5,0.6,0.05,0.13,0.17,0.05,0.17
184,Mahamadou Doucouré,fr  FRA,FW,Nîmes,20,2000,3,0,45,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
185,Moussa Doumbia,ml  MLI,"MF,FW",Reims,25,1994,23,9,899,10.0,0,1,0,0,0,1,0,0.00,0.10,0.10,0.00,0.10,0.6,0.6,1.2,1.8,0.06,0.12,0.18,0.06,0.18
186,Souleyman Doumbia,ci  CIV,DF,Angers,23,1996,27,24,2222,24.7,0,1,0,0,0,8,0,0.00,0.04,0.04,0.00,0.04,0.5,0.5,2.7,3.2,0.02,0.11,0.13,0.02,0.13
187,Mouhamadou Drammeh,fr  FRA,MF,Reims,21,1999,6,1,173,1.9,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.1,0.01,0.02,0.03,0.01,0.03
188,Julian Draxler,de  GER,"MF,FW",Paris S-G,26,1993,24,12,1064,11.8,4,3,4,0,0,3,0,0.34,0.25,0.59,0.34,0.59,2.2,2.2,2.8,4.9,0.18,0.23,0.42,0.18,0.42
189,Matthieu Dreyer,fr  FRA,GK,Lorient,31,1989,15,15,1350,15.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
190,Leo Dubois,fr  FRA,DF,Lyon,25,1994,37,35,2903,32.3,2,4,2,0,0,3,0,0.06,0.12,0.19,0.06,0.19,1.0,1.0,5.8,6.8,0.03,0.18,0.21,0.03,0.21
191,Haris Duljević,ba  BIH,"MF,FW",Nîmes,26,1993,20,8,773,8.6,0,2,0,0,0,1,0,0.00,0.23,0.23,0.00,0.23,1.1,1.1,1.3,2.4,0.13,0.15,0.28,0.13,0.28
192,Jean-Kevin Duverne,fr  FRA,DF,Brest,23,1997,27,22,2029,22.5,1,0,1,0,0,4,0,0.04,0.00,0.04,0.04,0.04,0.7,0.7,0.6,1.2,0.03,0.02,0.05,0.03,0.05
193,Eric Junior Dina Ebimbe,fr  FRA,"FW,MF",Dijon,19,2000,30,25,2144,23.8,1,1,1,0,0,5,0,0.04,0.04,0.08,0.04,0.08,3.8,3.8,2.0,5.7,0.16,0.08,0.24,0.16,0.24
194,Enzo Ebosse,fr  FRA,DF,Angers,21,1999,6,3,260,2.9,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.6,0.6,0.00,0.21,0.21,0.00,0.21
195,Bruno Ecuele Manga,ga  GAB,DF,Dijon,32,1988,38,38,3420,38.0,2,0,2,0,0,3,0,0.05,0.00,0.05,0.05,0.05,1.6,1.6,0.0,1.6,0.04,0.00,0.04,0.04,0.04
196,Hugo Ekitike,fr  FRA,"MF,FW",Reims,18,2002,2,0,88,1.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.2,0.18,0.04,0.21,0.18,0.21
197,Niclas Eliasson,se  SWE,"MF,FW",Nîmes,24,1995,30,19,1799,20.0,4,3,4,0,0,1,0,0.20,0.15,0.35,0.20,0.35,4.0,4.0,3.4,7.4,0.20,0.17,0.37,0.20,0.37
198,Sepe Elye Wahi,fr  FRA,FW,Montpellier,17,2003,18,3,555,6.2,3,1,3,0,0,1,0,0.49,0.16,0.65,0.49,0.65,2.0,2.0,0.7,2.8,0.33,0.12,0.45,0.33,0.45
199,Renaud Emond,be  BEL,FW,Nantes,28,1991,22,3,354,3.9,2,0,2,0,0,1,0,0.51,0.00,0.51,0.51,0.51,1.3,1.3,0.1,1.4,0.33,0.02,0.35,0.33,0.35
200,Yoann Etienne,fr  FRA,DF,Lorient,23,1997,1,1,90,1.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.05,0.05,0.00,0.05
201,Fábio,br  BRA,DF,Nantes,30,1990,22,19,1507,16.7,0,1,0,0,0,5,1,0.00,0.06,0.06,0.00,0.06,0.3,0.3,0.5,0.8,0.02,0.03,0.05,0.02,0.05
202,Cesc Fàbregas,es  ESP,MF,Monaco,33,1987,21,7,877,9.7,2,3,0,2,2,2,0,0.21,0.31,0.51,0.00,0.31,3.1,1.5,2.9,4.5,0.31,0.30,0.62,0.16,0.46
203,Wout Faes,be  BEL,DF,Reims,22,1998,33,33,2899,32.2,1,0,1,0,0,13,2,0.03,0.00,0.03,0.03,0.03,0.7,0.7,0.1,0.9,0.02,0.00,0.03,0.02,0.03
204,Romain Faivre,fr  FRA,"MF,FW",Brest,22,1998,36,33,2891,32.1,6,5,5,1,1,0,0,0.19,0.16,0.34,0.16,0.31,7.0,6.3,5.7,11.9,0.22,0.18,0.40,0.20,0.37
205,Wuilker Faríñez,ve  VEN,GK,Lens,22,1998,3,1,107,1.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
206,Noah Fatar,fr  FRA,"FW,MF",Angers,18,2002,2,0,21,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
207,Julien Faussurier,fr  FRA,DF,Brest,33,1987,17,9,955,10.6,0,3,0,0,0,2,0,0.00,0.28,0.28,0.00,0.28,0.5,0.5,2.2,2.7,0.04,0.21,0.25,0.04,0.25
208,Zinedine Ferhat,dz  ALG,"FW,MF",Nîmes,27,1993,33,33,2957,32.9,6,10,5,1,1,2,0,0.18,0.30,0.49,0.15,0.46,5.2,4.4,5.9,10.3,0.16,0.18,0.34,0.13,0.31
209,Jordan Ferri,fr  FRA,MF,Montpellier,28,1992,34,31,2577,28.6,0,3,0,0,0,6,0,0.00,0.10,0.10,0.00,0.10,0.2,0.2,1.5,1.7,0.01,0.05,0.06,0.01,0.06
210,Alexis Flips,fr  FRA,MF,Reims,20,2000,2,0,43,0.5,1,0,1,0,0,0,0,2.09,0.00,2.09,2.09,2.09,0.1,0.1,0.0,0.1,0.12,0.00,0.12,0.12,0.12
211,Alessandro Florenzi,it  ITA,DF,Paris S-G,29,1991,21,18,1538,17.1,2,1,2,0,0,1,0,0.12,0.06,0.18,0.12,0.18,2.2,2.2,2.0,4.2,0.13,0.12,0.24,0.13,0.24
212,Mamadou Fofana,ml  MLI,"MF,DF",Metz,22,1998,16,11,1070,11.9,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.1,0.4,0.03,0.00,0.03,0.03,0.03
213,Seko Fofana,ci  CIV,MF,Lens,25,1995,30,25,2309,25.7,2,3,2,0,0,2,0,0.08,0.12,0.19,0.08,0.19,3.2,3.2,2.3,5.5,0.12,0.09,0.22,0.12,0.22
214,Wesley Fofana,fr  FRA,DF,Saint-Étienne,19,2000,4,3,315,3.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.2,0.06,0.00,0.06,0.06,0.06
215,Youssouf Fofana,fr  FRA,MF,Monaco,21,1999,35,35,2873,31.9,0,3,0,0,0,10,1,0.00,0.09,0.09,0.00,0.09,2.1,2.1,2.3,4.4,0.06,0.07,0.14,0.06,0.14
216,Thomas Foket,be  BEL,DF,Reims,25,1994,37,37,3324,36.9,0,3,0,0,0,4,0,0.00,0.08,0.08,0.00,0.08,0.2,0.2,1.7,1.9,0.01,0.05,0.05,0.01,0.05
217,Lamine Fomba,fr  FRA,MF,Nîmes,22,1998,32,24,2175,24.2,1,1,1,0,0,8,0,0.04,0.04,0.08,0.04,0.08,2.3,2.3,0.9,3.2,0.09,0.04,0.13,0.09,0.13
218,Thomas Fontaine,mg  MAD,DF,Lorient,29,1991,4,4,320,3.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.04,0.00,0.04,0.04,0.04
219,José Fonte,pt  POR,DF,Lille,36,1983,36,36,3185,35.4,3,0,3,0,0,7,0,0.08,0.00,0.08,0.08,0.08,1.2,1.2,0.4,1.6,0.03,0.01,0.04,0.03,0.04
220,Steven Fortes,cv  CPV,DF,Lens,28,1992,18,16,1435,15.9,0,0,0,0,0,7,1,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.2,0.5,0.02,0.01,0.03,0.02,0.03
221,Yassin Fortune,fr  FRA,FW,Angers,21,1999,1,0,15,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
222,Angelo Fulgini,fr  FRA,MF,Angers,23,1996,33,33,2725,30.3,7,3,6,1,1,4,0,0.23,0.10,0.33,0.20,0.30,5.4,4.7,4.7,9.3,0.18,0.15,0.33,0.15,0.31
223,Baptiste Gabard,fr  FRA,MF,Saint-Étienne,20,2000,2,2,133,1.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.02,0.02,0.00,0.02
224,Idrissa Gana Gueye,sn  SEN,MF,Paris S-G,30,1989,28,20,1581,17.6,2,1,2,0,0,3,0,0.11,0.06,0.17,0.11,0.17,0.7,0.7,0.6,1.3,0.04,0.03,0.07,0.04,0.07
225,Ignatius Ganago,cm  CMR,FW,Lens,21,1999,24,16,1304,14.5,7,0,7,0,0,0,0,0.48,0.00,0.48,0.48,0.48,7.0,7.0,1.0,8.0,0.48,0.07,0.56,0.48,0.56
226,Yann Gboho,fr  FRA,"MF,FW",Rennes,19,2001,10,2,303,3.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.9,0.9,0.2,1.1,0.28,0.06,0.34,0.28,0.34
227,Valère Germain,fr  FRA,FW,Marseille,30,1990,24,6,857,9.5,3,0,3,0,0,1,0,0.32,0.00,0.32,0.32,0.32,1.8,1.8,0.1,1.8,0.19,0.01,0.19,0.19,0.19
228,Willem Geubbels,fr  FRA,"FW,MF",Monaco,18,2001,14,2,294,3.3,1,0,1,0,0,3,1,0.31,0.00,0.31,0.31,0.31,1.0,1.0,0.1,1.1,0.31,0.04,0.35,0.31,0.35
229,Andrei Girotto,br  BRA,"DF,MF",Nantes,28,1992,34,29,2668,29.6,1,1,1,0,0,3,1,0.03,0.03,0.07,0.03,0.07,1.2,1.2,0.1,1.3,0.04,0.00,0.04,0.04,0.04
230,Aleksandr Golovin,ru  RUS,"MF,FW",Monaco,24,1996,21,12,1069,11.9,5,9,5,0,0,2,0,0.42,0.76,1.18,0.42,1.18,2.8,2.8,4.8,7.6,0.23,0.41,0.64,0.23,0.64
231,Vagner Gonçalves,cv  CPV,"FW,MF",Metz,24,1996,26,10,967,10.7,4,1,2,2,2,3,0,0.37,0.09,0.47,0.19,0.28,4.3,2.8,1.3,4.1,0.40,0.12,0.53,0.26,0.38
232,Álvaro González,es  ESP,DF,Marseille,30,1990,32,32,2831,31.5,2,3,2,0,0,14,0,0.06,0.10,0.16,0.06,0.16,0.9,0.9,0.4,1.4,0.03,0.01,0.04,0.03,0.04
233,Amine Gouiri,fr  FRA,"FW,MF",Nice,20,2000,34,31,2747,30.5,12,7,8,4,4,5,0,0.39,0.23,0.62,0.26,0.49,14.0,11.0,5.3,16.4,0.46,0.17,0.63,0.36,0.54
234,Jonathan Gradit,fr  FRA,DF,Lens,27,1992,33,33,2823,31.4,0,1,0,0,0,9,1,0.00,0.03,0.03,0.00,0.03,0.0,0.0,0.7,0.7,0.00,0.02,0.02,0.00,0.02
235,Andrew Gravillon,fr  FRA,DF,Lorient,22,1998,26,26,2272,25.2,1,2,1,0,0,3,1,0.04,0.08,0.12,0.04,0.12,1.0,1.0,0.3,1.3,0.04,0.01,0.05,0.04,0.05
236,Adrian Grbić,at  AUT,FW,Lorient,23,1996,33,9,961,10.7,4,0,1,3,3,2,0,0.37,0.00,0.37,0.09,0.09,5.7,3.4,0.5,4.0,0.54,0.05,0.58,0.32,0.37
237,Etienne Green,fr  FRA,GK,Saint-Étienne,20,2000,8,8,720,8.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
