,Player,Nation,Pos,Squad,Age,Born,90s,Tkl_Tackles,TklW_Tackles,Def 3rd_Tackles,Mid 3rd_Tackles,Att 3rd_Tackles,Tkl_Vs Dribbles,Att_Vs Dribbles,Tkl%_Vs Dribbles,Past_Vs Dribbles,Press_Pressures,Succ_Pressures,%_Pressures,Def 3rd_Pressures,Mid 3rd_Pressures,Att 3rd_Pressures,Blocks_Blocks,Sh_Blocks,ShSv_Blocks,Pass_Blocks,Int,Tkl+Int,Clr,Err
314,Yanis Lhery,fr  FRA,"MF,FW",Saint-Étienne,17,2003,0.3,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,1,1,0,0
315,Dimitri Liénard,fr  FRA,MF,Strasbourg,32,1988,20.3,50,31,22,22,6,23,52,44.2,29,343,106,30.9,108,190,45,33,1,0,32,28,78,13,0
316,Isaac Lihadji,fr  FRA,"MF,DF",Lille,18,2002,2.2,9,6,1,6,2,4,6,66.7,2,46,14,30.4,6,20,20,6,0,0,6,0,9,1,0
317,Pol Lirola,es  ESP,DF,Marseille,22,1997,17.3,31,15,17,12,2,15,37,40.5,22,201,67,33.3,73,71,57,30,6,0,24,31,62,34,0
318,Anthony Lopes,pt  POR,GK,Lyon,29,1990,38.0,0,0,0,0,0,0,1,0.0,1,4,1,25.0,4,0,0,1,0,0,1,0,0,2,3
319,Rony Lopes,pt  POR,"FW,MF",Nice,24,1995,19.8,22,18,4,16,2,8,29,27.6,21,296,81,27.4,53,140,103,14,3,0,11,15,37,9,0
320,Maxime Lopez,fr  FRA,"FW,MF",Marseille,22,1997,1.5,1,0,1,0,0,0,3,0.0,3,28,6,21.4,10,12,6,0,0,0,0,1,2,3,0
321,Dion Lopy,sn  SEN,MF,Reims,18,2002,2.8,2,1,0,2,0,0,3,0.0,3,41,12,29.3,15,22,4,0,0,0,0,4,6,1,0
322,Jordan Lotomba,ch  SUI,DF,Nice,21,1998,23.6,38,19,27,6,5,19,34,55.9,15,281,81,28.8,121,110,50,45,6,0,39,18,56,57,1
323,Adrien Louveau,fr  FRA,"DF,MF",Lens,20,2000,0.1,0,0,0,0,0,0,0,,0,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0
324,Imran Louza,fr  FRA,MF,Nantes,21,1999,26.4,51,34,24,22,5,16,67,23.9,51,537,151,28.1,166,279,92,40,6,0,34,46,97,22,2
325,Florentino Luís,pt  POR,MF,Monaco,20,1999,2.7,14,8,5,6,3,8,14,57.1,6,46,11,23.9,11,30,5,3,0,0,3,3,17,1,0
326,Yann M'Vila,fr  FRA,"MF,FW",Saint-Étienne,30,1990,0.2,0,0,0,0,0,0,1,0.0,1,5,1,20.0,1,3,1,0,0,0,0,0,0,0,0
327,Yvann Macon,fr  FRA,DF,Saint-Étienne,21,1998,6.0,30,19,24,4,2,7,24,29.2,17,122,38,31.1,71,39,12,12,2,0,10,2,32,11,0
328,Hugo Magnetti,fr  FRA,MF,Brest,22,1998,6.7,32,16,15,16,1,9,32,28.1,23,181,62,34.3,67,103,11,7,1,0,6,13,45,20,0
329,Hicham Mahou,fr  FRA,DF,Nice,21,1999,0.4,3,1,3,0,0,1,2,50.0,1,9,1,11.1,4,3,2,3,0,0,3,1,4,0,0
330,Habib Maïga,ci  CIV,MF,Metz,24,1996,29.9,87,56,42,39,6,37,90,41.1,53,700,210,30.0,256,372,72,51,9,0,42,41,128,48,0
331,Mike Maignan,fr  FRA,GK,Lille,24,1995,38.0,0,0,0,0,0,0,0,,0,2,1,50.0,2,0,0,0,0,0,0,0,0,2,2
332,Josh Maja,ng  NGA,FW,Bordeaux,21,1998,8.9,7,2,3,3,1,1,12,8.3,11,155,45,29.0,12,74,69,5,0,0,5,5,12,9,0
333,Radosław Majecki,pl  POL,GK,Monaco,20,1999,1.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
334,Abdul Majeed Waris,gh  GHA,"FW,MF",Strasbourg,28,1991,6.1,1,1,0,0,1,0,4,0.0,4,55,15,27.3,16,25,14,5,1,0,4,3,4,3,0
335,Marco Majouga,fr  FRA,"FW,MF",Nîmes,19,2001,1.2,0,0,0,0,0,0,2,0.0,2,10,2,20.0,0,2,8,1,0,0,1,1,1,1,0
336,Adilson Malanda,fr  FRA,MF,Nîmes,18,2001,0.2,1,0,1,0,0,0,0,,0,3,0,0.0,2,1,0,0,0,0,0,0,1,0,0
337,Hianga Mananga Mbock,fr  FRA,MF,Brest,20,1999,5.1,6,4,4,2,0,2,7,28.6,5,98,23,23.5,41,46,11,7,0,0,7,1,7,8,0
338,Vincent Manceau,fr  FRA,DF,Angers,31,1989,25.7,45,24,24,19,2,22,60,36.7,38,335,99,29.6,170,122,43,47,3,0,44,36,81,64,0
339,Steve Mandanda,fr  FRA,GK,Marseille,35,1985,37.0,0,0,0,0,0,0,1,0.0,1,4,2,50.0,4,0,0,0,0,0,0,0,0,0,2
340,Reinildo Mandava,mz  MOZ,DF,Lille,26,1994,24.2,79,52,44,28,7,36,60,60.0,24,351,119,33.9,141,149,61,54,4,0,50,55,134,76,0
341,Thomas Mangani,fr  FRA,MF,Angers,33,1987,29.9,64,49,27,32,5,25,84,29.8,59,640,172,26.9,202,377,61,43,7,0,36,33,97,62,0
342,Vito Mannone,it  ITA,GK,Monaco,32,1988,9.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
343,Myziane Maolida,fr  FRA,"FW,MF",Nice,21,1999,12.0,18,11,4,7,7,5,13,38.5,8,174,41,23.6,37,70,67,7,2,0,5,5,23,4,0
344,Faitout Maouassa,fr  FRA,DF,Rennes,22,1998,13.0,26,18,13,8,5,10,21,47.6,11,142,52,36.6,58,58,26,25,3,1,22,12,38,35,0
345,Sekou Mara,fr  FRA,FW,Bordeaux,18,2002,2.5,4,3,1,2,1,1,6,16.7,5,67,12,17.9,8,38,21,0,0,0,0,0,4,1,0
346,Fernando Marçal,br  BRA,DF,Lyon,31,1989,0.9,0,0,0,0,0,0,0,,0,4,1,25.0,0,3,1,0,0,0,0,0,0,6,0
347,Marcelo,br  BRA,DF,Lyon,33,1987,32.3,49,26,32,16,1,15,25,60.0,10,212,67,31.6,103,100,9,46,22,2,24,38,87,175,3
348,Dario Maresic,at  AUT,DF,Reims,20,1999,5.7,12,6,8,4,0,5,11,45.5,6,42,12,28.6,23,16,3,7,2,0,5,6,18,27,0
349,Jordan Marié,fr  FRA,MF,Dijon,28,1991,15.9,40,29,15,23,2,15,52,28.8,37,369,107,29.0,104,211,54,22,4,0,18,21,61,13,2
350,Guillermo Maripán,cl  CHI,DF,Monaco,26,1994,23.2,31,17,18,12,1,14,26,53.8,12,175,58,33.1,100,69,6,23,14,0,9,26,57,103,0
351,Marquinhos,br  BRA,DF,Paris S-G,26,1994,23.6,25,18,13,9,3,9,27,33.3,18,198,64,32.3,77,90,31,31,11,0,20,32,57,92,2
352,Jonas Martin,fr  FRA,MF,Rennes,30,1990,5.4,15,11,5,8,2,4,13,30.8,9,80,28,35.0,24,43,13,12,2,0,10,9,24,7,0
353,Pablo Martinez,fr  FRA,DF,Nîmes,31,1989,6.0,13,8,8,5,0,7,9,77.8,2,36,14,38.9,19,15,2,11,3,0,8,7,20,35,1
354,Gelson Martins,pt  POR,"MF,FW",Monaco,25,1995,17.2,39,22,10,12,17,12,42,28.6,30,311,98,31.5,53,146,112,25,0,0,25,12,51,6,0
355,Sylvain Marveaux,fr  FRA,"MF,FW",Lorient,34,1986,2.2,7,4,3,4,0,1,3,33.3,2,34,15,44.1,8,20,6,1,0,0,1,1,8,1,0
356,Pape Matar Sarr,sn  SEN,MF,Metz,17,2002,17.7,50,27,24,21,5,23,50,46.0,27,356,117,32.9,108,204,44,24,5,0,19,40,90,30,0
357,Eliot Matazo,be  BEL,MF,Monaco,18,2002,3.5,11,8,6,4,1,4,8,50.0,4,83,21,25.3,22,47,14,3,0,0,3,2,13,1,0
358,Chrislain Matsima,fr  FRA,DF,Monaco,18,2002,3.9,8,4,6,2,0,3,6,50.0,3,36,10,27.8,13,23,0,6,0,0,6,1,9,14,0
359,Tony Mauricio,fr  FRA,MF,Lens,26,1994,5.6,18,12,7,8,3,4,12,33.3,8,105,35,33.3,27,57,21,7,1,0,6,2,20,2,0
360,Stephy Mavididi,eng  ENG,"FW,MF",Montpellier,22,1998,22.6,13,6,6,6,1,5,26,19.2,21,313,72,23.0,80,139,94,22,0,0,22,20,33,5,0
361,Youssef Maziz,fr  FRA,"MF,FW",Metz,22,1998,2.9,1,1,1,0,0,0,7,0.0,7,45,9,20.0,11,20,14,2,0,0,2,3,4,2,0
362,Kylian Mbappé,fr  FRA,FW,Paris S-G,21,1998,26.4,9,5,3,1,5,2,11,18.2,9,183,57,31.1,7,52,124,12,1,0,11,7,16,7,1
363,Nathanael Mbuku,fr  FRA,"MF,FW",Reims,18,2002,24.6,33,22,10,14,9,9,24,37.5,15,414,99,23.9,94,178,142,34,3,0,31,16,49,9,0
364,Facundo Medina,ar  ARG,DF,Lens,21,1999,22.3,46,33,29,16,1,21,38,55.3,17,240,78,32.5,122,110,8,53,15,0,38,37,83,84,0
365,Farid El Melali,dz  ALG,"FW,MF",Angers,23,1997,4.6,9,4,5,3,1,2,11,18.2,9,87,25,28.7,23,37,27,13,0,0,13,7,16,2,1
366,Birger Meling,no  NOR,DF,Nîmes,25,1994,25.9,61,29,37,17,7,29,53,54.7,24,368,110,29.9,181,129,58,81,9,0,72,39,100,70,1
367,Houboulang Mendes,fr  FRA,DF,Lorient,22,1998,14.4,37,14,22,11,4,15,31,48.4,16,205,56,27.3,93,82,30,30,3,0,27,7,44,38,0
368,Pedro Mendes,pt  POR,DF,Montpellier,29,1990,18.1,35,24,26,8,1,13,22,59.1,9,183,62,33.9,112,67,4,33,13,0,20,26,61,63,1
369,Thiago Mendes,br  BRA,MF,Lyon,28,1992,24.9,57,38,18,33,6,16,42,38.1,26,373,141,37.8,121,201,51,39,7,0,32,40,97,33,0
370,Batista Mendy,fr  FRA,MF,Nantes,20,2000,0.8,2,1,0,2,0,0,1,0.0,1,14,3,21.4,5,7,2,3,1,0,2,1,3,2,0
371,Edouard Mendy,sn  SEN,GK,Rennes,28,1992,1.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
372,Mexer,mz  MOZ,DF,Bordeaux,31,1988,7.9,7,3,6,0,1,3,11,27.3,8,52,20,38.5,37,13,2,8,4,0,4,20,27,48,0
373,Clément Michelin,fr  FRA,DF,Lens,23,1997,12.8,32,16,14,14,4,12,18,66.7,6,127,28,22.0,49,50,28,26,4,0,22,14,46,30,0
374,Edouard Michut,fr  FRA,MF,Paris S-G,17,2003,0.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
375,Florian Miguel,fr  FRA,DF,Nîmes,23,1996,17.1,27,14,15,9,3,11,21,52.4,10,138,47,34.1,80,44,14,29,14,0,15,35,62,95,1
376,Arkadiusz Milik,pl  POL,FW,Marseille,26,1994,13.6,15,9,0,8,7,4,18,22.2,14,170,47,27.6,10,75,85,6,1,0,5,7,22,10,0
377,Enzo Millot,fr  FRA,MF,Monaco,18,2002,0.5,1,0,0,1,0,0,0,,0,8,3,37.5,2,3,3,1,0,0,1,1,2,0,0
378,Stefan Mitrović,rs  SRB,DF,Strasbourg,30,1990,30.9,35,24,28,6,1,17,31,54.8,14,235,91,38.7,176,57,2,37,15,1,22,30,65,151,2
379,Anthony Modeste,fr  FRA,FW,Saint-Étienne,32,1988,3.3,2,1,0,1,1,0,2,0.0,2,60,15,25.0,2,30,28,3,1,0,2,0,2,5,0
380,Terem Moffi,ng  NGA,FW,Lorient,21,1999,23.0,8,5,0,3,5,2,18,11.1,16,337,70,20.8,10,152,175,9,4,0,5,12,20,8,0
381,Dion Moise Sahi,ci  CIV,"FW,MF",Strasbourg,18,2001,1.0,0,0,0,0,0,0,0,,0,21,4,19.0,2,10,9,1,0,0,1,1,1,0,0
382,Florent Mollet,fr  FRA,MF,Montpellier,28,1991,26.2,22,13,6,12,4,9,51,17.6,42,315,61,19.4,72,179,64,27,3,0,24,29,51,13,0
383,Thomas Monconduit,fr  FRA,MF,Lorient,29,1991,12.8,38,25,17,19,2,10,36,27.8,26,253,74,29.2,104,127,22,19,4,0,15,12,50,24,0
384,Kévin Monnet-Paquet,fr  FRA,"MF,FW",Saint-Étienne,31,1988,6.3,10,7,5,1,4,5,13,38.5,8,122,33,27.0,34,46,42,10,0,0,10,6,16,11,0
385,Jérémy Morel,mg  MAD,DF,Lorient,36,1984,27.7,33,23,21,12,0,13,37,35.1,24,221,67,30.3,126,87,8,47,13,0,34,41,74,109,1
386,Aimen Moueffek,fr  FRA,"DF,MF",Saint-Étienne,19,2001,8.3,26,19,17,8,1,7,30,23.3,23,173,51,29.5,74,83,16,28,4,0,24,4,30,17,0
387,Harold Moukoudi,cm  CMR,DF,Saint-Étienne,22,1997,25.3,59,38,47,12,0,29,45,64.4,16,227,94,41.4,128,94,5,35,10,0,25,39,98,106,2
388,Jessy Moulin,fr  FRA,GK,Saint-Étienne,34,1986,29.0,0,0,0,0,0,0,1,0.0,1,2,1,50.0,2,0,0,0,0,0,0,0,0,2,2
389,Steve Mounié,bj  BEN,FW,Brest,25,1994,29.8,22,16,6,11,5,4,20,20.0,16,564,126,22.3,45,294,225,27,5,0,22,9,31,36,0
390,Samuel Moutoussamy,cd  COD,FW,Nantes,23,1996,0.9,0,0,0,0,0,0,1,0.0,1,27,4,14.8,3,14,10,0,0,0,0,0,0,0,0
391,Loris Mouyokolo,cg  CGO,DF,Lorient,19,2001,0.2,1,1,1,0,0,1,1,100.0,0,1,1,100.0,0,1,0,1,1,0,0,0,1,1,0
392,Benoît Mukinayi,fr  FRA,DF,Monaco,19,2001,31.9,31,23,18,13,0,10,29,34.5,19,202,74,36.6,98,98,6,39,15,0,24,38,69,179,1
393,Marshall Munetsi,zw  ZIM,"MF,DF",Reims,24,1996,21.4,42,28,26,12,4,14,38,36.8,24,296,72,24.3,128,134,34,50,25,2,25,34,76,102,2
394,Kévin N'Doram,fr  FRA,MF,Metz,24,1996,3.4,4,2,2,2,0,0,2,0.0,2,56,15,26.8,23,28,5,0,0,0,0,3,7,8,0
395,Stanley N'Soki,fr  FRA,DF,Nice,21,1999,13.8,33,25,20,10,3,13,21,61.9,8,125,50,40.0,70,43,12,31,7,0,24,23,56,47,2
396,Yuto Nagatomo,jp  JPN,DF,Marseille,33,1986,17.7,25,15,15,4,6,11,24,45.8,13,234,82,35.0,108,89,37,34,4,0,30,25,50,42,0
397,Kenny Nagera,fr  FRA,FW,Paris S-G,18,2002,0.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,1,0,0,1,0,0,0,0
398,Paul Nardi,fr  FRA,GK,Lorient,26,1994,23.0,0,0,0,0,0,0,1,0.0,1,2,0,0.0,2,0,0,0,0,0,0,1,1,0,0
399,Keylor Navas,cr  CRC,GK,Paris S-G,33,1986,28.0,0,0,0,0,0,0,0,,0,5,2,40.0,5,0,0,0,0,0,0,0,0,1,0
400,Papa Ndiaga Yade,sn  SEN,"FW,MF",Metz,20,2000,11.1,17,12,6,7,4,7,24,29.2,17,161,42,26.1,33,68,60,9,0,0,9,8,25,7,0
401,Bridge Ndilu,fr  FRA,"FW,MF",Nantes,20,2000,0.5,1,0,0,1,0,0,0,,0,11,5,45.5,1,6,4,1,0,0,1,0,1,0,0
402,Dan Ndoye,ch  SUI,"FW,MF",Nice,19,2000,6.1,8,7,2,6,0,1,5,20.0,4,121,32,26.4,32,44,45,6,0,0,6,3,11,6,0
403,Neymar,br  BRA,"MF,FW",Paris S-G,28,1992,15.7,13,10,1,4,8,5,34,14.7,29,211,65,30.8,24,77,110,10,0,0,10,7,20,0,0
404,Yvan Neyou,cm  CMR,MF,Saint-Étienne,23,1997,27.1,65,49,30,30,5,17,57,29.8,40,390,117,30.0,117,227,46,39,4,0,35,23,88,27,0
405,Muzinga Ngonda,cd  COD,DF,Dijon,25,1994,25.6,62,39,40,19,3,24,51,47.1,27,299,93,31.1,152,107,40,60,5,1,55,59,121,79,1
406,Ahmad Ngouyamsa,cm  CMR,DF,Dijon,19,2000,1.7,6,3,5,1,0,2,7,28.6,5,33,7,21.2,25,6,2,8,1,0,7,2,8,7,0
407,Opa Nguette,sn  SEN,"FW,MF",Metz,26,1994,12.6,18,13,1,9,8,3,12,25.0,9,182,48,26.4,26,75,81,14,2,0,12,2,20,3,1
408,Ibrahima Niane,sn  SEN,FW,Metz,21,1999,7.4,2,1,1,1,0,1,3,33.3,2,96,21,21.9,9,38,49,4,0,0,4,0,2,6,0
409,M'Baye Niang,sn  SEN,FW,Rennes,25,1994,4.7,2,2,2,0,0,1,2,50.0,1,62,18,29.0,6,36,20,4,1,0,3,0,2,4,0
410,Casimir Ninga,td  CHA,FW,Angers,27,1993,0.3,1,1,1,0,0,0,0,,0,10,3,30.0,0,6,4,0,0,0,0,0,1,1,0
411,Arnaud Nordin,fr  FRA,"MF,FW",Saint-Étienne,22,1998,19.7,19,9,6,8,5,5,22,22.7,17,271,70,25.8,58,110,103,12,2,0,10,8,27,11,0
412,Olivier Ntcham,fr  FRA,MF,Marseille,24,1996,1.3,1,1,0,1,0,0,1,0.0,1,25,5,20.0,11,9,5,2,0,0,2,0,1,2,0
413,Gerzino Nyamsi,fr  FRA,DF,Rennes,23,1997,9.7,12,9,4,7,1,4,5,80.0,1,79,32,40.5,43,28,8,14,5,0,9,9,21,39,0
414,Steven Nzonzi,fr  FRA,MF,Rennes,31,1988,32.3,34,26,15,16,3,11,30,36.7,19,221,76,34.4,65,121,35,33,12,0,21,17,51,50,0
415,Jonas Omlin,ch  SUI,GK,Montpellier,26,1994,29.7,0,0,0,0,0,0,2,0.0,2,4,1,25.0,4,0,0,0,0,0,0,0,0,0,0
416,Henry Onyekuru,ng  NGA,FW,Monaco,23,1997,1.6,1,1,1,0,0,0,2,0.0,2,30,8,26.7,4,14,12,1,0,0,1,0,1,0,0
417,Otávio,br  BRA,MF,Bordeaux,26,1994,17.3,60,48,39,19,2,19,52,36.5,33,452,128,28.3,180,243,29,31,6,0,25,13,73,33,0
418,Remi Oudin,fr  FRA,"FW,MF",Bordeaux,23,1996,26.9,30,18,18,5,7,12,33,36.4,21,236,64,27.1,78,90,68,40,3,0,37,43,73,44,1
419,Alexandre Oukidja,dz  ALG,GK,Metz,32,1988,34.0,0,0,0,0,0,0,2,0.0,2,7,1,14.3,7,0,0,1,0,0,1,0,0,1,3
420,Zinédine Ould Khaled,fr  FRA,MF,Angers,20,2000,0.4,1,0,0,1,0,1,2,50.0,1,15,0,0.0,5,9,1,0,0,0,0,0,1,0,0
421,Ambroise Oyongo,cm  CMR,DF,Montpellier,29,1991,6.2,14,7,12,2,0,5,12,41.7,7,66,19,28.8,42,21,3,15,3,0,12,2,16,24,0
422,Pablo,br  BRA,DF,Bordeaux,29,1991,12.0,19,12,14,5,0,10,17,58.8,7,84,30,35.7,58,23,3,25,15,0,10,17,36,72,1
423,Vincent Pajot,fr  FRA,MF,Metz,29,1990,10.2,42,28,21,16,5,6,17,35.3,11,196,66,33.7,70,99,27,17,2,0,15,23,65,14,0
424,Nicolas Pallois,fr  FRA,DF,Nantes,32,1987,30.8,70,37,48,22,0,31,72,43.1,41,302,112,37.1,175,115,12,60,23,1,37,47,117,197,4
425,Jonathan Panzo,eng  ENG,DF,Dijon,19,2000,20.0,32,17,20,11,1,12,19,63.2,7,213,72,33.8,125,78,10,35,12,0,23,54,86,106,1
426,Lucas Paquetá,br  BRA,MF,Lyon,22,1997,25.3,79,56,34,28,17,23,63,36.5,40,564,161,28.5,166,250,148,32,4,0,28,19,98,18,2
427,Gaëtan Paquiez,fr  FRA,DF,Nîmes,26,1994,11.6,26,13,16,5,5,11,31,35.5,20,150,41,27.3,68,48,34,21,4,0,17,12,38,38,0
428,Rubén Pardo,es  ESP,"MF,FW",Bordeaux,27,1992,0.3,0,0,0,0,0,0,0,,0,1,0,0.0,0,1,0,1,0,0,1,0,0,0,0
429,Leandro Paredes,ar  ARG,MF,Paris S-G,26,1994,14.5,34,25,14,16,4,15,42,35.7,27,170,57,33.5,41,90,39,18,5,0,13,16,50,19,1
430,Mateo Pavlović,ba  BIH,DF,Angers,30,1990,12.3,12,4,9,3,0,3,17,17.6,14,105,33,31.4,60,41,4,18,13,0,5,18,30,65,0
431,Strahinja Pavlović,rs  SRB,DF,Monaco,19,2001,0.0,0,0,0,0,0,0,0,,0,1,1,100.0,1,0,0,0,0,0,0,0,0,1,0
432,Dimitri Payet,fr  FRA,"FW,MF",Marseille,33,1987,26.9,32,20,7,18,7,14,38,36.8,24,301,86,28.6,47,146,108,18,3,0,15,12,44,11,0
433,Yohann Pelé,fr  FRA,GK,Marseille,37,1982,1.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
434,Pietro Pellegri,it  ITA,"FW,MF",Monaco,19,2001,2.6,2,1,1,1,0,0,1,0.0,1,62,14,22.6,4,37,21,2,0,0,2,0,2,0,0
435,Andy Pelmard,fr  FRA,DF,Nice,20,2000,13.4,25,15,16,7,2,9,18,50.0,9,125,50,40.0,79,38,8,21,5,0,16,15,40,37,0
436,Timothee Pembele,fr  FRA,DF,Paris S-G,17,2002,4.3,9,7,5,4,0,4,15,26.7,11,61,26,42.6,20,32,9,3,0,0,3,4,13,10,0
437,Mathias Pereira Lage,pt  POR,"FW,MF",Angers,23,1996,16.3,28,18,13,12,3,11,37,29.7,26,383,88,23.0,87,189,107,38,5,0,33,18,46,20,0
438,Danilo Pereira,pt  POR,"MF,DF",Paris S-G,28,1991,15.9,23,12,5,14,4,8,20,40.0,12,177,56,31.6,49,103,25,18,7,0,11,30,53,42,1
439,Manuel Perez,fr  FRA,MF,Lens,29,1991,1.4,3,1,3,0,0,2,6,33.3,4,39,9,23.1,18,15,6,2,0,0,2,1,4,2,0
440,Romain Perraud,fr  FRA,DF,Brest,22,1997,34.9,74,45,52,20,2,18,46,39.1,28,472,138,29.2,248,147,77,70,7,0,63,34,108,89,1
441,Lucas Perrin,fr  FRA,DF,Marseille,21,1998,3.4,7,6,5,1,1,4,11,36.4,7,41,12,29.3,22,16,3,8,4,0,4,7,14,17,0
442,Rayan Philippe,fr  FRA,FW,Dijon,19,2000,1.0,2,2,0,1,1,0,0,,0,9,3,33.3,1,2,6,0,0,0,0,0,2,0,0
443,Jérémy Pied,fr  FRA,DF,Lille,31,1989,3.5,3,2,1,1,1,1,10,10.0,9,40,11,27.5,11,19,10,8,1,0,7,6,9,5,0
444,Ronaël Pierre-Gabriel,fr  FRA,DF,Brest,22,1998,25.6,63,38,44,18,1,26,44,59.1,18,310,112,36.1,172,100,38,32,11,0,21,21,84,74,0
445,Maxime Poundjé,fr  FRA,DF,Bordeaux,27,1992,5.5,9,3,7,2,0,3,6,50.0,3,51,14,27.5,21,20,10,11,4,0,7,10,19,7,0
446,Sanjin Prcić,ba  BIH,MF,Strasbourg,26,1993,3.9,6,3,2,3,1,1,4,25.0,3,52,12,23.1,24,25,3,9,3,1,6,5,11,3,1
447,Nicolas de Préville,fr  FRA,"FW,MF",Bordeaux,29,1991,17.9,29,20,9,13,7,9,33,27.3,24,278,66,23.7,53,124,101,16,0,0,16,13,42,7,0
448,Anthony Racioppi,ch  SUI,GK,Dijon,21,1998,21.0,0,0,0,0,0,0,2,0.0,2,1,0,0.0,1,0,0,0,0,0,0,0,0,0,3
449,Nemanja Radonjić,rs  SRB,FW,Marseille,24,1996,4.4,11,8,4,3,4,4,11,36.4,7,68,24,35.3,21,20,27,7,0,0,7,2,13,1,0
450,Aleksandar Radovanović,rs  SRB,DF,Lens,26,1993,1.0,2,0,0,2,0,0,0,,0,9,3,33.3,3,6,0,3,1,0,2,0,2,3,1
451,Rafinha,br  BRA,MF,Paris S-G,27,1993,15.1,51,38,17,27,7,21,47,44.7,26,357,111,31.1,81,173,103,26,3,0,23,15,66,4,0
452,Predrag Rajković,rs  SRB,GK,Reims,24,1995,36.5,0,0,0,0,0,0,5,0.0,5,10,1,10.0,10,0,0,1,0,0,1,0,0,3,0
453,Panagiotis Retsos,gr  GRE,DF,Saint-Étienne,21,1998,3.0,7,3,7,0,0,4,10,40.0,6,37,15,40.5,21,15,1,2,1,0,1,7,14,17,0
454,Baptiste Reynet,fr  FRA,GK,Nîmes,29,1990,38.0,0,0,0,0,0,0,1,0.0,1,8,2,25.0,8,0,0,1,0,0,1,0,0,3,0
455,Sergio Rico,es  ESP,GK,Paris S-G,26,1993,9.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
456,Renaud Ripart,fr  FRA,"MF,FW",Nîmes,27,1993,33.9,49,30,23,18,8,17,84,20.2,67,731,198,27.1,191,371,169,76,12,0,64,38,87,56,0
457,Mihailo Ristić,rs  SRB,DF,Montpellier,24,1995,24.8,60,29,35,14,11,30,54,55.6,24,291,91,31.3,125,113,53,51,9,0,42,29,89,64,0
458,Maxence Rivera,fr  FRA,"MF,FW",Saint-Étienne,18,2002,2.7,13,6,4,4,5,2,8,25.0,6,94,23,24.5,21,40,33,6,0,0,6,4,17,0,0
459,Christopher Rocchia,fr  FRA,DF,Marseille,22,1998,0.2,1,1,1,0,0,0,1,0.0,1,6,2,33.3,4,1,1,0,0,0,0,0,1,1,0
460,Valentin Rongier,fr  FRA,MF,Marseille,25,1994,21.0,102,73,35,57,10,40,91,44.0,51,529,173,32.7,154,283,92,27,2,0,25,34,136,23,0
461,Nolan Roux,fr  FRA,FW,Nîmes,32,1988,7.2,7,6,0,4,3,3,8,37.5,5,121,28,23.1,10,60,51,7,0,0,7,2,9,2,0
462,Daniele Rugani,it  ITA,DF,Rennes,26,1994,1.0,2,2,1,1,0,0,1,0.0,1,6,3,50.0,4,2,0,1,1,0,0,0,2,1,0
463,Kays Ruiz,ma  MAR,"FW,MF",Paris S-G,17,2002,2.1,1,1,1,0,0,1,6,16.7,5,45,11,24.4,12,23,10,6,0,0,6,1,2,2,0
464,Georginio Rutter,fr  FRA,"FW,MF",Rennes,18,2002,0.5,2,2,0,1,1,1,4,25.0,3,18,4,22.2,1,7,10,2,0,0,2,1,3,0,0
465,Roli Pereira de Sa,fr  FRA,"MF,FW",Nantes,23,1996,0.6,3,3,1,2,0,2,6,33.3,4,18,7,38.9,2,11,5,0,0,0,0,1,4,0,0
466,Idriss Saadi,dz  ALG,"FW,MF",Strasbourg,28,1992,1.4,1,0,0,0,1,1,3,33.3,2,23,10,43.5,2,9,12,0,0,0,0,0,1,0,0
467,Youssouf Sabaly,sn  SEN,DF,Bordeaux,27,1993,32.3,58,40,32,20,6,26,49,53.1,23,324,97,29.9,133,129,62,70,8,0,62,50,108,45,1
468,Mathys Saban,fr  FRA,FW,Saint-Étienne,18,2002,0.1,0,0,0,0,0,0,0,,0,2,1,50.0,0,2,0,0,0,0,0,0,0,0,0
469,Hiroki Sakai,jp  JPN,DF,Marseille,30,1990,26.5,99,61,45,39,15,42,60,70.0,18,325,122,37.5,140,128,57,43,7,0,36,38,137,80,0
470,Moïse Sakava,cm  CMR,MF,Reims,19,2000,0.1,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
471,William Saliba,fr  FRA,DF,Nice,19,2001,20.0,12,8,9,3,0,4,6,66.7,2,105,44,41.9,62,40,3,28,19,0,9,34,46,99,2
472,Romain Salin,fr  FRA,GK,Rennes,36,1984,15.0,0,0,0,0,0,0,1,0.0,1,5,1,20.0,5,0,0,0,0,0,0,0,0,1,1
