,Player,Nation,Pos,Squad,Age,Born,90s,Cmp_Total,Att_Total,Cmp%_Total,TotDist_Total,PrgDist_Total,Cmp_Short,Att_Short,Cmp%_Short,Cmp_Medium,Att_Medium,Cmp%_Medium,Cmp_Long,Att_Long,Cmp%_Long,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog
142,Flavius Daniliuc,at  AUT,DF,Nice,19,2001,16.4,974,1104,88.2,19531,6777,334,361,92.5,512,552,92.8,122,175,69.7,0,0.3,-0.3,3,91,6,2,74
143,Dante,br  BRA,DF,Nice,36,1983,8.6,630,695,90.6,13710,4731,166,173,96.0,361,377,95.8,99,138,71.7,1,0.2,+0.8,2,28,3,0,31
144,Jonathan David,ca  CAN,FW,Lille,20,2000,26.2,453,582,77.8,6204,1053,273,329,83.0,142,175,81.1,17,28,60.7,2,3.1,-1.1,34,29,15,0,35
145,Mattia De Sciglio,it  ITA,DF,Lyon,27,1992,16.3,807,958,84.2,14699,5626,359,391,91.8,352,403,87.3,87,135,64.4,1,1.5,-0.5,10,66,18,5,74
146,Thibault De Smet,be  BEL,DF,Reims,22,1998,5.5,282,355,79.4,4940,1700,128,143,89.5,119,149,79.9,27,50,54.0,0,0.4,-0.4,5,16,4,1,25
147,Lucas Deaux,fr  FRA,"MF,DF",Nîmes,31,1988,19.5,802,1008,79.6,17530,4792,268,322,83.2,323,369,87.5,192,270,71.1,2,1.0,+1.0,17,55,12,5,67
148,Mathieu Debuchy,fr  FRA,DF,Saint-Étienne,35,1985,23.4,940,1263,74.4,16419,7795,499,549,90.9,335,434,77.2,97,225,43.1,1,1.7,-0.7,17,60,32,16,66
149,Romain Del Castillo,fr  FRA,"MF,FW",Rennes,24,1996,7.2,265,371,71.4,4602,1349,123,158,77.8,114,144,79.2,23,46,50.0,5,2.2,+2.8,18,15,14,6,28
150,Thomas Delaine,fr  FRA,DF,Metz,28,1992,19.8,621,829,74.9,10472,3699,295,333,88.6,272,354,76.8,42,104,40.4,2,0.8,+1.2,11,27,14,8,47
151,Jonathan Delaplace,fr  FRA,DF,Lorient,34,1986,10.1,397,520,76.3,6398,2598,217,250,86.8,144,189,76.2,31,68,45.6,1,1.6,-0.6,13,22,14,10,27
152,Sacha Delaye,fr  FRA,MF,Montpellier,18,2002,0.1,2,2,100.0,38,35,1,1,100.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0
153,Andy Delort,dz  ALG,FW,Montpellier,28,1991,27.6,556,895,62.1,9549,2714,287,388,74.0,176,291,60.5,73,146,50.0,9,5.9,+3.1,56,41,43,26,70
154,Moussa Dembélé,fr  FRA,FW,Lyon,24,1996,7.5,104,146,71.2,1326,303,67,86,77.9,21,34,61.8,6,10,60.0,0,0.7,-0.7,6,6,7,0,12
155,Jason Denayer,be  BEL,DF,Lyon,25,1995,29.0,1592,1661,95.8,33446,9962,454,476,95.4,857,876,97.8,271,294,92.2,0,0.0,0.0,0,70,0,0,72
156,Kevin Denkey,tg  TOG,FW,Nîmes,19,2000,5.8,81,113,71.7,1299,189,47,60,78.3,24,35,68.6,6,11,54.5,1,0.6,+0.4,4,5,3,0,7
157,Memphis Depay,nl  NED,FW,Lyon,26,1994,32.5,917,1300,70.5,15562,5209,500,611,81.8,247,335,73.7,127,254,50.0,12,13.9,-1.9,91,84,60,13,121
158,Clément Depres,fr  FRA,MF,Nîmes,25,1994,0.2,3,6,50.0,52,17,1,2,50.0,2,2,100.0,0,0,,0,0.0,0.0,0,1,0,0,1
159,Ángel Di María,ar  ARG,"FW,MF",Paris S-G,32,1988,20.6,889,1218,73.0,16416,5546,427,490,87.1,309,416,74.3,134,248,54.0,9,10.6,-1.6,67,89,74,14,131
160,Boulaye Dia,sn  SEN,"FW,MF",Reims,23,1996,32.6,501,622,80.5,7817,1161,276,327,84.4,156,181,86.2,44,55,80.0,1,1.8,-0.8,31,22,16,1,29
161,Abdou Diallo,sn  SEN,DF,Paris S-G,24,1996,16.6,1109,1191,93.1,20618,7433,474,491,96.5,498,521,95.6,127,161,78.9,1,0.5,+0.5,1,72,5,2,75
162,Ibrahima Diallo,fr  FRA,MF,Brest,21,1999,4.9,245,282,86.9,4867,1063,85,96,88.5,111,119,93.3,41,55,74.5,0,0.4,-0.4,4,20,1,0,25
163,Stéphane Diarra,fr  FRA,"FW,MF",Lorient,21,1998,2.2,60,85,70.6,963,340,26,36,72.2,27,30,90.0,4,9,44.4,0,0.3,-0.3,6,3,8,5,5
164,Raphael Dias Belloli,br  BRA,"FW,MF",Rennes,23,1996,4.5,90,139,64.7,1713,648,42,53,79.2,31,40,77.5,15,34,44.1,2,1.0,+1.0,9,9,6,1,17
165,Krepin Diatta,sn  SEN,"MF,DF",Monaco,21,1999,4.3,126,172,73.3,1882,356,70,85,82.4,46,61,75.4,5,13,38.5,0,0.1,-0.1,2,6,1,0,9
166,Tristan Dingomé,cm  CMR,MF,Reims,29,1991,0.2,11,15,73.3,191,8,6,6,100.0,4,4,100.0,1,4,25.0,0,0.0,0.0,0,1,0,0,0
167,Sinaly Diomande,ci  CIV,DF,Lyon,19,2001,12.6,639,718,89.0,13084,4648,192,210,91.4,351,381,92.1,85,108,78.7,0,0.3,-0.3,4,37,3,0,40
168,Lois Diony,fr  FRA,FW,Angers,27,1992,19.4,254,401,63.3,3774,628,142,196,72.4,79,123,64.2,16,31,51.6,1,1.3,-0.3,15,10,13,5,18
169,Sofiane Diop,fr  FRA,"MF,FW",Monaco,20,2000,22.5,776,985,78.8,12843,3208,389,447,87.0,283,342,82.7,68,124,54.8,1,2.3,-1.3,29,64,25,3,89
170,Andy Diouf,fr  FRA,FW,Rennes,18,2002,0.1,2,4,50.0,32,6,1,1,100.0,1,3,33.3,0,0,,0,0.0,0.0,0,1,0,0,0
171,Yehvann Diouf,fr  FRA,GK,Reims,20,1999,1.5,40,52,76.9,1039,656,6,6,100.0,20,21,95.2,14,25,56.0,0,0.0,0.0,0,1,0,0,0
172,Assane Dioussé,sn  SEN,DF,Saint-Étienne,22,1997,0.0,1,1,100.0,8,5,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
173,Axel Disasi,fr  FRA,DF,Monaco,22,1998,22.3,1327,1531,86.7,29315,8084,323,341,94.7,762,815,93.5,231,353,65.4,0,0.4,-0.4,3,92,7,0,80
174,Tiago Djaló,pt  POR,DF,Lille,20,2000,9.7,608,693,87.7,11767,3737,251,269,93.3,253,280,90.4,95,125,76.0,0,0.2,-0.2,2,49,2,1,36
175,Alexander Djiku,gh  GHA,"DF,MF",Strasbourg,25,1994,28.4,1140,1317,86.6,27252,8702,239,268,89.2,610,659,92.6,283,366,77.3,0,0.5,-0.5,4,68,1,0,58
176,Mihai Dobre,ro  ROU,FW,Dijon,21,1998,5.9,132,176,75.0,1763,406,76,90,84.4,46,58,79.3,3,10,30.0,0,0.3,-0.3,4,10,0,0,13
177,Jeremy Doku,be  BEL,"MF,FW",Rennes,18,2002,25.7,790,971,81.4,12255,3119,446,518,86.1,279,332,84.0,46,66,69.7,3,3.7,-0.7,41,34,58,16,98
178,Kasper Dolberg,dk  DEN,FW,Nice,22,1997,21.4,260,329,79.0,3952,379,135,168,80.4,97,118,82.2,15,21,71.4,2,1.1,+0.9,12,15,3,0,10
179,Keagan Dolly,za  RSA,MF,Montpellier,27,1993,5.0,156,185,84.3,2606,538,80,88,90.9,57,63,90.5,16,28,57.1,0,0.2,-0.2,4,11,1,0,10
180,Anastasios Donis,gr  GRE,MF,Reims,23,1996,1.1,13,20,65.0,171,36,9,10,90.0,4,7,57.1,0,3,0.0,0,0.0,0.0,0,0,1,0,1
181,Lucas Douath,fr  FRA,MF,Saint-Étienne,16,2003,14.7,541,625,86.6,9986,1903,221,247,89.5,236,269,87.7,71,84,84.5,0,0.1,-0.1,3,33,2,0,26
182,Cheick Doucouré,ml  MLI,MF,Lens,20,2000,29.2,1273,1463,87.0,25108,5434,497,565,88.0,537,592,90.7,214,252,84.9,1,1.8,-0.8,25,154,20,1,136
183,Fodé Doucouré,ml  MLI,DF,Reims,19,2001,3.7,149,193,77.2,2758,1050,49,60,81.7,85,102,83.3,12,25,48.0,0,0.5,-0.5,4,11,3,1,14
184,Mahamadou Doucouré,fr  FRA,FW,Nîmes,20,2000,0.5,10,13,76.9,159,21,4,5,80.0,6,8,75.0,0,0,,0,0.0,0.0,0,1,0,0,0
185,Moussa Doumbia,ml  MLI,"MF,FW",Reims,25,1994,10.0,338,417,81.1,5439,1150,173,197,87.8,115,131,87.8,30,56,53.6,1,1.2,-0.2,14,21,11,4,27
186,Souleyman Doumbia,ci  CIV,DF,Angers,23,1996,24.7,1033,1265,81.7,16764,6027,553,609,90.8,399,465,85.8,70,155,45.2,1,2.7,-1.7,17,43,19,5,77
187,Mouhamadou Drammeh,fr  FRA,MF,Reims,21,1999,1.9,43,53,81.1,808,180,18,21,85.7,17,22,77.3,7,7,100.0,0,0.0,0.0,2,4,0,0,4
188,Julian Draxler,de  GER,"MF,FW",Paris S-G,26,1993,11.8,548,634,86.4,9317,1967,276,307,89.9,210,238,88.2,51,69,73.9,3,2.8,+0.2,27,35,22,2,55
189,Matthieu Dreyer,fr  FRA,GK,Lorient,31,1989,15.0,225,361,62.3,7604,5141,24,24,100.0,98,104,94.2,103,232,44.4,0,0.0,0.0,0,2,0,0,0
190,Leo Dubois,fr  FRA,DF,Lyon,25,1994,32.3,1818,2291,79.4,33411,13410,803,896,89.6,775,921,84.1,219,404,54.2,4,5.8,-1.8,68,133,54,18,218
191,Haris Duljević,ba  BIH,"MF,FW",Nîmes,26,1993,8.6,238,306,77.8,4070,1282,116,136,85.3,93,115,80.9,21,39,53.8,2,1.3,+0.7,12,25,15,3,44
192,Jean-Kevin Duverne,fr  FRA,DF,Brest,23,1997,22.5,1131,1337,84.6,26106,9150,273,308,88.6,598,661,90.5,253,352,71.9,0,0.6,-0.6,4,102,4,1,90
193,Eric Junior Dina Ebimbe,fr  FRA,"FW,MF",Dijon,19,2000,23.8,635,804,79.0,10509,2332,338,400,84.5,229,271,84.5,57,97,58.8,1,2.0,-1.0,21,48,18,3,62
194,Enzo Ebosse,fr  FRA,DF,Angers,21,1999,2.9,127,153,83.0,2022,834,65,68,95.6,53,62,85.5,7,17,41.2,0,0.6,-0.6,1,2,0,0,3
195,Bruno Ecuele Manga,ga  GAB,DF,Dijon,32,1988,38.0,1655,1918,86.3,38553,13763,372,412,90.3,921,990,93.0,357,497,71.8,0,0.0,0.0,1,59,3,0,66
196,Hugo Ekitike,fr  FRA,"MF,FW",Reims,18,2002,1.0,21,26,80.8,257,36,14,17,82.4,3,4,75.0,1,2,50.0,0,0.0,0.0,1,2,0,0,1
197,Niclas Eliasson,se  SWE,"MF,FW",Nîmes,24,1995,20.0,322,525,61.3,5783,2097,161,193,83.4,101,154,65.6,48,145,33.1,3,3.4,-0.4,36,13,16,10,33
198,Sepe Elye Wahi,fr  FRA,FW,Montpellier,17,2003,6.2,72,110,65.5,986,180,47,68,69.1,16,23,69.6,5,8,62.5,1,0.7,+0.3,7,6,2,0,5
199,Renaud Emond,be  BEL,FW,Nantes,28,1991,3.9,62,88,70.5,1072,146,29,41,70.7,22,31,71.0,9,13,69.2,0,0.1,-0.1,2,4,0,0,4
200,Yoann Etienne,fr  FRA,DF,Lorient,23,1997,1.0,24,38,63.2,382,240,13,14,92.9,10,18,55.6,1,4,25.0,0,0.1,-0.1,1,3,0,0,4
201,Fábio,br  BRA,DF,Nantes,30,1990,16.7,668,864,77.3,12016,4798,285,324,88.0,301,376,80.1,71,127,55.9,1,0.5,+0.5,11,54,7,4,64
202,Cesc Fàbregas,es  ESP,MF,Monaco,33,1987,9.7,643,812,79.2,12755,4424,259,297,87.2,258,298,86.6,112,186,60.2,3,2.9,+0.1,26,91,18,3,90
203,Wout Faes,be  BEL,DF,Reims,22,1998,32.2,1418,1623,87.4,32892,10005,343,379,90.5,722,771,93.6,343,452,75.9,0,0.1,-0.1,3,78,3,0,74
204,Romain Faivre,fr  FRA,"MF,FW",Brest,22,1998,32.1,1188,1482,80.2,21119,5678,579,657,88.1,437,515,84.9,145,253,57.3,5,5.7,-0.7,63,78,35,5,126
205,Wuilker Faríñez,ve  VEN,GK,Lens,22,1998,1.2,17,27,63.0,370,198,5,5,100.0,8,8,100.0,4,14,28.6,0,0.0,0.0,0,0,0,0,0
206,Noah Fatar,fr  FRA,"FW,MF",Angers,18,2002,0.2,7,9,77.8,97,1,3,3,100.0,4,5,80.0,0,1,0.0,0,0.0,0.0,0,0,0,0,0
207,Julien Faussurier,fr  FRA,DF,Brest,33,1987,10.6,466,610,76.4,10059,4412,158,184,85.9,218,259,84.2,87,142,61.3,3,2.2,+0.8,21,32,31,21,61
208,Zinedine Ferhat,dz  ALG,"FW,MF",Nîmes,27,1993,32.9,824,1242,66.3,14238,4438,422,520,81.2,263,407,64.6,108,229,47.2,10,5.9,+4.1,50,70,47,12,118
209,Jordan Ferri,fr  FRA,MF,Montpellier,28,1992,28.6,1402,1634,85.8,30485,7510,450,493,91.3,630,703,89.6,303,386,78.5,3,1.5,+1.5,19,151,16,4,152
210,Alexis Flips,fr  FRA,MF,Reims,20,2000,0.5,8,15,53.3,243,65,1,2,50.0,4,4,100.0,3,9,33.3,0,0.0,0.0,0,1,0,0,0
211,Alessandro Florenzi,it  ITA,DF,Paris S-G,29,1991,17.1,830,1003,82.8,14376,3828,427,461,92.6,299,358,83.5,89,156,57.1,1,2.0,-1.0,19,39,24,17,60
212,Mamadou Fofana,ml  MLI,"MF,DF",Metz,22,1998,11.9,377,449,84.0,7619,2177,134,151,88.7,181,204,88.7,57,87,65.5,0,0.1,-0.1,2,9,0,0,14
213,Seko Fofana,ci  CIV,MF,Lens,25,1995,25.7,1072,1250,85.8,18183,3248,539,610,88.4,425,480,88.5,92,121,76.0,3,2.3,+0.7,26,69,18,3,87
214,Wesley Fofana,fr  FRA,DF,Saint-Étienne,19,2000,3.5,148,184,80.4,3041,1077,47,54,87.0,80,85,94.1,20,40,50.0,0,0.0,0.0,1,7,0,0,11
215,Youssouf Fofana,fr  FRA,MF,Monaco,21,1999,31.9,1449,1710,84.7,29217,6577,530,590,89.8,666,746,89.3,229,326,70.2,3,2.3,+0.7,29,155,30,3,162
216,Thomas Foket,be  BEL,DF,Reims,25,1994,36.9,1537,1929,79.7,29239,9775,618,693,89.2,724,864,83.8,184,309,59.5,3,1.7,+1.3,27,70,27,15,107
217,Lamine Fomba,fr  FRA,MF,Nîmes,22,1998,24.2,594,721,82.4,9698,2158,315,361,87.3,201,238,84.5,57,84,67.9,1,0.9,+0.1,16,38,11,0,43
218,Thomas Fontaine,mg  MAD,DF,Lorient,29,1991,3.6,89,100,89.0,1894,859,25,28,89.3,45,47,95.7,16,21,76.2,0,0.0,0.0,0,4,0,0,4
219,José Fonte,pt  POR,DF,Lille,36,1983,35.4,2117,2336,90.6,46097,13301,616,665,92.6,1068,1128,94.7,419,514,81.5,0,0.4,-0.4,10,126,8,3,127
220,Steven Fortes,cv  CPV,DF,Lens,28,1992,15.9,815,924,88.2,18676,5239,193,212,91.0,436,475,91.8,183,227,80.6,0,0.2,-0.2,2,43,0,0,55
221,Yassin Fortune,fr  FRA,FW,Angers,21,1999,0.2,3,4,75.0,39,2,1,1,100.0,1,1,100.0,0,1,0.0,0,0.0,0.0,0,0,0,0,0
222,Angelo Fulgini,fr  FRA,MF,Angers,23,1996,30.3,1315,1624,81.0,23067,6535,658,727,90.5,474,553,85.7,156,278,56.1,3,4.7,-1.7,57,118,43,6,158
223,Baptiste Gabard,fr  FRA,MF,Saint-Étienne,20,2000,1.5,43,55,78.2,786,177,16,23,69.6,20,22,90.9,5,6,83.3,0,0.0,0.0,1,5,2,0,4
224,Idrissa Gana Gueye,sn  SEN,MF,Paris S-G,30,1989,17.6,1569,1691,92.8,26022,6742,764,801,95.4,661,700,94.4,109,136,80.1,1,0.6,+0.4,12,169,14,1,120
225,Ignatius Ganago,cm  CMR,FW,Lens,21,1999,14.5,203,283,71.7,3060,371,108,135,80.0,67,94,71.3,16,28,57.1,0,1.0,-1.0,11,8,5,0,12
226,Yann Gboho,fr  FRA,"MF,FW",Rennes,19,2001,3.4,91,120,75.8,1229,301,60,72,83.3,26,36,72.2,2,4,50.0,0,0.2,-0.2,5,3,6,0,13
227,Valère Germain,fr  FRA,FW,Marseille,30,1990,9.5,204,283,72.1,3094,476,105,133,78.9,64,88,72.7,17,23,73.9,0,0.1,-0.1,2,11,2,1,8
228,Willem Geubbels,fr  FRA,"FW,MF",Monaco,18,2001,3.3,75,108,69.4,1330,219,28,43,65.1,32,43,74.4,10,13,76.9,0,0.1,-0.1,3,6,2,1,3
229,Andrei Girotto,br  BRA,"DF,MF",Nantes,28,1992,29.6,1177,1432,82.2,24315,7936,398,446,89.2,587,678,86.6,183,280,65.4,1,0.1,+0.9,4,88,8,2,99
230,Aleksandr Golovin,ru  RUS,"MF,FW",Monaco,24,1996,11.9,404,587,68.8,7147,2060,200,241,83.0,137,186,73.7,53,121,43.8,9,4.8,+4.2,36,17,20,5,43
231,Vagner Gonçalves,cv  CPV,"FW,MF",Metz,24,1996,10.7,189,249,75.9,3011,708,109,124,87.9,58,80,72.5,16,29,55.2,1,1.3,-0.3,13,10,8,1,22
232,Álvaro González,es  ESP,DF,Marseille,30,1990,31.5,1702,1907,89.3,37347,12416,464,494,93.9,914,969,94.3,307,417,73.6,3,0.4,+2.6,3,110,4,0,104
233,Amine Gouiri,fr  FRA,"FW,MF",Nice,20,2000,30.5,881,1159,76.0,14409,2833,462,559,82.6,321,381,84.3,75,151,49.7,7,5.3,+1.7,49,34,39,7,79
234,Jonathan Gradit,fr  FRA,DF,Lens,27,1992,31.4,1520,1722,88.3,33852,10353,382,428,89.3,844,915,92.2,284,351,80.9,1,0.7,+0.3,11,159,9,4,163
235,Andrew Gravillon,fr  FRA,DF,Lorient,22,1998,25.2,911,1180,77.2,19032,7485,301,345,87.2,458,515,88.9,144,285,50.5,2,0.3,+1.7,6,56,8,4,54
236,Adrian Grbić,at  AUT,FW,Lorient,23,1996,10.7,132,214,61.7,1709,233,88,115,76.5,29,52,55.8,4,12,33.3,0,0.5,-0.5,4,9,2,0,9
237,Etienne Green,fr  FRA,GK,Saint-Étienne,20,2000,8.0,133,219,60.7,4489,3046,22,22,100.0,57,57,100.0,52,138,37.7,0,0.0,0.0,0,1,0,0,0
238,Clément Grenier,fr  FRA,MF,Rennes,29,1991,12.0,721,904,79.8,13140,3226,354,399,88.7,250,297,84.2,103,173,59.5,3,3.0,0.0,29,72,13,2,68
239,Evann Guessand,fr  FRA,FW,Nice,19,2001,0.3,2,4,50.0,54,5,0,1,0.0,1,2,50.0,1,1,100.0,0,0.0,0.0,0,0,0,0,0
240,Kelyan Guessoum,fr  FRA,DF,Nîmes,21,1999,12.5,505,558,90.5,11968,2223,84,90,93.3,309,324,95.4,108,136,79.4,0,0.0,0.0,0,15,2,0,14
241,Lamine Gueye,sn  SEN,"FW,MF",Metz,22,1998,16.2,351,502,69.9,5142,1225,212,251,84.5,107,170,62.9,18,49,36.7,2,2.2,-0.2,15,9,8,3,23
242,Pape Gueye,fr  FRA,MF,Marseille,21,1999,22.9,1160,1378,84.2,21978,4783,485,542,89.5,514,568,90.5,139,217,64.1,0,1.3,-1.3,6,113,9,2,102
243,Frederic Guilbert,fr  FRA,DF,Strasbourg,25,1994,12.4,446,652,68.4,9598,4073,145,177,81.9,202,250,80.8,91,189,48.1,4,1.2,+2.8,14,29,15,13,35
244,Bruno Guimarães,br  BRA,MF,Lyon,22,1997,19.5,1306,1461,89.4,25725,5232,507,547,92.7,587,643,91.3,196,239,82.0,1,1.7,-0.7,15,135,32,1,120
245,Sehrou Guirassy,fr  FRA,FW,Rennes,24,1996,19.6,384,497,77.3,5961,762,228,267,85.4,95,130,73.1,40,51,78.4,1,3.1,-2.1,26,24,6,0,27
246,Malo Gusto,fr  FRA,MF,Lyon,17,2003,0.0,1,1,100.0,12,12,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
247,Massadio Haïdara,ml  MLI,DF,Lens,27,1992,23.7,1009,1229,82.1,18417,6735,444,491,90.4,445,522,85.2,105,171,61.4,1,2.3,-1.3,18,60,17,8,96
248,Pierre-Yves Hamel,fr  FRA,FW,Lorient,26,1994,9.4,124,191,64.9,1626,327,84,113,74.3,25,46,54.3,5,11,45.5,2,0.6,+1.4,8,5,5,0,10
249,Romain Hamouma,fr  FRA,FW,Saint-Étienne,33,1987,19.7,446,657,67.9,7511,2049,231,294,78.6,128,171,74.9,60,129,46.5,1,3.1,-2.1,35,30,15,2,49
250,Dalbert Henrique,br  BRA,DF,Rennes,26,1993,4.1,242,279,86.7,4583,1883,100,113,88.5,112,122,91.8,29,39,74.4,1,0.5,+0.5,4,19,1,0,16
251,Luis Henrique,br  BRA,"DF,FW",Marseille,18,2001,7.5,228,295,77.3,3979,929,109,129,84.5,90,113,79.6,26,42,61.9,5,1.8,+3.2,16,15,12,9,18
252,Christophe Hérelle,mq  MTQ,DF,Brest,27,1992,15.3,784,874,89.7,18706,5305,147,157,93.6,426,453,94.0,202,252,80.2,0,0.0,0.0,2,43,2,0,49
253,Jérôme Hergault,fr  FRA,DF,Lorient,34,1986,18.1,688,884,77.8,10962,4581,376,418,90.0,255,330,77.3,49,109,45.0,0,0.2,-0.2,6,38,6,1,66
254,Ander Herrera,es  ESP,MF,Paris S-G,30,1989,20.6,1591,1750,90.9,25771,6830,842,890,94.6,595,647,92.0,118,159,74.2,3,2.6,+0.4,26,161,22,3,136
255,Vitorino Hilton,br  BRA,DF,Montpellier,42,1977,23.5,851,1022,83.3,22647,8286,136,153,88.9,410,440,93.2,304,414,73.4,1,0.2,+0.8,1,50,3,0,48
256,Franck Honorat,fr  FRA,"MF,FW",Brest,23,1996,27.3,690,1032,66.9,12533,4079,328,407,80.6,242,344,70.3,96,210,45.7,4,6.9,-2.9,64,34,50,27,86
257,Fraser Hornby,sco  SCO,FW,Reims,20,1999,0.4,4,9,44.4,78,8,2,4,50.0,1,3,33.3,1,2,50.0,0,0.0,0.0,0,1,0,0,0
258,Adrien Hunou,fr  FRA,"FW,MF",Rennes,26,1994,6.5,149,195,76.4,2032,205,89,108,82.4,46,57,80.7,5,10,50.0,0,0.6,-0.6,4,3,5,1,7
259,Didier Ibrahim Ndong,ga  GAB,MF,Dijon,26,1994,29.0,1317,1521,86.6,26911,6205,468,517,90.5,613,672,91.2,222,292,76.0,1,1.0,0.0,9,116,7,1,118
260,Mauro Icardi,ar  ARG,FW,Paris S-G,27,1993,12.0,144,176,81.8,1957,376,91,102,89.2,36,50,72.0,7,8,87.5,3,3.1,-0.1,14,9,3,0,10
261,Jonathan Ikone,fr  FRA,"MF,FW",Lille,22,1998,24.2,620,773,80.2,10576,2338,309,374,82.6,229,275,83.3,66,86,76.7,5,2.5,+2.5,21,49,28,2,75
262,Yun Il-lok,kr  KOR,"MF,FW",Montpellier,28,1992,3.5,80,109,73.4,1299,328,40,49,81.6,30,37,81.1,6,11,54.5,0,0.4,-0.4,3,7,1,1,7
263,Corentin Jean,fr  FRA,"FW,MF",Lens,25,1995,6.4,129,171,75.4,2103,442,68,80,85.0,42,53,79.2,12,21,57.1,1,0.5,+0.5,7,6,8,5,10
264,Jesé,es  ESP,FW,Paris S-G,27,1993,0.3,4,8,50.0,35,4,3,5,60.0,1,1,100.0,0,0,,0,0.0,0.0,0,1,0,0,0
265,Stevan Jovetić,me  MNE,"FW,MF",Monaco,30,1989,8.9,269,382,70.4,4418,1312,141,171,82.5,82,116,70.7,33,60,55.0,0,0.9,-0.9,12,28,19,2,42
266,Abdoul Kader Bamba,fr  FRA,"FW,MF",Nantes,26,1994,10.2,371,494,75.1,6170,1750,202,229,88.2,127,165,77.0,33,66,50.0,1,1.8,-0.8,23,25,10,2,34
267,Tino Kadewere,zw  ZIM,FW,Lyon,24,1996,22.3,461,626,73.6,7139,1475,266,317,83.9,144,206,69.9,35,60,58.3,3,3.5,-0.5,21,14,19,5,32
268,Gaël Kakuta,cd  COD,"MF,FW",Lens,29,1991,26.6,853,1168,73.0,14648,4738,428,514,83.3,290,373,77.7,104,201,51.7,5,6.3,-1.3,44,97,37,6,133
269,Samuel Kalu,ng  NGA,"FW,MF",Bordeaux,22,1997,10.7,230,317,72.6,3675,777,130,155,83.9,73,95,76.8,22,44,50.0,1,0.5,+0.5,8,12,6,1,22
270,Aboubakar Kamara,mr  MTN,"FW,MF",Dijon,25,1995,6.2,113,151,74.8,1707,323,60,72,83.3,34,47,72.3,8,17,47.1,0,0.7,-0.7,8,4,5,3,9
271,Bingourou Kamara,sn  SEN,GK,Strasbourg,23,1996,8.0,166,247,67.2,5782,4212,24,24,100.0,61,62,98.4,80,160,50.0,0,0.0,0.0,0,3,0,0,0
272,Boubacar Kamara,fr  FRA,MF,Marseille,20,1999,32.2,1769,2029,87.2,32905,9429,823,901,91.3,684,745,91.8,236,326,72.4,2,1.1,+0.9,22,163,16,0,144
273,Hassane Kamara,ci  CIV,DF,Nice,25,1994,32.9,1590,1933,82.3,28039,9064,764,854,89.5,656,756,86.8,153,262,58.4,1,2.2,-1.2,29,83,45,20,136
274,Wilfried Kanga,fr  FRA,FW,Angers,22,1998,1.5,14,17,82.4,189,21,8,8,100.0,5,8,62.5,0,0,,0,0.0,0.0,0,1,0,0,1
275,Eiji Kawashima,jp  JPN,GK,Strasbourg,37,1983,24.0,487,715,68.1,18497,13412,51,51,100.0,181,181,100.0,252,478,52.7,0,0.0,0.0,0,9,1,0,0
276,Moise Kean,it  ITA,FW,Paris S-G,20,2000,18.9,253,315,80.3,3448,481,157,186,84.4,55,73,75.3,16,19,84.2,0,0.9,-0.9,7,6,7,0,19
277,Thilo Kehrer,de  GER,DF,Paris S-G,23,1996,18.0,1164,1250,93.1,20023,6336,515,545,94.5,560,587,95.4,78,97,80.4,0,0.7,-0.7,3,42,5,1,48
278,Habib Keita,ml  MLI,MF,Lyon,18,2002,0.1,3,3,100.0,54,16,1,1,100.0,2,2,100.0,0,0,,0,0.0,0.0,0,0,1,0,1
279,Saîf-Eddine Khaoui,tn  TUN,"FW,MF",Marseille,25,1995,6.7,181,255,71.0,3086,1305,87,107,81.3,69,93,74.2,19,39,48.7,1,0.2,+0.8,3,17,5,1,23
280,Wahbi Khazri,tn  TUN,FW,Saint-Étienne,29,1991,13.1,261,383,68.1,4858,1462,128,169,75.7,80,106,75.5,40,80,50.0,1,1.5,-0.5,20,36,15,2,43
281,Presnel Kimpembe,fr  FRA,DF,Paris S-G,24,1995,25.6,1850,1927,96.0,34468,10861,761,776,98.1,876,901,97.2,195,221,88.2,0,0.3,-0.3,4,120,3,0,85
282,Randal Kolo Muani,fr  FRA,FW,Nantes,21,1998,33.7,430,629,68.4,5595,1130,281,376,74.7,108,164,65.9,18,31,58.1,4,6.1,-2.1,35,23,15,3,35
283,Timothée Kolodziejczak,fr  FRA,DF,Saint-Étienne,28,1991,22.6,1122,1332,84.2,23470,9174,373,421,88.6,554,613,90.4,190,274,69.3,0,0.4,-0.4,3,52,5,2,91
284,Ghislain Konan,ci  CIV,DF,Reims,24,1995,29.0,1170,1476,79.3,20657,7593,510,586,87.0,543,660,82.3,104,180,57.8,1,1.2,-0.2,20,68,23,12,130
285,Moussa Konaté,sn  SEN,FW,Dijon,27,1993,13.3,211,287,73.5,3253,390,110,146,75.3,79,107,73.8,11,17,64.7,1,0.8,+0.2,6,14,7,1,14
286,Lamine Koné,ci  CIV,DF,Strasbourg,31,1989,11.6,387,471,82.2,9565,3477,83,98,84.7,190,209,90.9,110,152,72.4,0,0.0,0.0,1,35,0,0,35
