,Player,Nation,Pos,Squad,Age,Born,90s,CrdY_Performance,CrdR_Performance,2CrdY_Performance,Fls_Performance,Fld_Performance,Off_Performance,Crs,Int,TklW,PKwon_Performance,PKcon_Performance,OG_Performance,Recov_Performance,Won_Aerial Duels,Lost_Aerial Duels,Won%_Aerial Duels
193,Eric Junior Dina Ebimbe,fr  FRA,"FW,MF",Dijon,19,2000,23.8,5,0,0,44,36,2,25,17,32,0,0,0,157,15,29,34.1
194,Enzo Ebosse,fr  FRA,DF,Angers,21,1999,2.9,1,0,0,3,4,0,3,1,3,0,0,0,20,1,2,33.3
195,Bruno Ecuele Manga,ga  GAB,DF,Dijon,32,1988,38.0,3,0,0,19,27,1,1,82,45,0,1,0,348,122,53,69.7
196,Hugo Ekitike,fr  FRA,"MF,FW",Reims,18,2002,1.0,1,0,0,3,1,0,0,0,1,0,0,0,5,3,1,75.0
197,Niclas Eliasson,se  SWE,"MF,FW",Nîmes,24,1995,20.0,1,0,0,26,40,4,68,22,24,0,0,0,98,23,49,31.9
198,Sepe Elye Wahi,fr  FRA,FW,Montpellier,17,2003,6.2,1,0,0,7,15,5,6,2,2,0,0,0,38,12,14,46.2
199,Renaud Emond,be  BEL,FW,Nantes,28,1991,3.9,1,0,0,5,12,0,3,1,2,1,0,0,10,14,27,34.1
200,Yoann Etienne,fr  FRA,DF,Lorient,23,1997,1.0,1,0,0,2,1,0,2,2,1,0,0,0,10,1,3,25.0
201,Fábio,br  BRA,DF,Nantes,30,1990,16.7,5,1,1,36,13,1,22,21,39,1,2,0,154,36,33,52.2
202,Cesc Fàbregas,es  ESP,MF,Monaco,33,1987,9.7,2,0,0,15,13,0,15,3,14,0,0,0,83,9,12,42.9
203,Wout Faes,be  BEL,DF,Reims,22,1998,32.2,13,2,1,23,15,0,1,55,32,0,1,0,276,69,33,67.6
204,Romain Faivre,fr  FRA,"MF,FW",Brest,22,1998,32.1,0,0,0,36,72,0,46,33,47,0,1,1,245,17,25,40.5
205,Wuilker Faríñez,ve  VEN,GK,Lens,22,1998,1.2,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,
206,Noah Fatar,fr  FRA,"FW,MF",Angers,18,2002,0.2,0,0,0,3,0,0,0,1,0,0,0,0,2,0,1,0.0
207,Julien Faussurier,fr  FRA,DF,Brest,33,1987,10.6,2,0,0,12,6,1,44,8,15,0,1,0,94,10,10,50.0
208,Zinedine Ferhat,dz  ALG,"FW,MF",Nîmes,27,1993,32.9,2,0,0,23,66,9,83,34,19,3,0,0,189,74,73,50.3
209,Jordan Ferri,fr  FRA,MF,Montpellier,28,1992,28.6,6,0,0,52,35,0,15,17,61,0,0,0,332,22,30,42.3
210,Alexis Flips,fr  FRA,MF,Reims,20,2000,0.5,0,0,0,1,1,0,4,0,0,0,0,0,2,0,0,
211,Alessandro Florenzi,it  ITA,DF,Paris S-G,29,1991,17.1,1,0,0,10,7,2,71,16,19,0,0,0,132,11,24,31.4
212,Mamadou Fofana,ml  MLI,"MF,DF",Metz,22,1998,11.9,2,0,0,13,2,0,0,15,14,0,1,0,115,5,12,29.4
213,Seko Fofana,ci  CIV,MF,Lens,25,1995,25.7,2,0,0,21,23,1,21,32,11,1,1,0,207,27,22,55.1
214,Wesley Fofana,fr  FRA,DF,Saint-Étienne,19,2000,3.5,1,0,0,6,5,1,1,4,5,0,0,0,34,10,7,58.8
215,Youssouf Fofana,fr  FRA,MF,Monaco,21,1999,31.9,10,1,1,46,34,0,12,43,80,0,1,0,298,20,17,54.1
216,Thomas Foket,be  BEL,DF,Reims,25,1994,36.9,4,0,0,34,34,4,51,57,46,1,0,1,261,29,43,40.3
217,Lamine Fomba,fr  FRA,MF,Nîmes,22,1998,24.2,8,0,0,45,16,0,3,42,49,0,1,0,243,30,36,45.5
218,Thomas Fontaine,mg  MAD,DF,Lorient,29,1991,3.6,0,0,0,1,3,0,0,1,2,0,1,0,17,2,6,25.0
219,José Fonte,pt  POR,DF,Lille,36,1983,35.4,7,0,0,30,16,0,11,34,27,1,1,1,358,89,32,73.6
220,Steven Fortes,cv  CPV,DF,Lens,28,1992,15.9,7,1,1,25,8,0,1,28,20,0,0,1,124,42,21,66.7
221,Yassin Fortune,fr  FRA,FW,Angers,21,1999,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
222,Angelo Fulgini,fr  FRA,MF,Angers,23,1996,30.3,4,0,0,29,130,3,44,15,14,0,0,0,233,19,47,28.8
223,Baptiste Gabard,fr  FRA,MF,Saint-Étienne,20,2000,1.5,1,0,0,2,3,0,0,0,3,0,0,0,12,1,3,25.0
224,Idrissa Gana Gueye,sn  SEN,MF,Paris S-G,30,1989,17.6,3,0,0,35,19,0,7,25,45,0,0,0,200,25,20,55.6
225,Ignatius Ganago,cm  CMR,FW,Lens,21,1999,14.5,0,0,0,15,46,11,17,10,3,3,0,0,46,22,31,41.5
226,Yann Gboho,fr  FRA,"MF,FW",Rennes,19,2001,3.4,0,0,0,8,7,1,5,1,4,0,0,0,26,2,5,28.6
227,Valère Germain,fr  FRA,FW,Marseille,30,1990,9.5,1,0,0,9,20,2,10,9,2,0,0,0,36,43,47,47.8
228,Willem Geubbels,fr  FRA,"FW,MF",Monaco,18,2001,3.3,3,1,0,10,2,1,4,4,6,0,0,0,24,9,9,50.0
229,Andrei Girotto,br  BRA,"DF,MF",Nantes,28,1992,29.6,3,1,0,31,26,0,6,30,49,0,1,0,340,83,53,61.0
230,Aleksandr Golovin,ru  RUS,"MF,FW",Monaco,24,1996,11.9,2,0,0,19,13,3,36,17,16,0,0,0,88,11,17,39.3
231,Vagner Gonçalves,cv  CPV,"FW,MF",Metz,24,1996,10.7,3,0,0,27,26,9,10,4,11,1,0,0,69,12,39,23.5
232,Álvaro González,es  ESP,DF,Marseille,30,1990,31.5,14,0,0,31,29,2,0,31,20,1,1,0,265,50,37,57.5
233,Amine Gouiri,fr  FRA,"FW,MF",Nice,20,2000,30.5,5,0,0,45,36,8,55,16,22,1,0,0,139,20,29,40.8
234,Jonathan Gradit,fr  FRA,DF,Lens,27,1992,31.4,9,1,1,51,62,0,4,48,31,0,2,0,235,62,50,55.4
235,Andrew Gravillon,fr  FRA,DF,Lorient,22,1998,25.2,3,1,0,20,36,0,7,50,16,0,1,1,223,63,42,60.0
236,Adrian Grbić,at  AUT,FW,Lorient,23,1996,10.7,2,0,0,23,18,2,1,2,7,2,0,0,51,30,41,42.3
237,Etienne Green,fr  FRA,GK,Saint-Étienne,20,2000,8.0,0,0,0,2,1,0,0,0,0,0,2,0,42,0,0,
238,Clément Grenier,fr  FRA,MF,Rennes,29,1991,12.0,3,0,0,29,16,0,20,11,8,0,0,0,105,10,11,47.6
239,Evann Guessand,fr  FRA,FW,Nice,19,2001,0.3,0,0,0,0,0,0,1,1,0,0,0,0,1,2,0,100.0
240,Kelyan Guessoum,fr  FRA,DF,Nîmes,21,1999,12.5,2,0,0,6,13,0,1,22,8,1,0,0,78,13,10,56.5
241,Lamine Gueye,sn  SEN,"FW,MF",Metz,22,1998,16.2,1,0,0,13,36,9,38,16,13,0,0,0,99,27,42,39.1
242,Pape Gueye,fr  FRA,MF,Marseille,21,1999,22.9,11,1,1,47,46,1,9,43,35,0,0,0,242,42,41,50.6
243,Frederic Guilbert,fr  FRA,DF,Strasbourg,25,1994,12.4,2,1,0,18,13,0,49,36,22,0,0,0,113,19,17,52.8
244,Bruno Guimarães,br  BRA,MF,Lyon,22,1997,19.5,6,0,0,34,37,0,7,19,53,1,0,0,200,12,8,60.0
245,Sehrou Guirassy,fr  FRA,FW,Rennes,24,1996,19.6,3,0,0,38,55,7,5,5,3,1,0,0,65,65,58,52.8
246,Malo Gusto,fr  FRA,MF,Lyon,17,2003,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
247,Massadio Haïdara,ml  MLI,DF,Lens,27,1992,23.7,6,0,0,35,35,2,28,32,29,1,0,0,182,42,32,56.8
248,Pierre-Yves Hamel,fr  FRA,FW,Lorient,26,1994,9.4,5,0,0,22,8,4,1,7,14,0,0,0,36,42,45,48.3
249,Romain Hamouma,fr  FRA,FW,Saint-Étienne,33,1987,19.7,5,0,0,32,35,10,42,6,8,1,0,0,122,25,51,32.9
250,Dalbert Henrique,br  BRA,DF,Rennes,26,1993,4.1,3,0,0,9,3,0,11,2,4,0,0,0,43,6,4,60.0
251,Luis Henrique,br  BRA,"DF,FW",Marseille,18,2001,7.5,0,0,0,2,5,8,30,8,2,0,0,0,56,3,1,75.0
252,Christophe Hérelle,mq  MTQ,DF,Brest,27,1992,15.3,4,0,0,18,16,1,2,16,10,0,0,1,138,43,20,68.3
253,Jérôme Hergault,fr  FRA,DF,Lorient,34,1986,18.1,0,0,0,18,26,5,29,25,24,0,0,0,131,25,26,49.0
254,Ander Herrera,es  ESP,MF,Paris S-G,30,1989,20.6,6,0,0,32,16,0,12,26,36,0,0,0,156,13,16,44.8
255,Vitorino Hilton,br  BRA,DF,Montpellier,42,1977,23.5,4,2,0,18,15,0,2,41,6,0,1,0,208,51,30,63.0
256,Franck Honorat,fr  FRA,"MF,FW",Brest,23,1996,27.3,3,0,0,36,14,5,113,24,24,0,1,0,167,22,30,42.3
257,Fraser Hornby,sco  SCO,FW,Reims,20,1999,0.4,1,0,0,1,0,0,0,1,0,0,0,0,1,2,2,50.0
258,Adrien Hunou,fr  FRA,"FW,MF",Rennes,26,1994,6.5,1,0,0,7,8,1,8,1,7,0,0,0,22,9,15,37.5
259,Didier Ibrahim Ndong,ga  GAB,MF,Dijon,26,1994,29.0,7,0,0,41,18,1,16,45,39,0,0,0,263,33,24,57.9
260,Mauro Icardi,ar  ARG,FW,Paris S-G,27,1993,12.0,1,0,0,9,11,7,2,4,3,2,0,0,35,15,14,51.7
261,Jonathan Ikone,fr  FRA,"MF,FW",Lille,22,1998,24.2,0,0,0,13,23,6,11,11,14,0,0,0,116,19,41,31.7
262,Yun Il-lok,kr  KOR,"MF,FW",Montpellier,28,1992,3.5,1,0,0,5,1,1,2,6,0,0,0,0,29,9,9,50.0
263,Corentin Jean,fr  FRA,"FW,MF",Lens,25,1995,6.4,3,0,0,15,16,2,7,2,7,2,0,0,28,5,17,22.7
264,Jesé,es  ESP,FW,Paris S-G,27,1993,0.3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,
265,Stevan Jovetić,me  MNE,"FW,MF",Monaco,30,1989,8.9,1,0,0,16,14,4,15,7,9,1,0,0,71,13,21,38.2
266,Abdoul Kader Bamba,fr  FRA,"FW,MF",Nantes,26,1994,10.2,2,0,0,8,41,0,20,7,13,0,0,0,89,8,11,42.1
267,Tino Kadewere,zw  ZIM,FW,Lyon,24,1996,22.3,4,0,0,35,25,10,36,24,25,1,0,0,128,30,40,42.9
268,Gaël Kakuta,cd  COD,"MF,FW",Lens,29,1991,26.6,3,0,0,31,38,2,51,23,27,0,1,0,190,23,54,29.9
269,Samuel Kalu,ng  NGA,"FW,MF",Bordeaux,22,1997,10.7,3,0,0,16,37,5,18,9,18,0,0,0,62,12,18,40.0
270,Aboubakar Kamara,mr  MTN,"FW,MF",Dijon,25,1995,6.2,1,1,0,14,17,1,10,1,3,0,0,0,33,12,22,35.3
271,Bingourou Kamara,sn  SEN,GK,Strasbourg,23,1996,8.0,0,0,0,1,1,1,0,0,0,0,0,1,44,0,0,
272,Boubacar Kamara,fr  FRA,MF,Marseille,20,1999,32.2,6,0,0,49,55,0,6,34,68,0,0,0,332,67,39,63.2
273,Hassane Kamara,ci  CIV,DF,Nice,25,1994,32.9,3,0,0,23,31,1,92,43,27,0,0,0,251,45,29,60.8
274,Wilfried Kanga,fr  FRA,FW,Angers,22,1998,1.5,0,0,0,2,1,1,1,0,0,0,0,0,2,1,5,16.7
275,Eiji Kawashima,jp  JPN,GK,Strasbourg,37,1983,24.0,1,0,0,1,1,0,0,0,0,0,1,0,100,0,0,
276,Moise Kean,it  ITA,FW,Paris S-G,20,2000,18.9,4,0,0,33,6,5,11,7,9,0,0,0,63,14,23,37.8
277,Thilo Kehrer,de  GER,DF,Paris S-G,23,1996,18.0,3,0,0,26,9,1,10,17,16,0,0,0,184,32,23,58.2
278,Habib Keita,ml  MLI,MF,Lyon,18,2002,0.1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,
279,Saîf-Eddine Khaoui,tn  TUN,"FW,MF",Marseille,25,1995,6.7,4,0,0,16,9,1,10,18,10,0,0,0,66,3,12,20.0
280,Wahbi Khazri,tn  TUN,FW,Saint-Étienne,29,1991,13.1,5,1,0,25,32,8,20,6,11,2,0,0,77,2,30,6.3
281,Presnel Kimpembe,fr  FRA,DF,Paris S-G,24,1995,25.6,6,1,0,31,25,0,2,34,33,0,0,0,219,41,22,65.1
282,Randal Kolo Muani,fr  FRA,FW,Nantes,21,1998,33.7,3,0,0,63,73,22,35,19,20,4,0,0,171,69,150,31.5
283,Timothée Kolodziejczak,fr  FRA,DF,Saint-Étienne,28,1991,22.6,4,1,0,29,7,0,8,38,21,0,0,0,245,54,35,60.7
284,Ghislain Konan,ci  CIV,DF,Reims,24,1995,29.0,5,0,0,24,24,3,43,32,40,0,2,0,230,27,31,46.6
285,Moussa Konaté,sn  SEN,FW,Dijon,27,1993,13.3,4,0,0,22,24,12,4,6,2,0,0,0,47,27,51,34.6
286,Lamine Koné,ci  CIV,DF,Strasbourg,31,1989,11.6,3,0,0,10,8,0,2,7,7,0,1,0,104,26,16,61.9
287,Moussa Koné,sn  SEN,FW,Nîmes,23,1996,19.5,2,0,0,20,42,16,5,8,10,0,0,0,78,16,77,17.2
288,Laurent Koscielny,fr  FRA,DF,Bordeaux,34,1985,24.6,3,0,0,12,25,2,0,40,18,1,0,0,242,61,37,62.2
289,Boubakar Kouyaté,ml  MLI,DF,Metz,23,1997,21.8,10,0,0,40,30,4,0,50,36,0,2,0,167,111,39,74.0
290,Jean-Philippe Krasso,fr  FRA,FW,Saint-Étienne,23,1997,2.5,0,0,0,3,4,5,3,3,3,0,0,0,11,2,5,28.6
291,Layvin Kurzawa,fr  FRA,DF,Paris S-G,27,1992,14.2,4,1,0,33,7,1,39,27,16,1,0,0,137,29,15,65.9
292,Dereck Kutesa,ch  SUI,"MF,FW",Reims,22,1997,7.6,2,0,0,13,16,5,14,6,9,0,0,0,28,8,9,47.1
293,Enock Kwateng,fr  FRA,DF,Bordeaux,23,1997,11.5,4,0,0,15,17,0,14,26,14,0,0,0,112,23,13,63.9
294,Gaëtan Laborde,fr  FRA,"FW,MF",Montpellier,26,1994,36.2,3,0,0,63,30,6,54,16,33,0,0,0,214,130,124,51.2
295,Tom Lacoux,fr  FRA,MF,Bordeaux,18,2002,5.8,4,1,1,18,1,0,2,12,14,0,0,0,59,4,5,44.4
296,Alban Lafont,fr  FRA,GK,Nantes,21,1999,38.0,2,0,0,1,8,0,0,0,0,0,1,0,186,0,1,0.0
297,Kenny Lala,fr  FRA,DF,Strasbourg,28,1991,20.4,1,0,0,20,16,1,62,13,15,0,0,0,160,18,22,45.0
298,Loïck Landre,fr  FRA,DF,Nîmes,28,1992,18.1,2,1,0,19,11,0,0,24,15,0,2,0,113,35,27,56.5
299,Julien Laporte,fr  FRA,DF,Lorient,26,1993,29.5,8,1,1,30,20,0,0,48,40,1,3,0,255,92,39,70.2
300,Gautier Larsonneur,fr  FRA,GK,Brest,23,1997,35.0,2,0,0,1,7,0,0,1,0,0,1,0,174,0,0,
301,Paul Lasne,fr  FRA,MF,Brest,31,1989,18.7,4,1,0,27,19,1,4,34,36,0,1,0,179,24,21,53.3
302,Armand Lauriente,fr  FRA,"FW,MF",Lorient,21,1998,18.0,4,0,0,23,38,8,42,14,17,1,0,0,103,7,21,25.0
303,Wesley Lautoa,nc  NCL,"MF,DF",Dijon,32,1987,17.9,4,0,0,41,16,0,2,29,28,0,0,1,163,21,14,60.0
304,Jérémy Le Douaron,fr  FRA,"FW,MF",Brest,22,1998,9.1,0,0,0,18,17,1,11,6,6,1,0,0,68,29,25,53.7
305,Enzo Le Fée,fr  FRA,"MF,FW",Lorient,20,2000,20.2,6,0,0,25,41,1,21,27,36,0,0,0,146,2,21,8.7
306,Vincent Le Goff,fr  FRA,DF,Lorient,30,1989,25.6,0,0,0,16,11,1,57,39,23,0,0,0,177,24,35,40.7
307,Damien Le Tallec,fr  FRA,"MF,DF",Montpellier,30,1990,13.6,3,1,0,20,10,0,0,23,7,0,0,1,123,33,23,58.9
308,James Lea Siliki,cm  CMR,MF,Rennes,24,1996,2.8,0,0,0,3,0,0,5,0,4,0,0,0,23,2,2,50.0
309,Jean-Louis Leca,fr  FRA,GK,Lens,34,1985,36.8,2,0,0,1,10,0,0,0,0,0,1,0,150,0,0,
310,Benjamin Lecomte,fr  FRA,GK,Monaco,29,1991,28.0,1,0,0,1,3,0,0,0,0,0,1,0,155,0,0,
311,Pierre Lees-Melou,fr  FRA,MF,Nice,27,1993,22.9,3,1,0,37,24,1,16,32,47,0,0,0,187,17,25,40.5
312,Fabien Lemoine,fr  FRA,MF,Lorient,33,1987,21.5,8,0,0,59,23,0,13,30,44,0,2,0,259,30,27,52.6
313,Aaron Leya Iseka,be  BEL,FW,Metz,22,1997,11.2,4,0,0,26,12,2,4,2,5,0,0,0,31,27,47,36.5
314,Yanis Lhery,fr  FRA,"MF,FW",Saint-Étienne,17,2003,0.3,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,66.7
315,Dimitri Liénard,fr  FRA,MF,Strasbourg,32,1988,20.3,2,0,0,19,14,0,69,28,31,0,0,0,180,15,30,33.3
316,Isaac Lihadji,fr  FRA,"MF,DF",Lille,18,2002,2.2,0,0,0,3,1,1,5,0,6,0,0,0,23,4,6,40.0
317,Pol Lirola,es  ESP,DF,Marseille,22,1997,17.3,3,0,0,14,16,0,57,31,15,0,0,0,138,18,11,62.1
318,Anthony Lopes,pt  POR,GK,Lyon,29,1990,38.0,2,0,0,2,7,0,0,0,0,0,2,2,192,0,0,
319,Rony Lopes,pt  POR,"FW,MF",Nice,24,1995,19.8,1,0,0,15,24,1,37,15,18,0,0,0,110,8,19,29.6
320,Maxime Lopez,fr  FRA,"FW,MF",Marseille,22,1997,1.5,1,0,0,4,1,0,1,1,0,0,0,0,6,1,3,25.0
321,Dion Lopy,sn  SEN,MF,Reims,18,2002,2.8,0,0,0,0,2,0,1,4,1,0,0,0,15,2,1,66.7
322,Jordan Lotomba,ch  SUI,DF,Nice,21,1998,23.6,7,1,1,28,34,2,43,18,19,1,0,0,187,23,23,50.0
323,Adrien Louveau,fr  FRA,"DF,MF",Lens,20,2000,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0.0
324,Imran Louza,fr  FRA,MF,Nantes,21,1999,26.4,4,1,0,36,45,3,30,46,34,0,0,0,273,24,36,40.0
325,Florentino Luís,pt  POR,MF,Monaco,20,1999,2.7,1,0,0,4,4,0,1,3,8,0,0,0,22,2,1,66.7
326,Yann M'Vila,fr  FRA,"MF,FW",Saint-Étienne,30,1990,0.2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,
327,Yvann Macon,fr  FRA,DF,Saint-Étienne,21,1998,6.0,2,0,0,11,7,0,13,2,19,0,0,0,65,10,9,52.6
328,Hugo Magnetti,fr  FRA,MF,Brest,22,1998,6.7,4,0,0,12,9,0,3,13,16,0,0,0,61,6,5,54.5
329,Hicham Mahou,fr  FRA,DF,Nice,21,1999,0.4,1,0,0,3,0,0,3,1,1,0,0,0,1,0,0,
330,Habib Maïga,ci  CIV,MF,Metz,24,1996,29.9,9,0,0,63,36,3,17,41,56,1,0,0,329,42,33,56.0
331,Mike Maignan,fr  FRA,GK,Lille,24,1995,38.0,1,0,0,2,9,0,0,0,0,0,0,0,195,0,0,
332,Josh Maja,ng  NGA,FW,Bordeaux,21,1998,8.9,2,0,0,8,12,2,0,5,2,0,0,0,33,12,20,37.5
333,Radosław Majecki,pl  POL,GK,Monaco,20,1999,1.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
334,Abdul Majeed Waris,gh  GHA,"FW,MF",Strasbourg,28,1991,6.1,0,0,0,9,19,2,9,3,1,0,0,0,30,2,9,18.2
335,Marco Majouga,fr  FRA,"FW,MF",Nîmes,19,2001,1.2,0,0,0,3,1,1,1,1,0,0,0,0,8,3,2,60.0
336,Adilson Malanda,fr  FRA,MF,Nîmes,18,2001,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,100.0
337,Hianga Mananga Mbock,fr  FRA,MF,Brest,20,1999,5.1,1,0,0,8,3,0,1,1,4,0,0,0,36,7,6,53.8
338,Vincent Manceau,fr  FRA,DF,Angers,31,1989,25.7,4,0,0,16,15,0,42,36,24,0,1,0,205,13,14,48.1
339,Steve Mandanda,fr  FRA,GK,Marseille,35,1985,37.0,1,0,0,0,4,0,0,0,0,0,0,0,195,0,0,
340,Reinildo Mandava,mz  MOZ,DF,Lille,26,1994,24.2,2,1,0,37,35,2,55,55,52,0,0,0,229,51,22,69.9
341,Thomas Mangani,fr  FRA,MF,Angers,33,1987,29.9,3,0,0,17,24,1,36,33,49,0,0,0,335,31,26,54.4
342,Vito Mannone,it  ITA,GK,Monaco,32,1988,9.0,0,0,0,0,1,0,0,0,0,0,0,0,35,0,0,
343,Myziane Maolida,fr  FRA,"FW,MF",Nice,21,1999,12.0,2,0,0,18,10,2,23,5,11,0,0,0,50,1,24,4.0
344,Faitout Maouassa,fr  FRA,DF,Rennes,22,1998,13.0,4,0,0,13,18,0,42,12,18,0,0,0,95,14,12,53.8
345,Sekou Mara,fr  FRA,FW,Bordeaux,18,2002,2.5,0,0,0,7,4,1,1,0,3,0,0,0,11,15,6,71.4
346,Fernando Marçal,br  BRA,DF,Lyon,31,1989,0.9,0,0,0,1,1,0,3,0,0,0,0,0,13,8,1,88.9
347,Marcelo,br  BRA,DF,Lyon,33,1987,32.3,7,2,1,38,10,1,5,38,26,0,1,0,331,117,46,71.8
348,Dario Maresic,at  AUT,DF,Reims,20,1999,5.7,0,0,0,8,1,0,3,6,6,0,0,0,39,12,5,70.6
349,Jordan Marié,fr  FRA,MF,Dijon,28,1991,15.9,2,0,0,12,7,0,7,21,29,0,0,0,155,14,13,51.9
350,Guillermo Maripán,cl  CHI,DF,Monaco,26,1994,23.2,7,0,0,18,8,1,1,26,17,0,1,0,201,53,32,62.4
351,Marquinhos,br  BRA,DF,Paris S-G,26,1994,23.6,2,0,0,14,5,1,3,32,18,0,0,0,214,52,35,59.8
352,Jonas Martin,fr  FRA,MF,Rennes,30,1990,5.4,3,0,0,10,5,0,2,9,11,0,0,0,61,10,5,66.7
353,Pablo Martinez,fr  FRA,DF,Nîmes,31,1989,6.0,1,0,0,5,10,0,0,7,8,0,0,0,50,8,7,53.3
354,Gelson Martins,pt  POR,"MF,FW",Monaco,25,1995,17.2,3,0,0,22,36,5,28,12,22,2,0,0,133,10,24,29.4
355,Sylvain Marveaux,fr  FRA,"MF,FW",Lorient,34,1986,2.2,0,0,0,2,7,0,1,1,4,0,0,0,21,2,1,66.7
356,Pape Matar Sarr,sn  SEN,MF,Metz,17,2002,17.7,5,0,0,24,25,1,6,40,27,0,0,0,169,24,14,63.2
357,Eliot Matazo,be  BEL,MF,Monaco,18,2002,3.5,0,1,0,5,3,0,0,2,8,0,0,0,24,3,5,37.5
358,Chrislain Matsima,fr  FRA,DF,Monaco,18,2002,3.9,2,0,0,2,1,0,2,1,4,0,0,0,42,9,9,50.0
359,Tony Mauricio,fr  FRA,MF,Lens,26,1994,5.6,3,0,0,20,10,0,7,2,12,0,0,0,46,2,4,33.3
360,Stephy Mavididi,eng  ENG,"FW,MF",Montpellier,22,1998,22.6,3,0,0,31,33,3,19,20,6,1,0,0,109,15,48,23.8
361,Youssef Maziz,fr  FRA,"MF,FW",Metz,22,1998,2.9,1,0,0,2,5,0,3,3,1,0,0,0,17,3,2,60.0
362,Kylian Mbappé,fr  FRA,FW,Paris S-G,21,1998,26.4,5,0,0,23,38,17,68,7,5,4,0,0,109,7,8,46.7
363,Nathanael Mbuku,fr  FRA,"MF,FW",Reims,18,2002,24.6,3,0,0,27,58,3,21,16,22,1,1,0,110,27,41,39.7
364,Facundo Medina,ar  ARG,DF,Lens,21,1999,22.3,11,0,0,33,7,1,2,37,33,0,2,1,255,32,28,53.3
365,Farid El Melali,dz  ALG,"FW,MF",Angers,23,1997,4.6,1,0,0,10,15,1,7,7,4,1,0,0,33,1,9,10.0
366,Birger Meling,no  NOR,DF,Nîmes,25,1994,25.9,4,0,0,15,39,1,32,39,29,0,0,0,219,20,24,45.5
367,Houboulang Mendes,fr  FRA,DF,Lorient,22,1998,14.4,3,0,0,24,6,1,24,7,14,0,3,0,85,20,18,52.6
368,Pedro Mendes,pt  POR,DF,Montpellier,29,1990,18.1,5,0,0,23,26,1,2,26,24,0,2,0,146,27,36,42.9
369,Thiago Mendes,br  BRA,MF,Lyon,28,1992,24.9,5,1,0,27,23,0,7,40,38,0,0,0,282,26,22,54.2
370,Batista Mendy,fr  FRA,MF,Nantes,20,2000,0.8,0,0,0,3,1,0,0,1,1,0,0,0,5,2,0,100.0
371,Edouard Mendy,sn  SEN,GK,Rennes,28,1992,1.0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,
372,Mexer,mz  MOZ,DF,Bordeaux,31,1988,7.9,3,0,0,10,2,0,2,20,3,0,1,0,70,24,11,68.6
373,Clément Michelin,fr  FRA,DF,Lens,23,1997,12.8,3,2,1,23,14,4,49,14,16,0,1,0,96,21,20,51.2
374,Edouard Michut,fr  FRA,MF,Paris S-G,17,2003,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
375,Florian Miguel,fr  FRA,DF,Nîmes,23,1996,17.1,4,2,1,17,32,0,6,35,14,0,2,0,131,34,26,56.7
376,Arkadiusz Milik,pl  POL,FW,Marseille,26,1994,13.6,2,0,0,14,20,6,5,7,9,0,0,0,34,28,34,45.2
377,Enzo Millot,fr  FRA,MF,Monaco,18,2002,0.5,0,0,0,1,1,0,1,1,0,0,0,0,3,1,1,50.0
378,Stefan Mitrović,rs  SRB,DF,Strasbourg,30,1990,30.9,3,1,0,21,14,0,1,30,24,0,1,0,229,55,32,63.2
379,Anthony Modeste,fr  FRA,FW,Saint-Étienne,32,1988,3.3,1,0,0,5,2,0,3,0,1,0,0,0,6,14,16,46.7
380,Terem Moffi,ng  NGA,FW,Lorient,21,1999,23.0,2,0,0,30,18,12,11,12,5,1,0,0,96,37,76,32.7
381,Dion Moise Sahi,ci  CIV,"FW,MF",Strasbourg,18,2001,1.0,0,0,0,0,3,0,1,1,0,1,0,0,11,2,3,40.0
382,Florent Mollet,fr  FRA,MF,Montpellier,28,1991,26.2,5,2,0,35,28,5,45,29,13,0,0,0,191,10,35,22.2
383,Thomas Monconduit,fr  FRA,MF,Lorient,29,1991,12.8,4,0,0,23,16,0,6,12,25,0,0,0,122,16,19,45.7
384,Kévin Monnet-Paquet,fr  FRA,"MF,FW",Saint-Étienne,31,1988,6.3,0,0,0,7,9,0,12,6,7,0,0,0,56,6,17,26.1
385,Jérémy Morel,mg  MAD,DF,Lorient,36,1984,27.7,1,0,0,21,18,0,2,41,23,0,0,0,232,34,31,52.3
386,Aimen Moueffek,fr  FRA,"DF,MF",Saint-Étienne,19,2001,8.3,3,0,0,20,15,0,1,4,19,1,0,0,100,11,13,45.8
387,Harold Moukoudi,cm  CMR,DF,Saint-Étienne,22,1997,25.3,6,0,0,24,14,0,0,39,38,0,2,0,214,55,34,61.8
388,Jessy Moulin,fr  FRA,GK,Saint-Étienne,34,1986,29.0,1,0,0,0,5,1,0,0,0,0,0,0,164,0,0,
389,Steve Mounié,bj  BEN,FW,Brest,25,1994,29.8,6,0,0,68,28,20,13,9,16,1,0,0,140,248,119,67.6
