,Player,Nation,Pos,Squad,Age,Born,MP_Playing Time,Min_Playing Time,Mn/MP_Playing Time,Min%_Playing Time,90s_Playing Time,Starts_Playing Time,Mn/Start_Starts,Compl_Starts,Subs_Subs,Mn/Sub_Subs,unSub_Subs,PPM_Team Success,onG_Team Success,onGA_Team Success,+/-_Team Success,+/-90_Team Success,On-Off_Team Success,onxG_Team Success (xG),onxGA_Team Success (xG),xG+/-_Team Success (xG),xG+/-90_Team Success (xG),On-Off_Team Success (xG)
661,Yoane Wissa,cd  COD,"FW,MF",Lorient,23,1996,38,2674,70,78.2,29.7,30,81,,8,30,0,1.11,41,49,-8,-0.27,+0.94,38.7,40.0,-1.4,-0.05,+0.31
662,Xeka,pt  POR,MF,Lille,25,1994,33,1200,36,35.1,13.3,11,77,,22,16,1,2.18,30,9,+21,+1.58,+0.76,21.0,7.5,+13.5,+1.01,+0.62
663,Yusuf Yazıcı,tr  TUR,"FW,MF",Lille,23,1997,32,1086,34,31.8,12.1,10,70,,22,18,1,2.19,20,5,+15,+1.24,+0.24,20.2,7.8,+12.4,+1.03,+0.61
664,Burak Yılmaz,tr  TUR,FW,Lille,35,1985,28,2051,73,60.0,22.8,23,85,,5,21,0,2.04,37,16,+21,+0.92,-0.39,27.2,18.0,+9.3,+0.41,-0.52
665,Elie Youan,fr  FRA,FW,Nantes,21,1999,0,,,,,0,,,0,,1,,,,,,,,,,,
666,Wilitty Younoussa,cm  CMR,"MF,DF",Dijon,18,2001,3,77,26,2.3,0.9,1,60,,2,9,11,1.00,1,1,0,0.00,+1.29,0.8,2.2,-1.5,-1.71,-0.57
667,Zaydou Youssouf,fr  FRA,MF,Saint-Étienne,21,1999,29,1229,42,35.9,13.7,14,67,,15,19,6,1.24,17,20,-3,-0.22,+0.15,15.7,16.4,-0.7,-0.05,-0.06
668,Arthur Zagre,fr  FRA,"DF,MF",Dijon,18,2001,3,122,41,3.6,1.4,1,90,,2,16,13,1.00,1,1,0,0.00,+1.31,1.4,2.7,-1.3,-0.95,+0.21
669,Arber Zeneli,xk  KVX,"MF,FW",Reims,25,1995,28,1289,46,37.7,14.3,14,66,,14,26,3,0.89,16,19,-3,-0.21,0.00,11.6,25.6,-14.0,-0.98,-0.40
670,Mehdi Zerkane,dz  ALG,"MF,FW",Bordeaux,21,1999,27,1187,44,34.7,13.2,15,59,,12,25,0,1.15,17,19,-2,-0.15,+0.33,15.6,18.7,-3.1,-0.24,+0.23
671,Kévin Zohi,ml  MLI,"FW,MF",Strasbourg,23,1996,23,436,19,12.7,4.8,2,69,,21,14,10,0.78,5,8,-3,-0.62,-0.44,8.1,6.4,+1.7,+0.34,+0.21
