,Player,Nation,Pos,Squad,Age,Born,90s,SCA_SCA,SCA90_SCA,PassLive_SCA Types,PassDead_SCA Types,Drib_SCA Types,Sh_SCA Types,Fld_SCA Types,Def_SCA Types,GCA_GCA,GCA90_GCA,PassLive_GCA Types,PassDead_GCA Types,Drib_GCA Types,Sh_GCA Types,Fld_GCA Types,Def_GCA Types
377,Enzo Millot,fr  FRA,MF,Monaco,18,2002,0.5,1,2.20,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0
378,Stefan Mitrović,rs  SRB,DF,Strasbourg,30,1990,30.9,11,0.36,7,0,1,2,1,0,1,0.03,1,0,0,0,0,0
379,Anthony Modeste,fr  FRA,FW,Saint-Étienne,32,1988,3.3,2,0.61,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
380,Terem Moffi,ng  NGA,FW,Lorient,21,1999,23.0,61,2.65,42,0,7,4,4,4,8,0.35,2,0,2,2,1,1
381,Dion Moise Sahi,ci  CIV,"FW,MF",Strasbourg,18,2001,1.0,6,5.74,4,0,1,0,1,0,0,0.00,0,0,0,0,0,0
382,Florent Mollet,fr  FRA,MF,Montpellier,28,1991,26.2,66,2.52,39,17,0,0,8,2,8,0.31,4,3,0,0,1,0
383,Thomas Monconduit,fr  FRA,MF,Lorient,29,1991,12.8,26,2.03,16,2,3,3,1,1,1,0.08,0,0,0,1,0,0
384,Kévin Monnet-Paquet,fr  FRA,"MF,FW",Saint-Étienne,31,1988,6.3,8,1.28,7,0,0,1,0,0,0,0.00,0,0,0,0,0,0
385,Jérémy Morel,mg  MAD,DF,Lorient,36,1984,27.7,16,0.58,12,2,0,2,0,0,0,0.00,0,0,0,0,0,0
386,Aimen Moueffek,fr  FRA,"DF,MF",Saint-Étienne,19,2001,8.3,15,1.82,11,0,1,0,2,1,0,0.00,0,0,0,0,0,0
387,Harold Moukoudi,cm  CMR,DF,Saint-Étienne,22,1997,25.3,13,0.51,9,1,0,3,0,0,3,0.12,0,0,0,3,0,0
388,Jessy Moulin,fr  FRA,GK,Saint-Étienne,34,1986,29.0,1,0.03,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0
389,Steve Mounié,bj  BEN,FW,Brest,25,1994,29.8,51,1.71,35,0,3,5,6,2,7,0.24,6,0,0,0,1,0
390,Samuel Moutoussamy,cd  COD,FW,Nantes,23,1996,0.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
391,Loris Mouyokolo,cg  CGO,DF,Lorient,19,2001,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
392,Benoît Mukinayi,fr  FRA,DF,Monaco,19,2001,31.9,25,0.78,22,0,0,2,0,1,3,0.09,3,0,0,0,0,0
393,Marshall Munetsi,zw  ZIM,"MF,DF",Reims,24,1996,21.4,20,0.93,18,0,0,1,1,0,1,0.05,0,0,0,0,1,0
394,Kévin N'Doram,fr  FRA,MF,Metz,24,1996,3.4,3,0.88,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
395,Stanley N'Soki,fr  FRA,DF,Nice,21,1999,13.8,5,0.36,4,0,0,0,0,1,0,0.00,0,0,0,0,0,0
396,Yuto Nagatomo,jp  JPN,DF,Marseille,33,1986,17.7,12,0.68,10,1,0,0,1,0,1,0.06,1,0,0,0,0,0
397,Kenny Nagera,fr  FRA,FW,Paris S-G,18,2002,0.0,1,45.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
398,Paul Nardi,fr  FRA,GK,Lorient,26,1994,23.0,3,0.13,2,1,0,0,0,0,1,0.04,1,0,0,0,0,0
399,Keylor Navas,cr  CRC,GK,Paris S-G,33,1986,28.0,3,0.11,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0
400,Papa Ndiaga Yade,sn  SEN,"FW,MF",Metz,20,2000,11.1,40,3.60,30,1,5,1,2,1,5,0.45,4,0,1,0,0,0
401,Bridge Ndilu,fr  FRA,"FW,MF",Nantes,20,2000,0.5,2,4.29,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0
402,Dan Ndoye,ch  SUI,"FW,MF",Nice,19,2000,6.1,12,1.96,5,0,2,2,3,0,1,0.16,0,0,0,1,0,0
403,Neymar,br  BRA,"MF,FW",Paris S-G,28,1992,15.7,130,8.27,80,16,15,5,14,0,16,1.02,9,2,2,1,2,0
404,Yvan Neyou,cm  CMR,MF,Saint-Étienne,23,1997,27.1,41,1.51,31,0,4,3,2,1,3,0.11,3,0,0,0,0,0
405,Muzinga Ngonda,cd  COD,DF,Dijon,25,1994,25.6,32,1.25,29,1,2,0,0,0,2,0.08,1,0,1,0,0,0
406,Ahmad Ngouyamsa,cm  CMR,DF,Dijon,19,2000,1.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
407,Opa Nguette,sn  SEN,"FW,MF",Metz,26,1994,12.6,24,1.91,14,0,4,1,5,0,3,0.24,1,0,1,0,1,0
408,Ibrahima Niane,sn  SEN,FW,Metz,21,1999,7.4,18,2.44,8,0,2,3,5,0,2,0.27,0,0,1,0,1,0
409,M'Baye Niang,sn  SEN,FW,Rennes,25,1994,4.7,3,0.64,1,0,0,1,1,0,0,0.00,0,0,0,0,0,0
410,Casimir Ninga,td  CHA,FW,Angers,27,1993,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
411,Arnaud Nordin,fr  FRA,"MF,FW",Saint-Étienne,22,1998,19.7,62,3.15,25,11,8,5,11,2,10,0.51,3,2,3,1,0,1
412,Olivier Ntcham,fr  FRA,MF,Marseille,24,1996,1.3,1,0.75,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
413,Gerzino Nyamsi,fr  FRA,DF,Rennes,23,1997,9.7,4,0.41,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
414,Steven Nzonzi,fr  FRA,MF,Rennes,31,1988,32.3,45,1.39,41,0,0,2,2,0,1,0.03,1,0,0,0,0,0
415,Jonas Omlin,ch  SUI,GK,Montpellier,26,1994,29.7,1,0.03,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0
416,Henry Onyekuru,ng  NGA,FW,Monaco,23,1997,1.6,6,3.86,4,0,2,0,0,0,2,1.29,1,0,1,0,0,0
417,Otávio,br  BRA,MF,Bordeaux,26,1994,17.3,14,0.81,11,0,1,0,1,1,1,0.06,1,0,0,0,0,0
418,Remi Oudin,fr  FRA,"FW,MF",Bordeaux,23,1996,26.9,65,2.42,49,6,0,3,5,2,7,0.26,5,1,0,0,1,0
419,Alexandre Oukidja,dz  ALG,GK,Metz,32,1988,34.0,9,0.26,4,5,0,0,0,0,0,0.00,0,0,0,0,0,0
420,Zinédine Ould Khaled,fr  FRA,MF,Angers,20,2000,0.4,1,2.37,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
421,Ambroise Oyongo,cm  CMR,DF,Montpellier,29,1991,6.2,6,0.97,5,0,0,0,1,0,2,0.32,2,0,0,0,0,0
422,Pablo,br  BRA,DF,Bordeaux,29,1991,12.0,3,0.25,2,0,0,1,0,0,0,0.00,0,0,0,0,0,0
423,Vincent Pajot,fr  FRA,MF,Metz,29,1990,10.2,11,1.08,5,3,0,0,1,2,3,0.30,2,0,0,0,0,1
424,Nicolas Pallois,fr  FRA,DF,Nantes,32,1987,30.8,8,0.26,7,0,0,0,0,1,1,0.03,1,0,0,0,0,0
425,Jonathan Panzo,eng  ENG,DF,Dijon,19,2000,20.0,6,0.30,4,0,0,0,0,2,0,0.00,0,0,0,0,0,0
426,Lucas Paquetá,br  BRA,MF,Lyon,22,1997,25.3,89,3.52,73,0,4,1,5,6,15,0.59,11,0,1,1,0,2
427,Gaëtan Paquiez,fr  FRA,DF,Nîmes,26,1994,11.6,12,1.03,10,0,0,1,1,0,0,0.00,0,0,0,0,0,0
428,Rubén Pardo,es  ESP,"MF,FW",Bordeaux,27,1992,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
429,Leandro Paredes,ar  ARG,MF,Paris S-G,26,1994,14.5,27,1.87,23,1,1,2,0,0,4,0.28,3,1,0,0,0,0
430,Mateo Pavlović,ba  BIH,DF,Angers,30,1990,12.3,5,0.41,3,0,0,2,0,0,1,0.08,0,0,0,1,0,0
431,Strahinja Pavlović,rs  SRB,DF,Monaco,19,2001,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
432,Dimitri Payet,fr  FRA,"FW,MF",Marseille,33,1987,26.9,111,4.13,67,28,5,3,6,2,16,0.60,9,4,1,0,2,0
433,Yohann Pelé,fr  FRA,GK,Marseille,37,1982,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
434,Pietro Pellegri,it  ITA,"FW,MF",Monaco,19,2001,2.6,5,1.96,3,0,0,1,1,0,1,0.39,0,0,0,0,1,0
435,Andy Pelmard,fr  FRA,DF,Nice,20,2000,13.4,4,0.30,4,0,0,0,0,0,1,0.07,1,0,0,0,0,0
436,Timothee Pembele,fr  FRA,DF,Paris S-G,17,2002,4.3,6,1.41,3,0,1,0,1,1,0,0.00,0,0,0,0,0,0
437,Mathias Pereira Lage,pt  POR,"FW,MF",Angers,23,1996,16.3,30,1.84,22,1,2,3,1,1,3,0.18,1,1,0,0,1,0
438,Danilo Pereira,pt  POR,"MF,DF",Paris S-G,28,1991,15.9,14,0.88,12,0,0,1,1,0,3,0.19,3,0,0,0,0,0
439,Manuel Perez,fr  FRA,MF,Lens,29,1991,1.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
440,Romain Perraud,fr  FRA,DF,Brest,22,1997,34.9,76,2.18,60,3,4,5,4,0,14,0.40,13,0,1,0,0,0
441,Lucas Perrin,fr  FRA,DF,Marseille,21,1998,3.4,4,1.17,3,0,1,0,0,0,0,0.00,0,0,0,0,0,0
442,Rayan Philippe,fr  FRA,FW,Dijon,19,2000,1.0,1,0.97,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0
443,Jérémy Pied,fr  FRA,DF,Lille,31,1989,3.5,5,1.42,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
444,Ronaël Pierre-Gabriel,fr  FRA,DF,Brest,22,1998,25.6,35,1.37,27,3,1,0,4,0,0,0.00,0,0,0,0,0,0
445,Maxime Poundjé,fr  FRA,DF,Bordeaux,27,1992,5.5,5,0.92,4,0,0,0,1,0,0,0.00,0,0,0,0,0,0
446,Sanjin Prcić,ba  BIH,MF,Strasbourg,26,1993,3.9,7,1.78,4,2,0,1,0,0,1,0.25,1,0,0,0,0,0
447,Nicolas de Préville,fr  FRA,"FW,MF",Bordeaux,29,1991,17.9,65,3.63,36,14,3,3,6,3,7,0.39,6,1,0,0,0,0
448,Anthony Racioppi,ch  SUI,GK,Dijon,21,1998,21.0,1,0.05,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
449,Nemanja Radonjić,rs  SRB,FW,Marseille,24,1996,4.4,10,2.27,7,0,2,1,0,0,1,0.23,1,0,0,0,0,0
450,Aleksandar Radovanović,rs  SRB,DF,Lens,26,1993,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
451,Rafinha,br  BRA,MF,Paris S-G,27,1993,15.1,56,3.70,37,6,2,4,4,3,7,0.46,5,0,0,0,1,1
452,Predrag Rajković,rs  SRB,GK,Reims,24,1995,36.5,6,0.16,5,1,0,0,0,0,1,0.03,0,1,0,0,0,0
453,Panagiotis Retsos,gr  GRE,DF,Saint-Étienne,21,1998,3.0,3,0.99,2,0,0,0,0,1,0,0.00,0,0,0,0,0,0
454,Baptiste Reynet,fr  FRA,GK,Nîmes,29,1990,38.0,6,0.16,4,2,0,0,0,0,1,0.03,1,0,0,0,0,0
455,Sergio Rico,es  ESP,GK,Paris S-G,26,1993,9.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
456,Renaud Ripart,fr  FRA,"MF,FW",Nîmes,27,1993,33.9,48,1.41,30,1,8,5,3,1,3,0.09,1,0,0,2,0,0
457,Mihailo Ristić,rs  SRB,DF,Montpellier,24,1995,24.8,44,1.77,33,3,2,3,2,1,7,0.28,6,0,0,1,0,0
458,Maxence Rivera,fr  FRA,"MF,FW",Saint-Étienne,18,2002,2.7,5,1.88,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
459,Christopher Rocchia,fr  FRA,DF,Marseille,22,1998,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
460,Valentin Rongier,fr  FRA,MF,Marseille,25,1994,21.0,36,1.72,27,0,1,3,3,2,6,0.29,5,0,0,0,0,1
461,Nolan Roux,fr  FRA,FW,Nîmes,32,1988,7.2,7,0.97,6,0,0,0,0,1,0,0.00,0,0,0,0,0,0
462,Daniele Rugani,it  ITA,DF,Rennes,26,1994,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
463,Kays Ruiz,ma  MAR,"FW,MF",Paris S-G,17,2002,2.1,5,2.42,4,0,0,0,1,0,1,0.48,1,0,0,0,0,0
464,Georginio Rutter,fr  FRA,"FW,MF",Rennes,18,2002,0.5,1,2.05,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
465,Roli Pereira de Sa,fr  FRA,"MF,FW",Nantes,23,1996,0.6,7,11.25,3,0,0,2,1,1,0,0.00,0,0,0,0,0,0
466,Idriss Saadi,dz  ALG,"FW,MF",Strasbourg,28,1992,1.4,2,1.44,1,0,1,0,0,0,0,0.00,0,0,0,0,0,0
467,Youssouf Sabaly,sn  SEN,DF,Bordeaux,27,1993,32.3,63,1.95,41,4,8,3,7,0,12,0.37,6,2,1,1,2,0
468,Mathys Saban,fr  FRA,FW,Saint-Étienne,18,2002,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
469,Hiroki Sakai,jp  JPN,DF,Marseille,30,1990,26.5,31,1.17,28,2,1,0,0,0,3,0.11,2,1,0,0,0,0
470,Moïse Sakava,cm  CMR,MF,Reims,19,2000,0.1,1,11.25,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
471,William Saliba,fr  FRA,DF,Nice,19,2001,20.0,4,0.20,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
472,Romain Salin,fr  FRA,GK,Rennes,36,1984,15.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
473,Mama Samba Baldé,gw  GNB,FW,Dijon,24,1995,24.0,45,1.87,22,0,7,7,6,3,2,0.08,1,0,1,0,0,0
474,Junior Sambia,fr  FRA,"DF,MF",Montpellier,23,1996,27.2,65,2.39,50,2,3,1,9,0,13,0.48,10,1,0,0,2,0
475,Frédéric Sammaritano,fr  FRA,"FW,MF",Dijon,34,1986,12.6,31,2.47,16,14,0,0,1,0,3,0.24,2,1,0,0,0,0
476,Renato Sanches,pt  POR,MF,Lille,22,1997,14.1,41,2.91,24,8,4,2,3,0,9,0.64,5,1,2,1,0,0
477,Morgan Sanson,fr  FRA,MF,Marseille,25,1994,9.2,17,1.85,12,1,0,2,1,1,4,0.44,2,1,0,0,1,0
478,Baptiste Santamaria,fr  FRA,MF,Angers,25,1995,3.0,8,2.67,6,0,0,1,1,0,0,0.00,0,0,0,0,0,0
479,Pablo Sarabia,es  ESP,"FW,MF",Paris S-G,28,1992,14.7,49,3.34,38,1,2,6,2,0,7,0.48,5,0,1,1,0,0
480,Bouna Sarr,gn  GUI,DF,Marseille,28,1992,0.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
481,Sidy Sarr,sn  SEN,MF,Nîmes,24,1996,5.1,6,1.17,3,0,1,0,1,1,0,0.00,0,0,0,0,0,0
482,Téji Savanier,fr  FRA,MF,Montpellier,28,1991,24.1,126,5.24,47,43,10,11,9,6,11,0.46,4,3,1,2,1,0
483,Aurélien Scheidler,fr  FRA,FW,Dijon,22,1998,3.8,6,1.58,4,0,0,1,0,1,1,0.26,0,0,0,1,0,0
484,Morgan Schneiderlin,fr  FRA,MF,Nice,30,1989,24.4,27,1.11,24,0,1,0,0,2,2,0.08,2,0,0,0,0,0
485,Malik Sellouki,fr  FRA,"FW,MF",Nice,20,2000,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
486,Matz Sels,be  BEL,GK,Strasbourg,28,1992,6.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
487,Jean Seri,ci  CIV,MF,Bordeaux,29,1991,7.9,13,1.65,11,0,1,0,0,1,0,0.00,0,0,0,0,0,0
488,Mahame Siby,fr  FRA,"MF,FW",Strasbourg,24,1996,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
489,Abdoulaye Sidibé,fr  FRA,MF,Saint-Étienne,18,2002,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
490,Djibril Sidibé,fr  FRA,DF,Monaco,28,1992,22.0,54,2.45,35,16,0,0,1,2,4,0.18,2,2,0,0,0,0
491,Kaj Sierhuis,nl  NED,FW,Reims,22,1998,7.2,16,2.21,15,0,0,0,1,0,1,0.14,1,0,0,0,0,0
492,Caio Henrique Oliveira Silva,br  BRA,DF,Monaco,23,1997,26.3,55,2.09,43,4,1,2,3,2,10,0.38,8,0,0,0,1,1
493,Florent da Silva,fr  FRA,FW,Lyon,17,2003,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
494,Gabriel Silva,br  BRA,DF,Saint-Étienne,29,1991,3.9,7,1.77,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0
495,Mohamed Simakan,fr  FRA,DF,Strasbourg,20,2000,17.9,14,0.78,10,0,1,0,2,1,2,0.11,2,0,0,0,0,0
496,Moses Simon,ng  NGA,"FW,MF",Nantes,25,1995,25.8,62,2.40,41,10,6,3,2,0,7,0.27,5,1,1,0,0,0
497,Xavi Simons,nl  NED,MF,Paris S-G,17,2003,0.0,1,45.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
498,Issouf Sissokho,ml  MLI,MF,Bordeaux,18,2002,0.9,1,1.15,1,0,0,0,0,0,1,1.15,1,0,0,0,0,0
499,Ibrahima Sissoko,fr  FRA,MF,Strasbourg,22,1997,28.7,29,1.01,25,0,0,2,2,0,3,0.10,3,0,0,0,0,0
500,Nelson Sissoko,fr  FRA,DF,Saint-Étienne,23,1997,5.3,5,0.95,4,1,0,0,0,0,0,0.00,0,0,0,0,0,0
501,Jacques Siwe,fr  FRA,FW,Dijon,19,2001,1.9,3,1.60,2,0,0,0,1,0,0,0.00,0,0,0,0,0,0
502,Petar Škuletić,rs  SRB,"FW,MF",Montpellier,30,1990,2.6,5,1.92,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
503,Islam Slimani,dz  ALG,FW,Lyon,32,1988,6.4,14,2.18,12,0,0,1,1,0,1,0.16,1,0,0,0,0,0
504,Brandon Soppy,fr  FRA,DF,Rennes,18,2002,6.2,8,1.29,4,0,1,0,3,0,0,0.00,0,0,0,0,0,0
505,Florian Sotoca,fr  FRA,FW,Lens,29,1990,26.8,58,2.16,41,0,4,2,11,0,7,0.26,6,0,0,0,1,0
506,Cheick Souaré,fr  FRA,MF,Marseille,17,2002,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
507,Rayan Souici,fr  FRA,DF,Saint-Étienne,22,1998,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
508,Adama Soumaoro,fr  FRA,DF,Lille,28,1992,1.6,1,0.62,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
509,Boubakary Soumaré,fr  FRA,MF,Lille,21,1999,21.3,29,1.36,27,0,0,1,0,1,1,0.05,1,0,0,0,0,0
510,Yaya Soumaré,fr  FRA,FW,Lyon,20,2000,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
511,Arnaud Souquet,fr  FRA,DF,Montpellier,28,1992,13.6,23,1.69,20,1,1,1,0,0,3,0.22,3,0,0,0,0,0
512,Ansou Sow,fr  FRA,MF,Lens,20,2000,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
513,Saidou Sow,gn  GUI,DF,Saint-Étienne,18,2002,11.1,2,0.18,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
514,Kevin Strootman,nl  NED,MF,Marseille,30,1990,2.6,4,1.55,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
515,Abdoulaye Sylla,gn  GUI,DF,Nantes,20,2000,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
516,Issiaga Sylla,gn  GUI,DF,Lens,26,1994,12.4,19,1.53,13,3,0,1,1,1,0,0.00,0,0,0,0,0,0
517,Eddy Sylvestre,fr  FRA,"FW,MF",Nice,20,1999,1.1,2,1.86,1,0,0,0,1,0,1,0.93,0,0,0,0,1,0
518,Waniss Taibi,fr  FRA,MF,Angers,18,2002,0.4,1,2.37,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
519,Flavien Tait,fr  FRA,"MF,FW",Rennes,27,1993,15.2,51,3.36,35,5,5,2,3,1,4,0.26,3,0,1,0,0,0
520,Heriberto Tavares,pt  POR,"MF,FW",Brest,23,1997,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
521,Warren Tchimbembé,fr  FRA,"MF,FW",Metz,22,1998,5.5,10,1.82,8,0,0,1,0,1,2,0.36,1,0,0,1,0,0
522,Aurélien Tchouaméni,fr  FRA,MF,Monaco,20,2000,34.0,54,1.59,39,0,1,6,6,2,9,0.26,8,0,0,0,1,0
523,Martin Terrier,fr  FRA,"FW,MF",Rennes,23,1997,27.1,80,2.96,60,1,4,7,6,2,9,0.33,7,0,1,0,1,0
524,Kenny Tete,nl  NED,DF,Lyon,24,1995,0.2,1,4.50,0,0,0,0,0,1,0,0.00,0,0,0,0,0,0
525,Florian Thauvin,fr  FRA,"FW,MF",Marseille,27,1993,30.4,97,3.20,58,26,2,2,9,0,14,0.46,7,4,1,1,1,0
526,Sada Thioub,sn  SEN,"FW,MF",Angers,25,1995,14.0,49,3.51,35,0,8,2,4,0,3,0.21,2,0,0,1,0,0
527,Romain Thomas,fr  FRA,DF,Angers,32,1988,33.6,8,0.24,6,1,0,1,0,0,0,0.00,0,0,0,0,0,0
528,Adrien Thomasson,fr  FRA,MF,Strasbourg,26,1993,29.2,85,2.92,58,2,9,7,5,4,9,0.31,5,0,2,1,1,0
529,Khéphren Thuram-Ulie,fr  FRA,MF,Nice,19,2001,16.6,19,1.14,12,1,1,2,2,1,5,0.30,2,0,1,1,1,0
530,Cheikh Tidiane Sabaly,sn  SEN,MF,Metz,21,1999,0.1,1,7.50,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
531,Jean-Clair Todibo,fr  FRA,DF,Nice,20,1999,14.8,6,0.41,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0
532,Karl Toko Ekambi,cm  CMR,FW,Lyon,27,1992,31.2,101,3.23,67,0,15,11,3,5,14,0.45,9,0,2,1,2,0
533,Tyron Tormin,fr  FRA,"MF,FW",Saint-Étienne,19,2001,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
534,Abdoulaye Touré,fr  FRA,MF,Nantes,26,1994,18.7,39,2.09,32,0,2,2,3,0,4,0.21,4,0,0,0,0,0
535,Amadou Traore,fr  FRA,"MF,FW",Bordeaux,18,2002,3.4,13,3.85,7,0,3,0,3,0,1,0.30,1,0,0,0,0,0
536,Boubacar Traoré,ml  MLI,MF,Metz,18,2001,0.6,3,5.00,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
537,Charles Traore,ml  MLI,DF,Nantes,28,1992,18.9,11,0.58,11,0,0,0,0,0,1,0.05,1,0,0,0,0,0
538,Cheick Traoré,ml  MLI,DF,Lens,25,1995,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
539,Hamari Traoré,ml  MLI,DF,Rennes,28,1992,33.3,70,2.10,64,2,1,1,2,0,6,0.18,4,0,1,0,1,0
540,Ismaël Traoré,ci  CIV,DF,Angers,33,1986,33.3,19,0.57,18,0,0,0,0,1,3,0.09,3,0,0,0,0,0
541,Miguel Trauco,pe  PER,DF,Saint-Étienne,27,1992,22.6,43,1.90,33,8,1,1,0,0,3,0.13,3,0,0,0,0,0
542,Alexis Trouillet,fr  FRA,MF,Nice,19,2000,1.2,4,3.30,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
543,Adrien Truffert,fr  FRA,"DF,MF",Rennes,18,2001,21.7,36,1.66,31,0,1,2,2,0,4,0.18,3,0,0,0,1,0
544,Marvin Tshibuabua,fr  FRA,DF,Saint-Étienne,18,2002,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
545,Matthieu Udol,fr  FRA,DF,Metz,24,1996,19.2,36,1.88,31,3,0,1,0,1,3,0.16,3,0,0,0,0,0
546,Naomichi Ueda,jp  JPN,DF,Nîmes,25,1994,7.9,7,0.89,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0
547,Chimuanya Ugochukwu,fr  FRA,MF,Rennes,16,2004,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
548,Hwang Ui-jo,kr  KOR,"FW,MF",Bordeaux,27,1992,27.8,45,1.62,23,0,9,8,4,1,3,0.11,1,0,1,1,0,0
549,Antoine Valerio,fr  FRA,MF,Nîmes,20,1999,0.8,2,2.57,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
550,Marco Verratti,it  ITA,MF,Paris S-G,27,1992,16.6,50,3.02,46,0,0,2,1,1,6,0.36,5,0,0,1,0,0
551,Clément Vidal,fr  FRA,DF,Montpellier,20,2000,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
552,Kevin Volland,de  GER,"FW,MF",Monaco,28,1992,30.8,62,2.02,47,3,1,6,5,0,14,0.46,11,0,1,0,2,0
553,Franklin Wadja,cm  CMR,MF,Lorient,25,1995,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
554,Timothy Weah,us  USA,"FW,MF",Lille,20,2000,9.8,13,1.33,9,0,0,2,0,2,0,0.00,0,0,0,0,0,0
555,Yoane Wissa,cd  COD,"FW,MF",Lorient,23,1996,29.7,77,2.59,46,2,5,7,17,0,15,0.50,9,0,0,2,4,0
556,Xeka,pt  POR,MF,Lille,25,1994,13.3,44,3.30,27,7,1,5,3,1,4,0.30,2,0,0,1,1,0
557,Yusuf Yazıcı,tr  TUR,"FW,MF",Lille,23,1997,12.1,61,5.06,40,13,3,1,2,2,7,0.58,5,0,1,0,0,1
558,Burak Yılmaz,tr  TUR,FW,Lille,35,1985,22.8,55,2.41,39,1,1,1,12,1,7,0.31,6,0,0,0,1,0
559,Wilitty Younoussa,cm  CMR,"MF,DF",Dijon,18,2001,0.9,3,3.51,2,0,1,0,0,0,0,0.00,0,0,0,0,0,0
560,Zaydou Youssouf,fr  FRA,MF,Saint-Étienne,21,1999,13.7,18,1.32,12,2,2,0,2,0,3,0.22,1,1,0,0,1,0
561,Arthur Zagre,fr  FRA,"DF,MF",Dijon,18,2001,1.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
562,Arber Zeneli,xk  KVX,"MF,FW",Reims,25,1995,14.3,34,2.37,20,4,7,1,2,0,5,0.35,2,2,0,1,0,0
563,Mehdi Zerkane,dz  ALG,"MF,FW",Bordeaux,21,1999,13.2,31,2.35,22,1,4,1,3,0,4,0.30,2,0,0,1,1,0
564,Kévin Zohi,ml  MLI,"FW,MF",Strasbourg,23,1996,4.8,9,1.86,6,0,2,1,0,0,0,0.00,0,0,0,0,0,0
