,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live_Pass Types,Dead_Pass Types,FK_Pass Types,TB_Pass Types,Press_Pass Types,Sw_Pass Types,Crs_Pass Types,CK_Pass Types,In_Corner Kicks,Out_Corner Kicks,Str_Corner Kicks,Ground_Height,Low_Height,High_Height,Left_Body Parts,Right_Body Parts,Head_Body Parts,TI_Body Parts,Other_Body Parts,Cmp,Off_Outcomes,Out_Outcomes,Int_Outcomes,Blocks_Outcomes
152,Christian Eriksen,dk  DEN,MF,Inter,29-035,1992,8.5,574,506,68,16,0,72,26,16,51,22,14,7,386,63,125,122,427,15,0,3,460,1,6,7,12
153,Martin Erlic,hr  CRO,DF,Spezia,23-056,1998,15.0,707,664,43,39,0,55,45,2,0,0,0,0,505,74,128,94,540,55,4,4,598,2,16,10,3
154,Gonzalo Escalante,ar  ARG,MF,Lazio,27-359,1993,7.0,401,394,7,7,0,51,8,0,0,0,0,0,303,44,54,24,339,29,0,0,354,0,5,3,6
155,Nahuel Estévez,ar  ARG,MF,Spezia,25-127,1995,15.0,762,706,56,20,1,108,36,41,31,0,18,3,504,83,175,60,662,22,5,3,569,6,20,15,27
156,Valentin Eysseric,fr  FRA,"MF,FW",Fiorentina,28-361,1992,5.6,221,210,11,4,0,37,12,10,4,0,3,0,145,30,46,39,168,5,3,0,168,0,5,5,15
157,Nicolò Fagioli,it  ITA,MF,Juventus,20-037,2001,0.2,18,17,1,0,0,1,1,0,1,0,1,0,16,0,2,1,17,0,0,0,17,0,0,0,1
158,Iago Falque,es  ESP,"MF,FW",Benevento,31-076,1990,2.7,129,121,8,3,0,25,4,6,4,1,0,2,85,13,31,111,16,0,1,0,97,0,4,1,3
159,Andri Fannar Baldursson,is  ISL,MF,Bologna,19-070,2002,1.4,35,35,0,0,0,4,1,0,0,0,0,0,26,5,4,9,25,1,0,0,28,0,0,2,0
160,Paolo Faragò,it  ITA,"DF,MF",Cagliari,28-037,1993,4.1,225,185,40,3,1,26,3,7,1,1,0,0,125,51,49,56,122,7,36,1,187,0,5,4,5
161,Davide Faraoni,it  ITA,DF,Hellas Verona,29-147,1991,21.8,1030,841,189,19,0,105,17,43,1,1,0,0,469,238,323,95,709,32,169,2,729,8,31,38,31
162,Mohamed Fares,dz  ALG,DF,Lazio,25-034,1996,6.9,318,283,35,4,0,24,6,23,0,0,0,0,203,66,49,244,31,7,31,2,253,0,6,1,16
163,Diego Farias,br  BRA,FW,Spezia,30-315,1990,12.4,458,450,8,2,2,72,11,12,3,0,1,0,367,58,33,31,410,10,3,3,383,2,2,16,13
164,Andrea Favilli,it  ITA,FW,Hellas Verona,23-308,1997,3.3,66,62,4,0,0,21,1,0,0,0,0,0,44,15,7,42,15,4,0,3,49,0,1,1,3
165,Federico Fazio,ar  ARG,DF,Roma,34-004,1987,1.5,125,122,3,2,0,12,3,2,0,0,0,0,102,8,15,18,98,3,1,0,111,0,0,1,2
166,Luiz Felipe,br  BRA,DF,Lazio,23-364,1997,8.3,414,397,17,12,0,22,7,1,0,0,0,0,343,31,40,51,338,16,5,0,375,0,3,5,4
167,Alex Ferrari,it  ITA,DF,Sampdoria,26-263,1994,7.9,381,329,52,13,0,37,6,4,0,0,0,0,248,52,81,47,277,10,38,2,323,2,2,6,8
168,Salvador Ferrer,es  ESP,DF,Spezia,23-059,1998,9.0,,,,,,,,33,,,,,,,,,,,,,,,,,
169,Fernando Forestieri,it  ITA,"FW,MF",Udinese,31-065,1990,3.1,112,106,6,2,1,20,3,8,0,0,0,0,80,12,20,5,97,5,1,1,88,0,2,1,4
170,Daam Foulon,be  BEL,DF,Benevento,21-363,1999,9.9,426,336,90,14,0,38,4,19,1,0,1,0,252,75,99,283,46,15,75,0,315,0,15,6,20
171,Gianluca Frabotta,it  ITA,DF,Juventus,21-270,1999,7.7,484,416,68,8,1,50,7,31,1,0,0,0,319,101,64,367,37,11,59,0,403,1,13,8,17
172,Remo Freuler,ch  SUI,MF,Atalanta,28-340,1992,20.2,1397,1337,60,43,1,164,26,12,2,0,0,0,1102,138,157,211,1099,43,15,8,1219,3,13,28,21
173,Matteo Gabbia,it  ITA,DF,Milan,21-151,1999,6.0,355,346,9,8,0,26,10,0,0,0,0,0,289,25,41,53,269,19,1,1,329,0,2,1,1
174,Manolo Gabbiadini,it  ITA,"FW,MF",Sampdoria,29-115,1991,2.0,35,35,0,0,0,9,1,2,0,0,0,0,18,8,9,24,7,3,0,0,20,2,0,0,3
175,Roberto Gagliardini,it  ITA,MF,Inter,26-348,1994,10.6,472,459,13,11,0,72,15,9,1,0,0,0,371,52,49,49,395,11,1,2,405,2,4,9,8
176,Riccardo Gagliolo,se  SWE,DF,Parma,30-327,1990,17.7,1055,930,125,34,0,86,22,23,0,0,0,0,661,147,247,670,248,35,90,4,848,3,12,24,14
177,Adolfo Gaich,ar  ARG,FW,Benevento,22-043,1999,1.9,28,25,3,0,0,6,1,1,0,0,0,0,16,9,3,2,22,2,0,0,19,0,0,1,1
178,Andrey Galabinov,bg  BUL,FW,Spezia,32-114,1988,4.3,98,80,18,1,1,22,3,1,0,0,0,0,52,26,20,17,64,6,0,5,74,2,2,2,1
179,Gervinho,ci  CIV,"FW,MF",Parma,33-298,1987,17.1,411,397,14,1,1,77,2,18,0,0,0,0,356,34,21,130,275,1,0,5,336,2,3,8,22
180,Paolo Ghiglione,it  ITA,"DF,MF",Genoa,24-047,1997,12.1,470,397,73,5,1,43,16,39,1,0,1,0,230,100,140,50,324,18,67,2,322,0,6,8,27
181,Faouzi Ghoulam,dz  ALG,"DF,FW",Napoli,30-048,1991,3.2,262,214,48,18,0,24,5,19,11,3,5,0,178,44,40,223,11,4,19,0,208,2,6,7,8
182,Kamil Glik,pl  POL,DF,Benevento,33-046,1988,25.6,947,892,55,48,0,80,37,0,0,0,0,0,731,69,147,175,697,49,0,4,845,2,9,8,2
183,Diego Godín,uy  URU,DF,Cagliari,35-033,1986,18.9,921,855,66,60,0,62,12,2,0,0,0,0,632,74,215,187,671,39,1,5,790,5,14,5,5
184,Amer Gojak,ba  BIH,"MF,FW",Torino,24-036,1997,4.4,208,184,24,9,0,32,20,13,12,4,8,0,131,19,58,36,156,12,2,0,149,1,2,5,8
185,Edoardo Goldaniga,it  ITA,DF,Genoa,27-139,1993,14.5,633,578,55,14,1,56,17,13,0,0,0,0,368,79,186,51,491,36,41,4,466,4,12,9,15
186,Vladimir Golemić,si  SVN,DF,Crotone,29-266,1991,19.4,960,888,72,59,0,107,17,3,0,0,0,0,706,91,163,155,724,45,13,4,832,2,17,11,4
187,Pierluigi Gollini,it  ITA,GK,Atalanta,26-003,1995,14.7,401,313,88,18,0,37,13,0,0,0,0,0,212,20,169,19,324,0,0,49,305,1,7,4,2
188,Tomislav Gomelt,hr  CRO,MF,Crotone,26-073,1995,0.2,17,16,1,1,0,1,2,0,0,0,0,0,15,0,2,16,1,0,0,0,16,0,0,0,1
189,Papu Gómez,ar  ARG,"FW,MF",Atalanta,33-034,1988,7.4,432,396,36,13,1,68,21,6,15,6,6,2,309,34,89,64,350,7,5,5,356,3,7,7,7
190,Robin Gosens,de  GER,DF,Atalanta,26-259,1994,20.6,1192,1032,160,11,2,157,18,46,1,0,1,0,781,244,167,885,94,35,148,3,955,2,14,40,44
191,Alberto Grassi,it  ITA,"MF,DF",Parma,26-014,1995,9.0,311,282,29,10,0,38,3,5,0,0,0,0,200,63,48,43,229,12,19,1,249,2,3,7,6
192,Koray Günter,de  GER,DF,Hellas Verona,26-217,1994,13.6,741,715,26,25,0,77,19,1,0,0,0,0,514,99,128,87,555,65,1,3,642,1,15,4,4
193,Emanuel Gyasi,gh  GHA,FW,Spezia,27-069,1994,25.0,718,713,5,1,1,156,8,35,0,0,0,0,607,58,53,123,568,6,4,5,598,2,7,18,24
194,Achraf Hakimi,ma  MAR,DF,Inter,22-137,1998,20.5,1087,933,154,11,0,93,29,74,2,0,1,0,755,224,108,141,782,19,141,0,884,0,16,31,50
195,Samir Handanović,si  SVN,GK,Inter,36-250,1984,27.0,819,652,167,35,0,75,5,0,0,0,0,0,555,49,215,71,617,1,0,118,695,2,11,5,2
196,Lukáš Haraslín,sk  SVK,"FW,MF",Sassuolo,24-299,1996,2.8,101,84,17,3,0,10,7,5,13,3,7,2,70,10,21,14,83,0,1,1,69,0,6,3,3
197,Hans Hateboer,nl  NED,DF,Atalanta,27-071,1994,15.3,795,698,97,8,0,84,8,19,0,0,0,0,569,119,107,142,519,26,89,2,691,1,10,11,15
198,Eduardo Henrique,br  BRA,MF,Crotone,25-308,1995,8.5,337,330,7,5,1,56,4,1,0,0,0,0,253,46,38,20,291,17,2,0,272,0,6,11,8
199,Theo Hernández,fr  FRA,DF,Milan,23-166,1997,23.0,1332,1130,202,27,3,147,25,37,8,2,4,2,886,242,204,1022,86,33,167,1,1076,5,15,39,46
200,Hernani,br  BRA,MF,Parma,26-359,1994,17.8,740,682,58,28,1,116,43,25,19,5,10,0,497,93,150,80,604,27,10,2,586,4,12,15,28
201,Përparim Hetemaj,fi  FIN,MF,Benevento,34-099,1986,16.9,583,566,17,7,2,89,13,23,1,0,1,0,399,69,115,91,438,33,8,4,440,1,13,17,20
202,Aaron Hickey,sco  SCO,DF,Bologna,18-284,2002,8.4,404,323,81,11,0,50,5,6,2,1,0,0,266,67,71,213,110,9,68,2,339,2,5,7,12
203,Wesley Hoedt,nl  NED,DF,Lazio,27-015,1994,9.5,605,592,13,10,0,39,36,0,1,1,0,0,469,41,95,435,142,20,0,1,550,2,10,5,6
204,Elseid Hysaj,al  ALB,DF,Napoli,27-029,1994,11.3,802,684,118,20,0,87,6,8,1,0,0,0,549,126,127,230,449,21,97,0,674,3,8,18,17
205,Simone Iacoponi,it  ITA,DF,Parma,33-325,1987,13.3,726,645,81,31,0,44,35,7,0,0,0,0,493,85,148,64,595,15,48,1,627,1,7,9,18
206,Roger Ibanez,br  BRA,DF,Roma,22-118,1998,21.4,1342,1280,62,54,2,86,42,3,0,0,0,0,1037,144,161,232,1014,58,5,6,1168,2,15,21,25
207,Zlatan Ibrahimović,se  SWE,FW,Milan,39-169,1981,12.2,384,352,32,1,1,113,5,11,1,0,0,0,224,103,57,37,265,26,1,7,263,3,4,9,21
208,Igor,br  BRA,DF,Fiorentina,23-042,1998,10.5,675,645,30,21,3,49,16,1,0,0,0,0,561,43,71,585,55,14,9,1,607,0,7,5,7
209,Ivan Ilić,rs  SRB,MF,Hellas Verona,20-004,2001,14.1,760,706,54,31,1,98,14,9,20,4,8,7,553,80,127,626,66,43,0,3,628,4,15,14,14
210,Josip Iličić,si  SVN,"FW,MF",Atalanta,33-051,1988,14.0,814,744,70,25,5,122,44,50,35,15,15,2,548,116,150,654,141,4,6,8,587,2,14,27,37
211,Ciro Immobile,it  ITA,FW,Lazio,31-029,1990,21.2,619,600,19,3,3,121,10,15,5,4,0,0,453,108,58,61,509,13,4,15,463,2,8,29,27
212,Riccardo Improta,it  ITA,"MF,DF",Benevento,27-092,1993,16.2,618,557,61,9,2,96,16,40,2,1,1,0,350,116,152,142,364,37,50,0,451,1,11,11,30
213,Roberto Inglese,it  ITA,FW,Parma,29-129,1991,6.4,115,103,12,0,1,28,3,3,0,0,0,0,64,25,26,17,74,12,0,4,75,0,2,4,7
214,Lorenzo Insigne,it  ITA,FW,Napoli,29-290,1991,20.0,1159,1062,97,30,4,160,57,38,36,15,1,6,815,144,200,48,1064,15,28,3,923,9,13,34,29
215,Roberto Insigne,it  ITA,"MF,FW",Benevento,26-314,1994,14.3,460,421,39,9,3,85,12,21,23,5,13,0,325,52,83,395,36,19,3,1,360,1,5,9,15
216,Artur Ioniță,md  MDA,MF,Benevento,30-216,1990,23.8,633,617,16,10,0,143,10,15,0,0,0,0,416,103,114,147,368,67,3,6,497,4,10,9,27
217,Ardian Ismajli,al  ALB,DF,Spezia,24-172,1996,8.4,418,403,15,14,0,39,13,1,0,0,0,0,318,35,65,49,337,22,1,1,365,1,4,7,2
218,Armando Izzo,it  ITA,DF,Torino,29-019,1992,13.1,723,672,51,39,0,69,33,9,0,0,0,0,450,74,199,181,472,39,12,3,596,2,16,9,5
219,Mato Jajalo,ba  BIH,MF,Udinese,32-300,1988,0.4,29,27,2,2,0,5,0,0,0,0,0,0,23,2,4,6,23,0,0,0,23,0,0,2,1
220,Jakub Jankto,cz  CZE,MF,Sampdoria,25-061,1996,18.3,614,577,37,9,1,77,18,44,13,4,5,2,371,100,143,499,76,22,15,0,401,8,10,15,26
221,Juan Jesus,br  BRA,DF,Roma,29-284,1991,1.2,99,96,3,3,0,6,1,0,0,0,0,0,85,3,11,88,9,1,0,0,90,1,1,0,2
222,Hamed Junior Traorè,ci  CIV,"FW,MF",Sassuolo,21-033,2000,13.1,540,487,53,8,1,79,25,15,40,17,11,7,425,41,74,78,441,10,2,2,392,4,9,26,21
223,Nikola Kalinić,hr  CRO,FW,Hellas Verona,33-075,1988,7.8,153,135,18,0,0,49,3,2,0,0,0,0,90,40,23,15,122,2,0,6,110,0,3,2,11
224,Pierre Kalulu,fr  FRA,DF,Milan,20-289,2000,6.0,349,328,21,7,0,17,1,6,0,0,0,0,278,28,43,36,282,14,8,4,302,2,4,1,3
225,Yann Karamoh,fr  FRA,"FW,MF",Parma,22-256,1998,14.3,370,365,5,0,3,68,10,20,2,1,0,0,274,50,46,60,291,9,3,3,285,4,4,8,16
226,Augustus Kargbo,sl  SLE,FW,Crotone,21-209,1999,0.4,9,9,0,0,0,2,0,0,0,0,0,0,6,3,0,1,8,0,0,0,6,0,0,1,0
227,Rick Karsdorp,nl  NED,DF,Roma,26-038,1995,20.4,928,781,147,7,3,70,12,35,0,0,0,0,604,208,116,37,725,19,140,2,774,2,11,23,32
228,Franck Kessié,ci  CIV,MF,Milan,24-092,1996,24.8,1338,1306,32,28,5,158,44,8,0,0,0,0,1090,98,150,253,1021,33,4,4,1192,4,13,24,16
229,Omar Khailoti,it  ITA,DF,Bologna,19-197,2001,0.3,21,21,0,0,0,0,0,0,0,0,0,0,19,0,2,17,3,1,0,0,19,0,0,0,1
230,Giorgos Kiriakopoulos,gr  GRE,DF,Sassuolo,25-044,1996,10.5,571,490,81,9,0,45,5,18,2,0,2,0,382,114,75,408,71,17,70,0,478,1,8,10,14
231,Simon Kjær,dk  DEN,DF,Milan,31-360,1989,16.8,932,880,52,48,0,60,29,0,0,0,0,0,716,44,172,145,730,38,0,1,813,5,7,12,7
232,Ragnar Klavan,ee  EST,DF,Cagliari,35-142,1985,6.8,259,246,13,12,0,25,2,0,0,0,0,0,189,28,42,205,38,7,1,4,213,1,3,4,4
233,Justin Kluivert,nl  NED,"FW,MF",Roma,21-320,1999,0.2,11,10,1,0,0,0,2,2,0,0,0,0,3,5,3,3,6,1,1,0,6,0,0,0,1
234,Aleksandr Kokorin,ru  RUS,"FW,MF",Fiorentina,30-002,1991,0.9,26,24,2,0,0,3,0,0,0,0,0,0,19,1,6,1,22,2,1,0,21,0,0,0,2
235,Aleksandar Kolarov,rs  SRB,DF,Inter,35-131,1985,4.3,371,335,36,8,0,34,18,8,7,3,3,0,262,44,65,301,29,14,16,0,318,0,3,6,6
236,Christian Kouamé,ci  CIV,FW,Fiorentina,23-105,1997,8.5,245,231,14,2,1,61,4,5,0,0,0,0,171,46,28,28,176,16,2,4,189,0,2,10,12
237,Kalidou Koulibaly,sn  SEN,DF,Napoli,29-274,1991,17.5,1301,1224,77,44,1,100,33,5,0,0,0,0,1044,98,159,397,862,19,3,7,1171,3,21,18,10
238,Rade Krunić,ba  BIH,"MF,FW",Milan,27-165,1993,6.0,199,193,6,4,0,22,1,2,1,1,0,0,147,24,28,19,158,14,1,1,171,1,2,3,4
239,Juraj Kucka,sk  SVK,"MF,FW",Parma,34-023,1987,21.7,779,761,18,2,6,183,22,12,1,0,1,0,490,139,150,191,467,53,3,6,562,6,21,29,35
240,Dejan Kulusevski,se  SWE,"FW,MF",Juventus,20-330,2000,14.6,570,548,22,5,2,106,11,29,14,3,8,0,456,51,63,434,108,14,1,6,445,3,9,14,25
241,Marash Kumbulla,al  ALB,DF,Roma,21-041,2000,10.8,559,534,25,20,2,50,10,1,0,0,0,0,445,48,66,79,443,18,5,0,493,0,4,3,10
242,Jasmin Kurtić,si  SVN,MF,Parma,32-070,1989,22.8,995,932,63,30,1,130,47,40,21,4,13,2,691,106,198,147,773,45,10,1,811,4,13,10,27
243,Antonino La Gumina,it  ITA,FW,Sampdoria,25-015,1996,3.0,54,49,5,0,0,25,0,2,0,0,0,0,33,10,11,8,36,1,0,3,39,1,0,3,2
244,Sam Lammers,nl  NED,"FW,MF",Atalanta,23-325,1997,2.7,101,99,2,0,0,22,0,0,0,0,0,0,82,11,8,48,41,6,0,1,77,0,3,6,4
245,Gianluca Lapadula,pe  PER,FW,Benevento,31-042,1990,20.0,353,316,37,0,3,100,1,12,0,0,0,0,223,69,61,210,73,39,1,9,248,0,5,9,19
246,Danilo Larangeira,br  BRA,DF,Bologna,36-315,1984,26.8,1229,1153,76,72,1,106,45,3,0,0,0,0,738,135,356,77,1033,75,3,5,1009,9,15,9,12
247,Vincent Laurini,fr  FRA,DF,Parma,31-284,1989,4.7,265,216,49,5,0,23,3,7,0,0,0,0,157,43,65,25,184,10,44,0,207,1,5,9,7
248,Darko Lazović,rs  SRB,"DF,MF",Hellas Verona,30-187,1990,17.4,851,715,136,14,0,98,17,64,4,2,1,0,456,184,211,91,604,25,118,2,616,14,19,29,35
249,Manuel Lazzari,it  ITA,DF,Lazio,27-112,1993,18.4,783,630,153,13,0,79,19,74,0,0,0,0,447,166,170,79,538,19,140,2,612,2,8,18,23
250,Rafael Leão,pt  POR,FW,Milan,21-284,1999,16.9,393,373,20,0,2,78,9,27,0,0,0,0,262,71,60,61,273,24,8,1,279,4,2,12,16
251,Lucas Leiva,br  BRA,MF,Lazio,34-071,1987,15.0,924,884,40,31,0,120,23,4,7,4,0,0,703,108,113,94,747,52,1,3,793,3,10,16,14
252,Lukas Lerager,dk  DEN,MF,Genoa,27-252,1993,12.9,490,474,16,9,0,62,14,2,0,0,0,0,348,78,64,55,384,35,6,2,405,5,3,11,15
253,Mehdi Léris,fr  FRA,"MF,DF",Sampdoria,22-302,1998,2.4,149,133,16,3,0,25,6,10,4,1,3,0,103,15,31,20,112,4,9,0,109,3,1,6,3
254,Gaetano Letizia,it  ITA,DF,Benevento,30-265,1990,14.0,696,571,125,23,0,73,19,41,1,0,1,0,393,135,168,105,452,31,101,0,526,6,18,17,20
255,Matthijs de Ligt,nl  NED,DF,Juventus,21-221,1999,13.2,965,933,32,21,0,56,18,1,0,0,0,0,837,41,87,196,717,31,0,1,896,2,6,6,4
256,Karol Linetty,pl  POL,MF,Torino,26-047,1995,18.8,670,646,24,11,0,127,21,5,2,0,0,0,493,95,82,258,372,24,8,2,557,2,7,13,21
257,Pol Lirola,es  ESP,"DF,FW",Fiorentina,23-220,1997,5.5,290,245,45,4,1,24,7,20,0,0,0,0,178,57,55,16,213,16,41,1,208,1,8,11,11
258,Stanislav Lobotka,sk  SVK,MF,Napoli,26-116,1994,1.7,123,122,1,1,0,18,4,0,0,0,0,0,103,13,7,12,107,2,0,0,110,0,1,4,1
259,Manuel Locatelli,it  ITA,MF,Sassuolo,23-072,1998,24.0,1989,1918,71,59,3,208,61,24,10,3,6,1,1548,149,292,384,1548,26,2,5,1723,5,15,39,28
260,Maxime Lopez,fr  FRA,MF,Sassuolo,23-107,1997,12.8,924,885,39,13,0,85,19,8,23,8,13,0,797,60,67,87,817,13,3,1,837,1,2,8,15
261,Pau López,es  ESP,GK,Roma,26-098,1994,16.2,516,413,103,31,0,51,9,0,0,0,0,0,318,25,173,291,125,0,0,88,406,0,8,2,0
262,Matteo Lovato,it  ITA,DF,Hellas Verona,21-035,2000,13.2,561,529,32,27,0,73,6,2,0,0,0,0,388,67,106,79,414,38,5,1,454,1,12,7,9
263,Hirving Lozano,mx  MEX,FW,Napoli,25-234,1995,17.3,487,475,12,1,1,97,5,51,2,2,0,0,339,86,62,23,435,10,6,5,349,0,10,9,30
264,José Luis Palomino,ar  ARG,DF,Atalanta,31-075,1990,19.6,1149,1086,63,45,1,116,17,10,0,0,0,0,842,128,179,867,166,63,18,1,959,4,10,21,14
265,Romelu Lukaku,be  BEL,FW,Inter,27-312,1993,22.7,568,530,38,0,4,183,13,19,0,0,0,0,391,107,70,318,188,26,2,17,409,4,9,21,32
266,Saša Lukić,rs  SRB,MF,Torino,24-220,1996,18.8,657,635,22,12,2,99,10,19,3,1,1,0,512,70,75,122,496,19,4,3,531,2,7,15,25
267,Senad Lulić,ba  BIH,DF,Lazio,35-062,1986,2.4,123,106,17,1,0,19,1,9,1,0,0,0,69,22,32,13,86,7,15,0,85,1,2,6,8
268,Sebastiano Luperto,it  ITA,DF,Crotone,24-196,1996,18.2,874,822,52,41,0,71,11,0,0,0,0,0,654,69,151,722,93,34,11,1,719,0,21,16,13
269,Lyanco,br  BRA,DF,Torino,24-048,1997,19.3,1127,1076,51,50,0,124,55,3,0,0,0,0,860,92,175,71,996,31,1,9,987,1,15,11,7
270,Charalambos Lykogiannis,gr  GRE,DF,Cagliari,27-150,1993,20.5,909,707,202,40,0,65,15,53,17,7,4,3,462,175,272,658,43,34,145,4,630,4,22,24,38
271,Lisandro Magallán,ar  ARG,DF,Crotone,27-175,1993,17.7,859,795,64,27,0,110,19,0,0,0,0,0,609,106,144,109,654,39,37,5,719,1,9,18,19
272,Christian Maggio,it  ITA,DF,Benevento,39-038,1982,3.3,144,113,31,5,0,15,0,3,0,0,0,0,82,28,34,13,90,9,26,1,110,0,1,1,6
273,Giulio Maggiore,it  ITA,MF,Spezia,23-009,1998,16.4,531,514,17,3,2,99,11,17,0,0,0,0,353,91,87,94,385,19,14,5,376,3,7,22,24
274,Francesco Magnanelli,it  ITA,MF,Sassuolo,36-129,1984,4.1,343,335,8,8,0,36,5,1,0,0,0,0,275,28,40,29,305,7,0,0,291,0,6,10,6
275,Giangiacomo Magnani,it  ITA,DF,Hellas Verona,25-168,1995,13.6,461,445,16,13,1,59,14,1,0,0,0,0,288,67,106,49,338,41,3,1,360,2,17,6,6
276,Jean-Victor Makengo,fr  FRA,MF,Udinese,22-282,1998,3.1,97,96,1,0,0,22,4,2,0,0,0,0,66,18,13,73,14,3,1,2,79,1,5,1,5
277,Nikola Maksimović,rs  SRB,DF,Napoli,29-116,1991,11.5,811,778,33,24,0,57,41,1,0,0,0,0,672,79,60,43,720,26,1,5,762,0,7,6,5
278,Daniel Maldini,it  ITA,"FW,MF",Milan,19-161,2001,0.3,17,17,0,0,0,1,0,1,0,0,0,0,11,3,3,1,13,1,0,2,15,0,0,1,0
279,Ruslan Malinovskyi,ua  UKR,"FW,MF",Atalanta,27-321,1993,12.8,680,610,70,14,4,139,34,18,52,21,21,10,478,61,141,593,58,10,4,1,494,1,11,24,25
280,Dennis Man,ro  ROU,FW,Parma,22-207,1998,3.9,128,126,2,0,0,17,3,7,1,0,0,0,100,11,17,105,13,7,1,0,107,0,0,5,1
281,Gianluca Mancini,it  ITA,DF,Roma,24-338,1996,22.7,1384,1331,53,44,1,101,22,9,0,0,0,0,1131,92,161,143,1176,31,9,4,1233,1,15,16,18
282,Mario Mandžukić,hr  CRO,FW,Milan,34-304,1986,0.9,31,31,0,0,0,11,0,0,0,0,0,0,15,10,6,3,20,2,0,0,18,0,1,2,1
283,Kostas Manolas,gr  GRE,DF,Napoli,29-280,1991,16.7,1086,1046,40,31,1,71,34,2,0,0,0,0,890,97,99,147,887,30,2,4,1015,0,15,11,4
284,Juan Manuel Ramos,uy  URU,DF,Spezia,24-100,1996,3.0,148,115,33,2,0,20,4,2,6,0,6,0,82,32,34,106,9,4,25,0,118,0,1,2,9
285,Federico Marchetti,it  ITA,GK,Genoa,38-042,1983,2.7,90,60,30,5,0,10,1,0,0,0,0,0,59,2,29,44,35,0,0,11,74,0,1,0,1
286,Riccardo Marchizza,it  ITA,DF,Spezia,22-360,1998,12.0,654,533,121,12,1,90,15,28,15,0,11,2,406,120,128,460,77,12,94,0,516,0,4,13,26
287,Gian Marco Ferrari,it  ITA,DF,Sassuolo,29-034,1992,25.0,1923,1840,83,58,1,142,26,3,0,0,0,0,1600,135,188,1636,177,56,11,8,1771,2,10,18,17
288,Răzvan Marin,ro  ROU,MF,Cagliari,24-302,1996,25.3,1272,1106,166,74,1,149,42,39,84,23,36,10,913,122,237,130,1086,33,8,5,1031,8,13,20,25
289,Marlon,br  BRA,DF,Sassuolo,25-195,1995,13.0,944,917,27,27,0,58,9,0,0,0,0,0,855,40,49,72,842,13,0,5,905,2,5,4,4
290,Luca Marrone,it  ITA,DF,Crotone,30-358,1990,15.1,914,857,57,57,0,76,10,0,0,0,0,0,717,65,132,177,682,39,0,5,796,0,9,11,6
291,Lucas Martínez Quarta,ar  ARG,DF,Fiorentina,24-315,1996,11.3,590,560,30,21,0,37,23,2,0,0,0,0,431,48,111,109,445,14,9,0,492,3,11,14,9
292,Lautaro Martínez,ar  ARG,FW,Inter,23-211,1997,20.4,416,404,12,1,0,107,17,14,0,0,0,0,269,95,52,63,310,19,3,9,297,0,4,20,18
293,Adam Marušić,me  MNE,DF,Lazio,28-155,1992,22.2,970,811,159,12,1,100,25,43,0,0,0,0,593,208,169,106,643,48,147,11,785,2,7,21,31
294,Andrea Masiello,it  ITA,DF,Genoa,35-044,1986,19.0,891,856,35,25,0,63,38,4,0,0,0,0,608,97,186,165,653,48,10,3,753,2,13,11,8
295,Giuseppe Mastinu,it  ITA,FW,Spezia,29-163,1991,0.4,12,12,0,0,0,1,0,0,0,0,0,0,8,2,2,11,0,0,0,1,9,0,0,0,0
296,Ryder Matos,br  BRA,MF,Udinese,28-022,1993,0.1,7,7,0,0,0,1,1,2,0,0,0,0,4,0,3,0,6,1,0,0,5,0,1,0,0
297,Federico Mattiello,it  ITA,DF,Spezia,25-250,1995,0.4,42,35,7,0,0,4,1,1,0,0,0,0,18,9,15,17,16,0,7,1,29,0,0,0,2
298,Borja Mayoral,es  ESP,FW,Roma,23-350,1997,10.8,237,223,14,1,0,53,9,5,0,0,0,0,165,34,38,44,170,8,0,6,185,0,1,7,7
299,Antonio Mazzotta,it  ITA,DF,Crotone,31-231,1989,0.6,11,9,2,1,0,2,1,1,0,0,0,0,6,1,4,8,2,0,1,0,7,0,0,1,0
300,Ibrahima Mbaye,sn  SEN,DF,Bologna,26-122,1994,3.3,157,124,33,3,0,20,1,1,0,0,0,0,96,32,29,15,100,7,30,0,133,0,2,1,3
301,Weston McKennie,us  USA,MF,Juventus,22-205,1998,13.5,540,527,13,6,4,94,6,10,0,0,0,0,410,71,59,100,396,14,7,4,463,2,10,8,10
302,Gary Medel,cl  CHI,"DF,MF",Bologna,33-230,1987,5.1,299,281,18,14,0,17,12,0,0,0,0,0,221,42,36,35,239,13,4,3,276,0,1,2,2
303,Filippo Melegoni,it  ITA,MF,Genoa,22-031,1999,2.1,122,110,12,1,0,20,5,4,11,6,2,0,90,13,19,4,111,5,0,1,98,2,1,1,0
304,Arthur Melo,br  BRA,MF,Juventus,24-221,1996,9.6,779,764,15,14,0,85,20,0,1,1,0,0,662,70,47,34,724,15,0,5,736,1,4,5,6
305,Alex Meret,it  ITA,GK,Napoli,23-364,1997,12.0,363,296,67,17,0,29,3,0,0,0,0,0,268,14,81,223,70,0,0,64,315,2,3,4,1
306,Yıldırım Mert Çetin,tr  TUR,DF,Hellas Verona,24-079,1997,4.6,187,177,10,4,0,32,2,1,0,0,0,0,119,29,39,26,134,8,6,0,149,1,5,6,3
307,Dries Mertens,be  BEL,"FW,MF",Napoli,33-319,1987,11.5,374,328,46,6,1,59,12,25,21,4,12,3,234,63,77,25,337,4,0,8,274,1,4,8,17
