,Player,Nation,Pos,Squad,Age,Born,90s,Tkl_Tackles,TklW_Tackles,Def 3rd_Tackles,Mid 3rd_Tackles,Att 3rd_Tackles,Tkl_Vs Dribbles,Att_Vs Dribbles,Tkl%_Vs Dribbles,Past_Vs Dribbles,Press_Pressures,Succ_Pressures,%_Pressures,Def 3rd_Pressures,Mid 3rd_Pressures,Att 3rd_Pressures,Blocks_Blocks,Sh_Blocks,ShSv_Blocks,Pass_Blocks,Int,Tkl+Int,Clr,Err
153,Martin Erlic,hr  CRO,DF,Spezia,23-056,1998,15.0,24,16,17,7,0,12,17,70.6,5,163,62,38.0,83,74,6,20,11,0,9,25,49,77,1
154,Gonzalo Escalante,ar  ARG,MF,Lazio,27-359,1993,7.0,25,17,11,12,2,8,23,34.8,15,131,51,38.9,59,61,11,11,2,0,9,7,32,17,0
155,Nahuel Estévez,ar  ARG,MF,Spezia,25-127,1995,15.0,13,9,4,6,3,4,28,14.3,24,225,64,28.4,53,116,56,23,5,0,18,23,36,21,0
156,Valentin Eysseric,fr  FRA,"MF,FW",Fiorentina,28-361,1992,5.6,12,7,6,5,1,2,9,22.2,7,83,16,19.3,23,45,15,9,0,0,9,5,17,2,0
157,Nicolò Fagioli,it  ITA,MF,Juventus,20-037,2001,0.2,0,0,0,0,0,0,0,,0,5,2,40.0,1,3,1,1,0,0,1,0,0,0,0
158,Iago Falque,es  ESP,"MF,FW",Benevento,31-076,1990,2.7,3,1,2,1,0,1,4,25.0,3,17,6,35.3,5,6,6,2,1,0,1,1,4,2,0
159,Andri Fannar Baldursson,is  ISL,MF,Bologna,19-070,2002,1.4,2,1,0,1,1,0,1,0.0,1,54,9,16.7,17,27,10,4,1,0,3,0,2,4,0
160,Paolo Faragò,it  ITA,"DF,MF",Cagliari,28-037,1993,4.1,11,3,5,6,0,6,18,33.3,12,73,15,20.5,34,25,14,6,2,0,4,9,20,18,0
161,Davide Faraoni,it  ITA,DF,Hellas Verona,29-147,1991,21.8,51,25,29,17,5,17,48,35.4,31,273,63,23.1,126,92,55,59,12,0,47,36,87,68,1
162,Mohamed Fares,dz  ALG,DF,Lazio,25-034,1996,6.9,16,8,8,6,2,7,16,43.8,9,108,22,20.4,39,49,20,19,1,0,18,6,22,6,0
163,Diego Farias,br  BRA,FW,Spezia,30-315,1990,12.4,7,5,4,2,1,2,14,14.3,12,124,26,21.0,31,56,37,14,0,0,14,8,15,2,0
164,Andrea Favilli,it  ITA,FW,Hellas Verona,23-308,1997,3.3,2,2,0,1,1,1,2,50.0,1,33,11,33.3,1,13,19,3,1,0,2,0,2,2,0
165,Federico Fazio,ar  ARG,DF,Roma,34-004,1987,1.5,2,1,2,0,0,1,1,100.0,0,11,3,27.3,6,2,3,2,2,1,0,1,3,6,0
166,Luiz Felipe,br  BRA,DF,Lazio,23-364,1997,8.3,30,24,23,6,1,13,24,54.2,11,99,38,38.4,51,42,6,20,8,0,12,18,48,20,1
167,Alex Ferrari,it  ITA,DF,Sampdoria,26-263,1994,7.9,26,19,15,10,1,9,21,42.9,12,124,58,46.8,59,54,11,15,5,0,10,13,39,26,0
168,Salvador Ferrer,es  ESP,DF,Spezia,23-059,1998,9.0,,8,,,,,,,,,,,,,,,,,,18,,,
169,Fernando Forestieri,it  ITA,"FW,MF",Udinese,31-065,1990,3.1,6,4,3,2,1,1,1,100.0,0,49,21,42.9,12,17,20,5,0,0,5,1,7,1,0
170,Daam Foulon,be  BEL,DF,Benevento,21-363,1999,9.9,21,8,16,5,0,11,24,45.8,13,116,33,28.4,68,38,10,28,3,0,25,4,25,28,0
171,Gianluca Frabotta,it  ITA,DF,Juventus,21-270,1999,7.7,7,6,4,2,1,2,12,16.7,10,98,26,26.5,38,36,24,15,2,0,13,12,19,17,0
172,Remo Freuler,ch  SUI,MF,Atalanta,28-340,1992,20.2,48,40,13,26,9,11,39,28.2,28,407,133,32.7,93,212,102,42,3,0,39,31,79,21,0
173,Matteo Gabbia,it  ITA,DF,Milan,21-151,1999,6.0,6,4,1,5,0,0,1,0.0,1,61,21,34.4,25,33,3,12,8,0,4,5,11,24,0
174,Manolo Gabbiadini,it  ITA,"FW,MF",Sampdoria,29-115,1991,2.0,0,0,0,0,0,0,1,0.0,1,17,4,23.5,1,8,8,1,1,0,0,1,1,2,0
175,Roberto Gagliardini,it  ITA,MF,Inter,26-348,1994,10.6,22,10,8,9,5,8,25,32.0,17,170,47,27.6,63,81,26,17,3,0,14,11,33,14,0
176,Riccardo Gagliolo,se  SWE,DF,Parma,30-327,1990,17.7,48,26,34,11,3,17,30,56.7,13,204,69,33.8,125,59,20,36,7,0,29,25,73,55,0
177,Adolfo Gaich,ar  ARG,FW,Benevento,22-043,1999,1.9,3,0,1,1,1,0,3,0.0,3,43,5,11.6,4,22,17,1,0,0,1,1,4,0,0
178,Andrey Galabinov,bg  BUL,FW,Spezia,32-114,1988,4.3,1,1,1,0,0,1,1,100.0,0,45,12,26.7,2,21,22,1,0,0,1,0,1,4,0
179,Gervinho,ci  CIV,"FW,MF",Parma,33-298,1987,17.1,3,3,2,1,0,1,9,11.1,8,120,30,25.0,27,44,49,7,1,0,6,12,15,1,0
180,Paolo Ghiglione,it  ITA,"DF,MF",Genoa,24-047,1997,12.1,24,11,15,8,1,9,26,34.6,17,156,43,27.6,59,68,29,22,1,0,21,8,32,19,0
181,Faouzi Ghoulam,dz  ALG,"DF,FW",Napoli,30-048,1991,3.2,4,1,3,1,0,0,1,0.0,1,32,7,21.9,9,15,8,5,3,0,2,2,6,3,0
182,Kamil Glik,pl  POL,DF,Benevento,33-046,1988,25.6,41,22,29,11,1,16,37,43.2,21,205,90,43.9,129,72,4,46,28,0,18,20,61,169,1
183,Diego Godín,uy  URU,DF,Cagliari,35-033,1986,18.9,42,19,29,13,0,13,29,44.8,16,162,59,36.4,97,60,5,34,12,0,22,33,75,123,1
184,Amer Gojak,ba  BIH,"MF,FW",Torino,24-036,1997,4.4,5,4,2,2,1,1,7,14.3,6,63,22,34.9,14,33,16,5,0,0,5,3,8,3,0
185,Edoardo Goldaniga,it  ITA,DF,Genoa,27-139,1993,14.5,24,16,18,6,0,6,16,37.5,10,130,45,34.6,78,48,4,19,6,0,13,20,44,72,2
186,Vladimir Golemić,si  SVN,DF,Crotone,29-266,1991,19.4,28,15,18,7,3,8,18,44.4,10,201,69,34.3,121,70,10,42,19,0,23,22,50,88,1
187,Pierluigi Gollini,it  ITA,GK,Atalanta,26-003,1995,14.7,0,0,0,0,0,0,1,0.0,1,1,1,100.0,1,0,0,1,0,0,1,0,0,1,0
188,Tomislav Gomelt,hr  CRO,MF,Crotone,26-073,1995,0.2,2,2,1,0,1,0,2,0.0,2,8,2,25.0,2,4,2,0,0,0,0,0,2,0,0
189,Papu Gómez,ar  ARG,"FW,MF",Atalanta,33-034,1988,7.4,5,4,2,2,1,0,5,0.0,5,86,22,25.6,11,50,25,6,1,0,5,3,8,1,0
190,Robin Gosens,de  GER,DF,Atalanta,26-259,1994,20.6,46,23,18,21,7,7,27,25.9,20,283,79,27.9,65,141,77,41,7,1,34,31,77,32,0
191,Alberto Grassi,it  ITA,"MF,DF",Parma,26-014,1995,9.0,20,11,13,4,3,8,19,42.1,11,142,39,27.5,68,54,20,31,5,0,26,17,37,25,0
192,Koray Günter,de  GER,DF,Hellas Verona,26-217,1994,13.6,27,13,15,11,1,4,9,44.4,5,128,49,38.3,64,59,5,33,25,1,8,26,53,92,0
193,Emanuel Gyasi,gh  GHA,FW,Spezia,27-069,1994,25.0,25,18,13,7,5,6,17,35.3,11,283,86,30.4,66,115,102,11,2,0,9,17,42,4,0
194,Achraf Hakimi,ma  MAR,DF,Inter,22-137,1998,20.5,35,22,19,11,5,16,37,43.2,21,343,105,30.6,127,110,106,36,1,0,35,13,48,19,0
195,Samir Handanović,si  SVN,GK,Inter,36-250,1984,27.0,0,0,0,0,0,0,0,,0,3,1,33.3,3,0,0,0,0,0,0,0,0,0,2
196,Lukáš Haraslín,sk  SVK,"FW,MF",Sassuolo,24-299,1996,2.8,8,4,1,6,1,3,5,60.0,2,37,10,27.0,7,18,12,3,0,0,3,1,9,2,0
197,Hans Hateboer,nl  NED,DF,Atalanta,27-071,1994,15.3,19,11,7,11,1,7,17,41.2,10,147,48,32.7,40,61,46,12,0,0,12,10,29,8,0
198,Eduardo Henrique,br  BRA,MF,Crotone,25-308,1995,8.5,7,2,3,3,1,2,11,18.2,9,106,24,22.6,37,41,28,11,2,0,9,9,16,8,0
199,Theo Hernández,fr  FRA,DF,Milan,23-166,1997,23.0,41,31,20,19,2,12,26,46.2,14,273,88,32.2,117,119,37,43,4,0,39,32,73,39,1
200,Hernani,br  BRA,MF,Parma,26-359,1994,17.8,43,23,20,23,0,21,47,44.7,26,441,91,20.6,153,233,55,35,4,0,31,11,54,37,1
201,Përparim Hetemaj,fi  FIN,MF,Benevento,34-099,1986,16.9,38,27,26,11,1,24,49,49.0,25,311,73,23.5,134,136,41,33,2,0,31,19,57,23,0
202,Aaron Hickey,sco  SCO,DF,Bologna,18-284,2002,8.4,13,6,10,2,1,6,17,35.3,11,94,33,35.1,45,34,15,17,2,0,15,12,25,15,0
203,Wesley Hoedt,nl  NED,DF,Lazio,27-015,1994,9.5,26,12,21,5,0,11,17,64.7,6,97,22,22.7,69,28,0,18,6,0,12,9,35,57,1
204,Elseid Hysaj,al  ALB,DF,Napoli,27-029,1994,11.3,18,9,10,8,0,8,17,47.1,9,137,40,29.2,60,61,16,22,3,0,19,14,32,27,1
205,Simone Iacoponi,it  ITA,DF,Parma,33-325,1987,13.3,23,16,14,8,1,7,20,35.0,13,147,41,27.9,85,49,13,24,3,0,21,7,30,48,1
206,Roger Ibanez,br  BRA,DF,Roma,22-118,1998,21.4,53,40,30,20,3,17,31,54.8,14,290,105,36.2,153,111,26,54,17,1,37,42,95,90,0
207,Zlatan Ibrahimović,se  SWE,FW,Milan,39-169,1981,12.2,7,5,0,4,3,2,7,28.6,5,92,31,33.7,3,41,48,4,2,0,2,6,13,20,1
208,Igor,br  BRA,DF,Fiorentina,23-042,1998,10.5,14,9,8,6,0,3,7,42.9,4,89,31,34.8,33,47,9,18,7,0,11,20,34,35,2
209,Ivan Ilić,rs  SRB,MF,Hellas Verona,20-004,2001,14.1,16,11,7,7,2,3,15,20.0,12,182,56,30.8,47,92,43,22,3,0,19,21,37,12,0
210,Josip Iličić,si  SVN,"FW,MF",Atalanta,33-051,1988,14.0,6,3,0,1,5,2,14,14.3,12,155,44,28.4,13,61,81,7,0,0,7,4,10,2,2
211,Ciro Immobile,it  ITA,FW,Lazio,31-029,1990,21.2,12,8,4,1,7,5,18,27.8,13,267,76,28.5,36,98,133,11,0,0,11,4,16,5,0
212,Riccardo Improta,it  ITA,"MF,DF",Benevento,27-092,1993,16.2,28,17,16,10,2,10,25,40.0,15,206,59,28.6,102,81,23,27,5,0,22,15,43,28,0
213,Roberto Inglese,it  ITA,FW,Parma,29-129,1991,6.4,5,4,1,1,3,1,10,10.0,9,95,19,20.0,15,48,32,10,1,0,9,1,6,4,0
214,Lorenzo Insigne,it  ITA,FW,Napoli,29-290,1991,20.0,19,10,5,10,4,5,52,9.6,47,241,63,26.1,84,90,67,22,2,0,20,25,44,5,0
215,Roberto Insigne,it  ITA,"MF,FW",Benevento,26-314,1994,14.3,14,4,5,4,5,8,27,29.6,19,153,36,23.5,38,57,58,14,0,0,14,4,18,11,0
216,Artur Ioniță,md  MDA,MF,Benevento,30-216,1990,23.8,43,30,17,24,2,10,42,23.8,32,391,111,28.4,104,214,73,35,10,0,25,16,59,23,0
217,Ardian Ismajli,al  ALB,DF,Spezia,24-172,1996,8.4,10,7,7,2,1,4,10,40.0,6,58,26,44.8,29,27,2,11,6,0,5,13,23,45,1
218,Armando Izzo,it  ITA,DF,Torino,29-019,1992,13.1,21,16,13,7,1,10,27,37.0,17,131,41,31.3,55,60,16,13,5,0,8,27,48,60,0
219,Mato Jajalo,ba  BIH,MF,Udinese,32-300,1988,0.4,2,2,2,0,0,0,0,,0,4,3,75.0,4,0,0,1,0,0,1,0,2,3,1
220,Jakub Jankto,cz  CZE,MF,Sampdoria,25-061,1996,18.3,16,6,9,5,2,7,25,28.0,18,243,51,21.0,64,101,78,29,3,0,26,14,30,17,0
221,Juan Jesus,br  BRA,DF,Roma,29-284,1991,1.2,1,1,1,0,0,1,2,50.0,1,11,4,36.4,5,3,3,2,0,0,2,0,1,4,0
222,Hamed Junior Traorè,ci  CIV,"FW,MF",Sassuolo,21-033,2000,13.1,21,13,9,6,6,9,24,37.5,15,207,61,29.5,50,97,60,16,2,1,14,12,33,9,1
223,Nikola Kalinić,hr  CRO,FW,Hellas Verona,33-075,1988,7.8,2,1,1,1,0,0,1,0.0,1,90,26,28.9,5,23,62,4,0,0,4,0,2,4,0
224,Pierre Kalulu,fr  FRA,DF,Milan,20-289,2000,6.0,16,11,10,5,1,4,7,57.1,3,96,31,32.3,49,38,9,11,4,0,7,13,29,21,0
225,Yann Karamoh,fr  FRA,"FW,MF",Parma,22-256,1998,14.3,26,20,9,12,5,10,24,41.7,14,232,61,26.3,46,106,80,11,1,0,10,6,32,7,0
226,Augustus Kargbo,sl  SLE,FW,Crotone,21-209,1999,0.4,1,1,0,0,1,0,1,0.0,1,20,6,30.0,1,5,14,0,0,0,0,0,1,0,0
227,Rick Karsdorp,nl  NED,DF,Roma,26-038,1995,20.4,35,20,15,17,3,8,30,26.7,22,227,65,28.6,81,91,55,24,0,0,24,24,59,20,0
228,Franck Kessié,ci  CIV,MF,Milan,24-092,1996,24.8,49,28,29,15,5,16,28,57.1,12,368,103,28.0,107,204,57,53,13,0,40,24,73,38,0
229,Omar Khailoti,it  ITA,DF,Bologna,19-197,2001,0.3,0,0,0,0,0,0,0,,0,2,1,50.0,1,0,1,2,0,0,2,0,0,0,0
230,Giorgos Kiriakopoulos,gr  GRE,DF,Sassuolo,25-044,1996,10.5,29,17,20,5,4,9,21,42.9,12,131,35,26.7,65,44,22,22,5,0,17,8,37,28,0
231,Simon Kjær,dk  DEN,DF,Milan,31-360,1989,16.8,31,13,18,11,2,13,28,46.4,15,185,57,30.8,92,87,6,31,18,0,13,20,51,94,2
232,Ragnar Klavan,ee  EST,DF,Cagliari,35-142,1985,6.8,10,4,5,4,1,4,5,80.0,1,74,22,29.7,41,29,4,11,5,0,6,4,14,29,0
233,Justin Kluivert,nl  NED,"FW,MF",Roma,21-320,1999,0.2,0,0,0,0,0,0,0,,0,8,1,12.5,2,3,3,0,0,0,0,0,0,0,0
234,Aleksandr Kokorin,ru  RUS,"FW,MF",Fiorentina,30-002,1991,0.9,0,0,0,0,0,0,1,0.0,1,5,0,0.0,5,0,0,0,0,0,0,1,1,0,0
235,Aleksandar Kolarov,rs  SRB,DF,Inter,35-131,1985,4.3,7,5,2,4,1,1,2,50.0,1,37,14,37.8,10,23,4,3,0,0,3,2,9,9,0
236,Christian Kouamé,ci  CIV,FW,Fiorentina,23-105,1997,8.5,14,10,2,4,8,4,10,40.0,6,132,36,27.3,16,50,66,3,0,0,3,2,16,2,0
237,Kalidou Koulibaly,sn  SEN,DF,Napoli,29-274,1991,17.5,29,20,13,16,0,11,25,44.0,14,171,65,38.0,102,59,10,43,21,1,22,19,48,64,1
238,Rade Krunić,ba  BIH,"MF,FW",Milan,27-165,1993,6.0,14,13,4,8,2,6,21,28.6,15,130,37,28.5,45,68,17,10,2,1,8,4,18,11,0
239,Juraj Kucka,sk  SVK,"MF,FW",Parma,34-023,1987,21.7,52,38,23,23,6,11,50,22.0,39,423,122,28.8,124,219,80,30,4,0,26,24,76,25,0
240,Dejan Kulusevski,se  SWE,"FW,MF",Juventus,20-330,2000,14.6,20,16,7,7,6,8,23,34.8,15,279,79,28.3,72,111,96,16,0,0,16,8,28,1,0
241,Marash Kumbulla,al  ALB,DF,Roma,21-041,2000,10.8,7,6,3,3,1,0,5,0.0,5,129,44,34.1,62,61,6,11,5,0,6,11,18,36,0
242,Jasmin Kurtić,si  SVN,MF,Parma,32-070,1989,22.8,43,26,19,21,3,10,43,23.3,33,347,101,29.1,121,178,48,23,2,0,21,22,65,40,0
243,Antonino La Gumina,it  ITA,FW,Sampdoria,25-015,1996,3.0,3,3,0,1,2,0,0,,0,65,17,26.2,1,17,47,2,1,0,1,4,7,5,0
244,Sam Lammers,nl  NED,"FW,MF",Atalanta,23-325,1997,2.7,3,3,0,2,1,0,5,0.0,5,34,11,32.4,2,12,20,1,1,0,0,0,3,3,0
245,Gianluca Lapadula,pe  PER,FW,Benevento,31-042,1990,20.0,18,13,1,10,7,6,19,31.6,13,230,51,22.2,20,113,97,12,5,0,7,6,24,10,0
246,Danilo Larangeira,br  BRA,DF,Bologna,36-315,1984,26.8,37,18,24,13,0,8,25,32.0,17,259,89,34.4,155,98,6,58,24,0,34,31,68,124,1
247,Vincent Laurini,fr  FRA,DF,Parma,31-284,1989,4.7,7,7,5,1,1,2,3,66.7,1,56,14,25.0,33,17,6,7,0,0,7,7,14,9,0
248,Darko Lazović,rs  SRB,"DF,MF",Hellas Verona,30-187,1990,17.4,17,12,4,10,3,8,27,29.6,19,129,37,28.7,33,58,38,21,6,0,15,10,27,24,0
249,Manuel Lazzari,it  ITA,DF,Lazio,27-112,1993,18.4,17,8,6,7,4,9,31,29.0,22,161,37,23.0,50,70,41,30,4,0,26,19,36,19,0
250,Rafael Leão,pt  POR,FW,Milan,21-284,1999,16.9,9,6,2,6,1,4,13,30.8,9,178,37,20.8,16,75,87,21,0,0,21,3,12,14,0
251,Lucas Leiva,br  BRA,MF,Lazio,34-071,1987,15.0,42,27,22,18,2,15,60,25.0,45,291,95,32.6,116,154,21,18,1,0,17,27,69,28,0
252,Lukas Lerager,dk  DEN,MF,Genoa,27-252,1993,12.9,27,20,15,10,2,4,28,14.3,24,220,60,27.3,73,103,44,20,3,0,17,14,41,24,2
253,Mehdi Léris,fr  FRA,"MF,DF",Sampdoria,22-302,1998,2.4,9,7,4,3,2,3,8,37.5,5,70,19,27.1,23,36,11,13,4,0,9,8,17,8,0
254,Gaetano Letizia,it  ITA,DF,Benevento,30-265,1990,14.0,33,22,21,10,2,12,31,38.7,19,159,47,29.6,95,53,11,35,5,0,30,13,46,31,2
255,Matthijs de Ligt,nl  NED,DF,Juventus,21-221,1999,13.2,16,10,7,8,1,3,4,75.0,1,114,39,34.2,46,60,8,20,8,0,12,9,25,50,0
256,Karol Linetty,pl  POL,MF,Torino,26-047,1995,18.8,46,28,17,19,10,11,37,29.7,26,286,80,28.0,105,133,48,19,4,0,15,15,61,9,0
257,Pol Lirola,es  ESP,"DF,FW",Fiorentina,23-220,1997,5.5,9,5,5,3,1,2,5,40.0,3,44,19,43.2,17,18,9,14,3,0,11,5,14,12,0
258,Stanislav Lobotka,sk  SVK,MF,Napoli,26-116,1994,1.7,1,1,0,1,0,0,1,0.0,1,21,5,23.8,4,10,7,1,1,0,0,1,2,1,0
259,Manuel Locatelli,it  ITA,MF,Sassuolo,23-072,1998,24.0,69,40,28,31,10,21,44,47.7,23,343,96,28.0,128,158,57,47,12,0,35,36,105,56,1
260,Maxime Lopez,fr  FRA,MF,Sassuolo,23-107,1997,12.8,17,10,10,4,3,9,25,36.0,16,208,56,26.9,77,90,41,11,2,0,9,13,30,4,0
261,Pau López,es  ESP,GK,Roma,26-098,1994,16.2,0,0,0,0,0,0,0,,0,3,0,0.0,3,0,0,1,0,0,1,0,0,0,1
262,Matteo Lovato,it  ITA,DF,Hellas Verona,21-035,2000,13.2,22,16,9,11,2,6,15,40.0,9,154,51,33.1,71,74,9,22,8,0,14,14,36,65,2
263,Hirving Lozano,mx  MEX,FW,Napoli,25-234,1995,17.3,26,15,9,12,5,8,25,32.0,17,312,81,26.0,53,140,119,41,2,0,39,13,39,5,0
264,José Luis Palomino,ar  ARG,DF,Atalanta,31-075,1990,19.6,51,30,29,19,3,13,30,43.3,17,280,100,35.7,127,142,11,30,7,1,23,48,99,83,1
265,Romelu Lukaku,be  BEL,FW,Inter,27-312,1993,22.7,7,2,1,3,3,3,9,33.3,6,185,57,30.8,10,65,110,12,3,0,9,2,9,17,0
266,Saša Lukić,rs  SRB,MF,Torino,24-220,1996,18.8,28,21,11,14,3,6,33,18.2,27,360,99,27.5,90,201,69,30,2,0,28,10,38,10,0
267,Senad Lulić,ba  BIH,DF,Lazio,35-062,1986,2.4,4,3,2,1,1,1,2,50.0,1,25,6,24.0,10,9,6,3,0,0,3,3,7,5,0
268,Sebastiano Luperto,it  ITA,DF,Crotone,24-196,1996,18.2,31,18,24,7,0,9,21,42.9,12,203,50,24.6,103,81,19,31,8,0,23,9,40,83,0
269,Lyanco,br  BRA,DF,Torino,24-048,1997,19.3,19,8,10,8,1,7,15,46.7,8,140,42,30.0,75,59,6,47,26,2,21,45,64,87,1
270,Charalambos Lykogiannis,gr  GRE,DF,Cagliari,27-150,1993,20.5,27,13,15,8,4,10,25,40.0,15,177,48,27.1,90,68,19,59,13,0,46,20,47,78,0
271,Lisandro Magallán,ar  ARG,DF,Crotone,27-175,1993,17.7,57,35,31,23,3,22,35,62.9,13,251,92,36.7,123,115,13,30,13,0,17,25,82,74,3
272,Christian Maggio,it  ITA,DF,Benevento,39-038,1982,3.3,9,5,5,3,1,2,6,33.3,4,50,14,28.0,21,20,9,8,2,0,6,2,11,2,0
273,Giulio Maggiore,it  ITA,MF,Spezia,23-009,1998,16.4,47,29,17,24,6,16,34,47.1,18,293,77,26.3,80,150,63,25,5,0,20,20,67,12,0
274,Francesco Magnanelli,it  ITA,MF,Sassuolo,36-129,1984,4.1,10,8,5,4,1,5,13,38.5,8,61,20,32.8,29,27,5,7,1,0,6,4,14,17,0
275,Giangiacomo Magnani,it  ITA,DF,Hellas Verona,25-168,1995,13.6,15,7,11,3,1,4,9,44.4,5,168,56,33.3,76,87,5,31,17,0,14,36,51,104,3
276,Jean-Victor Makengo,fr  FRA,MF,Udinese,22-282,1998,3.1,8,7,4,2,2,2,12,16.7,10,65,20,30.8,31,26,8,2,0,0,2,2,10,2,0
277,Nikola Maksimović,rs  SRB,DF,Napoli,29-116,1991,11.5,18,4,9,8,1,5,15,33.3,10,96,33,34.4,53,39,4,18,7,0,11,15,33,59,0
278,Daniel Maldini,it  ITA,"FW,MF",Milan,19-161,2001,0.3,1,0,0,1,0,0,2,0.0,2,16,7,43.8,5,5,6,0,0,0,0,0,1,0,0
279,Ruslan Malinovskyi,ua  UKR,"FW,MF",Atalanta,27-321,1993,12.8,16,12,0,13,3,4,12,33.3,8,239,65,27.2,26,112,101,12,0,0,12,2,18,5,0
280,Dennis Man,ro  ROU,FW,Parma,22-207,1998,3.9,7,4,2,4,1,4,12,33.3,8,58,12,20.7,12,32,14,4,0,0,4,3,10,2,0
281,Gianluca Mancini,it  ITA,DF,Roma,24-338,1996,22.7,46,29,21,20,5,10,23,43.5,13,298,108,36.2,132,144,22,32,12,0,20,42,88,65,0
282,Mario Mandžukić,hr  CRO,FW,Milan,34-304,1986,0.9,4,2,2,2,0,0,0,,0,15,6,40.0,5,6,4,0,0,0,0,1,5,0,0
283,Kostas Manolas,gr  GRE,DF,Napoli,29-280,1991,16.7,24,13,18,6,0,10,19,52.6,9,114,44,38.6,74,36,4,27,11,0,16,11,35,56,1
284,Juan Manuel Ramos,uy  URU,DF,Spezia,24-100,1996,3.0,4,1,2,1,1,2,3,66.7,1,26,9,34.6,13,7,6,5,0,0,5,0,4,8,0
285,Federico Marchetti,it  ITA,GK,Genoa,38-042,1983,2.7,0,0,0,0,0,0,0,,0,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0
286,Riccardo Marchizza,it  ITA,DF,Spezia,22-360,1998,12.0,15,8,10,3,2,6,13,46.2,7,119,36,30.3,48,50,21,16,5,0,11,13,28,22,0
287,Gian Marco Ferrari,it  ITA,DF,Sassuolo,29-034,1992,25.0,33,22,18,12,3,5,18,27.8,13,169,59,34.9,77,76,16,55,36,0,19,25,58,90,1
288,Răzvan Marin,ro  ROU,MF,Cagliari,24-302,1996,25.3,48,34,22,18,8,18,36,50.0,18,383,105,27.4,125,203,55,25,8,0,17,18,66,21,0
289,Marlon,br  BRA,DF,Sassuolo,25-195,1995,13.0,17,14,11,4,2,8,10,80.0,2,83,23,27.7,35,40,8,22,12,0,10,13,30,46,1
290,Luca Marrone,it  ITA,DF,Crotone,30-358,1990,15.1,26,18,17,9,0,12,22,54.5,10,163,53,32.5,98,59,6,24,7,0,17,11,37,57,1
291,Lucas Martínez Quarta,ar  ARG,DF,Fiorentina,24-315,1996,11.3,30,20,17,10,3,16,36,44.4,20,160,57,35.6,80,64,16,16,7,0,9,24,54,44,0
292,Lautaro Martínez,ar  ARG,FW,Inter,23-211,1997,20.4,14,11,4,5,5,3,12,25.0,9,313,88,28.1,32,114,167,34,6,0,28,22,36,8,0
293,Adam Marušić,me  MNE,DF,Lazio,28-155,1992,22.2,32,19,16,14,2,13,29,44.8,16,193,58,30.1,72,83,38,34,3,0,31,26,58,30,0
294,Andrea Masiello,it  ITA,DF,Genoa,35-044,1986,19.0,29,16,19,7,3,18,37,48.6,19,203,55,27.1,118,70,15,30,9,0,21,23,52,101,0
295,Giuseppe Mastinu,it  ITA,FW,Spezia,29-163,1991,0.4,1,1,0,1,0,0,0,,0,8,4,50.0,0,6,2,1,0,0,1,1,2,0,0
296,Ryder Matos,br  BRA,MF,Udinese,28-022,1993,0.1,0,0,0,0,0,0,0,,0,2,0,0.0,0,1,1,0,0,0,0,0,0,0,0
297,Federico Mattiello,it  ITA,DF,Spezia,25-250,1995,0.4,0,0,0,0,0,0,0,,0,2,1,50.0,1,0,1,1,0,0,1,1,1,0,0
298,Borja Mayoral,es  ESP,FW,Roma,23-350,1997,10.8,5,4,0,1,4,1,8,12.5,7,148,46,31.1,3,64,81,6,0,0,6,1,6,2,0
299,Antonio Mazzotta,it  ITA,DF,Crotone,31-231,1989,0.6,1,0,0,1,0,0,0,,0,8,1,12.5,2,5,1,0,0,0,0,0,1,1,0
300,Ibrahima Mbaye,sn  SEN,DF,Bologna,26-122,1994,3.3,5,2,4,1,0,0,0,,0,26,10,38.5,12,10,4,4,1,0,3,2,7,6,0
301,Weston McKennie,us  USA,MF,Juventus,22-205,1998,13.5,35,24,11,21,3,8,26,30.8,18,291,82,28.2,66,156,69,21,5,0,16,17,52,24,0
302,Gary Medel,cl  CHI,"DF,MF",Bologna,33-230,1987,5.1,12,6,9,2,1,4,13,30.8,9,58,15,25.9,31,23,4,11,5,0,6,9,21,11,0
303,Filippo Melegoni,it  ITA,MF,Genoa,22-031,1999,2.1,6,3,2,4,0,3,3,100.0,0,58,11,19.0,23,24,11,3,0,0,3,4,10,5,0
304,Arthur Melo,br  BRA,MF,Juventus,24-221,1996,9.6,12,8,6,6,0,3,16,18.8,13,131,36,27.5,51,66,14,9,1,0,8,12,24,9,1
305,Alex Meret,it  ITA,GK,Napoli,23-364,1997,12.0,0,0,0,0,0,0,1,0.0,1,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0
306,Yıldırım Mert Çetin,tr  TUR,DF,Hellas Verona,24-079,1997,4.6,7,4,3,3,1,1,4,25.0,3,50,14,28.0,37,12,1,12,8,0,4,13,20,13,2
307,Dries Mertens,be  BEL,"FW,MF",Napoli,33-319,1987,11.5,15,12,4,7,4,4,17,23.5,13,241,67,27.8,13,95,133,5,1,0,4,6,21,3,0
308,Junior Messias,br  BRA,"FW,MF",Crotone,29-312,1991,26.8,45,32,21,16,8,9,32,28.1,23,400,120,30.0,98,172,130,29,6,0,23,22,67,17,0
309,Valentin Mihaila,ro  ROU,"FW,MF",Parma,21-047,2000,5.8,4,2,1,3,0,1,10,10.0,9,74,17,23.0,19,25,30,8,2,0,6,3,7,6,0
