,Player,Nation,Pos,Squad,Age,Born,90s,Touches_Touches,Def Pen_Touches,Def 3rd_Touches,Mid 3rd_Touches,Att 3rd_Touches,Att Pen_Touches,Live_Touches,Succ_Dribbles,Att_Dribbles,Succ%_Dribbles,#Pl_Dribbles,Megs_Dribbles,Carries_Carries,TotDist_Carries,PrgDist_Carries,Prog_Carries,1/3_Carries,CPA_Carries,Mis_Carries,Dis_Carries,Targ_Receiving,Rec_Receiving,Rec%_Receiving,Prog_Receiving
147,Simone Edera,it  ITA,"DF,MF",Torino,24-071,1997,0.6,33,2,11,12,12,1,27,2,2,100.0,2,0,16,65,42,3,0,1,1,0,20,14,70.0,0
148,Albin Ekdal,se  SWE,MF,Sampdoria,31-236,1989,21.2,1091,58,289,661,198,21,1052,17,20,85.0,18,0,595,3057,1472,57,14,1,9,16,661,592,89.6,30
149,Elif Elmas,mk  MKD,"MF,FW",Napoli,21-178,1999,6.9,337,7,41,181,141,25,330,11,16,68.8,11,1,255,1294,647,34,15,5,7,11,342,263,76.9,33
150,Manu Emmanuel Gyabuaa,it  ITA,MF,Atalanta,19-181,2001,0.0,2,0,1,1,0,0,2,0,0,,0,0,1,5,5,0,0,0,0,0,1,1,100.0,0
151,Alan Empereur,br  BRA,DF,Hellas Verona,27-011,1994,2.4,138,10,44,87,12,1,135,0,0,,0,0,84,409,275,9,1,0,0,1,98,96,98.0,0
152,Christian Eriksen,dk  DEN,MF,Inter,29-035,1992,8.5,653,11,113,326,269,16,584,8,11,72.7,8,2,415,2158,1219,63,26,1,15,14,508,462,90.9,24
153,Martin Erlic,hr  CRO,DF,Spezia,23-056,1998,15.0,860,109,466,424,22,11,819,4,6,66.7,4,0,433,2694,1325,23,2,0,0,5,512,508,99.2,2
154,Gonzalo Escalante,ar  ARG,MF,Lazio,27-359,1993,7.0,471,15,138,301,59,2,464,7,8,87.5,7,0,284,1558,745,29,10,0,2,5,310,289,93.2,8
155,Nahuel Estévez,ar  ARG,MF,Spezia,25-127,1995,15.0,900,25,102,502,339,28,848,9,13,69.2,10,0,589,2883,1402,68,29,3,15,12,688,617,89.7,54
156,Valentin Eysseric,fr  FRA,"MF,FW",Fiorentina,28-361,1992,5.6,285,7,45,145,111,12,275,2,6,33.3,3,2,195,1015,543,28,9,1,7,5,236,197,83.5,27
157,Nicolò Fagioli,it  ITA,MF,Juventus,20-037,2001,0.2,21,2,5,14,2,0,20,2,2,100.0,2,0,20,93,57,2,0,0,0,0,18,17,94.4,1
158,Iago Falque,es  ESP,"MF,FW",Benevento,31-076,1990,2.7,158,3,18,95,66,7,150,2,4,50.0,3,2,128,958,554,28,12,2,4,8,144,114,79.2,18
159,Andri Fannar Baldursson,is  ISL,MF,Bologna,19-070,2002,1.4,61,4,18,31,19,2,61,0,1,0.0,0,0,37,179,59,4,2,0,3,3,40,36,90.0,5
160,Paolo Faragò,it  ITA,"DF,MF",Cagliari,28-037,1993,4.1,281,27,88,123,86,6,242,2,6,33.3,3,0,153,714,362,22,3,1,2,3,183,165,90.2,5
161,Davide Faraoni,it  ITA,DF,Hellas Verona,29-147,1991,21.8,1318,108,407,612,345,51,1135,19,48,39.6,23,0,697,2537,1151,48,9,2,14,12,814,692,85.0,51
162,Mohamed Fares,dz  ALG,DF,Lazio,25-034,1996,6.9,394,17,86,149,177,11,359,3,7,42.9,3,0,235,1188,690,34,12,3,11,7,286,258,90.2,23
163,Diego Farias,br  BRA,FW,Spezia,30-315,1990,12.4,550,3,55,265,257,60,543,13,19,68.4,15,0,415,2291,1176,69,11,23,18,7,579,455,78.6,72
164,Andrea Favilli,it  ITA,FW,Hellas Verona,23-308,1997,3.3,139,2,6,63,77,24,135,3,7,42.9,3,0,102,334,136,7,2,4,15,22,220,112,50.9,56
165,Federico Fazio,ar  ARG,DF,Roma,34-004,1987,1.5,139,13,63,72,18,4,136,2,2,100.0,2,0,95,506,363,12,3,0,1,0,112,110,98.2,0
166,Luiz Felipe,br  BRA,DF,Lazio,23-364,1997,8.3,508,54,255,241,38,3,495,1,1,100.0,1,0,324,2356,1054,34,5,0,3,3,338,322,95.3,0
167,Alex Ferrari,it  ITA,DF,Sampdoria,26-263,1994,7.9,464,54,239,179,71,8,414,1,3,33.3,2,0,234,1129,565,9,2,1,5,2,266,252,94.7,2
168,Salvador Ferrer,es  ESP,DF,Spezia,23-059,1998,9.0,,,,,,,,,,,,,,,,,,,,,,,,
169,Fernando Forestieri,it  ITA,"FW,MF",Udinese,31-065,1990,3.1,150,0,15,70,73,12,145,6,9,66.7,6,0,108,471,210,12,5,1,7,4,148,105,70.9,14
170,Daam Foulon,be  BEL,DF,Benevento,21-363,1999,9.9,531,44,196,237,123,4,444,4,9,44.4,4,0,270,1441,868,27,12,2,9,3,325,298,91.7,6
171,Gianluca Frabotta,it  ITA,DF,Juventus,21-270,1999,7.7,557,23,159,251,174,18,490,5,11,45.5,5,0,343,1491,801,34,9,3,6,8,402,369,91.8,27
172,Remo Freuler,ch  SUI,MF,Atalanta,28-340,1992,20.2,1611,35,286,987,439,35,1553,27,34,79.4,28,1,1151,6120,2961,153,51,7,29,29,1196,1097,91.7,43
173,Matteo Gabbia,it  ITA,DF,Milan,21-151,1999,6.0,409,60,222,199,13,7,402,0,0,,0,0,257,1349,626,14,0,0,1,0,285,284,99.6,3
174,Manolo Gabbiadini,it  ITA,"FW,MF",Sampdoria,29-115,1991,2.0,57,2,11,23,27,4,57,0,1,0.0,0,0,36,190,105,4,3,0,6,1,72,45,62.5,12
175,Roberto Gagliardini,it  ITA,MF,Inter,26-348,1994,10.6,575,23,109,329,174,30,562,6,9,66.7,6,1,375,2126,1089,56,17,2,10,7,478,426,89.1,31
176,Riccardo Gagliolo,se  SWE,DF,Parma,30-327,1990,17.7,1248,124,574,609,151,22,1129,7,13,53.8,9,1,726,3964,2539,70,16,2,7,7,837,806,96.3,9
177,Adolfo Gaich,ar  ARG,FW,Benevento,22-043,1999,1.9,49,0,3,23,28,8,46,2,4,50.0,2,0,29,136,73,3,2,0,6,1,98,33,33.7,16
178,Andrey Galabinov,bg  BUL,FW,Spezia,32-114,1988,4.3,142,5,11,81,56,14,123,3,3,100.0,3,0,79,365,206,8,3,2,14,12,186,100,53.8,34
179,Gervinho,ci  CIV,"FW,MF",Parma,33-298,1987,17.1,571,2,47,241,337,87,557,33,59,55.9,36,2,483,3183,2004,113,25,38,35,39,704,457,64.9,120
180,Paolo Ghiglione,it  ITA,"DF,MF",Genoa,24-047,1997,12.1,590,35,166,261,208,19,519,5,18,27.8,5,0,352,1864,1189,62,29,7,19,2,448,364,81.3,24
181,Faouzi Ghoulam,dz  ALG,"DF,FW",Napoli,30-048,1991,3.2,287,8,61,145,96,2,240,3,4,75.0,3,0,167,718,417,16,4,1,3,2,214,195,91.1,10
182,Kamil Glik,pl  POL,DF,Benevento,33-046,1988,25.6,1250,258,789,467,43,30,1199,1,3,33.3,1,0,601,2905,1642,29,0,0,5,1,746,720,96.5,5
183,Diego Godín,uy  URU,DF,Cagliari,35-033,1986,18.9,1152,199,663,527,45,16,1093,12,12,100.0,12,0,661,4046,2415,57,13,1,4,4,704,674,95.7,6
184,Amer Gojak,ba  BIH,"MF,FW",Torino,24-036,1997,4.4,259,3,25,131,119,9,236,4,9,44.4,4,0,187,821,372,22,5,1,9,7,249,189,75.9,27
185,Edoardo Goldaniga,it  ITA,DF,Genoa,27-139,1993,14.5,773,92,376,357,84,8,720,3,4,75.0,3,0,436,2364,1169,35,10,0,7,2,501,464,92.6,5
186,Vladimir Golemić,si  SVN,DF,Crotone,29-266,1991,19.4,1145,213,707,459,35,9,1077,2,2,100.0,2,0,644,3233,1675,27,3,0,4,4,736,718,97.6,5
187,Pierluigi Gollini,it  ITA,GK,Atalanta,26-003,1995,14.7,432,373,431,1,0,0,345,1,1,100.0,1,0,249,1228,606,0,0,0,1,0,224,224,100.0,0
188,Tomislav Gomelt,hr  CRO,MF,Crotone,26-073,1995,0.2,21,2,7,12,2,0,20,0,0,,0,0,12,69,30,2,0,0,0,2,16,15,93.8,1
189,Papu Gómez,ar  ARG,"FW,MF",Atalanta,33-034,1988,7.4,516,4,51,282,240,21,484,22,30,73.3,22,0,416,2923,1618,86,36,3,8,10,471,406,86.2,40
190,Robin Gosens,de  GER,DF,Atalanta,26-259,1994,20.6,1428,45,300,676,528,88,1270,15,28,53.6,16,0,870,4256,2528,125,40,16,22,13,1106,933,84.4,89
191,Alberto Grassi,it  ITA,"MF,DF",Parma,26-014,1995,9.0,446,39,160,221,85,9,419,3,9,33.3,3,0,224,1020,501,17,6,1,9,5,267,238,89.1,12
192,Koray Günter,de  GER,DF,Hellas Verona,26-217,1994,13.6,920,98,441,516,23,4,895,6,6,100.0,6,0,499,2764,1430,28,6,0,4,1,517,509,98.5,4
193,Emanuel Gyasi,gh  GHA,FW,Spezia,27-069,1994,25.0,938,13,102,452,461,87,934,31,43,72.1,31,5,765,4007,1850,101,25,29,55,39,1178,742,63.0,162
194,Achraf Hakimi,ma  MAR,DF,Inter,22-137,1998,20.5,1311,35,248,514,624,95,1163,24,49,49.0,27,7,877,4800,3163,158,37,25,33,23,1051,905,86.1,106
195,Samir Handanović,si  SVN,GK,Inter,36-250,1984,27.0,859,811,856,4,0,0,693,0,0,,0,0,458,2004,1135,0,0,0,0,0,508,506,99.6,0
196,Lukáš Haraslín,sk  SVK,"FW,MF",Sassuolo,24-299,1996,2.8,142,3,18,57,81,15,126,6,11,54.5,7,0,103,571,361,20,6,4,3,5,126,98,77.8,33
197,Hans Hateboer,nl  NED,DF,Atalanta,27-071,1994,15.3,903,17,193,403,373,53,810,4,11,36.4,4,0,595,2874,1803,64,24,1,13,14,786,663,84.4,69
198,Eduardo Henrique,br  BRA,MF,Crotone,25-308,1995,8.5,413,12,88,258,94,10,408,9,12,75.0,9,0,290,1566,798,30,8,1,9,13,352,298,84.7,23
199,Theo Hernández,fr  FRA,DF,Milan,23-166,1997,23.0,1611,76,457,840,505,76,1421,54,79,68.4,57,5,1111,8216,5691,210,89,19,29,28,1132,1050,92.8,65
200,Hernani,br  BRA,MF,Parma,26-359,1994,17.8,966,41,233,565,232,16,908,31,41,75.6,32,0,567,3136,1589,56,16,2,19,33,700,614,87.7,45
201,Përparim Hetemaj,fi  FIN,MF,Benevento,34-099,1986,16.9,782,30,219,423,189,17,769,8,15,53.3,8,2,519,2566,1058,41,18,0,21,20,574,493,85.9,38
202,Aaron Hickey,sco  SCO,DF,Bologna,18-284,2002,8.4,505,30,160,247,139,10,427,8,15,53.3,10,0,322,1931,952,34,18,2,10,13,302,280,92.7,16
203,Wesley Hoedt,nl  NED,DF,Lazio,27-015,1994,9.5,726,114,370,378,20,4,713,2,3,66.7,2,0,470,2866,1377,27,2,0,2,3,492,490,99.6,0
204,Elseid Hysaj,al  ALB,DF,Napoli,27-029,1994,11.3,911,48,274,515,187,9,800,8,13,61.5,9,0,582,3036,1821,65,25,4,7,9,627,599,95.5,10
205,Simone Iacoponi,it  ITA,DF,Parma,33-325,1987,13.3,838,104,404,415,81,5,765,3,5,60.0,4,1,511,2985,1770,44,8,0,6,0,572,548,95.8,7
206,Roger Ibanez,br  BRA,DF,Roma,22-118,1998,21.4,1605,161,714,940,76,21,1552,13,26,50.0,20,1,1070,6605,3597,101,19,1,9,9,1082,1061,98.1,5
207,Zlatan Ibrahimović,se  SWE,FW,Milan,39-169,1981,12.2,538,24,29,230,304,117,497,7,11,63.6,7,0,277,1166,694,36,17,5,22,13,650,403,62.0,110
208,Igor,br  BRA,DF,Fiorentina,23-042,1998,10.5,764,67,295,489,47,5,736,4,4,100.0,4,1,552,3669,2474,59,13,0,5,3,568,557,98.1,2
209,Ivan Ilić,rs  SRB,MF,Hellas Verona,20-004,2001,14.1,882,26,164,583,199,15,832,28,34,82.4,29,0,604,3359,1658,68,15,5,17,18,619,556,89.8,30
210,Josip Iličić,si  SVN,"FW,MF",Atalanta,33-051,1988,14.0,1064,2,54,449,648,92,1005,50,80,62.5,52,6,896,4815,2657,162,53,29,43,54,1088,881,81.0,181
211,Ciro Immobile,it  ITA,FW,Lazio,31-029,1990,21.2,851,8,81,326,492,137,830,21,32,65.6,24,1,601,2970,1433,84,22,21,49,41,1124,684,60.9,189
212,Riccardo Improta,it  ITA,"MF,DF",Benevento,27-092,1993,16.2,805,43,212,397,265,39,746,13,18,72.2,13,0,496,2946,1732,70,26,6,18,28,653,525,80.4,64
213,Roberto Inglese,it  ITA,FW,Parma,29-129,1991,6.4,207,5,30,114,74,18,195,6,6,100.0,6,0,132,414,102,5,1,1,27,26,300,150,50.0,42
214,Lorenzo Insigne,it  ITA,FW,Napoli,29-290,1991,20.0,1430,13,171,687,689,110,1324,37,64,57.8,39,4,1050,5956,3552,183,52,25,31,39,1311,1082,82.5,142
215,Roberto Insigne,it  ITA,"MF,FW",Benevento,26-314,1994,14.3,589,13,91,265,272,54,552,10,16,62.5,11,0,421,2679,1259,64,17,11,21,17,570,418,73.3,87
216,Artur Ioniță,md  MDA,MF,Benevento,30-216,1990,23.8,827,47,202,492,190,24,812,12,18,66.7,13,0,466,2618,1238,50,22,2,17,18,645,471,73.0,50
217,Ardian Ismajli,al  ALB,DF,Spezia,24-172,1996,8.4,496,49,261,272,8,3,482,0,0,,0,0,288,2143,1182,31,2,0,0,0,325,321,98.8,1
218,Armando Izzo,it  ITA,DF,Torino,29-019,1992,13.1,858,65,379,446,98,17,818,4,8,50.0,4,0,546,3399,1718,51,17,0,3,3,566,550,97.2,7
219,Mato Jajalo,ba  BIH,MF,Udinese,32-300,1988,0.4,36,2,12,21,3,0,34,0,0,,0,0,19,83,36,1,0,0,0,0,23,23,100.0,0
220,Jakub Jankto,cz  CZE,MF,Sampdoria,25-061,1996,18.3,786,29,161,341,334,67,752,9,19,47.4,9,2,516,2770,1535,67,22,12,17,22,689,529,76.8,78
221,Juan Jesus,br  BRA,DF,Roma,29-284,1991,1.2,106,13,55,53,1,0,103,1,1,100.0,1,0,85,351,139,3,0,0,0,0,86,85,98.8,0
222,Hamed Junior Traorè,ci  CIV,"FW,MF",Sassuolo,21-033,2000,13.1,710,12,102,319,338,38,656,28,38,73.7,31,5,531,2893,1552,74,23,6,29,30,648,494,76.2,71
223,Nikola Kalinić,hr  CRO,FW,Hellas Verona,33-075,1988,7.8,232,5,10,118,117,39,214,3,6,50.0,4,1,153,523,170,9,5,1,21,12,451,175,38.8,69
224,Pierre Kalulu,fr  FRA,DF,Milan,20-289,2000,6.0,406,62,227,175,31,5,386,2,2,100.0,2,0,241,1592,774,25,8,1,0,0,275,266,96.7,2
225,Yann Karamoh,fr  FRA,"FW,MF",Parma,22-256,1998,14.3,534,14,82,261,255,48,529,36,53,67.9,38,2,433,2505,1632,74,29,14,35,27,578,390,67.5,106
226,Augustus Kargbo,sl  SLE,FW,Crotone,21-209,1999,0.4,17,0,1,6,10,0,17,0,1,0.0,0,0,12,10,0,0,0,0,3,3,19,14,73.7,8
227,Rick Karsdorp,nl  NED,DF,Roma,26-038,1995,20.4,1068,45,270,508,345,38,924,9,15,60.0,10,0,654,3148,1339,58,18,6,17,11,776,662,85.3,64
228,Franck Kessié,ci  CIV,MF,Milan,24-092,1996,24.8,1593,83,417,975,317,61,1557,30,33,90.9,31,0,1110,6235,2710,100,28,3,26,28,1237,1118,90.4,52
229,Omar Khailoti,it  ITA,DF,Bologna,19-197,2001,0.3,23,3,7,11,6,0,23,0,0,,0,0,17,98,56,4,1,0,0,0,22,18,81.8,0
230,Giorgos Kiriakopoulos,gr  GRE,DF,Sassuolo,25-044,1996,10.5,709,41,225,311,228,19,627,21,29,72.4,21,0,473,2554,1452,75,24,5,15,16,494,453,91.7,38
231,Simon Kjær,dk  DEN,DF,Milan,31-360,1989,16.8,1125,192,628,522,26,16,1076,0,0,,0,0,655,3037,1579,19,0,0,5,1,752,740,98.4,4
232,Ragnar Klavan,ee  EST,DF,Cagliari,35-142,1985,6.8,319,56,178,143,18,5,308,0,0,,0,0,165,1124,544,15,7,0,1,1,199,197,99.0,0
233,Justin Kluivert,nl  NED,"FW,MF",Roma,21-320,1999,0.2,14,0,3,6,9,0,13,0,0,,0,0,8,94,69,4,3,0,1,1,12,7,58.3,2
234,Aleksandr Kokorin,ru  RUS,"FW,MF",Fiorentina,30-002,1991,0.9,29,0,3,14,14,1,27,0,0,,0,0,15,60,40,2,2,0,2,0,36,21,58.3,9
235,Aleksandar Kolarov,rs  SRB,DF,Inter,35-131,1985,4.3,407,40,136,239,81,1,371,0,3,0.0,0,0,278,2251,1666,60,19,0,3,0,292,285,97.6,6
236,Christian Kouamé,ci  CIV,FW,Fiorentina,23-105,1997,8.5,358,3,16,169,189,52,346,11,16,68.8,11,0,242,852,275,14,4,7,26,27,463,277,59.8,97
237,Kalidou Koulibaly,sn  SEN,DF,Napoli,29-274,1991,17.5,1461,183,674,823,55,14,1386,7,8,87.5,7,1,991,5251,2914,80,13,0,4,3,1069,1056,98.8,3
238,Rade Krunić,ba  BIH,"MF,FW",Milan,27-165,1993,6.0,268,13,61,155,69,8,262,5,9,55.6,5,0,157,827,434,18,7,1,2,5,209,168,80.4,16
239,Juraj Kucka,sk  SVK,"MF,FW",Parma,34-023,1987,21.7,1092,52,208,615,323,51,1070,30,46,65.2,30,6,642,3058,1528,73,17,2,38,41,949,756,79.7,121
240,Dejan Kulusevski,se  SWE,"FW,MF",Juventus,20-330,2000,14.6,748,4,90,346,384,99,728,25,41,61.0,25,2,601,4115,2658,127,42,32,32,48,752,578,76.9,117
241,Marash Kumbulla,al  ALB,DF,Roma,21-041,2000,10.8,632,50,259,371,36,5,609,2,2,100.0,2,0,430,1907,928,42,8,0,4,1,472,457,96.8,1
242,Jasmin Kurtić,si  SVN,MF,Parma,32-070,1989,22.8,1190,50,247,676,351,34,1134,14,26,53.8,17,1,761,4566,2192,98,40,1,17,9,933,811,86.9,52
243,Antonino La Gumina,it  ITA,FW,Sampdoria,25-015,1996,3.0,107,5,10,37,61,19,102,2,3,66.7,2,0,63,247,122,7,1,3,15,7,189,73,38.6,29
244,Sam Lammers,nl  NED,"FW,MF",Atalanta,23-325,1997,2.7,142,5,9,60,78,24,140,13,16,81.3,14,0,120,353,175,11,3,3,12,8,168,115,68.5,42
245,Gianluca Lapadula,pe  PER,FW,Benevento,31-042,1990,20.0,586,17,45,268,305,127,547,9,14,64.3,9,1,333,1740,984,53,17,16,46,31,876,394,45.0,159
246,Danilo Larangeira,br  BRA,DF,Bologna,36-315,1984,26.8,1484,330,834,687,28,14,1408,1,1,100.0,1,0,796,4455,2504,34,3,0,0,1,908,888,97.8,3
247,Vincent Laurini,fr  FRA,DF,Parma,31-284,1989,4.7,302,17,107,171,48,0,254,1,2,50.0,1,0,165,961,674,27,6,0,2,2,190,180,94.7,4
248,Darko Lazović,rs  SRB,"DF,MF",Hellas Verona,30-187,1990,17.4,992,36,198,466,392,44,856,12,25,48.0,14,3,578,2810,1812,86,37,12,25,18,743,629,84.7,52
249,Manuel Lazzari,it  ITA,DF,Lazio,27-112,1993,18.4,951,25,204,384,434,45,800,15,33,45.5,19,0,627,4792,3334,138,41,16,18,21,713,593,83.2,56
250,Rafael Leão,pt  POR,FW,Milan,21-284,1999,16.9,563,15,56,256,310,89,543,29,47,61.7,30,1,393,2964,1855,86,28,23,38,21,718,429,59.7,121
251,Lucas Leiva,br  BRA,MF,Lazio,34-071,1987,15.0,1058,49,308,667,144,7,1019,5,10,50.0,5,0,636,3280,1687,58,15,0,4,9,690,661,95.8,12
252,Lukas Lerager,dk  DEN,MF,Genoa,27-252,1993,12.9,620,32,143,347,153,11,606,10,16,62.5,10,0,364,1369,585,25,10,1,13,8,447,368,82.3,28
253,Mehdi Léris,fr  FRA,"MF,DF",Sampdoria,22-302,1998,2.4,200,15,50,87,85,12,184,4,9,44.4,4,0,131,909,608,25,10,4,6,3,133,109,82.0,14
254,Gaetano Letizia,it  ITA,DF,Benevento,30-265,1990,14.0,825,62,316,366,186,13,704,8,12,66.7,9,0,493,2666,1608,59,21,1,6,5,488,456,93.4,19
255,Matthijs de Ligt,nl  NED,DF,Juventus,21-221,1999,13.2,1077,153,503,577,53,14,1048,1,3,33.3,2,0,741,3985,1894,47,5,0,5,3,829,808,97.5,0
256,Karol Linetty,pl  POL,MF,Torino,26-047,1995,18.8,854,35,205,475,236,31,830,11,25,44.0,12,0,581,2885,1737,69,17,5,26,28,668,562,84.1,58
257,Pol Lirola,es  ESP,"DF,FW",Fiorentina,23-220,1997,5.5,352,20,88,168,126,13,308,8,13,61.5,9,1,204,1178,788,40,16,7,6,7,257,221,86.0,12
258,Stanislav Lobotka,sk  SVK,MF,Napoli,26-116,1994,1.7,131,1,27,99,14,1,130,2,3,66.7,2,0,95,550,214,7,3,0,0,0,118,110,93.2,2
259,Manuel Locatelli,it  ITA,MF,Sassuolo,23-072,1998,24.0,2298,133,565,1440,424,44,2230,20,29,69.0,21,0,1590,6753,3356,130,34,5,22,36,1835,1742,94.9,50
260,Maxime Lopez,fr  FRA,MF,Sassuolo,23-107,1997,12.8,1011,25,169,611,303,16,972,8,16,50.0,10,1,740,3733,1677,83,27,3,8,10,903,832,92.1,38
261,Pau López,es  ESP,GK,Roma,26-098,1994,16.2,557,483,552,6,0,0,456,0,0,,0,0,322,1245,555,0,0,0,1,0,296,295,99.7,0
262,Matteo Lovato,it  ITA,DF,Hellas Verona,21-035,2000,13.2,685,74,331,367,32,5,655,2,4,50.0,2,0,378,1972,1176,31,9,0,5,3,373,361,96.8,6
263,Hirving Lozano,mx  MEX,FW,Napoli,25-234,1995,17.3,743,10,78,262,463,119,731,21,40,52.5,22,0,563,4208,2673,154,25,44,34,29,758,547,72.2,145
264,José Luis Palomino,ar  ARG,DF,Atalanta,31-075,1990,19.6,1355,118,583,749,85,16,1295,1,1,100.0,1,0,786,4694,1986,55,8,3,4,3,821,795,96.8,8
265,Romelu Lukaku,be  BEL,FW,Inter,27-312,1993,22.7,848,20,40,367,499,180,805,28,49,57.1,29,1,597,2937,1809,93,36,35,63,39,1149,689,60.0,299
266,Saša Lukić,rs  SRB,MF,Torino,24-220,1996,18.8,843,17,131,479,310,36,822,19,35,54.3,21,1,601,3798,2028,88,42,7,20,27,779,588,75.5,68
267,Senad Lulić,ba  BIH,DF,Lazio,35-062,1986,2.4,147,2,37,62,58,6,131,2,5,40.0,2,0,91,558,333,14,6,1,4,1,101,88,87.1,6
268,Sebastiano Luperto,it  ITA,DF,Crotone,24-196,1996,18.2,1031,169,587,471,37,8,982,3,4,75.0,3,0,613,3182,1816,38,8,0,6,2,687,670,97.5,0
269,Lyanco,br  BRA,DF,Torino,24-048,1997,19.3,1322,233,747,614,49,14,1276,17,19,89.5,17,0,871,4727,2504,57,19,1,5,4,877,862,98.3,0
270,Charalambos Lykogiannis,gr  GRE,DF,Cagliari,27-150,1993,20.5,1142,106,414,511,284,16,943,12,18,66.7,13,1,595,2732,1792,58,22,2,16,12,690,601,87.1,21
271,Lisandro Magallán,ar  ARG,DF,Crotone,27-175,1993,17.7,1051,113,544,490,68,11,989,4,6,66.7,6,1,624,2894,1503,35,8,0,9,7,636,621,97.6,5
272,Christian Maggio,it  ITA,DF,Benevento,39-038,1982,3.3,179,6,66,87,36,5,150,1,4,25.0,1,0,91,405,281,5,3,0,2,5,120,103,85.8,4
273,Giulio Maggiore,it  ITA,MF,Spezia,23-009,1998,16.4,721,23,135,394,238,51,705,11,21,52.4,13,1,417,2014,1163,58,21,5,25,17,566,464,82.0,62
274,Francesco Magnanelli,it  ITA,MF,Sassuolo,36-129,1984,4.1,386,32,104,249,41,0,378,1,2,50.0,1,0,240,878,405,12,0,0,1,0,285,279,97.9,3
275,Giangiacomo Magnani,it  ITA,DF,Hellas Verona,25-168,1995,13.6,650,92,349,298,30,8,635,1,2,50.0,1,0,284,1312,599,20,3,1,7,0,302,288,95.4,2
276,Jean-Victor Makengo,fr  FRA,MF,Udinese,22-282,1998,3.1,135,4,31,67,47,8,134,4,4,100.0,4,0,95,488,252,14,5,2,1,13,103,83,80.6,9
277,Nikola Maksimović,rs  SRB,DF,Napoli,29-116,1991,11.5,931,153,517,445,27,12,899,3,3,100.0,3,0,578,3637,1775,37,4,1,3,2,680,667,98.1,3
278,Daniel Maldini,it  ITA,"FW,MF",Milan,19-161,2001,0.3,21,0,4,8,12,1,21,1,1,100.0,1,0,15,95,80,2,1,0,1,0,21,15,71.4,3
279,Ruslan Malinovskyi,ua  UKR,"FW,MF",Atalanta,27-321,1993,12.8,854,5,67,387,464,53,786,34,50,68.0,36,2,670,3652,2066,127,35,13,27,37,784,652,83.2,119
280,Dennis Man,ro  ROU,FW,Parma,22-207,1998,3.9,171,1,25,91,75,17,169,6,7,85.7,6,0,114,824,478,23,9,4,11,6,178,132,74.2,32
281,Gianluca Mancini,it  ITA,DF,Roma,24-338,1996,22.7,1573,131,600,917,165,27,1523,8,10,80.0,9,0,1092,5509,3206,114,28,2,7,4,1189,1148,96.6,10
282,Mario Mandžukić,hr  CRO,FW,Milan,34-304,1986,0.9,38,1,3,21,16,4,38,0,0,,0,0,16,67,16,0,1,0,0,0,41,29,70.7,2
283,Kostas Manolas,gr  GRE,DF,Napoli,29-280,1991,16.7,1204,159,607,640,23,8,1165,2,2,100.0,2,0,822,4004,2015,32,4,0,1,0,931,913,98.1,1
284,Juan Manuel Ramos,uy  URU,DF,Spezia,24-100,1996,3.0,182,8,53,86,58,1,150,3,4,75.0,3,1,102,583,363,11,6,0,9,4,123,108,87.8,4
285,Federico Marchetti,it  ITA,GK,Genoa,38-042,1983,2.7,97,89,96,1,0,0,67,0,0,,0,0,40,102,39,0,0,0,0,0,46,46,100.0,0
286,Riccardo Marchizza,it  ITA,DF,Spezia,22-360,1998,12.0,751,33,258,337,211,24,634,9,14,64.3,9,1,464,2681,1297,53,18,4,11,12,499,457,91.6,24
287,Gian Marco Ferrari,it  ITA,DF,Sassuolo,29-034,1992,25.0,2181,342,1030,1197,119,34,2104,4,10,40.0,4,1,1505,9242,5832,148,26,1,8,9,1690,1653,97.8,14
288,Răzvan Marin,ro  ROU,MF,Cagliari,24-302,1996,25.3,1478,45,328,829,442,30,1317,21,40,52.5,22,1,920,5528,2797,106,47,10,21,23,1078,960,89.1,60
289,Marlon,br  BRA,DF,Sassuolo,25-195,1995,13.0,1039,128,470,633,32,6,1013,3,3,100.0,3,0,768,5052,3230,77,3,0,1,1,823,816,99.1,0
290,Luca Marrone,it  ITA,DF,Crotone,30-358,1990,15.1,1036,230,660,407,8,4,983,1,2,50.0,1,1,622,3278,1682,26,0,0,1,2,694,691,99.6,1
291,Lucas Martínez Quarta,ar  ARG,DF,Fiorentina,24-315,1996,11.3,720,96,353,360,71,16,692,13,18,72.2,13,1,465,3564,2006,45,19,0,11,6,487,468,96.1,3
292,Lautaro Martínez,ar  ARG,FW,Inter,23-211,1997,20.4,743,8,60,287,435,160,732,26,54,48.1,31,0,466,1943,1211,62,16,25,58,45,885,543,61.4,200
293,Adam Marušić,me  MNE,DF,Lazio,28-155,1992,22.2,1162,56,308,481,452,53,1006,16,37,43.2,16,1,701,3840,2058,97,30,10,16,18,869,726,83.5,93
294,Andrea Masiello,it  ITA,DF,Genoa,35-044,1986,19.0,1070,138,546,509,53,7,1035,2,3,66.7,2,0,599,2509,1256,35,8,1,2,1,679,663,97.6,1
295,Giuseppe Mastinu,it  ITA,FW,Spezia,29-163,1991,0.4,19,0,0,16,4,1,19,1,2,50.0,1,0,10,28,3,0,0,0,1,0,20,12,60.0,3
296,Ryder Matos,br  BRA,MF,Udinese,28-022,1993,0.1,9,0,0,5,6,1,9,0,0,,0,0,8,105,90,4,2,0,0,1,9,9,100.0,1
