,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh_Standard,SoT_Standard,SoT%_Standard,Sh/90_Standard,SoT/90_Standard,G/Sh_Standard,G/SoT_Standard,Dist_Standard,FK_Standard,PK_Performance,PKatt_Performance,xG_Expected,npxG_Expected,npxG/Sh_Expected,G-xG_Expected,np:G-xG_Expected
149,Elif Elmas,mk  MKD,"MF,FW",Napoli,21-178,1999,6.9,2,10,5,50.0,1.45,0.73,0.20,0.40,16.2,0,0,0,1.3,1.3,0.13,+0.7,+0.7
150,Manu Emmanuel Gyabuaa,it  ITA,MF,Atalanta,19-181,2001,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
151,Alan Empereur,br  BRA,DF,Hellas Verona,27-011,1994,2.4,0,1,0,0.0,0.41,0.00,0.00,,7.1,0,0,0,0.1,0.1,0.06,-0.1,-0.1
152,Christian Eriksen,dk  DEN,MF,Inter,29-035,1992,8.5,0,13,3,23.1,1.54,0.35,0.00,0.00,21.0,1,0,0,0.9,0.9,0.07,-0.9,-0.9
153,Martin Erlic,hr  CRO,DF,Spezia,23-056,1998,15.0,1,7,1,14.3,0.47,0.07,0.14,1.00,12.8,0,0,0,0.5,0.5,0.08,+0.5,+0.5
154,Gonzalo Escalante,ar  ARG,MF,Lazio,27-359,1993,7.0,0,5,2,40.0,0.71,0.28,0.00,0.00,22.3,0,0,0,0.5,0.5,0.11,-0.5,-0.5
155,Nahuel Estévez,ar  ARG,MF,Spezia,25-127,1995,15.0,0,19,6,31.6,1.26,0.40,0.00,0.00,18.3,1,0,0,1.2,1.2,0.06,-1.2,-1.2
156,Valentin Eysseric,fr  FRA,"MF,FW",Fiorentina,28-361,1992,5.6,2,10,5,50.0,1.79,0.89,0.20,0.40,14.8,0,0,0,2.1,2.1,0.21,-0.1,-0.1
157,Nicolò Fagioli,it  ITA,MF,Juventus,20-037,2001,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
158,Iago Falque,es  ESP,"MF,FW",Benevento,31-076,1990,2.7,1,6,1,16.7,2.23,0.37,0.17,1.00,21.3,0,0,0,0.2,0.2,0.03,+0.8,+0.8
159,Andri Fannar Baldursson,is  ISL,MF,Bologna,19-070,2002,1.4,0,1,0,0.0,0.73,0.00,0.00,,10.0,0,0,0,0.1,0.1,0.07,-0.1,-0.1
160,Paolo Faragò,it  ITA,"DF,MF",Cagliari,28-037,1993,4.1,0,3,0,0.0,0.73,0.00,0.00,,16.9,0,0,0,0.1,0.1,0.04,-0.1,-0.1
161,Davide Faraoni,it  ITA,DF,Hellas Verona,29-147,1991,21.8,2,23,6,26.1,1.06,0.28,0.09,0.33,12.2,0,0,0,2.7,2.7,0.12,-0.7,-0.7
162,Mohamed Fares,dz  ALG,DF,Lazio,25-034,1996,6.9,0,6,2,33.3,0.87,0.29,0.00,0.00,17.1,0,0,0,0.4,0.4,0.06,-0.4,-0.4
163,Diego Farias,br  BRA,FW,Spezia,30-315,1990,12.4,3,22,9,40.9,1.78,0.73,0.14,0.33,15.7,0,0,0,1.7,1.7,0.08,+1.3,+1.3
164,Andrea Favilli,it  ITA,FW,Hellas Verona,23-308,1997,3.3,2,12,4,33.3,3.66,1.22,0.17,0.50,12.5,0,0,0,1.8,1.8,0.15,+0.2,+0.2
165,Federico Fazio,ar  ARG,DF,Roma,34-004,1987,1.5,0,1,0,0.0,0.66,0.00,0.00,,14.0,0,0,0,0.0,0.0,0.01,0.0,0.0
166,Luiz Felipe,br  BRA,DF,Lazio,23-364,1997,8.3,0,3,0,0.0,0.36,0.00,0.00,,15.2,0,0,0,0.2,0.2,0.08,-0.2,-0.2
167,Alex Ferrari,it  ITA,DF,Sampdoria,26-263,1994,7.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
168,Salvador Ferrer,es  ESP,DF,Spezia,23-059,1998,9.0,0,2,0,0.0,0.22,0.00,0.00,,,,0,0,,,,,
169,Fernando Forestieri,it  ITA,"FW,MF",Udinese,31-065,1990,3.1,1,7,1,14.3,2.25,0.32,0.14,1.00,17.3,0,0,0,0.9,0.9,0.13,+0.1,+0.1
170,Daam Foulon,be  BEL,DF,Benevento,21-363,1999,9.9,0,1,0,0.0,0.10,0.00,0.00,,26.5,0,0,0,0.0,0.0,0.02,0.0,0.0
171,Gianluca Frabotta,it  ITA,DF,Juventus,21-270,1999,7.7,0,4,2,50.0,0.52,0.26,0.00,0.00,17.1,0,0,0,0.2,0.2,0.05,-0.2,-0.2
172,Remo Freuler,ch  SUI,MF,Atalanta,28-340,1992,20.2,1,15,2,13.3,0.74,0.10,0.07,0.50,16.4,0,0,0,1.3,1.3,0.09,-0.3,-0.3
173,Matteo Gabbia,it  ITA,DF,Milan,21-151,1999,6.0,0,5,0,0.0,0.83,0.00,0.00,,13.2,0,0,0,0.6,0.6,0.12,-0.6,-0.6
174,Manolo Gabbiadini,it  ITA,"FW,MF",Sampdoria,29-115,1991,2.0,1,6,3,50.0,3.03,1.52,0.17,0.33,20.4,0,0,0,0.4,0.4,0.07,+0.6,+0.6
175,Roberto Gagliardini,it  ITA,MF,Inter,26-348,1994,10.6,2,14,4,28.6,1.32,0.38,0.14,0.50,15.7,0,0,0,0.8,0.8,0.06,+1.2,+1.2
176,Riccardo Gagliolo,se  SWE,DF,Parma,30-327,1990,17.7,1,15,1,6.7,0.85,0.06,0.07,1.00,13.9,0,0,0,1.7,1.7,0.11,-0.7,-0.7
177,Adolfo Gaich,ar  ARG,FW,Benevento,22-043,1999,1.9,1,5,2,40.0,2.62,1.05,0.20,0.50,10.6,0,0,0,0.8,0.8,0.16,+0.2,+0.2
178,Andrey Galabinov,bg  BUL,FW,Spezia,32-114,1988,4.3,3,6,3,50.0,1.39,0.70,0.50,1.00,12.8,0,0,1,1.9,1.2,0.20,+1.1,+1.8
179,Gervinho,ci  CIV,"FW,MF",Parma,33-298,1987,17.1,4,26,9,34.6,1.52,0.53,0.15,0.44,14.6,0,0,0,3.4,3.4,0.13,+0.6,+0.6
180,Paolo Ghiglione,it  ITA,"DF,MF",Genoa,24-047,1997,12.1,0,9,2,22.2,0.74,0.17,0.00,0.00,21.2,0,0,0,0.5,0.5,0.06,-0.5,-0.5
181,Faouzi Ghoulam,dz  ALG,"DF,FW",Napoli,30-048,1991,3.2,0,3,0,0.0,0.93,0.00,0.00,,26.2,2,0,0,0.1,0.1,0.03,-0.1,-0.1
182,Kamil Glik,pl  POL,DF,Benevento,33-046,1988,25.6,0,18,5,27.8,0.70,0.20,0.00,0.00,10.0,0,0,0,1.9,1.9,0.11,-1.9,-1.9
183,Diego Godín,uy  URU,DF,Cagliari,35-033,1986,18.9,1,7,3,42.9,0.37,0.16,0.14,0.33,9.0,0,0,0,0.4,0.4,0.06,+0.6,+0.6
184,Amer Gojak,ba  BIH,"MF,FW",Torino,24-036,1997,4.4,1,5,3,60.0,1.14,0.68,0.20,0.33,18.1,0,0,0,0.8,0.8,0.16,+0.2,+0.2
185,Edoardo Goldaniga,it  ITA,DF,Genoa,27-139,1993,14.5,0,3,0,0.0,0.21,0.00,0.00,,18.4,0,0,0,0.1,0.1,0.04,-0.1,-0.1
186,Vladimir Golemić,si  SVN,DF,Crotone,29-266,1991,19.4,2,5,2,40.0,0.26,0.10,0.20,0.50,9.9,0,1,1,1.2,0.4,0.08,+0.8,+0.6
187,Pierluigi Gollini,it  ITA,GK,Atalanta,26-003,1995,14.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
188,Tomislav Gomelt,hr  CRO,MF,Crotone,26-073,1995,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
189,Papu Gómez,ar  ARG,"FW,MF",Atalanta,33-034,1988,7.4,4,29,12,41.4,3.92,1.62,0.14,0.33,19.4,1,0,0,2.2,2.2,0.08,+1.8,+1.8
190,Robin Gosens,de  GER,DF,Atalanta,26-259,1994,20.6,8,37,15,40.5,1.80,0.73,0.22,0.53,11.5,0,0,0,5.2,5.2,0.14,+2.8,+2.8
191,Alberto Grassi,it  ITA,"MF,DF",Parma,26-014,1995,9.0,0,5,2,40.0,0.55,0.22,0.00,0.00,22.8,0,0,0,0.4,0.4,0.07,-0.4,-0.4
192,Koray Günter,de  GER,DF,Hellas Verona,26-217,1994,13.6,0,3,2,66.7,0.22,0.15,0.00,0.00,15.4,0,0,0,0.2,0.2,0.07,-0.2,-0.2
193,Emanuel Gyasi,gh  GHA,FW,Spezia,27-069,1994,25.0,4,24,15,62.5,0.96,0.60,0.17,0.27,11.4,0,0,0,6.0,6.0,0.25,-2.0,-2.0
194,Achraf Hakimi,ma  MAR,DF,Inter,22-137,1998,20.5,6,27,12,44.4,1.31,0.58,0.22,0.50,15.3,1,0,0,3.5,3.5,0.13,+2.5,+2.5
195,Samir Handanović,si  SVN,GK,Inter,36-250,1984,27.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
196,Lukáš Haraslín,sk  SVK,"FW,MF",Sassuolo,24-299,1996,2.8,0,7,4,57.1,2.50,1.43,0.00,0.00,17.5,1,0,0,0.5,0.5,0.07,-0.5,-0.5
197,Hans Hateboer,nl  NED,DF,Atalanta,27-071,1994,15.3,2,22,11,50.0,1.44,0.72,0.09,0.18,11.3,0,0,0,2.6,2.6,0.12,-0.6,-0.6
198,Eduardo Henrique,br  BRA,MF,Crotone,25-308,1995,8.5,1,8,1,12.5,0.94,0.12,0.13,1.00,17.9,0,0,0,1.2,1.2,0.15,-0.2,-0.2
199,Theo Hernández,fr  FRA,DF,Milan,23-166,1997,23.0,4,33,9,27.3,1.43,0.39,0.12,0.44,19.5,1,0,0,2.5,2.5,0.07,+1.5,+1.5
200,Hernani,br  BRA,MF,Parma,26-359,1994,17.8,6,19,5,26.3,1.07,0.28,0.26,1.00,22.9,4,1,1,2.5,1.8,0.09,+3.5,+3.2
201,Përparim Hetemaj,fi  FIN,MF,Benevento,34-099,1986,16.9,0,8,2,25.0,0.47,0.12,0.00,0.00,20.9,0,0,0,0.5,0.5,0.06,-0.5,-0.5
202,Aaron Hickey,sco  SCO,DF,Bologna,18-284,2002,8.4,0,3,1,33.3,0.36,0.12,0.00,0.00,28.1,1,0,0,0.1,0.1,0.03,-0.1,-0.1
203,Wesley Hoedt,nl  NED,DF,Lazio,27-015,1994,9.5,0,2,0,0.0,0.21,0.00,0.00,,13.0,0,0,0,0.1,0.1,0.04,-0.1,-0.1
204,Elseid Hysaj,al  ALB,DF,Napoli,27-029,1994,11.3,0,7,0,0.0,0.62,0.00,0.00,,24.7,0,0,0,0.2,0.2,0.03,-0.2,-0.2
205,Simone Iacoponi,it  ITA,DF,Parma,33-325,1987,13.3,0,4,2,50.0,0.30,0.15,0.00,0.00,36.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1
206,Roger Ibanez,br  BRA,DF,Roma,22-118,1998,21.4,0,11,2,18.2,0.51,0.09,0.00,0.00,14.5,0,0,0,0.7,0.7,0.06,-0.7,-0.7
207,Zlatan Ibrahimović,se  SWE,FW,Milan,39-169,1981,12.2,14,61,27,44.3,5.00,2.21,0.18,0.41,15.6,6,3,6,14.1,9.9,0.16,-0.1,+1.1
208,Igor,br  BRA,DF,Fiorentina,23-042,1998,10.5,0,1,1,100.0,0.10,0.10,0.00,0.00,6.0,0,0,0,0.1,0.1,0.14,-0.1,-0.1
209,Ivan Ilić,rs  SRB,MF,Hellas Verona,20-004,2001,14.1,2,10,3,30.0,0.71,0.21,0.20,0.67,20.5,1,0,0,1.0,1.0,0.10,+1.0,+1.0
210,Josip Iličić,si  SVN,"FW,MF",Atalanta,33-051,1988,14.0,5,50,15,30.0,3.57,1.07,0.08,0.27,19.4,4,1,1,4.1,3.4,0.07,+0.9,+0.6
211,Ciro Immobile,it  ITA,FW,Lazio,31-029,1990,21.2,14,71,29,40.8,3.35,1.37,0.15,0.38,16.2,0,3,5,12.0,8.3,0.12,+2.0,+2.7
212,Riccardo Improta,it  ITA,"MF,DF",Benevento,27-092,1993,16.2,1,26,5,19.2,1.60,0.31,0.04,0.20,16.9,0,0,0,1.8,1.8,0.07,-0.8,-0.8
213,Roberto Inglese,it  ITA,FW,Parma,29-129,1991,6.4,0,8,5,62.5,1.25,0.78,0.00,0.00,15.9,0,0,0,0.6,0.6,0.07,-0.6,-0.6
214,Lorenzo Insigne,it  ITA,FW,Napoli,29-290,1991,20.0,13,89,26,29.2,4.46,1.30,0.09,0.31,21.7,9,5,5,10.7,7.0,0.08,+2.3,+1.0
215,Roberto Insigne,it  ITA,"MF,FW",Benevento,26-314,1994,14.3,2,32,10,31.3,2.23,0.70,0.06,0.20,15.5,0,0,0,3.2,3.2,0.10,-1.2,-1.2
216,Artur Ioniță,md  MDA,MF,Benevento,30-216,1990,23.8,1,16,4,25.0,0.67,0.17,0.06,0.25,17.9,0,0,0,1.0,1.0,0.06,0.0,0.0
217,Ardian Ismajli,al  ALB,DF,Spezia,24-172,1996,8.4,0,4,0,0.0,0.48,0.00,0.00,,13.4,0,0,0,0.3,0.3,0.07,-0.3,-0.3
218,Armando Izzo,it  ITA,DF,Torino,29-019,1992,13.1,2,10,2,20.0,0.76,0.15,0.20,1.00,8.1,0,0,0,0.8,0.8,0.08,+1.2,+1.2
219,Mato Jajalo,ba  BIH,MF,Udinese,32-300,1988,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
220,Jakub Jankto,cz  CZE,MF,Sampdoria,25-061,1996,18.3,4,29,8,27.6,1.59,0.44,0.14,0.50,17.0,0,0,0,3.2,3.2,0.11,+0.8,+0.8
221,Juan Jesus,br  BRA,DF,Roma,29-284,1991,1.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
222,Hamed Junior Traorè,ci  CIV,"FW,MF",Sassuolo,21-033,2000,13.1,3,29,10,34.5,2.21,0.76,0.10,0.30,17.4,1,0,0,2.6,2.6,0.09,+0.4,+0.4
223,Nikola Kalinić,hr  CRO,FW,Hellas Verona,33-075,1988,7.8,1,14,6,42.9,1.81,0.77,0.07,0.17,13.3,0,0,0,2.5,2.5,0.18,-1.5,-1.5
224,Pierre Kalulu,fr  FRA,DF,Milan,20-289,2000,6.0,1,3,1,33.3,0.50,0.17,0.33,1.00,6.7,0,0,0,0.6,0.6,0.20,+0.4,+0.4
225,Yann Karamoh,fr  FRA,"FW,MF",Parma,22-256,1998,14.3,2,20,9,45.0,1.40,0.63,0.10,0.22,14.4,0,0,0,2.8,2.8,0.14,-0.8,-0.8
226,Augustus Kargbo,sl  SLE,FW,Crotone,21-209,1999,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
227,Rick Karsdorp,nl  NED,DF,Roma,26-038,1995,20.4,1,11,4,36.4,0.54,0.20,0.09,0.25,15.5,0,0,0,0.9,0.9,0.08,+0.1,+0.1
228,Franck Kessié,ci  CIV,MF,Milan,24-092,1996,24.8,9,21,5,23.8,0.85,0.20,0.05,0.20,16.6,0,8,9,8.9,2.1,0.10,+0.1,-1.1
229,Omar Khailoti,it  ITA,DF,Bologna,19-197,2001,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
230,Giorgos Kiriakopoulos,gr  GRE,DF,Sassuolo,25-044,1996,10.5,0,17,8,47.1,1.62,0.76,0.00,0.00,19.9,1,0,0,1.1,1.1,0.06,-1.1,-1.1
231,Simon Kjær,dk  DEN,DF,Milan,31-360,1989,16.8,0,11,2,18.2,0.66,0.12,0.00,0.00,9.5,1,0,0,1.1,1.1,0.10,-1.1,-1.1
232,Ragnar Klavan,ee  EST,DF,Cagliari,35-142,1985,6.8,0,4,1,25.0,0.58,0.15,0.00,0.00,18.4,0,0,0,0.2,0.2,0.06,-0.2,-0.2
233,Justin Kluivert,nl  NED,"FW,MF",Roma,21-320,1999,0.2,0,1,0,0.0,4.74,0.00,0.00,,26.9,0,0,0,0.0,0.0,0.01,0.0,0.0
234,Aleksandr Kokorin,ru  RUS,"FW,MF",Fiorentina,30-002,1991,0.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
235,Aleksandar Kolarov,rs  SRB,DF,Inter,35-131,1985,4.3,0,6,2,33.3,1.38,0.46,0.00,0.00,29.8,0,0,0,0.1,0.1,0.02,-0.1,-0.1
236,Christian Kouamé,ci  CIV,FW,Fiorentina,23-105,1997,8.5,1,18,6,33.3,2.13,0.71,0.06,0.17,9.5,0,0,0,3.4,3.4,0.19,-2.4,-2.4
237,Kalidou Koulibaly,sn  SEN,DF,Napoli,29-274,1991,17.5,0,8,1,12.5,0.46,0.06,0.00,0.00,11.4,0,0,0,0.6,0.6,0.08,-0.6,-0.6
238,Rade Krunić,ba  BIH,"MF,FW",Milan,27-165,1993,6.0,1,7,5,71.4,1.17,0.83,0.14,0.20,23.1,1,0,0,0.6,0.6,0.08,+0.4,+0.4
239,Juraj Kucka,sk  SVK,"MF,FW",Parma,34-023,1987,21.7,6,50,14,28.0,2.30,0.64,0.04,0.14,20.3,2,4,4,6.2,3.2,0.06,-0.2,-1.2
240,Dejan Kulusevski,se  SWE,"FW,MF",Juventus,20-330,2000,14.6,3,22,4,18.2,1.50,0.27,0.14,0.75,15.5,0,0,0,2.0,2.0,0.09,+1.0,+1.0
241,Marash Kumbulla,al  ALB,DF,Roma,21-041,2000,10.8,1,3,2,66.7,0.28,0.19,0.33,0.50,7.7,0,0,0,0.7,0.7,0.24,+0.3,+0.3
242,Jasmin Kurtić,si  SVN,MF,Parma,32-070,1989,22.8,3,26,7,26.9,1.14,0.31,0.12,0.43,16.2,0,0,0,2.8,2.8,0.11,+0.2,+0.2
243,Antonino La Gumina,it  ITA,FW,Sampdoria,25-015,1996,3.0,0,9,1,11.1,3.01,0.33,0.00,0.00,14.4,0,0,0,0.4,0.4,0.04,-0.4,-0.4
244,Sam Lammers,nl  NED,"FW,MF",Atalanta,23-325,1997,2.7,2,8,4,50.0,2.98,1.49,0.25,0.50,13.2,0,0,0,1.2,1.2,0.15,+0.8,+0.8
245,Gianluca Lapadula,pe  PER,FW,Benevento,31-042,1990,20.0,4,54,19,35.2,2.69,0.95,0.07,0.21,15.0,2,0,1,7.5,6.6,0.12,-3.5,-2.6
246,Danilo Larangeira,br  BRA,DF,Bologna,36-315,1984,26.8,0,8,2,25.0,0.30,0.07,0.00,0.00,13.3,0,0,0,0.3,0.3,0.04,-0.3,-0.3
247,Vincent Laurini,fr  FRA,DF,Parma,31-284,1989,4.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
248,Darko Lazović,rs  SRB,"DF,MF",Hellas Verona,30-187,1990,17.4,2,17,6,35.3,0.97,0.34,0.12,0.33,17.0,1,0,0,2.1,2.1,0.12,-0.1,-0.1
249,Manuel Lazzari,it  ITA,DF,Lazio,27-112,1993,18.4,1,14,4,28.6,0.76,0.22,0.07,0.25,18.7,0,0,0,1.3,1.3,0.10,-0.3,-0.3
250,Rafael Leão,pt  POR,FW,Milan,21-284,1999,16.9,5,34,16,47.1,2.02,0.95,0.15,0.31,15.9,0,0,0,4.0,4.0,0.12,+1.0,+1.0
251,Lucas Leiva,br  BRA,MF,Lazio,34-071,1987,15.0,0,9,2,22.2,0.60,0.13,0.00,0.00,23.8,0,0,0,0.3,0.3,0.03,-0.3,-0.3
252,Lukas Lerager,dk  DEN,MF,Genoa,27-252,1993,12.9,0,5,2,40.0,0.39,0.16,0.00,0.00,15.9,0,0,0,0.5,0.5,0.11,-0.5,-0.5
253,Mehdi Léris,fr  FRA,"MF,DF",Sampdoria,22-302,1998,2.4,0,2,1,50.0,0.85,0.42,0.00,0.00,14.6,0,0,0,0.1,0.1,0.04,-0.1,-0.1
254,Gaetano Letizia,it  ITA,DF,Benevento,30-265,1990,14.0,3,12,7,58.3,0.86,0.50,0.25,0.43,22.4,0,0,0,0.3,0.3,0.03,+2.7,+2.7
255,Matthijs de Ligt,nl  NED,DF,Juventus,21-221,1999,13.2,0,8,2,25.0,0.61,0.15,0.00,0.00,12.0,0,0,0,0.4,0.4,0.05,-0.4,-0.4
256,Karol Linetty,pl  POL,MF,Torino,26-047,1995,18.8,1,7,3,42.9,0.37,0.16,0.14,0.33,17.1,0,0,0,0.8,0.8,0.11,+0.2,+0.2
257,Pol Lirola,es  ESP,"DF,FW",Fiorentina,23-220,1997,5.5,0,2,0,0.0,0.36,0.00,0.00,,9.3,0,0,0,0.3,0.3,0.17,-0.3,-0.3
258,Stanislav Lobotka,sk  SVK,MF,Napoli,26-116,1994,1.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
259,Manuel Locatelli,it  ITA,MF,Sassuolo,23-072,1998,24.0,3,34,8,23.5,1.42,0.33,0.06,0.25,21.3,4,1,1,2.9,2.1,0.06,+0.1,-0.1
260,Maxime Lopez,fr  FRA,MF,Sassuolo,23-107,1997,12.8,1,6,2,33.3,0.47,0.16,0.17,0.50,15.7,0,0,0,1.1,1.1,0.18,-0.1,-0.1
261,Pau López,es  ESP,GK,Roma,26-098,1994,16.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
262,Matteo Lovato,it  ITA,DF,Hellas Verona,21-035,2000,13.2,0,1,0,0.0,0.08,0.00,0.00,,7.6,0,0,0,0.1,0.1,0.05,-0.1,-0.1
263,Hirving Lozano,mx  MEX,FW,Napoli,25-234,1995,17.3,9,50,23,46.0,2.89,1.33,0.18,0.39,15.4,0,0,0,6.4,6.4,0.13,+2.6,+2.6
264,José Luis Palomino,ar  ARG,DF,Atalanta,31-075,1990,19.6,1,3,1,33.3,0.15,0.05,0.33,1.00,9.1,0,0,0,0.4,0.4,0.13,+0.6,+0.6
265,Romelu Lukaku,be  BEL,FW,Inter,27-312,1993,22.7,19,69,34,49.3,3.04,1.50,0.20,0.41,13.8,0,5,5,18.0,14.2,0.21,+1.0,-0.2
266,Saša Lukić,rs  SRB,MF,Torino,24-220,1996,18.8,3,14,5,35.7,0.75,0.27,0.21,0.60,17.4,0,0,0,1.6,1.6,0.12,+1.4,+1.4
267,Senad Lulić,ba  BIH,DF,Lazio,35-062,1986,2.4,0,2,1,50.0,0.83,0.41,0.00,0.00,22.0,0,0,0,0.1,0.1,0.03,-0.1,-0.1
268,Sebastiano Luperto,it  ITA,DF,Crotone,24-196,1996,18.2,0,3,0,0.0,0.16,0.00,0.00,,19.4,0,0,0,0.2,0.2,0.07,-0.2,-0.2
269,Lyanco,br  BRA,DF,Torino,24-048,1997,19.3,0,11,3,27.3,0.57,0.16,0.00,0.00,18.6,0,0,0,0.8,0.8,0.07,-0.8,-0.8
270,Charalambos Lykogiannis,gr  GRE,DF,Cagliari,27-150,1993,20.5,2,18,4,22.2,0.88,0.20,0.11,0.50,22.6,5,0,0,0.7,0.7,0.04,+1.3,+1.3
271,Lisandro Magallán,ar  ARG,DF,Crotone,27-175,1993,17.7,0,8,1,12.5,0.45,0.06,0.00,0.00,7.5,0,0,0,1.0,1.0,0.13,-1.0,-1.0
272,Christian Maggio,it  ITA,DF,Benevento,39-038,1982,3.3,0,2,0,0.0,0.61,0.00,0.00,,8.5,0,0,0,0.1,0.1,0.05,-0.1,-0.1
273,Giulio Maggiore,it  ITA,MF,Spezia,23-009,1998,16.4,2,28,11,39.3,1.71,0.67,0.07,0.18,17.3,0,0,0,3.2,3.2,0.12,-2.2,-2.2
274,Francesco Magnanelli,it  ITA,MF,Sassuolo,36-129,1984,4.1,0,2,0,0.0,0.49,0.00,0.00,,26.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1
275,Giangiacomo Magnani,it  ITA,DF,Hellas Verona,25-168,1995,13.6,0,6,2,33.3,0.44,0.15,0.00,0.00,17.1,0,0,0,0.2,0.2,0.04,-0.2,-0.2
276,Jean-Victor Makengo,fr  FRA,MF,Udinese,22-282,1998,3.1,0,1,0,0.0,0.32,0.00,0.00,,23.0,0,0,0,0.0,0.0,0.02,0.0,0.0
277,Nikola Maksimović,rs  SRB,DF,Napoli,29-116,1991,11.5,0,5,1,20.0,0.44,0.09,0.00,0.00,7.5,0,0,0,0.4,0.4,0.07,-0.4,-0.4
278,Daniel Maldini,it  ITA,"FW,MF",Milan,19-161,2001,0.3,0,1,1,100.0,3.10,3.10,0.00,0.00,17.1,0,0,0,0.1,0.1,0.15,-0.1,-0.1
279,Ruslan Malinovskyi,ua  UKR,"FW,MF",Atalanta,27-321,1993,12.8,2,40,10,25.0,3.12,0.78,0.05,0.20,19.5,6,0,0,3.4,3.4,0.08,-1.4,-1.4
280,Dennis Man,ro  ROU,FW,Parma,22-207,1998,3.9,0,9,3,33.3,2.32,0.77,0.00,0.00,12.0,0,0,0,1.3,1.3,0.15,-1.3,-1.3
281,Gianluca Mancini,it  ITA,DF,Roma,24-338,1996,22.7,4,20,9,45.0,0.88,0.40,0.20,0.44,11.5,0,0,0,2.0,2.0,0.10,+2.0,+2.0
282,Mario Mandžukić,hr  CRO,FW,Milan,34-304,1986,0.9,0,4,2,50.0,4.50,2.25,0.00,0.00,8.4,0,0,0,0.7,0.7,0.18,-0.7,-0.7
283,Kostas Manolas,gr  GRE,DF,Napoli,29-280,1991,16.7,0,4,2,50.0,0.24,0.12,0.00,0.00,8.8,0,0,0,0.6,0.6,0.15,-0.6,-0.6
284,Juan Manuel Ramos,uy  URU,DF,Spezia,24-100,1996,3.0,0,1,0,0.0,0.33,0.00,0.00,,28.8,0,0,0,0.0,0.0,0.03,0.0,0.0
285,Federico Marchetti,it  ITA,GK,Genoa,38-042,1983,2.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
286,Riccardo Marchizza,it  ITA,DF,Spezia,22-360,1998,12.0,0,6,0,0.0,0.50,0.00,0.00,,15.9,0,0,0,0.5,0.5,0.09,-0.5,-0.5
287,Gian Marco Ferrari,it  ITA,DF,Sassuolo,29-034,1992,25.0,0,18,4,22.2,0.72,0.16,0.00,0.00,11.9,0,0,0,1.4,1.4,0.08,-1.4,-1.4
288,Răzvan Marin,ro  ROU,MF,Cagliari,24-302,1996,25.3,1,20,6,30.0,0.79,0.24,0.05,0.17,23.5,0,0,0,1.0,1.0,0.05,0.0,0.0
289,Marlon,br  BRA,DF,Sassuolo,25-195,1995,13.0,0,3,2,66.7,0.23,0.15,0.00,0.00,9.7,0,0,0,0.3,0.3,0.09,-0.3,-0.3
290,Luca Marrone,it  ITA,DF,Crotone,30-358,1990,15.1,0,4,2,50.0,0.26,0.13,0.00,0.00,7.9,0,0,0,0.3,0.3,0.07,-0.3,-0.3
291,Lucas Martínez Quarta,ar  ARG,DF,Fiorentina,24-315,1996,11.3,1,11,4,36.4,0.98,0.36,0.09,0.25,17.6,0,0,0,1.2,1.2,0.10,-0.2,-0.2
292,Lautaro Martínez,ar  ARG,FW,Inter,23-211,1997,20.4,14,83,31,37.3,4.07,1.52,0.17,0.45,13.5,0,0,0,11.9,11.9,0.14,+2.1,+2.1
293,Adam Marušić,me  MNE,DF,Lazio,28-155,1992,22.2,1,24,10,41.7,1.08,0.45,0.04,0.10,14.6,0,0,0,1.9,1.9,0.08,-0.9,-0.9
294,Andrea Masiello,it  ITA,DF,Genoa,35-044,1986,19.0,0,2,0,0.0,0.11,0.00,0.00,,18.8,0,0,0,0.0,0.0,0.02,0.0,0.0
295,Giuseppe Mastinu,it  ITA,FW,Spezia,29-163,1991,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
296,Ryder Matos,br  BRA,MF,Udinese,28-022,1993,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
