,Player,Nation,Pos,Squad,Age,Born,90s,Cmp_Total,Att_Total,Cmp%_Total,TotDist_Total,PrgDist_Total,Cmp_Short,Att_Short,Cmp%_Short,Cmp_Medium,Att_Medium,Cmp%_Medium,Cmp_Long,Att_Long,Cmp%_Long,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog
142,Radu Drăgușin,ro  ROU,DF,Juventus,19-046,2002,0.0,1,1,100.0,19,19,0,0,,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0
143,Léo Duarte,br  BRA,DF,Milan,24-247,1996,0.2,13,13,100.0,264,46,4,4,100.0,7,7,100.0,2,2,100.0,0,0.0,0.0,0,0,0,0,0
144,Paulo Dybala,ar  ARG,FW,Juventus,27-126,1993,7.2,338,417,81.1,6079,1368,168,186,90.3,105,123,85.4,50,82,61.0,2,1.6,+0.4,20,24,16,3,41
145,Edin Džeko,ba  BIH,FW,Roma,35-004,1986,14.9,250,376,66.5,4117,834,142,193,73.6,70,102,68.6,28,41,68.3,1,1.6,-0.6,20,16,11,0,27
146,Steeve-Mike Ebongue,fr  FRA,MF,Genoa,20-029,2001,0.4,15,19,78.9,238,51,8,9,88.9,6,7,85.7,1,1,100.0,1,0.5,+0.5,1,1,1,0,1
147,Simone Edera,it  ITA,"DF,MF",Torino,24-071,1997,0.6,16,22,72.7,326,69,9,10,90.0,4,6,66.7,3,4,75.0,0,0.2,-0.2,2,0,0,0,0
148,Albin Ekdal,se  SWE,MF,Sampdoria,31-236,1989,21.2,727,875,83.1,12688,3172,344,389,88.4,287,335,85.7,81,113,71.7,1,0.8,+0.2,8,62,4,0,63
149,Elif Elmas,mk  MKD,"MF,FW",Napoli,21-178,1999,6.9,242,270,89.6,3811,451,142,150,94.7,84,94,89.4,15,19,78.9,0,0.6,-0.6,8,8,4,1,6
150,Manu Emmanuel Gyabuaa,it  ITA,MF,Atalanta,19-181,2001,0.0,1,1,100.0,12,9,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
151,Alan Empereur,br  BRA,DF,Hellas Verona,27-011,1994,2.4,95,121,78.5,1988,565,24,26,92.3,58,68,85.3,13,23,56.5,0,0.0,0.0,0,9,0,0,10
152,Christian Eriksen,dk  DEN,MF,Inter,29-035,1992,8.5,460,574,80.1,8465,2535,198,220,90.0,190,215,88.4,57,114,50.0,0,1.8,-1.8,17,47,13,1,47
153,Martin Erlic,hr  CRO,DF,Spezia,23-056,1998,15.0,598,707,84.6,14785,3488,122,142,85.9,303,331,91.5,168,226,74.3,0,0.0,0.0,0,42,0,0,32
154,Gonzalo Escalante,ar  ARG,MF,Lazio,27-359,1993,7.0,354,401,88.3,6527,1391,137,154,89.0,177,197,89.8,36,43,83.7,1,0.0,+1.0,1,37,3,0,30
155,Nahuel Estévez,ar  ARG,MF,Spezia,25-127,1995,15.0,569,762,74.7,10991,2637,242,278,87.1,226,278,81.3,88,174,50.6,3,1.6,+1.4,18,47,19,8,60
156,Valentin Eysseric,fr  FRA,"MF,FW",Fiorentina,28-361,1992,5.6,168,221,76.0,3214,813,83,95,87.4,52,61,85.2,29,49,59.2,0,0.4,-0.4,4,22,4,2,21
157,Nicolò Fagioli,it  ITA,MF,Juventus,20-037,2001,0.2,17,18,94.4,284,108,7,7,100.0,10,10,100.0,0,1,0.0,0,0.0,0.0,0,3,0,0,3
158,Iago Falque,es  ESP,"MF,FW",Benevento,31-076,1990,2.7,97,129,75.2,1741,505,47,52,90.4,36,43,83.7,12,29,41.4,0,0.6,-0.6,6,9,11,1,18
159,Andri Fannar Baldursson,is  ISL,MF,Bologna,19-070,2002,1.4,28,35,80.0,532,108,9,10,90.0,17,19,89.5,2,6,33.3,0,0.1,-0.1,1,6,1,0,3
160,Paolo Faragò,it  ITA,"DF,MF",Cagliari,28-037,1993,4.1,187,225,83.1,3327,1253,84,86,97.7,85,104,81.7,16,28,57.1,0,0.7,-0.7,6,8,5,3,14
161,Davide Faraoni,it  ITA,DF,Hellas Verona,29-147,1991,21.8,729,1030,70.8,14454,6302,274,334,82.0,331,445,74.4,113,213,53.1,6,3.2,+2.8,17,69,23,6,101
162,Mohamed Fares,dz  ALG,DF,Lazio,25-034,1996,6.9,253,318,79.6,3956,1016,130,141,92.2,94,115,81.7,15,37,40.5,1,0.7,+0.3,9,12,6,4,18
163,Diego Farias,br  BRA,FW,Spezia,30-315,1990,12.4,383,458,83.6,6993,1292,177,207,85.5,161,185,87.0,40,48,83.3,0,2.1,-2.1,21,19,12,1,39
164,Andrea Favilli,it  ITA,FW,Hellas Verona,23-308,1997,3.3,49,66,74.2,729,62,30,39,76.9,13,18,72.2,4,4,100.0,0,0.1,-0.1,2,1,1,0,1
165,Federico Fazio,ar  ARG,DF,Roma,34-004,1987,1.5,111,125,88.8,2226,635,40,44,90.9,51,55,92.7,19,22,86.4,0,0.0,0.0,0,12,0,0,6
166,Luiz Felipe,br  BRA,DF,Lazio,23-364,1997,8.3,375,414,90.6,7838,1972,115,123,93.5,202,218,92.7,54,67,80.6,0,0.2,-0.2,3,27,2,0,24
167,Alex Ferrari,it  ITA,DF,Sampdoria,26-263,1994,7.9,323,381,84.8,6587,2148,99,111,89.2,160,177,90.4,56,77,72.7,1,0.4,+0.6,3,16,1,0,17
168,Salvador Ferrer,es  ESP,DF,Spezia,23-059,1998,9.0,,,,,,,,,,,,,,,1,,,,,,,
169,Fernando Forestieri,it  ITA,"FW,MF",Udinese,31-065,1990,3.1,88,112,78.6,1303,368,53,56,94.6,28,38,73.7,4,8,50.0,1,1.2,-0.2,5,4,6,3,9
170,Daam Foulon,be  BEL,DF,Benevento,21-363,1999,9.9,315,426,73.9,5710,2306,122,144,84.7,157,195,80.5,33,68,48.5,1,0.3,+0.7,5,22,5,3,28
171,Gianluca Frabotta,it  ITA,DF,Juventus,21-270,1999,7.7,403,484,83.3,6975,2232,168,186,90.3,199,226,88.1,29,52,55.8,1,1.2,-0.2,5,18,5,3,36
172,Remo Freuler,ch  SUI,MF,Atalanta,28-340,1992,20.2,1219,1397,87.3,22423,6216,488,536,91.0,575,644,89.3,135,174,77.6,3,2.1,+0.9,18,126,27,3,144
173,Matteo Gabbia,it  ITA,DF,Milan,21-151,1999,6.0,329,355,92.7,7416,1673,80,86,93.0,178,186,95.7,65,75,86.7,0,0.0,0.0,1,18,0,0,14
174,Manolo Gabbiadini,it  ITA,"FW,MF",Sampdoria,29-115,1991,2.0,20,35,57.1,376,149,9,15,60.0,8,11,72.7,3,6,50.0,0,0.0,0.0,1,3,3,0,6
175,Roberto Gagliardini,it  ITA,MF,Inter,26-348,1994,10.6,405,472,85.8,6794,1584,207,234,88.5,153,168,91.1,36,53,67.9,1,1.1,-0.1,6,39,4,2,45
176,Riccardo Gagliolo,se  SWE,DF,Parma,30-327,1990,17.7,848,1055,80.4,18636,7451,250,281,89.0,429,495,86.7,162,259,62.5,2,0.7,+1.3,10,66,11,5,91
177,Adolfo Gaich,ar  ARG,FW,Benevento,22-043,1999,1.9,19,28,67.9,330,22,11,15,73.3,4,6,66.7,4,4,100.0,0,0.1,-0.1,3,0,1,0,2
178,Andrey Galabinov,bg  BUL,FW,Spezia,32-114,1988,4.3,74,98,75.5,1191,149,37,48,77.1,23,32,71.9,9,12,75.0,1,0.2,+0.8,3,3,4,0,6
179,Gervinho,ci  CIV,"FW,MF",Parma,33-298,1987,17.1,336,411,81.8,4919,1156,196,226,86.7,123,145,84.8,10,16,62.5,1,2.3,-1.3,25,18,15,3,38
180,Paolo Ghiglione,it  ITA,"DF,MF",Genoa,24-047,1997,12.1,322,470,68.5,6013,2213,151,170,88.8,127,176,72.2,41,101,40.6,4,1.4,+2.6,12,12,13,10,25
181,Faouzi Ghoulam,dz  ALG,"DF,FW",Napoli,30-048,1991,3.2,208,262,79.4,3451,1274,102,114,89.5,84,101,83.2,17,37,45.9,0,0.3,-0.3,7,12,8,4,18
182,Kamil Glik,pl  POL,DF,Benevento,33-046,1988,25.6,845,947,89.2,19191,4496,185,205,90.2,470,500,94.0,177,226,78.3,1,0.3,+0.7,1,16,0,0,27
183,Diego Godín,uy  URU,DF,Cagliari,35-033,1986,18.9,790,921,85.8,18038,6450,194,212,91.5,423,460,92.0,169,241,70.1,0,0.1,-0.1,3,45,1,0,38
184,Amer Gojak,ba  BIH,"MF,FW",Torino,24-036,1997,4.4,149,208,71.6,2794,598,74,82,90.2,45,71,63.4,23,41,56.1,1,0.3,+0.7,7,10,3,3,8
185,Edoardo Goldaniga,it  ITA,DF,Genoa,27-139,1993,14.5,466,633,73.6,9678,3952,167,186,89.8,211,269,78.4,84,163,51.5,1,0.9,+0.1,5,38,10,5,38
186,Vladimir Golemić,si  SVN,DF,Crotone,29-266,1991,19.4,832,960,86.7,17304,6546,245,270,90.7,472,508,92.9,111,174,63.8,0,0.0,0.0,2,29,1,0,47
187,Pierluigi Gollini,it  ITA,GK,Atalanta,26-003,1995,14.7,305,401,76.1,9995,5652,35,36,97.2,121,123,98.4,145,237,61.2,0,0.0,0.0,1,5,1,0,1
188,Tomislav Gomelt,hr  CRO,MF,Crotone,26-073,1995,0.2,16,17,94.1,320,81,6,7,85.7,8,8,100.0,2,2,100.0,0,0.0,0.0,0,2,0,0,2
189,Papu Gómez,ar  ARG,"FW,MF",Atalanta,33-034,1988,7.4,356,432,82.4,7183,1977,119,135,88.1,171,194,88.1,57,87,65.5,2,1.4,+0.6,16,37,32,3,55
190,Robin Gosens,de  GER,DF,Atalanta,26-259,1994,20.6,955,1192,80.1,15235,6067,532,608,87.5,348,424,82.1,60,108,55.6,5,3.6,+1.4,25,62,34,10,136
191,Alberto Grassi,it  ITA,"MF,DF",Parma,26-014,1995,9.0,249,311,80.1,4400,1149,115,132,87.1,105,124,84.7,23,39,59.0,0,0.3,-0.3,3,14,4,1,19
192,Koray Günter,de  GER,DF,Hellas Verona,26-217,1994,13.6,642,741,86.6,13964,3459,156,179,87.2,369,402,91.8,114,155,73.5,0,0.1,-0.1,2,23,2,0,48
193,Emanuel Gyasi,gh  GHA,FW,Spezia,27-069,1994,25.0,598,718,83.3,8237,1373,383,424,90.3,151,194,77.8,36,51,70.6,5,2.7,+2.3,19,14,22,3,46
194,Achraf Hakimi,ma  MAR,DF,Inter,22-137,1998,20.5,884,1087,81.3,14196,4794,482,554,87.0,302,354,85.3,73,110,66.4,4,5.1,-1.1,28,46,35,17,86
195,Samir Handanović,si  SVN,GK,Inter,36-250,1984,27.0,695,819,84.9,17451,9184,140,140,100.0,377,381,99.0,175,294,59.5,0,0.0,0.0,0,2,0,0,0
196,Lukáš Haraslín,sk  SVK,"FW,MF",Sassuolo,24-299,1996,2.8,69,101,68.3,1070,294,47,55,85.5,17,22,77.3,5,20,25.0,0,0.6,-0.6,6,1,5,0,8
197,Hans Hateboer,nl  NED,DF,Atalanta,27-071,1994,15.3,691,795,86.9,10369,3606,407,442,92.1,234,273,85.7,38,58,65.5,0,0.9,-0.9,18,32,20,8,66
198,Eduardo Henrique,br  BRA,MF,Crotone,25-308,1995,8.5,272,337,80.7,4547,1272,139,156,89.1,106,130,81.5,23,34,67.6,0,0.1,-0.1,3,29,2,0,24
199,Theo Hernández,fr  FRA,DF,Milan,23-166,1997,23.0,1076,1332,80.8,18509,7116,531,597,88.9,420,494,85.0,106,182,58.2,4,4.8,-0.8,35,81,34,8,118
200,Hernani,br  BRA,MF,Parma,26-359,1994,17.8,586,740,79.2,12271,2946,220,260,84.6,247,290,85.2,113,160,70.6,2,1.5,+0.5,19,58,15,6,55
201,Përparim Hetemaj,fi  FIN,MF,Benevento,34-099,1986,16.9,440,583,75.5,7844,2047,196,238,82.4,181,223,81.2,51,90,56.7,1,1.2,-0.2,12,36,11,5,42
202,Aaron Hickey,sco  SCO,DF,Bologna,18-284,2002,8.4,339,404,83.9,6100,1977,143,157,91.1,160,187,85.6,32,48,66.7,0,0.3,-0.3,4,24,4,1,24
203,Wesley Hoedt,nl  NED,DF,Lazio,27-015,1994,9.5,550,605,90.9,14053,3944,92,103,89.3,292,306,95.4,164,191,85.9,0,0.1,-0.1,2,49,0,0,28
204,Elseid Hysaj,al  ALB,DF,Napoli,27-029,1994,11.3,674,802,84.0,10963,3920,355,388,91.5,238,274,86.9,64,102,62.7,1,0.7,+0.3,7,52,7,0,59
205,Simone Iacoponi,it  ITA,DF,Parma,33-325,1987,13.3,627,726,86.4,13957,4703,189,203,93.1,310,334,92.8,124,170,72.9,0,0.0,0.0,0,42,1,0,49
206,Roger Ibanez,br  BRA,DF,Roma,22-118,1998,21.4,1168,1342,87.0,23671,7727,410,455,90.1,589,633,93.0,158,225,70.2,0,0.6,-0.6,7,91,3,0,77
207,Zlatan Ibrahimović,se  SWE,FW,Milan,39-169,1981,12.2,263,384,68.5,4059,1091,128,174,73.6,99,139,71.2,19,29,65.5,1,1.0,0.0,12,22,12,2,36
208,Igor,br  BRA,DF,Fiorentina,23-042,1998,10.5,607,675,89.9,12837,4055,167,181,92.3,341,365,93.4,97,121,80.2,0,0.0,0.0,1,51,3,0,55
209,Ivan Ilić,rs  SRB,MF,Hellas Verona,20-004,2001,14.1,628,760,82.6,11805,2620,233,267,87.3,320,355,90.1,67,115,58.3,0,0.5,-0.5,8,57,9,1,55
210,Josip Iličić,si  SVN,"FW,MF",Atalanta,33-051,1988,14.0,587,814,72.1,11004,3598,284,341,83.3,194,263,73.8,94,161,58.4,7,6.6,+0.4,51,55,59,10,107
211,Ciro Immobile,it  ITA,FW,Lazio,31-029,1990,21.2,463,619,74.8,6758,1180,260,325,80.0,128,176,72.7,37,53,69.8,4,3.0,+1.0,31,18,17,2,33
212,Riccardo Improta,it  ITA,"MF,DF",Benevento,27-092,1993,16.2,451,618,73.0,7782,3457,229,267,85.8,171,217,78.8,43,93,46.2,0,1.2,-1.2,14,42,19,9,61
213,Roberto Inglese,it  ITA,FW,Parma,29-129,1991,6.4,75,115,65.2,1110,232,42,55,76.4,24,39,61.5,5,8,62.5,2,1.0,+1.0,3,5,3,0,9
214,Lorenzo Insigne,it  ITA,FW,Napoli,29-290,1991,20.0,923,1159,79.6,16480,4258,457,511,89.4,324,395,82.0,121,193,62.7,5,4.9,+0.1,34,75,56,10,108
215,Roberto Insigne,it  ITA,"MF,FW",Benevento,26-314,1994,14.3,360,460,78.3,6309,1780,173,197,87.8,122,152,80.3,49,78,62.8,3,2.7,+0.3,28,22,24,5,44
216,Artur Ioniță,md  MDA,MF,Benevento,30-216,1990,23.8,497,633,78.5,7886,2029,265,312,84.9,172,209,82.3,38,63,60.3,0,0.3,-0.3,6,41,6,2,33
217,Ardian Ismajli,al  ALB,DF,Spezia,24-172,1996,8.4,365,418,87.3,8663,1906,60,68,88.2,229,245,93.5,75,102,73.5,1,0.0,+1.0,0,20,1,1,21
218,Armando Izzo,it  ITA,DF,Torino,29-019,1992,13.1,596,723,82.4,12247,4093,241,254,94.9,246,280,87.9,107,179,59.8,0,0.3,-0.3,3,50,4,2,41
219,Mato Jajalo,ba  BIH,MF,Udinese,32-300,1988,0.4,23,29,79.3,321,77,14,15,93.3,8,10,80.0,1,3,33.3,0,0.0,0.0,0,0,0,0,0
220,Jakub Jankto,cz  CZE,MF,Sampdoria,25-061,1996,18.3,401,614,65.3,7170,2046,189,234,80.8,153,224,68.3,51,117,43.6,3,2.3,+0.7,23,31,18,5,45
221,Juan Jesus,br  BRA,DF,Roma,29-284,1991,1.2,90,99,90.9,1949,747,21,24,87.5,54,54,100.0,15,19,78.9,0,0.0,0.0,0,8,0,0,5
222,Hamed Junior Traorè,ci  CIV,"FW,MF",Sassuolo,21-033,2000,13.1,392,540,72.6,6537,1717,202,246,82.1,131,178,73.6,40,79,50.6,1,2.1,-1.1,24,34,15,0,45
223,Nikola Kalinić,hr  CRO,FW,Hellas Verona,33-075,1988,7.8,110,153,71.9,1610,184,61,77,79.2,36,48,75.0,5,8,62.5,0,0.2,-0.2,5,2,3,0,7
224,Pierre Kalulu,fr  FRA,DF,Milan,20-289,2000,6.0,302,349,86.5,5741,1761,105,111,94.6,168,187,89.8,22,41,53.7,0,0.0,0.0,1,17,2,0,10
225,Yann Karamoh,fr  FRA,"FW,MF",Parma,22-256,1998,14.3,285,370,77.0,4515,980,161,186,86.6,86,114,75.4,25,40,62.5,1,2.0,-1.0,17,22,16,3,32
226,Augustus Kargbo,sl  SLE,FW,Crotone,21-209,1999,0.4,6,9,66.7,75,9,4,5,80.0,2,3,66.7,0,0,,0,0.0,0.0,0,0,0,0,0
227,Rick Karsdorp,nl  NED,DF,Roma,26-038,1995,20.4,774,928,83.4,13845,3871,326,372,87.6,382,427,89.5,61,103,59.2,5,4.2,+0.8,20,35,28,3,74
228,Franck Kessié,ci  CIV,MF,Milan,24-092,1996,24.8,1192,1338,89.1,23646,5102,409,458,89.3,602,643,93.6,166,209,79.4,2,1.0,+1.0,16,115,14,3,74
229,Omar Khailoti,it  ITA,DF,Bologna,19-197,2001,0.3,19,21,90.5,308,77,10,12,83.3,6,6,100.0,2,2,100.0,0,0.0,0.0,0,0,0,0,2
230,Giorgos Kiriakopoulos,gr  GRE,DF,Sassuolo,25-044,1996,10.5,478,571,83.7,8044,2786,227,249,91.2,212,243,87.2,32,58,55.2,0,0.7,-0.7,7,22,9,2,35
231,Simon Kjær,dk  DEN,DF,Milan,31-360,1989,16.8,813,932,87.2,18899,5681,185,203,91.1,431,456,94.5,187,254,73.6,0,0.4,-0.4,2,48,1,0,49
232,Ragnar Klavan,ee  EST,DF,Cagliari,35-142,1985,6.8,213,259,82.2,4454,1450,66,82,80.5,110,119,92.4,35,52,67.3,0,0.0,0.0,0,15,1,0,14
233,Justin Kluivert,nl  NED,"FW,MF",Roma,21-320,1999,0.2,6,11,54.5,243,58,0,1,0.0,2,3,66.7,4,5,80.0,0,0.0,0.0,0,0,1,1,0
234,Aleksandr Kokorin,ru  RUS,"FW,MF",Fiorentina,30-002,1991,0.9,21,26,80.8,296,38,14,15,93.3,6,6,100.0,1,3,33.3,0,0.0,0.0,0,0,0,0,0
235,Aleksandar Kolarov,rs  SRB,DF,Inter,35-131,1985,4.3,318,371,85.7,6518,2162,117,127,92.1,147,162,90.7,49,72,68.1,1,0.9,+0.1,6,37,7,1,36
236,Christian Kouamé,ci  CIV,FW,Fiorentina,23-105,1997,8.5,189,245,77.1,2530,369,117,147,79.6,54,61,88.5,5,7,71.4,0,0.4,-0.4,6,9,7,1,12
237,Kalidou Koulibaly,sn  SEN,DF,Napoli,29-274,1991,17.5,1171,1301,90.0,23329,8652,424,446,95.1,539,572,94.2,180,245,73.5,0,0.2,-0.2,4,74,5,2,64
238,Rade Krunić,ba  BIH,"MF,FW",Milan,27-165,1993,6.0,171,199,85.9,2489,725,94,102,92.2,55,67,82.1,9,13,69.2,0,0.2,-0.2,4,14,2,1,13
239,Juraj Kucka,sk  SVK,"MF,FW",Parma,34-023,1987,21.7,562,779,72.1,9309,2379,311,375,82.9,178,250,71.2,57,104,54.8,2,1.6,+0.4,14,41,7,3,56
240,Dejan Kulusevski,se  SWE,"FW,MF",Juventus,20-330,2000,14.6,445,570,78.1,7021,1894,230,274,83.9,163,200,81.5,34,56,60.7,1,3.9,-2.9,32,23,26,6,55
241,Marash Kumbulla,al  ALB,DF,Roma,21-041,2000,10.8,493,559,88.2,9557,2728,183,196,93.4,239,258,92.6,63,88,71.6,0,0.4,-0.4,3,27,0,0,24
242,Jasmin Kurtić,si  SVN,MF,Parma,32-070,1989,22.8,811,995,81.5,16064,3718,318,359,88.6,341,390,87.4,137,205,66.8,0,1.5,-1.5,22,63,27,12,73
243,Antonino La Gumina,it  ITA,FW,Sampdoria,25-015,1996,3.0,39,54,72.2,539,87,20,27,74.1,14,17,82.4,1,1,100.0,0,0.0,0.0,0,2,1,0,2
244,Sam Lammers,nl  NED,"FW,MF",Atalanta,23-325,1997,2.7,77,101,76.2,1029,203,54,66,81.8,19,25,76.0,2,3,66.7,0,0.3,-0.3,3,3,2,0,7
245,Gianluca Lapadula,pe  PER,FW,Benevento,31-042,1990,20.0,248,353,70.3,3478,720,147,198,74.2,74,102,72.5,11,16,68.8,2,2.8,-0.8,22,10,10,1,28
246,Danilo Larangeira,br  BRA,DF,Bologna,36-315,1984,26.8,1009,1229,82.1,24509,9193,210,236,89.0,541,597,90.6,250,381,65.6,0,0.4,-0.4,3,63,3,0,81
247,Vincent Laurini,fr  FRA,DF,Parma,31-284,1989,4.7,207,265,78.1,3875,1632,97,109,89.0,81,101,80.2,28,48,58.3,0,0.0,0.0,0,21,4,1,25
248,Darko Lazović,rs  SRB,"DF,MF",Hellas Verona,30-187,1990,17.4,616,851,72.4,10773,4407,292,338,86.4,250,350,71.4,64,126,50.8,4,2.3,+1.7,21,44,30,7,92
249,Manuel Lazzari,it  ITA,DF,Lazio,27-112,1993,18.4,612,783,78.2,10602,2548,282,326,86.5,252,317,79.5,59,103,57.3,4,2.3,+1.7,16,17,23,16,21
250,Rafael Leão,pt  POR,FW,Milan,21-284,1999,16.9,279,393,71.0,4529,950,133,168,79.2,110,159,69.2,21,34,61.8,5,3.1,+1.9,18,14,23,5,36
251,Lucas Leiva,br  BRA,MF,Lazio,34-071,1987,15.0,793,924,85.8,14972,4940,319,352,90.6,365,411,88.8,97,130,74.6,0,0.2,-0.2,5,121,6,1,103
252,Lukas Lerager,dk  DEN,MF,Genoa,27-252,1993,12.9,405,490,82.7,6594,1669,208,241,86.3,145,170,85.3,38,50,76.0,1,0.4,+0.6,8,39,4,0,38
253,Mehdi Léris,fr  FRA,"MF,DF",Sampdoria,22-302,1998,2.4,109,149,73.2,1782,530,61,69,88.4,31,44,70.5,14,29,48.3,0,0.2,-0.2,3,6,2,0,9
254,Gaetano Letizia,it  ITA,DF,Benevento,30-265,1990,14.0,526,696,75.6,10125,3708,203,229,88.6,225,282,79.8,82,150,54.7,0,0.7,-0.7,9,29,18,10,39
255,Matthijs de Ligt,nl  NED,DF,Juventus,21-221,1999,13.2,896,965,92.8,18914,5471,252,267,94.4,482,502,96.0,154,184,83.7,0,0.2,-0.2,3,53,3,1,36
256,Karol Linetty,pl  POL,MF,Torino,26-047,1995,18.8,557,670,83.1,9119,2430,306,345,88.7,193,227,85.0,48,67,71.6,0,1.3,-1.3,16,41,9,0,51
257,Pol Lirola,es  ESP,"DF,FW",Fiorentina,23-220,1997,5.5,208,290,71.7,3747,1389,95,117,81.2,91,121,75.2,21,44,47.7,1,0.5,+0.5,7,16,4,3,23
258,Stanislav Lobotka,sk  SVK,MF,Napoli,26-116,1994,1.7,110,123,89.4,1962,308,52,53,98.1,40,47,85.1,14,17,82.4,0,0.0,0.0,0,7,1,0,8
259,Manuel Locatelli,it  ITA,MF,Sassuolo,23-072,1998,24.0,1723,1989,86.6,32940,9535,730,795,91.8,718,796,90.2,245,347,70.6,1,2.7,-1.7,30,199,25,4,186
260,Maxime Lopez,fr  FRA,MF,Sassuolo,23-107,1997,12.8,837,924,90.6,13333,3114,442,465,95.1,301,323,93.2,64,91,70.3,0,0.6,-0.6,15,78,17,0,62
261,Pau López,es  ESP,GK,Roma,26-098,1994,16.2,406,516,78.7,10982,6404,80,82,97.6,191,193,99.0,134,240,55.8,0,0.0,0.0,0,0,0,0,1
262,Matteo Lovato,it  ITA,DF,Hellas Verona,21-035,2000,13.2,454,561,80.9,9320,2655,145,171,84.8,223,258,86.4,77,114,67.5,0,0.1,-0.1,5,32,2,0,26
263,Hirving Lozano,mx  MEX,FW,Napoli,25-234,1995,17.3,349,487,71.7,5073,1093,210,263,79.8,109,153,71.2,17,37,45.9,2,3.0,-1.0,25,11,21,9,29
264,José Luis Palomino,ar  ARG,DF,Atalanta,31-075,1990,19.6,959,1149,83.5,19515,6155,293,321,91.3,514,570,90.2,143,235,60.9,2,0.9,+1.1,8,72,2,0,66
265,Romelu Lukaku,be  BEL,FW,Inter,27-312,1993,22.7,409,568,72.0,5473,1152,262,317,82.6,90,139,64.7,24,41,58.5,8,6.3,+1.7,35,28,26,2,50
266,Saša Lukić,rs  SRB,MF,Torino,24-220,1996,18.8,531,657,80.8,8508,2135,283,322,87.9,200,236,84.7,36,63,57.1,0,1.5,-1.5,21,40,15,4,51
267,Senad Lulić,ba  BIH,DF,Lazio,35-062,1986,2.4,85,123,69.1,1588,478,37,44,84.1,36,47,76.6,11,23,47.8,0,0.1,-0.1,1,5,4,2,5
268,Sebastiano Luperto,it  ITA,DF,Crotone,24-196,1996,18.2,719,874,82.3,14504,5481,223,243,91.8,410,447,91.7,83,169,49.1,0,0.4,-0.4,7,51,1,0,57
269,Lyanco,br  BRA,DF,Torino,24-048,1997,19.3,987,1127,87.6,22619,6759,240,255,94.1,523,556,94.1,212,298,71.1,0,0.3,-0.3,4,56,4,0,57
270,Charalambos Lykogiannis,gr  GRE,DF,Cagliari,27-150,1993,20.5,630,909,69.3,12061,5923,227,268,84.7,325,434,74.9,68,163,41.7,2,1.0,+1.0,8,52,11,5,70
271,Lisandro Magallán,ar  ARG,DF,Crotone,27-175,1993,17.7,719,859,83.7,14325,6093,227,252,90.1,390,446,87.4,90,133,67.7,1,0.4,+0.6,9,54,3,0,58
272,Christian Maggio,it  ITA,DF,Benevento,39-038,1982,3.3,110,144,76.4,1808,907,56,66,84.8,46,56,82.1,7,16,43.8,0,0.0,0.0,0,4,0,0,8
273,Giulio Maggiore,it  ITA,MF,Spezia,23-009,1998,16.4,376,531,70.8,6313,1884,193,242,79.8,124,167,74.3,42,83,50.6,1,1.9,-0.9,10,38,14,1,47
274,Francesco Magnanelli,it  ITA,MF,Sassuolo,36-129,1984,4.1,291,343,84.8,5464,1169,128,142,90.1,122,146,83.6,37,46,80.4,0,0.3,-0.3,3,31,2,0,24
275,Giangiacomo Magnani,it  ITA,DF,Hellas Verona,25-168,1995,13.6,360,461,78.1,7589,1892,112,130,86.2,178,216,82.4,65,102,63.7,0,0.0,0.0,0,21,3,1,23
276,Jean-Victor Makengo,fr  FRA,MF,Udinese,22-282,1998,3.1,79,97,81.4,1286,399,44,49,89.8,27,31,87.1,5,10,50.0,0,0.0,0.0,1,9,1,0,15
277,Nikola Maksimović,rs  SRB,DF,Napoli,29-116,1991,11.5,762,811,94.0,17371,4869,169,182,92.9,438,451,97.1,152,169,89.9,0,0.1,-0.1,2,34,0,0,39
278,Daniel Maldini,it  ITA,"FW,MF",Milan,19-161,2001,0.3,15,17,88.2,268,100,7,7,100.0,5,7,71.4,2,2,100.0,0,0.0,0.0,0,2,1,1,2
279,Ruslan Malinovskyi,ua  UKR,"FW,MF",Atalanta,27-321,1993,12.8,494,680,72.6,9822,3158,189,230,82.2,211,269,78.4,80,141,56.7,3,4.3,-1.3,42,49,29,2,91
280,Dennis Man,ro  ROU,FW,Parma,22-207,1998,3.9,107,128,83.6,1694,452,62,72,86.1,33,41,80.5,9,10,90.0,1,0.2,+0.8,3,8,4,3,13
281,Gianluca Mancini,it  ITA,DF,Roma,24-338,1996,22.7,1233,1384,89.1,25265,7678,399,427,93.4,626,679,92.2,196,253,77.5,2,0.5,+1.5,4,110,12,4,101
282,Mario Mandžukić,hr  CRO,FW,Milan,34-304,1986,0.9,18,31,58.1,237,62,11,18,61.1,6,8,75.0,0,1,0.0,0,0.0,0.0,0,0,0,0,1
283,Kostas Manolas,gr  GRE,DF,Napoli,29-280,1991,16.7,1015,1086,93.5,22297,5567,274,289,94.8,526,542,97.0,203,238,85.3,0,0.4,-0.4,4,36,4,1,41
284,Juan Manuel Ramos,uy  URU,DF,Spezia,24-100,1996,3.0,118,148,79.7,2169,811,54,62,87.1,45,51,88.2,17,26,65.4,0,0.2,-0.2,4,3,3,1,5
