,Player,Nation,Pos,Squad,Age,Born,90s,CrdY_Performance,CrdR_Performance,2CrdY_Performance,Fls_Performance,Fld_Performance,Off_Performance,Crs,Int,TklW,PKwon_Performance,PKcon_Performance,OG_Performance,Recov_Performance,Won_Aerial Duels,Lost_Aerial Duels,Won%_Aerial Duels
190,Robin Gosens,de  GER,DF,Atalanta,26-259,1994,20.6,6,0,0,36,19,7,46,31,23,0,0,1,169,32,13,71.1
191,Alberto Grassi,it  ITA,"MF,DF",Parma,26-014,1995,9.0,1,0,0,8,19,1,5,17,11,0,0,1,78,9,6,60.0
192,Koray Günter,de  GER,DF,Hellas Verona,26-217,1994,13.6,1,0,0,22,6,0,1,26,13,0,1,0,190,58,40,59.2
193,Emanuel Gyasi,gh  GHA,FW,Spezia,27-069,1994,25.0,4,0,0,50,42,20,35,17,18,1,0,0,120,19,38,33.3
194,Achraf Hakimi,ma  MAR,DF,Inter,22-137,1998,20.5,5,0,0,22,27,6,74,13,22,1,0,0,134,11,18,37.9
195,Samir Handanović,si  SVN,GK,Inter,36-250,1984,27.0,1,0,0,0,1,0,0,0,0,0,0,0,85,0,0,
196,Lukáš Haraslín,sk  SVK,"FW,MF",Sassuolo,24-299,1996,2.8,0,1,0,5,15,1,5,1,4,1,1,0,11,3,2,60.0
197,Hans Hateboer,nl  NED,DF,Atalanta,27-071,1994,15.3,2,0,0,15,8,1,19,10,11,0,1,0,91,22,11,66.7
198,Eduardo Henrique,br  BRA,MF,Crotone,25-308,1995,8.5,3,0,0,14,12,1,1,9,2,0,0,0,70,10,15,40.0
199,Theo Hernández,fr  FRA,DF,Milan,23-166,1997,23.0,8,0,0,26,59,5,37,32,31,1,0,0,198,36,17,67.9
200,Hernani,br  BRA,MF,Parma,26-359,1994,17.8,8,0,0,35,18,1,25,11,23,0,0,0,144,28,16,63.6
201,Përparim Hetemaj,fi  FIN,MF,Benevento,34-099,1986,16.9,3,0,0,33,53,1,23,19,27,0,0,0,141,14,32,30.4
202,Aaron Hickey,sco  SCO,DF,Bologna,18-284,2002,8.4,3,1,0,12,15,0,6,12,6,0,0,0,79,3,4,42.9
203,Wesley Hoedt,nl  NED,DF,Lazio,27-015,1994,9.5,6,0,0,11,2,0,0,9,12,0,2,0,105,17,9,65.4
204,Elseid Hysaj,al  ALB,DF,Napoli,27-029,1994,11.3,0,0,0,7,12,0,8,14,9,0,1,0,108,11,9,55.0
205,Simone Iacoponi,it  ITA,DF,Parma,33-325,1987,13.3,3,1,0,15,14,2,7,7,16,0,0,2,103,11,9,55.0
206,Roger Ibanez,br  BRA,DF,Roma,22-118,1998,21.4,4,0,0,43,26,0,3,42,40,0,1,1,229,52,28,65.0
207,Zlatan Ibrahimović,se  SWE,FW,Milan,39-169,1981,12.2,2,0,0,25,18,33,11,6,5,2,0,0,49,62,37,62.6
208,Igor,br  BRA,DF,Fiorentina,23-042,1998,10.5,3,0,0,15,5,1,1,20,9,0,1,0,91,16,13,55.2
209,Ivan Ilić,rs  SRB,MF,Hellas Verona,20-004,2001,14.1,0,0,0,13,19,0,9,21,11,0,0,0,192,23,25,47.9
210,Josip Iličić,si  SVN,"FW,MF",Atalanta,33-051,1988,14.0,1,0,0,17,60,7,50,4,3,2,0,0,85,1,19,5.0
211,Ciro Immobile,it  ITA,FW,Lazio,31-029,1990,21.2,3,1,0,26,32,17,15,4,8,1,0,0,100,20,38,34.5
212,Riccardo Improta,it  ITA,"MF,DF",Benevento,27-092,1993,16.2,7,0,0,20,31,2,40,15,17,0,0,1,110,34,33,50.7
213,Roberto Inglese,it  ITA,FW,Parma,29-129,1991,6.4,2,0,0,14,10,8,3,1,4,0,0,0,23,11,16,40.7
214,Lorenzo Insigne,it  ITA,FW,Napoli,29-290,1991,20.0,2,1,0,6,25,9,38,25,10,0,0,0,152,2,3,40.0
215,Roberto Insigne,it  ITA,"MF,FW",Benevento,26-314,1994,14.3,2,0,0,10,12,3,21,4,4,0,0,0,85,6,19,24.0
216,Artur Ioniță,md  MDA,MF,Benevento,30-216,1990,23.8,5,0,0,47,20,1,15,16,30,1,0,0,193,49,72,40.5
217,Ardian Ismajli,al  ALB,DF,Spezia,24-172,1996,8.4,2,1,1,11,9,0,1,13,7,0,0,0,77,27,17,61.4
218,Armando Izzo,it  ITA,DF,Torino,29-019,1992,13.1,3,0,0,24,25,1,9,27,16,0,1,0,128,38,19,66.7
219,Mato Jajalo,ba  BIH,MF,Udinese,32-300,1988,0.4,0,0,0,0,1,0,0,0,2,0,0,0,4,0,0,
220,Jakub Jankto,cz  CZE,MF,Sampdoria,25-061,1996,18.3,6,0,0,9,19,7,44,14,6,0,1,0,126,4,16,20.0
221,Juan Jesus,br  BRA,DF,Roma,29-284,1991,1.2,0,0,0,3,0,0,0,0,1,0,0,0,11,3,2,60.0
222,Hamed Junior Traorè,ci  CIV,"FW,MF",Sassuolo,21-033,2000,13.1,4,0,0,18,13,1,15,12,13,0,0,0,87,10,15,40.0
223,Nikola Kalinić,hr  CRO,FW,Hellas Verona,33-075,1988,7.8,0,0,0,17,18,8,2,0,1,0,0,0,22,13,40,24.5
224,Pierre Kalulu,fr  FRA,DF,Milan,20-289,2000,6.0,1,0,0,7,2,0,6,13,11,0,1,0,52,9,13,40.9
225,Yann Karamoh,fr  FRA,"FW,MF",Parma,22-256,1998,14.3,2,0,0,13,13,8,20,6,20,1,0,0,76,6,20,23.1
226,Augustus Kargbo,sl  SLE,FW,Crotone,21-209,1999,0.4,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,
227,Rick Karsdorp,nl  NED,DF,Roma,26-038,1995,20.4,1,0,0,26,9,2,35,24,20,0,0,0,139,11,16,40.7
228,Franck Kessié,ci  CIV,MF,Milan,24-092,1996,24.8,7,0,0,47,24,1,8,24,28,1,1,0,246,36,35,50.7
229,Omar Khailoti,it  ITA,DF,Bologna,19-197,2001,0.3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
230,Giorgos Kiriakopoulos,gr  GRE,DF,Sassuolo,25-044,1996,10.5,1,0,0,11,4,1,18,8,17,0,0,0,77,10,15,40.0
231,Simon Kjær,dk  DEN,DF,Milan,31-360,1989,16.8,2,0,0,17,7,1,0,20,13,0,0,0,139,44,23,65.7
232,Ragnar Klavan,ee  EST,DF,Cagliari,35-142,1985,6.8,0,0,0,6,1,0,0,4,4,0,1,0,51,5,6,45.5
233,Justin Kluivert,nl  NED,"FW,MF",Roma,21-320,1999,0.2,0,0,0,1,0,0,2,0,0,0,0,0,5,0,1,0.0
234,Aleksandr Kokorin,ru  RUS,"FW,MF",Fiorentina,30-002,1991,0.9,1,0,0,1,0,0,0,1,0,0,0,0,5,0,1,0.0
235,Aleksandar Kolarov,rs  SRB,DF,Inter,35-131,1985,4.3,0,0,0,3,4,0,8,2,5,0,1,0,63,13,5,72.2
236,Christian Kouamé,ci  CIV,FW,Fiorentina,23-105,1997,8.5,2,0,0,19,26,5,5,2,10,0,0,0,41,29,35,45.3
237,Kalidou Koulibaly,sn  SEN,DF,Napoli,29-274,1991,17.5,6,1,1,18,5,0,5,19,20,0,0,0,161,24,23,51.1
238,Rade Krunić,ba  BIH,"MF,FW",Milan,27-165,1993,6.0,2,0,0,9,14,1,2,4,13,0,1,0,46,8,8,50.0
239,Juraj Kucka,sk  SVK,"MF,FW",Parma,34-023,1987,21.7,6,0,0,60,64,4,12,24,38,0,0,0,161,77,49,61.1
240,Dejan Kulusevski,se  SWE,"FW,MF",Juventus,20-330,2000,14.6,5,0,0,24,20,2,29,8,16,0,0,0,94,7,27,20.6
241,Marash Kumbulla,al  ALB,DF,Roma,21-041,2000,10.8,5,0,0,21,9,0,1,11,6,0,0,0,77,21,9,70.0
242,Jasmin Kurtić,si  SVN,MF,Parma,32-070,1989,22.8,3,0,0,30,28,3,40,22,26,0,0,0,169,26,22,54.2
243,Antonino La Gumina,it  ITA,FW,Sampdoria,25-015,1996,3.0,0,0,0,5,5,1,2,4,3,0,0,0,11,11,24,31.4
244,Sam Lammers,nl  NED,"FW,MF",Atalanta,23-325,1997,2.7,0,0,0,5,3,2,0,0,3,0,0,0,15,9,9,50.0
245,Gianluca Lapadula,pe  PER,FW,Benevento,31-042,1990,20.0,2,0,0,31,48,20,12,6,13,1,0,0,93,29,79,26.9
246,Danilo Larangeira,br  BRA,DF,Bologna,36-315,1984,26.8,6,0,0,26,13,1,3,31,18,0,0,0,248,64,46,58.2
247,Vincent Laurini,fr  FRA,DF,Parma,31-284,1989,4.7,1,0,0,7,10,0,7,7,7,0,0,0,39,4,4,50.0
248,Darko Lazović,rs  SRB,"DF,MF",Hellas Verona,30-187,1990,17.4,2,0,0,6,2,4,64,10,12,0,0,0,144,17,18,48.6
249,Manuel Lazzari,it  ITA,DF,Lazio,27-112,1993,18.4,2,0,0,22,28,1,74,19,8,0,0,1,115,9,11,45.0
250,Rafael Leão,pt  POR,FW,Milan,21-284,1999,16.9,5,0,0,24,18,3,27,3,6,1,0,0,63,33,47,41.3
251,Lucas Leiva,br  BRA,MF,Lazio,34-071,1987,15.0,7,0,0,29,16,0,4,27,27,0,0,0,227,32,20,61.5
252,Lukas Lerager,dk  DEN,MF,Genoa,27-252,1993,12.9,0,0,0,16,16,3,2,14,20,0,0,0,135,10,14,41.7
253,Mehdi Léris,fr  FRA,"MF,DF",Sampdoria,22-302,1998,2.4,0,0,0,7,2,0,10,8,7,0,0,0,33,7,5,58.3
254,Gaetano Letizia,it  ITA,DF,Benevento,30-265,1990,14.0,1,0,0,12,11,0,41,13,22,0,0,0,127,11,5,68.8
255,Matthijs de Ligt,nl  NED,DF,Juventus,21-221,1999,13.2,3,0,0,27,13,1,1,9,10,0,0,0,129,34,18,65.4
256,Karol Linetty,pl  POL,MF,Torino,26-047,1995,18.8,4,0,0,29,24,1,5,15,28,0,0,0,154,8,15,34.8
257,Pol Lirola,es  ESP,"DF,FW",Fiorentina,23-220,1997,5.5,3,0,0,4,3,1,20,5,5,0,0,0,39,4,5,44.4
258,Stanislav Lobotka,sk  SVK,MF,Napoli,26-116,1994,1.7,2,0,0,5,2,0,0,1,1,0,0,0,15,2,2,50.0
259,Manuel Locatelli,it  ITA,MF,Sassuolo,23-072,1998,24.0,8,0,0,45,36,0,24,36,40,1,1,0,263,44,35,55.7
260,Maxime Lopez,fr  FRA,MF,Sassuolo,23-107,1997,12.8,5,0,0,13,11,0,8,13,10,0,0,0,83,4,4,50.0
261,Pau López,es  ESP,GK,Roma,26-098,1994,16.2,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,
262,Matteo Lovato,it  ITA,DF,Hellas Verona,21-035,2000,13.2,4,0,0,22,3,0,2,14,16,0,1,0,162,37,27,57.8
263,Hirving Lozano,mx  MEX,FW,Napoli,25-234,1995,17.3,4,0,0,30,58,7,51,13,15,1,0,0,88,12,21,36.4
264,José Luis Palomino,ar  ARG,DF,Atalanta,31-075,1990,19.6,3,0,0,38,13,2,10,48,30,0,1,0,267,60,32,65.2
265,Romelu Lukaku,be  BEL,FW,Inter,27-312,1993,22.7,4,0,0,26,31,13,19,2,2,0,0,0,60,27,47,36.5
266,Saša Lukić,rs  SRB,MF,Torino,24-220,1996,18.8,4,0,0,34,30,2,19,10,21,1,0,0,135,18,48,27.3
267,Senad Lulić,ba  BIH,DF,Lazio,35-062,1986,2.4,1,0,0,3,2,0,9,3,3,0,0,0,25,2,0,100.0
268,Sebastiano Luperto,it  ITA,DF,Crotone,24-196,1996,18.2,5,1,1,28,19,0,0,9,18,0,0,0,146,23,22,51.1
269,Lyanco,br  BRA,DF,Torino,24-048,1997,19.3,7,0,0,22,10,0,3,45,8,0,0,0,206,39,26,60.0
270,Charalambos Lykogiannis,gr  GRE,DF,Cagliari,27-150,1993,20.5,9,2,2,25,19,1,53,20,13,0,1,0,151,46,27,63.0
271,Lisandro Magallán,ar  ARG,DF,Crotone,27-175,1993,17.7,8,0,0,47,12,0,0,25,35,0,1,0,165,33,22,60.0
272,Christian Maggio,it  ITA,DF,Benevento,39-038,1982,3.3,2,0,0,6,7,0,3,2,5,0,0,0,26,5,7,41.7
273,Giulio Maggiore,it  ITA,MF,Spezia,23-009,1998,16.4,2,0,0,36,26,1,17,20,29,0,0,0,122,20,18,52.6
274,Francesco Magnanelli,it  ITA,MF,Sassuolo,36-129,1984,4.1,1,0,0,4,5,0,1,4,8,0,0,0,58,3,12,20.0
275,Giangiacomo Magnani,it  ITA,DF,Hellas Verona,25-168,1995,13.6,7,0,0,33,23,0,1,36,7,0,0,1,148,67,28,70.5
276,Jean-Victor Makengo,fr  FRA,MF,Udinese,22-282,1998,3.1,1,0,0,7,3,0,2,2,7,0,0,0,29,5,0,100.0
277,Nikola Maksimović,rs  SRB,DF,Napoli,29-116,1991,11.5,1,0,0,6,5,0,1,15,4,0,0,1,113,32,11,74.4
278,Daniel Maldini,it  ITA,"FW,MF",Milan,19-161,2001,0.3,0,0,0,4,1,0,1,0,0,0,0,0,5,0,0,
279,Ruslan Malinovskyi,ua  UKR,"FW,MF",Atalanta,27-321,1993,12.8,2,0,0,25,33,1,18,2,12,0,0,0,91,19,16,54.3
280,Dennis Man,ro  ROU,FW,Parma,22-207,1998,3.9,1,0,0,3,3,0,7,3,4,0,0,0,20,4,7,36.4
281,Gianluca Mancini,it  ITA,DF,Roma,24-338,1996,22.7,8,0,0,50,18,2,9,42,29,0,1,0,175,47,26,64.4
282,Mario Mandžukić,hr  CRO,FW,Milan,34-304,1986,0.9,0,0,0,2,2,2,0,1,2,0,0,0,5,7,3,70.0
283,Kostas Manolas,gr  GRE,DF,Napoli,29-280,1991,16.7,2,0,0,15,6,1,2,11,13,0,1,0,129,32,17,65.3
284,Juan Manuel Ramos,uy  URU,DF,Spezia,24-100,1996,3.0,1,0,0,3,2,0,2,0,1,0,0,0,22,5,2,71.4
285,Federico Marchetti,it  ITA,GK,Genoa,38-042,1983,2.7,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,
286,Riccardo Marchizza,it  ITA,DF,Spezia,22-360,1998,12.0,3,0,0,14,11,3,28,13,8,0,0,0,104,15,10,60.0
287,Gian Marco Ferrari,it  ITA,DF,Sassuolo,29-034,1992,25.0,5,0,0,30,25,0,3,25,22,1,0,0,219,61,36,62.9
288,Răzvan Marin,ro  ROU,MF,Cagliari,24-302,1996,25.3,3,0,0,37,19,3,39,18,34,0,0,0,222,12,15,44.4
289,Marlon,br  BRA,DF,Sassuolo,25-195,1995,13.0,3,0,0,13,4,0,0,13,14,0,0,0,93,20,22,47.6
290,Luca Marrone,it  ITA,DF,Crotone,30-358,1990,15.1,6,0,0,29,11,0,0,11,18,0,1,1,163,19,12,61.3
291,Lucas Martínez Quarta,ar  ARG,DF,Fiorentina,24-315,1996,11.3,3,1,0,16,8,0,2,24,20,0,0,0,91,20,22,47.6
292,Lautaro Martínez,ar  ARG,FW,Inter,23-211,1997,20.4,3,0,0,46,37,9,14,22,11,2,0,0,90,18,47,27.7
293,Adam Marušić,me  MNE,DF,Lazio,28-155,1992,22.2,3,0,0,11,13,3,43,26,19,0,0,0,145,23,16,59.0
294,Andrea Masiello,it  ITA,DF,Genoa,35-044,1986,19.0,5,0,0,11,12,1,4,23,16,0,1,0,181,27,27,50.0
295,Giuseppe Mastinu,it  ITA,FW,Spezia,29-163,1991,0.4,0,0,0,1,1,0,0,1,1,0,0,0,4,0,0,
296,Ryder Matos,br  BRA,MF,Udinese,28-022,1993,0.1,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,
297,Federico Mattiello,it  ITA,DF,Spezia,25-250,1995,0.4,0,0,0,0,1,0,1,1,0,0,0,0,7,1,2,33.3
298,Borja Mayoral,es  ESP,FW,Roma,23-350,1997,10.8,1,0,0,6,18,8,5,1,4,1,0,0,26,11,39,22.0
299,Antonio Mazzotta,it  ITA,DF,Crotone,31-231,1989,0.6,1,0,0,2,0,0,1,0,0,0,0,0,1,1,0,100.0
300,Ibrahima Mbaye,sn  SEN,DF,Bologna,26-122,1994,3.3,1,0,0,2,4,1,1,2,2,0,0,0,28,9,7,56.3
301,Weston McKennie,us  USA,MF,Juventus,22-205,1998,13.5,3,0,0,28,5,4,10,17,24,0,0,0,95,30,25,54.5
302,Gary Medel,cl  CHI,"DF,MF",Bologna,33-230,1987,5.1,0,0,0,4,5,0,0,9,6,0,0,0,62,7,7,50.0
303,Filippo Melegoni,it  ITA,MF,Genoa,22-031,1999,2.1,0,0,0,1,3,0,4,4,3,0,0,0,15,2,1,66.7
304,Arthur Melo,br  BRA,MF,Juventus,24-221,1996,9.6,3,0,0,8,15,0,0,12,8,0,0,0,105,1,5,16.7
305,Alex Meret,it  ITA,GK,Napoli,23-364,1997,12.0,0,0,0,0,1,0,0,0,0,0,0,0,54,0,0,
306,Yıldırım Mert Çetin,tr  TUR,DF,Hellas Verona,24-079,1997,4.6,1,0,0,6,4,0,1,13,4,0,0,0,61,20,9,69.0
307,Dries Mertens,be  BEL,"FW,MF",Napoli,33-319,1987,11.5,0,0,0,11,8,4,25,6,12,0,0,0,55,0,8,0.0
308,Junior Messias,br  BRA,"FW,MF",Crotone,29-312,1991,26.8,5,0,0,27,76,4,53,22,32,1,0,0,168,22,54,28.9
309,Valentin Mihaila,ro  ROU,"FW,MF",Parma,21-047,2000,5.8,2,0,0,5,6,4,8,3,2,1,0,0,31,1,11,8.3
310,Nikola Milenković,rs  SRB,DF,Fiorentina,23-160,1997,24.7,3,1,0,42,13,0,3,18,30,0,0,0,269,98,25,79.7
311,Sergej Milinković-Savić,rs  SRB,MF,Lazio,26-022,1995,22.0,2,0,0,40,37,9,33,20,31,1,1,0,179,80,59,57.6
312,Vanja Milinković-Savić,rs  SRB,GK,Torino,24-029,1997,2.0,0,1,0,0,1,0,0,0,0,0,0,0,7,0,0,
313,Vincenzo Millico,it  ITA,"FW,MF",Torino,20-221,2000,0.2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
314,Aleksei Miranchuk,ru  RUS,"MF,FW",Atalanta,25-155,1995,4.7,0,0,0,12,9,2,6,5,5,0,0,0,39,10,7,58.8
315,Antonio Mirante,it  ITA,GK,Roma,37-256,1983,10.8,2,0,0,0,2,0,0,0,0,0,0,0,71,0,0,
316,Henrikh Mkhitaryan,am  ARM,"FW,MF",Roma,32-059,1989,23.4,2,0,0,31,37,8,33,27,23,1,0,0,173,14,26,35.0
317,Johan Mojica,co  COL,"DF,FW",Atalanta,28-212,1992,3.3,1,0,0,4,1,0,13,2,5,0,1,0,40,4,6,40.0
318,Nahuel Molina,ar  ARG,DF,Udinese,23-109,1997,9.3,0,0,0,7,5,3,32,14,14,0,0,0,54,7,5,58.3
319,Salvatore Molina,it  ITA,"MF,DF",Crotone,29-079,1992,16.7,1,0,0,16,32,0,32,13,18,0,0,0,147,16,14,53.3
320,Gabriele Moncini,it  ITA,FW,Benevento,24-329,1996,4.0,0,0,0,9,10,2,0,2,1,0,0,0,12,15,16,48.4
321,Cristóbal Montiel Rodríguez,es  ESP,"DF,FW",Fiorentina,20-344,2000,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,
322,Lorenzo Montipò,it  ITA,GK,Benevento,25-029,1996,27.0,2,0,0,1,6,0,0,0,0,0,1,0,116,0,0,
323,Luca Mora,it  ITA,MF,Spezia,32-315,1988,1.3,0,0,0,2,2,0,1,1,3,0,0,0,5,3,2,60.0
324,Álvaro Morata,es  ESP,FW,Juventus,28-149,1992,14.8,2,1,0,25,33,16,19,7,8,1,0,0,56,22,17,56.4
325,Mert Müldür,tr  TUR,DF,Sassuolo,21-352,1999,14.2,1,0,0,15,11,0,27,18,14,0,0,0,111,13,22,37.1
326,Luis Muriel,co  COL,FW,Atalanta,29-339,1991,10.7,0,0,0,15,11,3,24,4,7,0,0,0,60,19,37,33.9
327,Vedat Muriqi,xk  KVX,FW,Lazio,26-331,1994,4.5,1,0,0,6,12,8,2,0,3,0,0,0,23,23,24,48.9
328,Nicola Murru,it  ITA,DF,Torino,26-095,1994,6.2,0,0,0,10,10,0,20,6,10,0,0,0,52,9,10,47.4
329,Juan Musso,ar  ARG,GK,Udinese,26-319,1994,25.0,4,0,0,2,3,0,0,0,0,0,2,0,128,0,0,
330,Joakim Mæhle,dk  DEN,DF,Atalanta,23-305,1997,8.1,0,0,0,7,11,0,25,6,6,0,0,0,62,6,3,66.7
331,Nahitan Nández,uy  URU,"MF,DF",Cagliari,25-083,1995,21.2,7,1,0,26,50,5,55,13,27,0,0,0,162,28,40,41.2
332,Ilija Nestorovski,mk  MKD,FW,Udinese,31-009,1990,6.1,1,0,0,14,15,5,4,2,3,0,0,0,32,12,18,40.0
333,Nicolas Nkoulou,cm  CMR,DF,Torino,30-359,1990,8.9,2,0,0,6,11,0,0,17,6,0,2,0,75,20,19,51.3
334,Bram Nuytinck,nl  NED,DF,Udinese,30-321,1990,11.6,1,0,0,6,5,0,2,13,7,0,0,0,75,30,13,69.8
335,Simeon Nwankwo,ng  NGA,FW,Crotone,28-318,1992,22.7,1,0,0,33,26,15,5,3,4,0,0,0,89,37,63,37.0
336,M'Bala Nzola,fr  FRA,FW,Spezia,24-215,1996,14.8,2,0,0,38,17,19,2,5,5,0,1,0,74,17,64,21.0
337,Pedro Obiang,gq  EQG,MF,Sassuolo,28-359,1992,10.5,3,1,0,15,9,0,2,10,20,0,0,0,92,19,17,52.8
338,Brain Oddei,it  ITA,MF,Sassuolo,18-184,2002,0.3,0,0,0,0,0,0,4,1,2,0,0,0,4,0,0,
339,Stefano Okaka,it  ITA,FW,Udinese,31-224,1989,8.2,1,0,0,18,13,6,2,2,6,0,0,0,22,17,26,39.5
340,Christian Oliva,uy  URU,MF,Cagliari,24-293,1996,4.3,2,0,0,7,5,0,2,5,4,0,0,0,42,5,4,55.6
341,Maximiliano Olivera,uy  URU,DF,Fiorentina,29-016,1992,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
342,Jerome Onguene,cm  CMR,DF,Genoa,23-089,1997,1.0,0,0,0,1,1,0,0,3,1,0,0,0,10,3,2,60.0
343,Riccardo Orsolini,it  ITA,"FW,MF",Bologna,24-056,1997,14.5,0,0,0,14,29,6,26,7,8,0,1,0,77,19,18,51.4
344,Victor Osimhen,ng  NGA,FW,Napoli,22-082,1998,8.5,1,0,0,10,19,3,10,4,3,0,0,0,28,23,43,34.8
345,Yordan Osorio,ve  VEN,DF,Parma,26-315,1994,15.5,2,0,0,8,11,0,2,32,15,0,0,0,139,32,15,68.1
346,David Ospina,co  COL,GK,Napoli,32-202,1988,14.0,2,0,0,1,3,0,0,0,0,0,1,0,66,0,0,
347,Thomas Ouwejan,nl  NED,DF,Udinese,24-172,1996,3.9,0,0,0,5,1,0,27,2,1,0,0,0,30,2,8,20.0
348,Mattia Pagliuca,it  ITA,MF,Bologna,18-330,2002,0.1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,100.0
349,Rodrigo Palacio,ar  ARG,FW,Bologna,39-044,1982,19.8,5,0,0,31,52,24,35,7,9,0,0,0,84,31,51,37.8
350,Alberto Paleari,it  ITA,GK,Genoa,28-204,1992,1.3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,
351,Antonio Palumbo,it  ITA,MF,Sampdoria,24-227,1996,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
352,Martin Palumbo,no  NOR,MF,Udinese,19-016,2002,0.6,0,0,0,1,0,0,2,1,0,0,0,0,3,0,0,
353,Goran Pandev,mk  MKD,"FW,MF",Genoa,37-237,1983,10.7,4,0,0,9,28,6,5,1,5,0,0,0,64,11,24,31.4
354,Vittorio Parigini,it  ITA,"FW,DF",Genoa,24-361,1996,0.6,0,0,0,0,2,1,3,0,1,0,0,0,4,1,2,33.3
355,Marco Parolo,it  ITA,"DF,MF",Lazio,36-055,1985,4.7,3,0,0,10,1,1,0,7,7,0,0,0,57,11,14,44.0
356,Mario Pašalić,hr  CRO,MF,Atalanta,26-040,1995,9.0,2,0,0,12,5,0,6,7,11,0,0,0,71,13,13,50.0
357,Christian Pastina,it  ITA,DF,Benevento,20-034,2001,0.8,0,0,0,1,0,0,1,1,2,0,0,0,4,0,1,0.0
358,Patric,es  ESP,DF,Lazio,27-338,1993,15.7,7,0,0,21,3,2,17,10,12,0,1,0,156,13,14,48.1
359,Leonardo Pavoletti,it  ITA,FW,Cagliari,32-115,1988,9.9,5,0,0,31,16,4,3,2,3,1,0,0,38,64,36,64.0
360,Nehuén Paz,ar  ARG,DF,Bologna,27-327,1993,4.0,0,0,0,3,2,0,0,11,6,0,0,0,60,25,2,92.6
361,Pedro,es  ESP,"FW,MF",Roma,33-236,1987,13.5,4,1,1,17,27,7,20,9,17,2,0,0,62,2,11,15.4
362,João Pedro,br  BRA,"MF,FW",Cagliari,29-012,1992,27.3,3,0,0,40,72,13,22,8,10,3,0,0,133,53,67,44.2
363,Gianluca Pegolo,it  ITA,GK,Sassuolo,39-361,1981,1.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
364,Graziano Pellè,it  ITA,FW,Parma,35-249,1985,1.7,1,0,0,6,5,2,0,0,0,1,0,0,3,11,6,64.7
365,Lorenzo Pellegrini,it  ITA,"MF,FW",Roma,24-275,1996,22.4,8,0,0,33,39,5,29,22,27,0,1,0,165,15,23,39.5
366,Luca Pellegrini,it  ITA,"DF,MF",Genoa,22-014,1999,7.1,2,0,0,10,16,0,20,5,9,0,0,1,59,5,11,31.3
367,Federico Peluso,it  ITA,DF,Sassuolo,37-060,1984,2.2,1,0,0,3,1,0,0,2,1,0,0,0,16,2,2,50.0
368,Andreas Pereira,br  BRA,"MF,FW",Lazio,25-079,1996,3.7,1,0,0,4,5,1,18,0,0,0,1,0,34,3,14,17.6
369,Pedro Pereira,pt  POR,DF,Crotone,23-058,1998,23.7,4,0,0,28,17,2,42,11,33,0,1,0,155,19,27,41.3
370,Gastón Pereiro,uy  URU,"MF,FW",Cagliari,25-283,1995,2.1,0,0,0,2,2,0,4,3,2,0,0,0,16,1,3,25.0
371,Bruno Peres,br  BRA,DF,Roma,31-020,1990,10.3,5,0,0,15,12,1,37,14,8,0,0,0,80,5,10,33.3
372,Roberto Pereyra,ar  ARG,"MF,FW",Udinese,30-073,1991,21.6,5,0,0,25,38,6,26,16,14,1,0,0,173,8,13,38.1
373,Carles Pérez,es  ESP,"FW,MF",Roma,23-033,1998,4.3,0,0,0,8,5,0,5,1,5,0,0,0,26,2,6,25.0
374,Mattia Perin,it  ITA,GK,Genoa,28-131,1992,24.0,1,1,0,2,5,0,0,0,0,0,1,0,117,0,0,
375,Ivan Perišić,hr  CRO,"DF,FW",Inter,32-047,1989,16.4,3,0,0,12,2,5,67,16,10,0,0,0,109,27,11,71.1
376,Matteo Pessina,it  ITA,MF,Atalanta,23-334,1997,13.3,2,0,0,22,19,1,10,9,9,0,0,0,147,16,24,40.0
377,Andrea Petagna,it  ITA,FW,Napoli,25-264,1995,10.3,0,0,0,15,17,6,6,1,2,0,0,0,31,20,33,37.7
378,Jacopo Petriccione,it  ITA,MF,Crotone,26-027,1995,8.3,5,1,0,14,13,0,3,4,9,0,0,0,62,3,7,30.0
379,Jens Petter Hauge,no  NOR,"FW,MF",Milan,21-160,1999,5.7,0,0,0,12,1,1,2,2,4,0,0,0,29,3,14,17.6
380,Germán Pezzella,ar  ARG,DF,Fiorentina,29-267,1991,20.5,2,0,0,19,13,3,4,18,17,0,1,0,183,52,31,62.7
381,Giuseppe Pezzella,it  ITA,DF,Parma,23-112,1997,15.8,5,0,0,16,22,0,43,20,18,0,0,0,114,14,10,58.3
382,Cristiano Piccini,it  ITA,DF,Atalanta,28-176,1992,0.7,0,0,0,1,1,0,0,1,0,0,0,0,3,0,0,
