,Player,Nation,Pos,Squad,Age,Born,90s,Touches_Touches,Def Pen_Touches,Def 3rd_Touches,Mid 3rd_Touches,Att 3rd_Touches,Att Pen_Touches,Live_Touches,Succ_Dribbles,Att_Dribbles,Succ%_Dribbles,#Pl_Dribbles,Megs_Dribbles,Carries_Carries,TotDist_Carries,PrgDist_Carries,Prog_Carries,1/3_Carries,CPA_Carries,Mis_Carries,Dis_Carries,Targ_Receiving,Rec_Receiving,Rec%_Receiving,Prog_Receiving
150,Xabier Etxeita,es  ESP,DF,Athletic Club,29,1987,4.2,200,31,113,87,10,4,200,0,0,,0,0,112,626,335,6,1,0,0,0,111,110,99.1,4
151,Edu Expósito,es  ESP,MF,La Coruña,20,1996,1.1,58,3,13,38,9,1,58,2,2,100.0,2,0,44,235,115,6,2,0,2,0,46,39,84.8,1
152,Erik Expósito,es  ESP,FW,Las Palmas,21,1996,5.3,151,4,8,61,91,27,146,6,8,75.0,6,0,91,376,131,7,3,1,20,5,205,109,53.2,57
153,Imoh Ezekiel,ng  NGA,"FW,MF",Las Palmas,23,1993,5.2,183,1,15,78,114,23,177,8,13,61.5,10,0,152,1098,655,35,15,8,16,8,194,136,70.1,39
154,Fayçal Fajr,ma  MAR,"MF,FW",Getafe,28,1988,26.5,1272,56,246,691,415,18,1154,16,23,69.6,19,0,790,3830,1468,57,26,2,20,19,737,659,89.4,58
155,Zouhair Feddal,ma  MAR,DF,Betis,28,1989,14.0,972,146,528,475,28,11,948,5,6,83.3,5,0,633,3747,2033,58,8,0,2,3,613,602,98.2,9
156,Andrés Fernández,es  ESP,GK,Villarreal,30,1986,2.5,71,66,71,0,0,0,53,0,0,,0,0,28,91,47,0,0,0,0,0,24,24,100.0,0
157,Augusto Fernández,ar  ARG,"MF,FW",Atlético Madrid,31,1986,1.2,88,3,29,57,13,0,86,0,0,,0,0,63,361,152,6,1,0,1,1,54,54,100.0,3
158,Carlos Fernández,es  ESP,FW,Sevilla,21,1996,1.5,46,0,2,17,28,8,44,0,0,,0,0,26,72,37,4,1,1,2,0,54,34,63.0,16
159,Enzo Fernández,es  ESP,MF,Alavés,22,1995,0.8,37,3,15,20,6,0,37,2,3,66.7,3,0,26,154,81,2,2,0,0,1,33,26,78.8,4
160,Raúl Fernández,es  ESP,GK,Levante,29,1988,11.0,322,281,321,2,0,0,205,0,0,,0,0,117,797,548,0,0,0,0,0,69,69,100.0,0
161,Junior Firpo,es  ESP,"DF,MF",Betis,20,1996,13.2,764,40,254,375,183,32,712,10,21,47.6,10,0,505,2146,1243,53,17,6,12,8,532,489,91.9,40
162,Mathieu Flamini,fr  FRA,MF,Getafe,33,1984,5.3,185,11,49,99,48,0,184,1,1,100.0,1,0,102,386,145,1,3,0,2,0,101,84,83.2,1
163,Andreu Fontàs,es  ESP,DF,Celta Vigo,27,1989,9.8,774,75,408,398,16,3,760,1,1,100.0,1,0,575,2699,1607,32,2,0,0,2,556,552,99.3,1
164,Pablo Fornals,es  ESP,"MF,FW",Villarreal,21,1996,29.1,1649,34,258,929,589,64,1636,29,48,60.4,29,0,1341,6792,3652,153,60,13,49,40,1515,1252,82.6,219
165,Gabi,es  ESP,MF,Atlético Madrid,34,1983,26.2,1954,81,459,1261,352,4,1844,9,15,60.0,10,1,1376,6070,2730,115,33,0,8,12,1299,1249,96.2,26
166,Gabriel,br  BRA,MF,Leganés,23,1993,26.3,1537,42,290,918,409,68,1517,49,84,58.3,57,6,1039,4183,1689,77,25,8,39,44,1157,961,83.1,155
167,Nicolás Gaitán,ar  ARG,"MF,FW",Atlético Madrid,29,1988,2.5,133,4,20,62,58,10,125,2,3,66.7,2,1,89,481,254,14,3,2,6,1,109,92,84.4,23
168,Bruno Gama,pt  POR,"FW,MF",La Coruña,29,1987,1.3,63,3,8,19,40,8,61,3,3,100.0,3,0,49,219,90,8,1,2,1,7,52,42,80.8,10
169,Kévin Gameiro,fr  FRA,FW,Atlético Madrid,30,1987,12.6,351,8,45,129,201,65,344,13,24,54.2,17,2,263,1382,710,34,11,8,25,20,476,249,52.3,109
170,Ganso,br  BRA,MF,Sevilla,27,1989,5.7,381,5,51,231,116,12,368,4,8,50.0,5,2,283,1144,474,19,8,0,8,6,335,277,82.7,29
171,Ezequiel Garay,ar  ARG,DF,Valencia,30,1986,22.5,1275,192,715,589,32,8,1254,0,0,,0,0,790,4100,1881,38,9,0,2,1,760,748,98.4,8
172,Aleix García,es  ESP,MF,Girona,20,1997,9.6,629,28,161,388,116,3,572,6,10,60.0,7,0,434,1991,748,17,2,0,8,4,408,389,95.3,10
173,Borja García,es  ESP,"MF,FW",Girona,26,1990,30.9,1761,16,187,1004,707,62,1691,40,70,57.1,41,3,1402,6494,3046,164,60,8,44,50,1517,1307,86.2,247
174,Dani García,es  ESP,MF,Eibar,27,1990,30.8,1837,53,279,1269,385,6,1809,14,19,73.7,16,1,1172,4938,2079,80,35,0,11,15,1166,1085,93.1,56
175,David García,es  ESP,DF,Las Palmas,35,1982,9.6,548,55,275,273,25,9,528,2,2,100.0,2,0,343,1419,661,7,1,0,0,1,334,328,98.2,5
176,Javi García,es  ESP,"MF,DF",Betis,30,1987,26.7,1814,108,651,1136,143,12,1798,6,10,60.0,7,0,1416,6363,2637,59,16,2,10,15,1412,1373,97.2,28
177,Manu García,es  ESP,MF,Alavés,31,1986,27.1,1327,82,365,808,213,39,1308,17,21,81.0,17,0,818,3497,1606,61,19,3,23,22,865,732,84.6,61
178,Sergio García,es  ESP,"FW,MF",Espanyol,34,1983,18.3,662,16,60,284,355,83,645,28,43,65.1,30,3,538,2350,1382,82,17,14,65,31,790,488,61.8,176
179,Mario Gaspar,es  ESP,DF,Villarreal,26,1990,31.2,2130,149,694,1018,557,50,1881,20,36,55.6,22,3,1286,6748,3838,139,71,7,18,17,1318,1203,91.3,77
180,Johannes Geis,de  GER,"DF,MF",Sevilla,23,1993,7.6,446,43,183,241,48,1,427,0,0,,0,0,303,1320,640,21,5,1,2,1,292,281,96.2,8
181,Carles Gil,es  ESP,"FW,MF",La Coruña,24,1992,5.3,286,2,23,158,135,9,276,8,18,44.4,9,1,235,1504,850,51,19,4,13,7,284,213,75.0,31
182,Dani Giménez,es  ESP,GK,Betis,34,1983,3.4,106,99,106,0,0,0,89,1,2,50.0,1,0,61,277,164,0,0,0,0,0,55,55,100.0,0
183,Diego Godín,uy  URU,DF,Atlético Madrid,31,1986,28.4,1498,234,879,647,56,42,1453,3,4,75.0,3,0,928,4516,2251,35,4,0,7,2,907,872,96.1,35
184,André Gomes,pt  POR,"MF,FW",Barcelona,24,1993,7.1,438,11,73,257,145,20,437,20,25,80.0,21,0,371,1756,701,32,13,3,12,19,400,333,83.3,51
185,Ibai Gómez,es  ESP,"MF,FW",Alavés,27,1989,25.7,1206,20,170,584,535,54,1039,51,90,56.7,59,4,864,3718,1704,84,37,6,39,47,949,768,80.9,110
186,Maxi Gómez,uy  URU,FW,Celta Vigo,20,1996,34.0,932,34,88,486,421,133,881,16,31,51.6,17,0,627,2768,1516,74,30,17,55,38,1238,700,56.5,244
187,Sergi Gómez,es  ESP,DF,Celta Vigo,25,1992,29.8,1850,223,1095,829,52,21,1828,1,2,50.0,1,0,1242,7182,3798,84,10,0,6,3,1233,1204,97.6,10
188,Vicente Gómez,es  ESP,MF,Las Palmas,28,1988,16.9,1047,32,239,673,190,24,1034,11,13,84.6,11,0,776,3249,1312,44,13,2,19,24,849,765,90.1,68
189,Adrián González,es  ESP,MF,Málaga,29,1988,26.0,1312,53,268,842,272,43,1287,11,16,68.8,13,0,854,3667,1240,34,21,2,15,30,949,824,86.8,81
190,Álvaro González,es  ESP,DF,Villarreal,27,1990,32.2,1718,226,944,805,62,29,1685,1,2,50.0,1,0,1070,5164,2543,51,7,0,2,2,1079,1060,98.2,24
191,Bruno González,es  ESP,DF,Getafe,27,1990,17.1,525,90,317,206,18,12,501,0,0,,0,0,191,864,272,4,0,0,3,1,184,170,92.4,9
192,Diego González,es  ESP,DF,Málaga,22,1995,15.9,713,79,309,326,105,16,655,2,4,50.0,2,0,345,1506,566,20,8,0,6,2,355,340,95.8,22
193,Fabio González,es  ESP,MF,Las Palmas,20,1997,0.7,48,6,13,32,9,0,48,1,1,100.0,1,0,39,225,106,5,4,0,1,0,37,31,83.8,0
194,Mario González,es  ESP,FW,Villarreal,21,1996,0.2,10,0,0,3,7,2,10,1,1,100.0,1,0,6,61,21,2,0,0,1,0,12,7,58.3,5
195,Andoni Gorosabel,es  ESP,DF,Real Sociedad,20,1996,0.8,59,0,14,32,18,0,54,0,0,,0,0,38,135,73,5,4,0,1,1,40,33,82.5,1
196,Julio Gracia,es  ESP,"FW,MF",Betis,19,1998,0.3,23,0,2,15,7,1,23,0,0,,0,0,17,86,40,1,0,1,0,1,18,14,77.8,0
197,Álex Granell,es  ESP,MF,Girona,28,1988,31.6,2160,64,402,1312,580,22,1944,42,49,85.7,45,0,1416,6611,3056,140,45,7,21,29,1339,1274,95.1,73
198,Esteban Granero,es  ESP,"MF,FW",Espanyol,30,1987,13.7,895,23,181,499,284,15,814,17,21,81.0,18,0,624,3057,1254,55,25,1,7,15,628,566,90.1,42
199,Antoine Griezmann,fr  FRA,FW,Atlético Madrid,26,1991,27.9,1335,18,159,644,644,120,1274,33,52,63.5,37,2,1070,5074,2477,113,59,23,39,27,1445,1007,69.7,238
200,Vicente Guaita,es  ESP,GK,Getafe,30,1987,33.0,987,825,985,2,0,0,664,0,0,,0,0,441,3044,2047,0,0,0,1,0,274,270,98.5,0
201,Andrés Guardado,mx  MEX,MF,Betis,30,1986,25.2,1777,42,345,1080,487,28,1685,19,24,79.2,20,0,1378,7663,3619,136,45,2,37,29,1393,1290,92.6,83
202,Gonçalo Guedes,pt  POR,"MF,FW",Valencia,20,1996,27.1,1338,16,183,610,714,111,1320,76,114,66.7,82,1,1207,8065,5023,240,90,35,73,52,1245,1004,80.6,215
203,Ramiro Guerra,uy  URU,MF,Villarreal,20,1997,0.8,42,0,14,24,6,0,42,0,0,,0,0,28,135,43,1,0,0,1,5,27,26,96.3,0
204,Francis Guerrero,es  ESP,"DF,MF",Betis,21,1996,11.0,733,42,209,307,268,19,670,18,26,69.2,19,0,516,2613,1290,61,21,4,13,24,525,464,88.4,33
205,Guilherme,br  BRA,MF,La Coruña,26,1991,29.3,1683,77,432,1068,266,23,1626,26,35,74.3,27,0,1150,5166,2225,83,22,1,17,7,1096,1034,94.3,45
206,Gerard Gumbau,es  ESP,MF,Leganés,22,1994,16.0,647,38,191,408,87,8,641,7,8,87.5,7,0,438,1762,808,28,18,2,3,5,418,384,91.9,11
207,Jon Guridi,es  ESP,"MF,FW",Real Sociedad,22,1995,0.6,25,1,3,12,12,1,24,0,0,,0,0,17,107,41,3,1,0,0,1,19,14,73.7,1
208,Alejandro Gutiérrez Mozo,es  ESP,MF,Leganés,22,1995,0.5,21,2,6,14,3,0,20,1,1,100.0,1,0,16,130,82,2,0,0,0,1,12,11,91.7,0
209,Hacen,mr  MTN,MF,Levante,19,1997,0.9,43,2,12,28,5,0,43,0,0,,0,0,21,77,23,0,0,0,1,0,28,25,89.3,1
210,Munir El Haddadi,ma  MAR,FW,Alavés,21,1995,27.1,1058,7,63,457,613,100,967,36,59,61.0,40,1,771,3083,1268,66,28,6,81,71,1207,729,60.4,301
211,Achraf Hakimi,ma  MAR,DF,Real Madrid,18,1998,8.4,569,29,141,264,209,18,525,23,30,76.7,23,2,428,2091,1269,55,18,8,12,6,423,381,90.1,25
212,Alen Halilović,hr  CRO,"FW,MF",Las Palmas,21,1996,14.5,650,8,65,309,369,30,591,23,38,60.5,26,1,519,3742,2328,136,55,11,18,21,577,471,81.6,54
213,Mario Hermoso,es  ESP,DF,Espanyol,22,1995,21.4,1153,154,690,505,28,15,1120,5,6,83.3,5,0,687,3690,1675,27,1,0,5,3,650,640,98.5,12
214,Hernán,es  ESP,MF,Las Palmas,26,1990,3.9,266,8,58,174,56,7,263,0,0,,0,0,204,944,393,14,9,1,6,1,206,194,94.2,11
215,Héctor Hernández,es  ESP,MF,Alavés,26,1991,0.2,18,2,5,9,4,1,18,0,0,,0,0,13,32,11,0,0,0,2,1,12,11,91.7,1
216,Lucas Hernández,fr  FRA,DF,Atlético Madrid,21,1996,23.6,1336,115,555,648,216,21,1220,15,18,83.3,15,0,818,4527,2452,82,27,3,13,11,787,739,93.9,29
217,Luis Hernández,es  ESP,DF,Málaga,28,1989,36.0,1729,214,915,789,90,13,1665,3,3,100.0,3,0,945,4040,1842,28,6,0,0,3,881,863,98.0,12
218,Pablo Hernández,cl  CHI,MF,Celta Vigo,30,1986,20.3,1491,79,367,969,263,36,1474,20,35,57.1,24,3,1041,5562,2342,94,37,2,20,15,1040,947,91.1,69
219,Theo Hernández,fr  FRA,DF,Real Madrid,19,1997,10.7,743,30,177,370,259,30,696,17,32,53.1,21,0,592,2694,1674,82,31,10,18,20,570,530,93.0,58
220,Borja Herrera,es  ESP,DF,Las Palmas,24,1993,2.7,205,11,64,115,44,2,191,1,4,25.0,2,0,151,797,378,17,5,1,1,3,149,142,95.3,7
221,Iago Herrerín,es  ESP,GK,Athletic Club,29,1988,8.0,272,228,272,2,0,0,221,0,0,,0,0,161,946,581,0,0,0,0,0,134,134,100.0,0
222,Andrew Hjulsager,dk  DEN,"DF,MF",Celta Vigo,22,1995,0.2,9,0,2,0,7,0,9,0,0,,0,0,7,40,18,1,0,0,0,0,10,7,70.0,0
223,Brown Ideye,ng  NGA,FW,Málaga,28,1988,8.2,246,10,19,135,106,23,240,8,11,72.7,9,0,175,548,192,11,3,2,25,19,332,185,55.7,79
224,Asier Illarramendi,es  ESP,MF,Real Sociedad,27,1990,35.1,2795,96,761,1771,536,21,2671,24,30,80.0,24,1,2135,13217,6979,242,86,4,21,19,1994,1929,96.7,42
225,Andrés Iniesta,es  ESP,"MF,FW",Barcelona,33,1984,20.7,1716,11,186,996,690,46,1700,49,67,73.1,56,1,1506,6974,3541,193,81,16,20,27,1577,1444,91.6,82
226,Takashi Inui,jp  JPN,"MF,FW",Eibar,29,1988,29.1,1344,9,119,619,726,111,1308,30,64,46.9,35,1,1039,5834,3184,180,55,27,59,67,1242,942,75.8,185
227,Gorka Iraizoz,es  ESP,GK,Girona,36,1981,8.5,248,205,246,4,0,0,193,0,0,,0,0,114,676,335,0,0,0,0,0,76,76,100.0,0
228,Carlos Isaac,es  ESP,DF,Atlético Madrid,19,1998,0.7,48,3,9,21,19,1,41,0,1,0.0,0,0,34,70,44,2,0,0,0,0,34,32,94.1,4
229,Isco,es  ESP,"MF,FW",Real Madrid,25,1992,19.6,1866,12,165,972,876,132,1790,52,72,72.2,52,2,1684,9697,5237,287,77,26,56,50,1734,1560,90.0,197
230,Manuel Iturra,cl  CHI,MF,Málaga,33,1984,17.6,762,44,257,437,104,5,746,18,25,72.0,18,0,500,2073,890,32,7,2,11,12,448,411,91.7,13
231,Ander Iturraspe,es  ESP,MF,Athletic Club,28,1989,21.2,1403,81,341,829,305,5,1299,7,8,87.5,8,1,861,4035,1881,71,23,1,12,9,857,802,93.6,38
232,Ivi,es  ESP,"MF,FW",Levante,23,1994,19.6,930,20,166,389,482,55,872,35,56,62.5,37,0,711,4488,2521,124,50,15,42,52,787,612,77.8,124
233,Adnan Januzaj,be  BEL,"FW,MF",Real Sociedad,22,1995,17.4,882,10,85,369,507,97,832,54,95,56.8,60,6,787,4519,2893,157,35,37,58,64,860,677,78.7,121
234,Jason,es  ESP,"MF,FW",Levante,23,1994,19.8,794,26,130,317,402,63,771,28,58,48.3,32,0,602,2899,1371,74,20,12,38,37,686,535,78.0,165
235,Álvaro Jiménez,es  ESP,"MF,FW",Getafe,22,1995,6.0,244,5,36,104,138,12,243,9,23,39.1,12,0,183,972,624,33,14,1,13,15,230,178,77.4,40
236,Joaquín,es  ESP,"FW,MF",Betis,36,1981,27.5,1563,39,203,788,711,78,1472,62,83,74.7,63,5,1279,7208,3655,194,66,23,51,38,1386,1192,86.0,181
237,Jony,es  ESP,"MF,FW",Málaga,26,1991,2.4,143,2,14,49,90,7,128,4,9,44.4,4,0,111,610,352,18,5,4,7,12,108,94,87.0,25
238,Joan Jordán,es  ESP,MF,Eibar,23,1994,27.1,1506,18,145,834,630,59,1390,44,59,74.6,47,1,1054,4796,2323,120,53,8,38,28,1152,977,84.8,151
239,Willian José,br  BRA,FW,Real Sociedad,25,1991,30.7,1156,25,87,578,549,131,1100,23,30,76.7,23,2,869,3300,1203,66,15,9,57,53,1346,907,67.4,323
240,Jozabed,es  ESP,MF,Celta Vigo,26,1991,16.3,1013,27,158,650,261,31,1004,8,11,72.7,8,0,815,3573,1498,51,24,0,14,19,857,772,90.1,87
241,Juankar,es  ESP,DF,Málaga,27,1990,8.7,482,43,159,245,103,2,417,6,10,60.0,6,1,292,1476,738,30,11,0,8,3,278,256,92.1,13
242,Juanmi,es  ESP,"FW,MF",Real Sociedad,24,1993,16.5,532,11,74,229,259,84,527,6,17,35.3,7,0,418,1696,668,30,8,6,42,23,588,392,66.7,139
243,Juanpe,es  ESP,DF,Girona,26,1991,34.1,1608,153,894,710,90,40,1556,2,2,100.0,2,0,928,4191,1763,33,5,1,5,3,908,889,97.9,31
244,Juanpi,ve  VEN,"MF,FW",Málaga,23,1994,6.8,326,1,28,171,148,14,310,13,27,48.1,16,0,270,1119,513,29,10,2,13,26,299,230,76.9,53
245,David Juncà,es  ESP,DF,Eibar,23,1993,10.0,701,22,177,362,213,3,601,11,13,84.6,13,1,453,2626,1514,65,29,1,11,4,439,418,95.2,7
246,Aleksandar Katai,rs  SRB,"FW,MF",Alavés,26,1991,0.6,20,0,3,8,12,2,20,2,4,50.0,2,1,19,162,110,3,2,0,0,4,22,15,68.2,3
247,Olarenwaju Kayode,ng  NGA,"FW,MF",Girona,24,1993,4.4,107,0,13,44,59,12,106,5,8,62.5,6,1,77,408,290,14,3,2,16,6,174,76,43.7,33
248,Keko,es  ESP,"MF,FW",Málaga,25,1991,13.4,563,13,110,231,259,33,558,14,21,66.7,14,0,419,2242,1144,55,18,9,20,25,524,356,67.9,81
249,Kike,es  ESP,FW,Eibar,27,1989,27.3,1034,12,49,414,629,158,1001,15,25,60.0,16,1,714,3192,1157,71,23,14,94,37,1460,761,52.1,315
250,Simon Kjær,dk  DEN,DF,Sevilla,28,1989,17.5,951,127,542,437,25,18,942,1,1,100.0,1,0,573,2702,1195,16,2,0,2,2,559,545,97.5,8
251,Koke,es  ESP,"MF,FW",Atlético Madrid,25,1992,30.6,2407,52,423,1352,764,43,2248,28,45,62.2,33,1,1825,7490,3579,142,41,3,35,36,1883,1699,90.2,110
252,Geoffrey Kondogbia,cf  CTA,MF,Valencia,24,1993,29.0,1923,117,531,1245,271,27,1910,53,62,85.5,55,0,1477,7565,3816,131,29,2,22,35,1352,1255,92.8,63
253,Mateo Kovačić,hr  CRO,MF,Real Madrid,23,1994,11.0,858,15,192,575,188,4,853,23,24,95.8,23,0,777,4459,2065,74,32,0,13,13,723,687,95.0,15
254,Maksym Koval,ua  UKR,"GK,MF",La Coruña,24,1992,1.3,39,35,38,1,0,0,30,0,0,,0,0,23,106,59,0,0,0,1,0,16,16,100.0,0
255,Bojan Krkić,es  ESP,"FW,MF",Alavés,26,1990,4.9,194,2,23,110,78,12,189,9,11,81.8,10,1,162,976,387,20,6,3,11,9,196,136,69.4,37
256,Toni Kroos,de  GER,MF,Real Madrid,27,1990,25.1,2349,18,380,1415,739,42,2165,16,19,84.2,16,0,1834,9825,5159,231,69,9,9,13,1867,1773,95.0,62
257,Zdravko Kuzmanović,rs  SRB,MF,Málaga,29,1987,5.3,371,14,75,261,60,2,364,4,6,66.7,4,0,291,1221,479,21,9,0,0,5,283,270,95.4,7
258,Alberto de la Bella,es  ESP,DF,Real Sociedad,31,1985,17.0,1194,66,425,521,315,22,1069,6,13,46.2,6,0,746,3446,1664,67,32,2,18,6,810,741,91.5,53
259,Víctor Laguardia,es  ESP,DF,Alavés,27,1989,17.0,739,127,443,297,27,13,702,0,0,,0,0,345,2010,963,32,2,0,1,0,327,314,96.0,10
260,Aymeric Laporte,es  ESP,DF,Athletic Club,23,1994,19.0,1140,104,600,577,45,15,1109,3,5,60.0,4,1,729,4265,2318,52,6,0,5,1,700,686,98.0,18
261,Borja Lasso,es  ESP,MF,Sevilla,23,1994,0.6,40,0,4,32,9,0,40,0,0,,0,0,29,175,52,2,2,0,0,1,33,29,87.9,2
262,Toni Lato,es  ESP,DF,Valencia,19,1997,8.9,487,28,170,239,102,11,431,11,13,84.6,11,0,281,1166,572,19,10,0,5,5,264,241,91.3,16
263,Miguel Layún,mx  MEX,DF,Sevilla,29,1988,13.2,795,50,237,320,281,19,689,9,11,81.8,11,0,482,2247,1188,59,20,7,11,7,480,445,92.7,51
264,Iñigo Lekue,es  ESP,"DF,FW",Athletic Club,24,1993,23.5,1408,60,333,705,495,26,1262,43,74,58.1,47,5,924,5882,3129,167,54,9,29,17,914,801,87.6,45
265,Mauricio Lemos,uy  URU,"DF,MF",Las Palmas,21,1995,14.0,933,118,545,411,30,8,909,6,8,75.0,6,1,689,3350,1826,29,1,0,4,4,638,627,98.3,5
266,Clément Lenglet,fr  FRA,DF,Sevilla,22,1995,33.3,1944,260,1150,852,43,26,1926,9,9,100.0,9,0,1325,6736,3403,60,4,0,3,7,1261,1246,98.8,22
267,Pedro León,es  ESP,"FW,MF",Eibar,30,1986,10.3,558,9,54,160,387,34,459,14,26,53.8,16,1,341,1693,988,54,25,4,15,16,447,323,72.3,66
268,Sergio León,es  ESP,FW,Betis,28,1989,21.9,606,4,49,299,293,97,564,21,47,44.7,30,5,431,1859,1024,48,11,20,47,33,749,428,57.1,188
269,Jefferson Lerma,co  COL,MF,Levante,22,1994,23.7,1331,82,403,804,204,21,1323,11,16,68.8,11,1,859,4165,1852,62,25,1,17,8,816,764,93.6,40
270,Maxime Lestienne,be  BEL,"MF,FW",Málaga,25,1992,7.4,298,7,60,123,142,28,281,7,13,53.8,8,1,237,1297,705,37,10,8,16,9,247,203,82.2,35
271,Raúl Lizoain,es  ESP,GK,Las Palmas,26,1991,11.0,318,291,318,0,0,0,273,0,0,,0,0,194,699,383,0,0,0,0,1,153,153,100.0,0
272,Diego Llorente,es  ESP,DF,Real Sociedad,23,1993,25.8,1746,160,885,929,70,25,1726,11,12,91.7,11,0,1229,8001,4784,113,15,0,6,6,1171,1154,98.5,22
273,Marcos Llorente,es  ESP,MF,Real Madrid,22,1995,6.2,463,16,127,286,79,1,460,3,3,100.0,3,0,375,2341,826,29,10,1,1,4,348,342,98.3,4
274,Stanislav Lobotka,sk  SVK,MF,Celta Vigo,22,1994,34.0,2290,57,667,1494,324,11,2261,29,37,78.4,30,1,1802,10005,4487,114,40,1,20,25,1700,1630,95.9,39
275,David Lombán,es  ESP,DF,Eibar,30,1987,11.1,552,57,251,309,15,6,543,1,1,100.0,1,0,287,1464,566,9,0,0,1,0,273,266,97.4,6
276,Pedro López Muñoz,es  ESP,DF,Levante,33,1983,17.7,951,62,324,385,284,7,783,5,15,33.3,7,0,532,2260,1133,47,14,1,8,11,514,455,88.5,24
277,Adrián López,es  ESP,"FW,MF",La Coruña,29,1988,26.0,1245,48,178,549,606,143,1238,43,72,59.7,47,1,891,5048,2922,145,43,31,49,52,1206,926,76.8,251
278,Alberto López,es  ESP,DF,Málaga,22,1995,0.5,28,1,8,16,5,0,22,0,0,,0,0,12,44,15,1,0,0,1,1,10,9,90.0,0
279,Andoni López,es  ESP,DF,Athletic Club,21,1996,1.0,52,1,18,21,19,1,44,1,1,100.0,1,0,26,119,48,2,1,0,3,0,36,29,80.6,3
280,David López,es  ESP,"DF,MF",Espanyol,27,1989,37.0,2228,253,1231,1050,92,23,2167,7,12,58.3,9,0,1434,8601,4341,93,16,1,7,9,1342,1308,97.5,17
281,Diego López,es  ESP,GK,Espanyol,35,1981,10.5,249,232,249,0,0,0,169,0,0,,0,0,109,685,405,0,0,0,0,0,72,72,100.0,0
282,Iván López,es  ESP,DF,Levante,23,1993,1.9,110,8,41,45,34,1,91,5,5,100.0,5,0,71,424,280,7,4,0,0,1,60,54,90.0,2
283,Javi López,es  ESP,DF,Espanyol,31,1986,10.7,727,50,267,340,166,6,616,5,10,50.0,5,1,411,1937,1080,45,20,1,12,8,401,374,93.3,15
284,Pau López,es  ESP,GK,Espanyol,22,1994,27.5,762,686,761,3,1,1,553,0,0,,0,0,362,2017,1257,1,1,1,0,0,249,249,100.0,0
285,Pedro López,es  ESP,GK,Betis,22,1995,4.6,159,153,159,0,0,0,135,0,0,,0,0,103,382,219,0,0,0,0,0,87,86,98.9,0
286,Víctor López,es  ESP,"MF,FW",Alavés,20,1997,0.7,27,0,5,8,18,4,25,0,1,0.0,0,0,17,161,106,6,3,1,3,1,16,12,75.0,7
287,Anthony Lozano,hn  HON,"FW,MF",Girona,24,1993,5.3,181,1,17,100,87,25,180,9,14,64.3,9,0,132,849,523,21,11,3,11,9,187,138,73.8,43
288,José Luis Gayà,es  ESP,DF,Valencia,22,1995,32.4,1946,137,664,882,512,75,1787,38,58,65.5,39,1,1353,7020,3983,186,45,17,16,24,1263,1177,93.2,91
289,José Luis Morales,es  ESP,"MF,FW",Levante,30,1987,33.9,1442,34,211,608,780,167,1389,84,141,59.6,90,5,1214,7329,4486,188,67,48,70,104,1308,1005,76.8,269
290,Filipe Luís,br  BRA,DF,Atlético Madrid,31,1985,18.4,1338,58,399,671,367,32,1203,24,38,63.2,26,3,915,4914,2796,141,46,5,19,16,892,841,94.3,41
291,Luisinho,pt  POR,DF,La Coruña,32,1985,29.1,1834,108,682,845,441,26,1615,29,41,70.7,32,0,1153,6165,3198,115,57,5,16,24,1108,1049,94.7,46
292,Douglas Luiz,br  BRA,"MF,FW",Girona,19,1998,3.6,186,2,27,110,63,10,179,2,3,66.7,2,0,139,1027,499,19,7,1,7,3,164,127,77.4,22
293,Saša Lukić,rs  SRB,MF,Levante,20,1996,11.0,461,26,146,261,83,6,457,15,19,78.9,15,0,321,2038,1007,30,10,0,6,9,301,263,87.4,19
294,Antonio Luna,es  ESP,DF,Levante,26,1991,22.5,1141,104,442,487,285,22,959,17,21,81.0,17,1,679,3973,1948,94,35,4,12,14,633,571,90.2,56
295,Pablo Maffeo,es  ESP,"MF,DF",Girona,20,1997,29.4,1544,72,365,691,568,49,1339,42,65,64.6,49,0,930,4575,2168,110,31,7,40,39,902,787,87.3,114
296,Nemanja Maksimović,rs  SRB,"MF,FW",Valencia,22,1995,6.2,327,16,75,184,88,13,326,5,9,55.6,8,2,224,1111,644,22,6,1,7,4,235,205,87.2,23
297,Hugo Mallo,es  ESP,DF,Celta Vigo,26,1991,33.3,2473,137,771,1224,621,41,2203,19,36,52.8,24,1,1567,8036,4110,174,52,12,24,18,1615,1490,92.3,89
298,Aïssa Mandi,dz  ALG,DF,Betis,25,1991,33.6,2423,247,1115,1330,124,16,2363,9,11,81.8,9,0,1729,8456,4650,137,25,0,8,6,1733,1695,97.8,22
299,Martín Mantovani,ar  ARG,DF,Leganés,33,1984,11.3,495,77,301,203,9,6,482,1,1,100.0,1,0,239,1211,486,10,1,0,2,1,219,215,98.2,5
300,José Manuel Jurado,es  ESP,"MF,FW",Espanyol,31,1986,16.7,796,9,140,465,281,25,782,37,53,69.8,39,2,685,3705,1781,80,38,6,30,22,722,586,81.2,82
301,Marcelo,br  BRA,DF,Real Madrid,29,1988,25.1,2129,59,426,907,920,109,1976,39,63,61.9,40,1,1709,7860,4771,281,58,32,29,20,1696,1564,92.2,131
302,Óscar de Marcos,es  ESP,"DF,MF",Athletic Club,28,1989,18.4,1010,54,187,455,422,45,911,12,19,63.2,12,0,643,2982,1670,85,32,6,18,9,723,613,84.8,75
