,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live_Pass Types,Dead_Pass Types,FK_Pass Types,TB_Pass Types,Press_Pass Types,Sw_Pass Types,Crs_Pass Types,CK_Pass Types,In_Corner Kicks,Out_Corner Kicks,Str_Corner Kicks,Ground_Height,Low_Height,High_Height,Left_Body Parts,Right_Body Parts,Head_Body Parts,TI_Body Parts,Other_Body Parts,Cmp,Off_Outcomes,Out_Outcomes,Int_Outcomes,Blocks_Outcomes
156,Andrés Fernández,es  ESP,GK,Villarreal,30,1986,2.5,50,32,18,3,0,8,0,0,0,0,0,0,20,1,29,1,45,0,0,4,32,1,1,0,0
157,Augusto Fernández,ar  ARG,"MF,FW",Atlético Madrid,31,1986,1.2,76,74,2,1,0,10,2,0,0,0,0,0,56,4,16,11,58,4,0,1,62,2,0,2,1
158,Carlos Fernández,es  ESP,FW,Sevilla,21,1996,1.5,35,33,2,0,0,11,0,1,0,0,0,0,24,8,3,18,9,6,0,2,26,0,0,1,1
159,Enzo Fernández,es  ESP,MF,Alavés,22,1995,0.8,30,30,0,0,0,5,0,0,0,0,0,0,26,3,1,2,26,2,0,0,17,0,2,1,2
160,Raúl Fernández,es  ESP,GK,Levante,29,1988,11.0,254,136,118,40,0,18,10,0,0,0,0,0,37,6,211,5,200,0,0,22,133,1,18,2,2
161,Junior Firpo,es  ESP,"DF,MF",Betis,20,1996,13.2,616,563,53,2,0,68,1,15,0,0,0,0,445,68,103,448,71,35,51,3,513,1,13,9,15
162,Mathieu Flamini,fr  FRA,MF,Getafe,33,1984,5.3,155,154,1,0,0,30,4,4,0,0,0,0,89,25,41,33,100,12,1,2,102,2,6,2,1
163,Andreu Fontàs,es  ESP,DF,Celta Vigo,27,1989,9.8,701,687,14,11,0,124,12,0,0,0,0,0,571,21,109,606,66,23,2,0,618,2,5,8,2
164,Pablo Fornals,es  ESP,"MF,FW",Villarreal,21,1996,29.1,1346,1331,15,3,2,254,38,34,10,0,0,0,1030,122,194,130,1147,43,1,9,1042,12,25,38,45
165,Gabi,es  ESP,MF,Atlético Madrid,34,1983,26.2,1760,1646,114,83,1,269,59,15,27,0,0,0,1268,137,355,76,1586,77,4,7,1463,8,17,31,30
166,Gabriel,br  BRA,MF,Leganés,23,1993,26.3,1173,1151,22,18,2,263,47,24,0,0,0,0,704,176,293,784,180,128,3,17,795,8,33,37,41
167,Nicolás Gaitán,ar  ARG,"MF,FW",Atlético Madrid,29,1988,2.5,106,98,8,2,0,28,4,5,5,0,0,0,64,15,27,80,14,10,1,0,73,1,4,4,3
168,Bruno Gama,pt  POR,"FW,MF",La Coruña,29,1987,1.3,47,45,2,0,0,5,1,4,2,0,0,0,34,1,12,4,41,2,0,0,34,0,1,3,1
169,Kévin Gameiro,fr  FRA,FW,Atlético Madrid,30,1987,12.6,226,221,5,0,0,43,1,6,0,0,0,0,180,24,22,24,179,17,1,2,177,0,0,6,7
170,Ganso,br  BRA,MF,Sevilla,27,1989,5.7,327,310,17,10,1,54,7,2,4,0,0,0,273,32,22,258,53,12,2,2,267,1,5,9,9
171,Ezequiel Garay,ar  ARG,DF,Valencia,30,1986,22.5,1084,1061,23,22,0,182,28,1,0,0,0,0,790,90,204,72,909,71,1,3,904,1,26,9,12
172,Aleix García,es  ESP,MF,Girona,20,1997,9.6,549,495,54,19,0,114,53,7,32,0,0,0,385,38,126,102,406,30,1,4,434,4,15,8,10
173,Borja García,es  ESP,"MF,FW",Girona,26,1990,30.9,1399,1328,71,28,1,327,70,47,35,0,0,0,996,122,281,138,1176,60,8,10,1143,7,18,35,27
174,Dani García,es  ESP,MF,Eibar,27,1990,30.8,1618,1589,29,24,1,265,71,10,1,0,0,0,1022,199,397,252,1154,176,3,6,1298,2,46,29,21
175,David García,es  ESP,DF,Las Palmas,35,1982,9.6,475,454,21,11,0,58,9,4,0,0,0,0,315,44,116,24,394,42,10,2,369,1,22,8,8
176,Javi García,es  ESP,"MF,DF",Betis,30,1987,26.7,1631,1609,22,21,0,250,30,0,0,0,0,0,1375,83,173,303,1214,84,0,5,1483,0,27,17,10
177,Manu García,es  ESP,MF,Alavés,31,1986,27.1,997,979,18,7,1,233,26,11,0,0,0,0,650,105,242,564,269,118,8,2,724,7,34,19,27
178,Sergio García,es  ESP,"FW,MF",Espanyol,34,1983,18.3,434,418,16,2,1,92,12,21,1,0,0,0,292,76,66,102,290,29,5,3,299,3,7,24,23
179,Mario Gaspar,es  ESP,DF,Villarreal,26,1990,31.2,1775,1514,261,31,0,298,17,55,0,0,0,0,1098,301,376,116,1297,101,230,0,1363,5,44,39,63
180,Johannes Geis,de  GER,"DF,MF",Sevilla,23,1993,7.6,381,364,17,14,0,54,17,6,1,0,0,0,254,26,101,54,296,24,2,3,315,2,1,2,1
181,Carles Gil,es  ESP,"FW,MF",La Coruña,24,1992,5.3,217,206,11,5,2,65,3,4,5,0,0,0,183,17,17,181,30,5,1,0,186,0,3,7,7
182,Dani Giménez,es  ESP,GK,Betis,34,1983,3.4,91,74,17,8,0,15,1,0,0,0,0,0,43,5,43,8,75,0,0,8,60,0,5,1,0
183,Diego Godín,uy  URU,DF,Atlético Madrid,31,1986,28.4,1225,1177,48,46,1,165,22,1,0,0,0,0,838,127,260,217,898,77,2,10,1026,2,30,13,10
184,André Gomes,pt  POR,"MF,FW",Barcelona,24,1993,7.1,356,355,1,1,1,84,5,3,0,0,0,0,311,22,23,105,228,13,0,2,311,3,5,7,7
185,Ibai Gómez,es  ESP,"MF,FW",Alavés,27,1989,25.7,934,767,167,65,6,199,55,62,71,2,1,0,523,100,311,110,765,40,13,3,616,8,25,33,28
186,Maxi Gómez,uy  URU,FW,Celta Vigo,20,1996,34.0,626,574,52,5,1,137,16,16,0,0,0,0,376,118,132,60,436,85,2,14,455,2,17,13,21
187,Sergi Gómez,es  ESP,DF,Celta Vigo,25,1992,29.8,1629,1607,22,19,0,230,45,3,0,0,0,0,1250,119,260,146,1325,116,3,5,1410,4,37,14,13
188,Vicente Gómez,es  ESP,MF,Las Palmas,28,1988,16.9,891,875,16,16,0,125,15,11,0,0,0,0,709,86,96,665,153,54,0,3,765,2,10,11,10
189,Adrián González,es  ESP,MF,Málaga,29,1988,26.0,1096,1070,26,18,0,233,51,9,2,0,0,0,701,156,239,732,192,117,3,11,863,6,13,25,35
190,Álvaro González,es  ESP,DF,Villarreal,27,1990,32.2,1445,1407,38,25,1,199,33,4,0,0,0,0,982,134,329,184,1125,105,11,4,1180,2,44,15,14
191,Bruno González,es  ESP,DF,Getafe,27,1990,17.1,381,357,24,24,0,47,11,2,0,0,0,0,195,43,143,57,235,75,0,0,249,2,24,5,9
192,Diego González,es  ESP,DF,Málaga,22,1995,15.9,573,515,58,5,0,114,8,11,2,0,0,0,308,77,188,202,223,74,51,2,410,4,26,9,8
193,Fabio González,es  ESP,MF,Las Palmas,20,1997,0.7,44,44,0,0,0,7,0,0,0,0,0,0,38,4,2,0,44,0,0,0,37,0,1,5,0
194,Mario González,es  ESP,FW,Villarreal,21,1996,0.2,7,7,0,0,0,2,0,1,0,0,0,0,3,3,1,0,3,3,0,0,4,0,0,0,0
195,Andoni Gorosabel,es  ESP,DF,Real Sociedad,20,1996,0.8,47,42,5,0,0,5,1,2,0,0,0,0,32,8,7,4,35,3,5,0,39,0,1,0,1
196,Julio Gracia,es  ESP,"FW,MF",Betis,19,1998,0.3,21,21,0,0,0,7,0,0,0,0,0,0,18,1,2,2,18,1,0,0,17,0,0,1,2
197,Álex Granell,es  ESP,MF,Girona,28,1988,31.6,1851,1627,224,137,0,371,130,72,82,0,0,0,1108,196,547,1485,221,115,3,9,1379,13,37,36,46
198,Esteban Granero,es  ESP,"MF,FW",Espanyol,30,1987,13.7,760,673,87,46,1,121,27,22,38,0,0,0,541,57,162,64,653,28,3,3,613,3,18,9,7
199,Antoine Griezmann,fr  FRA,FW,Atlético Madrid,26,1991,27.9,1068,1009,59,17,1,215,34,23,20,0,0,0,777,118,173,825,170,53,2,10,815,7,15,29,42
200,Vicente Guaita,es  ESP,GK,Getafe,30,1987,33.0,831,505,326,99,0,76,16,0,0,0,0,0,134,27,670,45,623,0,0,60,347,7,25,5,4
201,Andrés Guardado,mx  MEX,MF,Betis,30,1986,25.2,1533,1440,93,45,4,252,72,40,41,0,0,0,1119,116,298,1309,158,45,5,7,1269,1,33,22,38
202,Gonçalo Guedes,pt  POR,"MF,FW",Valencia,20,1996,27.1,979,956,23,8,3,213,31,60,4,0,0,0,745,84,150,128,819,18,9,0,749,4,22,19,46
203,Ramiro Guerra,uy  URU,MF,Villarreal,20,1997,0.8,31,31,0,0,0,4,0,1,0,0,0,0,24,5,2,4,24,2,0,1,24,1,1,1,0
204,Francis Guerrero,es  ESP,"DF,MF",Betis,21,1996,11.0,597,533,64,6,0,80,7,24,0,0,0,0,406,96,95,101,394,31,58,5,453,1,20,16,27
205,Guilherme,br  BRA,MF,La Coruña,26,1991,29.3,1434,1369,65,47,1,250,55,14,14,0,0,0,1041,159,234,110,1175,115,3,14,1196,3,27,30,24
206,Gerard Gumbau,es  ESP,MF,Leganés,22,1994,16.0,538,530,8,7,0,94,31,0,1,0,0,0,339,63,136,401,84,42,0,3,417,5,16,7,9
207,Jon Guridi,es  ESP,"MF,FW",Real Sociedad,22,1995,0.6,20,19,1,0,0,3,0,0,1,0,0,0,17,0,3,14,5,1,0,0,17,0,0,1,0
208,Alejandro Gutiérrez Mozo,es  ESP,MF,Leganés,22,1995,0.5,16,15,1,1,0,4,0,0,0,0,0,0,14,0,2,1,13,2,0,0,14,0,0,1,0
209,Hacen,mr  MTN,MF,Levante,19,1997,0.9,38,38,0,0,0,7,0,0,0,0,0,0,23,5,10,2,26,8,0,1,25,0,1,2,0
210,Munir El Haddadi,ma  MAR,FW,Alavés,21,1995,27.1,704,604,100,36,3,157,38,45,33,0,1,0,443,84,177,543,75,59,4,8,463,6,20,24,39
211,Achraf Hakimi,ma  MAR,DF,Real Madrid,18,1998,8.4,480,436,44,1,0,70,7,21,0,0,0,0,353,58,69,40,380,10,43,4,394,1,8,2,17
212,Alen Halilović,hr  CRO,"FW,MF",Las Palmas,21,1996,14.5,514,453,61,28,0,74,35,56,20,0,0,0,354,52,108,398,86,16,13,0,373,2,13,12,20
213,Mario Hermoso,es  ESP,DF,Espanyol,22,1995,21.4,982,949,33,28,0,126,51,0,2,0,0,0,553,63,366,689,158,114,2,1,711,3,31,10,11
214,Hernán,es  ESP,MF,Las Palmas,26,1990,3.9,231,227,4,2,1,45,3,0,1,0,0,0,206,7,18,21,200,7,1,0,208,0,0,5,2
215,Héctor Hernández,es  ESP,MF,Alavés,26,1991,0.2,13,13,0,0,0,9,0,0,0,0,0,0,10,0,3,4,8,1,0,0,11,0,0,1,0
216,Lucas Hernández,fr  FRA,DF,Atlético Madrid,21,1996,23.6,1098,978,120,9,0,149,13,15,0,0,0,0,743,125,230,831,74,53,111,10,867,4,28,16,30
217,Luis Hernández,es  ESP,DF,Málaga,28,1989,36.0,1464,1394,70,39,0,237,31,19,0,0,0,0,843,168,453,76,1129,192,30,5,1121,3,36,13,28
218,Pablo Hernández,cl  CHI,MF,Celta Vigo,30,1986,20.3,1233,1210,23,22,0,169,34,8,0,0,0,0,844,116,273,882,180,124,1,8,1027,1,22,10,18
219,Theo Hernández,fr  FRA,DF,Real Madrid,19,1997,10.7,626,579,47,0,1,91,8,24,0,0,0,0,501,54,71,519,35,17,47,2,523,3,5,16,18
220,Borja Herrera,es  ESP,DF,Las Palmas,24,1993,2.7,185,170,15,0,0,21,2,8,0,0,0,0,135,19,31,131,27,9,15,0,157,0,3,3,6
221,Iago Herrerín,es  ESP,GK,Athletic Club,29,1988,8.0,235,183,52,16,0,33,11,0,0,0,0,0,54,10,171,12,194,0,0,21,139,0,14,1,0
222,Andrew Hjulsager,dk  DEN,"DF,MF",Celta Vigo,22,1995,0.2,7,7,0,0,0,1,0,1,0,0,0,0,5,0,2,2,5,0,0,0,4,0,0,1,0
223,Brown Ideye,ng  NGA,FW,Málaga,28,1988,8.2,156,150,6,1,1,43,2,4,0,0,0,0,97,19,40,17,109,20,0,2,109,0,5,6,2
224,Asier Illarramendi,es  ESP,MF,Real Sociedad,27,1990,35.1,2481,2342,139,123,3,425,50,33,6,0,0,0,2016,143,322,303,2088,63,9,4,2157,10,31,32,38
225,Andrés Iniesta,es  ESP,"MF,FW",Barcelona,33,1984,20.7,1534,1514,20,15,3,318,52,27,1,0,0,0,1252,116,166,210,1308,10,4,2,1325,15,19,29,28
226,Takashi Inui,jp  JPN,"MF,FW",Eibar,29,1988,29.1,953,916,37,3,0,206,30,51,12,0,0,0,705,104,144,111,755,51,22,8,726,4,32,19,35
227,Gorka Iraizoz,es  ESP,GK,Girona,36,1981,8.5,189,134,55,22,0,15,3,0,0,0,0,0,45,12,132,12,128,1,0,35,106,1,4,0,2
228,Carlos Isaac,es  ESP,DF,Atlético Madrid,19,1998,0.7,43,36,7,1,0,2,0,1,0,0,0,0,30,6,7,0,34,1,6,0,35,0,1,1,2
229,Isco,es  ESP,"MF,FW",Real Madrid,25,1992,19.6,1595,1515,80,14,8,263,48,68,44,0,0,0,1302,97,196,191,1380,6,12,4,1355,8,26,24,42
230,Manuel Iturra,cl  CHI,MF,Málaga,33,1984,17.6,610,592,18,8,1,119,14,10,3,0,0,0,406,50,154,40,505,39,7,2,476,2,10,20,6
231,Ander Iturraspe,es  ESP,MF,Athletic Club,28,1989,21.2,1220,1113,107,68,0,238,61,27,37,0,0,0,795,121,304,202,872,120,1,4,974,7,32,19,16
232,Ivi,es  ESP,"MF,FW",Levante,23,1994,19.6,676,622,54,17,0,130,39,62,27,0,0,1,382,98,196,104,517,36,9,6,445,1,30,11,33
233,Adnan Januzaj,be  BEL,"FW,MF",Real Sociedad,22,1995,17.4,560,509,51,11,3,98,30,42,32,0,0,0,424,27,109,456,89,3,8,2,419,6,12,7,28
234,Jason,es  ESP,"MF,FW",Levante,23,1994,19.8,564,540,24,6,0,157,19,47,12,0,0,0,391,67,106,64,447,29,6,6,375,6,13,18,33
235,Álvaro Jiménez,es  ESP,"MF,FW",Getafe,22,1995,6.0,152,151,1,0,0,31,5,17,1,0,0,0,103,11,38,11,117,17,0,1,88,0,9,3,13
236,Joaquín,es  ESP,"FW,MF",Betis,36,1981,27.5,1312,1225,87,24,4,182,46,45,49,0,0,0,987,103,222,81,1155,54,10,2,1085,6,21,26,21
237,Jony,es  ESP,"MF,FW",Málaga,26,1991,2.4,109,94,15,4,1,28,5,18,8,0,0,0,55,12,42,85,14,7,3,0,52,0,4,2,12
238,Joan Jordán,es  ESP,MF,Eibar,23,1994,27.1,1269,1156,113,43,1,237,73,40,62,0,0,0,829,137,303,155,1001,94,1,4,997,5,28,19,21
239,Willian José,br  BRA,FW,Real Sociedad,25,1991,30.7,865,816,49,4,2,157,36,18,2,0,0,0,625,94,146,109,663,67,0,12,639,5,17,22,27
240,Jozabed,es  ESP,MF,Celta Vigo,26,1991,16.3,884,876,8,2,0,215,34,11,4,0,0,0,689,98,97,84,758,36,2,4,764,2,8,16,16
241,Juankar,es  ESP,DF,Málaga,27,1990,8.7,405,338,67,6,1,87,8,20,0,0,0,0,223,76,106,269,52,21,61,0,299,1,18,8,15
242,Juanmi,es  ESP,"FW,MF",Real Sociedad,24,1993,16.5,351,345,6,1,0,67,5,8,0,0,0,0,285,27,39,43,285,16,2,2,282,1,6,7,12
243,Juanpe,es  ESP,DF,Girona,26,1991,34.1,1372,1319,53,49,0,265,103,8,0,0,0,0,803,105,464,338,829,167,4,2,1021,5,55,18,20
244,Juanpi,ve  VEN,"MF,FW",Málaga,23,1994,6.8,222,203,19,9,1,49,9,4,5,0,0,0,161,25,36,176,29,11,2,2,174,1,2,10,6
245,David Juncà,es  ESP,DF,Eibar,23,1993,10.0,633,530,103,7,1,78,29,42,8,0,0,0,308,73,252,468,29,42,88,5,441,1,18,11,22
246,Aleksandar Katai,rs  SRB,"FW,MF",Alavés,26,1991,0.6,11,11,0,0,0,3,0,0,0,0,0,0,11,0,0,6,5,0,0,0,9,1,0,0,0
247,Olarenwaju Kayode,ng  NGA,"FW,MF",Girona,24,1993,4.4,55,54,1,0,1,9,2,2,0,0,0,0,34,13,8,3,37,11,0,2,34,0,0,2,6
248,Keko,es  ESP,"MF,FW",Málaga,25,1991,13.4,405,399,6,1,0,83,14,36,0,0,0,0,276,54,75,34,340,17,4,3,286,4,11,6,18
249,Kike,es  ESP,FW,Eibar,27,1989,27.3,700,667,33,0,0,169,4,15,0,0,0,0,441,136,123,159,373,73,3,51,502,2,16,20,34
250,Simon Kjær,dk  DEN,DF,Sevilla,28,1989,17.5,792,782,10,9,0,103,18,0,0,0,0,0,542,57,193,125,548,104,1,0,654,0,30,2,6
251,Koke,es  ESP,"MF,FW",Atlético Madrid,25,1992,30.6,2078,1914,164,68,4,380,80,53,87,0,0,0,1511,160,407,185,1823,51,4,6,1659,19,25,38,47
252,Geoffrey Kondogbia,cf  CTA,MF,Valencia,24,1993,29.0,1549,1532,17,15,3,371,59,4,0,0,0,0,1224,97,228,1229,251,41,1,4,1333,6,31,35,16
253,Mateo Kovačić,hr  CRO,MF,Real Madrid,23,1994,11.0,774,765,9,7,1,97,15,4,0,0,0,0,713,23,38,31,733,5,1,2,715,1,7,11,7
254,Maksym Koval,ua  UKR,"GK,MF",La Coruña,24,1992,1.3,34,25,9,2,0,4,0,0,0,0,0,0,15,0,19,2,23,0,0,9,21,0,1,0,0
255,Bojan Krkić,es  ESP,"FW,MF",Alavés,26,1990,4.9,138,133,5,1,0,30,3,4,0,0,0,0,113,10,15,10,119,6,0,2,109,0,1,4,3
256,Toni Kroos,de  GER,MF,Real Madrid,27,1990,25.1,2160,1963,197,71,2,339,126,49,117,1,4,0,1680,139,341,330,1791,19,9,5,1919,5,13,32,21
257,Zdravko Kuzmanović,rs  SRB,MF,Málaga,29,1987,5.3,340,333,7,5,0,78,8,2,1,0,0,0,268,23,49,16,306,14,1,0,295,3,4,4,2
258,Alberto de la Bella,es  ESP,DF,Real Sociedad,31,1985,17.0,1035,907,128,6,0,199,29,58,0,0,0,0,633,148,254,732,105,60,122,1,812,2,24,12,24
259,Víctor Laguardia,es  ESP,DF,Alavés,27,1989,17.0,578,538,40,40,0,96,24,1,0,0,0,0,270,66,242,36,453,74,0,2,388,0,28,12,5
260,Aymeric Laporte,es  ESP,DF,Athletic Club,23,1994,19.0,991,959,32,28,0,139,44,9,0,0,0,0,662,68,261,701,172,90,4,0,809,3,22,11,10
261,Borja Lasso,es  ESP,MF,Sevilla,23,1994,0.6,35,35,0,0,1,9,0,0,0,0,0,0,31,1,3,14,21,0,0,0,25,0,2,5,1
262,Toni Lato,es  ESP,DF,Valencia,19,1997,8.9,395,336,59,4,0,69,6,11,0,0,0,0,246,62,87,277,42,16,55,2,311,3,5,6,16
263,Miguel Layún,mx  MEX,DF,Sevilla,29,1988,13.2,651,547,104,4,1,92,24,33,10,0,0,0,383,88,180,89,432,35,89,0,483,1,20,14,23
264,Iñigo Lekue,es  ESP,"DF,FW",Athletic Club,24,1993,23.5,1157,1006,151,6,1,202,24,56,0,0,0,0,705,158,294,147,786,63,144,2,862,8,27,21,45
265,Mauricio Lemos,uy  URU,"DF,MF",Las Palmas,21,1995,14.0,813,797,16,16,0,134,47,0,0,0,0,0,603,69,141,99,665,37,0,5,717,0,10,9,9
266,Clément Lenglet,fr  FRA,DF,Sevilla,22,1995,33.3,1679,1660,19,16,0,231,20,0,1,0,0,0,1231,127,321,1346,180,120,2,1,1385,4,29,27,22
267,Pedro León,es  ESP,"FW,MF",Eibar,30,1986,10.3,439,340,99,28,0,55,43,49,65,0,0,0,192,52,195,55,333,35,6,3,244,3,15,8,19
268,Sergio León,es  ESP,FW,Betis,28,1989,21.9,380,340,40,0,0,82,14,9,3,0,0,0,251,44,85,47,285,29,1,8,256,2,7,4,20
269,Jefferson Lerma,co  COL,MF,Levante,22,1994,23.7,1098,1086,12,10,1,266,26,3,0,0,0,0,762,113,223,98,825,118,2,1,891,6,27,11,11
270,Maxime Lestienne,be  BEL,"MF,FW",Málaga,25,1992,7.4,232,215,17,6,0,50,12,23,9,0,0,0,163,20,49,192,33,5,2,0,159,2,9,6,11
271,Raúl Lizoain,es  ESP,GK,Las Palmas,26,1991,11.0,267,221,46,15,0,34,4,0,0,0,0,0,161,9,97,166,58,0,0,42,207,0,7,4,0
272,Diego Llorente,es  ESP,DF,Real Sociedad,23,1993,25.8,1524,1504,20,18,0,223,54,4,0,0,0,0,1194,76,254,248,1150,92,2,1,1329,5,25,13,19
273,Marcos Llorente,es  ESP,MF,Real Madrid,22,1995,6.2,428,425,3,3,0,48,11,2,0,0,0,0,373,16,39,24,386,13,0,2,392,0,5,5,3
274,Stanislav Lobotka,sk  SVK,MF,Celta Vigo,22,1994,34.0,2065,2031,34,31,0,363,52,6,1,0,0,0,1654,170,241,231,1718,101,1,4,1858,4,13,33,20
275,David Lombán,es  ESP,DF,Eibar,30,1987,11.1,471,462,9,9,0,62,27,0,0,0,0,0,249,65,157,37,339,71,0,2,370,2,28,3,4
276,Pedro López Muñoz,es  ESP,DF,Levante,33,1983,17.7,799,628,171,9,0,139,10,38,1,0,0,0,414,150,235,40,544,46,161,3,588,1,30,18,26
277,Adrián López,es  ESP,"FW,MF",La Coruña,29,1988,26.0,921,914,7,1,3,235,9,46,4,0,0,0,615,129,177,102,669,113,2,4,620,14,18,21,32
278,Alberto López,es  ESP,DF,Málaga,22,1995,0.5,22,16,6,0,0,4,0,1,0,0,0,0,8,8,6,9,4,3,6,0,15,0,2,1,0
279,Andoni López,es  ESP,DF,Athletic Club,21,1996,1.0,43,35,8,0,0,11,1,0,0,0,0,0,23,15,5,26,3,4,8,0,33,0,0,0,2
280,David López,es  ESP,"DF,MF",Espanyol,27,1989,37.0,1917,1852,65,55,2,296,51,4,0,0,0,0,1285,147,485,175,1527,178,8,7,1539,4,41,22,31
281,Diego López,es  ESP,GK,Espanyol,35,1981,10.5,204,124,80,15,0,18,4,0,0,0,0,0,48,20,136,21,138,1,0,29,113,0,7,2,1
282,Iván López,es  ESP,DF,Levante,23,1993,1.9,98,79,19,0,0,29,10,6,0,0,0,0,45,13,40,3,68,6,19,1,75,1,6,1,3
283,Javi López,es  ESP,DF,Espanyol,31,1986,10.7,601,489,112,4,0,100,6,19,0,0,0,0,323,116,162,71,377,35,108,2,435,3,15,16,20
284,Pau López,es  ESP,GK,Espanyol,22,1994,27.5,628,415,213,65,0,58,15,0,0,0,0,0,177,28,423,450,37,0,0,105,342,1,29,3,3
285,Pedro López,es  ESP,GK,Betis,22,1995,4.6,143,119,24,3,0,26,3,0,0,0,0,0,88,2,53,11,114,0,0,16,113,0,4,0,0
286,Víctor López,es  ESP,"MF,FW",Alavés,20,1997,0.7,18,16,2,0,0,4,1,1,1,0,0,0,8,4,6,1,13,4,0,0,10,0,0,0,2
287,Anthony Lozano,hn  HON,"FW,MF",Girona,24,1993,5.3,114,113,1,0,0,30,1,8,0,0,0,0,77,14,23,11,80,19,0,2,75,1,7,2,5
288,José Luis Gayà,es  ESP,DF,Valencia,22,1995,32.4,1614,1449,165,12,1,293,20,79,0,0,0,0,1084,159,371,1236,144,64,153,3,1259,7,47,30,44
289,José Luis Morales,es  ESP,"MF,FW",Levante,30,1987,33.9,1011,955,56,12,4,243,42,97,19,0,2,0,692,103,216,177,775,31,19,4,640,5,34,25,98
290,Filipe Luís,br  BRA,DF,Atlético Madrid,31,1985,18.4,1132,988,144,11,1,223,14,32,1,0,0,0,739,175,218,893,52,47,132,1,904,6,16,26,38
291,Luisinho,pt  POR,DF,La Coruña,32,1985,29.1,1517,1294,223,4,0,213,19,70,6,0,0,0,888,238,391,1130,82,82,213,1,1141,8,50,21,45
292,Douglas Luiz,br  BRA,"MF,FW",Girona,19,1998,3.6,143,136,7,3,0,27,4,2,3,0,0,0,102,19,22,16,109,14,1,3,110,1,3,2,4
293,Saša Lukić,rs  SRB,MF,Levante,20,1996,11.0,367,362,5,5,0,88,1,3,0,0,0,0,295,35,37,54,285,20,0,4,301,2,4,7,8
294,Antonio Luna,es  ESP,DF,Levante,26,1991,22.5,963,782,181,12,0,173,28,47,0,0,0,0,506,137,320,601,141,47,169,3,656,2,26,28,30
295,Pablo Maffeo,es  ESP,"MF,DF",Girona,20,1997,29.4,1216,1008,208,3,0,223,40,89,3,0,0,0,588,209,419,129,749,97,200,7,838,4,40,22,38
296,Nemanja Maksimović,rs  SRB,"MF,FW",Valencia,22,1995,6.2,262,261,1,1,0,40,6,5,0,0,0,0,194,17,51,16,212,24,0,3,217,1,12,3,2
297,Hugo Mallo,es  ESP,DF,Celta Vigo,26,1991,33.3,2152,1870,282,30,0,422,43,94,0,0,0,0,1203,314,635,235,1454,170,252,3,1575,10,76,29,81
298,Aïssa Mandi,dz  ALG,DF,Betis,25,1991,33.6,2128,2064,64,54,0,276,49,3,0,0,0,0,1775,97,256,214,1775,94,10,8,1931,4,29,19,10
299,Martín Mantovani,ar  ARG,DF,Leganés,33,1984,11.3,401,386,15,8,0,66,10,0,0,0,0,0,216,32,153,42,253,81,7,1,300,0,18,3,4
300,José Manuel Jurado,es  ESP,"MF,FW",Espanyol,31,1986,16.7,631,614,17,6,1,128,19,18,1,0,0,0,513,45,73,84,526,11,7,0,498,3,13,22,20
301,Marcelo,br  BRA,DF,Real Madrid,29,1988,25.1,1882,1724,158,12,0,300,77,142,10,0,0,0,1226,211,445,1463,240,34,136,5,1496,8,27,37,66
302,Óscar de Marcos,es  ESP,"DF,MF",Athletic Club,28,1989,18.4,866,766,100,1,0,157,13,54,2,0,0,0,527,160,179,57,654,49,97,2,643,4,24,18,42
303,José María Giménez,uy  URU,DF,Atlético Madrid,22,1995,18.8,763,713,50,26,0,118,19,1,0,0,0,0,462,64,237,111,541,62,18,4,579,1,21,14,9
304,Adrián Marín,es  ESP,DF,Villarreal,20,1997,2.6,103,96,7,0,0,14,1,1,0,0,0,0,79,17,7,83,5,6,7,0,83,1,5,2,0
305,Guillermo Maripán,cl  CHI,DF,Alavés,23,1994,17.0,470,457,13,13,0,81,11,0,0,0,0,0,307,37,126,49,360,47,0,2,344,2,18,6,6
306,Roger Martí,es  ESP,FW,Levante,26,1991,10.7,203,194,9,0,1,36,4,13,0,0,0,0,147,26,30,25,159,14,0,1,133,1,9,4,12
307,Aarón Martín,es  ESP,DF,Espanyol,20,1997,31.3,1369,1118,251,24,0,227,29,91,17,1,3,0,764,240,365,948,113,89,209,1,1010,7,39,21,65
308,Carlos Martínez,es  ESP,DF,Real Sociedad,31,1986,0.0,6,5,1,0,0,1,0,0,0,0,0,0,3,0,3,1,3,1,1,0,3,0,0,1,0
309,Emiliano Martínez,ar  ARG,GK,Getafe,24,1992,5.0,131,70,61,20,0,7,1,0,0,0,0,0,13,5,113,8,90,0,0,8,61,2,4,0,0
310,Roger Martínez,co  COL,FW,Villarreal,23,1994,2.6,61,60,1,0,0,13,1,4,0,0,0,0,42,12,7,15,39,5,0,0,44,0,2,1,1
311,Javier Mascherano,ar  ARG,DF,Barcelona,33,1984,6.0,430,424,6,5,4,44,22,1,0,0,0,0,329,22,79,37,374,16,1,1,386,5,6,2,5
312,Borja Mayoral,es  ESP,FW,Real Madrid,20,1997,3.9,113,108,5,0,0,16,1,1,0,0,0,0,99,8,6,14,91,6,0,1,94,1,2,4,2
313,Róbert Mazáň,sk  SVK,DF,Celta Vigo,23,1994,0.9,80,75,5,0,0,13,1,3,0,0,0,0,54,15,11,56,17,1,5,0,70,0,2,2,0
314,Óscar Melendo,es  ESP,"MF,FW",Espanyol,19,1997,7.7,261,255,6,1,0,38,5,5,2,0,0,0,207,16,38,215,29,10,3,2,217,1,3,3,9
