,Player,Nation,Pos,Squad,Age,Born,90s,Tkl_Tackles,TklW_Tackles,Def 3rd_Tackles,Mid 3rd_Tackles,Att 3rd_Tackles,Tkl_Vs Dribbles,Att_Vs Dribbles,Tkl%_Vs Dribbles,Past_Vs Dribbles,Press_Pressures,Succ_Pressures,%_Pressures,Def 3rd_Pressures,Mid 3rd_Pressures,Att 3rd_Pressures,Blocks_Blocks,Sh_Blocks,ShSv_Blocks,Pass_Blocks,Int,Tkl+Int,Clr,Err
158,Carlos Fernández,es  ESP,FW,Sevilla,21,1996,1.5,1,1,1,0,0,0,2,0.0,2,42,12,28.6,1,19,22,0,0,0,0,0,1,0,0
159,Enzo Fernández,es  ESP,MF,Alavés,22,1995,0.8,2,2,2,0,0,0,0,,0,39,9,23.1,7,25,7,1,0,0,1,0,2,1,0
160,Raúl Fernández,es  ESP,GK,Levante,29,1988,11.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,1,0,0,1,0,0,2,0
161,Junior Firpo,es  ESP,"DF,MF",Betis,20,1996,13.2,18,7,13,3,2,7,16,43.8,9,179,61,34.1,100,66,13,36,1,0,35,15,33,20,1
162,Mathieu Flamini,fr  FRA,MF,Getafe,33,1984,5.3,8,5,3,4,1,1,6,16.7,5,85,22,25.9,20,52,13,7,0,0,7,6,14,8,0
163,Andreu Fontàs,es  ESP,DF,Celta Vigo,27,1989,9.8,10,8,7,3,0,2,15,13.3,13,82,26,31.7,53,28,1,21,6,0,15,10,20,28,0
164,Pablo Fornals,es  ESP,"MF,FW",Villarreal,21,1996,29.1,45,34,16,24,5,16,61,26.2,45,671,154,23.0,166,318,187,36,2,0,34,17,62,14,0
165,Gabi,es  ESP,MF,Atlético Madrid,34,1983,26.2,55,38,26,25,4,24,90,26.7,66,579,161,27.8,201,302,76,35,9,0,26,31,86,27,0
166,Gabriel,br  BRA,MF,Leganés,23,1993,26.3,71,60,27,41,3,21,67,31.3,46,806,197,24.4,166,488,152,50,8,0,42,45,116,19,0
167,Nicolás Gaitán,ar  ARG,"MF,FW",Atlético Madrid,29,1988,2.5,7,5,1,5,1,4,11,36.4,7,66,17,25.8,23,32,11,3,0,0,3,0,7,2,0
168,Bruno Gama,pt  POR,"FW,MF",La Coruña,29,1987,1.3,1,1,1,0,0,1,3,33.3,2,34,9,26.5,14,16,4,0,0,0,0,0,1,3,0
169,Kévin Gameiro,fr  FRA,FW,Atlético Madrid,30,1987,12.6,8,4,3,3,2,2,5,40.0,3,321,56,17.4,26,150,145,19,0,0,19,3,11,4,0
170,Ganso,br  BRA,MF,Sevilla,27,1989,5.7,13,10,3,9,1,2,12,16.7,10,125,35,28.0,19,73,33,8,0,0,8,6,19,1,0
171,Ezequiel Garay,ar  ARG,DF,Valencia,30,1986,22.5,20,11,15,4,1,9,18,50.0,9,70,20,28.6,49,20,1,33,14,0,19,29,49,101,0
172,Aleix García,es  ESP,MF,Girona,20,1997,9.6,16,8,9,7,0,5,20,25.0,15,177,39,22.0,65,89,23,16,3,0,13,11,27,8,0
173,Borja García,es  ESP,"MF,FW",Girona,26,1990,30.9,26,18,10,13,3,12,40,30.0,28,734,183,24.9,137,415,182,44,1,0,43,31,57,12,0
174,Dani García,es  ESP,MF,Eibar,27,1990,30.8,56,42,21,26,9,19,77,24.7,58,510,161,31.6,120,303,87,39,6,0,33,50,106,15,0
175,David García,es  ESP,DF,Las Palmas,35,1982,9.6,15,10,10,3,2,5,10,50.0,5,56,16,28.6,25,27,4,17,8,1,9,10,25,20,0
176,Javi García,es  ESP,"MF,DF",Betis,30,1987,26.7,24,18,10,14,0,8,33,24.2,25,335,91,27.2,144,174,17,32,12,0,20,15,39,52,0
177,Manu García,es  ESP,MF,Alavés,31,1986,27.1,90,69,38,44,8,20,78,25.6,58,615,145,23.6,221,337,57,40,9,0,31,32,122,55,0
178,Sergio García,es  ESP,"FW,MF",Espanyol,34,1983,18.3,13,8,2,8,3,3,18,16.7,15,359,103,28.7,31,181,147,15,4,0,11,12,25,8,0
179,Mario Gaspar,es  ESP,DF,Villarreal,26,1990,31.2,95,51,51,40,4,47,83,56.6,36,456,123,27.0,203,186,67,96,15,0,81,33,128,69,0
180,Johannes Geis,de  GER,"DF,MF",Sevilla,23,1993,7.6,21,15,11,9,1,8,18,44.4,10,95,24,25.3,42,47,6,14,6,0,8,6,27,20,2
181,Carles Gil,es  ESP,"FW,MF",La Coruña,24,1992,5.3,3,2,0,3,0,1,8,12.5,7,135,29,21.5,27,78,30,12,1,0,11,1,4,1,0
182,Dani Giménez,es  ESP,GK,Betis,34,1983,3.4,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
183,Diego Godín,uy  URU,DF,Atlético Madrid,31,1986,28.4,46,27,37,6,3,15,41,36.6,26,184,64,34.8,115,55,14,42,21,0,21,43,89,109,1
184,André Gomes,pt  POR,"MF,FW",Barcelona,24,1993,7.1,14,11,3,8,3,4,10,40.0,6,212,51,24.1,55,108,49,11,2,1,9,6,20,4,0
185,Ibai Gómez,es  ESP,"MF,FW",Alavés,27,1989,25.7,17,11,11,3,3,4,18,22.2,14,495,95,19.2,132,254,109,33,0,0,33,15,32,11,0
186,Maxi Gómez,uy  URU,FW,Celta Vigo,20,1996,34.0,5,3,0,2,3,2,17,11.8,15,410,115,28.0,12,190,208,10,2,0,8,4,9,28,1
187,Sergi Gómez,es  ESP,DF,Celta Vigo,25,1992,29.8,42,20,32,10,0,9,17,52.9,8,259,88,34.0,182,73,4,50,24,0,26,38,80,74,2
188,Vicente Gómez,es  ESP,MF,Las Palmas,28,1988,16.9,22,14,9,8,5,5,30,16.7,25,254,50,19.7,67,157,30,20,5,0,15,7,29,13,0
189,Adrián González,es  ESP,MF,Málaga,29,1988,26.0,33,22,11,21,1,7,37,18.9,30,397,97,24.4,96,235,66,39,9,0,30,21,54,22,0
190,Álvaro González,es  ESP,DF,Villarreal,27,1990,32.2,38,18,30,8,0,18,42,42.9,24,130,34,26.2,98,30,2,45,20,1,25,35,73,126,0
191,Bruno González,es  ESP,DF,Getafe,27,1990,17.1,22,15,17,5,0,5,19,26.3,14,119,37,31.1,86,32,1,19,3,0,16,16,38,75,0
192,Diego González,es  ESP,DF,Málaga,22,1995,15.9,27,16,21,6,0,12,21,57.1,9,190,61,32.1,139,47,4,38,10,1,28,8,35,45,0
193,Fabio González,es  ESP,MF,Las Palmas,20,1997,0.7,2,1,2,0,0,1,3,33.3,2,13,1,7.7,2,10,1,2,0,0,2,0,2,2,0
194,Mario González,es  ESP,FW,Villarreal,21,1996,0.2,0,0,0,0,0,0,0,,0,3,0,0.0,0,1,2,1,0,0,1,0,0,0,0
195,Andoni Gorosabel,es  ESP,DF,Real Sociedad,20,1996,0.8,5,2,2,3,0,2,5,40.0,3,13,1,7.7,4,5,4,4,0,0,4,1,6,0,0
196,Julio Gracia,es  ESP,"FW,MF",Betis,19,1998,0.3,0,0,0,0,0,0,1,0.0,1,10,1,10.0,1,7,2,0,0,0,0,1,1,0,0
197,Álex Granell,es  ESP,MF,Girona,28,1988,31.6,70,42,32,32,6,23,104,22.1,81,672,166,24.7,181,393,98,63,4,0,59,32,102,27,0
198,Esteban Granero,es  ESP,"MF,FW",Espanyol,30,1987,13.7,28,13,15,10,3,9,35,25.7,26,353,72,20.4,104,188,61,30,2,0,28,13,41,12,0
199,Antoine Griezmann,fr  FRA,FW,Atlético Madrid,26,1991,27.9,30,17,7,18,5,6,24,25.0,18,613,138,22.5,100,306,207,25,0,0,25,14,44,7,0
200,Vicente Guaita,es  ESP,GK,Getafe,30,1987,33.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
201,Andrés Guardado,mx  MEX,MF,Betis,30,1986,25.2,34,19,18,11,5,8,44,18.2,36,526,117,22.2,162,285,79,33,5,0,28,18,52,23,0
202,Gonçalo Guedes,pt  POR,"MF,FW",Valencia,20,1996,27.1,32,23,14,11,7,7,48,14.6,41,493,110,22.3,150,235,108,30,0,0,30,7,39,4,0
203,Ramiro Guerra,uy  URU,MF,Villarreal,20,1997,0.8,2,1,1,0,1,1,2,50.0,1,12,2,16.7,4,8,0,3,1,0,2,0,2,1,0
204,Francis Guerrero,es  ESP,"DF,MF",Betis,21,1996,11.0,31,22,18,10,3,8,25,32.0,17,205,61,29.8,96,81,28,25,3,0,22,18,49,11,0
205,Guilherme,br  BRA,MF,La Coruña,26,1991,29.3,61,44,26,29,6,19,78,24.4,59,586,153,26.1,216,298,72,37,10,0,27,38,99,44,1
206,Gerard Gumbau,es  ESP,MF,Leganés,22,1994,16.0,26,16,12,13,1,8,30,26.7,22,323,77,23.8,111,174,38,22,4,0,18,12,38,21,0
207,Jon Guridi,es  ESP,"MF,FW",Real Sociedad,22,1995,0.6,1,0,1,0,0,0,1,0.0,1,18,4,22.2,4,10,4,1,0,0,1,1,2,0,0
208,Alejandro Gutiérrez Mozo,es  ESP,MF,Leganés,22,1995,0.5,2,1,1,1,0,1,5,20.0,4,16,3,18.8,5,8,3,0,0,0,0,2,4,0,0
209,Hacen,mr  MTN,MF,Levante,19,1997,0.9,0,0,0,0,0,0,1,0.0,1,7,1,14.3,1,5,1,3,1,0,2,0,0,1,0
210,Munir El Haddadi,ma  MAR,FW,Alavés,21,1995,27.1,22,14,7,6,9,3,14,21.4,11,530,124,23.4,34,300,196,15,1,0,14,9,31,2,0
211,Achraf Hakimi,ma  MAR,DF,Real Madrid,18,1998,8.4,16,10,6,6,4,5,21,23.8,16,161,40,24.8,72,65,24,17,1,0,16,14,30,9,0
212,Alen Halilović,hr  CRO,"FW,MF",Las Palmas,21,1996,14.5,5,4,3,1,1,3,10,30.0,7,175,47,26.9,43,83,49,11,0,0,11,4,9,6,0
213,Mario Hermoso,es  ESP,DF,Espanyol,22,1995,21.4,17,13,15,2,0,8,23,34.8,15,91,29,31.9,70,20,1,25,14,0,11,18,35,81,4
214,Hernán,es  ESP,MF,Las Palmas,26,1990,3.9,13,11,3,8,2,5,14,35.7,9,83,24,28.9,27,45,11,3,0,0,3,5,18,3,0
215,Héctor Hernández,es  ESP,MF,Alavés,26,1991,0.2,1,1,1,0,0,0,1,0.0,1,4,1,25.0,2,2,0,0,0,0,0,0,1,2,0
216,Lucas Hernández,fr  FRA,DF,Atlético Madrid,21,1996,23.6,76,40,50,22,4,32,53,60.4,21,332,105,31.6,208,105,19,54,9,0,45,26,102,46,1
217,Luis Hernández,es  ESP,DF,Málaga,28,1989,36.0,39,30,26,10,3,17,38,44.7,21,202,71,35.1,133,55,14,47,18,0,29,52,91,124,1
218,Pablo Hernández,cl  CHI,MF,Celta Vigo,30,1986,20.3,37,27,15,18,4,13,40,32.5,27,295,83,28.1,84,168,43,44,9,1,35,19,56,49,1
219,Theo Hernández,fr  FRA,DF,Real Madrid,19,1997,10.7,20,14,15,2,3,9,19,47.4,10,163,53,32.5,87,51,25,12,2,0,10,19,39,12,1
220,Borja Herrera,es  ESP,DF,Las Palmas,24,1993,2.7,3,1,2,1,0,3,7,42.9,4,37,6,16.2,21,14,2,5,1,0,4,1,4,4,0
221,Iago Herrerín,es  ESP,GK,Athletic Club,29,1988,8.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
222,Andrew Hjulsager,dk  DEN,"DF,MF",Celta Vigo,22,1995,0.2,0,0,0,0,0,0,1,0.0,1,8,3,37.5,2,2,4,1,0,0,1,0,0,0,0
223,Brown Ideye,ng  NGA,FW,Málaga,28,1988,8.2,1,1,0,1,0,0,4,0.0,4,169,44,26.0,6,100,63,2,0,0,2,1,2,8,0
224,Asier Illarramendi,es  ESP,MF,Real Sociedad,27,1990,35.1,60,40,23,32,5,23,78,29.5,55,658,180,27.4,218,346,94,65,13,1,52,55,115,26,0
225,Andrés Iniesta,es  ESP,"MF,FW",Barcelona,33,1984,20.7,20,14,7,6,7,6,31,19.4,25,386,110,28.5,87,217,82,29,2,0,27,16,36,4,1
226,Takashi Inui,jp  JPN,"MF,FW",Eibar,29,1988,29.1,30,16,7,15,8,7,50,14.0,43,706,194,27.5,150,331,225,52,0,0,52,17,47,5,0
227,Gorka Iraizoz,es  ESP,GK,Girona,36,1981,8.5,0,0,0,0,0,0,1,0.0,1,1,0,0.0,1,0,0,1,0,0,1,0,0,0,2
228,Carlos Isaac,es  ESP,DF,Atlético Madrid,19,1998,0.7,0,0,0,0,0,0,1,0.0,1,11,1,9.1,8,2,1,1,0,0,1,1,1,0,0
229,Isco,es  ESP,"MF,FW",Real Madrid,25,1992,19.6,16,12,4,7,5,4,36,11.1,32,421,110,26.1,63,225,133,9,1,0,8,11,27,1,0
230,Manuel Iturra,cl  CHI,MF,Málaga,33,1984,17.6,49,34,26,19,4,13,37,35.1,24,335,85,25.4,126,180,29,35,4,0,31,20,69,13,0
231,Ander Iturraspe,es  ESP,MF,Athletic Club,28,1989,21.2,35,20,14,19,2,9,31,29.0,22,307,76,24.8,84,169,54,33,9,0,24,28,63,42,1
232,Ivi,es  ESP,"MF,FW",Levante,23,1994,19.6,41,24,21,17,3,14,57,24.6,43,615,131,21.3,215,272,128,26,1,0,25,14,55,6,0
233,Adnan Januzaj,be  BEL,"FW,MF",Real Sociedad,22,1995,17.4,16,12,2,9,5,1,15,6.7,14,325,81,24.9,54,154,117,15,2,0,13,8,24,5,0
234,Jason,es  ESP,"MF,FW",Levante,23,1994,19.8,24,19,8,14,2,6,34,17.6,28,494,110,22.3,162,242,90,23,1,0,22,25,49,8,0
235,Álvaro Jiménez,es  ESP,"MF,FW",Getafe,22,1995,6.0,11,5,5,3,3,8,21,38.1,13,126,26,20.6,35,59,32,8,0,0,8,2,13,0,0
236,Joaquín,es  ESP,"FW,MF",Betis,36,1981,27.5,16,10,7,7,2,3,21,14.3,18,493,127,25.8,128,266,99,23,2,0,21,13,29,28,0
237,Jony,es  ESP,"MF,FW",Málaga,26,1991,2.4,1,1,1,0,0,0,4,0.0,4,58,16,27.6,15,28,15,1,0,0,1,1,2,1,0
238,Joan Jordán,es  ESP,MF,Eibar,23,1994,27.1,25,18,5,16,4,8,64,12.5,56,531,167,31.5,74,278,179,33,1,0,32,27,52,10,0
239,Willian José,br  BRA,FW,Real Sociedad,25,1991,30.7,6,5,2,2,2,3,9,33.3,6,443,131,29.6,15,172,256,12,3,0,9,1,7,24,0
240,Jozabed,es  ESP,MF,Celta Vigo,26,1991,16.3,16,8,9,6,1,5,20,25.0,15,337,75,22.3,74,203,60,22,3,0,19,10,26,11,0
241,Juankar,es  ESP,DF,Málaga,27,1990,8.7,16,8,10,5,1,6,19,31.6,13,127,36,28.3,80,42,5,18,1,0,17,13,29,15,0
242,Juanmi,es  ESP,"FW,MF",Real Sociedad,24,1993,16.5,15,7,4,9,2,4,26,15.4,22,339,66,19.5,46,170,123,18,0,0,18,8,23,1,0
243,Juanpe,es  ESP,DF,Girona,26,1991,34.1,43,34,26,15,2,21,42,50.0,21,208,66,31.7,121,76,11,41,16,0,25,24,67,96,1
244,Juanpi,ve  VEN,"MF,FW",Málaga,23,1994,6.8,10,8,2,6,2,5,15,33.3,10,197,42,21.3,32,112,53,7,0,0,7,9,19,0,0
245,David Juncà,es  ESP,DF,Eibar,23,1993,10.0,16,12,10,6,0,8,21,38.1,13,100,40,40.0,55,36,9,11,0,0,11,9,25,9,1
246,Aleksandar Katai,rs  SRB,"FW,MF",Alavés,26,1991,0.6,2,1,1,1,0,0,1,0.0,1,17,7,41.2,7,7,3,0,0,0,0,0,2,0,0
247,Olarenwaju Kayode,ng  NGA,"FW,MF",Girona,24,1993,4.4,3,2,1,2,0,0,3,0.0,3,101,23,22.8,10,55,36,5,0,0,5,2,5,0,0
248,Keko,es  ESP,"MF,FW",Málaga,25,1991,13.4,28,18,12,13,3,10,45,22.2,35,426,100,23.5,120,215,91,31,3,0,28,11,39,1,0
249,Kike,es  ESP,FW,Eibar,27,1989,27.3,10,5,0,5,5,2,12,16.7,10,631,186,29.5,19,225,387,27,4,0,23,9,19,10,1
250,Simon Kjær,dk  DEN,DF,Sevilla,28,1989,17.5,26,12,16,8,2,8,17,47.1,9,121,42,34.7,80,39,2,26,12,0,14,16,42,72,0
251,Koke,es  ESP,"MF,FW",Atlético Madrid,25,1992,30.6,60,41,27,21,12,16,81,19.8,65,755,213,28.2,235,371,149,55,3,0,52,23,83,22,1
252,Geoffrey Kondogbia,cf  CTA,MF,Valencia,24,1993,29.0,81,63,35,39,7,22,57,38.6,35,626,162,25.9,236,330,60,55,16,0,39,51,132,64,0
253,Mateo Kovačić,hr  CRO,MF,Real Madrid,23,1994,11.0,24,17,12,11,1,2,20,10.0,18,319,88,27.6,91,179,49,13,4,0,9,8,32,2,0
254,Maksym Koval,ua  UKR,"GK,MF",La Coruña,24,1992,1.3,0,0,0,0,0,0,0,,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,1
255,Bojan Krkić,es  ESP,"FW,MF",Alavés,26,1990,4.9,2,2,0,2,0,1,2,50.0,1,121,24,19.8,23,60,38,8,3,0,5,4,6,0,0
256,Toni Kroos,de  GER,MF,Real Madrid,27,1990,25.1,51,42,19,25,7,12,51,23.5,39,648,148,22.8,139,351,158,24,2,0,22,19,70,6,0
257,Zdravko Kuzmanović,rs  SRB,MF,Málaga,29,1987,5.3,1,1,0,0,1,0,3,0.0,3,97,18,18.6,36,58,3,5,2,0,3,4,5,8,0
258,Alberto de la Bella,es  ESP,DF,Real Sociedad,31,1985,17.0,33,20,25,7,1,9,25,36.0,16,188,64,34.0,121,51,16,41,4,0,37,16,49,31,0
259,Víctor Laguardia,es  ESP,DF,Alavés,27,1989,17.0,18,10,13,3,2,12,21,57.1,9,96,29,30.2,79,16,1,36,17,0,19,21,39,83,0
260,Aymeric Laporte,es  ESP,DF,Athletic Club,23,1994,19.0,31,20,25,6,0,7,19,36.8,12,119,44,37.0,71,42,6,28,11,2,17,15,46,57,2
261,Borja Lasso,es  ESP,MF,Sevilla,23,1994,0.6,2,1,1,1,0,1,2,50.0,1,19,7,36.8,4,11,4,1,0,0,1,0,2,0,0
262,Toni Lato,es  ESP,DF,Valencia,19,1997,8.9,29,13,21,6,2,10,25,40.0,15,187,61,32.6,102,67,18,21,2,0,19,9,38,18,0
263,Miguel Layún,mx  MEX,DF,Sevilla,29,1988,13.2,23,9,11,10,2,9,28,32.1,19,206,47,22.8,111,77,18,37,3,0,34,12,35,31,0
264,Iñigo Lekue,es  ESP,"DF,FW",Athletic Club,24,1993,23.5,58,26,34,18,6,21,42,50.0,21,407,105,25.8,186,159,62,43,2,0,41,16,74,27,0
265,Mauricio Lemos,uy  URU,"DF,MF",Las Palmas,21,1995,14.0,18,11,14,4,0,5,16,31.3,11,100,37,37.0,65,33,2,27,15,0,12,16,34,38,1
266,Clément Lenglet,fr  FRA,DF,Sevilla,22,1995,33.3,50,38,30,20,0,14,35,40.0,21,211,71,33.6,136,73,2,53,25,1,28,23,73,112,0
267,Pedro León,es  ESP,"FW,MF",Eibar,30,1986,10.3,4,3,1,3,0,0,7,0.0,7,183,45,24.6,33,78,72,20,1,0,19,6,10,4,0
268,Sergio León,es  ESP,FW,Betis,28,1989,21.9,9,6,2,5,2,5,14,35.7,9,334,94,28.1,24,139,171,19,0,0,19,4,13,2,0
269,Jefferson Lerma,co  COL,MF,Levante,22,1994,23.7,52,34,27,23,2,14,38,36.8,24,409,110,26.9,162,210,37,48,11,0,37,39,91,25,1
270,Maxime Lestienne,be  BEL,"MF,FW",Málaga,25,1992,7.4,5,5,4,0,1,2,16,12.5,14,173,31,17.9,52,85,36,8,1,0,7,7,12,3,0
271,Raúl Lizoain,es  ESP,GK,Las Palmas,26,1991,11.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
272,Diego Llorente,es  ESP,DF,Real Sociedad,23,1993,25.8,32,20,16,14,2,8,21,38.1,13,226,78,34.5,117,95,14,43,17,1,26,31,63,69,0
273,Marcos Llorente,es  ESP,MF,Real Madrid,22,1995,6.2,6,3,3,2,1,2,10,20.0,8,103,34,33.0,46,44,13,9,0,0,9,3,9,4,0
274,Stanislav Lobotka,sk  SVK,MF,Celta Vigo,22,1994,34.0,52,42,25,24,3,16,48,33.3,32,663,193,29.1,230,354,79,46,10,0,36,29,81,18,0
275,David Lombán,es  ESP,DF,Eibar,30,1987,11.1,14,8,8,5,1,6,12,50.0,6,71,23,32.4,45,24,2,14,5,0,9,10,24,36,1
276,Pedro López Muñoz,es  ESP,DF,Levante,33,1983,17.7,28,18,18,8,2,6,20,30.0,14,229,59,25.8,158,49,22,36,8,1,28,19,47,22,1
277,Adrián López,es  ESP,"FW,MF",La Coruña,29,1988,26.0,23,14,8,11,4,8,29,27.6,21,435,88,20.2,90,207,138,31,4,0,27,5,28,36,2
278,Alberto López,es  ESP,DF,Málaga,22,1995,0.5,0,0,0,0,0,0,0,,0,4,2,50.0,2,2,0,1,0,0,1,1,1,2,0
279,Andoni López,es  ESP,DF,Athletic Club,21,1996,1.0,0,0,0,0,0,0,3,0.0,3,17,7,41.2,11,3,3,2,0,0,2,1,1,1,0
280,David López,es  ESP,"DF,MF",Espanyol,27,1989,37.0,61,41,45,16,0,13,50,26.0,37,309,94,30.4,178,105,26,56,24,0,32,31,92,114,1
281,Diego López,es  ESP,GK,Espanyol,35,1981,10.5,0,0,0,0,0,0,1,0.0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0
282,Iván López,es  ESP,DF,Levante,23,1993,1.9,2,2,1,0,1,0,0,,0,19,9,47.4,8,6,5,3,2,0,1,7,9,0,0
283,Javi López,es  ESP,DF,Espanyol,31,1986,10.7,32,21,24,6,2,6,22,27.3,16,131,45,34.4,72,46,13,16,2,0,14,19,51,26,1
284,Pau López,es  ESP,GK,Espanyol,22,1994,27.5,0,0,0,0,0,0,0,,0,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0
285,Pedro López,es  ESP,GK,Betis,22,1995,4.6,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
286,Víctor López,es  ESP,"MF,FW",Alavés,20,1997,0.7,1,1,0,1,0,0,3,0.0,3,16,3,18.8,4,7,5,3,0,0,3,0,1,0,0
287,Anthony Lozano,hn  HON,"FW,MF",Girona,24,1993,5.3,6,3,2,3,1,1,9,11.1,8,100,22,22.0,26,47,27,4,1,0,3,1,7,0,0
288,José Luis Gayà,es  ESP,DF,Valencia,22,1995,32.4,70,37,50,16,4,27,49,55.1,22,391,107,27.4,221,129,41,69,13,0,56,34,104,62,1
289,José Luis Morales,es  ESP,"MF,FW",Levante,30,1987,33.9,21,17,5,12,4,8,62,12.9,54,706,154,21.8,159,349,198,49,2,0,47,23,44,13,0
290,Filipe Luís,br  BRA,DF,Atlético Madrid,31,1985,18.4,53,40,28,21,4,14,35,40.0,21,275,99,36.0,148,94,33,49,7,1,42,22,75,23,3
291,Luisinho,pt  POR,DF,La Coruña,32,1985,29.1,93,48,58,31,4,35,78,44.9,43,407,101,24.8,241,136,30,55,2,0,53,33,126,60,0
292,Douglas Luiz,br  BRA,"MF,FW",Girona,19,1998,3.6,12,8,4,6,2,5,13,38.5,8,122,36,29.5,33,65,24,3,0,0,3,1,13,0,0
293,Saša Lukić,rs  SRB,MF,Levante,20,1996,11.0,16,12,5,6,5,4,14,28.6,10,260,63,24.2,123,115,22,20,4,0,16,12,28,13,0
294,Antonio Luna,es  ESP,DF,Levante,26,1991,22.5,31,25,23,5,3,15,31,48.4,16,248,75,30.2,150,70,28,56,10,1,46,23,54,41,0
295,Pablo Maffeo,es  ESP,"MF,DF",Girona,20,1997,29.4,64,43,33,24,7,19,46,41.3,27,519,138,26.6,199,230,90,70,7,1,63,30,94,29,0
296,Nemanja Maksimović,rs  SRB,"MF,FW",Valencia,22,1995,6.2,16,11,6,8,2,4,12,33.3,8,183,43,23.5,71,83,29,13,4,0,9,13,29,9,0
297,Hugo Mallo,es  ESP,DF,Celta Vigo,26,1991,33.3,77,39,54,19,4,29,55,52.7,26,434,134,30.9,244,146,44,59,15,0,44,36,113,65,0
298,Aïssa Mandi,dz  ALG,DF,Betis,25,1991,33.6,46,27,28,15,3,8,29,27.6,21,218,62,28.4,119,81,18,56,24,2,32,49,95,98,2
299,Martín Mantovani,ar  ARG,DF,Leganés,33,1984,11.3,11,5,9,2,0,6,12,50.0,6,63,23,36.5,49,10,4,19,9,0,10,13,24,46,0
300,José Manuel Jurado,es  ESP,"MF,FW",Espanyol,31,1986,16.7,14,8,9,4,1,6,18,33.3,12,303,66,21.8,78,153,72,24,1,0,23,8,22,2,0
301,Marcelo,br  BRA,DF,Real Madrid,29,1988,25.1,47,32,19,18,10,15,51,29.4,36,396,122,30.8,171,129,96,46,1,0,45,26,73,8,0
302,Óscar de Marcos,es  ESP,"DF,MF",Athletic Club,28,1989,18.4,25,16,9,15,1,10,29,34.5,19,293,82,28.0,117,120,56,23,3,0,20,12,37,25,0
303,José María Giménez,uy  URU,DF,Atlético Madrid,22,1995,18.8,23,13,20,2,1,12,28,42.9,16,164,41,25.0,110,50,4,40,17,0,23,23,46,75,2
304,Adrián Marín,es  ESP,DF,Villarreal,20,1997,2.6,4,2,3,1,0,1,4,25.0,3,31,6,19.4,13,15,3,7,0,0,7,3,7,5,0
305,Guillermo Maripán,cl  CHI,DF,Alavés,23,1994,17.0,28,13,24,4,0,14,31,45.2,17,143,41,28.7,111,28,4,19,8,0,11,18,46,98,0
306,Roger Martí,es  ESP,FW,Levante,26,1991,10.7,6,3,2,4,0,2,11,18.2,9,226,44,19.5,20,120,86,11,1,0,10,1,7,4,0
307,Aarón Martín,es  ESP,DF,Espanyol,20,1997,31.3,44,23,33,10,1,19,44,43.2,25,386,98,25.4,214,125,47,59,5,0,54,29,73,33,0
308,Carlos Martínez,es  ESP,DF,Real Sociedad,31,1986,0.0,0,0,0,0,0,0,0,,0,2,0,0.0,1,1,0,0,0,0,0,0,0,0,0
309,Emiliano Martínez,ar  ARG,GK,Getafe,24,1992,5.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,1,1
310,Roger Martínez,co  COL,FW,Villarreal,23,1994,2.6,1,0,0,1,0,0,2,0.0,2,39,10,25.6,3,19,17,1,0,0,1,1,2,1,0
311,Javier Mascherano,ar  ARG,DF,Barcelona,33,1984,6.0,13,9,7,6,0,5,6,83.3,1,58,20,34.5,34,24,0,13,8,0,5,5,18,18,0
312,Borja Mayoral,es  ESP,FW,Real Madrid,20,1997,3.9,4,4,0,2,2,0,6,0.0,6,96,28,29.2,3,35,58,3,0,0,3,1,5,1,0
313,Róbert Mazáň,sk  SVK,DF,Celta Vigo,23,1994,0.9,0,0,0,0,0,0,1,0.0,1,16,3,18.8,4,7,5,0,0,0,0,1,1,0,0
314,Óscar Melendo,es  ESP,"MF,FW",Espanyol,19,1997,7.7,2,1,1,0,1,0,6,0.0,6,174,39,22.4,52,87,35,5,0,0,5,3,5,1,0
315,Brais Méndez,es  ESP,"MF,FW",Celta Vigo,20,1997,10.6,8,5,2,2,4,1,10,10.0,9,229,68,29.7,38,103,88,18,0,0,18,3,11,5,1
316,Gabriel Mercado,ar  ARG,DF,Sevilla,30,1987,23.5,54,36,35,19,0,18,43,41.9,25,253,79,31.2,132,109,12,49,22,0,27,28,82,43,2
317,Sabin Merino,es  ESP,"FW,MF",Athletic Club,25,1992,4.2,6,4,2,2,2,4,10,40.0,6,106,29,27.4,26,37,43,6,0,0,6,2,8,10,0
318,Roque Mesa,es  ESP,MF,Sevilla,28,1989,3.8,11,8,4,5,2,4,9,44.4,5,72,15,20.8,24,38,10,6,2,0,4,4,15,3,0
