,Player,Nation,Pos,Squad,Age,Born,90s,SCA_SCA,SCA90_SCA,PassLive_SCA Types,PassDead_SCA Types,Drib_SCA Types,Sh_SCA Types,Fld_SCA Types,Def_SCA Types,GCA_GCA,GCA90_GCA,PassLive_GCA Types,PassDead_GCA Types,Drib_GCA Types,Sh_GCA Types,Fld_GCA Types,Def_GCA Types
190,Álvaro González,es  ESP,DF,Villarreal,27,1990,32.2,14,0.43,13,0,0,1,0,0,3,0.09,3,0,0,0,0,0
191,Bruno González,es  ESP,DF,Getafe,27,1990,17.1,8,0.47,5,0,0,2,1,0,1,0.06,1,0,0,0,0,0
192,Diego González,es  ESP,DF,Málaga,22,1995,15.9,12,0.75,8,3,0,1,0,0,0,0.00,0,0,0,0,0,0
193,Fabio González,es  ESP,MF,Las Palmas,20,1997,0.7,2,2.77,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
194,Mario González,es  ESP,FW,Villarreal,21,1996,0.2,1,5.63,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
195,Andoni Gorosabel,es  ESP,DF,Real Sociedad,20,1996,0.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
196,Julio Gracia,es  ESP,"FW,MF",Betis,19,1998,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
197,Álex Granell,es  ESP,MF,Girona,28,1988,31.6,121,3.82,48,56,4,3,8,2,15,0.47,8,5,1,0,1,0
198,Esteban Granero,es  ESP,"MF,FW",Espanyol,30,1987,13.7,32,2.36,16,11,1,0,4,0,3,0.22,1,0,0,0,2,0
199,Antoine Griezmann,fr  FRA,FW,Atlético Madrid,26,1991,27.9,92,3.27,62,7,11,3,8,1,19,0.68,14,0,4,0,1,0
200,Vicente Guaita,es  ESP,GK,Getafe,30,1987,33.0,2,0.06,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
201,Andrés Guardado,mx  MEX,MF,Betis,30,1986,25.2,74,2.94,54,14,0,1,3,2,14,0.56,12,1,0,0,0,1
202,Gonçalo Guedes,pt  POR,"MF,FW",Valencia,20,1996,27.1,109,4.02,79,0,14,2,13,1,20,0.74,14,0,4,0,2,0
203,Ramiro Guerra,uy  URU,MF,Villarreal,20,1997,0.8,1,1.34,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
204,Francis Guerrero,es  ESP,"DF,MF",Betis,21,1996,11.0,11,1.00,10,0,0,0,1,0,0,0.00,0,0,0,0,0,0
205,Guilherme,br  BRA,MF,La Coruña,26,1991,29.3,43,1.46,31,2,1,2,0,7,1,0.03,1,0,0,0,0,0
206,Gerard Gumbau,es  ESP,MF,Leganés,22,1994,16.0,12,0.76,10,0,0,1,0,1,1,0.06,1,0,0,0,0,0
207,Jon Guridi,es  ESP,"MF,FW",Real Sociedad,22,1995,0.6,2,3.60,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
208,Alejandro Gutiérrez Mozo,es  ESP,MF,Leganés,22,1995,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
209,Hacen,mr  MTN,MF,Levante,19,1997,0.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
210,Munir El Haddadi,ma  MAR,FW,Alavés,21,1995,27.1,88,3.23,50,11,5,3,18,1,12,0.44,7,2,1,1,1,0
211,Achraf Hakimi,ma  MAR,DF,Real Madrid,18,1998,8.4,11,1.31,9,0,0,0,1,1,1,0.12,1,0,0,0,0,0
212,Alen Halilović,hr  CRO,"FW,MF",Las Palmas,21,1996,14.5,46,3.17,25,9,4,3,3,2,4,0.28,1,0,0,0,1,2
213,Mario Hermoso,es  ESP,DF,Espanyol,22,1995,21.4,10,0.47,8,0,0,2,0,0,0,0.00,0,0,0,0,0,0
214,Hernán,es  ESP,MF,Las Palmas,26,1990,3.9,6,1.54,2,0,0,0,2,2,0,0.00,0,0,0,0,0,0
215,Héctor Hernández,es  ESP,MF,Alavés,26,1991,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
216,Lucas Hernández,fr  FRA,DF,Atlético Madrid,21,1996,23.6,16,0.68,14,0,0,0,2,0,3,0.13,2,0,0,0,1,0
217,Luis Hernández,es  ESP,DF,Málaga,28,1989,36.0,18,0.50,13,3,0,0,0,2,3,0.08,3,0,0,0,0,0
218,Pablo Hernández,cl  CHI,MF,Celta Vigo,30,1986,20.3,38,1.89,31,1,1,0,4,1,11,0.55,9,0,0,0,2,0
219,Theo Hernández,fr  FRA,DF,Real Madrid,19,1997,10.7,25,2.34,18,1,4,1,1,0,1,0.09,0,0,0,0,1,0
220,Borja Herrera,es  ESP,DF,Las Palmas,24,1993,2.7,2,0.74,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
221,Iago Herrerín,es  ESP,GK,Athletic Club,29,1988,8.0,1,0.12,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
222,Andrew Hjulsager,dk  DEN,"DF,MF",Celta Vigo,22,1995,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
223,Brown Ideye,ng  NGA,FW,Málaga,28,1988,8.2,11,1.35,8,0,1,0,2,0,0,0.00,0,0,0,0,0,0
224,Asier Illarramendi,es  ESP,MF,Real Sociedad,27,1990,35.1,83,2.36,56,12,3,4,6,2,13,0.37,8,2,1,0,2,0
225,Andrés Iniesta,es  ESP,"MF,FW",Barcelona,33,1984,20.7,50,2.44,45,0,2,0,2,1,9,0.44,8,0,1,0,0,0
226,Takashi Inui,jp  JPN,"MF,FW",Eibar,29,1988,29.1,66,2.25,45,4,3,5,8,1,12,0.41,7,1,0,2,2,0
227,Gorka Iraizoz,es  ESP,GK,Girona,36,1981,8.5,2,0.24,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
228,Carlos Isaac,es  ESP,DF,Atlético Madrid,19,1998,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
229,Isco,es  ESP,"MF,FW",Real Madrid,25,1992,19.6,110,5.56,90,8,2,2,7,1,14,0.71,12,0,0,0,2,0
230,Manuel Iturra,cl  CHI,MF,Málaga,33,1984,17.6,16,0.91,14,0,0,1,1,0,0,0.00,0,0,0,0,0,0
231,Ander Iturraspe,es  ESP,MF,Athletic Club,28,1989,21.2,44,2.08,26,17,0,0,1,0,2,0.09,2,0,0,0,0,0
232,Ivi,es  ESP,"MF,FW",Levante,23,1994,19.6,54,2.76,35,6,7,3,2,1,7,0.36,3,2,0,1,1,0
233,Adnan Januzaj,be  BEL,"FW,MF",Real Sociedad,22,1995,17.4,83,4.73,48,6,16,5,8,0,12,0.68,8,0,2,1,1,0
234,Jason,es  ESP,"MF,FW",Levante,23,1994,19.8,55,2.76,42,2,5,0,5,1,3,0.15,3,0,0,0,0,0
235,Álvaro Jiménez,es  ESP,"MF,FW",Getafe,22,1995,6.0,18,3.10,9,1,1,1,5,1,2,0.34,1,0,0,0,1,0
236,Joaquín,es  ESP,"FW,MF",Betis,36,1981,27.5,90,3.26,59,15,8,3,5,0,11,0.40,5,3,1,0,2,0
237,Jony,es  ESP,"MF,FW",Málaga,26,1991,2.4,10,4.21,5,3,1,0,1,0,0,0.00,0,0,0,0,0,0
238,Joan Jordán,es  ESP,MF,Eibar,23,1994,27.1,76,2.83,41,22,4,4,3,2,5,0.19,3,1,0,1,0,0
239,Willian José,br  BRA,FW,Real Sociedad,25,1991,30.7,71,2.30,57,0,4,5,5,0,9,0.29,7,0,1,1,0,0
240,Jozabed,es  ESP,MF,Celta Vigo,26,1991,16.3,44,2.67,39,0,1,2,0,2,4,0.24,3,0,0,0,0,1
241,Juankar,es  ESP,DF,Málaga,27,1990,8.7,18,2.07,14,2,0,0,0,2,0,0.00,0,0,0,0,0,0
242,Juanmi,es  ESP,"FW,MF",Real Sociedad,24,1993,16.5,22,1.33,17,0,0,2,3,0,6,0.36,4,0,0,1,1,0
243,Juanpe,es  ESP,DF,Girona,26,1991,34.1,17,0.50,13,2,0,1,1,0,2,0.06,1,0,0,0,1,0
244,Juanpi,ve  VEN,"MF,FW",Málaga,23,1994,6.8,13,1.94,7,2,1,0,3,0,3,0.45,1,1,0,0,1,0
245,David Juncà,es  ESP,DF,Eibar,23,1993,10.0,24,2.40,15,5,1,0,3,0,3,0.30,3,0,0,0,0,0
246,Aleksandar Katai,rs  SRB,"FW,MF",Alavés,26,1991,0.6,3,5.19,2,0,0,0,1,0,1,1.73,1,0,0,0,0,0
247,Olarenwaju Kayode,ng  NGA,"FW,MF",Girona,24,1993,4.4,9,2.16,4,0,0,1,4,0,3,0.72,1,0,0,1,1,0
248,Keko,es  ESP,"MF,FW",Málaga,25,1991,13.4,30,2.22,23,0,2,1,4,0,2,0.15,2,0,0,0,0,0
249,Kike,es  ESP,FW,Eibar,27,1989,27.3,52,1.90,34,0,0,4,12,2,2,0.07,1,0,0,1,0,0
250,Simon Kjær,dk  DEN,DF,Sevilla,28,1989,17.5,4,0.23,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
251,Koke,es  ESP,"MF,FW",Atlético Madrid,25,1992,30.6,89,2.90,56,26,1,3,3,0,10,0.33,8,1,0,0,1,0
252,Geoffrey Kondogbia,cf  CTA,MF,Valencia,24,1993,29.0,56,1.93,45,0,4,1,5,1,8,0.28,6,0,0,0,2,0
253,Mateo Kovačić,hr  CRO,MF,Real Madrid,23,1994,11.0,26,2.37,22,0,1,0,3,0,4,0.36,2,0,0,0,2,0
254,Maksym Koval,ua  UKR,"GK,MF",La Coruña,24,1992,1.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
255,Bojan Krkić,es  ESP,"FW,MF",Alavés,26,1990,4.9,6,1.24,5,0,0,0,1,0,0,0.00,0,0,0,0,0,0
256,Toni Kroos,de  GER,MF,Real Madrid,27,1990,25.1,123,4.88,71,37,3,3,6,3,16,0.63,12,3,1,0,0,0
257,Zdravko Kuzmanović,rs  SRB,MF,Málaga,29,1987,5.3,12,2.25,11,0,1,0,0,0,1,0.19,1,0,0,0,0,0
258,Alberto de la Bella,es  ESP,DF,Real Sociedad,31,1985,17.0,29,1.71,27,1,1,0,0,0,1,0.06,1,0,0,0,0,0
259,Víctor Laguardia,es  ESP,DF,Alavés,27,1989,17.0,6,0.35,5,1,0,0,0,0,0,0.00,0,0,0,0,0,0
260,Aymeric Laporte,es  ESP,DF,Athletic Club,23,1994,19.0,13,0.68,10,0,0,1,2,0,2,0.11,1,0,0,0,1,0
261,Borja Lasso,es  ESP,MF,Sevilla,23,1994,0.6,1,1.67,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
262,Toni Lato,es  ESP,DF,Valencia,19,1997,8.9,9,1.02,9,0,0,0,0,0,2,0.23,2,0,0,0,0,0
263,Miguel Layún,mx  MEX,DF,Sevilla,29,1988,13.2,24,1.83,17,6,1,0,0,0,2,0.15,1,1,0,0,0,0
264,Iñigo Lekue,es  ESP,"DF,FW",Athletic Club,24,1993,23.5,53,2.27,40,4,5,0,3,1,2,0.09,2,0,0,0,0,0
265,Mauricio Lemos,uy  URU,"DF,MF",Las Palmas,21,1995,14.0,6,0.43,5,1,0,0,0,0,0,0.00,0,0,0,0,0,0
266,Clément Lenglet,fr  FRA,DF,Sevilla,22,1995,33.3,13,0.39,11,0,0,2,0,0,1,0.03,1,0,0,0,0,0
267,Pedro León,es  ESP,"FW,MF",Eibar,30,1986,10.3,45,4.36,14,18,2,5,6,0,4,0.39,1,2,0,1,0,0
268,Sergio León,es  ESP,FW,Betis,28,1989,21.9,38,1.73,19,1,8,3,6,1,5,0.23,2,0,0,2,0,1
269,Jefferson Lerma,co  COL,MF,Levante,22,1994,23.7,38,1.60,30,0,0,2,3,3,1,0.04,1,0,0,0,0,0
270,Maxime Lestienne,be  BEL,"MF,FW",Málaga,25,1992,7.4,14,1.88,7,5,1,0,1,0,1,0.13,1,0,0,0,0,0
271,Raúl Lizoain,es  ESP,GK,Las Palmas,26,1991,11.0,1,0.09,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0
272,Diego Llorente,es  ESP,DF,Real Sociedad,23,1993,25.8,6,0.23,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0
273,Marcos Llorente,es  ESP,MF,Real Madrid,22,1995,6.2,9,1.50,8,0,1,0,0,0,0,0.00,0,0,0,0,0,0
274,Stanislav Lobotka,sk  SVK,MF,Celta Vigo,22,1994,34.0,38,1.12,33,1,1,0,2,1,1,0.03,1,0,0,0,0,0
275,David Lombán,es  ESP,DF,Eibar,30,1987,11.1,4,0.36,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
276,Pedro López Muñoz,es  ESP,DF,Levante,33,1983,17.7,24,1.35,20,1,1,1,1,0,1,0.06,1,0,0,0,0,0
277,Adrián López,es  ESP,"FW,MF",La Coruña,29,1988,26.0,73,2.80,54,0,9,5,5,0,5,0.19,4,0,0,1,0,0
278,Alberto López,es  ESP,DF,Málaga,22,1995,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
279,Andoni López,es  ESP,DF,Athletic Club,21,1996,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
280,David López,es  ESP,"DF,MF",Espanyol,27,1989,37.0,20,0.54,19,0,0,0,0,1,3,0.08,3,0,0,0,0,0
281,Diego López,es  ESP,GK,Espanyol,35,1981,10.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
282,Iván López,es  ESP,DF,Levante,23,1993,1.9,4,2.06,2,1,1,0,0,0,0,0.00,0,0,0,0,0,0
283,Javi López,es  ESP,DF,Espanyol,31,1986,10.7,13,1.21,12,0,0,0,0,1,1,0.09,1,0,0,0,0,0
284,Pau López,es  ESP,GK,Espanyol,22,1994,27.5,5,0.18,2,3,0,0,0,0,0,0.00,0,0,0,0,0,0
285,Pedro López,es  ESP,GK,Betis,22,1995,4.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
286,Víctor López,es  ESP,"MF,FW",Alavés,20,1997,0.7,3,4.43,2,1,0,0,0,0,1,1.48,1,0,0,0,0,0
287,Anthony Lozano,hn  HON,"FW,MF",Girona,24,1993,5.3,11,2.13,6,0,3,2,0,0,2,0.39,1,0,1,0,0,0
288,José Luis Gayà,es  ESP,DF,Valencia,22,1995,32.4,67,2.07,57,0,4,2,3,1,9,0.28,5,0,0,1,2,1
289,José Luis Morales,es  ESP,"MF,FW",Levante,30,1987,33.9,109,3.20,63,6,24,6,8,2,20,0.59,9,1,5,1,4,0
290,Filipe Luís,br  BRA,DF,Atlético Madrid,31,1985,18.4,30,1.63,29,0,0,0,1,0,5,0.27,5,0,0,0,0,0
291,Luisinho,pt  POR,DF,La Coruña,32,1985,29.1,36,1.24,29,1,0,2,4,0,3,0.10,3,0,0,0,0,0
292,Douglas Luiz,br  BRA,"MF,FW",Girona,19,1998,3.6,12,3.66,6,2,0,2,2,0,1,0.31,0,0,0,1,0,0
293,Saša Lukić,rs  SRB,MF,Levante,20,1996,11.0,15,1.36,14,0,0,0,0,1,2,0.18,2,0,0,0,0,0
294,Antonio Luna,es  ESP,DF,Levante,26,1991,22.5,29,1.29,23,4,1,0,0,1,2,0.09,2,0,0,0,0,0
295,Pablo Maffeo,es  ESP,"MF,DF",Girona,20,1997,29.4,63,2.14,40,3,4,2,10,4,7,0.24,3,0,0,1,3,0
296,Nemanja Maksimović,rs  SRB,"MF,FW",Valencia,22,1995,6.2,13,2.13,12,0,0,1,0,0,0,0.00,0,0,0,0,0,0
297,Hugo Mallo,es  ESP,DF,Celta Vigo,26,1991,33.3,54,1.62,47,2,1,1,1,2,6,0.18,6,0,0,0,0,0
298,Aïssa Mandi,dz  ALG,DF,Betis,25,1991,33.6,17,0.51,13,0,0,2,1,1,2,0.06,0,0,0,2,0,0
299,Martín Mantovani,ar  ARG,DF,Leganés,33,1984,11.3,4,0.35,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
300,José Manuel Jurado,es  ESP,"MF,FW",Espanyol,31,1986,16.7,34,2.03,25,0,5,2,2,0,7,0.42,4,0,2,0,1,0
301,Marcelo,br  BRA,DF,Real Madrid,29,1988,25.1,117,4.66,94,9,6,3,3,2,12,0.48,11,0,0,1,0,0
302,Óscar de Marcos,es  ESP,"DF,MF",Athletic Club,28,1989,18.4,37,2.00,29,2,2,2,2,0,4,0.22,3,0,0,0,1,0
303,José María Giménez,uy  URU,DF,Atlético Madrid,22,1995,18.8,6,0.32,5,0,0,1,0,0,2,0.11,1,0,0,1,0,0
304,Adrián Marín,es  ESP,DF,Villarreal,20,1997,2.6,5,1.93,4,0,1,0,0,0,1,0.39,1,0,0,0,0,0
305,Guillermo Maripán,cl  CHI,DF,Alavés,23,1994,17.0,1,0.06,1,0,0,0,0,0,1,0.06,1,0,0,0,0,0
306,Roger Martí,es  ESP,FW,Levante,26,1991,10.7,18,1.68,14,0,2,0,2,0,3,0.28,3,0,0,0,0,0
307,Aarón Martín,es  ESP,DF,Espanyol,20,1997,31.3,54,1.73,44,9,0,0,1,0,3,0.10,3,0,0,0,0,0
308,Carlos Martínez,es  ESP,DF,Real Sociedad,31,1986,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
309,Emiliano Martínez,ar  ARG,GK,Getafe,24,1992,5.0,1,0.20,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
310,Roger Martínez,co  COL,FW,Villarreal,23,1994,2.6,6,2.40,4,0,1,0,1,0,0,0.00,0,0,0,0,0,0
311,Javier Mascherano,ar  ARG,DF,Barcelona,33,1984,6.0,8,1.33,8,0,0,0,0,0,2,0.33,2,0,0,0,0,0
312,Borja Mayoral,es  ESP,FW,Real Madrid,20,1997,3.9,10,2.68,6,0,2,2,0,0,3,0.80,1,0,2,0,0,0
313,Róbert Mazáň,sk  SVK,DF,Celta Vigo,23,1994,0.9,2,2.22,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
314,Óscar Melendo,es  ESP,"MF,FW",Espanyol,19,1997,7.7,20,2.65,16,0,0,2,2,0,2,0.26,1,0,0,1,0,0
315,Brais Méndez,es  ESP,"MF,FW",Celta Vigo,20,1997,10.6,27,2.56,21,1,0,3,1,1,4,0.38,2,0,0,2,0,0
316,Gabriel Mercado,ar  ARG,DF,Sevilla,30,1987,23.5,19,0.81,16,1,0,1,1,0,3,0.13,2,0,0,0,1,0
317,Sabin Merino,es  ESP,"FW,MF",Athletic Club,25,1992,4.2,5,1.22,3,0,0,1,1,0,1,0.24,0,0,0,0,1,0
318,Roque Mesa,es  ESP,MF,Sevilla,28,1989,3.8,10,2.63,9,1,0,0,0,0,0,0.00,0,0,0,0,0,0
319,Lionel Messi,ar  ARG,"FW,MF",Barcelona,30,1987,33.4,238,7.15,134,9,39,20,32,4,43,1.29,24,3,7,5,4,0
320,Michel,br  BRA,DF,Las Palmas,27,1990,23.9,34,1.43,31,2,0,0,1,0,1,0.04,1,0,0,0,0,0
321,Santi Mina,es  ESP,FW,Valencia,21,1995,17.3,39,2.27,23,0,4,7,5,0,8,0.46,4,0,0,3,1,0
322,Yerry Mina,co  COL,DF,Barcelona,22,1994,4.1,3,0.73,2,0,0,0,0,1,0,0.00,0,0,0,0,0,0
323,Ignasi Miquel,es  ESP,DF,Málaga,24,1992,19.7,6,0.30,5,0,0,1,0,0,0,0.00,0,0,0,0,0,0
324,Luka Modrić,hr  CRO,MF,Real Madrid,31,1985,21.8,101,4.60,82,1,11,2,3,2,11,0.50,8,1,0,1,0,1
325,Johan Mojica,co  COL,"MF,DF",Girona,24,1992,23.7,55,2.32,35,1,7,2,8,2,6,0.25,4,0,1,0,1,0
326,Jorge Molina,es  ESP,FW,Getafe,35,1982,30.9,74,2.38,47,0,6,6,14,1,11,0.35,5,0,2,0,3,1
327,Francisco Molinero,es  ESP,DF,Getafe,32,1985,6.5,7,1.10,4,1,0,0,0,2,0,0.00,0,0,0,0,0,0
328,Momo,es  ESP,"FW,MF",Las Palmas,35,1982,7.5,28,3.74,23,3,1,1,0,0,1,0.13,1,0,0,0,0,0
329,Jefferson Montero,ec  ECU,"FW,MF",Getafe,27,1989,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
330,Martín Montoya,es  ESP,DF,Valencia,26,1991,23.9,39,1.63,30,1,2,1,5,0,7,0.29,6,0,0,0,1,0
331,Walter Montoya,ar  ARG,FW,Sevilla,24,1993,0.8,2,2.34,0,0,1,0,1,0,0,0.00,0,0,0,0,0,0
332,Shaquell Moore,us  USA,DF,Levante,20,1996,4.7,7,1.49,4,0,1,1,0,1,0,0.00,0,0,0,0,0,0
333,Emre Mor,tr  TUR,"FW,MF",Celta Vigo,20,1997,7.5,27,3.74,15,3,5,0,4,0,5,0.69,2,0,2,0,1,0
334,Sergio Mora,es  ESP,MF,Getafe,37,1979,9.2,13,1.47,12,0,0,0,1,0,1,0.11,1,0,0,0,0,0
335,Erik Morán,es  ESP,MF,Leganés,26,1991,2.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
336,Gerard Moreno,es  ESP,FW,Espanyol,25,1992,37.9,103,2.72,71,0,11,10,8,3,10,0.26,6,0,0,2,1,1
337,Héctor Moreno,mx  MEX,DF,Real Sociedad,29,1988,8.0,6,0.75,5,0,0,0,1,0,1,0.12,1,0,0,0,0,0
338,Marlos Moreno,co  COL,MF,Girona,20,1996,0.4,1,3.21,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
339,Loren Morón,es  ESP,FW,Betis,23,1993,11.8,16,1.35,10,0,2,2,1,1,1,0.08,0,0,0,1,0,0
340,Pedro Mosquera,es  ESP,MF,La Coruña,29,1988,15.5,24,1.55,21,0,0,3,0,0,4,0.26,3,0,0,1,0,0
341,Toni Moya,es  ESP,DF,Atlético Madrid,19,1998,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
342,Álex Mula,es  ESP,"MF,FW",Málaga,21,1996,6.2,,,,,,,,,,,,,,,,
343,Iker Muniain,es  ESP,"MF,FW",Athletic Club,24,1992,8.7,29,3.37,19,3,1,0,5,1,4,0.46,2,0,0,0,1,1
344,Marc Muniesa,es  ESP,DF,Girona,25,1992,12.5,6,0.48,5,0,0,0,1,0,1,0.08,1,0,0,0,0,0
345,Ezequiel Muñoz,ar  ARG,DF,Leganés,26,1990,15.6,7,0.45,6,0,0,1,0,0,1,0.06,1,0,0,0,0,0
346,Sulley Muntari,gh  GHA,MF,La Coruña,32,1984,4.5,1,0.22,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
347,Luis Muriel,co  COL,FW,Sevilla,26,1991,17.9,41,2.30,29,1,5,3,1,2,4,0.22,2,0,1,0,0,1
348,Jeison Murillo,co  COL,DF,Valencia,25,1992,15.3,5,0.33,5,0,0,0,0,0,1,0.07,1,0,0,0,0,0
349,Fahad Al-Muwallad,sa  KSA,"FW,MF",Levante,20,1996,0.3,,,,,,,,,,,,,,,,
350,Alfred N'Diaye,sn  SEN,"DF,MF",Villarreal,27,1990,1.1,1,0.90,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
351,Nacho,es  ESP,DF,Real Madrid,27,1990,23.1,20,0.87,18,0,0,0,2,0,4,0.17,4,0,0,0,0,0
352,Matías Nahuel,es  ESP,"FW,MF",Betis,20,1996,2.8,8,2.88,6,0,1,0,0,1,0,0.00,0,0,0,0,0,0
353,Naldo,br  BRA,DF,Espanyol,28,1988,10.2,4,0.39,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0
354,Nano,es  ESP,FW,Levante,22,1995,3.1,3,0.99,1,0,1,0,1,0,0,0.00,0,0,0,0,0,0
355,Naranjo,es  ESP,"FW,MF",Leganés,23,1994,6.3,10,1.61,6,2,1,0,1,0,0,0.00,0,0,0,0,0,0
356,Juanjo Narváez,co  COL,MF,Betis,22,1995,3.4,6,1.78,4,0,1,0,1,0,0,0.00,0,0,0,0,0,0
357,Fernando Navarro,es  ESP,DF,La Coruña,35,1982,11.7,11,0.95,9,2,0,0,0,0,0,0.00,0,0,0,0,0,0
358,Marc Navarro,es  ESP,DF,Espanyol,22,1995,12.3,22,1.79,11,4,3,3,1,0,2,0.16,1,0,1,0,0,0
359,Rafa Navarro,es  ESP,DF,Betis,23,1994,1.5,4,2.71,2,0,1,1,0,0,0,0.00,0,0,0,0,0,0
360,Ximo Navarro,es  ESP,DF,Las Palmas,27,1990,29.0,14,0.48,11,1,0,0,1,1,1,0.03,1,0,0,0,0,0
361,Jesús Navas,es  ESP,"FW,DF",Sevilla,31,1985,19.6,62,3.17,55,1,2,3,1,0,3,0.15,3,0,0,0,0,0
362,Keylor Navas,cr  CRC,GK,Real Madrid,30,1986,27.0,3,0.11,1,1,0,0,1,0,1,0.04,0,1,0,0,0,0
363,Raúl Navas,es  ESP,DF,Real Sociedad,29,1988,19.9,12,0.60,9,0,0,1,1,1,3,0.15,1,0,0,0,1,1
364,Merveille Ndockyt,cg  CGO,MF,Getafe,19,1998,0.8,1,1.45,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0
365,Neto,br  BRA,GK,Valencia,28,1989,33.0,1,0.03,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0
366,Saúl Ñíguez,es  ESP,MF,Atlético Madrid,22,1994,35.1,57,1.62,41,0,3,4,5,4,9,0.26,6,0,0,1,2,0
367,Nolito,es  ESP,"FW,MF",Sevilla,30,1986,17.8,63,3.55,51,4,4,2,2,0,13,0.73,10,1,1,0,1,0
368,Unai Núñez,es  ESP,DF,Athletic Club,20,1997,31.7,15,0.46,13,1,0,1,0,0,2,0.06,2,0,0,0,0,0
369,Steven Nzonzi,fr  FRA,MF,Sevilla,28,1988,24.6,45,1.83,43,0,0,1,1,0,8,0.33,7,0,0,1,0,0
370,Jan Oblak,si  SVN,GK,Atlético Madrid,24,1993,37.0,3,0.08,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0
371,Álvaro Odriozola,es  ESP,DF,Real Sociedad,21,1995,32.4,79,2.44,66,3,3,0,6,1,9,0.28,8,1,0,0,0,0
372,Oier Olazábal,es  ESP,GK,Levante,27,1989,26.0,1,0.04,1,0,0,0,0,0,1,0.04,1,0,0,0,0,0
373,Paulo Oliveira,pt  POR,DF,Eibar,25,1992,24.6,16,0.65,15,0,0,1,0,0,1,0.04,1,0,0,0,0,0
374,Mathías Olivera,uy  URU,"FW,MF",Getafe,19,1997,1.2,1,0.89,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
375,Michael Olunga,ke  KEN,FW,Girona,23,1994,4.9,12,2.53,8,0,1,0,2,1,3,0.63,1,0,0,0,1,1
376,Javier Ontiveros,es  ESP,"MF,FW",Málaga,19,1997,4.4,17,4.03,12,1,3,0,1,0,0,0.00,0,0,0,0,0,0
377,Fabián Orellana,cl  CHI,"MF,FW",Eibar,31,1986,13.1,57,4.34,38,7,5,2,4,1,5,0.38,4,0,0,0,0,1
378,Mikel Oyarzabal,es  ESP,"FW,MF",Real Sociedad,20,1997,30.7,84,2.72,53,13,7,5,5,1,8,0.26,6,1,0,0,1,0
379,Daniel Pacheco,es  ESP,"MF,FW",Getafe,26,1991,2.1,8,4.39,5,2,1,0,0,0,0,0.00,0,0,0,0,0,0
380,Fernando Pacheco,es  ESP,GK,Alavés,25,1992,37.3,1,0.03,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0
381,Costel Pantilimon,ro  ROU,GK,La Coruña,30,1987,6.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
382,Rubén Pardo,es  ESP,MF,Real Sociedad,24,1992,2.5,7,2.85,6,1,0,0,0,0,1,0.41,1,0,0,0,0,0
