,Player,Nation,Pos,Squad,Age,Born,90s,Cmp_Total,Att_Total,Cmp%_Total,TotDist_Total,PrgDist_Total,Cmp_Short,Att_Short,Cmp%_Short,Cmp_Medium,Att_Medium,Cmp%_Medium,Cmp_Long,Att_Long,Cmp%_Long,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog
145,Gonzalo Escalante,ar  ARG,MF,Eibar,24,1993,17.5,499,688,72.5,9141,2055,198,261,75.9,245,303,80.9,53,107,49.5,0,0.6,-0.6,9,48,10,3,53
146,Sergio Escudero,es  ESP,DF,Sevilla,27,1989,25.9,1224,1590,77.0,21087,8526,597,696,85.8,507,639,79.3,111,223,49.8,2,1.1,+0.9,16,100,19,6,128
147,Bernardo Espinosa,co  COL,DF,Girona,28,1989,31.9,962,1221,78.8,23944,8352,170,212,80.2,519,595,87.2,264,394,67.0,3,0.7,+2.3,6,40,2,0,44
148,Oghenekaro Etebo,ng  NGA,MF,Las Palmas,21,1995,13.5,528,633,83.4,10565,2379,206,241,85.5,234,271,86.3,85,115,73.9,0,0.3,-0.3,8,51,7,0,52
149,Beñat Etxebarria,es  ESP,MF,Athletic Club,30,1987,12.5,620,790,78.5,13379,3690,197,229,86.0,297,345,86.1,123,210,58.6,2,2.1,-0.1,26,61,19,1,74
150,Xabier Etxeita,es  ESP,DF,Athletic Club,29,1987,4.2,137,159,86.2,3283,1168,26,29,89.7,76,85,89.4,34,42,81.0,0,0.0,0.0,0,13,0,0,8
151,Edu Expósito,es  ESP,MF,La Coruña,20,1996,1.1,44,50,88.0,838,210,16,19,84.2,24,25,96.0,4,5,80.0,0,0.0,0.0,0,3,0,0,1
152,Erik Expósito,es  ESP,FW,Las Palmas,21,1996,5.3,63,95,66.3,1032,285,35,50,70.0,23,35,65.7,5,6,83.3,0,0.2,-0.2,3,7,6,1,12
153,Imoh Ezekiel,ng  NGA,"FW,MF",Las Palmas,23,1993,5.2,98,127,77.2,1482,286,53,66,80.3,42,45,93.3,3,11,27.3,0,0.1,-0.1,3,6,4,1,9
154,Fayçal Fajr,ma  MAR,"MF,FW",Getafe,28,1988,26.5,734,1060,69.2,17159,4838,260,323,80.5,250,352,71.0,208,350,59.4,2,2.9,-0.9,39,72,30,16,76
155,Zouhair Feddal,ma  MAR,DF,Betis,28,1989,14.0,641,813,78.8,15157,4824,146,178,82.0,328,373,87.9,163,252,64.7,0,0.1,-0.1,1,68,1,1,45
156,Andrés Fernández,es  ESP,GK,Villarreal,30,1986,2.5,32,50,64.0,1015,681,4,4,100.0,17,18,94.4,11,28,39.3,0,0.0,0.0,0,0,0,0,0
157,Augusto Fernández,ar  ARG,"MF,FW",Atlético Madrid,31,1986,1.2,62,76,81.6,1240,399,24,28,85.7,27,29,93.1,11,17,64.7,0,0.0,0.0,2,9,2,0,6
158,Carlos Fernández,es  ESP,FW,Sevilla,21,1996,1.5,26,35,74.3,401,44,13,19,68.4,11,11,100.0,2,4,50.0,0,0.1,-0.1,2,2,0,0,1
159,Enzo Fernández,es  ESP,MF,Alavés,22,1995,0.8,17,30,56.7,236,52,10,16,62.5,6,9,66.7,0,3,0.0,0,0.0,0.0,1,1,0,0,1
160,Raúl Fernández,es  ESP,GK,Levante,29,1988,11.0,133,254,52.4,7128,5848,4,4,100.0,24,28,85.7,105,222,47.3,0,0.0,0.0,0,16,0,0,0
161,Junior Firpo,es  ESP,"DF,MF",Betis,20,1996,13.2,513,616,83.3,9174,2732,210,239,87.9,257,302,85.1,42,64,65.6,2,1.2,+0.8,9,23,11,6,37
162,Mathieu Flamini,fr  FRA,MF,Getafe,33,1984,5.3,102,155,65.8,1630,416,50,66,75.8,43,62,69.4,6,22,27.3,0,0.1,-0.1,1,9,1,0,9
163,Andreu Fontàs,es  ESP,DF,Celta Vigo,27,1989,9.8,618,701,88.2,13980,4794,134,143,93.7,367,388,94.6,116,167,69.5,1,0.1,+0.9,2,36,1,0,34
164,Pablo Fornals,es  ESP,"MF,FW",Villarreal,21,1996,29.1,1042,1346,77.4,18880,5030,495,597,82.9,410,508,80.7,130,206,63.1,9,7.5,+1.5,50,110,41,10,131
165,Gabi,es  ESP,MF,Atlético Madrid,34,1983,26.2,1463,1760,83.1,28062,9910,624,689,90.6,593,690,85.9,224,341,65.7,0,2.1,-2.1,30,183,20,0,169
166,Gabriel,br  BRA,MF,Leganés,23,1993,26.3,795,1173,67.8,14420,4693,390,559,69.8,283,376,75.3,109,199,54.8,2,2.2,-0.2,18,105,13,4,110
167,Nicolás Gaitán,ar  ARG,"MF,FW",Atlético Madrid,29,1988,2.5,73,106,68.9,1174,418,41,56,73.2,26,32,81.3,6,17,35.3,0,0.4,-0.4,5,5,1,0,8
168,Bruno Gama,pt  POR,"FW,MF",La Coruña,29,1987,1.3,34,47,72.3,507,123,19,24,79.2,14,17,82.4,1,5,20.0,0,0.3,-0.3,2,2,2,0,6
169,Kévin Gameiro,fr  FRA,FW,Atlético Madrid,30,1987,12.6,177,226,78.3,2407,391,110,135,81.5,57,73,78.1,5,8,62.5,2,1.2,+0.8,10,8,6,0,11
170,Ganso,br  BRA,MF,Sevilla,27,1989,5.7,267,327,81.7,4210,1144,151,173,87.3,96,110,87.3,18,34,52.9,1,0.7,+0.3,8,30,5,1,33
171,Ezequiel Garay,ar  ARG,DF,Valencia,30,1986,22.5,904,1084,83.4,20305,6563,184,226,81.4,559,604,92.5,160,247,64.8,0,0.6,-0.6,4,52,4,1,51
172,Aleix García,es  ESP,MF,Girona,20,1997,9.6,434,549,79.1,9174,2190,172,198,86.9,164,194,84.5,92,145,63.4,0,1.1,-1.1,11,30,2,1,33
173,Borja García,es  ESP,"MF,FW",Girona,26,1990,30.9,1143,1399,81.7,20726,5571,565,646,87.5,396,481,82.3,167,241,69.3,5,4.0,+1.0,57,139,36,8,131
174,Dani García,es  ESP,MF,Eibar,27,1990,30.8,1298,1618,80.2,29066,6028,392,476,82.4,601,723,83.1,295,391,75.4,1,1.3,-0.3,18,163,12,4,132
175,David García,es  ESP,DF,Las Palmas,35,1982,9.6,369,475,77.7,7898,3445,108,127,85.0,196,224,87.5,61,116,52.6,0,0.3,-0.3,3,22,1,1,31
176,Javi García,es  ESP,"MF,DF",Betis,30,1987,26.7,1483,1631,90.9,29467,6712,467,514,90.9,835,889,93.9,175,215,81.4,0,0.3,-0.3,10,87,3,0,82
177,Manu García,es  ESP,MF,Alavés,31,1986,27.1,724,997,72.6,13562,3815,312,398,78.4,302,391,77.2,100,174,57.5,0,1.4,-1.4,15,92,5,2,65
178,Sergio García,es  ESP,"FW,MF",Espanyol,34,1983,18.3,299,434,68.9,4990,1498,158,215,73.5,99,133,74.4,34,57,59.6,5,2.8,+2.2,26,20,24,4,44
179,Mario Gaspar,es  ESP,DF,Villarreal,26,1990,31.2,1363,1775,76.8,24382,10587,590,692,85.3,643,792,81.2,120,245,49.0,3,2.0,+1.0,31,85,17,10,116
180,Johannes Geis,de  GER,"DF,MF",Sevilla,23,1993,7.6,315,381,82.7,6675,2712,111,123,90.2,148,162,91.4,54,93,58.1,1,0.4,+0.6,4,36,2,1,31
181,Carles Gil,es  ESP,"FW,MF",La Coruña,24,1992,5.3,186,217,85.7,2965,939,104,119,87.4,63,72,87.5,16,19,84.2,2,1.0,+1.0,9,13,11,0,26
182,Dani Giménez,es  ESP,GK,Betis,34,1983,3.4,60,91,65.9,1611,1115,12,12,100.0,31,33,93.9,17,46,37.0,0,0.1,-0.1,1,0,0,0,0
183,Diego Godín,uy  URU,DF,Atlético Madrid,31,1986,28.4,1026,1225,83.8,22506,9200,287,331,86.7,515,566,91.0,213,304,70.1,0,0.1,-0.1,4,47,1,0,53
184,André Gomes,pt  POR,"MF,FW",Barcelona,24,1993,7.1,311,356,87.4,5272,1155,149,163,91.4,126,147,85.7,31,34,91.2,0,0.2,-0.2,3,31,1,0,21
185,Ibai Gómez,es  ESP,"MF,FW",Alavés,27,1989,25.7,616,934,66.0,11904,4690,270,335,80.6,244,321,76.0,96,255,37.6,6,4.7,+1.3,38,74,24,10,76
186,Maxi Gómez,uy  URU,FW,Celta Vigo,20,1996,34.0,455,626,72.7,7944,1275,241,315,76.5,139,196,70.9,65,94,69.1,4,4.7,-0.7,22,34,13,3,34
187,Sergi Gómez,es  ESP,DF,Celta Vigo,25,1992,29.8,1410,1629,86.6,31836,9825,298,352,84.7,823,877,93.8,282,384,73.4,0,0.3,-0.3,3,79,4,1,90
188,Vicente Gómez,es  ESP,MF,Las Palmas,28,1988,16.9,765,891,85.9,13126,2364,361,412,87.6,333,376,88.6,62,89,69.7,1,0.5,+0.5,7,44,4,1,40
189,Adrián González,es  ESP,MF,Málaga,29,1988,26.0,863,1096,78.7,16791,4141,364,450,80.9,362,426,85.0,125,182,68.7,0,1.0,-1.0,18,94,10,2,81
190,Álvaro González,es  ESP,DF,Villarreal,27,1990,32.2,1180,1445,81.7,26339,9862,326,376,86.7,596,672,88.7,255,386,66.1,2,0.4,+1.6,6,82,5,2,78
191,Bruno González,es  ESP,DF,Getafe,27,1990,17.1,249,381,65.4,5877,1912,65,88,73.9,117,159,73.6,66,124,53.2,2,0.2,+1.8,3,7,1,1,14
192,Diego González,es  ESP,DF,Málaga,22,1995,15.9,410,573,71.6,8375,2785,122,148,82.4,216,272,79.4,67,144,46.5,0,0.8,-0.8,7,24,5,2,28
193,Fabio González,es  ESP,MF,Las Palmas,20,1997,0.7,37,44,84.1,669,134,15,19,78.9,19,21,90.5,3,3,100.0,0,0.0,0.0,1,4,2,0,4
194,Mario González,es  ESP,FW,Villarreal,21,1996,0.2,4,7,57.1,68,17,1,2,50.0,3,5,60.0,0,0,,0,0.1,-0.1,1,0,1,0,1
195,Andoni Gorosabel,es  ESP,DF,Real Sociedad,20,1996,0.8,39,47,83.0,593,157,26,31,83.9,11,13,84.6,2,3,66.7,0,0.0,0.0,0,5,1,0,2
196,Julio Gracia,es  ESP,"FW,MF",Betis,19,1998,0.3,17,21,81.0,251,57,10,13,76.9,6,6,100.0,1,2,50.0,0,0.0,0.0,0,0,0,0,0
197,Álex Granell,es  ESP,MF,Girona,28,1988,31.6,1379,1851,74.5,30623,10245,477,576,82.8,572,699,81.8,313,532,58.8,5,5.8,-0.8,75,186,30,8,184
198,Esteban Granero,es  ESP,"MF,FW",Espanyol,30,1987,13.7,613,760,80.7,11600,3046,250,279,89.6,271,306,88.6,86,161,53.4,3,1.4,+1.6,19,60,13,6,55
199,Antoine Griezmann,fr  FRA,FW,Atlético Madrid,26,1991,27.9,815,1068,76.3,14166,3734,411,506,81.2,300,379,79.2,94,145,64.8,9,5.3,+3.7,43,71,39,1,104
200,Vicente Guaita,es  ESP,GK,Getafe,30,1987,33.0,347,831,41.8,16916,13563,23,25,92.0,77,81,95.1,247,725,34.1,0,0.3,-0.3,1,36,1,0,0
201,Andrés Guardado,mx  MEX,MF,Betis,30,1986,25.2,1269,1533,82.8,25354,6100,516,577,89.4,549,622,88.3,194,298,65.1,8,4.3,+3.7,41,131,30,9,122
202,Gonçalo Guedes,pt  POR,"MF,FW",Valencia,20,1996,27.1,749,979,76.5,13350,4184,338,415,81.4,335,413,81.1,73,125,58.4,7,6.4,+0.6,46,63,72,11,130
203,Ramiro Guerra,uy  URU,MF,Villarreal,20,1997,0.8,24,31,77.4,408,97,9,13,69.2,14,16,87.5,1,2,50.0,0,0.1,-0.1,1,1,1,1,1
204,Francis Guerrero,es  ESP,"DF,MF",Betis,21,1996,11.0,453,597,75.9,7026,2386,238,280,85.0,198,247,80.2,17,56,30.4,0,0.7,-0.7,8,21,11,4,31
205,Guilherme,br  BRA,MF,La Coruña,26,1991,29.3,1196,1434,83.4,24260,6208,437,491,89.0,565,658,85.9,187,265,70.6,0,1.4,-1.4,16,103,8,2,112
206,Gerard Gumbau,es  ESP,MF,Leganés,22,1994,16.0,417,538,77.5,8784,2685,156,193,80.8,185,221,83.7,74,115,64.3,0,0.3,-0.3,3,59,2,0,48
207,Jon Guridi,es  ESP,"MF,FW",Real Sociedad,22,1995,0.6,17,20,85.0,322,62,5,5,100.0,10,12,83.3,2,3,66.7,0,0.0,0.0,0,1,1,0,3
208,Alejandro Gutiérrez Mozo,es  ESP,MF,Leganés,22,1995,0.5,14,16,87.5,296,57,4,5,80.0,7,8,87.5,3,3,100.0,0,0.0,0.0,0,1,0,0,0
209,Hacen,mr  MTN,MF,Levante,19,1997,0.9,25,38,65.8,509,78,9,14,64.3,11,16,68.8,5,8,62.5,0,0.0,0.0,0,0,0,0,0
210,Munir El Haddadi,ma  MAR,FW,Alavés,21,1995,27.1,463,704,65.8,7431,1994,272,347,78.4,133,199,66.8,44,108,40.7,6,3.6,+2.4,41,25,27,10,46
211,Achraf Hakimi,ma  MAR,DF,Real Madrid,18,1998,8.4,394,480,82.1,5917,2126,237,269,88.1,134,153,87.6,16,41,39.0,1,0.4,+0.6,5,22,9,4,27
212,Alen Halilović,hr  CRO,"FW,MF",Las Palmas,21,1996,14.5,373,514,72.6,6611,1966,195,231,84.4,126,169,74.6,46,100,46.0,1,1.8,-0.8,21,32,21,10,35
213,Mario Hermoso,es  ESP,DF,Espanyol,22,1995,21.4,711,982,72.4,17957,6815,156,195,80.0,355,412,86.2,196,360,54.4,0,0.3,-0.3,5,51,3,0,50
214,Hernán,es  ESP,MF,Las Palmas,26,1990,3.9,208,231,90.0,3572,664,101,109,92.7,89,98,90.8,17,19,89.5,0,0.0,0.0,1,16,0,0,12
215,Héctor Hernández,es  ESP,MF,Alavés,26,1991,0.2,11,13,84.6,220,63,4,5,80.0,5,5,100.0,2,3,66.7,0,0.0,0.0,0,0,0,0,0
216,Lucas Hernández,fr  FRA,DF,Atlético Madrid,21,1996,23.6,867,1098,79.0,14684,5456,433,494,87.7,358,427,83.8,67,145,46.2,1,0.5,+0.5,8,45,7,3,49
217,Luis Hernández,es  ESP,DF,Málaga,28,1989,36.0,1121,1464,76.6,25643,11080,287,344,83.4,578,684,84.5,254,418,60.8,2,0.5,+1.5,7,103,9,2,93
218,Pablo Hernández,cl  CHI,MF,Celta Vigo,30,1986,20.3,1027,1233,83.3,20475,5657,375,437,85.8,488,563,86.7,158,213,74.2,2,1.3,+0.7,13,120,13,2,123
219,Theo Hernández,fr  FRA,DF,Real Madrid,19,1997,10.7,523,626,83.5,7548,2427,322,356,90.4,173,207,83.6,20,46,43.5,1,0.6,+0.4,9,26,11,3,37
220,Borja Herrera,es  ESP,DF,Las Palmas,24,1993,2.7,157,185,84.9,2730,979,71,78,91.0,74,85,87.1,12,20,60.0,0,0.0,0.0,1,11,2,1,14
221,Iago Herrerín,es  ESP,GK,Athletic Club,29,1988,8.0,139,235,59.1,6114,4598,15,15,100.0,29,30,96.7,95,190,50.0,0,0.0,0.0,1,12,0,0,0
222,Andrew Hjulsager,dk  DEN,"DF,MF",Celta Vigo,22,1995,0.2,4,7,57.1,72,13,1,1,100.0,3,5,60.0,0,1,0.0,0,0.0,0.0,0,0,0,0,1
223,Brown Ideye,ng  NGA,FW,Málaga,28,1988,8.2,109,156,69.9,1527,267,67,90,74.4,32,47,68.1,6,13,46.2,0,0.4,-0.4,4,10,2,2,8
224,Asier Illarramendi,es  ESP,MF,Real Sociedad,27,1990,35.1,2157,2481,86.9,42311,13690,759,835,90.9,1091,1197,91.1,292,407,71.7,5,2.5,+2.5,31,272,37,5,275
225,Andrés Iniesta,es  ESP,"MF,FW",Barcelona,33,1984,20.7,1325,1534,86.4,23088,6430,671,732,91.7,491,554,88.6,143,203,70.4,2,1.6,+0.4,17,170,62,6,155
226,Takashi Inui,jp  JPN,"MF,FW",Eibar,29,1988,29.1,726,953,76.2,12152,2113,372,444,83.8,277,354,78.2,69,132,52.3,3,1.7,+1.3,24,45,21,8,52
227,Gorka Iraizoz,es  ESP,GK,Girona,36,1981,8.5,106,189,56.1,4273,3264,10,11,90.9,23,24,95.8,72,153,47.1,0,0.0,0.0,0,12,0,0,1
228,Carlos Isaac,es  ESP,DF,Atlético Madrid,19,1998,0.7,35,43,81.4,602,186,17,21,81.0,16,19,84.2,2,3,66.7,0,0.0,0.0,0,1,1,0,2
229,Isco,es  ESP,"MF,FW",Real Madrid,25,1992,19.6,1355,1595,85.0,22931,6132,716,782,91.6,520,593,87.7,115,193,59.6,5,5.8,-0.8,49,148,64,12,147
230,Manuel Iturra,cl  CHI,MF,Málaga,33,1984,17.6,476,610,78.0,9558,2754,185,226,81.9,210,256,82.0,74,118,62.7,1,0.7,+0.3,9,53,7,2,42
231,Ander Iturraspe,es  ESP,MF,Athletic Club,28,1989,21.2,974,1220,79.8,20799,5679,336,395,85.1,425,500,85.0,205,306,67.0,0,2.0,-2.0,26,101,13,3,97
232,Ivi,es  ESP,"MF,FW",Levante,23,1994,19.6,445,676,65.8,8431,2578,214,285,75.1,152,223,68.2,72,151,47.7,3,2.4,+0.6,24,40,34,9,66
233,Adnan Januzaj,be  BEL,"FW,MF",Real Sociedad,22,1995,17.4,419,560,74.8,7360,2410,217,255,85.1,151,181,83.4,48,105,45.7,5,4.0,+1.0,35,39,28,10,54
234,Jason,es  ESP,"MF,FW",Levante,23,1994,19.8,375,564,66.5,6035,1725,209,267,78.3,126,189,66.7,32,76,42.1,2,3.0,-1.0,29,12,28,15,35
235,Álvaro Jiménez,es  ESP,"MF,FW",Getafe,22,1995,6.0,88,152,57.9,1425,481,38,57,66.7,45,67,67.2,4,18,22.2,1,0.7,+0.3,6,7,4,2,15
236,Joaquín,es  ESP,"FW,MF",Betis,36,1981,27.5,1085,1312,82.7,19671,4684,528,596,88.6,417,491,84.9,133,204,65.2,7,5.0,+2.0,50,71,37,7,99
237,Jony,es  ESP,"MF,FW",Málaga,26,1991,2.4,52,109,47.7,1014,414,23,33,69.7,18,36,50.0,10,29,34.5,0,0.3,-0.3,6,5,7,2,7
238,Joan Jordán,es  ESP,MF,Eibar,23,1994,27.1,997,1269,78.6,20312,4355,385,455,84.6,426,509,83.7,175,283,61.8,3,2.9,+0.1,41,98,22,5,98
239,Willian José,br  BRA,FW,Real Sociedad,25,1991,30.7,639,865,73.9,10567,1839,338,407,83.0,201,287,70.0,70,115,60.9,4,4.6,-0.6,37,44,19,1,51
240,Jozabed,es  ESP,MF,Celta Vigo,26,1991,16.3,764,884,86.4,14713,3671,309,352,87.8,344,379,90.8,105,138,76.1,4,1.9,+2.1,18,85,18,1,84
241,Juankar,es  ESP,DF,Málaga,27,1990,8.7,299,405,73.8,5550,2742,120,144,83.3,146,191,76.4,31,60,51.7,0,0.7,-0.7,11,24,11,7,35
242,Juanmi,es  ESP,"FW,MF",Real Sociedad,24,1993,16.5,282,351,80.3,4355,612,160,193,82.9,96,118,81.4,21,25,84.0,2,1.7,+0.3,10,17,6,2,11
243,Juanpe,es  ESP,DF,Girona,26,1991,34.1,1021,1372,74.4,25389,10278,213,264,80.7,548,637,86.0,257,455,56.5,1,1.4,-0.4,8,94,6,2,89
244,Juanpi,ve  VEN,"MF,FW",Málaga,23,1994,6.8,174,222,78.4,2959,749,97,115,84.3,55,67,82.1,19,33,57.6,2,0.8,+1.2,6,12,5,2,12
245,David Juncà,es  ESP,DF,Eibar,23,1993,10.0,441,633,69.7,9799,3963,115,144,79.9,221,288,76.7,99,183,54.1,3,1.4,+1.6,14,53,22,11,60
246,Aleksandar Katai,rs  SRB,"FW,MF",Alavés,26,1991,0.6,9,11,81.8,139,70,5,6,83.3,4,5,80.0,0,0,,0,0.0,0.0,0,3,0,0,2
247,Olarenwaju Kayode,ng  NGA,"FW,MF",Girona,24,1993,4.4,34,55,61.8,598,84,22,34,64.7,6,12,50.0,5,7,71.4,0,0.9,-0.9,4,1,1,0,2
248,Keko,es  ESP,"MF,FW",Málaga,25,1991,13.4,286,405,70.6,4726,1237,158,200,79.0,95,135,70.4,27,55,49.1,2,1.2,+0.8,15,17,12,8,31
249,Kike,es  ESP,FW,Eibar,27,1989,27.3,502,700,71.7,7010,867,306,398,76.9,165,219,75.3,14,42,33.3,1,1.0,0.0,15,25,5,2,23
250,Simon Kjær,dk  DEN,DF,Sevilla,28,1989,17.5,654,792,82.6,13816,4833,203,230,88.3,353,401,88.0,94,153,61.4,1,0.0,+1.0,1,38,2,0,33
251,Koke,es  ESP,"MF,FW",Atlético Madrid,25,1992,30.6,1659,2078,79.8,29674,9591,793,888,89.3,622,728,85.4,210,402,52.2,3,7.3,-4.3,54,188,37,2,177
252,Geoffrey Kondogbia,cf  CTA,MF,Valencia,24,1993,29.0,1333,1549,86.1,27028,6564,504,576,87.5,614,684,89.8,207,272,76.1,3,2.2,+0.8,18,147,15,0,148
253,Mateo Kovačić,hr  CRO,MF,Real Madrid,23,1994,11.0,715,774,92.4,13173,3284,279,301,92.7,352,373,94.4,74,86,86.0,1,1.0,0.0,12,63,9,0,64
254,Maksym Koval,ua  UKR,"GK,MF",La Coruña,24,1992,1.3,21,34,61.8,781,505,4,4,100.0,8,10,80.0,9,20,45.0,0,0.0,0.0,0,0,0,0,0
255,Bojan Krkić,es  ESP,"FW,MF",Alavés,26,1990,4.9,109,138,79.0,1980,402,54,62,87.1,38,48,79.2,16,24,66.7,0,0.1,-0.1,2,9,2,1,5
256,Toni Kroos,de  GER,MF,Real Madrid,27,1990,25.1,1919,2160,88.8,38649,12092,761,811,93.8,798,862,92.6,335,452,74.1,5,5.6,-0.6,66,275,36,6,223
257,Zdravko Kuzmanović,rs  SRB,MF,Málaga,29,1987,5.3,295,340,86.8,5664,1703,103,115,89.6,155,171,90.6,34,48,70.8,1,0.4,+0.6,6,35,5,1,36
258,Alberto de la Bella,es  ESP,DF,Real Sociedad,31,1985,17.0,812,1035,78.5,15633,5628,308,353,87.3,395,479,82.5,101,185,54.6,1,2.1,-1.1,17,51,27,20,60
259,Víctor Laguardia,es  ESP,DF,Alavés,27,1989,17.0,388,578,67.1,9615,4624,84,104,80.8,195,234,83.3,107,231,46.3,0,0.2,-0.2,3,41,6,0,41
260,Aymeric Laporte,es  ESP,DF,Athletic Club,23,1994,19.0,809,991,81.6,20057,7057,177,206,85.9,402,454,88.5,225,321,70.1,0,0.5,-0.5,7,85,8,2,76
261,Borja Lasso,es  ESP,MF,Sevilla,23,1994,0.6,25,35,71.4,450,77,11,16,68.8,11,13,84.6,3,4,75.0,0,0.1,-0.1,1,3,1,0,3
262,Toni Lato,es  ESP,DF,Valencia,19,1997,8.9,311,395,78.7,6019,2422,104,130,80.0,165,191,86.4,39,67,58.2,1,0.8,+0.2,5,24,3,1,32
263,Miguel Layún,mx  MEX,DF,Sevilla,29,1988,13.2,483,651,74.2,9294,3718,204,240,85.0,209,274,76.3,65,120,54.2,0,1.8,-1.8,11,36,14,6,47
264,Iñigo Lekue,es  ESP,"DF,FW",Athletic Club,24,1993,23.5,862,1157,74.5,15999,5663,361,429,84.1,389,492,79.1,106,207,51.2,1,1.7,-0.7,21,62,38,13,100
265,Mauricio Lemos,uy  URU,"DF,MF",Las Palmas,21,1995,14.0,717,813,88.2,15830,5506,232,243,95.5,323,349,92.6,153,207,73.9,0,0.3,-0.3,4,38,2,0,40
266,Clément Lenglet,fr  FRA,DF,Sevilla,22,1995,33.3,1385,1679,82.5,29360,12507,410,466,88.0,730,806,90.6,238,386,61.7,1,0.5,+0.5,5,82,5,0,82
267,Pedro León,es  ESP,"FW,MF",Eibar,30,1986,10.3,244,439,55.6,4451,1680,123,169,72.8,78,127,61.4,39,131,29.8,4,2.0,+2.0,26,15,18,9,32
268,Sergio León,es  ESP,FW,Betis,28,1989,21.9,256,380,67.4,3894,677,166,213,77.9,58,88,65.9,26,57,45.6,1,1.7,-0.7,13,17,6,2,19
269,Jefferson Lerma,co  COL,MF,Levante,22,1994,23.7,891,1098,81.1,16466,4254,374,445,84.0,407,482,84.4,102,154,66.2,1,1.0,0.0,16,92,8,0,92
270,Maxime Lestienne,be  BEL,"MF,FW",Málaga,25,1992,7.4,159,232,68.5,2720,757,87,106,82.1,51,74,68.9,19,43,44.2,1,0.6,+0.4,8,7,5,3,10
271,Raúl Lizoain,es  ESP,GK,Las Palmas,26,1991,11.0,207,267,77.5,5348,3276,33,33,100.0,122,126,96.8,51,107,47.7,0,0.0,0.0,0,0,0,0,0
272,Diego Llorente,es  ESP,DF,Real Sociedad,23,1993,25.8,1329,1524,87.2,29693,8604,342,388,88.1,717,765,93.7,265,356,74.4,1,0.1,+0.9,1,115,5,0,88
273,Marcos Llorente,es  ESP,MF,Real Madrid,22,1995,6.2,392,428,91.6,7429,1485,152,162,93.8,184,197,93.4,51,59,86.4,0,0.2,-0.2,3,46,3,0,24
274,Stanislav Lobotka,sk  SVK,MF,Celta Vigo,22,1994,34.0,1858,2065,90.0,35542,9686,733,816,89.8,858,929,92.4,249,291,85.6,0,0.5,-0.5,10,169,10,0,153
275,David Lombán,es  ESP,DF,Eibar,30,1987,11.1,370,471,78.6,9331,3186,81,106,76.4,188,212,88.7,100,148,67.6,0,0.0,0.0,1,38,0,0,34
276,Pedro López Muñoz,es  ESP,DF,Levante,33,1983,17.7,588,799,73.6,10837,5655,242,296,81.8,272,346,78.6,72,143,50.3,0,0.6,-0.6,10,45,15,8,63
277,Adrián López,es  ESP,"FW,MF",La Coruña,29,1988,26.0,620,921,67.3,9557,2995,366,484,75.6,209,318,65.7,42,93,45.2,6,5.2,+0.8,34,48,29,4,92
278,Alberto López,es  ESP,DF,Málaga,22,1995,0.5,15,22,68.2,163,62,11,14,78.6,3,6,50.0,0,1,0.0,0,0.0,0.0,0,3,0,0,0
279,Andoni López,es  ESP,DF,Athletic Club,21,1996,1.0,33,43,76.7,734,146,11,14,78.6,16,21,76.2,6,7,85.7,0,0.0,0.0,0,0,0,0,1
280,David López,es  ESP,"DF,MF",Espanyol,27,1989,37.0,1539,1917,80.3,33310,12871,440,519,84.8,789,885,89.2,295,478,61.7,0,0.5,-0.5,8,108,6,1,101
281,Diego López,es  ESP,GK,Espanyol,35,1981,10.5,113,204,55.4,4289,3086,12,14,85.7,42,42,100.0,59,148,39.9,0,0.0,0.0,0,0,0,0,0
282,Iván López,es  ESP,DF,Levante,23,1993,1.9,75,98,76.5,1544,796,33,38,86.8,31,34,91.2,11,25,44.0,1,0.3,+0.7,1,3,5,1,11
283,Javi López,es  ESP,DF,Espanyol,31,1986,10.7,435,601,72.4,7596,3433,196,229,85.6,202,274,73.7,34,83,41.0,0,0.6,-0.6,6,28,7,3,35
284,Pau López,es  ESP,GK,Espanyol,22,1994,27.5,342,628,54.5,13396,9458,22,24,91.7,134,140,95.7,183,460,39.8,0,0.1,-0.1,3,9,0,0,0
285,Pedro López,es  ESP,GK,Betis,22,1995,4.6,113,143,79.0,2953,2084,17,17,100.0,61,62,98.4,35,64,54.7,0,0.0,0.0,0,0,0,0,0
286,Víctor López,es  ESP,"MF,FW",Alavés,20,1997,0.7,10,18,55.6,261,138,3,5,60.0,3,5,60.0,4,6,66.7,0,0.3,-0.3,3,0,2,1,1
287,Anthony Lozano,hn  HON,"FW,MF",Girona,24,1993,5.3,75,114,65.8,1221,292,38,55,69.1,30,40,75.0,6,17,35.3,0,0.7,-0.7,4,5,2,2,8
288,José Luis Gayà,es  ESP,DF,Valencia,22,1995,32.4,1259,1614,78.0,22756,8579,524,604,86.8,615,742,82.9,110,235,46.8,2,4.0,-2.0,38,99,40,18,117
289,José Luis Morales,es  ESP,"MF,FW",Levante,30,1987,33.9,640,1011,63.3,12067,3983,289,411,70.3,261,371,70.4,86,173,49.7,8,5.6,+2.4,47,60,56,16,105
290,Filipe Luís,br  BRA,DF,Atlético Madrid,31,1985,18.4,904,1132,79.9,14905,6068,462,522,88.5,365,446,81.8,64,128,50.0,2,1.5,+0.5,19,62,19,7,90
