,id,minute,teamId,playerId,x,y,expandedMinute,qualifiers,satisfiedEventsTypes,isTouch,period.value,period.displayName,type.value,type.displayName,outcomeType.value,outcomeType.displayName,eventId,second,endX,endY,blockedX,blockedY,isShot,relatedEventId,relatedPlayerId,goalMouthZ,goalMouthY,cardType.value,cardType.displayName,venue
338,1667007092.0,16,65,11119.0,61.6,5.2,16,"[{'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '92'}]","[90, 53]",True,1,FirstHalf,3,TakeOn,1,Successful,260.0,24.0,,,,,,,,,,,,Camp Nou
339,1100787946.0,16,65,11119.0,72.2,6.9,16,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '14.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.1'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '3.8'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '85.9'}]","[90, 118, 116, 29, 204, 35, 37, 216, 217]",True,1,FirstHalf,1,Pass,1,Successful,261.0,27.0,85.9,3.8,,,,,,,,,,Camp Nou
340,1451648603.0,16,65,90782.0,84.6,3.8,16,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '80.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.9'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '12.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '20.9'}]","[90, 118, 116, 29, 204, 34, 36, 216, 217]",True,1,FirstHalf,1,Pass,1,Successful,262.0,29.0,80.4,20.9,,,,,,,,,,Camp Nou
341,1186030676.0,16,65,11119.0,80.4,20.9,16,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.3'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '77.8'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '4.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '25.2'}]","[90, 118, 116, 29, 204, 34, 36, 216, 217]",True,1,FirstHalf,1,Pass,1,Successful,263.0,30.0,77.8,25.2,,,,,,,,,,Camp Nou
342,1327765515.0,16,65,22221.0,77.8,25.2,16,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.3'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '85.7'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '8.7'}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '29.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[90, 119, 28, 123, 35, 36, 216, 217]",True,1,FirstHalf,1,Pass,0,Unsuccessful,264.0,31.0,85.7,29.2,,,,,,,,,,Camp Nou
343,1972269859.0,16,819,303016.0,16.1,71.3,16,"[{'type': {'value': 15, 'displayName': 'Head'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[90, 100, 101, 55]",True,1,FirstHalf,8,Interception,1,Successful,94.0,33.0,,,,,,,,,,,,Camp Nou
344,2038761766.0,16,819,303016.0,18.2,71.1,16,[],[92],False,1,FirstHalf,49,BallRecovery,1,Successful,95.0,34.0,,,,,,,,,,,,Camp Nou
345,1756985343.0,16,819,303016.0,14.2,68.2,16,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '48.2'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '78.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.1'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '59.6'}]","[90, 119, 127, 35, 36, 215, 217]",True,1,FirstHalf,1,Pass,0,Unsuccessful,96.0,35.0,59.6,78.2,,,,,,,,,,Camp Nou
346,1611279193.0,16,65,318432.0,42.2,25.2,16,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '35.5'}, {'type': {'value': 3, 'displayName': 'HeadPass'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '44.3'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.1'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '14.8'}]","[90, 116, 29, 138, 34, 36, 215, 217]",True,1,FirstHalf,1,Pass,1,Successful,265.0,40.0,35.5,44.3,,,,,,,,,,Camp Nou
347,1912115784.0,16,65,89925.0,35.1,59.4,16,[],[92],False,1,FirstHalf,49,BallRecovery,1,Successful,266.0,41.0,,,,,,,,,,,,Camp Nou
348,1253354282.0,16,65,89925.0,33.5,64.8,16,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '57.6'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '21.9'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '13.2'}]","[90, 116, 29, 34, 37, 214, 217]",True,1,FirstHalf,1,Pass,1,Successful,267.0,43.0,13.2,57.6,,,,,,,,,,Camp Nou
349,2097451138.0,16,65,80774.0,13.2,57.6,16,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '30.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.1'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '20.2'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '20.7'}]","[90, 116, 29, 35, 37, 214, 217]",True,1,FirstHalf,1,Pass,1,Successful,268.0,47.0,20.7,30.3,,,,,,,,,,Camp Nou
350,2009474652.0,16,65,318432.0,23.3,25.8,16,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '13.6'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '33.8'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '14.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[90, 116, 29, 35, 37, 215, 217]",True,1,FirstHalf,1,Pass,1,Successful,269.0,50.0,33.8,14.0,,,,,,,,,,Camp Nou
351,2097329485.0,16,65,22732.0,37.8,10.4,16,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '7.5'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '3.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.6'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '43.3'}]","[90, 116, 29, 35, 37, 215, 217]",True,1,FirstHalf,1,Pass,1,Successful,270.0,53.0,43.3,3.4,,,,,,,,,,Camp Nou
352,1154692409.0,16,65,90782.0,43.4,2.6,16,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '34.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.2'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '22.4'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '16.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[90, 116, 29, 34, 36, 215, 217]",True,1,FirstHalf,1,Pass,1,Successful,271.0,54.0,34.9,22.4,,,,,,,,,,Camp Nou
353,1590487501.0,16,65,318432.0,35.9,23.0,16,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '40.1'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '11.6'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.6'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '35.8'}]","[90, 116, 29, 34, 36, 215, 217]",True,1,FirstHalf,1,Pass,1,Successful,272.0,57.0,35.8,40.1,,,,,,,,,,Camp Nou
354,1596205770.0,16,65,44721.0,40.5,39.7,16,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '27.5'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '44.6'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '79.6'}]","[90, 116, 29, 35, 36, 215, 217]",True,1,FirstHalf,1,Pass,1,Successful,273.0,58.0,44.6,79.6,,,,,,,,,,Camp Nou
355,1642989066.0,17,65,89925.0,56.8,83.5,17,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.8'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '65.5'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '97.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '13.0'}]","[90, 118, 116, 29, 35, 36, 215, 217]",True,1,FirstHalf,1,Pass,1,Successful,274.0,3.0,65.5,97.2,,,,,,,,,,Camp Nou
356,2027841575.0,17,65,44288.0,76.2,86.8,17,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '82.1'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '79.1'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '8.1'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.6'}]","[90, 119, 28, 35, 37, 216, 217]",True,1,FirstHalf,1,Pass,0,Unsuccessful,275.0,7.0,82.1,79.1,,,,,,,,,,Camp Nou
357,1538342002.0,17,819,83705.0,16.0,21.6,17,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]",[90],True,1,FirstHalf,61,BallTouch,1,Successful,97.0,9.0,,,,,,,,,,,,Camp Nou
358,1985277703.0,17,65,80767.0,79.8,83.8,17,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}]","[90, 68]",True,1,FirstHalf,61,BallTouch,0,Unsuccessful,276.0,10.0,,,,,,,,,,,,Camp Nou
359,1917960726.0,17,819,83360.0,23.8,25.0,17,[],[92],False,1,FirstHalf,49,BallRecovery,1,Successful,98.0,11.0,,,,,,,,,,,,Camp Nou
360,1845684860.0,17,819,83360.0,23.8,25.0,17,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '31.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.6'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '4.4'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '23.7'}]","[90, 116, 29, 34, 36, 214, 217]",True,1,FirstHalf,1,Pass,1,Successful,99.0,12.0,23.7,31.5,,,,,,,,,,Camp Nou
361,1354837051.0,17,819,105026.0,23.7,31.5,17,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.1'}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '30.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '7.1'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '17.9'}]","[90, 116, 29, 123, 35, 37, 214, 217]",True,1,FirstHalf,1,Pass,1,Successful,100.0,13.0,30.0,7.1,,,,,,,,,,Camp Nou
362,1440339839.0,17,65,44288.0,71.4,91.8,17,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '101'}]","[197, 198]",False,1,FirstHalf,44,Aerial,0,Unsuccessful,277.0,14.0,,,,,,,,,,,,Camp Nou
363,2005017992.0,17,819,83705.0,28.6,8.2,17,"[{'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '277'}]","[196, 199]",False,1,FirstHalf,44,Aerial,1,Successful,101.0,14.0,,,,,,,,,,,,Camp Nou
364,1135026458.0,17,819,83705.0,30.1,7.1,17,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '23.0'}, {'type': {'value': 3, 'displayName': 'HeadPass'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '34.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.2'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '11.8'}]","[90, 117, 119, 28, 138, 35, 36, 215, 217]",True,1,FirstHalf,1,Pass,0,Unsuccessful,102.0,15.0,34.7,23.0,,,,,,,,,,Camp Nou
365,2045512868.0,17,65,95953.0,63.9,69.9,17,[],[92],False,1,FirstHalf,49,BallRecovery,1,Successful,278.0,16.0,,,,,,,,,,,,Camp Nou
366,1405020677.0,17,65,95953.0,63.9,69.9,17,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[90, 68]",True,1,FirstHalf,61,BallTouch,0,Unsuccessful,279.0,17.0,,,,,,,,,,,,Camp Nou
367,1859799998.0,17,819,83360.0,35.6,26.2,17,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '31.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.2'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '4.5'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '33.0'}]","[90, 116, 29, 34, 36, 214, 217]",True,1,FirstHalf,1,Pass,1,Successful,103.0,18.0,33.0,31.4,,,,,,,,,,Camp Nou
368,2068764030.0,17,819,105026.0,32.9,34.5,17,[],[92],False,1,FirstHalf,49,BallRecovery,1,Successful,104.0,19.0,,,,,,,,,,,,Camp Nou
369,1672600406.0,17,819,105026.0,32.9,34.5,17,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '21.1'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '65.4'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '34.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.5'}]","[90, 116, 29, 35, 36, 215, 217]",True,1,FirstHalf,1,Pass,1,Successful,105.0,20.0,34.4,65.4,,,,,,,,,,Camp Nou
370,1264981036.0,17,819,315298.0,34.3,67.2,17,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '72.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.2'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '54.9'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '22.0'}]","[90, 119, 28, 35, 36, 215, 217]",True,1,FirstHalf,1,Pass,0,Unsuccessful,106.0,21.0,54.9,72.7,,,,,,,,,,Camp Nou
371,1328237211.0,17,65,90782.0,40.9,21.5,17,[],[92],False,1,FirstHalf,49,BallRecovery,1,Successful,281.0,24.0,,,,,,,,,,,,Camp Nou
372,1133588262.0,17,65,90782.0,40.9,21.5,17,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '13.9'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '38.9'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '34.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.1'}]","[90, 116, 29, 34, 36, 215, 217]",True,1,FirstHalf,1,Pass,1,Successful,282.0,25.0,34.0,38.9,,,,,,,,,,Camp Nou
373,1734576184.0,17,65,318432.0,34.5,38.0,17,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.8'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '30.1'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '12.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '45.1'}]","[90, 116, 29, 35, 37, 215, 217]",True,1,FirstHalf,1,Pass,1,Successful,283.0,26.0,45.1,30.1,,,,,,,,,,Camp Nou
374,2091858838.0,17,65,22732.0,45.1,30.1,17,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '50.3'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '15.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.0'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '38.7'}]","[90, 116, 29, 34, 36, 215, 217]",True,1,FirstHalf,1,Pass,1,Successful,284.0,28.0,38.7,50.3,,,,,,,,,,Camp Nou
375,1472834875.0,17,65,44721.0,43.6,53.9,17,"[{'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '60.7'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '36.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.2'}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '7.3'}]","[90, 118, 116, 123, 126, 35, 37, 215, 217]",True,1,FirstHalf,1,Pass,1,Successful,285.0,34.0,60.7,7.3,,,,,,,,,,Camp Nou
376,1863263670.0,17,65,90782.0,65.3,8.0,17,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.4'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '25.5'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '93.1'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '31.5'}]","[90, 118, 116, 29, 204, 35, 36, 216, 217]",True,1,FirstHalf,1,Pass,1,Successful,286.0,38.0,93.1,25.5,,,,,,,,,,Camp Nou
377,1403599996.0,17,65,95953.0,93.1,25.5,17,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '9.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.2'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '88.1'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '36.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[90, 119, 28, 34, 36, 216, 217]",True,1,FirstHalf,1,Pass,0,Unsuccessful,287.0,41.0,88.1,36.7,,,,,,,,,,Camp Nou
378,1403654855.0,17,819,332990.0,11.4,64.2,17,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[90, 100, 101, 55]",True,1,FirstHalf,8,Interception,1,Successful,107.0,43.0,,,,,,,,,,,,Camp Nou
379,1950225549.0,17,819,105026.0,15.3,66.0,17,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '14.9'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '4.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '58.8'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.6'}]","[90, 116, 29, 34, 37, 214, 217]",True,1,FirstHalf,1,Pass,1,Successful,108.0,44.0,14.9,58.8,,,,,,,,,,Camp Nou
380,1280908900.0,17,819,294192.0,14.9,58.8,17,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.6'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '100.0'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '57.8'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '53.6'}]","[90, 93, 94, 215]",True,1,FirstHalf,12,Clearance,1,Successful,109.0,46.0,57.8,100.0,,,,,,,,,,Camp Nou
381,1139999614.0,18,65,90782.0,48.3,0.0,18,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '25.6'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '37.5'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '32.4'}, {'type': {'value': 107, 'displayName': 'ThrowIn'}}]","[90, 211, 34, 36, 215]",True,1,FirstHalf,1,Pass,1,Successful,289.0,8.0,37.5,32.4,,,,,,,,,,Camp Nou
382,1766534898.0,18,65,89925.0,35.8,69.1,18,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '23.1'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '31.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.7'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '34.2'}]","[90, 116, 29, 34, 37, 215, 217]",True,1,FirstHalf,1,Pass,1,Successful,290.0,13.0,34.2,23.1,,,,,,,,,,Camp Nou
383,1413269735.0,18,65,318432.0,52.8,12.6,18,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '11.6'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '61.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.7'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '2.9'}]","[90, 118, 116, 29, 35, 37, 215, 217]",True,1,FirstHalf,1,Pass,1,Successful,291.0,17.0,61.9,2.9,,,,,,,,,,Camp Nou
384,1423164351.0,18,65,90782.0,75.8,9.5,18,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '21.0'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '71.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '8.8'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.1'}]","[90, 118, 116, 29, 204, 34, 36, 216, 217]",True,1,FirstHalf,1,Pass,1,Successful,292.0,21.0,71.9,21.0,,,,,,,,,,Camp Nou
385,2104846008.0,18,65,11119.0,71.9,21.0,18,"[{'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '9.3'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '17.1'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '80.4'}]","[90, 119, 28, 123, 35, 37, 216, 217]",True,1,FirstHalf,1,Pass,0,Unsuccessful,293.0,23.0,80.4,17.1,,,,,,,,,,Camp Nou
386,1991418399.0,18,65,95953.0,77.8,14.8,18,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '111'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 286, 'displayName': 'Offensive'}}]","[197, 198]",False,1,FirstHalf,44,Aerial,0,Unsuccessful,294.0,24.0,,,,,,,,,,,,Camp Nou
387,1864822682.0,18,819,23621.0,22.2,85.2,18,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '294'}]","[196, 199]",False,1,FirstHalf,44,Aerial,1,Successful,111.0,24.0,,,,,,,,,,,,Camp Nou
388,2110737884.0,18,819,23621.0,22.8,86.1,18,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '83.9'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '1.6'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '23.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.1'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 15, 'displayName': 'Head'}}]","[90, 93, 94, 56, 214]",True,1,FirstHalf,12,Clearance,1,Successful,112.0,25.0,23.4,83.9,,,,,,,,,,Camp Nou
389,2129534561.0,18,819,315298.0,27.5,82.4,18,[],[92],False,1,FirstHalf,49,BallRecovery,1,Successful,113.0,27.0,,,,,,,,,,,,Camp Nou
390,1328135563.0,18,819,315298.0,27.5,82.4,18,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '68.7'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '18.8'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '11.9'}]","[90, 116, 29, 34, 37, 214, 217]",True,1,FirstHalf,1,Pass,1,Successful,114.0,28.0,11.9,68.7,,,,,,,,,,Camp Nou
391,2070254600.0,18,819,294192.0,11.9,68.1,18,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '37.5'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '100.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.7'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '34.9'}]","[90, 117, 119, 127, 35, 36, 215, 217]",True,1,FirstHalf,1,Pass,0,Unsuccessful,115.0,29.0,37.5,100.0,,,,,,,,,,Camp Nou
392,1353405469.0,18,65,90782.0,66.4,0.0,18,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.1'}, {'type': {'value': 107, 'displayName': 'ThrowIn'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '60.4'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '15.3'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '13.2'}]","[90, 211, 34, 36, 215]",True,1,FirstHalf,1,Pass,1,Successful,296.0,52.0,60.4,15.3,,,,,,,,,,Camp Nou
