,Player,Nation,Pos,Squad,Age,Born,MP_Playing Time,Min_Playing Time,Mn/MP_Playing Time,Min%_Playing Time,90s_Playing Time,Starts_Playing Time,Mn/Start_Starts,Compl_Starts,Subs_Subs,Mn/Sub_Subs,unSub_Subs,PPM_Team Success,onG_Team Success,onGA_Team Success,+/-_Team Success,+/-90_Team Success,On-Off_Team Success,onxG_Team Success (xG),onxGA_Team Success (xG),xG+/-_Team Success (xG),xG+/-90_Team Success (xG),On-Off_Team Success (xG)
140,Mathieu Debuchy,fr  FRA,DF,Saint-Étienne,33,1985,24,1941,81,56.8,21.6,23,83,15,1,28,2,1.54,29,22,+7,+0.32,-0.34,30.2,26.3,+3.9,+0.18,+0.08
141,Romain Del Castillo,fr  FRA,"FW,MF",Rennes,22,1996,29,1343,46,39.3,14.9,15,76,6,14,15,9,1.21,21,27,-6,-0.40,-0.79,21.1,18.4,+2.7,+0.18,+0.15
142,Andy Delort,dz  ALG,FW,Montpellier,26,1991,36,3115,87,91.1,34.6,36,87,19,0,,0,1.61,49,35,+14,+0.40,+1.29,41.8,37.2,+4.6,+0.13,+0.91
143,Moussa Dembélé,fr  FRA,FW,Lyon,22,1996,33,2016,61,58.9,22.4,21,84,12,12,21,1,2.00,49,26,+23,+1.03,+1.03,46.5,25.0,+21.6,+0.96,+0.32
144,Jessy Deminguet,fr  FRA,"MF,FW",Caen,20,1998,20,1269,63,37.1,14.1,15,78,7,5,21,11,1.00,10,18,-8,-0.57,+0.14,10.5,18.8,-8.3,-0.59,+0.18
145,Jason Denayer,be  BEL,DF,Lyon,23,1995,31,2754,89,80.5,30.6,31,89,29,0,,2,1.81,55,43,+12,+0.39,-1.09,60.5,34.9,+25.6,+0.84,+0.02
146,Memphis Depay,nl  NED,"FW,MF",Lyon,24,1994,36,2737,76,80.0,30.4,29,87,22,7,29,2,1.89,55,34,+21,+0.69,+0.43,58.9,34.2,+24.7,+0.81,-0.10
147,Clément Depres,fr  FRA,FW,Nîmes,23,1994,17,441,26,12.9,4.9,4,71,0,13,12,2,1.53,11,4,+7,+1.43,+1.67,8.0,7.7,+0.3,+0.07,+0.31
148,Ángel Di María,ar  ARG,"FW,MF",Paris S-G,30,1988,30,2324,77,68.0,25.8,28,82,12,2,19,1,2.57,70,20,+50,+1.94,+0.29,57.5,23.0,+34.5,+1.33,-0.37
149,Boulaye Dia,sn  SEN,FW,Reims,21,1996,18,747,42,21.8,8.3,8,68,0,10,21,1,1.61,10,11,-1,-0.12,-0.05,11.7,8.8,+2.9,+0.34,+0.58
150,Moussa Diaby,fr  FRA,"MF,FW",Paris S-G,19,1999,25,1141,46,33.4,12.7,10,84,6,15,20,11,2.48,32,12,+20,+1.58,-0.40,29.9,11.3,+18.6,+1.47,+0.02
151,Bafodé Diakité,fr  FRA,DF,Toulouse,17,2001,9,633,70,18.5,7.0,7,90,6,2,3,11,1.22,7,9,-2,-0.28,+0.36,6.6,9.8,-3.2,-0.45,-0.08
152,Abdoulaye Diallo,sn  SEN,GK,Rennes,26,1992,6,495,83,14.5,5.5,6,83,5,0,,16,1.83,8,4,+4,+0.73,+0.76,9.6,4.7,+4.9,+0.89,+0.94
153,Mustapha Diallo,sn  SEN,MF,Nîmes,32,1986,7,455,65,13.3,5.1,6,71,1,1,28,0,1.14,4,9,-5,-0.99,-1.11,4.7,9.3,-4.6,-0.92,-0.82
154,Lassana Diarra,fr  FRA,MF,Paris S-G,33,1985,3,159,53,4.6,1.8,2,57,0,1,45,6,3.00,6,0,+6,+3.40,+1.63,3.3,1.2,+2.1,+1.17,-0.30
155,Moussa Diarra,fr  FRA,DF,Toulouse,17,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,
156,Bakaye Dibassy,ml  MLI,DF,Amiens,28,1989,34,2942,87,86.0,32.7,32,90,31,2,31,4,0.91,24,45,-21,-0.64,-0.64,27.0,40.1,-13.1,-0.40,-0.61
157,Étienne Didot,fr  FRA,MF,Guingamp,35,1983,31,2105,68,61.5,23.4,23,86,16,8,16,6,0.58,18,47,-29,-1.24,-0.49,24.0,32.5,-8.5,-0.36,-0.24
158,Tristan Dingomé,cm  CMR,MF,Reims,27,1991,20,1344,67,39.3,14.9,17,76,3,3,17,4,1.65,18,16,+2,+0.13,+0.35,16.6,15.9,+0.6,+0.04,+0.25
159,Ismaël Diomandé,ci  CIV,"MF,DF",Caen,25,1992,18,1293,72,37.8,14.4,14,86,9,4,23,2,0.61,11,25,-14,-0.97,-0.51,9.6,23.2,-13.6,-0.95,-0.40
160,Lois Diony,fr  FRA,FW,Saint-Étienne,25,1992,30,1591,53,46.5,17.7,19,73,2,11,18,1,1.67,25,17,+8,+0.45,-0.04,26.0,22.6,+3.4,+0.19,+0.10
161,Sofiane Diop,fr  FRA,"MF,FW",Monaco,18,2000,13,741,57,21.7,8.2,9,75,4,4,16,6,0.77,5,12,-7,-0.85,-0.45,8.0,11.5,-3.5,-0.42,-0.59
162,Assane Dioussé,sn  SEN,MF,Saint-Étienne,20,1997,7,217,31,6.3,2.4,2,79,1,5,12,12,1.57,3,4,-1,-0.41,-0.95,3.9,4.0,-0.1,-0.05,-0.20
163,Axel Disasi,fr  FRA,DF,Reims,20,1998,4,159,40,4.6,1.8,1,93,1,3,22,18,1.75,4,4,0,0.00,+0.08,1.5,2.9,-1.3,-0.76,-0.67
164,Koffi Djidji,ci  CIV,DF,Nantes,25,1992,1,90,90,2.6,1.0,1,90,1,0,,0,0.00,1,3,-2,-2.00,-2.05,1.6,2.2,-0.7,-0.68,-0.69
165,Alexander Djiku,gh  GHA,DF,Caen,23,1994,31,2754,89,80.5,30.6,31,89,30,0,,1,0.94,19,40,-21,-0.69,-0.15,27.4,43.1,-15.7,-0.51,+0.95
166,Papy Djilobodji,sn  SEN,"DF,FW",Guingamp,29,1988,4,175,44,5.1,1.9,2,75,1,2,13,6,0.25,0,8,-8,-4.11,-3.23,1.6,4.2,-2.6,-1.34,-1.12
167,Keagan Dolly,za  RSA,FW,Montpellier,25,1993,3,88,29,2.6,1.0,2,42,0,1,4,2,1.33,1,1,0,0.00,-0.30,1.0,1.0,+0.1,+0.06,0.00
168,Gabriel Dos Santos,br  BRA,DF,Lille,20,1997,14,1066,76,31.2,11.8,11,90,11,3,24,7,2.00,22,5,+17,+1.44,+0.75,20.1,10.4,+9.6,+0.81,+0.59
169,Mathieu Dossevi,tg  TOG,"FW,MF",Toulouse,30,1988,35,2469,71,72.2,27.4,30,79,11,5,21,0,1.00,23,42,-19,-0.69,-0.41,28.3,40.9,-12.6,-0.46,-0.27
170,Moussa Doumbia,ml  MLI,"FW,MF",Reims,23,1994,28,1600,57,46.8,17.8,18,81,7,10,15,2,1.54,20,19,+1,+0.06,+0.25,18.9,22.5,-3.6,-0.20,-0.17
171,Souleyman Doumbia,ci  CIV,DF,Rennes,21,1996,7,605,86,17.7,6.7,7,86,6,0,,3,1.14,9,9,0,0.00,-0.10,7.5,8.2,-0.8,-0.12,-0.25
172,Sory Doumbouya,gn  GUI,FW,Dijon,19,1999,0,,,,,0,,0,0,,3,,,,,,,,,,,
173,Julian Draxler,de  GER,"MF,FW",Paris S-G,24,1993,31,2046,66,59.8,22.7,22,84,15,9,22,1,2.26,65,26,+39,+1.72,-0.32,53.3,23.0,+30.3,+1.33,-0.30
174,Matthieu Dreyer,fr  FRA,GK,Amiens,29,1989,0,,,,,0,,0,0,,38,,,,,,,,,,,
175,Leo Dubois,fr  FRA,DF,Lyon,23,1994,25,2044,82,59.8,22.7,21,89,17,4,45,5,1.96,43,30,+13,+0.57,-0.08,49.4,26.9,+22.5,+0.99,+0.39
176,Maxime Dupé,fr  FRA,GK,Nantes,25,1993,11,940,85,27.5,10.4,10,90,10,1,39,25,1.64,19,17,+2,+0.19,+0.26,14.4,15.0,-0.6,-0.05,-0.07
177,Jimmy Durmaz,se  SWE,"MF,FW",Toulouse,29,1989,36,1899,53,55.5,21.1,21,74,3,15,23,0,0.97,24,30,-6,-0.28,+0.66,27.2,32.3,-5.1,-0.24,+0.32
178,Eric Junior Dina Ebimbe,fr  FRA,MF,Paris S-G,17,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,
179,Félix Eboa Eboa,cm  CMR,DF,Guingamp,21,1997,27,2426,90,70.9,27.0,27,90,26,0,,7,0.74,20,50,-30,-1.11,-0.21,25.8,37.2,-11.4,-0.42,-0.52
180,Björn Engels,be  BEL,DF,Reims,23,1994,33,2970,90,86.8,33.0,33,90,33,0,,0,1.39,33,36,-3,-0.09,-0.09,34.9,37.4,-2.5,-0.08,+0.27
181,Florian Escales,fr  FRA,GK,Marseille,22,1996,0,,,,,0,,0,0,,6,,,,,,,,,,,
182,Lucas Evangelista,br  BRA,"FW,MF",Nantes,23,1995,14,720,51,21.1,8.0,9,75,2,5,9,13,0.86,8,12,-4,-0.50,-0.63,7.8,15.0,-7.2,-0.90,-1.13
183,Valentin Eysseric,fr  FRA,"MF,FW",Nantes,26,1992,5,209,42,6.1,2.3,3,64,0,2,9,2,0.80,2,6,-4,-1.72,-1.83,3.6,4.6,-1.1,-0.46,-0.48
184,Fábio,br  BRA,DF,Nantes,28,1990,20,1276,64,37.3,14.2,15,81,6,5,12,7,1.35,19,20,-1,-0.07,-0.11,19.5,21.6,-2.1,-0.15,-0.22
185,Cesc Fàbregas,es  ESP,MF,Monaco,31,1987,13,966,74,28.2,10.7,12,79,8,1,17,0,1.38,13,16,-3,-0.28,+0.31,14.7,13.1,+1.6,+0.15,+0.15
186,Romain Faivre,fr  FRA,"MF,FW",Monaco,20,1998,1,90,90,2.6,1.0,1,90,1,0,,1,0.00,0,2,-2,-2.00,-1.54,0.6,1.1,-0.5,-0.47,-0.53
187,Fayçal Fajr,ma  MAR,MF,Caen,29,1988,36,3240,90,94.7,36.0,36,90,36,0,,0,0.81,28,54,-26,-0.72,-1.22,30.0,54.8,-24.9,-0.69,+0.16
188,Radamel Falcao,co  COL,FW,Monaco,32,1986,33,2557,77,74.8,28.4,29,84,18,4,28,0,0.88,29,45,-16,-0.56,-0.25,37.6,35.1,+2.6,+0.09,+0.19
189,Nabil Fekir,fr  FRA,MF,Lyon,25,1993,29,1988,69,58.1,22.1,24,80,16,5,14,0,1.76,39,24,+15,+0.68,+0.18,43.6,24.3,+19.2,+0.87,+0.09
190,Yassin Fekir,fr  FRA,FW,Lyon,21,1997,1,12,12,0.4,0.1,0,,0,1,11,3,3.00,0,0,0,0.00,-0.61,0.3,0.0,+0.3,+2.47,+1.64
191,Juan Ferney Otero,co  COL,"FW,MF",Amiens,23,1995,33,2175,66,63.6,24.2,24,83,12,9,20,1,1.00,18,33,-15,-0.62,-0.19,22.1,29.8,-7.7,-0.32,-0.02
192,Wesley Fofana,fr  FRA,DF,Saint-Étienne,17,2000,2,161,81,4.7,1.8,1,91,1,1,70,2,2.00,4,1,+3,+1.68,+1.26,2.9,2.7,+0.3,+0.16,+0.02
193,Youssouf Fofana,fr  FRA,MF,Strasbourg,19,1999,17,912,54,26.7,10.1,10,84,7,7,10,10,1.35,19,14,+5,+0.49,+0.31,11.2,16.0,-4.8,-0.47,-0.38
194,Thomas Foket,be  BEL,DF,Reims,23,1994,32,2880,90,84.2,32.0,32,90,32,0,,0,1.44,32,32,0,0.00,+0.50,34.5,34.2,+0.3,+0.01,+0.78
195,Thomas Fontaine,mg  MAD,"DF,MF",Reims,27,1991,7,420,60,12.3,4.7,4,91,4,3,19,18,1.86,3,6,-3,-0.64,-0.64,5.5,6.3,-0.7,-0.15,-0.05
196,José Fonte,pt  POR,DF,Lille,34,1983,36,3110,86,90.9,34.6,36,86,34,0,,0,2.00,60,28,+32,+0.93,+0.06,55.3,39.9,+15.4,+0.44,+0.39
197,Rui Fonte,pt  POR,FW,Lille,28,1990,18,627,35,18.3,7.0,5,77,0,13,19,6,1.72,12,7,+5,+0.72,-0.25,11.1,7.4,+3.7,+0.52,+0.14
198,Steven Fortes,cv  CPV,DF,Toulouse,26,1992,3,136,45,4.0,1.5,1,91,1,2,23,4,2.33,1,1,0,0.00,+0.60,1.4,2.5,-1.1,-0.71,-0.34
199,Lyle Foster,za  RSA,FW,Monaco,17,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,
200,Angelo Fulgini,fr  FRA,"MF,FW",Angers,21,1996,31,1635,53,47.8,18.2,18,78,4,13,17,2,1.10,25,29,-4,-0.22,-0.17,23.5,22.2,+1.3,+0.07,+0.10
201,Milan Gajić,rs  SRB,DF,Bordeaux,22,1996,1,90,90,2.6,1.0,1,90,1,0,,1,0.00,0,2,-2,-2.00,-1.84,0.2,1.7,-1.5,-1.50,-1.20
202,Ignatius Ganago,cm  CMR,FW,Nice,19,1999,20,1036,52,30.3,11.5,9,79,3,11,29,2,1.55,10,11,-1,-0.09,+0.06,16.6,14.7,+1.9,+0.16,+0.41
203,Ganso,br  BRA,"MF,FW",Amiens,28,1989,12,520,43,15.2,5.8,5,78,1,7,19,0,0.75,6,11,-5,-0.87,-0.37,5.2,8.2,-3.0,-0.52,-0.24
204,Manu García,es  ESP,MF,Toulouse,20,1998,31,1843,59,53.9,20.5,21,79,7,10,18,6,1.03,19,30,-11,-0.54,+0.09,25.8,27.9,-2.1,-0.10,+0.61
205,Yann Gboho,fr  FRA,FW,Rennes,17,2001,0,,,,,0,,0,0,,3,,,,,,,,,,,
206,Jérémy Gélin,fr  FRA,"DF,MF",Rennes,21,1997,22,1278,58,37.4,14.2,12,88,11,10,22,8,1.36,18,25,-7,-0.49,-0.91,20.8,18.8,+2.0,+0.14,+0.08
207,Romain Genevois,ht  HAI,DF,Caen,30,1987,6,357,60,10.4,4.0,5,65,3,1,32,4,0.67,4,10,-6,-1.51,-0.95,2.5,8.2,-5.8,-1.45,-0.84
208,Valère Germain,fr  FRA,FW,Marseille,28,1990,36,2170,60,63.5,24.1,23,83,13,13,21,2,1.67,41,32,+9,+0.37,+0.45,31.5,28.5,+3.1,+0.13,-0.11
209,Edvinas Gertmonas,lt  LTU,GK,Rennes,22,1996,0,,,,,0,,0,0,,9,,,,,,,,,,,
210,Willem Geubbels,fr  FRA,MF,Monaco,16,2001,1,8,8,0.2,0.1,0,,0,1,7,1,1.00,0,0,0,0.00,+0.50,0.1,0.1,0.0,-0.14,-0.18
211,Anwar El Ghazi,nl  NED,"FW,MF",Lille,23,1995,0,,,,,0,,0,0,,2,,,,,,,,,,,
212,Lamine Ghezali,fr  FRA,"FW,MF",Saint-Étienne,19,1999,6,44,7,1.3,0.5,0,,0,6,6,3,2.17,2,0,+2,+4.09,+3.66,1.0,0.5,+0.4,+0.87,+0.73
213,Saman Ghoddos,ir  IRN,"FW,MF",Amiens,24,1993,27,1827,68,53.4,20.3,20,82,9,7,26,0,1.26,19,27,-8,-0.39,+0.34,20.8,25.2,-4.4,-0.22,+0.21
214,Andrei Girotto,br  BRA,MF,Nantes,26,1992,20,1475,74,43.1,16.4,18,80,12,2,20,2,1.50,25,16,+9,+0.55,+0.97,23.8,19.7,+4.1,+0.25,+0.45
215,Kamil Glik,pl  POL,DF,Monaco,30,1988,33,2970,90,86.8,33.0,33,90,33,0,,0,0.94,33,48,-15,-0.45,+0.35,43.5,38.2,+5.3,+0.16,+0.91
216,Eddy Gnahoré,fr  FRA,MF,Amiens,24,1993,34,2243,66,65.6,24.9,24,85,14,10,19,2,0.91,20,36,-16,-0.64,-0.26,21.6,32.8,-11.2,-0.45,-0.39
217,Mauro Goicoechea,uy  URU,GK,Toulouse,30,1988,8,713,89,20.8,7.9,7,90,7,1,82,26,1.25,10,12,-2,-0.25,+0.41,8.9,10.9,-2.0,-0.25,+0.17
218,Aleksandr Golovin,ru  RUS,"MF,FW",Monaco,22,1996,30,2290,76,67.0,25.4,27,82,14,3,23,0,0.93,26,36,-10,-0.39,+0.32,30.8,28.8,+2.0,+0.08,+0.12
219,Anthony Gomez Mancini,fr  FRA,MF,Angers,17,2001,0,,,,,0,,0,0,,3,,,,,,,,,,,
220,Iron Gomis,fr  FRA,MF,Amiens,18,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,
221,Anthony Gonçalves,fr  FRA,"MF,FW",Strasbourg,32,1986,18,1058,59,30.9,11.8,12,82,6,6,13,6,1.28,19,15,+4,+0.34,+0.11,13.3,16.9,-3.6,-0.31,-0.16
222,Mathieu Gorgelin,fr  FRA,GK,Lyon,27,1990,4,360,90,10.5,4.0,4,90,4,0,,33,2.25,8,5,+3,+0.75,+0.16,7.2,3.3,+3.9,+0.98,+0.17
223,Prince-Désir Gouano,fr  FRA,DF,Amiens,24,1993,30,2620,87,76.6,29.1,30,87,28,0,,0,1.03,25,44,-19,-0.65,-0.43,28.3,38.9,-10.6,-0.37,-0.22
224,Yoann Gourcuff,fr  FRA,"MF,FW",Dijon,32,1986,8,134,17,3.9,1.5,0,,0,8,16,1,0.75,2,3,-1,-0.67,+0.10,2.9,3.0,-0.1,-0.09,+0.50
225,Max Gradel,ci  CIV,"FW,MF",Toulouse,30,1987,36,3240,90,94.7,36.0,36,90,36,0,,0,1.03,32,53,-21,-0.58,-0.08,42.6,55.4,-12.8,-0.36,+0.54
226,Jonathan Gradit,fr  FRA,DF,Caen,25,1992,24,2010,84,58.8,22.3,23,86,19,1,36,6,0.79,11,30,-19,-0.85,-0.47,14.6,32.5,-17.8,-0.80,-0.24
227,Clément Grenier,fr  FRA,MF,Rennes,27,1991,33,2668,81,78.0,29.6,29,89,25,4,25,2,1.52,48,35,+13,+0.44,+1.64,43.1,38.8,+4.3,+0.14,+0.23
228,Jérémy Grimm,fr  FRA,MF,Strasbourg,31,1987,5,168,34,4.9,1.9,2,77,0,3,5,7,1.60,1,4,-3,-1.61,-1.97,0.7,1.8,-1.1,-0.60,-0.42
229,Metehan Güçlü,tr  TUR,FW,Paris S-G,19,1999,1,17,17,0.5,0.2,0,,0,1,16,0,0.00,1,0,+1,+5.29,+3.47,0.4,0.0,+0.4,+2.01,+0.56
230,Kelyan Guessoum,fr  FRA,DF,Nîmes,19,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,
231,Makhtar Gueye,sn  SEN,"FW,MF",Saint-Étienne,20,1997,5,50,10,1.5,0.6,0,,0,5,9,9,1.20,3,2,+1,+1.80,+1.35,1.1,2.7,-1.5,-2.72,-2.91
232,Frederic Guilbert,fr  FRA,DF,Caen,23,1994,34,2916,86,85.3,32.4,33,88,31,1,12,0,0.97,27,45,-18,-0.56,+0.69,28.5,48.3,-19.8,-0.61,+0.60
233,Baptiste Guillaume,be  BEL,FW,Nîmes,23,1995,24,1183,49,34.6,13.1,15,72,2,9,12,9,1.25,13,19,-6,-0.46,-0.66,14.1,18.5,-4.5,-0.34,-0.20
234,Sehrou Guirassy,fr  FRA,FW,Amiens,22,1996,13,1111,85,32.5,12.3,13,85,9,0,,0,1.31,11,11,0,0.00,+0.82,11.9,9.6,+2.4,+0.19,+0.75
235,Rafik Guitane,fr  FRA,MF,Rennes,19,1999,0,,,,,0,,0,0,,2,,,,,,,,,,,
236,Régis Gurtner,fr  FRA,GK,Amiens,31,1986,38,3420,90,100.0,38.0,38,90,38,0,,0,1.00,31,52,-21,-0.55,,34.6,46.5,-11.9,-0.31,
237,Luiz Gustavo,br  BRA,"MF,DF",Marseille,31,1987,30,2436,81,71.2,27.1,26,90,25,4,23,3,1.43,43,43,0,0.00,-0.73,38.6,36.2,+2.4,+0.09,-0.28
238,Oussama Haddadi,tn  TUN,"DF,MF",Dijon,26,1992,32,2674,84,78.2,29.7,30,87,24,2,33,2,0.84,24,42,-18,-0.61,+0.72,33.5,47.2,-13.7,-0.46,+0.47
239,Hugo Hagege,fr  FRA,GK,Monaco,18,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,
240,Oualid El Hajjam,ma  MAR,"DF,MF",Amiens,27,1991,11,544,49,15.9,6.0,6,83,3,5,9,27,1.09,3,11,-8,-1.32,-0.92,4.5,6.8,-2.4,-0.40,-0.10
241,Romain Hamouma,fr  FRA,"FW,MF",Saint-Étienne,31,1987,27,1586,59,46.4,17.6,19,74,2,8,23,1,1.81,26,15,+11,+0.62,+0.28,26.2,22.4,+3.8,+0.22,+0.13
242,Féthi Harek,dz  ALG,DF,Nîmes,35,1982,3,177,59,5.2,2.0,2,89,1,1,0,7,2.00,1,2,-1,-0.51,-0.51,2.7,2.9,-0.2,-0.08,+0.13
243,Isaac Hemans Arday,gh  GHA,MF,Paris S-G,21,1996,0,,,,,0,,0,0,,1,,,,,,,,,,,
244,Benjamin Henrichs,de  GER,"DF,MF",Monaco,21,1997,22,1824,83,53.3,20.3,21,86,17,1,11,13,0.59,17,35,-18,-0.89,-0.83,21.6,25.9,-4.3,-0.21,-0.54
245,Christophe Hérelle,mq  MTQ,DF,Nice,25,1992,33,2937,89,85.9,32.6,33,89,32,0,,1,1.58,27,26,+1,+0.03,+1.15,38.6,39.3,-0.7,-0.02,+0.73
246,Vitorino Hilton,br  BRA,DF,Montpellier,40,1977,36,3232,90,94.5,35.9,36,90,35,0,,0,1.53,49,41,+8,+0.22,-1.21,41.5,41.5,+0.1,0.00,-0.94
247,Josué Homawoo,fr  FRA,DF,Nantes,20,1997,0,,,,,0,,0,0,,2,,,,,,,,,,,
248,Tomáš Hubočan,sk  SVK,DF,Marseille,32,1985,2,69,35,2.0,0.8,0,,0,2,34,7,3.00,1,0,+1,+1.30,+1.12,1.2,1.0,+0.1,+0.19,+0.02
249,Adrien Hunou,fr  FRA,"FW,MF",Rennes,24,1994,19,1240,65,36.3,13.8,14,83,8,5,16,5,1.32,24,20,+4,+0.29,+0.33,21.2,18.0,+3.3,+0.24,+0.23
250,Suk Hyun-jun,kr  KOR,FW,Reims,27,1991,22,793,36,23.2,8.8,7,71,0,15,20,7,1.14,9,7,+2,+0.23,+0.40,10.2,8.3,+1.8,+0.21,+0.42
251,Didier Ibrahim Ndong,ga  GAB,MF,Guingamp,24,1994,11,744,68,21.8,8.3,8,79,3,3,38,5,0.73,7,14,-7,-0.85,+0.26,7.5,11.3,-3.9,-0.47,-0.26
252,Jordan Ikoko,cd  COD,DF,Guingamp,24,1994,20,1707,85,49.9,19.0,19,90,18,1,4,5,0.60,16,44,-28,-1.48,-0.85,22.2,28.7,-6.5,-0.34,-0.15
253,Jonathan Ikone,fr  FRA,"MF,FW",Lille,20,1998,38,2796,74,81.8,31.1,34,81,12,4,8,0,1.97,49,25,+24,+0.77,-0.81,45.6,33.7,+11.9,+0.38,-0.14
254,Emmanuel Imorou,bj  BEN,DF,Caen,29,1988,16,1119,70,32.7,12.4,12,82,8,4,35,4,0.88,9,17,-8,-0.64,+0.02,8.0,19.7,-11.7,-0.94,-0.36
255,Wilson Isidor,fr  FRA,FW,Monaco,17,2000,1,42,42,1.2,0.5,0,,0,1,41,3,0.00,0,2,-2,-4.29,-3.83,0.3,1.9,-1.6,-3.37,-3.45
256,Adam Jakubech,sk  SVK,GK,Lille,21,1997,0,,,,,0,,0,0,,34,,,,,,,,,,,
257,Christophe Jallet,fr  FRA,"DF,MF",Nice,34,1983,14,885,63,25.9,9.8,11,78,7,3,9,9,2.21,9,7,+2,+0.20,+0.45,9.7,14.7,-4.9,-0.50,-0.51
258,Nicolas Janvier,fr  FRA,MF,Rennes,19,1998,1,3,3,0.1,0.0,0,,0,1,2,7,3.00,0,1,-1,-30.00,-30.11,0.2,0.4,-0.2,-6.24,-6.33
259,Assil Jaziri,tn  TUN,"FW,MF",Nice,18,1999,3,37,12,1.1,0.4,0,,0,3,11,2,2.00,0,0,0,0.00,+0.13,0.3,0.3,0.0,-0.04,+0.09
260,Corentin Jean,fr  FRA,"FW,MF",Toulouse,23,1995,19,629,33,18.4,7.0,6,74,1,13,14,8,1.26,9,13,-4,-0.57,+0.01,8.9,15.3,-6.4,-0.91,-0.65
261,Benjamin Jeannot,fr  FRA,FW,Dijon,26,1992,21,1436,68,42.0,16.0,19,75,5,2,8,6,1.00,16,24,-8,-0.50,+0.45,17.2,21.4,-4.2,-0.26,+0.52
262,Jemerson,br  BRA,"DF,MF",Monaco,25,1992,25,2224,89,65.0,24.7,25,89,23,0,,6,0.96,26,36,-10,-0.40,+0.27,28.8,32.8,-4.0,-0.16,-0.58
263,Jakob Johansson,se  SWE,MF,Rennes,28,1990,16,712,45,20.8,7.9,7,80,3,9,17,5,1.56,9,12,-3,-0.38,-0.58,10.0,12.7,-2.7,-0.35,-0.55
264,Karl-Johan Johnsson,se  SWE,GK,Guingamp,28,1990,17,1530,90,44.7,17.0,17,90,17,0,,19,0.47,12,34,-22,-1.29,-0.44,18.5,21.0,-2.5,-0.15,+0.22
265,Evens Joseph,fr  FRA,"FW,MF",Caen,19,1999,12,327,27,9.6,3.6,2,63,0,10,20,2,0.50,3,5,-2,-0.55,+0.12,4.9,4.5,+0.3,+0.08,+0.86
266,Vukašin Jovanović,rs  SRB,DF,Bordeaux,22,1996,16,1377,86,40.3,15.3,15,89,14,1,45,13,1.31,15,11,+4,+0.26,+0.79,15.6,21.7,-6.2,-0.40,-0.12
267,Stevan Jovetić,me  MNE,"MF,FW",Monaco,28,1989,8,399,50,11.7,4.4,4,81,1,4,19,0,0.88,4,2,+2,+0.45,+1.08,8.0,3.4,+4.5,+1.02,+1.11
268,Nathaël Julan,fr  FRA,"FW,MF",Guingamp,22,1996,10,434,43,12.7,4.8,3,74,0,7,30,0,0.70,5,10,-5,-1.04,+0.02,5.9,5.9,0.0,0.00,+0.31
269,Christopher Jullien,fr  FRA,DF,Toulouse,25,1993,34,3015,89,88.2,33.5,34,89,33,0,,1,1.03,32,50,-18,-0.54,+0.35,38.1,52.1,-14.1,-0.42,-0.30
270,Sory Kaba,gn  GUI,"FW,MF",Dijon,23,1995,9,232,26,6.8,2.6,2,70,0,7,13,6,0.78,2,4,-2,-0.78,-0.01,3.1,4.7,-1.7,-0.64,-0.08
271,Kylian Kaïboué,fr  FRA,MF,Montpellier,19,1998,0,,,,,0,,0,0,,1,,,,,,,,,,,
272,Samuel Kalu,ng  NGA,FW,Bordeaux,20,1997,21,1281,61,37.5,14.2,14,80,9,7,24,0,1.29,13,14,-1,-0.07,+0.22,18.2,20.3,-2.1,-0.15,+0.30
273,François Kamano,gn  GUI,"FW,MF",Bordeaux,22,1996,37,2561,69,74.9,28.5,29,80,12,8,30,0,1.03,26,32,-6,-0.21,0.00,29.3,37.5,-8.3,-0.29,+0.18
274,Bingourou Kamara,sn  SEN,GK,Strasbourg,21,1996,0,,,,,0,,0,0,,31,,,,,,,,,,,
275,Boubacar Kamara,fr  FRA,DF,Marseille,18,1999,31,2411,78,70.5,26.8,27,88,25,4,10,4,1.65,40,38,+2,+0.07,-0.46,35.4,32.4,+3.0,+0.11,-0.19
276,Hassane Kamara,ci  CIV,"DF,FW",Reims,23,1994,16,926,58,27.1,10.3,9,89,8,7,18,9,1.50,14,9,+5,+0.49,+0.77,12.2,11.2,+1.0,+0.09,+0.28
277,Wilfried Kanga,fr  FRA,FW,Angers,20,1998,18,493,27,14.4,5.5,4,69,1,14,16,11,1.33,6,5,+1,+0.18,+0.37,8.3,6.1,+2.2,+0.41,+0.46
278,Yann Karamoh,fr  FRA,"FW,MF",Bordeaux,20,1998,22,1224,56,35.8,13.6,13,80,5,9,20,5,1.18,13,14,-1,-0.07,+0.21,18.1,18.5,-0.4,-0.03,+0.48
279,Eiji Kawashima,jp  JPN,GK,Strasbourg,35,1983,1,90,90,2.6,1.0,1,90,1,0,,6,3.00,1,0,+1,+1.00,+0.76,0.9,1.5,-0.6,-0.56,-0.38
280,Thilo Kehrer,de  GER,DF,Paris S-G,21,1996,27,1902,70,55.6,21.1,19,88,17,8,30,4,2.33,64,23,+41,+1.94,+0.22,52.0,23.4,+28.6,+1.35,-0.23
