,Player,Nation,Pos,Squad,Age,Born,90s,CrdY_Performance,CrdR_Performance,2CrdY_Performance,Fls_Performance,Fld_Performance,Off_Performance,Crs,Int,TklW,PKwon_Performance,PKcon_Performance,OG_Performance,Recov_Performance,Won_Aerial Duels,Lost_Aerial Duels,Won%_Aerial Duels
194,Jonathan Gradit,fr  FRA,DF,Caen,25,1992,22.3,1,0,0,21,37,1,13,28,32,0,0,1,198,38,34,52.8
195,Clément Grenier,fr  FRA,MF,Rennes,27,1991,29.6,6,0,0,34,25,0,43,21,25,0,1,0,299,5,16,23.8
196,Jérémy Grimm,fr  FRA,MF,Strasbourg,31,1987,1.9,2,0,0,4,3,1,1,4,2,0,1,0,19,4,3,57.1
197,Metehan Güçlü,tr  TUR,FW,Paris S-G,19,1999,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
198,Makhtar Gueye,sn  SEN,"FW,MF",Saint-Étienne,20,1997,0.6,0,0,0,1,1,0,0,0,2,0,0,0,4,3,1,75.0
199,Frederic Guilbert,fr  FRA,DF,Caen,23,1994,32.4,10,1,1,57,37,1,62,49,53,0,0,0,358,53,52,50.5
200,Baptiste Guillaume,be  BEL,FW,Nîmes,23,1995,13.1,4,0,0,24,20,3,5,5,7,1,0,0,50,53,50,51.5
201,Sehrou Guirassy,fr  FRA,FW,Amiens,22,1996,12.3,0,1,0,16,38,8,5,2,4,0,0,0,61,63,54,53.8
202,Régis Gurtner,fr  FRA,GK,Amiens,31,1986,38.0,4,0,0,1,8,0,0,0,0,0,0,0,209,0,0,
203,Luiz Gustavo,br  BRA,"MF,DF",Marseille,31,1987,27.1,8,0,0,38,41,2,5,24,38,0,2,0,258,7,21,25.0
204,Oussama Haddadi,tn  TUN,"DF,MF",Dijon,26,1992,29.7,6,1,1,30,12,4,103,33,34,0,0,0,290,24,21,53.3
205,Oualid El Hajjam,ma  MAR,"DF,MF",Amiens,27,1991,6.0,1,0,0,10,8,0,13,10,9,0,1,0,58,6,3,66.7
206,Romain Hamouma,fr  FRA,"FW,MF",Saint-Étienne,31,1987,17.6,3,1,1,24,34,4,56,10,23,0,0,0,109,19,39,32.8
207,Féthi Harek,dz  ALG,DF,Nîmes,35,1982,2.0,1,0,0,2,1,0,0,2,3,0,0,0,21,4,2,66.7
208,Benjamin Henrichs,de  GER,"DF,MF",Monaco,21,1997,20.3,3,0,0,35,42,4,41,36,34,0,0,0,152,13,10,56.5
209,Christophe Hérelle,mq  MTQ,DF,Nice,25,1992,32.6,9,1,0,36,46,0,5,45,36,0,1,0,311,73,34,68.2
210,Vitorino Hilton,br  BRA,DF,Montpellier,40,1977,35.9,5,1,0,23,45,0,1,44,28,0,0,1,397,64,32,66.7
211,Tomáš Hubočan,sk  SVK,DF,Marseille,32,1985,0.8,1,0,0,1,0,0,0,2,2,0,0,0,6,4,0,100.0
212,Adrien Hunou,fr  FRA,"FW,MF",Rennes,24,1994,13.8,1,0,0,13,23,13,8,4,8,0,0,0,57,7,18,28.0
213,Suk Hyun-jun,kr  KOR,FW,Reims,27,1991,8.8,3,0,0,25,16,13,8,3,4,0,0,0,28,54,37,59.3
214,Didier Ibrahim Ndong,ga  GAB,MF,Guingamp,24,1994,8.3,3,0,0,18,10,0,4,13,11,0,0,0,88,13,16,44.8
215,Jordan Ikoko,cd  COD,DF,Guingamp,24,1994,19.0,3,0,0,18,21,2,34,16,30,0,1,0,153,9,15,37.5
216,Jonathan Ikone,fr  FRA,"MF,FW",Lille,20,1998,31.1,3,0,0,36,29,2,29,2,21,0,0,0,156,9,39,18.8
217,Emmanuel Imorou,bj  BEN,DF,Caen,29,1988,12.4,2,0,0,9,8,1,17,22,11,0,0,0,121,14,7,66.7
218,Wilson Isidor,fr  FRA,FW,Monaco,17,2000,0.5,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,
219,Christophe Jallet,fr  FRA,"DF,MF",Nice,34,1983,9.8,3,0,0,8,4,0,17,8,15,0,0,0,71,6,9,40.0
220,Nicolas Janvier,fr  FRA,MF,Rennes,19,1998,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
221,Assil Jaziri,tn  TUN,"FW,MF",Nice,18,1999,0.4,0,0,0,2,1,0,2,1,2,0,0,0,5,0,1,0.0
222,Corentin Jean,fr  FRA,"FW,MF",Toulouse,23,1995,7.0,1,0,0,9,15,5,16,5,6,1,0,0,51,9,22,29.0
223,Benjamin Jeannot,fr  FRA,FW,Dijon,26,1992,16.0,3,0,0,34,22,7,9,7,12,0,0,0,92,53,59,47.3
224,Jemerson,br  BRA,"DF,MF",Monaco,25,1992,24.7,9,1,1,43,22,1,0,20,36,0,1,0,216,53,28,65.4
225,Jakob Johansson,se  SWE,MF,Rennes,28,1990,7.9,0,0,0,7,7,0,1,5,13,0,0,0,106,12,9,57.1
226,Karl-Johan Johnsson,se  SWE,GK,Guingamp,28,1990,17.0,0,0,0,0,3,0,0,0,0,0,0,0,95,0,0,
227,Evens Joseph,fr  FRA,"FW,MF",Caen,19,1999,3.6,0,0,0,4,12,0,1,2,4,1,0,0,22,2,7,22.2
228,Vukašin Jovanović,rs  SRB,DF,Bordeaux,22,1996,15.3,7,1,0,18,16,0,0,24,13,0,1,0,178,26,27,49.1
229,Stevan Jovetić,me  MNE,"MF,FW",Monaco,28,1989,4.4,1,0,0,5,3,1,3,0,2,0,0,0,26,4,7,36.4
230,Nathaël Julan,fr  FRA,"FW,MF",Guingamp,22,1996,4.8,1,0,0,4,9,1,2,0,2,0,0,0,27,23,21,52.3
231,Christopher Jullien,fr  FRA,DF,Toulouse,25,1993,33.5,8,0,0,44,21,2,4,27,26,0,1,0,323,112,29,79.4
232,Sory Kaba,gn  GUI,"FW,MF",Dijon,23,1995,2.6,0,0,0,12,6,3,0,0,1,0,0,0,19,13,9,59.1
233,Samuel Kalu,ng  NGA,FW,Bordeaux,20,1997,14.2,3,1,0,19,38,2,38,12,14,1,0,0,99,17,24,41.5
234,François Kamano,gn  GUI,"FW,MF",Bordeaux,22,1996,28.5,6,0,0,51,50,11,33,18,27,1,0,0,155,4,16,20.0
235,Boubacar Kamara,fr  FRA,DF,Marseille,18,1999,26.8,6,0,0,25,31,1,5,24,33,0,1,0,283,58,37,61.1
236,Hassane Kamara,ci  CIV,"DF,FW",Reims,23,1994,10.3,1,0,0,12,10,0,10,15,13,0,1,0,93,8,14,36.4
237,Wilfried Kanga,fr  FRA,FW,Angers,20,1998,5.5,3,0,0,11,7,0,5,1,1,1,0,0,19,9,9,50.0
238,Yann Karamoh,fr  FRA,"FW,MF",Bordeaux,20,1998,13.6,2,0,0,12,27,3,37,4,6,0,0,0,84,1,12,7.7
239,Eiji Kawashima,jp  JPN,GK,Strasbourg,35,1983,1.0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,
240,Thilo Kehrer,de  GER,DF,Paris S-G,21,1996,21.1,4,0,0,26,18,0,8,18,44,0,3,0,194,43,27,61.4
241,Jules Keita,gn  GUI,"FW,MF",Dijon,20,1998,5.1,3,0,0,12,8,4,5,1,4,0,0,0,32,0,4,0.0
242,Christophe Kerbrat,fr  FRA,DF,Guingamp,31,1986,23.3,3,1,0,7,22,1,3,44,24,0,0,0,263,17,34,33.3
243,Saîf-Eddine Khaoui,tn  TUN,"MF,FW",Caen,23,1995,15.0,0,0,0,19,10,0,11,15,7,0,0,0,121,8,12,40.0
244,Wahbi Khazri,tn  TUN,"FW,MF",Saint-Étienne,27,1991,31.3,10,1,0,56,52,24,63,17,27,3,0,0,150,11,29,27.5
245,Presnel Kimpembe,fr  FRA,DF,Paris S-G,22,1995,22.3,4,1,0,30,41,1,3,24,26,0,0,1,226,22,19,53.7
246,Djégui Koita,fr  FRA,DF,Guingamp,18,1999,1.9,0,0,0,1,1,0,0,1,3,0,0,0,11,0,3,0.0
247,Randal Kolo Muani,fr  FRA,"FW,MF",Nantes,19,1998,1.4,1,0,0,8,1,0,2,0,1,0,0,0,6,1,4,20.0
248,Timothée Kolodziejczak,fr  FRA,DF,Saint-Étienne,26,1991,35.4,7,0,0,31,13,0,38,30,26,0,0,0,318,36,22,62.1
249,Ghislain Konan,ci  CIV,DF,Reims,22,1995,20.0,0,0,0,15,29,3,51,25,28,0,1,0,230,19,28,40.4
250,Moussa Konaté,sn  SEN,FW,Amiens,25,1993,20.8,2,0,0,43,38,24,8,5,9,1,0,0,74,40,67,37.4
251,Kouadio Koné,fr  FRA,MF,Toulouse,17,2001,0.8,0,0,0,1,1,0,0,0,3,0,0,0,4,0,1,0.0
252,Lamine Koné,ci  CIV,DF,Strasbourg,29,1989,23.9,2,0,0,23,22,0,3,25,19,0,2,0,230,43,23,65.2
253,Youssouf Koné,ml  MLI,DF,Lille,23,1995,19.0,3,0,0,18,27,2,53,28,45,0,0,0,142,12,16,42.9
254,Christian Kouakou,ci  CIV,FW,Caen,27,1991,0.1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
255,Tomáš Koubek,cz  CZE,GK,Rennes,25,1992,32.5,1,0,0,0,1,0,0,0,0,0,0,0,149,0,0,
256,Jules Koundé,fr  FRA,DF,Bordeaux,19,1998,37.0,4,0,0,26,22,0,5,46,23,0,2,0,430,78,64,54.9
257,Emil Krafth,se  SWE,DF,Amiens,23,1994,33.0,2,0,0,40,36,1,66,17,38,0,0,0,321,30,29,50.8
258,Rene Krhin,si  SVN,MF,Nantes,28,1990,11.7,2,0,0,6,13,0,0,20,13,0,0,0,138,20,10,66.7
259,Layvin Kurzawa,fr  FRA,"DF,MF",Paris S-G,25,1992,11.2,4,0,0,28,6,6,25,6,14,0,0,0,100,21,12,63.6
260,Rafał Kurzawa,pl  POL,"FW,MF",Amiens,25,1993,2.7,0,0,0,4,6,0,9,4,3,0,0,0,22,3,5,37.5
261,Enock Kwateng,fr  FRA,DF,Nantes,21,1997,22.7,4,0,0,26,21,1,57,65,32,0,0,0,268,36,18,66.7
262,Grejohn Kyei,fr  FRA,FW,Reims,22,1995,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
263,Kenny Lala,fr  FRA,"DF,MF",Strasbourg,26,1991,34.0,4,0,0,34,38,0,108,29,43,0,1,0,333,17,26,39.5
264,Mohamed Lamine Diaby,fr  FRA,FW,Nice,17,2001,1.8,0,0,0,4,3,3,0,1,1,0,0,0,4,2,10,16.7
265,Loïck Landre,fr  FRA,DF,Nîmes,26,1992,17.7,6,1,0,23,16,2,0,14,28,0,0,0,170,26,19,57.8
266,Johan Larsson,se  SWE,DF,Guingamp,28,1990,1.0,0,0,0,1,0,0,4,2,1,0,0,0,8,0,0,
267,Paul Lasne,fr  FRA,"MF,DF",Montpellier,29,1989,19.9,5,0,0,31,26,4,37,18,33,0,1,0,190,15,14,51.7
268,Alexandre Lauray,fr  FRA,DF,Bordeaux,21,1997,2.9,1,0,0,2,1,0,0,5,5,0,0,0,18,4,5,44.4
269,Armand Lauriente,fr  FRA,FW,Rennes,19,1998,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
270,Wesley Lautoa,nc  NCL,"DF,MF",Dijon,30,1987,33.6,12,1,1,53,38,0,2,46,50,0,1,1,339,37,39,48.7
271,Mickaël Le Bihan,fr  FRA,FW,Nice,28,1990,2.3,2,0,0,2,3,1,2,1,1,0,0,0,12,0,4,0.0
272,Damien Le Tallec,fr  FRA,MF,Montpellier,28,1990,31.2,3,0,0,55,30,1,5,30,46,0,0,0,368,70,50,58.3
273,James Lea Siliki,cm  CMR,"MF,FW",Rennes,22,1996,13.6,2,0,0,25,25,0,55,10,15,0,0,0,86,4,5,44.4
274,Rafael Leão,pt  POR,FW,Lille,19,1999,14.3,3,0,0,25,17,3,12,2,4,1,0,0,49,19,40,32.2
275,Benjamin Lecomte,fr  FRA,GK,Montpellier,27,1991,37.0,1,0,0,2,7,0,0,0,0,0,1,0,232,0,0,
276,Pierre Lees-Melou,fr  FRA,MF,Nice,25,1993,26.6,5,1,0,44,31,2,15,25,49,0,0,0,213,10,14,41.7
277,Jordan Lefort,fr  FRA,"DF,MF",Amiens,24,1993,20.0,4,1,0,16,15,1,15,31,17,0,1,0,217,39,25,60.9
278,Lukas Lerager,dk  DEN,MF,Bordeaux,25,1993,14.4,4,0,0,21,14,0,4,15,25,0,0,0,172,21,14,60.0
279,Igor Lewczuk,pl  POL,DF,Bordeaux,33,1985,5.0,0,0,0,4,0,0,1,2,4,0,0,0,47,9,6,60.0
280,Aaron Leya Iseka,be  BEL,FW,Toulouse,20,1997,16.0,2,1,0,23,14,7,2,1,2,0,0,0,50,21,39,35.0
281,Dimitri Liénard,fr  FRA,"MF,DF",Strasbourg,30,1988,14.3,1,0,0,5,16,3,34,16,18,0,0,0,148,4,9,30.8
282,Lucas Lima,br  BRA,"DF,FW",Nantes,26,1991,27.7,6,0,0,46,31,7,135,24,34,0,0,0,316,26,29,47.3
283,Anthony Limbombe,be  BEL,FW,Nantes,24,1994,13.7,2,0,0,6,27,9,39,6,10,0,0,0,91,9,11,45.0
284,Giovani Lo Celso,ar  ARG,MF,Paris S-G,22,1996,0.1,0,0,0,1,2,0,0,0,2,0,0,0,2,0,0,
285,Enzo Loiodice,fr  FRA,MF,Dijon,17,2000,9.4,4,1,1,13,18,0,1,6,16,0,0,0,100,5,6,45.5
286,Anthony Lopes,pt  POR,GK,Lyon,27,1990,34.0,0,0,0,1,7,0,0,0,0,0,1,0,152,0,0,
287,Rony Lopes,pt  POR,"FW,MF",Monaco,22,1995,20.5,1,0,0,16,28,5,64,7,26,0,0,0,118,7,15,31.8
288,Cristian López,es  ESP,FW,Angers,29,1989,4.1,2,0,0,11,12,1,1,2,10,1,0,0,10,14,21,40.0
289,Maxime Lopez,fr  FRA,MF,Marseille,20,1997,24.2,4,0,0,31,15,0,32,13,28,0,0,0,257,5,10,33.3
290,Albert Lottin,fr  FRA,"MF,FW",Bordeaux,16,2001,0.2,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,
291,Imran Louza,fr  FRA,MF,Nantes,19,1999,1.0,1,0,0,4,0,0,1,0,1,0,0,0,12,0,0,
292,Hervé Lybohy,ne  NIG,DF,Nîmes,35,1983,16.4,3,0,0,18,10,0,1,8,15,0,1,0,155,21,21,50.0
293,Yann M'Vila,fr  FRA,MF,Saint-Étienne,28,1990,36.2,5,1,0,24,33,0,7,44,54,0,0,0,431,39,27,59.1
294,Thiago Maia,br  BRA,MF,Lille,21,1997,11.3,4,0,0,18,14,1,3,15,24,0,0,0,158,13,11,54.2
295,Mike Maignan,fr  FRA,GK,Lille,22,1995,38.0,1,0,0,0,10,0,0,0,0,0,0,0,189,0,0,
296,Josh Maja,ng  NGA,"FW,MF",Bordeaux,19,1998,2.2,1,0,0,4,2,0,0,1,2,0,0,0,10,1,4,20.0
297,Abdul Majeed Waris,gh  GHA,FW,Nantes,26,1991,25.0,3,0,0,17,73,11,28,9,17,3,0,0,109,7,26,21.2
298,Jean-Victor Makengo,fr  FRA,"FW,MF",Nice,20,1998,11.4,3,0,0,12,14,0,6,8,8,0,0,0,61,4,16,20.0
299,Antonio Mance,hr  CRO,"FW,MF",Nantes,22,1995,0.6,1,0,0,3,0,0,3,0,1,0,0,0,0,1,3,25.0
300,Vincent Manceau,fr  FRA,DF,Angers,29,1989,31.0,2,0,0,29,35,1,47,38,49,0,0,1,309,18,10,64.3
301,Steve Mandanda,fr  FRA,GK,Marseille,33,1985,30.4,1,1,0,3,2,0,0,0,0,0,2,0,127,0,0,
302,Reinildo Mandava,mz  MOZ,DF,Lille,24,1994,1.1,0,0,0,5,2,0,3,2,3,0,0,0,7,2,1,66.7
303,Thomas Mangani,fr  FRA,MF,Angers,31,1987,17.8,2,1,0,14,12,0,27,13,30,0,0,0,204,12,22,35.3
304,Harrison Manzala,cd  COD,"MF,FW",Angers,24,1994,0.8,0,0,0,1,4,1,2,0,2,0,0,0,6,1,2,33.3
305,Myziane Maolida,fr  FRA,"FW,MF",Nice,19,1999,10.6,2,0,0,5,7,3,15,0,7,0,0,0,61,4,8,33.3
306,Faitout Maouassa,fr  FRA,DF,Nîmes,20,1998,23.7,2,1,1,13,26,0,55,12,26,0,0,0,186,16,10,61.5
307,Fernando Marçal,br  BRA,DF,Lyon,29,1989,9.8,2,0,0,9,8,0,12,16,12,0,0,0,122,33,18,64.7
308,Marcelo,br  BRA,DF,Lyon,31,1987,32.0,6,0,0,33,12,0,5,50,29,0,0,2,414,141,31,82.0
309,Mariano,do  DOM,FW,Lyon,24,1993,1.6,0,0,0,3,1,0,0,1,0,0,0,0,2,2,0,100.0
310,Jordan Marié,fr  FRA,MF,Dijon,26,1991,20.0,4,0,0,22,14,0,11,33,34,0,0,0,220,17,20,45.9
311,Marquinhos,br  BRA,"DF,MF",Paris S-G,24,1994,29.9,2,1,0,30,11,1,5,23,35,0,0,0,315,60,35,63.2
312,Jonas Martin,fr  FRA,MF,Strasbourg,28,1990,22.9,9,0,0,35,23,0,20,26,31,0,0,0,246,13,14,48.1
313,Marvin Martin,fr  FRA,"MF,FW",Reims,30,1988,6.9,1,0,0,6,15,1,4,1,3,0,0,0,41,1,12,7.7
314,Pablo Martinez,fr  FRA,DF,Strasbourg,29,1989,31.3,7,0,0,29,48,0,6,37,28,1,0,0,314,44,31,58.7
315,Gelson Martins,pt  POR,"FW,MF",Monaco,23,1995,15.4,1,0,0,14,25,2,47,5,22,0,0,0,110,6,16,27.3
316,Han-Noah Massengo,fr  FRA,"FW,MF",Monaco,17,2001,0.7,0,0,0,0,1,0,2,0,2,0,0,0,3,1,0,100.0
317,Eric Maxim Choupo-Moting,cm  CMR,"FW,MF",Paris S-G,29,1989,8.9,0,0,0,16,6,12,4,6,4,0,0,0,40,8,16,33.3
318,Kylian Mbappé,fr  FRA,FW,Paris S-G,19,1998,26.0,5,1,0,19,44,30,48,5,4,4,0,0,80,2,5,28.6
319,Loïc Mbe Soh,fr  FRA,DF,Paris S-G,17,2001,2.0,0,0,0,1,0,0,0,0,0,0,0,0,23,8,3,72.7
320,Nolan Mbemba,cg  CGO,"MF,DF",Reims,23,1995,4.0,0,0,0,3,5,0,2,8,10,0,0,0,61,8,1,88.9
321,Adama Mbengue,sn  SEN,DF,Caen,24,1993,8.2,3,0,0,21,8,0,21,6,27,0,1,0,90,5,6,45.5
322,Stéphane Mbia,cm  CMR,"DF,MF",Toulouse,32,1986,5.0,1,0,0,5,9,0,0,11,0,0,0,0,40,8,6,57.1
323,Kara Mbodji,sn  SEN,DF,Nantes,28,1989,5.6,0,0,0,3,7,0,1,4,7,0,0,0,57,10,2,83.3
324,Jordi Mboula,es  ESP,FW,Monaco,19,1999,3.1,1,0,0,6,4,0,20,1,2,0,0,0,21,1,3,25.0
325,Farid El Melali,dz  ALG,"FW,MF",Angers,21,1997,3.6,1,0,0,7,8,0,4,5,5,0,0,0,39,1,4,20.0
326,Pedro Mendes,pt  POR,DF,Montpellier,27,1990,29.6,7,0,0,44,47,0,9,26,35,1,0,0,275,27,36,42.9
327,Thiago Mendes,br  BRA,MF,Lille,26,1992,34.2,10,0,0,39,66,0,28,51,70,0,2,0,479,21,27,43.8
328,Stiven Mendoza,co  COL,"FW,MF",Amiens,26,1992,20.9,4,0,0,25,45,2,53,9,22,0,0,0,154,8,11,42.1
329,Alexandre Mendy,gw  GNB,FW,Guingamp,24,1994,8.5,2,0,0,14,9,10,1,2,3,0,0,0,29,15,28,34.9
330,Edouard Mendy,sn  SEN,GK,Reims,26,1992,38.0,3,0,0,2,15,0,1,1,0,0,0,0,227,0,0,
331,Ferland Mendy,fr  FRA,DF,Lyon,23,1995,28.1,2,0,0,29,42,0,74,25,30,0,1,0,293,39,26,60.0
332,Mehdi Merghem,fr  FRA,"FW,MF",Guingamp,21,1997,8.0,3,0,0,12,7,0,20,5,13,0,0,0,74,9,6,60.0
333,Romain Métanire,mg  MAD,"DF,MF",Reims,28,1990,3.5,1,1,0,6,5,1,2,4,7,0,1,0,33,1,3,25.0
334,Thomas Meunier,be  BEL,"DF,MF",Paris S-G,26,1991,17.9,2,0,0,23,4,5,59,9,26,1,0,1,180,26,10,72.2
335,Mexer,mz  MOZ,DF,Rennes,29,1988,27.4,3,0,0,13,10,0,1,16,12,0,0,0,232,49,22,69.0
336,Matt Miazga,us  USA,DF,Nantes,23,1995,8.0,5,0,0,11,4,0,0,9,6,0,1,0,126,23,5,82.1
337,Clément Michelin,fr  FRA,DF,Toulouse,21,1997,1.0,0,0,0,1,0,0,1,2,1,0,0,0,12,2,1,66.7
338,Florian Miguel,fr  FRA,DF,Nîmes,21,1996,12.4,2,1,1,14,19,1,9,11,11,0,0,0,98,16,18,47.1
339,Kostas Mitroglou,gr  GRE,FW,Marseille,30,1988,6.4,0,0,0,8,5,6,0,0,0,0,0,0,13,8,11,42.1
340,Stefan Mitrović,rs  SRB,DF,Strasbourg,28,1990,33.6,8,2,0,19,10,1,0,31,7,0,1,1,268,45,35,56.3
341,Hakim El Mokeddem,br  BRA,"FW,MF",Toulouse,19,1999,0.3,0,0,0,0,0,0,1,0,0,0,0,0,5,1,1,50.0
342,Florent Mollet,fr  FRA,"MF,FW",Montpellier,26,1991,28.5,6,1,1,46,33,7,65,17,17,0,0,0,194,8,26,23.5
343,Thomas Monconduit,fr  FRA,MF,Amiens,27,1991,31.3,6,0,0,51,43,1,8,23,61,0,0,0,376,40,22,64.5
344,Kévin Monnet-Paquet,fr  FRA,"MF,DF",Saint-Étienne,29,1988,16.5,4,0,0,22,10,1,28,10,32,0,1,0,153,16,50,24.2
345,Steven Moreira,fr  FRA,"DF,MF",Toulouse,23,1994,9.6,2,0,0,13,5,2,13,6,6,0,0,0,75,5,8,38.5
346,Jérémy Morel,mg  MAD,DF,Lyon,34,1984,11.8,4,0,0,13,9,0,0,10,8,0,1,0,130,19,24,44.2
347,François Moubandje,ch  SUI,DF,Toulouse,28,1990,21.5,3,0,0,24,19,1,43,22,23,0,0,0,230,27,25,51.9
348,Jessy Moulin,fr  FRA,GK,Saint-Étienne,32,1986,1.0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,
349,Herman Moussaki,fr  FRA,"MF,FW",Caen,19,1999,2.3,1,0,0,4,6,0,1,0,3,0,0,0,9,4,13,23.5
350,Samuel Moutoussamy,cd  COD,"MF,FW",Nantes,21,1996,18.3,0,0,0,17,11,3,21,5,27,0,0,0,131,8,15,34.8
351,Ndombe Mubele,cd  COD,FW,Toulouse,24,1994,5.2,0,0,0,6,13,2,6,1,3,0,0,0,26,3,8,27.3
352,Benoît Mukinayi,fr  FRA,DF,Monaco,17,2001,19.6,4,0,0,13,5,0,0,20,18,1,1,1,173,35,13,72.9
353,Kévin N'Doram,fr  FRA,"DF,MF",Monaco,22,1996,2.2,2,0,0,8,2,0,0,4,2,0,0,0,27,3,2,60.0
354,Abdallah N'dour,sn  SEN,"DF,MF",Strasbourg,24,1993,3.2,0,0,0,3,4,0,7,6,5,0,0,0,34,2,1,66.7
355,Cheikh N'Doye,sn  SEN,MF,Angers,32,1986,25.9,4,0,0,32,23,3,17,22,24,1,0,0,222,124,53,70.1
356,Nathan N'Goumou,fr  FRA,FW,Toulouse,18,2000,0.8,0,0,0,1,0,0,0,0,1,0,0,0,5,0,1,0.0
357,Clinton N'Jie,cm  CMR,"FW,MF",Marseille,24,1993,4.0,0,0,0,7,3,1,5,0,5,0,0,0,23,5,6,45.5
358,Georges-Kévin N'Koudou,fr  FRA,MF,Monaco,23,1995,0.3,0,0,0,1,3,0,1,0,1,0,0,0,5,0,1,0.0
359,Stanley N'Soki,fr  FRA,DF,Paris S-G,19,1999,7.8,2,0,0,9,3,1,8,14,12,0,0,0,78,11,4,73.3
360,Naldo,br  BRA,DF,Monaco,35,1982,3.3,0,2,0,3,1,0,0,3,3,0,0,0,23,14,6,70.0
361,Tanguy Ndombele,fr  FRA,MF,Lyon,21,1996,29.9,3,0,0,44,73,0,5,30,53,0,1,0,267,14,12,53.8
362,Neymar,br  BRA,"MF,FW",Paris S-G,26,1992,16.0,2,0,0,13,58,7,24,4,10,2,0,0,90,5,2,71.4
363,Yeni Ngbakoto,cd  COD,"FW,MF",Guingamp,26,1992,6.3,0,0,0,11,8,1,16,4,5,0,0,0,39,13,9,59.1
364,M'Baye Niang,sn  SEN,FW,Rennes,23,1994,19.9,5,0,0,45,45,11,22,9,16,3,0,0,76,33,39,45.8
365,Casimir Ninga,td  CHA,"FW,MF",Caen,25,1993,27.4,9,0,0,64,35,15,41,18,32,0,0,0,189,21,49,30.0
366,Christopher Nkunku,fr  FRA,"MF,FW",Paris S-G,20,1997,12.8,0,0,0,21,30,0,15,11,11,0,0,0,94,10,9,52.6
367,Arnaud Nordin,fr  FRA,"FW,MF",Saint-Étienne,20,1998,11.7,2,0,0,14,35,2,20,8,6,0,0,0,83,13,11,54.2
368,Gerzino Nyamsi,fr  FRA,DF,Rennes,21,1997,6.0,1,1,1,13,2,0,0,2,6,0,0,0,31,20,13,60.6
369,Lucas Ocampos,ar  ARG,"FW,MF",Marseille,24,1994,30.1,11,0,0,51,64,6,65,31,55,0,0,0,235,24,50,32.4
370,Sheyi Ojo,eng  ENG,"FW,MF",Reims,21,1997,5.2,0,0,0,3,10,0,13,2,3,0,0,0,27,3,16,15.8
371,Alexandre Olliero,fr  FRA,GK,Nantes,22,1996,1.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,
372,Prince Oniangué,cg  CGO,MF,Caen,29,1988,26.0,3,0,0,27,28,1,6,16,35,0,0,0,220,36,38,48.6
373,Otávio,br  BRA,MF,Bordeaux,24,1994,31.9,4,0,0,56,24,0,4,27,80,0,0,0,354,17,30,36.2
374,Remi Oudin,fr  FRA,FW,Reims,21,1996,29.0,4,0,0,32,17,8,57,24,31,0,0,0,201,17,46,27.0
375,Ambroise Oyongo,cm  CMR,"DF,MF",Montpellier,27,1991,23.7,5,0,0,25,24,0,63,21,20,0,0,1,171,8,28,22.2
376,Pablo,br  BRA,DF,Bordeaux,27,1991,21.5,2,3,0,18,12,1,0,27,20,0,2,0,291,59,19,75.6
377,Vincent Pajot,fr  FRA,MF,Angers,27,1990,7.9,2,0,0,19,12,1,2,10,14,0,0,0,50,26,15,63.4
378,Sergi Palencia,es  ESP,DF,Bordeaux,22,1996,22.1,6,0,0,27,26,1,55,15,49,0,1,0,214,15,28,34.9
379,Nicolas Pallois,fr  FRA,DF,Nantes,30,1987,24.0,8,0,0,25,12,2,4,31,42,0,2,0,313,35,21,62.5
380,Mickaël Panos,fr  FRA,DF,Saint-Étienne,21,1997,0.3,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0.0
381,Elhadji Pape Diaw,sn  SEN,DF,Angers,23,1994,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0
382,Gaëtan Paquiez,fr  FRA,DF,Nîmes,24,1994,14.8,5,0,0,18,11,0,14,7,26,0,0,0,134,13,18,41.9
383,Leandro Paredes,ar  ARG,MF,Paris S-G,24,1994,13.9,1,0,0,14,23,0,7,11,17,0,0,0,119,7,8,46.7
384,Mateo Pavlović,ba  BIH,DF,Angers,28,1990,27.7,7,1,0,29,10,0,2,11,20,0,0,0,192,42,25,62.7
385,Dimitri Payet,fr  FRA,"MF,FW",Marseille,31,1987,21.2,3,0,0,13,34,2,92,2,7,1,0,0,116,2,9,18.2
386,Stef Peeters,be  BEL,MF,Caen,26,1992,4.5,0,0,0,9,1,0,3,5,7,0,0,0,27,0,0,
387,Jordan Pefok,us  USA,FW,Rennes,22,1996,6.8,0,0,0,13,7,2,1,1,6,1,0,0,26,7,14,33.3
388,Pelé,gw  GNB,MF,Monaco,26,1991,5.2,1,0,0,9,7,0,1,4,4,1,0,0,58,6,5,54.5
