,Player,Nation,Pos,Squad,Age,Born,90s,SCA_SCA,SCA90_SCA,PassLive_SCA Types,PassDead_SCA Types,Drib_SCA Types,Sh_SCA Types,Fld_SCA Types,Def_SCA Types,GCA_GCA,GCA90_GCA,PassLive_GCA Types,PassDead_GCA Types,Drib_GCA Types,Sh_GCA Types,Fld_GCA Types,Def_GCA Types
187,Mauro Goicoechea,uy  URU,GK,Toulouse,30,1988,7.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
188,Aleksandr Golovin,ru  RUS,"MF,FW",Monaco,22,1996,25.4,74,2.91,50,4,5,6,6,3,6,0.24,5,1,0,0,0,0
189,Anthony Gonçalves,fr  FRA,"MF,FW",Strasbourg,32,1986,11.8,26,2.21,20,2,2,2,0,0,6,0.51,4,0,2,0,0,0
190,Mathieu Gorgelin,fr  FRA,GK,Lyon,27,1990,4.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
191,Prince-Désir Gouano,fr  FRA,DF,Amiens,24,1993,29.1,11,0.38,10,0,0,0,1,0,0,0.00,0,0,0,0,0,0
192,Yoann Gourcuff,fr  FRA,"MF,FW",Dijon,32,1986,1.5,7,4.70,6,1,0,0,0,0,0,0.00,0,0,0,0,0,0
193,Max Gradel,ci  CIV,"FW,MF",Toulouse,30,1987,36.0,124,3.44,57,17,19,11,15,5,12,0.33,5,1,0,3,3,0
194,Jonathan Gradit,fr  FRA,DF,Caen,25,1992,22.3,7,0.31,6,0,0,0,1,0,0,0.00,0,0,0,0,0,0
195,Clément Grenier,fr  FRA,MF,Rennes,27,1991,29.6,101,3.41,67,19,3,4,6,2,10,0.34,5,2,1,2,0,0
196,Jérémy Grimm,fr  FRA,MF,Strasbourg,31,1987,1.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
197,Metehan Güçlü,tr  TUR,FW,Paris S-G,19,1999,0.2,1,5.29,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
198,Makhtar Gueye,sn  SEN,"FW,MF",Saint-Étienne,20,1997,0.6,3,5.40,2,0,0,1,0,0,2,3.60,1,0,0,1,0,0
199,Frederic Guilbert,fr  FRA,DF,Caen,23,1994,32.4,42,1.30,31,5,1,4,0,1,2,0.06,2,0,0,0,0,0
200,Baptiste Guillaume,be  BEL,FW,Nîmes,23,1995,13.1,22,1.67,16,0,0,1,4,1,1,0.08,1,0,0,0,0,0
201,Sehrou Guirassy,fr  FRA,FW,Amiens,22,1996,12.3,26,2.11,18,0,1,1,6,0,4,0.32,3,0,0,0,1,0
202,Régis Gurtner,fr  FRA,GK,Amiens,31,1986,38.0,4,0.11,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0
203,Luiz Gustavo,br  BRA,"MF,DF",Marseille,31,1987,27.1,28,1.03,20,0,0,7,1,0,7,0.26,3,0,0,4,0,0
204,Oussama Haddadi,tn  TUN,"DF,MF",Dijon,26,1992,29.7,56,1.88,48,5,1,1,1,0,2,0.07,2,0,0,0,0,0
205,Oualid El Hajjam,ma  MAR,"DF,MF",Amiens,27,1991,6.0,5,0.83,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
206,Romain Hamouma,fr  FRA,"FW,MF",Saint-Étienne,31,1987,17.6,55,3.12,38,6,6,3,1,1,8,0.45,5,0,2,0,1,0
207,Féthi Harek,dz  ALG,DF,Nîmes,35,1982,2.0,1,0.51,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
208,Benjamin Henrichs,de  GER,"DF,MF",Monaco,21,1997,20.3,42,2.07,30,2,4,0,3,3,5,0.25,2,0,1,0,2,0
209,Christophe Hérelle,mq  MTQ,DF,Nice,25,1992,32.6,14,0.43,10,0,1,1,1,1,1,0.03,1,0,0,0,0,0
210,Vitorino Hilton,br  BRA,DF,Montpellier,40,1977,35.9,23,0.64,22,0,0,1,0,0,2,0.06,2,0,0,0,0,0
211,Tomáš Hubočan,sk  SVK,DF,Marseille,32,1985,0.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
212,Adrien Hunou,fr  FRA,"FW,MF",Rennes,24,1994,13.8,23,1.67,14,0,2,1,5,1,3,0.22,2,0,1,0,0,0
213,Suk Hyun-jun,kr  KOR,FW,Reims,27,1991,8.8,17,1.93,10,0,4,2,1,0,0,0.00,0,0,0,0,0,0
214,Didier Ibrahim Ndong,ga  GAB,MF,Guingamp,24,1994,8.3,13,1.57,11,0,0,0,0,2,1,0.12,1,0,0,0,0,0
215,Jordan Ikoko,cd  COD,DF,Guingamp,24,1994,19.0,25,1.32,18,0,1,1,5,0,1,0.05,0,0,0,0,1,0
216,Jonathan Ikone,fr  FRA,"MF,FW",Lille,20,1998,31.1,112,3.61,83,2,18,1,5,3,18,0.58,13,1,3,0,1,0
217,Emmanuel Imorou,bj  BEN,DF,Caen,29,1988,12.4,8,0.64,6,2,0,0,0,0,2,0.16,2,0,0,0,0,0
218,Wilson Isidor,fr  FRA,FW,Monaco,17,2000,0.5,1,2.14,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
219,Christophe Jallet,fr  FRA,"DF,MF",Nice,34,1983,9.8,8,0.81,7,0,0,1,0,0,0,0.00,0,0,0,0,0,0
220,Nicolas Janvier,fr  FRA,MF,Rennes,19,1998,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
221,Assil Jaziri,tn  TUN,"FW,MF",Nice,18,1999,0.4,1,2.43,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
222,Corentin Jean,fr  FRA,"FW,MF",Toulouse,23,1995,7.0,16,2.29,10,1,0,1,3,1,1,0.14,0,0,0,0,1,0
223,Benjamin Jeannot,fr  FRA,FW,Dijon,26,1992,16.0,33,2.07,20,1,3,4,4,1,1,0.06,1,0,0,0,0,0
224,Jemerson,br  BRA,"DF,MF",Monaco,25,1992,24.7,8,0.32,8,0,0,0,0,0,1,0.04,1,0,0,0,0,0
225,Jakob Johansson,se  SWE,MF,Rennes,28,1990,7.9,7,0.88,6,0,0,0,0,1,1,0.13,1,0,0,0,0,0
226,Karl-Johan Johnsson,se  SWE,GK,Guingamp,28,1990,17.0,2,0.12,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
227,Evens Joseph,fr  FRA,"FW,MF",Caen,19,1999,3.6,8,2.20,4,0,1,0,3,0,2,0.55,0,0,0,0,2,0
228,Vukašin Jovanović,rs  SRB,DF,Bordeaux,22,1996,15.3,3,0.20,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
229,Stevan Jovetić,me  MNE,"MF,FW",Monaco,28,1989,4.4,15,3.38,10,0,1,3,1,0,1,0.23,1,0,0,0,0,0
230,Nathaël Julan,fr  FRA,"FW,MF",Guingamp,22,1996,4.8,12,2.49,9,0,2,1,0,0,1,0.21,1,0,0,0,0,0
231,Christopher Jullien,fr  FRA,DF,Toulouse,25,1993,33.5,22,0.66,13,0,0,6,2,1,3,0.09,1,0,0,1,1,0
232,Sory Kaba,gn  GUI,"FW,MF",Dijon,23,1995,2.6,6,2.33,3,0,1,0,2,0,0,0.00,0,0,0,0,0,0
233,Samuel Kalu,ng  NGA,FW,Bordeaux,20,1997,14.2,64,4.50,25,14,12,3,10,0,4,0.28,2,0,1,0,1,0
234,François Kamano,gn  GUI,"FW,MF",Bordeaux,22,1996,28.5,81,2.85,59,3,7,4,5,3,7,0.25,2,0,3,1,1,0
235,Boubacar Kamara,fr  FRA,DF,Marseille,18,1999,26.8,30,1.12,22,2,1,0,3,2,1,0.04,1,0,0,0,0,0
236,Hassane Kamara,ci  CIV,"DF,FW",Reims,23,1994,10.3,9,0.87,8,0,0,1,0,0,1,0.10,1,0,0,0,0,0
237,Wilfried Kanga,fr  FRA,FW,Angers,20,1998,5.5,15,2.74,7,0,2,3,3,0,0,0.00,0,0,0,0,0,0
238,Yann Karamoh,fr  FRA,"FW,MF",Bordeaux,20,1998,13.6,68,5.00,40,5,10,5,5,3,4,0.29,2,0,1,1,0,0
239,Eiji Kawashima,jp  JPN,GK,Strasbourg,35,1983,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
240,Thilo Kehrer,de  GER,DF,Paris S-G,21,1996,21.1,14,0.66,11,0,1,0,1,1,3,0.14,3,0,0,0,0,0
241,Jules Keita,gn  GUI,"FW,MF",Dijon,20,1998,5.1,20,3.95,11,1,6,1,1,0,2,0.39,1,0,1,0,0,0
242,Christophe Kerbrat,fr  FRA,DF,Guingamp,31,1986,23.3,6,0.26,5,0,0,1,0,0,1,0.04,0,0,0,1,0,0
243,Saîf-Eddine Khaoui,tn  TUN,"MF,FW",Caen,23,1995,15.0,26,1.73,20,3,2,0,0,1,3,0.20,2,0,1,0,0,0
244,Wahbi Khazri,tn  TUN,"FW,MF",Saint-Étienne,27,1991,31.3,133,4.25,55,41,13,9,10,5,13,0.42,2,5,0,2,3,1
245,Presnel Kimpembe,fr  FRA,DF,Paris S-G,22,1995,22.3,14,0.63,10,2,0,0,1,1,3,0.13,2,0,0,0,0,1
246,Djégui Koita,fr  FRA,DF,Guingamp,18,1999,1.9,2,1.04,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
247,Randal Kolo Muani,fr  FRA,"FW,MF",Nantes,19,1998,1.4,1,0.74,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0
248,Timothée Kolodziejczak,fr  FRA,DF,Saint-Étienne,26,1991,35.4,33,0.93,29,1,0,3,0,0,4,0.11,4,0,0,0,0,0
249,Ghislain Konan,ci  CIV,DF,Reims,22,1995,20.0,39,1.95,27,6,3,0,2,1,4,0.20,2,0,1,0,0,1
250,Moussa Konaté,sn  SEN,FW,Amiens,25,1993,20.8,40,1.92,23,0,5,2,8,2,8,0.38,3,0,2,0,2,1
251,Kouadio Koné,fr  FRA,MF,Toulouse,17,2001,0.8,2,2.65,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
252,Lamine Koné,ci  CIV,DF,Strasbourg,29,1989,23.9,12,0.50,9,0,1,1,0,1,3,0.13,2,0,0,1,0,0
253,Youssouf Koné,ml  MLI,DF,Lille,23,1995,19.0,33,1.74,30,1,1,0,1,0,4,0.21,4,0,0,0,0,0
254,Christian Kouakou,ci  CIV,FW,Caen,27,1991,0.1,,,,,,,,,,,,,,,,
255,Tomáš Koubek,cz  CZE,GK,Rennes,25,1992,32.5,2,0.06,0,2,0,0,0,0,1,0.03,0,1,0,0,0,0
256,Jules Koundé,fr  FRA,DF,Bordeaux,19,1998,37.0,20,0.54,19,0,0,0,0,1,1,0.03,1,0,0,0,0,0
257,Emil Krafth,se  SWE,DF,Amiens,23,1994,33.0,38,1.15,31,4,1,1,0,1,2,0.06,2,0,0,0,0,0
258,Rene Krhin,si  SVN,MF,Nantes,28,1990,11.7,15,1.28,8,2,0,3,1,1,1,0.09,1,0,0,0,0,0
259,Layvin Kurzawa,fr  FRA,"DF,MF",Paris S-G,25,1992,11.2,21,1.87,18,0,0,1,1,1,3,0.27,3,0,0,0,0,0
260,Rafał Kurzawa,pl  POL,"FW,MF",Amiens,25,1993,2.7,6,2.26,3,2,0,1,0,0,2,0.75,2,0,0,0,0,0
261,Enock Kwateng,fr  FRA,DF,Nantes,21,1997,22.7,38,1.68,32,6,0,0,0,0,1,0.04,1,0,0,0,0,0
262,Grejohn Kyei,fr  FRA,FW,Reims,22,1995,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
263,Kenny Lala,fr  FRA,"DF,MF",Strasbourg,26,1991,34.0,96,2.82,67,24,2,1,1,1,16,0.47,11,3,0,1,0,1
264,Mohamed Lamine Diaby,fr  FRA,FW,Nice,17,2001,1.8,2,1.11,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
265,Loïck Landre,fr  FRA,DF,Nîmes,26,1992,17.7,7,0.40,7,0,0,0,0,0,1,0.06,1,0,0,0,0,0
266,Johan Larsson,se  SWE,DF,Guingamp,28,1990,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
267,Paul Lasne,fr  FRA,"MF,DF",Montpellier,29,1989,19.9,45,2.26,38,4,0,0,2,1,4,0.20,3,0,0,0,1,0
268,Alexandre Lauray,fr  FRA,DF,Bordeaux,21,1997,2.9,1,0.35,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
269,Armand Lauriente,fr  FRA,FW,Rennes,19,1998,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
270,Wesley Lautoa,nc  NCL,"DF,MF",Dijon,30,1987,33.6,15,0.45,12,1,0,1,0,1,1,0.03,1,0,0,0,0,0
271,Mickaël Le Bihan,fr  FRA,FW,Nice,28,1990,2.3,3,1.32,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
272,Damien Le Tallec,fr  FRA,MF,Montpellier,28,1990,31.2,51,1.64,45,0,0,3,1,2,2,0.06,0,0,0,2,0,0
273,James Lea Siliki,cm  CMR,"MF,FW",Rennes,22,1996,13.6,38,2.80,25,1,4,3,4,1,6,0.44,5,0,1,0,0,0
274,Rafael Leão,pt  POR,FW,Lille,19,1999,14.3,25,1.75,16,0,3,1,3,2,6,0.42,5,0,1,0,0,0
275,Benjamin Lecomte,fr  FRA,GK,Montpellier,27,1991,37.0,7,0.19,5,2,0,0,0,0,1,0.03,1,0,0,0,0,0
276,Pierre Lees-Melou,fr  FRA,MF,Nice,25,1993,26.6,71,2.67,46,10,3,5,5,2,4,0.15,2,1,0,0,0,1
277,Jordan Lefort,fr  FRA,"DF,MF",Amiens,24,1993,20.0,13,0.65,12,1,0,0,0,0,1,0.05,1,0,0,0,0,0
278,Lukas Lerager,dk  DEN,MF,Bordeaux,25,1993,14.4,23,1.59,22,0,1,0,0,0,3,0.21,3,0,0,0,0,0
279,Igor Lewczuk,pl  POL,DF,Bordeaux,33,1985,5.0,2,0.40,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
280,Aaron Leya Iseka,be  BEL,FW,Toulouse,20,1997,16.0,24,1.50,21,0,2,0,1,0,2,0.12,1,0,1,0,0,0
281,Dimitri Liénard,fr  FRA,"MF,DF",Strasbourg,30,1988,14.3,30,2.09,15,13,0,1,1,0,2,0.14,0,2,0,0,0,0
282,Lucas Lima,br  BRA,"DF,FW",Nantes,26,1991,27.7,81,2.92,47,28,2,1,2,1,6,0.22,4,1,1,0,0,0
283,Anthony Limbombe,be  BEL,FW,Nantes,24,1994,13.7,58,4.22,41,0,5,4,7,1,5,0.36,4,0,0,1,0,0
284,Giovani Lo Celso,ar  ARG,MF,Paris S-G,22,1996,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
285,Enzo Loiodice,fr  FRA,MF,Dijon,17,2000,9.4,17,1.80,11,0,0,1,3,2,1,0.11,1,0,0,0,0,0
286,Anthony Lopes,pt  POR,GK,Lyon,27,1990,34.0,3,0.09,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
287,Rony Lopes,pt  POR,"FW,MF",Monaco,22,1995,20.5,88,4.28,40,26,8,9,1,4,3,0.15,1,1,0,0,0,1
288,Cristian López,es  ESP,FW,Angers,29,1989,4.1,11,2.66,3,0,1,4,2,1,2,0.48,0,0,0,1,1,0
289,Maxime Lopez,fr  FRA,MF,Marseille,20,1997,24.2,81,3.34,63,14,1,1,2,0,7,0.29,6,1,0,0,0,0
290,Albert Lottin,fr  FRA,"MF,FW",Bordeaux,16,2001,0.2,1,4.09,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
291,Imran Louza,fr  FRA,MF,Nantes,19,1999,1.0,4,4.09,3,0,0,1,0,0,0,0.00,0,0,0,0,0,0
292,Hervé Lybohy,ne  NIG,DF,Nîmes,35,1983,16.4,4,0.24,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
293,Yann M'Vila,fr  FRA,MF,Saint-Étienne,28,1990,36.2,57,1.57,50,1,0,2,2,2,5,0.14,5,0,0,0,0,0
294,Thiago Maia,br  BRA,MF,Lille,21,1997,11.3,17,1.50,14,0,0,0,1,2,1,0.09,1,0,0,0,0,0
295,Mike Maignan,fr  FRA,GK,Lille,22,1995,38.0,4,0.11,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0
296,Josh Maja,ng  NGA,"FW,MF",Bordeaux,19,1998,2.2,3,1.36,2,0,0,0,1,0,0,0.00,0,0,0,0,0,0
297,Abdul Majeed Waris,gh  GHA,FW,Nantes,26,1991,25.0,68,2.72,41,4,7,3,13,0,7,0.28,3,0,0,0,4,0
298,Jean-Victor Makengo,fr  FRA,"FW,MF",Nice,20,1998,11.4,28,2.45,23,0,2,1,1,1,2,0.17,2,0,0,0,0,0
299,Antonio Mance,hr  CRO,"FW,MF",Nantes,22,1995,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
300,Vincent Manceau,fr  FRA,DF,Angers,29,1989,31.0,40,1.29,32,2,1,0,2,3,3,0.10,2,0,1,0,0,0
301,Steve Mandanda,fr  FRA,GK,Marseille,33,1985,30.4,5,0.16,3,2,0,0,0,0,2,0.07,1,1,0,0,0,0
302,Reinildo Mandava,mz  MOZ,DF,Lille,24,1994,1.1,1,0.93,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
303,Thomas Mangani,fr  FRA,MF,Angers,31,1987,17.8,47,2.65,24,18,1,3,1,0,3,0.17,1,0,0,2,0,0
304,Harrison Manzala,cd  COD,"MF,FW",Angers,24,1994,0.8,1,1.22,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
305,Myziane Maolida,fr  FRA,"FW,MF",Nice,19,1999,10.6,30,2.84,22,1,4,1,1,1,3,0.28,3,0,0,0,0,0
306,Faitout Maouassa,fr  FRA,DF,Nîmes,20,1998,23.7,33,1.39,19,1,5,2,5,1,5,0.21,2,0,1,0,2,0
307,Fernando Marçal,br  BRA,DF,Lyon,29,1989,9.8,10,1.03,9,1,0,0,0,0,3,0.31,3,0,0,0,0,0
308,Marcelo,br  BRA,DF,Lyon,31,1987,32.0,32,1.00,25,2,0,4,1,0,2,0.06,1,0,0,1,0,0
309,Mariano,do  DOM,FW,Lyon,24,1993,1.6,2,1.26,2,0,0,0,0,0,1,0.63,1,0,0,0,0,0
310,Jordan Marié,fr  FRA,MF,Dijon,26,1991,20.0,33,1.65,29,1,1,1,1,0,2,0.10,2,0,0,0,0,0
311,Marquinhos,br  BRA,"DF,MF",Paris S-G,24,1994,29.9,26,0.87,21,0,0,1,1,3,3,0.10,2,0,0,1,0,0
312,Jonas Martin,fr  FRA,MF,Strasbourg,28,1990,22.9,45,1.97,32,3,4,4,2,0,5,0.22,3,0,1,1,0,0
313,Marvin Martin,fr  FRA,"MF,FW",Reims,30,1988,6.9,19,2.74,14,3,0,1,1,0,2,0.29,1,1,0,0,0,0
314,Pablo Martinez,fr  FRA,DF,Strasbourg,29,1989,31.3,19,0.61,13,1,2,1,2,0,3,0.10,2,0,0,0,1,0
315,Gelson Martins,pt  POR,"FW,MF",Monaco,23,1995,15.4,41,2.66,31,0,2,3,5,0,2,0.13,1,0,0,1,0,0
316,Han-Noah Massengo,fr  FRA,"FW,MF",Monaco,17,2001,0.7,3,4.43,3,0,0,0,0,0,1,1.48,1,0,0,0,0,0
317,Eric Maxim Choupo-Moting,cm  CMR,"FW,MF",Paris S-G,29,1989,8.9,31,3.48,19,1,5,3,1,2,2,0.22,2,0,0,0,0,0
318,Kylian Mbappé,fr  FRA,FW,Paris S-G,19,1998,26.0,110,4.23,70,1,16,9,13,1,21,0.81,12,0,3,2,4,0
319,Loïc Mbe Soh,fr  FRA,DF,Paris S-G,17,2001,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
320,Nolan Mbemba,cg  CGO,"MF,DF",Reims,23,1995,4.0,5,1.26,4,0,0,1,0,0,1,0.25,1,0,0,0,0,0
321,Adama Mbengue,sn  SEN,DF,Caen,24,1993,8.2,12,1.46,7,2,1,0,0,2,1,0.12,1,0,0,0,0,0
322,Stéphane Mbia,cm  CMR,"DF,MF",Toulouse,32,1986,5.0,2,0.40,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
323,Kara Mbodji,sn  SEN,DF,Nantes,28,1989,5.6,5,0.89,4,0,0,1,0,0,0,0.00,0,0,0,0,0,0
324,Jordi Mboula,es  ESP,FW,Monaco,19,1999,3.1,7,2.28,6,0,1,0,0,0,0,0.00,0,0,0,0,0,0
325,Farid El Melali,dz  ALG,"FW,MF",Angers,21,1997,3.6,14,3.84,9,0,1,0,3,1,2,0.55,1,0,0,0,1,0
326,Pedro Mendes,pt  POR,DF,Montpellier,27,1990,29.6,32,1.08,25,4,1,0,2,0,2,0.07,1,0,0,0,1,0
327,Thiago Mendes,br  BRA,MF,Lille,26,1992,34.2,106,3.10,61,39,1,2,1,2,9,0.26,6,3,0,0,0,0
328,Stiven Mendoza,co  COL,"FW,MF",Amiens,26,1992,20.9,68,3.26,41,9,6,3,7,2,7,0.34,6,0,1,0,0,0
329,Alexandre Mendy,gw  GNB,FW,Guingamp,24,1994,8.5,13,1.53,9,0,0,2,2,0,0,0.00,0,0,0,0,0,0
330,Edouard Mendy,sn  SEN,GK,Reims,26,1992,38.0,2,0.05,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
331,Ferland Mendy,fr  FRA,DF,Lyon,23,1995,28.1,80,2.84,67,2,8,0,3,0,6,0.21,5,0,1,0,0,0
332,Mehdi Merghem,fr  FRA,"FW,MF",Guingamp,21,1997,8.0,15,1.87,9,0,1,2,2,1,2,0.25,2,0,0,0,0,0
333,Romain Métanire,mg  MAD,"DF,MF",Reims,28,1990,3.5,2,0.58,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
334,Thomas Meunier,be  BEL,"DF,MF",Paris S-G,26,1991,17.9,39,2.18,32,0,1,5,1,0,8,0.45,6,0,0,1,1,0
335,Mexer,mz  MOZ,DF,Rennes,29,1988,27.4,14,0.51,13,0,0,1,0,0,1,0.04,0,0,0,1,0,0
336,Matt Miazga,us  USA,DF,Nantes,23,1995,8.0,4,0.50,4,0,0,0,0,0,1,0.12,1,0,0,0,0,0
337,Clément Michelin,fr  FRA,DF,Toulouse,21,1997,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
338,Florian Miguel,fr  FRA,DF,Nîmes,21,1996,12.4,11,0.89,9,1,1,0,0,0,1,0.08,1,0,0,0,0,0
339,Kostas Mitroglou,gr  GRE,FW,Marseille,30,1988,6.4,7,1.09,7,0,0,0,0,0,1,0.16,1,0,0,0,0,0
340,Stefan Mitrović,rs  SRB,DF,Strasbourg,28,1990,33.6,12,0.36,10,0,0,2,0,0,2,0.06,1,0,0,1,0,0
341,Hakim El Mokeddem,br  BRA,"FW,MF",Toulouse,19,1999,0.3,1,3.60,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
342,Florent Mollet,fr  FRA,"MF,FW",Montpellier,26,1991,28.5,115,4.04,68,35,5,4,2,1,11,0.39,7,3,0,1,0,0
343,Thomas Monconduit,fr  FRA,MF,Amiens,27,1991,31.3,64,2.04,49,6,2,2,4,1,2,0.06,1,1,0,0,0,0
344,Kévin Monnet-Paquet,fr  FRA,"MF,DF",Saint-Étienne,29,1988,16.5,28,1.70,23,0,4,0,0,1,3,0.18,3,0,0,0,0,0
345,Steven Moreira,fr  FRA,"DF,MF",Toulouse,23,1994,9.6,6,0.63,5,1,0,0,0,0,1,0.10,1,0,0,0,0,0
346,Jérémy Morel,mg  MAD,DF,Lyon,34,1984,11.8,14,1.18,14,0,0,0,0,0,0,0.00,0,0,0,0,0,0
347,François Moubandje,ch  SUI,DF,Toulouse,28,1990,21.5,23,1.07,15,5,0,1,2,0,1,0.05,0,1,0,0,0,0
348,Jessy Moulin,fr  FRA,GK,Saint-Étienne,32,1986,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
349,Herman Moussaki,fr  FRA,"MF,FW",Caen,19,1999,2.3,5,2.21,4,0,1,0,0,0,1,0.44,1,0,0,0,0,0
350,Samuel Moutoussamy,cd  COD,"MF,FW",Nantes,21,1996,18.3,45,2.46,36,1,1,4,2,1,5,0.27,4,0,0,1,0,0
351,Ndombe Mubele,cd  COD,FW,Toulouse,24,1994,5.2,13,2.52,8,0,1,1,3,0,1,0.19,1,0,0,0,0,0
352,Benoît Mukinayi,fr  FRA,DF,Monaco,17,2001,19.6,10,0.51,9,0,0,0,1,0,2,0.10,1,0,0,0,1,0
353,Kévin N'Doram,fr  FRA,"DF,MF",Monaco,22,1996,2.2,4,1.85,3,0,0,1,0,0,0,0.00,0,0,0,0,0,0
354,Abdallah N'dour,sn  SEN,"DF,MF",Strasbourg,24,1993,3.2,4,1.23,3,0,0,1,0,0,0,0.00,0,0,0,0,0,0
355,Cheikh N'Doye,sn  SEN,MF,Angers,32,1986,25.9,41,1.58,33,0,1,1,6,0,7,0.27,7,0,0,0,0,0
356,Nathan N'Goumou,fr  FRA,FW,Toulouse,18,2000,0.8,1,1.29,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
357,Clinton N'Jie,cm  CMR,"FW,MF",Marseille,24,1993,4.0,13,3.21,10,0,2,0,1,0,3,0.74,2,0,1,0,0,0
358,Georges-Kévin N'Koudou,fr  FRA,MF,Monaco,23,1995,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
359,Stanley N'Soki,fr  FRA,DF,Paris S-G,19,1999,7.8,6,0.77,5,0,0,0,0,1,1,0.13,1,0,0,0,0,0
360,Naldo,br  BRA,DF,Monaco,35,1982,3.3,2,0.60,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
361,Tanguy Ndombele,fr  FRA,MF,Lyon,21,1996,29.9,102,3.41,88,0,2,2,8,2,16,0.54,15,0,0,1,0,0
362,Neymar,br  BRA,"MF,FW",Paris S-G,26,1992,16.0,96,6.00,55,15,11,6,9,0,23,1.44,15,0,3,3,2,0
363,Yeni Ngbakoto,cd  COD,"FW,MF",Guingamp,26,1992,6.3,13,2.07,5,6,0,0,1,1,1,0.16,1,0,0,0,0,0
364,M'Baye Niang,sn  SEN,FW,Rennes,23,1994,19.9,37,1.86,21,1,4,2,8,1,9,0.45,4,0,0,1,4,0
365,Casimir Ninga,td  CHA,"FW,MF",Caen,25,1993,27.4,52,1.90,32,0,9,3,5,3,3,0.11,3,0,0,0,0,0
366,Christopher Nkunku,fr  FRA,"MF,FW",Paris S-G,20,1997,12.8,39,3.04,31,0,1,1,4,2,6,0.47,4,0,0,0,1,1
367,Arnaud Nordin,fr  FRA,"FW,MF",Saint-Étienne,20,1998,11.7,30,2.57,20,0,5,3,2,0,4,0.34,3,0,0,1,0,0
368,Gerzino Nyamsi,fr  FRA,DF,Rennes,21,1997,6.0,2,0.33,2,0,0,0,0,0,1,0.17,1,0,0,0,0,0
369,Lucas Ocampos,ar  ARG,"FW,MF",Marseille,24,1994,30.1,69,2.29,49,2,5,4,7,2,12,0.40,10,0,1,1,0,0
370,Sheyi Ojo,eng  ENG,"FW,MF",Reims,21,1997,5.2,13,2.50,4,1,1,2,5,0,3,0.58,1,0,0,1,1,0
371,Alexandre Olliero,fr  FRA,GK,Nantes,22,1996,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
372,Prince Oniangué,cg  CGO,MF,Caen,29,1988,26.0,20,0.77,17,0,1,2,0,0,1,0.04,1,0,0,0,0,0
373,Otávio,br  BRA,MF,Bordeaux,24,1994,31.9,38,1.19,34,0,0,0,3,1,5,0.16,4,0,0,0,0,1
374,Remi Oudin,fr  FRA,FW,Reims,21,1996,29.0,53,1.83,36,2,6,8,1,0,5,0.17,5,0,0,0,0,0
