,Player,Nation,Pos,Squad,Age,Born,90s,Cmp_Total,Att_Total,Cmp%_Total,TotDist_Total,PrgDist_Total,Cmp_Short,Att_Short,Cmp%_Short,Cmp_Medium,Att_Medium,Cmp%_Medium,Cmp_Long,Att_Long,Cmp%_Long,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog
287,Rony Lopes,pt  POR,"FW,MF",Monaco,22,1995,20.5,453,686,66.0,7889,2742,230,280,82.1,157,226,69.5,57,142,40.1,2,4.1,-2.1,46,23,26,10,57
288,Cristian López,es  ESP,FW,Angers,29,1989,4.1,72,101,71.3,1009,111,47,59,79.7,22,34,64.7,2,3,66.7,0,0.1,-0.1,1,3,2,0,3
289,Maxime Lopez,fr  FRA,MF,Marseille,20,1997,24.2,2031,2260,89.9,33880,12429,1028,1103,93.2,811,864,93.9,174,256,68.0,3,3.0,0.0,44,182,35,8,222
290,Albert Lottin,fr  FRA,"MF,FW",Bordeaux,16,2001,0.2,9,12,75.0,251,90,1,3,33.3,3,4,75.0,4,4,100.0,0,0.0,0.0,0,2,0,0,2
291,Imran Louza,fr  FRA,MF,Nantes,19,1999,1.0,37,46,80.4,637,177,18,20,90.0,14,18,77.8,5,8,62.5,0,0.0,0.0,0,6,1,0,5
292,Hervé Lybohy,ne  NIG,DF,Nîmes,35,1983,16.4,478,568,84.2,10034,3254,148,162,91.4,248,276,89.9,80,126,63.5,0,0.0,0.0,0,22,1,0,26
293,Yann M'Vila,fr  FRA,MF,Saint-Étienne,28,1990,36.2,1967,2294,85.7,42174,12561,651,719,90.5,932,1016,91.7,372,521,71.4,1,1.1,-0.1,25,172,21,2,197
294,Thiago Maia,br  BRA,MF,Lille,21,1997,11.3,489,579,84.5,10050,2972,164,189,86.8,239,263,90.9,82,114,71.9,1,0.5,+0.5,8,75,5,0,63
295,Mike Maignan,fr  FRA,GK,Lille,22,1995,38.0,689,1095,62.9,22748,15407,87,88,98.9,295,296,99.7,304,707,43.0,0,0.2,-0.2,2,12,0,0,0
296,Josh Maja,ng  NGA,"FW,MF",Bordeaux,19,1998,2.2,45,57,78.9,591,138,30,37,81.1,13,18,72.2,1,1,100.0,0,0.0,0.0,1,1,1,0,5
297,Abdul Majeed Waris,gh  GHA,FW,Nantes,26,1991,25.0,441,621,71.0,6779,1751,258,327,78.9,142,193,73.6,30,66,45.5,3,2.4,+0.6,22,25,16,3,40
298,Jean-Victor Makengo,fr  FRA,"FW,MF",Nice,20,1998,11.4,358,424,84.4,5452,971,201,221,91.0,124,144,86.1,22,34,64.7,0,0.8,-0.8,12,28,6,1,25
299,Antonio Mance,hr  CRO,"FW,MF",Nantes,22,1995,0.6,8,13,61.5,93,7,5,7,71.4,3,6,50.0,0,0,,0,0.0,0.0,0,1,0,0,0
300,Vincent Manceau,fr  FRA,DF,Angers,29,1989,31.0,1274,1611,79.1,23502,11237,533,591,90.2,598,723,82.7,130,255,51.0,1,1.3,-0.3,18,90,27,7,136
301,Steve Mandanda,fr  FRA,GK,Marseille,33,1985,30.4,688,985,69.8,22055,14040,46,47,97.9,382,385,99.2,260,552,47.1,0,0.0,0.0,0,12,1,0,1
302,Reinildo Mandava,mz  MOZ,DF,Lille,24,1994,1.1,48,59,81.4,773,216,25,26,96.2,20,24,83.3,3,7,42.9,0,0.3,-0.3,1,3,2,1,4
303,Thomas Mangani,fr  FRA,MF,Angers,31,1987,17.8,944,1195,79.0,16583,5937,426,494,86.2,404,473,85.4,99,196,50.5,0,3.0,-3.0,35,90,14,4,116
304,Harrison Manzala,cd  COD,"MF,FW",Angers,24,1994,0.8,14,31,45.2,184,46,10,14,71.4,3,9,33.3,0,6,0.0,0,0.0,0.0,0,2,1,0,3
305,Myziane Maolida,fr  FRA,"FW,MF",Nice,19,1999,10.6,284,348,81.6,4067,1100,177,199,88.9,92,115,80.0,10,17,58.8,3,2.1,+0.9,17,17,14,1,34
306,Faitout Maouassa,fr  FRA,DF,Nîmes,20,1998,23.7,722,997,72.4,13271,5829,337,405,83.2,301,387,77.8,79,180,43.9,1,0.9,+0.1,10,64,19,8,68
307,Fernando Marçal,br  BRA,DF,Lyon,29,1989,9.8,726,822,88.3,14182,4400,282,300,94.0,343,373,92.0,97,134,72.4,0,0.4,-0.4,5,77,5,2,69
308,Marcelo,br  BRA,DF,Lyon,31,1987,32.0,2067,2311,89.4,49278,14803,419,461,90.9,1123,1203,93.3,516,631,81.8,1,1.8,-0.8,11,134,5,1,151
309,Mariano,do  DOM,FW,Lyon,24,1993,1.6,23,30,76.7,323,36,15,19,78.9,6,6,100.0,1,2,50.0,0,0.0,0.0,1,1,1,0,1
310,Jordan Marié,fr  FRA,MF,Dijon,26,1991,20.0,693,880,78.8,12834,3009,298,349,85.4,300,363,82.6,83,135,61.5,1,0.5,+0.5,15,71,11,1,78
311,Marquinhos,br  BRA,"DF,MF",Paris S-G,24,1994,29.9,2093,2264,92.4,42667,14004,688,736,93.5,1074,1123,95.6,317,384,82.6,2,1.9,+0.1,9,174,11,0,144
312,Jonas Martin,fr  FRA,MF,Strasbourg,28,1990,22.9,1334,1528,87.3,25456,6306,571,634,90.1,550,605,90.9,196,252,77.8,1,1.9,-0.9,22,120,18,4,117
313,Marvin Martin,fr  FRA,"MF,FW",Reims,30,1988,6.9,241,337,71.5,4395,1022,119,141,84.4,87,114,76.3,32,77,41.6,1,1.1,-0.1,10,17,10,1,27
314,Pablo Martinez,fr  FRA,DF,Strasbourg,29,1989,31.3,1343,1599,84.0,30960,10350,383,414,92.5,623,679,91.8,320,468,68.4,1,0.2,+0.8,4,127,6,1,124
315,Gelson Martins,pt  POR,"FW,MF",Monaco,23,1995,15.4,390,532,73.3,5847,1651,228,281,81.1,133,176,75.6,20,43,46.5,2,1.8,+0.2,16,25,22,9,50
316,Han-Noah Massengo,fr  FRA,"FW,MF",Monaco,17,2001,0.7,18,21,85.7,273,84,8,9,88.9,8,10,80.0,1,1,100.0,0,0.0,0.0,0,3,2,1,1
317,Eric Maxim Choupo-Moting,cm  CMR,"FW,MF",Paris S-G,29,1989,8.9,187,230,81.3,2590,512,115,130,88.5,59,75,78.7,5,8,62.5,0,0.4,-0.4,6,10,9,1,22
318,Kylian Mbappé,fr  FRA,FW,Paris S-G,19,1998,26.0,637,823,77.4,9517,2275,393,478,82.2,182,241,75.5,48,65,73.8,7,5.5,+1.5,44,47,48,8,76
319,Loïc Mbe Soh,fr  FRA,DF,Paris S-G,17,2001,2.0,118,129,91.5,2259,771,38,43,88.4,70,74,94.6,10,11,90.9,0,0.0,0.0,0,0,0,0,5
320,Nolan Mbemba,cg  CGO,"MF,DF",Reims,23,1995,4.0,180,221,81.4,3288,871,79,94,84.0,74,88,84.1,25,32,78.1,0,0.0,0.0,1,17,2,0,17
321,Adama Mbengue,sn  SEN,DF,Caen,24,1993,8.2,230,364,63.2,4959,2663,86,107,80.4,90,127,70.9,52,118,44.1,0,0.3,-0.3,2,19,9,3,27
322,Stéphane Mbia,cm  CMR,"DF,MF",Toulouse,32,1986,5.0,171,193,88.6,3041,862,77,86,89.5,77,82,93.9,15,22,68.2,0,0.0,0.0,1,7,0,0,8
323,Kara Mbodji,sn  SEN,DF,Nantes,28,1989,5.6,157,202,77.7,3452,1234,43,51,84.3,83,100,83.0,31,45,68.9,0,0.0,0.0,0,12,0,0,11
324,Jordi Mboula,es  ESP,FW,Monaco,19,1999,3.1,45,85,52.9,795,177,28,38,73.7,12,28,42.9,5,13,38.5,0,0.1,-0.1,2,1,3,2,2
325,Farid El Melali,dz  ALG,"FW,MF",Angers,21,1997,3.6,104,138,75.4,1655,486,66,78,84.6,22,33,66.7,14,18,77.8,1,0.2,+0.8,4,10,4,1,13
326,Pedro Mendes,pt  POR,DF,Montpellier,27,1990,29.6,1090,1322,82.5,26079,9662,278,316,88.0,524,574,91.3,281,413,68.0,0,0.4,-0.4,11,100,8,2,80
327,Thiago Mendes,br  BRA,MF,Lille,26,1992,34.2,1775,2168,81.9,34210,10788,737,816,90.3,760,850,89.4,259,465,55.7,5,4.2,+0.8,58,231,19,3,212
328,Stiven Mendoza,co  COL,"FW,MF",Amiens,26,1992,20.9,513,714,71.8,8560,2911,276,330,83.6,171,220,77.7,58,130,44.6,2,1.9,+0.1,27,46,29,9,78
329,Alexandre Mendy,gw  GNB,FW,Guingamp,24,1994,8.5,93,124,75.0,1292,168,58,69,84.1,29,38,76.3,3,7,42.9,0,0.5,-0.5,7,5,1,0,6
330,Edouard Mendy,sn  SEN,GK,Reims,26,1992,38.0,704,1130,62.3,27938,19193,37,38,97.4,278,285,97.5,389,807,48.2,0,0.0,0.0,1,32,1,1,1
331,Ferland Mendy,fr  FRA,DF,Lyon,23,1995,28.1,1641,1961,83.7,29456,8664,806,893,90.3,613,716,85.6,207,286,72.4,1,3.4,-2.4,38,128,31,11,150
332,Mehdi Merghem,fr  FRA,"FW,MF",Guingamp,21,1997,8.0,210,298,70.5,3987,1103,91,113,80.5,85,111,76.6,32,63,50.8,1,0.1,+0.9,1,22,6,3,25
333,Romain Métanire,mg  MAD,"DF,MF",Reims,28,1990,3.5,81,122,66.4,1682,788,18,29,62.1,44,57,77.2,17,30,56.7,0,0.0,0.0,1,7,0,0,12
334,Thomas Meunier,be  BEL,"DF,MF",Paris S-G,26,1991,17.9,824,985,83.7,14676,4411,375,424,88.4,371,427,86.9,74,122,60.7,3,3.5,-0.5,20,59,24,7,94
335,Mexer,mz  MOZ,DF,Rennes,29,1988,27.4,1118,1252,89.3,26328,6825,237,253,93.7,616,655,94.0,260,329,79.0,0,0.1,-0.1,5,23,0,0,29
336,Matt Miazga,us  USA,DF,Nantes,23,1995,8.0,345,430,80.2,7375,2789,100,117,85.5,179,210,85.2,61,92,66.3,0,0.3,-0.3,1,31,0,0,25
337,Clément Michelin,fr  FRA,DF,Toulouse,21,1997,1.0,27,44,61.4,643,381,5,9,55.6,15,22,68.2,7,13,53.8,0,0.0,0.0,0,3,0,0,6
338,Florian Miguel,fr  FRA,DF,Nîmes,21,1996,12.4,381,499,76.4,7760,2897,120,138,87.0,208,248,83.9,51,98,52.0,1,0.6,+0.4,9,15,5,2,25
339,Kostas Mitroglou,gr  GRE,FW,Marseille,30,1988,6.4,72,102,70.6,1071,91,34,53,64.2,21,27,77.8,8,12,66.7,0,0.3,-0.3,4,2,0,0,2
340,Stefan Mitrović,rs  SRB,DF,Strasbourg,28,1990,33.6,1269,1379,92.0,28612,7814,295,321,91.9,695,724,96.0,269,320,84.1,0,0.3,-0.3,2,33,0,0,42
341,Hakim El Mokeddem,br  BRA,"FW,MF",Toulouse,19,1999,0.3,14,17,82.4,260,67,7,8,87.5,4,5,80.0,3,4,75.0,0,0.2,-0.2,1,1,1,1,2
342,Florent Mollet,fr  FRA,"MF,FW",Montpellier,26,1991,28.5,1174,1496,78.5,21932,5797,543,615,88.3,448,524,85.5,164,307,53.4,4,6.2,-2.2,66,102,24,5,117
343,Thomas Monconduit,fr  FRA,MF,Amiens,27,1991,31.3,1180,1512,78.0,23348,7315,464,556,83.5,517,604,85.6,189,309,61.2,1,1.8,-0.8,29,163,15,1,171
344,Kévin Monnet-Paquet,fr  FRA,"MF,DF",Saint-Étienne,29,1988,16.5,547,703,77.8,8403,2429,298,346,86.1,215,274,78.5,25,43,58.1,1,1.5,-0.5,14,33,14,4,45
345,Steven Moreira,fr  FRA,"DF,MF",Toulouse,23,1994,9.6,310,410,75.6,5185,1973,149,170,87.6,134,168,79.8,23,57,40.4,0,0.1,-0.1,3,16,6,3,28
346,Jérémy Morel,mg  MAD,DF,Lyon,34,1984,11.8,627,716,87.6,13607,4963,162,185,87.6,343,366,93.7,118,156,75.6,0,0.2,-0.2,3,55,0,0,46
347,François Moubandje,ch  SUI,DF,Toulouse,28,1990,21.5,772,1015,76.1,14482,5683,310,362,85.6,356,439,81.1,95,184,51.6,0,1.8,-1.8,13,46,10,7,66
348,Jessy Moulin,fr  FRA,GK,Saint-Étienne,32,1986,1.0,29,32,90.6,797,502,1,1,100.0,21,22,95.5,7,9,77.8,0,0.0,0.0,0,1,0,0,0
349,Herman Moussaki,fr  FRA,"MF,FW",Caen,19,1999,2.3,28,41,68.3,305,42,23,27,85.2,4,8,50.0,0,3,0.0,1,0.4,+0.6,3,0,0,0,1
350,Samuel Moutoussamy,cd  COD,"MF,FW",Nantes,21,1996,18.3,530,663,79.9,8844,1889,280,326,85.9,202,241,83.8,42,75,56.0,3,1.4,+1.6,19,51,12,1,46
351,Ndombe Mubele,cd  COD,FW,Toulouse,24,1994,5.2,76,95,80.0,1126,288,47,52,90.4,18,26,69.2,8,11,72.7,0,0.5,-0.5,5,4,4,1,7
352,Benoît Mukinayi,fr  FRA,DF,Monaco,17,2001,19.6,967,1062,91.1,21191,6905,241,254,94.9,554,583,95.0,166,210,79.0,0,0.1,-0.1,3,69,1,0,69
353,Kévin N'Doram,fr  FRA,"DF,MF",Monaco,22,1996,2.2,123,142,86.6,2735,1070,36,45,80.0,61,68,89.7,26,28,92.9,0,0.0,0.0,0,8,0,0,14
354,Abdallah N'dour,sn  SEN,"DF,MF",Strasbourg,24,1993,3.2,140,179,78.2,3025,1063,41,49,83.7,73,83,88.0,26,42,61.9,0,0.1,-0.1,2,7,3,2,8
355,Cheikh N'Doye,sn  SEN,MF,Angers,32,1986,25.9,547,876,62.4,9037,3196,265,373,71.0,233,373,62.5,41,97,42.3,3,1.8,+1.2,18,60,10,2,86
356,Nathan N'Goumou,fr  FRA,FW,Toulouse,18,2000,0.8,24,29,82.8,292,59,18,21,85.7,5,5,100.0,1,1,100.0,0,0.0,0.0,0,1,0,0,2
357,Clinton N'Jie,cm  CMR,"FW,MF",Marseille,24,1993,4.0,82,120,68.3,1202,228,45,58,77.6,32,38,84.2,2,11,18.2,2,1.0,+1.0,9,3,2,0,6
358,Georges-Kévin N'Koudou,fr  FRA,MF,Monaco,23,1995,0.3,10,14,71.4,149,35,5,7,71.4,3,5,60.0,1,1,100.0,0,0.0,0.0,0,1,0,0,1
359,Stanley N'Soki,fr  FRA,DF,Paris S-G,19,1999,7.8,437,509,85.9,7319,2472,215,242,88.8,185,215,86.0,31,41,75.6,0,0.1,-0.1,2,33,7,0,35
360,Naldo,br  BRA,DF,Monaco,35,1982,3.3,138,160,86.3,3377,1033,27,28,96.4,78,83,94.0,33,48,68.8,0,0.1,-0.1,2,9,0,0,10
361,Tanguy Ndombele,fr  FRA,MF,Lyon,21,1996,29.9,1763,1986,88.8,31989,9653,765,841,91.0,780,856,91.1,199,242,82.2,7,4.4,+2.6,48,216,38,2,225
362,Neymar,br  BRA,"MF,FW",Paris S-G,26,1992,16.0,829,1055,78.6,14286,5572,430,511,84.1,282,331,85.2,99,173,57.2,7,5.2,+1.8,42,137,67,1,179
363,Yeni Ngbakoto,cd  COD,"FW,MF",Guingamp,26,1992,6.3,104,194,53.6,2005,678,50,72,69.4,38,60,63.3,15,55,27.3,0,0.5,-0.5,8,7,4,1,8
364,M'Baye Niang,sn  SEN,FW,Rennes,23,1994,19.9,293,421,69.6,4936,1160,155,189,82.0,84,119,70.6,38,61,62.3,4,1.4,+2.6,12,29,10,4,28
365,Casimir Ninga,td  CHA,"FW,MF",Caen,25,1993,27.4,422,574,73.5,6973,1394,220,264,83.3,149,201,74.1,37,76,48.7,3,2.3,+0.7,22,14,15,8,30
366,Christopher Nkunku,fr  FRA,"MF,FW",Paris S-G,20,1997,12.8,581,650,89.4,8846,1845,334,361,92.5,211,231,91.3,29,40,72.5,2,3.3,-1.3,17,36,19,2,52
367,Arnaud Nordin,fr  FRA,"FW,MF",Saint-Étienne,20,1998,11.7,264,341,77.4,4379,878,129,152,84.9,107,131,81.7,23,31,74.2,1,1.0,0.0,11,11,11,4,19
368,Gerzino Nyamsi,fr  FRA,DF,Rennes,21,1997,6.0,206,226,91.2,4412,1646,65,67,97.0,106,109,97.2,35,49,71.4,0,0.0,0.0,1,12,1,0,11
369,Lucas Ocampos,ar  ARG,"FW,MF",Marseille,24,1994,30.1,713,949,75.1,11061,2501,404,470,86.0,239,318,75.2,51,109,46.8,8,3.8,+4.2,30,33,27,11,56
370,Sheyi Ojo,eng  ENG,"FW,MF",Reims,21,1997,5.2,66,106,62.3,1172,191,33,48,68.8,20,25,80.0,9,14,64.3,0,0.2,-0.2,4,4,4,2,6
371,Alexandre Olliero,fr  FRA,GK,Nantes,22,1996,1.0,17,23,73.9,574,394,2,2,100.0,7,7,100.0,8,14,57.1,0,0.0,0.0,0,1,0,0,0
372,Prince Oniangué,cg  CGO,MF,Caen,29,1988,26.0,813,997,81.5,13817,3700,397,448,88.6,335,388,86.3,68,128,53.1,0,0.5,-0.5,6,79,6,1,83
373,Otávio,br  BRA,MF,Bordeaux,24,1994,31.9,1699,1901,89.4,32302,7949,677,738,91.7,798,863,92.5,209,271,77.1,2,0.7,+1.3,10,109,9,1,118
374,Remi Oudin,fr  FRA,FW,Reims,21,1996,29.0,493,845,58.3,9446,2871,228,332,68.7,176,289,60.9,81,178,45.5,4,2.7,+1.3,22,45,11,2,56
375,Ambroise Oyongo,cm  CMR,"DF,MF",Montpellier,27,1991,23.7,772,1108,69.7,13730,6691,369,441,83.7,307,423,72.6,89,204,43.6,0,1.6,-1.6,26,44,33,14,89
376,Pablo,br  BRA,DF,Bordeaux,27,1991,21.5,831,997,83.4,18871,5888,232,275,84.4,413,456,90.6,182,253,71.9,1,0.1,+0.9,3,25,0,0,27
377,Vincent Pajot,fr  FRA,MF,Angers,27,1990,7.9,266,309,86.1,4435,1079,136,147,92.5,102,124,82.3,24,31,77.4,0,0.3,-0.3,4,18,4,0,23
378,Sergi Palencia,es  ESP,DF,Bordeaux,22,1996,22.1,938,1183,79.3,16842,6743,422,478,88.3,400,489,81.8,104,173,60.1,3,1.7,+1.3,21,57,21,12,97
379,Nicolas Pallois,fr  FRA,DF,Nantes,30,1987,24.0,796,1014,78.5,18751,6810,180,210,85.7,429,472,90.9,183,316,57.9,0,0.1,-0.1,4,80,2,1,74
380,Mickaël Panos,fr  FRA,DF,Saint-Étienne,21,1997,0.3,12,17,70.6,217,110,5,6,83.3,6,7,85.7,1,4,25.0,0,0.0,0.0,0,1,0,0,0
381,Elhadji Pape Diaw,sn  SEN,DF,Angers,23,1994,0.2,9,9,100.0,227,88,1,1,100.0,7,7,100.0,1,1,100.0,0,0.0,0.0,0,0,0,0,1
382,Gaëtan Paquiez,fr  FRA,DF,Nîmes,24,1994,14.8,506,651,77.7,7902,3827,273,309,88.3,191,238,80.3,31,83,37.3,0,0.3,-0.3,12,26,5,0,42
383,Leandro Paredes,ar  ARG,MF,Paris S-G,24,1994,13.9,1168,1303,89.6,22340,6694,492,517,95.2,522,554,94.2,144,210,68.6,2,2.6,-0.6,19,113,9,0,114
384,Mateo Pavlović,ba  BIH,DF,Angers,28,1990,27.7,807,924,87.3,16999,5601,238,261,91.2,444,467,95.1,122,187,65.2,1,0.2,+0.8,4,18,2,0,28
385,Dimitri Payet,fr  FRA,"MF,FW",Marseille,31,1987,21.2,840,1214,69.2,15875,5540,390,468,83.3,298,385,77.4,137,324,42.3,6,6.6,-0.6,85,74,47,18,100
386,Stef Peeters,be  BEL,MF,Caen,26,1992,4.5,143,188,76.1,2783,880,59,69,85.5,59,70,84.3,21,40,52.5,0,0.3,-0.3,3,10,1,0,16
387,Jordan Pefok,us  USA,FW,Rennes,22,1996,6.8,74,96,77.1,846,146,47,61,77.0,15,20,75.0,2,4,50.0,1,0.1,+0.9,3,3,3,0,4
388,Pelé,gw  GNB,MF,Monaco,26,1991,5.2,171,205,83.4,3284,1063,61,76,80.3,85,96,88.5,21,27,77.8,0,0.1,-0.1,3,18,3,0,17
389,Yohann Pelé,fr  FRA,GK,Marseille,35,1982,7.6,178,223,79.8,5451,3151,14,14,100.0,92,92,100.0,72,117,61.5,0,0.0,0.0,0,0,0,0,0
390,Maxime Pélican,fr  FRA,FW,Nice,20,1998,1.0,5,13,38.5,66,1,4,6,66.7,0,4,0.0,1,3,33.3,0,0.0,0.0,0,0,0,0,0
391,Pietro Pellegri,it  ITA,"FW,MF",Monaco,17,2001,0.9,9,14,64.3,111,16,7,10,70.0,2,4,50.0,0,0,,0,0.0,0.0,1,0,1,0,2
392,Théo Pellenard,fr  FRA,DF,Angers,24,1994,5.5,257,320,80.3,4045,1771,130,148,87.8,115,132,87.1,11,32,34.4,0,0.5,-0.5,5,24,6,1,34
393,Andy Pelmard,fr  FRA,DF,Nice,18,2000,3.1,164,189,86.8,2876,810,64,69,92.8,88,99,88.9,11,17,64.7,0,0.0,0.0,1,6,1,0,10
394,Nicolas Pépé,ci  CIV,"FW,MF",Lille,23,1995,36.9,997,1300,76.7,15379,4322,581,688,84.4,319,411,77.6,77,143,53.8,11,8.3,+2.7,67,87,46,4,115
395,Loïc Perrin,fr  FRA,DF,Saint-Étienne,32,1985,30.0,1381,1598,86.4,28552,11043,418,458,91.3,761,829,91.8,196,294,66.7,1,0.9,+0.1,9,86,11,1,88
396,Matthias Phaeton,GPE,"FW,MF",Guingamp,18,2000,0.6,11,12,91.7,152,53,6,7,85.7,3,3,100.0,1,1,100.0,0,0.1,-0.1,2,1,1,0,2
397,Lebogang Phiri,za  RSA,MF,Guingamp,23,1994,21.4,891,1022,87.2,16288,4403,400,444,90.1,379,414,91.5,105,136,77.2,0,0.6,-0.6,15,100,7,0,90
398,Jérémy Pied,fr  FRA,DF,Lille,29,1989,5.2,264,339,77.9,4327,1877,131,156,84.0,112,139,80.6,19,36,52.8,2,0.6,+1.4,7,20,6,4,25
399,Ronaël Pierre-Gabriel,fr  FRA,DF,Monaco,20,1998,3.9,163,202,80.7,3094,1207,66,73,90.4,77,93,82.8,20,32,62.5,0,0.0,0.0,1,10,2,0,11
400,Erik Pieters,nl  NED,DF,Amiens,29,1988,14.0,522,725,72.0,10156,4528,218,250,87.2,221,296,74.7,77,153,50.3,1,1.4,-0.4,13,44,13,6,53
401,Virgile Pinson,fr  FRA,FW,Reims,22,1996,0.1,4,5,80.0,64,0,1,2,50.0,3,3,100.0,0,0,,0,0.0,0.0,0,0,0,0,0
402,Lenny Pintor,fr  FRA,FW,Lyon,17,2000,0.0,0,1,0.0,0,0,0,1,0.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
403,Facundo Píriz,uy  URU,MF,Montpellier,28,1990,1.3,47,60,78.3,874,177,19,21,90.5,23,29,79.3,4,6,66.7,0,0.0,0.0,0,2,0,0,2
404,Jaroslav Plašil,cz  CZE,MF,Bordeaux,36,1982,16.0,755,902,83.7,12910,3909,369,420,87.9,310,351,88.3,67,102,65.7,1,0.7,+0.3,11,77,5,0,82
405,Morgan Poaty,cg  CGO,MF,Montpellier,21,1997,1.0,29,46,63.0,558,301,12,15,80.0,15,23,65.2,2,8,25.0,0,0.1,-0.1,1,3,2,1,7
406,Denis-Will Poha,fr  FRA,MF,Rennes,21,1997,0.3,10,16,62.5,256,95,2,3,66.7,5,5,100.0,3,7,42.9,0,0.0,0.0,0,2,0,0,2
407,Pierre-Yves Polomat,fr  FRA,"DF,MF",Saint-Étienne,24,1993,10.6,450,562,80.1,7908,2778,215,238,90.3,192,224,85.7,39,80,48.8,2,2.2,-0.2,14,31,8,4,42
408,Maxime Poundjé,fr  FRA,DF,Bordeaux,25,1992,28.2,1132,1460,77.5,18396,8221,590,659,89.5,437,555,78.7,87,196,44.4,2,2.3,-0.3,31,82,30,22,105
409,Gaëtan Poussin,fr  FRA,GK,Bordeaux,19,1999,1.0,19,35,54.3,628,506,1,1,100.0,10,10,100.0,8,24,33.3,0,0.0,0.0,0,0,0,0,0
410,Sanjin Prcić,ba  BIH,MF,Strasbourg,24,1993,11.7,639,753,84.9,15254,3839,193,210,91.9,241,264,91.3,197,259,76.1,1,1.2,-0.2,21,77,14,3,80
411,Nicolas de Préville,fr  FRA,"FW,MF",Bordeaux,27,1991,14.1,337,504,66.9,6200,1729,162,207,78.3,116,155,74.8,50,113,44.2,3,2.1,+0.9,21,31,9,1,34
412,Adrien Rabiot,fr  FRA,MF,Paris S-G,23,1995,11.8,969,1048,92.5,17353,4370,429,459,93.5,429,453,94.7,101,118,85.6,1,0.4,+0.6,7,109,12,0,87
413,Nemanja Radonjić,rs  SRB,FW,Marseille,22,1996,7.6,118,177,66.7,1988,521,71,90,78.9,33,45,73.3,14,26,53.8,0,0.1,-0.1,4,11,5,3,10
414,Rafael,br  BRA,DF,Lyon,28,1990,11.4,582,735,79.2,9693,4031,285,320,89.1,259,317,81.7,34,76,44.7,1,1.1,-0.1,11,55,11,7,58
415,Andrea Raggi,it  ITA,"DF,MF",Monaco,34,1984,5.5,196,244,80.3,3975,1852,60,69,87.0,115,131,87.8,20,40,50.0,0,0.3,-0.3,3,16,2,2,14
416,Baba Rahman,gh  GHA,DF,Reims,24,1994,10.7,454,563,80.6,8411,3439,169,194,87.1,231,268,86.2,49,78,62.8,1,0.4,+0.6,3,29,5,2,48
417,Adil Rami,fr  FRA,DF,Marseille,32,1985,15.7,707,843,83.9,15223,5274,216,246,87.8,350,393,89.1,136,191,71.2,1,0.2,+0.8,3,39,5,0,46
418,Pedro Rebocho,pt  POR,DF,Guingamp,23,1995,36.0,1520,2095,72.6,28821,14422,620,713,87.0,710,901,78.8,176,413,42.6,8,5.7,+2.3,53,122,38,25,154
419,Jeff Reine-Adélaïde,fr  FRA,"FW,MF",Angers,20,1998,28.4,943,1124,83.9,15524,3433,488,557,87.6,366,424,86.3,76,106,71.7,3,2.7,+0.3,32,69,34,1,94
420,Loïc Rémy,fr  FRA,FW,Lille,31,1987,13.4,172,221,77.8,2475,335,105,123,85.4,52,73,71.2,7,10,70.0,2,1.0,+1.0,8,10,4,0,13
421,Baptiste Reynet,fr  FRA,GK,Toulouse,27,1990,30.0,695,1061,65.5,24813,17378,68,68,100.0,281,286,98.3,345,706,48.9,0,0.4,-0.4,4,25,2,0,1
422,Kévin Rimane,gf  GUF,MF,Paris S-G,27,1991,0.1,8,8,100.0,158,37,2,2,100.0,5,5,100.0,1,1,100.0,0,0.0,0.0,0,1,0,0,3
423,Renaud Ripart,fr  FRA,"FW,DF",Nîmes,25,1993,33.4,854,1179,72.4,13345,4424,483,576,83.9,298,411,72.5,59,130,45.4,4,3.3,+0.7,28,51,21,10,72
424,Mihailo Ristić,rs  SRB,DF,Montpellier,22,1995,3.6,112,154,72.7,2103,643,43,52,82.7,51,64,79.7,15,28,53.6,0,0.1,-0.1,2,7,1,1,14
425,Christopher Rocchia,fr  FRA,DF,Marseille,20,1998,0.0,6,7,85.7,77,4,4,4,100.0,2,2,100.0,0,1,0.0,0,0.0,0.0,0,0,0,0,0
426,Kenny Rocha Santos,cv  CPV,DF,Saint-Étienne,18,2000,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
427,Ronny Rodelin,fr  FRA,"MF,FW",Guingamp,28,1989,8.8,216,306,70.6,4198,1117,83,116,71.6,92,125,73.6,36,52,69.2,0,0.7,-0.7,10,27,8,1,39
428,Rolando,pt  POR,DF,Marseille,32,1985,8.9,360,415,86.7,7978,2333,86,95,90.5,202,217,93.1,71,98,72.4,0,0.0,0.0,1,11,1,0,4
429,Alaixys Romao,tg  TOG,MF,Reims,34,1984,35.1,1135,1431,79.3,22833,6064,408,486,84.0,523,630,83.0,195,276,70.7,3,1.4,+1.6,9,100,15,2,120
430,Valentin Rongier,fr  FRA,MF,Nantes,23,1994,35.8,1596,1973,80.9,30520,8792,694,815,85.2,611,716,85.3,252,359,70.2,5,5.0,0.0,86,164,42,7,192
431,Valentin Rosier,fr  FRA,"DF,MF",Dijon,21,1996,16.2,708,842,84.1,12594,3647,319,349,91.4,317,360,88.1,68,112,60.7,4,1.7,+2.3,13,44,12,6,45
