,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live_Pass Types,Dead_Pass Types,FK_Pass Types,TB_Pass Types,Press_Pass Types,Sw_Pass Types,Crs_Pass Types,CK_Pass Types,In_Corner Kicks,Out_Corner Kicks,Str_Corner Kicks,Ground_Height,Low_Height,High_Height,Left_Body Parts,Right_Body Parts,Head_Body Parts,TI_Body Parts,Other_Body Parts,Cmp,Off_Outcomes,Out_Outcomes,Int_Outcomes,Blocks_Outcomes
153,Jimmy Durmaz,se  SWE,"MF,FW",Toulouse,29,1989,21.1,1217,1080,137,60,2,226,43,40,47,10,9,2,786,185,246,898,248,40,23,5,896,8,33,27,38
154,Félix Eboa Eboa,cm  CMR,DF,Guingamp,21,1997,27.0,1005,947,58,19,0,145,20,10,0,0,0,0,606,127,272,157,640,125,39,1,777,4,32,10,22
155,Björn Engels,be  BEL,DF,Reims,23,1994,33.0,1267,1220,47,46,0,137,57,4,0,0,0,0,916,131,220,66,1072,91,1,8,1081,2,17,14,5
156,Lucas Evangelista,br  BRA,"FW,MF",Nantes,23,1995,8.0,313,310,3,2,0,72,11,17,0,0,0,0,218,35,60,244,30,26,0,1,228,0,6,10,10
157,Valentin Eysseric,fr  FRA,"MF,FW",Nantes,26,1992,2.3,110,85,25,9,0,34,5,4,10,0,1,1,65,20,25,18,89,2,1,0,76,0,4,2,4
158,Fábio,br  BRA,DF,Nantes,28,1990,14.2,635,488,147,17,1,105,20,32,0,0,0,0,323,144,168,79,378,34,130,4,482,2,15,14,13
159,Cesc Fàbregas,es  ESP,MF,Monaco,31,1987,10.7,752,671,81,46,2,153,34,5,29,5,4,1,497,124,131,68,653,20,6,2,620,2,14,15,10
160,Romain Faivre,fr  FRA,"MF,FW",Monaco,20,1998,1.0,43,43,0,0,1,8,0,0,0,0,0,0,31,7,5,38,2,3,0,0,35,0,1,0,0
161,Fayçal Fajr,ma  MAR,MF,Caen,29,1988,36.0,2097,1776,321,203,5,386,221,64,101,7,12,3,1140,259,698,145,1867,57,11,8,1596,6,54,31,37
162,Radamel Falcao,co  COL,FW,Monaco,32,1986,28.4,657,585,72,3,2,169,6,7,0,0,0,0,439,134,84,118,434,45,5,20,510,3,8,10,26
163,Nabil Fekir,fr  FRA,MF,Lyon,25,1993,22.1,1088,984,104,44,7,220,48,38,52,10,6,4,858,68,162,930,125,18,5,2,893,3,13,30,19
164,Yassin Fekir,fr  FRA,FW,Lyon,21,1997,0.1,17,17,0,0,0,0,1,1,0,0,0,0,16,0,1,2,15,0,0,0,14,0,0,1,0
165,Juan Ferney Otero,co  COL,"FW,MF",Amiens,23,1995,24.2,758,716,42,14,0,186,20,61,15,1,0,0,509,102,147,84,578,56,8,6,530,1,30,11,44
166,Wesley Fofana,fr  FRA,DF,Saint-Étienne,17,2000,1.8,80,69,11,4,0,3,1,1,0,0,0,0,62,5,13,1,72,0,7,0,70,0,0,1,0
167,Youssouf Fofana,fr  FRA,MF,Strasbourg,19,1999,10.1,351,339,12,5,0,91,12,4,0,0,0,0,256,61,34,60,270,10,7,1,277,3,3,4,10
168,Thomas Foket,be  BEL,DF,Reims,23,1994,32.0,1429,1096,333,14,2,208,17,32,0,0,0,0,733,340,356,109,905,84,319,3,1085,3,27,25,40
169,Thomas Fontaine,mg  MAD,"DF,MF",Reims,27,1991,4.7,198,193,5,5,0,37,14,0,0,0,0,0,150,15,33,141,41,13,0,1,166,0,5,1,3
170,José Fonte,pt  POR,DF,Lille,34,1983,34.6,2172,2078,94,84,1,246,52,3,0,0,0,0,1755,135,282,215,1806,95,10,8,1921,2,37,16,22
171,Rui Fonte,pt  POR,FW,Lille,28,1990,7.0,190,176,14,2,0,41,4,3,0,0,0,0,122,31,37,18,134,14,1,5,151,0,2,0,4
172,Steven Fortes,cv  CPV,DF,Toulouse,26,1992,1.5,55,53,2,2,0,7,0,0,0,0,0,0,43,4,8,4,44,5,0,0,45,0,3,1,0
173,Angelo Fulgini,fr  FRA,"MF,FW",Angers,21,1996,18.2,785,726,59,27,9,177,25,18,24,2,4,1,570,97,118,88,650,25,8,2,595,4,14,21,28
174,Milan Gajić,rs  SRB,DF,Bordeaux,22,1996,1.0,47,35,12,0,0,10,0,3,0,0,0,0,25,16,6,13,18,2,12,0,38,0,1,0,2
175,Ignatius Ganago,cm  CMR,FW,Nice,19,1999,11.5,224,208,16,1,0,50,0,6,0,0,0,0,186,21,17,30,179,7,0,1,176,0,4,7,7
176,Ganso,br  BRA,"MF,FW",Amiens,28,1989,5.8,329,288,41,24,1,70,6,5,6,0,0,0,256,36,37,262,43,8,9,4,282,2,2,4,9
177,Manu García,es  ESP,MF,Toulouse,20,1998,20.5,950,934,16,9,5,201,22,7,3,0,0,1,735,105,110,132,790,20,1,5,748,5,12,27,24
178,Jérémy Gélin,fr  FRA,"DF,MF",Rennes,21,1997,14.2,813,790,23,21,2,80,33,1,1,0,0,0,612,66,135,53,706,46,1,3,703,1,18,9,10
179,Romain Genevois,ht  HAI,DF,Caen,30,1987,4.0,164,146,18,2,1,22,5,3,0,0,0,0,90,30,44,24,114,9,16,0,127,0,7,2,4
180,Valère Germain,fr  FRA,FW,Marseille,28,1990,24.1,605,570,35,4,2,171,6,17,0,0,0,0,356,149,100,60,420,58,7,6,468,0,11,8,28
181,Willem Geubbels,fr  FRA,MF,Monaco,16,2001,0.1,4,4,0,0,0,1,0,0,0,0,0,0,4,0,0,2,2,0,0,0,3,0,0,1,0
182,Lamine Ghezali,fr  FRA,"FW,MF",Saint-Étienne,19,1999,0.5,26,25,1,0,0,3,0,2,0,0,0,0,15,5,6,3,21,1,1,0,17,1,1,1,3
183,Saman Ghoddos,ir  IRN,"FW,MF",Amiens,24,1993,20.3,610,486,124,40,1,114,24,35,63,5,8,3,350,94,166,38,519,25,12,6,401,4,11,15,22
184,Andrei Girotto,br  BRA,MF,Nantes,26,1992,16.4,814,789,25,23,0,162,27,7,1,0,0,0,527,128,159,66,646,68,1,6,636,0,17,14,20
185,Kamil Glik,pl  POL,DF,Monaco,30,1988,33.0,1606,1546,60,57,0,170,57,2,0,0,0,0,1158,127,321,233,1225,101,3,9,1356,3,32,9,9
186,Eddy Gnahoré,fr  FRA,MF,Amiens,24,1993,24.9,1157,1116,41,31,2,250,24,6,1,0,0,0,982,111,64,73,1026,27,8,5,1028,2,12,17,19
187,Mauro Goicoechea,uy  URU,GK,Toulouse,30,1988,7.9,254,152,102,30,0,9,3,0,0,0,0,0,105,11,138,18,179,0,0,37,163,0,6,0,0
188,Aleksandr Golovin,ru  RUS,"MF,FW",Monaco,22,1996,25.4,1139,1100,39,16,4,284,27,54,18,8,3,1,821,170,148,187,896,35,4,9,890,8,20,20,24
189,Anthony Gonçalves,fr  FRA,"MF,FW",Strasbourg,32,1986,11.8,499,452,47,4,1,92,18,50,2,0,0,0,268,101,130,59,368,21,40,4,341,1,17,7,26
190,Mathieu Gorgelin,fr  FRA,GK,Lyon,27,1990,4.0,100,72,28,5,0,8,3,0,0,0,0,0,74,8,18,64,14,1,0,21,90,0,1,0,0
191,Prince-Désir Gouano,fr  FRA,DF,Amiens,24,1993,29.1,1061,1039,22,21,0,123,37,0,0,0,0,0,730,95,236,85,866,73,1,1,872,1,26,3,13
192,Yoann Gourcuff,fr  FRA,"MF,FW",Dijon,32,1986,1.5,85,79,6,1,0,9,1,2,4,0,0,0,66,5,14,22,60,2,1,0,66,1,0,1,5
193,Max Gradel,ci  CIV,"FW,MF",Toulouse,30,1987,36.0,1297,1162,135,39,4,287,36,96,36,7,2,1,801,226,270,354,855,32,23,6,891,9,30,29,66
194,Jonathan Gradit,fr  FRA,DF,Caen,25,1992,22.3,931,845,86,10,2,133,16,13,0,0,0,0,624,130,177,36,752,50,76,2,765,4,14,11,12
195,Clément Grenier,fr  FRA,MF,Rennes,27,1991,29.6,1802,1644,158,83,5,276,92,43,68,10,6,3,1226,195,381,223,1485,76,5,10,1410,3,39,30,31
196,Jérémy Grimm,fr  FRA,MF,Strasbourg,31,1987,1.9,77,76,1,1,0,16,4,1,0,0,0,0,61,8,8,32,39,4,0,0,66,0,1,3,1
197,Metehan Güçlü,tr  TUR,FW,Paris S-G,19,1999,0.2,4,4,0,0,0,0,0,0,0,0,0,0,3,1,0,4,0,0,0,0,4,0,0,0,0
198,Makhtar Gueye,sn  SEN,"FW,MF",Saint-Étienne,20,1997,0.6,17,16,1,0,0,4,0,0,0,0,0,0,8,5,4,0,10,3,0,1,9,0,0,0,1
199,Frederic Guilbert,fr  FRA,DF,Caen,23,1994,32.4,1431,1161,270,20,0,216,55,62,1,0,0,0,685,258,488,157,866,122,249,8,1012,6,43,25,43
200,Baptiste Guillaume,be  BEL,FW,Nîmes,23,1995,13.1,276,257,19,0,0,91,2,5,0,0,0,0,154,76,46,28,153,44,0,3,185,1,6,5,13
201,Sehrou Guirassy,fr  FRA,FW,Amiens,22,1996,12.3,340,336,4,1,2,121,4,5,0,0,0,0,155,114,71,31,197,49,0,11,222,1,8,8,9
202,Régis Gurtner,fr  FRA,GK,Amiens,31,1986,38.0,1149,659,490,168,0,49,33,0,0,0,0,0,290,38,821,23,916,0,0,87,616,3,59,0,3
203,Luiz Gustavo,br  BRA,"MF,DF",Marseille,31,1987,27.1,1438,1404,34,34,3,197,23,5,0,0,0,0,1184,105,149,1032,349,49,0,5,1277,1,23,14,15
204,Oussama Haddadi,tn  TUN,"DF,MF",Dijon,26,1992,29.7,1621,1313,308,18,1,280,52,103,1,0,0,0,844,319,458,1091,127,91,289,8,1190,3,28,25,63
205,Oualid El Hajjam,ma  MAR,"DF,MF",Amiens,27,1991,6.0,287,231,56,3,0,38,3,13,0,0,0,0,134,52,101,28,180,19,53,2,199,0,7,3,11
206,Romain Hamouma,fr  FRA,"FW,MF",Saint-Étienne,31,1987,17.6,590,537,53,6,2,146,15,56,32,2,8,4,379,107,104,57,479,23,7,6,410,1,8,9,34
207,Féthi Harek,dz  ALG,DF,Nîmes,35,1982,2.0,63,61,2,2,0,6,5,0,0,0,0,0,36,12,15,44,10,6,0,0,47,0,0,3,1
208,Benjamin Henrichs,de  GER,"DF,MF",Monaco,21,1997,20.3,1062,877,185,19,1,215,18,41,2,0,1,0,646,195,221,267,573,44,164,3,778,5,18,35,38
209,Christophe Hérelle,mq  MTQ,DF,Nice,25,1992,32.6,2147,2076,71,62,0,201,45,5,0,0,0,0,1795,116,236,229,1817,60,9,4,1911,1,48,16,22
210,Vitorino Hilton,br  BRA,DF,Montpellier,40,1977,35.9,1462,1393,69,58,2,194,86,1,0,0,0,0,864,157,441,401,919,100,11,6,1210,4,38,17,9
211,Tomáš Hubočan,sk  SVK,DF,Marseille,32,1985,0.8,27,18,9,0,0,3,1,0,0,0,0,0,10,1,16,0,17,0,9,0,20,0,1,0,0
212,Adrien Hunou,fr  FRA,"FW,MF",Rennes,24,1994,13.8,302,277,25,0,0,79,2,8,0,0,0,0,234,43,25,15,259,15,8,0,234,1,9,9,12
213,Suk Hyun-jun,kr  KOR,FW,Reims,27,1991,8.8,177,171,6,0,0,65,2,8,0,0,0,0,64,50,63,22,65,44,0,3,88,1,8,2,10
214,Didier Ibrahim Ndong,ga  GAB,MF,Guingamp,24,1994,8.3,336,332,4,2,1,61,7,4,0,0,0,0,256,42,38,59,251,12,2,0,277,0,5,3,10
215,Jordan Ikoko,cd  COD,DF,Guingamp,24,1994,19.0,803,586,217,13,0,126,13,34,0,0,0,0,411,166,226,85,475,30,204,4,596,1,11,28,25
216,Jonathan Ikone,fr  FRA,"MF,FW",Lille,20,1998,31.1,943,928,15,7,7,226,22,29,1,0,0,0,781,91,71,822,83,20,6,3,709,2,17,34,55
217,Emmanuel Imorou,bj  BEN,DF,Caen,29,1988,12.4,596,453,143,2,0,102,6,17,0,0,0,0,303,114,179,393,19,32,141,1,428,1,16,12,18
218,Wilson Isidor,fr  FRA,FW,Monaco,17,2000,0.5,10,10,0,0,0,2,0,1,0,0,0,0,7,2,1,1,8,1,0,0,4,0,0,0,4
219,Christophe Jallet,fr  FRA,"DF,MF",Nice,34,1983,9.8,608,536,72,6,0,78,11,17,0,0,0,0,420,105,83,93,426,18,66,2,514,3,12,9,13
220,Nicolas Janvier,fr  FRA,MF,Rennes,19,1998,0.0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0
221,Assil Jaziri,tn  TUN,"FW,MF",Nice,18,1999,0.4,25,24,1,0,0,4,2,2,1,1,0,0,20,2,3,6,19,0,0,0,18,0,1,0,1
222,Corentin Jean,fr  FRA,"FW,MF",Toulouse,23,1995,7.0,212,197,15,3,1,67,4,16,8,0,0,0,134,31,47,41,145,16,0,1,145,2,6,2,10
223,Benjamin Jeannot,fr  FRA,FW,Dijon,26,1992,16.0,437,410,27,1,1,110,3,9,0,0,0,0,264,88,85,70,284,28,7,5,306,2,13,6,24
224,Jemerson,br  BRA,"DF,MF",Monaco,25,1992,24.7,1061,1018,43,40,0,125,33,0,0,0,0,0,786,105,170,267,703,59,3,3,925,3,27,5,11
225,Jakob Johansson,se  SWE,MF,Rennes,28,1990,7.9,386,377,9,9,1,81,11,1,0,0,0,0,289,41,56,30,321,23,0,2,340,2,4,7,5
226,Karl-Johan Johnsson,se  SWE,GK,Guingamp,28,1990,17.0,480,298,182,54,0,38,19,0,0,0,0,0,107,30,343,26,359,0,0,58,268,2,16,4,2
227,Evens Joseph,fr  FRA,"FW,MF",Caen,19,1999,3.6,58,57,1,0,0,21,1,1,0,0,0,0,51,5,2,8,49,0,1,0,45,0,1,1,3
228,Vukašin Jovanović,rs  SRB,DF,Bordeaux,22,1996,15.3,788,766,22,22,0,123,42,0,0,0,0,0,583,75,130,142,591,46,0,0,680,1,16,7,7
229,Stevan Jovetić,me  MNE,"MF,FW",Monaco,28,1989,4.4,122,118,4,1,1,29,4,3,0,0,0,0,71,22,29,10,93,11,2,2,84,1,2,3,5
230,Nathaël Julan,fr  FRA,"FW,MF",Guingamp,22,1996,4.8,122,113,9,0,0,29,0,2,0,0,0,0,63,28,31,15,62,23,0,1,75,0,5,2,7
231,Christopher Jullien,fr  FRA,DF,Toulouse,25,1993,33.5,1459,1414,45,39,0,207,47,4,0,0,0,0,997,157,305,411,869,101,6,7,1227,3,36,22,12
232,Sory Kaba,gn  GUI,"FW,MF",Dijon,23,1995,2.6,72,69,3,0,1,27,2,0,0,0,0,0,37,18,17,4,46,8,0,2,51,1,2,0,4
233,Samuel Kalu,ng  NGA,FW,Bordeaux,20,1997,14.2,563,495,68,20,1,114,34,38,43,1,0,0,350,71,142,69,460,14,5,2,367,3,9,26,28
234,François Kamano,gn  GUI,"FW,MF",Bordeaux,22,1996,28.5,926,895,31,9,2,247,24,33,11,0,0,0,731,103,92,82,806,19,10,6,732,4,9,31,41
235,Boubacar Kamara,fr  FRA,DF,Marseille,18,1999,26.8,1426,1351,75,49,0,184,25,5,0,0,0,0,1047,139,240,189,1108,70,26,5,1221,4,15,11,22
236,Hassane Kamara,ci  CIV,"DF,FW",Reims,23,1994,10.3,467,384,83,5,0,81,10,10,0,0,0,0,289,75,103,336,36,14,78,0,363,3,12,10,15
237,Wilfried Kanga,fr  FRA,FW,Angers,20,1998,5.5,91,87,4,0,0,23,1,5,0,0,0,0,57,20,14,20,52,9,0,4,63,0,2,1,1
238,Yann Karamoh,fr  FRA,"FW,MF",Bordeaux,20,1998,13.6,549,495,54,16,2,108,24,37,28,2,2,0,394,59,96,57,475,7,7,2,395,2,9,13,24
239,Eiji Kawashima,jp  JPN,GK,Strasbourg,35,1983,1.0,40,22,18,3,0,0,1,0,0,0,0,0,10,1,29,0,31,0,0,7,25,0,2,0,0
240,Thilo Kehrer,de  GER,DF,Paris S-G,21,1996,21.1,1390,1324,66,20,2,218,16,8,0,0,0,0,1175,131,84,426,838,52,46,2,1278,1,11,13,12
241,Jules Keita,gn  GUI,"FW,MF",Dijon,20,1998,5.1,137,131,6,2,2,35,6,5,1,0,0,0,115,18,4,17,114,2,3,1,107,1,2,6,3
242,Christophe Kerbrat,fr  FRA,DF,Guingamp,31,1986,23.3,860,803,57,56,0,73,35,3,0,0,0,0,514,91,255,72,680,96,1,3,652,2,40,18,12
243,Saîf-Eddine Khaoui,tn  TUN,"MF,FW",Caen,23,1995,15.0,475,446,29,13,0,92,11,11,9,1,1,0,322,63,90,379,68,17,2,1,327,4,9,11,22
244,Wahbi Khazri,tn  TUN,"FW,MF",Saint-Étienne,27,1991,31.3,1111,862,249,80,2,188,93,63,129,23,23,6,628,170,313,56,990,24,20,10,740,6,33,20,42
245,Presnel Kimpembe,fr  FRA,DF,Paris S-G,22,1995,22.3,1473,1423,50,30,4,155,18,3,0,0,0,0,1270,103,100,1205,183,51,20,3,1366,4,15,8,14
246,Djégui Koita,fr  FRA,DF,Guingamp,18,1999,1.9,57,57,0,0,0,6,2,0,0,0,0,0,32,4,21,0,51,6,0,0,39,0,3,3,1
247,Randal Kolo Muani,fr  FRA,"FW,MF",Nantes,19,1998,1.4,30,29,1,0,0,10,0,2,0,0,0,0,20,8,2,4,24,2,0,0,21,0,0,1,2
248,Timothée Kolodziejczak,fr  FRA,DF,Saint-Étienne,26,1991,35.4,2006,1806,200,33,1,264,50,38,0,0,0,0,1323,319,364,1632,99,95,167,1,1637,1,43,39,38
249,Ghislain Konan,ci  CIV,DF,Reims,22,1995,20.0,1024,767,257,8,1,134,14,51,0,0,0,0,515,263,246,663,55,48,249,1,760,5,19,24,51
250,Moussa Konaté,sn  SEN,FW,Amiens,25,1993,20.8,400,375,25,1,3,108,7,8,0,0,0,0,236,86,78,66,245,41,2,12,268,0,17,11,24
251,Kouadio Koné,fr  FRA,MF,Toulouse,17,2001,0.8,47,47,0,0,0,10,0,0,0,0,0,0,40,6,1,5,41,0,0,1,42,0,0,0,1
252,Lamine Koné,ci  CIV,DF,Strasbourg,29,1989,23.9,1072,1031,41,33,0,144,49,3,0,0,0,0,779,112,181,184,781,53,8,21,914,0,23,10,15
253,Youssouf Koné,ml  MLI,DF,Lille,23,1995,19.0,1060,859,201,17,0,158,26,53,0,0,0,0,626,207,227,733,107,30,184,3,858,0,17,16,21
254,Christian Kouakou,ci  CIV,FW,Caen,27,1991,0.1,,,,,,,,0,,,,,,,,,,,,,,,,,
255,Tomáš Koubek,cz  CZE,GK,Rennes,25,1992,32.5,880,575,305,62,0,48,44,0,0,0,0,0,378,34,468,93,600,1,1,129,597,3,33,4,2
256,Jules Koundé,fr  FRA,DF,Bordeaux,19,1998,37.0,1995,1900,95,52,3,242,40,5,0,0,0,0,1384,231,380,186,1600,125,42,5,1635,5,34,25,24
257,Emil Krafth,se  SWE,DF,Amiens,23,1994,33.0,1485,1078,407,34,0,205,30,66,1,0,0,0,694,270,521,37,977,82,372,5,1043,4,29,36,65
258,Rene Krhin,si  SVN,MF,Nantes,28,1990,11.7,546,531,15,12,0,77,7,0,2,0,0,0,396,69,81,38,452,41,1,2,452,0,3,9,6
259,Layvin Kurzawa,fr  FRA,"DF,MF",Paris S-G,25,1992,11.2,567,489,78,0,1,133,5,25,1,0,0,0,376,140,51,394,49,33,77,2,489,2,8,10,11
260,Rafał Kurzawa,pl  POL,"FW,MF",Amiens,25,1993,2.7,134,114,20,8,0,23,6,9,7,0,0,0,89,15,30,99,23,4,5,0,93,1,2,2,3
261,Enock Kwateng,fr  FRA,DF,Nantes,21,1997,22.7,1298,1035,263,10,0,238,15,57,0,0,0,0,639,323,336,88,851,74,253,2,928,6,23,46,42
262,Grejohn Kyei,fr  FRA,FW,Reims,22,1995,0.0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0
263,Kenny Lala,fr  FRA,"DF,MF",Strasbourg,26,1991,34.0,2183,1735,448,60,8,384,127,108,53,3,8,2,1189,406,588,286,1499,42,335,6,1661,4,51,38,80
264,Mohamed Lamine Diaby,fr  FRA,FW,Nice,17,2001,1.8,24,22,2,0,0,12,0,0,0,0,0,0,19,3,2,16,6,0,0,1,20,0,1,2,0
265,Loïck Landre,fr  FRA,DF,Nîmes,26,1992,17.7,545,525,20,15,0,84,21,0,0,0,0,0,374,60,111,66,409,50,5,3,438,1,23,5,4
266,Johan Larsson,se  SWE,DF,Guingamp,28,1990,1.0,41,32,9,0,0,3,2,4,0,0,0,0,19,5,17,1,27,4,9,0,28,1,1,2,0
267,Paul Lasne,fr  FRA,"MF,DF",Montpellier,29,1989,19.9,1000,904,96,8,2,205,18,37,1,0,0,0,690,133,177,485,373,42,87,2,796,2,10,14,28
268,Alexandre Lauray,fr  FRA,DF,Bordeaux,21,1997,2.9,217,202,15,8,0,31,5,0,0,0,0,0,156,25,36,37,167,3,7,0,190,1,3,4,1
269,Armand Lauriente,fr  FRA,FW,Rennes,19,1998,0.0,4,4,0,0,0,1,0,0,0,0,0,0,3,0,1,0,4,0,0,0,3,0,0,0,1
270,Wesley Lautoa,nc  NCL,"DF,MF",Dijon,30,1987,33.6,1575,1530,45,40,3,207,49,2,0,0,0,0,1194,130,251,1243,236,62,5,8,1373,1,23,14,18
271,Mickaël Le Bihan,fr  FRA,FW,Nice,28,1990,2.3,56,53,3,0,0,4,0,2,0,0,0,0,45,4,7,8,44,2,0,2,46,0,2,2,0
272,Damien Le Tallec,fr  FRA,MF,Montpellier,28,1990,31.2,1243,1204,39,34,0,202,42,5,0,0,0,0,806,196,241,103,935,145,5,8,1006,3,27,16,24
273,James Lea Siliki,cm  CMR,"MF,FW",Rennes,22,1996,13.6,452,434,18,6,1,103,32,55,1,1,0,0,291,62,99,315,118,4,11,0,308,4,19,10,24
274,Rafael Leão,pt  POR,FW,Lille,19,1999,14.3,253,229,24,0,0,56,4,12,0,0,0,0,162,50,41,41,167,21,1,8,174,0,6,6,12
275,Benjamin Lecomte,fr  FRA,GK,Montpellier,27,1991,37.0,1262,857,405,140,0,94,52,0,0,0,0,0,485,54,723,730,268,1,0,167,835,2,32,3,2
276,Pierre Lees-Melou,fr  FRA,MF,Nice,25,1993,26.6,1466,1397,69,35,2,278,63,15,26,3,2,6,1073,177,216,280,1129,42,6,3,1234,2,24,28,27
277,Jordan Lefort,fr  FRA,"DF,MF",Amiens,24,1993,20.0,911,792,119,15,0,123,28,15,0,0,0,0,464,119,328,616,94,67,104,4,632,3,31,18,20
278,Lukas Lerager,dk  DEN,MF,Bordeaux,25,1993,14.4,660,645,15,14,0,106,9,4,0,0,0,0,484,66,110,74,520,44,1,2,524,1,11,18,13
279,Igor Lewczuk,pl  POL,DF,Bordeaux,33,1985,5.0,198,187,11,4,0,17,5,1,0,0,0,0,156,12,30,30,141,18,7,0,167,0,4,2,3
280,Aaron Leya Iseka,be  BEL,FW,Toulouse,20,1997,16.0,267,251,16,0,2,67,2,2,0,0,0,0,187,53,27,41,184,22,1,4,213,1,3,7,11
281,Dimitri Liénard,fr  FRA,"MF,DF",Strasbourg,30,1988,14.3,868,743,125,25,0,140,63,34,49,4,4,1,539,107,222,675,117,21,50,1,676,1,25,5,26
282,Lucas Lima,br  BRA,"DF,FW",Nantes,26,1991,27.7,1755,1344,411,71,4,311,56,135,49,3,4,0,834,382,539,1240,108,90,291,3,1213,9,38,46,75
283,Anthony Limbombe,be  BEL,FW,Nantes,24,1994,13.7,466,462,4,0,2,119,10,39,2,0,0,0,313,77,76,91,319,41,2,4,333,1,5,15,21
284,Giovani Lo Celso,ar  ARG,MF,Paris S-G,22,1996,0.1,12,10,2,2,0,2,0,0,0,0,0,0,10,1,1,9,2,1,0,0,12,0,0,0,0
285,Enzo Loiodice,fr  FRA,MF,Dijon,17,2000,9.4,423,419,4,4,1,82,4,1,0,0,0,0,340,37,46,324,70,24,0,1,354,2,12,5,8
286,Anthony Lopes,pt  POR,GK,Lyon,27,1990,34.0,1065,755,310,70,0,60,32,0,0,0,0,0,640,78,347,645,224,3,0,163,851,4,24,2,0
287,Rony Lopes,pt  POR,"FW,MF",Monaco,22,1995,20.5,686,561,125,34,3,155,53,64,77,23,18,8,410,100,176,532,118,15,12,4,453,5,15,15,48
288,Cristian López,es  ESP,FW,Angers,29,1989,4.1,101,88,13,0,0,26,0,1,0,0,0,0,61,29,11,13,61,13,0,1,72,0,5,0,4
289,Maxime Lopez,fr  FRA,MF,Marseille,20,1997,24.2,2260,2142,118,66,5,368,41,32,38,4,8,0,1851,178,231,202,1998,43,14,0,2031,2,18,31,26
290,Albert Lottin,fr  FRA,"MF,FW",Bordeaux,16,2001,0.2,12,12,0,0,0,2,1,0,0,0,0,0,8,2,2,1,10,0,0,1,9,0,0,0,0
291,Imran Louza,fr  FRA,MF,Nantes,19,1999,1.0,46,44,2,1,1,5,0,1,1,1,0,0,30,4,12,28,11,5,0,2,37,1,0,1,0
292,Hervé Lybohy,ne  NIG,DF,Nîmes,35,1983,16.4,568,548,20,17,0,62,13,1,0,0,0,0,423,45,100,441,65,50,3,1,478,1,13,4,6
293,Yann M'Vila,fr  FRA,MF,Saint-Étienne,28,1990,36.2,2294,2235,59,55,4,361,122,7,0,0,0,0,1713,250,331,151,2005,97,4,6,1967,15,47,19,33
294,Thiago Maia,br  BRA,MF,Lille,21,1997,11.3,579,564,15,13,1,76,11,3,0,0,0,0,426,65,88,483,55,26,2,3,489,1,9,9,11
295,Mike Maignan,fr  FRA,GK,Lille,22,1995,38.0,1095,707,388,118,0,62,26,0,0,0,0,0,481,42,572,104,755,0,0,202,689,3,54,3,2
296,Josh Maja,ng  NGA,"FW,MF",Bordeaux,19,1998,2.2,57,56,1,0,1,21,0,0,0,0,0,0,41,13,3,8,42,5,0,1,45,0,1,2,0
297,Abdul Majeed Waris,gh  GHA,FW,Nantes,26,1991,25.0,621,590,31,1,6,180,13,28,15,3,1,1,468,84,69,55,533,14,5,9,441,2,15,20,37
298,Jean-Victor Makengo,fr  FRA,"FW,MF",Nice,20,1998,11.4,424,420,4,1,0,124,5,6,0,0,0,0,367,36,21,342,71,7,2,0,358,2,10,12,11
299,Antonio Mance,hr  CRO,"FW,MF",Nantes,22,1995,0.6,13,13,0,0,0,6,0,3,0,0,0,0,9,2,2,4,6,1,0,1,8,0,1,0,0
300,Vincent Manceau,fr  FRA,DF,Angers,29,1989,31.0,1611,1292,319,31,1,261,35,47,0,0,0,0,928,263,420,251,1004,56,288,1,1274,5,27,31,46
301,Steve Mandanda,fr  FRA,GK,Marseille,33,1985,30.4,985,707,278,87,0,80,10,0,0,0,0,0,493,52,440,93,726,1,0,128,688,0,23,2,1
302,Reinildo Mandava,mz  MOZ,DF,Lille,24,1994,1.1,59,50,9,1,0,7,0,3,0,0,0,0,42,9,8,40,9,2,8,0,48,0,2,0,2
303,Thomas Mangani,fr  FRA,MF,Angers,31,1987,17.8,1195,1090,105,55,3,240,29,27,39,8,8,0,827,107,261,946,174,58,9,0,944,2,17,15,25
304,Harrison Manzala,cd  COD,"MF,FW",Angers,24,1994,0.8,31,30,1,1,0,8,1,2,0,0,0,0,16,7,8,9,18,3,0,0,14,0,1,0,3
305,Myziane Maolida,fr  FRA,"FW,MF",Nice,19,1999,10.6,348,335,13,3,1,90,3,15,1,0,0,0,291,35,22,56,275,11,3,0,284,0,4,6,16
306,Faitout Maouassa,fr  FRA,DF,Nîmes,20,1998,23.7,997,723,274,10,1,170,28,55,0,0,0,0,447,246,304,613,78,30,264,0,722,3,33,18,40
307,Fernando Marçal,br  BRA,DF,Lyon,29,1989,9.8,822,759,63,13,1,105,31,12,0,0,0,0,595,97,130,673,60,22,50,0,726,0,12,13,11
308,Marcelo,br  BRA,DF,Lyon,31,1987,32.0,2311,2247,64,59,5,227,67,5,0,0,0,0,1814,167,330,107,2028,110,5,4,2067,7,34,16,6
