,id,eventId,minute,second,teamId,x,y,expandedMinute,qualifiers,satisfiedEventsTypes,isTouch,period.value,period.displayName,type.value,type.displayName,outcomeType.value,outcomeType.displayName,playerId,endX,endY,relatedEventId,relatedPlayerId,goalMouthZ,goalMouthY,isGoal,isShot,blockedX,blockedY,cardType.value,cardType.displayName,isOwnGoal,venue,opponent
771,1800673150.0,461.0,41,30.0,130,85.3,44.3,41,[],[92],False,1,FirstHalf,49,BallRecovery,1,Successful,29474.0,,,,,,,,,,,,,,Johan Cruijff Arena,AZ Alkmaar
772,1652780704.0,374.0,41,31.0,243,9.0,69.1,41,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '10.4'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '15.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.4'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '56.9'}]","[90, 117, 119, 28, 35, 37, 214, 217]",True,1,FirstHalf,1,Pass,0,Unsuccessful,343308.0,15.0,56.9,,,,,,,,,,,,Johan Cruijff Arena,AZ Alkmaar
773,1161224359.0,375.0,41,34.0,243,15.0,56.9,41,"[{'type': {'value': 169, 'displayName': 'LeadingToAttempt'}}]",[98],False,1,FirstHalf,51,Error,1,Successful,343308.0,,,,,,,,,,,,,,Johan Cruijff Arena,AZ Alkmaar
774,1576995283.0,462.0,41,38.0,130,84.9,42.9,41,"[{'type': {'value': 82, 'displayName': 'Blocked'}}, {'type': {'value': 146, 'displayName': 'BlockedX'}, 'value': '92.9'}, {'type': {'value': 147, 'displayName': 'BlockedY'}, 'value': '45.3'}, {'type': {'value': 214, 'displayName': 'BigChance'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '377'}, {'type': {'value': 72, 'displayName': 'LeftFoot'}}, {'type': {'value': 17, 'displayName': 'BoxCentre'}}, {'type': {'value': 22, 'displayName': 'RegularPlay'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[90, 9, 200, 1, 3, 10, 12]",True,1,FirstHalf,15,SavedShot,1,Successful,29474.0,,,,,,,,True,92.9,45.3,,,,Johan Cruijff Arena,AZ Alkmaar
775,1739338448.0,377.0,41,38.0,243,8.1,55.7,41,"[{'type': {'value': 94, 'displayName': 'OutfielderBlock'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '462'}]","[90, 57]",True,1,FirstHalf,10,Save,1,Successful,343308.0,,,,,,,,,,,,,,Johan Cruijff Arena,AZ Alkmaar
776,1538310473.0,376.0,41,43.0,243,0.0,63.0,41,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '464'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 73, 'displayName': 'MissLeft'}}]",[121],False,1,FirstHalf,6,CornerAwarded,0,Unsuccessful,343308.0,,,,,,,,,,,,,,Johan Cruijff Arena,AZ Alkmaar
777,1109606464.0,464.0,41,43.0,130,100.0,36.7,41,"[{'type': {'value': 75, 'displayName': 'MissRight'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '376'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]",[121],False,1,FirstHalf,6,CornerAwarded,1,Successful,29474.0,,,,,,,,,,,,,,Johan Cruijff Arena,AZ Alkmaar
778,1917376351.0,465.0,42,9.0,130,99.5,0.5,42,"[{'type': {'value': 6, 'displayName': 'CornerTaken'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.8'}, {'type': {'value': 2, 'displayName': 'Cross'}}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '92.7'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '40.0'}, {'type': {'value': 210, 'displayName': 'ShotAssist'}}, {'type': {'value': 154, 'displayName': 'IntentionalAssist'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '58.4'}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 11113, 'displayName': 'KeyPass'}}]","[90, 118, 122, 123, 124, 30, 31, 33, 38, 40, 41, 34, 36, 216, 217]",True,1,FirstHalf,1,Pass,1,Successful,22300.0,92.7,58.4,,,,,,,,,,,,Johan Cruijff Arena,AZ Alkmaar
779,1274514012.0,466.0,42,10.0,130,92.7,58.4,42,"[{'type': {'value': 17, 'displayName': 'BoxCentre'}}, {'type': {'value': 25, 'displayName': 'FromCorner'}}, {'type': {'value': 154, 'displayName': 'IntentionalAssist'}}, {'type': {'value': 147, 'displayName': 'BlockedY'}, 'value': '55.6'}, {'type': {'value': 21, 'displayName': 'OtherBodyPart'}}, {'type': {'value': 102, 'displayName': 'GoalMouthY'}, 'value': '57.6'}, {'type': {'value': 55, 'displayName': 'RelatedEventId'}, 'value': '465'}, {'type': {'value': 103, 'displayName': 'GoalMouthZ'}, 'value': '13.9'}, {'type': {'value': 146, 'displayName': 'BlockedX'}, 'value': '98.5'}, {'type': {'value': 29, 'displayName': 'Assisted'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[90, 6, 89, 9, 87, 1, 5, 14]",True,1,FirstHalf,13,MissedShots,1,Successful,320374.0,,,465.0,22300.0,13.9,57.6,,True,98.5,55.6,,,,Johan Cruijff Arena,AZ Alkmaar
780,1981709618.0,781.0,42,11.0,243,2.4,46.1,42,"[{'type': {'value': 182, 'displayName': 'Hands'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 179, 'displayName': 'DivingSave'}}, {'type': {'value': 190, 'displayName': 'FromShotOffTarget'}}, {'type': {'value': 177, 'displayName': 'Collected'}}]","[90, 109, 82]",True,1,FirstHalf,10,Save,1,Successful,83824.0,,,,,,,,,,,,,,Johan Cruijff Arena,AZ Alkmaar
781,1240211955.0,378.0,42,13.0,243,3.4,43.1,42,[],[92],False,1,FirstHalf,52,KeeperPickup,1,Successful,83824.0,,,,,,,,,,,,,,Johan Cruijff Arena,AZ Alkmaar
782,1625902505.0,379.0,42,17.0,243,13.4,45.4,42,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '77.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.2'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '85.5'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '69.9'}]","[90, 119, 127, 35, 36, 216, 217]",True,1,FirstHalf,1,Pass,0,Unsuccessful,83824.0,85.5,69.9,,,,,,,,,,,,Johan Cruijff Arena,AZ Alkmaar
783,1762905480.0,468.0,42,26.0,130,14.7,30.1,42,"[{'type': {'value': 15, 'displayName': 'Head'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.6'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '4.8'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '17.4'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '12.2'}]","[90, 93, 94, 56, 214]",True,1,FirstHalf,12,Clearance,1,Successful,260843.0,12.2,4.8,,,,,,,,,,,,Johan Cruijff Arena,AZ Alkmaar
784,1379344515.0,469.0,43,30.0,130,3.1,31.4,43,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '10.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.0'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '7.7'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '15.1'}]","[90, 116, 29, 35, 37, 214, 217]",True,1,FirstHalf,1,Pass,1,Successful,260843.0,7.7,10.4,,,,,,,,,,,,Johan Cruijff Arena,AZ Alkmaar
785,1404398548.0,470.0,43,32.0,130,14.9,6.4,43,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '381'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '16.8'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '2.0'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '6.4'}, {'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0'}]","[90, 117, 119, 127, 35, 214, 217]",True,1,FirstHalf,1,Pass,0,Unsuccessful,320374.0,16.8,6.4,,,,,,,,,,,,Johan Cruijff Arena,AZ Alkmaar
786,1276742662.0,381.0,43,32.0,243,89.1,94.8,43,"[{'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '470'}]","[90, 59]",True,1,FirstHalf,74,BlockedPass,1,Successful,299321.0,,,,,,,,,,,,,,Johan Cruijff Arena,AZ Alkmaar
787,2004047707.0,472.0,43,45.0,130,22.8,0.0,43,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '33.9'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '5.2'}, {'type': {'value': 107, 'displayName': 'ThrowIn'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '12.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.4'}]","[90, 211, 35, 36, 215]",True,1,FirstHalf,1,Pass,1,Successful,349932.0,33.9,5.2,,,,,,,,,,,,Johan Cruijff Arena,AZ Alkmaar
788,1216621517.0,473.0,43,46.0,130,33.7,5.5,43,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0'}, {'type': {'value': 3, 'displayName': 'HeadPass'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '5.5'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '2.9'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '36.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[90, 117, 119, 28, 138, 35, 215, 217]",True,1,FirstHalf,1,Pass,0,Unsuccessful,322163.0,36.5,5.5,,,,,,,,,,,,Johan Cruijff Arena,AZ Alkmaar
789,1491021514.0,383.0,43,47.0,243,65.4,93.2,43,[],[92],False,1,FirstHalf,49,BallRecovery,1,Successful,80137.0,,,,,,,,,,,,,,Johan Cruijff Arena,AZ Alkmaar
790,1860593543.0,384.0,43,48.0,243,66.2,93.5,43,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '71.1'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '88.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '6.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.7'}]","[90, 119, 28, 35, 37, 216, 217]",True,1,FirstHalf,1,Pass,0,Unsuccessful,80137.0,71.1,88.0,,,,,,,,,,,,Johan Cruijff Arena,AZ Alkmaar
791,1648949355.0,474.0,43,49.0,130,29.5,13.7,43,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]",[90],True,1,FirstHalf,61,BallTouch,1,Successful,22300.0,,,,,,,,,,,,,,Johan Cruijff Arena,AZ Alkmaar
792,2100184250.0,475.0,43,50.0,130,32.2,10.6,43,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]",[90],True,1,FirstHalf,61,BallTouch,1,Successful,275035.0,,,,,,,,,,,,,,Johan Cruijff Arena,AZ Alkmaar
793,1250126689.0,476.0,43,51.0,130,27.6,12.8,43,[],[92],False,1,FirstHalf,49,BallRecovery,1,Successful,22300.0,,,,,,,,,,,,,,Johan Cruijff Arena,AZ Alkmaar
794,1638659177.0,478.0,43,52.0,130,27.0,2.9,43,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '35.3'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '8.6'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '9.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[90, 116, 29, 35, 36, 215, 217]",True,1,FirstHalf,1,Pass,1,Successful,22300.0,35.3,8.6,,,,,,,,,,,,Johan Cruijff Arena,AZ Alkmaar
795,2031273838.0,479.0,43,53.0,130,35.3,8.6,43,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '35.8'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '2.8'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.8'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '4.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[90, 116, 29, 35, 37, 215, 217]",True,1,FirstHalf,1,Pass,1,Successful,275035.0,35.8,2.8,,,,,,,,,,,,Johan Cruijff Arena,AZ Alkmaar
796,1619211853.0,481.0,43,54.0,130,35.8,2.8,43,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[90, 68]",True,1,FirstHalf,61,BallTouch,0,Unsuccessful,322163.0,,,,,,,,,,,,,,Johan Cruijff Arena,AZ Alkmaar
797,2095960009.0,386.0,44,2.0,243,64.4,100.0,44,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '38.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.6'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '29.4'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '84.1'}, {'type': {'value': 107, 'displayName': 'ThrowIn'}}]","[90, 211, 34, 37, 215]",True,1,FirstHalf,1,Pass,1,Successful,301027.0,38.9,84.1,,,,,,,,,,,,Johan Cruijff Arena,AZ Alkmaar
798,1397776873.0,387.0,44,3.0,243,34.0,81.0,44,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '35.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.5'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '31.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '27.6'}]","[90, 116, 29, 34, 37, 214, 217]",True,1,FirstHalf,1,Pass,1,Successful,343308.0,27.6,35.5,,,,,,,,,,,,Johan Cruijff Arena,AZ Alkmaar
799,1942668366.0,388.0,44,8.0,243,34.3,36.1,44,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '36.1'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '47.9'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '14.3'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[90, 116, 29, 35, 215, 217]",True,1,FirstHalf,1,Pass,1,Successful,109109.0,47.9,36.1,,,,,,,,,,,,Johan Cruijff Arena,AZ Alkmaar
800,1149062175.0,389.0,44,14.0,243,44.5,30.1,44,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '68.7'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.2'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '24.4'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '33.7'}]","[90, 116, 126, 34, 36, 214, 217]",True,1,FirstHalf,1,Pass,1,Successful,322148.0,24.4,68.7,,,,,,,,,,,,Johan Cruijff Arena,AZ Alkmaar
801,1960349609.0,390.0,44,16.0,243,24.4,68.7,44,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '24.9'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '9.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '40.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.0'}]","[90, 116, 29, 34, 37, 214, 217]",True,1,FirstHalf,1,Pass,1,Successful,343308.0,9.0,40.9,,,,,,,,,,,,Johan Cruijff Arena,AZ Alkmaar
802,1081957592.0,391.0,44,19.0,243,7.9,31.8,44,"[{'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '15.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.1'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '50.0'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '54.4'}]","[90, 118, 116, 126, 35, 37, 215, 217]",True,1,FirstHalf,1,Pass,1,Successful,83824.0,54.4,15.9,,,,,,,,,,,,Johan Cruijff Arena,AZ Alkmaar
803,1487514542.0,392.0,44,23.0,243,54.4,15.9,44,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '9.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.2'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '29.1'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '57.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[90, 118, 116, 29, 35, 36, 215, 217]",True,1,FirstHalf,1,Pass,1,Successful,343196.0,57.4,29.1,,,,,,,,,,,,Johan Cruijff Arena,AZ Alkmaar
804,1402411662.0,393.0,44,25.0,243,57.4,29.1,44,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[90, 68]",True,1,FirstHalf,61,BallTouch,0,Unsuccessful,289252.0,,,,,,,,,,,,,,Johan Cruijff Arena,AZ Alkmaar
805,2066486758.0,484.0,44,26.0,130,34.4,57.9,44,[],[92],False,1,FirstHalf,49,BallRecovery,1,Successful,320374.0,,,,,,,,,,,,,,Johan Cruijff Arena,AZ Alkmaar
806,1170044395.0,485.0,44,27.0,130,33.3,57.9,44,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '52.8'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '12.3'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '22.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.3'}]","[90, 116, 29, 34, 37, 214, 217]",True,1,FirstHalf,1,Pass,1,Successful,320374.0,12.3,52.8,,,,,,,,,,,,Johan Cruijff Arena,AZ Alkmaar
807,2004030748.0,486.0,44,29.0,130,12.3,52.8,44,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '67.5'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '62.4'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '86.6'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}]","[90, 119, 127, 35, 36, 216, 217]",True,1,FirstHalf,1,Pass,0,Unsuccessful,260843.0,67.5,86.6,,,,,,,,,,,,Johan Cruijff Arena,AZ Alkmaar
808,1680697376.0,394.0,44,32.0,243,31.2,11.7,44,[],[92],False,1,FirstHalf,49,BallRecovery,1,Successful,81247.0,,,,,,,,,,,,,,Johan Cruijff Arena,AZ Alkmaar
809,1171279138.0,395.0,44,33.0,243,31.2,11.7,44,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.6'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '8.5'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '27.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '32.4'}]","[90, 116, 29, 34, 36, 214, 217]",True,1,FirstHalf,1,Pass,1,Successful,81247.0,8.5,32.4,,,,,,,,,,,,Johan Cruijff Arena,AZ Alkmaar
810,1206858862.0,396.0,44,36.0,243,8.5,32.4,44,"[{'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.2'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '42.2'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '89.4'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '24.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[90, 116, 126, 35, 36, 214, 217]",True,1,FirstHalf,1,Pass,1,Successful,83824.0,24.5,89.4,,,,,,,,,,,,Johan Cruijff Arena,AZ Alkmaar
811,1430417443.0,397.0,44,41.0,243,28.3,90.6,44,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '8.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.5'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '21.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '86.5'}]","[90, 116, 29, 34, 37, 214, 217]",True,1,FirstHalf,1,Pass,1,Successful,301027.0,21.2,86.5,,,,,,,,,,,,Johan Cruijff Arena,AZ Alkmaar
812,2075654866.0,398.0,44,46.0,243,25.7,84.7,44,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '73.0'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '13.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.7'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '36.1'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[90, 116, 29, 35, 37, 215, 217]",True,1,FirstHalf,1,Pass,1,Successful,343308.0,36.1,73.0,,,,,,,,,,,,Johan Cruijff Arena,AZ Alkmaar
813,1844911501.0,399.0,44,50.0,243,39.0,75.2,44,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '487'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 286, 'displayName': 'Offensive'}}]","[90, 69]",True,1,FirstHalf,50,Dispossessed,1,Successful,299321.0,,,,,,,,,,,,,,Johan Cruijff Arena,AZ Alkmaar
814,1687047049.0,487.0,44,50.0,130,61.0,24.8,44,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '399'}, {'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[90, 141]",True,1,FirstHalf,7,Tackle,0,Unsuccessful,22300.0,,,,,,,,,,,,,,Johan Cruijff Arena,AZ Alkmaar
815,1086558595.0,400.0,44,53.0,243,28.3,80.2,44,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '14.3'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '45.2'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '34.2'}]","[90, 116, 123, 126, 35, 37, 215, 217]",True,1,FirstHalf,1,Pass,1,Successful,299321.0,34.2,14.3,,,,,,,,,,,,Johan Cruijff Arena,AZ Alkmaar
816,2078518174.0,401.0,44,56.0,243,36.4,11.7,44,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '28.9'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '29.8'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '13.6'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.1'}]","[90, 116, 29, 34, 36, 214, 217]",True,1,FirstHalf,1,Pass,1,Successful,81247.0,29.8,28.9,,,,,,,,,,,,Johan Cruijff Arena,AZ Alkmaar
817,2125266773.0,402.0,44,58.0,243,31.6,27.7,44,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '37.3'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '26.8'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.2'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '6.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[90, 116, 29, 35, 37, 215, 217]",True,1,FirstHalf,1,Pass,1,Successful,67063.0,37.3,26.8,,,,,,,,,,,,Johan Cruijff Arena,AZ Alkmaar
818,1124932060.0,403.0,44,59.0,243,37.3,26.8,44,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '13.6'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.6'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '28.3'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '46.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[90, 116, 29, 34, 36, 214, 217]",True,1,FirstHalf,1,Pass,1,Successful,322148.0,13.6,46.7,,,,,,,,,,,,Johan Cruijff Arena,AZ Alkmaar
819,1871129620.0,404.0,45,7.0,243,0.0,0.0,45,[],[],False,1,FirstHalf,30,End,1,Successful,,,,,,,,,,,,,,,Johan Cruijff Arena,AZ Alkmaar
820,1332464088.0,488.0,45,7.0,130,0.0,0.0,45,[],[],False,1,FirstHalf,30,End,1,Successful,,,,,,,,,,,,,,,Johan Cruijff Arena,AZ Alkmaar
821,1851700001.0,409.0,45,0.0,243,0.0,0.0,46,[],[],False,2,SecondHalf,32,Start,1,Successful,,,,,,,,,,,,,,,Johan Cruijff Arena,AZ Alkmaar
822,1880068763.0,496.0,45,0.0,130,0.0,0.0,46,[],[],False,2,SecondHalf,32,Start,1,Successful,,,,,,,,,,,,,,,Johan Cruijff Arena,AZ Alkmaar
823,1114964023.0,410.0,45,1.0,243,49.9,50.1,46,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '55.8'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '20.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '30.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.0'}]","[90, 116, 29, 34, 36, 214, 217]",True,2,SecondHalf,1,Pass,1,Successful,322148.0,30.3,55.8,,,,,,,,,,,,Johan Cruijff Arena,AZ Alkmaar
