,Player,Nation,Pos,Squad,Age,Born,MP_Playing Time,Min_Playing Time,Mn/MP_Playing Time,Min%_Playing Time,90s_Playing Time,Starts_Playing Time,Mn/Start_Starts,Compl_Starts,Subs_Subs,Mn/Sub_Subs,unSub_Subs,PPM_Team Success,onG_Team Success,onGA_Team Success,+/-_Team Success,+/-90_Team Success,On-Off_Team Success,onxG_Team Success (xG),onxGA_Team Success (xG),xG+/-_Team Success (xG),xG+/-90_Team Success (xG),On-Off_Team Success (xG)
295,Munir El Haddadi,ma  MAR,"FW,MF",Sevilla,25,1995,16,474,30,13.9,5.3,4,55,0,12,21,16,1.94,14,8,+6,+1.14,+0.62,7.2,6.8,+0.4,+0.08,-0.06
296,Taichi Hara,jp  JPN,FW,Alavés,22,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,
297,Varazdat Haroyan,am  ARM,DF,Cádiz,28,1992,17,1437,85,42.0,16.0,16,87,13,1,53,8,0.82,13,27,-14,-0.88,-0.79,15.6,25.3,-9.8,-0.61,-0.61
298,Eden Hazard,be  BEL,"FW,MF",Real Madrid,30,1991,18,717,40,21.0,8.0,7,74,1,11,18,11,1.89,11,10,+1,+0.13,-1.47,15.7,9.5,+6.2,+0.78,-0.03
299,Kike Hermoso,es  ESP,DF,Betis,21,1999,1,90,90,2.6,1.0,1,90,1,0,,2,3.00,3,1,+2,+2.00,+1.46,2.8,0.9,+1.9,+1.88,+1.65
300,Mario Hermoso,es  ESP,DF,Atlético Madrid,26,1995,26,1865,72,54.5,20.7,21,82,13,5,30,6,1.63,34,31,+3,+0.14,-0.95,33.4,19.0,+14.4,+0.69,+0.38
301,Aridane Hernández,gq  EQG,DF,Osasuna,32,1989,15,1159,77,33.9,12.9,12,88,11,3,33,6,1.40,16,22,-6,-0.47,-0.15,15.8,20.6,-4.8,-0.37,-0.23
302,Luis Hernández,es  ESP,DF,Cádiz,32,1989,16,1366,85,39.9,15.2,15,90,15,1,16,0,1.31,15,13,+2,+0.13,+0.92,22.9,15.2,+7.7,+0.51,+1.28
303,Mario Hernández,es  ESP,"DF,FW",Rayo Vallecano,22,1999,9,395,44,11.5,4.4,5,72,2,4,9,26,1.33,6,6,0,0.00,+0.33,5.1,4.1,+0.9,+0.22,+0.30
304,Héctor Herrera,mx  MEX,MF,Atlético Madrid,31,1990,21,859,41,25.1,9.5,8,79,4,13,18,9,1.67,17,9,+8,+0.84,+0.35,13.7,10.1,+3.6,+0.38,-0.20
305,Sergio Herrera,es  ESP,GK,Osasuna,28,1993,36,3240,90,94.7,36.0,36,90,36,0,,1,1.28,36,48,-12,-0.33,+0.67,38.9,45.9,-7.0,-0.19,+0.52
306,Yangel Herrera,ve  VEN,MF,Espanyol,23,1998,23,1645,72,48.1,18.3,19,80,10,4,30,1,1.09,17,24,-7,-0.38,-0.08,16.0,28.0,-12.0,-0.66,-0.42
307,Matthew Hoppe,us  USA,"FW,MF",Mallorca,20,2001,5,131,26,3.8,1.5,1,58,0,4,18,20,0.20,1,5,-4,-2.75,-2.12,1.5,3.2,-1.7,-1.15,-0.91
308,Robert Ibáñez,es  ESP,"MF,FW",Osasuna,28,1993,4,93,23,2.7,1.0,1,57,0,3,12,10,0.75,3,4,-1,-0.97,-0.62,1.8,2.2,-0.4,-0.40,-0.18
309,Vicente Iborra,es  ESP,MF,Villarreal,33,1988,20,1034,52,30.2,11.5,12,80,8,8,9,18,2.05,24,10,+14,+1.22,+0.77,27.2,16.6,+10.6,+0.92,+0.69
310,Iglesias,es  ESP,DF,Getafe,23,1998,20,719,36,21.0,8.0,7,73,2,13,16,18,0.75,7,14,-7,-0.88,-0.84,7.3,9.7,-2.4,-0.30,-0.09
311,Borja Iglesias,es  ESP,FW,Betis,28,1993,33,1573,48,46.0,17.5,18,72,2,15,18,4,1.61,30,18,+12,+0.69,+0.20,26.6,22.2,+4.4,+0.25,-0.03
312,Asier Illarramendi,es  ESP,MF,Real Sociedad,31,1990,8,374,47,10.9,4.2,6,61,0,2,4,14,1.63,4,5,-1,-0.24,-0.36,6.8,3.3,+3.6,+0.86,+0.56
313,Nikita Iosifov,ru  RUS,MF,Villarreal,20,2001,1,1,1,0.0,0.0,0,,0,1,1,5,3.00,0,0,0,0.00,-0.68,0.1,0.0,+0.1,+7.86,+7.42
314,Iru,es  ESP,GK,Athletic Club,22,1998,0,,,,,0,,0,0,,1,,,,,,,,,,,
315,Alexander Isak,se  SWE,FW,Real Sociedad,21,1999,32,2140,67,62.6,23.8,26,76,5,6,27,1,1.56,21,21,0,0.00,-0.21,35.6,26.4,+9.2,+0.39,+0.07
316,Isco,es  ESP,"MF,FW",Real Madrid,29,1992,14,331,24,9.7,3.7,3,62,0,11,13,14,2.21,11,2,+9,+2.45,+1.28,8.6,3.6,+5.0,+1.35,+0.61
317,Nicolas Jackson,sn  SEN,"FW,MF",Villarreal,20,2001,9,165,18,4.8,1.8,0,,0,9,18,2,1.89,3,3,0,0.00,-0.72,3.4,3.3,+0.1,+0.04,-0.42
318,Guillem Jaime,es  ESP,DF,Barcelona,22,1999,0,,,,,0,,0,0,,2,,,,,,,,,,,
319,Jakub Jankto,cz  CZE,"DF,MF",Getafe,25,1996,14,587,42,17.2,6.5,6,74,3,8,18,10,0.87,9,12,-3,-0.46,-0.30,7.5,9.9,-2.4,-0.38,-0.17
320,Adnan Januzaj,be  BEL,"FW,MF",Real Sociedad,26,1995,33,1625,49,47.5,18.1,17,72,1,16,25,0,1.61,13,14,-1,-0.06,-0.26,26.2,19.7,+6.5,+0.36,0.00
321,Luis Javier Suárez,co  COL,FW,Granada,23,1997,37,2844,77,83.2,31.6,34,82,19,3,22,0,1.03,33,51,-18,-0.57,-0.73,37.0,53.8,-16.8,-0.53,-0.12
322,Álvaro Jiménez,es  ESP,"MF,FW",Cádiz,26,1995,9,234,26,6.8,2.6,1,45,0,8,24,11,0.33,2,9,-7,-2.69,-2.44,1.9,4.1,-2.2,-0.84,-0.62
323,Pere Joan,es  ESP,GK,Mallorca,19,2002,0,,,,,0,,0,0,,3,,,,,,,,,,,
324,Joaquín,es  ESP,"FW,MF",Betis,40,1981,21,471,22,13.8,5.2,2,72,0,19,17,12,1.57,12,5,+7,+1.34,+0.88,10.6,6.7,+3.8,+0.73,+0.54
325,John Joe,ie  IRL,MF,Getafe,17,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,
326,Jofre,es  ESP,"MF,DF",Espanyol,20,2001,3,20,7,0.6,0.2,0,,0,3,7,5,1.33,2,0,+2,+9.00,+9.40,1.6,0.7,+0.9,+4.15,+4.62
327,Frenkie de Jong,nl  NED,MF,Barcelona,24,1997,32,2476,77,72.4,27.5,30,81,17,2,28,1,2.00,49,30,+19,+0.69,-0.36,45.9,27.0,+18.9,+0.69,-0.17
328,Joan Jordán,es  ESP,MF,Sevilla,27,1994,36,2514,70,73.5,27.9,31,75,11,5,36,1,1.89,38,21,+17,+0.61,+0.01,35.9,30.1,+5.8,+0.21,+0.28
329,Filip Jörgensen,dk  DEN,GK,Villarreal,19,2002,0,,,,,0,,0,0,,14,,,,,,,,,,,
330,Josan,es  ESP,"DF,MF",Elche,31,1989,31,1211,39,35.4,13.5,10,75,4,21,22,7,1.10,17,25,-8,-0.59,-0.43,15.6,23.9,-8.2,-0.61,+0.22
331,Willian José,br  BRA,FW,Betis,29,1991,32,1604,50,46.9,17.8,19,72,3,13,18,2,1.84,30,18,+12,+0.67,+0.18,29.8,21.5,+8.3,+0.47,+0.37
332,Joseda,es  ESP,DF,Levante,20,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,
333,Joselu,es  ESP,FW,Alavés,31,1990,37,3122,84,91.3,34.7,35,87,30,2,38,0,0.84,30,58,-28,-0.81,+1.00,39.3,57.5,-18.2,-0.52,+1.06
334,Josema,es  ESP,DF,Elche,25,1996,6,183,31,5.4,2.0,1,77,0,5,21,12,1.33,3,5,-2,-0.98,-0.71,1.7,4.2,-2.5,-1.21,-0.48
335,Luka Jović,rs  SRB,FW,Real Madrid,23,1997,15,369,25,10.8,4.1,1,60,0,14,22,12,2.07,13,2,+11,+2.68,+1.56,11.4,6.3,+5.1,+1.25,+0.50
336,Miguel Juan Llambrich,es  ESP,DF,Espanyol,25,1996,2,70,35,2.0,0.8,1,57,0,1,13,27,1.50,0,2,-2,-2.57,-2.28,0.4,0.8,-0.4,-0.48,-0.05
337,José Juan Macías,mx  MEX,"FW,MF",Getafe,21,1999,7,201,29,5.9,2.2,2,56,0,5,18,4,0.14,1,4,-3,-1.34,-1.20,2.1,3.5,-1.3,-0.60,-0.39
338,Juanlu,es  ESP,MF,Sevilla,17,2003,0,,,,,0,,0,0,,3,,,,,,,0.0,0.2,-0.2,-3.55,-3.69
339,Juanmi,es  ESP,FW,Betis,28,1993,33,2131,65,62.3,23.7,26,75,2,7,27,3,1.67,42,21,+21,+0.89,+0.82,37.8,24.7,+13.1,+0.55,+0.75
340,Lago Junior,ci  CIV,"FW,MF",Mallorca,30,1990,6,177,30,5.2,2.0,1,75,0,5,20,7,1.00,1,8,-7,-3.56,-3.00,1.9,4.8,-2.9,-1.47,-1.26
341,Vinicius Júnior,br  BRA,FW,Real Madrid,21,2000,35,2690,77,78.7,29.9,30,86,15,5,21,0,2.34,65,22,+43,+1.44,+0.70,61.1,35.0,+26.1,+0.87,+0.31
342,Jutglà,es  ESP,FW,Barcelona,22,1999,6,301,50,8.8,3.3,4,73,1,2,4,2,2.00,6,3,+3,+0.90,+0.12,7.1,3.2,+3.9,+1.16,+0.47
343,Jens Jønsson,dk  DEN,MF,Cádiz,28,1993,22,1303,59,38.1,14.5,17,68,1,5,31,11,0.86,9,19,-10,-0.69,-0.44,14.3,23.3,-9.0,-0.62,-0.59
344,Cheikh Kané Sarr,sn  SEN,GK,Granada,21,2000,0,,,,,0,,0,0,,6,,,,,,,,,,,
345,Lee Kangin,kr  KOR,"MF,FW",Mallorca,20,2001,30,1411,47,41.3,15.7,15,73,2,15,21,3,0.80,16,27,-11,-0.70,+0.02,18.2,20.7,-2.5,-0.16,+0.19
346,Jon Karrikaburu,es  ESP,FW,Real Sociedad,18,2002,0,,,,,0,,0,0,,2,,,,,,,,,,,
347,Kike,es  ESP,FW,Osasuna,31,1989,33,1862,56,54.4,20.7,18,83,8,15,25,1,1.27,20,30,-10,-0.48,-0.25,23.8,25.1,-1.3,-0.06,+0.35
348,Giorgi Kochorashvili,ge  GEO,MF,Levante,22,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,
349,Koba Koindredi,fr  FRA,MF,Valencia,19,2001,10,181,18,5.3,2.0,1,51,0,9,14,14,0.90,5,5,0,0.00,+0.14,3.5,5.1,-1.5,-0.75,-0.64
350,Koke,es  ESP,MF,Atlético Madrid,29,1992,31,2508,81,73.3,27.9,29,85,23,2,28,1,1.77,50,34,+16,+0.57,-0.02,43.9,27.0,+16.9,+0.61,+0.31
351,Luca Koleosho,ca  CAN,FW,Espanyol,16,2004,1,1,1,0.0,0.0,0,,0,1,1,0,1.00,0,0,0,0.00,+0.34,0.0,0.6,-0.6,-50.30,-49.88
352,Geoffrey Kondogbia,cf  CTA,"MF,DF",Atlético Madrid,28,1993,28,1882,67,55.0,20.9,21,82,13,7,24,1,1.71,33,24,+9,+0.43,-0.33,29.0,23.1,+5.9,+0.28,-0.54
353,Jules Koundé,fr  FRA,DF,Sevilla,22,1998,32,2736,86,80.0,30.4,31,87,28,1,33,0,1.81,45,25,+20,+0.66,+0.26,39.7,36.8,+2.9,+0.10,-0.19
354,Toni Kroos,de  GER,MF,Real Madrid,31,1990,28,2103,75,61.5,23.4,25,81,15,3,22,2,2.14,37,18,+19,+0.81,-1.24,44.8,27.3,+17.5,+0.75,-0.15
355,Takefusa Kubo,jp  JPN,"FW,MF",Mallorca,20,2001,28,1605,57,46.9,17.8,17,78,3,11,26,1,1.04,20,33,-13,-0.73,-0.03,22.8,25.4,-2.7,-0.15,+0.23
356,Adrián de la Fuente,es  ESP,DF,Villarreal,22,1999,0,,,,,0,,0,0,,2,,,,,,,,,,,
357,Víctor Laguardia,es  ESP,DF,Alavés,31,1989,34,3042,89,88.9,33.8,34,89,32,0,,2,0.88,31,56,-25,-0.74,+1.40,38.6,54.2,-15.6,-0.46,+1.41
358,Diego Lainez,mx  MEX,FW,Betis,21,2000,7,140,20,4.1,1.6,1,45,0,6,16,20,2.00,1,2,-1,-0.64,-1.27,2.0,2.7,-0.7,-0.47,-0.77
359,Manu Lama,es  ESP,DF,Atlético Madrid,20,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,
360,Érik Lamela,ar  ARG,"FW,MF",Sevilla,29,1992,20,1015,51,29.7,11.3,10,69,2,10,33,1,1.85,19,5,+14,+1.24,+0.90,18.5,10.9,+7.6,+0.68,+0.77
361,Latasa,es  ESP,FW,Real Madrid,20,2001,1,9,9,0.3,0.1,0,,0,1,9,2,1.00,0,0,0,0.00,-1.29,0.3,0.2,+0.1,+0.89,+0.08
362,Toni Lato,es  ESP,DF,Valencia,23,1997,11,590,54,17.3,6.6,7,62,3,4,39,4,1.09,5,9,-4,-0.61,-0.58,7.2,7.4,-0.2,-0.03,+0.14
363,Robin Le Normand,fr  FRA,DF,Real Sociedad,24,1996,37,3330,90,97.4,37.0,37,90,37,0,,0,1.59,37,37,0,0.00,-3.00,55.0,43.0,+12.1,+0.33,-1.38
364,Antonio Leal,es  ESP,DF,Levante,22,1999,0,,,,,0,,0,0,,4,,,,,,,,,,,
365,Benjamin Lecomte,fr  FRA,GK,Atlético Madrid,30,1991,0,,,0.0,0.0,0,,0,0,,35,3.00,4,3,+1,,,,,,,
366,Jeremías Ledesma,ar  ARG,GK,Cádiz,28,1993,38,3420,90,100.0,38.0,38,90,38,0,,0,1.03,35,51,-16,-0.42,,45.1,55.0,-9.9,-0.26,
367,Wu Lei,cn  CHN,"FW,MF",Espanyol,29,1991,23,474,21,13.9,5.3,4,52,0,19,14,14,1.22,2,7,-5,-0.95,-0.70,5.5,8.0,-2.5,-0.47,-0.04
368,Florian Lejeune,fr  FRA,DF,Alavés,30,1991,30,2699,90,78.9,30.0,30,90,29,0,,2,0.83,28,54,-26,-0.87,+0.13,34.6,49.6,-15.0,-0.50,+0.55
369,Iñigo Lekue,es  ESP,DF,Athletic Club,28,1993,25,1925,77,56.3,21.4,22,84,18,3,28,8,1.20,19,23,-4,-0.19,-0.85,27.1,28.2,-1.2,-0.05,-0.78
370,Thomas Lemar,fr  FRA,MF,Atlético Madrid,25,1995,24,1440,60,42.1,16.0,17,71,5,7,34,0,1.88,25,25,0,0.00,-1.00,25.0,17.5,+7.5,+0.47,-0.10
371,Ruben Lendinez,es  ESP,DF,Valencia,18,2003,4,137,34,4.0,1.5,1,90,1,3,16,7,0.75,2,6,-4,-2.63,-2.60,1.9,3.9,-1.9,-1.26,-1.16
372,Clément Lenglet,fr  FRA,DF,Barcelona,26,1995,21,826,39,24.2,9.2,7,87,5,14,16,14,1.81,13,12,+1,+0.11,-0.90,13.8,10.4,+3.4,+0.37,-0.48
373,Javier Llabrés,es  ESP,"FW,MF",Mallorca,18,2002,5,132,26,3.9,1.5,1,73,0,4,15,16,0.00,0,2,-2,-1.36,-0.68,2.2,1.2,+1.1,+0.74,+1.05
374,Marcos Llorente,es  ESP,"MF,DF",Atlético Madrid,26,1995,29,2447,84,71.5,27.2,29,84,20,0,,0,1.93,40,26,+14,+0.51,-0.23,37.0,29.6,+7.4,+0.27,-0.89
375,Giovani Lo Celso,ar  ARG,"FW,MF",Villarreal,25,1996,16,994,62,29.1,11.0,11,77,4,5,30,0,1.69,19,10,+9,+0.81,+0.18,17.6,16.4,+1.2,+0.10,-0.47
376,Julen Lobete,es  ESP,"FW,MF",Real Sociedad,20,2000,13,284,22,8.3,3.2,2,73,1,11,13,9,1.92,6,4,+2,+0.63,+0.61,5.1,3.9,+1.2,+0.37,+0.01
377,Renan Lodi,br  BRA,DF,Atlético Madrid,23,1998,29,1181,41,34.5,13.1,13,63,3,16,23,7,1.86,17,13,+4,+0.30,-0.42,17.1,12.1,+5.0,+0.38,-0.22
378,Alberto López,es  ESP,GK,Sevilla,17,2003,0,,,,,0,,0,0,,3,,,,,,,,,,,
379,David López,es  ESP,"MF,DF",Espanyol,31,1989,18,743,41,21.7,8.3,8,72,1,10,17,8,1.22,4,7,-3,-0.36,-0.03,7.4,13.6,-6.2,-0.76,-0.41
380,Javi López,es  ESP,DF,Alavés,19,2002,9,462,51,13.5,5.1,4,87,3,5,23,21,0.11,3,12,-9,-1.75,-0.99,4.8,9.0,-4.2,-0.81,-0.23
381,Jesús López,es  ESP,GK,Elche,18,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,
382,Luis López,es  ESP,GK,Real Madrid,20,2001,0,,,,,0,,0,0,,8,,,,,,,,,,,
383,Unai López,es  ESP,MF,Rayo Vallecano,25,1995,27,1160,43,33.9,12.9,13,67,3,14,21,0,1.37,14,24,-10,-0.78,-0.74,18.1,19.1,-1.0,-0.08,-0.05
384,Mamadou Loum,sn  SEN,MF,Alavés,24,1996,32,2312,72,67.6,25.7,26,84,16,6,23,0,0.91,27,43,-16,-0.62,+0.84,30.8,43.3,-12.5,-0.49,+0.40
385,Anthony Lozano,hn  HON,"FW,MF",Cádiz,28,1993,31,1672,54,48.9,18.6,21,71,4,10,18,2,1.10,21,25,-4,-0.22,+0.40,22.6,24.5,-1.9,-0.10,+0.31
386,Florentino Luís,pt  POR,MF,Getafe,21,1999,22,992,45,29.0,11.0,9,85,4,13,18,13,1.23,7,15,-8,-0.73,-0.73,8.2,13.2,-5.0,-0.46,-0.32
387,José Luis Gayà,es  ESP,DF,Valencia,26,1995,24,1871,78,54.7,20.8,22,83,16,2,21,0,1.33,31,32,-1,-0.05,+0.18,27.0,27.7,-0.7,-0.03,+0.24
388,José Luis Morales,es  ESP,"FW,MF",Levante,34,1987,35,2719,78,79.5,30.2,31,84,20,4,30,0,0.97,41,54,-13,-0.43,+1.11,51.2,46.8,+4.4,+0.15,+0.67
389,Luismi,es  ESP,"FW,MF",Sevilla,20,2001,2,13,7,0.4,0.1,0,,0,2,7,13,1.00,0,0,0,0.00,-0.61,0.6,0.3,+0.3,+1.96,+1.83
390,Andriy Lunin,ua  UKR,GK,Real Madrid,22,1999,2,180,90,5.3,2.0,2,90,2,0,,32,0.50,1,2,-1,-0.50,-1.89,3.2,5.6,-2.4,-1.20,-2.11
391,Darwin Machís,ve  VEN,"MF,FW",Granada,28,1993,25,1376,55,40.2,15.3,16,70,3,9,28,5,0.96,18,22,-4,-0.26,+0.31,18.3,23.0,-4.7,-0.31,+0.34
392,Pablo Maffeo,es  ESP,DF,Mallorca,24,1997,35,2945,84,86.1,32.7,35,84,26,0,,0,1.11,33,47,-14,-0.43,+2.04,35.1,45.9,-10.8,-0.33,-0.44
393,Nemanja Maksimović,rs  SRB,MF,Getafe,26,1995,35,2936,84,85.8,32.6,34,86,26,1,17,1,0.97,25,37,-12,-0.37,-1.11,26.8,34.4,-7.7,-0.24,-0.03
394,Hugo Mallo,es  ESP,DF,Celta Vigo,30,1991,21,1826,87,53.4,20.3,21,87,17,0,,1,1.24,23,25,-2,-0.10,-0.21,25.2,25.2,0.0,0.00,+0.16
395,Mickael Malsa,mq  MTQ,MF,Levante,25,1995,26,1143,44,33.4,12.7,11,77,3,15,20,6,1.12,22,32,-10,-0.79,-0.19,21.2,24.0,-2.8,-0.22,-0.35
396,Giorgi Mamardashvili,ge  GEO,GK,Valencia,20,2000,18,1620,90,47.4,18.0,18,90,18,0,,17,1.22,18,20,-2,-0.11,+0.04,17.2,19.9,-2.6,-0.15,-0.01
397,Rey Manaj,al  ALB,FW,Barcelona,24,1997,0,,,,,0,,0,0,,3,,,,,,,,,,,
398,Reinildo Mandava,mz  MOZ,DF,Atlético Madrid,27,1994,17,1298,76,38.0,14.4,15,82,11,2,35,0,2.06,27,12,+15,+1.04,+0.74,20.5,17.7,+2.8,+0.20,-0.53
399,Aïssa Mandi,dz  ALG,DF,Villarreal,29,1991,17,1375,81,40.2,15.3,14,90,14,3,38,19,1.88,28,15,+13,+0.85,+0.28,29.9,22.4,+7.5,+0.49,+0.09
400,José Manuel,es  ESP,DF,Levante,22,1999,0,,,,,0,,0,0,,2,,,,,,,,,,,
401,Maranhão,br  BRA,"FW,MF",Valencia,24,1996,29,973,34,28.5,10.8,8,76,2,21,18,3,1.31,19,16,+3,+0.28,+0.57,14.9,13.3,+1.7,+0.15,+0.41
402,Nikola Maraš,rs  SRB,DF,Rayo Vallecano,25,1995,16,1044,65,30.5,11.6,11,87,9,5,18,17,1.25,11,18,-7,-0.60,-0.45,11.2,14.3,-3.1,-0.26,-0.31
403,Marcelo,br  BRA,DF,Real Madrid,33,1988,12,525,44,15.4,5.8,5,82,2,7,17,12,2.25,10,0,+10,+1.71,+0.50,10.3,4.5,+5.8,+1.00,+0.22
404,Marchena,es  ESP,MF,Betis,19,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,
405,Iván Marcone,ar  ARG,MF,Elche,31,1990,20,809,40,23.7,9.0,10,69,2,10,12,13,1.00,7,16,-9,-1.00,-0.90,9.7,18.0,-8.3,-0.93,-0.23
406,Óscar de Marcos,es  ESP,DF,Athletic Club,32,1989,22,1679,76,49.1,18.7,19,82,9,3,40,12,1.50,27,13,+14,+0.75,+1.11,31.4,16.9,+14.5,+0.78,+0.96
407,José Mari,es  ESP,MF,Cádiz,33,1987,11,386,35,11.3,4.3,4,64,0,7,19,4,1.73,6,3,+3,+0.70,+1.26,8.8,4.0,+4.8,+1.13,+1.56
408,José María Giménez,uy  URU,DF,Atlético Madrid,26,1995,24,2042,85,59.7,22.7,24,85,19,0,,5,2.21,39,22,+17,+0.75,+0.42,36.1,22.7,+13.4,+0.59,+0.16
409,Mariano,do  DOM,FW,Real Madrid,27,1993,9,342,38,10.0,3.8,3,77,1,6,19,15,2.11,8,4,+4,+1.05,-0.26,6.8,7.4,-0.6,-0.15,-1.06
410,Mika Màrmol,es  ESP,DF,Barcelona,19,2002,1,1,1,0.0,0.0,0,,0,1,1,1,1.00,0,0,0,0.00,-0.79,0.0,0.0,0.0,0.00,-0.73
411,Unai Marrero,es  ESP,GK,Real Sociedad,19,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,
412,Roger Martí,es  ESP,FW,Levante,30,1991,29,2115,73,61.8,23.5,25,81,12,4,23,0,1.00,27,42,-15,-0.64,+0.05,31.2,36.1,-4.9,-0.21,-0.56
413,Anthony Martial,fr  FRA,"FW,MF",Sevilla,25,1995,9,490,54,14.3,5.4,7,61,0,2,31,0,1.22,7,2,+5,+0.92,+0.37,5.3,5.0,+0.3,+0.05,-0.10
414,Martín,es  ESP,MF,Cádiz,22,1999,6,115,19,3.4,1.3,1,54,0,5,12,7,0.33,1,1,0,0.00,+0.44,0.8,1.4,-0.6,-0.48,-0.23
415,Ander Martin,es  ESP,"FW,MF",Real Sociedad,20,2000,5,88,18,2.6,1.0,1,58,0,4,8,8,1.40,2,2,0,0.00,-0.08,1.6,1.6,0.0,-0.03,-0.40
416,Andrés Martín,es  ESP,"FW,MF",Rayo Vallecano,22,1999,7,186,27,5.4,2.1,1,73,0,6,19,13,1.00,0,4,-4,-1.94,-1.74,2.3,5.9,-3.6,-1.75,-1.81
417,Carlos Martín,es  ESP,DF,Atlético Madrid,19,2002,1,6,6,0.2,0.1,0,,0,1,6,9,3.00,1,0,+1,+15.00,+14.45,0.5,0.1,+0.4,+5.86,+5.34
418,Iván Martín,es  ESP,"MF,FW",Alavés,22,1999,6,166,28,4.9,1.8,2,45,0,4,19,15,0.83,2,4,-2,-1.08,-0.20,1.5,2.9,-1.4,-0.75,-0.14
419,Iñigo Martínez,es  ESP,DF,Athletic Club,30,1991,27,2341,87,68.5,26.0,26,88,23,1,45,0,1.70,28,18,+10,+0.38,+0.63,34.3,29.0,+5.4,+0.21,-0.26
420,Javi Martínez,es  ESP,"MF,FW",Osasuna,21,1999,26,879,34,25.7,9.8,9,67,1,17,16,12,1.46,13,16,-3,-0.31,+0.08,11.1,15.5,-4.4,-0.45,-0.30
421,Pablo Martínez,es  ESP,MF,Levante,23,1998,13,656,50,19.2,7.3,7,72,2,6,25,5,0.46,5,15,-10,-1.37,-0.88,11.1,10.8,+0.2,+0.03,+0.03
422,Pau Martínez,es  ESP,FW,Osasuna,20,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,
423,Roger Martínez,es  ESP,MF,Espanyol,17,2004,0,,,,,0,,0,0,,2,,,,,,,,,,,
424,Omar Mascarell,es  ESP,MF,Elche,28,1993,32,2493,78,72.9,27.7,30,82,15,2,17,2,1.13,28,39,-11,-0.40,-0.30,25.1,45.8,-20.8,-0.75,+0.01
425,Jaime Mata,es  ESP,FW,Getafe,32,1988,22,672,31,19.6,7.5,4,68,0,18,22,3,0.91,5,9,-4,-0.54,-0.40,6.4,10.5,-4.2,-0.56,-0.41
426,Luís Maximiano,pt  POR,GK,Granada,22,1999,35,3136,90,91.7,34.8,35,90,34,0,,2,1.03,43,55,-12,-0.34,+1.24,42.3,58.8,-16.5,-0.47,+0.48
427,Borja Mayoral,es  ESP,FW,Getafe,24,1997,18,1044,58,30.5,11.6,11,76,2,7,30,0,1.17,13,10,+3,+0.26,+0.68,12.3,10.8,+1.5,+0.13,+0.52
428,Jordi Mboula,es  ESP,FW,Mallorca,22,1999,11,434,39,12.7,4.8,5,68,0,6,16,10,1.09,4,6,-2,-0.41,+0.34,4.9,6.4,-1.5,-0.32,-0.06
429,Oscar Medina,,GK,Alavés,,,0,,,,,0,,0,0,,1,,,,,,,,,,,
430,Fernando Medrano,es  ESP,DF,Celta Vigo,21,2000,0,,,,,0,,0,0,,6,,,,,,,,,,,
431,Óscar Melendo,es  ESP,"MF,FW",Espanyol,23,1997,21,990,47,28.9,11.0,14,59,0,7,24,17,0.95,16,20,-4,-0.36,-0.03,14.7,16.9,-2.3,-0.21,+0.33
432,Gonzalo Melero,es  ESP,MF,Levante,27,1994,29,1692,58,49.5,18.8,20,73,6,9,26,1,0.97,25,39,-14,-0.74,-0.17,26.9,31.4,-4.5,-0.24,-0.49
433,Memphis,nl  NED,FW,Barcelona,27,1994,28,1851,66,54.1,20.6,20,85,15,8,19,1,1.75,31,21,+10,+0.49,-0.66,34.7,22.7,+12.1,+0.59,-0.32
434,José Menargues,es  ESP,DF,Valencia,19,2002,0,,,,,0,,0,0,,5,,,,,,,,,,,
435,Tomás Mendes,es  ESP,MF,Alavés,16,2004,1,9,9,0.3,0.1,0,,0,1,9,5,0.00,0,0,0,0.00,+0.90,0.0,0.5,-0.5,-4.89,-4.28
436,Brais Méndez,es  ESP,MF,Celta Vigo,24,1997,37,3021,82,88.3,33.6,36,83,20,1,45,0,1.22,38,33,+5,+0.15,+1.28,39.8,40.7,-0.9,-0.03,+0.41
437,Édgar Méndez,es  ESP,"FW,MF",Alavés,31,1990,32,1614,50,47.2,17.9,17,73,3,15,25,0,0.78,19,35,-16,-0.89,0.00,20.7,32.2,-11.5,-0.64,-0.05
438,Ferland Mendy,fr  FRA,DF,Real Madrid,26,1995,22,1734,79,50.7,19.3,20,84,14,2,24,2,2.36,41,12,+29,+1.51,+0.44,42.3,22.2,+20.1,+1.04,+0.48
439,Fran Mérida,es  ESP,MF,Espanyol,31,1990,10,266,27,7.8,3.0,3,58,0,7,13,24,0.91,1,6,-5,-1.69,-1.46,2.7,4.4,-1.7,-0.58,-0.16
440,Mikel Merino,es  ESP,MF,Real Sociedad,25,1996,34,2890,85,84.5,32.1,33,87,26,1,20,0,1.79,40,24,+16,+0.50,+2.71,49.5,36.3,+13.3,+0.41,+0.33
