,Player,Nation,Pos,Squad,Age,Born,90s,Cmp_Total,Att_Total,Cmp%_Total,TotDist_Total,PrgDist_Total,Cmp_Short,Att_Short,Cmp%_Short,Cmp_Medium,Att_Medium,Cmp%_Medium,Cmp_Long,Att_Long,Cmp%_Long,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog
282,Emiliano Martínez,ar  ARG,GK,Aston Villa,28-225,1992,30.0,654,1016,64.4,22691,14934,70,70,100.0,301,302,99.7,281,641,43.8,0,0.2,-0.2,2,19,0,0,0
283,Arthur Masuaku,cd  COD,"DF,FW",West Ham,27-159,1993,11.2,442,552,80.1,7513,2551,245,272,90.1,151,190,79.5,41,66,62.1,2,1.9,+0.1,13,25,16,10,39
284,Juan Mata,es  ESP,FW,Manchester Utd,32-352,1988,3.8,160,193,82.9,2459,608,98,107,91.6,45,54,83.3,15,25,60.0,2,0.8,+1.2,8,13,3,1,15
285,Jean-Philippe Mateta,fr  FRA,FW,Crystal Palace,23-291,1997,2.0,27,40,67.5,308,64,22,24,91.7,4,13,30.8,0,0,,0,0.0,0.0,1,1,0,0,3
286,Nemanja Matić,rs  SRB,MF,Manchester Utd,32-257,1988,10.2,736,807,91.2,13908,3807,290,309,93.9,348,375,92.8,89,107,83.2,0,0.3,-0.3,6,74,8,2,72
287,Joël Matip,cm  CMR,DF,Liverpool,29-250,1991,7.7,466,527,88.4,10054,2584,127,136,93.4,256,271,94.5,80,114,70.2,2,1.0,+1.0,2,30,1,0,15
288,Neal Maupay,fr  FRA,"FW,MF",Brighton,24-244,1996,24.7,440,567,77.6,6802,1194,224,270,83.0,163,192,84.9,28,50,56.0,2,3.4,-1.4,29,29,23,3,36
289,James McArthur,sco  SCO,MF,Crystal Palace,33-190,1987,16.3,627,769,81.5,11897,3424,240,276,87.0,288,327,88.1,83,128,64.8,2,0.9,+1.1,13,63,6,0,60
290,Oliver McBurnie,sco  SCO,FW,Sheffield Utd,24-315,1996,14.7,268,426,62.9,3690,1051,167,246,67.9,82,133,61.7,7,11,63.6,0,1.1,-1.1,14,21,16,0,43
291,Alex McCarthy,eng  ENG,GK,Southampton,31-133,1989,25.0,574,900,63.8,15288,9479,151,152,99.3,247,250,98.8,173,494,35.0,0,0.0,0.0,0,7,2,0,0
292,James McCarthy,ie  IRL,MF,Crystal Palace,30-154,1990,6.4,186,240,77.5,3814,769,67,79,84.8,79,95,83.2,35,54,64.8,0,0.1,-0.1,3,11,3,2,15
293,John McGinn,sco  SCO,MF,Aston Villa,26-179,1994,29.0,827,1078,76.7,17875,6042,283,331,85.5,355,432,82.2,167,263,63.5,5,2.4,+2.6,30,143,35,5,147
294,David McGoldrick,ie  IRL,"FW,MF",Sheffield Utd,33-137,1987,19.7,510,682,74.8,8467,1535,273,345,79.1,181,240,75.4,48,68,70.6,1,1.2,-0.2,12,42,16,3,46
295,Dwight McNeil,eng  ENG,MF,Burnley,21-144,1999,27.7,749,1083,69.2,15130,4345,305,355,85.9,284,359,79.1,140,296,47.3,3,4.6,-1.6,39,61,38,24,62
296,Scott McTominay,sco  SCO,MF,Manchester Utd,24-128,1996,19.0,861,987,87.2,17111,4268,317,348,91.1,409,457,89.5,122,157,77.7,1,0.8,+0.2,12,83,7,0,79
297,Ben Mee,eng  ENG,DF,Burnley,31-204,1989,23.9,645,861,74.9,14819,5707,190,225,84.4,285,337,84.6,158,277,57.0,0,0.1,-0.1,3,33,0,0,46
298,Benjamin Mendy,fr  FRA,DF,Manchester City,26-272,1994,8.5,426,528,80.7,7986,2089,158,183,86.3,215,245,87.8,50,83,60.2,0,0.0,0.0,1,22,7,2,36
299,Edouard Mendy,sn  SEN,GK,Chelsea,29-045,1992,26.0,738,868,85.0,18402,9127,175,177,98.9,361,364,99.2,198,323,61.3,0,0.0,0.0,0,4,0,0,0
300,Nampalys Mendy,sn  SEN,MF,Leicester City,28-296,1992,15.3,840,919,91.4,14486,2973,388,417,93.0,362,386,93.8,75,95,78.9,1,0.3,+0.7,5,75,0,0,48
301,Illan Meslier,fr  FRA,GK,Leeds United,21-044,2000,30.0,943,1151,81.9,24114,11645,221,223,99.1,447,453,98.7,272,472,57.6,0,0.1,-0.1,1,2,0,0,0
302,Luka Milivojević,rs  SRB,MF,Crystal Palace,30-008,1991,22.6,909,1122,81.0,18276,5622,330,374,88.2,415,485,85.6,147,223,65.9,1,1.2,-0.2,15,90,10,2,91
303,James Milner,eng  ENG,"MF,DF",Liverpool,35-101,1986,10.3,708,834,84.9,13503,3831,299,323,92.6,300,334,89.8,101,140,72.1,1,1.2,-0.2,13,69,23,5,79
304,Yerry Mina,co  COL,DF,Everton,26-204,1994,19.8,1033,1139,90.7,21392,5766,272,290,93.8,582,611,95.3,153,203,75.4,0,0.0,0.0,0,45,0,0,41
305,Tyrone Mings,eng  ENG,DF,Aston Villa,28-033,1993,28.5,1009,1284,78.6,23834,9079,228,260,87.7,560,615,91.1,212,381,55.6,2,0.6,+1.4,7,96,5,2,86
306,Tyrick Mitchell,eng  ENG,DF,Crystal Palace,21-226,1999,13.0,383,543,70.5,6353,4023,185,216,85.6,160,219,73.1,30,71,42.3,0,0.3,-0.3,2,37,8,4,43
307,Aleksandar Mitrović,rs  SRB,FW,Fulham,26-211,1994,14.5,273,355,76.9,3715,575,170,208,81.7,69,94,73.4,16,24,66.7,3,2.5,+0.5,21,12,12,1,19
308,Jakub Moder,pl  POL,DF,Brighton,22-008,1999,3.0,72,106,67.9,1072,413,45,54,83.3,24,33,72.7,3,12,25.0,0,0.1,-0.1,1,9,3,0,10
309,Jayson Molumby,ie  IRL,MF,Brighton,21-252,1999,0.0,0,1,0.0,0,0,0,0,,0,0,,0,1,0.0,0,0.0,0.0,0,0,0,0,0
310,Wes Morgan,jm  JAM,DF,Leicester City,37-084,1984,0.2,5,5,100.0,93,78,2,2,100.0,3,3,100.0,0,0,,0,0.0,0.0,0,0,0,0,2
311,Mason Mount,eng  ENG,"MF,FW",Chelsea,22-095,1999,26.3,1290,1559,82.7,22964,6236,640,703,91.0,440,508,86.6,172,259,66.4,4,5.9,-1.9,77,122,47,6,150
312,Lucas Moura,br  BRA,"FW,MF",Tottenham,28-245,1992,13.9,398,539,73.8,5962,1460,227,278,81.7,142,175,81.1,18,50,36.0,4,2.1,+1.9,12,26,11,2,41
313,Lys Mousset,fr  FRA,"FW,MF",Sheffield Utd,25-066,1996,3.0,38,48,79.2,631,93,20,26,76.9,14,17,82.4,2,3,66.7,0,0.3,-0.3,3,5,0,0,3
314,João Moutinho,pt  POR,MF,Wolves,34-219,1986,23.2,1243,1464,84.9,24891,5890,435,475,91.6,567,623,91.0,213,311,68.5,1,2.2,-1.2,37,92,14,5,97
315,Joel Mumbongo,se  SWE,FW,Burnley,22-096,1999,0.4,5,6,83.3,52,0,4,4,100.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0
316,Jacob Murphy,eng  ENG,"DF,MF",Newcastle Utd,26-050,1995,11.1,225,349,64.5,3878,1606,109,130,83.8,76,115,66.1,32,79,40.5,2,1.8,+0.2,15,15,23,9,27
317,Shkodran Mustafi,de  GER,DF,Arsenal,28-363,1992,0.5,41,48,85.4,1100,210,2,2,100.0,31,34,91.2,8,12,66.7,0,0.0,0.0,0,2,0,0,4
318,Marvelous Nakamba,zw  ZIM,MF,Aston Villa,27-086,1994,5.7,165,194,85.1,3010,717,72,81,88.9,71,79,89.9,20,32,62.5,0,0.0,0.0,1,12,0,0,6
319,Iliman Ndiaye,fr  FRA,MF,Sheffield Utd,21-267,1999,0.1,3,3,100.0,35,16,1,1,100.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,1
320,Wilfred Ndidi,ng  NGA,"MF,DF",Leicester City,24-120,1996,17.5,887,997,89.0,17096,3636,330,373,88.5,407,430,94.7,129,160,80.6,3,1.0,+2.0,11,49,2,0,38
321,Tanguy Ndombele,fr  FRA,MF,Tottenham,24-108,1996,21.3,926,1079,85.8,14845,3806,490,547,89.6,319,373,85.5,78,102,76.5,2,2.4,-0.4,16,88,19,0,91
322,Reiss Nelson,eng  ENG,FW,Arsenal,21-126,1999,0.8,17,30,56.7,319,94,9,9,100.0,6,9,66.7,2,9,22.2,0,0.0,0.0,0,2,1,0,2
323,Pedro Neto,pt  POR,"FW,MF",Wolves,21-037,2000,28.3,955,1212,78.8,15488,3290,513,561,91.4,316,389,81.2,92,185,49.7,6,6.1,-0.1,60,34,39,24,53
324,Rúben Neves,pt  POR,MF,Wolves,24-033,1997,25.1,1337,1593,83.9,31308,6743,342,392,87.2,656,732,89.6,331,437,75.7,1,1.8,-0.8,24,152,18,2,106
325,Eddie Nketiah,eng  ENG,FW,Arsenal,21-320,1999,3.7,54,69,78.3,699,64,38,48,79.2,14,18,77.8,1,1,100.0,1,0.6,+0.4,3,0,1,0,1
326,Niels Nkounkou,fr  FRA,DF,Everton,20-165,2000,0.8,24,29,82.8,441,89,13,13,100.0,7,9,77.8,4,6,66.7,0,0.0,0.0,0,2,0,0,1
327,Dan Nlundulu,eng  ENG,FW,Southampton,22-069,1999,1.2,22,31,71.0,398,55,10,15,66.7,11,12,91.7,1,1,100.0,0,0.0,0.0,1,3,1,0,2
328,Mark Noble,eng  ENG,MF,West Ham,33-342,1987,6.3,275,324,84.9,5275,1206,108,123,87.8,124,138,89.9,39,48,81.3,0,0.1,-0.1,2,24,3,1,19
329,Oliver Norwood,nir  NIR,MF,Sheffield Utd,30-003,1991,17.7,833,1065,78.2,18406,5019,263,298,88.3,387,443,87.4,177,311,56.9,0,1.2,-1.2,21,89,25,7,78
330,Jack O'Connell,eng  ENG,DF,Sheffield Utd,27-017,1994,2.0,60,77,77.9,1225,531,23,24,95.8,24,30,80.0,12,20,60.0,0,0.0,0.0,0,4,2,0,6
331,Dara O'Shea,ie  IRL,DF,West Brom,22-042,1999,21.3,513,782,65.6,11367,5449,191,224,85.3,202,283,71.4,114,248,46.0,0,0.1,-0.1,6,60,4,0,52
332,Michael Obafemi,ie  IRL,FW,Southampton,20-283,2000,0.2,3,3,100.0,22,12,3,3,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
333,Denis Odoi,be  BEL,DF,Fulham,32-323,1988,3.0,153,185,82.7,3165,1036,54,60,90.0,72,82,87.8,25,36,69.4,0,0.1,-0.1,1,11,2,1,10
334,Angelo Ogbonna,it  ITA,DF,West Ham,32-327,1988,22.7,649,776,83.6,14346,3785,146,166,88.0,374,415,90.1,118,178,66.3,0,1.0,-1.0,3,20,0,0,21
335,Robin Olsen,se  SWE,GK,Everton,31-097,1990,7.0,142,199,71.4,4967,3509,19,19,100.0,55,55,100.0,67,124,54.0,0,0.0,0.0,0,2,0,0,0
336,Josh Onomah,eng  ENG,MF,Fulham,23-353,1997,1.9,54,65,83.1,717,135,30,37,81.1,20,21,95.2,0,3,0.0,0,0.0,0.0,1,4,2,0,3
337,Divock Origi,be  BEL,FW,Liverpool,25-362,1995,2.1,47,61,77.0,586,79,27,32,84.4,15,19,78.9,0,2,0.0,0,0.2,-0.2,2,2,0,0,1
338,Ben Osborn,eng  ENG,"MF,DF",Sheffield Utd,26-253,1994,12.1,490,621,78.9,7842,3131,280,311,90.0,158,189,83.6,43,95,45.3,0,1.5,-1.5,13,45,20,8,54
339,Owen Otasowie,us  USA,MF,Wolves,19-360,2001,1.3,35,47,74.5,566,88,17,24,70.8,14,17,82.4,3,5,60.0,1,0.1,+0.9,2,0,0,0,1
340,Alex Oxlade-Chamberlain,eng  ENG,"FW,MF",Liverpool,27-243,1993,2.5,101,131,77.1,2138,425,37,48,77.1,43,53,81.1,18,20,90.0,1,0.2,+0.8,2,16,2,0,14
341,Emerson Palmieri,it  ITA,DF,Chelsea,26-255,1994,1.0,51,63,81.0,927,203,27,28,96.4,15,19,78.9,8,11,72.7,0,0.0,0.0,0,1,1,1,0
342,Thomas Partey,gh  GHA,MF,Arsenal,27-306,1993,12.7,695,802,86.7,13694,3693,266,295,90.2,309,341,90.6,108,146,74.0,2,0.9,+1.1,10,92,8,0,80
343,Rui Patrício,pt  POR,GK,Wolves,33-059,1988,31.0,453,680,66.6,15483,10010,83,84,98.8,130,133,97.7,235,457,51.4,0,0.0,0.0,0,3,0,0,0
344,Bailey Peacock-Farrell,nir  NIR,GK,Burnley,24-168,1996,2.0,27,59,45.8,1522,1302,0,0,,5,6,83.3,22,52,42.3,0,0.0,0.0,0,1,0,0,0
345,Lee Peltier,eng  ENG,DF,West Brom,34-125,1986,2.5,48,76,63.2,895,258,21,23,91.3,22,28,78.6,5,21,23.8,0,0.0,0.0,1,4,2,1,2
346,Nicolas Pépé,ci  CIV,FW,Arsenal,25-321,1995,13.7,344,474,72.6,5107,1086,193,237,81.4,118,151,78.1,23,48,47.9,1,0.8,+0.2,9,13,12,1,28
347,Matheus Pereira,br  BRA,"MF,FW",West Brom,24-345,1996,22.8,618,859,71.9,10556,3554,333,388,85.8,180,240,75.0,82,178,46.1,5,4.0,+1.0,44,53,38,8,78
348,Ricardo Pereira,pt  POR,DF,Leicester City,27-191,1993,9.3,336,437,76.9,5436,1845,170,198,85.9,136,172,79.1,22,41,53.7,1,0.3,+0.7,7,14,10,0,37
349,Ayoze Pérez,es  ESP,"FW,MF",Leicester City,27-266,1993,11.7,303,395,76.7,4298,1151,193,226,85.4,85,111,76.6,16,32,50.0,0,1.1,-1.1,18,21,22,4,41
350,Kalvin Phillips,eng  ENG,MF,Leeds United,25-134,1995,22.5,1036,1251,82.8,24219,6181,290,321,90.3,458,507,90.3,274,388,70.6,2,3.1,-1.1,26,121,14,3,90
351,Matt Phillips,sco  SCO,"MF,DF",West Brom,30-033,1991,14.4,309,444,69.6,5348,1843,157,191,82.2,105,148,70.9,35,75,46.7,1,1.8,-0.8,20,19,17,12,31
352,Nathaniel Phillips,eng  ENG,DF,Liverpool,24-025,1997,11.2,685,786,87.2,15016,4523,173,189,91.5,388,413,93.9,120,176,68.2,0,0.3,-0.3,5,64,2,0,49
353,Jordan Pickford,eng  ENG,GK,Everton,27-039,1994,22.5,554,843,65.7,19280,13466,126,128,98.4,173,174,99.4,250,534,46.8,0,0.0,0.0,1,26,1,0,0
354,Erik Pieters,nl  NED,"DF,MF",Burnley,32-251,1988,14.1,434,580,74.8,7763,2959,187,212,88.2,185,222,83.3,48,117,41.0,1,0.5,+0.5,6,33,4,1,31
355,Daniel Podence,pt  POR,"MF,FW",Wolves,25-176,1995,15.9,421,555,75.9,7864,2071,206,238,86.6,147,195,75.4,60,87,69.0,2,1.8,+0.2,20,43,16,3,58
356,Paul Pogba,fr  FRA,"MF,FW",Manchester Utd,28-031,1993,16.9,921,1116,82.5,17431,4137,422,472,89.4,337,379,88.9,139,213,65.3,2,1.5,+0.5,17,91,25,1,92
357,Nick Pope,eng  ENG,GK,Burnley,28-361,1992,29.0,452,876,51.6,20977,16814,24,26,92.3,102,108,94.4,325,740,43.9,0,0.4,-0.4,3,31,1,0,0
358,Dennis Praet,be  BEL,"MF,FW",Leicester City,26-336,1994,7.9,242,305,79.3,3790,850,131,146,89.7,90,115,78.3,14,30,46.7,1,0.8,+0.2,7,10,7,2,20
359,Davy Pröpper,nl  NED,MF,Brighton,29-225,1991,2.4,73,96,76.0,1416,432,25,33,75.8,39,48,81.3,8,11,72.7,0,0.0,0.0,0,7,5,1,13
360,Christian Pulisic,us  USA,FW,Chelsea,22-209,1998,13.5,360,462,77.9,5697,1368,203,241,84.2,127,163,77.9,23,37,62.2,1,2.3,-1.3,20,22,28,1,48
361,Aaron Ramsdale,eng  ENG,GK,Sheffield Utd,22-336,1998,31.0,432,915,47.2,19626,15284,44,46,95.7,116,118,98.3,271,748,36.2,0,0.1,-0.1,1,44,0,0,0
362,Jacob Ramsey,eng  ENG,MF,Aston Villa,19-322,2001,4.6,130,151,86.1,2243,420,64,74,86.5,44,48,91.7,17,20,85.0,0,0.1,-0.1,4,10,0,0,11
363,Kayne Ramsey,eng  ENG,DF,Southampton,20-187,2000,1.0,18,26,69.2,286,101,6,7,85.7,8,10,80.0,1,4,25.0,0,0.0,0.0,0,0,0,0,0
364,Darren Randolph,ie  IRL,GK,West Ham,33-338,1987,2.0,25,41,61.0,856,640,5,5,100.0,9,9,100.0,11,27,40.7,0,0.0,0.0,0,0,0,0,0
365,Marcus Rashford,eng  ENG,FW,Manchester Utd,23-166,1997,28.0,879,1091,80.6,13822,2641,483,553,87.3,299,356,84.0,71,111,64.0,7,2.6,+4.4,33,27,41,4,78
366,Tim Ream,us  USA,DF,Fulham,33-192,1987,5.0,267,292,91.4,5879,1834,74,76,97.4,139,146,95.2,53,67,79.1,0,0.0,0.0,0,15,0,0,13
367,Nathan Redmond,eng  ENG,"MF,FW",Southampton,27-040,1994,14.0,393,521,75.4,6411,1582,199,242,82.2,148,195,75.9,33,49,67.3,2,2.2,-0.2,16,29,25,2,58
368,Harrison Reed,eng  ENG,MF,Fulham,26-078,1995,23.4,1189,1379,86.2,22936,5393,434,472,91.9,592,652,90.8,148,218,67.9,2,1.4,+0.6,21,84,18,4,91
369,Sergio Reguilón,es  ESP,DF,Tottenham,24-120,1996,18.2,755,989,76.3,13159,4561,371,422,87.9,318,399,79.7,56,132,42.4,3,1.4,+1.6,13,38,16,11,51
370,Bobby Reid,jm  JAM,"FW,DF",Fulham,28-072,1993,20.6,467,637,73.3,7807,2299,236,277,85.2,172,222,77.5,43,99,43.4,0,0.9,-0.9,12,31,21,2,50
371,Declan Rice,eng  ENG,MF,West Ham,22-091,1999,29.0,1170,1363,85.8,22776,5599,468,519,90.2,509,566,89.9,182,246,74.0,1,2.0,-1.0,17,102,19,9,88
372,Lewis Richardson,eng  ENG,"FW,MF",Burnley,18-067,2003,0.0,0,1,0.0,0,0,0,1,0.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
373,Richarlison,br  BRA,FW,Everton,23-340,1997,24.0,407,592,68.8,6325,1413,235,296,79.4,137,195,70.3,29,49,59.2,3,2.5,+0.5,16,17,10,1,30
374,Jaïro Riedewald,nl  NED,MF,Crystal Palace,24-218,1996,16.3,466,542,86.0,8198,2123,209,236,88.6,194,217,89.4,52,71,73.2,0,0.9,-0.9,9,42,7,0,39
375,Matt Ritchie,sco  SCO,"DF,MF",Newcastle Utd,31-217,1989,8.1,222,350,63.4,4472,1986,96,111,86.5,81,116,69.8,42,108,38.9,0,0.7,-0.7,13,16,10,8,24
376,Tyler Roberts,wal  WAL,"MF,FW",Leeds United,22-093,1999,10.9,251,351,71.5,3982,981,131,172,76.2,82,106,77.4,23,45,51.1,2,1.3,+0.7,11,17,16,1,34
377,Andrew Robertson,sco  SCO,DF,Liverpool,27-035,1994,30.6,2133,2673,79.8,39099,12683,926,1047,88.4,970,1121,86.5,213,426,50.0,5,5.4,-0.4,50,147,53,21,215
378,Antonee Robinson,us  USA,DF,Fulham,23-250,1997,21.0,855,1165,73.4,15926,6198,367,426,86.2,377,476,79.2,104,218,47.7,0,1.4,-1.4,25,33,38,22,79
379,Callum Robinson,ie  IRL,"FW,MF",West Brom,26-072,1995,14.5,269,387,69.5,4280,935,144,178,80.9,86,113,76.1,28,57,49.1,0,0.8,-0.8,14,17,10,7,17
380,Jack Robinson,eng  ENG,DF,Sheffield Utd,27-226,1993,6.7,251,319,78.7,4971,1727,99,110,90.0,104,125,83.2,44,74,59.5,0,0.0,0.0,0,21,1,0,17
381,Hal Robson-Kanu,wal  WAL,"FW,MF",West Brom,31-329,1989,3.3,32,43,74.4,536,141,13,18,72.2,10,11,90.9,5,9,55.6,0,0.2,-0.2,3,5,2,1,5
382,Marek Rodák,sk  SVK,GK,Fulham,24-123,1996,1.0,19,26,73.1,596,359,3,3,100.0,8,8,100.0,8,15,53.3,0,0.0,0.0,0,0,0,0,0
383,Joe Rodon,wal  WAL,DF,Tottenham,23-175,1997,7.1,333,372,89.5,7149,1731,90,96,93.8,191,203,94.1,51,71,71.8,0,0.0,0.0,0,9,0,0,10
384,Rodri,es  ESP,MF,Manchester City,24-297,1996,25.1,2013,2214,90.9,40688,8556,750,801,93.6,887,954,93.0,354,415,85.3,1,1.5,-0.5,21,202,16,1,136
385,Rodrigo,es  ESP,"MF,FW",Leeds United,30-040,1991,12.1,379,502,75.5,6666,1530,182,219,83.1,144,184,78.3,42,67,62.7,1,1.8,-0.8,22,33,16,4,48
386,James Rodríguez,co  COL,"FW,MF",Everton,29-277,1991,16.8,725,923,78.5,15320,4714,293,340,86.2,255,296,86.1,163,248,65.7,4,4.5,-0.5,37,87,34,6,115
387,Jay Rodriguez,eng  ENG,"FW,MF",Burnley,31-260,1989,12.7,191,259,73.7,2448,559,122,154,79.2,47,68,69.1,8,17,47.1,2,1.7,+0.3,8,10,7,1,21
388,Oriol Romeu,es  ESP,MF,Southampton,29-203,1991,19.2,1018,1231,82.7,17139,3458,491,561,87.5,435,495,87.9,74,136,54.4,1,1.1,-0.1,14,58,14,1,80
389,John Ruddy,eng  ENG,GK,Wolves,34-173,1986,0.0,1,3,33.3,33,21,0,0,,0,0,,1,3,33.3,0,0.0,0.0,0,0,0,0,0
390,Antonio Rüdiger,de  GER,DF,Chelsea,28-043,1993,14.0,997,1096,91.0,21047,5733,298,305,97.7,536,556,96.4,155,220,70.5,0,0.3,-0.3,3,81,4,1,38
391,Allan Saint-Maximin,fr  FRA,"FW,MF",Newcastle Utd,24-034,1997,11.2,215,268,80.2,3644,836,103,120,85.8,90,104,86.5,19,28,67.9,4,2.5,+1.5,18,15,6,1,28
392,Romain Saïss,ma  MAR,DF,Wolves,31-020,1990,21.7,930,1128,82.4,20457,8424,263,281,93.6,472,532,88.7,183,286,64.0,0,0.2,-0.2,3,80,5,2,80
393,Bukayo Saka,eng  ENG,"FW,DF",Arsenal,19-222,2001,23.7,710,947,75.0,11015,2935,395,462,85.5,242,300,80.7,51,126,40.5,2,3.9,-1.9,31,48,27,8,58
394,Mamadou Sakho,fr  FRA,DF,Crystal Palace,31-061,1990,3.1,72,82,87.8,1518,639,22,26,84.6,33,33,100.0,16,22,72.7,0,0.0,0.0,0,2,0,0,3
395,Mohamed Salah,eg  EGY,FW,Liverpool,28-304,1992,28.0,914,1093,83.6,13854,3201,542,593,91.4,290,343,84.5,55,89,61.8,3,4.3,-1.3,39,52,61,8,117
396,Mohammed Salisu,gh  GHA,DF,Southampton,21-363,1999,4.0,131,161,81.4,2337,958,50,56,89.3,67,79,84.8,11,18,61.1,0,0.0,0.0,1,12,0,0,12
397,Davinson Sánchez,co  COL,DF,Tottenham,24-307,1996,15.5,795,919,86.5,17199,4460,209,229,91.3,439,476,92.2,140,195,71.8,0,0.0,0.0,0,20,1,0,28
398,Robert Sánchez,es  ESP,GK,Brighton,23-148,1997,20.0,536,773,69.3,16485,9225,85,86,98.8,257,259,99.2,194,426,45.5,0,0.0,0.0,0,18,0,0,0
399,Morgan Sanson,fr  FRA,MF,Aston Villa,26-240,1994,3.3,122,161,75.8,2089,515,56,66,84.8,52,60,86.7,11,25,44.0,0,0.1,-0.1,1,7,1,0,9
400,Romaine Sawyers,kn  SKN,MF,West Brom,29-164,1991,16.5,605,712,85.0,11796,3172,232,261,88.9,277,312,88.8,87,115,75.7,0,0.4,-0.4,5,57,5,2,53
401,Dane Scarlett,eng  ENG,FW,Tottenham,17-022,2004,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
402,Fabian Schär,ch  SUI,DF,Newcastle Utd,29-116,1991,13.4,435,561,77.5,10430,4386,128,143,89.5,192,220,87.3,114,193,59.1,0,0.0,0.0,1,38,11,0,37
403,Jeffrey Schlupp,gh  GHA,MF,Crystal Palace,28-113,1992,12.0,219,315,69.5,3429,927,114,151,75.5,83,117,70.9,14,24,58.3,3,1.4,+1.6,14,21,7,1,25
404,Kasper Schmeichel,dk  DEN,GK,Leicester City,34-161,1986,31.0,763,1048,72.8,23410,12420,103,105,98.1,348,354,98.3,310,587,52.8,0,0.0,0.0,0,5,0,0,0
405,Nélson Semedo,pt  POR,DF,Wolves,27-150,1993,27.5,1257,1545,81.4,20210,6319,709,775,91.5,422,506,83.4,100,178,56.2,1,0.9,+0.1,17,83,19,11,80
406,Jamie Shackleton,eng  ENG,"MF,DF",Leeds United,21-189,1999,5.1,182,206,88.3,2901,628,89,98,90.8,73,81,90.1,13,15,86.7,0,0.3,-0.3,2,7,2,1,7
407,Xherdan Shaqiri,ch  SUI,"MF,FW",Liverpool,29-187,1991,5.8,324,391,82.9,5715,1429,147,164,89.6,124,143,86.7,41,59,69.5,2,2.9,-0.9,17,23,24,5,34
408,Billy Sharp,eng  ENG,FW,Sheffield Utd,35-069,1986,8.2,86,123,69.9,1158,168,46,59,78.0,31,44,70.5,0,2,0.0,0,0.6,-0.6,4,2,3,0,6
409,Luke Shaw,eng  ENG,DF,Manchester Utd,25-277,1995,24.5,1394,1703,81.9,21760,9169,792,858,92.3,477,561,85.0,94,203,46.3,5,4.2,+0.8,54,71,40,14,130
410,Jonjo Shelvey,eng  ENG,MF,Newcastle Utd,29-047,1992,22.1,834,1146,72.8,20997,6101,247,291,84.9,339,417,81.3,241,415,58.1,2,2.0,0.0,32,118,19,4,98
411,Shola Shoretire,eng  ENG,FW,Manchester Utd,17-072,2004,0.0,3,4,75.0,39,12,2,2,100.0,1,1,100.0,0,0,,0,0.0,0.0,0,1,0,0,0
412,Gylfi Sigurðsson,is  ISL,MF,Everton,31-219,1989,18.4,573,725,79.0,10444,2559,248,289,85.8,229,258,88.8,79,141,56.0,4,3.7,+0.3,30,39,14,4,43
413,Bernardo Silva,pt  POR,"MF,FW",Manchester City,26-248,1994,20.1,1122,1254,89.5,19167,2998,553,589,93.9,436,475,91.8,107,138,77.5,4,3.0,+1.0,26,71,23,0,58
414,Fábio Silva,pt  POR,FW,Wolves,18-270,2002,9.8,143,193,74.1,2030,285,82,100,82.0,44,56,78.6,8,19,42.1,1,0.4,+0.6,10,6,3,0,9
415,Thiago Silva,br  BRA,DF,Chelsea,36-205,1984,16.5,1388,1483,93.6,30343,9446,375,391,95.9,748,772,96.9,257,305,84.3,0,0.3,-0.3,4,93,5,0,69
416,Moussa Sissoko,fr  FRA,MF,Tottenham,31-242,1989,16.6,626,742,84.4,11136,2389,277,319,86.8,270,298,90.6,67,99,67.7,0,0.5,-0.5,5,43,6,2,32
417,Islam Slimani,dz  ALG,FW,Leicester City,32-301,1988,0.2,8,11,72.7,108,16,5,6,83.3,3,5,60.0,0,0,,0,0.0,0.0,1,0,0,0,1
418,William Smallbone,ie  IRL,MF,Southampton,21-053,2000,1.9,64,78,82.1,1113,243,28,31,90.3,31,34,91.2,4,11,36.4,0,0.0,0.0,0,4,1,0,5
419,Emile Smith-Rowe,eng  ENG,"MF,FW",Arsenal,20-261,2000,10.5,410,475,86.3,6011,1220,236,260,90.8,144,162,88.9,16,23,69.6,4,2.4,+1.6,18,24,10,2,26
420,Cédric Soares,pt  POR,DF,Arsenal,29-227,1991,8.3,351,463,75.8,5737,2102,198,226,87.6,119,156,76.3,30,62,48.4,1,0.9,+0.1,6,29,7,2,27
421,Tomáš Souček,cz  CZE,MF,West Ham,26-047,1995,31.0,867,1169,74.2,16246,4178,374,498,75.1,346,456,75.9,127,167,76.0,1,1.4,-0.4,15,71,8,1,75
422,Çağlar Söyüncü,tr  TUR,DF,Leicester City,24-327,1996,13.2,777,868,89.5,14864,4565,268,287,93.4,421,449,93.8,78,119,65.5,0,0.1,-0.1,3,38,3,1,43
423,Zack Steffen,us  USA,GK,Manchester City,26-013,1995,1.0,23,28,82.1,512,236,8,8,100.0,8,8,100.0,7,12,58.3,0,0.0,0.0,0,0,0,0,0
