,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live_Pass Types,Dead_Pass Types,FK_Pass Types,TB_Pass Types,Press_Pass Types,Sw_Pass Types,Crs_Pass Types,CK_Pass Types,In_Corner Kicks,Out_Corner Kicks,Str_Corner Kicks,Ground_Height,Low_Height,High_Height,Left_Body Parts,Right_Body Parts,Head_Body Parts,TI_Body Parts,Other_Body Parts,Cmp,Off_Outcomes,Out_Outcomes,Int_Outcomes,Blocks_Outcomes
306,Thilo Kehrer,de  GER,DF,fr  Paris S-G,24,1996,0.7,31,29,2,0,0,3,0,0,0,0,0,0,24,3,4,14,11,3,2,0,28,0,1,0,0
307,Naby Keïta,gn  GUI,MF,eng  Liverpool,26,1995,5.4,357,348,9,2,6,41,3,3,0,0,0,0,304,22,31,53,291,10,1,1,315,1,6,11,0
308,Mikhail Kerzhakov,ru  RUS,GK,ru  Zenit,34,1987,2.0,32,21,11,1,0,1,0,0,0,0,0,0,17,2,13,4,22,0,0,4,24,1,0,0,0
309,Franck Kessié,ci  CIV,"MF,FW",it  Milan,24,1996,3.6,184,178,6,6,0,31,8,5,0,0,0,0,134,18,32,35,135,8,0,0,155,1,2,8,2
310,Joshua Kimmich,de  GER,MF,de  Bayern Munich,26,1995,7.8,694,624,70,26,5,78,35,16,37,16,16,4,504,48,142,106,558,16,5,4,591,4,6,21,5
311,Presnel Kimpembe,fr  FRA,DF,fr  Paris S-G,25,1995,7.0,400,383,17,17,0,40,5,0,0,0,0,0,353,23,24,330,52,16,0,1,363,1,5,3,8
312,Simon Kjær,dk  DEN,DF,it  Milan,32,1989,3.0,136,131,5,5,0,12,9,0,0,0,0,0,94,6,36,17,109,8,0,0,116,0,5,3,0
313,Maurits Kjærgaard,dk  DEN,"FW,MF",at  RB Salzburg,18,2003,0.5,9,9,0,0,0,1,0,0,0,0,0,0,5,1,3,9,0,0,0,0,5,0,0,1,0
314,Davy Klaassen,nl  NED,MF,nl  Ajax,28,1993,2.6,112,109,3,1,0,15,3,3,0,0,0,0,88,13,11,23,82,4,2,0,98,0,0,3,1
315,Lukas Klostermann,de  GER,DF,de  RB Leipzig,25,1996,3.9,179,168,11,4,0,14,0,1,0,0,0,0,140,17,22,35,127,8,7,0,153,0,2,3,3
316,Ansgar Knauff,de  GER,"FW,MF",de  Dortmund,19,2002,0.3,9,9,0,0,0,2,0,0,0,0,0,0,7,1,1,1,8,0,0,0,5,0,0,0,2
317,Gregor Kobel,ch  SUI,GK,de  Dortmund,23,1997,6.0,178,134,44,8,0,4,4,0,0,0,0,0,129,1,48,27,132,0,0,15,157,1,3,1,0
318,Philipp Köhn,ch  SUI,GK,at  RB Salzburg,23,1998,8.0,232,149,83,27,0,7,2,0,0,0,0,0,109,10,113,29,154,0,0,35,159,1,4,3,0
319,Koke,es  ESP,MF,es  Atlético Madrid,29,1992,7.3,320,310,10,6,0,41,11,1,3,0,1,1,202,41,77,28,267,21,1,1,255,3,5,9,4
320,Aleksandar Kolarov,rs  SRB,DF,it  Inter,35,1985,0.1,8,7,1,0,0,0,0,1,1,0,1,0,6,0,2,8,0,0,0,0,7,0,0,0,0
321,Dimitris Kolovos,gr  GRE,MF,md  Sheriff Tiraspol,28,1993,4.5,89,86,3,0,0,23,2,0,0,0,0,0,69,11,9,13,75,0,1,0,70,1,1,5,5
322,Ibrahima Konaté,fr  FRA,DF,eng  Liverpool,22,1999,8.0,535,520,15,15,0,47,7,0,0,0,0,0,431,35,69,29,460,30,0,0,465,0,5,14,3
323,Geoffrey Kondogbia,cf  CTA,"MF,DF",es  Atlético Madrid,28,1993,6.4,244,240,4,4,0,56,13,1,0,0,0,0,176,20,48,188,32,13,0,0,204,0,4,12,0
324,Teun Koopmeiners,nl  NED,MF,it  Atalanta,23,1998,2.4,138,123,15,7,1,10,10,3,8,3,5,0,89,7,42,114,23,1,0,0,106,1,8,9,3
325,Viktor Korniienko,ua  UKR,DF,ua  Shakhtar,22,1999,0.9,61,50,11,2,0,2,1,1,2,1,0,1,39,15,7,48,3,3,7,0,52,0,1,0,2
326,Nianzou Kouassi,fr  FRA,DF,de  Bayern Munich,19,2002,2.4,202,199,3,3,0,12,1,0,0,0,0,0,179,11,12,16,173,7,0,0,191,0,1,3,0
327,Jules Koundé,fr  FRA,DF,es  Sevilla,22,1998,5.0,345,333,12,12,0,52,16,0,0,0,0,0,265,29,51,41,261,24,0,3,308,0,4,5,2
328,Mateo Kovačić,hr  CRO,MF,eng  Chelsea,27,1994,4.7,446,441,5,5,1,82,7,2,0,0,0,0,404,23,19,19,422,3,0,0,416,0,6,11,3
329,Kirill Kravtsov,ru  RUS,"MF,DF",ru  Zenit,19,2002,0.2,12,12,0,0,0,2,0,0,0,0,0,0,9,2,1,0,12,0,0,0,12,0,0,0,0
330,Stanislav Kritsyuk,ru  RUS,GK,ru  Zenit,30,1990,4.0,102,55,47,9,0,3,3,0,0,0,0,0,52,4,46,8,79,0,0,12,75,0,6,0,0
331,Toni Kroos,de  GER,MF,es  Real Madrid,31,1990,10.0,826,757,69,38,0,101,63,9,27,13,9,1,614,62,150,119,687,10,4,1,750,1,5,8,10
332,Danil Krugovoy,ru  RUS,"DF,FW",ru  Zenit,23,1998,0.8,67,59,8,1,0,9,2,6,4,0,3,0,47,12,8,50,10,1,3,1,55,0,0,1,5
333,Rade Krunić,ba  BIH,"FW,MF",it  Milan,27,1993,2.8,94,92,2,2,0,25,1,0,0,0,0,0,73,13,8,16,70,3,0,0,76,1,0,4,6
334,Serhiy Kryvtsov,ua  UKR,DF,ua  Shakhtar,30,1991,2.1,165,160,5,4,1,16,4,0,0,0,0,0,142,9,14,28,131,5,0,0,150,0,0,3,0
335,Dejan Kulusevski,se  SWE,FW,it  Juventus,21,2000,0.9,21,21,0,0,1,7,0,1,0,0,0,0,17,2,2,16,3,0,0,0,17,0,0,1,0
336,Daniil Kuznetsov,ru  RUS,MF,ru  Zenit,18,2003,0.0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0
337,Daler Kuzyaev,ru  RUS,MF,ru  Zenit,28,1993,2.8,79,78,1,1,0,14,0,3,0,0,0,0,57,15,7,16,60,1,0,0,66,0,2,0,2
338,Maxence Lacroix,fr  FRA,DF,de  Wolfsburg,21,2000,6.0,300,279,21,21,0,41,7,1,0,0,0,0,202,22,76,48,221,22,0,1,238,1,10,5,5
339,Konrad Laimer,at  AUT,MF,de  RB Leipzig,24,1997,4.5,197,191,6,4,2,38,6,6,0,0,0,0,148,24,25,33,156,5,2,0,152,1,2,15,6
340,Érik Lamela,ar  ARG,"FW,MF",es  Sevilla,29,1992,1.4,60,55,5,2,0,12,1,3,3,3,0,0,48,4,8,50,9,1,0,0,48,0,1,3,3
341,Noa Lang,nl  NED,"MF,FW",be  Club Brugge,22,1999,5.9,249,213,36,9,2,36,3,13,12,6,1,0,161,53,35,18,212,4,14,1,171,3,8,11,19
342,Aymeric Laporte,es  ESP,DF,eng  Manchester City,27,1994,8.8,714,704,10,8,1,30,13,0,0,0,0,0,626,27,61,509,173,21,1,3,673,2,4,4,2
343,Cyle Larin,ca  CAN,"FW,MF",tr  Beşiktaş,26,1995,3.9,112,110,2,0,0,29,1,2,0,0,0,0,82,19,11,22,75,3,1,4,81,0,4,4,10
344,Eric Larsson,se  SWE,DF,se  Malmö,30,1991,3.1,102,84,18,6,0,18,6,3,0,0,0,0,52,25,25,18,67,5,12,0,78,1,1,5,1
345,Sandro Lauper,ch  SUI,DF,ch  Young Boys,24,1996,5.1,355,343,12,5,0,14,10,0,0,0,0,0,276,33,46,73,268,9,0,3,317,0,7,10,3
346,Valentino Lazaro,at  AUT,DF,pt  Benfica,25,1996,1.3,60,47,13,0,0,8,0,0,0,0,0,0,33,17,10,4,41,1,13,0,47,0,1,1,4
347,Rafael Leão,pt  POR,FW,it  Milan,22,1999,3.2,64,61,3,0,0,16,2,7,0,0,0,0,36,15,13,11,43,2,3,3,45,3,1,2,2
348,Jordan Lefort,fr  FRA,DF,ch  Young Boys,27,1993,1.9,118,101,17,0,0,13,1,5,0,0,0,0,68,30,20,89,4,7,16,0,83,0,5,3,4
349,Thomas Lemar,fr  FRA,"MF,FW",es  Atlético Madrid,25,1995,4.2,178,168,10,0,1,19,12,8,7,2,2,0,119,27,32,141,27,4,3,0,135,1,5,9,9
350,Clément Lenglet,fr  FRA,DF,es  Barcelona,26,1995,3.8,319,310,9,6,0,25,5,1,0,0,0,0,260,19,40,250,43,16,3,0,283,1,4,6,3
351,Robert Lewandowski,pl  POL,FW,de  Bayern Munich,32,1988,9.7,199,193,6,0,0,41,2,6,0,0,0,0,145,30,24,23,164,5,1,2,156,1,2,6,14
352,Oscar Lewicki,se  SWE,MF,se  Malmö,29,1992,1.4,62,62,0,0,0,10,0,1,0,0,0,0,51,7,4,13,46,1,0,2,54,0,1,1,3
353,Bohdan Liedniev,ua  UKR,MF,ua  Dynamo Kyiv,23,1998,0.1,3,3,0,0,0,0,0,1,0,0,0,0,2,0,1,2,1,0,0,0,3,0,0,0,0
354,Matthijs de Ligt,nl  NED,DF,it  Juventus,21,1999,6.9,344,338,6,6,0,28,6,2,0,0,0,0,283,23,38,73,243,17,0,2,302,3,3,6,3
355,Isaac Lihadji,fr  FRA,MF,fr  Lille,19,2002,0.3,17,17,0,0,0,3,0,1,0,0,0,0,12,4,1,16,1,0,0,0,13,0,0,1,2
356,Victor Lindelöf,se  SWE,DF,eng  Manchester Utd,27,1994,4.7,281,272,9,6,0,20,5,1,0,0,0,0,236,17,28,44,220,12,3,0,257,0,3,5,3
357,Jesse Lingard,eng  ENG,"MF,FW",eng  Manchester Utd,28,1992,1.3,42,41,1,0,1,4,0,0,0,0,0,0,36,3,3,6,35,0,0,0,37,0,0,1,1
358,Marcos Llorente,es  ESP,"DF,MF",es  Atlético Madrid,26,1995,7.8,316,258,58,1,0,49,6,8,0,0,0,0,197,68,51,22,211,16,57,2,257,2,5,11,10
359,Giovani Lo Celso,ar  ARG,"MF,FW",es  Villarreal,25,1996,5.8,209,205,4,1,2,55,5,5,0,0,0,0,169,21,19,180,16,10,2,0,162,2,3,12,7
360,Manuel Locatelli,it  ITA,MF,it  Juventus,23,1998,5.9,363,351,12,12,2,55,15,2,0,0,0,0,276,25,62,75,277,6,0,0,313,0,6,9,7
361,Renan Lodi,br  BRA,DF,es  Atlético Madrid,23,1998,5.4,198,165,33,9,0,24,6,17,0,0,0,0,119,39,40,145,17,6,24,2,146,2,1,7,5
362,Ruben Loftus-Cheek,eng  ENG,"MF,DF",eng  Chelsea,25,1996,4.0,263,257,6,1,2,51,4,7,0,0,0,0,215,30,18,35,208,8,5,0,237,0,3,7,4
363,Matteo Lovato,it  ITA,DF,it  Atalanta,21,2000,0.5,20,18,2,0,0,0,0,0,0,0,0,0,11,4,5,3,15,0,2,0,16,0,0,2,0
364,Dejan Lovren,hr  CRO,DF,ru  Zenit,32,1989,3.5,161,155,6,5,2,9,11,0,0,0,0,0,114,16,31,23,125,8,1,1,138,0,2,1,1
365,José Luis Palomino,ar  ARG,DF,it  Atalanta,31,1990,5.0,253,238,15,13,1,29,5,0,0,0,0,0,179,23,51,176,38,23,2,1,213,0,1,4,2
366,Romelu Lukaku,be  BEL,FW,eng  Chelsea,28,1993,3.6,61,58,3,0,0,30,1,5,0,0,0,0,43,10,8,38,19,1,0,1,51,0,0,0,3
367,Dodi Lukebakio,be  BEL,"FW,MF",de  Wolfsburg,23,1997,3.3,68,65,3,0,0,18,1,3,0,0,0,0,49,13,6,42,21,4,0,0,51,0,1,1,6
368,Fabian Lustenberger,ch  SUI,DF,ch  Young Boys,33,1988,1.0,74,72,2,2,0,2,7,1,0,0,0,0,55,4,15,14,56,4,0,0,61,0,1,0,1
369,Quentin Maceiras,ch  SUI,DF,ch  Young Boys,25,1995,1.3,71,60,11,3,0,11,1,4,0,0,0,0,38,15,18,5,53,3,8,1,57,0,1,2,1
370,Harry Maguire,eng  ENG,DF,eng  Manchester Utd,28,1993,5.9,344,328,16,14,0,37,21,2,0,0,0,0,244,30,70,39,269,22,2,1,304,1,8,6,1
371,Riyad Mahrez,dz  ALG,FW,eng  Manchester City,30,1991,10.9,507,466,41,5,2,68,18,30,31,12,3,2,381,47,79,464,30,7,5,0,408,3,10,10,17
372,Nico Maier,ch  SUI,FW,ch  Young Boys,21,2000,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,Mike Maignan,fr  FRA,GK,it  Milan,26,1995,3.0,113,82,31,9,0,9,3,0,0,0,0,0,65,3,45,12,81,0,0,17,80,0,7,0,0
374,Malcom,br  BRA,"FW,MF",ru  Zenit,24,1997,4.8,197,183,14,5,1,30,5,15,6,1,1,2,143,25,29,169,15,6,3,1,154,0,1,6,7
375,Daniel Maldini,it  ITA,FW,it  Milan,19,2001,0.3,7,5,2,1,0,1,1,0,1,0,1,0,5,1,1,1,6,0,0,0,5,0,1,1,0
376,Donyell Malen,nl  NED,FW,de  Dortmund,22,1999,4.3,142,132,10,2,0,26,1,9,0,0,0,0,110,19,13,15,116,4,2,0,114,2,0,3,6
377,Ruslan Malinovskyi,ua  UKR,"FW,MF",it  Atalanta,28,1993,3.3,164,142,22,3,0,29,13,12,17,5,10,2,97,29,38,131,24,4,1,0,118,2,4,7,11
378,Felix Mambimbi,ch  SUI,"FW,MF",ch  Young Boys,20,2001,0.7,17,17,0,0,0,4,0,1,0,0,0,0,16,1,0,2,15,0,0,0,12,0,0,2,0
379,Aïssa Mandi,dz  ALG,DF,es  Villarreal,29,1991,0.3,16,15,1,1,0,0,0,0,0,0,0,0,15,1,0,1,15,0,0,0,15,0,0,0,1
380,Sadio Mané,sn  SEN,FW,eng  Liverpool,29,1992,9.1,278,276,2,0,1,59,3,11,0,0,0,0,208,45,25,70,192,9,0,4,219,1,5,13,14
381,Faitout Maouassa,fr  FRA,MF,be  Club Brugge,23,1998,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,Iván Marcano,es  ESP,DF,pt  Porto,34,1987,1.4,53,51,2,2,0,4,2,0,0,0,0,0,22,8,23,40,6,5,0,0,38,0,1,1,0
383,Marcelo,br  BRA,DF,es  Real Madrid,33,1988,1.1,68,61,7,0,0,9,3,4,1,0,0,0,52,7,9,49,12,0,6,0,58,0,0,2,2
384,José María Giménez,uy  URU,DF,es  Atlético Madrid,26,1995,6.5,213,203,10,9,0,26,10,0,0,0,0,0,140,18,55,26,158,19,0,2,177,0,3,3,1
385,Mariano,do  DOM,FW,es  Real Madrid,27,1993,0.1,3,3,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0
386,João Mário Lopes,pt  POR,DF,pt  Porto,21,2000,3.9,187,134,53,6,0,14,1,9,0,0,0,0,94,57,36,8,121,11,47,0,140,0,5,13,4
387,João Mário,pt  POR,MF,pt  Benfica,28,1993,5.4,274,245,29,20,2,56,14,4,8,1,4,0,211,23,40,18,241,6,1,4,242,1,1,4,5
388,Marlon,br  BRA,DF,ua  Shakhtar,25,1995,5.0,436,418,18,10,0,31,6,0,0,0,0,0,382,30,24,52,377,1,1,2,413,0,1,7,2
389,Marlos,ua  UKR,"FW,MF",ua  Shakhtar,33,1988,2.3,136,126,10,2,2,23,2,6,3,2,1,0,101,22,13,108,20,2,5,1,116,1,1,3,1
390,Marquinhos,br  BRA,DF,fr  Paris S-G,27,1994,8.0,531,513,18,15,2,67,14,0,0,0,0,0,448,23,60,103,410,12,0,3,488,4,2,5,1
391,Anthony Martial,fr  FRA,FW,eng  Manchester Utd,25,1995,0.7,31,31,0,0,0,8,0,0,0,0,0,0,29,1,1,7,23,0,0,0,26,0,1,0,1
392,Josep Martinez,es  ESP,GK,de  RB Leipzig,23,1998,1.0,31,23,8,3,0,1,0,0,0,0,0,0,4,3,24,3,24,0,0,2,14,0,1,0,0
393,Lautaro Martínez,ar  ARG,FW,it  Inter,23,1997,6.4,120,118,2,0,1,33,2,4,0,0,0,0,86,22,12,19,92,5,1,1,96,1,1,8,2
394,Lisandro Martínez,ar  ARG,DF,nl  Ajax,23,1998,8.0,696,672,24,16,2,63,16,0,0,0,0,0,577,44,75,584,74,23,3,3,647,1,7,12,4
395,Toni Martínez,es  ESP,FW,pt  Porto,24,1997,1.6,23,23,0,0,0,13,0,0,0,0,0,0,7,14,2,0,13,2,0,2,14,0,1,2,4
396,Christopher Martins,lu  LUX,MF,ch  Young Boys,24,1997,4.6,180,173,7,6,0,26,6,0,0,0,0,0,144,14,22,26,142,4,1,1,163,1,2,3,1
397,Clinton Mata,ao  ANG,DF,be  Club Brugge,28,1992,5.9,253,207,46,7,1,24,6,8,0,0,0,0,113,57,83,32,159,18,39,0,174,3,8,12,8
398,Juan Mata,es  ESP,MF,eng  Manchester Utd,33,1988,1.1,58,53,5,3,0,3,3,1,2,1,0,0,43,6,9,49,8,1,0,0,47,0,0,1,2
399,Nemanja Matić,rs  SRB,"MF,DF",eng  Manchester Utd,32,1988,2.2,155,149,6,5,0,13,7,0,0,0,0,0,118,13,24,123,22,7,1,0,134,1,1,4,1
400,Joël Matip,cm  CMR,DF,eng  Liverpool,29,1991,7.0,510,497,13,11,0,49,7,1,0,0,0,0,420,41,49,67,402,21,2,2,472,1,3,7,1
401,Mykola Matviyenko,ua  UKR,DF,ua  Shakhtar,25,1996,4.0,370,354,16,6,1,32,4,1,0,0,0,0,311,19,40,282,67,11,5,1,343,1,3,5,3
402,Eric Maxim Choupo-Moting,cm  CMR,FW,de  Bayern Munich,32,1989,0.6,15,14,1,1,0,4,0,0,0,0,0,0,12,1,2,1,12,0,0,0,12,0,1,1,0
403,Maycon,br  BRA,MF,ua  Shakhtar,24,1997,5.3,400,386,14,3,0,65,8,0,11,4,6,1,339,28,33,359,35,5,0,0,374,0,3,6,2
404,Noussair Mazraoui,ma  MAR,DF,nl  Ajax,23,1997,7.3,464,383,81,6,2,68,5,18,0,0,0,0,320,78,66,36,335,13,75,0,401,3,1,15,5
405,Kevin Mbabu,ch  SUI,DF,de  Wolfsburg,26,1995,3.6,202,156,46,4,0,34,0,13,0,0,0,0,94,39,69,21,118,9,42,1,135,0,5,8,12
406,Noah Mbamba,be  BEL,MF,be  Club Brugge,16,2005,0.6,21,21,0,0,0,2,0,0,0,0,0,0,16,4,1,6,13,2,0,0,16,0,1,0,2
407,Kylian Mbappé,fr  FRA,FW,fr  Paris S-G,22,1998,7.5,272,252,20,0,1,43,4,13,4,0,0,0,238,23,11,47,219,0,4,1,224,0,2,11,14
408,Chancel Mbemba,cd  COD,DF,pt  Porto,26,1994,5.0,217,206,11,11,0,19,4,0,0,0,0,0,167,17,33,25,176,13,0,0,191,0,2,4,1
409,Luke Mbete-Tatu,eng  ENG,DF,eng  Manchester City,20,2000,0.1,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,4,0,0,0,0
410,James Mcatee,eng  ENG,MF,eng  Manchester City,18,2002,0.5,28,28,0,0,0,6,0,1,0,0,0,0,23,3,2,24,3,0,0,1,22,0,0,1,1
411,Weston McKennie,us  USA,MF,it  Juventus,22,1998,4.3,183,171,12,2,0,25,6,1,0,0,0,0,124,35,24,32,129,7,10,1,155,1,0,6,3
412,Scott McTominay,sct  SCO,MF,eng  Manchester Utd,24,1996,4.4,223,210,13,13,0,33,11,0,0,0,0,0,177,18,28,9,204,4,0,3,196,1,2,6,1
413,Brandon Mechele,be  BEL,DF,be  Club Brugge,28,1993,1.5,42,41,1,1,0,4,2,0,0,0,0,0,27,4,11,14,24,3,0,0,34,0,0,0,2
414,Soualiho Meïté,fr  FRA,MF,pt  Benfica,27,1994,1.7,47,40,7,4,0,11,1,0,0,0,0,0,37,5,5,7,36,2,0,2,40,1,1,0,2
415,Arthur Melo,br  BRA,MF,it  Juventus,24,1996,3.0,297,288,9,8,1,27,6,1,1,1,0,0,260,20,17,17,276,3,0,0,277,0,1,7,4
416,Nuno Mendes,pt  POR,DF,fr  Paris S-G,19,2002,6.4,316,267,49,4,0,31,3,6,0,0,0,0,213,71,32,237,28,3,45,0,261,2,5,8,16
417,Edouard Mendy,sn  SEN,GK,eng  Chelsea,29,1992,9.3,222,167,55,7,0,15,2,0,0,0,0,0,155,8,59,22,159,0,0,40,182,0,8,1,0
418,Ferland Mendy,fr  FRA,DF,es  Real Madrid,26,1995,9.6,475,412,63,3,0,78,9,15,0,0,0,0,345,85,45,314,90,7,60,2,429,1,3,3,9
419,Teden Mengi,eng  ENG,DF,eng  Manchester Utd,19,2002,0.3,23,22,1,0,0,1,0,0,0,0,0,0,17,2,4,4,15,2,1,0,17,0,1,0,0
420,Umut Meraş,tr  TUR,DF,tr  Beşiktaş,25,1995,2.8,111,96,15,1,0,21,1,3,0,0,0,0,72,18,21,88,2,6,14,0,88,0,2,4,6
421,Elia Meschak,cd  COD,FW,ch  Young Boys,24,1996,5.4,130,119,11,1,1,16,3,15,0,0,0,0,84,28,18,13,106,5,5,0,104,0,3,3,4
422,Lionel Messi,ar  ARG,FW,fr  Paris S-G,34,1987,7.0,450,424,26,11,4,101,8,5,8,0,4,0,375,41,34,408,34,3,3,2,388,3,1,18,12
423,Junior Messias,br  BRA,"FW,MF",it  Milan,30,1991,1.3,40,36,4,2,0,5,1,2,1,1,0,0,24,7,9,30,5,2,1,0,28,1,0,2,3
424,Thomas Meunier,be  BEL,DF,de  Dortmund,29,1991,5.4,345,288,57,2,1,24,2,17,0,0,0,0,196,68,81,27,232,17,55,1,258,3,6,16,10
425,Simon Mignolet,be  BEL,GK,be  Club Brugge,33,1988,6.0,227,163,64,17,0,10,6,0,0,0,0,0,98,5,124,11,181,0,0,21,166,1,9,1,0
426,Éder Militão,br  BRA,DF,es  Real Madrid,23,1998,11.9,656,607,49,21,0,70,14,1,0,0,0,0,521,39,96,51,566,22,3,2,565,2,14,9,9
427,James Milner,eng  ENG,"MF,DF",eng  Liverpool,35,1986,2.4,170,147,23,4,0,19,3,4,4,0,3,0,118,30,22,16,136,2,15,0,127,0,5,8,8
428,Takumi Minamino,jp  JPN,"FW,MF",eng  Liverpool,26,1995,2.4,86,84,2,2,0,21,2,0,0,0,0,0,62,14,10,18,59,5,0,0,75,0,2,1,3
429,Óscar Mingueza,es  ESP,DF,es  Barcelona,22,1999,2.5,160,134,26,4,0,23,4,9,0,0,0,0,108,29,23,15,117,4,22,0,134,0,2,4,3
430,Rafa Mir,es  ESP,FW,es  Sevilla,24,1997,3.0,51,47,4,0,0,15,0,2,0,0,0,0,21,18,12,5,27,8,0,3,28,0,1,4,2
431,Aleksei Miranchuk,ru  RUS,"FW,MF",it  Atalanta,25,1995,0.4,14,14,0,0,0,3,0,0,0,0,0,0,13,1,0,8,6,0,0,0,12,0,0,1,0
432,Fabio Miretti,it  ITA,MF,it  Juventus,17,2003,0.0,3,3,0,0,0,2,1,0,0,0,0,0,2,0,1,0,3,0,0,0,3,0,0,0,0
433,Luka Modrić,hr  CRO,MF,es  Real Madrid,35,1985,11.9,799,753,46,26,6,126,23,6,10,1,4,1,624,86,89,85,684,16,2,5,715,1,5,23,15
434,Kudus Mohammed,gh  GHA,MF,nl  Ajax,20,2000,0.3,17,17,0,0,0,2,1,0,0,0,0,0,15,1,1,15,2,0,0,0,16,0,0,1,0
435,Niklas Moisander,fi  FIN,DF,se  Malmö,35,1985,2.1,90,86,4,2,0,10,2,0,0,0,0,0,69,7,14,58,24,3,2,2,78,0,1,1,3
436,Francisco Montero,es  ESP,DF,tr  Beşiktaş,22,1999,3.4,166,160,6,6,1,18,4,0,0,0,0,0,125,12,29,136,24,6,0,0,143,0,2,3,3
437,Gonzalo Montiel,ar  ARG,DF,es  Sevilla,24,1997,2.1,154,132,22,2,0,21,2,9,0,0,0,0,99,31,24,6,123,5,20,0,122,1,3,8,5
438,Wesley Moraes,br  BRA,FW,be  Club Brugge,24,1996,0.3,9,9,0,0,0,4,1,0,0,0,0,0,4,2,3,1,5,1,0,0,6,0,1,1,0
439,Álvaro Morata,es  ESP,FW,it  Juventus,28,1992,5.7,143,137,6,0,2,39,3,4,0,0,0,0,91,29,23,17,111,5,0,1,104,1,0,3,6
440,Morato,br  BRA,DF,pt  Benfica,20,2001,2.0,137,135,2,2,0,15,1,0,0,0,0,0,119,7,11,120,11,4,0,0,121,0,4,2,2
441,Alberto Moreno,es  ESP,"MF,DF",es  Villarreal,29,1992,3.5,157,146,11,3,0,17,1,3,0,0,0,0,120,19,18,133,6,6,8,2,125,0,2,9,5
442,Gerard Moreno,es  ESP,FW,es  Villarreal,29,1992,5.8,171,166,5,1,1,45,3,6,0,0,0,0,112,26,33,114,30,16,1,1,113,1,6,9,9
443,Ilaix Moriba,gn  GUI,"MF,FW",de  RB Leipzig,18,2003,0.7,29,29,0,0,1,4,0,0,0,0,0,0,21,0,8,1,27,0,0,0,26,0,1,0,0
444,Tyler Morton,eng  ENG,MF,eng  Liverpool,18,2002,2.0,87,85,2,2,0,23,7,0,0,0,0,0,60,9,18,3,78,3,0,0,75,0,1,4,1
445,Andrei Mostovoy,ru  RUS,"FW,MF",ru  Zenit,23,1997,1.7,49,49,0,0,0,11,1,7,0,0,0,0,34,8,7,2,44,1,0,1,37,0,0,3,1
446,Youssoufa Moukoko,de  GER,FW,de  Dortmund,16,2004,0.2,4,4,0,0,0,1,0,0,0,0,0,0,3,0,1,4,0,0,0,0,4,0,0,0,0
447,Mason Mount,eng  ENG,"MF,FW",eng  Chelsea,22,1999,6.0,283,273,10,0,0,56,8,13,7,1,6,0,221,29,33,32,239,8,1,0,220,3,11,11,15
448,Mykhailo Mudryk,ua  UKR,FW,ua  Shakhtar,20,2001,2.0,79,70,9,0,1,14,3,3,7,4,1,0,50,15,14,15,57,3,2,0,55,1,2,2,3
449,Nordi Mukiele,fr  FRA,DF,de  RB Leipzig,23,1997,5.4,257,207,50,9,0,34,6,6,0,0,0,0,122,70,65,16,182,12,41,0,183,1,9,9,16
450,Thomas Müller,de  GER,"MF,FW",de  Bayern Munich,31,1989,8.6,399,373,26,2,1,66,7,18,10,2,4,1,277,46,76,80,288,13,8,4,297,2,5,17,12
451,Luis Muriel,co  COL,"FW,MF",it  Atalanta,30,1991,1.5,65,61,4,1,0,18,3,5,0,0,0,0,43,11,11,8,50,1,1,1,48,0,2,1,1
452,Jamal Musiala,de  GER,"MF,FW",de  Bayern Munich,18,2003,5.0,177,173,4,1,0,50,0,5,0,0,0,0,156,14,7,18,156,1,0,0,146,0,2,8,4
453,Juan Musso,ar  ARG,GK,it  Atalanta,27,1994,6.0,166,118,48,15,0,9,4,0,0,0,0,0,90,9,67,1,134,0,0,28,122,1,4,5,0
454,Vitaliy Mykolenko,ua  UKR,DF,ua  Dynamo Kyiv,22,1999,5.0,257,196,61,9,1,18,5,8,0,0,0,0,156,60,41,190,11,3,52,1,205,4,7,9,4
455,Joakim Mæhle,dk  DEN,DF,it  Atalanta,24,1997,4.8,259,220,39,0,0,30,2,5,0,0,0,0,175,51,33,41,168,6,39,1,221,0,3,6,7
456,Georges-Kévin N'Koudou,fr  FRA,FW,tr  Beşiktaş,26,1995,1.0,43,43,0,0,0,10,2,3,0,0,0,0,36,3,4,7,34,1,0,1,38,0,0,0,0
457,Fabrice N'Sakala,cd  COD,DF,tr  Beşiktaş,31,1990,3.0,189,171,18,1,0,19,3,9,0,0,0,0,119,29,41,116,47,8,17,1,151,3,4,6,4
458,Stanley N'Soki,fr  FRA,DF,be  Club Brugge,22,1999,5.4,193,188,5,2,0,18,9,0,0,0,0,0,156,16,21,133,45,7,3,1,160,1,3,7,4
