,Player,Nation,Pos,Squad,Age,Born,90s,Cmp_Total,Att_Total,Cmp%_Total,TotDist_Total,PrgDist_Total,Cmp_Short,Att_Short,Cmp%_Short,Cmp_Medium,Att_Medium,Cmp%_Medium,Cmp_Long,Att_Long,Cmp%_Long,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog
0,Brenden Aaronson,us  USA,MF,at  RB Salzburg,20,2000,7.9,186,242,76.9,2885,898,102,118,86.4,59,73,80.8,18,32,56.3,2,1.0,+1.0,13,15,4,1,25
1,Malik Abubakari,gh  GHA,FW,se  Malmö,21,2000,1.3,22,30,73.3,343,25,9,12,75.0,7,10,70.0,2,4,50.0,0,0.0,0.0,1,0,0,0,0
2,Marcos Acuña,ar  ARG,DF,es  Sevilla,29,1991,4.2,251,335,74.9,5619,2581,86,97,88.7,104,134,77.6,56,96,58.3,0,0.6,-0.6,9,33,7,3,25
3,Tyler Adams,us  USA,MF,de  RB Leipzig,22,1999,3.3,146,174,83.9,2439,566,76,85,89.4,52,57,91.2,15,25,60.0,0,0.0,0.0,0,17,4,0,16
4,Chikwubuike Adamu,at  AUT,FW,at  RB Salzburg,20,2001,2.6,29,58,50.0,367,143,23,31,74.2,4,14,28.6,2,4,50.0,0,0.2,-0.2,2,6,2,2,3
5,Antonio Adán,es  ESP,GK,pt  Sporting CP,34,1987,7.0,166,239,69.5,4669,2707,40,41,97.6,69,70,98.6,57,128,44.5,0,0.1,-0.1,1,2,0,0,0
6,Edmund Addo,gh  GHA,MF,md  Sheriff Tiraspol,21,2000,5.4,121,142,85.2,2427,631,40,49,81.6,61,64,95.3,19,23,82.6,0,0.3,-0.3,5,17,0,0,10
7,Karim Adeyemi,de  GER,FW,at  RB Salzburg,19,2002,6.7,54,96,56.3,835,189,31,48,64.6,18,29,62.1,4,8,50.0,1,1.1,-0.1,6,2,3,0,6
8,Michel Aebischer,ch  SUI,MF,ch  Young Boys,24,1997,5.6,229,278,82.4,4527,1155,90,97,92.8,98,109,89.9,37,60,61.7,1,0.8,+0.2,9,25,4,2,15
9,Sergio Agüero,ar  ARG,FW,es  Barcelona,33,1988,0.2,4,6,66.7,36,3,3,3,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
10,Anel Ahmedhodzic,ba  BIH,DF,se  Malmö,22,1999,4.6,188,229,82.1,3967,1585,66,77,85.7,90,100,90.0,31,43,72.1,0,0.1,-0.1,1,14,3,0,23
11,Manuel Akanji,ch  SUI,DF,de  Dortmund,26,1995,5.0,257,297,86.5,5755,2244,77,85,90.6,122,134,91.0,55,72,76.4,0,0.1,-0.1,2,17,1,0,15
12,Nathan Aké,nl  NED,DF,eng  Manchester City,26,1995,3.6,258,278,92.8,4952,1592,98,101,97.0,131,136,96.3,28,39,71.8,0,0.0,0.0,1,14,1,0,11
13,David Alaba,at  AUT,DF,es  Real Madrid,29,1992,11.5,601,670,89.7,11207,3226,221,231,95.7,319,337,94.7,50,87,57.5,0,0.4,-0.4,5,37,2,1,22
14,Jordi Alba,es  ESP,DF,es  Barcelona,32,1989,4.1,289,366,79.0,4687,1792,156,179,87.2,109,129,84.5,21,43,48.8,1,0.8,+0.2,5,23,14,5,37
15,Raúl Albiol,es  ESP,DF,es  Villarreal,35,1985,11.6,389,457,85.1,9221,2375,75,87,86.2,216,235,91.9,93,126,73.8,0,0.0,0.0,0,12,0,0,8
16,Paco Alcácer,es  ESP,FW,es  Villarreal,27,1993,0.8,7,8,87.5,76,12,4,5,80.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,1,0,1
17,Thiago Alcántara,es  ESP,MF,eng  Liverpool,30,1991,6.7,509,557,91.4,10296,2768,204,217,94.0,211,226,93.4,86,100,86.0,0,0.2,-0.2,4,59,7,1,56
18,Trent Alexander-Arnold,eng  ENG,DF,eng  Liverpool,22,1998,8.8,646,834,77.5,13296,5004,266,298,89.3,263,310,84.8,112,210,53.3,3,2.8,+0.2,23,76,18,8,66
19,Alisson,br  BRA,GK,eng  Liverpool,28,1992,13.0,433,489,88.5,11915,6381,55,55,100.0,238,239,99.6,139,192,72.4,0,0.0,0.0,0,5,0,0,0
20,André Almeida,pt  POR,DF,pt  Benfica,30,1990,2.6,82,110,74.5,1600,746,30,35,85.7,42,48,87.5,9,24,37.5,0,0.0,0.0,1,5,2,1,8
21,Marcos Alonso,es  ESP,DF,eng  Chelsea,30,1990,6.1,318,379,83.9,5313,1672,160,168,95.2,122,139,87.8,28,52,53.8,0,0.7,-0.7,10,8,5,3,10
22,Éder Álvarez Balanta,co  COL,MF,be  Club Brugge,28,1993,4.5,112,151,74.2,1914,562,62,73,84.9,34,50,68.0,13,19,68.4,0,0.2,-0.2,4,2,2,0,9
23,Edson Álvarez,mx  MEX,MF,nl  Ajax,23,1997,6.2,338,366,92.3,6166,1002,127,138,92.0,177,189,93.7,30,34,88.2,0,0.0,0.0,2,24,4,0,25
24,Mohamed Aly Camara,gn  GUI,DF,ch  Young Boys,23,1997,3.8,189,217,87.1,4140,1187,44,52,84.6,104,110,94.5,35,47,74.5,0,0.0,0.0,0,18,0,0,12
25,Benjamin André,fr  FRA,MF,fr  Lille,30,1990,7.0,302,385,78.4,4951,1299,167,193,86.5,93,118,78.8,33,50,66.0,0,0.3,-0.3,4,27,3,1,28
26,Oleksandr Andriyevskyi,ua  UKR,MF,ua  Dynamo Kyiv,27,1994,1.1,38,49,77.6,729,229,22,23,95.7,9,12,75.0,6,12,50.0,0,0.0,0.0,1,4,1,0,1
27,Angeliño,es  ESP,DF,de  RB Leipzig,24,1997,4.8,155,241,64.3,2916,1452,71,84,84.5,54,73,74.0,24,71,33.8,3,1.0,+2.0,5,9,8,4,18
28,Marcos Antônio,br  BRA,MF,ua  Shakhtar,21,2000,2.8,228,238,95.8,3639,728,118,122,96.7,85,91,93.4,19,19,100.0,0,0.1,-0.1,3,20,4,0,13
29,Antony,br  BRA,FW,nl  Ajax,21,2000,6.4,272,349,77.9,4137,1170,151,179,84.4,100,123,81.3,15,28,53.6,5,2.2,+2.8,9,9,18,3,34
30,Ronald Araújo,uy  URU,DF,es  Barcelona,22,1999,4.1,174,210,82.9,3728,1056,52,55,94.5,93,103,90.3,24,40,60.0,0,0.0,0.0,0,11,1,1,2
31,Danilo Arboleda,co  COL,DF,md  Sheriff Tiraspol,26,1995,6.0,125,145,86.2,2571,875,35,35,100.0,68,75,90.7,19,30,63.3,0,0.0,0.0,0,7,0,0,4
32,Maximilian Arnold,de  GER,MF,de  Wolfsburg,27,1994,6.0,212,274,77.4,5016,1521,59,67,88.1,95,107,88.8,54,90,60.0,3,1.0,+2.0,10,16,2,1,16
33,Kepa Arrizabalaga,es  ESP,GK,eng  Chelsea,26,1994,1.0,22,29,75.9,670,416,4,4,100.0,9,9,100.0,9,16,56.3,0,0.0,0.0,0,1,0,0,0
34,Marco Asensio,es  ESP,"FW,MF",es  Real Madrid,25,1996,2.3,74,92,80.4,1266,216,37,39,94.9,24,28,85.7,9,16,56.3,2,0.4,+1.6,1,6,3,0,4
35,Giorgos Athanasiadis,gr  GRE,GK,md  Sheriff Tiraspol,28,1993,5.0,106,165,64.2,3377,1816,19,19,100.0,40,43,93.0,45,101,44.6,0,0.0,0.0,0,2,0,0,0
36,Ludwig Augustinsson,se  SWE,DF,es  Sevilla,27,1994,0.9,51,72,70.8,783,309,24,27,88.9,23,31,74.2,3,10,30.0,0,0.1,-0.1,2,2,0,0,3
37,Serge Aurier,ci  CIV,DF,es  Villarreal,28,1992,1.5,68,81,84.0,1200,521,25,28,89.3,37,45,82.2,6,8,75.0,1,0.6,+0.4,1,3,0,0,1
38,Sardar Azmoun,ir  IRN,FW,ru  Zenit,26,1995,3.4,42,61,68.9,601,66,27,35,77.1,13,20,65.0,1,2,50.0,0,0.6,-0.6,2,1,1,0,2
39,César Azpilicueta,es  ESP,DF,eng  Chelsea,31,1989,7.5,477,568,84.0,7668,2333,241,266,90.6,210,235,89.4,22,47,46.8,1,0.5,+0.5,2,30,5,2,37
40,Eric Bailly,ci  CIV,DF,eng  Manchester Utd,27,1994,2.0,100,110,90.9,2146,788,21,22,95.5,63,67,94.0,16,20,80.0,0,0.0,0.0,0,5,0,0,3
41,Tiemoué Bakayoko,fr  FRA,MF,it  Milan,26,1994,0.7,29,36,80.6,565,285,9,13,69.2,14,17,82.4,5,5,100.0,0,0.2,-0.2,2,2,2,0,10
42,Ridle Baku,de  GER,"DF,FW",de  Wolfsburg,23,1998,4.6,116,176,65.9,2154,805,45,55,81.8,43,69,62.3,22,30,73.3,0,0.1,-0.1,2,5,3,0,9
43,Alejandro Balde,es  ESP,"DF,FW",es  Barcelona,17,2003,0.2,14,17,82.4,184,62,8,8,100.0,5,6,83.3,0,1,0.0,0,0.0,0.0,1,1,0,0,1
44,Gareth Bale,wls  WAL,FW,es  Real Madrid,32,1989,0.1,2,3,66.7,29,5,1,1,100.0,1,1,100.0,0,1,0.0,0,0.0,0.0,0,0,0,0,0
45,David von Ballmoos,ch  SUI,GK,ch  Young Boys,26,1994,3.0,55,85,64.7,1700,1092,11,11,100.0,25,26,96.2,19,48,39.6,0,0.2,-0.2,1,2,0,0,0
46,Fodé Ballo-Touré,sn  SEN,"DF,MF",it  Milan,24,1997,1.0,32,42,76.2,443,182,22,24,91.7,9,14,64.3,1,4,25.0,0,0.0,0.0,0,0,0,0,0
47,Jonathan Bamba,fr  FRA,"MF,FW",fr  Lille,25,1996,5.2,185,239,77.4,3034,1024,93,109,85.3,66,79,83.5,20,32,62.5,0,0.6,-0.6,9,14,6,4,21
48,Nicolò Barella,it  ITA,MF,it  Inter,24,1997,5.5,265,307,86.3,4728,1397,127,140,90.7,100,110,90.9,33,48,68.8,0,1.1,-1.1,13,25,16,6,29
49,Ross Barkley,eng  ENG,MF,eng  Chelsea,27,1993,1.1,66,79,83.5,1292,348,26,26,100.0,30,34,88.2,8,16,50.0,0,0.3,-0.3,4,6,5,0,8
50,Wílmar Barrios,co  COL,"MF,DF",ru  Zenit,27,1993,6.0,270,304,88.8,5256,1433,89,99,89.9,138,144,95.8,34,47,72.3,0,0.0,0.0,1,23,2,0,24
51,Gil Bastião Dias,pt  POR,FW,pt  Benfica,24,1996,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
52,Alessandro Bastoni,it  ITA,DF,it  Inter,22,1999,7.4,388,443,87.6,7142,2237,153,166,92.2,181,194,93.3,40,56,71.4,0,0.0,0.0,1,35,6,1,21
53,Michy Batshuayi,be  BEL,FW,tr  Beşiktaş,27,1993,4.3,66,88,75.0,1065,189,40,48,83.3,10,15,66.7,10,11,90.9,0,0.1,-0.1,2,1,1,1,1
54,Donny van de Beek,nl  NED,MF,eng  Manchester Utd,24,1997,2.3,106,120,88.3,1923,499,49,56,87.5,41,45,91.1,12,14,85.7,0,0.0,0.0,0,8,0,0,4
55,Jude Bellingham,eng  ENG,"MF,FW",de  Dortmund,18,2003,5.6,247,289,85.5,4441,1023,116,131,88.5,92,99,92.9,33,39,84.6,3,1.3,+1.7,9,26,3,0,22
56,Hatem Ben Arfa,fr  FRA,"FW,MF",fr  Lille,34,1987,0.3,10,13,76.9,140,34,6,7,85.7,4,5,80.0,0,1,0.0,0,0.0,0.0,0,0,0,0,1
57,Ismaël Bennacer,dz  ALG,MF,it  Milan,23,1997,4.2,162,202,80.2,3248,1030,71,78,91.0,62,74,83.8,26,43,60.5,0,0.1,-0.1,2,9,1,0,12
58,Rodrigo Bentancur,uy  URU,"MF,FW",it  Juventus,24,1997,4.2,169,203,83.3,2849,568,84,91,92.3,63,78,80.8,18,25,72.0,1,0.4,+0.6,4,12,3,0,14
59,Karim Benzema,fr  FRA,FW,es  Real Madrid,33,1987,12.2,435,530,82.1,6515,1393,249,292,85.3,127,154,82.5,36,45,80.0,1,2.7,-1.7,19,41,28,1,56
60,Steven Berghuis,nl  NED,MF,nl  Ajax,29,1991,6.9,230,294,78.2,4195,1358,105,121,86.8,80,100,80.0,35,52,67.3,1,2.0,-1.0,18,22,20,6,33
61,Federico Bernardeschi,it  ITA,"FW,MF",it  Juventus,27,1994,3.2,118,147,80.3,2212,430,53,61,86.9,42,48,87.5,19,32,59.4,2,1.6,+0.4,11,10,8,5,6
62,Bernardo,br  BRA,"DF,MF",at  RB Salzburg,26,1995,0.3,13,18,72.2,319,69,2,2,100.0,6,7,85.7,5,8,62.5,1,0.0,+1.0,0,0,0,0,1
63,Paulo Bernardo,pt  POR,MF,pt  Benfica,19,2002,0.5,15,18,83.3,269,102,10,12,83.3,2,2,100.0,3,3,100.0,0,0.1,-0.1,1,1,1,1,1
64,Veljko Birmančević,rs  SRB,"FW,MF",se  Malmö,23,1998,3.9,62,89,69.7,915,283,39,52,75.0,14,17,82.4,6,11,54.5,1,0.3,+0.7,4,5,4,0,11
65,Blanco,es  ESP,MF,es  Real Madrid,21,2000,0.1,15,15,100.0,242,59,7,7,100.0,7,7,100.0,1,1,100.0,0,0.0,0.0,0,6,0,0,1
66,Daley Blind,nl  NED,DF,nl  Ajax,31,1990,6.3,408,496,82.3,8155,3628,145,164,88.4,206,234,88.0,55,83,66.3,1,0.5,+0.5,6,60,18,4,69
67,Valerii Bondar,ua  UKR,DF,ua  Shakhtar,22,1999,1.0,102,109,93.6,1804,708,41,42,97.6,54,59,91.5,6,6,100.0,0,0.0,0.0,1,12,0,0,12
68,Artem Bondarenko,ua  UKR,MF,ua  Shakhtar,20,2000,0.9,89,98,90.8,1511,275,38,41,92.7,48,52,92.3,3,5,60.0,0,0.1,-0.1,1,13,0,0,4
69,Solomon Bonnah,nl  NED,DF,de  RB Leipzig,17,2003,0.1,1,1,100.0,10,9,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
70,Leonardo Bonucci,it  ITA,DF,it  Juventus,34,1987,6.4,382,432,88.4,9835,3574,83,91,91.2,189,203,93.1,105,133,78.9,0,0.1,-0.1,1,39,1,0,25
71,Sebastiaan Bornauw,be  BEL,DF,de  Wolfsburg,22,1999,2.3,68,86,79.1,1523,359,15,20,75.0,40,44,90.9,12,21,57.1,0,0.0,0.0,0,4,0,0,2
72,Sven Botman,nl  NED,DF,fr  Lille,21,2000,4.6,229,260,88.1,4964,1505,76,80,95.0,106,117,90.6,46,61,75.4,0,0.1,-0.1,1,8,0,0,8
73,Yassine Bounou,ma  MAR,GK,es  Sevilla,30,1991,6.0,151,184,82.1,4313,1927,28,28,100.0,67,67,100.0,56,89,62.9,0,0.0,0.0,0,1,0,0,0
74,Denys Boyko,ua  UKR,GK,ua  Dynamo Kyiv,33,1988,1.0,23,35,65.7,884,601,3,3,100.0,8,8,100.0,12,24,50.0,0,0.0,0.0,0,0,0,0,0
75,Can Bozdogan,de  GER,MF,tr  Beşiktaş,20,2001,2.4,42,58,72.4,738,214,15,22,68.2,25,29,86.2,2,3,66.7,0,0.5,-0.5,3,3,0,0,3
76,Domagoj Bradarić,hr  CRO,DF,fr  Lille,21,1999,0.2,9,12,75.0,118,46,7,7,100.0,2,3,66.7,0,2,0.0,0,0.0,0.0,0,1,0,0,0
77,Conor Bradley,nir  NIR,FW,eng  Liverpool,18,2003,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
78,Daniel Bragança,pt  POR,"MF,FW",pt  Sporting CP,22,1999,1.5,57,61,93.4,978,219,29,30,96.7,24,26,92.3,4,5,80.0,0,0.0,0.0,1,6,0,0,6
79,Julian Brandt,de  GER,"MF,FW",de  Dortmund,25,1996,4.4,193,241,80.1,3309,886,89,101,88.1,76,87,87.4,20,38,52.6,0,0.7,-0.7,7,14,4,0,25
80,John Brooks,us  USA,DF,de  Wolfsburg,28,1993,3.7,144,174,82.8,3338,1164,27,30,90.0,86,94,91.5,30,47,63.8,0,0.0,0.0,1,10,0,0,10
81,Franz Brorsson,se  SWE,DF,se  Malmö,25,1996,5.0,146,171,85.4,3182,842,42,46,91.3,76,83,91.6,27,38,71.1,0,0.0,0.0,0,5,0,0,7
82,Marcelo Brozović,hr  CRO,MF,it  Inter,28,1992,7.0,502,558,90.0,10137,3077,190,202,94.1,223,243,91.8,83,96,86.5,0,0.5,-0.5,6,53,4,0,55
83,Nicolas Bürgy,ch  SUI,DF,ch  Young Boys,25,1995,2.0,122,136,89.7,2669,625,28,29,96.6,74,77,96.1,20,29,69.0,0,0.0,0.0,0,7,0,0,4
84,Heorhiy Bushchan,ua  UKR,GK,ua  Dynamo Kyiv,27,1994,5.0,133,196,67.9,4027,2405,18,18,100.0,67,67,100.0,48,110,43.6,0,0.0,0.0,0,2,0,0,0
85,Sergio Busquets,es  ESP,MF,es  Barcelona,33,1988,5.4,338,382,88.5,6558,1684,123,139,88.5,161,174,92.5,49,61,80.3,0,0.3,-0.3,3,39,4,0,29
86,Vitaliy Buyalskyi,ua  UKR,"MF,FW",ua  Dynamo Kyiv,28,1993,4.8,91,115,79.1,1408,163,49,58,84.5,26,36,72.2,10,13,76.9,0,1.2,-1.2,8,2,3,0,5
87,Jovane Cabral,cv  CPV,"FW,MF",pt  Sporting CP,23,1998,0.9,17,23,73.9,265,49,7,9,77.8,8,11,72.7,1,1,100.0,0,0.4,-0.4,2,0,2,0,2
88,Davide Calabria,it  ITA,DF,it  Milan,24,1996,3.5,103,145,71.0,1789,755,53,61,86.9,36,49,73.5,11,27,40.7,0,0.0,0.0,0,1,2,1,4
89,Hakan Çalhanoğlu,tr  TUR,MF,it  Inter,27,1994,4.6,228,276,82.6,4370,1298,111,120,92.5,73,82,89.0,40,63,63.5,0,1.6,-1.6,18,24,7,3,25
90,Mohamed Camara,ml  MLI,MF,at  RB Salzburg,21,2000,7.4,322,374,86.1,6624,1747,121,134,90.3,140,152,92.1,59,78,75.6,0,0.1,-0.1,3,28,1,0,31
91,Eduardo Camavinga,fr  FRA,MF,es  Real Madrid,18,2002,3.4,159,181,87.8,3316,753,57,65,87.7,65,69,94.2,32,38,84.2,1,0.2,+0.8,2,24,2,0,17
92,Emre Can,de  GER,DF,de  Dortmund,27,1994,0.8,40,48,83.3,867,239,16,20,80.0,16,17,94.1,8,9,88.9,0,0.1,-0.1,1,2,1,0,5
93,João Cancelo,pt  POR,DF,eng  Manchester City,27,1994,9.3,655,765,85.6,12103,4018,312,329,94.8,265,307,86.3,73,111,65.8,3,2.4,+0.6,15,66,26,6,74
94,Nicolás Capaldo,ar  ARG,MF,at  RB Salzburg,23,1997,3.2,80,115,69.6,1431,649,43,52,82.7,24,35,68.6,12,25,48.0,0,0.0,0.0,1,15,2,0,14
95,Étienne Capoue,fr  FRA,MF,es  Villarreal,33,1988,11.6,435,497,87.5,8106,1756,178,194,91.8,200,224,89.3,51,67,76.1,4,1.1,+2.9,6,37,3,1,23
96,Fábio Cardoso,pt  POR,DF,pt  Porto,27,1994,1.7,40,51,78.4,934,166,6,8,75.0,26,28,92.9,8,13,61.5,0,0.1,-0.1,1,0,0,0,1
97,Diego Carlos,br  BRA,DF,es  Sevilla,28,1993,6.0,357,406,87.9,9194,2514,61,71,85.9,191,201,95.0,103,129,79.8,0,0.0,0.0,0,10,0,0,10
98,Yannick Carrasco,be  BEL,"DF,MF",es  Atlético Madrid,27,1993,5.2,140,186,75.3,2162,646,88,102,86.3,34,46,73.9,11,25,44.0,0,0.4,-0.4,2,9,5,0,11
99,Scott Carson,eng  ENG,GK,eng  Manchester City,35,1985,0.2,5,5,100.0,71,38,2,2,100.0,2,2,100.0,0,0,,0,0.0,0.0,0,0,0,0,0
100,Dani Carvajal,es  ESP,DF,es  Real Madrid,29,1992,10.6,577,667,86.5,10725,3032,248,265,93.6,237,270,87.8,79,102,77.5,1,1.2,-0.2,12,18,17,6,30
101,Casemiro,br  BRA,MF,es  Real Madrid,29,1992,10.1,486,558,87.1,9485,2478,200,224,89.3,201,224,89.7,75,92,81.5,0,0.3,-0.3,7,35,8,0,35
102,Frank Castañeda,co  COL,FW,md  Sheriff Tiraspol,27,1994,3.9,73,97,75.3,1155,344,39,41,95.1,26,35,74.3,6,12,50.0,0,0.2,-0.2,3,0,2,0,6
103,Koen Casteels,be  BEL,GK,de  Wolfsburg,29,1992,5.0,129,189,68.3,4299,2530,13,13,100.0,52,53,98.1,63,122,51.6,0,0.0,0.0,0,0,0,0,0
104,Edinson Cavani,uy  URU,FW,eng  Manchester Utd,34,1987,0.9,24,31,77.4,370,9,9,11,81.8,12,14,85.7,1,3,33.3,0,0.0,0.0,0,1,1,0,1
105,Dani Ceballos,es  ESP,"MF,FW",es  Real Madrid,24,1996,0.5,12,16,75.0,144,42,9,10,90.0,3,3,100.0,0,0,,0,0.0,0.0,0,1,0,0,0
106,Dumitru Celeadnic,md  MDA,GK,md  Sheriff Tiraspol,29,1992,1.0,21,32,65.6,595,246,4,4,100.0,9,9,100.0,8,19,42.1,0,0.0,0.0,0,0,0,0,0
107,Zeki Çelik,tr  TUR,DF,fr  Lille,24,1997,6.5,292,374,78.1,5362,2439,137,156,87.8,114,141,80.9,35,61,57.4,1,0.1,+0.9,2,26,10,3,29
108,Leonardo César Jardim,br  BRA,GK,fr  Lille,26,1995,2.0,25,39,64.1,652,408,11,11,100.0,5,6,83.3,9,22,40.9,0,0.0,0.0,0,0,0,0,0
109,Trevoh Chalobah,eng  ENG,DF,eng  Chelsea,22,1999,2.0,92,110,83.6,1806,409,38,41,92.7,40,42,95.2,14,25,56.0,0,0.0,0.0,1,12,0,0,3
110,Giorgio Chiellini,it  ITA,DF,it  Juventus,36,1984,0.1,0,2,0.0,0,0,0,0,,0,0,,0,2,0.0,0,0.0,0.0,0,0,0,0,0
111,Federico Chiesa,it  ITA,"FW,MF",it  Juventus,23,1997,3.7,79,100,79.0,1531,413,36,42,85.7,26,30,86.7,13,20,65.0,0,0.2,-0.2,3,4,4,1,10
112,Ben Chilwell,eng  ENG,DF,eng  Chelsea,24,1996,2.1,88,111,79.3,1385,373,49,54,90.7,32,39,82.1,6,14,42.9,0,0.2,-0.2,3,1,1,0,4
113,Dmitri Chistyakov,ru  RUS,DF,ru  Zenit,27,1994,4.9,199,215,92.6,4152,1156,50,54,92.6,122,125,97.6,26,34,76.5,0,0.0,0.0,0,5,0,0,3
114,Andreas Christensen,dk  DEN,DF,eng  Chelsea,25,1996,6.7,534,570,93.7,10225,3157,189,194,97.4,269,284,94.7,69,83,83.1,1,0.8,+0.2,2,57,4,0,36
115,Anders Christiansen,dk  DEN,MF,se  Malmö,31,1990,3.6,165,204,80.9,3288,685,59,72,81.9,73,82,89.0,27,37,73.0,0,0.1,-0.1,3,9,1,0,4
116,Samuel Chukwueze,ng  NGA,"MF,FW",es  Villarreal,22,1999,3.1,44,59,74.6,606,159,26,32,81.3,15,19,78.9,1,4,25.0,0,0.2,-0.2,2,1,3,1,4
117,Claudinho,br  BRA,"MF,FW",ru  Zenit,24,1997,5.1,237,280,84.6,4401,773,116,133,87.2,78,86,90.7,38,50,76.0,0,1.0,-1.0,14,12,5,2,16
118,Sebastián Coates,uy  URU,DF,pt  Sporting CP,30,1990,6.0,198,230,86.1,4024,1221,60,69,87.0,112,118,94.9,26,42,61.9,0,0.0,0.0,1,6,1,0,11
119,Serafim Cojocari,md  MDA,FW,md  Sheriff Tiraspol,20,2001,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
120,Maxim Cojocaru,md  MDA,"FW,MF",md  Sheriff Tiraspol,23,1998,0.2,2,3,66.7,14,1,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
121,Antonio Čolak,hr  CRO,FW,se  Malmö,27,1993,5.5,63,83,75.9,862,56,40,49,81.6,15,20,75.0,4,6,66.7,0,0.1,-0.1,3,0,1,1,0
122,Kingsley Coman,fr  FRA,"FW,DF",de  Bayern Munich,25,1996,7.0,277,362,76.5,4992,1213,138,165,83.6,110,142,77.5,28,42,66.7,3,3.9,-0.9,24,15,26,10,31
123,Francisco Conceição,pt  POR,"MF,FW",pt  Porto,18,2002,0.4,9,11,81.8,133,39,6,6,100.0,3,3,100.0,0,1,0.0,0,0.0,0.0,0,0,0,0,1
124,Francis Coquelin,fr  FRA,MF,es  Villarreal,30,1991,5.1,114,139,82.0,1749,356,63,73,86.3,40,48,83.3,8,12,66.7,0,0.5,-0.5,1,11,1,0,12
125,Jesús Corona,mx  MEX,"DF,FW",pt  Porto,28,1993,2.4,72,96,75.0,1307,378,35,40,87.5,28,34,82.4,8,20,40.0,0,0.1,-0.1,2,3,2,2,1
126,Ángel Correa,ar  ARG,"FW,MF",es  Atlético Madrid,26,1995,4.5,96,125,76.8,1491,302,50,60,83.3,33,36,91.7,8,18,44.4,0,0.5,-0.5,3,7,3,1,8
127,Joaquín Correa,ar  ARG,FW,it  Inter,26,1994,1.2,22,24,91.7,280,58,15,17,88.2,3,3,100.0,2,2,100.0,0,0.0,0.0,0,2,2,0,2
128,Bruno Xavier Almeida Costa,pt  POR,MF,pt  Porto,24,1997,0.1,9,10,90.0,170,74,5,6,83.3,3,3,100.0,1,1,100.0,0,0.0,0.0,0,1,0,0,0
129,Diogo Costa,pt  POR,GK,pt  Porto,21,1999,6.0,171,280,61.1,6069,3698,21,21,100.0,60,60,100.0,90,198,45.5,0,0.0,0.0,0,10,0,0,0
130,Thibaut Courtois,be  BEL,GK,es  Real Madrid,29,1992,13.7,378,503,75.1,10116,5463,73,73,100.0,193,195,99.0,110,233,47.2,0,0.0,0.0,0,5,0,0,0
131,Philippe Coutinho,br  BRA,"FW,MF",es  Barcelona,29,1992,1.2,55,73,75.3,792,167,30,35,85.7,16,18,88.9,4,9,44.4,0,0.0,0.0,1,5,0,0,4
132,Juan Cuadrado,co  COL,"DF,MF",it  Juventus,33,1988,5.2,247,306,80.7,4749,1352,98,110,89.1,110,125,88.0,35,58,60.3,0,1.0,-1.0,11,8,10,5,21
133,Matheus Cunha,br  BRA,"FW,MF",es  Atlético Madrid,22,1999,1.6,16,18,88.9,267,65,7,8,87.5,8,8,100.0,1,1,100.0,0,0.0,0.0,0,1,0,0,0
134,Danilo D'Ambrosio,it  ITA,DF,it  Inter,32,1988,1.6,55,67,82.1,1048,291,26,26,100.0,22,28,78.6,7,12,58.3,0,0.0,0.0,1,1,2,0,4
135,Cosimo Marco Da Graca,it  ITA,FW,it  Juventus,19,2002,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
136,Johan Dahlin,se  SWE,GK,se  Malmö,34,1986,3.5,49,103,47.6,1857,1234,7,7,100.0,16,17,94.1,26,79,32.9,0,0.0,0.0,0,1,0,0,0
137,Mahmoud Dahoud,de  GER,MF,de  Dortmund,25,1996,2.4,122,157,77.7,2279,579,50,63,79.4,44,51,86.3,21,33,63.6,2,0.9,+1.1,5,9,2,0,11
138,Diogo Dalot,pt  POR,DF,eng  Manchester Utd,22,1999,2.6,133,162,82.1,2718,997,50,51,98.0,59,66,89.4,24,42,57.1,0,0.1,-0.1,3,21,5,1,15
139,Danilo,br  BRA,DF,it  Juventus,30,1991,5.0,347,392,88.5,6886,2131,121,132,91.7,175,186,94.1,50,67,74.6,1,0.2,+0.8,4,47,4,0,25
140,Mohammed Daramy,dk  DEN,FW,nl  Ajax,19,2002,0.6,23,28,82.1,322,90,15,20,75.0,8,8,100.0,0,0,,0,0.0,0.0,0,0,2,0,2
141,Matteo Darmian,it  ITA,DF,it  Inter,31,1989,2.2,49,68,72.1,845,286,25,27,92.6,19,29,65.5,5,10,50.0,0,0.0,0.0,0,2,0,0,6
142,Jonathan David,ca  CAN,FW,fr  Lille,21,2000,7.5,119,144,82.6,1864,445,63,72,87.5,42,49,85.7,9,12,75.0,0,0.7,-0.7,8,14,5,1,15
