,Player,Nation,Pos,Squad,Age,Born,MP_Playing Time,Min_Playing Time,Mn/MP_Playing Time,Min%_Playing Time,90s_Playing Time,Starts_Playing Time,Mn/Start_Starts,Compl_Starts,Subs_Subs,Mn/Sub_Subs,unSub_Subs,PPM_Team Success,onG_Team Success,onGA_Team Success,+/-_Team Success,+/-90_Team Success,On-Off_Team Success,onxG_Team Success (xG),onxGA_Team Success (xG),xG+/-_Team Success (xG),xG+/-90_Team Success (xG),On-Off_Team Success (xG)
146,Amad Diallo,ci  CIV,FW,Manchester Utd,18,2002,3,166,55,4.9,1.8,2,79,,1,8,8,1.33,3,3,0,0.00,-0.80,2.0,1.4,+0.6,+0.33,-0.15
147,Ibrahima Diallo,fr  FRA,MF,Southampton,21,1999,22,1020,46,29.8,11.3,10,86,,12,13,6,1.14,10,22,-12,-1.06,-0.72,12.9,18.9,-6.0,-0.53,-0.32
148,Grady Diangana,eng  ENG,"MF,FW",West Brom,22,1998,20,1235,62,36.1,13.7,15,74,,5,24,9,0.40,10,33,-23,-1.68,-0.93,8.5,25.6,-17.1,-1.24,-0.55
149,Raphael Dias Belloli,br  BRA,MF,Leeds United,23,1996,30,2360,79,69.0,26.2,26,87,,4,24,0,1.67,43,34,+9,+0.34,+0.43,39.6,42.0,-2.4,-0.09,+0.16
150,Rúben Dias,pt  POR,DF,Manchester City,23,1997,32,2843,89,83.1,31.6,32,89,,0,,4,2.31,68,21,+47,+1.49,+0.86,61.3,23.6,+37.7,+1.19,+0.53
151,Eric Dier,eng  ENG,DF,Tottenham,26,1994,28,2520,90,73.7,28.0,28,90,,0,,9,1.50,45,34,+11,+0.39,-0.81,38.5,36.9,+1.6,+0.06,-0.28
152,Lucas Digne,fr  FRA,DF,Everton,27,1993,30,2681,89,78.4,29.8,30,89,,0,,0,1.53,39,42,-3,-0.10,-0.34,38.6,40.4,-1.8,-0.06,+0.31
153,Virgil van Dijk,nl  NED,DF,Liverpool,29,1991,5,370,74,10.8,4.1,5,74,,0,,0,2.00,12,11,+1,+0.24,-0.49,11.3,6.7,+4.6,+1.11,+0.44
154,Issa Diop,fr  FRA,DF,West Ham,23,1997,18,1381,77,40.4,15.3,15,90,,3,10,17,1.61,24,22,+2,+0.13,-0.44,20.4,22.7,-2.3,-0.15,-0.50
155,Moussa Djenepo,ml  MLI,MF,Southampton,22,1998,27,1240,46,36.3,13.8,15,70,,12,16,7,0.96,12,27,-15,-1.09,-0.84,14.6,19.4,-4.8,-0.35,-0.06
156,Matt Doherty,ie  IRL,DF,Tottenham,28,1992,17,1240,73,36.3,13.8,13,89,,4,22,11,1.88,26,15,+11,+0.80,+0.30,20.7,15.1,+5.6,+0.41,+0.43
157,Gabriel Dos Santos,br  BRA,DF,Arsenal,22,1997,23,1996,87,58.4,22.2,22,89,,1,45,10,1.57,28,24,+4,+0.18,-0.58,27.7,24.4,+3.3,+0.15,-0.23
158,Abdoulaye Doucouré,fr  FRA,MF,Everton,27,1993,29,2443,84,71.4,27.1,29,84,,0,,1,1.69,35,36,-1,-0.04,-0.04,33.2,36.7,-3.5,-0.13,-0.01
159,Thomas Doyle,eng  ENG,MF,Manchester City,18,2001,0,,,,,0,,,0,,5,,,,,,,,,,,
160,Cody Drameh,eng  ENG,DF,Leeds United,18,2001,0,,,,,0,,,0,,1,,,,,,,,,,,
161,Anthony Driscoll-Glennon,eng  ENG,DF,Burnley,20,1999,0,,,,,0,,,0,,12,,,,,,,,,,,
162,Martin Dúbravka,sk  SVK,GK,Newcastle Utd,31,1989,13,1170,90,34.2,13.0,13,90,,0,,11,1.54,20,19,+1,+0.08,+0.76,17.6,18.0,-0.3,-0.03,+0.48
163,Paul Dummett,wls  WAL,DF,Newcastle Utd,28,1991,15,1255,84,36.7,13.9,14,88,,1,24,5,1.53,20,20,0,0.00,+0.67,17.9,19.9,-2.0,-0.14,+0.31
164,Lewis Dunk,eng  ENG,DF,Brighton,28,1991,33,2931,89,85.7,32.6,33,89,,0,,0,1.06,34,38,-4,-0.12,+0.25,46.8,32.1,+14.7,+0.45,+0.60
165,Jimmy Dunne,ie  IRL,DF,Burnley,22,1997,3,270,90,7.9,3.0,3,90,,0,,30,0.00,2,6,-4,-1.33,-0.82,3.4,2.6,+0.8,+0.27,+0.80
166,Ederson,br  BRA,GK,Manchester City,26,1993,36,3240,90,94.7,36.0,36,90,,0,,0,2.22,76,28,+48,+1.33,-0.17,69.7,28.4,+41.2,+1.15,+0.79
167,Kyle Edwards,eng  ENG,"MF,FW",West Brom,22,1998,5,118,24,3.5,1.3,1,45,,4,18,6,0.20,1,3,-2,-1.53,-0.46,0.7,2.5,-1.8,-1.38,-0.50
168,John Egan,ie  IRL,DF,Sheffield Utd,27,1992,31,2629,85,76.9,29.2,30,87,,1,14,0,0.55,16,47,-31,-1.06,+0.30,24.9,45.5,-20.6,-0.71,+0.48
169,Anthony Elanga,se  SWE,FW,Manchester Utd,18,2002,2,155,78,4.5,1.7,2,78,,0,,0,1.50,3,3,0,0.00,-0.80,2.0,1.4,+0.7,+0.38,-0.10
170,Ahmed Elmohamady,eg  EGY,DF,Aston Villa,32,1987,14,839,60,24.5,9.3,8,90,,6,20,24,1.07,9,9,0,0.00,-0.31,13.3,11.2,+2.1,+0.23,+0.30
171,Mohamed Elneny,eg  EGY,MF,Arsenal,28,1992,23,1544,67,45.1,17.2,17,85,,6,16,13,2.04,27,20,+7,+0.41,-0.02,22.3,21.4,+0.9,+0.05,-0.35
172,Björn Engels,be  BEL,DF,Aston Villa,25,1994,0,,,,,0,,,0,,23,,,,,,,,,,,
173,Jonny Evans,nir  NIR,DF,Leicester City,32,1988,28,2473,88,72.3,27.5,28,88,,0,,0,1.79,46,31,+15,+0.55,+0.26,38.7,32.0,+6.7,+0.24,+0.08
174,Eberechi Eze,eng  ENG,MF,Crystal Palace,22,1998,34,2559,75,74.8,28.4,29,84,,5,24,2,1.24,30,51,-21,-0.74,-0.32,23.8,44.5,-20.7,-0.73,-0.28
175,Łukasz Fabiański,pl  POL,GK,West Ham,35,1985,35,3150,90,92.1,35.0,35,90,,0,,0,1.69,57,44,+13,+0.37,-0.30,47.4,46.3,+1.1,+0.03,-1.47
176,Fabinho,br  BRA,"DF,MF",Liverpool,26,1993,30,2567,86,75.1,28.5,28,90,,2,24,0,1.87,53,29,+24,+0.84,+0.63,55.8,34.7,+21.1,+0.74,+0.08
177,Fabricio,es  ESP,GK,Fulham,32,1987,0,,,,,0,,,0,,8,,,,,,,,,,,
178,Bruno Fernandes,pt  POR,MF,Manchester Utd,25,1994,37,3099,84,90.6,34.4,35,87,,2,29,0,1.92,67,36,+31,+0.90,+1.46,55.7,36.0,+19.6,+0.57,+1.03
179,Gedson Fernandes,pt  POR,MF,Tottenham,21,1999,0,,,,,0,,,0,,3,,,,,,,,,,,
180,Federico Fernández,ar  ARG,DF,Newcastle Utd,31,1989,24,2079,87,60.8,23.1,24,87,,0,,3,1.33,31,38,-7,-0.30,+0.30,25.0,35.0,-10.0,-0.43,-0.24
181,Fernandinho,br  BRA,MF,Manchester City,35,1985,21,1188,57,34.7,13.2,12,85,,9,19,11,2.38,29,10,+19,+1.44,+0.15,22.7,11.4,+11.3,+0.85,-0.38
182,Will Ferry,ie  IRL,FW,Southampton,18,2001,0,,,,,0,,,0,,16,,,,,,,,,,,
183,Sam Field,eng  ENG,MF,West Brom,22,1998,3,62,21,1.8,0.7,0,,,3,21,2,0.33,0,2,-2,-2.90,-1.86,0.1,1.5,-1.4,-2.02,-1.15
184,Ryan Finnigan,eng  ENG,MF,Southampton,16,2003,0,,,,,0,,,0,,2,,,,,,,,,,,
185,Roberto Firmino,br  BRA,FW,Liverpool,28,1991,36,2838,79,83.0,31.5,33,84,,3,23,0,1.83,57,39,+18,+0.57,-0.67,61.2,38.9,+22.3,+0.71,-0.07
186,John Fleck,sct  SCO,MF,Sheffield Utd,28,1991,31,2575,83,75.3,28.6,29,87,,2,31,2,0.71,16,47,-31,-1.08,+0.19,22.6,46.3,-23.7,-0.83,-0.05
187,Shane Flynn,ie  IRL,MF,Leicester City,18,2001,0,,,,,0,,,0,,1,,,,,,,,,,,
188,Phil Foden,eng  ENG,"FW,MF",Manchester City,20,2000,28,1616,58,47.3,18.0,17,82,,11,20,10,2.14,46,16,+30,+1.67,+0.62,34.8,16.7,+18.1,+1.01,-0.18
189,Wes Foderingham,eng  ENG,GK,Sheffield Utd,29,1991,0,,,,,0,,,0,,25,,,,,,,,,,,
190,Wesley Fofana,fr  FRA,DF,Leicester City,19,2000,28,2262,81,66.1,25.1,27,83,,1,25,1,1.64,43,30,+13,+0.52,+0.13,36.4,28.8,+7.6,+0.30,+0.24
191,Pablo Fornals,es  ESP,"FW,MF",West Ham,24,1996,33,2572,78,75.2,28.6,31,82,,2,18,3,1.79,43,33,+10,+0.35,-0.18,41.4,35.1,+6.3,+0.22,+0.30
192,Fraser Forster,eng  ENG,GK,Southampton,32,1988,8,720,90,21.1,8.0,8,90,,0,,30,1.50,10,11,-1,-0.12,+0.54,10.7,12.4,-1.8,-0.22,+0.11
193,Timothy Fosu-Mensah,nl  NED,DF,Manchester Utd,22,1998,1,80,80,2.3,0.9,1,80,,0,,2,0.00,1,2,-1,-1.13,-1.93,1.1,1.5,-0.5,-0.51,-1.00
194,Tyrese Francois,au  AUS,DF,Fulham,20,2000,1,15,15,0.4,0.2,0,,,1,15,0,0.00,0,1,-1,-6.00,-5.34,0.1,0.8,-0.7,-3.99,-3.70
195,Ryan Fraser,sct  SCO,"FW,MF",Newcastle Utd,26,1994,18,928,52,27.1,10.3,9,76,,9,27,2,0.78,7,17,-10,-0.97,-0.75,10.1,14.0,-3.9,-0.38,-0.05
196,Fred,br  BRA,MF,Manchester Utd,27,1993,30,2390,80,69.9,26.6,27,84,,3,41,5,1.97,49,25,+24,+0.90,+0.47,41.7,27.0,+14.7,+0.55,+0.27
197,Ryan Fredericks,eng  ENG,"DF,FW",West Ham,27,1992,14,569,41,16.6,6.3,6,81,,8,11,15,1.07,7,9,-2,-0.32,-0.85,7.8,8.1,-0.3,-0.05,-0.24
198,Christian Fuchs,at  AUT,DF,Leicester City,34,1986,9,702,78,20.5,7.8,8,86,,1,11,20,2.00,13,9,+4,+0.51,+0.05,12.7,9.7,+3.0,+0.38,+0.21
199,Darnell Furlong,eng  ENG,DF,West Brom,24,1995,35,2932,84,85.7,32.6,32,89,,3,25,3,0.74,29,63,-34,-1.04,+0.25,29.0,58.9,-29.9,-0.92,-0.16
200,Conor Gallagher,eng  ENG,MF,West Brom,20,2000,30,2531,84,74.0,28.1,28,89,,2,18,2,0.63,18,48,-30,-1.07,+0.05,22.5,47.7,-25.2,-0.90,-0.01
201,Eric García,es  ESP,DF,Manchester City,19,2001,6,383,64,11.2,4.3,3,90,,3,38,16,1.67,8,12,-4,-0.94,-2.57,4.4,6.9,-2.5,-0.58,-1.90
202,Taylor Gardner-Hickman,eng  ENG,MF,West Brom,18,2001,0,,,,,0,,,0,,4,,,,,,,,,,,
203,Dwight Gayle,eng  ENG,"FW,MF",Newcastle Utd,29,1990,18,514,29,15.0,5.7,4,70,,14,17,9,0.94,5,9,-4,-0.70,-0.33,7.3,8.5,-1.2,-0.21,+0.15
204,Jean-Philippe Gbamin,ci  CIV,MF,Everton,24,1995,1,12,12,0.4,0.1,0,,,1,12,0,1.00,0,1,-1,-7.50,-7.50,0.5,0.4,+0.1,+0.45,+0.58
205,David de Gea,es  ESP,GK,Manchester Utd,29,1990,26,2295,88,67.1,25.5,26,88,,0,,7,1.73,46,32,+14,+0.55,-0.65,37.9,28.5,+9.4,+0.37,-0.32
206,Joe Gelhardt,eng  ENG,FW,Leeds United,18,2002,0,,,,,0,,,0,,8,,,,,,,,,,,
207,Anwar El Ghazi,nl  NED,FW,Aston Villa,25,1995,28,1613,58,47.2,17.9,17,81,,11,21,6,1.25,23,22,+1,+0.06,-0.34,26.3,23.7,+2.5,+0.14,+0.26
208,Kieran Gibbs,eng  ENG,DF,West Brom,30,1989,10,809,81,23.7,9.0,9,85,,1,45,7,0.60,10,22,-12,-1.33,-0.34,5.4,19.1,-13.7,-1.52,-0.82
209,Morgan Gibbs-White,eng  ENG,"MF,FW",Wolves,20,2000,11,414,38,12.1,4.6,4,73,,7,17,9,0.73,4,6,-2,-0.43,-0.02,5.0,5.0,0.0,0.00,+0.18
210,Mark Gillespie,eng  ENG,GK,Newcastle Utd,28,1992,0,,,,,0,,,0,,20,,,,,,,,,,,
211,Billy Gilmour,sct  SCO,MF,Chelsea,19,2001,5,261,52,7.6,2.9,3,75,,2,18,12,1.20,5,2,+3,+1.03,+0.49,4.2,3.3,+0.9,+0.29,-0.57
212,Olivier Giroud,fr  FRA,FW,Chelsea,33,1986,17,748,44,21.9,8.3,8,73,,9,18,18,1.76,9,5,+4,+0.48,-0.13,14.4,7.1,+7.3,+0.88,+0.08
213,Ben Godfrey,eng  ENG,DF,Everton,22,1998,31,2685,87,78.5,29.8,29,90,,2,38,2,1.52,31,35,-4,-0.13,-0.50,33.1,42.1,-9.0,-0.30,-0.81
214,André Gomes,pt  POR,MF,Everton,27,1993,28,1570,56,45.9,17.4,17,76,,11,26,6,1.61,24,22,+2,+0.11,+0.26,23.8,23.1,+0.8,+0.04,+0.32
215,Claudio Gomes,fr  FRA,MF,Manchester City,20,2000,0,,,,,0,,,0,,1,,,,,,,,,,,
216,Anthony Gomez Mancini,fr  FRA,MF,Burnley,19,2001,0,,,,,0,,,0,,2,,,,,,,,,,,
217,Joe Gomez,eng  ENG,DF,Liverpool,23,1997,7,590,84,17.3,6.6,6,85,,1,80,0,2.00,15,14,+1,+0.15,-0.64,15.5,9.1,+6.4,+0.98,+0.32
218,Mace Goodridge,eng  ENG,MF,Burnley,20,1999,0,,,,,0,,,0,,2,,,,,,,,,,,
219,Anthony Gordon,eng  ENG,"FW,MF",Everton,19,2001,3,88,29,2.6,1.0,1,54,,2,17,8,2.00,0,0,0,0.00,+0.03,0.6,1.0,-0.4,-0.38,-0.26
220,Kyron Gordon,eng  ENG,DF,Sheffield Utd,18,2002,0,,,,,0,,,0,,6,,,,,,,,,,,
221,Karlan Grant,eng  ENG,"FW,MF",West Brom,22,1997,21,1127,54,33.0,12.5,14,71,,7,20,10,0.43,7,26,-19,-1.52,-0.65,8.8,19.0,-10.2,-0.82,+0.12
222,Lee Grant,eng  ENG,GK,Manchester Utd,37,1983,0,,,,,0,,,0,,6,,,,,,,,,,,
223,Demarai Gray,eng  ENG,FW,Leicester City,24,1996,1,19,19,0.6,0.2,0,,,1,19,0,1.00,1,0,+1,+4.74,+4.29,0.3,0.0,+0.3,+1.33,+1.12
224,Jack Grealish,eng  ENG,"FW,MF",Aston Villa,24,1995,26,2185,84,63.9,24.3,24,89,,2,23,0,1.65,40,28,+12,+0.49,+0.71,37.3,33.6,+3.6,+0.15,+0.41
225,Mason Greenwood,eng  ENG,FW,Manchester Utd,18,2001,31,1822,59,53.3,20.2,21,78,,10,19,4,1.77,39,24,+15,+0.74,-0.05,31.5,23.5,+8.0,+0.39,-0.17
226,Sam Greenwood,eng  ENG,FW,Leeds United,18,2002,0,,,,,0,,,0,,1,,,,,,,,,,,
227,Pascal Groß,de  GER,"MF,DF",Brighton,29,1991,34,2484,73,72.6,27.6,27,89,,7,13,4,1.06,27,28,-1,-0.04,+0.44,37.6,26.3,+11.3,+0.41,+0.16
228,Kamil Grosicki,pl  POL,"FW,MF",West Brom,32,1988,3,148,49,4.3,1.6,2,69,,1,11,7,1.00,4,5,-1,-0.61,+0.49,2.4,3.0,-0.6,-0.35,+0.56
229,Vicente Guaita,es  ESP,GK,Crystal Palace,33,1987,37,3330,90,97.4,37.0,37,90,,0,,1,1.11,38,64,-26,-0.70,-1.70,30.9,56.1,-25.3,-0.68,-0.90
230,Frederic Guilbert,fr  FRA,"DF,MF",Aston Villa,25,1994,0,,,,,0,,,0,,8,,,,,,,,,,,
231,İlkay Gündoğan,de  GER,MF,Manchester City,29,1990,28,2029,72,59.3,22.5,23,84,,5,19,6,2.36,55,16,+39,+1.73,+0.95,46.1,16.8,+29.4,+1.30,+0.49
232,Antwoine Hackford,eng  ENG,"FW,DF",Sheffield Utd,16,2004,1,11,11,0.3,0.1,0,,,1,11,0,0.00,0,0,0,0.00,+1.14,0.2,0.1,+0.1,+0.91,+1.73
233,Sébastien Haller,ci  CIV,FW,West Ham,26,1994,16,937,59,27.4,10.4,10,84,,6,17,0,1.56,10,12,-2,-0.19,-0.81,12.1,15.3,-3.1,-0.30,-0.62
234,Reece Hannam,eng  ENG,DF,Crystal Palace,19,2000,0,,,,,0,,,0,,5,,,,,,,,,,,
235,Rekeem Harper,eng  ENG,MF,West Brom,20,2000,2,32,16,0.9,0.4,0,,,2,16,8,0.00,0,2,-2,-5.63,-4.59,0.2,1.9,-1.6,-4.53,-3.67
236,Jack Harrison,eng  ENG,MF,Leeds United,23,1996,36,2847,79,83.2,31.6,34,82,,2,36,0,1.53,54,45,+9,+0.28,+0.44,50.3,51.0,-0.7,-0.02,+0.72
237,Joe Hart,eng  ENG,GK,Tottenham,33,1987,0,,,,,0,,,0,,38,,,,,,,,,,,
238,Taylor Harwood-Bellis,eng  ENG,DF,Manchester City,18,2002,0,,,,,0,,,0,,2,,,,,,,,,,,
239,Kortney Hause,eng  ENG,DF,Aston Villa,25,1995,7,630,90,18.4,7.0,7,90,,0,,10,2.00,13,6,+7,+1.00,+0.94,13.0,8.0,+5.0,+0.71,+0.87
240,Kai Havertz,de  GER,"MF,FW",Chelsea,21,1999,27,1520,56,44.4,16.9,18,78,,9,13,4,1.41,31,15,+16,+0.95,+0.66,29.7,13.7,+16.0,+0.95,+0.23
241,Isaac Hayden,eng  ENG,"MF,DF",Newcastle Utd,25,1995,24,1942,81,56.8,21.6,22,86,,2,27,3,1.00,22,33,-11,-0.51,-0.21,21.2,29.6,-8.5,-0.39,-0.12
242,Kaine Hayden,eng  ENG,DF,Aston Villa,17,2002,0,,,,,0,,,0,,2,,,,,,,,,,,
243,Tom Heaton,eng  ENG,GK,Aston Villa,34,1986,0,,,,,0,,,0,,23,,,,,,,,,,,
244,Michael Hector,jm  JAM,DF,Fulham,28,1992,4,263,66,7.7,2.9,3,79,,1,26,23,0.25,3,10,-7,-2.40,-1.85,2.3,5.2,-2.9,-0.98,-0.73
245,Ahmed Hegazi,eg  EGY,DF,West Brom,29,1991,1,90,90,2.6,1.0,1,90,,0,,1,1.00,0,0,0,0.00,+1.11,1.0,1.1,-0.1,-0.08,+0.83
246,Dean Henderson,eng  ENG,GK,Manchester Utd,23,1997,13,1125,87,32.9,12.5,12,90,,1,45,25,2.46,27,12,+15,+1.20,+0.65,22.3,13.7,+8.6,+0.69,+0.32
247,Jordan Henderson,eng  ENG,"MF,DF",Liverpool,30,1990,21,1704,81,49.8,18.9,20,83,,1,45,2,1.62,34,24,+10,+0.53,-0.31,30.7,20.6,+10.1,+0.53,-0.37
248,Stephen Henderson,ie  IRL,GK,Crystal Palace,32,1988,0,,,,,0,,,0,,3,,,,,,,,,,,
249,Jeff Hendrick,ie  IRL,MF,Newcastle Utd,28,1992,22,1422,65,41.6,15.8,17,79,,5,15,14,1.36,20,24,-4,-0.25,+0.29,17.4,21.8,-4.4,-0.28,+0.10
250,Wayne Hennessey,wls  WAL,GK,Crystal Palace,33,1987,0,,,,,0,,,0,,5,,,,,,,,,,,
251,Pablo Hernández,es  ESP,"MF,FW",Leeds United,35,1985,16,427,27,12.5,4.7,3,65,,13,18,10,1.19,11,5,+6,+1.26,+1.20,5.9,6.7,-0.8,-0.17,-0.03
252,Son Heung-min,kr  KOR,FW,Tottenham,28,1992,37,3114,84,91.1,34.6,36,85,,1,45,0,1.59,61,36,+25,+0.72,+1.31,47.8,44.4,+3.4,+0.10,-0.36
253,Ki-Jana Hoever,nl  NED,DF,Wolves,18,2002,12,577,48,16.9,6.4,5,84,,7,22,22,0.75,3,11,-8,-1.25,-0.99,5.8,8.9,-3.2,-0.49,-0.40
254,Rob Holding,eng  ENG,DF,Arsenal,24,1995,30,2558,85,74.8,28.4,28,90,,2,24,5,1.57,37,26,+11,+0.39,-0.14,38.7,34.4,+4.3,+0.15,-0.35
255,Mason Holgate,eng  ENG,DF,Everton,23,1996,28,2287,82,66.9,25.4,26,87,,2,15,3,1.50,26,32,-6,-0.24,-0.63,28.9,36.4,-7.5,-0.30,-0.51
256,Conor Hourihane,ie  IRL,MF,Aston Villa,29,1991,4,225,56,6.6,2.5,3,70,,1,16,11,1.50,4,2,+2,+0.80,+0.60,3.9,2.2,+1.8,+0.71,+0.76
257,Callum Hudson-Odoi,eng  ENG,"FW,DF",Chelsea,19,2000,23,1059,46,31.0,11.8,10,73,,13,26,10,1.87,22,5,+17,+1.44,+1.25,21.7,6.3,+15.3,+1.30,+0.70
258,Niall Huggins,wls  WAL,DF,Leeds United,19,2000,1,38,38,1.1,0.4,0,,,1,38,8,0.00,2,0,+2,+4.74,+4.58,0.4,0.2,+0.3,+0.62,+0.77
259,Liam Hughes,nir  NIR,GK,Liverpool,18,2001,0,,,,,0,,,0,,1,,,,,,,,,,,
260,Pierre Højbjerg,dk  DEN,MF,Tottenham,24,1995,38,3420,90,100.0,38.0,38,90,,0,,0,1.63,68,45,+23,+0.61,,54.5,49.5,+5.0,+0.13,
261,Frederik Ibsen,dk  DEN,DF,West Ham,20,1999,0,,,,,0,,,0,,11,,,,,,,,,,,
262,Odion Ighalo,ng  NGA,FW,Manchester Utd,31,1989,1,10,10,0.3,0.1,0,,,1,10,1,0.00,0,1,-1,-9.00,-9.79,0.0,0.1,0.0,-0.31,-0.79
263,Kelechi Iheanacho,ng  NGA,FW,Leicester City,23,1996,25,1459,58,42.7,16.2,16,83,,9,15,13,1.48,30,23,+7,+0.43,-0.07,24.2,18.8,+5.4,+0.33,+0.20
264,Danny Ings,eng  ENG,FW,Southampton,28,1992,29,2173,75,63.5,24.1,26,79,,3,41,0,1.28,33,40,-7,-0.29,+0.72,27.3,30.3,-3.1,-0.13,+0.50
265,Ryan Inniss,eng  ENG,DF,Crystal Palace,25,1995,0,,,,,0,,,0,,1,,,,,,,,,,,
266,Tim Iroegbunam,,DF,West Brom,,,0,,,,,0,,,0,,1,,,,,,,,,,,
267,Branislav Ivanović,rs  SRB,DF,West Brom,36,1984,13,767,59,22.4,8.5,8,85,,5,17,7,0.92,4,19,-15,-1.76,-0.88,6.4,15.2,-8.9,-1.04,-0.19
268,Alex Iwobi,ng  NGA,"FW,DF",Everton,24,1996,30,1542,51,45.1,17.1,17,75,,13,20,5,1.53,24,21,+3,+0.18,+0.37,22.3,26.5,-4.2,-0.25,-0.22
269,José Izquierdo,co  COL,DF,Brighton,28,1992,1,9,9,0.3,0.1,0,,,1,9,9,0.00,0,0,0,0.00,+0.16,0.1,0.0,+0.1,+0.60,+0.23
270,Phil Jagielka,eng  ENG,DF,Sheffield Utd,37,1982,10,526,53,15.4,5.8,6,77,,4,17,21,1.20,4,12,-8,-1.37,-0.28,4.9,10.6,-5.7,-0.98,-0.19
271,Alireza Jahanbakhsh,ir  IRN,"FW,MF",Brighton,26,1993,21,528,25,15.4,5.9,6,58,,15,12,6,0.76,4,9,-5,-0.85,-0.82,9.1,7.9,+1.2,+0.21,-0.18
272,Daniel James,wls  WAL,FW,Manchester Utd,22,1997,15,910,61,26.6,10.1,11,76,,4,17,12,2.13,22,7,+15,+1.48,+0.98,19.6,9.1,+10.6,+1.05,+0.78
273,Reece James,eng  ENG,DF,Chelsea,20,1999,32,2373,74,69.4,26.4,25,90,,7,18,3,1.75,38,29,+9,+0.34,-0.78,44.9,24.3,+20.5,+0.78,-0.13
274,Alexandre Jankewitz,ch  SUI,MF,Southampton,18,2001,2,3,2,0.1,0.0,1,1,,1,2,10,0.00,0,0,0,0.00,+0.55,0.1,0.0,0.0,+0.96,+1.28
275,Sylvester Jasper,bg  BUL,MF,Fulham,18,2001,0,,,,,0,,,0,,1,,,,,,,,,,,
276,Daniel Jebbison,eng  ENG,FW,Sheffield Utd,17,2003,4,284,71,8.3,3.2,3,86,,1,26,0,1.50,2,2,0,0.00,+1.23,3.3,4.4,-1.2,-0.38,+0.48
277,Jack Jenkins,eng  ENG,MF,Leeds United,18,2002,0,,,,,0,,,0,,18,,,,,,,,,,,
278,Teddy Jenks,eng  ENG,MF,Brighton,18,2002,0,,,,,0,,,0,,2,,,,,,,,,,,
279,Gabriel Jesus,br  BRA,FW,Manchester City,23,1997,29,2063,71,60.3,22.9,22,86,,7,25,1,2.28,54,17,+37,+1.61,+0.69,46.8,16.1,+30.7,+1.34,+0.59
280,Raúl Jiménez,mx  MEX,FW,Wolves,29,1991,10,823,82,24.1,9.1,10,82,,0,,0,1.70,9,10,-1,-0.11,+0.41,8.8,10.7,-1.9,-0.21,-0.06
281,Joelinton,br  BRA,"FW,MF",Newcastle Utd,23,1996,31,1983,64,58.0,22.0,23,79,,8,21,6,1.16,27,36,-9,-0.41,+0.03,23.6,29.4,-5.8,-0.26,+0.19
282,Stefan Johansen,no  NOR,MF,Fulham,29,1991,0,,,,,0,,,0,,1,,,,,,,,,,,
283,Nile John,eng  ENG,MF,Tottenham,17,2003,0,,,,,0,,,0,,1,,,,,,,,,,,
284,Ben Johnson,eng  ENG,DF,West Ham,20,2000,14,523,37,15.3,5.8,5,82,,9,12,19,1.79,10,10,0,0.00,-0.47,7.9,7.6,+0.3,+0.05,-0.12
285,Sam Johnstone,eng  ENG,GK,West Brom,27,1993,37,3330,90,97.4,37.0,37,90,,0,,0,0.62,32,74,-42,-1.14,-2.14,31.5,65.5,-34.0,-0.92,-0.94
286,Curtis Jones,eng  ENG,MF,Liverpool,19,2001,24,1179,49,34.5,13.1,13,75,,11,18,12,1.75,23,13,+10,+0.76,+0.12,24.2,15.5,+8.7,+0.66,-0.08
287,Jorginho,it  ITA,MF,Chelsea,28,1991,28,2010,72,58.8,22.3,23,83,,5,22,10,1.96,34,17,+17,+0.76,+0.44,38.7,17.1,+21.5,+0.96,+0.35
288,Willian José,br  BRA,FW,Wolves,28,1991,17,1110,65,32.5,12.3,12,80,,5,31,2,1.29,12,13,-1,-0.08,+0.50,13.2,12.8,+0.4,+0.03,+0.28
289,James Justin,eng  ENG,DF,Leicester City,22,1998,23,2070,90,60.5,23.0,23,90,,0,,0,1.87,39,25,+14,+0.61,+0.34,33.2,26.6,+6.6,+0.29,+0.17
290,Ozan Kabak,tr  TUR,DF,Liverpool,20,2000,9,801,89,23.4,8.9,9,89,,0,,1,1.56,10,9,+1,+0.11,-0.75,15.4,10.8,+4.6,+0.51,-0.27
291,Felix Kalu Nmecha,eng  ENG,MF,Manchester City,19,2000,0,,,,,0,,,0,,1,,,,,,,,,,,
292,Aboubakar Kamara,mr  MTN,"FW,DF",Fulham,25,1995,11,315,29,9.2,3.5,2,60,,9,22,6,0.27,1,9,-8,-2.29,-1.76,3.3,5.7,-2.4,-0.68,-0.41
293,Harry Kane,eng  ENG,FW,Tottenham,27,1993,35,3082,88,90.1,34.2,35,88,,0,,0,1.69,65,39,+26,+0.76,+1.56,51.7,43.2,+8.5,+0.25,+1.19
294,N'Golo Kanté,fr  FRA,MF,Chelsea,29,1991,30,2146,72,62.7,23.8,24,84,,6,20,2,1.97,35,24,+11,+0.46,-0.32,37.4,23.0,+14.3,+0.60,-0.59
295,Michał Karbownik,pl  POL,DF,Brighton,19,2001,0,,,,,0,,,0,,7,,,,,,,,,,,
296,Moise Kean,it  ITA,FW,Everton,20,2000,2,15,8,0.4,0.2,0,,,2,8,1,3.00,0,0,0,0.00,+0.03,0.1,0.0,+0.1,+0.78,+0.91
