,id,eventId,minute,second,teamId,x,y,expandedMinute,qualifiers,satisfiedEventsTypes,isTouch,matchId,startDate,startTime,score,ftScore,htScore,etScore,venueName,maxMinute,period.value,period.displayName,type.value,type.displayName,outcomeType.value,outcomeType.displayName,playerId,endX,endY,cardType.value,cardType.displayName,goalMouthZ,goalMouthY,isGoal,isShot,relatedEventId,relatedPlayerId,blockedX,blockedY,venue,opponent
660,2306671539.0,361,39,9.0,324,44.7,37.6,39,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '36.7'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '68.1'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.3'}, {'type': {'value': 3, 'displayName': 'HeadPass'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '24.6'}]","[90, 119, 28, 138, 35, 37, 216, 217]",True,1434359,2021-06-17T00:00:00,2021-06-17T20:00:00,2 : 0,2 : 0,1 : 0,,Johan Cruijff Arena,94,1,FirstHalf,1,Pass,0,Unsuccessful,39722.0,68.1,36.7,,,,,,,,,,,Johan Cruijff Arena,Netherlands
661,2306671541.0,354,39,13.0,335,38.3,56.3,39,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '5.8'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '62.1'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '42.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.7'}]","[90, 116, 29, 35, 36, 215, 217]",True,1434359,2021-06-17T00:00:00,2021-06-17T20:00:00,2 : 0,2 : 0,1 : 0,,Johan Cruijff Arena,94,1,FirstHalf,1,Pass,1,Successful,82399.0,42.4,62.1,,,,,,,,,,,Johan Cruijff Arena,Netherlands
662,2306671545.0,355,39,15.0,335,44.2,62.6,39,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '92.3'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '23.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.1'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '54.7'}]","[90, 118, 116, 29, 35, 36, 215, 217]",True,1434359,2021-06-17T00:00:00,2021-06-17T20:00:00,2 : 0,2 : 0,1 : 0,,Johan Cruijff Arena,94,1,FirstHalf,1,Pass,1,Successful,85070.0,54.7,92.3,,,,,,,,,,,Johan Cruijff Arena,Netherlands
663,2306671559.0,356,39,17.0,335,56.5,92.0,39,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '42.1'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '88.2'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.5'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '47.5'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 155, 'displayName': 'Chipped'}}]","[90, 118, 116, 123, 126, 204, 35, 37, 216, 217]",True,1434359,2021-06-17T00:00:00,2021-06-17T20:00:00,2 : 0,2 : 0,1 : 0,,Johan Cruijff Arena,94,1,FirstHalf,1,Pass,1,Successful,78221.0,88.2,42.1,,,,,,,,,,,Johan Cruijff Arena,Netherlands
664,2306671567.0,357,39,21.0,335,91.5,40.0,39,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '92.7'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '5.1'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '47.2'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.3'}]","[90, 119, 28, 35, 36, 216, 217]",True,1434359,2021-06-17T00:00:00,2021-06-17T20:00:00,2 : 0,2 : 0,1 : 0,,Johan Cruijff Arena,94,1,FirstHalf,1,Pass,0,Unsuccessful,115479.0,92.7,47.2,,,,,,,,,,,Johan Cruijff Arena,Netherlands
665,2306671615.0,363,39,21.0,324,9.7,50.9,39,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]",[90],True,1434359,2021-06-17T00:00:00,2021-06-17T20:00:00,2 : 0,2 : 0,1 : 0,,Johan Cruijff Arena,94,1,FirstHalf,61,BallTouch,1,Successful,83659.0,,,,,,,,,,,,,Johan Cruijff Arena,Netherlands
666,2306671569.0,358,39,23.0,335,95.3,54.8,39,"[{'type': {'value': 16, 'displayName': 'SmallBoxCentre'}}, {'type': {'value': 22, 'displayName': 'RegularPlay'}}, {'type': {'value': 103, 'displayName': 'GoalMouthZ'}, 'value': '79.2'}, {'type': {'value': 102, 'displayName': 'GoalMouthY'}, 'value': '52.6'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 72, 'displayName': 'LeftFoot'}}, {'type': {'value': 214, 'displayName': 'BigChance'}}, {'type': {'value': 74, 'displayName': 'MissHigh'}}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[90, 6, 89, 9, 200, 0, 3, 12]",True,1434359,2021-06-17T00:00:00,2021-06-17T20:00:00,2 : 0,2 : 0,1 : 0,,Johan Cruijff Arena,94,1,FirstHalf,13,MissedShots,1,Successful,110154.0,,,,,79.2,52.6,,True,,,,,Johan Cruijff Arena,Netherlands
667,2306671641.0,364,39,51.0,324,5.0,50.3,39,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.2'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '46.6'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '33.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 74, 'displayName': 'MissHigh'}}, {'type': {'value': 124, 'displayName': 'GoalKick'}}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '36.3'}]","[90, 117, 119, 123, 127, 35, 37, 215, 217]",True,1434359,2021-06-17T00:00:00,2021-06-17T20:00:00,2 : 0,2 : 0,1 : 0,,Johan Cruijff Arena,94,1,FirstHalf,1,Pass,0,Unsuccessful,141468.0,36.3,46.6,,,,,,,,,,,Johan Cruijff Arena,Netherlands
668,2306671643.0,360,39,55.0,335,60.3,67.8,39,[],[92],False,1434359,2021-06-17T00:00:00,2021-06-17T20:00:00,2 : 0,2 : 0,1 : 0,,Johan Cruijff Arena,94,1,FirstHalf,49,BallRecovery,1,Successful,279423.0,,,,,,,,,,,,,Johan Cruijff Arena,Netherlands
669,2306671649.0,361,40,0.0,335,54.5,70.4,40,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '92.6'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.3'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '58.6'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '15.7'}]","[90, 118, 116, 29, 35, 36, 215, 217]",True,1434359,2021-06-17T00:00:00,2021-06-17T20:00:00,2 : 0,2 : 0,1 : 0,,Johan Cruijff Arena,94,1,FirstHalf,1,Pass,1,Successful,279423.0,58.6,92.6,,,,,,,,,,,Johan Cruijff Arena,Netherlands
670,2306671651.0,362,40,4.0,335,58.6,92.6,40,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.5'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '10.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '78.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '56.5'}]","[90, 118, 116, 29, 34, 37, 215, 217]",True,1434359,2021-06-17T00:00:00,2021-06-17T20:00:00,2 : 0,2 : 0,1 : 0,,Johan Cruijff Arena,94,1,FirstHalf,1,Pass,1,Successful,70033.0,56.5,78.2,,,,,,,,,,,Johan Cruijff Arena,Netherlands
671,2306671655.0,363,40,6.0,335,57.1,77.9,40,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '15.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.0'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '65.6'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '96.5'}]","[90, 118, 116, 29, 35, 36, 215, 217]",True,1434359,2021-06-17T00:00:00,2021-06-17T20:00:00,2 : 0,2 : 0,1 : 0,,Johan Cruijff Arena,94,1,FirstHalf,1,Pass,1,Successful,279423.0,65.6,96.5,,,,,,,,,,,Johan Cruijff Arena,Netherlands
672,2306671659.0,364,40,8.0,335,65.6,96.5,40,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '62.9'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.0'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '4.1'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '92.1'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}]","[90, 118, 116, 29, 34, 37, 215, 217]",True,1434359,2021-06-17T00:00:00,2021-06-17T20:00:00,2 : 0,2 : 0,1 : 0,,Johan Cruijff Arena,94,1,FirstHalf,1,Pass,1,Successful,70033.0,62.9,92.1,,,,,,,,,,,Johan Cruijff Arena,Netherlands
673,2306671663.0,365,40,9.0,335,62.7,91.7,40,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.1'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '7.8'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '70.0'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '89.6'}]","[90, 118, 116, 29, 204, 35, 37, 216, 217]",True,1434359,2021-06-17T00:00:00,2021-06-17T20:00:00,2 : 0,2 : 0,1 : 0,,Johan Cruijff Arena,94,1,FirstHalf,1,Pass,1,Successful,110154.0,70.0,89.6,,,,,,,,,,,Johan Cruijff Arena,Netherlands
674,2306671667.0,366,40,10.0,335,70.1,89.6,40,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '3.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.5'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '95.4'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '70.2'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[90, 118, 116, 29, 204, 35, 36, 216, 217]",True,1434359,2021-06-17T00:00:00,2021-06-17T20:00:00,2 : 0,2 : 0,1 : 0,,Johan Cruijff Arena,94,1,FirstHalf,1,Pass,1,Successful,78221.0,70.2,95.4,,,,,,,,,,,Johan Cruijff Arena,Netherlands
675,2306671677.0,367,40,11.0,335,70.2,95.4,40,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '91.8'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '5.8'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.6'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '65.2'}]","[90, 118, 116, 29, 34, 37, 215, 217]",True,1434359,2021-06-17T00:00:00,2021-06-17T20:00:00,2 : 0,2 : 0,1 : 0,,Johan Cruijff Arena,94,1,FirstHalf,1,Pass,1,Successful,70033.0,65.2,91.8,,,,,,,,,,,Johan Cruijff Arena,Netherlands
676,2306671679.0,368,40,14.0,335,65.6,89.6,40,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '84.5'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '11.6'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '76.1'}]","[90, 118, 116, 29, 204, 35, 37, 216, 217]",True,1434359,2021-06-17T00:00:00,2021-06-17T20:00:00,2 : 0,2 : 0,1 : 0,,Johan Cruijff Arena,94,1,FirstHalf,1,Pass,1,Successful,110154.0,76.1,84.5,,,,,,,,,,,Johan Cruijff Arena,Netherlands
677,2306671687.0,369,40,16.0,335,76.2,84.5,40,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '74.9'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '6.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.7'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '76.1'}]","[90, 118, 116, 29, 204, 34, 37, 216, 217]",True,1434359,2021-06-17T00:00:00,2021-06-17T20:00:00,2 : 0,2 : 0,1 : 0,,Johan Cruijff Arena,94,1,FirstHalf,1,Pass,1,Successful,78221.0,76.1,74.9,,,,,,,,,,,Johan Cruijff Arena,Netherlands
678,2306671695.0,370,40,16.0,335,76.1,74.9,40,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '9.7'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '76.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '85.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.1'}]","[90, 119, 28, 35, 36, 216, 217]",True,1434359,2021-06-17T00:00:00,2021-06-17T20:00:00,2 : 0,2 : 0,1 : 0,,Johan Cruijff Arena,94,1,FirstHalf,1,Pass,0,Unsuccessful,279423.0,85.3,76.2,,,,,,,,,,,Johan Cruijff Arena,Netherlands
679,2306671691.0,365,40,17.0,324,11.8,24.5,40,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[90, 100, 101, 55]",True,1434359,2021-06-17T00:00:00,2021-06-17T20:00:00,2 : 0,2 : 0,1 : 0,,Johan Cruijff Arena,94,1,FirstHalf,8,Interception,1,Successful,40560.0,,,,,,,,,,,,,Johan Cruijff Arena,Netherlands
680,2306671705.0,371,40,19.0,335,90.3,71.9,40,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '53.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.4'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '12.7'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 210, 'displayName': 'ShotAssist'}, 'value': '15'}, {'type': {'value': 154, 'displayName': 'IntentionalAssist'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '87.1'}, {'type': {'value': 11113, 'displayName': 'KeyPass'}}]","[90, 118, 116, 29, 122, 204, 39, 45, 34, 37, 216, 217]",True,1434359,2021-06-17T00:00:00,2021-06-17T20:00:00,2 : 0,2 : 0,1 : 0,,Johan Cruijff Arena,94,1,FirstHalf,1,Pass,1,Successful,78221.0,87.1,53.9,,,,,,,,,,,Johan Cruijff Arena,Netherlands
681,2306671707.0,372,40,19.0,335,87.1,53.9,40,"[{'type': {'value': 20, 'displayName': 'RightFoot'}}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 80, 'displayName': 'LowRight'}}, {'type': {'value': 17, 'displayName': 'BoxCentre'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '366'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 146, 'displayName': 'BlockedX'}, 'value': '93.2'}, {'type': {'value': 102, 'displayName': 'GoalMouthY'}, 'value': '47.9'}, {'type': {'value': 147, 'displayName': 'BlockedY'}, 'value': '51.1'}, {'type': {'value': 22, 'displayName': 'RegularPlay'}}, {'type': {'value': 29, 'displayName': 'Assisted'}}, {'type': {'value': 55, 'displayName': 'RelatedEventId'}, 'value': '371'}, {'type': {'value': 103, 'displayName': 'GoalMouthZ'}, 'value': '19'}, {'type': {'value': 154, 'displayName': 'IntentionalAssist'}}, {'type': {'value': 82, 'displayName': 'Blocked'}}]","[90, 9, 1, 3, 10, 11]",True,1434359,2021-06-17T00:00:00,2021-06-17T20:00:00,2 : 0,2 : 0,1 : 0,,Johan Cruijff Arena,94,1,FirstHalf,15,SavedShot,1,Successful,33568.0,,,,,19.0,47.9,,True,371.0,78221.0,93.2,51.1,Johan Cruijff Arena,Netherlands
682,2306671711.0,366,40,20.0,324,5.6,53.7,40,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 94, 'displayName': 'OutfielderBlock'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '372'}]","[90, 57]",True,1434359,2021-06-17T00:00:00,2021-06-17T20:00:00,2 : 0,2 : 0,1 : 0,,Johan Cruijff Arena,94,1,FirstHalf,10,Save,1,Successful,25032.0,,,,,,,,,,,,,Johan Cruijff Arena,Netherlands
683,2306671713.0,373,40,21.0,335,70.4,56.4,40,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '16.2'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '85.8'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '56.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.3'}, {'type': {'value': 3, 'displayName': 'HeadPass'}}]","[90, 119, 28, 138, 35, 37, 216, 217]",True,1434359,2021-06-17T00:00:00,2021-06-17T20:00:00,2 : 0,2 : 0,1 : 0,,Johan Cruijff Arena,94,1,FirstHalf,1,Pass,0,Unsuccessful,85070.0,85.8,56.0,,,,,,,,,,,Johan Cruijff Arena,Netherlands
684,2306671727.0,367,40,22.0,324,16.0,48.1,40,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '10.6'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '25.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '51.2'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.2'}]","[90, 93, 94, 214]",True,1434359,2021-06-17T00:00:00,2021-06-17T20:00:00,2 : 0,2 : 0,1 : 0,,Johan Cruijff Arena,94,1,FirstHalf,12,Clearance,1,Successful,40560.0,25.9,51.2,,,,,,,,,,,Johan Cruijff Arena,Netherlands
685,2306671741.0,369,40,27.0,324,27.8,48.2,40,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 13, 'displayName': 'Foul'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '376'}, {'type': {'value': 285, 'displayName': 'Defensive'}}]","[90, 62]",True,1434359,2021-06-17T00:00:00,2021-06-17T20:00:00,2 : 0,2 : 0,1 : 0,,Johan Cruijff Arena,94,1,FirstHalf,4,Foul,1,Successful,92051.0,,,,,,,,,,,,,Johan Cruijff Arena,Netherlands
686,2306671743.0,376,40,27.0,335,72.2,51.8,40,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '369'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 13, 'displayName': 'Foul'}}]",[63],False,1434359,2021-06-17T00:00:00,2021-06-17T20:00:00,2 : 0,2 : 0,1 : 0,,Johan Cruijff Arena,94,1,FirstHalf,4,Foul,0,Unsuccessful,85070.0,,,,,,,,,,,,,Johan Cruijff Arena,Netherlands
687,2306671761.0,370,41,2.0,324,26.4,50.4,41,"[{'type': {'value': 5, 'displayName': 'FreekickTaken'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '13.6'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.0'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '31.4'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '30.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[90, 116, 29, 131, 35, 37, 214, 217]",True,1434359,2021-06-17T00:00:00,2021-06-17T20:00:00,2 : 0,2 : 0,1 : 0,,Johan Cruijff Arena,94,1,FirstHalf,1,Pass,1,Successful,39722.0,30.4,31.4,,,,,,,,,,,Johan Cruijff Arena,Netherlands
688,2306671767.0,371,41,5.0,324,30.8,28.9,41,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '21.7'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '7.1'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '45.9'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.5'}]","[90, 116, 29, 35, 37, 215, 217]",True,1434359,2021-06-17T00:00:00,2021-06-17T20:00:00,2 : 0,2 : 0,1 : 0,,Johan Cruijff Arena,94,1,FirstHalf,1,Pass,1,Successful,40560.0,45.9,7.1,,,,,,,,,,,Johan Cruijff Arena,Netherlands
689,2306671769.0,372,41,11.0,324,42.5,7.0,41,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '17.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '31.6'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '13.6'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.6'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[90, 116, 29, 34, 36, 214, 217]",True,1434359,2021-06-17T00:00:00,2021-06-17T20:00:00,2 : 0,2 : 0,1 : 0,,Johan Cruijff Arena,94,1,FirstHalf,1,Pass,1,Successful,327722.0,31.6,17.9,,,,,,,,,,,Johan Cruijff Arena,Netherlands
690,2306671775.0,373,41,14.0,324,35.7,25.9,41,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.9'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '54.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '30.1'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '20.1'}]","[90, 116, 29, 34, 36, 214, 217]",True,1434359,2021-06-17T00:00:00,2021-06-17T20:00:00,2 : 0,2 : 0,1 : 0,,Johan Cruijff Arena,94,1,FirstHalf,1,Pass,1,Successful,40560.0,30.1,54.2,,,,,,,,,,,Johan Cruijff Arena,Netherlands
691,2306671781.0,374,41,18.0,324,33.7,65.1,41,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '76.8'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.4'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '22.4'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '53.6'}]","[90, 118, 116, 29, 35, 36, 215, 217]",True,1434359,2021-06-17T00:00:00,2021-06-17T20:00:00,2 : 0,2 : 0,1 : 0,,Johan Cruijff Arena,94,1,FirstHalf,1,Pass,1,Successful,39722.0,53.6,76.8,,,,,,,,,,,Johan Cruijff Arena,Netherlands
692,2306671783.0,375,41,20.0,324,53.6,76.8,41,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.4'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '65.4'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '10.1'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '59.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[90, 118, 116, 29, 35, 37, 215, 217]",True,1434359,2021-06-17T00:00:00,2021-06-17T20:00:00,2 : 0,2 : 0,1 : 0,,Johan Cruijff Arena,94,1,FirstHalf,1,Pass,1,Successful,25032.0,59.7,65.4,,,,,,,,,,,Johan Cruijff Arena,Netherlands
693,2306671785.0,376,41,21.0,324,59.7,65.4,41,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '80.2'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '100.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.9'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '32.8'}]","[90, 119, 127, 35, 36, 216, 217]",True,1434359,2021-06-17T00:00:00,2021-06-17T20:00:00,2 : 0,2 : 0,1 : 0,,Johan Cruijff Arena,94,1,FirstHalf,1,Pass,0,Unsuccessful,262856.0,80.2,100.0,,,,,,,,,,,Johan Cruijff Arena,Netherlands
694,2306671803.0,378,41,44.0,335,22.8,0.0,41,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.4'}, {'type': {'value': 107, 'displayName': 'ThrowIn'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '34.1'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '6.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '12.8'}]","[90, 211, 35, 36, 215]",True,1434359,2021-06-17T00:00:00,2021-06-17T20:00:00,2 : 0,2 : 0,1 : 0,,Johan Cruijff Arena,94,1,FirstHalf,1,Pass,1,Successful,322153.0,34.1,6.2,,,,,,,,,,,Johan Cruijff Arena,Netherlands
