,id,eventId,minute,second,teamId,x,y,expandedMinute,qualifiers,satisfiedEventsTypes,isTouch,matchId,startDate,startTime,score,ftScore,htScore,etScore,venueName,maxMinute,period.value,period.displayName,type.value,type.displayName,outcomeType.value,outcomeType.displayName,playerId,endX,endY,goalMouthZ,goalMouthY,isShot,blockedX,blockedY,relatedEventId,relatedPlayerId,isGoal,cardType.value,cardType.displayName,venue,opponent
209,2306854801.0,100,10,16.0,342,58.1,1.7,10,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '3.2'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '1.9'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '137'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '59.6'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.6'}]","[90, 119, 28, 35, 36, 215, 217]",True,1434365,2021-06-19T00:00:00,2021-06-19T20:00:00,1 : 1,1 : 1,1 : 0,,Estadio Olímpico de la Cartuja,94,1,FirstHalf,1,Pass,0,Unsuccessful,29400.0,59.6,3.2,,,,,,,,,,,Estadio Olímpico de la Cartuja,Spain
210,2306854803.0,137,10,17.0,338,45.3,98.1,10,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '100'}, {'type': {'value': 285, 'displayName': 'Defensive'}}]","[90, 59]",True,1434365,2021-06-19T00:00:00,2021-06-19T20:00:00,1 : 1,1 : 1,1 : 0,,Estadio Olímpico de la Cartuja,94,1,FirstHalf,74,BlockedPass,1,Successful,44288.0,,,,,,,,,,,,,Estadio Olímpico de la Cartuja,Spain
211,2306854827.0,102,10,31.0,342,61.9,0.0,10,"[{'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '4.6'}, {'type': {'value': 107, 'displayName': 'ThrowIn'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.0'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '25.2'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '38.2'}]","[90, 211, 34, 36, 215]",True,1434365,2021-06-19T00:00:00,2021-06-19T20:00:00,1 : 1,1 : 1,1 : 0,,Estadio Olímpico de la Cartuja,94,1,FirstHalf,1,Pass,1,Successful,312752.0,38.2,4.6,,,,,,,,,,,Estadio Olímpico de la Cartuja,Spain
212,2306854837.0,103,10,36.0,342,37.7,5.6,10,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.4'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '24.6'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '22.9'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '20.2'}]","[90, 116, 29, 34, 36, 214, 217]",True,1434365,2021-06-19T00:00:00,2021-06-19T20:00:00,1 : 1,1 : 1,1 : 0,,Estadio Olímpico de la Cartuja,94,1,FirstHalf,1,Pass,1,Successful,44208.0,22.9,24.6,,,,,,,,,,,Estadio Olímpico de la Cartuja,Spain
213,2306854849.0,104,10,39.0,342,23.6,24.4,10,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '53.1'}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.9'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '6.8'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '33.2'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}]","[90, 119, 123, 127, 35, 37, 215, 217]",True,1434365,2021-06-19T00:00:00,2021-06-19T20:00:00,1 : 1,1 : 1,1 : 0,,Estadio Olímpico de la Cartuja,94,1,FirstHalf,1,Pass,0,Unsuccessful,73379.0,53.1,6.8,,,,,,,,,,,Estadio Olímpico de la Cartuja,Spain
214,2306854843.0,139,10,43.0,338,46.9,94.2,10,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '105'}, {'type': {'value': 285, 'displayName': 'Defensive'}}]","[196, 199]",False,1434365,2021-06-19T00:00:00,2021-06-19T20:00:00,1 : 1,1 : 1,1 : 0,,Estadio Olímpico de la Cartuja,94,1,FirstHalf,44,Aerial,1,Successful,44288.0,,,,,,,,,,,,,Estadio Olímpico de la Cartuja,Spain
215,2306854851.0,105,10,43.0,342,53.1,5.8,10,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '139'}]","[197, 198]",False,1434365,2021-06-19T00:00:00,2021-06-19T20:00:00,1 : 1,1 : 1,1 : 0,,Estadio Olímpico de la Cartuja,94,1,FirstHalf,44,Aerial,0,Unsuccessful,312752.0,,,,,,,,,,,,,Estadio Olímpico de la Cartuja,Spain
216,2306854847.0,140,10,43.0,338,46.6,95.1,10,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '1.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.1'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '95.3'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '48.0'}, {'type': {'value': 3, 'displayName': 'HeadPass'}}]","[90, 117, 119, 28, 138, 35, 36, 215, 217]",True,1434365,2021-06-19T00:00:00,2021-06-19T20:00:00,1 : 1,1 : 1,1 : 0,,Estadio Olímpico de la Cartuja,94,1,FirstHalf,1,Pass,0,Unsuccessful,44288.0,48.0,95.3,,,,,,,,,,,Estadio Olímpico de la Cartuja,Spain
217,2306854899.0,108,10,44.0,342,54.9,8.3,10,"[{'type': {'value': 15, 'displayName': 'Head'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}]",[90],True,1434365,2021-06-19T00:00:00,2021-06-19T20:00:00,1 : 1,1 : 1,1 : 0,,Estadio Olímpico de la Cartuja,94,1,FirstHalf,61,BallTouch,1,Successful,312752.0,,,,,,,,,,,,,Estadio Olímpico de la Cartuja,Spain
218,2306854871.0,143,10,46.0,338,44.7,97.5,10,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '13.2'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '90.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.9'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '56.4'}]","[90, 118, 116, 29, 35, 37, 215, 217]",True,1434365,2021-06-19T00:00:00,2021-06-19T20:00:00,1 : 1,1 : 1,1 : 0,,Estadio Olímpico de la Cartuja,94,1,FirstHalf,1,Pass,1,Successful,44288.0,56.4,90.3,,,,,,,,,,,Estadio Olímpico de la Cartuja,Spain
219,2306854863.0,142,10,46.0,338,44.7,97.5,10,[],[92],False,1434365,2021-06-19T00:00:00,2021-06-19T20:00:00,1 : 1,1 : 1,1 : 0,,Estadio Olímpico de la Cartuja,94,1,FirstHalf,49,BallRecovery,1,Successful,44288.0,,,,,,,,,,,,,Estadio Olímpico de la Cartuja,Spain
220,2306854859.0,106,10,47.0,342,54.6,4.0,10,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.3'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '62.4'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '8.2'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '3.7'}]","[90, 119, 28, 35, 37, 215, 217]",True,1434365,2021-06-19T00:00:00,2021-06-19T20:00:00,1 : 1,1 : 1,1 : 0,,Estadio Olímpico de la Cartuja,94,1,FirstHalf,1,Pass,0,Unsuccessful,84827.0,62.4,3.7,,,,,,,,,,,Estadio Olímpico de la Cartuja,Spain
221,2306854873.0,144,10,50.0,338,56.2,90.3,10,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.6'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '87.8'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '4.0'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '52.7'}]","[90, 118, 116, 29, 34, 37, 215, 217]",True,1434365,2021-06-19T00:00:00,2021-06-19T20:00:00,1 : 1,1 : 1,1 : 0,,Estadio Olímpico de la Cartuja,94,1,FirstHalf,1,Pass,1,Successful,91213.0,52.7,87.8,,,,,,,,,,,Estadio Olímpico de la Cartuja,Spain
222,2306854875.0,145,10,52.0,338,47.8,84.9,10,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '107'}, {'type': {'value': 13, 'displayName': 'Foul'}}]","[90, 62]",True,1434365,2021-06-19T00:00:00,2021-06-19T20:00:00,1 : 1,1 : 1,1 : 0,,Estadio Olímpico de la Cartuja,94,1,FirstHalf,4,Foul,1,Successful,402197.0,,,,,,,,,,,,,Estadio Olímpico de la Cartuja,Spain
223,2306854879.0,107,10,52.0,342,52.2,15.1,10,"[{'type': {'value': 13, 'displayName': 'Foul'}}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '145'}, {'type': {'value': 285, 'displayName': 'Defensive'}}]",[63],False,1434365,2021-06-19T00:00:00,2021-06-19T20:00:00,1 : 1,1 : 1,1 : 0,,Estadio Olímpico de la Cartuja,94,1,FirstHalf,4,Foul,0,Unsuccessful,69638.0,,,,,,,,,,,,,Estadio Olímpico de la Cartuja,Spain
224,2306854891.0,146,11,1.0,338,46.6,93.9,11,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '65.4'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '22.5'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.2'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '35.7'}, {'type': {'value': 5, 'displayName': 'FreekickTaken'}}]","[90, 116, 29, 131, 34, 37, 215, 217]",True,1434365,2021-06-19T00:00:00,2021-06-19T20:00:00,1 : 1,1 : 1,1 : 0,,Estadio Olímpico de la Cartuja,94,1,FirstHalf,1,Pass,1,Successful,344259.0,35.7,65.4,,,,,,,,,,,Estadio Olímpico de la Cartuja,Spain
225,2306854893.0,147,11,5.0,338,37.3,60.5,11,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '22.6'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.3'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '32.1'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '48.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[90, 116, 29, 35, 37, 215, 217]",True,1434365,2021-06-19T00:00:00,2021-06-19T20:00:00,1 : 1,1 : 1,1 : 0,,Estadio Olímpico de la Cartuja,94,1,FirstHalf,1,Pass,1,Successful,122117.0,48.4,32.1,,,,,,,,,,,Estadio Olímpico de la Cartuja,Spain
226,2306854895.0,148,11,9.0,338,59.2,27.3,11,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '6.5'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '15.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.1'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '64.0'}]","[90, 118, 116, 29, 35, 37, 215, 217]",True,1434365,2021-06-19T00:00:00,2021-06-19T20:00:00,1 : 1,1 : 1,1 : 0,,Estadio Olímpico de la Cartuja,94,1,FirstHalf,1,Pass,1,Successful,80764.0,64.0,6.5,,,,,,,,,,,Estadio Olímpico de la Cartuja,Spain
227,2306854897.0,149,11,11.0,338,58.3,6.7,11,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '30.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '46.3'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '20.2'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.2'}]","[90, 116, 29, 34, 36, 215, 217]",True,1434365,2021-06-19T00:00:00,2021-06-19T20:00:00,1 : 1,1 : 1,1 : 0,,Estadio Olímpico de la Cartuja,94,1,FirstHalf,1,Pass,1,Successful,254582.0,46.3,30.0,,,,,,,,,,,Estadio Olímpico de la Cartuja,Spain
228,2306854903.0,150,11,17.0,338,57.4,37.9,11,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '65.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.0'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '8.6'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '34.5'}]","[90, 119, 28, 35, 37, 215, 217]",True,1434365,2021-06-19T00:00:00,2021-06-19T20:00:00,1 : 1,1 : 1,1 : 0,,Estadio Olímpico de la Cartuja,94,1,FirstHalf,1,Pass,0,Unsuccessful,122117.0,65.3,34.5,,,,,,,,,,,Estadio Olímpico de la Cartuja,Spain
229,2306854907.0,109,11,18.0,342,32.9,62.3,11,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[90, 100, 55]",True,1434365,2021-06-19T00:00:00,2021-06-19T20:00:00,1 : 1,1 : 1,1 : 0,,Estadio Olímpico de la Cartuja,94,1,FirstHalf,8,Interception,1,Successful,136742.0,,,,,,,,,,,,,Estadio Olímpico de la Cartuja,Spain
230,2306854909.0,151,11,19.0,338,60.1,31.8,11,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '15.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.6'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '9.8'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '59.0'}]","[90, 118, 116, 29, 34, 37, 215, 217]",True,1434365,2021-06-19T00:00:00,2021-06-19T20:00:00,1 : 1,1 : 1,1 : 0,,Estadio Olímpico de la Cartuja,94,1,FirstHalf,1,Pass,1,Successful,122117.0,59.0,9.8,,,,,,,,,,,Estadio Olímpico de la Cartuja,Spain
231,2306854915.0,152,11,21.0,338,59.0,9.8,11,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.1'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '5.6'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '71.7'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '13.6'}]","[90, 118, 116, 29, 204, 35, 37, 216, 217]",True,1434365,2021-06-19T00:00:00,2021-06-19T20:00:00,1 : 1,1 : 1,1 : 0,,Estadio Olímpico de la Cartuja,94,1,FirstHalf,1,Pass,1,Successful,80764.0,71.7,5.6,,,,,,,,,,,Estadio Olímpico de la Cartuja,Spain
232,2306854927.0,153,11,23.0,338,73.2,6.2,11,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '84.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.2'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '11.8'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '8.8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}]","[90, 118, 116, 29, 204, 35, 36, 216, 217]",True,1434365,2021-06-19T00:00:00,2021-06-19T20:00:00,1 : 1,1 : 1,1 : 0,,Estadio Olímpico de la Cartuja,94,1,FirstHalf,1,Pass,1,Successful,254582.0,84.3,8.8,,,,,,,,,,,Estadio Olímpico de la Cartuja,Spain
233,2306854931.0,154,11,30.0,338,90.4,3.5,11,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '16.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.0'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '74.6'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '8.0'}]","[90, 118, 116, 29, 204, 34, 36, 216, 217]",True,1434365,2021-06-19T00:00:00,2021-06-19T20:00:00,1 : 1,1 : 1,1 : 0,,Estadio Olímpico de la Cartuja,94,1,FirstHalf,1,Pass,1,Successful,97659.0,74.6,8.0,,,,,,,,,,,Estadio Olímpico de la Cartuja,Spain
234,2306854939.0,155,11,32.0,338,71.5,12.2,11,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '5.4'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '15.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.8'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '66.7'}]","[90, 118, 116, 29, 204, 34, 36, 216, 217]",True,1434365,2021-06-19T00:00:00,2021-06-19T20:00:00,1 : 1,1 : 1,1 : 0,,Estadio Olímpico de la Cartuja,94,1,FirstHalf,1,Pass,1,Successful,80764.0,66.7,15.2,,,,,,,,,,,Estadio Olímpico de la Cartuja,Spain
235,2306854941.0,156,11,35.0,338,67.5,15.2,11,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '33.1'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '52.7'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '58.1'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.1'}, {'type': {'value': 1, 'displayName': 'Longball'}}]","[90, 118, 116, 126, 34, 36, 215, 217]",True,1434365,2021-06-19T00:00:00,2021-06-19T20:00:00,1 : 1,1 : 1,1 : 0,,Estadio Olímpico de la Cartuja,94,1,FirstHalf,1,Pass,1,Successful,303139.0,52.7,58.1,,,,,,,,,,,Estadio Olímpico de la Cartuja,Spain
236,2306854943.0,157,11,38.0,338,52.7,58.1,11,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '15.6'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '59.2'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.1'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '78.7'}]","[90, 118, 116, 29, 35, 36, 215, 217]",True,1434365,2021-06-19T00:00:00,2021-06-19T20:00:00,1 : 1,1 : 1,1 : 0,,Estadio Olímpico de la Cartuja,94,1,FirstHalf,1,Pass,1,Successful,344259.0,59.2,78.7,,,,,,,,,,,Estadio Olímpico de la Cartuja,Spain
237,2306854949.0,158,11,39.0,338,60.4,77.9,11,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.3'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '63.9'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '6.7'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '69.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[90, 118, 116, 29, 35, 37, 215, 217]",True,1434365,2021-06-19T00:00:00,2021-06-19T20:00:00,1 : 1,1 : 1,1 : 0,,Estadio Olímpico de la Cartuja,94,1,FirstHalf,1,Pass,1,Successful,44288.0,63.9,69.7,,,,,,,,,,,Estadio Olímpico de la Cartuja,Spain
238,2306854951.0,159,11,42.0,338,64.3,63.7,11,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.6'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '62.8'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '46.6'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '11.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[90, 118, 116, 29, 34, 37, 215, 217]",True,1434365,2021-06-19T00:00:00,2021-06-19T20:00:00,1 : 1,1 : 1,1 : 0,,Estadio Olímpico de la Cartuja,94,1,FirstHalf,1,Pass,1,Successful,402197.0,62.8,46.6,,,,,,,,,,,Estadio Olímpico de la Cartuja,Spain
239,2306854965.0,160,11,43.0,338,62.8,47.0,11,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.8'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '61.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '7.0'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '57.0'}]","[90, 118, 116, 29, 34, 36, 215, 217]",True,1434365,2021-06-19T00:00:00,2021-06-19T20:00:00,1 : 1,1 : 1,1 : 0,,Estadio Olímpico de la Cartuja,94,1,FirstHalf,1,Pass,1,Successful,303139.0,61.2,57.0,,,,,,,,,,,Estadio Olímpico de la Cartuja,Spain
240,2306854975.0,161,11,44.0,338,61.9,57.0,11,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '49.4'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '94.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.5'}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '4.6'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 1, 'displayName': 'Longball'}}]","[90, 118, 116, 123, 126, 204, 35, 37, 216, 217]",True,1434365,2021-06-19T00:00:00,2021-06-19T20:00:00,1 : 1,1 : 1,1 : 0,,Estadio Olímpico de la Cartuja,94,1,FirstHalf,1,Pass,1,Successful,80764.0,94.5,4.6,,,,,,,,,,,Estadio Olímpico de la Cartuja,Spain
241,2306854981.0,162,11,51.0,338,89.3,8.2,11,"[{'type': {'value': 72, 'displayName': 'LeftFoot'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '91.9'}, {'type': {'value': 2, 'displayName': 'Cross'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '23.1'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '41.9'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[90, 137, 123, 125, 35, 36, 216, 217]",True,1434365,2021-06-19T00:00:00,2021-06-19T20:00:00,1 : 1,1 : 1,1 : 0,,Estadio Olímpico de la Cartuja,94,1,FirstHalf,1,Pass,0,Unsuccessful,97659.0,91.9,41.9,,,,,,,,,,,Estadio Olímpico de la Cartuja,Spain
242,2306854983.0,110,11,53.0,342,6.7,56.4,11,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.6'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '24.9'}, {'type': {'value': 15, 'displayName': 'Head'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '73.8'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '22.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[90, 93, 94, 56, 214]",True,1434365,2021-06-19T00:00:00,2021-06-19T20:00:00,1 : 1,1 : 1,1 : 0,,Estadio Olímpico de la Cartuja,94,1,FirstHalf,12,Clearance,1,Successful,136742.0,24.9,73.8,,,,,,,,,,,Estadio Olímpico de la Cartuja,Spain
243,2306854985.0,163,11,56.0,338,74.0,28.0,11,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.8'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 210, 'displayName': 'ShotAssist'}, 'value': '13'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '64.0'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '24.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '69.6'}, {'type': {'value': 11113, 'displayName': 'KeyPass'}}]","[90, 118, 116, 29, 122, 204, 39, 45, 34, 36, 216, 217]",True,1434365,2021-06-19T00:00:00,2021-06-19T20:00:00,1 : 1,1 : 1,1 : 0,,Estadio Olímpico de la Cartuja,94,1,FirstHalf,1,Pass,1,Successful,303139.0,69.6,64.0,,,,,,,,,,,Estadio Olímpico de la Cartuja,Spain
