,Player,Nation,Pos,Squad,Age,Born,90s,CrdY_Performance,CrdR_Performance,2CrdY_Performance,Fls_Performance,Fld_Performance,Off_Performance,Crs,Int,TklW,PKwon_Performance,PKcon_Performance,OG_Performance,Recov_Performance,Won_Aerial Duels,Lost_Aerial Duels,Won%_Aerial Duels
194,Nicolás Gaitán,ar  ARG,"MF,FW",Lille,31,1988,0.6,0,0,0,3,0,0,1,0,1,0,0,0,8,2,2,50.0
195,Marvin Gakpa,fr  FRA,"MF,FW",Metz,25,1993,5.2,0,0,0,5,2,0,13,4,7,0,0,0,48,2,7,22.2
196,Idrissa Gana Gueye,sn  SEN,MF,Paris S-G,29,1989,18.4,2,0,0,37,21,1,5,22,47,0,0,0,195,17,13,56.7
197,Ignatius Ganago,cm  CMR,"FW,MF",Nice,20,1999,13.8,0,0,0,15,26,3,10,4,8,2,0,0,65,10,20,33.3
198,Yann Gboho,fr  FRA,FW,Rennes,18,2001,2.5,1,0,0,8,8,1,2,1,2,0,0,0,11,2,8,20.0
199,Jérémy Gélin,fr  FRA,"DF,MF",Rennes,22,1997,10.3,1,0,0,7,9,0,1,12,6,0,0,0,90,18,18,50.0
200,Valère Germain,fr  FRA,FW,Marseille,29,1990,15.0,1,0,0,14,14,2,24,3,19,1,0,0,78,30,54,35.7
201,Saman Ghoddos,ir  IRN,FW,Amiens,25,1993,2.6,1,0,0,7,1,1,6,2,2,0,0,0,20,1,1,50.0
202,Andrei Girotto,br  BRA,DF,Nantes,27,1992,24.2,6,1,1,31,17,2,2,22,54,0,0,0,267,64,50,56.1
203,Kamil Glik,pl  POL,DF,Monaco,31,1988,23.0,5,0,0,26,16,1,0,18,13,0,2,0,161,59,36,62.1
204,Joris Gnagnon,fr  FRA,DF,Rennes,22,1997,14.2,2,0,0,16,7,0,2,5,15,0,0,0,95,53,23,69.7
205,Eddy Gnahoré,fr  FRA,MF,Amiens,25,1993,12.6,4,1,1,29,5,1,3,13,20,0,0,0,144,13,12,52.0
206,Mauro Goicoechea,uy  URU,GK,Toulouse,31,1988,2.0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,
207,Aleksandr Golovin,ru  RUS,MF,Monaco,23,1996,22.9,6,1,1,33,35,2,40,28,35,0,0,0,200,9,9,50.0
208,Alfred Gomis,sn  SEN,GK,Dijon,25,1993,18.0,0,0,0,0,2,0,0,0,0,0,0,0,129,0,0,
209,Mathieu Goncalves,fr  FRA,DF,Toulouse,18,2001,3.5,1,0,0,4,1,0,0,1,4,0,2,1,30,2,2,50.0
210,Álvaro González,es  ESP,DF,Marseille,29,1990,18.1,4,1,0,15,13,0,0,13,8,0,0,1,129,36,20,64.3
211,Prince-Désir Gouano,fr  FRA,DF,Amiens,25,1993,3.0,0,0,0,4,2,0,1,4,2,0,0,0,16,3,2,60.0
212,Amine Gouiri,fr  FRA,FW,Lyon,19,2000,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
213,Max Gradel,ci  CIV,"MF,FW",Toulouse,31,1987,18.2,4,0,0,25,47,2,53,10,28,2,0,0,132,15,43,25.9
214,Samuel Grandsir,fr  FRA,"FW,MF",Brest,22,1996,16.6,0,0,0,20,17,6,51,7,19,0,0,0,93,6,22,21.4
215,Clément Grenier,fr  FRA,MF,Rennes,28,1991,9.3,2,0,0,12,11,0,7,6,10,0,0,0,81,11,5,68.8
216,Jérémy Grimm,fr  FRA,FW,Strasbourg,32,1987,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
217,Bruno Guimarães,br  BRA,MF,Lyon,21,1997,3.0,1,0,0,6,8,0,0,1,9,0,0,0,30,1,0,100.0
218,Sehrou Guirassy,fr  FRA,FW,Amiens,23,1996,21.3,6,0,0,41,63,14,6,5,4,4,0,0,81,90,105,46.2
219,Rafik Guitane,fr  FRA,"MF,DF",Rennes,20,1999,0.2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
220,Régis Gurtner,fr  FRA,GK,Amiens,32,1986,28.0,0,0,0,0,6,0,0,0,0,0,0,0,127,0,1,0.0
221,Luiz Gustavo,br  BRA,MF,Marseille,32,1987,2.1,0,0,0,8,1,0,1,4,6,0,0,0,18,2,2,50.0
222,Romain Hamouma,fr  FRA,"FW,MF",Saint-Étienne,32,1987,9.6,3,1,1,14,19,4,29,0,14,0,0,0,47,10,27,27.0
223,Benjamin Henrichs,de  GER,"DF,MF",Monaco,22,1997,9.9,3,0,0,13,21,0,15,16,13,0,0,0,96,9,8,52.9
224,Christophe Hérelle,mq  MTQ,DF,Nice,26,1992,12.3,3,1,0,17,11,0,11,12,9,0,1,0,92,16,14,53.3
225,Ander Herrera,es  ESP,"MF,DF",Paris S-G,29,1989,6.1,0,0,0,5,4,1,5,5,10,0,0,0,50,4,5,44.4
226,Vitorino Hilton,br  BRA,DF,Montpellier,41,1977,27.9,2,0,0,17,31,0,4,33,24,1,0,0,308,86,46,65.2
227,Josué Homawoo,fr  FRA,DF,Nantes,21,1997,0.5,0,0,0,0,0,0,0,2,1,0,0,0,7,1,0,100.0
228,Franck Honorat,fr  FRA,"FW,DF",Saint-Étienne,22,1996,9.4,1,0,0,7,6,0,42,5,16,0,0,0,83,7,12,36.8
229,Adrien Hunou,fr  FRA,"FW,MF",Rennes,25,1994,13.4,2,0,0,18,34,4,11,2,16,1,0,0,70,11,23,32.4
230,Suk Hyun-jun,kr  KOR,"FW,MF",Reims,28,1991,2.9,3,0,0,16,4,2,1,1,4,0,0,0,14,29,27,51.8
231,Didier Ibrahim Ndong,ga  GAB,MF,Dijon,25,1994,26.5,5,0,0,35,15,3,19,40,58,0,0,0,256,16,30,34.8
232,Mauro Icardi,ar  ARG,FW,Paris S-G,26,1993,14.1,0,0,0,12,9,12,5,3,4,1,0,0,31,7,16,30.4
233,Jonathan Ikone,fr  FRA,"MF,FW",Lille,21,1998,22.9,6,0,0,17,26,3,30,5,13,0,0,0,127,6,24,20.0
234,Yun Il-lok,kr  KOR,"MF,FW",Montpellier,27,1992,1.3,0,0,0,1,0,0,4,0,1,0,0,0,16,2,2,50.0
235,Edmilson Indjai,gw  GNB,FW,Saint-Étienne,19,2000,0.5,0,0,0,2,3,0,0,1,0,0,0,0,2,2,0,100.0
236,Nicolas Isimat-Mirin,fr  FRA,DF,Toulouse,27,1991,14.0,4,0,0,16,8,0,2,16,16,0,0,0,101,34,21,61.8
237,Christophe Jallet,fr  FRA,DF,Amiens,35,1983,9.5,0,0,0,7,5,0,25,13,15,0,0,0,86,11,14,44.0
238,Corentin Jean,fr  FRA,DF,Toulouse,24,1995,0.1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,
239,Benjamin Jeannot,fr  FRA,MF,Dijon,27,1992,1.9,0,0,0,0,3,0,1,4,1,0,0,0,10,0,7,0.0
240,Jemerson,br  BRA,"DF,MF",Monaco,26,1992,11.7,2,1,0,21,8,0,5,11,14,0,0,0,93,11,10,52.4
241,Jesé,es  ESP,FW,Paris S-G,26,1993,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
242,Vukašin Jovanović,rs  SRB,DF,Bordeaux,23,1996,6.4,4,0,0,9,8,0,0,8,10,0,0,0,61,9,7,56.3
243,Stevan Jovetić,me  MNE,"FW,MF",Monaco,29,1989,5.3,2,1,0,10,6,0,5,1,1,0,0,0,31,7,10,41.2
244,Abdoul Kader Bamba,fr  FRA,"FW,MF",Nantes,25,1994,16.3,5,0,0,20,48,3,31,20,17,0,0,0,129,8,16,33.3
245,Gaël Kakuta,cd  COD,"MF,FW",Amiens,28,1991,22.2,4,0,0,30,27,1,45,16,31,0,0,0,131,23,59,28.0
246,Lovre Kalinić,hr  CRO,GK,Toulouse,29,1990,3.4,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,
247,Samuel Kalu,ng  NGA,"FW,DF",Bordeaux,21,1997,15.1,4,0,0,31,30,4,35,19,19,0,0,0,96,15,30,33.3
248,François Kamano,gn  GUI,"DF,MF",Bordeaux,23,1996,7.2,1,0,0,10,16,1,13,5,8,1,0,0,45,4,15,21.1
249,Boubacar Kamara,fr  FRA,"DF,MF",Marseille,19,1999,23.8,7,1,0,23,30,0,0,15,53,0,1,0,251,57,42,57.6
250,Hassane Kamara,ci  CIV,"DF,FW",Reims,24,1994,19.0,5,0,0,19,21,3,46,30,31,0,0,0,193,28,15,65.1
251,Wilfried Kanga,fr  FRA,FW,Angers,21,1998,0.8,0,0,0,2,0,1,0,0,0,0,0,0,2,2,4,33.3
252,Thilo Kehrer,de  GER,DF,Paris S-G,22,1996,5.3,0,0,0,6,3,1,3,2,6,0,0,0,52,12,10,54.5
253,Jules Keita,gn  GUI,"MF,FW",Dijon,21,1998,1.8,0,0,0,3,2,0,2,2,1,0,0,0,6,1,3,25.0
254,Saîf-Eddine Khaoui,tn  TUN,"MF,FW",Marseille,24,1995,1.2,1,0,0,4,1,0,3,1,1,0,0,0,13,2,3,40.0
255,Wahbi Khazri,tn  TUN,"FW,MF",Saint-Étienne,28,1991,12.8,4,0,0,21,19,5,22,4,11,0,0,0,51,7,15,31.8
256,Presnel Kimpembe,fr  FRA,DF,Paris S-G,23,1995,13.6,6,0,0,16,18,0,3,18,25,0,0,0,155,24,11,68.6
257,Timothée Kolodziejczak,fr  FRA,DF,Saint-Étienne,27,1991,14.5,6,0,0,17,5,1,22,24,12,0,2,0,127,25,16,61.0
258,Ghislain Konan,ci  CIV,DF,Reims,23,1995,14.8,2,1,1,18,22,0,36,26,25,0,1,0,151,20,34,37.0
259,Moussa Konaté,sn  SEN,FW,Amiens,26,1993,6.8,0,0,0,13,12,1,1,0,4,0,0,0,22,15,28,34.9
260,Kouadio Koné,fr  FRA,MF,Toulouse,18,2001,9.7,5,1,1,19,28,0,1,20,25,0,0,0,92,9,16,36.0
261,Lamine Koné,ci  CIV,DF,Strasbourg,30,1989,16.4,4,0,0,16,10,2,4,20,20,0,0,0,150,33,13,71.7
262,Moussa Koné,sn  SEN,FW,Nîmes,22,1996,1.6,0,0,0,2,3,3,0,1,2,0,0,0,6,2,11,15.4
263,Youssouf Koné,ml  MLI,DF,Lyon,24,1995,9.1,1,1,0,4,6,0,20,6,15,0,0,0,74,6,6,50.0
264,Laurent Koscielny,fr  FRA,DF,Bordeaux,33,1985,24.3,3,0,0,18,12,2,0,16,16,0,1,0,226,55,33,62.5
265,Nianzou Kouassi,fr  FRA,"DF,MF",Paris S-G,17,2002,5.0,1,0,0,6,8,0,0,3,4,0,0,0,48,11,4,73.3
266,Efthimis Koulouris,gr  GRE,FW,Toulouse,23,1996,17.1,1,0,0,15,14,5,13,4,6,0,0,0,81,30,72,29.4
267,Rene Krhin,si  SVN,"DF,MF",Nantes,29,1990,3.6,0,0,0,2,3,0,0,6,3,0,1,0,53,15,3,83.3
268,Layvin Kurzawa,fr  FRA,DF,Paris S-G,26,1992,9.5,4,0,0,20,7,1,19,14,9,1,0,0,84,20,14,58.8
269,Dereck Kutesa,ch  SUI,"FW,MF",Reims,21,1997,5.9,0,0,0,5,5,2,8,0,7,0,0,0,36,3,8,27.3
270,Enock Kwateng,fr  FRA,DF,Bordeaux,22,1997,10.9,4,0,0,20,12,0,23,16,21,0,0,0,95,29,11,72.5
271,Gaëtan Laborde,fr  FRA,FW,Montpellier,25,1994,24.9,1,0,0,42,32,7,33,9,18,1,0,0,137,92,96,48.9
272,Alban Lafont,fr  FRA,GK,Nantes,20,1999,27.0,3,0,0,3,2,0,1,0,0,0,2,0,149,0,0,
273,Jack Lahne,se  SWE,FW,Amiens,17,2001,0.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
274,Kenny Lala,fr  FRA,DF,Strasbourg,27,1991,22.7,1,0,0,17,18,2,71,17,26,0,0,0,193,19,11,63.3
275,Loïck Landre,fr  FRA,DF,Nîmes,27,1992,10.3,2,0,0,12,12,1,0,10,10,0,0,0,94,11,6,64.7
276,Gautier Larsonneur,fr  FRA,GK,Brest,22,1997,26.6,2,0,0,2,4,0,0,0,0,0,1,0,157,0,0,
277,Paul Lasne,fr  FRA,"MF,FW",Brest,30,1989,13.6,1,0,0,15,13,1,11,3,17,0,0,0,109,15,16,48.4
278,Wesley Lautoa,nc  NCL,"MF,DF",Dijon,31,1987,20.8,3,0,0,25,31,1,2,31,42,0,0,0,222,23,30,43.4
279,Mickaël Le Bihan,fr  FRA,FW,Nice,29,1990,1.1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,3,25.0
280,Damien Le Tallec,fr  FRA,"MF,DF",Montpellier,29,1990,27.3,3,0,0,38,20,0,10,27,35,0,0,0,256,62,59,51.2
281,James Lea Siliki,cm  CMR,MF,Rennes,23,1996,12.0,4,0,0,33,34,0,14,5,19,0,0,0,110,7,4,63.6
282,Adrien Lebeau,fr  FRA,MF,Strasbourg,20,1999,0.1,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,0.0
283,Benjamin Lecomte,fr  FRA,GK,Monaco,28,1991,28.0,1,0,0,0,2,0,0,0,0,0,0,0,144,0,0,
284,Pierre Lees-Melou,fr  FRA,MF,Nice,26,1993,25.0,5,0,0,38,33,1,32,30,43,0,0,0,213,14,13,51.9
285,Jordan Lefort,fr  FRA,DF,Amiens,25,1993,9.4,2,0,0,4,6,0,6,11,4,0,0,0,80,13,9,59.1
286,Nicolas Lemaître,fr  FRA,GK,Reims,22,1997,1.0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,
287,Donovan Léon,gf  GUF,GK,Brest,26,1992,1.4,0,0,0,1,2,0,0,0,0,0,1,0,6,0,0,
288,Aaron Leya Iseka,be  BEL,FW,Toulouse,21,1997,8.6,2,0,0,20,11,6,3,2,5,1,0,0,31,20,38,34.5
289,Dimitri Liénard,fr  FRA,MF,Strasbourg,31,1988,16.5,3,0,0,15,7,2,50,21,28,0,1,0,170,11,15,42.3
290,Isaac Lihadji,fr  FRA,"DF,MF",Marseille,17,2002,0.3,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,33.3
291,Lucas Lima,br  BRA,"FW,DF",Nantes,27,1991,3.0,0,0,0,6,6,0,12,0,4,0,0,0,30,2,4,33.3
292,Anthony Limbombe,be  BEL,"FW,MF",Nantes,25,1994,1.7,0,0,0,2,2,1,7,1,0,0,0,0,8,0,3,0.0
293,Gautier Lloris,fr  FRA,DF,Nice,24,1995,3.0,1,0,0,1,1,0,0,2,4,0,0,1,20,5,4,55.6
294,Enzo Loiodice,fr  FRA,MF,Dijon,18,2000,2.1,0,0,0,7,0,0,0,3,5,0,0,0,15,1,4,20.0
295,Anthony Lopes,pt  POR,GK,Lyon,28,1990,26.0,1,0,0,0,6,0,0,0,0,0,0,1,133,0,0,
296,Rony Lopes,pt  POR,FW,Monaco,23,1995,0.9,0,0,0,0,3,1,0,0,1,0,0,0,3,1,4,20.0
297,Maxime Lopez,fr  FRA,"MF,FW",Marseille,21,1997,12.3,2,0,0,9,5,1,17,7,10,0,0,0,80,2,13,13.3
298,Albert Lottin,fr  FRA,MF,Bordeaux,17,2001,0.5,0,0,0,0,0,0,0,3,3,0,0,0,3,1,0,100.0
299,Imran Louza,fr  FRA,"MF,FW",Nantes,20,1999,22.3,4,0,0,46,33,0,23,13,45,0,1,0,191,22,53,29.3
300,Jean Lucas,br  BRA,MF,Lyon,21,1998,2.2,3,0,0,7,5,0,3,4,9,0,0,0,25,1,7,12.5
301,Arnaud Lusamba,fr  FRA,"MF,FW",Nice,22,1997,10.9,1,0,0,10,22,1,6,4,16,0,0,0,68,5,12,29.4
302,Yann M'Vila,fr  FRA,"MF,DF",Saint-Étienne,29,1990,21.6,1,0,0,15,16,0,0,28,21,0,1,0,262,33,19,63.5
303,Yvann Macon,fr  FRA,DF,Saint-Étienne,20,1998,1.1,1,0,0,1,3,0,1,1,2,0,0,0,12,3,0,100.0
304,Hugo Magnetti,fr  FRA,MF,Brest,21,1998,2.6,1,0,0,3,6,0,6,7,11,0,0,0,36,3,2,60.0
305,Thiago Maia,br  BRA,MF,Lille,22,1997,0.5,0,0,0,1,1,0,0,1,3,0,0,0,7,1,1,50.0
306,Habib Maïga,ci  CIV,MF,Metz,23,1996,25.2,7,0,0,47,26,1,39,23,68,0,0,0,280,38,37,50.7
307,Mike Maignan,fr  FRA,GK,Lille,23,1995,28.0,0,0,0,0,6,0,0,0,0,0,0,0,140,1,0,100.0
308,Josh Maja,ng  NGA,FW,Bordeaux,20,1998,8.2,0,0,0,17,11,4,0,3,5,0,0,0,40,5,23,17.9
309,Abdul Majeed Waris,gh  GHA,FW,Strasbourg,27,1991,4.1,1,0,0,8,20,1,4,4,6,0,0,0,21,1,5,16.7
310,Jean-Victor Makengo,fr  FRA,"MF,FW",Toulouse,21,1998,11.0,1,0,0,21,14,1,6,3,10,0,0,0,65,2,19,9.5
311,Hianga Mananga Mbock,fr  FRA,MF,Brest,19,1999,1.6,0,0,0,1,3,0,0,2,0,0,0,0,24,9,1,90.0
312,Vincent Manceau,fr  FRA,DF,Angers,30,1989,22.0,1,0,0,14,11,1,41,22,29,0,0,0,174,17,16,51.5
313,Steve Mandanda,fr  FRA,GK,Marseille,34,1985,26.3,1,0,0,0,2,0,0,0,0,0,0,0,144,0,1,0.0
314,Reinildo Mandava,mz  MOZ,DF,Lille,25,1994,12.3,4,0,0,21,21,1,21,13,32,0,1,1,123,17,16,51.5
315,Thomas Mangani,fr  FRA,MF,Angers,32,1987,20.8,0,0,0,25,22,1,47,11,23,0,0,0,209,18,27,40.0
316,Myziane Maolida,fr  FRA,"FW,MF",Nice,20,1999,7.5,0,0,0,10,6,1,12,5,11,0,1,0,47,4,8,33.3
317,Faitout Maouassa,fr  FRA,DF,Rennes,21,1998,20.0,3,0,0,14,32,2,48,15,29,0,1,0,150,21,14,60.0
318,Fernando Marçal,br  BRA,DF,Lyon,30,1989,9.2,1,2,0,17,10,0,26,14,17,0,0,2,132,20,5,80.0
319,Marcelo,br  BRA,DF,Lyon,32,1987,16.7,4,0,0,13,8,0,1,17,16,0,0,0,194,75,21,78.1
320,Dario Maresic,at  AUT,DF,Reims,19,1999,1.0,0,0,0,0,1,0,0,1,0,0,0,0,8,1,2,33.3
321,Jordan Marié,fr  FRA,MF,Dijon,27,1991,2.2,0,0,0,7,2,0,1,5,5,0,0,0,25,1,5,16.7
322,Guillermo Maripán,cl  CHI,DF,Monaco,25,1994,19.5,2,0,0,14,5,1,5,21,28,0,1,0,164,38,33,53.5
323,Marquinhos,br  BRA,"MF,DF",Paris S-G,25,1994,16.4,1,0,0,19,6,0,5,11,25,0,0,0,179,41,32,56.2
324,Pablo Martinez,fr  FRA,DF,Nîmes,30,1989,26.0,5,1,1,25,32,0,0,37,28,0,2,0,247,62,42,59.6
325,Gelson Martins,pt  POR,"DF,FW",Monaco,24,1995,18.6,3,1,0,14,22,2,49,24,20,0,1,0,137,8,19,29.6
326,Stephy Mavididi,eng  ENG,"FW,MF",Dijon,21,1998,15.5,0,0,0,23,22,1,11,5,14,0,0,0,95,7,26,21.2
327,Eric Maxim Choupo-Moting,cm  CMR,"FW,MF",Paris S-G,30,1989,5.0,0,0,0,2,6,5,5,3,4,0,0,0,22,5,5,50.0
328,Kévin Mayi,ga  GAB,FW,Brest,26,1993,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
329,Kylian Mbappé,fr  FRA,FW,Paris S-G,20,1998,16.8,0,0,0,11,22,18,67,1,2,1,0,0,69,4,4,50.0
330,Loïc Mbe Soh,fr  FRA,DF,Paris S-G,18,2001,0.6,0,0,0,0,0,0,1,1,1,0,0,0,6,1,2,33.3
331,Isaac Mbenza,be  BEL,FW,Amiens,23,1996,0.9,0,0,0,2,0,0,3,0,1,0,0,0,3,0,0,
332,Nathanael Mbuku,fr  FRA,"MF,FW",Reims,17,2002,4.4,0,0,0,7,18,1,4,0,4,0,0,0,26,3,5,37.5
333,Farid El Melali,dz  ALG,"MF,FW",Angers,22,1997,3.4,0,0,0,7,7,0,6,6,6,0,0,0,36,2,2,50.0
334,Pedro Mendes,pt  POR,DF,Montpellier,28,1990,15.3,10,1,1,25,22,0,8,14,29,0,1,0,142,18,22,45.0
335,Thiago Mendes,br  BRA,MF,Lyon,27,1992,20.1,4,1,1,21,19,0,6,25,31,0,0,0,222,17,6,73.9
336,Stiven Mendoza,co  COL,"FW,MF",Amiens,27,1992,12.2,2,0,0,21,21,1,14,7,11,0,0,0,72,8,19,29.6
337,Alexandre Mendy,gw  GNB,"FW,MF",Brest,25,1994,10.0,3,0,0,22,11,3,5,0,2,0,0,0,50,31,37,45.6
338,Edouard Mendy,sn  SEN,GK,Rennes,27,1992,24.0,1,0,0,1,5,0,0,0,0,0,0,0,131,0,0,
339,Hamza Mendyl,ma  MAR,DF,Dijon,21,1997,16.0,7,1,0,24,5,0,37,20,27,0,0,0,121,6,15,28.6
340,Thomas Meunier,be  BEL,DF,Paris S-G,27,1991,13.8,3,0,0,20,2,0,50,11,16,0,0,0,143,14,13,51.9
341,Mexer,mz  MOZ,DF,Bordeaux,30,1988,16.5,5,0,0,14,13,1,6,12,15,0,0,0,167,44,24,64.7
342,Florian Miguel,fr  FRA,DF,Nîmes,22,1996,22.8,8,1,1,44,49,2,45,27,32,1,0,0,159,35,29,54.7
343,Georges Mikautadze,ge  GEO,FW,Metz,18,2000,0.1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,
344,Stefan Mitrović,rs  SRB,DF,Strasbourg,29,1990,22.8,4,0,0,18,10,0,0,10,15,0,1,0,169,53,31,63.1
345,Florent Mollet,fr  FRA,MF,Montpellier,27,1991,18.7,5,0,0,23,25,2,49,8,5,0,1,0,123,14,22,38.9
346,Thomas Monconduit,fr  FRA,MF,Amiens,28,1991,15.2,8,0,0,32,21,2,12,12,14,0,0,0,149,23,16,59.0
347,Steven Moreira,fr  FRA,DF,Toulouse,24,1994,15.4,3,2,0,29,10,1,22,12,27,0,0,0,137,8,18,30.8
348,Jérémy Morel,mg  MAD,DF,Rennes,35,1984,20.1,2,0,0,10,18,0,13,16,16,0,2,0,182,32,25,56.1
349,Lebo Mothiba,za  RSA,FW,Strasbourg,23,1996,11.6,0,0,0,25,7,7,14,4,2,0,0,0,49,26,36,41.9
350,Harold Moukoudi,cm  CMR,DF,Saint-Étienne,21,1997,11.0,3,0,0,12,6,1,1,11,19,0,0,0,107,37,16,69.8
351,Jessy Moulin,fr  FRA,GK,Saint-Étienne,33,1986,5.0,0,0,0,0,1,0,0,0,0,0,0,0,32,0,0,
352,Wesley Moustache,fr  FRA,DF,Nantes,20,1999,0.5,0,0,0,1,0,0,0,0,0,0,0,0,4,1,2,33.3
353,Samuel Moutoussamy,cd  COD,"DF,FW",Nantes,22,1996,5.8,0,0,0,1,5,1,4,2,2,0,0,0,52,1,7,12.5
354,Benoît Mukinayi,fr  FRA,DF,Monaco,18,2001,15.7,0,0,0,19,13,0,0,19,12,0,0,0,214,53,26,67.1
355,Marshall Munetsi,zw  ZIM,MF,Reims,23,1996,9.3,3,0,0,18,14,0,5,11,17,0,1,0,118,38,19,66.7
356,Kévin N'Doram,fr  FRA,MF,Metz,23,1996,18.3,2,0,0,25,29,0,2,20,34,0,0,0,179,31,30,50.8
357,Abdallah N'dour,sn  SEN,DF,Strasbourg,25,1993,4.1,2,1,1,5,5,0,19,4,4,0,0,0,30,5,4,55.6
358,Ferris N'Goma,fr  FRA,"FW,MF",Brest,26,1993,0.3,1,0,0,2,0,0,0,0,0,0,0,0,4,0,0,
359,Nathan N'Goumou,fr  FRA,"FW,MF",Toulouse,19,2000,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
360,Stanley N'Soki,fr  FRA,DF,Nice,20,1999,14.1,3,0,0,15,13,0,3,29,23,0,1,0,121,25,8,75.8
361,Keylor Navas,cr  CRC,GK,Paris S-G,32,1986,21.0,0,0,0,1,1,0,0,0,0,0,0,0,68,0,0,
362,Papa Ndiaga Yade,sn  SEN,FW,Metz,19,2000,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0
363,Neymar,br  BRA,"MF,FW",Paris S-G,27,1992,14.6,4,1,1,14,62,1,28,6,7,1,0,0,89,5,5,50.0
364,Muzinga Ngonda,cd  COD,DF,Dijon,24,1994,6.0,1,0,0,8,5,0,5,2,10,0,0,1,44,12,8,60.0
365,Ahmad Ngouyamsa,cm  CMR,DF,Dijon,18,2000,0.6,1,0,0,3,0,0,0,1,0,,,0,,,,
366,Opa Nguette,sn  SEN,FW,Metz,25,1994,20.3,1,0,0,19,38,0,14,9,35,1,0,0,134,19,43,30.6
367,Ibrahima Niane,sn  SEN,FW,Metz,20,1999,10.6,0,0,0,9,30,2,11,5,10,1,0,0,65,27,45,37.5
368,M'Baye Niang,sn  SEN,FW,Rennes,24,1994,23.6,2,0,0,48,55,16,9,4,10,2,0,0,85,68,94,42.0
369,Cheikh Niasse,sn  SEN,MF,Lille,19,2000,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
370,Casimir Ninga,td  CHA,"MF,FW",Angers,26,1993,7.6,2,1,0,14,10,2,10,4,5,0,0,0,54,9,17,34.6
371,Timothée Nkada,fr  FRA,"FW,MF",Reims,20,1999,1.6,1,0,0,4,3,2,3,0,0,0,0,0,7,3,12,20.0
372,Arnaud Nordin,fr  FRA,FW,Saint-Étienne,21,1998,10.1,2,0,0,13,31,0,22,4,3,2,0,0,63,7,21,25.0
373,Gerzino Nyamsi,fr  FRA,DF,Rennes,22,1997,1.3,0,0,0,4,2,0,0,2,0,0,0,0,6,1,2,33.3
374,Steven Nzonzi,fr  FRA,MF,Rennes,30,1988,4.3,0,0,0,3,2,0,0,2,7,0,0,0,47,20,9,69.0
375,Jean Onana,cm  CMR,MF,Lille,19,2000,0.9,0,0,0,2,1,0,0,0,0,0,0,0,5,2,0,100.0
376,Henry Onyekuru,ng  NGA,"FW,MF",Monaco,22,1997,1.8,0,0,0,0,4,0,2,2,1,0,0,0,5,0,3,0.0
377,Nicholas Opoku,gh  GHA,DF,Amiens,21,1997,7.0,1,0,0,10,4,0,0,5,3,0,0,0,62,14,4,77.8
378,Victor Osimhen,ng  NGA,FW,Lille,20,1998,25.4,4,0,0,57,40,33,20,12,5,3,0,0,113,94,154,37.9
379,Otávio,br  BRA,MF,Bordeaux,25,1994,24.6,6,0,0,45,28,0,4,25,58,0,0,0,239,14,16,46.7
380,Abou Ouattara,bf  BFA,MF,Lille,19,1999,0.1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,
381,Alexandre Oukidja,dz  ALG,GK,Metz,31,1988,26.5,3,0,0,1,8,0,0,0,0,0,0,0,171,0,0,
382,Zinédine Ould Khaled,fr  FRA,MF,Angers,19,2000,0.7,0,0,0,2,0,0,0,3,1,0,0,0,5,0,3,0.0
383,Adam Ounas,dz  ALG,"MF,FW",Nice,22,1996,12.5,2,1,0,7,29,0,38,8,7,1,0,0,71,2,13,13.3
384,Ambroise Oyongo,cm  CMR,DF,Montpellier,28,1991,20.2,3,0,0,14,22,2,45,7,8,0,0,0,164,22,24,47.8
385,Pablo,br  BRA,DF,Bordeaux,28,1991,24.1,2,0,0,26,11,1,2,30,24,0,2,0,255,113,33,77.4
386,Sergi Palencia,es  ESP,DF,Saint-Étienne,23,1996,5.2,2,0,0,8,8,1,13,5,8,0,0,0,46,1,12,7.7
387,Nicolas Pallois,fr  FRA,DF,Nantes,31,1987,21.0,10,0,0,20,19,2,3,24,25,0,0,0,268,39,31,55.7
388,Jonathan Panzo,eng  ENG,DF,Monaco,18,2000,1.2,0,0,0,0,0,0,0,3,1,0,0,0,6,2,3,40.0
389,Gaëtan Paquiez,fr  FRA,DF,Nîmes,25,1994,17.0,6,1,1,22,16,1,21,18,32,0,0,0,172,22,22,50.0
