,Player,Nation,Pos,Squad,Age,Born,90s,Tkl_Tackles,TklW_Tackles,Def 3rd_Tackles,Mid 3rd_Tackles,Att 3rd_Tackles,Tkl_Vs Dribbles,Att_Vs Dribbles,Tkl%_Vs Dribbles,Past_Vs Dribbles,Press_Pressures,Succ_Pressures,%_Pressures,Def 3rd_Pressures,Mid 3rd_Pressures,Att 3rd_Pressures,Blocks_Blocks,Sh_Blocks,ShSv_Blocks,Pass_Blocks,Int,Tkl+Int,Clr,Err
156,Ibrahima Diallo,fr  FRA,MF,Brest,20,1999,17.3,48,38,21,25,2,10,23,43.5,13,317,102,32.2,114,180,23,15,2,0,13,15,63,27,1
157,Moussa Diarra,fr  FRA,DF,Toulouse,18,2000,1.0,3,1,2,1,0,1,1,100.0,0,15,4,26.7,9,6,0,0,0,0,0,3,6,4,0
158,Raphael Dias Belloli,br  BRA,"MF,FW",Rennes,22,1996,18.8,30,20,7,18,5,9,39,23.1,30,370,93,25.1,66,179,125,34,3,0,31,13,43,14,0
159,Lucas Dias,fr  FRA,GK,Nîmes,20,1999,3.5,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
160,Bakaye Dibassy,ml  MLI,DF,Amiens,29,1989,20.8,35,19,24,10,1,13,21,61.9,8,199,64,32.2,123,67,9,54,20,0,34,34,69,98,1
161,Tristan Dingomé,cm  CMR,MF,Reims,28,1991,9.9,11,7,2,6,3,2,19,10.5,17,212,57,26.9,28,124,60,11,0,0,11,4,15,2,0
162,Lois Diony,fr  FRA,FW,Saint-Étienne,26,1992,7.4,8,8,0,6,2,2,9,22.2,7,170,50,29.4,3,85,82,3,0,0,3,0,8,0,0
163,Assane Dioussé,sn  SEN,MF,Saint-Étienne,21,1997,1.3,1,1,0,1,0,0,1,0.0,1,24,3,12.5,11,13,0,3,0,0,3,1,2,2,0
164,Axel Disasi,fr  FRA,DF,Reims,21,1998,27.0,34,23,23,10,1,13,25,52.0,12,187,61,32.6,111,64,12,44,25,0,19,11,45,155,1
165,Tiago Djaló,pt  POR,DF,Lille,19,2000,7.3,9,8,4,4,1,5,11,45.5,6,78,30,38.5,37,35,6,8,1,0,7,5,14,48,0
166,Alexander Djiku,gh  GHA,"DF,MF",Strasbourg,24,1994,22.9,65,40,40,24,1,25,41,61.0,16,304,105,34.5,167,126,11,30,10,0,20,38,103,138,1
167,Kasper Dolberg,dk  DEN,FW,Nice,21,1997,21.0,16,8,1,4,11,9,25,36.0,16,379,87,23.0,17,154,208,18,4,0,14,9,25,28,0
168,Keagan Dolly,za  RSA,MF,Montpellier,26,1993,1.6,3,1,1,1,1,1,5,20.0,4,53,19,35.8,11,25,17,2,0,0,2,2,5,0,0
169,Anastasios Donis,gr  GRE,"FW,MF",Reims,22,1996,6.8,5,3,4,0,1,1,11,9.1,10,106,23,21.7,10,55,41,3,0,0,3,0,5,4,0
170,Gabriel Dos Santos,br  BRA,DF,Lille,21,1997,23.2,44,31,31,10,3,14,24,58.3,10,184,72,39.1,118,56,10,40,14,0,26,12,56,139,0
171,Mathieu Dossevi,tg  TOG,"MF,FW",Toulouse,31,1988,19.5,36,22,11,19,6,12,33,36.4,21,324,77,23.8,86,142,96,32,2,0,30,8,44,9,0
172,Moussa Doumbia,ml  MLI,"FW,MF",Reims,24,1994,19.1,21,14,7,10,4,8,26,30.8,18,277,69,24.9,47,161,69,19,1,0,18,20,41,9,0
173,Julian Draxler,de  GER,MF,Paris S-G,25,1993,7.6,12,8,2,8,2,5,14,35.7,9,135,45,33.3,28,68,39,13,2,0,11,8,20,3,0
174,Leo Dubois,fr  FRA,DF,Lyon,24,1994,15.0,31,21,20,10,1,12,26,46.2,14,238,72,30.3,133,67,38,26,5,0,21,13,44,38,0
175,Haris Duljević,ba  BIH,"FW,MF",Nîmes,25,1993,5.8,12,9,5,3,4,3,12,25.0,9,98,37,37.8,16,48,34,7,0,0,7,2,14,1,0
176,Riza Durmisi,dk  DEN,DF,Nice,25,1994,1.8,1,1,0,1,0,1,1,100.0,0,15,5,33.3,3,9,3,3,1,0,2,1,2,4,1
177,Jean-Kevin Duverne,fr  FRA,DF,Brest,22,1997,13.1,17,11,9,7,1,7,18,38.9,11,155,58,37.4,85,63,7,35,9,0,26,16,33,71,1
178,Bruno Ecuele Manga,ga  GAB,DF,Dijon,31,1988,28.0,27,20,18,9,0,7,21,33.3,14,213,87,40.8,157,54,2,50,28,0,22,25,52,177,1
179,Renaud Emond,be  BEL,"FW,MF",Nantes,27,1991,3.2,5,4,0,4,1,0,1,0.0,1,79,25,31.6,9,39,31,5,1,0,4,1,6,5,0
180,Fábio,br  BRA,DF,Nantes,29,1990,9.3,37,24,21,16,0,30,48,62.5,18,139,49,35.3,68,56,15,15,4,0,11,12,49,43,0
181,Cesc Fàbregas,es  ESP,MF,Monaco,32,1987,10.3,13,9,6,4,3,4,22,18.2,18,217,60,27.6,48,101,68,11,1,0,10,7,20,6,0
182,Julien Faussurier,fr  FRA,DF,Brest,32,1987,22.0,40,28,25,12,3,18,62,29.0,44,254,85,33.5,118,81,55,46,8,1,38,23,63,62,0
183,Zinedine Ferhat,dz  ALG,"FW,MF",Nîmes,26,1993,25.0,27,16,12,10,5,14,51,27.5,37,263,77,29.3,54,129,80,24,2,0,22,16,43,18,0
184,Juan Ferney Otero,co  COL,"FW,MF",Amiens,24,1995,13.4,15,11,4,10,1,10,30,33.3,20,270,61,22.6,61,127,82,25,2,0,23,12,27,17,0
185,Jordan Ferri,fr  FRA,MF,Montpellier,27,1992,12.8,28,17,9,15,4,18,58,31.0,40,322,87,27.0,100,173,49,13,0,0,13,11,39,13,0
186,Mamadou Fofana,ml  MLI,"DF,MF",Metz,21,1998,17.6,56,36,36,18,2,16,38,42.1,22,292,95,32.5,141,134,17,34,11,0,23,17,73,84,1
187,Wesley Fofana,fr  FRA,DF,Saint-Étienne,18,2000,13.5,28,14,16,12,0,8,18,44.4,10,139,58,41.7,91,42,6,22,7,0,15,21,49,92,2
188,Thomas Foket,be  BEL,DF,Reims,24,1994,27.0,55,36,31,17,7,24,45,53.3,21,300,103,34.3,138,117,45,37,5,0,32,23,78,84,1
189,Lamine Fomba,fr  FRA,MF,Nîmes,21,1998,15.3,54,31,11,34,9,14,42,33.3,28,430,121,28.1,110,240,80,37,3,0,34,17,71,20,0
190,José Fonte,pt  POR,DF,Lille,35,1983,24.5,28,15,15,13,0,13,27,48.1,14,124,45,36.3,86,32,6,22,11,0,11,16,44,147,0
191,Lyle Foster,za  RSA,FW,Monaco,18,2000,0.7,0,0,0,0,0,0,1,0.0,1,16,4,25.0,5,7,4,0,0,0,0,0,0,1,0
192,Angelo Fulgini,fr  FRA,MF,Angers,22,1996,17.5,33,23,11,18,4,12,31,38.7,19,297,85,28.6,56,177,64,22,0,0,22,22,55,10,0
193,Ruben Gabrielsen,no  NOR,DF,Toulouse,27,1992,7.3,8,7,8,0,0,1,4,25.0,3,38,15,39.5,24,12,2,7,4,0,3,5,13,55,0
194,Nicolás Gaitán,ar  ARG,"MF,FW",Lille,31,1988,0.6,2,1,1,1,0,1,2,50.0,1,18,3,16.7,2,10,6,4,0,0,4,0,2,3,0
195,Marvin Gakpa,fr  FRA,"MF,FW",Metz,25,1993,5.2,9,7,2,5,2,4,9,44.4,5,102,28,27.5,21,60,21,9,1,0,8,4,13,2,0
196,Idrissa Gana Gueye,sn  SEN,MF,Paris S-G,29,1989,18.4,75,47,28,32,15,20,49,40.8,29,450,142,31.6,136,224,90,31,5,0,26,22,97,18,0
197,Ignatius Ganago,cm  CMR,"FW,MF",Nice,20,1999,13.8,11,8,5,4,2,4,20,20.0,16,285,48,16.8,55,135,95,9,2,0,7,4,15,10,0
198,Yann Gboho,fr  FRA,FW,Rennes,18,2001,2.5,3,2,1,1,1,0,3,0.0,3,64,19,29.7,12,36,16,4,0,0,4,1,4,1,0
199,Jérémy Gélin,fr  FRA,"DF,MF",Rennes,22,1997,10.3,13,6,8,4,1,5,14,35.7,9,87,35,40.2,55,25,7,24,8,0,16,12,25,43,1
200,Valère Germain,fr  FRA,FW,Marseille,29,1990,15.0,23,19,6,10,7,7,26,26.9,19,281,65,23.1,41,132,108,31,4,0,27,3,26,21,0
201,Saman Ghoddos,ir  IRN,FW,Amiens,25,1993,2.6,3,2,1,1,1,1,5,20.0,4,45,9,20.0,9,23,13,5,0,0,5,2,5,4,0
202,Andrei Girotto,br  BRA,DF,Nantes,27,1992,24.2,78,54,48,28,2,36,75,48.0,39,317,125,39.4,200,109,8,43,18,0,25,22,100,166,1
203,Kamil Glik,pl  POL,DF,Monaco,31,1988,23.0,30,13,17,12,1,13,24,54.2,11,166,52,31.3,106,57,3,41,19,0,22,18,48,165,0
204,Joris Gnagnon,fr  FRA,DF,Rennes,22,1997,14.2,22,15,18,4,0,10,13,76.9,3,94,37,39.4,62,27,5,28,16,0,12,5,27,105,0
205,Eddy Gnahoré,fr  FRA,MF,Amiens,25,1993,12.6,27,20,12,12,3,5,26,19.2,21,276,64,23.2,87,153,36,27,5,0,22,13,40,29,0
206,Mauro Goicoechea,uy  URU,GK,Toulouse,31,1988,2.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,2
207,Aleksandr Golovin,ru  RUS,MF,Monaco,23,1996,22.9,52,35,16,30,6,16,74,21.6,58,627,153,24.4,153,345,129,41,0,0,41,28,80,19,0
208,Alfred Gomis,sn  SEN,GK,Dijon,25,1993,18.0,0,0,0,0,0,0,1,0.0,1,6,0,0.0,6,0,0,1,0,0,1,0,0,1,1
209,Mathieu Goncalves,fr  FRA,DF,Toulouse,18,2001,3.5,7,4,5,2,0,3,9,33.3,6,51,18,35.3,43,8,0,8,4,0,4,1,8,14,0
210,Álvaro González,es  ESP,DF,Marseille,29,1990,18.1,18,8,12,4,2,7,13,53.8,6,82,22,26.8,48,31,3,11,4,0,7,13,31,104,1
211,Prince-Désir Gouano,fr  FRA,DF,Amiens,25,1993,3.0,2,2,1,1,0,0,0,,0,25,9,36.0,13,12,0,5,3,0,2,4,6,15,0
212,Amine Gouiri,fr  FRA,FW,Lyon,19,2000,0.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
213,Max Gradel,ci  CIV,"MF,FW",Toulouse,31,1987,18.2,40,28,19,14,7,14,52,26.9,38,375,90,24.0,99,182,94,27,2,0,25,10,50,13,0
214,Samuel Grandsir,fr  FRA,"FW,MF",Brest,22,1996,16.6,33,19,10,17,6,9,34,26.5,25,291,83,28.5,76,141,74,20,0,0,20,7,40,8,0
215,Clément Grenier,fr  FRA,MF,Rennes,28,1991,9.3,17,10,6,10,1,11,40,27.5,29,176,42,23.9,54,97,25,9,2,0,7,6,23,18,0
216,Jérémy Grimm,fr  FRA,FW,Strasbourg,32,1987,0.0,0,0,0,0,0,0,0,,0,1,1,100.0,1,0,0,0,0,0,0,0,0,0,0
217,Bruno Guimarães,br  BRA,MF,Lyon,21,1997,3.0,10,9,7,3,0,2,9,22.2,7,69,22,31.9,30,33,6,5,0,0,5,1,11,1,1
218,Sehrou Guirassy,fr  FRA,FW,Amiens,23,1996,21.3,6,4,0,3,3,1,5,20.0,4,279,67,24.0,11,127,141,14,9,0,5,5,11,21,0
219,Rafik Guitane,fr  FRA,"MF,DF",Rennes,20,1999,0.2,0,0,0,0,0,0,0,,0,2,2,100.0,1,0,1,0,0,0,0,0,0,0,0
220,Régis Gurtner,fr  FRA,GK,Amiens,32,1986,28.0,0,0,0,0,0,0,2,0.0,2,1,0,0.0,1,0,0,0,0,0,0,0,0,0,1
221,Luiz Gustavo,br  BRA,MF,Marseille,32,1987,2.1,7,6,4,2,1,2,4,50.0,2,48,17,35.4,17,21,10,5,2,0,3,4,11,4,0
222,Romain Hamouma,fr  FRA,"FW,MF",Saint-Étienne,32,1987,9.6,16,14,1,7,8,3,13,23.1,10,204,56,27.5,30,102,72,10,0,0,10,0,16,4,0
223,Benjamin Henrichs,de  GER,"DF,MF",Monaco,22,1997,9.9,25,13,16,8,1,12,34,35.3,22,170,50,29.4,66,80,24,31,3,0,28,16,41,16,0
224,Christophe Hérelle,mq  MTQ,DF,Nice,26,1992,12.3,18,9,11,7,0,4,8,50.0,4,74,14,18.9,31,33,10,21,9,0,12,12,30,28,0
225,Ander Herrera,es  ESP,"MF,DF",Paris S-G,29,1989,6.1,21,10,9,11,1,10,24,41.7,14,117,39,33.3,28,55,34,7,2,0,5,5,26,5,0
226,Vitorino Hilton,br  BRA,DF,Montpellier,41,1977,27.9,36,24,28,7,1,18,41,43.9,23,170,60,35.3,111,55,4,37,22,1,15,33,69,211,1
227,Josué Homawoo,fr  FRA,DF,Nantes,21,1997,0.5,6,1,3,3,0,2,2,100.0,0,10,2,20.0,5,5,0,4,2,0,2,2,8,3,0
228,Franck Honorat,fr  FRA,"FW,DF",Saint-Étienne,22,1996,9.4,20,16,8,9,3,5,23,21.7,18,194,69,35.6,54,93,47,19,2,0,17,5,25,12,0
229,Adrien Hunou,fr  FRA,"FW,MF",Rennes,25,1994,13.4,23,16,4,12,7,5,26,19.2,21,322,95,29.5,44,151,127,21,1,0,20,2,25,7,0
230,Suk Hyun-jun,kr  KOR,"FW,MF",Reims,28,1991,2.9,4,4,1,2,1,1,2,50.0,1,47,21,44.7,6,16,25,4,1,0,3,1,5,2,0
231,Didier Ibrahim Ndong,ga  GAB,MF,Dijon,25,1994,26.5,79,58,39,36,4,25,55,45.5,30,568,176,31.0,193,324,51,37,5,0,32,40,119,38,0
232,Mauro Icardi,ar  ARG,FW,Paris S-G,26,1993,14.1,6,4,1,4,1,0,13,0.0,13,217,56,25.8,13,86,118,10,2,0,8,3,9,10,0
233,Jonathan Ikone,fr  FRA,"MF,FW",Lille,21,1998,22.9,19,13,5,10,4,8,29,27.6,21,486,133,27.4,45,242,199,26,3,1,23,5,24,4,0
234,Yun Il-lok,kr  KOR,"MF,FW",Montpellier,27,1992,1.3,2,1,0,2,0,0,3,0.0,3,43,11,25.6,12,15,16,0,0,0,0,0,2,0,0
235,Edmilson Indjai,gw  GNB,FW,Saint-Étienne,19,2000,0.5,0,0,0,0,0,0,0,,0,12,3,25.0,0,4,8,0,0,0,0,1,1,0,0
236,Nicolas Isimat-Mirin,fr  FRA,DF,Toulouse,27,1991,14.0,23,16,16,7,0,8,14,57.1,6,138,53,38.4,93,42,3,29,15,1,14,16,39,109,0
237,Christophe Jallet,fr  FRA,DF,Amiens,35,1983,9.5,28,15,17,9,2,11,35,31.4,24,176,49,27.8,75,75,26,23,5,0,18,13,41,34,0
238,Corentin Jean,fr  FRA,DF,Toulouse,24,1995,0.1,0,0,0,0,0,0,0,,0,3,0,0.0,1,0,2,0,0,0,0,0,0,1,0
239,Benjamin Jeannot,fr  FRA,MF,Dijon,27,1992,1.9,1,1,1,0,0,0,5,0.0,5,41,8,19.5,4,18,19,1,0,0,1,4,5,4,0
240,Jemerson,br  BRA,"DF,MF",Monaco,26,1992,11.7,30,14,13,15,2,7,20,35.0,13,170,57,33.5,78,85,7,11,5,0,6,11,41,39,1
241,Jesé,es  ESP,FW,Paris S-G,26,1993,0.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
242,Vukašin Jovanović,rs  SRB,DF,Bordeaux,23,1996,6.4,24,10,14,10,0,12,20,60.0,8,67,25,37.3,43,24,0,10,4,0,6,8,32,25,0
243,Stevan Jovetić,me  MNE,"FW,MF",Monaco,29,1989,5.3,1,1,0,1,0,0,6,0.0,6,71,17,23.9,14,31,26,5,1,0,4,1,2,3,0
244,Abdoul Kader Bamba,fr  FRA,"FW,MF",Nantes,25,1994,16.3,28,17,8,12,8,15,39,38.5,24,306,85,27.8,80,141,85,24,2,1,22,20,48,5,0
245,Gaël Kakuta,cd  COD,"MF,FW",Amiens,28,1991,22.2,44,31,11,29,4,15,46,32.6,31,552,153,27.7,91,317,144,18,1,0,17,16,60,8,0
246,Lovre Kalinić,hr  CRO,GK,Toulouse,29,1990,3.4,0,0,0,0,0,0,1,0.0,1,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0
247,Samuel Kalu,ng  NGA,"FW,DF",Bordeaux,21,1997,15.1,43,19,19,19,5,12,34,35.3,22,304,81,26.6,83,151,70,21,1,0,20,19,62,10,2
248,François Kamano,gn  GUI,"DF,MF",Bordeaux,23,1996,7.2,14,8,6,4,4,6,14,42.9,8,149,44,29.5,51,71,27,8,0,0,8,5,19,6,0
249,Boubacar Kamara,fr  FRA,"DF,MF",Marseille,19,1999,23.8,76,53,38,35,3,28,69,40.6,41,355,127,35.8,147,193,15,41,15,0,26,15,91,95,0
250,Hassane Kamara,ci  CIV,"DF,FW",Reims,24,1994,19.0,66,31,47,15,4,28,50,56.0,22,313,97,31.0,172,94,47,40,3,0,37,30,96,64,0
251,Wilfried Kanga,fr  FRA,FW,Angers,21,1998,0.8,0,0,0,0,0,0,1,0.0,1,19,2,10.5,0,12,7,0,0,0,0,0,0,0,0
252,Thilo Kehrer,de  GER,DF,Paris S-G,22,1996,5.3,10,6,4,3,3,3,9,33.3,6,53,16,30.2,19,23,11,3,1,0,2,2,12,5,0
253,Jules Keita,gn  GUI,"MF,FW",Dijon,21,1998,1.8,2,1,1,0,1,0,4,0.0,4,26,3,11.5,5,17,4,0,0,0,0,2,4,1,0
254,Saîf-Eddine Khaoui,tn  TUN,"MF,FW",Marseille,24,1995,1.2,3,1,0,3,0,2,4,50.0,2,27,7,25.9,6,16,5,2,0,0,2,1,4,3,0
255,Wahbi Khazri,tn  TUN,"FW,MF",Saint-Étienne,28,1991,12.8,18,11,5,4,9,4,23,17.4,19,250,63,25.2,16,125,109,13,0,0,13,4,22,1,0
256,Presnel Kimpembe,fr  FRA,DF,Paris S-G,23,1995,13.6,41,25,31,10,0,18,28,64.3,10,124,49,39.5,62,57,5,14,5,0,9,18,59,36,1
257,Timothée Kolodziejczak,fr  FRA,DF,Saint-Étienne,27,1991,14.5,17,12,12,5,0,9,26,34.6,17,158,49,31.0,77,75,6,26,4,0,22,24,41,60,1
258,Ghislain Konan,ci  CIV,DF,Reims,23,1995,14.8,41,25,21,17,3,18,37,48.6,19,184,58,31.5,102,56,26,22,2,0,20,26,67,59,0
259,Moussa Konaté,sn  SEN,FW,Amiens,26,1993,6.8,5,4,1,4,0,1,6,16.7,5,139,28,20.1,13,76,50,4,2,0,2,0,5,1,0
260,Kouadio Koné,fr  FRA,MF,Toulouse,18,2001,9.7,33,25,14,15,4,13,36,36.1,23,299,89,29.8,97,175,27,19,1,0,18,20,53,13,0
261,Lamine Koné,ci  CIV,DF,Strasbourg,30,1989,16.4,32,20,20,10,2,11,21,52.4,10,156,46,29.5,95,55,6,21,7,0,14,20,52,56,1
262,Moussa Koné,sn  SEN,FW,Nîmes,22,1996,1.6,2,2,2,0,0,1,4,25.0,3,24,3,12.5,4,15,5,2,1,0,1,1,3,0,0
263,Youssouf Koné,ml  MLI,DF,Lyon,24,1995,9.1,24,15,18,5,1,11,20,55.0,9,81,23,28.4,57,17,7,8,1,0,7,6,30,22,0
264,Laurent Koscielny,fr  FRA,DF,Bordeaux,33,1985,24.3,27,16,21,5,1,9,20,45.0,11,169,60,35.5,99,60,10,49,20,0,29,16,43,140,1
265,Nianzou Kouassi,fr  FRA,"DF,MF",Paris S-G,17,2002,5.0,5,4,1,3,1,3,5,60.0,2,50,21,42.0,19,25,6,6,2,0,4,3,8,5,0
266,Efthimis Koulouris,gr  GRE,FW,Toulouse,23,1996,17.1,10,6,5,4,1,3,15,20.0,12,219,48,21.9,24,114,81,15,5,0,10,4,14,9,0
267,Rene Krhin,si  SVN,"DF,MF",Nantes,29,1990,3.6,4,3,2,2,0,1,5,20.0,4,32,11,34.4,18,14,0,4,0,0,4,6,10,22,0
268,Layvin Kurzawa,fr  FRA,DF,Paris S-G,26,1992,9.5,22,9,6,12,4,6,21,28.6,15,142,44,31.0,47,63,32,23,1,0,22,14,36,25,1
269,Dereck Kutesa,ch  SUI,"FW,MF",Reims,21,1997,5.9,8,7,2,3,3,1,9,11.1,8,84,34,40.5,19,39,26,10,0,0,10,0,8,2,0
270,Enock Kwateng,fr  FRA,DF,Bordeaux,22,1997,10.9,37,21,19,16,2,20,49,40.8,29,147,42,28.6,61,75,11,30,5,0,25,16,53,36,0
271,Gaëtan Laborde,fr  FRA,FW,Montpellier,25,1994,24.9,23,18,3,15,5,5,29,17.2,24,476,128,26.9,42,194,240,26,2,0,24,9,32,26,1
272,Alban Lafont,fr  FRA,GK,Nantes,20,1999,27.0,0,0,0,0,0,0,0,,0,7,1,14.3,7,0,0,0,0,0,0,0,0,1,0
273,Jack Lahne,se  SWE,FW,Amiens,17,2001,0.1,1,1,0,0,1,0,0,,0,2,1,50.0,0,0,2,0,0,0,0,0,1,0,0
274,Kenny Lala,fr  FRA,DF,Strasbourg,27,1991,22.7,41,26,22,17,2,16,28,57.1,12,352,108,30.7,172,142,38,27,4,1,23,17,58,61,0
275,Loïck Landre,fr  FRA,DF,Nîmes,27,1992,10.3,17,10,14,3,0,9,15,60.0,6,79,23,29.1,51,21,7,19,9,1,10,10,27,51,0
276,Gautier Larsonneur,fr  FRA,GK,Brest,22,1997,26.6,0,0,0,0,0,0,4,0.0,4,11,3,27.3,11,0,0,0,0,0,0,0,0,2,0
277,Paul Lasne,fr  FRA,"MF,FW",Brest,30,1989,13.6,24,17,11,13,0,8,25,32.0,17,270,69,25.6,91,139,40,12,3,0,9,3,27,14,0
278,Wesley Lautoa,nc  NCL,"MF,DF",Dijon,31,1987,20.8,60,42,31,25,4,24,76,31.6,52,377,122,32.4,162,196,19,46,17,0,29,31,91,63,0
279,Mickaël Le Bihan,fr  FRA,FW,Nice,29,1990,1.1,0,0,0,0,0,0,0,,0,12,3,25.0,1,3,8,0,0,0,0,0,0,2,0
280,Damien Le Tallec,fr  FRA,"MF,DF",Montpellier,29,1990,27.3,51,35,21,26,4,20,72,27.8,52,501,153,30.5,163,253,85,51,17,0,34,27,78,87,0
281,James Lea Siliki,cm  CMR,MF,Rennes,23,1996,12.0,29,19,16,13,0,9,26,34.6,17,239,67,28.0,91,120,28,19,3,0,16,5,34,14,0
282,Adrien Lebeau,fr  FRA,MF,Strasbourg,20,1999,0.1,0,0,0,0,0,0,1,0.0,1,8,2,25.0,2,1,5,1,0,0,1,0,0,0,0
283,Benjamin Lecomte,fr  FRA,GK,Monaco,28,1991,28.0,0,0,0,0,0,0,1,0.0,1,5,1,20.0,5,0,0,1,0,0,1,0,0,0,1
284,Pierre Lees-Melou,fr  FRA,MF,Nice,26,1993,25.0,69,43,38,21,10,28,93,30.1,65,606,155,25.6,218,267,121,52,14,0,38,30,99,37,1
285,Jordan Lefort,fr  FRA,DF,Amiens,25,1993,9.4,5,4,3,2,0,3,7,42.9,4,65,20,30.8,42,23,0,10,2,1,8,11,16,50,0
286,Nicolas Lemaître,fr  FRA,GK,Reims,22,1997,1.0,0,0,0,0,0,0,1,0.0,1,0,0,,0,0,0,0,0,0,0,0,0,0,1
287,Donovan Léon,gf  GUF,GK,Brest,26,1992,1.4,0,0,0,0,0,0,0,,0,3,0,0.0,3,0,0,1,0,0,1,0,0,0,0
288,Aaron Leya Iseka,be  BEL,FW,Toulouse,21,1997,8.6,5,5,0,3,2,2,3,66.7,1,137,28,20.4,10,73,54,6,1,0,5,2,7,7,0
289,Dimitri Liénard,fr  FRA,MF,Strasbourg,31,1988,16.5,42,28,16,22,4,23,50,46.0,27,322,96,29.8,108,174,40,26,3,0,23,21,63,22,0
290,Isaac Lihadji,fr  FRA,"DF,MF",Marseille,17,2002,0.3,0,0,0,0,0,0,1,0.0,1,9,3,33.3,1,4,4,0,0,0,0,0,0,0,0
291,Lucas Lima,br  BRA,"FW,DF",Nantes,27,1991,3.0,5,4,2,3,0,0,2,0.0,2,53,10,18.9,13,33,7,2,0,0,2,0,5,1,0
292,Anthony Limbombe,be  BEL,"FW,MF",Nantes,25,1994,1.7,2,0,2,0,0,1,3,33.3,2,18,5,27.8,7,7,4,3,0,0,3,1,3,4,0
293,Gautier Lloris,fr  FRA,DF,Nice,24,1995,3.0,5,4,5,0,0,4,6,66.7,2,21,9,42.9,16,3,2,3,3,0,0,2,7,13,1
294,Enzo Loiodice,fr  FRA,MF,Dijon,18,2000,2.1,5,5,1,2,2,2,4,50.0,2,46,14,30.4,14,27,5,3,0,0,3,3,8,1,0
295,Anthony Lopes,pt  POR,GK,Lyon,28,1990,26.0,0,0,0,0,0,0,1,0.0,1,7,2,28.6,7,0,0,0,0,0,0,0,0,0,0
296,Rony Lopes,pt  POR,FW,Monaco,23,1995,0.9,2,1,0,2,0,0,0,,0,15,4,26.7,2,6,7,0,0,0,0,0,2,0,0
297,Maxime Lopez,fr  FRA,"MF,FW",Marseille,21,1997,12.3,13,10,6,7,0,2,28,7.1,26,227,64,28.2,53,120,54,10,2,0,8,7,20,5,0
298,Albert Lottin,fr  FRA,MF,Bordeaux,17,2001,0.5,3,3,3,0,0,1,3,33.3,2,21,6,28.6,5,15,1,0,0,0,0,3,6,2,0
299,Imran Louza,fr  FRA,"MF,FW",Nantes,20,1999,22.3,58,45,19,31,8,17,53,32.1,36,596,147,24.7,105,307,184,29,2,0,27,13,71,17,0
300,Jean Lucas,br  BRA,MF,Lyon,21,1998,2.2,14,9,8,4,2,3,12,25.0,9,73,21,28.8,26,41,6,4,1,0,3,4,18,0,0
301,Arnaud Lusamba,fr  FRA,"MF,FW",Nice,22,1997,10.9,24,16,12,7,5,5,25,20.0,20,282,81,28.7,73,128,81,13,0,0,13,4,28,4,0
302,Yann M'Vila,fr  FRA,"MF,DF",Saint-Étienne,29,1990,21.6,34,21,19,15,0,9,40,22.5,31,301,87,28.9,99,179,23,21,4,0,17,28,62,62,1
303,Yvann Macon,fr  FRA,DF,Saint-Étienne,20,1998,1.1,4,2,4,0,0,1,2,50.0,1,22,5,22.7,11,11,0,5,0,0,5,1,5,3,0
304,Hugo Magnetti,fr  FRA,MF,Brest,21,1998,2.6,15,11,5,8,2,3,7,42.9,4,81,33,40.7,31,37,13,8,0,0,8,7,22,8,0
305,Thiago Maia,br  BRA,MF,Lille,22,1997,0.5,4,3,1,3,0,0,1,0.0,1,13,5,38.5,3,9,1,0,0,0,0,1,5,1,0
306,Habib Maïga,ci  CIV,MF,Metz,23,1996,25.2,96,68,44,43,9,27,77,35.1,50,783,198,25.3,281,417,85,58,7,0,51,23,119,51,0
307,Mike Maignan,fr  FRA,GK,Lille,23,1995,28.0,0,0,0,0,0,0,0,,0,3,2,66.7,3,0,0,0,0,0,0,0,0,0,1
308,Josh Maja,ng  NGA,FW,Bordeaux,20,1998,8.2,6,5,0,4,2,2,13,15.4,11,184,41,22.3,12,86,86,11,4,0,7,3,9,2,0
309,Abdul Majeed Waris,gh  GHA,FW,Strasbourg,27,1991,4.1,9,6,4,3,2,4,8,50.0,4,49,18,36.7,14,20,15,3,0,0,3,4,13,0,0
310,Jean-Victor Makengo,fr  FRA,"MF,FW",Toulouse,21,1998,11.0,16,10,5,10,1,3,14,21.4,11,211,62,29.4,63,104,44,10,1,0,9,3,19,6,0
311,Hianga Mananga Mbock,fr  FRA,MF,Brest,19,1999,1.6,0,0,0,0,0,0,0,,0,26,12,46.2,9,15,2,2,0,0,2,2,2,8,0
312,Vincent Manceau,fr  FRA,DF,Angers,30,1989,22.0,49,29,25,19,5,22,51,43.1,29,290,101,34.8,169,88,33,47,3,0,44,22,71,59,0
313,Steve Mandanda,fr  FRA,GK,Marseille,34,1985,26.3,0,0,0,0,0,0,4,0.0,4,6,2,33.3,6,0,0,0,0,0,0,0,0,0,1
