,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh_Standard,SoT_Standard,SoT%_Standard,Sh/90_Standard,SoT/90_Standard,G/Sh_Standard,G/SoT_Standard,Dist_Standard,FK_Standard,PK_Performance,PKatt_Performance,xG_Expected,npxG_Expected,npxG/Sh_Expected,G-xG_Expected,np:G-xG_Expected
149,Memphis Depay,nl  NED,"FW,MF",Lyon,25,1994,11.3,9,46,19,41.3,4.07,1.68,0.17,0.42,20.6,7,1,1,5.0,4.2,0.09,+4.0,+3.8
150,Ángel Di María,ar  ARG,"FW,MF",Paris S-G,31,1988,22.2,8,73,22,30.1,3.29,0.99,0.10,0.32,20.5,8,1,2,9.1,7.6,0.10,-1.1,-0.6
151,Boulaye Dia,sn  SEN,FW,Reims,22,1996,20.1,7,39,18,46.2,1.94,0.89,0.15,0.33,14.0,0,1,1,5.4,4.7,0.12,+1.6,+1.3
152,Fousseni Diabaté,ml  MLI,"FW,MF",Amiens,23,1995,13.2,1,7,2,28.6,0.53,0.15,0.14,0.50,16.4,0,0,0,0.8,0.8,0.11,+0.2,+0.2
153,Bafodé Diakité,fr  FRA,DF,Toulouse,18,2001,15.2,2,11,5,45.5,0.72,0.33,0.18,0.40,5.9,0,0,0,1.7,1.7,0.16,+0.3,+0.3
154,Abdou Diallo,sn  SEN,DF,Paris S-G,23,1996,13.3,0,5,2,40.0,0.37,0.15,0.00,0.00,6.3,0,0,0,0.8,0.8,0.17,-0.8,-0.8
155,Habib Diallo,sn  SEN,FW,Metz,24,1995,24.4,12,72,26,36.1,2.95,1.07,0.15,0.42,19.7,1,1,3,10.4,8.1,0.11,+1.6,+2.9
156,Ibrahima Diallo,fr  FRA,MF,Brest,20,1999,17.3,0,5,2,40.0,0.29,0.12,0.00,0.00,28.6,0,0,0,0.1,0.1,0.02,-0.1,-0.1
157,Moussa Diarra,fr  FRA,DF,Toulouse,18,2000,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
158,Raphael Dias Belloli,br  BRA,"MF,FW",Rennes,22,1996,18.8,5,43,15,34.9,2.29,0.80,0.09,0.27,19.6,8,1,1,6.4,5.0,0.12,-1.4,-1.0
159,Lucas Dias,fr  FRA,GK,Nîmes,20,1999,3.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
160,Bakaye Dibassy,ml  MLI,DF,Amiens,29,1989,20.8,2,5,4,80.0,0.24,0.19,0.40,0.50,9.7,0,0,0,0.8,0.8,0.17,+1.2,+1.2
161,Tristan Dingomé,cm  CMR,MF,Reims,28,1991,9.9,0,9,1,11.1,0.91,0.10,0.00,0.00,19.3,0,0,0,0.4,0.4,0.04,-0.4,-0.4
162,Lois Diony,fr  FRA,FW,Saint-Étienne,26,1992,7.4,2,14,8,57.1,1.89,1.08,0.14,0.25,16.4,2,0,0,1.4,1.4,0.10,+0.6,+0.6
163,Assane Dioussé,sn  SEN,MF,Saint-Étienne,21,1997,1.3,0,1,1,100.0,0.75,0.75,0.00,0.00,21.8,0,0,0,0.1,0.1,0.05,-0.1,-0.1
164,Axel Disasi,fr  FRA,DF,Reims,21,1998,27.0,1,15,2,13.3,0.56,0.07,0.07,0.50,10.4,0,0,0,2.2,2.2,0.15,-1.2,-1.2
165,Tiago Djaló,pt  POR,DF,Lille,19,2000,7.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
166,Alexander Djiku,gh  GHA,"DF,MF",Strasbourg,24,1994,22.9,1,20,6,30.0,0.87,0.26,0.05,0.17,16.7,0,0,0,2.3,2.3,0.11,-1.3,-1.3
167,Kasper Dolberg,dk  DEN,FW,Nice,21,1997,21.0,11,42,25,59.5,2.00,1.19,0.26,0.44,13.6,0,0,0,7.2,7.2,0.17,+3.8,+3.8
168,Keagan Dolly,za  RSA,MF,Montpellier,26,1993,1.6,0,4,2,50.0,2.43,1.22,0.00,0.00,28.3,0,0,0,0.1,0.1,0.02,-0.1,-0.1
169,Anastasios Donis,gr  GRE,"FW,MF",Reims,22,1996,6.8,0,15,7,46.7,2.22,1.03,0.00,0.00,20.7,0,0,0,1.1,1.1,0.07,-1.1,-1.1
170,Gabriel Dos Santos,br  BRA,DF,Lille,21,1997,23.2,1,16,3,18.8,0.69,0.13,0.06,0.33,10.9,0,0,0,0.9,0.9,0.06,+0.1,+0.1
171,Mathieu Dossevi,tg  TOG,"MF,FW",Toulouse,31,1988,19.5,1,22,3,13.6,1.13,0.15,0.05,0.33,18.9,1,0,0,1.7,1.7,0.08,-0.7,-0.7
172,Moussa Doumbia,ml  MLI,"FW,MF",Reims,24,1994,19.1,2,41,8,19.5,2.15,0.42,0.02,0.13,23.3,3,1,1,2.8,2.1,0.05,-0.8,-1.1
173,Julian Draxler,de  GER,MF,Paris S-G,25,1993,7.6,0,13,6,46.2,1.71,0.79,0.00,0.00,17.8,0,0,0,1.5,1.5,0.11,-1.5,-1.5
174,Leo Dubois,fr  FRA,DF,Lyon,24,1994,15.0,0,5,0,0.0,0.33,0.00,0.00,,24.2,0,0,0,0.1,0.1,0.02,-0.1,-0.1
175,Haris Duljević,ba  BIH,"FW,MF",Nîmes,25,1993,5.8,0,14,4,28.6,2.42,0.69,0.00,0.00,24.5,0,0,0,0.9,0.9,0.06,-0.9,-0.9
176,Riza Durmisi,dk  DEN,DF,Nice,25,1994,1.8,0,1,1,100.0,0.56,0.56,0.00,0.00,31.4,1,0,0,0.0,0.0,0.03,0.0,0.0
177,Jean-Kevin Duverne,fr  FRA,DF,Brest,22,1997,13.1,0,2,1,50.0,0.15,0.08,0.00,0.00,16.0,0,0,0,0.1,0.1,0.05,-0.1,-0.1
178,Bruno Ecuele Manga,ga  GAB,DF,Dijon,31,1988,28.0,0,17,0,0.0,0.61,0.00,0.00,,12.9,0,0,0,1.2,1.2,0.07,-1.2,-1.2
179,Renaud Emond,be  BEL,"FW,MF",Nantes,27,1991,3.2,0,4,1,25.0,1.23,0.31,0.00,0.00,9.3,0,0,0,0.9,0.9,0.23,-0.9,-0.9
180,Fábio,br  BRA,DF,Nantes,29,1990,9.3,0,4,0,0.0,0.43,0.00,0.00,,25.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1
181,Cesc Fàbregas,es  ESP,MF,Monaco,32,1987,10.3,0,9,1,11.1,0.87,0.10,0.00,0.00,21.7,1,0,0,0.5,0.5,0.05,-0.5,-0.5
182,Julien Faussurier,fr  FRA,DF,Brest,32,1987,22.0,2,10,5,50.0,0.45,0.23,0.20,0.40,15.9,0,0,0,0.5,0.5,0.05,+1.5,+1.5
183,Zinedine Ferhat,dz  ALG,"FW,MF",Nîmes,26,1993,25.0,3,45,14,31.1,1.80,0.56,0.07,0.21,18.7,3,0,0,3.1,3.1,0.07,-0.1,-0.1
184,Juan Ferney Otero,co  COL,"FW,MF",Amiens,24,1995,13.4,1,18,6,33.3,1.35,0.45,0.06,0.17,21.9,1,0,0,1.5,1.5,0.08,-0.5,-0.5
185,Jordan Ferri,fr  FRA,MF,Montpellier,27,1992,12.8,0,11,4,36.4,0.86,0.31,0.00,0.00,22.7,0,0,0,0.5,0.5,0.05,-0.5,-0.5
186,Mamadou Fofana,ml  MLI,"DF,MF",Metz,21,1998,17.6,0,10,0,0.0,0.57,0.00,0.00,,21.6,0,0,0,0.4,0.4,0.04,-0.4,-0.4
187,Wesley Fofana,fr  FRA,DF,Saint-Étienne,18,2000,13.5,1,6,1,16.7,0.44,0.07,0.17,1.00,7.7,0,0,0,0.7,0.7,0.11,+0.3,+0.3
188,Thomas Foket,be  BEL,DF,Reims,24,1994,27.0,0,8,1,12.5,0.30,0.04,0.00,0.00,18.6,0,0,0,0.5,0.5,0.07,-0.5,-0.5
189,Lamine Fomba,fr  FRA,MF,Nîmes,21,1998,15.3,0,14,3,21.4,0.92,0.20,0.00,0.00,19.7,0,0,0,1.2,1.2,0.09,-1.2,-1.2
190,José Fonte,pt  POR,DF,Lille,35,1983,24.5,1,18,6,33.3,0.73,0.24,0.06,0.17,10.1,0,0,0,1.9,1.9,0.10,-0.9,-0.9
191,Lyle Foster,za  RSA,FW,Monaco,18,2000,0.7,0,2,0,0.0,2.90,0.00,0.00,,17.3,0,0,0,0.2,0.2,0.11,-0.2,-0.2
192,Angelo Fulgini,fr  FRA,MF,Angers,22,1996,17.5,1,34,16,47.1,1.94,0.91,0.03,0.06,18.1,0,0,0,3.1,3.1,0.09,-2.1,-2.1
193,Ruben Gabrielsen,no  NOR,DF,Toulouse,27,1992,7.3,0,4,1,25.0,0.55,0.14,0.00,0.00,7.9,0,0,0,0.4,0.4,0.09,-0.4,-0.4
194,Nicolás Gaitán,ar  ARG,"MF,FW",Lille,31,1988,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
195,Marvin Gakpa,fr  FRA,"MF,FW",Metz,25,1993,5.2,0,13,2,15.4,2.50,0.38,0.00,0.00,24.7,2,0,0,0.5,0.5,0.04,-0.5,-0.5
196,Idrissa Gana Gueye,sn  SEN,MF,Paris S-G,29,1989,18.4,1,11,3,27.3,0.60,0.16,0.09,0.33,17.6,0,0,0,1.2,1.2,0.11,-0.2,-0.2
197,Ignatius Ganago,cm  CMR,"FW,MF",Nice,20,1999,13.8,3,17,6,35.3,1.23,0.44,0.18,0.50,17.0,0,0,0,3.0,3.0,0.18,0.0,0.0
198,Yann Gboho,fr  FRA,FW,Rennes,18,2001,2.5,1,2,1,50.0,0.80,0.40,0.50,1.00,13.3,0,0,0,0.2,0.2,0.12,+0.8,+0.8
199,Jérémy Gélin,fr  FRA,"DF,MF",Rennes,22,1997,10.3,0,3,0,0.0,0.29,0.00,0.00,,9.9,0,0,0,0.3,0.3,0.11,-0.3,-0.3
200,Valère Germain,fr  FRA,FW,Marseille,29,1990,15.0,2,21,4,19.0,1.40,0.27,0.10,0.50,12.0,0,0,0,1.8,1.8,0.08,+0.2,+0.2
201,Saman Ghoddos,ir  IRN,FW,Amiens,25,1993,2.6,1,6,3,50.0,2.34,1.17,0.17,0.33,20.3,1,0,0,0.9,0.9,0.15,+0.1,+0.1
202,Andrei Girotto,br  BRA,DF,Nantes,27,1992,24.2,1,24,6,25.0,0.99,0.25,0.04,0.17,19.9,1,0,0,1.2,1.2,0.05,-0.2,-0.2
203,Kamil Glik,pl  POL,DF,Monaco,31,1988,23.0,1,12,4,33.3,0.52,0.17,0.08,0.25,7.2,0,0,0,1.4,1.4,0.12,-0.4,-0.4
204,Joris Gnagnon,fr  FRA,DF,Rennes,22,1997,14.2,0,7,1,14.3,0.49,0.07,0.00,0.00,10.6,0,0,0,0.6,0.6,0.08,-0.6,-0.6
205,Eddy Gnahoré,fr  FRA,MF,Amiens,25,1993,12.6,0,8,0,0.0,0.64,0.00,0.00,,16.5,0,0,0,0.7,0.7,0.08,-0.7,-0.7
206,Mauro Goicoechea,uy  URU,GK,Toulouse,31,1988,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
207,Aleksandr Golovin,ru  RUS,MF,Monaco,23,1996,22.9,3,38,14,36.8,1.66,0.61,0.08,0.21,20.5,1,0,0,3.0,3.0,0.08,0.0,0.0
208,Alfred Gomis,sn  SEN,GK,Dijon,25,1993,18.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
209,Mathieu Goncalves,fr  FRA,DF,Toulouse,18,2001,3.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
210,Álvaro González,es  ESP,DF,Marseille,29,1990,18.1,0,13,3,23.1,0.72,0.17,0.00,0.00,12.2,0,0,0,1.0,1.0,0.07,-1.0,-1.0
211,Prince-Désir Gouano,fr  FRA,DF,Amiens,25,1993,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
212,Amine Gouiri,fr  FRA,FW,Lyon,19,2000,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
213,Max Gradel,ci  CIV,"MF,FW",Toulouse,31,1987,18.2,3,36,11,30.6,1.98,0.61,0.03,0.09,20.8,6,2,3,4.8,2.5,0.07,-1.8,-1.5
214,Samuel Grandsir,fr  FRA,"FW,MF",Brest,22,1996,16.6,3,29,8,27.6,1.75,0.48,0.10,0.38,15.8,0,0,0,2.8,2.8,0.10,+0.2,+0.2
215,Clément Grenier,fr  FRA,MF,Rennes,28,1991,9.3,1,7,2,28.6,0.75,0.21,0.14,0.50,31.5,5,0,0,0.8,0.8,0.11,+0.2,+0.2
216,Jérémy Grimm,fr  FRA,FW,Strasbourg,32,1987,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
217,Bruno Guimarães,br  BRA,MF,Lyon,21,1997,3.0,0,2,0,0.0,0.67,0.00,0.00,,22.8,0,0,0,0.0,0.0,0.02,0.0,0.0
218,Sehrou Guirassy,fr  FRA,FW,Amiens,23,1996,21.3,9,42,16,38.1,1.97,0.75,0.14,0.38,17.2,2,3,4,9.1,6.1,0.14,-0.1,-0.1
219,Rafik Guitane,fr  FRA,"MF,DF",Rennes,20,1999,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
220,Régis Gurtner,fr  FRA,GK,Amiens,32,1986,28.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
221,Luiz Gustavo,br  BRA,MF,Marseille,32,1987,2.1,0,2,0,0.0,0.95,0.00,0.00,,12.0,0,0,0,0.1,0.1,0.04,-0.1,-0.1
222,Romain Hamouma,fr  FRA,"FW,MF",Saint-Étienne,32,1987,9.6,6,21,12,57.1,2.18,1.25,0.29,0.50,12.8,1,0,0,3.5,3.5,0.17,+2.5,+2.5
223,Benjamin Henrichs,de  GER,"DF,MF",Monaco,22,1997,9.9,0,10,1,10.0,1.01,0.10,0.00,0.00,20.1,0,0,0,1.1,1.1,0.11,-1.1,-1.1
224,Christophe Hérelle,mq  MTQ,DF,Nice,26,1992,12.3,3,5,3,60.0,0.41,0.24,0.60,1.00,17.8,0,0,0,1.2,1.2,0.25,+1.8,+1.8
225,Ander Herrera,es  ESP,"MF,DF",Paris S-G,29,1989,6.1,1,6,2,33.3,0.99,0.33,0.17,0.50,19.9,0,0,0,0.2,0.2,0.03,+0.8,+0.8
226,Vitorino Hilton,br  BRA,DF,Montpellier,41,1977,27.9,0,12,0,0.0,0.43,0.00,0.00,,7.5,0,0,0,1.0,1.0,0.08,-1.0,-1.0
227,Josué Homawoo,fr  FRA,DF,Nantes,21,1997,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
228,Franck Honorat,fr  FRA,"FW,DF",Saint-Étienne,22,1996,9.4,0,5,1,20.0,0.53,0.11,0.00,0.00,24.3,0,0,0,0.1,0.1,0.02,-0.1,-0.1
229,Adrien Hunou,fr  FRA,"FW,MF",Rennes,25,1994,13.4,8,29,14,48.3,2.16,1.04,0.24,0.50,11.5,0,1,1,7.5,6.7,0.24,+0.5,+0.3
230,Suk Hyun-jun,kr  KOR,"FW,MF",Reims,28,1991,2.9,1,12,3,25.0,4.12,1.03,0.08,0.33,14.9,0,0,0,1.2,1.2,0.10,-0.2,-0.2
231,Didier Ibrahim Ndong,ga  GAB,MF,Dijon,25,1994,26.5,0,19,6,31.6,0.72,0.23,0.00,0.00,25.7,0,0,0,0.8,0.8,0.04,-0.8,-0.8
232,Mauro Icardi,ar  ARG,FW,Paris S-G,26,1993,14.1,12,36,20,55.6,2.56,1.42,0.33,0.60,8.9,0,0,0,9.9,9.9,0.28,+2.1,+2.1
233,Jonathan Ikone,fr  FRA,"MF,FW",Lille,21,1998,22.9,3,36,14,38.9,1.58,0.61,0.06,0.14,18.3,1,1,1,4.4,3.7,0.10,-1.4,-1.7
234,Yun Il-lok,kr  KOR,"MF,FW",Montpellier,27,1992,1.3,0,1,0,0.0,0.74,0.00,0.00,,7.3,0,0,0,0.3,0.3,0.28,-0.3,-0.3
235,Edmilson Indjai,gw  GNB,FW,Saint-Étienne,19,2000,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
236,Nicolas Isimat-Mirin,fr  FRA,DF,Toulouse,27,1991,14.0,1,3,3,100.0,0.21,0.21,0.33,0.33,8.2,0,0,0,0.4,0.4,0.13,+0.6,+0.6
237,Christophe Jallet,fr  FRA,DF,Amiens,35,1983,9.5,1,4,1,25.0,0.42,0.11,0.25,1.00,27.4,1,0,0,0.2,0.2,0.04,+0.8,+0.8
238,Corentin Jean,fr  FRA,DF,Toulouse,24,1995,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
239,Benjamin Jeannot,fr  FRA,MF,Dijon,27,1992,1.9,0,5,3,60.0,2.69,1.62,0.00,0.00,21.3,0,0,0,0.3,0.3,0.05,-0.3,-0.3
240,Jemerson,br  BRA,"DF,MF",Monaco,26,1992,11.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
241,Jesé,es  ESP,FW,Paris S-G,26,1993,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
242,Vukašin Jovanović,rs  SRB,DF,Bordeaux,23,1996,6.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
243,Stevan Jovetić,me  MNE,"FW,MF",Monaco,29,1989,5.3,2,22,9,40.9,4.19,1.71,0.09,0.22,21.0,2,0,0,1.8,1.8,0.08,+0.2,+0.2
244,Abdoul Kader Bamba,fr  FRA,"FW,MF",Nantes,25,1994,16.3,1,19,9,47.4,1.16,0.55,0.05,0.11,20.2,0,0,0,1.9,1.9,0.10,-0.9,-0.9
245,Gaël Kakuta,cd  COD,"MF,FW",Amiens,28,1991,22.2,2,42,12,28.6,1.89,0.54,0.05,0.17,22.3,6,0,0,3.2,3.2,0.08,-1.2,-1.2
246,Lovre Kalinić,hr  CRO,GK,Toulouse,29,1990,3.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
247,Samuel Kalu,ng  NGA,"FW,DF",Bordeaux,21,1997,15.1,1,40,11,27.5,2.65,0.73,0.03,0.09,20.5,1,0,0,2.3,2.3,0.06,-1.3,-1.3
248,François Kamano,gn  GUI,"DF,MF",Bordeaux,23,1996,7.2,1,5,2,40.0,0.69,0.28,0.20,0.50,17.9,0,0,0,1.0,1.0,0.20,0.0,0.0
249,Boubacar Kamara,fr  FRA,"DF,MF",Marseille,19,1999,23.8,1,15,3,20.0,0.63,0.13,0.07,0.33,24.0,0,0,0,0.6,0.6,0.04,+0.4,+0.4
250,Hassane Kamara,ci  CIV,"DF,FW",Reims,24,1994,19.0,2,28,7,25.0,1.47,0.37,0.07,0.29,22.1,1,0,0,1.5,1.5,0.05,+0.5,+0.5
251,Wilfried Kanga,fr  FRA,FW,Angers,21,1998,0.8,0,2,0,0.0,2.65,0.00,0.00,,8.7,0,0,0,0.2,0.2,0.08,-0.2,-0.2
252,Thilo Kehrer,de  GER,DF,Paris S-G,22,1996,5.3,1,4,3,75.0,0.75,0.56,0.25,0.33,11.1,0,0,0,0.3,0.3,0.08,+0.7,+0.7
253,Jules Keita,gn  GUI,"MF,FW",Dijon,21,1998,1.8,0,3,0,0.0,1.71,0.00,0.00,,18.6,0,0,0,0.2,0.2,0.05,-0.2,-0.2
254,Saîf-Eddine Khaoui,tn  TUN,"MF,FW",Marseille,24,1995,1.2,0,5,2,40.0,4.25,1.70,0.00,0.00,23.2,0,0,0,0.2,0.2,0.05,-0.2,-0.2
255,Wahbi Khazri,tn  TUN,"FW,MF",Saint-Étienne,28,1991,12.8,3,45,8,17.8,3.52,0.63,0.04,0.25,23.0,3,1,1,3.7,3.0,0.07,-0.7,-1.0
256,Presnel Kimpembe,fr  FRA,DF,Paris S-G,23,1995,13.6,0,6,2,33.3,0.44,0.15,0.00,0.00,12.9,0,0,0,0.4,0.4,0.06,-0.4,-0.4
257,Timothée Kolodziejczak,fr  FRA,DF,Saint-Étienne,27,1991,14.5,0,3,1,33.3,0.21,0.07,0.00,0.00,14.5,0,0,0,0.1,0.1,0.04,-0.1,-0.1
258,Ghislain Konan,ci  CIV,DF,Reims,23,1995,14.8,0,2,0,0.0,0.14,0.00,0.00,,28.6,0,0,0,0.0,0.0,0.02,0.0,0.0
259,Moussa Konaté,sn  SEN,FW,Amiens,26,1993,6.8,2,11,6,54.5,1.61,0.88,0.18,0.33,13.0,0,0,1,1.9,1.0,0.09,+0.1,+1.0
260,Kouadio Koné,fr  FRA,MF,Toulouse,18,2001,9.7,0,9,1,11.1,0.93,0.10,0.00,0.00,27.4,0,0,0,0.2,0.2,0.02,-0.2,-0.2
261,Lamine Koné,ci  CIV,DF,Strasbourg,30,1989,16.4,1,8,2,25.0,0.49,0.12,0.13,0.50,9.8,0,0,0,0.6,0.6,0.07,+0.4,+0.4
262,Moussa Koné,sn  SEN,FW,Nîmes,22,1996,1.6,2,7,3,42.9,4.50,1.93,0.29,0.67,12.6,0,0,0,1.2,1.2,0.17,+0.8,+0.8
263,Youssouf Koné,ml  MLI,DF,Lyon,24,1995,9.1,0,3,0,0.0,0.33,0.00,0.00,,32.1,0,0,0,0.0,0.0,0.01,0.0,0.0
264,Laurent Koscielny,fr  FRA,DF,Bordeaux,33,1985,24.3,0,3,1,33.3,0.12,0.04,0.00,0.00,6.7,0,0,0,0.4,0.4,0.12,-0.4,-0.4
265,Nianzou Kouassi,fr  FRA,"DF,MF",Paris S-G,17,2002,5.0,2,2,2,100.0,0.40,0.40,1.00,1.00,4.5,0,0,0,0.4,0.4,0.19,+1.6,+1.6
266,Efthimis Koulouris,gr  GRE,FW,Toulouse,23,1996,17.1,4,40,15,37.5,2.34,0.88,0.10,0.27,14.4,0,0,0,4.6,4.6,0.11,-0.6,-0.6
267,Rene Krhin,si  SVN,"DF,MF",Nantes,29,1990,3.6,0,1,0,0.0,0.28,0.00,0.00,,7.8,0,0,0,0.0,0.0,0.05,0.0,0.0
268,Layvin Kurzawa,fr  FRA,DF,Paris S-G,26,1992,9.5,1,6,3,50.0,0.63,0.31,0.17,0.33,9.4,0,0,0,0.6,0.6,0.11,+0.4,+0.4
269,Dereck Kutesa,ch  SUI,"FW,MF",Reims,21,1997,5.9,1,4,2,50.0,0.68,0.34,0.25,0.50,20.6,0,0,0,0.2,0.2,0.05,+0.8,+0.8
270,Enock Kwateng,fr  FRA,DF,Bordeaux,22,1997,10.9,0,4,2,50.0,0.37,0.18,0.00,0.00,15.3,0,0,0,0.2,0.2,0.05,-0.2,-0.2
271,Gaëtan Laborde,fr  FRA,FW,Montpellier,25,1994,24.9,6,63,21,33.3,2.53,0.84,0.10,0.29,13.6,0,0,0,8.1,8.1,0.13,-2.1,-2.1
272,Alban Lafont,fr  FRA,GK,Nantes,20,1999,27.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
273,Jack Lahne,se  SWE,FW,Amiens,17,2001,0.1,1,1,1,100.0,10.00,10.00,1.00,1.00,5.7,0,0,0,0.4,0.4,0.45,+0.6,+0.6
274,Kenny Lala,fr  FRA,DF,Strasbourg,27,1991,22.7,2,16,5,31.3,0.70,0.22,0.00,0.00,23.9,4,2,2,2.9,1.4,0.09,-0.9,-1.4
275,Loïck Landre,fr  FRA,DF,Nîmes,27,1992,10.3,1,5,2,40.0,0.48,0.19,0.20,0.50,16.6,0,0,0,0.9,0.9,0.18,+0.1,+0.1
276,Gautier Larsonneur,fr  FRA,GK,Brest,22,1997,26.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
277,Paul Lasne,fr  FRA,"MF,FW",Brest,30,1989,13.6,2,15,5,33.3,1.10,0.37,0.13,0.40,17.7,0,0,0,1.1,1.1,0.07,+0.9,+0.9
278,Wesley Lautoa,nc  NCL,"MF,DF",Dijon,31,1987,20.8,0,11,0,0.0,0.53,0.00,0.00,,15.0,0,0,0,0.7,0.7,0.06,-0.7,-0.7
279,Mickaël Le Bihan,fr  FRA,FW,Nice,29,1990,1.1,0,2,0,0.0,1.80,0.00,0.00,,13.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1
280,Damien Le Tallec,fr  FRA,"MF,DF",Montpellier,29,1990,27.3,2,16,7,43.8,0.59,0.26,0.13,0.29,13.1,0,0,0,0.9,0.9,0.06,+1.1,+1.1
281,James Lea Siliki,cm  CMR,MF,Rennes,23,1996,12.0,0,15,3,20.0,1.25,0.25,0.00,0.00,21.6,1,0,0,0.9,0.9,0.06,-0.9,-0.9
282,Adrien Lebeau,fr  FRA,MF,Strasbourg,20,1999,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
283,Benjamin Lecomte,fr  FRA,GK,Monaco,28,1991,28.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
284,Pierre Lees-Melou,fr  FRA,MF,Nice,26,1993,25.0,5,53,21,39.6,2.12,0.84,0.09,0.24,20.6,0,0,0,3.5,3.5,0.07,+1.5,+1.5
285,Jordan Lefort,fr  FRA,DF,Amiens,25,1993,9.4,0,3,1,33.3,0.32,0.11,0.00,0.00,24.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1
286,Nicolas Lemaître,fr  FRA,GK,Reims,22,1997,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
287,Donovan Léon,gf  GUF,GK,Brest,26,1992,1.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
288,Aaron Leya Iseka,be  BEL,FW,Toulouse,21,1997,8.6,2,25,8,32.0,2.90,0.93,0.04,0.13,14.1,0,1,2,4.9,3.4,0.13,-2.9,-2.4
289,Dimitri Liénard,fr  FRA,MF,Strasbourg,31,1988,16.5,2,34,10,29.4,2.06,0.60,0.06,0.20,25.6,7,0,0,1.6,1.6,0.05,+0.4,+0.4
290,Isaac Lihadji,fr  FRA,"DF,MF",Marseille,17,2002,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
291,Lucas Lima,br  BRA,"FW,DF",Nantes,27,1991,3.0,0,2,1,50.0,0.67,0.33,0.00,0.00,34.6,1,0,0,0.1,0.1,0.06,-0.1,-0.1
292,Anthony Limbombe,be  BEL,"FW,MF",Nantes,25,1994,1.7,1,2,1,50.0,1.19,0.60,0.50,1.00,11.0,0,0,0,0.3,0.3,0.15,+0.7,+0.7
293,Gautier Lloris,fr  FRA,DF,Nice,24,1995,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
294,Enzo Loiodice,fr  FRA,MF,Dijon,18,2000,2.1,0,3,0,0.0,1.41,0.00,0.00,,25.4,0,0,0,0.1,0.1,0.02,-0.1,-0.1
295,Anthony Lopes,pt  POR,GK,Lyon,28,1990,26.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
296,Rony Lopes,pt  POR,FW,Monaco,23,1995,0.9,0,2,0,0.0,2.25,0.00,0.00,,12.4,0,0,0,0.2,0.2,0.10,-0.2,-0.2
297,Maxime Lopez,fr  FRA,"MF,FW",Marseille,21,1997,12.3,0,11,2,18.2,0.89,0.16,0.00,0.00,20.0,0,0,0,0.8,0.8,0.07,-0.8,-0.8
298,Albert Lottin,fr  FRA,MF,Bordeaux,17,2001,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
299,Imran Louza,fr  FRA,"MF,FW",Nantes,20,1999,22.3,2,37,13,35.1,1.66,0.58,0.05,0.15,25.0,3,0,0,1.8,1.8,0.05,+0.2,+0.2
