,Player,Nation,Pos,Squad,Age,Born,MP_Playing Time,Min_Playing Time,Mn/MP_Playing Time,Min%_Playing Time,90s_Playing Time,Starts_Playing Time,Mn/Start_Starts,Compl_Starts,Subs_Subs,Mn/Sub_Subs,unSub_Subs,PPM_Team Success,onG_Team Success,onGA_Team Success,+/-_Team Success,+/-90_Team Success,On-Off_Team Success,onxG_Team Success (xG),onxGA_Team Success (xG),xG+/-_Team Success (xG),xG+/-90_Team Success (xG),On-Off_Team Success (xG)
137,Renaud Cohade,fr  FRA,MF,Metz,34,1984,12,764,64,30.3,8.5,9,77,2,3,23,8,0.83,7,17,-10,-1.18,-1.28,8.2,9.8,-1.6,-0.19,+0.08
138,Racine Coly,sn  SEN,DF,Nice,23,1995,10,649,65,25.8,7.2,8,75,4,2,27,6,1.90,12,11,+1,+0.14,+0.04,10.1,12.2,-2.1,-0.29,-0.07
139,Alexandre Conceicao,pt  POR,DF,Nice,20,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,
140,Daniel Congré,fr  FRA,DF,Montpellier,34,1985,24,1941,81,77.0,21.6,23,84,20,1,1,2,1.46,25,26,-1,-0.05,-0.36,24.6,25.2,-0.6,-0.03,+0.21
141,Benjamin Corgnet,fr  FRA,MF,Strasbourg,32,1987,6,261,44,10.7,2.9,3,82,1,3,5,12,1.50,1,4,-3,-1.03,-1.16,3.6,4.0,-0.4,-0.15,-0.34
142,Maxwel Cornet,ci  CIV,"FW,DF",Lyon,22,1996,22,1330,60,52.8,14.8,14,85,9,8,17,2,1.41,17,16,+1,+0.07,-0.99,19.4,12.8,+6.7,+0.45,+0.11
143,Quentin Cornette,fr  FRA,"FW,MF",Amiens,25,1994,13,349,27,13.8,3.9,3,73,0,10,13,4,0.46,4,4,0,0.00,+0.79,3.2,3.5,-0.3,-0.06,+0.29
144,Logan Costa,fr  FRA,DF,Reims,18,2001,0,,,,,0,,0,0,,2,,,,,,,,,,,
145,Nuno da Costa,cv  CPV,"FW,MF",Strasbourg,28,1991,14,527,38,21.7,5.9,4,90,3,10,17,5,1.29,6,10,-4,-0.68,-0.87,6.5,7.5,-1.0,-0.17,-0.41
146,Benoît Costil,fr  FRA,GK,Bordeaux,32,1987,28,2520,90,100.0,28.0,28,90,28,0,,0,1.32,40,34,+6,+0.21,,29.7,33.3,-3.5,-0.13,
147,Kalifa Coulibaly,ml  MLI,FW,Nantes,27,1991,21,1616,77,64.1,18.0,18,87,15,3,18,1,1.43,16,14,+2,+0.11,+0.61,18.7,17.0,+1.6,+0.09,+0.83
148,Senou Coulibaly,ml  MLI,DF,Dijon,24,1994,10,666,67,26.4,7.4,9,70,5,1,32,9,0.50,2,13,-11,-1.49,-1.54,7.4,14.7,-7.4,-1.00,-0.66
149,Yoann Court,fr  FRA,"FW,MF",Brest,29,1990,23,1465,64,58.1,16.3,18,77,6,5,14,0,1.17,20,22,-2,-0.12,-0.04,14.5,23.0,-8.5,-0.52,-0.36
150,Nicolas Cozza,fr  FRA,DF,Montpellier,20,1999,7,556,79,22.1,6.2,6,86,5,1,42,5,2.29,10,3,+7,+1.13,+1.41,6.7,6.0,+0.7,+0.11,+0.24
151,Noah Crétier,fr  FRA,DF,Nice,17,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,
152,Wylan Cyprien,fr  FRA,MF,Nice,24,1995,20,1772,89,70.3,19.7,20,89,18,0,,0,1.45,30,25,+5,+0.25,+0.49,27.1,29.4,-2.3,-0.12,+0.39
153,Lucas Da Cunha,fr  FRA,MF,Rennes,18,2001,2,72,36,2.9,0.8,1,65,0,1,7,2,0.50,0,0,0,0.00,-0.51,0.9,0.7,+0.1,+0.16,-0.09
154,Damien Da Silva,fr  FRA,DF,Rennes,31,1988,25,2244,90,89.0,24.9,25,90,24,0,,1,1.92,36,21,+15,+0.60,+0.93,32.1,24.3,+7.8,+0.31,+0.57
155,Colin Dagba,fr  FRA,DF,Paris S-G,20,1998,10,668,67,27.5,7.4,7,86,6,3,22,5,2.40,18,4,+14,+1.89,0.00,17.9,5.2,+12.8,+1.72,-0.08
156,Elias Damergy,tn  TUN,GK,Rennes,16,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,
157,Dante,br  BRA,DF,Nice,35,1983,21,1890,90,75.0,21.0,21,90,21,0,,0,1.48,31,26,+5,+0.24,+0.52,27.1,29.1,-2.0,-0.10,+0.55
158,Lucas Deaux,fr  FRA,MF,Nîmes,30,1988,17,1335,79,53.0,14.8,15,86,10,2,25,0,1.12,16,18,-2,-0.13,+0.85,18.0,19.4,-1.4,-0.10,+0.88
159,Mathieu Debuchy,fr  FRA,DF,Saint-Étienne,34,1985,21,1769,84,70.2,19.7,20,88,18,1,6,4,1.10,22,34,-12,-0.61,-0.13,22.0,26.2,-4.2,-0.21,+0.08
160,Romain Del Castillo,fr  FRA,"FW,MF",Rennes,23,1996,21,1242,59,49.3,13.8,14,78,6,7,21,6,1.95,24,9,+15,+1.09,+1.16,19.8,12.6,+7.2,+0.52,+0.53
161,Thomas Delaine,fr  FRA,DF,Metz,27,1992,16,1254,78,49.8,13.9,14,88,12,2,13,7,1.00,11,22,-11,-0.79,-1.00,14.1,16.9,-2.8,-0.20,+0.09
162,Paul Delecroix,fr  FRA,GK,Metz,30,1988,2,136,68,5.4,1.5,1,91,1,1,45,24,0.00,1,4,-3,-1.99,-1.80,1.8,2.6,-0.8,-0.54,-0.31
163,Andy Delort,dz  ALG,FW,Montpellier,27,1991,26,2280,88,90.5,25.3,26,88,20,0,,0,1.54,35,31,+4,+0.16,+1.28,30.0,30.5,-0.5,-0.02,+0.61
164,Moussa Dembélé,fr  FRA,FW,Lyon,23,1996,27,2188,81,86.8,24.3,24,88,20,3,26,1,1.44,37,23,+14,+0.58,+0.30,34.4,23.0,+11.4,+0.47,+0.52
165,Jason Denayer,be  BEL,DF,Lyon,24,1995,25,2131,85,84.6,23.7,24,89,22,1,0,1,1.52,37,22,+15,+0.63,+0.63,31.1,22.7,+8.4,+0.35,-0.31
166,Kevin Denkey,tg  TOG,FW,Nîmes,18,2000,17,603,35,23.9,6.7,6,82,2,11,10,6,0.82,8,9,-1,-0.15,+0.51,6.9,11.9,-5.0,-0.75,-0.32
167,Memphis Depay,nl  NED,"FW,MF",Lyon,25,1994,13,1018,78,40.4,11.3,12,83,7,1,26,1,1.31,19,8,+11,+0.97,+0.73,13.9,10.3,+3.6,+0.32,-0.14
168,Ángel Di María,ar  ARG,"FW,MF",Paris S-G,31,1988,26,2000,77,82.3,22.2,23,83,15,3,27,1,2.50,63,20,+43,+1.94,+0.26,59.6,20.1,+39.5,+1.78,-0.03
169,Amadou Dia Ndiaye,sn  SEN,FW,Metz,19,2000,0,,,,,0,,0,0,,3,,,,,,,,,,,
170,Boulaye Dia,sn  SEN,FW,Reims,22,1996,24,1812,76,71.9,20.1,21,82,12,3,28,0,1.50,20,17,+3,+0.15,-0.11,19.8,17.0,+2.9,+0.14,+0.24
171,Fousseni Diabaté,ml  MLI,"FW,MF",Amiens,23,1995,20,1190,60,47.2,13.2,15,74,1,5,17,2,0.80,14,26,-12,-0.91,-0.43,10.4,17.8,-7.4,-0.56,-0.47
172,Bafodé Diakité,fr  FRA,DF,Toulouse,18,2001,16,1366,85,54.2,15.2,16,85,14,0,,0,0.75,9,27,-18,-1.19,+0.22,16.4,20.3,-3.9,-0.26,+0.54
173,Abdou Diallo,sn  SEN,DF,Paris S-G,23,1996,16,1201,75,49.4,13.3,14,80,10,2,42,5,2.44,27,9,+18,+1.35,-1.07,29.5,8.6,+20.9,+1.56,-0.43
174,Habib Diallo,sn  SEN,FW,Metz,24,1995,26,2196,84,87.1,24.4,26,84,22,0,,0,1.08,22,29,-7,-0.29,-0.01,22.7,28.8,-6.2,-0.25,-0.05
175,Ibrahima Diallo,fr  FRA,MF,Brest,20,1999,19,1561,82,61.9,17.3,18,86,15,1,6,1,1.16,19,26,-7,-0.40,-0.78,17.8,28.4,-10.6,-0.61,-0.64
176,Moussa Diarra,fr  FRA,DF,Toulouse,18,2000,1,90,90,3.6,1.0,1,90,1,0,,7,0.00,0,3,-3,-3.00,-1.78,0.4,1.2,-0.9,-0.85,-0.36
177,Raphael Dias Belloli,br  BRA,"MF,FW",Rennes,22,1996,22,1690,77,67.1,18.8,20,83,13,2,20,0,1.82,25,16,+9,+0.48,-0.06,25.5,17.7,+7.8,+0.42,+0.51
178,Lucas Dias,fr  FRA,GK,Nîmes,20,1999,4,317,79,12.6,3.5,3,90,3,1,46,24,0.75,4,6,-2,-0.57,-0.04,2.9,7.2,-4.3,-1.23,-0.82
179,Bakaye Dibassy,ml  MLI,DF,Amiens,29,1989,22,1868,85,74.1,20.8,22,85,20,0,,1,0.91,21,35,-14,-0.67,+0.02,20.0,25.6,-5.6,-0.27,+0.16
180,Guillaume Dietsch,fr  FRA,GK,Metz,18,2001,0,,,,,0,,0,0,,3,,,,,,,,,,,
181,Tristan Dingomé,cm  CMR,MF,Reims,28,1991,15,892,59,35.4,9.9,12,70,1,3,16,2,1.67,9,6,+3,+0.30,+0.19,11.0,7.3,+3.7,+0.37,+0.46
182,Lois Diony,fr  FRA,FW,Saint-Étienne,26,1992,12,666,56,26.4,7.4,8,70,1,4,26,4,0.67,5,8,-3,-0.41,+0.23,6.0,6.7,-0.7,-0.09,+0.19
183,Yehvann Diouf,fr  FRA,GK,Reims,19,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,
184,Assane Dioussé,sn  SEN,MF,Saint-Étienne,21,1997,4,120,30,4.8,1.3,1,93,1,3,9,5,2.00,2,2,0,0.00,+0.60,2.2,1.5,+0.6,+0.48,+0.75
185,Axel Disasi,fr  FRA,DF,Reims,21,1998,27,2430,90,96.4,27.0,27,90,27,0,,0,1.41,25,21,+4,+0.15,-0.85,26.4,25.1,+1.3,+0.05,-0.72
186,Tiago Djaló,pt  POR,DF,Lille,19,2000,8,661,83,26.2,7.3,8,83,5,0,,13,1.13,9,7,+2,+0.27,-0.02,8.0,7.8,+0.2,+0.03,-0.44
187,Alexander Djiku,gh  GHA,"DF,MF",Strasbourg,24,1994,25,2064,83,84.9,22.9,23,88,22,2,19,1,1.52,29,24,+5,+0.22,+1.45,31.4,25.9,+5.5,+0.24,+0.59
188,Kasper Dolberg,dk  DEN,FW,Nice,21,1997,23,1888,82,74.9,21.0,22,85,14,1,16,0,1.39,32,27,+5,+0.24,+0.52,26.0,31.1,-5.1,-0.24,-0.04
189,Keagan Dolly,za  RSA,MF,Montpellier,26,1993,6,148,25,5.9,1.6,1,95,1,5,11,4,1.17,0,2,-2,-1.22,-1.33,2.2,1.3,+0.9,+0.52,+0.64
190,Anastasios Donis,gr  GRE,"FW,MF",Reims,22,1996,15,609,41,24.2,6.8,6,66,0,9,23,4,1.33,5,5,0,0.00,-0.24,7.5,6.2,+1.3,+0.19,+0.15
191,Gabriel Dos Santos,br  BRA,DF,Lille,21,1997,24,2087,87,82.8,23.2,23,89,22,1,31,1,1.88,30,21,+9,+0.39,+0.60,33.8,23.9,+9.9,+0.43,+0.40
192,Mathieu Dossevi,tg  TOG,"MF,FW",Toulouse,31,1988,26,1751,67,69.5,19.5,20,80,7,6,26,0,0.50,16,36,-20,-1.03,+0.84,22.0,28.1,-6.1,-0.31,+0.62
193,Lucas Douath,fr  FRA,MF,Saint-Étienne,15,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,
194,Moussa Doumbia,ml  MLI,"FW,MF",Reims,24,1994,26,1718,66,68.2,19.1,22,75,3,4,15,0,1.50,16,14,+2,+0.10,-0.23,19.1,17.0,+2.1,+0.11,+0.11
195,Julian Draxler,de  GER,MF,Paris S-G,25,1993,11,686,62,28.2,7.6,7,83,4,4,26,6,2.27,20,10,+10,+1.31,-0.80,17.7,7.1,+10.6,+1.39,-0.54
196,Matthieu Dreyer,fr  FRA,GK,Amiens,30,1989,0,,,,,0,,0,0,,28,,,,,,,,,,,
197,Leo Dubois,fr  FRA,DF,Lyon,24,1994,16,1346,84,53.4,15.0,15,89,14,1,17,0,1.63,24,13,+11,+0.74,+0.43,20.0,14.1,+5.8,+0.39,-0.03
198,Haris Duljević,ba  BIH,"FW,MF",Nîmes,25,1993,14,520,37,20.6,5.8,5,70,1,9,19,3,0.71,9,11,-2,-0.35,+0.24,6.6,9.7,-3.2,-0.55,-0.05
199,Riza Durmisi,dk  DEN,DF,Nice,25,1994,4,160,40,6.3,1.8,2,71,0,2,9,3,1.50,1,3,-2,-1.13,-1.32,0.9,2.6,-1.7,-0.93,-0.75
200,Jean-Kevin Duverne,fr  FRA,DF,Brest,22,1997,14,1178,84,46.7,13.1,13,90,13,1,7,6,1.36,18,18,0,0.00,+0.20,16.4,15.8,+0.6,+0.05,+0.78
201,Bruno Ecuele Manga,ga  GAB,DF,Dijon,31,1988,28,2520,90,100.0,28.0,28,90,28,0,,0,1.07,27,37,-10,-0.36,,28.9,43.1,-14.3,-0.51,
202,Renaud Emond,be  BEL,"FW,MF",Nantes,27,1991,6,292,49,11.6,3.2,3,71,1,3,26,0,0.67,5,3,+2,+0.62,+0.82,3.2,3.8,-0.7,-0.20,+0.01
203,Ulrick Eneme Ella,fr  FRA,FW,Amiens,18,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,
204,Fábio,br  BRA,DF,Nantes,29,1990,10,834,83,33.1,9.3,10,83,9,0,,0,1.90,9,6,+3,+0.32,+0.64,8.9,10.2,-1.3,-0.14,+0.10
205,Cesc Fàbregas,es  ESP,MF,Monaco,32,1987,18,930,52,36.9,10.3,12,72,2,6,11,5,1.56,22,21,+1,+0.10,+0.15,20.3,17.0,+3.3,+0.32,+0.06
206,Julien Fabri,fr  FRA,GK,Brest,25,1994,0,,,,,0,,0,0,,1,,,,,,,,,,,
207,Julien Faussurier,fr  FRA,DF,Brest,32,1987,22,1980,90,78.6,22.0,22,90,22,0,,1,1.32,29,30,-1,-0.05,+0.29,23.4,33.1,-9.7,-0.44,-0.35
208,Zinedine Ferhat,dz  ALG,"FW,MF",Nîmes,26,1993,26,2246,86,89.1,25.0,25,89,21,1,26,0,0.96,26,41,-15,-0.60,-0.60,27.4,39.6,-12.1,-0.49,+0.23
209,Juan Ferney Otero,co  COL,"FW,MF",Amiens,24,1995,18,1202,67,47.7,13.4,14,75,6,4,37,4,0.94,15,20,-5,-0.37,+0.58,13.1,16.7,-3.6,-0.27,+0.08
210,Jordan Ferri,fr  FRA,MF,Montpellier,27,1992,16,1150,72,45.6,12.8,13,83,7,3,22,0,1.31,13,17,-4,-0.31,-0.64,14.6,17.4,-2.8,-0.22,-0.27
211,Mamadou Fofana,ml  MLI,"DF,MF",Metz,21,1998,20,1587,79,63.0,17.6,18,87,15,2,13,8,1.20,15,23,-8,-0.45,-0.45,17.2,20.8,-3.6,-0.21,+0.11
212,Wesley Fofana,fr  FRA,DF,Saint-Étienne,18,2000,14,1215,87,48.2,13.5,13,90,13,1,45,2,1.00,15,23,-8,-0.59,-0.04,15.6,17.9,-2.3,-0.17,+0.12
213,Thomas Foket,be  BEL,DF,Reims,24,1994,27,2430,90,96.4,27.0,27,90,27,0,,1,1.52,26,18,+8,+0.30,+3.30,28.1,23.3,+4.8,+0.18,+2.91
214,Lamine Fomba,fr  FRA,MF,Nîmes,21,1998,20,1373,69,54.5,15.3,15,84,9,5,23,4,1.15,10,27,-17,-1.11,-1.27,12.4,26.0,-13.5,-0.89,-0.83
215,José Fonte,pt  POR,DF,Lille,35,1983,25,2205,88,87.5,24.5,25,88,24,0,,3,1.84,30,24,+6,+0.24,-0.33,34.3,26.9,+7.5,+0.30,-0.43
216,Lyle Foster,za  RSA,FW,Monaco,18,2000,2,62,31,2.5,0.7,1,46,0,1,16,0,0.00,0,2,-2,-2.90,-2.98,0.6,0.6,0.0,+0.05,-0.24
217,Angelo Fulgini,fr  FRA,MF,Angers,22,1996,20,1579,79,62.7,17.5,19,82,12,1,29,2,1.35,12,17,-5,-0.28,-0.28,14.5,18.1,-3.6,-0.20,-0.39
218,Ruben Gabrielsen,no  NOR,DF,Toulouse,27,1992,8,656,82,26.0,7.3,8,82,7,0,,0,0.13,3,15,-12,-1.65,-0.49,8.0,8.3,-0.3,-0.04,+0.62
219,Nicolás Gaitán,ar  ARG,"MF,FW",Lille,31,1988,4,54,14,2.1,0.6,0,,0,4,13,1,3.00,1,0,+1,+1.67,+1.41,1.2,0.6,+0.6,+1.04,+0.70
220,Marvin Gakpa,fr  FRA,"MF,FW",Metz,25,1993,13,468,36,18.6,5.2,4,81,1,9,16,9,0.62,3,8,-5,-0.96,-0.83,4.3,5.1,-0.8,-0.15,+0.12
221,Idrissa Gana Gueye,sn  SEN,MF,Paris S-G,29,1989,20,1653,83,68.0,18.4,19,83,16,1,73,1,2.65,47,15,+32,+1.74,-0.46,48.0,15.5,+32.5,+1.77,-0.03
222,Ignatius Ganago,cm  CMR,"FW,MF",Nice,20,1999,26,1239,48,49.2,13.8,12,76,4,14,23,1,1.35,19,19,0,0.00,-0.21,17.5,21.9,-4.4,-0.32,-0.17
223,Yann Gboho,fr  FRA,FW,Rennes,18,2001,8,226,28,9.0,2.5,2,67,0,6,16,9,1.75,6,4,+2,+0.80,+0.33,5.3,2.8,+2.5,+1.01,+0.84
224,Jérémy Gélin,fr  FRA,"DF,MF",Rennes,22,1997,14,924,66,36.7,10.3,10,86,8,4,17,7,1.64,14,9,+5,+0.49,-0.02,10.2,12.0,-1.8,-0.18,-0.68
225,Valentin Gendrey,fr  FRA,DF,Amiens,19,2000,0,,,,,0,,0,0,,2,,,,,,,,,,,
226,Valère Germain,fr  FRA,FW,Marseille,29,1990,25,1350,54,53.6,15.0,14,84,6,11,16,3,1.88,26,21,+5,+0.33,-0.21,17.7,19.7,-1.9,-0.13,-0.60
227,Saman Ghoddos,ir  IRN,FW,Amiens,25,1993,5,231,46,9.2,2.6,2,80,1,3,24,0,0.80,5,2,+3,+1.17,+2.03,5.0,1.5,+3.5,+1.35,+1.83
228,Andrei Girotto,br  BRA,DF,Nantes,27,1992,25,2177,87,86.4,24.2,25,87,23,0,,0,1.44,24,24,0,0.00,+0.79,25.3,28.2,-2.8,-0.12,+0.66
229,Kamil Glik,pl  POL,DF,Monaco,31,1988,23,2070,90,82.1,23.0,23,90,23,0,,5,1.43,36,36,0,0.00,0.00,40.7,33.1,+7.6,+0.33,+0.24
230,Joris Gnagnon,fr  FRA,DF,Rennes,22,1997,19,1278,67,50.7,14.2,14,89,13,5,6,4,1.58,21,15,+6,+0.42,-0.16,22.8,16.5,+6.3,+0.44,+0.39
231,Eddy Gnahoré,fr  FRA,MF,Amiens,25,1993,17,1133,67,45.0,12.6,14,79,8,3,10,3,0.88,15,21,-6,-0.48,+0.37,11.8,15.2,-3.4,-0.27,+0.08
232,Mauro Goicoechea,uy  URU,GK,Toulouse,31,1988,2,180,90,7.1,2.0,2,90,2,0,,22,0.00,0,5,-5,-2.50,-1.31,1.5,3.8,-2.4,-1.19,-0.73
233,Aleksandr Golovin,ru  RUS,MF,Monaco,23,1996,25,2061,82,81.8,22.9,24,85,15,1,26,0,1.44,35,34,+1,+0.04,+0.24,37.8,32.0,+5.8,+0.25,-0.18
234,Alfred Gomis,sn  SEN,GK,Dijon,25,1993,19,1619,85,64.2,18.0,19,85,17,0,,2,1.32,19,20,-1,-0.06,+0.84,18.2,27.0,-8.8,-0.49,+0.06
235,Mathieu Goncalves,fr  FRA,DF,Toulouse,18,2001,4,314,79,12.5,3.5,3,84,2,1,63,11,0.75,5,8,-3,-0.86,+0.49,5.5,9.4,-3.9,-1.13,-0.72
236,Álvaro González,es  ESP,DF,Marseille,29,1990,20,1628,81,64.6,18.1,19,84,17,1,27,2,2.25,30,17,+13,+0.72,+0.82,20.5,18.5,+2.0,+0.11,-0.12
237,Prince-Désir Gouano,fr  FRA,DF,Amiens,25,1993,3,270,90,10.7,3.0,3,90,3,0,,0,1.00,3,4,-1,-0.33,+0.39,2.6,4.1,-1.5,-0.51,-0.22
238,Amine Gouiri,fr  FRA,FW,Lyon,19,2000,1,1,1,0.0,0.0,0,,0,1,0,2,3.00,0,0,0,0.00,-0.54,0.0,0.0,0.0,0.00,-0.40
239,Max Gradel,ci  CIV,"MF,FW",Toulouse,31,1987,21,1635,78,64.9,18.2,19,84,11,2,23,0,0.57,19,40,-21,-1.16,+0.37,22.1,31.1,-8.9,-0.49,+0.04
240,Samuel Grandsir,fr  FRA,"FW,MF",Brest,22,1996,24,1492,62,59.2,16.6,17,77,2,7,26,2,1.08,19,23,-4,-0.24,-0.33,18.3,23.0,-4.7,-0.29,+0.20
241,Clément Grenier,fr  FRA,MF,Rennes,28,1991,11,839,76,33.3,9.3,10,82,6,1,16,2,1.27,9,9,0,0.00,-0.75,9.1,11.5,-2.5,-0.26,-0.77
242,Jérémy Grimm,fr  FRA,FW,Strasbourg,32,1987,1,1,1,0.0,0.0,0,,0,1,0,5,3.00,0,0,0,0.00,0.00,0.0,0.1,-0.1,-6.63,-6.79
243,Evann Guessand,fr  FRA,FW,Nice,18,2001,0,,,,,0,,0,0,,2,,,,,,,,,,,
244,Kelyan Guessoum,fr  FRA,DF,Nîmes,20,1999,0,,,,,0,,0,0,,5,,,,,,,,,,,
245,Bruno Guimarães,br  BRA,MF,Lyon,21,1997,3,270,90,10.7,3.0,3,90,3,0,,1,2.00,4,1,+3,+1.00,+0.52,5.3,1.9,+3.4,+1.13,+0.82
246,Sehrou Guirassy,fr  FRA,FW,Amiens,23,1996,23,1921,84,76.2,21.3,23,84,17,0,,0,0.91,25,34,-9,-0.42,+1.08,21.2,23.5,-2.3,-0.11,+0.85
247,Rafik Guitane,fr  FRA,"MF,DF",Rennes,20,1999,2,16,8,0.6,0.2,0,,0,2,7,6,1.50,1,1,0,0.00,-0.50,1.4,0.3,+1.2,+6.54,+6.33
248,Régis Gurtner,fr  FRA,GK,Amiens,32,1986,28,2520,90,100.0,28.0,28,90,28,0,,0,0.82,31,50,-19,-0.68,,26.7,35.4,-8.7,-0.31,
249,Luiz Gustavo,br  BRA,MF,Marseille,32,1987,3,190,63,7.5,2.1,2,91,2,1,9,0,1.33,0,2,-2,-0.95,-1.49,1.7,2.1,-0.4,-0.17,-0.35
250,Romain Hamouma,fr  FRA,"FW,MF",Saint-Étienne,32,1987,14,865,62,34.3,9.6,9,80,4,5,30,3,1.29,15,20,-5,-0.52,+0.08,12.3,12.2,0.0,0.00,+0.36
251,Ewan Hatfout,fr  FRA,GK,Dijon,19,2000,0,,,,,0,,0,0,,6,,,,,,,,,,,
252,Benjamin Henrichs,de  GER,"DF,MF",Monaco,22,1997,13,890,68,35.3,9.9,10,86,8,3,9,3,1.31,11,19,-8,-0.81,-1.25,14.6,16.1,-1.5,-0.15,-0.68
253,Christophe Hérelle,mq  MTQ,DF,Nice,26,1992,15,1103,74,43.8,12.3,13,80,8,2,33,0,1.53,19,15,+4,+0.33,+0.39,17.1,18.4,-1.3,-0.11,+0.22
254,Ander Herrera,es  ESP,"MF,DF",Paris S-G,29,1989,8,547,68,22.5,6.1,6,85,4,2,18,4,2.38,17,7,+10,+1.65,-0.31,15.8,6.1,+9.7,+1.59,-0.24
255,Vitorino Hilton,br  BRA,DF,Montpellier,41,1977,28,2510,90,99.6,27.9,28,90,27,0,,0,1.43,35,33,+2,+0.07,+9.07,31.8,33.7,-1.9,-0.07,+2.54
256,Josué Homawoo,fr  FRA,DF,Nantes,21,1997,1,45,45,1.8,0.5,0,,0,1,45,4,1.00,1,1,0,0.00,+0.11,0.2,0.7,-0.5,-0.99,-0.80
257,Franck Honorat,fr  FRA,"FW,DF",Saint-Étienne,22,1996,12,849,71,33.7,9.4,9,83,6,3,35,2,0.92,14,15,-1,-0.11,+0.70,11.7,9.2,+2.6,+0.27,+0.76
258,Adrien Hunou,fr  FRA,"FW,MF",Rennes,25,1994,23,1210,53,48.0,13.4,13,80,4,10,17,1,1.74,21,12,+9,+0.67,+0.33,20.6,14.4,+6.3,+0.47,+0.42
259,Suk Hyun-jun,kr  KOR,"FW,MF",Reims,28,1991,13,262,20,10.4,2.9,1,71,0,12,16,5,1.31,3,2,+1,+0.34,+0.18,2.7,2.9,-0.2,-0.07,-0.16
260,Didier Ibrahim Ndong,ga  GAB,MF,Dijon,25,1994,27,2386,88,94.7,26.5,27,88,24,0,,0,1.07,25,35,-10,-0.38,-0.38,27.2,41.5,-14.3,-0.54,-0.54
261,Mauro Icardi,ar  ARG,FW,Paris S-G,26,1993,20,1267,63,52.1,14.1,14,83,7,6,17,1,2.65,47,16,+31,+2.20,+0.65,40.5,13.9,+26.6,+1.89,+0.23
262,Jonathan Ikone,fr  FRA,"MF,FW",Lille,21,1998,28,2057,73,81.6,22.9,26,76,5,2,36,0,1.75,28,17,+11,+0.48,+1.06,30.5,21.0,+9.5,+0.42,+0.32
263,Yun Il-lok,kr  KOR,"MF,FW",Montpellier,27,1992,5,121,24,4.8,1.3,1,78,0,4,11,3,0.80,0,2,-2,-1.49,-1.60,1.7,3.0,-1.3,-0.97,-0.94
264,Edmilson Indjai,gw  GNB,FW,Saint-Étienne,19,2000,4,49,12,1.9,0.5,0,,0,4,11,1,0.25,0,1,-1,-1.84,-1.29,0.8,0.2,+0.6,+1.03,+1.29
265,Garissone Innocent,ht  HAI,GK,Paris S-G,19,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,
266,Nicolas Isimat-Mirin,fr  FRA,DF,Toulouse,27,1991,14,1260,90,50.0,14.0,14,90,14,0,,6,0.29,13,34,-21,-1.50,-0.43,14.8,26.3,-11.6,-0.83,-0.64
267,Christophe Jallet,fr  FRA,DF,Amiens,35,1983,12,855,71,33.9,9.5,10,83,8,2,14,10,0.75,9,15,-6,-0.63,+0.07,7.7,11.2,-3.5,-0.37,-0.09
268,Corentin Jean,fr  FRA,DF,Toulouse,24,1995,1,7,7,0.3,0.1,0,,0,1,6,1,0.00,0,0,0,0.00,+1.29,0.1,0.9,-0.8,-9.91,-9.43
269,Benjamin Jeannot,fr  FRA,MF,Dijon,27,1992,2,167,84,6.6,1.9,2,84,1,0,,0,0.00,1,3,-2,-1.08,-0.77,3.1,3.2,-0.1,-0.03,+0.51
270,Jemerson,br  BRA,"DF,MF",Monaco,26,1992,13,1056,81,41.9,11.7,13,81,9,0,,2,1.77,20,15,+5,+0.43,+0.73,21.7,15.3,+6.4,+0.54,+0.44
271,Jesé,es  ESP,FW,Paris S-G,26,1993,1,1,1,0.0,0.0,0,,0,1,0,0,3.00,0,0,0,0.00,-1.89,0.0,0.0,0.0,0.00,-1.78
272,Jakob Johansson,se  SWE,MF,Rennes,29,1990,0,,,,,0,,0,0,,4,,,,,,,,,,,
273,Jorge,br  BRA,DF,Monaco,23,1996,0,,,,,0,,0,0,,3,,,,,,,,,,,
274,Vukašin Jovanović,rs  SRB,DF,Bordeaux,23,1996,9,573,64,22.7,6.4,5,82,4,4,41,9,1.44,11,9,+2,+0.31,+0.13,7.5,6.6,+1.0,+0.15,+0.36
275,Stevan Jovetić,me  MNE,"FW,MF",Monaco,29,1989,9,473,53,18.8,5.3,5,79,0,4,19,0,1.22,6,6,0,0.00,0.00,7.1,5.0,+2.1,+0.40,+0.14
276,Abdoul Kader Bamba,fr  FRA,"FW,MF",Nantes,25,1994,27,1468,54,58.3,16.3,16,82,5,11,15,0,1.37,19,14,+5,+0.31,+0.99,18.3,18.1,+0.2,+0.01,+0.53
277,Kylian Kaïboué,fr  FRA,MF,Montpellier,20,1998,0,,,,,0,,0,0,,1,,,,,,,,,,,
278,Gaël Kakuta,cd  COD,"MF,FW",Amiens,28,1991,24,2001,83,79.4,22.2,23,85,13,1,37,0,0.92,24,35,-11,-0.49,+0.89,20.7,24.5,-3.8,-0.17,+0.67
