,Player,Nation,Pos,Squad,Age,Born,90s,Cmp_Total,Att_Total,Cmp%_Total,TotDist_Total,PrgDist_Total,Cmp_Short,Att_Short,Cmp%_Short,Cmp_Medium,Att_Medium,Cmp%_Medium,Cmp_Long,Att_Long,Cmp%_Long,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog
143,Thomas Delaine,fr  FRA,DF,Metz,27,1992,13.9,468,677,69.1,7868,3182,234,260,90.0,187,273,68.5,41,110,37.3,0,0.4,-0.4,11,37,11,6,33
144,Paul Delecroix,fr  FRA,GK,Metz,30,1988,1.5,27,44,61.4,1136,894,2,2,100.0,8,8,100.0,17,34,50.0,0,0.0,0.0,0,3,0,0,0
145,Andy Delort,dz  ALG,FW,Montpellier,27,1991,25.3,451,765,59.0,8284,1867,230,317,72.6,147,249,59.0,66,148,44.6,3,4.1,-1.1,36,42,30,14,56
146,Moussa Dembélé,fr  FRA,FW,Lyon,23,1996,24.3,347,469,74.0,4918,733,218,271,80.4,94,126,74.6,20,33,60.6,2,1.8,+0.2,24,18,15,1,27
147,Jason Denayer,be  BEL,DF,Lyon,24,1995,23.7,1492,1568,95.2,33319,9294,345,359,96.1,859,874,98.3,279,323,86.4,1,0.2,+0.8,3,61,1,0,60
148,Kevin Denkey,tg  TOG,FW,Nîmes,18,2000,6.7,102,149,68.5,1496,289,66,86,76.7,26,41,63.4,7,9,77.8,1,0.4,+0.6,6,3,2,1,9
149,Memphis Depay,nl  NED,"FW,MF",Lyon,25,1994,11.3,368,485,75.9,6161,1678,208,245,84.9,110,142,77.5,42,79,53.2,2,2.9,-0.9,22,30,17,1,44
150,Ángel Di María,ar  ARG,"FW,MF",Paris S-G,31,1988,22.2,940,1290,72.9,17535,5555,463,538,86.1,314,411,76.4,144,278,51.8,14,13.9,+0.1,76,83,91,14,164
151,Boulaye Dia,sn  SEN,FW,Reims,22,1996,20.1,251,328,76.5,3608,603,150,181,82.9,73,100,73.0,15,19,78.9,1,2.3,-1.3,23,16,12,0,24
152,Fousseni Diabaté,ml  MLI,"FW,MF",Amiens,23,1995,13.2,362,482,75.1,5079,1361,228,276,82.6,96,133,72.2,20,36,55.6,3,1.8,+1.2,16,18,5,2,34
153,Bafodé Diakité,fr  FRA,DF,Toulouse,18,2001,15.2,568,669,84.9,11551,3783,194,213,91.1,279,305,91.5,90,138,65.2,0,0.0,0.0,1,23,3,2,31
154,Abdou Diallo,sn  SEN,DF,Paris S-G,23,1996,13.3,986,1061,92.9,19786,6924,337,352,95.7,490,515,95.1,149,174,85.6,1,0.1,+0.9,3,84,5,1,72
155,Habib Diallo,sn  SEN,FW,Metz,24,1995,24.4,318,451,70.5,4922,682,169,219,77.2,114,154,74.0,22,35,62.9,3,2.4,+0.6,26,16,5,1,19
156,Ibrahima Diallo,fr  FRA,MF,Brest,20,1999,17.3,729,838,87.0,15945,3015,208,248,83.9,380,409,92.9,137,166,82.5,1,0.7,+0.3,9,50,4,0,48
157,Moussa Diarra,fr  FRA,DF,Toulouse,18,2000,1.0,41,56,73.2,823,276,13,13,100.0,25,31,80.6,3,12,25.0,0,0.0,0.0,0,1,0,0,1
158,Raphael Dias Belloli,br  BRA,"MF,FW",Rennes,22,1996,18.8,454,685,66.3,8807,3354,191,241,79.3,189,260,72.7,62,138,44.9,3,5.5,-2.5,41,38,26,6,92
159,Lucas Dias,fr  FRA,GK,Nîmes,20,1999,3.5,51,97,52.6,2198,1729,7,7,100.0,15,16,93.8,29,74,39.2,0,0.0,0.0,0,2,0,0,0
160,Bakaye Dibassy,ml  MLI,DF,Amiens,29,1989,20.8,732,902,81.2,13030,4119,321,357,89.9,323,365,88.5,70,149,47.0,0,0.1,-0.1,3,32,3,2,46
161,Tristan Dingomé,cm  CMR,MF,Reims,28,1991,9.9,269,370,72.7,4846,1059,130,156,83.3,96,126,76.2,33,54,61.1,1,1.0,0.0,12,25,14,0,39
162,Lois Diony,fr  FRA,FW,Saint-Étienne,26,1992,7.4,71,117,60.7,1031,180,40,51,78.4,20,41,48.8,4,11,36.4,0,0.2,-0.2,6,4,4,0,8
163,Assane Dioussé,sn  SEN,MF,Saint-Étienne,21,1997,1.3,39,51,76.5,713,213,15,18,83.3,19,26,73.1,4,5,80.0,0,0.1,-0.1,1,2,1,0,5
164,Axel Disasi,fr  FRA,DF,Reims,21,1998,27.0,1237,1441,85.8,29035,8765,291,318,91.5,656,709,92.5,285,400,71.3,0,0.5,-0.5,4,80,10,0,96
165,Tiago Djaló,pt  POR,DF,Lille,19,2000,7.3,380,432,88.0,8295,2347,103,112,92.0,201,213,94.4,71,97,73.2,0,0.0,0.0,0,15,2,0,15
166,Alexander Djiku,gh  GHA,"DF,MF",Strasbourg,24,1994,22.9,1066,1198,89.0,23935,7813,283,303,93.4,552,601,91.8,225,281,80.1,1,0.5,+0.5,5,66,3,1,70
167,Kasper Dolberg,dk  DEN,FW,Nice,21,1997,21.0,232,301,77.1,3534,243,128,161,79.5,83,100,83.0,13,15,86.7,3,1.2,+1.8,7,3,4,0,6
168,Keagan Dolly,za  RSA,MF,Montpellier,26,1993,1.6,57,75,76.0,888,207,31,34,91.2,21,27,77.8,4,9,44.4,0,0.1,-0.1,4,8,2,1,6
169,Anastasios Donis,gr  GRE,"FW,MF",Reims,22,1996,6.8,75,133,56.4,1233,161,36,50,72.0,28,49,57.1,7,16,43.8,0,0.3,-0.3,6,0,1,1,2
170,Gabriel Dos Santos,br  BRA,DF,Lille,21,1997,23.2,1228,1457,84.3,26925,8971,320,343,93.3,688,752,91.5,212,343,61.8,0,0.1,-0.1,3,111,2,0,93
171,Mathieu Dossevi,tg  TOG,"MF,FW",Toulouse,31,1988,19.5,463,735,63.0,8149,2707,224,284,78.9,160,220,72.7,63,164,38.4,2,4.6,-2.6,48,25,27,15,55
172,Moussa Doumbia,ml  MLI,"FW,MF",Reims,24,1994,19.1,532,681,78.1,8993,1971,282,330,85.5,165,208,79.3,65,98,66.3,1,1.9,-0.9,25,37,18,3,56
173,Julian Draxler,de  GER,MF,Paris S-G,25,1993,7.6,431,485,88.9,7215,1648,231,254,90.9,159,171,93.0,35,47,74.5,4,1.9,+2.1,11,34,19,2,44
174,Leo Dubois,fr  FRA,DF,Lyon,24,1994,15.0,772,966,79.9,14479,5566,324,368,88.0,343,412,83.3,95,158,60.1,0,1.6,-1.6,14,48,13,6,74
175,Haris Duljević,ba  BIH,"FW,MF",Nîmes,25,1993,5.8,114,162,70.4,1793,362,64,82,78.0,39,51,76.5,7,20,35.0,3,1.4,+1.6,12,3,8,2,10
176,Riza Durmisi,dk  DEN,DF,Nice,25,1994,1.8,81,100,81.0,1496,264,34,36,94.4,38,41,92.7,8,21,38.1,0,0.0,0.0,0,0,1,1,5
177,Jean-Kevin Duverne,fr  FRA,DF,Brest,22,1997,13.1,728,849,85.7,16465,4531,196,222,88.3,371,391,94.9,157,223,70.4,0,0.2,-0.2,2,49,2,0,51
178,Bruno Ecuele Manga,ga  GAB,DF,Dijon,31,1988,28.0,1143,1309,87.3,27066,9265,254,279,91.0,603,648,93.1,281,366,76.8,0,0.1,-0.1,4,42,3,0,53
179,Renaud Emond,be  BEL,"FW,MF",Nantes,27,1991,3.2,53,78,67.9,898,186,31,39,79.5,15,23,65.2,6,9,66.7,0,0.0,0.0,2,4,0,0,3
180,Fábio,br  BRA,DF,Nantes,29,1990,9.3,424,521,81.4,6906,3176,214,236,90.7,168,209,80.4,30,49,61.2,0,0.3,-0.3,6,28,7,3,36
181,Cesc Fàbregas,es  ESP,MF,Monaco,32,1987,10.3,623,761,81.9,11814,4211,257,290,88.6,268,306,87.6,84,139,60.4,3,2.3,+0.7,23,79,22,3,106
182,Julien Faussurier,fr  FRA,DF,Brest,32,1987,22.0,921,1273,72.3,18550,8970,357,404,88.4,404,513,78.8,148,311,47.6,3,1.8,+1.2,28,64,40,19,103
183,Zinedine Ferhat,dz  ALG,"FW,MF",Nîmes,26,1993,25.0,600,947,63.4,10721,4255,297,381,78.0,198,295,67.1,87,205,42.4,4,4.9,-0.9,49,49,39,15,97
184,Juan Ferney Otero,co  COL,"FW,MF",Amiens,24,1995,13.4,241,362,66.6,3684,1189,131,163,80.4,85,127,66.9,17,44,38.6,2,2.0,0.0,10,18,12,4,29
185,Jordan Ferri,fr  FRA,MF,Montpellier,27,1992,12.8,603,740,81.5,11865,3326,238,266,89.5,268,311,86.2,88,132,66.7,0,0.8,-0.8,19,69,12,3,77
186,Mamadou Fofana,ml  MLI,"DF,MF",Metz,21,1998,17.6,645,738,87.4,13129,3772,223,240,92.9,308,336,91.7,108,152,71.1,0,0.1,-0.1,4,24,1,0,29
187,Wesley Fofana,fr  FRA,DF,Saint-Étienne,18,2000,13.5,536,642,83.5,10878,3208,163,186,87.6,298,331,90.0,67,109,61.5,0,0.1,-0.1,2,26,0,0,30
188,Thomas Foket,be  BEL,DF,Reims,24,1994,27.0,1054,1308,80.6,19557,6427,448,507,88.4,460,538,85.5,128,206,62.1,1,1.5,-0.5,24,55,25,13,82
189,Lamine Fomba,fr  FRA,MF,Nîmes,21,1998,15.3,301,428,70.3,5137,1132,146,192,76.0,117,159,73.6,29,47,61.7,0,0.4,-0.4,7,20,4,0,30
190,José Fonte,pt  POR,DF,Lille,35,1983,24.5,1254,1418,88.4,27558,7506,330,358,92.2,686,732,93.7,229,310,73.9,1,0.6,+0.4,5,58,3,0,60
191,Lyle Foster,za  RSA,FW,Monaco,18,2000,0.7,11,14,78.6,141,13,7,9,77.8,4,5,80.0,0,0,,0,0.0,0.0,0,0,0,0,0
192,Angelo Fulgini,fr  FRA,MF,Angers,22,1996,17.5,741,930,79.7,12513,3791,393,446,88.1,257,301,85.4,72,130,55.4,1,2.0,-1.0,29,72,25,6,83
193,Ruben Gabrielsen,no  NOR,DF,Toulouse,27,1992,7.3,234,278,84.2,4792,1859,78,85,91.8,111,118,94.1,41,69,59.4,0,0.0,0.0,1,8,1,0,8
194,Nicolás Gaitán,ar  ARG,"MF,FW",Lille,31,1988,0.6,17,28,60.7,306,44,9,13,69.2,5,6,83.3,3,7,42.9,0,0.0,0.0,1,1,0,0,0
195,Marvin Gakpa,fr  FRA,"MF,FW",Metz,25,1993,5.2,190,257,73.9,3772,858,74,91,81.3,84,100,84.0,29,60,48.3,0,0.6,-0.6,9,28,2,1,22
196,Idrissa Gana Gueye,sn  SEN,MF,Paris S-G,29,1989,18.4,1468,1590,92.3,24184,6455,763,810,94.2,576,611,94.3,111,127,87.4,2,3.0,-1.0,26,138,16,1,134
197,Ignatius Ganago,cm  CMR,"FW,MF",Nice,20,1999,13.8,283,366,77.3,4490,976,145,178,81.5,114,141,80.9,16,26,61.5,1,0.7,+0.3,11,16,11,2,29
198,Yann Gboho,fr  FRA,FW,Rennes,18,2001,2.5,38,52,73.1,525,128,28,33,84.8,10,13,76.9,0,1,0.0,1,0.2,+0.8,4,1,3,0,6
199,Jérémy Gélin,fr  FRA,"DF,MF",Rennes,22,1997,10.3,472,533,88.6,11520,3733,100,114,87.7,248,262,94.7,120,148,81.1,0,0.0,0.0,2,35,1,0,30
200,Valère Germain,fr  FRA,FW,Marseille,29,1990,15.0,330,440,75.0,4972,1023,189,233,81.1,102,130,78.5,21,38,55.3,4,1.6,+2.4,11,18,10,6,22
201,Saman Ghoddos,ir  IRN,FW,Amiens,25,1993,2.6,73,96,76.0,1440,508,36,42,85.7,22,28,78.6,13,23,56.5,0,1.0,-1.0,6,6,0,0,13
202,Andrei Girotto,br  BRA,DF,Nantes,27,1992,24.2,1024,1179,86.9,21050,7253,303,335,90.4,563,610,92.3,144,209,68.9,0,0.5,-0.5,3,45,4,2,55
203,Kamil Glik,pl  POL,DF,Monaco,31,1988,23.0,968,1080,89.6,22293,5426,192,205,93.7,589,615,95.8,185,254,72.8,0,0.0,0.0,1,20,1,0,30
204,Joris Gnagnon,fr  FRA,DF,Rennes,22,1997,14.2,563,611,92.1,12508,3224,118,129,91.5,359,372,96.5,86,107,80.4,1,0.7,+0.3,3,24,1,0,18
205,Eddy Gnahoré,fr  FRA,MF,Amiens,25,1993,12.6,665,726,91.6,11754,2489,297,311,95.5,279,297,93.9,76,95,80.0,0,0.4,-0.4,6,50,2,0,43
206,Mauro Goicoechea,uy  URU,GK,Toulouse,31,1988,2.0,35,64,54.7,1453,1090,3,3,100.0,11,12,91.7,21,49,42.9,0,0.0,0.0,0,2,0,0,0
207,Aleksandr Golovin,ru  RUS,MF,Monaco,23,1996,22.9,871,1137,76.6,16127,4734,425,483,88.0,290,353,82.2,136,247,55.1,4,4.5,-0.5,45,93,28,1,105
208,Alfred Gomis,sn  SEN,GK,Dijon,25,1993,18.0,518,731,70.9,17087,11476,79,79,100.0,217,218,99.5,221,432,51.2,0,0.0,0.0,0,11,0,0,0
209,Mathieu Goncalves,fr  FRA,DF,Toulouse,18,2001,3.5,109,141,77.3,2090,758,46,51,90.2,50,58,86.2,12,27,44.4,0,0.0,0.0,0,4,0,0,6
210,Álvaro González,es  ESP,DF,Marseille,29,1990,18.1,753,849,88.7,16323,4889,226,233,97.0,380,405,93.8,145,203,71.4,0,0.6,-0.6,3,41,2,0,35
211,Prince-Désir Gouano,fr  FRA,DF,Amiens,25,1993,3.0,86,99,86.9,2069,643,13,13,100.0,51,53,96.2,21,31,67.7,0,0.0,0.0,0,4,0,0,2
212,Amine Gouiri,fr  FRA,FW,Lyon,19,2000,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
213,Max Gradel,ci  CIV,"MF,FW",Toulouse,31,1987,18.2,391,594,65.8,5942,2231,223,271,82.3,134,204,65.7,24,82,29.3,2,2.0,0.0,21,19,22,4,54
214,Samuel Grandsir,fr  FRA,"FW,MF",Brest,22,1996,16.6,391,537,72.8,6013,1471,224,265,84.5,118,154,76.6,33,73,45.2,1,1.5,-0.5,20,31,13,6,33
215,Clément Grenier,fr  FRA,MF,Rennes,28,1991,9.3,334,450,74.2,6357,1841,132,152,86.8,158,187,84.5,38,92,41.3,0,0.6,-0.6,11,47,3,0,39
216,Jérémy Grimm,fr  FRA,FW,Strasbourg,32,1987,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
217,Bruno Guimarães,br  BRA,MF,Lyon,21,1997,3.0,175,194,90.2,3561,767,57,60,95.0,80,88,90.9,30,35,85.7,0,0.3,-0.3,5,18,2,0,12
218,Sehrou Guirassy,fr  FRA,FW,Amiens,23,1996,21.3,455,622,73.2,6377,1032,284,355,80.0,110,150,73.3,31,49,63.3,2,0.7,+1.3,13,31,9,1,31
219,Rafik Guitane,fr  FRA,"MF,DF",Rennes,20,1999,0.2,7,11,63.6,115,13,1,3,33.3,5,6,83.3,0,0,,0,0.0,0.0,1,0,0,0,0
220,Régis Gurtner,fr  FRA,GK,Amiens,32,1986,28.0,520,821,63.3,20131,13975,44,45,97.8,170,172,98.8,306,604,50.7,0,0.2,-0.2,1,6,0,0,0
221,Luiz Gustavo,br  BRA,MF,Marseille,32,1987,2.1,88,95,92.6,1654,437,38,40,95.0,41,44,93.2,9,11,81.8,0,0.1,-0.1,2,5,0,0,6
222,Romain Hamouma,fr  FRA,"FW,MF",Saint-Étienne,32,1987,9.6,183,272,67.3,3165,885,94,118,79.7,56,78,71.8,23,51,45.1,1,1.6,-0.6,19,11,13,6,22
223,Benjamin Henrichs,de  GER,"DF,MF",Monaco,22,1997,9.9,425,527,80.6,7980,2793,160,189,84.7,206,238,86.6,51,83,61.4,0,0.8,-0.8,6,30,7,2,42
224,Christophe Hérelle,mq  MTQ,DF,Nice,26,1992,12.3,793,883,89.8,17061,5210,217,225,96.4,454,480,94.6,118,165,71.5,0,0.3,-0.3,3,67,3,0,57
225,Ander Herrera,es  ESP,"MF,DF",Paris S-G,29,1989,6.1,466,503,92.6,7483,1724,252,260,96.9,181,195,92.8,26,31,83.9,1,0.5,+0.5,6,36,4,2,30
226,Vitorino Hilton,br  BRA,DF,Montpellier,41,1977,27.9,1093,1321,82.7,29668,10665,168,199,84.4,527,559,94.3,388,538,72.1,2,1.0,+1.0,11,96,7,0,90
227,Josué Homawoo,fr  FRA,DF,Nantes,21,1997,0.5,17,24,70.8,284,160,9,12,75.0,6,7,85.7,2,4,50.0,0,0.0,0.0,0,2,0,0,1
228,Franck Honorat,fr  FRA,"FW,DF",Saint-Étienne,22,1996,9.4,242,391,61.9,4083,1713,122,159,76.7,98,139,70.5,16,61,26.2,3,2.4,+0.6,14,15,8,4,38
229,Adrien Hunou,fr  FRA,"FW,MF",Rennes,25,1994,13.4,247,317,77.9,3710,750,139,165,84.2,88,108,81.5,13,20,65.0,1,1.8,-0.8,15,6,9,4,24
230,Suk Hyun-jun,kr  KOR,"FW,MF",Reims,28,1991,2.9,28,57,49.1,349,132,17,28,60.7,9,18,50.0,0,2,0.0,1,0.5,+0.5,3,1,2,1,5
231,Didier Ibrahim Ndong,ga  GAB,MF,Dijon,25,1994,26.5,1256,1429,87.9,24801,6134,497,536,92.7,534,586,91.1,208,269,77.3,3,2.2,+0.8,18,89,4,1,99
232,Mauro Icardi,ar  ARG,FW,Paris S-G,26,1993,14.1,149,178,83.7,2128,534,78,88,88.6,42,50,84.0,11,12,91.7,2,2.6,-0.6,11,11,6,0,16
233,Jonathan Ikone,fr  FRA,"MF,FW",Lille,21,1998,22.9,544,706,77.1,9070,2036,273,339,80.5,207,243,85.2,50,78,64.1,6,3.9,+2.1,34,41,38,3,73
234,Yun Il-lok,kr  KOR,"MF,FW",Montpellier,27,1992,1.3,41,54,75.9,617,137,22,28,78.6,16,19,84.2,2,4,50.0,0,0.7,-0.7,3,2,2,2,1
235,Edmilson Indjai,gw  GNB,FW,Saint-Étienne,19,2000,0.5,10,12,83.3,161,26,4,5,80.0,6,7,85.7,0,0,,0,0.1,-0.1,1,0,0,0,1
236,Nicolas Isimat-Mirin,fr  FRA,DF,Toulouse,27,1991,14.0,424,495,85.7,9114,2661,117,131,89.3,222,242,91.7,76,108,70.4,0,0.1,-0.1,2,14,4,1,13
237,Christophe Jallet,fr  FRA,DF,Amiens,35,1983,9.5,433,556,77.9,8045,3720,202,233,86.7,170,210,81.0,56,96,58.3,1,0.7,+0.3,11,37,14,8,55
238,Corentin Jean,fr  FRA,DF,Toulouse,24,1995,0.1,5,9,55.6,88,22,2,2,100.0,3,4,75.0,0,2,0.0,0,0.0,0.0,0,0,0,0,0
239,Benjamin Jeannot,fr  FRA,MF,Dijon,27,1992,1.9,54,68,79.4,1028,242,17,19,89.5,33,39,84.6,4,8,50.0,0,0.0,0.0,0,5,2,0,5
240,Jemerson,br  BRA,"DF,MF",Monaco,26,1992,11.7,545,636,85.7,9874,3761,216,233,92.7,278,311,89.4,44,77,57.1,0,0.1,-0.1,2,42,2,1,43
241,Jesé,es  ESP,FW,Paris S-G,26,1993,0.0,2,2,100.0,16,0,2,2,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
242,Vukašin Jovanović,rs  SRB,DF,Bordeaux,23,1996,6.4,403,452,89.2,8338,2883,117,123,95.1,219,233,94.0,66,91,72.5,1,0.4,+0.6,4,17,1,0,23
243,Stevan Jovetić,me  MNE,"FW,MF",Monaco,29,1989,5.3,138,209,66.0,2333,714,73,95,76.8,44,65,67.7,15,35,42.9,0,0.6,-0.6,5,13,6,1,22
244,Abdoul Kader Bamba,fr  FRA,"FW,MF",Nantes,25,1994,16.3,571,721,79.2,8759,2739,322,364,88.5,196,237,82.7,38,80,47.5,3,4.7,-1.7,38,33,22,5,66
245,Gaël Kakuta,cd  COD,"MF,FW",Amiens,28,1991,22.2,592,868,68.2,9356,3004,330,405,81.5,179,259,69.1,59,135,43.7,5,2.5,+2.5,28,54,32,5,95
246,Lovre Kalinić,hr  CRO,GK,Toulouse,29,1990,3.4,56,119,47.1,2205,1607,4,5,80.0,23,23,100.0,29,91,31.9,0,0.0,0.0,0,1,0,0,0
247,Samuel Kalu,ng  NGA,"FW,DF",Bordeaux,21,1997,15.1,388,524,74.0,6653,1627,194,235,82.6,152,198,76.8,36,72,50.0,1,1.8,-0.8,9,30,8,3,38
248,François Kamano,gn  GUI,"DF,MF",Bordeaux,23,1996,7.2,246,310,79.4,3969,783,123,144,85.4,109,127,85.8,11,26,42.3,0,0.4,-0.4,5,9,3,2,15
249,Boubacar Kamara,fr  FRA,"DF,MF",Marseille,19,1999,23.8,1130,1280,88.3,23104,7403,427,451,94.7,504,550,91.6,183,254,72.0,2,0.5,+1.5,7,78,6,0,69
250,Hassane Kamara,ci  CIV,"DF,FW",Reims,24,1994,19.0,896,1110,80.7,16200,4880,406,454,89.4,387,449,86.2,92,162,56.8,0,0.5,-0.5,11,50,18,10,77
251,Wilfried Kanga,fr  FRA,FW,Angers,21,1998,0.8,12,17,70.6,159,52,6,7,85.7,3,5,60.0,1,1,100.0,0,0.1,-0.1,2,2,1,0,2
252,Thilo Kehrer,de  GER,DF,Paris S-G,22,1996,5.3,376,402,93.5,6697,1550,161,172,93.6,181,189,95.8,30,33,90.9,0,0.3,-0.3,2,19,2,0,16
253,Jules Keita,gn  GUI,"MF,FW",Dijon,21,1998,1.8,27,35,77.1,349,129,19,23,82.6,8,9,88.9,0,1,0.0,0,0.3,-0.3,1,4,2,0,3
254,Saîf-Eddine Khaoui,tn  TUN,"MF,FW",Marseille,24,1995,1.2,41,59,69.5,629,218,21,22,95.5,15,23,65.2,3,11,27.3,0,0.1,-0.1,2,0,1,0,4
255,Wahbi Khazri,tn  TUN,"FW,MF",Saint-Étienne,28,1991,12.8,224,357,62.7,4575,1147,88,127,69.3,84,113,74.3,42,93,45.2,2,1.4,+0.6,18,25,8,2,30
256,Presnel Kimpembe,fr  FRA,DF,Paris S-G,23,1995,13.6,1061,1119,94.8,20133,5909,413,422,97.9,516,538,95.9,126,143,88.1,0,0.1,-0.1,2,41,0,0,44
257,Timothée Kolodziejczak,fr  FRA,DF,Saint-Étienne,27,1991,14.5,563,721,78.1,10944,4152,204,234,87.2,292,339,86.1,64,131,48.9,0,0.2,-0.2,8,35,4,2,59
258,Ghislain Konan,ci  CIV,DF,Reims,23,1995,14.8,711,897,79.3,12433,5367,365,414,88.2,265,314,84.4,73,134,54.5,1,1.0,0.0,15,55,13,6,81
259,Moussa Konaté,sn  SEN,FW,Amiens,26,1993,6.8,87,118,73.7,1347,198,43,54,79.6,35,47,74.5,5,6,83.3,0,0.1,-0.1,3,7,1,0,8
260,Kouadio Koné,fr  FRA,MF,Toulouse,18,2001,9.7,317,383,82.8,5329,1378,155,182,85.2,119,133,89.5,34,55,61.8,0,0.1,-0.1,5,23,0,0,24
261,Lamine Koné,ci  CIV,DF,Strasbourg,30,1989,16.4,602,736,81.8,13848,4316,161,190,84.7,297,330,90.0,141,199,70.9,0,0.4,-0.4,4,42,5,3,48
262,Moussa Koné,sn  SEN,FW,Nîmes,22,1996,1.6,18,22,81.8,351,34,8,10,80.0,5,6,83.3,3,3,100.0,0,0.1,-0.1,1,2,0,0,0
263,Youssouf Koné,ml  MLI,DF,Lyon,24,1995,9.1,561,648,86.6,10575,3344,217,234,92.7,277,302,91.7,65,103,63.1,0,0.6,-0.6,10,27,5,2,49
264,Laurent Koscielny,fr  FRA,DF,Bordeaux,33,1985,24.3,1220,1363,89.5,27022,9847,273,293,93.2,739,791,93.4,202,270,74.8,0,0.4,-0.4,4,52,2,0,56
265,Nianzou Kouassi,fr  FRA,"DF,MF",Paris S-G,17,2002,5.0,309,336,92.0,6252,1897,92,104,88.5,174,183,95.1,41,44,93.2,0,0.2,-0.2,3,21,0,0,24
266,Efthimis Koulouris,gr  GRE,FW,Toulouse,23,1996,17.1,362,496,73.0,5120,776,213,265,80.4,109,151,72.2,18,32,56.3,2,1.2,+0.8,18,16,9,3,20
267,Rene Krhin,si  SVN,"DF,MF",Nantes,29,1990,3.6,137,156,87.8,2752,583,48,52,92.3,66,76,86.8,23,27,85.2,0,0.0,0.0,0,1,0,0,4
268,Layvin Kurzawa,fr  FRA,DF,Paris S-G,26,1992,9.5,605,671,90.2,8685,2974,352,376,93.6,208,225,92.4,25,39,64.1,0,0.2,-0.2,2,36,8,2,36
269,Dereck Kutesa,ch  SUI,"FW,MF",Reims,21,1997,5.9,112,152,73.7,1728,540,72,89,80.9,27,35,77.1,11,17,64.7,0,0.3,-0.3,4,7,10,2,17
270,Enock Kwateng,fr  FRA,DF,Bordeaux,22,1997,10.9,476,620,76.8,8161,3287,225,248,90.7,205,264,77.7,42,91,46.2,1,0.4,+0.6,7,26,10,4,46
271,Gaëtan Laborde,fr  FRA,FW,Montpellier,25,1994,24.9,436,657,66.4,6445,1478,243,332,73.2,153,220,69.5,24,51,47.1,5,2.6,+2.4,25,27,19,3,52
272,Alban Lafont,fr  FRA,GK,Nantes,20,1999,27.0,551,884,62.3,17992,12592,89,89,100.0,239,242,98.8,222,548,40.5,0,0.1,-0.1,2,13,1,1,0
273,Jack Lahne,se  SWE,FW,Amiens,17,2001,0.1,1,1,100.0,15,0,0,0,,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0
274,Kenny Lala,fr  FRA,DF,Strasbourg,27,1991,22.7,1011,1348,75.0,23512,8329,304,361,84.2,436,520,83.8,263,422,62.3,1,2.3,-1.3,30,92,34,13,122
275,Loïck Landre,fr  FRA,DF,Nîmes,27,1992,10.3,304,389,78.1,6698,1947,81,94,86.2,159,179,88.8,62,111,55.9,0,0.1,-0.1,2,22,1,0,15
276,Gautier Larsonneur,fr  FRA,GK,Brest,22,1997,26.6,736,1028,71.6,22376,12494,94,96,97.9,341,346,98.6,296,581,50.9,0,0.0,0.0,1,11,0,0,1
277,Paul Lasne,fr  FRA,"MF,FW",Brest,30,1989,13.6,540,655,82.4,8994,2286,274,312,87.8,196,225,87.1,53,83,63.9,1,1.5,-0.5,15,46,13,3,55
278,Wesley Lautoa,nc  NCL,"MF,DF",Dijon,31,1987,20.8,867,989,87.7,19289,5653,270,301,89.7,399,429,93.0,189,232,81.5,1,0.3,+0.7,7,62,5,0,54
279,Mickaël Le Bihan,fr  FRA,FW,Nice,29,1990,1.1,18,23,78.3,243,12,11,12,91.7,6,6,100.0,0,2,0.0,1,0.2,+0.8,1,1,1,0,1
280,Damien Le Tallec,fr  FRA,"MF,DF",Montpellier,29,1990,27.3,797,989,80.6,15954,5188,303,364,83.2,351,403,87.1,127,196,64.8,0,0.7,-0.7,11,85,7,2,83
281,James Lea Siliki,cm  CMR,MF,Rennes,23,1996,12.0,324,430,75.3,6000,1285,139,160,86.9,136,169,80.5,40,83,48.2,0,0.8,-0.8,8,27,5,2,29
282,Adrien Lebeau,fr  FRA,MF,Strasbourg,20,1999,0.1,3,6,50.0,39,5,2,3,66.7,1,1,100.0,0,1,0.0,0,0.0,0.0,0,0,0,0,0
283,Benjamin Lecomte,fr  FRA,GK,Monaco,28,1991,28.0,627,848,73.9,19799,13266,87,92,94.6,268,270,99.3,270,482,56.0,0,0.1,-0.1,1,5,0,0,1
284,Pierre Lees-Melou,fr  FRA,MF,Nice,26,1993,25.0,1025,1224,83.7,19332,5102,432,480,90.0,436,492,88.6,138,201,68.7,6,4.3,+1.7,34,113,25,6,122
285,Jordan Lefort,fr  FRA,DF,Amiens,25,1993,9.4,400,484,82.6,8438,3977,143,151,94.7,189,208,90.9,65,116,56.0,1,0.3,+0.7,3,22,1,1,27
286,Nicolas Lemaître,fr  FRA,GK,Reims,22,1997,1.0,22,27,81.5,492,239,2,2,100.0,17,17,100.0,3,8,37.5,0,0.0,0.0,0,0,0,0,0
287,Donovan Léon,gf  GUF,GK,Brest,26,1992,1.4,28,41,68.3,921,545,3,3,100.0,13,13,100.0,12,25,48.0,0,0.0,0.0,0,0,0,0,0
