,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live_Pass Types,Dead_Pass Types,FK_Pass Types,TB_Pass Types,Press_Pass Types,Sw_Pass Types,Crs_Pass Types,CK_Pass Types,In_Corner Kicks,Out_Corner Kicks,Str_Corner Kicks,Ground_Height,Low_Height,High_Height,Left_Body Parts,Right_Body Parts,Head_Body Parts,TI_Body Parts,Other_Body Parts,Cmp,Off_Outcomes,Out_Outcomes,Int_Outcomes,Blocks_Outcomes
155,Habib Diallo,sn  SEN,FW,Metz,24,1995,24.4,451,416,35,0,1,159,5,12,1,1,0,0,261,102,88,48,290,25,2,20,318,2,11,14,22
156,Ibrahima Diallo,fr  FRA,MF,Brest,20,1999,17.3,838,809,29,29,2,130,31,3,0,0,0,0,650,102,86,101,713,13,0,2,729,2,13,12,16
157,Moussa Diarra,fr  FRA,DF,Toulouse,18,2000,1.0,56,51,5,5,0,3,2,0,0,0,0,0,34,4,18,48,2,5,0,0,41,1,0,1,0
158,Raphael Dias Belloli,br  BRA,"MF,FW",Rennes,22,1996,18.8,685,598,87,26,3,128,42,45,47,24,15,4,389,129,167,551,71,35,13,5,454,5,14,23,32
159,Lucas Dias,fr  FRA,GK,Nîmes,20,1999,3.5,97,45,52,13,0,3,1,0,0,0,0,0,21,3,73,4,85,0,0,5,51,1,2,0,0
160,Bakaye Dibassy,ml  MLI,DF,Amiens,29,1989,20.8,902,844,58,15,0,126,9,7,0,0,0,0,629,109,164,631,166,47,43,6,732,1,31,12,15
161,Tristan Dingomé,cm  CMR,MF,Reims,28,1991,9.9,370,358,12,3,4,84,7,8,7,1,3,0,249,70,51,307,49,11,2,1,269,3,9,10,20
162,Lois Diony,fr  FRA,FW,Saint-Étienne,26,1992,7.4,117,107,10,0,0,43,2,11,0,0,0,0,70,20,27,13,83,10,2,3,71,1,6,4,5
163,Assane Dioussé,sn  SEN,MF,Saint-Étienne,21,1997,1.3,51,50,1,1,0,12,1,0,0,0,0,0,28,11,12,37,3,10,0,0,39,0,1,1,1
164,Axel Disasi,fr  FRA,DF,Reims,21,1998,27.0,1441,1407,34,29,3,186,53,1,0,0,0,0,1100,116,225,105,1230,65,5,11,1237,3,28,19,12
165,Tiago Djaló,pt  POR,DF,Lille,19,2000,7.3,432,410,22,15,0,48,18,1,0,0,0,0,351,36,45,42,370,11,7,0,380,1,11,4,7
166,Alexander Djiku,gh  GHA,"DF,MF",Strasbourg,24,1994,22.9,1198,1167,31,26,0,151,53,4,0,0,0,0,883,128,187,182,931,50,5,4,1066,3,19,9,8
167,Kasper Dolberg,dk  DEN,FW,Nice,21,1997,21.0,301,254,47,2,0,67,2,3,0,0,0,0,225,59,17,23,256,9,1,3,232,1,4,13,13
168,Keagan Dolly,za  RSA,MF,Montpellier,26,1993,1.6,75,69,6,2,0,9,2,1,3,3,0,0,50,16,9,61,9,2,1,0,57,0,3,3,4
169,Anastasios Donis,gr  GRE,"FW,MF",Reims,22,1996,6.8,133,122,11,0,0,40,2,17,2,0,1,0,78,27,28,31,86,4,4,2,75,0,5,5,15
170,Gabriel Dos Santos,br  BRA,DF,Lille,21,1997,23.2,1457,1397,60,43,0,170,32,4,0,0,0,0,1048,143,266,1251,83,63,17,5,1228,4,36,13,11
171,Mathieu Dossevi,tg  TOG,"MF,FW",Toulouse,31,1988,19.5,735,632,103,16,1,157,50,96,75,17,50,6,373,155,207,38,661,18,9,4,463,3,12,26,52
172,Moussa Doumbia,ml  MLI,"FW,MF",Reims,24,1994,19.1,681,639,42,14,3,159,26,36,18,4,7,1,476,114,91,110,528,24,9,6,532,3,9,18,31
173,Julian Draxler,de  GER,MF,Paris S-G,25,1993,7.6,485,468,17,5,3,117,5,5,9,6,2,0,407,47,31,72,401,6,3,1,431,2,3,14,6
174,Leo Dubois,fr  FRA,DF,Lyon,24,1994,15.0,966,799,167,8,1,154,28,45,3,0,2,0,546,183,237,118,654,29,156,1,772,3,11,15,29
175,Haris Duljević,ba  BIH,"FW,MF",Nîmes,25,1993,5.8,162,151,11,1,2,34,7,13,1,0,1,0,112,22,28,28,124,5,2,0,114,0,5,6,5
176,Riza Durmisi,dk  DEN,DF,Nice,25,1994,1.8,100,78,22,2,0,8,6,2,5,2,3,0,63,15,22,67,17,1,15,0,81,0,2,1,3
177,Jean-Kevin Duverne,fr  FRA,DF,Brest,22,1997,13.1,849,825,24,21,2,118,41,0,0,0,0,0,589,112,148,126,655,51,3,3,728,1,14,12,9
178,Bruno Ecuele Manga,ga  GAB,DF,Dijon,31,1988,28.0,1309,1253,56,49,0,183,36,1,0,0,0,0,917,151,241,177,1035,47,6,5,1143,2,12,13,13
179,Renaud Emond,be  BEL,"FW,MF",Nantes,27,1991,3.2,78,75,3,0,0,26,2,0,0,0,0,0,34,18,26,8,46,12,1,0,53,0,2,1,5
180,Fábio,br  BRA,DF,Nantes,29,1990,9.3,521,415,106,5,0,64,5,15,0,0,0,0,300,123,98,71,321,19,101,0,424,1,10,11,17
181,Cesc Fàbregas,es  ESP,MF,Monaco,32,1987,10.3,761,698,63,33,3,132,29,15,22,6,11,1,481,136,144,77,651,16,6,2,623,5,9,11,17
182,Julien Faussurier,fr  FRA,DF,Brest,32,1987,22.0,1273,980,293,25,1,159,47,66,6,0,2,0,550,297,426,87,854,58,262,5,921,4,23,28,36
183,Zinedine Ferhat,dz  ALG,"FW,MF",Nîmes,26,1993,25.0,947,822,125,47,3,188,50,85,62,15,32,11,464,193,290,59,770,56,13,4,600,4,18,18,52
184,Juan Ferney Otero,co  COL,"FW,MF",Amiens,24,1995,13.4,362,340,22,3,0,105,5,28,5,1,2,0,199,87,76,45,248,23,10,5,241,3,7,5,23
185,Jordan Ferri,fr  FRA,MF,Montpellier,27,1992,12.8,740,700,40,28,1,149,34,18,8,2,6,0,511,101,128,53,640,26,4,6,603,4,6,11,20
186,Mamadou Fofana,ml  MLI,"DF,MF",Metz,21,1998,17.6,738,720,18,17,0,107,25,1,0,0,0,0,558,78,102,146,555,23,1,0,645,3,7,4,6
187,Wesley Fofana,fr  FRA,DF,Saint-Étienne,18,2000,13.5,642,605,37,27,1,117,9,2,0,0,0,0,464,75,103,61,511,21,10,2,536,0,19,10,7
188,Thomas Foket,be  BEL,DF,Reims,24,1994,27.0,1308,1008,300,21,0,221,31,45,0,0,0,0,716,347,245,75,886,53,279,4,1054,2,27,26,40
189,Lamine Fomba,fr  FRA,MF,Nîmes,21,1998,15.3,428,422,6,2,2,108,12,5,0,0,0,0,271,70,87,83,265,38,1,5,301,2,8,11,20
190,José Fonte,pt  POR,DF,Lille,35,1983,24.5,1418,1363,55,50,1,168,37,4,0,0,0,0,1102,110,206,144,1170,60,5,9,1254,2,35,13,9
191,Lyle Foster,za  RSA,FW,Monaco,18,2000,0.7,14,11,3,0,0,5,0,0,0,0,0,0,12,0,2,1,12,0,0,0,11,0,0,1,0
192,Angelo Fulgini,fr  FRA,MF,Angers,22,1996,17.5,930,852,78,31,0,192,29,32,38,8,21,5,674,137,119,83,798,16,8,9,741,3,14,24,36
193,Ruben Gabrielsen,no  NOR,DF,Toulouse,27,1992,7.3,278,269,9,8,0,36,2,0,0,0,0,0,212,18,48,6,256,8,1,0,234,0,5,4,4
194,Nicolás Gaitán,ar  ARG,"MF,FW",Lille,31,1988,0.6,28,25,3,2,0,10,0,1,1,0,1,0,16,5,7,23,1,1,0,1,17,0,1,0,2
195,Marvin Gakpa,fr  FRA,"MF,FW",Metz,25,1993,5.2,257,229,28,14,0,51,11,13,11,3,3,5,177,32,48,226,18,8,3,0,190,1,6,8,9
196,Idrissa Gana Gueye,sn  SEN,MF,Paris S-G,29,1989,18.4,1590,1571,19,19,2,238,18,5,0,0,0,0,1384,131,75,140,1416,19,0,3,1468,1,9,29,24
197,Ignatius Ganago,cm  CMR,"FW,MF",Nice,20,1999,13.8,366,354,12,0,2,65,6,10,0,0,0,0,278,51,37,51,287,14,5,3,283,1,7,10,16
198,Yann Gboho,fr  FRA,FW,Rennes,18,2001,2.5,52,50,2,1,0,16,0,2,0,0,0,0,39,10,3,4,43,4,0,0,38,0,1,1,4
199,Jérémy Gélin,fr  FRA,"DF,MF",Rennes,22,1997,10.3,533,517,16,15,2,70,24,1,0,0,0,0,391,39,103,31,470,20,0,2,472,0,6,6,6
200,Valère Germain,fr  FRA,FW,Marseille,29,1990,15.0,440,424,16,3,0,108,9,24,0,0,0,0,265,106,69,27,349,30,8,3,330,1,2,8,20
201,Saman Ghoddos,ir  IRN,FW,Amiens,25,1993,2.6,96,82,14,4,1,13,6,6,6,2,3,0,56,14,26,11,81,1,2,0,73,0,1,1,3
202,Andrei Girotto,br  BRA,DF,Nantes,27,1992,24.2,1179,1144,35,35,0,149,22,2,0,0,0,0,875,111,193,93,983,66,0,7,1024,2,15,18,14
203,Kamil Glik,pl  POL,DF,Monaco,31,1988,23.0,1080,1047,33,33,0,81,32,0,0,0,0,0,833,90,157,130,869,56,0,4,968,1,16,2,4
204,Joris Gnagnon,fr  FRA,DF,Rennes,22,1997,14.2,611,593,18,18,0,82,11,2,0,0,0,0,496,40,75,76,485,29,0,4,563,2,4,4,3
205,Eddy Gnahoré,fr  FRA,MF,Amiens,25,1993,12.6,726,694,32,28,1,140,14,3,0,0,0,0,590,74,62,37,656,18,3,5,665,1,5,4,10
206,Mauro Goicoechea,uy  URU,GK,Toulouse,31,1988,2.0,64,38,26,6,0,3,0,0,0,0,0,0,12,3,49,4,53,1,0,4,35,0,3,2,0
207,Aleksandr Golovin,ru  RUS,MF,Monaco,23,1996,22.9,1137,1008,129,44,5,255,68,40,81,24,43,5,742,157,238,154,943,20,4,7,871,8,24,28,31
208,Alfred Gomis,sn  SEN,GK,Dijon,25,1993,18.0,731,497,234,66,0,63,15,0,0,0,0,0,319,31,381,37,523,1,0,113,518,0,16,2,0
209,Mathieu Goncalves,fr  FRA,DF,Toulouse,18,2001,3.5,141,140,1,1,0,18,1,0,0,0,0,0,107,7,27,128,7,5,0,0,109,0,3,1,5
210,Álvaro González,es  ESP,DF,Marseille,29,1990,18.1,849,829,20,16,1,102,25,0,0,0,0,0,621,90,138,155,638,39,4,2,753,0,11,5,5
211,Prince-Désir Gouano,fr  FRA,DF,Amiens,25,1993,3.0,99,94,5,5,0,14,1,1,0,0,0,0,74,8,17,9,86,4,0,0,86,0,3,0,1
212,Amine Gouiri,fr  FRA,FW,Lyon,19,2000,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,Max Gradel,ci  CIV,"MF,FW",Toulouse,31,1987,18.2,594,529,65,23,0,123,8,53,19,4,7,8,338,116,140,138,405,25,13,4,391,4,14,11,32
214,Samuel Grandsir,fr  FRA,"FW,MF",Brest,22,1996,16.6,537,527,10,3,1,138,19,51,2,0,0,0,362,94,81,98,417,14,4,2,391,3,14,10,33
215,Clément Grenier,fr  FRA,MF,Rennes,28,1991,9.3,450,405,45,32,1,106,16,7,12,5,3,3,304,60,86,66,366,9,1,1,334,5,6,13,12
216,Jérémy Grimm,fr  FRA,FW,Strasbourg,32,1987,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,Bruno Guimarães,br  BRA,MF,Lyon,21,1997,3.0,194,187,7,7,0,42,8,0,0,0,0,0,118,48,28,9,176,8,0,0,175,0,2,1,2
218,Sehrou Guirassy,fr  FRA,FW,Amiens,23,1996,21.3,622,598,24,1,3,226,9,6,0,0,0,0,381,127,114,53,446,38,4,8,455,2,12,11,37
219,Rafik Guitane,fr  FRA,"MF,DF",Rennes,20,1999,0.2,11,11,0,0,0,1,0,0,0,0,0,0,10,0,1,7,3,1,0,0,7,0,0,1,0
220,Régis Gurtner,fr  FRA,GK,Amiens,32,1986,28.0,821,489,332,78,0,71,33,0,0,0,0,0,267,47,507,22,639,1,0,95,520,0,33,3,4
221,Luiz Gustavo,br  BRA,MF,Marseille,32,1987,2.1,95,93,2,2,0,21,3,1,0,0,0,0,73,12,10,69,20,5,0,0,88,0,2,0,0
222,Romain Hamouma,fr  FRA,"FW,MF",Saint-Étienne,32,1987,9.6,272,240,32,9,1,77,11,29,14,5,7,2,178,37,57,27,228,6,1,2,183,0,8,9,10
223,Benjamin Henrichs,de  GER,"DF,MF",Monaco,22,1997,9.9,527,466,61,14,2,65,14,15,0,0,0,0,328,88,111,101,368,6,47,1,425,4,4,11,13
224,Christophe Hérelle,mq  MTQ,DF,Nice,26,1992,12.3,883,818,65,22,2,74,14,11,0,0,0,0,693,88,102,76,743,13,43,2,793,2,9,7,11
225,Ander Herrera,es  ESP,"MF,DF",Paris S-G,29,1989,6.1,503,486,17,1,1,76,4,5,0,0,0,0,403,69,31,50,427,6,16,1,466,2,1,9,9
226,Vitorino Hilton,br  BRA,DF,Montpellier,41,1977,27.9,1321,1268,53,47,3,186,63,4,0,0,0,0,748,214,359,322,900,50,6,5,1093,3,34,17,16
227,Josué Homawoo,fr  FRA,DF,Nantes,21,1997,0.5,24,19,5,0,0,8,1,0,0,0,0,0,11,6,7,17,1,1,5,0,17,0,1,0,1
228,Franck Honorat,fr  FRA,"FW,DF",Saint-Étienne,22,1996,9.4,391,337,54,2,2,72,8,42,3,1,1,1,203,118,70,37,276,23,49,1,242,0,5,14,26
229,Adrien Hunou,fr  FRA,"FW,MF",Rennes,25,1994,13.4,317,310,7,0,0,80,4,11,0,0,0,0,207,65,45,28,251,24,3,2,247,2,4,7,17
230,Suk Hyun-jun,kr  KOR,"FW,MF",Reims,28,1991,2.9,57,56,1,0,0,33,0,1,0,0,0,0,19,18,20,2,24,3,0,3,28,2,2,1,6
231,Didier Ibrahim Ndong,ga  GAB,MF,Dijon,25,1994,26.5,1429,1391,38,29,1,220,51,19,0,0,0,0,1124,179,126,221,1151,36,6,5,1256,1,21,16,23
232,Mauro Icardi,ar  ARG,FW,Paris S-G,26,1993,14.1,178,155,23,0,2,39,2,5,0,0,0,0,125,43,10,27,140,6,0,3,149,1,2,3,10
233,Jonathan Ikone,fr  FRA,"MF,FW",Lille,21,1998,22.9,706,669,37,5,6,182,11,30,5,2,0,0,549,100,57,590,76,15,12,7,544,7,11,19,34
234,Yun Il-lok,kr  KOR,"MF,FW",Montpellier,27,1992,1.3,54,53,1,0,0,11,1,4,0,0,0,0,36,10,8,10,35,4,1,2,41,0,1,0,2
235,Edmilson Indjai,gw  GNB,FW,Saint-Étienne,19,2000,0.5,12,12,0,0,0,5,0,0,0,0,0,0,10,0,2,1,9,0,0,0,10,0,0,0,1
236,Nicolas Isimat-Mirin,fr  FRA,DF,Toulouse,27,1991,14.0,495,479,16,16,0,67,10,2,0,0,0,0,378,48,69,66,396,20,0,2,424,0,13,1,4
237,Christophe Jallet,fr  FRA,DF,Amiens,35,1983,9.5,556,421,135,17,0,46,19,25,15,8,2,2,283,132,141,83,343,18,103,5,433,2,5,11,14
238,Corentin Jean,fr  FRA,DF,Toulouse,24,1995,0.1,9,7,2,0,0,4,0,1,0,0,0,0,2,3,4,0,7,0,2,0,5,0,0,0,1
239,Benjamin Jeannot,fr  FRA,MF,Dijon,27,1992,1.9,68,59,9,2,0,10,2,1,0,0,0,0,46,8,14,7,52,6,3,0,54,0,1,2,1
240,Jemerson,br  BRA,"DF,MF",Monaco,26,1992,11.7,636,576,60,25,0,84,8,5,0,0,0,0,448,86,102,68,504,19,35,4,545,1,7,6,10
241,Jesé,es  ESP,FW,Paris S-G,26,1993,0.0,2,2,0,0,0,1,0,0,0,0,0,0,2,0,0,1,1,0,0,0,2,0,0,0,0
242,Vukašin Jovanović,rs  SRB,DF,Bordeaux,23,1996,6.4,452,438,14,8,0,54,15,0,0,0,0,0,369,33,50,53,368,17,6,3,403,1,5,3,3
243,Stevan Jovetić,me  MNE,"FW,MF",Monaco,29,1989,5.3,209,200,9,0,2,47,6,5,0,0,0,0,89,58,62,21,161,14,4,2,138,0,2,8,6
244,Abdoul Kader Bamba,fr  FRA,"FW,MF",Nantes,25,1994,16.3,721,671,50,17,2,171,20,31,23,12,8,1,539,78,104,65,614,22,9,6,571,1,7,14,25
245,Gaël Kakuta,cd  COD,"MF,FW",Amiens,28,1991,22.2,868,799,69,15,6,201,20,45,34,11,11,1,542,157,169,711,106,22,4,5,592,7,23,20,46
246,Lovre Kalinić,hr  CRO,GK,Toulouse,29,1990,3.4,119,68,51,13,0,7,2,0,0,0,0,0,27,8,84,86,10,0,0,13,56,0,6,0,0
247,Samuel Kalu,ng  NGA,"FW,DF",Bordeaux,21,1997,15.1,524,493,31,0,0,128,19,35,1,0,1,0,345,76,103,48,416,14,30,2,388,4,12,13,26
248,François Kamano,gn  GUI,"DF,MF",Bordeaux,23,1996,7.2,310,292,18,3,1,86,8,13,0,0,0,0,228,45,37,24,259,9,15,1,246,0,3,10,9
249,Boubacar Kamara,fr  FRA,"DF,MF",Marseille,19,1999,23.8,1280,1226,54,51,2,197,38,0,0,0,0,0,935,137,208,121,1073,50,3,3,1130,0,17,14,9
250,Hassane Kamara,ci  CIV,"DF,FW",Reims,24,1994,19.0,1110,953,157,8,0,224,38,46,0,0,0,0,669,229,212,807,112,21,149,6,896,5,23,21,33
251,Wilfried Kanga,fr  FRA,FW,Angers,21,1998,0.8,17,15,2,0,0,5,0,0,0,0,0,0,12,3,2,2,13,2,0,0,12,0,0,1,1
252,Thilo Kehrer,de  GER,DF,Paris S-G,22,1996,5.3,402,379,23,6,1,59,2,3,0,0,0,0,340,33,29,101,263,13,17,2,376,0,4,3,3
253,Jules Keita,gn  GUI,"MF,FW",Dijon,21,1998,1.8,35,35,0,0,1,6,0,2,0,0,0,0,26,7,2,6,27,2,0,0,27,0,0,2,3
254,Saîf-Eddine Khaoui,tn  TUN,"MF,FW",Marseille,24,1995,1.2,59,52,7,2,1,9,3,3,5,4,0,0,35,10,14,51,4,2,0,0,41,0,1,0,1
255,Wahbi Khazri,tn  TUN,"FW,MF",Saint-Étienne,28,1991,12.8,357,288,69,15,1,100,30,22,36,18,12,2,175,73,109,29,308,5,7,1,224,3,15,9,18
256,Presnel Kimpembe,fr  FRA,DF,Paris S-G,23,1995,13.6,1119,1093,26,24,0,109,11,3,0,0,0,0,972,92,55,905,171,25,2,5,1061,1,4,7,11
257,Timothée Kolodziejczak,fr  FRA,DF,Saint-Étienne,27,1991,14.5,721,648,73,16,0,93,17,22,0,0,0,0,430,139,152,568,39,39,57,0,563,1,26,14,11
258,Ghislain Konan,ci  CIV,DF,Reims,23,1995,14.8,897,714,183,13,2,132,25,36,1,0,0,0,480,230,187,643,56,18,169,1,711,0,17,26,31
259,Moussa Konaté,sn  SEN,FW,Amiens,26,1993,6.8,118,103,15,0,0,26,1,1,0,0,0,0,73,29,16,22,71,8,1,4,87,0,2,1,7
260,Kouadio Koné,fr  FRA,MF,Toulouse,18,2001,9.7,383,377,6,4,0,73,7,1,0,0,0,0,269,69,45,33,319,18,2,2,317,1,11,10,3
261,Lamine Koné,ci  CIV,DF,Strasbourg,30,1989,16.4,736,704,32,28,0,111,38,4,0,0,0,0,525,74,137,123,552,34,4,7,602,1,21,7,15
262,Moussa Koné,sn  SEN,FW,Nîmes,22,1996,1.6,22,21,1,0,0,9,3,0,0,0,0,0,13,6,3,2,17,0,0,1,18,0,0,0,1
263,Youssouf Koné,ml  MLI,DF,Lyon,24,1995,9.1,648,563,85,8,0,76,23,20,0,0,0,0,432,107,109,490,61,16,77,2,561,0,6,9,10
264,Laurent Koscielny,fr  FRA,DF,Bordeaux,33,1985,24.3,1363,1315,48,42,0,183,18,0,0,0,0,0,1051,130,182,133,1138,53,6,7,1220,4,18,10,7
265,Nianzou Kouassi,fr  FRA,"DF,MF",Paris S-G,17,2002,5.0,336,331,5,5,0,43,5,0,0,0,0,0,285,34,17,28,291,9,0,1,309,0,1,9,2
266,Efthimis Koulouris,gr  GRE,FW,Toulouse,23,1996,17.1,496,464,32,0,0,116,5,13,0,0,0,0,314,111,71,81,348,37,2,8,362,2,12,19,23
267,Rene Krhin,si  SVN,"DF,MF",Nantes,29,1990,3.6,156,151,5,5,0,24,5,0,0,0,0,0,115,13,28,13,124,12,0,0,137,0,5,1,0
268,Layvin Kurzawa,fr  FRA,DF,Paris S-G,26,1992,9.5,671,600,71,6,1,77,2,19,0,0,0,0,508,117,46,524,53,14,65,3,605,2,7,9,13
269,Dereck Kutesa,ch  SUI,"FW,MF",Reims,21,1997,5.9,152,151,1,0,0,54,2,8,0,0,0,0,108,28,16,20,123,5,1,0,112,2,3,8,8
270,Enock Kwateng,fr  FRA,DF,Bordeaux,22,1997,10.9,620,520,100,17,0,92,7,23,0,0,0,0,348,107,165,45,445,28,83,3,476,1,9,6,17
271,Gaëtan Laborde,fr  FRA,FW,Montpellier,25,1994,24.9,657,645,12,0,3,205,7,33,0,0,0,0,346,172,139,297,215,49,4,26,436,9,13,21,36
272,Alban Lafont,fr  FRA,GK,Nantes,20,1999,27.0,884,619,265,78,0,72,20,1,0,0,0,0,359,37,488,35,680,0,0,131,551,4,13,0,6
273,Jack Lahne,se  SWE,FW,Amiens,17,2001,0.1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
274,Kenny Lala,fr  FRA,DF,Strasbourg,27,1991,22.7,1348,1035,313,50,1,229,83,71,39,10,22,0,672,268,408,152,935,22,224,4,1011,2,27,23,49
275,Loïck Landre,fr  FRA,DF,Nîmes,27,1992,10.3,389,372,17,16,0,36,15,0,0,0,0,0,265,40,84,61,303,19,1,2,304,1,11,4,5
276,Gautier Larsonneur,fr  FRA,GK,Brest,22,1997,26.6,1028,735,293,57,0,113,36,0,0,0,0,0,513,82,433,32,776,2,1,143,736,1,30,3,1
277,Paul Lasne,fr  FRA,"MF,FW",Brest,30,1989,13.6,655,648,7,3,1,149,11,11,1,0,0,0,476,93,86,293,320,24,2,4,540,3,22,13,13
278,Wesley Lautoa,nc  NCL,"MF,DF",Dijon,31,1987,20.8,989,949,40,38,1,139,51,2,0,0,0,0,693,125,171,743,193,36,2,5,867,1,14,14,17
279,Mickaël Le Bihan,fr  FRA,FW,Nice,29,1990,1.1,23,21,2,0,0,5,0,1,0,0,0,0,18,3,2,5,17,0,0,1,18,0,0,1,1
280,Damien Le Tallec,fr  FRA,"MF,DF",Montpellier,29,1990,27.3,989,945,44,40,2,137,39,10,0,0,0,0,613,176,200,61,811,79,4,6,797,0,35,13,11
281,James Lea Siliki,cm  CMR,MF,Rennes,23,1996,12.0,430,409,21,19,2,81,16,14,0,0,0,0,271,93,66,298,105,19,2,2,324,1,12,7,11
282,Adrien Lebeau,fr  FRA,MF,Strasbourg,20,1999,0.1,6,5,1,0,0,0,1,0,1,1,0,0,4,1,1,1,5,0,0,0,3,0,0,0,1
283,Benjamin Lecomte,fr  FRA,GK,Monaco,28,1991,28.0,848,555,293,83,0,71,11,0,0,0,0,0,418,62,368,447,219,1,0,136,627,1,16,5,3
284,Pierre Lees-Melou,fr  FRA,MF,Nice,26,1993,25.0,1224,1171,53,31,4,239,46,32,7,3,4,0,871,178,175,209,964,23,15,7,1025,2,28,12,33
285,Jordan Lefort,fr  FRA,DF,Amiens,25,1993,9.4,484,441,43,8,0,40,19,6,0,0,0,0,304,63,117,381,47,17,35,1,400,0,10,6,7
286,Nicolas Lemaître,fr  FRA,GK,Reims,22,1997,1.0,27,18,9,1,0,6,1,0,0,0,0,0,19,1,7,15,8,0,0,4,22,0,2,0,0
287,Donovan Léon,gf  GUF,GK,Brest,26,1992,1.4,41,26,15,9,0,6,3,0,0,0,0,0,17,2,22,3,27,0,0,7,28,0,0,0,1
288,Aaron Leya Iseka,be  BEL,FW,Toulouse,21,1997,8.6,183,162,21,0,0,62,3,3,0,0,0,0,122,40,21,18,137,9,1,3,142,0,4,2,5
289,Dimitri Liénard,fr  FRA,MF,Strasbourg,31,1988,16.5,1038,917,121,44,1,192,100,50,69,27,29,4,597,146,295,861,135,26,8,1,810,3,27,11,16
290,Isaac Lihadji,fr  FRA,"DF,MF",Marseille,17,2002,0.3,16,14,2,0,0,7,0,0,0,0,0,0,11,3,2,11,1,1,2,0,12,0,0,1,1
291,Lucas Lima,br  BRA,"FW,DF",Nantes,27,1991,3.0,180,143,37,8,1,13,13,12,14,2,11,0,97,29,54,151,7,5,15,0,121,2,4,5,8
292,Anthony Limbombe,be  BEL,"FW,MF",Nantes,25,1994,1.7,53,50,3,0,0,17,2,7,2,2,0,0,32,9,12,13,36,3,1,0,36,0,4,0,4
293,Gautier Lloris,fr  FRA,DF,Nice,24,1995,3.0,175,173,2,2,0,13,2,0,0,0,0,0,155,10,10,156,12,3,0,0,161,0,0,3,2
294,Enzo Loiodice,fr  FRA,MF,Dijon,18,2000,2.1,116,111,5,1,0,31,4,0,4,0,3,0,87,8,21,102,11,2,0,0,98,0,2,2,5
295,Anthony Lopes,pt  POR,GK,Lyon,28,1990,26.0,818,584,234,47,1,82,18,0,0,0,0,0,490,63,265,474,172,2,1,142,676,0,15,3,0
296,Rony Lopes,pt  POR,FW,Monaco,23,1995,0.9,26,25,1,0,0,5,0,0,0,0,0,0,22,0,4,24,0,1,1,0,24,0,0,2,0
297,Maxime Lopez,fr  FRA,"MF,FW",Marseille,21,1997,12.3,884,855,29,11,4,133,10,17,9,3,4,0,729,86,69,79,786,10,8,0,775,0,9,20,12
298,Albert Lottin,fr  FRA,MF,Bordeaux,17,2001,0.5,18,18,0,0,0,4,0,0,0,0,0,0,15,2,1,3,15,0,0,0,17,0,0,0,1
299,Imran Louza,fr  FRA,"MF,FW",Nantes,20,1999,22.3,1157,1030,127,54,5,229,55,23,54,20,21,4,775,143,239,905,191,35,5,4,901,6,17,22,14
300,Jean Lucas,br  BRA,MF,Lyon,21,1998,2.2,147,143,4,3,0,28,3,3,0,0,0,0,109,21,17,20,119,2,1,4,128,0,2,2,3
301,Arnaud Lusamba,fr  FRA,"MF,FW",Nice,22,1997,10.9,448,414,34,15,4,80,14,6,9,0,5,1,353,61,34,67,360,7,4,5,383,0,8,10,3
302,Yann M'Vila,fr  FRA,"MF,DF",Saint-Étienne,29,1990,21.6,1185,1159,26,24,4,164,53,0,0,0,0,0,801,190,194,93,1001,64,2,6,1024,0,21,23,13
303,Yvann Macon,fr  FRA,DF,Saint-Étienne,20,1998,1.1,63,44,19,0,0,8,3,1,0,0,0,0,29,26,8,5,34,3,19,0,46,0,0,3,1
304,Hugo Magnetti,fr  FRA,MF,Brest,21,1998,2.6,161,160,1,0,1,41,6,6,0,0,0,0,103,27,31,21,128,8,1,1,130,0,3,2,1
305,Thiago Maia,br  BRA,MF,Lille,22,1997,0.5,39,36,3,1,0,5,0,0,0,0,0,0,25,5,9,28,6,2,2,0,31,0,1,0,0
306,Habib Maïga,ci  CIV,MF,Metz,23,1996,25.2,1309,1287,22,16,2,250,45,39,0,0,0,0,950,164,195,116,1107,49,4,9,1059,6,24,20,34
307,Mike Maignan,fr  FRA,GK,Lille,23,1995,28.0,762,486,276,76,0,58,14,0,0,0,0,0,315,38,409,50,538,0,0,143,491,2,18,1,3
308,Josh Maja,ng  NGA,FW,Bordeaux,20,1998,8.2,206,190,16,1,2,61,0,0,0,0,0,0,153,38,15,29,159,8,1,5,175,1,0,5,4
309,Abdul Majeed Waris,gh  GHA,FW,Strasbourg,27,1991,4.1,89,87,2,0,1,14,0,4,0,0,0,0,63,15,11,7,78,2,1,0,65,0,1,1,4
310,Jean-Victor Makengo,fr  FRA,"MF,FW",Toulouse,21,1998,11.0,447,442,5,3,2,101,6,6,1,1,0,0,358,54,35,349,84,8,1,3,373,1,6,14,7
311,Hianga Mananga Mbock,fr  FRA,MF,Brest,19,1999,1.6,82,81,1,1,1,20,4,0,0,0,0,0,62,7,13,7,63,6,0,1,73,0,3,1,1
