,id,eventId,minute,second,teamId,x,y,expandedMinute,qualifiers,satisfiedEventsTypes,isTouch,matchId,startDate,startTime,score,ftScore,htScore,etScore,venueName,maxMinute,period.value,period.displayName,type.value,type.displayName,outcomeType.value,outcomeType.displayName,playerId,endX,endY,relatedEventId,relatedPlayerId,goalMouthZ,goalMouthY,isShot,blockedX,blockedY,cardType.value,cardType.displayName,isGoal,venue,opponent
461,2318890097.0,279,23,58.0,52,62.2,22.4,23,[],[92],False,1559817,2021-08-14T00:00:00,2021-08-14T21:00:00,1 : 4,1 : 4,0 : 0,,Mendizorroza,93,1,FirstHalf,49,BallRecovery,1,Successful,88526.0,,,,,,,,,,,,,Mendizorroza,Deportivo Alaves
462,2318890115.0,280,23,58.0,52,63.8,23.3,23,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.7'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '11.2'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '14.1'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '54.9'}]","[90, 118, 116, 29, 34, 37, 215, 217]",True,1559817,2021-08-14T00:00:00,2021-08-14T21:00:00,1 : 4,1 : 4,0 : 0,,Mendizorroza,93,1,FirstHalf,1,Pass,1,Successful,88526.0,54.9,14.1,,,,,,,,,,,Mendizorroza,Deportivo Alaves
463,2318890147.0,281,24,1.0,52,57.1,20.1,24,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '25.4'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '57.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '54.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.7'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[90, 118, 116, 29, 34, 36, 215, 217]",True,1559817,2021-08-14T00:00:00,2021-08-14T21:00:00,1 : 4,1 : 4,0 : 0,,Mendizorroza,93,1,FirstHalf,1,Pass,1,Successful,144511.0,54.3,57.2,,,,,,,,,,,Mendizorroza,Deportivo Alaves
464,2318890195.0,282,24,5.0,52,57.5,60.2,24,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '27.3'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '94.7'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '70.8'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[90, 118, 116, 29, 204, 35, 36, 216, 217]",True,1559817,2021-08-14T00:00:00,2021-08-14T21:00:00,1 : 4,1 : 4,0 : 0,,Mendizorroza,93,1,FirstHalf,1,Pass,1,Successful,20874.0,70.8,94.7,,,,,,,,,,,Mendizorroza,Deportivo Alaves
465,2318890239.0,283,24,10.0,52,75.3,91.4,24,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '74.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '9.3'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '77.8'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.6'}]","[90, 118, 116, 29, 204, 34, 37, 216, 217]",True,1559817,2021-08-14T00:00:00,2021-08-14T21:00:00,1 : 4,1 : 4,0 : 0,,Mendizorroza,93,1,FirstHalf,1,Pass,1,Successful,39722.0,74.4,77.8,,,,,,,,,,,Mendizorroza,Deportivo Alaves
466,2318890273.0,284,24,13.0,52,74.5,85.7,24,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '6.2'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.2'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '94.1'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '76.8'}]","[90, 118, 116, 29, 204, 35, 36, 216, 217]",True,1559817,2021-08-14T00:00:00,2021-08-14T21:00:00,1 : 4,1 : 4,0 : 0,,Mendizorroza,93,1,FirstHalf,1,Pass,1,Successful,33404.0,76.8,94.1,,,,,,,,,,,Mendizorroza,Deportivo Alaves
467,2318890279.0,285,24,15.0,52,76.2,93.9,24,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '78.7'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '76.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '12.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.9'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[90, 119, 28, 35, 37, 216, 217]",True,1559817,2021-08-14T00:00:00,2021-08-14T21:00:00,1 : 4,1 : 4,0 : 0,,Mendizorroza,93,1,FirstHalf,1,Pass,0,Unsuccessful,39722.0,78.7,76.7,,,,,,,,,,,Mendizorroza,Deportivo Alaves
468,2318890291.0,228,24,17.0,60,22.1,11.0,24,[],[92],False,1559817,2021-08-14T00:00:00,2021-08-14T21:00:00,1 : 4,1 : 4,0 : 0,,Mendizorroza,93,1,FirstHalf,49,BallRecovery,1,Successful,381713.0,,,,,,,,,,,,,Mendizorroza,Deportivo Alaves
469,2318890303.0,229,24,17.0,60,22.1,11.0,24,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '22.9'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '18.6'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '5.2'}]","[90, 116, 29, 35, 36, 214, 217]",True,1559817,2021-08-14T00:00:00,2021-08-14T21:00:00,1 : 4,1 : 4,0 : 0,,Mendizorroza,93,1,FirstHalf,1,Pass,1,Successful,381713.0,22.9,18.6,,,,,,,,,,,Mendizorroza,Deportivo Alaves
470,2318890325.0,230,24,18.0,60,22.9,18.6,24,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '13.9'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '35.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.3'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '14.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[90, 116, 29, 34, 36, 214, 217]",True,1559817,2021-08-14T00:00:00,2021-08-14T21:00:00,1 : 4,1 : 4,0 : 0,,Mendizorroza,93,1,FirstHalf,1,Pass,1,Successful,83504.0,13.9,35.5,,,,,,,,,,,Mendizorroza,Deportivo Alaves
471,2318890343.0,231,24,20.0,60,12.8,34.0,24,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '20.0'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '9.4'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '5.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.5'}]","[90, 116, 29, 34, 37, 214, 217]",True,1559817,2021-08-14T00:00:00,2021-08-14T21:00:00,1 : 4,1 : 4,0 : 0,,Mendizorroza,93,1,FirstHalf,1,Pass,1,Successful,79708.0,9.4,5.0,,,,,,,,,,,Mendizorroza,Deportivo Alaves
472,2318890371.0,232,24,23.0,60,9.3,4.3,24,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '20.1'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.9'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '11.4'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '5.6'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[90, 116, 29, 34, 36, 214, 217]",True,1559817,2021-08-14T00:00:00,2021-08-14T21:00:00,1 : 4,1 : 4,0 : 0,,Mendizorroza,93,1,FirstHalf,1,Pass,1,Successful,333111.0,5.6,20.1,,,,,,,,,,,Mendizorroza,Deportivo Alaves
473,2318890425.0,233,24,24.0,60,5.6,20.1,24,"[{'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '35.1'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.0'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '32.6'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '5.0'}]","[90, 117, 119, 127, 35, 37, 215, 217]",True,1559817,2021-08-14T00:00:00,2021-08-14T21:00:00,1 : 4,1 : 4,0 : 0,,Mendizorroza,93,1,FirstHalf,1,Pass,0,Unsuccessful,79708.0,35.1,5.0,,,,,,,,,,,Mendizorroza,Deportivo Alaves
474,2318890811.0,295,24,27.0,52,51.9,86.5,24,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 21, 'displayName': 'OtherBodyPart'}}]","[90, 100, 55]",True,1559817,2021-08-14T00:00:00,2021-08-14T21:00:00,1 : 4,1 : 4,0 : 0,,Mendizorroza,93,1,FirstHalf,8,Interception,1,Successful,106875.0,,,,,,,,,,,,,Mendizorroza,Deportivo Alaves
475,2318890431.0,234,24,27.0,60,35.1,5.0,24,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]",[90],True,1559817,2021-08-14T00:00:00,2021-08-14T21:00:00,1 : 4,1 : 4,0 : 0,,Mendizorroza,93,1,FirstHalf,61,BallTouch,1,Successful,74603.0,,,,,,,,,,,,,Mendizorroza,Deportivo Alaves
476,2318890631.0,287,24,38.0,52,55.3,100.0,24,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '37.6'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '26.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.9'}, {'type': {'value': 107, 'displayName': 'ThrowIn'}}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '73.5'}]","[90, 211, 34, 37, 215]",True,1559817,2021-08-14T00:00:00,2021-08-14T21:00:00,1 : 4,1 : 4,0 : 0,,Mendizorroza,93,1,FirstHalf,1,Pass,1,Successful,39722.0,37.6,73.5,,,,,,,,,,,Mendizorroza,Deportivo Alaves
477,2318890707.0,288,24,41.0,52,37.6,73.5,24,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '11.8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '45.7'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '61.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.5'}]","[90, 116, 29, 35, 37, 215, 217]",True,1559817,2021-08-14T00:00:00,2021-08-14T21:00:00,1 : 4,1 : 4,0 : 0,,Mendizorroza,93,1,FirstHalf,1,Pass,1,Successful,106875.0,45.7,61.5,,,,,,,,,,,Mendizorroza,Deportivo Alaves
478,2318890741.0,289,24,48.0,52,58.4,58.8,24,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '30.4'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '19.3'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '58.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.7'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[90, 118, 116, 29, 34, 37, 215, 217]",True,1559817,2021-08-14T00:00:00,2021-08-14T21:00:00,1 : 4,1 : 4,0 : 0,,Mendizorroza,93,1,FirstHalf,1,Pass,1,Successful,88526.0,58.3,30.4,,,,,,,,,,,Mendizorroza,Deportivo Alaves
479,2318890753.0,290,24,50.0,52,56.9,28.3,24,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '65.7'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '11.1'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '19.2'}]","[90, 118, 116, 29, 35, 37, 215, 217]",True,1559817,2021-08-14T00:00:00,2021-08-14T21:00:00,1 : 4,1 : 4,0 : 0,,Mendizorroza,93,1,FirstHalf,1,Pass,1,Successful,344644.0,65.7,19.2,,,,,,,,,,,Mendizorroza,Deportivo Alaves
480,2318890761.0,291,24,51.0,52,65.7,19.2,24,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '24.0'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '11.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.8'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '55.7'}, {'type': {'value': 156, 'displayName': 'LayOff'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[90, 118, 116, 29, 34, 36, 215, 217]",True,1559817,2021-08-14T00:00:00,2021-08-14T21:00:00,1 : 4,1 : 4,0 : 0,,Mendizorroza,93,1,FirstHalf,1,Pass,1,Successful,14296.0,55.7,24.0,,,,,,,,,,,Mendizorroza,Deportivo Alaves
481,2318890789.0,292,24,53.0,52,55.7,24.0,24,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '14.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '64.4'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '40.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.9'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[90, 118, 116, 29, 35, 36, 215, 217]",True,1559817,2021-08-14T00:00:00,2021-08-14T21:00:00,1 : 4,1 : 4,0 : 0,,Mendizorroza,93,1,FirstHalf,1,Pass,1,Successful,344644.0,64.4,40.0,,,,,,,,,,,Mendizorroza,Deportivo Alaves
482,2318890795.0,293,24,53.0,52,64.7,39.7,24,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '58.1'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.5'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '29.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '0.0'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[90, 119, 28, 34, 37, 215, 217]",True,1559817,2021-08-14T00:00:00,2021-08-14T21:00:00,1 : 4,1 : 4,0 : 0,,Mendizorroza,93,1,FirstHalf,1,Pass,0,Unsuccessful,88526.0,58.1,0.0,,,,,,,,,,,Mendizorroza,Deportivo Alaves
483,2318891283.0,237,25,28.0,60,46.1,100.0,25,"[{'type': {'value': 107, 'displayName': 'ThrowIn'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '44.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '92.6'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.3'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '5.9'}]","[90, 211, 34, 37, 215]",True,1559817,2021-08-14T00:00:00,2021-08-14T21:00:00,1 : 4,1 : 4,0 : 0,,Mendizorroza,93,1,FirstHalf,1,Pass,1,Successful,261286.0,44.0,92.6,,,,,,,,,,,Mendizorroza,Deportivo Alaves
484,2318891293.0,238,25,29.0,60,44.0,91.7,25,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.6'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '4.7'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '98.6'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '43.8'}]","[90, 116, 29, 34, 36, 215, 217]",True,1559817,2021-08-14T00:00:00,2021-08-14T21:00:00,1 : 4,1 : 4,0 : 0,,Mendizorroza,93,1,FirstHalf,1,Pass,1,Successful,83504.0,43.8,98.6,,,,,,,,,,,Mendizorroza,Deportivo Alaves
485,2318891305.0,239,25,30.0,60,44.2,98.6,25,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '44.3'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '92.7'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '4.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.7'}]","[90, 116, 29, 35, 37, 215, 217]",True,1559817,2021-08-14T00:00:00,2021-08-14T21:00:00,1 : 4,1 : 4,0 : 0,,Mendizorroza,93,1,FirstHalf,1,Pass,1,Successful,261286.0,44.3,92.7,,,,,,,,,,,Mendizorroza,Deportivo Alaves
486,2318891359.0,240,25,31.0,60,44.3,92.7,25,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '33.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.1'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '11.9'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '92.9'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[90, 116, 29, 34, 36, 214, 217]",True,1559817,2021-08-14T00:00:00,2021-08-14T21:00:00,1 : 4,1 : 4,0 : 0,,Mendizorroza,93,1,FirstHalf,1,Pass,1,Successful,83504.0,33.0,92.9,,,,,,,,,,,Mendizorroza,Deportivo Alaves
487,2318891371.0,241,25,34.0,60,28.8,87.2,25,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.1'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '31.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '73.9'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '9.6'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[90, 116, 29, 35, 37, 214, 217]",True,1559817,2021-08-14T00:00:00,2021-08-14T21:00:00,1 : 4,1 : 4,0 : 0,,Mendizorroza,93,1,FirstHalf,1,Pass,1,Successful,80758.0,31.9,73.9,,,,,,,,,,,Mendizorroza,Deportivo Alaves
488,2318891423.0,242,25,35.0,60,31.5,74.7,25,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '10.6'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '41.5'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '77.3'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.2'}]","[90, 116, 29, 35, 36, 215, 217]",True,1559817,2021-08-14T00:00:00,2021-08-14T21:00:00,1 : 4,1 : 4,0 : 0,,Mendizorroza,93,1,FirstHalf,1,Pass,1,Successful,295950.0,41.5,77.3,,,,,,,,,,,Mendizorroza,Deportivo Alaves
489,2318891451.0,243,25,38.0,60,37.6,74.8,25,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.5'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '14.4'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '38.6'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '95.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[90, 116, 29, 35, 36, 215, 217]",True,1559817,2021-08-14T00:00:00,2021-08-14T21:00:00,1 : 4,1 : 4,0 : 0,,Mendizorroza,93,1,FirstHalf,1,Pass,1,Successful,83504.0,38.6,95.9,,,,,,,,,,,Mendizorroza,Deportivo Alaves
490,2318891495.0,244,25,40.0,60,39.0,96.2,25,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '14.7'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '99.0'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '52.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.1'}]","[90, 118, 116, 29, 35, 36, 215, 217]",True,1559817,2021-08-14T00:00:00,2021-08-14T21:00:00,1 : 4,1 : 4,0 : 0,,Mendizorroza,93,1,FirstHalf,1,Pass,1,Successful,261286.0,52.9,99.0,,,,,,,,,,,Mendizorroza,Deportivo Alaves
491,2318891517.0,245,25,41.0,60,53.3,97.3,25,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '7.1'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '89.6'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '48.7'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[90, 116, 29, 34, 37, 215, 217]",True,1559817,2021-08-14T00:00:00,2021-08-14T21:00:00,1 : 4,1 : 4,0 : 0,,Mendizorroza,93,1,FirstHalf,1,Pass,1,Successful,141068.0,48.7,89.6,,,,,,,,,,,Mendizorroza,Deportivo Alaves
492,2319152359.0,734,25,42.0,60,48.6,92.2,25,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '7.0'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.1'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '55.2'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '93.6'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}]","[90, 119, 28, 35, 36, 215, 217]",True,1559817,2021-08-14T00:00:00,2021-08-14T21:00:00,1 : 4,1 : 4,0 : 0,,Mendizorroza,93,1,FirstHalf,1,Pass,0,Unsuccessful,74603.0,55.2,93.6,,,,,,,,,,,Mendizorroza,Deportivo Alaves
493,2318891509.0,296,25,42.0,52,43.4,7.7,25,[],[92],False,1559817,2021-08-14T00:00:00,2021-08-14T21:00:00,1 : 4,1 : 4,0 : 0,,Mendizorroza,93,1,FirstHalf,49,BallRecovery,1,Successful,144511.0,,,,,,,,,,,,,Mendizorroza,Deportivo Alaves
494,2318891575.0,297,25,43.0,52,42.9,8.9,25,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '44.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '22.2'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '9.1'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.4'}]","[90, 116, 29, 35, 36, 215, 217]",True,1559817,2021-08-14T00:00:00,2021-08-14T21:00:00,1 : 4,1 : 4,0 : 0,,Mendizorroza,93,1,FirstHalf,1,Pass,1,Successful,144511.0,44.0,22.2,,,,,,,,,,,Mendizorroza,Deportivo Alaves
495,2318891579.0,298,25,45.0,52,45.6,21.0,25,"[{'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 13, 'displayName': 'Foul'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '246'}]","[90, 62]",True,1559817,2021-08-14T00:00:00,2021-08-14T21:00:00,1 : 4,1 : 4,0 : 0,,Mendizorroza,93,1,FirstHalf,4,Foul,1,Successful,88526.0,,,,,,,,,,,,,Mendizorroza,Deportivo Alaves
496,2318891599.0,246,25,45.0,60,54.4,79.0,25,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 13, 'displayName': 'Foul'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '298'}, {'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]",[63],False,1559817,2021-08-14T00:00:00,2021-08-14T21:00:00,1 : 4,1 : 4,0 : 0,,Mendizorroza,93,1,FirstHalf,4,Foul,0,Unsuccessful,74603.0,,,,,,,,,,,,,Mendizorroza,Deportivo Alaves
497,2318891739.0,299,25,56.0,52,40.7,16.7,25,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '46.0'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '9.6'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '28.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.0'}, {'type': {'value': 5, 'displayName': 'FreekickTaken'}}]","[90, 116, 29, 131, 35, 36, 215, 217]",True,1559817,2021-08-14T00:00:00,2021-08-14T21:00:00,1 : 4,1 : 4,0 : 0,,Mendizorroza,93,1,FirstHalf,1,Pass,1,Successful,337879.0,46.0,28.2,,,,,,,,,,,Mendizorroza,Deportivo Alaves
498,2318891773.0,300,26,0.0,52,55.9,26.4,26,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '56.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '4.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.8'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '15.3'}]","[90, 118, 116, 29, 35, 37, 215, 217]",True,1559817,2021-08-14T00:00:00,2021-08-14T21:00:00,1 : 4,1 : 4,0 : 0,,Mendizorroza,93,1,FirstHalf,1,Pass,1,Successful,88526.0,56.7,4.0,,,,,,,,,,,Mendizorroza,Deportivo Alaves
