,id,eventId,minute,second,teamId,x,y,expandedMinute,qualifiers,satisfiedEventsTypes,isTouch,matchId,startDate,startTime,score,ftScore,htScore,etScore,venueName,maxMinute,period.value,period.displayName,type.value,type.displayName,outcomeType.value,outcomeType.displayName,playerId,endX,endY,relatedEventId,relatedPlayerId,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,cardType.value,cardType.displayName,isGoal,venue,opponent
247,2330313917.0,138,12,49.0,52,46.8,76.1,12,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '58.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.8'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '96.0'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '18.3'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}]","[90, 118, 116, 29, 35, 36, 215, 217]",True,1592138,2021-09-15T00:00:00,2021-09-15T20:00:00,0 : 1,0 : 1,0 : 0,,Giuseppe Meazza,93,1,FirstHalf,1,Pass,1,Successful,20874.0,58.5,96.0,,,,,,,,,,,Giuseppe Meazza,Inter
248,2330313943.0,139,12,52.0,52,54.3,89.0,12,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '37.7'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.3'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '38.2'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '39.5'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[90, 116, 126, 34, 37, 215, 217]",True,1592138,2021-09-15T00:00:00,2021-09-15T20:00:00,0 : 1,0 : 1,0 : 0,,Giuseppe Meazza,93,1,FirstHalf,1,Pass,1,Successful,14296.0,39.5,37.7,,,,,,,,,,,Giuseppe Meazza,Inter
249,2330313967.0,140,12,56.0,52,41.8,32.8,12,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '3.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '54.7'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '24.1'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.3'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[90, 118, 116, 29, 35, 37, 215, 217]",True,1592138,2021-09-15T00:00:00,2021-09-15T20:00:00,0 : 1,0 : 1,0 : 0,,Giuseppe Meazza,93,1,FirstHalf,1,Pass,1,Successful,337879.0,54.7,3.4,,,,,,,,,,,Giuseppe Meazza,Inter
250,2330313987.0,141,12,59.0,52,59.1,4.1,12,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '8.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.6'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '11.3'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '65.7'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[90, 118, 116, 29, 35, 36, 215, 217]",True,1592138,2021-09-15T00:00:00,2021-09-15T20:00:00,0 : 1,0 : 1,0 : 0,,Giuseppe Meazza,93,1,FirstHalf,1,Pass,1,Successful,106883.0,65.7,11.3,,,,,,,,,,,Giuseppe Meazza,Inter
251,2330313999.0,142,13,1.0,52,65.8,13.8,13,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '6.2'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '13.7'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.2'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '59.9'}]","[90, 118, 116, 29, 34, 37, 215, 217]",True,1592138,2021-09-15T00:00:00,2021-09-15T20:00:00,0 : 1,0 : 1,0 : 0,,Giuseppe Meazza,93,1,FirstHalf,1,Pass,1,Successful,144511.0,59.9,13.7,,,,,,,,,,,Giuseppe Meazza,Inter
252,2330314015.0,143,13,2.0,52,59.9,13.7,13,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.0'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '6.5'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '4.6'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '61.9'}]","[90, 118, 116, 29, 35, 37, 215, 217]",True,1592138,2021-09-15T00:00:00,2021-09-15T20:00:00,0 : 1,0 : 1,0 : 0,,Giuseppe Meazza,93,1,FirstHalf,1,Pass,1,Successful,344644.0,61.9,4.6,,,,,,,,,,,Giuseppe Meazza,Inter
253,2330314049.0,144,13,4.0,52,60.6,5.6,13,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '31.3'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '20.4'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '50.6'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.1'}]","[90, 118, 116, 29, 34, 36, 215, 217]",True,1592138,2021-09-15T00:00:00,2021-09-15T20:00:00,0 : 1,0 : 1,0 : 0,,Giuseppe Meazza,93,1,FirstHalf,1,Pass,1,Successful,106883.0,50.6,31.3,,,,,,,,,,,Giuseppe Meazza,Inter
254,2330314069.0,145,13,7.0,52,52.0,34.2,13,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '56.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '45.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.0'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '16.4'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[90, 116, 29, 34, 36, 215, 217]",True,1592138,2021-09-15T00:00:00,2021-09-15T20:00:00,0 : 1,0 : 1,0 : 0,,Giuseppe Meazza,93,1,FirstHalf,1,Pass,1,Successful,337879.0,45.3,56.0,,,,,,,,,,,Giuseppe Meazza,Inter
255,2330314091.0,146,13,10.0,52,44.0,64.6,13,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '23.2'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '53.1'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.1'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '95.7'}]","[90, 118, 116, 29, 35, 36, 215, 217]",True,1592138,2021-09-15T00:00:00,2021-09-15T20:00:00,0 : 1,0 : 1,0 : 0,,Giuseppe Meazza,93,1,FirstHalf,1,Pass,1,Successful,39722.0,53.1,95.7,,,,,,,,,,,Giuseppe Meazza,Inter
256,2330314127.0,147,13,13.0,52,55.8,95.6,13,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '6.9'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '86.6'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '58.8'}]","[90, 118, 116, 29, 35, 37, 215, 217]",True,1592138,2021-09-15T00:00:00,2021-09-15T20:00:00,0 : 1,0 : 1,0 : 0,,Giuseppe Meazza,93,1,FirstHalf,1,Pass,1,Successful,106875.0,58.8,86.6,,,,,,,,,,,Giuseppe Meazza,Inter
257,2330314153.0,148,13,17.0,52,75.1,93.5,13,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '97.7'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '3.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '73.7'}]","[90, 118, 116, 29, 204, 34, 36, 216, 217]",True,1592138,2021-09-15T00:00:00,2021-09-15T20:00:00,0 : 1,0 : 1,0 : 0,,Giuseppe Meazza,93,1,FirstHalf,1,Pass,1,Successful,20874.0,73.7,97.7,,,,,,,,,,,Giuseppe Meazza,Inter
258,2330314179.0,149,13,19.0,52,72.8,96.2,13,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '82.7'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '9.7'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '69.7'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.4'}, {'type': {'value': 210, 'displayName': 'ShotAssist'}, 'value': '13'}, {'type': {'value': 11113, 'displayName': 'KeyPass'}}]","[90, 118, 116, 29, 122, 204, 39, 45, 34, 37, 216, 217]",True,1592138,2021-09-15T00:00:00,2021-09-15T20:00:00,0 : 1,0 : 1,0 : 0,,Giuseppe Meazza,93,1,FirstHalf,1,Pass,1,Successful,106875.0,69.7,82.7,,,,,,,,,,,Giuseppe Meazza,Inter
259,2330314183.0,150,13,22.0,52,75.6,63.9,13,"[{'type': {'value': 29, 'displayName': 'Assisted'}}, {'type': {'value': 20, 'displayName': 'RightFoot'}}, {'type': {'value': 102, 'displayName': 'GoalMouthY'}, 'value': '43.4'}, {'type': {'value': 18, 'displayName': 'OutOfBoxCentre'}}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 22, 'displayName': 'RegularPlay'}}, {'type': {'value': 55, 'displayName': 'RelatedEventId'}, 'value': '149'}, {'type': {'value': 103, 'displayName': 'GoalMouthZ'}, 'value': '9.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[90, 6, 9, 88, 2, 3, 11]",True,1592138,2021-09-15T00:00:00,2021-09-15T20:00:00,0 : 1,0 : 1,0 : 0,,Giuseppe Meazza,93,1,FirstHalf,13,MissedShots,1,Successful,88526.0,,,149.0,106875.0,,,9.7,43.4,True,,,,Giuseppe Meazza,Inter
260,2330314377.0,132,13,48.0,75,4.6,56.3,13,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '46.0'}, {'type': {'value': 124, 'displayName': 'GoalKick'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '8.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.3'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '9.0'}]","[90, 116, 29, 35, 37, 214, 217]",True,1592138,2021-09-15T00:00:00,2021-09-15T20:00:00,0 : 1,0 : 1,0 : 0,,Giuseppe Meazza,93,1,FirstHalf,1,Pass,1,Successful,82399.0,9.0,46.0,,,,,,,,,,,Giuseppe Meazza,Inter
261,2330314383.0,133,13,48.0,75,8.8,46.8,13,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.2'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '14.7'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '67.2'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '13.4'}]","[90, 116, 29, 35, 36, 214, 217]",True,1592138,2021-09-15T00:00:00,2021-09-15T20:00:00,0 : 1,0 : 1,0 : 0,,Giuseppe Meazza,93,1,FirstHalf,1,Pass,1,Successful,9972.0,13.4,67.2,,,,,,,,,,,Giuseppe Meazza,Inter
262,2330314387.0,134,13,52.0,75,23.9,72.6,13,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '16.1'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '56.0'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '34.9'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.5'}]","[90, 116, 29, 35, 37, 215, 217]",True,1592138,2021-09-15T00:00:00,2021-09-15T20:00:00,0 : 1,0 : 1,0 : 0,,Giuseppe Meazza,93,1,FirstHalf,1,Pass,1,Successful,82399.0,34.9,56.0,,,,,,,,,,,Giuseppe Meazza,Inter
263,2330314391.0,135,13,53.0,75,34.9,56.0,13,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '27.5'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '11.6'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '68.7'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.3'}]","[90, 116, 29, 34, 36, 214, 217]",True,1592138,2021-09-15T00:00:00,2021-09-15T20:00:00,0 : 1,0 : 1,0 : 0,,Giuseppe Meazza,93,1,FirstHalf,1,Pass,1,Successful,110373.0,27.5,68.7,,,,,,,,,,,Giuseppe Meazza,Inter
264,2330314413.0,136,13,55.0,75,27.5,68.7,13,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.5'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '14.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '53.4'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '36.7'}]","[90, 116, 29, 35, 37, 215, 217]",True,1592138,2021-09-15T00:00:00,2021-09-15T20:00:00,0 : 1,0 : 1,0 : 0,,Giuseppe Meazza,93,1,FirstHalf,1,Pass,1,Successful,82399.0,36.7,53.4,,,,,,,,,,,Giuseppe Meazza,Inter
265,2330314449.0,137,13,58.0,75,44.4,48.8,13,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '58.8'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.2'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '30.4'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '10.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}]","[90, 118, 116, 29, 35, 37, 215, 217]",True,1592138,2021-09-15T00:00:00,2021-09-15T20:00:00,0 : 1,0 : 1,0 : 0,,Giuseppe Meazza,93,1,FirstHalf,1,Pass,1,Successful,110373.0,58.8,10.0,,,,,,,,,,,Giuseppe Meazza,Inter
266,2330325663.0,11145,14,,75,83.1,15.7,14,[],[60],False,1592138,2021-09-15T00:00:00,2021-09-15T20:00:00,0 : 1,0 : 1,0 : 0,,Giuseppe Meazza,93,1,FirstHalf,10000,OffsideGiven,0,Unsuccessful,23220.0,,,,,,,,,,,,,Giuseppe Meazza,Inter
267,2330314453.0,138,14,4.0,75,72.7,14.1,14,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '24.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '72.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.7'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '7.4'}]","[90, 119, 28, 34, 36, 216, 217]",True,1592138,2021-09-15T00:00:00,2021-09-15T20:00:00,0 : 1,0 : 1,0 : 0,,Giuseppe Meazza,93,1,FirstHalf,1,Pass,0,Unsuccessful,302918.0,72.0,24.9,,,,,,,,,,,Giuseppe Meazza,Inter
268,2330314457.0,152,14,4.0,52,24.8,81.2,14,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[90, 100, 55]",True,1592138,2021-09-15T00:00:00,2021-09-15T20:00:00,0 : 1,0 : 1,0 : 0,,Giuseppe Meazza,93,1,FirstHalf,8,Interception,1,Successful,20874.0,,,,,,,,,,,,,Giuseppe Meazza,Inter
269,2330314461.0,153,14,5.0,52,26.0,81.5,14,[],[92],False,1592138,2021-09-15T00:00:00,2021-09-15T20:00:00,0 : 1,0 : 1,0 : 0,,Giuseppe Meazza,93,1,FirstHalf,49,BallRecovery,1,Successful,20874.0,,,,,,,,,,,,,Giuseppe Meazza,Inter
270,2330314507.0,154,14,8.0,52,45.9,70.3,14,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '91.1'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '67.1'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.6'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '26.4'}]","[90, 119, 28, 35, 36, 216, 217]",True,1592138,2021-09-15T00:00:00,2021-09-15T20:00:00,0 : 1,0 : 1,0 : 0,,Giuseppe Meazza,93,1,FirstHalf,1,Pass,0,Unsuccessful,20874.0,67.1,91.1,,,,,,,,,,,Giuseppe Meazza,Inter
271,2330314521.0,139,14,11.0,75,27.4,7.7,14,"[{'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '155'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '4.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '3.5'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '30.1'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[90, 117, 119, 127, 35, 37, 214, 217]",True,1592138,2021-09-15T00:00:00,2021-09-15T20:00:00,0 : 1,0 : 1,0 : 0,,Giuseppe Meazza,93,1,FirstHalf,1,Pass,0,Unsuccessful,87449.0,30.1,3.5,,,,,,,,,,,Giuseppe Meazza,Inter
272,2330314523.0,155,14,11.0,52,67.5,91.7,14,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}]",[90],True,1592138,2021-09-15T00:00:00,2021-09-15T20:00:00,0 : 1,0 : 1,0 : 0,,Giuseppe Meazza,93,1,FirstHalf,61,BallTouch,1,Successful,337782.0,,,,,,,,,,,,,Giuseppe Meazza,Inter
273,2330314547.0,141,14,15.0,75,27.9,0.0,14,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.7'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '40.7'}, {'type': {'value': 107, 'displayName': 'ThrowIn'}}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '29.4'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '23.6'}]","[90, 211, 34, 36, 214]",True,1592138,2021-09-15T00:00:00,2021-09-15T20:00:00,0 : 1,0 : 1,0 : 0,,Giuseppe Meazza,93,1,FirstHalf,1,Pass,1,Successful,87449.0,23.6,40.7,,,,,,,,,,,Giuseppe Meazza,Inter
274,2330314577.0,142,14,18.0,75,24.1,40.7,14,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '29.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '38.0'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '6.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[90, 116, 29, 35, 37, 214, 217]",True,1592138,2021-09-15T00:00:00,2021-09-15T20:00:00,0 : 1,0 : 1,0 : 0,,Giuseppe Meazza,93,1,FirstHalf,1,Pass,1,Successful,82399.0,29.5,38.0,,,,,,,,,,,Giuseppe Meazza,Inter
275,2330314619.0,143,14,24.0,75,34.8,46.0,14,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '36.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '35.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.9'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '7.1'}]","[90, 116, 29, 35, 37, 215, 217]",True,1592138,2021-09-15T00:00:00,2021-09-15T20:00:00,0 : 1,0 : 1,0 : 0,,Giuseppe Meazza,93,1,FirstHalf,1,Pass,1,Successful,110373.0,36.0,35.7,,,,,,,,,,,Giuseppe Meazza,Inter
276,2330314643.0,144,14,27.0,75,44.4,33.1,14,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '63.3'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '20.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.1'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '26.5'}]","[90, 118, 116, 29, 35, 37, 215, 217]",True,1592138,2021-09-15T00:00:00,2021-09-15T20:00:00,0 : 1,0 : 1,0 : 0,,Giuseppe Meazza,93,1,FirstHalf,1,Pass,1,Successful,87449.0,63.3,26.5,,,,,,,,,,,Giuseppe Meazza,Inter
277,2330314663.0,145,14,30.0,75,69.5,23.1,14,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '15.7'}, {'type': {'value': 7, 'displayName': 'PlayerCaughtOffside'}, 'value': '23220'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '83.1'}]","[90, 216]",True,1592138,2021-09-15T00:00:00,2021-09-15T20:00:00,0 : 1,0 : 1,0 : 0,,Giuseppe Meazza,93,1,FirstHalf,2,OffsidePass,1,Successful,148684.0,83.1,15.7,,,,,,,,,,,Giuseppe Meazza,Inter
278,2330336423.0,452,14,30.0,52,24.1,73.8,14,[],[61],False,1592138,2021-09-15T00:00:00,2021-09-15T20:00:00,0 : 1,0 : 1,0 : 0,,Giuseppe Meazza,93,1,FirstHalf,55,OffsideProvoked,1,Successful,106875.0,,,,,,,,,,,,,Giuseppe Meazza,Inter
279,2330314807.0,158,14,57.0,52,24.6,89.2,14,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '8.5'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '21.2'}, {'type': {'value': 5, 'displayName': 'FreekickTaken'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '77.9'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.3'}]","[90, 116, 29, 131, 34, 37, 214, 217]",True,1592138,2021-09-15T00:00:00,2021-09-15T20:00:00,0 : 1,0 : 1,0 : 0,,Giuseppe Meazza,93,1,FirstHalf,1,Pass,1,Successful,106875.0,21.2,77.9,,,,,,,,,,,Giuseppe Meazza,Inter
280,2330314825.0,159,14,57.0,52,22.4,74.6,14,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '52.1'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '34.1'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '94.8'}]","[90, 119, 127, 35, 36, 215, 217]",True,1592138,2021-09-15T00:00:00,2021-09-15T20:00:00,0 : 1,0 : 1,0 : 0,,Giuseppe Meazza,93,1,FirstHalf,1,Pass,0,Unsuccessful,39722.0,52.1,94.8,,,,,,,,,,,Giuseppe Meazza,Inter
281,2330314843.0,149,14,59.0,75,69.4,9.8,14,[],[92],False,1592138,2021-09-15T00:00:00,2021-09-15T20:00:00,0 : 1,0 : 1,0 : 0,,Giuseppe Meazza,93,1,FirstHalf,49,BallRecovery,1,Successful,302918.0,,,,,,,,,,,,,Giuseppe Meazza,Inter
282,2330314839.0,148,14,59.0,75,45.5,9.7,14,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.3'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '69.7'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '25.4'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '9.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}]","[90, 118, 116, 29, 204, 35, 37, 216, 217]",True,1592138,2021-09-15T00:00:00,2021-09-15T20:00:00,0 : 1,0 : 1,0 : 0,,Giuseppe Meazza,93,1,FirstHalf,1,Pass,1,Successful,302918.0,69.7,9.5,,,,,,,,,,,Giuseppe Meazza,Inter
283,2330314847.0,150,15,1.0,75,72.1,10.4,15,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 13, 'displayName': 'Foul'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '160'}, {'type': {'value': 286, 'displayName': 'Offensive'}}]","[90, 62]",True,1592138,2021-09-15T00:00:00,2021-09-15T20:00:00,0 : 1,0 : 1,0 : 0,,Giuseppe Meazza,93,1,FirstHalf,4,Foul,1,Successful,23220.0,,,,,,,,,,,,,Giuseppe Meazza,Inter
284,2330314849.0,160,15,1.0,52,27.9,89.6,15,"[{'type': {'value': 13, 'displayName': 'Foul'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '150'}, {'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]",[63],False,1592138,2021-09-15T00:00:00,2021-09-15T20:00:00,0 : 1,0 : 1,0 : 0,,Giuseppe Meazza,93,1,FirstHalf,4,Foul,0,Unsuccessful,106875.0,,,,,,,,,,,,,Giuseppe Meazza,Inter
