,id,eventId,minute,teamId,playerId,x,y,expandedMinute,qualifiers,satisfiedEventsTypes,isTouch,matchId,startDate,startTime,score,ftScore,htScore,etScore,venueName,maxMinute,period.value,period.displayName,type.value,type.displayName,outcomeType.value,outcomeType.displayName,second,endX,endY,goalMouthZ,goalMouthY,isGoal,isShot,relatedEventId,relatedPlayerId,blockedX,blockedY,cardType.value,cardType.displayName,venue,opponent
571,2333634055.0,282,34,51,141036.0,52.6,82.8,34,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '347'}, {'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}]","[197, 198]",False,1560145,2021-09-22T00:00:00,2021-09-22T21:00:00,6 : 1,6 : 1,3 : 1,,Santiago Bernabéu,93,1,FirstHalf,44,Aerial,0,Unsuccessful,15.0,,,,,,,,,,,,,Santiago Bernabéu,Real Madrid
572,2333634063.0,348,34,52,106875.0,47.2,21.1,34,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '64.4'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '15.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.1'}, {'type': {'value': 3, 'displayName': 'HeadPass'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '18.4'}]","[90, 118, 116, 29, 138, 35, 37, 215, 217]",True,1560145,2021-09-22T00:00:00,2021-09-22T21:00:00,6 : 1,6 : 1,3 : 1,,Santiago Bernabéu,93,1,FirstHalf,1,Pass,1,Successful,15.0,64.4,15.7,,,,,,,,,,,Santiago Bernabéu,Real Madrid
573,2333634073.0,349,34,52,347862.0,62.6,7.3,34,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[90, 68]",True,1560145,2021-09-22T00:00:00,2021-09-22T21:00:00,6 : 1,6 : 1,3 : 1,,Santiago Bernabéu,93,1,FirstHalf,61,BallTouch,0,Unsuccessful,16.0,,,,,,,,,,,,,Santiago Bernabéu,Real Madrid
574,2333634089.0,284,34,51,422770.0,29.9,90.3,34,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '14.3'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.1'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '92.7'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '43.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[90, 116, 29, 35, 36, 215, 217]",True,1560145,2021-09-22T00:00:00,2021-09-22T21:00:00,6 : 1,6 : 1,3 : 1,,Santiago Bernabéu,93,1,FirstHalf,1,Pass,1,Successful,17.0,43.4,92.7,,,,,,,,,,,Santiago Bernabéu,Real Madrid
575,2333634113.0,285,34,51,141036.0,43.1,95.7,34,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '43.9'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '88.6'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.9'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '4.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[90, 116, 29, 35, 37, 215, 217]",True,1560145,2021-09-22T00:00:00,2021-09-22T21:00:00,6 : 1,6 : 1,3 : 1,,Santiago Bernabéu,93,1,FirstHalf,1,Pass,1,Successful,20.0,43.9,88.6,,,,,,,,,,,Santiago Bernabéu,Real Madrid
576,2333634117.0,286,34,51,381643.0,43.2,90.8,34,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]",[90],True,1560145,2021-09-22T00:00:00,2021-09-22T21:00:00,6 : 1,6 : 1,3 : 1,,Santiago Bernabéu,93,1,FirstHalf,61,BallTouch,1,Successful,22.0,,,,,,,,,,,,,Santiago Bernabéu,Real Madrid
577,2333634159.0,287,34,51,141036.0,42.0,96.6,34,"[{'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 13, 'displayName': 'Foul'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '350'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[90, 62]",True,1560145,2021-09-22T00:00:00,2021-09-22T21:00:00,6 : 1,6 : 1,3 : 1,,Santiago Bernabéu,93,1,FirstHalf,4,Foul,1,Successful,24.0,,,,,,,,,,,,,Santiago Bernabéu,Real Madrid
578,2333634133.0,350,34,52,106875.0,58.0,3.4,34,"[{'type': {'value': 13, 'displayName': 'Foul'}}, {'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '287'}]",[63],False,1560145,2021-09-22T00:00:00,2021-09-22T21:00:00,6 : 1,6 : 1,3 : 1,,Santiago Bernabéu,93,1,FirstHalf,4,Foul,0,Unsuccessful,24.0,,,,,,,,,,,,,Santiago Bernabéu,Real Madrid
579,2333634309.0,288,34,51,422770.0,40.2,96.0,34,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '11.3'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '43.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '79.9'}, {'type': {'value': 5, 'displayName': 'FreekickTaken'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[90, 116, 29, 131, 35, 37, 215, 217]",True,1560145,2021-09-22T00:00:00,2021-09-22T21:00:00,6 : 1,6 : 1,3 : 1,,Santiago Bernabéu,93,1,FirstHalf,1,Pass,1,Successful,41.0,43.0,79.9,,,,,,,,,,,Santiago Bernabéu,Real Madrid
580,2333634325.0,289,34,51,134739.0,43.0,79.9,34,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '89.9'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '6.9'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '42.1'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[90, 116, 29, 34, 36, 215, 217]",True,1560145,2021-09-22T00:00:00,2021-09-22T21:00:00,6 : 1,6 : 1,3 : 1,,Santiago Bernabéu,93,1,FirstHalf,1,Pass,1,Successful,41.0,42.1,89.9,,,,,,,,,,,Santiago Bernabéu,Real Madrid
581,2333634339.0,290,34,51,422770.0,45.8,91.8,34,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '78.1'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.5'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '12.8'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '54.2'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[90, 119, 28, 35, 37, 215, 217]",True,1560145,2021-09-22T00:00:00,2021-09-22T21:00:00,6 : 1,6 : 1,3 : 1,,Santiago Bernabéu,93,1,FirstHalf,1,Pass,0,Unsuccessful,43.0,54.2,78.1,,,,,,,,,,,Santiago Bernabéu,Real Madrid
582,2333634349.0,351,34,52,137467.0,41.0,16.1,34,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]",[90],True,1560145,2021-09-22T00:00:00,2021-09-22T21:00:00,6 : 1,6 : 1,3 : 1,,Santiago Bernabéu,93,1,FirstHalf,61,BallTouch,1,Successful,44.0,,,,,,,,,,,,,Santiago Bernabéu,Real Madrid
583,2333634369.0,352,34,52,14296.0,57.7,35.9,34,[],[92],False,1560145,2021-09-22T00:00:00,2021-09-22T21:00:00,6 : 1,6 : 1,3 : 1,,Santiago Bernabéu,93,1,FirstHalf,49,BallRecovery,1,Successful,46.0,,,,,,,,,,,,,Santiago Bernabéu,Real Madrid
584,2333634387.0,353,34,52,14296.0,59.4,39.7,34,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '54.8'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '11.6'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.1'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '54.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[90, 118, 116, 29, 34, 36, 215, 217]",True,1560145,2021-09-22T00:00:00,2021-09-22T21:00:00,6 : 1,6 : 1,3 : 1,,Santiago Bernabéu,93,1,FirstHalf,1,Pass,1,Successful,47.0,54.2,54.8,,,,,,,,,,,Santiago Bernabéu,Real Madrid
585,2333634403.0,354,34,52,344644.0,54.2,54.8,34,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.8'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '15.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '55.7'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '32.5'}]","[90, 118, 116, 29, 35, 37, 215, 217]",True,1560145,2021-09-22T00:00:00,2021-09-22T21:00:00,6 : 1,6 : 1,3 : 1,,Santiago Bernabéu,93,1,FirstHalf,1,Pass,1,Successful,50.0,55.7,32.5,,,,,,,,,,,Santiago Bernabéu,Real Madrid
586,2333634407.0,355,34,52,369109.0,55.7,32.5,34,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '28.0'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '6.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.8'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '61.0'}]","[90, 118, 116, 29, 35, 37, 215, 217]",True,1560145,2021-09-22T00:00:00,2021-09-22T21:00:00,6 : 1,6 : 1,3 : 1,,Santiago Bernabéu,93,1,FirstHalf,1,Pass,1,Successful,51.0,61.0,28.0,,,,,,,,,,,Santiago Bernabéu,Real Madrid
587,2333634439.0,356,34,52,137467.0,67.8,28.9,34,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '90.6'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '26.2'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.2'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '24.0'}]","[90, 118, 116, 29, 204, 35, 37, 216, 217]",True,1560145,2021-09-22T00:00:00,2021-09-22T21:00:00,6 : 1,6 : 1,3 : 1,,Santiago Bernabéu,93,1,FirstHalf,1,Pass,1,Successful,54.0,90.6,26.2,,,,,,,,,,,Santiago Bernabéu,Real Madrid
588,2333634459.0,357,34,52,337782.0,96.7,29.1,34,"[{'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '59.8'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '20.9'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '97.6'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.5'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[90, 118, 116, 29, 123, 204, 35, 36, 216, 217]",True,1560145,2021-09-22T00:00:00,2021-09-22T21:00:00,6 : 1,6 : 1,3 : 1,,Santiago Bernabéu,93,1,FirstHalf,1,Pass,1,Successful,56.0,97.6,59.8,,,,,,,,,,,Santiago Bernabéu,Real Madrid
589,2333634465.0,358,34,52,14296.0,96.9,57.9,34,"[{'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '294'}]","[196, 198]",False,1560145,2021-09-22T00:00:00,2021-09-22T21:00:00,6 : 1,6 : 1,3 : 1,,Santiago Bernabéu,93,1,FirstHalf,44,Aerial,1,Successful,58.0,,,,,,,,,,,,,Santiago Bernabéu,Real Madrid
590,2333634659.0,294,34,51,381642.0,3.1,42.1,34,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '358'}, {'type': {'value': 285, 'displayName': 'Defensive'}}]","[197, 199]",False,1560145,2021-09-22T00:00:00,2021-09-22T21:00:00,6 : 1,6 : 1,3 : 1,,Santiago Bernabéu,93,1,FirstHalf,44,Aerial,0,Unsuccessful,58.0,,,,,,,,,,,,,Santiago Bernabéu,Real Madrid
591,2333634479.0,359,34,52,14296.0,98.0,59.6,34,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '97.9'}, {'type': {'value': 3, 'displayName': 'HeadPass'}}, {'type': {'value': 210, 'displayName': 'ShotAssist'}, 'value': '15'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '6.6'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.7'}, {'type': {'value': 154, 'displayName': 'IntentionalAssist'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '49.9'}, {'type': {'value': 11112, 'displayName': 'BigChanceCreated'}}, {'type': {'value': 11113, 'displayName': 'KeyPass'}}]","[90, 118, 116, 29, 122, 138, 202, 204, 39, 45, 34, 37, 216, 217]",True,1560145,2021-09-22T00:00:00,2021-09-22T21:00:00,6 : 1,6 : 1,3 : 1,,Santiago Bernabéu,93,1,FirstHalf,1,Pass,1,Successful,58.0,97.9,49.9,,,,,,,,,,,Santiago Bernabéu,Real Madrid
592,2333634481.0,360,34,52,137467.0,98.2,49.7,34,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 154, 'displayName': 'IntentionalAssist'}}, {'type': {'value': 103, 'displayName': 'GoalMouthZ'}, 'value': '9.7'}, {'type': {'value': 55, 'displayName': 'RelatedEventId'}, 'value': '359'}, {'type': {'value': 147, 'displayName': 'BlockedY'}, 'value': '49.8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 16, 'displayName': 'SmallBoxCentre'}}, {'type': {'value': 22, 'displayName': 'RegularPlay'}}, {'type': {'value': 82, 'displayName': 'Blocked'}}, {'type': {'value': 78, 'displayName': 'LowCentre'}}, {'type': {'value': 102, 'displayName': 'GoalMouthY'}, 'value': '50.1'}, {'type': {'value': 72, 'displayName': 'LeftFoot'}}, {'type': {'value': 101, 'displayName': 'SavedOffline'}}, {'type': {'value': 29, 'displayName': 'Assisted'}}, {'type': {'value': 146, 'displayName': 'BlockedX'}, 'value': '99.5'}, {'type': {'value': 100, 'displayName': 'SixYardBlock'}}, {'type': {'value': 214, 'displayName': 'BigChance'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '298'}]","[90, 8, 9, 200, 0, 3, 12]",True,1560145,2021-09-22T00:00:00,2021-09-22T21:00:00,6 : 1,6 : 1,3 : 1,,Santiago Bernabéu,93,1,FirstHalf,15,SavedShot,1,Successful,59.0,,,9.7,50.1,,True,359.0,14296.0,99.5,49.8,,,Santiago Bernabéu,Real Madrid
593,2333635081.0,298,34,51,142387.0,1.6,50.1,34,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '360'}, {'type': {'value': 14, 'displayName': 'LastMan'}}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 94, 'displayName': 'OutfielderBlock'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[90, 95, 57]",True,1560145,2021-09-22T00:00:00,2021-09-22T21:00:00,6 : 1,6 : 1,3 : 1,,Santiago Bernabéu,93,1,FirstHalf,10,Save,1,Successful,59.0,,,,,,,,,,,,,Santiago Bernabéu,Real Madrid
594,2333635285.0,303,34,51,423419.0,4.2,53.4,34,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]",[90],True,1560145,2021-09-22T00:00:00,2021-09-22T21:00:00,6 : 1,6 : 1,3 : 1,,Santiago Bernabéu,93,1,FirstHalf,61,BallTouch,1,Successful,59.0,,,,,,,,,,,,,Santiago Bernabéu,Real Madrid
595,2333634577.0,291,35,51,134739.0,6.4,51.0,35,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '30.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '87.8'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '22.2'}]","[90, 93, 94, 214]",True,1560145,2021-09-22T00:00:00,2021-09-22T21:00:00,6 : 1,6 : 1,3 : 1,,Santiago Bernabéu,93,1,FirstHalf,12,Clearance,1,Successful,1.0,22.2,87.8,,,,,,,,,,,Santiago Bernabéu,Real Madrid
596,2333634565.0,361,35,52,106875.0,86.0,6.7,35,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}]","[90, 68]",True,1560145,2021-09-22T00:00:00,2021-09-22T21:00:00,6 : 1,6 : 1,3 : 1,,Santiago Bernabéu,93,1,FirstHalf,61,BallTouch,0,Unsuccessful,4.0,,,,,,,,,,,,,Santiago Bernabéu,Real Madrid
597,2333634585.0,292,35,51,422770.0,10.1,92.3,35,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '6.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.7'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '100.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '9.4'}]","[90, 93, 94, 214]",True,1560145,2021-09-22T00:00:00,2021-09-22T21:00:00,6 : 1,6 : 1,3 : 1,,Santiago Bernabéu,93,1,FirstHalf,12,Clearance,1,Successful,7.0,9.4,100.0,,,,,,,,,,,Santiago Bernabéu,Real Madrid
598,2333634745.0,363,35,52,106875.0,87.2,0.0,35,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '15.8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '91.7'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.2'}, {'type': {'value': 107, 'displayName': 'ThrowIn'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '12.2'}]","[90, 211, 35, 36, 216]",True,1560145,2021-09-22T00:00:00,2021-09-22T21:00:00,6 : 1,6 : 1,3 : 1,,Santiago Bernabéu,93,1,FirstHalf,1,Pass,0,Unsuccessful,33.0,91.7,15.8,,,,,,,,,,,Santiago Bernabéu,Real Madrid
599,2333634763.0,295,35,51,134739.0,11.6,85.4,35,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 15, 'displayName': 'Head'}}]","[90, 100, 55]",True,1560145,2021-09-22T00:00:00,2021-09-22T21:00:00,6 : 1,6 : 1,3 : 1,,Santiago Bernabéu,93,1,FirstHalf,8,Interception,1,Successful,35.0,,,,,,,,,,,,,Santiago Bernabéu,Real Madrid
600,2333634767.0,364,35,52,347862.0,90.5,7.9,35,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '5.8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '6.7'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '85.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.3'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[90, 118, 116, 29, 204, 34, 37, 216, 217]",True,1560145,2021-09-22T00:00:00,2021-09-22T21:00:00,6 : 1,6 : 1,3 : 1,,Santiago Bernabéu,93,1,FirstHalf,1,Pass,1,Successful,37.0,85.0,6.7,,,,,,,,,,,Santiago Bernabéu,Real Madrid
601,2333634787.0,365,35,52,137467.0,83.4,7.6,35,"[{'type': {'value': 72, 'displayName': 'LeftFoot'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '27.8'}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.2'}, {'type': {'value': 2, 'displayName': 'Cross'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '46.1'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '92.2'}]","[90, 137, 123, 125, 35, 36, 216, 217]",True,1560145,2021-09-22T00:00:00,2021-09-22T21:00:00,6 : 1,6 : 1,3 : 1,,Santiago Bernabéu,93,1,FirstHalf,1,Pass,0,Unsuccessful,39.0,92.2,46.1,,,,,,,,,,,Santiago Bernabéu,Real Madrid
602,2333634855.0,296,35,51,423419.0,8.1,57.0,35,"[{'type': {'value': 15, 'displayName': 'Head'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '30.6'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.6'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '100.0'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '8.3'}]","[90, 93, 94, 56, 214]",True,1560145,2021-09-22T00:00:00,2021-09-22T21:00:00,6 : 1,6 : 1,3 : 1,,Santiago Bernabéu,93,1,FirstHalf,12,Clearance,1,Successful,40.0,8.3,100.0,,,,,,,,,,,Santiago Bernabéu,Real Madrid
603,2333634993.0,367,35,52,137467.0,90.6,0.0,35,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '5.5'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '24.8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 107, 'displayName': 'ThrowIn'}}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '67.4'}]","[90, 211, 34, 36, 216]",True,1560145,2021-09-22T00:00:00,2021-09-22T21:00:00,6 : 1,6 : 1,3 : 1,,Santiago Bernabéu,93,1,FirstHalf,1,Pass,1,Successful,49.0,67.4,5.5,,,,,,,,,,,Santiago Bernabéu,Real Madrid
604,2333635027.0,368,35,52,337879.0,65.3,6.7,35,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.2'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '24.8'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '15.0'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '57.1'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[90, 118, 116, 29, 34, 36, 215, 217]",True,1560145,2021-09-22T00:00:00,2021-09-22T21:00:00,6 : 1,6 : 1,3 : 1,,Santiago Bernabéu,93,1,FirstHalf,1,Pass,1,Successful,52.0,57.1,24.8,,,,,,,,,,,Santiago Bernabéu,Real Madrid
605,2333635059.0,369,35,52,39722.0,51.6,34.1,35,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '18.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.6'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '51.2'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '60.6'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[90, 118, 116, 29, 34, 36, 215, 217]",True,1560145,2021-09-22T00:00:00,2021-09-22T21:00:00,6 : 1,6 : 1,3 : 1,,Santiago Bernabéu,93,1,FirstHalf,1,Pass,1,Successful,55.0,51.2,60.6,,,,,,,,,,,Santiago Bernabéu,Real Madrid
606,2333635115.0,370,35,52,395788.0,47.3,58.4,35,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '51.4'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '20.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.9'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '26.1'}]","[90, 118, 116, 29, 35, 37, 215, 217]",True,1560145,2021-09-22T00:00:00,2021-09-22T21:00:00,6 : 1,6 : 1,3 : 1,,Santiago Bernabéu,93,1,FirstHalf,1,Pass,1,Successful,57.0,51.4,20.5,,,,,,,,,,,Santiago Bernabéu,Real Madrid
607,2333635137.0,371,36,52,337879.0,52.0,25.4,36,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '45.3'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '15.7'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '46.1'}]","[90, 116, 29, 34, 36, 215, 217]",True,1560145,2021-09-22T00:00:00,2021-09-22T21:00:00,6 : 1,6 : 1,3 : 1,,Santiago Bernabéu,93,1,FirstHalf,1,Pass,1,Successful,2.0,45.3,46.1,,,,,,,,,,,Santiago Bernabéu,Real Madrid
608,2333635167.0,372,36,52,39722.0,46.2,48.4,36,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '32.7'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.9'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '28.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '74.5'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[90, 119, 127, 35, 37, 216, 217]",True,1560145,2021-09-22T00:00:00,2021-09-22T21:00:00,6 : 1,6 : 1,3 : 1,,Santiago Bernabéu,93,1,FirstHalf,1,Pass,0,Unsuccessful,5.0,74.5,28.4,,,,,,,,,,,Santiago Bernabéu,Real Madrid
