,id,eventId,minute,second,teamId,x,y,expandedMinute,qualifiers,satisfiedEventsTypes,isTouch,matchId,startDate,startTime,score,ftScore,htScore,etScore,venueName,maxMinute,period.value,period.displayName,type.value,type.displayName,outcomeType.value,outcomeType.displayName,playerId,endX,endY,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,cardType.value,cardType.displayName,isGoal,venue,opponent
914,2332450975.0,539,52,37.0,52,54.1,76.9,58,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '55.4'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '16.2'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '47.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.3'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[90, 116, 29, 34, 37, 215, 217]",True,1560167,2021-09-19T00:00:00,2021-09-19T20:00:00,1 : 2,1 : 2,0 : 0,,Mestalla,95,2,SecondHalf,1,Pass,1,Successful,106875.0,47.4,55.4,,,,,,,,,,,Mestalla,Valencia
915,2332451001.0,540,52,40.0,52,51.6,48.7,58,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '55.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.9'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '19.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '20.3'}]","[90, 118, 116, 29, 35, 37, 215, 217]",True,1560167,2021-09-19T00:00:00,2021-09-19T20:00:00,1 : 2,1 : 2,0 : 0,,Mestalla,95,2,SecondHalf,1,Pass,1,Successful,39722.0,55.3,19.4,,,,,,,,,,,Mestalla,Valencia
916,2332451025.0,541,52,43.0,52,60.4,15.8,58,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '4.7'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '65.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.3'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '9.3'}]","[90, 118, 116, 29, 35, 37, 215, 217]",True,1560167,2021-09-19T00:00:00,2021-09-19T20:00:00,1 : 2,1 : 2,0 : 0,,Mestalla,95,2,SecondHalf,1,Pass,1,Successful,344644.0,65.5,4.7,,,,,,,,,,,Mestalla,Valencia
917,2332451045.0,542,52,45.0,52,62.6,11.4,58,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '50.5'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '28.6'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.4'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '17.3'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[90, 118, 116, 29, 34, 36, 215, 217]",True,1560167,2021-09-19T00:00:00,2021-09-19T20:00:00,1 : 2,1 : 2,0 : 0,,Mestalla,95,2,SecondHalf,1,Pass,1,Successful,144511.0,50.5,28.6,,,,,,,,,,,Mestalla,Valencia
918,2332451097.0,543,52,47.0,52,48.9,29.1,58,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '46.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.8'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '10.2'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '43.6'}]","[90, 116, 29, 34, 36, 215, 217]",True,1560167,2021-09-19T00:00:00,2021-09-19T20:00:00,1 : 2,1 : 2,0 : 0,,Mestalla,95,2,SecondHalf,1,Pass,1,Successful,337879.0,46.3,43.6,,,,,,,,,,,Mestalla,Valencia
919,2332451103.0,544,52,51.0,52,63.7,43.3,58,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.2'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '7.8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '66.5'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '53.9'}]","[90, 118, 116, 29, 35, 36, 215, 217]",True,1560167,2021-09-19T00:00:00,2021-09-19T20:00:00,1 : 2,1 : 2,0 : 0,,Mestalla,95,2,SecondHalf,1,Pass,1,Successful,39722.0,66.5,53.9,,,,,,,,,,,Mestalla,Valencia
920,2332451113.0,545,52,52.0,52,66.5,53.9,58,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '47.8'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '9.8'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '75.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.8'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[90, 119, 28, 35, 37, 216, 217]",True,1560167,2021-09-19T00:00:00,2021-09-19T20:00:00,1 : 2,1 : 2,0 : 0,,Mestalla,95,2,SecondHalf,1,Pass,0,Unsuccessful,20874.0,75.0,47.8,,,,,,,,,,,Mestalla,Valencia
921,2332451117.0,457,52,53.0,55,26.8,51.2,58,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[90, 100, 55]",True,1560167,2021-09-19T00:00:00,2021-09-19T20:00:00,1 : 2,1 : 2,0 : 0,,Mestalla,95,2,SecondHalf,8,Interception,1,Successful,76810.0,,,,,,,,,,,,,Mestalla,Valencia
922,2332451141.0,546,52,55.0,52,71.0,47.0,58,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[90, 68]",True,1560167,2021-09-19T00:00:00,2021-09-19T20:00:00,1 : 2,1 : 2,0 : 0,,Mestalla,95,2,SecondHalf,61,BallTouch,0,Unsuccessful,33404.0,,,,,,,,,,,,,Mestalla,Valencia
923,2332451143.0,458,52,56.0,55,30.3,51.9,58,[],[92],False,1560167,2021-09-19T00:00:00,2021-09-19T20:00:00,1 : 2,1 : 2,0 : 0,,Mestalla,95,2,SecondHalf,49,BallRecovery,1,Successful,392686.0,,,,,,,,,,,,,Mestalla,Valencia
924,2332451207.0,460,52,57.0,55,33.5,47.0,58,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '55.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.4'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '5.0'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '36.6'}]","[90, 118, 116, 126, 35, 37, 215, 217]",True,1560167,2021-09-19T00:00:00,2021-09-19T20:00:00,1 : 2,1 : 2,0 : 0,,Mestalla,95,2,SecondHalf,1,Pass,1,Successful,392686.0,55.3,5.0,,,,,,,,,,,Mestalla,Valencia
925,2332451221.0,461,53,5.0,55,76.2,28.8,59,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '547'}, {'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[90, 53]",True,1560167,2021-09-19T00:00:00,2021-09-19T20:00:00,1 : 2,1 : 2,0 : 0,,Mestalla,95,2,SecondHalf,3,TakeOn,1,Successful,400357.0,,,,,,,,,,,,,Mestalla,Valencia
926,2332451211.0,547,53,5.0,52,23.8,71.2,59,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '461'}]",[54],False,1560167,2021-09-19T00:00:00,2021-09-19T20:00:00,1 : 2,1 : 2,0 : 0,,Mestalla,95,2,SecondHalf,45,Challenge,0,Unsuccessful,106875.0,,,,,,,,,,,,,Mestalla,Valencia
927,2332451229.0,462,53,7.0,55,80.9,47.3,59,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '548'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[90, 52]",True,1560167,2021-09-19T00:00:00,2021-09-19T20:00:00,1 : 2,1 : 2,0 : 0,,Mestalla,95,2,SecondHalf,3,TakeOn,0,Unsuccessful,400357.0,,,,,,,,,,,,,Mestalla,Valencia
928,2332451231.0,548,53,7.0,52,19.1,52.7,59,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '462'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[90, 142]",True,1560167,2021-09-19T00:00:00,2021-09-19T20:00:00,1 : 2,1 : 2,0 : 0,,Mestalla,95,2,SecondHalf,7,Tackle,1,Successful,39722.0,,,,,,,,,,,,,Mestalla,Valencia
929,2332451233.0,549,53,7.0,52,18.4,52.5,59,[],[92],False,1560167,2021-09-19T00:00:00,2021-09-19T20:00:00,1 : 2,1 : 2,0 : 0,,Mestalla,95,2,SecondHalf,49,BallRecovery,1,Successful,88526.0,,,,,,,,,,,,,Mestalla,Valencia
930,2332451237.0,550,53,9.0,52,18.4,50.3,59,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.4'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '24.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '54.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '6.4'}]","[90, 117, 119, 28, 35, 36, 214, 217]",True,1560167,2021-09-19T00:00:00,2021-09-19T20:00:00,1 : 2,1 : 2,0 : 0,,Mestalla,95,2,SecondHalf,1,Pass,0,Unsuccessful,88526.0,24.0,54.0,,,,,,,,,,,Mestalla,Valencia
931,2332451243.0,463,53,9.0,55,78.4,42.4,59,[],[92],False,1560167,2021-09-19T00:00:00,2021-09-19T20:00:00,1 : 2,1 : 2,0 : 0,,Mestalla,95,2,SecondHalf,49,BallRecovery,1,Successful,354526.0,,,,,,,,,,,,,Mestalla,Valencia
932,2332451259.0,464,53,10.0,55,79.7,41.2,59,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '33.6'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '87.5'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '9.7'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.7'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[90, 118, 116, 29, 204, 35, 37, 216, 217]",True,1560167,2021-09-19T00:00:00,2021-09-19T20:00:00,1 : 2,1 : 2,0 : 0,,Mestalla,95,2,SecondHalf,1,Pass,1,Successful,354526.0,87.5,33.6,,,,,,,,,,,Mestalla,Valencia
933,2332451275.0,465,53,13.0,55,93.0,33.8,59,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '551'}]","[90, 53]",True,1560167,2021-09-19T00:00:00,2021-09-19T20:00:00,1 : 2,1 : 2,0 : 0,,Mestalla,95,2,SecondHalf,3,TakeOn,1,Successful,247995.0,,,,,,,,,,,,,Mestalla,Valencia
934,2332451263.0,551,53,13.0,52,7.0,66.2,59,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '465'}, {'type': {'value': 285, 'displayName': 'Defensive'}}]",[54],False,1560167,2021-09-19T00:00:00,2021-09-19T20:00:00,1 : 2,1 : 2,0 : 0,,Mestalla,95,2,SecondHalf,45,Challenge,0,Unsuccessful,337879.0,,,,,,,,,,,,,Mestalla,Valencia
935,2332451291.0,466,53,13.0,55,92.6,37.3,59,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '41.9'}, {'type': {'value': 154, 'displayName': 'IntentionalAssist'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.4'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 210, 'displayName': 'ShotAssist'}, 'value': '15'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '4.6'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '89.4'}, {'type': {'value': 11113, 'displayName': 'KeyPass'}}]","[90, 118, 116, 29, 122, 204, 39, 45, 34, 36, 216, 217]",True,1560167,2021-09-19T00:00:00,2021-09-19T20:00:00,1 : 2,1 : 2,0 : 0,,Mestalla,95,2,SecondHalf,1,Pass,1,Successful,247995.0,89.4,41.9,,,,,,,,,,,Mestalla,Valencia
936,2332451293.0,467,53,14.0,55,91.6,45.4,59,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 147, 'displayName': 'BlockedY'}, 'value': '47.7'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '553'}, {'type': {'value': 72, 'displayName': 'LeftFoot'}}, {'type': {'value': 102, 'displayName': 'GoalMouthY'}, 'value': '48.0'}, {'type': {'value': 154, 'displayName': 'IntentionalAssist'}}, {'type': {'value': 103, 'displayName': 'GoalMouthZ'}, 'value': '5.7'}, {'type': {'value': 80, 'displayName': 'LowRight'}}, {'type': {'value': 146, 'displayName': 'BlockedX'}, 'value': '98.4'}, {'type': {'value': 29, 'displayName': 'Assisted'}}, {'type': {'value': 55, 'displayName': 'RelatedEventId'}, 'value': '466'}, {'type': {'value': 17, 'displayName': 'BoxCentre'}}, {'type': {'value': 22, 'displayName': 'RegularPlay'}}]","[90, 8, 9, 1, 3, 12]",True,1560167,2021-09-19T00:00:00,2021-09-19T20:00:00,1 : 2,1 : 2,0 : 0,,Mestalla,95,2,SecondHalf,15,SavedShot,1,Successful,354526.0,,,98.4,47.7,5.7,48.0,True,466.0,247995.0,,,,Mestalla,Valencia
937,2332451309.0,553,53,15.0,52,3.1,50.7,59,"[{'type': {'value': 182, 'displayName': 'Hands'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 177, 'displayName': 'Collected'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '467'}, {'type': {'value': 11115, 'displayName': 'KeeperSaveInTheBox'}}]","[90, 109, 112, 111, 76, 78, 80]",True,1560167,2021-09-19T00:00:00,2021-09-19T20:00:00,1 : 2,1 : 2,0 : 0,,Mestalla,95,2,SecondHalf,10,Save,1,Successful,73798.0,,,,,,,,,,,,,Mestalla,Valencia
938,2332451305.0,552,53,15.0,52,3.1,50.7,59,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}]",[92],False,1560167,2021-09-19T00:00:00,2021-09-19T20:00:00,1 : 2,1 : 2,0 : 0,,Mestalla,95,2,SecondHalf,52,KeeperPickup,1,Successful,73798.0,,,,,,,,,,,,,Mestalla,Valencia
939,2332451329.0,554,53,16.0,52,4.4,54.5,59,"[{'type': {'value': 123, 'displayName': 'KeeperThrow'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '78.7'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '28.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.6'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '30.1'}]","[90, 35, 36, 214, 217]",True,1560167,2021-09-19T00:00:00,2021-09-19T20:00:00,1 : 2,1 : 2,0 : 0,,Mestalla,95,2,SecondHalf,1,Pass,1,Successful,73798.0,28.4,78.7,,,,,,,,,,,Mestalla,Valencia
940,2332451351.0,555,53,18.0,52,27.4,78.9,59,"[{'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '468'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 13, 'displayName': 'Foul'}}]","[90, 62]",True,1560167,2021-09-19T00:00:00,2021-09-19T20:00:00,1 : 2,1 : 2,0 : 0,,Mestalla,95,2,SecondHalf,4,Foul,1,Successful,337782.0,,,,,,,,,,,,,Mestalla,Valencia
941,2332451395.0,468,53,18.0,55,72.6,21.1,59,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '555'}, {'type': {'value': 13, 'displayName': 'Foul'}}, {'type': {'value': 286, 'displayName': 'Offensive'}}]",[63],False,1560167,2021-09-19T00:00:00,2021-09-19T20:00:00,1 : 2,1 : 2,0 : 0,,Mestalla,95,2,SecondHalf,4,Foul,0,Unsuccessful,101084.0,,,,,,,,,,,,,Mestalla,Valencia
942,2332451583.0,556,53,44.0,52,26.5,75.9,59,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '11.9'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '59.1'}, {'type': {'value': 5, 'displayName': 'FreekickTaken'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.0'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '29.7'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[90, 116, 29, 131, 35, 37, 214, 217]",True,1560167,2021-09-19T00:00:00,2021-09-19T20:00:00,1 : 2,1 : 2,0 : 0,,Mestalla,95,2,SecondHalf,1,Pass,1,Successful,106875.0,29.7,59.1,,,,,,,,,,,Mestalla,Valencia
943,2332451589.0,557,53,44.0,52,29.7,58.7,59,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '15.4'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.4'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '15.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '51.9'}]","[90, 116, 29, 34, 37, 214, 217]",True,1560167,2021-09-19T00:00:00,2021-09-19T20:00:00,1 : 2,1 : 2,0 : 0,,Mestalla,95,2,SecondHalf,1,Pass,1,Successful,39722.0,15.4,51.9,,,,,,,,,,,Mestalla,Valencia
944,2332451613.0,558,53,46.0,52,15.5,51.5,59,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '26.0'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '23.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '15.0'}]","[90, 116, 29, 35, 37, 214, 217]",True,1560167,2021-09-19T00:00:00,2021-09-19T20:00:00,1 : 2,1 : 2,0 : 0,,Mestalla,95,2,SecondHalf,1,Pass,1,Successful,73798.0,23.0,15.0,,,,,,,,,,,Mestalla,Valencia
945,2332451651.0,559,53,51.0,52,28.6,6.4,59,"[{'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '469'}, {'type': {'value': 13, 'displayName': 'Foul'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[90, 62]",True,1560167,2021-09-19T00:00:00,2021-09-19T20:00:00,1 : 2,1 : 2,0 : 0,,Mestalla,95,2,SecondHalf,4,Foul,1,Successful,337879.0,,,,,,,,,,,,,Mestalla,Valencia
946,2332451663.0,469,53,51.0,55,71.4,93.6,59,"[{'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 13, 'displayName': 'Foul'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '559'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]",[63],False,1560167,2021-09-19T00:00:00,2021-09-19T20:00:00,1 : 2,1 : 2,0 : 0,,Mestalla,95,2,SecondHalf,4,Foul,0,Unsuccessful,344119.0,,,,,,,,,,,,,Mestalla,Valencia
947,2332451763.0,560,54,4.0,52,33.0,9.5,60,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 5, 'displayName': 'FreekickTaken'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '26.9'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '13.7'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.7'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '7.0'}]","[90, 116, 29, 131, 34, 36, 214, 217]",True,1560167,2021-09-19T00:00:00,2021-09-19T20:00:00,1 : 2,1 : 2,0 : 0,,Mestalla,95,2,SecondHalf,1,Pass,1,Successful,144511.0,26.9,13.7,,,,,,,,,,,Mestalla,Valencia
948,2332451799.0,561,54,7.0,52,31.0,32.4,60,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '29.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '74.2'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '25.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.8'}]","[90, 116, 29, 34, 36, 214, 217]",True,1560167,2021-09-19T00:00:00,2021-09-19T20:00:00,1 : 2,1 : 2,0 : 0,,Mestalla,95,2,SecondHalf,1,Pass,1,Successful,337879.0,25.5,74.2,,,,,,,,,,,Mestalla,Valencia
949,2332451835.0,562,54,11.0,52,29.2,78.7,60,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '96.0'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '20.3'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.6'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '45.0'}]","[90, 116, 29, 35, 36, 215, 217]",True,1560167,2021-09-19T00:00:00,2021-09-19T20:00:00,1 : 2,1 : 2,0 : 0,,Mestalla,95,2,SecondHalf,1,Pass,1,Successful,106875.0,45.0,96.0,,,,,,,,,,,Mestalla,Valencia
950,2332451855.0,563,54,15.0,52,44.9,93.8,60,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '11.8'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '91.8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '33.7'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.3'}]","[90, 116, 29, 34, 37, 215, 217]",True,1560167,2021-09-19T00:00:00,2021-09-19T20:00:00,1 : 2,1 : 2,0 : 0,,Mestalla,95,2,SecondHalf,1,Pass,1,Successful,337782.0,33.7,91.8,,,,,,,,,,,Mestalla,Valencia
951,2332451871.0,564,54,18.0,52,33.7,91.8,60,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '96.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '19.2'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '51.7'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.2'}]","[90, 119, 28, 35, 36, 215, 217]",True,1560167,2021-09-19T00:00:00,2021-09-19T20:00:00,1 : 2,1 : 2,0 : 0,,Mestalla,95,2,SecondHalf,1,Pass,0,Unsuccessful,106875.0,51.7,96.5,,,,,,,,,,,Mestalla,Valencia
952,2332451909.0,470,54,19.0,55,48.6,2.3,60,"[{'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '565'}, {'type': {'value': 13, 'displayName': 'Foul'}}]","[90, 62]",True,1560167,2021-09-19T00:00:00,2021-09-19T20:00:00,1 : 2,1 : 2,0 : 0,,Mestalla,95,2,SecondHalf,4,Foul,1,Successful,101084.0,,,,,,,,,,,,,Mestalla,Valencia
953,2332451891.0,565,54,19.0,52,51.4,97.7,60,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '470'}, {'type': {'value': 13, 'displayName': 'Foul'}}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 285, 'displayName': 'Defensive'}}]",[63],False,1560167,2021-09-19T00:00:00,2021-09-19T20:00:00,1 : 2,1 : 2,0 : 0,,Mestalla,95,2,SecondHalf,4,Foul,0,Unsuccessful,337782.0,,,,,,,,,,,,,Mestalla,Valencia
954,2332452103.0,471,54,44.0,55,47.2,3.2,60,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '28.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.6'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '23.6'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '21.2'}, {'type': {'value': 5, 'displayName': 'FreekickTaken'}}]","[90, 116, 29, 131, 34, 36, 214, 217]",True,1560167,2021-09-19T00:00:00,2021-09-19T20:00:00,1 : 2,1 : 2,0 : 0,,Mestalla,95,2,SecondHalf,1,Pass,1,Successful,101084.0,28.0,21.2,,,,,,,,,,,Mestalla,Valencia
