,id,eventId,minute,second,teamId,x,y,expandedMinute,qualifiers,satisfiedEventsTypes,isTouch,matchId,startDate,startTime,score,ftScore,htScore,etScore,venueName,maxMinute,period.value,period.displayName,type.value,type.displayName,outcomeType.value,outcomeType.displayName,playerId,endX,endY,relatedEventId,relatedPlayerId,goalMouthZ,goalMouthY,isShot,cardType.value,cardType.displayName,blockedX,blockedY,isGoal,venue,opponent
470,2369323573.0,237,25,17.0,67,6.7,95.6,25,[],[93],False,1559856,2021-12-21T00:00:00,2021-12-21T20:30:00,1 : 1,1 : 1,1 : 1,,Ramón Sánchez-Pizjuán,96,1,FirstHalf,49,BallRecovery,1,Successful,106530.0,,,,,,,,,,,,,Ramón Sánchez-Pizjuán,Sevilla
471,2369323599.0,238,25,19.0,67,7.2,94.4,25,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '25.7'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '66.3'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '23.5'}]","[91, 117, 30, 36, 38, 215, 218]",True,1559856,2021-12-21T00:00:00,2021-12-21T20:30:00,1 : 1,1 : 1,1 : 1,,Ramón Sánchez-Pizjuán,96,1,FirstHalf,1,Pass,1,Successful,106530.0,23.5,66.3,,,,,,,,,,,Ramón Sánchez-Pizjuán,Sevilla
472,2369323627.0,239,25,21.0,67,23.5,66.3,25,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '25.9'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '34.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '10.4'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[91, 117, 30, 35, 38, 215, 218]",True,1559856,2021-12-21T00:00:00,2021-12-21T20:30:00,1 : 1,1 : 1,1 : 1,,Ramón Sánchez-Pizjuán,96,1,FirstHalf,1,Pass,1,Successful,238941.0,10.4,34.0,,,,,,,,,,,Ramón Sánchez-Pizjuán,Sevilla
473,2369323673.0,240,25,25.0,67,10.5,33.7,25,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '33.4'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '5.3'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '36.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.7'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 1, 'displayName': 'Longball'}}]","[91, 117, 127, 36, 38, 216, 218]",True,1559856,2021-12-21T00:00:00,2021-12-21T20:30:00,1 : 1,1 : 1,1 : 1,,Ramón Sánchez-Pizjuán,96,1,FirstHalf,1,Pass,1,Successful,31958.0,36.4,5.3,,,,,,,,,,,Ramón Sánchez-Pizjuán,Sevilla
474,2369323715.0,241,25,29.0,67,36.3,5.3,25,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '60.3'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '5.8'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '25.2'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.0'}]","[91, 119, 117, 30, 36, 37, 216, 218]",True,1559856,2021-12-21T00:00:00,2021-12-21T20:30:00,1 : 1,1 : 1,1 : 1,,Ramón Sánchez-Pizjuán,96,1,FirstHalf,1,Pass,1,Successful,301019.0,60.3,5.8,,,,,,,,,,,Ramón Sánchez-Pizjuán,Sevilla
475,2369323717.0,242,25,35.0,67,65.4,4.8,25,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '272'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 286, 'displayName': 'Offensive'}}]","[91, 70]",True,1559856,2021-12-21T00:00:00,2021-12-21T20:30:00,1 : 1,1 : 1,1 : 1,,Ramón Sánchez-Pizjuán,96,1,FirstHalf,50,Dispossessed,1,Successful,115587.0,,,,,,,,,,,,,Ramón Sánchez-Pizjuán,Sevilla
476,2369323725.0,272,25,35.0,65,34.6,95.2,25,"[{'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '242'}]","[91, 143]",True,1559856,2021-12-21T00:00:00,2021-12-21T20:30:00,1 : 1,1 : 1,1 : 1,,Ramón Sánchez-Pizjuán,96,1,FirstHalf,7,Tackle,1,Successful,427283.0,,,,,,,,,,,,,Ramón Sánchez-Pizjuán,Sevilla
477,2369323727.0,273,25,37.0,65,25.6,96.2,25,[],[93],False,1559856,2021-12-21T00:00:00,2021-12-21T20:30:00,1 : 1,1 : 1,1 : 1,,Ramón Sánchez-Pizjuán,96,1,FirstHalf,49,BallRecovery,1,Successful,44288.0,,,,,,,,,,,,,Ramón Sánchez-Pizjuán,Sevilla
478,2369323745.0,274,25,37.0,65,25.0,96.0,25,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '77.3'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '12.5'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '18.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.9'}]","[91, 117, 30, 35, 38, 215, 218]",True,1559856,2021-12-21T00:00:00,2021-12-21T20:30:00,1 : 1,1 : 1,1 : 1,,Ramón Sánchez-Pizjuán,96,1,FirstHalf,1,Pass,1,Successful,44288.0,12.5,77.3,,,,,,,,,,,Ramón Sánchez-Pizjuán,Sevilla
479,2369323759.0,275,25,39.0,65,12.0,79.7,25,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '100.0'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '20.2'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '17.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.1'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 118, 120, 29, 36, 37, 215, 218]",True,1559856,2021-12-21T00:00:00,2021-12-21T20:30:00,1 : 1,1 : 1,1 : 1,,Ramón Sánchez-Pizjuán,96,1,FirstHalf,1,Pass,0,Unsuccessful,368091.0,20.2,100.0,,,,,,,,,,,Ramón Sánchez-Pizjuán,Sevilla
480,2369323889.0,244,25,53.0,67,74.7,0.0,25,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 107, 'displayName': 'ThrowIn'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '84.4'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '12.6'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '8.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.6'}]","[91, 212, 36, 37, 217]",True,1559856,2021-12-21T00:00:00,2021-12-21T20:30:00,1 : 1,1 : 1,1 : 1,,Ramón Sánchez-Pizjuán,96,1,FirstHalf,1,Pass,0,Unsuccessful,301019.0,84.4,8.9,,,,,,,,,,,Ramón Sánchez-Pizjuán,Sevilla
481,2369323893.0,277,25,54.0,65,14.4,96.3,25,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 101, 56]",True,1559856,2021-12-21T00:00:00,2021-12-21T20:30:00,1 : 1,1 : 1,1 : 1,,Ramón Sánchez-Pizjuán,96,1,FirstHalf,8,Interception,1,Successful,427283.0,,,,,,,,,,,,,Ramón Sánchez-Pizjuán,Sevilla
482,2369323927.0,245,25,56.0,67,75.2,5.8,25,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[91, 69]",True,1559856,2021-12-21T00:00:00,2021-12-21T20:30:00,1 : 1,1 : 1,1 : 1,,Ramón Sánchez-Pizjuán,96,1,FirstHalf,61,BallTouch,0,Unsuccessful,301019.0,,,,,,,,,,,,,Ramón Sánchez-Pizjuán,Sevilla
483,2369324153.0,279,26,16.0,65,20.1,100.0,26,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '96.3'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '12.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.0'}, {'type': {'value': 107, 'displayName': 'ThrowIn'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '31.3'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 212, 36, 38, 215]",True,1559856,2021-12-21T00:00:00,2021-12-21T20:30:00,1 : 1,1 : 1,1 : 1,,Ramón Sánchez-Pizjuán,96,1,FirstHalf,1,Pass,1,Successful,44288.0,31.3,96.3,,,,,,,,,,,Ramón Sánchez-Pizjuán,Sevilla
484,2369324163.0,280,26,18.0,65,34.4,96.6,26,"[{'type': {'value': 13, 'displayName': 'Foul'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '247'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 286, 'displayName': 'Offensive'}}]","[91, 63]",True,1559856,2021-12-21T00:00:00,2021-12-21T20:30:00,1 : 1,1 : 1,1 : 1,,Ramón Sánchez-Pizjuán,96,1,FirstHalf,4,Foul,1,Successful,396158.0,,,,,,,,,,,,,Ramón Sánchez-Pizjuán,Sevilla
485,2369324135.0,247,26,18.0,67,65.6,3.4,26,"[{'type': {'value': 13, 'displayName': 'Foul'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '280'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]",[64],False,1559856,2021-12-21T00:00:00,2021-12-21T20:30:00,1 : 1,1 : 1,1 : 1,,Ramón Sánchez-Pizjuán,96,1,FirstHalf,4,Foul,0,Unsuccessful,31958.0,,,,,,,,,,,,,Ramón Sánchez-Pizjuán,Sevilla
486,2369324335.0,281,26,42.0,65,34.8,98.0,26,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.3'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '15.3'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '93.5'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '20.5'}, {'type': {'value': 5, 'displayName': 'FreekickTaken'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 117, 30, 132, 35, 38, 215, 218]",True,1559856,2021-12-21T00:00:00,2021-12-21T20:30:00,1 : 1,1 : 1,1 : 1,,Ramón Sánchez-Pizjuán,96,1,FirstHalf,1,Pass,1,Successful,44288.0,20.5,93.5,,,,,,,,,,,Ramón Sánchez-Pizjuán,Sevilla
487,2369324367.0,282,26,44.0,65,19.1,93.9,26,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.3'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '52.8'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '5.9'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '31.2'}]","[91, 117, 30, 35, 38, 215, 218]",True,1559856,2021-12-21T00:00:00,2021-12-21T20:30:00,1 : 1,1 : 1,1 : 1,,Ramón Sánchez-Pizjuán,96,1,FirstHalf,1,Pass,1,Successful,368091.0,5.9,52.8,,,,,,,,,,,Ramón Sánchez-Pizjuán,Sevilla
488,2369324385.0,283,26,48.0,65,8.1,49.4,26,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.8'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '9.5'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '30.1'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '13.2'}]","[91, 117, 30, 36, 38, 215, 218]",True,1559856,2021-12-21T00:00:00,2021-12-21T20:30:00,1 : 1,1 : 1,1 : 1,,Ramón Sánchez-Pizjuán,96,1,FirstHalf,1,Pass,1,Successful,80774.0,9.5,30.1,,,,,,,,,,,Ramón Sánchez-Pizjuán,Sevilla
489,2369324391.0,284,26,50.0,65,9.9,28.6,26,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.9'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '2.6'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '18.1'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '13.6'}]","[91, 117, 30, 36, 38, 215, 218]",True,1559856,2021-12-21T00:00:00,2021-12-21T20:30:00,1 : 1,1 : 1,1 : 1,,Ramón Sánchez-Pizjuán,96,1,FirstHalf,1,Pass,1,Successful,12712.0,13.6,2.6,,,,,,,,,,,Ramón Sánchez-Pizjuán,Sevilla
490,2369324401.0,285,26,53.0,65,14.4,2.9,26,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '17.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '19.2'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '11.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.1'}]","[91, 117, 30, 36, 37, 215, 218]",True,1559856,2021-12-21T00:00:00,2021-12-21T20:30:00,1 : 1,1 : 1,1 : 1,,Ramón Sánchez-Pizjuán,96,1,FirstHalf,1,Pass,1,Successful,384711.0,19.2,17.7,,,,,,,,,,,Ramón Sánchez-Pizjuán,Sevilla
491,2369324413.0,286,26,54.0,65,19.9,17.3,26,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '7.0'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '9.1'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '25.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.4'}]","[91, 118, 120, 29, 36, 38, 215, 218]",True,1559856,2021-12-21T00:00:00,2021-12-21T20:30:00,1 : 1,1 : 1,1 : 1,,Ramón Sánchez-Pizjuán,96,1,FirstHalf,1,Pass,0,Unsuccessful,279423.0,25.5,7.0,,,,,,,,,,,Ramón Sánchez-Pizjuán,Sevilla
492,2369324411.0,248,26,56.0,67,66.4,97.5,26,[],[93],False,1559856,2021-12-21T00:00:00,2021-12-21T20:30:00,1 : 1,1 : 1,1 : 1,,Ramón Sánchez-Pizjuán,96,1,FirstHalf,49,BallRecovery,1,Successful,106530.0,,,,,,,,,,,,,Ramón Sánchez-Pizjuán,Sevilla
493,2369324427.0,249,26,56.0,67,66.4,97.5,26,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '58.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.1'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '78.8'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '15.2'}]","[91, 119, 117, 30, 35, 38, 216, 218]",True,1559856,2021-12-21T00:00:00,2021-12-21T20:30:00,1 : 1,1 : 1,1 : 1,,Ramón Sánchez-Pizjuán,96,1,FirstHalf,1,Pass,1,Successful,106530.0,58.4,78.8,,,,,,,,,,,Ramón Sánchez-Pizjuán,Sevilla
494,2369324447.0,250,26,57.0,67,59.1,78.7,26,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.1'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '8.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '76.0'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '66.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[91, 119, 117, 30, 36, 38, 216, 218]",True,1559856,2021-12-21T00:00:00,2021-12-21T20:30:00,1 : 1,1 : 1,1 : 1,,Ramón Sánchez-Pizjuán,96,1,FirstHalf,1,Pass,1,Successful,238941.0,66.5,76.0,,,,,,,,,,,Ramón Sánchez-Pizjuán,Sevilla
495,2369324449.0,251,26,59.0,67,66.3,75.9,26,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]",[91],True,1559856,2021-12-21T00:00:00,2021-12-21T20:30:00,1 : 1,1 : 1,1 : 1,,Ramón Sánchez-Pizjuán,96,1,FirstHalf,61,BallTouch,1,Successful,22732.0,,,,,,,,,,,,,Ramón Sánchez-Pizjuán,Sevilla
496,2369324469.0,252,27,2.0,67,67.2,86.6,27,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}]","[91, 69]",True,1559856,2021-12-21T00:00:00,2021-12-21T20:30:00,1 : 1,1 : 1,1 : 1,,Ramón Sánchez-Pizjuán,96,1,FirstHalf,61,BallTouch,0,Unsuccessful,106530.0,,,,,,,,,,,,,Ramón Sánchez-Pizjuán,Sevilla
497,2369324481.0,287,27,3.0,65,29.8,8.5,27,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '31.9'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '10.7'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.4'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '23.9'}]","[91, 117, 30, 36, 37, 215, 218]",True,1559856,2021-12-21T00:00:00,2021-12-21T20:30:00,1 : 1,1 : 1,1 : 1,,Ramón Sánchez-Pizjuán,96,1,FirstHalf,1,Pass,1,Successful,279423.0,31.9,23.9,,,,,,,,,,,Ramón Sánchez-Pizjuán,Sevilla
498,2369324483.0,288,27,3.0,65,32.4,24.3,27,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]",[91],True,1559856,2021-12-21T00:00:00,2021-12-21T20:30:00,1 : 1,1 : 1,1 : 1,,Ramón Sánchez-Pizjuán,96,1,FirstHalf,61,BallTouch,1,Successful,422937.0,,,,,,,,,,,,,Ramón Sánchez-Pizjuán,Sevilla
499,2369324485.0,253,27,6.0,67,63.8,72.6,27,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '61.5'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '2.8'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '74.8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.6'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[91, 119, 117, 30, 35, 37, 216, 218]",True,1559856,2021-12-21T00:00:00,2021-12-21T20:30:00,1 : 1,1 : 1,1 : 1,,Ramón Sánchez-Pizjuán,96,1,FirstHalf,1,Pass,1,Successful,22732.0,61.5,74.8,,,,,,,,,,,Ramón Sánchez-Pizjuán,Sevilla
500,2369324499.0,254,27,8.0,67,63.9,72.1,27,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '53.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '79.6'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '12.1'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.7'}]","[91, 119, 117, 30, 35, 37, 216, 218]",True,1559856,2021-12-21T00:00:00,2021-12-21T20:30:00,1 : 1,1 : 1,1 : 1,,Ramón Sánchez-Pizjuán,96,1,FirstHalf,1,Pass,1,Successful,238941.0,53.4,79.6,,,,,,,,,,,Ramón Sánchez-Pizjuán,Sevilla
501,2369324507.0,255,27,11.0,67,53.4,79.6,27,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.5'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '54.2'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '90.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '7.7'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[91, 119, 117, 30, 36, 37, 216, 218]",True,1559856,2021-12-21T00:00:00,2021-12-21T20:30:00,1 : 1,1 : 1,1 : 1,,Ramón Sánchez-Pizjuán,96,1,FirstHalf,1,Pass,1,Successful,73744.0,54.2,90.9,,,,,,,,,,,Ramón Sánchez-Pizjuán,Sevilla
502,2369324519.0,256,27,12.0,67,54.2,90.9,27,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '76.9'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '33.2'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '24.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[91, 117, 30, 35, 38, 215, 218]",True,1559856,2021-12-21T00:00:00,2021-12-21T20:30:00,1 : 1,1 : 1,1 : 1,,Ramón Sánchez-Pizjuán,96,1,FirstHalf,1,Pass,1,Successful,106530.0,33.2,76.9,,,,,,,,,,,Ramón Sánchez-Pizjuán,Sevilla
503,2369324539.0,257,27,14.0,67,33.0,76.9,27,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '38.9'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '31.6'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.7'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '25.9'}]","[91, 117, 30, 35, 38, 215, 218]",True,1559856,2021-12-21T00:00:00,2021-12-21T20:30:00,1 : 1,1 : 1,1 : 1,,Ramón Sánchez-Pizjuán,96,1,FirstHalf,1,Pass,1,Successful,134984.0,31.6,38.9,,,,,,,,,,,Ramón Sánchez-Pizjuán,Sevilla
504,2369324561.0,258,27,18.0,67,32.1,37.4,27,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '64.0'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '31.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.6'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '18.1'}]","[91, 117, 30, 35, 37, 215, 218]",True,1559856,2021-12-21T00:00:00,2021-12-21T20:30:00,1 : 1,1 : 1,1 : 1,,Ramón Sánchez-Pizjuán,96,1,FirstHalf,1,Pass,1,Successful,31958.0,31.7,64.0,,,,,,,,,,,Ramón Sánchez-Pizjuán,Sevilla
505,2369324579.0,259,27,20.0,67,31.7,64.0,27,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.5'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '32.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '6.9'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '74.1'}]","[91, 117, 30, 36, 37, 215, 218]",True,1559856,2021-12-21T00:00:00,2021-12-21T20:30:00,1 : 1,1 : 1,1 : 1,,Ramón Sánchez-Pizjuán,96,1,FirstHalf,1,Pass,1,Successful,134984.0,32.4,74.1,,,,,,,,,,,Ramón Sánchez-Pizjuán,Sevilla
506,2369324607.0,260,27,23.0,67,32.4,74.1,27,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '14.4'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '93.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '37.2'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.2'}]","[91, 117, 30, 36, 37, 216, 218]",True,1559856,2021-12-21T00:00:00,2021-12-21T20:30:00,1 : 1,1 : 1,1 : 1,,Ramón Sánchez-Pizjuán,96,1,FirstHalf,1,Pass,1,Successful,73744.0,37.2,93.9,,,,,,,,,,,Ramón Sánchez-Pizjuán,Sevilla
507,2369324671.0,261,27,25.0,67,38.2,93.9,27,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '6.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.4'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '86.3'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '42.5'}]","[91, 117, 30, 36, 38, 216, 218]",True,1559856,2021-12-21T00:00:00,2021-12-21T20:30:00,1 : 1,1 : 1,1 : 1,,Ramón Sánchez-Pizjuán,96,1,FirstHalf,1,Pass,1,Successful,106530.0,42.5,86.3,,,,,,,,,,,Ramón Sánchez-Pizjuán,Sevilla
