,Player,Nation,Pos,Squad,Age,Born,90s,Touches_Touches,Def Pen_Touches,Def 3rd_Touches,Mid 3rd_Touches,Att 3rd_Touches,Att Pen_Touches,Live_Touches,Succ_Dribbles,Att_Dribbles,Succ%_Dribbles,#Pl_Dribbles,Megs_Dribbles,Carries_Carries,TotDist_Carries,PrgDist_Carries,Prog_Carries,1/3_Carries,CPA_Carries,Mis_Carries,Dis_Carries,Targ_Receiving,Rec_Receiving,Rec%_Receiving,Prog_Receiving
149,Andrés Fernández,es  ESP,GK,Villarreal,31,1986,6.0,207,182,207,1,0,0,131,0,1,0.0,0,0,83,567,327,0,0,0,0,0,68,68,100.0,0
150,Borja Fernández,es  ESP,"MF,DF",Valladolid,37,1981,9.3,496,43,174,300,46,11,485,2,2,100.0,2,0,277,1144,499,17,3,1,9,2,312,280,89.7,11
151,Joaquín Fernández,es  ESP,"DF,MF",Valladolid,22,1996,9.3,405,58,203,200,19,9,395,1,1,100.0,1,0,224,1097,388,7,2,0,1,1,229,219,95.6,7
152,David Ferreiro,es  ESP,"FW,MF",Huesca,30,1988,25.3,1293,18,183,534,659,79,1143,43,62,69.4,44,0,929,6504,3658,187,47,27,49,25,1134,817,72.0,174
153,Facundo Ferreyra,ar  ARG,"FW,MF",Espanyol,27,1991,2.3,75,4,7,30,39,13,72,0,0,,0,0,36,126,43,3,0,0,6,3,111,51,45.9,27
154,Junior Firpo,es  ESP,"DF,MF",Betis,21,1996,21.5,1356,54,328,611,494,93,1192,23,43,53.5,29,3,912,4360,2760,132,34,22,21,19,985,875,88.8,102
155,Mathieu Flamini,fr  FRA,MF,Getafe,34,1984,5.0,162,5,23,114,27,3,159,0,0,,0,0,76,236,48,0,0,0,2,3,93,76,81.7,5
156,Pablo Fornals,es  ESP,"MF,FW",Villarreal,22,1996,27.5,1565,39,227,795,662,74,1533,52,91,57.1,57,4,1203,5448,2872,149,54,12,57,53,1503,1144,76.1,231
157,Dimitri Foulquier,fr  FRA,"MF,FW",Getafe,25,1993,20.0,735,24,163,370,259,47,700,27,56,48.2,33,3,454,2163,1222,52,27,8,41,42,574,374,65.2,97
158,Javi Fuego,es  ESP,MF,Villarreal,34,1984,2.6,166,14,47,108,16,0,157,3,4,75.0,3,0,97,324,147,7,0,0,1,2,109,98,89.9,4
159,Ramiro Funes Mori,ar  ARG,"DF,MF",Villarreal,27,1991,29.2,1553,210,825,740,91,25,1519,15,20,75.0,16,0,951,5882,3194,104,26,1,5,7,902,877,97.2,17
160,Javi Galán,es  ESP,"DF,MF",Huesca,23,1994,16.0,863,48,271,399,261,25,697,23,45,51.1,26,0,480,2921,1919,86,31,8,18,25,456,382,83.8,26
161,Álex Gallar,es  ESP,"MF,FW",Huesca,26,1992,11.2,607,13,94,302,269,30,540,28,52,53.8,30,3,470,2239,1133,52,21,5,27,22,532,410,77.1,82
162,Enric Gallego,es  ESP,FW,Huesca,31,1986,17.1,617,31,49,314,285,71,584,19,41,46.3,21,3,341,1240,641,29,15,2,65,26,901,415,46.1,142
163,Álex Gálvez,es  ESP,DF,Rayo Vallecano,29,1989,15.7,857,121,534,342,19,11,811,2,2,100.0,2,0,478,2385,1205,25,3,0,1,0,463,456,98.5,7
164,Kévin Gameiro,fr  FRA,FW,Valencia,31,1987,17.9,614,6,38,268,353,109,582,14,30,46.7,16,0,431,2528,1406,76,26,25,40,31,848,469,55.3,209
165,Cristian Ganea,ro  ROU,MF,Athletic Club,26,1992,0.5,16,2,4,5,7,0,15,0,0,,0,0,9,33,18,2,0,0,1,0,10,8,80.0,1
166,Ezequiel Garay,ar  ARG,DF,Valencia,31,1986,23.7,1324,200,703,645,62,26,1280,1,2,50.0,1,0,766,5288,2740,65,8,0,2,1,822,800,97.3,20
167,Borja Garcés,es  ESP,"FW,MF",Atlético Madrid,18,1999,0.2,9,0,0,1,8,4,9,0,0,,0,0,7,19,9,1,0,1,1,0,6,6,100.0,3
168,Alberto García,es  ESP,GK,Rayo Vallecano,33,1985,17.0,581,512,579,5,0,0,397,0,0,,0,0,283,1518,824,0,0,0,1,0,209,208,99.5,0
169,Aleix García,es  ESP,MF,Girona,21,1997,18.5,1297,30,271,778,315,10,1204,16,28,57.1,17,0,930,3844,1744,72,24,0,9,23,977,890,91.1,68
170,Álvaro García,es  ESP,"FW,MF",Rayo Vallecano,25,1992,19.6,692,31,138,238,367,76,676,12,29,41.4,13,1,491,3043,1794,102,24,20,26,21,697,451,64.7,138
171,Borja García,es  ESP,"FW,MF",Girona,27,1990,29.2,1717,22,266,1100,475,44,1687,43,68,63.2,48,2,1394,6126,2886,156,55,6,62,49,1584,1288,81.3,189
172,Dani García,es  ESP,MF,Athletic Club,28,1990,27.5,1619,83,419,1123,151,2,1583,4,9,44.4,5,1,989,3649,1782,58,21,0,4,11,1025,974,95.0,15
173,Javi García,es  ESP,"DF,MF",Betis,31,1987,5.8,502,51,166,341,22,2,496,5,5,100.0,5,1,383,2063,1099,39,3,0,1,3,399,391,98.0,3
174,Manu García,es  ESP,MF,Alavés,32,1986,25.9,1264,84,324,779,208,45,1245,13,19,68.4,13,2,686,2575,1190,58,16,3,22,26,838,694,82.8,59
175,Sergio García,es  ESP,"FW,MF",Espanyol,35,1983,16.5,711,9,75,308,403,83,663,24,43,55.8,26,3,558,2612,1527,98,38,18,34,48,782,532,68.0,163
176,Mario Gaspar,es  ESP,DF,Villarreal,27,1990,28.9,1639,125,537,766,424,66,1385,13,32,40.6,16,3,860,3782,2347,98,38,10,14,4,996,872,87.6,77
177,Joris Gnagnon,fr  FRA,"DF,MF",Sevilla,21,1997,5.0,313,17,112,185,38,6,299,4,4,100.0,4,0,222,1203,617,26,8,0,4,4,218,208,95.4,6
178,Diego Godín,uy  URU,DF,Atlético Madrid,32,1986,27.9,1365,209,741,636,60,28,1321,13,16,81.3,14,0,752,3979,2258,48,9,0,7,1,767,731,95.3,19
179,Maxi Gómez,uy  URU,FW,Celta Vigo,21,1996,32.9,1064,42,83,587,449,138,981,17,37,45.9,20,1,642,2569,1175,68,23,10,86,40,1521,774,50.9,258
180,Moi Gómez,es  ESP,MF,Huesca,24,1994,33.9,1823,53,364,1109,494,36,1697,43,61,70.5,44,2,1331,7438,3171,143,48,5,35,35,1326,1163,87.7,70
181,Sergi Gómez,es  ESP,DF,Sevilla,26,1992,30.7,1739,202,863,905,81,27,1702,3,3,100.0,3,0,1085,5459,2878,51,19,0,1,2,1148,1119,97.5,17
182,Maxime Gonalons,fr  FRA,MF,Sevilla,29,1989,6.0,402,26,108,260,56,3,395,7,9,77.8,8,0,278,1372,533,20,5,1,2,7,264,258,97.7,1
183,Álvaro González,es  ESP,DF,Villarreal,28,1990,32.9,1877,232,932,977,80,22,1835,1,2,50.0,1,0,1104,5621,3479,123,20,0,3,4,1202,1173,97.6,22
184,Bruno González,es  ESP,DF,Getafe,28,1990,18.9,697,84,348,348,33,8,660,1,1,100.0,1,0,276,1567,465,12,1,0,2,2,246,236,95.9,8
185,Cristo González,es  ESP,FW,Real Madrid,20,1997,0.5,18,1,4,10,5,0,16,0,1,0.0,0,0,13,14,3,0,0,0,0,2,19,13,68.4,3
186,Andoni Gorosabel,es  ESP,DF,Real Sociedad,21,1996,5.1,354,24,111,181,87,4,296,1,5,20.0,1,0,204,869,465,21,10,0,9,5,220,192,87.3,15
187,Álex Granell,es  ESP,"MF,DF",Girona,29,1988,26.6,1789,57,373,1077,456,17,1569,16,33,48.5,19,0,1171,5411,3002,141,51,3,19,26,1239,1145,92.4,93
188,Esteban Granero,es  ESP,MF,Espanyol,31,1987,22.4,1446,65,305,850,389,9,1306,34,41,82.9,34,1,1033,5090,2278,98,32,1,20,28,1038,944,90.9,64
189,Antoine Griezmann,fr  FRA,FW,Atlético Madrid,27,1991,35.5,1867,19,153,730,1090,173,1705,35,59,59.3,37,3,1376,6061,2875,159,53,27,57,47,1953,1410,72.2,333
190,Andrés Guardado,mx  MEX,"MF,DF",Betis,31,1986,25.9,1881,49,366,1134,559,33,1784,24,31,77.4,25,1,1464,7755,4243,198,84,8,26,33,1535,1418,92.4,85
191,Gonçalo Guedes,pt  POR,"MF,FW",Valencia,21,1996,16.3,874,4,118,401,443,66,858,46,72,63.9,50,0,712,4878,3250,159,47,20,31,28,823,673,81.8,136
192,Javi Guerra,es  ESP,"FW,MF",Rayo Vallecano,36,1982,2.6,102,3,9,51,44,15,100,4,5,80.0,4,0,66,310,62,5,1,0,5,2,129,75,58.1,25
193,Francis Guerrero,es  ESP,"DF,MF",Betis,22,1996,19.8,1219,40,354,493,457,38,1075,23,40,57.5,25,2,866,4486,2399,117,37,11,23,25,887,800,90.2,61
194,Ander Guevara,es  ESP,MF,Real Sociedad,21,1997,1.0,55,1,11,38,11,0,54,2,2,100.0,2,0,42,181,75,3,2,0,0,1,37,34,91.9,0
195,John Guidetti,se  SWE,FW,Alavés,26,1992,7.0,227,7,22,95,113,25,220,3,8,37.5,3,0,129,418,186,9,1,1,25,3,340,173,50.9,78
196,Gerard Gumbau,es  ESP,MF,Leganés,23,1994,13.3,545,18,103,316,147,10,501,6,6,100.0,6,0,307,1112,543,25,9,1,7,5,355,306,86.2,16
197,Serdar Gürler,tr  TUR,"FW,MF",Huesca,26,1991,5.4,228,2,29,98,118,28,220,9,17,52.9,11,0,181,1000,679,37,12,7,12,13,249,157,63.1,42
198,Gorka Guruzeta,es  ESP,"FW,MF",Athletic Club,21,1996,0.6,19,0,2,6,11,1,18,0,1,0.0,0,0,10,25,15,1,0,0,2,1,33,12,36.4,6
199,Hacen,mr  MTN,FW,Valladolid,20,1997,0.0,6,2,4,3,0,0,6,0,0,,0,0,2,10,7,0,0,0,0,0,1,1,100.0,0
200,Uche Henry Agbo,ng  NGA,MF,Rayo Vallecano,22,1995,4.1,234,3,66,155,30,0,231,2,2,100.0,2,0,177,871,440,19,4,0,2,3,173,169,97.7,2
201,Mario Hermoso,es  ESP,DF,Espanyol,23,1995,31.2,1973,315,1124,890,69,25,1912,12,15,80.0,12,0,1257,5501,3055,71,10,0,3,11,1273,1254,98.5,22
202,Lucas Hernández,fr  FRA,DF,Atlético Madrid,22,1996,12.4,689,68,279,355,111,16,653,7,11,63.6,9,0,422,2492,1364,46,13,3,3,7,450,417,92.7,20
203,Theo Hernández,fr  FRA,DF,Real Sociedad,20,1997,22.0,1476,61,457,782,415,35,1275,38,72,52.8,42,0,991,6366,4311,152,70,14,25,39,1010,914,90.5,64
204,Yangel Herrera,ve  VEN,"MF,DF",Huesca,20,1998,12.8,655,41,159,382,147,16,624,13,28,46.4,14,1,378,1454,603,32,10,0,12,18,385,331,86.0,37
205,Iago Herrerín,es  ESP,GK,Athletic Club,30,1988,31.0,1046,853,1035,10,1,0,699,1,2,50.0,2,0,519,2887,2007,0,0,0,0,0,421,421,100.0,0
206,Andrew Hjulsager,dk  DEN,"MF,FW",Celta Vigo,23,1995,4.0,196,4,40,67,104,8,188,8,20,40.0,10,1,161,717,366,21,4,3,15,9,179,133,74.3,24
207,Wesley Hoedt,nl  NED,DF,Celta Vigo,24,1994,9.9,616,81,332,301,18,7,600,10,11,90.9,10,0,386,2310,1114,26,3,1,4,2,389,380,97.7,4
208,Robert Ibáñez,es  ESP,"DF,FW",Getafe,25,1993,0.8,35,0,3,18,19,3,35,0,2,0.0,0,0,27,184,115,8,2,0,1,2,39,25,64.1,8
209,Vicente Iborra,es  ESP,"MF,FW",Villarreal,30,1988,18.5,968,56,230,618,161,38,955,12,22,54.5,14,0,609,2313,837,35,18,2,8,12,792,643,81.2,81
210,Borja Iglesias,es  ESP,FW,Espanyol,25,1993,34.2,1130,49,111,527,551,189,1054,44,72,61.1,50,1,758,3037,1484,84,24,18,108,74,1606,790,49.2,344
211,Asier Illarramendi,es  ESP,MF,Real Sociedad,28,1990,20.2,1444,87,435,952,160,5,1359,7,12,58.3,7,0,974,5527,2779,110,27,0,6,16,933,891,95.5,10
212,Giannelli Imbula,cd  COD,MF,Rayo Vallecano,25,1992,19.2,939,23,173,651,207,15,916,55,73,75.3,63,0,823,4644,2522,113,32,2,24,38,808,731,90.5,34
213,Pablo Insua,es  ESP,DF,Huesca,24,1993,8.6,328,37,183,155,4,4,322,1,1,100.0,1,0,182,958,385,7,0,0,2,3,179,170,95.0,3
214,Gorka Iraizoz,es  ESP,GK,Girona,37,1981,6.2,260,241,260,2,0,0,173,1,1,100.0,1,0,104,478,257,0,0,0,0,0,87,87,100.0,0
215,Carlos Isaac,es  ESP,DF,Atlético Madrid,20,1998,1.0,63,3,9,37,23,4,53,1,1,100.0,1,0,46,230,153,6,4,1,3,1,44,41,93.2,2
216,Isco,es  ESP,"MF,FW",Real Madrid,26,1992,13.2,1143,5,137,676,413,61,1100,29,43,67.4,30,1,988,4465,2206,124,35,9,24,32,1080,954,88.3,107
217,Manuel Iturra,cl  CHI,MF,Villarreal,34,1984,0.8,61,2,13,46,5,0,60,0,0,,0,0,36,76,30,2,1,0,0,0,44,41,93.2,0
218,Ander Iturraspe,es  ESP,MF,Athletic Club,29,1989,1.1,88,6,31,55,9,0,86,0,0,,0,0,60,226,151,4,2,0,0,3,65,61,93.8,4
219,Ivi,es  ESP,"MF,FW",Valladolid,24,1994,0.2,19,0,1,7,14,0,15,0,0,,0,0,13,99,77,3,3,0,2,1,15,13,86.7,2
220,Adnan Januzaj,be  BEL,"FW,MF",Real Sociedad,23,1995,13.9,821,9,71,318,515,66,726,65,113,57.5,70,1,695,3751,2259,119,33,20,61,56,792,605,76.4,127
221,Jason,es  ESP,"MF,DF",Levante,24,1994,25.9,1188,53,281,560,437,45,1055,31,79,39.2,35,1,752,4436,2678,116,44,7,30,46,883,676,76.6,102
222,Mathias Jensen,dk  DEN,"MF,FW",Celta Vigo,22,1996,2.6,112,2,19,62,34,5,111,2,4,50.0,2,0,86,292,123,6,2,0,2,7,101,79,78.2,16
223,Jesé,es  ESP,"FW,MF",Betis,25,1993,8.7,284,0,15,140,147,50,257,10,25,40.0,13,0,215,1030,541,31,7,10,12,11,339,197,58.1,76
224,Joaquín,es  ESP,"FW,DF",Betis,37,1981,18.8,1168,32,122,519,635,68,1074,48,64,75.0,51,2,929,4935,2884,180,57,26,26,28,1066,886,83.1,103
225,Jony,es  ESP,"MF,FW",Alavés,27,1991,33.0,1613,16,208,682,874,84,1311,62,136,45.6,70,5,1063,5735,3694,157,75,21,97,73,1284,944,73.5,158
226,Joan Jordán,es  ESP,MF,Eibar,24,1994,31.9,2234,30,232,1321,802,40,2021,55,74,74.3,55,1,1501,6820,3134,154,51,8,41,29,1569,1362,86.8,119
227,Willian José,br  BRA,FW,Real Sociedad,26,1991,26.3,1047,32,76,584,441,104,998,22,44,50.0,24,3,751,3047,936,46,18,5,50,51,1302,828,63.6,280
228,Aleksandar Jovanović,rs  SRB,GK,Huesca,25,1992,12.0,359,317,359,1,0,0,227,0,0,,0,0,177,926,670,0,0,0,0,0,141,141,100.0,0
229,Jozabed,es  ESP,MF,Celta Vigo,27,1991,12.8,816,19,168,541,142,15,800,5,7,71.4,5,0,600,2386,1039,44,9,2,6,11,635,587,92.4,26
230,Miguel Juan Llambrich,es  ESP,DF,Villarreal,22,1996,6.0,328,23,113,151,89,7,275,15,24,62.5,17,0,199,1060,551,24,9,0,6,7,172,159,92.4,5
231,Juanmi,es  ESP,"FW,MF",Real Sociedad,25,1993,16.9,586,9,83,321,216,68,570,22,35,62.9,27,1,422,1790,704,46,8,7,34,30,746,418,56.0,125
232,Juanpe,es  ESP,DF,Girona,27,1991,30.7,1841,223,1086,815,65,31,1768,14,16,87.5,15,1,1115,5958,3649,51,5,0,6,6,1188,1158,97.5,20
233,Juanpi,ve  VEN,"MF,FW",Huesca,24,1994,7.4,350,9,58,197,127,14,330,9,19,47.4,9,0,261,1481,779,38,12,3,18,20,303,222,73.3,34
234,David Juncà,es  ESP,DF,Celta Vigo,24,1993,19.5,1274,71,394,660,305,17,1110,17,24,70.8,18,2,788,3522,2121,116,47,4,14,12,831,769,92.5,31
235,Vinicius Júnior,br  BRA,FW,Real Madrid,18,2000,9.7,498,1,39,166,347,110,492,37,59,62.7,40,0,461,3100,2145,121,28,51,27,37,523,395,75.5,110
236,Gaël Kakuta,cd  COD,"MF,FW",Rayo Vallecano,27,1991,8.0,360,7,48,163,174,23,335,23,33,69.7,24,2,285,1227,638,39,11,4,19,18,341,261,76.5,51
237,Nikola Kalinić,hr  CRO,FW,Atlético Madrid,30,1988,7.1,167,1,12,65,95,35,166,4,8,50.0,4,1,106,368,137,8,1,2,26,4,324,127,39.2,63
238,Lee Kangin,kr  KOR,"FW,MF",Valencia,17,2001,0.3,20,0,3,8,12,0,20,0,0,,0,0,17,143,97,5,2,0,2,0,19,15,78.9,3
239,Wilfrid Kaptoum,cm  CMR,MF,Betis,22,1996,8.6,412,10,70,279,98,7,410,20,28,71.4,20,0,324,1708,881,37,12,2,12,12,355,307,86.5,22
240,Keko,es  ESP,"MF,FW",Valladolid,26,1991,17.0,757,21,129,324,370,55,733,33,51,64.7,35,1,562,3370,2023,116,29,13,36,29,752,489,65.0,122
241,Kike,es  ESP,FW,Eibar,28,1989,14.4,613,4,25,227,380,103,597,11,16,68.8,11,0,387,1267,447,31,7,7,58,29,916,478,52.2,220
242,Simon Kjær,dk  DEN,DF,Sevilla,29,1989,22.3,1166,206,712,470,30,21,1136,3,3,100.0,3,0,649,2913,1414,27,2,0,4,1,666,643,96.5,15
243,Kenan Kodro,ba  BIH,"FW,MF",Athletic Club,24,1993,1.8,71,0,9,32,32,7,69,1,3,33.3,1,0,43,155,59,2,1,0,7,4,122,56,45.9,23
244,Koke,es  ESP,MF,Atlético Madrid,26,1992,28.7,2324,51,399,1299,731,36,2168,31,39,79.5,32,1,1664,5872,2656,115,45,5,20,28,1895,1703,89.9,108
245,Geoffrey Kondogbia,cf  CTA,MF,Valencia,25,1993,13.8,922,55,263,614,131,13,917,25,32,78.1,25,2,682,3964,1759,63,22,1,8,14,694,647,93.2,28
246,Vasyl Kravets,ua  UKR,DF,Leganés,20,1997,5.3,283,11,74,118,110,7,244,3,6,50.0,4,0,166,881,501,19,6,2,3,5,170,153,90.0,17
247,Toni Kroos,de  GER,MF,Real Madrid,28,1990,24.7,2389,34,402,1560,568,21,2173,14,18,77.8,14,0,1811,7746,4125,197,51,6,14,12,1913,1834,95.9,43
248,Víctor Laguardia,es  ESP,DF,Alavés,28,1989,36.0,1678,243,957,754,52,35,1600,2,3,66.7,2,0,782,3689,2029,43,4,0,5,1,855,825,96.5,29
249,Diego Lainez,mx  MEX,"MF,FW",Betis,18,2000,3.9,209,3,19,71,142,16,204,13,24,54.2,15,3,187,937,542,37,10,3,14,15,212,173,81.6,37
250,Toni Lato,es  ESP,DF,Valencia,20,1997,3.0,219,18,79,106,45,5,187,2,2,100.0,2,0,122,486,190,10,4,0,3,2,123,111,90.2,3
251,Miguel Layún,mx  MEX,"MF,DF",Villarreal,30,1988,5.6,342,7,55,133,171,7,284,7,10,70.0,7,0,231,906,500,19,9,0,11,7,250,220,88.0,22
252,Robin Le Normand,fr  FRA,DF,Real Sociedad,21,1996,3.2,257,23,127,144,7,5,248,2,2,100.0,2,0,178,1190,607,9,1,0,1,0,180,179,99.4,5
253,Wu Lei,cn  CHN,"FW,MF",Espanyol,26,1991,11.8,351,8,54,141,178,69,344,12,19,63.2,13,0,234,1233,758,42,12,13,22,14,411,227,55.2,102
254,Iñigo Lekue,es  ESP,DF,Athletic Club,25,1993,2.3,154,14,49,81,39,1,128,3,5,60.0,3,0,89,397,199,11,8,0,3,2,88,77,87.5,2
255,Thomas Lemar,fr  FRA,"MF,FW",Atlético Madrid,22,1995,20.2,1270,10,169,627,580,48,1203,60,84,71.4,60,0,1032,5108,2545,131,46,10,32,54,1151,958,83.2,122
256,Clément Lenglet,fr  FRA,DF,Barcelona,23,1995,21.5,1344,216,784,619,28,9,1319,4,4,100.0,4,0,939,4857,2813,51,5,0,2,5,965,944,97.8,6
257,Pedro León,es  ESP,"MF,FW",Eibar,31,1986,4.7,225,0,9,78,147,9,199,1,5,20.0,1,0,136,634,350,24,7,1,11,7,204,136,66.7,40
258,Sergio León,es  ESP,"FW,MF",Betis,29,1989,7.1,189,3,14,91,94,30,178,8,20,40.0,8,1,138,399,134,10,2,4,24,8,271,133,49.1,59
259,Diego Llorente,es  ESP,DF,Real Sociedad,24,1993,19.5,1307,176,755,625,33,11,1276,5,6,83.3,5,0,874,5760,3379,59,8,1,6,5,899,875,97.3,11
260,Marcos Llorente,es  ESP,MF,Real Madrid,23,1995,6.0,429,25,133,295,36,2,425,5,9,55.6,5,0,348,2059,771,24,7,2,1,3,332,321,96.7,9
261,Giovani Lo Celso,ar  ARG,"MF,FW",Betis,22,1996,26.6,1848,19,199,1060,790,117,1810,67,116,57.8,76,5,1553,9244,4915,257,105,18,61,61,1724,1480,85.8,169
262,Stanislav Lobotka,sk  SVK,MF,Celta Vigo,23,1994,27.7,1641,32,334,1111,328,18,1614,33,44,75.0,34,0,1298,7049,3303,122,40,3,20,23,1316,1229,93.4,56
263,Samuele Longo,it  ITA,"FW,MF",Huesca,26,1992,6.2,174,8,14,96,70,30,163,10,16,62.5,13,2,120,199,88,6,1,2,24,23,251,122,48.6,37
264,Pedro López Muñoz,es  ESP,DF,Levante,34,1983,5.2,287,23,86,136,88,4,238,7,10,70.0,7,0,168,1006,549,31,10,3,1,2,166,151,91.0,6
265,Alejandro López,es  ESP,MF,Espanyol,21,1997,1.2,90,5,20,50,33,1,88,0,1,0.0,0,0,72,443,272,13,9,0,1,4,75,69,92.0,4
266,David López,es  ESP,DF,Espanyol,28,1989,20.2,1367,178,733,665,67,18,1316,4,7,57.1,4,0,930,5773,3261,76,15,0,4,2,972,948,97.5,15
267,Diego López,es  ESP,GK,Espanyol,36,1981,38.0,1281,1150,1276,5,1,0,829,1,1,100.0,1,0,577,3108,1834,0,0,0,0,0,478,477,99.8,0
268,Javi López,es  ESP,DF,Espanyol,32,1986,21.6,1355,88,468,641,329,11,1157,25,34,73.5,26,0,833,4292,2419,112,35,3,15,14,794,723,91.1,27
269,Lluis López,es  ESP,DF,Espanyol,21,1997,5.8,294,44,172,127,6,2,288,2,2,100.0,2,0,171,870,425,7,2,0,1,1,181,178,98.3,1
270,Pau López,es  ESP,GK,Betis,23,1994,33.0,1293,1095,1278,16,1,0,988,0,0,,0,0,755,2958,1745,0,0,0,0,0,653,652,99.8,0
271,Roberto López,es  ESP,MF,Real Sociedad,18,2000,0.3,7,2,2,3,2,0,7,0,0,,0,0,2,17,0,0,0,0,0,0,8,2,25.0,0
272,Unai López,es  ESP,MF,Athletic Club,22,1995,3.6,290,5,48,194,73,5,285,6,9,66.7,8,0,236,1042,458,26,13,0,3,3,234,220,94.0,11
273,Anthony Lozano,hn  HON,"FW,MF",Girona,25,1993,8.1,299,3,41,157,122,40,291,6,14,42.9,7,0,191,1226,769,25,12,5,22,11,308,211,68.5,68
274,José Luis Gayà,es  ESP,DF,Valencia,23,1995,34.9,2208,123,749,1039,560,70,1910,47,69,68.1,48,1,1375,7602,4638,226,61,9,26,20,1375,1268,92.2,81
275,José Luis Morales,es  ESP,"FW,MF",Levante,31,1987,35.5,1264,19,164,487,752,204,1217,81,147,55.1,89,5,1038,5619,3293,177,57,53,84,101,1444,916,63.4,316
276,Filipe Luís,br  BRA,DF,Atlético Madrid,32,1985,22.6,1747,81,483,926,465,40,1540,24,32,75.0,24,1,1189,6418,3683,184,58,8,16,20,1163,1111,95.5,47
277,Luisinho,pt  POR,DF,Huesca,33,1985,5.6,303,22,113,154,66,1,266,5,5,100.0,5,0,200,1106,633,25,15,0,2,6,179,175,97.8,4
278,Douglas Luiz,br  BRA,MF,Girona,20,1998,16.6,921,51,255,613,135,10,893,22,25,88.0,22,0,647,3631,2045,68,22,1,11,11,612,571,93.3,13
279,Antonio Luna,es  ESP,DF,Levante,27,1991,14.0,787,57,244,379,214,14,657,12,15,80.0,12,0,447,2602,1290,54,20,1,11,12,465,410,88.2,33
280,Andriy Lunin,ua  UKR,GK,Leganés,19,1999,4.1,137,124,136,0,1,0,93,0,0,,0,0,66,243,116,0,0,0,0,1,50,50,100.0,0
281,Nemanja Maksimović,rs  SRB,MF,Getafe,23,1995,35.7,1142,60,251,710,232,46,1104,9,18,50.0,9,0,476,2620,1192,53,21,3,23,17,589,434,73.7,55
282,Malcom,br  BRA,"FW,DF",Barcelona,21,1997,6.8,388,3,28,157,234,43,375,13,18,72.2,13,0,328,1904,1120,75,17,10,9,4,412,318,77.2,71
283,Hugo Mallo,es  ESP,DF,Celta Vigo,27,1991,34.4,2414,138,642,1160,739,56,2021,20,36,55.6,22,1,1366,6247,3447,183,58,8,35,17,1489,1355,91.0,97
284,Aïssa Mandi,dz  ALG,DF,Betis,26,1991,34.0,2848,293,1133,1562,321,28,2742,9,12,75.0,10,0,2150,8331,4695,136,44,2,10,8,2258,2208,97.8,24
285,Martín Mantovani,ar  ARG,DF,Huesca,34,1984,7.8,340,53,181,155,13,9,334,1,3,33.3,2,0,145,625,231,7,1,0,1,3,143,137,95.8,2
286,Fran Manzanara,es  ESP,"DF,MF",Levante,21,1996,1.7,94,12,36,55,6,2,91,0,0,,0,0,40,135,42,1,1,0,1,0,55,53,96.4,1
287,Marcelo,br  BRA,DF,Real Madrid,30,1988,20.6,1745,41,381,885,580,57,1574,38,53,71.7,39,2,1341,5575,3552,190,47,15,26,15,1396,1296,92.8,72
288,Óscar de Marcos,es  ESP,"DF,FW",Athletic Club,29,1989,26.9,1610,75,378,746,578,54,1374,11,29,37.9,12,1,940,4122,2251,114,45,7,34,22,1174,956,81.4,121
289,Miguel Marí,es  ESP,MF,Eibar,21,1997,0.8,45,1,5,33,10,0,45,0,0,,0,0,31,118,17,1,0,0,0,1,32,28,87.5,1
290,José María Giménez,uy  URU,DF,Atlético Madrid,23,1995,19.7,979,164,543,433,48,25,927,8,9,88.9,9,0,525,2565,1315,19,5,1,1,3,530,518,97.7,20
291,Mariano,do  DOM,FW,Real Madrid,24,1993,5.0,147,2,6,58,95,43,136,4,7,57.1,5,0,92,375,215,10,7,3,8,4,197,110,55.8,54
292,Adrián Marín,es  ESP,"DF,MF",Alavés,21,1997,3.2,156,9,70,71,26,2,123,4,9,44.4,4,0,62,219,133,7,7,0,3,0,62,54,87.1,3
293,Guillermo Maripán,cl  CHI,DF,Alavés,24,1994,22.3,964,169,571,405,36,29,903,2,5,40.0,2,0,428,2310,1326,17,2,0,3,1,453,426,94.0,23
294,Roger Martí,es  ESP,FW,Levante,27,1991,21.0,597,12,52,280,298,94,579,18,31,58.1,18,0,439,1822,736,48,15,9,41,26,879,447,50.9,164
295,Iñigo Martínez,es  ESP,DF,Athletic Club,27,1991,32.2,1769,177,867,952,76,31,1664,4,6,66.7,4,0,982,6355,3474,101,10,0,11,4,1003,971,96.8,29
296,Gelson Martins,pt  POR,FW,Atlético Madrid,23,1995,2.5,122,0,12,40,80,17,119,8,17,47.1,8,0,105,540,351,17,7,4,6,12,155,83,53.5,29
297,Jordi Masip,es  ESP,GK,Valladolid,29,1989,35.0,1206,1096,1202,4,1,0,754,0,0,,0,0,544,3024,1857,0,0,0,1,0,418,414,99.0,0
298,Jaime Mata,es  ESP,"FW,MF",Getafe,29,1988,27.0,1035,27,102,468,509,132,1018,25,45,55.6,26,2,698,2742,1206,69,13,8,87,39,1429,772,54.0,302
299,Borja Mayoral,es  ESP,FW,Levante,21,1997,18.0,581,7,44,288,294,70,561,31,60,51.7,36,1,475,2080,923,54,20,12,31,33,767,432,56.3,149
300,Róbert Mazáň,sk  SVK,DF,Celta Vigo,24,1994,1.0,65,1,23,25,20,0,58,0,0,,0,0,43,142,67,1,0,0,2,1,55,49,89.1,0
