,Player,Nation,Pos,Squad,Age,Born,MP_Playing Time,Starts_Playing Time,Min_Playing Time,90s_Playing Time,Gls_Performance,Ast_Performance,G-PK_Performance,PK_Performance,PKatt_Performance,CrdY_Performance,CrdR_Performance,Gls_Per 90 Minutes,Ast_Per 90 Minutes,G+A_Per 90 Minutes,G-PK_Per 90 Minutes,G+A-PK_Per 90 Minutes,xG_Expected,npxG_Expected,xA_Expected,npxG+xA_Expected,xG_Per 90 Minutes,xA_Per 90 Minutes,xG+xA_Per 90 Minutes,npxG_Per 90 Minutes,npxG+xA_Per 90 Minutes
118,Mouctar Diakhaby,fr  FRA,DF,Valencia,21,1996,22,16,1580,17.6,2,0,2,0,0,9,0,0.11,0.00,0.11,0.11,0.11,1.7,1.7,0.0,1.7,0.10,0.00,0.10,0.10,0.10
119,Brahim Díaz,es  ESP,FW,Real Madrid,18,1999,9,5,376,4.2,1,1,1,0,0,0,0,0.24,0.24,0.48,0.24,0.48,0.6,0.6,1.2,1.7,0.13,0.28,0.41,0.13,0.41
120,Javier Díaz,es  ESP,GK,Sevilla,21,1997,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
121,Adrián Diéguez,es  ESP,DF,Huesca,22,1996,9,8,749,8.3,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.1,0.01,0.01,0.01,0.01,0.01
122,Stole Dimitrievski,mk  MKD,GK,Rayo Vallecano,24,1993,21,21,1890,21.0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
123,Papakouli Diop,sn  SEN,MF,Eibar,32,1986,28,27,2352,26.1,1,1,1,0,0,11,0,0.04,0.04,0.08,0.04,0.08,2.6,2.6,0.7,3.3,0.10,0.03,0.13,0.10,0.13
124,Djené,tg  TOG,DF,Getafe,26,1991,34,34,2976,33.1,0,0,0,0,0,13,2,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.2,0.8,0.02,0.01,0.03,0.02,0.03
125,Marko Dmitrović,rs  SRB,GK,Eibar,26,1992,24,24,2160,24.0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
126,Jaume Doménech,es  ESP,GK,Valencia,27,1990,4,4,360,4.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
127,Cheick Doukouré,ci  CIV,MF,Levante,25,1992,9,3,318,3.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.02,0.00,0.02,0.02,0.02
128,Seydou Doumbia,ci  CIV,FW,Girona,30,1987,17,5,541,6.0,2,0,2,0,0,2,0,0.33,0.00,0.33,0.33,0.33,2.7,2.7,0.0,2.7,0.46,0.00,0.46,0.46,0.46
129,Óscar Duarte,cr  CRC,"DF,MF",Espanyol,29,1989,11,7,660,7.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.2,0.01,0.01,0.02,0.01,0.02
130,Rubén Duarte,es  ESP,DF,Alavés,22,1995,33,33,2772,30.8,0,0,0,0,0,10,1,0.00,0.00,0.00,0.00,0.00,0.6,0.6,1.4,2.0,0.02,0.05,0.06,0.02,0.06
131,Hugo Duro,es  ESP,"MF,FW",Getafe,18,1999,11,5,417,4.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.4,0.8,0.08,0.09,0.17,0.08,0.17
132,Raphael Dwamena,gh  GHA,FW,Levante,22,1995,12,1,222,2.5,0,1,0,0,0,0,0,0.00,0.41,0.41,0.00,0.41,0.6,0.6,0.7,1.3,0.23,0.30,0.53,0.23,0.53
133,Dennis Eckert,de  GER,FW,Celta Vigo,21,1997,9,1,216,2.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.1,0.7,0.28,0.03,0.31,0.28,0.31
134,Aritz Elustondo,es  ESP,DF,Real Sociedad,24,1994,27,24,2254,25.0,1,0,1,0,0,5,0,0.04,0.00,0.04,0.04,0.04,1.1,1.1,0.6,1.8,0.05,0.03,0.07,0.05,0.07
135,Gorka Elustondo,es  ESP,MF,Rayo Vallecano,31,1987,5,3,285,3.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.2,0.3,0.02,0.07,0.09,0.02,0.09
136,Rodrigo Ely,br  BRA,DF,Alavés,24,1993,5,5,430,4.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.01,0.00,0.02,0.01,0.02
137,Adri Embarba,es  ESP,"FW,MF",Rayo Vallecano,26,1992,36,27,2282,25.4,5,6,2,3,3,5,1,0.20,0.24,0.43,0.08,0.32,6.0,3.7,6.2,9.9,0.24,0.24,0.48,0.15,0.39
138,Emerson,br  BRA,DF,Betis,19,1999,6,4,317,3.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.3,0.5,0.05,0.09,0.13,0.05,0.13
139,Youssef En-Nesyri,ma  MAR,FW,Leganés,21,1997,31,22,2106,23.4,9,2,9,0,0,7,0,0.38,0.09,0.47,0.38,0.47,7.4,7.4,1.2,8.5,0.31,0.05,0.36,0.31,0.36
140,Sergi Enrich,es  ESP,FW,Eibar,28,1990,35,30,2582,28.7,7,4,7,0,0,4,0,0.24,0.14,0.38,0.24,0.38,9.8,9.8,3.6,13.4,0.34,0.13,0.47,0.34,0.47
141,Javier Eraso,es  ESP,"MF,FW",Leganés,28,1990,13,9,631,7.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.9,0.9,0.8,1.7,0.13,0.12,0.25,0.13,0.25
142,Gonzalo Escalante,ar  ARG,MF,Eibar,25,1993,32,18,1789,19.9,4,1,4,0,0,6,0,0.20,0.05,0.25,0.20,0.25,2.1,2.1,1.0,3.1,0.11,0.05,0.15,0.11,0.15
143,Sergio Escudero,es  ESP,"DF,MF",Sevilla,28,1989,21,18,1545,17.2,0,1,0,0,0,8,1,0.00,0.06,0.06,0.00,0.06,1.2,1.2,1.1,2.4,0.07,0.07,0.14,0.07,0.14
144,Bernardo Espinosa,co  COL,DF,Girona,29,1989,31,31,2727,30.3,1,1,1,0,0,6,2,0.03,0.03,0.07,0.03,0.07,1.4,1.4,0.9,2.2,0.05,0.03,0.07,0.05,0.07
145,Beñat Etxebarria,es  ESP,MF,Athletic Club,31,1987,27,25,2031,22.6,1,2,1,0,0,8,0,0.04,0.09,0.13,0.04,0.13,0.5,0.5,2.5,3.0,0.02,0.11,0.13,0.02,0.13
146,Xabier Etxeita,es  ESP,DF,Huesca,30,1987,31,30,2677,29.7,4,0,4,0,0,10,0,0.13,0.00,0.13,0.13,0.13,2.3,2.3,0.2,2.4,0.08,0.01,0.08,0.08,0.08
147,Zouhair Feddal,ma  MAR,DF,Betis,29,1989,21,19,1702,18.9,1,1,1,0,0,7,0,0.05,0.05,0.11,0.05,0.11,1.6,1.6,0.4,1.9,0.08,0.02,0.10,0.08,0.10
148,Aitor Fernández,es  ESP,GK,Levante,27,1991,16,16,1440,16.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
149,Andrés Fernández,es  ESP,GK,Villarreal,31,1986,6,6,540,6.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
150,Borja Fernández,es  ESP,"MF,DF",Valladolid,37,1981,19,10,841,9.3,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.02,0.00,0.02,0.02,0.02
151,Joaquín Fernández,es  ESP,"DF,MF",Valladolid,22,1996,13,9,839,9.3,1,0,1,0,0,2,0,0.11,0.00,0.11,0.11,0.11,0.5,0.5,0.0,0.5,0.05,0.00,0.05,0.05,0.05
152,David Ferreiro,es  ESP,"FW,MF",Huesca,30,1988,35,23,2280,25.3,1,3,1,0,0,5,0,0.04,0.12,0.16,0.04,0.16,2.7,2.7,4.5,7.2,0.11,0.18,0.28,0.11,0.28
153,Facundo Ferreyra,ar  ARG,"FW,MF",Espanyol,27,1991,9,1,211,2.3,1,0,1,0,0,2,0,0.43,0.00,0.43,0.43,0.43,0.3,0.3,0.0,0.3,0.14,0.00,0.14,0.14,0.14
154,Junior Firpo,es  ESP,"DF,MF",Betis,21,1996,24,22,1937,21.5,3,4,3,0,0,7,0,0.14,0.19,0.33,0.14,0.33,2.0,2.0,2.1,4.2,0.09,0.10,0.19,0.09,0.19
155,Mathieu Flamini,fr  FRA,MF,Getafe,34,1984,10,4,453,5.0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.01,0.01,0.00,0.01
156,Pablo Fornals,es  ESP,"MF,FW",Villarreal,22,1996,35,28,2479,27.5,2,3,2,0,0,4,0,0.07,0.11,0.18,0.07,0.18,4.3,4.3,4.8,9.1,0.16,0.17,0.33,0.16,0.33
157,Dimitri Foulquier,fr  FRA,"MF,FW",Getafe,25,1993,25,23,1799,20.0,3,2,3,0,0,7,0,0.15,0.10,0.25,0.15,0.25,1.1,1.1,1.7,2.8,0.06,0.09,0.14,0.06,0.14
158,Javi Fuego,es  ESP,MF,Villarreal,34,1984,5,3,233,2.6,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
159,Ramiro Funes Mori,ar  ARG,"DF,MF",Villarreal,27,1991,31,29,2627,29.2,2,1,2,0,0,15,0,0.07,0.03,0.10,0.07,0.10,2.1,2.1,0.5,2.6,0.07,0.02,0.09,0.07,0.09
160,Javi Galán,es  ESP,"DF,MF",Huesca,23,1994,16,16,1440,16.0,0,2,0,0,0,7,0,0.00,0.12,0.12,0.00,0.12,0.1,0.1,1.8,1.9,0.00,0.12,0.12,0.00,0.12
161,Álex Gallar,es  ESP,"MF,FW",Huesca,26,1992,25,10,1009,11.2,4,1,3,1,1,2,0,0.36,0.09,0.45,0.27,0.36,3.5,2.7,2.5,5.2,0.31,0.22,0.53,0.24,0.46
162,Enric Gallego,es  ESP,FW,Huesca,31,1986,19,17,1539,17.1,5,1,5,0,0,4,0,0.29,0.06,0.35,0.29,0.35,3.6,3.6,1.7,5.3,0.21,0.10,0.31,0.21,0.31
163,Álex Gálvez,es  ESP,DF,Rayo Vallecano,29,1989,17,17,1412,15.7,1,0,1,0,0,6,0,0.06,0.00,0.06,0.06,0.06,1.1,1.1,0.2,1.3,0.07,0.01,0.08,0.07,0.08
164,Kévin Gameiro,fr  FRA,FW,Valencia,31,1987,33,16,1612,17.9,6,1,6,0,0,1,0,0.33,0.06,0.39,0.33,0.39,7.4,7.4,3.1,10.5,0.41,0.17,0.59,0.41,0.59
165,Cristian Ganea,ro  ROU,MF,Athletic Club,26,1992,1,1,49,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
166,Ezequiel Garay,ar  ARG,DF,Valencia,31,1986,24,24,2136,23.7,2,0,2,0,0,4,0,0.08,0.00,0.08,0.08,0.08,1.5,1.5,0.4,1.9,0.06,0.02,0.08,0.06,0.08
167,Borja Garcés,es  ESP,"FW,MF",Atlético Madrid,18,1999,1,0,20,0.2,1,0,1,0,0,0,0,4.50,0.00,4.50,4.50,4.50,0.2,0.2,0.0,0.2,1.09,0.00,1.09,1.09,1.09
168,Alberto García,es  ESP,GK,Rayo Vallecano,33,1985,17,17,1530,17.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
169,Aleix García,es  ESP,MF,Girona,21,1997,31,20,1663,18.5,2,1,2,0,0,1,0,0.11,0.05,0.16,0.11,0.16,1.5,1.5,1.3,2.8,0.08,0.07,0.15,0.08,0.15
170,Álvaro García,es  ESP,"FW,MF",Rayo Vallecano,25,1992,35,17,1766,19.6,4,2,4,0,0,3,0,0.20,0.10,0.31,0.20,0.31,4.0,4.0,1.5,5.6,0.20,0.08,0.28,0.20,0.28
171,Borja García,es  ESP,"FW,MF",Girona,27,1990,33,30,2629,29.2,1,3,1,0,0,0,1,0.03,0.10,0.14,0.03,0.14,1.8,1.8,4.2,6.0,0.06,0.14,0.21,0.06,0.21
172,Dani García,es  ESP,MF,Athletic Club,28,1990,29,29,2476,27.5,0,1,0,0,0,13,0,0.00,0.04,0.04,0.00,0.04,0.0,0.0,0.2,0.2,0.00,0.01,0.01,0.00,0.01
173,Javi García,es  ESP,"DF,MF",Betis,31,1987,13,6,524,5.8,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
174,Manu García,es  ESP,MF,Alavés,32,1986,34,25,2330,25.9,2,1,2,0,0,6,0,0.08,0.04,0.12,0.08,0.12,2.1,2.1,0.7,2.9,0.08,0.03,0.11,0.08,0.11
175,Sergio García,es  ESP,"FW,MF",Espanyol,35,1983,29,17,1486,16.5,2,1,2,0,0,3,0,0.12,0.06,0.18,0.12,0.18,4.1,4.1,2.7,6.9,0.25,0.16,0.42,0.25,0.42
176,Mario Gaspar,es  ESP,DF,Villarreal,27,1990,31,30,2599,28.9,1,2,1,0,0,17,1,0.03,0.07,0.10,0.03,0.10,1.6,1.6,3.0,4.5,0.05,0.10,0.16,0.05,0.16
177,Joris Gnagnon,fr  FRA,"DF,MF",Sevilla,21,1997,7,4,446,5.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.2,0.02,0.01,0.03,0.02,0.03
178,Diego Godín,uy  URU,DF,Atlético Madrid,32,1986,30,28,2509,27.9,3,1,3,0,0,6,0,0.11,0.04,0.14,0.11,0.14,3.1,3.1,0.1,3.2,0.11,0.00,0.11,0.11,0.11
179,Maxi Gómez,uy  URU,FW,Celta Vigo,21,1996,35,33,2960,32.9,13,5,12,1,1,6,1,0.40,0.15,0.55,0.36,0.52,11.0,10.3,3.0,13.3,0.34,0.09,0.43,0.31,0.41
180,Moi Gómez,es  ESP,MF,Huesca,24,1994,36,35,3055,33.9,2,7,2,0,0,3,0,0.06,0.21,0.27,0.06,0.27,1.8,1.8,3.6,5.4,0.05,0.11,0.16,0.05,0.16
181,Sergi Gómez,es  ESP,DF,Sevilla,26,1992,32,31,2765,30.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.8,0.8,0.6,1.3,0.02,0.02,0.04,0.02,0.04
182,Maxime Gonalons,fr  FRA,MF,Sevilla,29,1989,10,5,540,6.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.02,0.00,0.02,0.02,0.02
183,Álvaro González,es  ESP,DF,Villarreal,28,1990,33,33,2964,32.9,1,2,1,0,0,17,2,0.03,0.06,0.09,0.03,0.09,1.0,1.0,0.4,1.4,0.03,0.01,0.04,0.03,0.04
184,Bruno González,es  ESP,DF,Getafe,28,1990,23,18,1701,18.9,0,1,0,0,0,7,1,0.00,0.05,0.05,0.00,0.05,0.5,0.5,0.2,0.7,0.03,0.01,0.04,0.03,0.04
185,Cristo González,es  ESP,FW,Real Madrid,20,1997,1,0,45,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.1,0.09,0.03,0.12,0.09,0.12
186,Andoni Gorosabel,es  ESP,DF,Real Sociedad,21,1996,7,6,455,5.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.5,0.6,0.02,0.10,0.12,0.02,0.12
187,Álex Granell,es  ESP,"MF,DF",Girona,29,1988,32,26,2391,26.6,0,4,0,0,0,5,0,0.00,0.15,0.15,0.00,0.15,1.1,1.1,4.9,6.0,0.04,0.18,0.23,0.04,0.23
188,Esteban Granero,es  ESP,MF,Espanyol,31,1987,28,24,2013,22.4,3,1,3,0,0,11,0,0.13,0.04,0.18,0.13,0.18,2.0,2.0,1.2,3.1,0.09,0.05,0.14,0.09,0.14
189,Antoine Griezmann,fr  FRA,FW,Atlético Madrid,27,1991,37,37,3198,35.5,15,8,12,3,3,5,0,0.42,0.23,0.65,0.34,0.56,13.7,11.4,6.8,18.2,0.39,0.19,0.58,0.32,0.51
190,Andrés Guardado,mx  MEX,"MF,DF",Betis,31,1986,31,27,2335,25.9,0,4,0,0,0,8,0,0.00,0.15,0.15,0.00,0.15,1.5,1.5,4.3,5.7,0.06,0.16,0.22,0.06,0.22
191,Gonçalo Guedes,pt  POR,"MF,FW",Valencia,21,1996,25,18,1465,16.3,5,3,5,0,0,2,0,0.31,0.18,0.49,0.31,0.49,2.1,2.1,3.8,5.8,0.13,0.23,0.36,0.13,0.36
192,Javi Guerra,es  ESP,"FW,MF",Rayo Vallecano,36,1982,8,1,236,2.6,0,1,0,0,0,0,0,0.00,0.38,0.38,0.00,0.38,0.5,0.5,0.5,1.0,0.19,0.17,0.36,0.19,0.36
193,Francis Guerrero,es  ESP,"DF,MF",Betis,22,1996,22,22,1778,19.8,0,1,0,0,0,2,0,0.00,0.05,0.05,0.00,0.05,0.4,0.4,2.0,2.4,0.02,0.10,0.12,0.02,0.12
194,Ander Guevara,es  ESP,MF,Real Sociedad,21,1997,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.1,0.06,0.05,0.11,0.06,0.11
195,John Guidetti,se  SWE,FW,Alavés,26,1992,22,6,631,7.0,2,1,2,0,0,2,0,0.29,0.14,0.43,0.29,0.43,1.8,1.8,0.6,2.4,0.26,0.09,0.35,0.26,0.35
196,Gerard Gumbau,es  ESP,MF,Leganés,23,1994,16,13,1199,13.3,1,1,0,1,1,6,1,0.08,0.08,0.15,0.00,0.08,1.6,0.9,0.4,1.3,0.12,0.03,0.15,0.06,0.10
197,Serdar Gürler,tr  TUR,"FW,MF",Huesca,26,1991,13,5,482,5.4,0,1,0,0,0,2,0,0.00,0.19,0.19,0.00,0.19,0.3,0.3,0.3,0.6,0.05,0.06,0.11,0.05,0.11
198,Gorka Guruzeta,es  ESP,"FW,MF",Athletic Club,21,1996,6,0,50,0.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.1,0.12,0.09,0.21,0.12,0.21
199,Hacen,mr  MTN,FW,Valladolid,20,1997,1,0,3,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
200,Uche Henry Agbo,ng  NGA,MF,Rayo Vallecano,22,1995,6,5,372,4.1,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.01,0.00,0.01
201,Mario Hermoso,es  ESP,DF,Espanyol,23,1995,32,31,2806,31.2,3,0,3,0,0,7,0,0.10,0.00,0.10,0.10,0.10,1.8,1.8,0.1,1.9,0.06,0.00,0.06,0.06,0.06
202,Lucas Hernández,fr  FRA,DF,Atlético Madrid,22,1996,14,13,1117,12.4,1,0,1,0,0,5,0,0.08,0.00,0.08,0.08,0.08,0.5,0.5,0.7,1.2,0.04,0.06,0.10,0.04,0.10
203,Theo Hernández,fr  FRA,DF,Real Sociedad,20,1997,24,22,1976,22.0,1,2,1,0,0,5,1,0.05,0.09,0.14,0.05,0.14,0.9,0.9,1.5,2.4,0.04,0.07,0.11,0.04,0.11
204,Yangel Herrera,ve  VEN,"MF,DF",Huesca,20,1998,16,14,1154,12.8,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.8,0.8,0.3,1.1,0.06,0.02,0.09,0.06,0.09
205,Iago Herrerín,es  ESP,GK,Athletic Club,30,1988,31,31,2790,31.0,0,1,0,0,0,1,0,0.00,0.03,0.03,0.00,0.03,0.0,0.0,0.4,0.4,0.00,0.01,0.01,0.00,0.01
206,Andrew Hjulsager,dk  DEN,"MF,FW",Celta Vigo,23,1995,15,2,359,4.0,0,3,0,0,0,1,0,0.00,0.75,0.75,0.00,0.75,0.1,0.1,1.0,1.1,0.02,0.25,0.27,0.02,0.27
207,Wesley Hoedt,nl  NED,DF,Celta Vigo,24,1994,10,9,893,9.9,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.2,0.4,0.02,0.02,0.04,0.02,0.04
208,Robert Ibáñez,es  ESP,"DF,FW",Getafe,25,1993,7,0,76,0.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.2,0.25,0.00,0.25,0.25,0.25
209,Vicente Iborra,es  ESP,"MF,FW",Villarreal,30,1988,19,19,1665,18.5,3,1,3,0,0,7,0,0.16,0.05,0.22,0.16,0.22,1.9,1.9,0.7,2.6,0.11,0.04,0.14,0.11,0.14
210,Borja Iglesias,es  ESP,FW,Espanyol,25,1993,37,35,3075,34.2,17,3,14,3,3,5,0,0.50,0.09,0.59,0.41,0.50,16.6,14.3,3.5,17.8,0.49,0.10,0.59,0.42,0.52
211,Asier Illarramendi,es  ESP,MF,Real Sociedad,28,1990,23,20,1821,20.2,1,1,1,0,0,8,0,0.05,0.05,0.10,0.05,0.10,0.4,0.4,1.5,1.9,0.02,0.07,0.09,0.02,0.09
212,Giannelli Imbula,cd  COD,MF,Rayo Vallecano,25,1992,22,21,1732,19.2,1,1,1,0,0,7,0,0.05,0.05,0.10,0.05,0.10,1.0,1.0,0.6,1.7,0.05,0.03,0.09,0.05,0.09
213,Pablo Insua,es  ESP,DF,Huesca,24,1993,10,10,776,8.6,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
214,Gorka Iraizoz,es  ESP,GK,Girona,37,1981,7,6,559,6.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
215,Carlos Isaac,es  ESP,DF,Atlético Madrid,20,1998,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.2,0.13,0.04,0.17,0.13,0.17
216,Isco,es  ESP,"MF,FW",Real Madrid,26,1992,27,11,1192,13.2,3,2,3,0,0,3,0,0.23,0.15,0.38,0.23,0.38,4.0,4.0,2.2,6.2,0.30,0.17,0.47,0.30,0.47
217,Manuel Iturra,cl  CHI,MF,Villarreal,34,1984,3,1,74,0.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
218,Ander Iturraspe,es  ESP,MF,Athletic Club,29,1989,3,1,98,1.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
219,Ivi,es  ESP,"MF,FW",Valladolid,24,1994,3,0,20,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.39,0.00,0.39,0.39,0.39
220,Adnan Januzaj,be  BEL,"FW,MF",Real Sociedad,23,1995,20,13,1254,13.9,1,3,1,0,0,1,0,0.07,0.22,0.29,0.07,0.29,2.3,2.3,2.0,4.3,0.17,0.14,0.31,0.17,0.31
221,Jason,es  ESP,"MF,DF",Levante,24,1994,30,26,2330,25.9,2,5,2,0,0,10,0,0.08,0.19,0.27,0.08,0.27,2.7,2.7,5.2,7.9,0.11,0.20,0.31,0.11,0.31
222,Mathias Jensen,dk  DEN,"MF,FW",Celta Vigo,22,1996,6,3,235,2.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.1,0.3,0.08,0.04,0.12,0.08,0.12
223,Jesé,es  ESP,"FW,MF",Betis,25,1993,14,9,779,8.7,2,0,2,0,0,2,0,0.23,0.00,0.23,0.23,0.23,3.0,3.0,0.8,3.8,0.34,0.09,0.43,0.34,0.43
224,Joaquín,es  ESP,"FW,DF",Betis,37,1981,30,17,1696,18.8,6,0,6,0,0,5,0,0.32,0.00,0.32,0.32,0.32,4.2,4.2,3.3,7.4,0.22,0.17,0.39,0.22,0.39
225,Jony,es  ESP,"MF,FW",Alavés,27,1991,36,34,2971,33.0,4,11,4,0,0,3,0,0.12,0.33,0.45,0.12,0.45,4.4,4.4,7.2,11.6,0.13,0.22,0.35,0.13,0.35
226,Joan Jordán,es  ESP,MF,Eibar,24,1994,36,32,2875,31.9,4,4,4,0,0,10,0,0.13,0.13,0.25,0.13,0.25,2.9,2.9,3.8,6.7,0.09,0.12,0.21,0.09,0.21
227,Willian José,br  BRA,FW,Real Sociedad,26,1991,31,28,2367,26.3,11,5,6,5,7,5,1,0.42,0.19,0.61,0.23,0.42,11.8,6.8,3.4,10.3,0.45,0.13,0.58,0.26,0.39
228,Aleksandar Jovanović,rs  SRB,GK,Huesca,25,1992,12,12,1080,12.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
229,Jozabed,es  ESP,MF,Celta Vigo,27,1991,20,14,1155,12.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,1.0,1.6,0.05,0.08,0.12,0.05,0.12
230,Miguel Juan Llambrich,es  ESP,DF,Villarreal,22,1996,8,5,544,6.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.3,0.3,0.01,0.04,0.05,0.01,0.05
231,Juanmi,es  ESP,"FW,MF",Real Sociedad,25,1993,30,16,1523,16.9,5,2,5,0,0,5,1,0.30,0.12,0.41,0.30,0.41,6.4,6.4,1.5,7.9,0.38,0.09,0.47,0.38,0.47
232,Juanpe,es  ESP,DF,Girona,27,1991,33,31,2767,30.7,0,0,0,0,0,8,0,0.00,0.00,0.00,0.00,0.00,1.0,1.0,0.4,1.4,0.03,0.01,0.05,0.03,0.05
233,Juanpi,ve  VEN,"MF,FW",Huesca,24,1994,14,8,670,7.4,2,2,1,1,1,2,0,0.27,0.27,0.54,0.13,0.40,1.6,0.8,0.5,1.3,0.21,0.07,0.28,0.11,0.18
234,David Juncà,es  ESP,DF,Celta Vigo,24,1993,21,21,1754,19.5,0,3,0,0,0,6,0,0.00,0.15,0.15,0.00,0.15,0.3,0.3,0.8,1.1,0.02,0.04,0.06,0.02,0.06
235,Vinicius Júnior,br  BRA,FW,Real Madrid,18,2000,18,9,869,9.7,2,0,2,0,0,0,0,0.21,0.00,0.21,0.21,0.21,2.9,2.9,1.4,4.4,0.31,0.15,0.45,0.31,0.45
236,Gaël Kakuta,cd  COD,"MF,FW",Rayo Vallecano,27,1991,12,9,717,8.0,1,0,0,1,1,1,0,0.13,0.00,0.13,0.00,0.00,1.2,0.4,0.3,0.7,0.15,0.04,0.19,0.05,0.09
237,Nikola Kalinić,hr  CRO,FW,Atlético Madrid,30,1988,17,7,642,7.1,2,0,2,0,0,3,0,0.28,0.00,0.28,0.28,0.28,1.5,1.5,0.2,1.6,0.20,0.02,0.23,0.20,0.23
238,Lee Kangin,kr  KOR,"FW,MF",Valencia,17,2001,3,0,24,0.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.1,0.07,0.18,0.25,0.07,0.25
