,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh_Standard,SoT_Standard,SoT%_Standard,Sh/90_Standard,SoT/90_Standard,G/Sh_Standard,G/SoT_Standard,Dist_Standard,FK_Standard,PK_Performance,PKatt_Performance,xG_Expected,npxG_Expected,npxG/Sh_Expected,G-xG_Expected,np:G-xG_Expected
149,Andrés Fernández,es  ESP,GK,Villarreal,31,1986,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
150,Borja Fernández,es  ESP,"MF,DF",Valladolid,37,1981,9.3,0,4,0,0.0,0.43,0.00,0.00,,18.6,0,0,0,0.1,0.1,0.04,-0.1,-0.1
151,Joaquín Fernández,es  ESP,"DF,MF",Valladolid,22,1996,9.3,1,7,2,28.6,0.75,0.21,0.14,0.50,10.7,0,0,0,0.5,0.5,0.07,+0.5,+0.5
152,David Ferreiro,es  ESP,"FW,MF",Huesca,30,1988,25.3,1,37,12,32.4,1.46,0.47,0.03,0.08,19.1,3,0,0,2.7,2.7,0.07,-1.7,-1.7
153,Facundo Ferreyra,ar  ARG,"FW,MF",Espanyol,27,1991,2.3,1,3,1,33.3,1.28,0.43,0.33,1.00,15.2,0,0,0,0.3,0.3,0.10,+0.7,+0.7
154,Junior Firpo,es  ESP,"DF,MF",Betis,21,1996,21.5,3,19,8,42.1,0.88,0.37,0.16,0.38,12.8,0,0,0,2.0,2.0,0.11,+1.0,+1.0
155,Mathieu Flamini,fr  FRA,MF,Getafe,34,1984,5.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
156,Pablo Fornals,es  ESP,"MF,FW",Villarreal,22,1996,27.5,2,57,16,28.1,2.07,0.58,0.04,0.13,18.5,0,0,0,4.3,4.3,0.08,-2.3,-2.3
157,Dimitri Foulquier,fr  FRA,"MF,FW",Getafe,25,1993,20.0,3,13,4,30.8,0.65,0.20,0.23,0.75,15.0,0,0,0,1.1,1.1,0.09,+1.9,+1.9
158,Javi Fuego,es  ESP,MF,Villarreal,34,1984,2.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
159,Ramiro Funes Mori,ar  ARG,"DF,MF",Villarreal,27,1991,29.2,2,26,6,23.1,0.89,0.21,0.08,0.33,15.6,0,0,0,2.1,2.1,0.08,-0.1,-0.1
160,Javi Galán,es  ESP,"DF,MF",Huesca,23,1994,16.0,0,1,0,0.0,0.06,0.00,0.00,,18.4,0,0,0,0.1,0.1,0.05,-0.1,-0.1
161,Álex Gallar,es  ESP,"MF,FW",Huesca,26,1992,11.2,4,26,9,34.6,2.32,0.80,0.12,0.33,20.0,3,1,1,3.5,2.7,0.10,+0.5,+0.3
162,Enric Gallego,es  ESP,FW,Huesca,31,1986,17.1,5,31,11,35.5,1.81,0.64,0.16,0.45,12.1,0,0,0,3.6,3.6,0.12,+1.4,+1.4
163,Álex Gálvez,es  ESP,DF,Rayo Vallecano,29,1989,15.7,1,7,3,42.9,0.45,0.19,0.14,0.33,6.3,0,0,0,1.1,1.1,0.16,-0.1,-0.1
164,Kévin Gameiro,fr  FRA,FW,Valencia,31,1987,17.9,6,35,14,40.0,1.95,0.78,0.17,0.43,11.9,0,0,0,7.4,7.4,0.21,-1.4,-1.4
165,Cristian Ganea,ro  ROU,MF,Athletic Club,26,1992,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
166,Ezequiel Garay,ar  ARG,DF,Valencia,31,1986,23.7,2,13,6,46.2,0.55,0.25,0.15,0.33,9.4,0,0,0,1.5,1.5,0.12,+0.5,+0.5
167,Borja Garcés,es  ESP,"FW,MF",Atlético Madrid,18,1999,0.2,1,3,1,33.3,13.50,4.50,0.33,1.00,18.4,0,0,0,0.2,0.2,0.08,+0.8,+0.8
168,Alberto García,es  ESP,GK,Rayo Vallecano,33,1985,17.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
169,Aleix García,es  ESP,MF,Girona,21,1997,18.5,2,19,5,26.3,1.03,0.27,0.11,0.40,25.2,7,0,0,1.5,1.5,0.08,+0.5,+0.5
170,Álvaro García,es  ESP,"FW,MF",Rayo Vallecano,25,1992,19.6,4,28,11,39.3,1.43,0.56,0.14,0.36,14.7,0,0,0,4.0,4.0,0.14,0.0,0.0
171,Borja García,es  ESP,"FW,MF",Girona,27,1990,29.2,1,27,13,48.1,0.92,0.45,0.04,0.08,21.9,0,0,0,1.8,1.8,0.07,-0.8,-0.8
172,Dani García,es  ESP,MF,Athletic Club,28,1990,27.5,0,2,0,0.0,0.07,0.00,0.00,,29.1,0,0,0,0.0,0.0,0.02,0.0,0.0
173,Javi García,es  ESP,"DF,MF",Betis,31,1987,5.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
174,Manu García,es  ESP,MF,Alavés,32,1986,25.9,2,28,5,17.9,1.08,0.19,0.07,0.40,16.1,0,0,0,2.1,2.1,0.08,-0.1,-0.1
175,Sergio García,es  ESP,"FW,MF",Espanyol,35,1983,16.5,2,36,10,27.8,2.18,0.61,0.06,0.20,15.1,1,0,0,4.1,4.1,0.12,-2.1,-2.1
176,Mario Gaspar,es  ESP,DF,Villarreal,27,1990,28.9,1,26,7,26.9,0.90,0.24,0.04,0.14,16.0,0,0,0,1.6,1.6,0.06,-0.6,-0.6
177,Joris Gnagnon,fr  FRA,"DF,MF",Sevilla,21,1997,5.0,0,3,1,33.3,0.61,0.20,0.00,0.00,15.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1
178,Diego Godín,uy  URU,DF,Atlético Madrid,32,1986,27.9,3,17,8,47.1,0.61,0.29,0.18,0.38,7.6,0,0,0,3.1,3.1,0.18,-0.1,-0.1
179,Maxi Gómez,uy  URU,FW,Celta Vigo,21,1996,32.9,13,81,28,34.6,2.46,0.85,0.15,0.43,15.7,7,1,1,11.0,10.3,0.13,+2.0,+1.7
180,Moi Gómez,es  ESP,MF,Huesca,24,1994,33.9,2,25,8,32.0,0.74,0.24,0.08,0.25,22.0,2,0,0,1.8,1.8,0.07,+0.2,+0.2
181,Sergi Gómez,es  ESP,DF,Sevilla,26,1992,30.7,0,9,3,33.3,0.29,0.10,0.00,0.00,10.3,0,0,0,0.8,0.8,0.08,-0.8,-0.8
182,Maxime Gonalons,fr  FRA,MF,Sevilla,29,1989,6.0,0,2,0,0.0,0.33,0.00,0.00,,16.9,0,0,0,0.1,0.1,0.05,-0.1,-0.1
183,Álvaro González,es  ESP,DF,Villarreal,28,1990,32.9,1,13,2,15.4,0.39,0.06,0.08,0.50,14.0,0,0,0,1.0,1.0,0.07,0.0,0.0
184,Bruno González,es  ESP,DF,Getafe,28,1990,18.9,0,6,1,16.7,0.32,0.05,0.00,0.00,8.1,0,0,0,0.5,0.5,0.08,-0.5,-0.5
185,Cristo González,es  ESP,FW,Real Madrid,20,1997,0.5,0,1,0,0.0,2.00,0.00,0.00,,23.0,0,0,0,0.0,0.0,0.05,0.0,0.0
186,Andoni Gorosabel,es  ESP,DF,Real Sociedad,21,1996,5.1,0,2,0,0.0,0.40,0.00,0.00,,20.8,0,0,0,0.1,0.1,0.05,-0.1,-0.1
187,Álex Granell,es  ESP,"MF,DF",Girona,29,1988,26.6,0,40,7,17.5,1.51,0.26,0.00,0.00,29.1,8,0,0,1.1,1.1,0.03,-1.1,-1.1
188,Esteban Granero,es  ESP,MF,Espanyol,31,1987,22.4,3,29,7,24.1,1.30,0.31,0.10,0.43,23.2,13,0,0,2.0,2.0,0.07,+1.0,+1.0
189,Antoine Griezmann,fr  FRA,FW,Atlético Madrid,27,1991,35.5,15,110,45,40.9,3.10,1.27,0.11,0.27,19.1,16,3,3,13.7,11.4,0.11,+1.3,+0.6
190,Andrés Guardado,mx  MEX,"MF,DF",Betis,31,1986,25.9,0,26,5,19.2,1.00,0.19,0.00,0.00,22.2,2,0,0,1.5,1.5,0.06,-1.5,-1.5
191,Gonçalo Guedes,pt  POR,"MF,FW",Valencia,21,1996,16.3,5,35,14,40.0,2.15,0.86,0.14,0.36,20.7,1,0,0,2.1,2.1,0.06,+2.9,+2.9
192,Javi Guerra,es  ESP,"FW,MF",Rayo Vallecano,36,1982,2.6,0,7,0,0.0,2.67,0.00,0.00,,13.0,0,0,0,0.5,0.5,0.07,-0.5,-0.5
193,Francis Guerrero,es  ESP,"DF,MF",Betis,22,1996,19.8,0,10,4,40.0,0.51,0.20,0.00,0.00,18.6,0,0,0,0.4,0.4,0.04,-0.4,-0.4
194,Ander Guevara,es  ESP,MF,Real Sociedad,21,1997,1.0,0,3,0,0.0,3.00,0.00,0.00,,24.5,0,0,0,0.1,0.1,0.02,-0.1,-0.1
195,John Guidetti,se  SWE,FW,Alavés,26,1992,7.0,2,10,5,50.0,1.43,0.71,0.20,0.40,11.9,0,0,0,1.8,1.8,0.18,+0.2,+0.2
196,Gerard Gumbau,es  ESP,MF,Leganés,23,1994,13.3,1,18,5,27.8,1.35,0.38,0.00,0.00,26.0,3,1,1,1.6,0.9,0.05,-0.6,-0.9
197,Serdar Gürler,tr  TUR,"FW,MF",Huesca,26,1991,5.4,0,6,1,16.7,1.12,0.19,0.00,0.00,14.4,0,0,0,0.3,0.3,0.04,-0.3,-0.3
198,Gorka Guruzeta,es  ESP,"FW,MF",Athletic Club,21,1996,0.6,0,1,0,0.0,1.80,0.00,0.00,,8.1,0,0,0,0.1,0.1,0.07,-0.1,-0.1
199,Hacen,mr  MTN,FW,Valladolid,20,1997,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
200,Uche Henry Agbo,ng  NGA,MF,Rayo Vallecano,22,1995,4.1,0,1,0,0.0,0.24,0.00,0.00,,31.1,0,0,0,0.0,0.0,0.02,0.0,0.0
201,Mario Hermoso,es  ESP,DF,Espanyol,23,1995,31.2,3,27,11,40.7,0.87,0.35,0.11,0.27,24.5,7,0,0,1.8,1.8,0.07,+1.2,+1.2
202,Lucas Hernández,fr  FRA,DF,Atlético Madrid,22,1996,12.4,1,5,1,20.0,0.40,0.08,0.20,1.00,12.8,0,0,0,0.5,0.5,0.10,+0.5,+0.5
203,Theo Hernández,fr  FRA,DF,Real Sociedad,20,1997,22.0,1,23,5,21.7,1.05,0.23,0.04,0.20,24.4,0,0,0,0.9,0.9,0.04,+0.1,+0.1
204,Yangel Herrera,ve  VEN,"MF,DF",Huesca,20,1998,12.8,0,16,2,12.5,1.25,0.16,0.00,0.00,22.1,1,0,0,0.8,0.8,0.05,-0.8,-0.8
205,Iago Herrerín,es  ESP,GK,Athletic Club,30,1988,31.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
206,Andrew Hjulsager,dk  DEN,"MF,FW",Celta Vigo,23,1995,4.0,0,2,0,0.0,0.50,0.00,0.00,,21.7,0,0,0,0.1,0.1,0.04,-0.1,-0.1
207,Wesley Hoedt,nl  NED,DF,Celta Vigo,24,1994,9.9,0,4,1,25.0,0.40,0.10,0.00,0.00,16.4,0,0,0,0.2,0.2,0.04,-0.2,-0.2
208,Robert Ibáñez,es  ESP,"DF,FW",Getafe,25,1993,0.8,0,4,2,50.0,4.74,2.37,0.00,0.00,17.7,0,0,0,0.2,0.2,0.05,-0.2,-0.2
209,Vicente Iborra,es  ESP,"MF,FW",Villarreal,30,1988,18.5,3,15,5,33.3,0.81,0.27,0.20,0.60,12.1,0,0,0,1.9,1.9,0.13,+1.1,+1.1
210,Borja Iglesias,es  ESP,FW,Espanyol,25,1993,34.2,17,87,35,40.2,2.55,1.02,0.16,0.40,14.3,0,3,3,16.6,14.3,0.17,+0.4,-0.3
211,Asier Illarramendi,es  ESP,MF,Real Sociedad,28,1990,20.2,1,13,4,30.8,0.64,0.20,0.08,0.25,24.5,2,0,0,0.4,0.4,0.03,+0.6,+0.6
212,Giannelli Imbula,cd  COD,MF,Rayo Vallecano,25,1992,19.2,1,21,4,19.0,1.09,0.21,0.05,0.25,26.4,1,0,0,1.0,1.0,0.05,0.0,0.0
213,Pablo Insua,es  ESP,DF,Huesca,24,1993,8.6,0,1,1,100.0,0.12,0.12,0.00,0.00,12.0,0,0,0,0.0,0.0,0.03,0.0,0.0
214,Gorka Iraizoz,es  ESP,GK,Girona,37,1981,6.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
215,Carlos Isaac,es  ESP,DF,Atlético Madrid,20,1998,1.0,0,1,0,0.0,1.00,0.00,0.00,,10.3,0,0,0,0.1,0.1,0.13,-0.1,-0.1
216,Isco,es  ESP,"MF,FW",Real Madrid,26,1992,13.2,3,24,7,29.2,1.81,0.53,0.13,0.43,15.8,2,0,0,4.0,4.0,0.16,-1.0,-1.0
217,Manuel Iturra,cl  CHI,MF,Villarreal,34,1984,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
218,Ander Iturraspe,es  ESP,MF,Athletic Club,29,1989,1.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
219,Ivi,es  ESP,"MF,FW",Valladolid,24,1994,0.2,0,1,0,0.0,4.50,0.00,0.00,,27.0,1,0,0,0.1,0.1,0.09,-0.1,-0.1
220,Adnan Januzaj,be  BEL,"FW,MF",Real Sociedad,23,1995,13.9,1,33,7,21.2,2.37,0.50,0.03,0.14,20.2,5,0,0,2.3,2.3,0.07,-1.3,-1.3
221,Jason,es  ESP,"MF,DF",Levante,24,1994,25.9,2,31,8,25.8,1.20,0.31,0.06,0.25,20.5,3,0,0,2.7,2.7,0.09,-0.7,-0.7
222,Mathias Jensen,dk  DEN,"MF,FW",Celta Vigo,22,1996,2.6,0,4,1,25.0,1.53,0.38,0.00,0.00,18.8,0,0,0,0.2,0.2,0.05,-0.2,-0.2
223,Jesé,es  ESP,"FW,MF",Betis,25,1993,8.7,2,19,8,42.1,2.20,0.92,0.11,0.25,15.6,0,0,0,3.0,3.0,0.16,-1.0,-1.0
224,Joaquín,es  ESP,"FW,DF",Betis,37,1981,18.8,6,25,12,48.0,1.33,0.64,0.24,0.50,18.7,4,0,0,4.2,4.2,0.17,+1.8,+1.8
225,Jony,es  ESP,"MF,FW",Alavés,27,1991,33.0,4,50,23,46.0,1.51,0.70,0.08,0.17,21.5,8,0,0,4.4,4.4,0.09,-0.4,-0.4
226,Joan Jordán,es  ESP,MF,Eibar,24,1994,31.9,4,58,19,32.8,1.82,0.59,0.07,0.21,23.8,9,0,0,2.9,2.9,0.05,+1.1,+1.1
227,Willian José,br  BRA,FW,Real Sociedad,26,1991,26.3,11,48,20,41.7,1.83,0.76,0.13,0.30,15.9,1,5,7,11.8,6.8,0.14,-0.8,-0.8
228,Aleksandar Jovanović,rs  SRB,GK,Huesca,25,1992,12.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
229,Jozabed,es  ESP,MF,Celta Vigo,27,1991,12.8,0,11,3,27.3,0.86,0.23,0.00,0.00,20.2,0,0,0,0.6,0.6,0.05,-0.6,-0.6
230,Miguel Juan Llambrich,es  ESP,DF,Villarreal,22,1996,6.0,0,2,0,0.0,0.33,0.00,0.00,,16.7,0,0,0,0.1,0.1,0.04,-0.1,-0.1
231,Juanmi,es  ESP,"FW,MF",Real Sociedad,25,1993,16.9,5,44,19,43.2,2.60,1.12,0.11,0.26,14.0,0,0,0,6.4,6.4,0.15,-1.4,-1.4
232,Juanpe,es  ESP,DF,Girona,27,1991,30.7,0,22,7,31.8,0.72,0.23,0.00,0.00,12.4,0,0,0,1.0,1.0,0.05,-1.0,-1.0
233,Juanpi,ve  VEN,"MF,FW",Huesca,24,1994,7.4,2,14,2,14.3,1.88,0.27,0.07,0.50,21.3,3,1,1,1.6,0.8,0.06,+0.4,+0.2
234,David Juncà,es  ESP,DF,Celta Vigo,24,1993,19.5,0,5,1,20.0,0.26,0.05,0.00,0.00,14.5,0,0,0,0.3,0.3,0.06,-0.3,-0.3
235,Vinicius Júnior,br  BRA,FW,Real Madrid,18,2000,9.7,2,43,16,37.2,4.45,1.66,0.05,0.13,17.6,0,0,0,2.9,2.9,0.07,-0.9,-0.9
236,Gaël Kakuta,cd  COD,"MF,FW",Rayo Vallecano,27,1991,8.0,1,5,0,0.0,0.63,0.00,0.00,,20.6,1,1,1,1.2,0.4,0.08,-0.2,-0.4
237,Nikola Kalinić,hr  CRO,FW,Atlético Madrid,30,1988,7.1,2,9,5,55.6,1.26,0.70,0.22,0.40,10.8,0,0,0,1.5,1.5,0.16,+0.5,+0.5
238,Lee Kangin,kr  KOR,"FW,MF",Valencia,17,2001,0.3,0,1,0,0.0,3.75,0.00,0.00,,29.1,0,0,0,0.0,0.0,0.02,0.0,0.0
239,Wilfrid Kaptoum,cm  CMR,MF,Betis,22,1996,8.6,0,3,1,33.3,0.35,0.12,0.00,0.00,19.2,0,0,0,0.1,0.1,0.04,-0.1,-0.1
240,Keko,es  ESP,"MF,FW",Valladolid,26,1991,17.0,2,21,10,47.6,1.23,0.59,0.10,0.20,14.4,0,0,0,3.3,3.3,0.16,-1.3,-1.3
241,Kike,es  ESP,FW,Eibar,28,1989,14.4,3,42,17,40.5,2.91,1.18,0.07,0.18,12.9,0,0,0,5.0,5.0,0.12,-2.0,-2.0
242,Simon Kjær,dk  DEN,DF,Sevilla,29,1989,22.3,0,15,3,20.0,0.67,0.13,0.00,0.00,12.2,0,0,0,0.9,0.9,0.06,-0.9,-0.9
243,Kenan Kodro,ba  BIH,"FW,MF",Athletic Club,24,1993,1.8,1,4,1,25.0,2.24,0.56,0.25,1.00,15.5,0,0,0,0.2,0.2,0.04,+0.8,+0.8
244,Koke,es  ESP,MF,Atlético Madrid,26,1992,28.7,3,20,5,25.0,0.70,0.17,0.15,0.60,20.2,1,0,0,1.1,1.1,0.06,+1.9,+1.9
245,Geoffrey Kondogbia,cf  CTA,MF,Valencia,25,1993,13.8,1,22,4,18.2,1.59,0.29,0.05,0.25,20.1,0,0,0,2.0,2.0,0.09,-1.0,-1.0
246,Vasyl Kravets,ua  UKR,DF,Leganés,20,1997,5.3,0,4,2,50.0,0.75,0.37,0.00,0.00,22.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1
247,Toni Kroos,de  GER,MF,Real Madrid,28,1990,24.7,0,30,9,30.0,1.22,0.36,0.00,0.00,23.9,0,0,0,1.2,1.2,0.04,-1.2,-1.2
248,Víctor Laguardia,es  ESP,DF,Alavés,28,1989,36.0,1,16,5,31.3,0.44,0.14,0.06,0.20,12.1,1,0,0,1.4,1.4,0.09,-0.4,-0.4
249,Diego Lainez,mx  MEX,"MF,FW",Betis,18,2000,3.9,0,10,2,20.0,2.55,0.51,0.00,0.00,22.7,0,0,0,0.2,0.2,0.02,-0.2,-0.2
250,Toni Lato,es  ESP,DF,Valencia,20,1997,3.0,0,2,0,0.0,0.67,0.00,0.00,,13.4,0,0,0,0.2,0.2,0.09,-0.2,-0.2
251,Miguel Layún,mx  MEX,"MF,DF",Villarreal,30,1988,5.6,0,12,2,16.7,2.13,0.36,0.00,0.00,23.7,2,0,0,0.6,0.5,0.04,-0.6,-0.5
252,Robin Le Normand,fr  FRA,DF,Real Sociedad,21,1996,3.2,0,5,0,0.0,1.58,0.00,0.00,,7.3,0,0,0,0.3,0.3,0.06,-0.3,-0.3
253,Wu Lei,cn  CHN,"FW,MF",Espanyol,26,1991,11.8,3,29,8,27.6,2.46,0.68,0.10,0.38,13.0,0,0,0,4.1,4.1,0.14,-1.1,-1.1
254,Iñigo Lekue,es  ESP,DF,Athletic Club,25,1993,2.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
255,Thomas Lemar,fr  FRA,"MF,FW",Atlético Madrid,22,1995,20.2,2,26,11,42.3,1.29,0.54,0.08,0.18,19.9,1,0,0,2.7,2.7,0.10,-0.7,-0.7
256,Clément Lenglet,fr  FRA,DF,Barcelona,23,1995,21.5,1,6,2,33.3,0.28,0.09,0.17,0.50,7.3,0,0,0,1.1,1.1,0.19,-0.1,-0.1
257,Pedro León,es  ESP,"MF,FW",Eibar,31,1986,4.7,1,7,2,28.6,1.48,0.42,0.14,0.50,20.0,0,0,0,1.1,1.1,0.15,-0.1,-0.1
258,Sergio León,es  ESP,"FW,MF",Betis,29,1989,7.1,0,13,2,15.4,1.83,0.28,0.00,0.00,18.4,0,0,0,0.5,0.5,0.04,-0.5,-0.5
259,Diego Llorente,es  ESP,DF,Real Sociedad,24,1993,19.5,0,7,1,14.3,0.36,0.05,0.00,0.00,20.1,1,0,0,0.3,0.3,0.05,-0.3,-0.3
260,Marcos Llorente,es  ESP,MF,Real Madrid,23,1995,6.0,0,2,2,100.0,0.33,0.33,0.00,0.00,22.5,0,0,0,0.1,0.1,0.06,-0.1,-0.1
261,Giovani Lo Celso,ar  ARG,"MF,FW",Betis,22,1996,26.6,9,62,25,40.3,2.33,0.94,0.11,0.28,19.6,2,2,4,8.8,5.7,0.09,+0.2,+1.3
262,Stanislav Lobotka,sk  SVK,MF,Celta Vigo,23,1994,27.7,0,11,2,18.2,0.40,0.07,0.00,0.00,21.3,0,0,0,0.7,0.7,0.06,-0.7,-0.7
263,Samuele Longo,it  ITA,"FW,MF",Huesca,26,1992,6.2,1,12,6,50.0,1.94,0.97,0.08,0.17,8.2,0,0,0,2.3,2.3,0.19,-1.3,-1.3
264,Pedro López Muñoz,es  ESP,DF,Levante,34,1983,5.2,0,2,1,50.0,0.39,0.19,0.00,0.00,20.9,0,0,0,0.2,0.2,0.08,-0.2,-0.2
265,Alejandro López,es  ESP,MF,Espanyol,21,1997,1.2,0,1,0,0.0,0.80,0.00,0.00,,31.3,0,0,0,0.0,0.0,0.01,0.0,0.0
266,David López,es  ESP,DF,Espanyol,28,1989,20.2,0,11,2,18.2,0.54,0.10,0.00,0.00,16.1,0,0,0,0.9,0.9,0.08,-0.9,-0.9
267,Diego López,es  ESP,GK,Espanyol,36,1981,38.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
268,Javi López,es  ESP,DF,Espanyol,32,1986,21.6,0,7,1,14.3,0.32,0.05,0.00,0.00,19.6,0,0,0,0.5,0.5,0.08,-0.5,-0.5
269,Lluis López,es  ESP,DF,Espanyol,21,1997,5.8,0,1,1,100.0,0.17,0.17,0.00,0.00,4.2,0,0,0,0.1,0.1,0.11,-0.1,-0.1
270,Pau López,es  ESP,GK,Betis,23,1994,33.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
271,Roberto López,es  ESP,MF,Real Sociedad,18,2000,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
272,Unai López,es  ESP,MF,Athletic Club,22,1995,3.6,0,4,2,50.0,1.10,0.55,0.00,0.00,21.1,0,0,0,0.4,0.4,0.09,-0.4,-0.4
273,Anthony Lozano,hn  HON,"FW,MF",Girona,25,1993,8.1,0,24,10,41.7,2.96,1.23,0.00,0.00,12.9,0,0,0,2.1,2.1,0.09,-2.1,-2.1
274,José Luis Gayà,es  ESP,DF,Valencia,23,1995,34.9,1,14,3,21.4,0.40,0.09,0.07,0.33,20.5,1,0,0,0.8,0.8,0.05,+0.2,+0.2
275,José Luis Morales,es  ESP,"FW,MF",Levante,31,1987,35.5,12,61,27,44.3,1.72,0.76,0.15,0.33,15.8,1,3,5,13.6,9.7,0.16,-1.6,-0.7
276,Filipe Luís,br  BRA,DF,Atlético Madrid,32,1985,22.6,2,11,6,54.5,0.49,0.27,0.18,0.33,20.0,0,0,0,0.7,0.7,0.06,+1.3,+1.3
277,Luisinho,pt  POR,DF,Huesca,33,1985,5.6,0,3,1,33.3,0.53,0.18,0.00,0.00,28.3,0,0,0,0.1,0.1,0.04,-0.1,-0.1
278,Douglas Luiz,br  BRA,MF,Girona,20,1998,16.6,0,16,0,0.0,0.97,0.00,0.00,,25.6,0,0,0,1.1,1.1,0.07,-1.1,-1.1
279,Antonio Luna,es  ESP,DF,Levante,27,1991,14.0,0,3,1,33.3,0.21,0.07,0.00,0.00,16.4,0,0,0,0.3,0.3,0.11,-0.3,-0.3
280,Andriy Lunin,ua  UKR,GK,Leganés,19,1999,4.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
281,Nemanja Maksimović,rs  SRB,MF,Getafe,23,1995,35.7,1,35,7,20.0,0.98,0.20,0.03,0.14,16.9,0,0,0,2.2,2.2,0.06,-1.2,-1.2
282,Malcom,br  BRA,"FW,DF",Barcelona,21,1997,6.8,1,11,6,54.5,1.61,0.88,0.09,0.17,14.0,0,0,0,1.5,1.5,0.14,-0.5,-0.5
283,Hugo Mallo,es  ESP,DF,Celta Vigo,27,1991,34.4,1,24,9,37.5,0.70,0.26,0.04,0.11,19.3,0,0,0,1.4,1.4,0.06,-0.4,-0.4
284,Aïssa Mandi,dz  ALG,DF,Betis,26,1991,34.0,1,6,3,50.0,0.18,0.09,0.17,0.33,11.8,0,0,0,0.7,0.7,0.11,+0.3,+0.3
285,Martín Mantovani,ar  ARG,DF,Huesca,34,1984,7.8,2,5,3,60.0,0.64,0.39,0.40,0.67,9.1,0,0,0,0.5,0.5,0.10,+1.5,+1.5
286,Fran Manzanara,es  ESP,"DF,MF",Levante,21,1996,1.7,0,1,0,0.0,0.57,0.00,0.00,,3.0,0,0,0,0.4,0.4,0.40,-0.4,-0.4
287,Marcelo,br  BRA,DF,Real Madrid,30,1988,20.6,2,35,12,34.3,1.70,0.58,0.06,0.17,21.3,0,0,0,1.5,1.5,0.04,+0.5,+0.5
288,Óscar de Marcos,es  ESP,"DF,FW",Athletic Club,29,1989,26.9,1,9,2,22.2,0.33,0.07,0.11,0.50,11.4,0,0,0,1.2,1.2,0.14,-0.2,-0.2
289,Miguel Marí,es  ESP,MF,Eibar,21,1997,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
290,José María Giménez,uy  URU,DF,Atlético Madrid,23,1995,19.7,0,16,4,25.0,0.81,0.20,0.00,0.00,12.1,0,0,0,0.8,0.8,0.05,-0.8,-0.8
291,Mariano,do  DOM,FW,Real Madrid,24,1993,5.0,3,22,8,36.4,4.43,1.61,0.14,0.38,12.4,1,0,0,2.9,2.9,0.13,+0.1,+0.1
292,Adrián Marín,es  ESP,"DF,MF",Alavés,21,1997,3.2,0,2,0,0.0,0.62,0.00,0.00,,10.4,0,0,0,0.2,0.2,0.10,-0.2,-0.2
293,Guillermo Maripán,cl  CHI,DF,Alavés,24,1994,22.3,2,15,5,33.3,0.67,0.22,0.13,0.40,10.5,0,0,0,1.2,1.2,0.08,+0.8,+0.8
294,Roger Martí,es  ESP,FW,Levante,27,1991,21.0,13,68,27,39.7,3.24,1.29,0.16,0.41,15.3,0,2,2,12.8,11.0,0.16,+0.2,0.0
295,Iñigo Martínez,es  ESP,DF,Athletic Club,27,1991,32.2,0,24,5,20.8,0.74,0.16,0.00,0.00,18.9,2,0,0,1.4,1.4,0.06,-1.4,-1.4
296,Gelson Martins,pt  POR,FW,Atlético Madrid,23,1995,2.5,0,5,1,20.0,1.97,0.39,0.00,0.00,16.0,0,0,0,0.7,0.7,0.13,-0.7,-0.7
297,Jordi Masip,es  ESP,GK,Valladolid,29,1989,35.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
298,Jaime Mata,es  ESP,"FW,MF",Getafe,29,1988,27.0,14,54,20,37.0,2.00,0.74,0.19,0.50,12.5,0,4,4,12.4,9.4,0.17,+1.6,+0.6
299,Borja Mayoral,es  ESP,FW,Levante,21,1997,18.0,3,24,15,62.5,1.33,0.83,0.13,0.20,10.9,0,0,0,3.4,3.4,0.14,-0.4,-0.4
