,Player,Nation,Pos,Squad,Age,Born,MP_Playing Time,Min_Playing Time,Mn/MP_Playing Time,Min%_Playing Time,90s_Playing Time,Starts_Playing Time,Mn/Start_Starts,Compl_Starts,Subs_Subs,Mn/Sub_Subs,unSub_Subs,PPM_Team Success,onG_Team Success,onGA_Team Success,+/-_Team Success,+/-90_Team Success,On-Off_Team Success,onxG_Team Success (xG),onxGA_Team Success (xG),xG+/-_Team Success (xG),xG+/-90_Team Success (xG),On-Off_Team Success (xG)
140,Javier Díaz,es  ESP,GK,Sevilla,21,1997,1,90,90,2.6,1.0,1,90,1,0,,3,0.00,0,1,-1,-1.00,-1.43,1.1,0.9,+0.2,+0.16,-0.36
141,Stole Dimitrievski,mk  MKD,GK,Rayo Vallecano,24,1993,21,1890,90,55.3,21.0,21,90,21,0,,15,0.90,23,35,-12,-0.57,+0.43,20.9,28.8,-7.9,-0.38,-0.03
142,Papakouli Diop,sn  SEN,MF,Eibar,32,1986,28,2352,84,68.8,26.1,27,86,22,1,41,3,1.25,33,36,-3,-0.11,-0.03,37.6,30.9,+6.8,+0.26,+0.35
143,Djené,tg  TOG,DF,Getafe,26,1991,34,2976,88,87.0,33.1,34,88,29,0,,0,1.65,45,31,+14,+0.42,+0.63,40.6,34.2,+6.4,+0.19,+0.67
144,Naïs Djouahra,fr  FRA,MF,Real Sociedad,18,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,
145,Marko Dmitrović,rs  SRB,GK,Eibar,26,1992,24,2160,90,63.2,24.0,24,90,24,0,,5,1.38,29,30,-1,-0.04,+0.17,27.0,26.9,+0.1,0.00,-0.39
146,Jaume Doménech,es  ESP,GK,Valencia,27,1990,4,360,90,10.5,4.0,4,90,4,0,,31,2.00,5,1,+4,+1.00,+0.65,5.0,3.1,+1.9,+0.48,+0.04
147,Álex Domínguez,es  ESP,GK,Alavés,20,1998,0,,,,,0,,0,0,,4,,,,,,,,,,,
148,Cheick Doukouré,ci  CIV,MF,Levante,25,1992,9,318,35,9.3,3.5,3,69,1,6,18,4,1.44,4,10,-6,-1.70,-1.67,3.8,9.6,-5.8,-1.65,-1.30
149,Seydou Doumbia,ci  CIV,FW,Girona,30,1987,17,541,32,15.8,6.0,5,74,1,12,14,12,0.53,6,9,-3,-0.50,-0.09,6.8,10.4,-3.5,-0.59,-0.33
150,Óscar Duarte,cr  CRC,"DF,MF",Espanyol,29,1989,11,660,60,19.3,7.3,7,87,6,4,13,14,1.36,4,13,-9,-1.23,-1.46,7.7,9.5,-1.8,-0.24,-0.23
151,Rubén Duarte,es  ESP,DF,Alavés,22,1995,33,2772,84,81.1,30.8,33,84,28,0,,1,1.12,26,41,-15,-0.49,-1.04,28.2,42.3,-14.2,-0.46,-0.52
152,Hugo Duro,es  ESP,"MF,FW",Getafe,18,1999,11,417,38,12.2,4.6,5,67,1,6,14,10,1.55,6,5,+1,+0.22,-0.14,6.1,6.3,-0.2,-0.04,-0.17
153,Raphael Dwamena,gh  GHA,FW,Levante,22,1995,12,222,19,6.5,2.5,1,101,1,11,11,9,1.08,7,7,0,0.00,+0.20,4.8,6.5,-1.7,-0.70,-0.25
154,Dennis Eckert,de  GER,FW,Celta Vigo,21,1997,9,216,24,6.3,2.4,1,97,1,8,15,4,0.89,3,3,0,0.00,+0.25,2.9,4.2,-1.3,-0.54,-0.15
155,Aritz Elustondo,es  ESP,DF,Real Sociedad,24,1994,27,2254,83,65.9,25.0,24,88,22,3,44,3,1.30,28,35,-7,-0.28,-0.74,29.6,32.5,-2.9,-0.11,-0.54
156,Gorka Elustondo,es  ESP,MF,Rayo Vallecano,31,1987,5,285,57,8.3,3.2,3,84,2,2,16,2,1.40,2,5,-3,-0.95,-0.20,4.0,2.7,+1.3,+0.40,+0.83
157,Rodrigo Ely,br  BRA,DF,Alavés,24,1993,5,430,86,12.6,4.8,5,86,4,0,,6,0.40,4,11,-7,-1.47,-1.34,4.0,6.4,-2.4,-0.50,-0.15
158,Adri Embarba,es  ESP,"FW,MF",Rayo Vallecano,26,1992,36,2282,63,66.7,25.4,27,78,9,9,21,1,0.86,25,41,-16,-0.63,+0.40,27.6,35.9,-8.4,-0.33,+0.09
159,Emerson,br  BRA,DF,Betis,19,1999,6,317,53,9.3,3.5,4,74,2,2,12,6,1.17,5,8,-3,-0.85,-0.71,4.1,6.1,-2.0,-0.57,-0.67
160,Youssef En-Nesyri,ma  MAR,FW,Leganés,21,1997,31,2106,68,61.6,23.4,22,87,13,9,21,2,1.06,24,28,-4,-0.17,-0.03,21.3,24.0,-2.7,-0.12,-0.12
161,Sergi Enrich,es  ESP,FW,Eibar,28,1990,35,2582,74,75.5,28.7,30,82,14,5,22,2,1.20,39,38,+1,+0.03,+0.57,39.6,34.2,+5.3,+0.19,+0.15
162,Javier Eraso,es  ESP,"MF,FW",Leganés,28,1990,13,631,49,18.5,7.0,9,68,1,4,5,6,0.85,3,12,-9,-1.28,-1.38,5.7,8.6,-2.9,-0.42,-0.43
163,Gonzalo Escalante,ar  ARG,MF,Eibar,25,1993,32,1789,56,52.3,19.9,18,83,12,14,22,1,1.25,23,29,-6,-0.30,-0.41,26.6,24.6,+1.9,+0.10,-0.11
164,Sergio Escudero,es  ESP,"DF,MF",Sevilla,28,1989,21,1545,74,45.2,17.2,18,82,11,3,21,2,1.33,19,16,+3,+0.17,-0.40,24.2,18.3,+5.9,+0.34,-0.31
165,Bernardo Espinosa,co  COL,DF,Girona,29,1989,31,2727,88,79.7,30.3,31,88,29,0,,4,0.97,31,43,-12,-0.40,+0.12,31.8,43.4,-11.6,-0.38,-0.35
166,Beñat Etxebarria,es  ESP,MF,Athletic Club,31,1987,27,2031,75,59.4,22.6,25,78,10,2,36,3,1.37,28,28,0,0.00,+0.26,26.4,27.3,-0.9,-0.04,+0.13
167,Xabier Etxeita,es  ESP,DF,Huesca,30,1987,31,2677,86,78.3,29.7,30,87,28,1,68,3,1.03,35,52,-17,-0.57,+0.03,37.3,45.3,-8.0,-0.27,+0.11
168,Jokin Ezkieta,es  ESP,GK,Barcelona,21,1996,0,,,,,0,,0,0,,1,,,,,,,,,,,
169,Zouhair Feddal,ma  MAR,DF,Betis,29,1989,21,1702,81,49.8,18.9,19,84,16,2,49,9,1.19,20,23,-3,-0.16,+0.10,26.4,21.8,+4.5,+0.24,+0.39
170,Aitor Fernández,es  ESP,GK,Levante,27,1991,16,1440,90,42.1,16.0,16,90,16,0,,21,1.06,25,24,+1,+0.06,+0.43,19.0,23.2,-4.2,-0.26,+0.36
171,Andrés Fernández,es  ESP,GK,Villarreal,31,1986,6,540,90,15.8,6.0,6,90,6,0,,32,1.83,9,7,+2,+0.33,+0.49,6.0,8.0,-2.0,-0.33,-0.30
172,Borja Fernández,es  ESP,"MF,DF",Valladolid,37,1981,19,841,44,24.6,9.3,10,74,5,9,11,12,1.30,4,17,-13,-1.39,-1.18,7.9,13.2,-5.3,-0.57,-0.32
173,Joaquín Fernández,es  ESP,"DF,MF",Valladolid,22,1996,13,839,65,24.5,9.3,9,88,8,4,12,12,0.92,5,16,-11,-1.18,-0.90,10.2,19.4,-9.2,-0.99,-0.87
174,David Ferreiro,es  ESP,"FW,MF",Huesca,30,1988,35,2280,65,66.7,25.3,23,87,17,12,24,1,0.86,28,41,-13,-0.51,+0.20,35.7,35.8,-0.1,-0.01,+0.86
175,Facundo Ferreyra,ar  ARG,"FW,MF",Espanyol,27,1991,9,211,23,6.2,2.3,1,98,1,8,14,3,1.33,5,2,+3,+1.28,+1.42,2.0,1.6,+0.3,+0.16,+0.23
176,Junior Firpo,es  ESP,"DF,MF",Betis,21,1996,24,1937,81,56.6,21.5,22,87,20,2,17,1,1.46,22,30,-8,-0.37,-0.37,28.2,27.2,+1.1,+0.05,+0.01
177,Mathieu Flamini,fr  FRA,MF,Getafe,34,1984,10,453,45,13.2,5.0,4,82,2,6,21,9,1.60,6,8,-2,-0.40,-0.85,5.5,5.6,-0.1,-0.02,-0.14
178,Pablo Fornals,es  ESP,"MF,FW",Villarreal,22,1996,35,2479,71,72.5,27.5,28,84,19,7,19,1,1.20,33,38,-5,-0.18,-0.37,35.3,39.7,-4.4,-0.16,-0.33
179,Dimitri Foulquier,fr  FRA,"MF,FW",Getafe,25,1993,25,1799,72,52.6,20.0,23,77,11,2,14,4,1.84,22,19,+3,+0.15,-0.41,20.2,20.3,-0.2,-0.01,-0.24
180,Javi Fuego,es  ESP,MF,Villarreal,34,1984,5,233,47,6.8,2.6,3,76,0,2,3,6,1.40,3,4,-1,-0.39,-0.33,1.8,4.0,-2.3,-0.87,-0.86
181,Ramiro Funes Mori,ar  ARG,"DF,MF",Villarreal,27,1991,31,2627,85,76.8,29.2,29,88,27,2,33,5,1.26,41,36,+5,+0.17,+1.08,41.5,40.2,+1.3,+0.05,+0.50
182,Javi Galán,es  ESP,"DF,MF",Huesca,23,1994,16,1440,90,42.1,16.0,16,90,16,0,,0,1.31,25,23,+2,+0.12,+1.22,18.6,23.9,-5.3,-0.33,-0.06
183,Álex Gallar,es  ESP,"MF,FW",Huesca,26,1992,25,1009,40,29.5,11.2,10,73,3,15,19,9,0.80,14,25,-11,-0.98,-0.57,16.6,17.5,-0.9,-0.08,+0.30
184,Enric Gallego,es  ESP,FW,Huesca,31,1986,19,1539,81,45.0,17.1,17,87,13,2,30,0,1.16,23,25,-2,-0.12,+0.84,17.3,24.4,-7.1,-0.42,-0.22
185,Álex Gálvez,es  ESP,DF,Rayo Vallecano,29,1989,17,1412,83,41.3,15.7,17,83,11,0,,10,0.71,13,28,-15,-0.96,-0.33,14.6,24.2,-9.6,-0.61,-0.43
186,Kévin Gameiro,fr  FRA,FW,Valencia,31,1987,33,1612,49,47.1,17.9,16,78,7,17,22,1,1.61,20,18,+2,+0.11,-0.59,26.2,20.6,+5.6,+0.31,-0.25
187,Cristian Ganea,ro  ROU,MF,Athletic Club,26,1992,1,49,49,1.4,0.5,1,49,0,0,,2,0.00,0,1,-1,-1.84,-1.76,0.6,0.7,0.0,-0.07,+0.02
188,Ezequiel Garay,ar  ARG,DF,Valencia,31,1986,24,2136,89,62.5,23.7,24,89,23,0,,3,1.58,31,23,+8,+0.34,-0.22,37.4,22.5,+15.0,+0.63,+0.49
189,Borja Garcés,es  ESP,"FW,MF",Atlético Madrid,18,1999,1,20,20,0.6,0.2,0,,0,1,19,9,1.00,1,1,0,0.00,-0.69,0.4,0.9,-0.5,-2.22,-2.43
190,Alberto García,es  ESP,GK,Rayo Vallecano,33,1985,17,1530,90,44.7,17.0,17,90,17,0,,21,0.76,18,35,-17,-1.00,-0.43,19.9,25.7,-5.8,-0.34,+0.03
191,Aleix García,es  ESP,MF,Girona,21,1997,31,1663,54,48.6,18.5,20,74,6,11,17,6,1.10,15,24,-9,-0.49,-0.13,18.2,24.5,-6.3,-0.34,-0.05
192,Álvaro García,es  ESP,"FW,MF",Rayo Vallecano,25,1992,35,1766,50,51.6,19.6,17,79,7,18,24,2,0.86,20,35,-15,-0.76,0.00,19.9,28.2,-8.3,-0.42,-0.13
193,Borja García,es  ESP,"FW,MF",Girona,27,1990,33,2629,80,76.9,29.2,30,84,19,3,38,0,1.03,31,38,-7,-0.24,+0.78,29.3,39.4,-10.1,-0.35,-0.14
194,Dani García,es  ESP,MF,Athletic Club,28,1990,29,2476,85,72.4,27.5,29,85,23,0,,2,1.45,30,27,+3,+0.11,+0.78,28.3,27.1,+1.2,+0.04,+0.50
195,Javi García,es  ESP,"DF,MF",Betis,31,1987,13,524,40,15.3,5.8,6,82,4,7,5,12,2.31,8,8,0,0.00,+0.25,6.7,7.4,-0.7,-0.11,-0.19
196,Manu García,es  ESP,MF,Alavés,32,1986,34,2330,69,68.1,25.9,25,87,21,9,17,3,1.35,26,36,-10,-0.39,-0.30,25.1,33.4,-8.3,-0.32,+0.13
197,Sergio García,es  ESP,"FW,MF",Espanyol,35,1983,29,1486,51,43.5,16.5,17,77,6,12,15,2,1.59,18,23,-5,-0.30,-0.44,24.4,23.6,+0.8,+0.05,+0.18
198,Mario Gaspar,es  ESP,DF,Villarreal,27,1990,31,2599,84,76.0,28.9,30,87,26,1,2,3,1.16,34,36,-2,-0.07,+0.04,37.8,40.9,-3.1,-0.11,-0.15
199,Joris Gnagnon,fr  FRA,"DF,MF",Sevilla,21,1997,7,446,64,13.0,5.0,4,90,3,3,28,13,0.86,4,6,-2,-0.40,-0.92,6.4,6.4,0.0,0.00,-0.59
200,Diego Godín,uy  URU,DF,Atlético Madrid,32,1986,30,2509,84,73.4,27.9,28,88,27,2,16,1,2.03,41,24,+17,+0.61,-0.28,34.8,30.0,+4.8,+0.17,-0.08
201,Maxi Gómez,uy  URU,FW,Celta Vigo,21,1996,35,2960,85,86.5,32.9,33,87,28,2,37,0,1.09,47,51,-4,-0.12,+0.86,38.2,48.9,-10.7,-0.33,+0.52
202,Moi Gómez,es  ESP,MF,Huesca,24,1994,36,3055,85,89.3,33.9,35,86,28,1,31,2,0.83,37,58,-21,-0.62,-0.37,38.1,52.5,-14.4,-0.42,-1.23
203,Sergi Gómez,es  ESP,DF,Sevilla,26,1992,32,2765,86,80.8,30.7,31,87,29,1,64,6,1.34,40,43,-3,-0.10,-2.57,47.7,38.7,+9.1,+0.30,-1.13
204,Maxime Gonalons,fr  FRA,MF,Sevilla,29,1989,10,540,54,15.8,6.0,5,80,4,5,28,0,1.70,6,5,+1,+0.17,-0.27,7.8,6.2,+1.6,+0.26,-0.30
205,Álvaro González,es  ESP,DF,Villarreal,28,1990,33,2964,90,86.7,32.9,33,90,31,0,,0,1.09,44,47,-3,-0.09,-0.09,44.6,45.4,-0.8,-0.03,+0.33
206,Bruno González,es  ESP,DF,Getafe,28,1990,23,1701,74,49.7,18.9,18,90,17,5,18,7,1.65,25,15,+10,+0.53,+0.37,22.9,19.7,+3.2,+0.17,+0.12
207,Cristo González,es  ESP,FW,Real Madrid,20,1997,1,45,45,1.3,0.5,0,,0,1,45,2,3.00,1,1,0,0.00,-0.45,0.2,0.5,-0.3,-0.67,-1.10
208,Roberto González,es  ESP,FW,Betis,17,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,
209,Andoni Gorosabel,es  ESP,DF,Real Sociedad,21,1996,7,455,65,13.3,5.1,6,75,4,1,4,6,1.43,3,6,-3,-0.59,-0.65,5.1,5.6,-0.6,-0.11,-0.21
210,Álex Granell,es  ESP,"MF,DF",Girona,29,1988,32,2391,75,69.9,26.6,26,87,20,6,21,3,1.03,28,40,-12,-0.45,-0.10,27.9,33.5,-5.6,-0.21,+0.34
211,Esteban Granero,es  ESP,MF,Espanyol,31,1987,28,2013,72,58.9,22.4,24,81,13,4,19,7,1.21,26,30,-4,-0.18,-0.31,28.5,30.9,-2.4,-0.11,-0.13
212,Antoine Griezmann,fr  FRA,FW,Atlético Madrid,27,1991,37,3198,86,93.5,35.5,37,86,31,0,,0,1.97,52,29,+23,+0.65,-0.57,42.9,35.7,+7.3,+0.20,+0.17
213,Andrés Guardado,mx  MEX,"MF,DF",Betis,31,1986,31,2335,75,68.3,25.9,27,82,19,4,30,0,1.26,31,40,-9,-0.35,-0.43,35.6,31.4,+4.3,+0.16,+0.38
214,Gonçalo Guedes,pt  POR,"MF,FW",Valencia,21,1996,25,1465,59,42.8,16.3,18,71,5,7,26,1,1.76,26,10,+16,+0.98,+0.98,22.5,12.6,+9.9,+0.61,+0.28
215,Javi Guerra,es  ESP,"FW,MF",Rayo Vallecano,36,1982,8,236,30,6.9,2.6,1,96,1,7,20,3,0.50,4,7,-3,-1.14,-0.41,4.5,3.4,+1.2,+0.45,+0.87
216,Francis Guerrero,es  ESP,"DF,MF",Betis,22,1996,22,1778,81,52.0,19.8,22,81,10,0,,4,1.32,19,21,-2,-0.10,+0.23,23.2,20.5,+2.7,+0.13,+0.19
217,Ander Guevara,es  ESP,MF,Real Sociedad,21,1997,1,90,90,2.6,1.0,1,90,1,0,,2,1.00,1,1,0,0.00,+0.03,2.0,0.8,+1.1,+1.11,+1.07
218,John Guidetti,se  SWE,FW,Alavés,26,1992,22,631,29,18.5,7.0,6,71,1,16,13,11,1.14,9,13,-4,-0.57,-0.34,5.9,9.0,-3.2,-0.45,-0.11
219,Gerard Gumbau,es  ESP,MF,Leganés,23,1994,16,1199,75,35.1,13.3,13,90,12,3,9,11,0.88,8,19,-11,-0.83,-1.03,13.2,17.9,-4.7,-0.35,-0.43
220,Serdar Gürler,tr  TUR,"FW,MF",Huesca,26,1991,13,482,37,14.1,5.4,5,65,0,8,20,3,0.31,5,9,-4,-0.75,-0.20,5.3,7.7,-2.3,-0.43,-0.16
221,Gorka Guruzeta,es  ESP,"FW,MF",Athletic Club,21,1996,6,50,8,1.5,0.6,0,,0,6,7,6,1.00,1,3,-2,-3.60,-3.55,1.0,1.9,-0.8,-1.51,-1.43
222,Hacen,mr  MTN,FW,Valladolid,20,1997,1,3,3,0.1,0.0,0,,0,1,2,3,3.00,0,0,0,0.00,+0.50,0.2,0.2,+0.1,+2.68,+3.01
223,Uche Henry Agbo,ng  NGA,MF,Rayo Vallecano,22,1995,6,372,62,10.9,4.1,5,71,3,1,17,3,1.17,4,8,-4,-0.97,-0.23,4.8,6.8,-2.0,-0.49,-0.15
224,Mario Hermoso,es  ESP,DF,Espanyol,23,1995,32,2806,88,82.0,31.2,31,90,30,1,27,0,1.47,42,36,+6,+0.19,+1.37,38.9,40.9,-2.0,-0.06,-0.06
225,Lucas Hernández,fr  FRA,DF,Atlético Madrid,22,1996,14,1117,80,32.7,12.4,13,82,10,1,51,2,2.00,16,8,+8,+0.64,-0.06,11.8,11.9,-0.1,0.00,-0.29
226,Theo Hernández,fr  FRA,DF,Real Sociedad,20,1997,24,1976,82,57.8,22.0,22,88,19,2,15,3,1.17,26,30,-4,-0.18,-0.37,25.3,25.4,-0.1,0.00,-0.18
227,Yangel Herrera,ve  VEN,"MF,DF",Huesca,20,1998,16,1154,72,33.7,12.8,14,79,8,2,21,1,1.13,14,18,-4,-0.31,+0.40,13.1,18.9,-5.8,-0.45,-0.24
228,Iago Herrerín,es  ESP,GK,Athletic Club,30,1988,31,2790,90,81.6,31.0,31,90,31,0,,1,1.48,32,32,0,0.00,+0.57,32.1,30.7,+1.4,+0.04,+0.75
229,Andrew Hjulsager,dk  DEN,"MF,FW",Celta Vigo,23,1995,15,359,24,10.5,4.0,2,73,0,13,16,6,1.00,6,10,-4,-1.00,-0.86,4.2,6.8,-2.6,-0.65,-0.28
230,Wesley Hoedt,nl  NED,DF,Celta Vigo,24,1994,10,893,89,26.1,9.9,9,90,8,1,86,1,0.60,11,21,-10,-1.01,-1.04,11.5,22.0,-10.5,-1.06,-0.90
231,Robert Ibáñez,es  ESP,"DF,FW",Getafe,25,1993,7,76,11,2.2,0.8,0,,0,7,10,8,0.86,2,0,+2,+2.37,+2.07,1.2,1.1,+0.1,+0.13,+0.02
232,Vicente Iborra,es  ESP,"MF,FW",Villarreal,30,1988,19,1665,88,48.7,18.5,19,88,17,0,,0,1.37,27,27,0,0.00,+0.15,24.5,23.8,+0.7,+0.04,+0.21
233,Borja Iglesias,es  ESP,FW,Espanyol,25,1993,37,3075,83,89.9,34.2,35,86,25,2,29,0,1.41,45,42,+3,+0.09,+1.39,45.0,46.2,-1.2,-0.04,+0.17
234,Asier Illarramendi,es  ESP,MF,Real Sociedad,28,1990,23,1821,79,53.2,20.2,20,88,16,3,22,1,1.22,23,20,+3,+0.15,+0.37,24.9,23.0,+1.9,+0.09,+0.05
235,Giannelli Imbula,cd  COD,MF,Rayo Vallecano,25,1992,22,1732,79,50.6,19.2,21,81,13,1,25,3,0.91,24,35,-11,-0.57,+0.39,19.5,26.0,-6.5,-0.34,+0.05
236,Pablo Insua,es  ESP,DF,Huesca,24,1993,10,776,78,22.7,8.6,10,78,7,0,,8,1.10,9,10,-1,-0.12,+0.60,11.4,11.6,-0.2,-0.02,+0.35
237,Gorka Iraizoz,es  ESP,GK,Girona,37,1981,7,559,80,16.3,6.2,6,90,6,1,18,27,0.57,4,10,-6,-0.97,-0.65,4.0,10.7,-6.7,-1.08,-0.92
238,Carlos Isaac,es  ESP,DF,Atlético Madrid,20,1998,1,90,90,2.6,1.0,1,90,1,0,,0,3.00,3,0,+3,+3.00,+2.38,1.4,1.3,0.0,+0.05,-0.15
239,Isco,es  ESP,"MF,FW",Real Madrid,26,1992,27,1192,44,34.9,13.2,11,75,2,16,23,4,1.70,25,18,+7,+0.53,+0.12,25.1,15.9,+9.2,+0.69,+0.43
240,Manuel Iturra,cl  CHI,MF,Villarreal,34,1984,3,74,25,2.2,0.8,1,65,0,2,5,6,1.33,0,2,-2,-2.43,-2.41,0.9,1.1,-0.2,-0.23,-0.16
241,Ander Iturraspe,es  ESP,MF,Athletic Club,29,1989,3,98,33,2.9,1.1,1,68,0,2,15,4,1.33,1,3,-2,-1.84,-1.78,1.6,1.2,+0.4,+0.38,+0.49
242,Ivi,es  ESP,"MF,FW",Valladolid,24,1994,3,20,7,0.6,0.2,0,,0,3,6,5,1.33,1,1,0,0.00,+0.50,0.2,0.4,-0.1,-0.49,-0.17
243,Adnan Januzaj,be  BEL,"FW,MF",Real Sociedad,23,1995,20,1254,63,36.7,13.9,13,86,8,7,20,0,1.35,21,11,+10,+0.72,+1.17,19.9,12.7,+7.2,+0.51,+0.70
244,Jason,es  ESP,"MF,DF",Levante,24,1994,30,2330,78,68.1,25.9,26,86,19,4,21,6,1.27,37,39,-2,-0.08,+0.34,30.5,42.8,-12.2,-0.47,0.00
245,Mathias Jensen,dk  DEN,"MF,FW",Celta Vigo,22,1996,6,235,39,6.9,2.6,3,71,0,3,8,9,0.33,2,1,+1,+0.38,+0.67,3.1,3.5,-0.4,-0.17,+0.25
246,Jesé,es  ESP,"FW,MF",Betis,25,1993,14,779,56,22.8,8.7,9,74,2,5,22,2,1.07,9,17,-8,-0.92,-0.92,11.3,13.2,-2.0,-0.23,-0.36
247,Joaquín,es  ESP,"FW,DF",Betis,37,1981,30,1696,57,49.6,18.8,17,80,7,13,25,2,1.43,22,21,+1,+0.05,+0.52,25.2,23.4,+1.8,+0.10,+0.11
248,Jony,es  ESP,"MF,FW",Alavés,27,1991,36,2971,83,86.9,33.0,34,86,18,2,27,0,1.36,35,37,-2,-0.06,+1.74,33.7,43.7,-10.0,-0.30,+0.45
249,Joan Jordán,es  ESP,MF,Eibar,24,1994,36,2875,80,84.1,31.9,32,86,25,4,32,0,1.28,37,37,0,0.00,+0.66,39.7,35.7,+4.1,+0.13,-0.14
250,Willian José,br  BRA,FW,Real Sociedad,26,1991,31,2367,76,69.2,26.3,28,82,18,3,24,2,1.32,34,27,+7,+0.27,+0.95,33.9,27.8,+6.1,+0.23,+0.53
251,Aleksandar Jovanović,rs  SRB,GK,Huesca,25,1992,12,1080,90,31.6,12.0,12,90,12,0,,20,0.58,11,19,-8,-0.67,-0.13,15.6,16.2,-0.6,-0.05,+0.35
252,Jozabed,es  ESP,MF,Celta Vigo,27,1991,20,1155,58,33.8,12.8,14,80,7,6,7,9,1.20,17,18,-1,-0.08,+0.24,16.3,18.8,-2.5,-0.20,+0.30
253,Miguel Juan Llambrich,es  ESP,DF,Villarreal,22,1996,8,544,68,15.9,6.0,5,88,3,3,35,4,1.63,11,9,+2,+0.33,+0.49,9.2,8.6,+0.6,+0.10,+0.20
254,Juanmi,es  ESP,"FW,MF",Real Sociedad,25,1993,30,1523,51,44.5,16.9,16,79,6,14,19,5,1.17,20,23,-3,-0.18,-0.27,19.6,20.2,-0.6,-0.04,-0.19
255,Juanpe,es  ESP,DF,Girona,27,1991,33,2767,84,80.9,30.7,31,88,29,2,23,1,0.94,31,44,-13,-0.42,-0.01,32.1,40.3,-8.2,-0.27,+0.24
256,Juanpi,ve  VEN,"MF,FW",Huesca,24,1994,14,670,48,19.6,7.4,8,68,0,6,21,2,1.14,11,8,+3,+0.40,+1.22,8.6,8.9,-0.2,-0.03,+0.32
257,David Juncà,es  ESP,DF,Celta Vigo,24,1993,21,1754,84,51.3,19.5,21,84,17,0,,2,0.81,27,34,-7,-0.36,-0.25,20.3,34.2,-13.9,-0.71,-0.65
258,Vinicius Júnior,br  BRA,FW,Real Madrid,18,2000,18,869,48,25.4,9.7,9,83,5,9,14,5,1.61,15,13,+2,+0.21,-0.32,15.3,12.5,+2.9,+0.30,-0.16
259,Kaiser,es  ESP,DF,Eibar,22,1996,0,,,,,0,,0,0,,4,,,,,,,,,,,
260,Gaël Kakuta,cd  COD,"MF,FW",Rayo Vallecano,27,1991,12,717,60,21.0,8.0,9,72,3,3,22,3,0.50,8,19,-11,-1.38,-0.78,8.6,12.3,-3.8,-0.48,-0.15
261,Nikola Kalinić,hr  CRO,FW,Atlético Madrid,30,1988,17,642,38,18.8,7.1,7,63,0,10,20,14,2.12,11,4,+7,+0.98,+0.37,8.7,6.0,+2.7,+0.38,+0.23
262,Lee Kangin,kr  KOR,"FW,MF",Valencia,17,2001,3,24,8,0.7,0.3,0,,0,3,7,7,2.33,1,0,+1,+3.75,+3.35,0.3,0.1,+0.2,+0.85,+0.41
263,Wilfrid Kaptoum,cm  CMR,MF,Betis,22,1996,10,773,77,22.6,8.6,9,83,5,1,22,11,1.40,7,12,-5,-0.58,-0.48,9.2,8.9,+0.3,+0.04,-0.01
264,Keko,es  ESP,"MF,FW",Valladolid,26,1991,26,1533,59,44.8,17.0,20,71,3,6,19,4,0.69,11,23,-12,-0.70,-0.37,16.6,24.4,-7.7,-0.45,-0.23
265,Kike,es  ESP,FW,Eibar,28,1989,30,1298,43,38.0,14.4,15,70,3,15,17,4,1.20,14,22,-8,-0.55,-0.72,20.3,15.1,+5.2,+0.36,+0.34
266,Simon Kjær,dk  DEN,DF,Sevilla,29,1989,26,2008,77,58.7,22.3,25,80,16,1,4,4,1.46,31,30,+1,+0.04,-0.85,33.2,28.4,+4.9,+0.22,-0.71
267,Kenan Kodro,ba  BIH,"FW,MF",Athletic Club,24,1993,11,161,15,4.7,1.8,0,,0,11,14,2,1.91,1,2,-1,-0.56,-0.48,1.4,2.6,-1.3,-0.70,-0.64
268,Koke,es  ESP,MF,Atlético Madrid,26,1992,30,2586,86,75.6,28.7,29,88,26,1,24,0,2.00,42,22,+20,+0.70,+0.05,37.2,30.7,+6.5,+0.23,+0.14
269,Geoffrey Kondogbia,cf  CTA,MF,Valencia,25,1993,19,1245,66,36.4,13.8,14,81,10,5,23,4,1.42,12,13,-1,-0.07,-0.78,16.6,14.8,+1.8,+0.13,-0.50
270,Vasyl Kravets,ua  UKR,DF,Leganés,20,1997,6,481,80,14.1,5.3,6,80,3,0,,2,0.67,2,6,-4,-0.75,-0.69,3.1,5.2,-2.1,-0.39,-0.37
271,Toni Kroos,de  GER,MF,Real Madrid,28,1990,28,2221,79,64.9,24.7,26,84,18,2,13,2,1.64,41,35,+6,+0.24,-0.58,40.1,33.6,+6.5,+0.26,-0.43
272,Víctor Laguardia,es  ESP,DF,Alavés,28,1989,36,3240,90,94.7,36.0,36,90,36,0,,0,1.36,37,44,-7,-0.19,+1.81,35.5,47.5,-11.9,-0.33,+0.56
273,Diego Lainez,mx  MEX,"MF,FW",Betis,18,2000,12,353,29,10.3,3.9,3,67,0,9,17,4,0.92,7,6,+1,+0.25,+0.52,5.2,3.9,+1.3,+0.33,+0.32
274,Borja Lasso,es  ESP,MF,Sevilla,24,1994,0,,,,,0,,0,0,,3,,,,,,,,,,,
275,Toni Lato,es  ESP,DF,Valencia,20,1997,4,270,68,7.9,3.0,3,83,2,1,21,26,1.75,4,5,-1,-0.33,-0.82,5.2,5.7,-0.5,-0.16,-0.65
