,Player,Nation,Pos,Squad,Age,Born,90s,CrdY_Performance,CrdR_Performance,2CrdY_Performance,Fls_Performance,Fld_Performance,Off_Performance,Crs,Int,TklW,PKwon_Performance,PKcon_Performance,OG_Performance,Recov_Performance,Won_Aerial Duels,Lost_Aerial Duels,Won%_Aerial Duels
196,Gerard Gumbau,es  ESP,MF,Leganés,23,1994,13.3,6,1,1,28,11,0,23,7,15,0,0,0,121,15,6,71.4
197,Serdar Gürler,tr  TUR,"FW,MF",Huesca,26,1991,5.4,2,0,0,5,11,7,18,4,7,0,0,0,37,3,16,15.8
198,Gorka Guruzeta,es  ESP,"FW,MF",Athletic Club,21,1996,0.6,0,0,0,4,0,0,0,0,1,0,0,0,3,1,3,25.0
199,Hacen,mr  MTN,FW,Valladolid,20,1997,0.0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,
200,Uche Henry Agbo,ng  NGA,MF,Rayo Vallecano,22,1995,4.1,2,0,0,12,4,0,1,6,4,0,0,0,30,7,3,70.0
201,Mario Hermoso,es  ESP,DF,Espanyol,23,1995,31.2,7,0,0,22,29,2,1,25,25,0,2,0,332,46,36,56.1
202,Lucas Hernández,fr  FRA,DF,Atlético Madrid,22,1996,12.4,5,0,0,13,20,0,10,11,21,0,0,0,114,13,11,54.2
203,Theo Hernández,fr  FRA,DF,Real Sociedad,20,1997,22.0,5,1,0,29,70,4,44,33,21,0,0,0,197,22,9,71.0
204,Yangel Herrera,ve  VEN,"MF,DF",Huesca,20,1998,12.8,5,0,0,32,23,0,9,15,30,0,1,0,153,28,15,65.1
205,Iago Herrerín,es  ESP,GK,Athletic Club,30,1988,31.0,1,0,0,1,4,0,0,0,0,0,0,0,142,0,0,
206,Andrew Hjulsager,dk  DEN,"MF,FW",Celta Vigo,23,1995,4.0,1,0,0,8,3,1,18,4,8,0,0,0,28,0,5,0.0
207,Wesley Hoedt,nl  NED,DF,Celta Vigo,24,1994,9.9,3,1,1,9,6,0,1,9,6,0,0,0,101,29,11,72.5
208,Robert Ibáñez,es  ESP,"DF,FW",Getafe,25,1993,0.8,1,0,0,1,5,0,0,0,1,0,0,0,6,0,0,
209,Vicente Iborra,es  ESP,"MF,FW",Villarreal,30,1988,18.5,7,0,0,29,37,2,3,19,26,0,0,0,168,67,58,53.6
210,Borja Iglesias,es  ESP,FW,Espanyol,25,1993,34.2,5,0,0,56,51,45,19,6,21,0,0,0,141,48,73,39.7
211,Asier Illarramendi,es  ESP,MF,Real Sociedad,28,1990,20.2,8,0,0,34,35,0,10,24,39,0,0,0,288,22,35,38.6
212,Giannelli Imbula,cd  COD,MF,Rayo Vallecano,25,1992,19.2,7,0,0,27,39,1,7,7,12,0,0,0,121,7,16,30.4
213,Pablo Insua,es  ESP,DF,Huesca,24,1993,8.6,4,0,0,16,4,1,0,9,10,0,0,0,76,21,16,56.8
214,Gorka Iraizoz,es  ESP,GK,Girona,37,1981,6.2,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,
215,Carlos Isaac,es  ESP,DF,Atlético Madrid,20,1998,1.0,0,0,0,0,1,0,2,0,0,0,0,0,7,1,0,100.0
216,Isco,es  ESP,"MF,FW",Real Madrid,26,1992,13.2,3,0,0,20,34,4,26,8,20,0,0,0,87,6,5,54.5
217,Manuel Iturra,cl  CHI,MF,Villarreal,34,1984,0.8,1,0,0,3,1,0,0,2,1,0,0,0,9,2,4,33.3
218,Ander Iturraspe,es  ESP,MF,Athletic Club,29,1989,1.1,1,0,0,1,1,0,0,1,2,0,0,0,19,3,1,75.0
219,Ivi,es  ESP,"MF,FW",Valladolid,24,1994,0.2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0.0
220,Adnan Januzaj,be  BEL,"FW,MF",Real Sociedad,23,1995,13.9,1,0,0,16,35,5,55,6,11,0,0,0,72,1,13,7.1
221,Jason,es  ESP,"MF,DF",Levante,24,1994,25.9,10,0,0,26,51,3,54,40,25,0,1,0,200,29,24,54.7
222,Mathias Jensen,dk  DEN,"MF,FW",Celta Vigo,22,1996,2.6,0,0,0,3,4,0,3,3,3,0,0,0,17,1,3,25.0
223,Jesé,es  ESP,"FW,MF",Betis,25,1993,8.7,2,0,0,7,4,5,8,2,9,0,0,0,39,3,15,16.7
224,Joaquín,es  ESP,"FW,DF",Betis,37,1981,18.8,5,0,0,8,32,2,66,10,8,0,0,0,101,9,18,33.3
225,Jony,es  ESP,"MF,FW",Alavés,27,1991,33.0,3,0,0,34,31,13,192,24,12,0,0,0,228,6,28,17.6
226,Joan Jordán,es  ESP,MF,Eibar,24,1994,31.9,10,0,0,59,37,4,62,32,51,0,0,0,429,34,37,47.9
227,Willian José,br  BRA,FW,Real Sociedad,26,1991,26.3,5,1,0,34,31,18,17,5,3,0,0,0,96,32,40,44.4
228,Aleksandar Jovanović,rs  SRB,GK,Huesca,25,1992,12.0,1,0,0,1,2,0,0,0,0,0,1,0,41,0,0,
229,Jozabed,es  ESP,MF,Celta Vigo,27,1991,12.8,1,0,0,9,12,2,7,8,17,0,0,0,142,4,16,20.0
230,Miguel Juan Llambrich,es  ESP,DF,Villarreal,22,1996,6.0,1,0,0,14,10,0,14,8,13,0,0,0,40,1,7,12.5
231,Juanmi,es  ESP,"FW,MF",Real Sociedad,25,1993,16.9,5,1,1,27,27,24,4,12,8,1,0,0,81,17,25,40.5
232,Juanpe,es  ESP,DF,Girona,27,1991,30.7,8,0,0,38,10,2,5,33,26,0,1,0,291,84,34,71.2
233,Juanpi,ve  VEN,"MF,FW",Huesca,24,1994,7.4,2,0,0,13,15,2,5,2,11,1,0,0,52,6,11,35.3
234,David Juncà,es  ESP,DF,Celta Vigo,24,1993,19.5,6,0,0,26,21,1,44,18,26,0,2,0,140,18,11,62.1
235,Vinicius Júnior,br  BRA,FW,Real Madrid,18,2000,9.7,0,0,0,13,21,8,26,6,7,1,0,0,58,1,2,33.3
236,Gaël Kakuta,cd  COD,"MF,FW",Rayo Vallecano,27,1991,8.0,1,0,0,9,5,3,21,8,8,0,0,0,39,5,9,35.7
237,Nikola Kalinić,hr  CRO,FW,Atlético Madrid,30,1988,7.1,3,0,0,14,9,3,0,2,0,0,0,0,22,16,15,51.6
238,Lee Kangin,kr  KOR,"FW,MF",Valencia,17,2001,0.3,1,0,0,2,0,0,4,1,0,0,0,0,2,0,0,
239,Wilfrid Kaptoum,cm  CMR,MF,Betis,22,1996,8.6,2,0,0,16,12,0,2,4,5,0,0,0,64,4,5,44.4
240,Keko,es  ESP,"MF,FW",Valladolid,26,1991,17.0,2,0,0,32,21,14,72,10,19,0,0,0,131,8,24,25.0
241,Kike,es  ESP,FW,Eibar,28,1989,14.4,0,0,0,31,25,10,14,5,4,0,0,0,61,51,76,40.2
242,Simon Kjær,dk  DEN,DF,Sevilla,29,1989,22.3,5,0,0,21,14,0,0,19,20,0,0,1,228,59,31,65.6
243,Kenan Kodro,ba  BIH,"FW,MF",Athletic Club,24,1993,1.8,0,0,0,5,2,1,1,0,2,0,0,0,5,5,5,50.0
244,Koke,es  ESP,MF,Atlético Madrid,26,1992,28.7,10,1,1,34,38,2,42,24,46,1,0,0,252,14,17,45.2
245,Geoffrey Kondogbia,cf  CTA,MF,Valencia,25,1993,13.8,1,0,0,21,19,0,0,24,35,0,0,0,127,21,17,55.3
246,Vasyl Kravets,ua  UKR,DF,Leganés,20,1997,5.3,2,0,0,11,3,0,22,2,10,0,0,0,41,4,5,44.4
247,Toni Kroos,de  GER,MF,Real Madrid,28,1990,24.7,2,0,0,22,55,1,47,14,42,0,0,0,191,11,15,42.3
248,Víctor Laguardia,es  ESP,DF,Alavés,28,1989,36.0,13,0,0,26,14,2,4,51,25,0,1,1,339,69,52,57.0
249,Diego Lainez,mx  MEX,"MF,FW",Betis,18,2000,3.9,2,0,0,2,18,0,5,0,2,0,0,0,21,0,3,0.0
250,Toni Lato,es  ESP,DF,Valencia,20,1997,3.0,1,0,0,4,2,0,5,7,3,0,2,0,38,1,5,16.7
251,Miguel Layún,mx  MEX,"MF,DF",Villarreal,30,1988,5.6,1,0,0,6,4,0,29,1,3,0,0,0,38,0,2,0.0
252,Robin Le Normand,fr  FRA,DF,Real Sociedad,21,1996,3.2,1,0,0,3,2,0,0,6,4,0,0,0,36,9,0,100.0
253,Wu Lei,cn  CHN,"FW,MF",Espanyol,26,1991,11.8,1,0,0,8,12,12,10,3,8,1,0,0,64,14,17,45.2
254,Iñigo Lekue,es  ESP,DF,Athletic Club,25,1993,2.3,1,0,0,1,3,0,7,2,4,0,0,0,20,4,4,50.0
255,Thomas Lemar,fr  FRA,"MF,FW",Atlético Madrid,22,1995,20.2,4,0,0,23,33,7,25,23,15,0,0,0,126,5,16,23.8
256,Clément Lenglet,fr  FRA,DF,Barcelona,23,1995,21.5,8,1,0,30,14,1,0,14,43,0,0,0,170,36,26,58.1
257,Pedro León,es  ESP,"MF,FW",Eibar,31,1986,4.7,0,0,0,5,5,0,25,4,7,0,0,0,35,11,7,61.1
258,Sergio León,es  ESP,"FW,MF",Betis,29,1989,7.1,1,0,0,9,15,8,5,1,1,0,0,0,24,4,20,16.7
259,Diego Llorente,es  ESP,DF,Real Sociedad,24,1993,19.5,5,0,0,20,13,1,2,15,24,0,0,1,189,49,31,61.3
260,Marcos Llorente,es  ESP,MF,Real Madrid,23,1995,6.0,1,0,0,15,7,1,1,5,10,0,0,0,58,2,3,40.0
261,Giovani Lo Celso,ar  ARG,"MF,FW",Betis,22,1996,26.6,5,0,0,36,67,1,17,10,46,1,0,0,191,8,18,30.8
262,Stanislav Lobotka,sk  SVK,MF,Celta Vigo,23,1994,27.7,1,0,0,19,48,1,10,26,34,0,0,0,238,5,18,21.7
263,Samuele Longo,it  ITA,"FW,MF",Huesca,26,1992,6.2,4,0,0,16,7,3,0,0,5,0,0,0,16,8,18,30.8
264,Pedro López Muñoz,es  ESP,DF,Levante,34,1983,5.2,1,0,0,7,12,0,14,7,4,0,0,0,51,1,2,33.3
265,Alejandro López,es  ESP,MF,Espanyol,21,1997,1.2,1,0,0,1,4,0,1,2,1,0,0,0,13,1,0,100.0
266,David López,es  ESP,DF,Espanyol,28,1989,20.2,4,0,0,18,17,0,2,15,24,1,1,1,186,37,33,52.9
267,Diego López,es  ESP,GK,Espanyol,36,1981,38.0,2,0,0,0,4,0,0,0,0,0,0,0,159,0,0,
268,Javi López,es  ESP,DF,Espanyol,32,1986,21.6,5,1,1,32,35,0,45,38,43,0,0,0,180,20,18,52.6
269,Lluis López,es  ESP,DF,Espanyol,21,1997,5.8,0,0,0,5,2,0,0,7,1,0,1,0,57,9,5,64.3
270,Pau López,es  ESP,GK,Betis,23,1994,33.0,3,0,0,1,5,0,0,0,0,0,0,0,158,0,0,
271,Roberto López,es  ESP,MF,Real Sociedad,18,2000,0.3,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,100.0
272,Unai López,es  ESP,MF,Athletic Club,22,1995,3.6,1,0,0,1,4,1,8,1,3,0,0,0,38,2,8,20.0
273,Anthony Lozano,hn  HON,"FW,MF",Girona,25,1993,8.1,4,1,0,42,10,5,12,1,4,1,0,0,45,21,20,51.2
274,José Luis Gayà,es  ESP,DF,Valencia,23,1995,34.9,10,0,0,35,55,3,75,36,39,1,1,0,311,29,32,47.5
275,José Luis Morales,es  ESP,"FW,MF",Levante,31,1987,35.5,7,0,0,31,52,22,69,15,8,3,0,0,195,9,24,27.3
276,Filipe Luís,br  BRA,DF,Atlético Madrid,32,1985,22.6,4,0,0,26,14,2,50,24,40,0,0,0,231,18,5,78.3
277,Luisinho,pt  POR,DF,Huesca,33,1985,5.6,4,0,0,8,8,0,9,11,9,0,0,0,36,0,3,0.0
278,Douglas Luiz,br  BRA,MF,Girona,20,1998,16.6,7,0,0,47,30,0,10,16,29,0,1,0,199,23,14,62.2
279,Antonio Luna,es  ESP,DF,Levante,27,1991,14.0,4,0,0,14,12,0,49,12,19,0,0,0,121,7,4,63.6
280,Andriy Lunin,ua  UKR,GK,Leganés,19,1999,4.1,0,0,0,0,1,0,0,0,0,0,0,0,21,0,0,
281,Nemanja Maksimović,rs  SRB,MF,Getafe,23,1995,35.7,4,0,0,19,11,1,5,49,45,0,1,0,367,73,56,56.6
282,Malcom,br  BRA,"FW,DF",Barcelona,21,1997,6.8,0,0,0,5,9,8,13,1,3,0,0,0,33,3,10,23.1
283,Hugo Mallo,es  ESP,DF,Celta Vigo,27,1991,34.4,11,0,0,51,27,9,117,30,43,0,1,0,303,56,46,54.9
284,Aïssa Mandi,dz  ALG,DF,Betis,26,1991,34.0,10,0,0,56,22,1,9,38,42,0,0,0,289,37,26,58.7
285,Martín Mantovani,ar  ARG,DF,Huesca,34,1984,7.8,2,0,0,12,16,0,1,10,16,0,2,1,71,36,9,80.0
286,Fran Manzanara,es  ESP,"DF,MF",Levante,21,1996,1.7,0,0,0,1,1,0,0,1,4,0,0,0,15,3,5,37.5
287,Marcelo,br  BRA,DF,Real Madrid,30,1988,20.6,6,0,0,19,20,5,59,12,17,0,0,0,150,6,18,25.0
288,Óscar de Marcos,es  ESP,"DF,FW",Athletic Club,29,1989,26.9,7,2,1,39,11,9,73,25,37,0,0,0,211,28,24,53.8
289,Miguel Marí,es  ESP,MF,Eibar,21,1997,0.8,0,0,0,1,1,0,0,0,0,0,0,0,13,1,1,50.0
290,José María Giménez,uy  URU,DF,Atlético Madrid,23,1995,19.7,5,0,0,8,18,0,1,26,18,0,1,0,173,42,16,72.4
291,Mariano,do  DOM,FW,Real Madrid,24,1993,5.0,2,0,0,5,4,14,1,2,1,0,0,0,14,11,7,61.1
292,Adrián Marín,es  ESP,"DF,MF",Alavés,21,1997,3.2,2,0,0,11,3,0,2,4,7,0,0,0,32,3,2,60.0
293,Guillermo Maripán,cl  CHI,DF,Alavés,24,1994,22.3,5,0,0,16,9,1,0,23,25,0,1,0,190,73,32,69.5
294,Roger Martí,es  ESP,FW,Levante,27,1991,21.0,5,0,0,38,32,8,15,3,8,1,0,0,79,13,46,22.0
295,Iñigo Martínez,es  ESP,DF,Athletic Club,27,1991,32.2,12,0,0,38,55,0,6,47,30,2,1,0,344,77,53,59.2
296,Gelson Martins,pt  POR,FW,Atlético Madrid,23,1995,2.5,0,0,0,3,7,1,3,1,2,0,0,0,24,2,7,22.2
297,Jordi Masip,es  ESP,GK,Valladolid,29,1989,35.0,1,0,0,0,1,0,0,1,0,0,0,0,168,0,0,
298,Jaime Mata,es  ESP,"FW,MF",Getafe,29,1988,27.0,10,0,0,79,52,30,46,10,22,0,0,0,126,66,78,45.8
299,Borja Mayoral,es  ESP,FW,Levante,21,1997,18.0,1,0,0,16,33,16,9,5,8,0,0,0,77,16,37,30.2
300,Róbert Mazáň,sk  SVK,DF,Celta Vigo,24,1994,1.0,0,0,0,2,0,0,2,2,2,0,0,0,3,3,0,100.0
301,Álvaro Medrán,es  ESP,MF,Rayo Vallecano,24,1994,12.8,8,1,1,25,18,2,12,13,9,0,1,0,153,12,9,57.1
302,Óscar Melendo,es  ESP,"MF,FW",Espanyol,20,1997,22.2,3,0,0,11,56,0,16,13,12,0,0,0,147,11,27,28.9
303,Gonzalo Melero,es  ESP,MF,Huesca,24,1994,14.9,3,0,0,32,17,1,5,3,22,2,0,0,132,19,15,55.9
304,Arthur Melo,br  BRA,MF,Barcelona,21,1996,15.9,2,0,0,11,40,0,3,9,15,0,0,0,119,1,6,14.3
305,Brais Méndez,es  ESP,"MF,FW",Celta Vigo,21,1997,26.1,5,0,0,38,64,11,47,15,43,1,0,0,189,24,48,33.3
306,Gabriel Mercado,ar  ARG,DF,Sevilla,31,1987,19.3,10,0,0,32,19,2,4,17,27,1,1,0,179,33,27,55.0
307,Mikel Merino,es  ESP,MF,Real Sociedad,22,1996,22.8,10,1,1,70,37,1,14,27,38,2,0,0,227,54,36,60.0
308,Sabin Merino,es  ESP,"FW,MF",Leganés,26,1992,3.3,0,0,0,4,4,2,2,0,2,0,0,0,17,12,15,44.4
309,Martín Merquelanz,es  ESP,MF,Real Sociedad,23,1995,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
310,Roque Mesa,es  ESP,MF,Sevilla,29,1989,19.4,11,1,1,45,26,2,25,19,36,1,1,0,199,3,20,13.0
311,Lionel Messi,ar  ARG,FW,Barcelona,31,1987,30.1,3,0,0,22,66,17,62,5,12,0,0,0,131,3,7,30.0
312,Míchel,es  ESP,MF,Valladolid,30,1988,28.4,9,0,0,43,22,4,39,34,47,0,1,0,337,23,35,39.7
313,Miguel,es  ESP,MF,Valladolid,18,1999,0.1,0,0,0,0,1,0,0,0,0,0,0,0,5,1,2,33.3
314,Pere Milla,es  ESP,"FW,MF",Eibar,25,1992,3.8,0,0,0,7,5,2,7,3,6,0,0,0,17,6,12,33.3
315,Santi Mina,es  ESP,FW,Valencia,22,1995,20.6,4,0,0,40,41,13,11,4,14,1,0,0,89,33,72,31.4
316,Ignasi Miquel,es  ESP,DF,Getafe,25,1992,3.5,1,0,0,6,1,0,0,4,2,0,0,0,41,6,6,50.0
317,Jorge Miramón,es  ESP,DF,Huesca,29,1989,27.7,5,0,0,26,13,0,72,43,44,0,1,0,328,23,20,53.5
318,Luka Modrić,hr  CRO,MF,Real Madrid,32,1985,29.0,6,0,0,28,46,4,32,37,31,0,0,0,221,5,15,25.0
319,Johan Mojica,co  COL,"DF,MF",Girona,25,1992,0.2,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,
320,Jorge Molina,es  ESP,FW,Getafe,36,1982,29.4,2,0,0,47,45,21,23,4,11,0,0,0,127,65,123,34.6
321,Victor Mollejo,es  ESP,"FW,MF",Atlético Madrid,17,2001,0.7,0,0,0,4,2,0,0,0,0,0,0,0,3,2,5,28.6
322,Francisco Montero,es  ESP,DF,Atlético Madrid,19,1999,4.5,2,0,0,6,1,2,0,7,5,0,0,0,27,2,6,25.0
323,Emre Mor,tr  TUR,"FW,MF",Celta Vigo,21,1997,4.1,1,0,0,7,7,2,5,3,3,0,0,0,28,3,2,60.0
324,Álvaro Morata,es  ESP,FW,Atlético Madrid,25,1992,12.0,5,0,0,29,19,14,13,5,10,0,0,0,45,43,43,50.0
325,Álex Moreno,es  ESP,DF,Rayo Vallecano,25,1993,34.8,5,0,0,41,44,8,92,42,36,0,0,0,329,19,34,35.8
326,Gerard Moreno,es  ESP,FW,Villarreal,26,1992,25.7,3,0,0,39,37,21,28,11,16,0,0,0,116,42,37,53.2
327,Héctor Moreno,mx  MEX,DF,Real Sociedad,30,1988,21.5,2,0,0,17,13,3,5,12,10,0,0,0,199,29,19,60.4
328,Sergio Moreno,es  ESP,MF,Rayo Vallecano,19,1999,0.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
329,Manu Morlanes,es  ESP,MF,Villarreal,19,1999,6.8,2,0,0,13,6,0,3,3,13,0,0,0,70,7,8,46.7
330,Loren Morón,es  ESP,FW,Betis,24,1993,21.7,4,0,0,30,47,25,8,7,16,2,0,0,85,13,44,22.8
331,Toni Moya,es  ESP,DF,Atlético Madrid,20,1998,1.0,0,0,0,1,0,0,0,0,2,0,0,0,6,1,1,50.0
332,Javi Moyano,es  ESP,DF,Valladolid,32,1986,23.3,3,0,0,0,0,0,24,24,24,0,0,0,189,21,29,42.0
333,Iker Muniain,es  ESP,"FW,MF",Athletic Club,25,1992,26.5,7,0,0,27,79,1,33,6,23,3,0,0,196,8,21,27.6
334,Marc Muniesa,es  ESP,"DF,MF",Girona,26,1992,15.6,6,0,0,21,20,0,10,31,21,0,1,0,162,22,17,56.4
335,Aihen Muñoz,es  ESP,DF,Real Sociedad,20,1997,10.6,0,0,0,6,6,0,22,8,11,0,0,0,81,16,15,51.6
336,Ezequiel Muñoz,ar  ARG,DF,Leganés,27,1990,2.3,0,0,0,3,0,0,0,0,3,0,0,0,21,4,2,66.7
337,Joaquín Muñoz,es  ESP,MF,Atlético Madrid,19,1999,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
338,Luis Muriel,co  COL,"MF,FW",Sevilla,27,1991,1.4,0,0,0,4,0,3,0,0,3,0,0,0,3,7,5,58.3
339,Damián Musto,ar  ARG,MF,Huesca,31,1987,18.7,11,0,0,47,17,1,1,33,40,0,0,0,235,30,23,56.6
340,Naldo,br  BRA,DF,Espanyol,29,1988,15.1,3,0,0,13,4,1,0,19,8,0,0,0,135,43,27,61.4
341,Ximo Navarro,es  ESP,DF,Alavés,28,1990,28.1,7,0,0,18,37,0,33,53,23,0,1,0,250,39,34,53.4
342,Jesús Navas,es  ESP,"DF,MF",Sevilla,32,1985,30.1,8,0,0,12,31,8,164,24,23,0,0,0,289,11,31,26.2
343,Keylor Navas,cr  CRC,GK,Real Madrid,31,1986,10.0,1,0,0,0,2,0,0,0,0,0,0,0,49,0,0,
344,Raúl Navas,es  ESP,DF,Real Sociedad,30,1988,14.6,4,0,0,10,13,1,4,13,13,0,1,0,163,20,14,58.8
345,Neto,br  BRA,GK,Valencia,29,1989,34.0,2,0,0,0,0,0,0,0,0,0,0,0,145,0,0,
346,Saúl Ñíguez,es  ESP,"MF,DF",Atlético Madrid,23,1994,32.5,10,0,0,55,26,7,37,30,60,0,1,1,324,71,48,59.7
347,Peru Nolaskoain,es  ESP,DF,Athletic Club,19,1998,5.2,2,1,0,5,1,0,0,12,9,0,0,0,53,7,6,53.8
348,Nolito,es  ESP,FW,Sevilla,31,1986,0.8,0,0,0,2,1,1,2,0,3,0,0,0,5,0,2,0.0
349,Unai Núñez,es  ESP,DF,Athletic Club,21,1997,11.8,4,0,0,16,2,0,1,13,14,0,0,0,118,39,20,66.1
350,Allan Nyom,cm  CMR,DF,Leganés,30,1988,19.0,7,1,0,34,20,4,49,21,25,0,0,0,128,23,16,59.0
351,Jan Oblak,si  SVN,GK,Atlético Madrid,25,1993,37.0,1,0,0,1,2,0,0,0,0,0,1,0,116,0,0,
352,Álvaro Odriozola,es  ESP,DF,Real Madrid,22,1995,13.1,2,0,0,15,19,5,41,11,17,2,1,0,93,0,9,0.0
353,Dani Ojeda,es  ESP,"MF,DF",Leganés,23,1994,2.1,1,0,0,5,2,0,5,1,5,0,0,0,14,2,6,25.0
354,Lucas Olaza,uy  URU,DF,Celta Vigo,24,1994,10.0,2,0,0,7,5,0,40,4,17,0,1,0,69,3,7,30.0
355,Oier Olazábal,es  ESP,GK,Levante,28,1989,21.0,1,0,0,0,2,0,0,0,0,0,0,0,96,0,0,
356,Kiko Olivas,es  ESP,DF,Valladolid,29,1988,34.4,6,0,0,17,37,1,1,46,40,0,3,0,333,58,35,62.4
357,Paulo Oliveira,pt  POR,DF,Eibar,26,1992,24.9,4,0,0,19,12,0,1,19,25,0,0,0,334,65,36,64.4
358,Mathías Olivera,uy  URU,"DF,MF",Getafe,20,1997,11.2,6,1,1,15,23,1,23,9,27,0,0,0,108,35,31,53.0
359,Kenneth Omeruo,ng  NGA,DF,Leganés,24,1993,27.0,7,0,0,17,11,1,1,28,32,0,2,0,279,36,28,56.3
360,Fabián Orellana,cl  CHI,"MF,FW",Eibar,32,1986,30.4,4,0,0,24,59,5,87,18,23,1,0,0,274,19,42,31.1
361,Mikel Oyarzabal,es  ESP,"FW,MF",Real Sociedad,21,1997,35.0,2,0,0,32,38,11,49,12,22,1,0,1,192,33,51,39.3
362,Fernando Pacheco,es  ESP,GK,Alavés,26,1992,35.0,3,0,0,0,4,0,0,0,0,0,0,0,162,0,0,
363,Rubén Pardo,es  ESP,"MF,FW",Real Sociedad,25,1992,15.2,3,0,0,13,10,1,24,15,13,1,0,0,126,8,18,30.8
364,Daniel Parejo,es  ESP,MF,Valencia,29,1989,34.0,5,1,0,27,54,0,40,38,50,0,0,0,390,23,21,52.3
365,Thomas Partey,gh  GHA,MF,Atlético Madrid,25,1993,23.0,9,1,1,31,21,0,6,37,41,0,0,0,259,31,27,53.4
366,Gabriel Paulista,br  BRA,DF,Valencia,27,1990,29.1,6,0,0,25,30,1,0,53,17,0,1,0,289,55,22,71.4
367,Alfonso Pedraza,es  ESP,"DF,FW",Villarreal,22,1996,23.3,3,0,0,42,12,7,66,20,41,0,0,0,149,20,22,47.6
368,Pedrosa,es  ESP,DF,Espanyol,20,1998,8.5,1,0,0,14,7,1,14,9,12,0,0,0,53,4,7,36.4
369,Rubén Peña,es  ESP,DF,Eibar,27,1991,29.7,4,0,0,24,34,1,157,32,46,0,0,0,392,14,15,48.3
370,Carles Pérez,es  ESP,FW,Barcelona,20,1998,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
371,Hernán Pérez,py  PAR,"FW,MF",Espanyol,29,1989,8.8,1,0,0,21,15,6,26,6,17,0,0,0,63,11,10,52.4
372,Rubén Pérez,es  ESP,MF,Leganés,29,1989,27.5,7,1,0,33,40,0,5,33,50,0,0,0,404,40,46,46.5
373,Pablo Piatti,ar  ARG,"FW,MF",Espanyol,29,1989,8.3,0,0,0,18,26,1,25,2,22,0,0,0,64,3,13,18.8
374,Cristiano Piccini,it  ITA,DF,Valencia,25,1992,20.8,3,0,0,18,14,0,37,19,27,0,0,0,178,22,14,61.1
375,Tomás Pina Isla,es  ESP,MF,Alavés,30,1987,26.0,13,0,0,58,51,1,8,28,38,0,1,0,326,53,46,53.5
376,Gerard Piqué,es  ESP,DF,Barcelona,31,1987,35.0,6,0,0,24,21,2,0,32,27,1,0,0,473,91,33,73.4
377,Carles Planas,es  ESP,"DF,MF",Girona,27,1991,4.7,3,0,0,5,2,0,15,4,6,0,0,0,36,4,6,40.0
378,Óscar Plano,es  ESP,"MF,FW",Valladolid,27,1991,29.9,8,0,0,68,66,8,35,21,42,2,2,0,218,33,53,38.4
379,Stiven Plaza,ec  ECU,"FW,MF",Valladolid,19,1999,0.4,0,0,0,1,3,0,0,0,0,0,0,0,0,0,3,0.0
380,Pere Pons,es  ESP,MF,Girona,25,1993,31.0,4,0,0,70,49,0,12,31,57,0,0,0,321,42,52,44.7
381,Pedro Porro,es  ESP,"DF,MF",Girona,18,1999,24.6,4,0,0,24,35,0,90,40,32,0,0,0,252,18,24,42.9
382,Francisco Portillo,es  ESP,"MF,FW",Getafe,28,1990,22.2,3,1,0,30,36,2,27,12,10,0,0,0,168,4,25,13.8
383,Portu,es  ESP,"FW,MF",Girona,26,1992,31.3,3,0,0,26,42,11,77,6,20,0,0,0,128,21,64,24.7
384,Sergio Postigo,es  ESP,DF,Levante,29,1988,16.1,4,1,0,12,4,0,0,17,16,0,0,0,150,14,23,37.8
385,José Pozo,es  ESP,"MF,FW",Rayo Vallecano,22,1996,18.0,4,0,0,12,23,2,19,6,12,0,0,0,132,8,17,32.0
386,Sanjin Prcić,ba  BIH,MF,Levante,24,1993,5.9,3,0,0,8,10,0,1,6,11,0,0,0,87,11,2,84.6
387,Quincy Promes,nl  NED,"DF,MF",Sevilla,26,1992,17.6,2,0,0,24,13,9,60,13,20,1,0,0,162,16,16,50.0
388,Javi Puado,es  ESP,"FW,MF",Espanyol,20,1998,4.0,0,0,0,4,2,2,3,6,2,1,0,0,21,3,8,27.3
389,Riqui Puig,es  ESP,MF,Barcelona,18,1999,1.7,0,0,0,1,1,0,0,1,1,0,0,0,18,1,1,50.0
390,Jorge Pulido,es  ESP,DF,Huesca,27,1991,30.9,9,2,0,50,32,6,11,36,33,0,0,1,295,47,37,56.0
391,Xavi Quintillà,es  ESP,DF,Villarreal,21,1996,7.0,1,0,0,7,0,0,16,4,9,0,0,0,42,4,8,33.3
392,Dani Raba,es  ESP,MF,Villarreal,22,1995,2.1,0,0,0,5,4,0,2,0,1,0,0,0,17,1,3,25.0
393,Rafinha,br  BRA,"FW,MF",Barcelona,25,1993,2.5,1,0,0,7,8,0,1,1,5,0,0,0,19,3,2,60.0
