,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live_Pass Types,Dead_Pass Types,FK_Pass Types,TB_Pass Types,Press_Pass Types,Sw_Pass Types,Crs_Pass Types,CK_Pass Types,In_Corner Kicks,Out_Corner Kicks,Str_Corner Kicks,Ground_Height,Low_Height,High_Height,Left_Body Parts,Right_Body Parts,Head_Body Parts,TI_Body Parts,Other_Body Parts,Cmp,Off_Outcomes,Out_Outcomes,Int_Outcomes,Blocks_Outcomes
311,Iker Muniain,es  ESP,MF,Athletic Club,28-294,1992,6.6,279,218,61,20,0,28,14,19,27,2,15,1,181,35,63,17,251,5,5,0,209,1,7,7,5
312,Aihen Muñoz,es  ESP,DF,Real Sociedad,24-054,1997,7.8,405,317,88,14,1,34,4,21,0,0,0,0,249,73,83,275,29,20,74,0,316,1,7,14,20
313,Jeison Murillo,co  COL,DF,Celta Vigo,29-135,1992,4.8,330,317,13,13,0,20,19,0,0,0,0,0,269,18,43,71,237,13,0,2,295,0,5,4,2
314,Yunus Musah,us  USA,MF,Valencia,18-314,2002,3.3,91,85,6,1,0,25,1,9,0,0,0,0,69,15,7,9,70,2,5,1,67,0,2,4,6
315,Shkodran Mustafi,de  GER,DF,Levante,29-175,1992,2.1,91,85,6,6,0,13,9,0,0,0,0,0,54,9,28,10,70,9,0,0,67,0,2,2,1
316,Nacho,es  ESP,DF,Real Madrid,31-264,1990,6.9,439,406,33,10,0,20,4,6,0,0,0,0,359,41,39,93,314,8,21,0,409,0,5,4,6
317,Roberto Navarro,es  ESP,"MF,FW",Real Sociedad,19-180,2002,1.4,59,58,1,1,1,12,1,1,0,0,0,0,37,13,9,2,50,5,0,0,48,1,0,2,3
318,Ximo Navarro,es  ESP,DF,Alavés,31-259,1990,5.0,192,142,50,4,0,20,9,11,0,0,0,0,92,29,71,13,122,5,46,1,129,2,11,5,9
319,Jesús Navas,es  ESP,DF,Sevilla,35-322,1985,5.9,401,339,62,5,0,46,22,25,1,0,1,0,221,89,91,11,317,13,56,2,316,2,9,11,9
320,Loum Ndiaye,sn  SEN,MF,Alavés,24-283,1996,4.5,147,144,3,3,0,26,7,1,0,0,0,0,102,20,25,10,125,4,0,0,117,0,4,5,3
321,Álvaro Negredo,es  ESP,FW,Cádiz,36-050,1985,4.4,94,84,10,0,0,34,2,2,0,0,0,0,39,23,32,49,12,9,2,3,53,0,4,5,1
322,Neto,br  BRA,GK,Barcelona,32-082,1989,2.0,97,76,21,5,0,24,2,0,0,0,0,0,54,1,42,10,74,0,0,11,78,0,2,0,0
323,Carlos Neva,es  ESP,DF,Granada,25-119,1996,7.4,248,184,64,2,0,28,3,13,0,0,0,0,109,59,80,153,23,8,62,0,176,0,6,10,13
324,Saúl Ñíguez,es  ESP,"DF,MF",Atlético Madrid,26-322,1994,2.2,119,98,21,0,0,17,2,3,0,0,0,0,64,37,18,73,16,3,21,0,96,0,4,1,2
325,Fernando Niño,es  ESP,FW,Mallorca,20-350,2000,4.3,85,77,8,0,0,27,1,0,0,0,0,0,47,21,17,3,47,11,0,7,60,2,2,2,2
326,Nolito,es  ESP,MF,Celta Vigo,34-359,1986,4.7,172,166,6,3,1,35,8,3,1,1,0,0,115,23,34,14,149,5,2,0,139,1,2,7,3
327,Randy Ntekja,fr  FRA,FW,Rayo Vallecano,23-307,1997,4.5,92,87,5,0,0,25,0,0,0,0,0,0,57,19,16,62,12,6,0,2,61,0,1,6,4
328,Unai Núñez,es  ESP,DF,Athletic Club,24-252,1997,1.0,53,52,1,1,0,14,2,0,0,0,0,0,32,3,18,9,37,3,0,0,40,0,3,2,2
329,Jan Oblak,si  SVN,GK,Atlético Madrid,28-275,1993,8.0,214,142,72,16,0,3,4,0,0,0,0,0,109,17,88,16,144,1,0,41,152,1,2,1,0
330,Lucas Ocampos,ar  ARG,FW,Sevilla,27-090,1994,2.4,72,69,3,1,0,11,3,7,0,0,0,0,50,8,14,5,61,2,2,1,53,1,1,2,3
331,Brian Oliván,es  ESP,DF,Mallorca,27-191,1994,7.0,283,227,56,7,1,29,10,15,0,0,0,0,142,47,94,205,18,11,47,1,193,3,10,9,6
332,Mathías Olivera,uy  URU,DF,Getafe,23-343,1997,7.6,354,291,63,9,0,63,9,16,0,0,0,0,215,61,78,238,26,21,54,2,277,1,6,10,11
333,Javier Ontiveros,es  ESP,"MF,FW",Osasuna,24-030,1997,0.3,21,20,1,1,0,4,1,0,0,0,0,0,16,3,2,6,12,2,0,1,17,0,1,1,0
334,Pedro Ortiz,es  ESP,MF,Sevilla,21-051,2000,0.1,14,14,0,0,1,0,2,0,0,0,0,0,13,0,1,12,2,0,0,0,14,0,0,0,0
335,Milutin Osmajić,me  MNE,"FW,MF",Cádiz,22-076,1999,1.8,37,34,3,0,0,20,0,0,0,0,0,0,19,10,8,3,20,3,0,1,19,0,1,2,2
336,Mikel Oyarzabal,es  ESP,"MF,FW",Real Sociedad,24-171,1997,7.1,276,232,44,15,1,51,18,19,23,12,8,1,173,47,56,217,33,9,5,1,194,1,8,8,15
337,Fernando Pacheco,es  ESP,GK,Alavés,29-144,1992,6.0,191,113,78,18,0,11,7,0,0,0,0,0,66,11,114,124,35,0,0,12,136,0,8,0,0
338,Jon Pacheco,es  ESP,DF,Real Sociedad,20-274,2001,0.1,4,4,0,0,0,0,0,0,0,0,0,0,3,0,1,3,0,1,0,0,4,0,0,0,0
339,Gavi Paez,es  ESP,"MF,FW",Barcelona,17-065,2004,3.0,217,212,5,2,1,30,1,3,1,0,0,0,188,9,20,24,176,10,2,0,196,0,2,4,2
340,Helibelton Palacios,co  COL,DF,Elche,28-122,1993,4.5,226,174,52,4,0,17,4,8,0,0,0,0,139,33,54,18,150,5,48,3,177,0,2,8,13
341,Isaac Palazón Camacho,es  ESP,"FW,MF",Rayo Vallecano,26-286,1994,5.9,170,164,6,4,1,67,4,5,2,1,1,0,108,21,41,133,12,15,0,2,128,0,4,5,4
342,Daniel Parejo,es  ESP,MF,Villarreal,32-176,1989,3.4,280,252,28,15,1,44,14,7,12,8,0,0,219,24,37,27,251,2,0,0,245,1,3,8,4
343,Javier Pastore,ar  ARG,"MF,FW",Elche,32-111,1989,0.7,44,40,4,3,0,11,2,2,0,0,0,0,28,10,6,1,39,1,1,1,33,0,1,1,2
344,Gabriel Paulista,br  BRA,DF,Valencia,30-317,1990,8.0,271,236,35,27,0,38,17,0,0,0,0,0,159,34,78,44,193,23,1,3,222,1,2,4,1
345,Alfonso Pedraza,es  ESP,DF,Villarreal,25-183,1996,2.3,114,89,25,3,0,24,5,11,0,0,0,0,72,29,13,85,6,1,22,0,92,0,1,2,5
346,Pedri,es  ESP,MF,Barcelona,18-318,2002,1.7,83,80,3,1,0,16,1,0,2,0,0,0,75,5,3,17,65,0,0,1,76,0,1,1,2
347,Pedrosa,es  ESP,DF,Espanyol,23-149,1998,6.5,259,194,65,10,1,33,8,14,0,0,0,0,123,73,63,169,21,12,55,0,184,0,11,9,14
348,Facundo Pellistri,uy  URU,"MF,FW",Alavés,19-293,2001,2.2,42,41,1,1,0,7,0,1,0,0,0,0,31,7,4,3,32,6,0,1,31,0,0,2,6
349,Rubén Peña,es  ESP,"FW,DF",Villarreal,30-083,1991,0.6,34,33,1,0,0,6,0,4,0,0,0,0,24,2,8,4,27,2,1,0,27,0,1,0,0
350,Alberto Perea,es  ESP,"MF,FW",Cádiz,30-294,1990,1.9,69,63,6,1,0,10,6,7,2,1,0,1,39,11,19,17,46,3,3,0,54,0,1,2,2
351,Victor Perea,es  ESP,DF,Espanyol,21-191,2000,0.0,3,1,2,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,2,0,2,0,0,0,0
352,Iñigo Pérez,es  ESP,MF,Osasuna,33-264,1988,0.9,45,37,8,2,0,7,5,3,5,2,2,1,19,11,15,37,5,1,1,1,31,0,0,3,2
353,Lucas Pérez,es  ESP,FW,Elche,33-029,1988,3.3,64,52,12,2,0,13,3,3,8,6,2,0,39,10,15,50,10,0,0,3,40,2,3,2,2
354,Germán Pezzella,ar  ARG,DF,Betis,30-104,1991,4.7,209,198,11,10,0,16,4,0,0,0,0,0,161,21,27,30,160,12,1,0,183,1,4,0,1
355,Pablo Piatti,ar  ARG,"MF,DF",Elche,32-192,1989,1.2,30,30,0,0,0,8,0,0,0,0,0,0,21,5,4,22,5,0,0,0,24,0,1,1,0
356,Tomás Pina Isla,es  ESP,MF,Alavés,33-360,1987,4.3,174,169,5,4,2,29,3,1,0,0,0,0,130,26,18,88,73,9,1,0,149,1,3,6,5
357,Yeremi Pino,es  ESP,"FW,MF",Villarreal,18-354,2002,4.5,145,141,4,1,0,23,3,7,0,0,0,0,120,14,11,10,123,5,2,1,121,0,0,8,4
358,Gerard Piqué,es  ESP,DF,Barcelona,34-249,1987,4.5,301,291,10,7,0,28,10,0,0,0,0,0,249,16,36,30,251,8,1,1,276,0,1,5,0
359,Pere Pons,es  ESP,MF,Alavés,28-231,1993,1.9,76,72,4,4,0,10,2,0,0,0,0,0,57,9,10,12,61,1,0,0,64,1,0,3,1
360,Portu,es  ESP,"FW,MF",Real Sociedad,29-141,1992,4.5,138,130,8,0,2,20,2,11,4,1,1,0,99,21,18,7,124,3,1,1,100,0,1,7,9
361,Sergio Postigo,es  ESP,DF,Levante,32-339,1988,2.1,69,67,2,2,0,4,2,0,0,0,0,0,45,5,19,5,61,3,0,0,52,0,1,2,1
362,Darío Poveda,es  ESP,"FW,MF",Getafe,24-210,1997,0.5,15,15,0,0,0,2,1,2,0,0,0,0,9,2,4,2,11,1,0,0,8,0,3,1,1
363,Abdón Prats,es  ESP,FW,Mallorca,28-306,1992,1.6,40,36,4,0,0,14,3,1,0,0,0,0,19,11,10,20,9,1,0,4,31,0,1,1,0
364,Javi Puado,es  ESP,MF,Espanyol,23-137,1998,2.1,58,57,1,0,0,8,1,2,0,0,0,0,44,7,7,5,45,4,1,2,48,1,2,0,3
365,Antonio Puertas,es  ESP,"MF,FW",Granada,29-230,1992,4.8,100,99,1,1,0,27,2,4,0,0,0,0,62,16,22,19,63,9,0,2,62,0,5,6,8
366,Riqui Puig,es  ESP,MF,Barcelona,22-057,1999,0.8,77,75,2,1,0,9,2,0,1,0,0,0,67,5,5,0,76,0,0,1,73,0,1,1,0
367,Yacine Qasmi,ma  MAR,MF,Rayo Vallecano,30-279,1991,0.0,3,3,0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,1,0,0,1,0,0,0,0
368,Quini,es  ESP,DF,Granada,32-015,1989,3.3,99,68,31,1,0,10,3,3,1,0,1,0,34,27,38,5,56,7,29,0,71,0,2,5,2
369,Dani Raba,es  ESP,MF,Villarreal,25-345,1995,0.4,13,12,1,1,1,5,2,2,0,0,0,0,8,1,4,11,1,1,0,0,8,0,1,0,0
370,Uroš Račić,rs  SRB,MF,Valencia,23-206,1998,1.8,61,60,1,0,0,19,6,1,0,0,0,0,29,12,20,5,43,4,0,2,41,0,5,1,2
371,Nemanja Radoja,rs  SRB,MF,Levante,28-245,1993,3.5,115,113,2,1,0,24,3,0,0,0,0,0,87,16,12,23,87,3,0,0,99,0,1,3,3
372,Antonio Raillo,es  ESP,DF,Mallorca,30-001,1991,1.0,38,34,4,3,0,2,1,0,0,0,0,0,27,3,8,11,23,3,0,0,32,0,0,1,0
373,Ivan Rakitić,hr  CRO,MF,Sevilla,33-213,1988,3.4,231,219,12,9,0,24,20,1,1,0,0,0,167,27,37,24,194,7,1,3,208,1,5,3,2
374,Sandro Ramírez,es  ESP,FW,Getafe,26-092,1995,4.0,109,95,14,0,0,26,2,7,4,4,0,0,73,21,15,10,82,5,3,3,78,1,4,4,8
375,Lluís Recasens,es  ESP,DF,Espanyol,19-313,2001,0.5,12,12,0,0,0,1,0,0,0,0,0,0,7,2,3,2,8,1,0,0,8,0,0,0,0
376,Manolo Reina,es  ESP,GK,Mallorca,36-191,1985,7.0,217,130,87,26,1,10,8,0,0,0,0,0,98,9,110,14,163,0,0,31,148,2,10,0,1
377,Karim Rekik,nl  NED,DF,Sevilla,26-311,1994,2.9,203,188,15,2,1,16,2,3,0,0,0,0,167,16,20,144,37,7,13,0,183,1,4,1,1
378,Álex Remiro,es  ESP,GK,Real Sociedad,26-199,1995,7.0,208,161,47,10,0,13,9,0,0,0,0,0,111,14,83,26,146,0,0,27,174,1,3,1,1
379,Nico Ribaudo,es  ESP,"MF,FW",Espanyol,20-181,2001,2.9,99,96,3,1,0,18,3,2,1,1,0,0,65,10,24,11,78,4,1,2,78,0,2,1,4
380,Luis Rioja,es  ESP,"MF,FW",Alavés,27-358,1993,6.2,174,159,15,5,0,37,6,21,6,3,2,0,106,31,37,134,20,4,4,2,110,1,4,11,10
381,Rober,es  ESP,DF,Levante,26-235,1995,4.9,187,182,5,5,0,29,6,0,0,0,0,0,115,27,45,36,129,17,0,2,147,1,4,6,6
382,Sergi Roberto,es  ESP,"MF,DF",Barcelona,29-244,1992,2.9,168,161,7,5,0,23,2,5,0,0,0,0,142,9,17,29,134,3,2,0,150,0,5,3,2
383,Rubén Rochina,es  ESP,FW,Granada,30-200,1991,2.2,77,68,9,4,0,16,5,4,4,2,1,0,38,11,28,58,10,1,1,2,46,3,3,4,3
384,Enzo Roco,cl  CHI,DF,Elche,29-054,1992,6.6,228,212,16,16,0,22,9,0,0,0,0,0,163,27,38,25,177,15,0,2,205,0,4,3,2
385,Rodrigo,es  ESP,FW,Betis,21-146,2000,3.7,157,153,4,1,1,22,3,6,1,0,0,0,126,13,18,145,8,2,2,0,120,0,4,11,5
386,Kévin Rodrigues,pt  POR,FW,Rayo Vallecano,27-218,1994,0.2,9,9,0,0,0,2,0,1,0,0,0,0,7,1,1,6,3,0,0,0,5,0,0,1,0
387,Óscar Rodríguez Arnaiz,es  ESP,"FW,MF",Sevilla,23-103,1998,3.2,148,135,13,3,1,20,10,5,9,0,7,0,110,11,27,19,121,4,1,2,119,0,3,6,5
388,Ángel Rodríguez,es  ESP,FW,Mallorca,34-166,1987,1.0,14,13,1,0,0,4,0,0,0,0,0,0,8,4,2,2,10,0,0,1,11,0,2,0,1
389,Dani Rodríguez,es  ESP,"FW,MF",Mallorca,33-125,1988,7.0,181,171,10,4,2,46,7,6,4,1,0,1,118,21,42,28,133,10,1,1,131,1,7,6,8
390,Guido Rodríguez,ar  ARG,MF,Betis,27-180,1994,6.0,337,320,17,17,0,60,5,1,0,0,0,0,251,39,47,31,279,20,0,1,293,0,7,8,6
391,Rodrygo,br  BRA,"FW,MF",Real Madrid,20-273,2001,2.8,107,97,10,1,0,10,1,5,7,3,2,0,81,11,15,10,90,3,2,1,87,2,1,1,3
392,Iván Romero,es  ESP,FW,Sevilla,20-182,2001,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,Aitor Ruibal,es  ESP,FW,Betis,25-201,1996,3.1,91,89,2,0,0,19,0,7,0,0,0,0,70,9,12,7,79,2,2,0,67,1,2,3,6
394,Isma Ruiz,es  ESP,MF,Granada,20-237,2001,0.1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
395,Víctor Ruiz,es  ESP,DF,Betis,32-257,1989,4.1,271,267,4,4,0,31,6,0,0,0,0,0,217,11,43,198,51,11,0,1,239,1,4,5,2
396,Gerónimo Rulli,ar  ARG,GK,Villarreal,29-142,1992,6.0,246,180,66,14,0,15,4,0,0,0,0,0,178,9,59,33,184,0,0,26,202,0,7,4,0
397,Franco Russo,ar  ARG,DF,Mallorca,26-349,1994,2.5,111,104,7,6,0,13,3,0,0,0,0,0,79,10,22,19,81,8,0,0,85,0,4,4,4
398,Mathew Ryan,au  AUS,GK,Real Sociedad,29-184,1992,1.0,32,22,10,4,0,0,0,0,0,0,0,0,13,2,17,4,23,0,1,4,26,0,0,0,0
399,Salvi,es  ESP,"MF,FW",Cádiz,30-193,1991,7.3,150,136,14,4,0,27,4,24,2,0,2,0,73,34,43,16,116,6,8,1,90,1,3,7,8
400,Oihan Sancet,es  ESP,FW,Athletic Club,21-167,2000,2.5,57,57,0,0,0,9,1,0,0,0,0,0,34,10,13,4,48,3,0,1,45,0,1,2,1
401,Antonio Sánchez,es  ESP,FW,Mallorca,24-281,1997,0.4,16,16,0,0,0,2,0,0,0,0,0,0,12,4,0,7,9,0,0,0,13,0,0,0,1
402,Germán Sánchez,es  ESP,DF,Granada,34-343,1986,5.9,166,156,10,10,0,16,2,0,0,0,0,0,96,21,49,24,121,15,0,1,129,2,4,1,2
403,Manuel Sánchez,es  ESP,DF,Osasuna,21-046,2000,5.9,287,216,71,1,0,45,10,12,0,0,0,0,151,77,59,173,32,9,70,1,225,1,4,8,11
404,Oier Sanjurjo,es  ESP,MF,Osasuna,35-137,1986,2.6,101,99,2,0,1,19,2,3,0,0,0,0,54,29,18,14,72,5,1,1,71,0,0,2,6
405,Sergio Santos,es  ESP,DF,Real Madrid,20-279,2001,0.1,7,6,1,0,0,0,0,1,0,0,0,0,5,1,1,0,6,0,1,0,7,0,0,0,0
406,Joan Sastre Vanrell,es  ESP,DF,Mallorca,24-162,1997,2.8,106,85,21,3,1,14,4,6,0,0,0,0,52,24,30,11,69,5,18,0,76,1,4,3,3
407,Esteban Saveljich,me  MNE,DF,Rayo Vallecano,30-142,1991,5.6,153,147,6,6,0,19,4,2,0,0,0,0,114,12,27,18,120,8,0,0,129,1,4,1,1
408,Stefan Savić,me  MNE,DF,Atlético Madrid,30-274,1991,8.0,437,426,11,9,0,37,21,1,0,0,0,0,320,45,72,33,362,29,2,1,375,1,9,15,7
409,Aleksandar Sedlar,rs  SRB,DF,Mallorca,29-300,1991,1.5,55,54,1,1,0,8,2,0,0,0,0,0,36,11,8,9,39,4,0,1,46,0,2,0,3
410,Nicolás Serrano,es  ESP,"FW,MF",Athletic Club,18-218,2003,0.2,15,15,0,0,0,1,0,1,0,0,0,0,9,6,0,10,5,0,0,0,10,0,1,0,2
411,Salva Sevilla,es  ESP,MF,Mallorca,37-205,1984,3.6,183,149,34,21,1,22,9,3,13,3,1,0,130,20,33,24,153,4,0,2,153,2,1,1,3
412,David Silva,es  ESP,MF,Real Sociedad,35-274,1986,3.1,146,143,3,2,0,24,3,0,0,0,0,0,116,12,18,121,22,3,0,0,128,0,2,5,3
413,Jonathan Silva,ar  ARG,"MF,DF",Getafe,27-102,1994,1.2,57,51,6,1,0,9,1,1,0,0,0,0,30,11,16,48,2,2,5,0,39,0,0,3,7
414,Rui Silva,pt  POR,GK,Betis,27-244,1994,5.0,142,94,48,13,0,5,2,0,0,0,0,0,83,5,54,69,51,0,0,18,116,0,4,1,2
415,Unai Simón,es  ESP,GK,Athletic Club,24-120,1997,6.0,178,113,65,8,0,4,7,0,0,0,0,0,76,9,93,21,118,0,0,31,127,0,7,2,0
416,Antonio Sivera,es  ESP,GK,Alavés,25-059,1996,1.0,34,20,14,1,0,5,2,0,0,0,0,0,11,0,23,7,25,0,0,2,19,0,4,1,0
417,Augusto Solari,ar  ARG,"MF,DF",Celta Vigo,29-279,1992,2.1,138,126,12,1,0,17,6,13,1,0,1,0,86,23,29,3,116,9,10,0,98,0,4,3,4
418,Roberto Soldado,es  ESP,FW,Levante,36-135,1985,0.6,9,8,1,0,0,2,0,0,0,0,0,0,5,2,2,1,6,1,0,0,6,0,0,1,0
419,Carlos Soler,es  ESP,MF,Valencia,24-280,1997,4.0,127,102,25,12,1,19,12,10,13,1,10,2,59,22,46,19,98,4,0,2,85,0,7,4,6
420,Son,es  ESP,DF,Levante,27-193,1994,2.2,106,84,22,5,0,12,4,5,0,0,0,0,63,21,22,11,74,4,17,0,79,2,6,1,2
421,David Soria,es  ESP,GK,Getafe,28-188,1993,8.0,242,161,81,26,0,8,10,0,0,0,0,0,70,8,164,5,194,0,0,20,147,1,8,5,0
422,Alberto Soro,es  ESP,"MF,FW",Granada,22-214,1999,2.4,55,54,1,0,0,18,2,3,0,0,0,0,34,12,9,41,7,4,0,0,39,0,1,1,3
423,Damián Suárez,uy  URU,"DF,MF",Getafe,33-165,1988,5.8,355,258,97,22,0,37,31,26,10,4,3,1,149,74,132,27,242,12,65,1,257,1,7,6,16
424,Denis Suárez,es  ESP,MF,Celta Vigo,27-276,1994,5.3,354,315,39,10,2,49,18,9,17,5,7,3,257,37,60,46,296,6,4,0,280,2,5,9,15
425,Luis Suárez,uy  URU,FW,Atlético Madrid,34-258,1987,5.3,112,106,6,0,2,30,5,3,0,0,0,0,68,28,16,20,82,5,0,3,83,1,3,5,5
426,Mario Suárez,es  ESP,DF,Rayo Vallecano,34-227,1987,1.0,24,22,2,2,0,2,0,0,0,0,0,0,16,4,4,2,20,2,0,0,20,0,0,1,0
427,Suso,es  ESP,FW,Sevilla,27-324,1993,2.3,97,92,5,1,0,22,5,4,2,1,0,0,66,18,13,82,7,3,2,1,72,1,4,4,5
428,Mamadou Sylla,sn  SEN,FW,Alavés,27-203,1994,2.5,31,29,2,0,0,9,3,3,0,0,0,0,15,8,8,2,18,6,0,0,16,0,3,0,2
429,Alexander Sørloth,no  NOR,FW,Real Sociedad,25-308,1995,1.9,61,57,4,0,0,22,0,2,1,0,0,0,32,16,13,27,15,6,0,0,41,0,1,1,3
430,Tachi,es  ESP,DF,Alavés,24-029,1997,1.1,36,31,5,3,0,3,2,0,0,0,0,0,18,3,15,1,32,1,2,0,28,0,1,1,0
431,Renato Tapia,pe  PER,MF,Celta Vigo,26-073,1995,6.5,362,348,14,14,0,34,17,0,0,0,0,0,250,44,68,28,308,18,0,4,295,2,8,7,8
432,Cristian Tello,es  ESP,"FW,MF",Betis,30-059,1991,2.0,85,84,1,0,0,17,1,1,1,0,1,0,61,19,5,24,55,4,0,1,58,1,0,6,8
433,Marc-André ter Stegen,de  GER,GK,Barcelona,29-162,1992,5.0,192,153,39,6,0,10,1,0,0,0,0,0,138,6,48,39,138,0,0,15,162,1,1,1,1
434,David Timor,es  ESP,MF,Getafe,31-357,1989,2.0,97,90,7,5,0,11,9,1,2,0,2,0,63,11,23,82,4,6,0,1,80,0,1,1,0
435,Raúl de Tomás,es  ESP,FW,Espanyol,26-357,1994,7.7,140,132,8,1,0,33,8,7,0,0,0,0,98,16,26,38,90,5,0,2,108,0,1,7,5
436,Pau Torres,es  ESP,DF,Villarreal,24-266,1997,4.0,290,281,9,9,0,27,11,0,0,0,0,0,260,10,20,251,36,1,0,0,267,0,2,7,2
437,Roberto Torres,es  ESP,"FW,MF",Osasuna,32-216,1989,3.4,170,146,24,7,2,26,11,11,12,5,5,0,90,35,45,40,117,5,5,2,108,1,3,13,14
438,Lucas Torró,es  ESP,MF,Osasuna,27-082,1994,6.5,317,315,2,2,0,70,9,0,0,0,0,0,227,33,57,36,233,23,0,1,255,1,7,10,5
439,Óscar Trejo,ar  ARG,"MF,FW",Rayo Vallecano,33-166,1988,5.0,183,159,24,10,0,42,6,10,9,6,2,0,117,24,42,14,152,11,0,1,137,3,3,6,4
440,Manu Trigueros,es  ESP,MF,Villarreal,29-357,1991,4.7,239,224,15,10,2,45,4,3,5,3,0,1,179,34,26,74,150,6,0,6,193,1,2,11,4
441,Kieran Trippier,eng  ENG,DF,Atlético Madrid,31-020,1990,4.8,346,287,59,3,1,30,14,11,4,0,4,0,188,84,74,15,257,11,52,1,282,2,5,9,6
442,Beñat Turrientes,es  ESP,MF,Real Sociedad,19-251,2002,0.9,37,36,1,1,0,1,0,0,0,0,0,0,30,3,4,6,27,4,0,0,33,0,0,0,0
443,Enes Ünal,tr  TUR,FW,Getafe,24-152,1997,5.1,110,102,8,0,0,40,3,3,0,0,0,0,57,21,32,9,63,17,0,1,68,0,5,7,7
444,Álvaro Vadillo,es  ESP,"MF,DF",Espanyol,27-027,1994,0.1,10,8,2,1,0,2,1,0,0,0,0,0,6,1,3,0,8,1,1,0,7,0,0,0,1
445,Óscar Valentín,es  ESP,MF,Rayo Vallecano,27-050,1994,3.6,140,135,5,5,0,36,3,0,0,0,0,0,112,10,18,16,113,8,0,0,125,0,1,0,2
446,Germán Valera,es  ESP,"FW,MF",Real Sociedad,19-207,2002,0.6,17,17,0,0,0,2,0,0,0,0,0,0,16,1,0,16,1,0,0,0,14,0,1,0,0
447,Martin Valjent,sk  SVK,DF,Mallorca,25-302,1995,7.8,301,279,22,20,0,34,13,0,0,0,0,0,221,14,66,60,218,17,1,0,269,1,6,3,1
448,Manu Vallejo,es  ESP,"FW,MF",Valencia,24-237,1997,0.4,14,14,0,0,0,6,1,1,0,0,0,0,8,2,4,1,8,3,0,1,10,0,1,0,0
449,Federico Valverde,uy  URU,"MF,DF",Real Madrid,23-079,1998,7.7,421,419,2,1,1,38,14,15,0,0,0,0,338,39,44,30,378,8,1,0,368,1,4,5,12
450,José Luis García Vayá,es  ESP,MF,Levante,23-059,1998,3.5,148,139,9,5,0,28,12,2,3,3,0,0,88,26,34,6,131,6,0,1,113,0,0,6,4
451,Jesus Vazquez,es  ESP,"DF,MF",Valencia,18-280,2003,0.2,19,16,3,0,0,6,0,1,0,0,0,0,12,5,2,11,2,2,3,0,15,0,0,1,1
452,Kevin Vázquez,es  ESP,DF,Celta Vigo,28-200,1993,1.0,72,58,14,1,0,5,0,3,0,0,0,0,42,17,13,6,51,2,13,0,55,0,0,6,2
453,Lucas Vázquez,es  ESP,DF,Real Madrid,30-100,1991,3.9,264,244,20,5,0,18,10,13,1,0,1,0,185,28,51,22,223,1,14,3,212,1,5,10,5
454,Unai Vencedor Paris,es  ESP,MF,Athletic Club,20-328,2000,6.0,229,219,10,6,0,33,3,6,3,0,3,0,145,29,55,28,184,10,0,1,169,1,6,14,6
455,Gonzalo Verdú,es  ESP,DF,Elche,32-353,1988,5.1,209,204,5,5,0,8,9,1,0,0,0,0,173,8,28,13,190,5,0,0,191,1,1,1,2
456,Mikel Vesga,es  ESP,MF,Athletic Club,28-141,1993,1.8,81,79,2,2,0,13,1,2,0,0,0,0,52,12,17,51,21,7,0,0,64,0,1,5,3
457,Rúben Vezo,pt  POR,DF,Levante,27-167,1994,5.1,234,219,15,13,1,28,10,0,0,0,0,0,155,24,55,46,170,11,1,1,196,0,7,3,1
458,Aleix Vidal,es  ESP,"MF,DF",Espanyol,32-049,1989,3.6,148,129,19,6,0,15,9,7,1,1,0,0,91,25,32,13,116,6,12,0,121,0,3,4,3
459,Nacho Vidal,es  ESP,DF,Osasuna,26-258,1995,7.1,405,293,112,6,0,61,12,16,0,0,0,0,169,113,123,32,216,33,106,1,301,2,13,14,16
460,Dídac Vilà,es  ESP,DF,Espanyol,32-122,1989,1.6,63,50,13,3,0,6,0,2,0,0,0,0,37,16,10,44,5,2,10,0,52,0,1,0,4
461,Asier Villalibre,es  ESP,FW,Athletic Club,24-009,1997,1.9,42,42,0,0,0,10,1,1,0,0,0,0,23,14,5,12,21,3,0,1,19,1,2,2,4
462,Vitolo,es  ESP,"MF,DF",Getafe,31-341,1989,2.2,106,96,10,2,0,10,0,2,1,0,0,0,81,17,8,11,86,1,7,0,88,0,3,4,4
463,Daniel Vivian,es  ESP,DF,Athletic Club,22-086,1999,7.0,251,233,18,18,0,19,12,0,0,0,0,0,186,20,45,33,196,17,0,1,216,1,5,3,1
464,Šime Vrsaljko,hr  CRO,DF,Atlético Madrid,29-272,1992,0.3,35,28,7,1,0,1,1,3,0,0,0,0,13,4,18,1,24,3,6,1,21,0,3,2,0
465,Nikola Vukčević,me  MNE,MF,Levante,29-300,1991,0.4,21,21,0,0,0,2,0,0,0,0,0,0,14,3,4,19,1,1,0,0,19,0,0,0,0
466,Daniel Wass,dk  DEN,MF,Valencia,32-131,1989,7.3,286,259,27,18,0,51,10,7,2,1,1,0,182,45,59,19,245,12,1,1,232,0,7,8,4
