,Player,Nation,Pos,Squad,Age,Born,MP_Playing Time,Min_Playing Time,Mn/MP_Playing Time,Min%_Playing Time,90s_Playing Time,Starts_Playing Time,Mn/Start_Starts,Compl_Starts,Subs_Subs,Mn/Sub_Subs,unSub_Subs,PPM_Team Success,onG_Team Success,onGA_Team Success,+/-_Team Success,+/-90_Team Success,On-Off_Team Success,onxG_Team Success (xG),onxGA_Team Success (xG),xG+/-_Team Success (xG),xG+/-90_Team Success (xG),On-Off_Team Success (xG)
142,Djené,tg  TOG,DF,Getafe,29-282,1991,8,713,89,99.0,7.9,8,89,7,0,,0,0.13,3,13,-10,-1.26,-1.26,5.2,10.1,-4.9,-0.62,+7.31
143,Naïs Djouahra,fr  FRA,MF,Real Sociedad,21-320,1999,0,,,,,0,,0,0,,3,,,,,,,,,,,
144,Marko Dmitrović,rs  SRB,GK,Sevilla,29-258,1992,1,90,90,14.3,1.0,1,90,1,0,,6,3.00,3,0,+3,+3.00,+2.33,3.5,0.3,+3.2,+3.21,+2.68
145,Jaume Doménech,es  ESP,GK,Valencia,30-338,1990,0,,,,,0,,0,0,,2,,,,,,,,,,,
146,Carlos Dominguez,es  ESP,DF,Celta Vigo,20-281,2001,2,92,46,12.8,1.0,1,78,0,1,14,5,2.00,1,0,+1,+0.98,+1.69,0.4,1.8,-1.4,-1.39,-1.03
147,John Donald,es  ESP,MF,Elche,21-040,2000,0,,,,,0,,0,0,,4,,,,,,,,,,,
148,Domingos Duarte,pt  POR,DF,Granada,26-213,1995,7,616,88,85.6,6.8,7,88,6,0,,0,0.43,5,11,-6,-0.88,-0.88,4.1,11.6,-7.5,-1.10,+0.15
149,Óscar Duarte,cr  CRC,DF,Levante,32-128,1989,4,346,87,48.1,3.8,4,87,3,0,,4,0.50,2,4,-2,-0.52,+0.68,2.8,2.6,+0.3,+0.07,+0.41
150,Rubén Duarte,es  ESP,DF,Alavés,25-356,1995,6,489,82,77.6,5.4,6,82,3,0,,0,0.50,2,8,-6,-1.10,+1.45,3.9,8.2,-4.3,-0.79,-0.15
151,Unai Dufur,es  ESP,DF,Osasuna,22-281,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,
152,Aritz Elustondo,es  ESP,DF,Real Sociedad,27-195,1994,8,621,78,86.3,6.9,7,89,6,1,1,0,2.13,8,6,+2,+0.29,-1.53,9.3,5.6,+3.7,+0.54,-0.91
153,Adri Embarba,es  ESP,"MF,FW",Espanyol,29-155,1992,8,644,81,89.4,7.2,8,81,5,0,,0,1.13,6,6,0,0.00,+2.37,7.7,7.9,-0.2,-0.03,+0.07
154,Emerson,br  BRA,DF,Barcelona,22-268,1999,3,91,30,14.4,1.0,1,62,0,2,15,0,2.33,3,3,0,0.00,-0.67,1.9,1.0,+0.9,+0.84,+0.30
155,Youssef En-Nesyri,ma  MAR,FW,Sevilla,24-130,1997,6,437,73,69.4,4.9,5,80,1,1,35,0,2.33,6,1,+5,+1.03,+0.10,7.3,2.8,+4.5,+0.93,+0.05
156,Aarón Escandell,es  ESP,GK,Granada,26-012,1995,4,284,71,39.4,3.2,3,90,3,1,14,4,0.50,1,6,-5,-1.58,-1.38,2.1,5.5,-3.4,-1.08,+0.06
157,Sergio Escudero,es  ESP,"DF,MF",Granada,32-037,1989,4,98,25,13.6,1.1,1,45,0,3,18,1,1.00,1,2,-1,-0.92,-0.19,1.0,1.4,-0.4,-0.35,+0.89
158,Alfonso Espino,uy  URU,DF,Cádiz,29-277,1992,8,720,90,100.0,8.0,8,90,8,0,,0,0.88,7,11,-4,-0.50,,7.5,11.5,-4.0,-0.50,
159,Pervis Estupiñán,ec  ECU,DF,Villarreal,23-261,1998,6,312,52,49.5,3.5,3,75,1,3,29,1,1.67,5,1,+4,+1.15,+0.87,5.6,3.8,+1.8,+0.53,+0.24
160,Jokin Ezkieta,es  ESP,GK,Athletic Club,25-053,1996,0,,,,,0,,0,0,,6,,,,,,,,,,,
161,Radamel Falcao,co  COL,"FW,MF",Rayo Vallecano,35-241,1986,4,154,39,21.4,1.7,2,60,0,2,18,0,2.25,5,1,+4,+2.34,+2.18,2.8,2.0,+0.8,+0.46,+0.63
162,Fali,es  ESP,"DF,MF",Cádiz,28-058,1993,7,548,78,76.1,6.1,7,78,4,0,,0,1.00,6,8,-2,-0.33,+0.72,5.1,8.7,-3.6,-0.60,-0.39
163,Ansu Fati,es  ESP,FW,Barcelona,18-343,2002,2,37,19,5.9,0.4,0,,0,2,19,0,1.50,1,0,+1,+2.43,+1.98,0.4,1.3,-0.9,-2.27,-3.04
164,Aleix Febas,es  ESP,MF,Mallorca,25-249,1996,3,96,32,13.3,1.1,1,58,0,2,19,5,0.33,1,5,-4,-3.75,-3.61,0.6,3.4,-2.8,-2.65,-2.57
165,Nabil Fekir,fr  FRA,MF,Betis,28-083,1993,8,681,85,94.6,7.6,8,85,4,0,,0,1.50,9,8,+1,+0.13,-2.18,11.5,9.1,+2.4,+0.32,-2.73
166,Yassin Fekir,fr  FRA,FW,Betis,24-157,1997,0,,,,,0,,0,0,,3,,,,,,,,,,,
167,Felipe,br  BRA,DF,Atlético Madrid,32-146,1989,3,190,63,26.4,2.1,2,90,2,1,10,3,2.00,2,2,0,0.00,-0.85,1.6,1.2,+0.5,+0.21,-0.23
168,João Félix,pt  POR,FW,Atlético Madrid,21-333,1999,3,122,41,16.9,1.4,1,71,0,2,26,0,2.33,4,0,+4,+2.95,+2.80,1.5,1.0,+0.5,+0.35,-0.04
169,Aitor Fernández,es  ESP,GK,Levante,30-159,1991,5,446,89,61.9,5.0,5,89,4,0,,2,0.60,5,9,-4,-0.81,+0.18,6.3,8.4,-2.1,-0.43,-0.77
170,Álex Fernández,es  ESP,MF,Cádiz,28-359,1992,6,361,60,50.1,4.0,4,74,1,2,32,1,1.00,2,4,-2,-0.50,0.00,2.5,5.9,-3.4,-0.84,-0.67
171,Fernando,br  BRA,MF,Sevilla,34-076,1987,7,559,80,88.7,6.2,6,87,4,1,35,0,2.00,9,3,+6,+0.97,-0.30,8.7,4.1,+4.6,+0.75,-1.45
172,Fidel,es  ESP,MF,Elche,31-347,1989,7,594,85,82.5,6.6,7,85,4,0,,1,1.14,4,6,-2,-0.30,+0.41,5.5,9.1,-3.6,-0.54,+0.18
173,Juan Flere,ar  ARG,GK,Cádiz,23-150,1998,0,,,,,0,,0,0,,3,,,,,,,,,,,
174,José Fontán,es  ESP,DF,Celta Vigo,21-240,2000,2,135,68,18.8,1.5,2,68,1,0,,4,0.00,1,4,-3,-2.00,-1.85,2.2,2.4,-0.2,-0.14,+0.44
175,Hernâni Fortes,pt  POR,"FW,MF",Levante,30-050,1991,0,,,,,0,,0,0,,1,,,,,,,,,,,
176,Juan Foyth,ar  ARG,DF,Villarreal,23-270,1998,6,526,88,83.5,5.8,6,88,4,0,,1,1.33,4,2,+2,+0.34,-2.25,7.0,5.9,+1.1,+0.19,-1.33
177,Enric Franquesa,es  ESP,DF,Levante,24-225,1997,3,140,47,19.4,1.6,1,90,1,2,25,5,0.33,0,3,-3,-1.93,-1.31,2.6,1.0,+1.6,+1.01,+1.42
178,Jorge de Frutos,es  ESP,"MF,FW",Levante,24-231,1997,6,363,61,50.4,4.0,4,80,1,2,22,0,0.33,4,8,-4,-0.99,-0.24,3.5,6.0,-2.6,-0.64,-1.01
179,Toni Fuidias,es  ESP,GK,Real Madrid,20-177,2001,0,,,,,0,,0,0,,6,,,,,,,,,,,
180,Javi Galán,es  ESP,DF,Celta Vigo,26-324,1994,8,718,90,99.7,8.0,8,90,7,0,,0,0.88,7,11,-4,-0.50,-0.50,8.5,12.4,-3.9,-0.49,+0.95
181,Iñigo Ruiz de Galarreta,es  ESP,MF,Mallorca,28-064,1993,6,311,52,43.2,3.5,4,71,0,2,13,0,1.67,2,2,0,0.00,+1.10,2.0,2.6,-0.6,-0.18,+0.43
182,Thiago Galhardo,br  BRA,"MF,FW",Celta Vigo,32-081,1989,5,118,24,16.4,1.3,0,,0,5,24,1,0.60,2,2,0,0.00,+0.60,2.3,3.8,-1.4,-1.10,-0.72
183,Pablo Gálvez,es  ESP,FW,Mallorca,19-344,2001,0,,,,,0,,0,0,,2,,,,,,,,,,,
184,Dani García,es  ESP,MF,Athletic Club,31-138,1990,8,590,74,81.9,6.6,7,82,1,1,16,0,1.63,5,3,+2,+0.31,-0.39,8.4,5.6,+2.8,+0.43,-0.19
185,David García,es  ESP,DF,Osasuna,27-237,1994,8,720,90,100.0,8.0,8,90,8,0,,0,1.75,11,11,0,0.00,,10.1,8.6,+1.6,+0.19,
186,Eric García,es  ESP,DF,Barcelona,20-273,2001,4,351,88,55.7,3.9,4,88,2,0,,2,2.00,8,3,+5,+1.28,+1.60,7.4,4.0,+3.4,+0.87,+0.65
187,Francisco Garcia,es  ESP,DF,Rayo Vallecano,22-056,1999,8,720,90,100.0,8.0,8,90,8,0,,0,1.63,13,8,+5,+0.62,,10.1,10.4,-0.3,-0.04,
188,Joan García,es  ESP,GK,Espanyol,20-158,2001,0,,,,,0,,0,0,,6,,,,,,,,,,,
189,Manu García,es  ESP,MF,Alavés,23-280,1998,6,307,51,48.7,3.4,4,66,0,2,22,1,0.00,0,5,-5,-1.47,-0.07,2.3,3.6,-1.3,-0.38,+0.74
190,Raúl García,es  ESP,FW,Athletic Club,35-090,1986,7,382,55,53.1,4.2,5,68,0,2,21,0,1.71,3,2,+1,+0.24,-0.30,5.7,2.8,+2.9,+0.67,+0.44
191,Rubén García,es  ESP,"MF,FW",Osasuna,28-087,1993,8,561,70,77.9,6.2,7,77,1,1,20,0,1.75,6,7,-1,-0.16,-0.73,7.3,4.4,+2.9,+0.46,+1.21
192,Saúl García,es  ESP,FW,Alavés,26-334,1994,1,4,4,0.6,0.0,0,,0,1,4,6,3.00,0,0,0,0.00,+1.44,0.0,0.2,-0.2,-5.31,-4.58
193,Unai García,es  ESP,DF,Osasuna,29-248,1992,3,201,67,27.9,2.2,2,90,2,1,21,5,2.33,2,0,+2,+0.90,+1.24,2.0,1.1,+0.9,+0.42,+0.32
194,Mario Gaspar,es  ESP,"DF,MF",Villarreal,30-319,1990,3,106,35,16.8,1.2,1,90,1,2,8,4,1.67,4,2,+2,+1.70,+1.18,2.8,1.4,+1.5,+1.25,+1.02
195,David Gil,es  ESP,GK,Cádiz,27-271,1994,0,,,,,0,,0,0,,8,,,,,,,,,,,
196,Óscar Gil,es  ESP,DF,Espanyol,24-166,1997,7,581,83,80.7,6.5,7,83,3,0,,1,1.29,5,6,-1,-0.15,+0.49,7.2,6.9,+0.4,+0.06,+0.51
197,Alan Godoy,es  ESP,FW,Alavés,18-158,2003,0,,,,,0,,0,0,,4,,,,,,,,,,,
198,Dani Gómez,es  ESP,FW,Levante,23-071,1998,5,202,40,28.1,2.2,2,62,0,3,26,0,0.60,1,5,-4,-1.78,-1.26,1.3,5.0,-3.7,-1.63,-2.08
199,Maxi Gómez,uy  URU,FW,Valencia,25-056,1996,7,610,87,84.7,6.8,7,87,5,0,,0,1.57,11,6,+5,+0.74,+1.56,7.7,5.4,+2.2,+0.33,-0.38
200,Moi Gómez,es  ESP,"MF,FW",Villarreal,27-108,1994,6,299,50,47.5,3.3,2,88,1,4,31,0,1.67,3,0,+3,+0.90,+0.36,5.1,3.2,+1.9,+0.57,+0.31
201,Papu Gómez,ar  ARG,"MF,FW",Sevilla,33-236,1988,6,334,56,53.0,3.7,3,73,1,3,38,1,1.83,5,1,+4,+1.08,+0.17,4.9,2.3,+2.7,+0.71,-0.42
202,Sergi Gómez,es  ESP,DF,Espanyol,29-195,1992,7,629,90,87.4,7.0,7,90,6,0,,0,1.29,5,6,-1,-0.14,+0.85,7.9,7.7,+0.2,+0.02,+0.51
203,Maxime Gonalons,fr  FRA,MF,Granada,32-213,1989,8,577,72,80.1,6.4,7,79,5,1,24,0,0.75,5,11,-6,-0.94,-0.94,3.5,11.7,-8.1,-1.27,-0.77
204,Diego González,es  ESP,DF,Elche,26-254,1995,8,489,61,67.9,5.4,5,90,5,3,13,0,1.13,4,7,-3,-0.55,-0.55,4.1,8.8,-4.8,-0.88,-0.94
205,Édgar González,es  ESP,DF,Betis,24-191,1997,6,534,89,74.2,5.9,5,90,5,1,84,2,1.50,9,7,+2,+0.34,+0.34,9.5,7.5,+2.0,+0.33,-0.52
206,Nicolás González,es  ESP,MF,Barcelona,19-279,2002,5,178,36,28.3,2.0,2,68,1,3,14,1,2.00,4,3,+1,+0.51,-0.09,5.6,3.6,+2.0,+0.99,+0.57
207,Roberto González,es  ESP,FW,Betis,20-276,2001,1,36,36,5.0,0.4,0,,0,1,36,2,1.00,1,0,+1,+2.50,+2.37,0.6,0.1,+0.6,+1.43,+1.01
208,Urko González,es  ESP,DF,Real Sociedad,20-203,2001,0,,,,,0,,0,0,,2,,,,,,,,,,,
209,Gori,es  ESP,MF,Espanyol,19-147,2002,1,9,9,1.3,0.1,0,,0,1,9,4,1.00,0,0,0,0.00,+0.25,0.1,0.0,+0.1,+1.41,+1.47
210,Andoni Gorosabel,es  ESP,DF,Real Sociedad,25-066,1996,7,534,76,74.2,5.9,6,85,2,1,25,1,2.00,8,2,+6,+1.01,+1.98,9.3,3.8,+5.5,+0.92,+1.01
211,Jaume Grau,es  ESP,MF,Osasuna,24-157,1997,1,3,3,0.4,0.0,0,,0,1,3,3,3.00,0,0,0,0.00,0.00,0.0,0.0,0.0,-0.49,-0.69
212,Ivo Grbić,hr  CRO,GK,Atlético Madrid,25-264,1996,0,,,,,0,,0,0,,1,,,,,,,,,,,
213,Dominik Greif,sk  SVK,GK,Mallorca,24-186,1997,1,90,90,12.5,1.0,1,90,1,0,,7,0.00,2,3,-1,-1.00,-0.43,2.3,1.4,+1.0,+0.95,+1.57
214,Arnaut Groeneveld,nl  NED,"FW,MF",Villarreal,24-251,1997,6,346,58,54.9,3.8,4,78,0,2,17,0,1.67,6,2,+4,+1.04,+0.72,7.6,3.5,+4.0,+1.05,+1.43
215,Andrés Guardado,mx  MEX,MF,Betis,35-011,1986,6,271,45,37.6,3.0,3,80,1,3,10,2,1.50,4,4,0,0.00,-0.40,4.9,3.5,+1.4,+0.45,-0.02
216,Sergi Guardiola,es  ESP,FW,Rayo Vallecano,30-133,1991,5,126,25,17.5,1.4,1,58,0,4,17,0,2.00,3,2,+1,+0.71,+0.11,1.9,0.6,+1.3,+0.93,+1.18
217,Nemanja Gudelj,rs  SRB,MF,Sevilla,29-327,1991,2,16,8,2.5,0.2,0,,0,2,8,3,3.00,0,0,0,0.00,-1.03,0.8,0.0,+0.8,+4.65,+3.84
218,Gonçalo Guedes,pt  POR,"FW,MF",Valencia,24-314,1996,8,640,80,88.9,7.1,8,80,2,0,,0,1.50,11,6,+5,+0.70,+1.83,8.1,5.3,+2.7,+0.39,-0.03
219,Ander Guevara,es  ESP,MF,Real Sociedad,24-094,1997,5,206,41,28.6,2.3,2,90,2,3,9,3,2.60,5,2,+3,+1.31,+1.14,4.3,1.7,+2.6,+1.14,+0.66
220,John Guidetti,se  SWE,"FW,MF",Alavés,29-177,1992,6,238,40,37.8,2.6,2,60,0,4,30,1,0.00,1,7,-6,-2.27,-1.35,2.2,4.1,-1.9,-0.73,+0.05
221,Hugo Guillamón,es  ESP,MF,Valencia,21-251,2000,7,506,72,70.3,5.6,7,72,4,0,,0,1.57,10,7,+3,+0.53,+0.11,6.0,5.0,+1.0,+0.17,-0.74
222,Gerard Gumbau,es  ESP,MF,Elche,26-295,1994,3,105,35,14.6,1.2,1,63,0,2,21,2,1.00,1,4,-3,-2.57,-2.57,0.8,3.3,-2.5,-2.15,-1.84
223,Jon Guridi,es  ESP,MF,Real Sociedad,26-223,1995,1,10,10,1.4,0.1,0,,0,1,10,0,3.00,0,0,0,0.00,-0.51,0.4,0.0,+0.4,+3.67,+3.05
224,Raúl Guti,es  ESP,MF,Elche,24-283,1996,8,624,78,86.7,6.9,7,85,5,1,27,0,1.13,4,4,0,0.00,+2.81,5.8,8.0,-2.1,-0.31,+2.00
225,Marcos Mauro López Gutiérrez,ar  ARG,DF,Cádiz,30-273,1991,1,90,90,12.5,1.0,1,90,1,0,,6,0.00,0,2,-2,-2.00,-1.71,0.3,2.0,-1.7,-1.69,-1.36
226,Miguel Gutiérrez,es  ESP,DF,Real Madrid,20-074,2001,3,260,87,36.1,2.9,3,87,1,0,,5,3.00,12,3,+9,+3.12,+2.53,6.6,3.5,+3.2,+1.10,+1.01
227,Munir El Haddadi,ma  MAR,FW,Sevilla,26-038,1995,1,45,45,7.1,0.5,0,,0,1,45,4,0.00,0,0,0,0.00,-1.08,0.7,0.0,+0.7,+1.40,+0.53
228,Taichi Hara,jp  JPN,FW,Alavés,22-157,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,
229,Varazdat Haroyan,am  ARM,DF,Cádiz,29-046,1992,7,575,82,79.9,6.4,7,82,5,0,,1,1.00,5,6,-1,-0.16,+1.71,5.8,7.0,-1.2,-0.18,+1.60
230,Eden Hazard,be  BEL,"FW,MF",Real Madrid,30-275,1991,7,315,45,43.8,3.5,4,66,0,3,17,1,2.00,7,6,+1,+0.29,-2.16,4.7,5.0,-0.3,-0.08,-0.95
231,Kike Hermoso,es  ESP,DF,Betis,22-060,1999,1,90,90,12.5,1.0,1,90,1,0,,1,3.00,3,1,+2,+2.00,+2.00,2.3,0.9,+1.4,+1.43,+1.10
232,Mario Hermoso,es  ESP,DF,Atlético Madrid,26-113,1995,7,472,67,65.6,5.2,6,74,1,1,29,0,2.00,7,5,+2,+0.38,-0.71,6.5,5.3,+1.1,+0.22,-0.48
233,Aridane Hernández,gq  EQG,DF,Osasuna,32-200,1989,6,519,87,72.1,5.8,6,87,5,0,,0,1.67,9,11,-2,-0.35,-1.24,8.1,7.5,+0.6,+0.11,-0.32
234,Mario Hernández,es  ESP,DF,Rayo Vallecano,22-257,1999,0,,,,,0,,0,0,,8,,,,,,,,,,,
235,Héctor Herrera,mx  MEX,MF,Atlético Madrid,31-173,1990,3,149,50,20.7,1.7,1,83,0,2,33,2,1.33,1,1,0,0.00,-0.79,1.6,0.9,+0.6,+0.38,0.00
236,Sergio Herrera,es  ESP,GK,Osasuna,28-126,1993,8,720,90,100.0,8.0,8,90,8,0,,0,1.75,11,11,0,0.00,,10.1,8.6,+1.6,+0.19,
237,Matthew Hoppe,us  USA,FW,Mallorca,20-210,2001,2,89,45,12.4,1.0,1,58,0,1,31,3,0.50,1,4,-3,-3.03,-2.75,0.6,2.4,-1.8,-1.80,-1.57
238,Robert Ibáñez,es  ESP,MF,Osasuna,28-201,1993,3,81,27,11.3,0.9,1,57,0,2,12,4,1.00,3,4,-1,-1.11,-1.25,1.8,1.5,+0.3,+0.34,+0.16
239,Vicente Iborra,es  ESP,MF,Villarreal,33-266,1988,1,1,1,0.2,0.0,0,,0,1,1,6,3.00,0,0,0,0.00,-0.72,0.0,0.1,-0.1,-5.77,-6.19
240,Oussama Idrissi,ma  MAR,"FW,MF",Sevilla,25-225,1996,3,73,24,11.6,0.8,1,45,0,2,14,4,2.33,2,0,+2,+2.47,+1.66,2.7,0.2,+2.5,+3.07,+2.44
241,Iglesias,es  ESP,DF,Getafe,23-098,1998,6,272,45,37.8,3.0,4,62,1,2,12,2,0.17,2,8,-6,-1.99,-1.18,1.2,4.8,-3.6,-1.19,-0.80
242,Borja Iglesias,es  ESP,FW,Betis,28-265,1993,8,358,45,49.7,4.0,4,69,1,4,20,0,1.50,4,4,0,0.00,-0.50,6.2,5.0,+1.3,+0.32,-0.30
243,Asier Illarramendi,es  ESP,MF,Real Sociedad,31-215,1990,0,,,,,0,,0,0,,1,,,,,,,,,,,
244,Nikita Iosifov,ru  RUS,FW,Villarreal,20-181,2001,0,,,,,0,,0,0,,2,,,,,,,,,,,
245,Alexander Isak,se  SWE,FW,Real Sociedad,22-018,1999,5,317,63,44.0,3.5,4,71,0,1,35,0,2.20,4,0,+4,+1.14,+1.14,4.9,1.3,+3.6,+1.02,+0.64
246,Isco,es  ESP,MF,Real Madrid,29-171,1992,6,168,28,23.3,1.9,2,62,0,4,11,1,2.33,7,2,+5,+2.68,+1.54,3.3,2.0,+1.3,+0.69,+0.31
247,Nicolas Jackson,sn  SEN,FW,Villarreal,20-111,2001,1,1,1,0.2,0.0,0,,0,1,1,0,3.00,0,0,0,0.00,-0.72,0.0,0.1,-0.1,-5.77,-6.19
248,Jakub Jankto,cz  CZE,"MF,DF",Getafe,25-263,1996,4,238,60,33.1,2.6,3,64,2,1,45,0,0.00,1,5,-4,-1.51,-0.39,1.0,4.0,-3.0,-1.12,-0.64
249,Adnan Januzaj,be  BEL,"FW,MF",Real Sociedad,26-246,1995,8,246,31,34.2,2.7,2,59,0,6,21,0,2.13,2,3,-1,-0.37,-1.32,4.7,3.4,+1.3,+0.48,-0.27
250,Jason,es  ESP,MF,Valencia,27-095,1994,4,59,15,8.2,0.7,1,45,0,3,5,3,1.25,2,3,-1,-1.53,-2.21,0.5,0.9,-0.4,-0.57,-1.05
251,Luis Javier Suárez,co  COL,FW,Granada,23-311,1997,8,570,71,79.2,6.3,7,78,3,1,24,0,0.75,5,10,-5,-0.79,-0.19,3.9,11.5,-7.7,-1.21,-0.47
252,Álvaro Jiménez,es  ESP,"MF,FW",Cádiz,26-143,1995,5,147,29,20.4,1.6,1,45,0,4,26,3,0.60,1,3,-2,-1.22,-0.91,0.9,2.5,-1.6,-0.99,-0.61
253,Pere Joan,es  ESP,GK,Mallorca,19-201,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,
254,Joaquín,es  ESP,"FW,MF",Betis,40-080,1981,5,63,13,8.8,0.7,0,,0,5,13,3,1.60,2,0,+2,+2.86,+2.86,1.9,0.3,+1.6,+2.23,+1.93
255,John Joe,ie  IRL,MF,Getafe,18-015,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,
256,Frenkie de Jong,nl  NED,MF,Barcelona,24-150,1997,6,494,82,78.4,5.5,6,82,4,0,,0,1.50,7,5,+2,+0.36,-0.96,6.9,5.4,+1.5,+0.26,-1.48
257,Joan Jordán,es  ESP,MF,Sevilla,27-095,1994,7,437,62,69.4,4.9,6,68,1,1,31,0,2.00,9,3,+6,+1.24,+0.77,7.3,2.8,+4.5,+0.92,+0.04
258,Filip Jörgensen,se  SWE,GK,Villarreal,19-176,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,
259,Josan,es  ESP,DF,Elche,31-310,1989,5,326,65,45.3,3.6,4,79,2,1,9,3,1.00,3,5,-2,-0.55,-0.32,3.2,5.2,-1.9,-0.53,+0.08
260,Willian José,br  BRA,FW,Betis,29-320,1991,5,264,53,36.7,2.9,3,68,0,2,31,0,2.00,7,4,+3,+1.02,+1.22,6.2,3.4,+2.8,+0.95,+0.77
261,Joselu,es  ESP,FW,Alavés,31-196,1990,7,510,73,81.0,5.7,5,87,4,2,38,0,0.43,1,10,-9,-1.59,-0.84,4.3,7.3,-3.0,-0.54,+1.16
262,Josema,es  ESP,DF,Elche,25-125,1996,2,60,30,8.3,0.7,0,,0,2,30,6,2.00,0,0,0,0.00,+0.41,1.1,0.9,+0.2,+0.34,+1.00
263,Luka Jović,rs  SRB,"FW,MF",Real Madrid,23-290,1997,5,65,13,9.0,0.7,0,,0,5,13,2,2.00,6,0,+6,+8.31,+7.48,2.4,1.2,+1.2,+1.60,+1.27
264,Miguel Juan Llambrich,es  ESP,DF,Espanyol,25-264,1996,0,,,,,0,,0,0,,6,,,,,,,,,,,
265,José Juan Macías,mx  MEX,FW,Getafe,22-017,1999,7,201,29,27.9,2.2,2,56,0,5,18,1,0.14,1,4,-3,-1.34,-0.13,1.8,3.0,-1.3,-0.56,+0.18
266,Juanmi,es  ESP,FW,Betis,28-142,1993,7,355,51,49.3,3.9,4,70,0,3,26,1,1.29,6,4,+2,+0.51,+0.51,6.1,4.2,+1.9,+0.48,+0.03
267,Lago Junior,ci  CIV,"FW,MF",Mallorca,30-282,1990,5,161,32,22.4,1.8,1,75,0,4,22,3,1.00,1,5,-4,-2.24,-2.08,1.0,3.3,-2.2,-1.25,-1.07
268,Vinicius Júnior,br  BRA,"FW,MF",Real Madrid,21-089,2000,8,563,70,78.2,6.3,6,84,3,2,29,0,2.13,18,7,+11,+1.76,+1.19,11.1,7.5,+3.6,+0.57,+0.57
269,Jens Jønsson,dk  DEN,MF,Cádiz,28-272,1993,7,357,51,49.6,4.0,5,57,0,2,35,1,1.00,2,4,-2,-0.50,-0.01,3.6,5.1,-1.5,-0.37,+0.27
270,Cheikh Kané Sarr,sn  SEN,GK,Granada,21-171,2000,0,,,,,0,,0,0,,2,,,,,,,,,,,
271,Lee Kangin,kr  KOR,MF,Mallorca,20-232,2001,5,247,49,34.3,2.7,3,76,1,2,10,0,0.80,4,9,-5,-1.82,-1.82,4.0,5.0,-1.0,-0.37,+0.08
272,Jon Karrikaburu,es  ESP,FW,Real Sociedad,19-020,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,
273,Kike,es  ESP,"FW,MF",Osasuna,31-318,1989,8,601,75,83.5,6.7,7,83,3,1,20,0,1.75,9,7,+2,+0.30,+1.81,8.8,4.8,+4.0,+0.60,+2.44
274,Koba Koindredi,fr  FRA,MF,Valencia,19-347,2001,1,24,24,3.3,0.3,0,,0,1,24,7,0.00,0,0,0,0.00,-0.52,0.2,0.2,-0.1,-0.30,-0.71
275,Koke,es  ESP,MF,Atlético Madrid,29-274,1992,5,425,85,59.0,4.7,5,85,4,0,,1,2.60,9,4,+5,+1.06,+1.06,6.1,3.2,+2.9,+0.62,+0.58
276,Geoffrey Kondogbia,cf  CTA,"MF,DF",Atlético Madrid,28-236,1993,6,348,58,48.3,3.9,4,73,2,2,28,0,1.83,6,2,+4,+1.03,+0.79,4.2,3.1,+1.1,+0.28,-0.21
277,Jules Koundé,fr  FRA,DF,Sevilla,22-331,1998,6,540,90,85.7,6.0,6,90,6,0,,0,2.17,9,2,+7,+1.17,+1.17,9.0,3.5,+5.4,+0.91,-0.04
278,Toni Kroos,de  GER,MF,Real Madrid,31-278,1990,1,60,60,8.3,0.7,1,60,0,0,,0,0.00,0,2,-2,-3.00,-4.91,0.7,1.0,-0.3,-0.38,-0.90
279,Takefusa Kubo,jp  JPN,"MF,FW",Mallorca,20-127,2001,6,412,69,57.2,4.6,5,76,0,1,30,0,1.33,3,5,-2,-0.44,+0.44,2.5,5.6,-3.1,-0.68,-0.61
280,Víctor Laguardia,es  ESP,DF,Alavés,31-338,1989,6,540,90,85.7,6.0,6,90,6,0,,1,0.50,2,9,-7,-1.17,+1.83,4.4,8.4,-4.1,-0.68,+0.56
281,Diego Lainez,mx  MEX,"FW,MF",Betis,21-122,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,
282,Érik Lamela,ar  ARG,"FW,MF",Sevilla,29-219,1992,7,354,51,56.2,3.9,3,66,1,4,39,0,2.00,7,2,+5,+1.27,+0.62,5.9,2.6,+3.3,+0.84,-0.16
283,Toni Lato,es  ESP,DF,Valencia,23-322,1997,4,317,79,44.0,3.5,3,83,2,1,68,1,0.50,2,6,-4,-1.14,-2.92,3.2,2.6,+0.6,+0.18,-0.37
284,Robin Le Normand,fr  FRA,DF,Real Sociedad,24-332,1996,8,720,90,100.0,8.0,8,90,8,0,,0,2.13,11,7,+4,+0.50,,12.3,7.0,+5.3,+0.66,
285,Benjamin Lecomte,fr  FRA,GK,Atlético Madrid,30-166,1991,0,,,,,0,,0,0,,7,,,,,,,,,,,
286,Jeremías Ledesma,ar  ARG,GK,Cádiz,28-238,1993,8,720,90,100.0,8.0,8,90,8,0,,0,0.88,7,11,-4,-0.50,,7.5,11.5,-4.0,-0.50,
