,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
19,2023-01-15,14:00,La Liga,Matchweek 17,Sun,Away,,,,Getafe,,,,,,,,Head-to-Head,
20,2023-01-18,,Copa del Rey,Round of 16,Wed,Away,,,,Athletic Club,,,,,,,,Head-to-Head,
21,2023-01-22,,La Liga,Matchweek 18,Sun,Home,,,,Betis,,,,,,,,Head-to-Head,
22,2023-01-29,,La Liga,Matchweek 19,Sun,Away,,,,Almería,,,,,,,,Head-to-Head,
23,2023-02-05,,La Liga,Matchweek 20,Sun,Home,,,,Osasuna,,,,,,,,Head-to-Head,
24,2023-02-12,,La Liga,Matchweek 21,Sun,Home,,,,Real Sociedad,,,,,,,,Head-to-Head,
25,2023-02-19,,La Liga,Matchweek 22,Sun,Away,,,,Elche,,,,,,,,Head-to-Head,
26,2023-02-26,,La Liga,Matchweek 23,Sun,Home,,,,Mallorca,,,,,,,,Head-to-Head,
27,2023-03-05,,La Liga,Matchweek 24,Sun,Away,,,,Valladolid,,,,,,,,Head-to-Head,
28,2023-03-12,,La Liga,Matchweek 25,Sun,Away,,,,Real Madrid,,,,,,,,Head-to-Head,
29,2023-03-19,,La Liga,Matchweek 26,Sun,Home,,,,Celta Vigo,,,,,,,,Head-to-Head,
30,2023-04-02,,La Liga,Matchweek 27,Sun,Away,,,,Girona,,,,,,,,Head-to-Head,
31,2023-04-09,,La Liga,Matchweek 28,Sun,Home,,,,Athletic Club,,,,,,,,Head-to-Head,
32,2023-04-16,,La Liga,Matchweek 29,Sun,Away,,,,Betis,,,,,,,,Head-to-Head,
33,2023-04-23,,La Liga,Matchweek 30,Sun,Home,,,,Cádiz,,,,,,,,Head-to-Head,
34,2023-04-26,,La Liga,Matchweek 31,Wed,Away,,,,Villarreal,,,,,,,,Head-to-Head,
35,2023-04-30,,La Liga,Matchweek 32,Sun,Home,,,,Getafe,,,,,,,,Head-to-Head,
36,2023-05-03,,La Liga,Matchweek 33,Wed,Away,,,,Sevilla,,,,,,,,Head-to-Head,
37,2023-05-14,,La Liga,Matchweek 34,Sun,Home,,,,Barcelona,,,,,,,,Head-to-Head,
38,2023-05-21,,La Liga,Matchweek 35,Sun,Away,,,,Rayo Vallecano,,,,,,,,Head-to-Head,
39,2023-05-24,,La Liga,Matchweek 36,Wed,Home,,,,Atlético Madrid,,,,,,,,Head-to-Head,
40,2023-05-28,,La Liga,Matchweek 37,Sun,Away,,,,Valencia,,,,,,,,Head-to-Head,
41,2023-06-04,,La Liga,Matchweek 38,Sun,Home,,,,Almería,,,,,,,,Head-to-Head,
