,Player,Nation,Pos,Squad,Age,Born,MP_Playing Time,Starts_Playing Time,Min_Playing Time,90s_Playing Time,Gls_Performance,Ast_Performance,G-PK_Performance,PK_Performance,PKatt_Performance,CrdY_Performance,CrdR_Performance,Gls_Per 90 Minutes,Ast_Per 90 Minutes,G+A_Per 90 Minutes,G-PK_Per 90 Minutes,G+A-PK_Per 90 Minutes,xG_Expected,npxG_Expected,xA_Expected,npxG+xA_Expected,xG_Per 90 Minutes,xA_Per 90 Minutes,xG+xA_Per 90 Minutes,npxG_Per 90 Minutes,npxG+xA_Per 90 Minutes
115,Nico Elvedi,ch  SUI,DF,M'Gladbach,24-172,1996,23,23,1996,22.2,3,0,3,0,0,1,0,0.14,0.00,0.14,0.14,0.14,1.6,1.6,0.1,1.7,0.08,0.01,0.08,0.08,0.08
116,Breel Embolo,ch  SUI,"FW,MF",M'Gladbach,24-035,1997,23,14,1172,13.0,3,1,3,0,0,4,0,0.23,0.08,0.31,0.23,0.31,5.8,5.8,0.7,6.5,0.45,0.05,0.50,0.45,0.50
117,Keita Endo,jp  JPN,"MF,FW",Union Berlin,23-119,1997,12,2,248,2.8,1,0,1,0,0,0,0,0.36,0.00,0.36,0.36,0.36,1.0,1.0,0.3,1.3,0.41,0.13,0.54,0.41,0.54
118,Wataru Endo,jp  JPN,MF,Stuttgart,28-040,1993,26,26,2325,25.8,2,3,2,0,0,4,0,0.08,0.12,0.19,0.08,0.19,1.9,1.9,1.9,3.9,0.08,0.08,0.15,0.08,0.15
119,Patrick Erras,de  GER,"FW,MF",Werder Bremen,26-059,1995,2,0,22,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
120,Ralf Fährmann,de  GER,GK,Schalke 04,32-175,1988,15,15,1246,13.8,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
121,Ohis Felix Uduokhai,de  GER,DF,Augsburg,23-193,1997,24,24,2160,24.0,1,0,1,0,0,3,0,0.04,0.00,0.04,0.04,0.04,0.9,0.9,0.2,1.1,0.04,0.01,0.05,0.04,0.05
122,Edimilson Fernandes,ch  SUI,"MF,DF",Mainz 05,24-340,1996,12,9,776,8.6,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.8,1.2,0.04,0.09,0.14,0.04,0.14
123,Alfreð Finnbogason,is  ISL,FW,Augsburg,32-048,1989,12,3,416,4.6,0,1,0,0,1,0,0,0.00,0.22,0.22,0.00,0.22,2.2,1.5,1.0,2.5,0.48,0.22,0.70,0.32,0.54
124,Emil Forsberg,se  SWE,"FW,MF",RB Leipzig,29-149,1991,22,14,1135,12.6,6,3,5,1,2,0,0,0.48,0.24,0.71,0.40,0.63,4.5,3.0,4.0,7.0,0.36,0.32,0.68,0.24,0.56
125,Philipp Förster,de  GER,"FW,MF",Stuttgart,26-045,1995,17,10,931,10.3,1,0,1,0,0,1,0,0.10,0.00,0.10,0.10,0.10,2.4,2.4,1.2,3.6,0.24,0.12,0.37,0.24,0.37
126,Timothy Fosu-Mensah,nl  NED,DF,Leverkusen,23-078,1998,6,5,409,4.5,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.1,0.4,0.05,0.03,0.08,0.05,0.08
127,Raphael Framberger,de  GER,DF,Augsburg,25-196,1995,15,14,1138,12.6,0,1,0,0,0,5,1,0.00,0.08,0.08,0.00,0.08,0.0,0.0,1.7,1.7,0.00,0.13,0.13,0.00,0.13
128,Marco Friedl,at  AUT,DF,Werder Bremen,23-005,1998,25,25,2250,25.0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.3,0.9,0.03,0.01,0.04,0.03,0.04
129,Marvin Friedrich,de  GER,DF,Union Berlin,25-098,1995,26,26,2340,26.0,4,1,4,0,0,1,0,0.15,0.04,0.19,0.15,0.19,1.0,1.0,0.7,1.7,0.04,0.03,0.07,0.04,0.07
130,Jeremie Frimpong,nl  NED,"DF,FW",Leverkusen,20-101,2000,5,2,245,2.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.3,0.4,0.04,0.11,0.15,0.04,0.15
131,Niclas Füllkrug,de  GER,FW,Werder Bremen,28-040,1993,13,5,496,5.5,5,0,3,2,2,1,0,0.91,0.00,0.91,0.54,0.54,3.8,2.3,0.1,2.4,0.74,0.03,0.77,0.44,0.47
132,Mijat Gaćinović,rs  SRB,"DF,MF",Hoffenheim,26-041,1995,19,7,711,7.9,0,2,0,0,0,4,0,0.00,0.25,0.25,0.00,0.25,1.7,1.7,1.7,3.4,0.22,0.21,0.43,0.22,0.43
133,Christian Gebauer,at  AUT,"MF,FW",Arminia,27-091,1993,16,4,576,6.4,1,1,1,0,0,0,0,0.16,0.16,0.31,0.16,0.31,1.5,1.5,0.5,2.0,0.23,0.07,0.31,0.23,0.31
134,Theodor Gebre Selassie,cz  CZE,DF,Werder Bremen,34-087,1986,26,26,2312,25.7,2,1,2,0,0,2,0,0.08,0.04,0.12,0.08,0.12,0.9,0.9,0.7,1.6,0.04,0.03,0.07,0.04,0.07
135,Dennis Geiger,de  GER,MF,Hoffenheim,22-284,1998,9,9,658,7.3,1,1,1,0,0,4,1,0.14,0.14,0.27,0.14,0.27,0.3,0.3,1.7,1.9,0.04,0.23,0.26,0.04,0.26
136,Christian Gentner,de  GER,MF,Union Berlin,35-219,1985,14,7,547,6.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,1.0,1.1,0.02,0.16,0.18,0.02,0.18
137,Yannick Gerhardt,de  GER,MF,Wolfsburg,27-008,1994,21,15,1402,15.6,1,4,1,0,0,2,0,0.06,0.26,0.32,0.06,0.32,2.8,2.8,3.0,5.8,0.20,0.21,0.40,0.20,0.40
138,Hamadi Al Ghaddioui,ma  MAR,"MF,FW",Stuttgart,30-180,1990,4,0,26,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
139,Niko Gießelmann,de  GER,DF,Union Berlin,29-176,1991,12,4,407,4.5,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.3,0.4,0.02,0.07,0.09,0.02,0.09
140,Rafał Gikiewicz,pl  POL,GK,Augsburg,33-146,1987,25,25,2250,25.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
141,Daniel Ginczek,de  GER,"FW,MF",Wolfsburg,29-342,1991,8,1,176,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.1,0.5,0.20,0.06,0.26,0.20,0.26
142,Matthias Ginter,de  GER,DF,M'Gladbach,27-061,1994,26,26,2340,26.0,1,1,1,0,0,2,0,0.04,0.04,0.08,0.04,0.08,1.5,1.5,1.9,3.5,0.06,0.08,0.14,0.06,0.14
143,Robert Glatzel,de  GER,FW,Mainz 05,27-072,1994,6,0,123,1.4,1,1,1,0,0,0,0,0.73,0.73,1.46,0.73,1.46,1.8,1.8,0.2,1.9,1.29,0.11,1.41,1.29,1.41
144,Serge Gnabry,de  GER,"FW,MF",Bayern Munich,25-250,1995,22,18,1424,15.8,9,1,9,0,0,4,0,0.57,0.06,0.63,0.57,0.63,7.1,7.1,3.1,10.2,0.47,0.20,0.67,0.47,0.67
145,Akaki Gogia,de  GER,FW,Union Berlin,29-062,1992,7,0,140,1.6,0,1,0,0,0,1,0,0.00,0.64,0.64,0.00,0.64,0.1,0.1,0.4,0.6,0.09,0.28,0.37,0.09,0.37
146,Nicolás González,ar  ARG,"FW,DF",Stuttgart,22-349,1998,15,10,934,10.4,6,2,3,3,4,5,0,0.58,0.19,0.77,0.29,0.48,8.1,5.2,1.8,7.0,0.82,0.18,1.01,0.52,0.71
147,Leon Goretzka,de  GER,MF,Bayern Munich,26-043,1995,20,16,1551,17.2,4,5,4,0,0,1,0,0.23,0.29,0.52,0.23,0.52,3.4,3.4,2.4,5.7,0.21,0.15,0.35,0.21,0.35
148,Jeffrey Gouweleeuw,nl  NED,DF,Augsburg,29-254,1991,24,24,2160,24.0,1,0,1,0,0,7,0,0.04,0.00,0.04,0.04,0.04,0.3,0.3,0.2,0.4,0.01,0.01,0.02,0.01,0.02
149,Demarai Gray,eng  ENG,"FW,MF",Leverkusen,24-266,1996,6,3,255,2.8,1,2,1,0,0,0,0,0.35,0.71,1.06,0.35,1.06,0.8,0.8,0.6,1.4,0.28,0.23,0.51,0.28,0.51
150,Michael Gregoritsch,at  AUT,"FW,MF",Augsburg,26-337,1994,20,9,769,8.5,1,2,1,0,0,1,0,0.12,0.23,0.35,0.12,0.35,1.0,1.0,1.3,2.4,0.12,0.16,0.28,0.12,0.28
151,Sebastian Griesbeck,de  GER,MF,Union Berlin,30-169,1990,20,7,774,8.6,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.0,0.5,0.05,0.00,0.06,0.05,0.06
152,Vincenzo Grifo,it  ITA,"MF,FW",Freiburg,27-348,1993,25,23,1896,21.1,7,6,4,3,3,2,0,0.33,0.28,0.62,0.19,0.47,5.7,3.4,4.6,8.0,0.27,0.22,0.49,0.16,0.38
153,Lennart Grill,de  GER,GK,Leverkusen,22-055,1999,3,3,270,3.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
154,Florian Grillitsch,at  AUT,"MF,DF",Hoffenheim,25-226,1995,17,13,1104,12.3,2,0,2,0,0,5,1,0.16,0.00,0.16,0.16,0.16,1.4,1.4,1.1,2.5,0.11,0.09,0.20,0.11,0.20
155,Christian Groß,de  GER,"MF,DF",Werder Bremen,32-041,1989,17,11,985,10.9,0,1,0,0,0,4,0,0.00,0.09,0.09,0.00,0.09,0.2,0.2,0.5,0.7,0.02,0.05,0.07,0.02,0.07
156,Ilia Gruev,bg  BUL,FW,Werder Bremen,20-319,2000,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
157,Carlos Gruezo,ec  ECU,MF,Augsburg,25-336,1995,21,18,1559,17.3,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.5,0.8,0.01,0.03,0.04,0.01,0.04
158,Mattéo Guendouzi,fr  FRA,MF,Hertha BSC,21-341,1999,19,14,1432,15.9,2,0,2,0,0,3,0,0.13,0.00,0.13,0.13,0.13,0.7,0.7,1.0,1.7,0.05,0.06,0.11,0.05,0.11
159,Raphaël Guerreiro,pt  POR,DF,Dortmund,27-089,1993,20,18,1595,17.7,3,8,3,0,0,1,0,0.17,0.45,0.62,0.17,0.62,2.8,2.8,5.2,8.1,0.16,0.29,0.45,0.16,0.45
160,Josuha Guilavogui,fr  FRA,"MF,DF",Wolfsburg,30-183,1990,16,7,700,7.8,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.1,0.5,0.04,0.02,0.06,0.04,0.06
161,Péter Gulácsi,hu  HUN,GK,RB Leipzig,30-319,1990,26,26,2340,26.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
162,Manuel Gulde,de  GER,DF,Freiburg,30-037,1991,19,15,1328,14.8,1,0,1,0,0,2,0,0.07,0.00,0.07,0.07,0.07,0.9,0.9,0.0,0.9,0.06,0.00,0.06,0.06,0.06
163,Robert Gumny,pl  POL,DF,Augsburg,22-290,1998,16,7,729,8.1,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.1,0.4,0.03,0.01,0.04,0.03,0.04
164,Christian Günter,de  GER,DF,Freiburg,28-021,1993,25,25,2250,25.0,0,2,0,0,0,0,0,0.00,0.08,0.08,0.00,0.08,0.6,0.6,3.6,4.1,0.02,0.14,0.16,0.02,0.16
165,Erling Haaland,no  NOR,FW,Dortmund,20-243,2000,21,20,1780,19.8,21,4,20,1,2,2,0,1.06,0.20,1.26,1.01,1.21,15.3,13.7,3.9,17.6,0.81,0.21,1.02,0.73,0.94
166,Janik Haberer,de  GER,"MF,FW",Freiburg,26-353,1994,8,3,276,3.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.3,0.09,0.01,0.10,0.09,0.10
167,Alexander Hack,de  GER,DF,Mainz 05,27-194,1993,14,11,1030,11.4,1,0,1,0,0,1,0,0.09,0.00,0.09,0.09,0.09,0.2,0.2,0.4,0.7,0.02,0.04,0.06,0.02,0.06
168,André Hahn,de  GER,"FW,MF",Augsburg,30-220,1990,21,16,1342,14.9,6,2,6,0,0,2,0,0.40,0.13,0.54,0.40,0.54,4.5,4.5,0.7,5.3,0.30,0.05,0.35,0.30,0.35
169,Amadou Haidara,ml  MLI,"MF,FW",RB Leipzig,23-049,1998,23,17,1426,15.8,1,1,1,0,0,2,0,0.06,0.06,0.13,0.06,0.13,3.0,3.0,1.3,4.3,0.19,0.08,0.27,0.19,0.27
170,Marcel Halstenberg,de  GER,DF,RB Leipzig,29-175,1991,19,16,1400,15.6,2,1,1,1,1,2,0,0.13,0.06,0.19,0.06,0.13,1.8,1.0,1.6,2.6,0.11,0.10,0.22,0.07,0.17
171,Amine Harit,ma  MAR,"FW,MF",Schalke 04,23-276,1997,20,17,1424,15.8,1,5,1,0,0,3,0,0.06,0.32,0.38,0.06,0.38,0.9,0.9,3.9,4.8,0.06,0.25,0.31,0.06,0.31
172,Marcel Hartel,de  GER,MF,Arminia,25-061,1996,21,20,1669,18.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,1.2,1.2,1.2,2.4,0.06,0.07,0.13,0.06,0.13
173,Makoto Hasebe,jp  JPN,"DF,MF",Eint Frankfurt,37-062,1984,22,22,1869,20.8,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.1,0.3,0.01,0.01,0.02,0.01,0.02
174,Thorgan Hazard,be  BEL,"FW,DF",Dortmund,27-357,1993,9,5,405,4.5,1,1,1,0,0,0,0,0.22,0.22,0.44,0.22,0.44,0.4,0.4,1.0,1.4,0.11,0.28,0.39,0.11,0.39
175,Jonas Hector,de  GER,MF,Köln,30-298,1990,12,8,677,7.5,1,0,1,0,0,2,0,0.13,0.00,0.13,0.13,0.13,1.1,1.1,0.2,1.3,0.17,0.03,0.20,0.17,0.20
176,Hwang Hee-chan,kr  KOR,"FW,MF",RB Leipzig,25-054,1996,12,1,264,2.9,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,1.1,1.1,0.1,1.2,0.36,0.05,0.41,0.36,0.41
177,Dominique Heintz,de  GER,DF,Freiburg,27-218,1993,16,12,1147,12.7,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.1,0.3,0.02,0.01,0.02,0.02,0.02
178,Benjamin Henrichs,de  GER,"MF,DF",RB Leipzig,24-026,1997,9,3,369,4.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.2,0.3,0.04,0.04,0.07,0.04,0.07
179,Lucas Hernández,fr  FRA,DF,Bayern Munich,25-035,1996,17,12,1088,12.1,0,2,0,0,0,1,0,0.00,0.17,0.17,0.00,0.17,0.7,0.7,1.1,1.8,0.06,0.09,0.15,0.06,0.15
180,Patrick Herrmann,de  GER,FW,M'Gladbach,30-037,1991,21,9,822,9.1,0,2,0,0,0,3,0,0.00,0.22,0.22,0.00,0.22,2.5,2.5,1.4,3.9,0.28,0.15,0.43,0.28,0.43
181,Martin Hinteregger,at  AUT,DF,Eint Frankfurt,28-195,1992,24,24,2122,23.6,1,1,1,0,0,3,0,0.04,0.04,0.08,0.04,0.08,1.4,1.4,0.4,1.8,0.06,0.02,0.08,0.06,0.08
182,Marwin Hitz,ch  SUI,GK,Dortmund,33-184,1987,10,10,900,10.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
183,Nicolas Höfler,de  GER,MF,Freiburg,31-012,1990,24,23,2099,23.3,1,2,1,0,0,9,0,0.04,0.09,0.13,0.04,0.13,1.0,1.0,1.0,1.9,0.04,0.04,0.08,0.04,0.08
184,Jonas Hofmann,de  GER,"FW,MF",M'Gladbach,28-250,1992,19,17,1498,16.6,5,10,2,3,3,1,0,0.30,0.60,0.90,0.12,0.72,4.6,2.3,3.8,6.1,0.29,0.24,0.53,0.15,0.39
185,Marco Höger,de  GER,DF,Köln,31-186,1989,2,1,50,0.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
186,Lucas Höler,de  GER,"FW,MF",Freiburg,26-254,1994,25,17,1560,17.3,3,3,3,0,0,4,0,0.17,0.17,0.35,0.17,0.35,5.6,5.6,2.2,7.8,0.32,0.13,0.45,0.32,0.45
187,Matthew Hoppe,us  USA,FW,Schalke 04,20-008,2001,16,13,1064,11.8,5,0,5,0,0,3,0,0.42,0.00,0.42,0.42,0.42,2.6,2.6,0.3,2.9,0.23,0.03,0.26,0.23,0.26
188,Jannes Horn,de  GER,DF,Köln,24-043,1997,22,16,1376,15.3,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,1.0,1.1,0.01,0.07,0.07,0.01,0.07
189,Timo Horn,de  GER,GK,Köln,27-313,1993,26,26,2289,25.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
190,Lukáš Hrádecký,fi  FIN,GK,Leverkusen,31-117,1989,21,21,1845,20.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
191,Ajdin Hrustic,au  AUS,"MF,FW",Eint Frankfurt,24-259,1996,8,0,109,1.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.3,0.02,0.25,0.27,0.02,0.27
192,Florian Hübner,de  GER,DF,Union Berlin,30-020,1991,6,6,525,5.8,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.01,0.00,0.01,0.01,0.01
193,Mats Hummels,de  GER,DF,Dortmund,32-095,1988,26,26,2290,25.4,3,0,3,0,0,3,0,0.12,0.00,0.12,0.12,0.12,2.9,2.9,0.7,3.5,0.12,0.03,0.14,0.12,0.14
194,Klaas-Jan Huntelaar,nl  NED,FW,Schalke 04,37-221,1983,2,0,26,0.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
195,Iago,br  BRA,DF,Augsburg,23-363,1997,14,14,1208,13.4,1,1,1,0,0,2,0,0.07,0.07,0.15,0.07,0.15,0.8,0.8,0.8,1.6,0.06,0.06,0.12,0.06,0.12
196,Vedad Ibišević,ba  BIH,FW,Schalke 04,36-227,1984,4,1,156,1.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.0,0.6,0.31,0.02,0.34,0.31,0.34
197,Stefan Ilsanker,at  AUT,"MF,DF",Eint Frankfurt,31-307,1989,20,12,1123,12.5,1,0,1,0,0,3,0,0.08,0.00,0.08,0.08,0.08,0.5,0.5,0.1,0.6,0.05,0.01,0.06,0.05,0.06
198,Marcus Ingvartsen,dk  DEN,"MF,FW",Union Berlin,25-076,1996,22,19,1569,17.4,2,5,2,0,1,3,0,0.11,0.29,0.40,0.11,0.40,3.2,2.4,1.6,4.0,0.19,0.09,0.28,0.14,0.24
199,Ismail Jakobs,de  GER,"DF,MF",Köln,21-216,1999,19,16,1455,16.2,1,0,1,0,0,5,0,0.06,0.00,0.06,0.06,0.06,1.9,1.9,1.0,2.9,0.12,0.07,0.19,0.12,0.19
200,Tony Jantschke,de  GER,DF,M'Gladbach,30-348,1990,6,3,256,2.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.2,0.07,0.00,0.07,0.07,0.07
201,Rune Jarstein,no  NOR,GK,Hertha BSC,36-173,1984,7,7,630,7.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
202,Tin Jedvaj,hr  CRO,DF,Leverkusen,25-113,1995,1,0,17,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
203,Fredrik Jensen,fi  FIN,"FW,MF",Augsburg,23-193,1997,9,1,259,2.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.5,0.6,0.03,0.17,0.20,0.03,0.20
204,Marco John,de  GER,DF,Hoffenheim,18-353,2002,10,10,838,9.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.6,0.8,0.02,0.07,0.09,0.02,0.09
205,Luka Jović,rs  SRB,"FW,MF",Eint Frankfurt,23-088,1997,11,3,425,4.7,3,1,3,0,0,1,0,0.64,0.21,0.85,0.64,0.85,1.3,1.3,0.4,1.6,0.32,0.10,0.42,0.32,0.42
206,Ozan Kabak,tr  TUR,DF,Schalke 04,20-361,2000,14,14,1243,13.8,0,0,0,0,0,6,1,0.00,0.00,0.00,0.00,0.00,1.0,1.0,0.2,1.2,0.07,0.01,0.09,0.07,0.09
207,Pavel Kadeřábek,cz  CZE,DF,Hoffenheim,28-330,1992,11,8,778,8.6,0,2,0,0,0,2,0,0.00,0.23,0.23,0.00,0.23,0.8,0.8,1.6,2.4,0.09,0.19,0.28,0.09,0.28
208,Sasa Kalajdzic,at  AUT,FW,Stuttgart,23-257,1997,25,15,1452,16.1,13,3,13,0,0,1,0,0.81,0.19,0.99,0.81,0.99,7.0,7.0,2.6,9.6,0.46,0.17,0.64,0.46,0.64
209,Daichi Kamada,jp  JPN,"MF,FW",Eint Frankfurt,24-228,1996,24,21,1760,19.6,4,9,4,0,0,2,0,0.20,0.46,0.66,0.20,0.66,4.2,4.2,6.1,10.3,0.23,0.33,0.56,0.23,0.56
210,Marcin Kamiński,pl  POL,DF,Stuttgart,29-065,1992,3,1,123,1.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
211,Kevin Kampl,si  SVN,MF,RB Leipzig,30-163,1990,20,19,1455,16.2,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,1.0,1.0,1.3,2.3,0.06,0.08,0.14,0.06,0.14
212,Atakan Karazor,de  GER,DF,Stuttgart,24-159,1996,11,5,521,5.8,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.02,0.00,0.02,0.02,0.02
213,Loris Karius,de  GER,GK,Union Berlin,27-272,1993,4,3,292,3.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
214,Noah Katterbach,de  GER,DF,Köln,19-342,2001,16,9,855,9.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.6,0.7,0.01,0.07,0.08,0.01,0.08
215,Yannik Keitel,de  GER,MF,Freiburg,21-034,2000,4,0,71,0.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.13,0.00,0.13,0.13,0.13
216,Marc-Oliver Kempf,de  GER,DF,Stuttgart,26-052,1995,25,25,2114,23.5,2,1,2,0,0,4,0,0.09,0.04,0.13,0.09,0.13,1.2,1.2,0.4,1.5,0.05,0.02,0.07,0.05,0.07
217,Rani Khedira,de  GER,MF,Augsburg,27-053,1994,21,17,1379,15.3,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.1,0.8,0.04,0.01,0.05,0.04,0.05
218,Sami Khedira,de  GER,MF,Hertha BSC,33-351,1987,4,2,163,1.8,0,1,0,0,0,1,0,0.00,0.55,0.55,0.00,0.55,0.0,0.0,0.2,0.2,0.02,0.11,0.13,0.02,0.13
219,Luca Kilian,de  GER,DF,Mainz 05,21-201,1999,6,4,381,4.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.1,0.01,0.00,0.02,0.01,0.02
220,Joshua Kimmich,de  GER,MF,Bayern Munich,26-041,1995,19,17,1474,16.4,2,10,2,0,0,3,0,0.12,0.61,0.73,0.12,0.73,2.0,2.0,5.6,7.7,0.12,0.34,0.47,0.12,0.47
221,Davy Klaassen,nl  NED,MF,Werder Bremen,28-028,1993,3,3,222,2.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.05,0.00,0.05,0.05,0.05
222,Felix Klaus,de  GER,"DF,MF",Wolfsburg,28-189,1992,6,1,137,1.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.01,0.00,0.01,0.01,0.01
223,Klauss,br  BRA,FW,Hoffenheim,24-020,1997,4,0,51,0.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.3,0.4,0.18,0.46,0.64,0.18,0.64
224,Philipp Klement,de  GER,"MF,FW",Stuttgart,28-193,1992,15,0,274,3.0,1,2,1,0,0,0,0,0.33,0.66,0.99,0.33,0.99,0.2,0.2,1.2,1.5,0.08,0.40,0.48,0.08,0.48
225,Mateo Klimowicz,de  GER,"FW,MF",Stuttgart,20-258,2000,21,9,953,10.6,1,1,1,0,0,1,0,0.09,0.09,0.19,0.09,0.19,3.6,3.6,1.1,4.7,0.37,0.11,0.47,0.37,0.47
226,Fabian Klos,de  GER,FW,Arminia,33-109,1987,26,25,2139,23.8,3,2,3,0,0,2,0,0.13,0.08,0.21,0.13,0.21,5.2,5.2,2.7,7.8,0.22,0.11,0.33,0.22,0.33
227,Lukas Klostermann,de  GER,DF,RB Leipzig,24-292,1996,16,9,931,10.3,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.4,0.9,0.05,0.04,0.09,0.05,0.09
228,Justin Kluivert,nl  NED,FW,RB Leipzig,21-320,1999,12,5,505,5.6,1,1,1,0,0,2,0,0.18,0.18,0.36,0.18,0.36,2.1,2.1,0.8,2.9,0.37,0.14,0.51,0.37,0.51
229,Lukas Klünter,de  GER,DF,Hertha BSC,24-299,1996,5,5,450,5.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.00,0.04,0.04,0.00,0.04
230,Ansgar Knauff,de  GER,FW,Dortmund,19-070,2002,1,0,10,0.1,0,1,0,0,0,0,0,0.00,9.00,9.00,0.00,9.00,,,,,,,,,
231,Robin Knoche,de  GER,DF,Union Berlin,28-303,1992,26,26,2340,26.0,1,0,1,0,0,3,0,0.04,0.00,0.04,0.04,0.04,0.3,0.3,0.2,0.5,0.01,0.01,0.02,0.01,0.02
232,Gregor Kobel,ch  SUI,GK,Stuttgart,23-105,1997,26,26,2340,26.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
