,Player,Nation,Pos,Squad,Age,Born,90s,Tkl_Tackles,TklW_Tackles,Def 3rd_Tackles,Mid 3rd_Tackles,Att 3rd_Tackles,Tkl_Vs Dribbles,Att_Vs Dribbles,Tkl%_Vs Dribbles,Past_Vs Dribbles,Press_Pressures,Succ_Pressures,%_Pressures,Def 3rd_Pressures,Mid 3rd_Pressures,Att 3rd_Pressures,Blocks_Blocks,Sh_Blocks,ShSv_Blocks,Pass_Blocks,Int,Tkl+Int,Clr,Err
305,Jessic Ngankam,de  GER,FW,Hertha BSC,20-244,2000,1.4,3,2,2,0,1,1,4,25.0,3,33,8,24.2,6,13,14,8,1,0,7,0,3,0,0
306,Moussa Niakhate,fr  FRA,DF,Mainz 05,25-013,1996,22.8,38,25,24,14,0,12,25,48.0,13,226,93,41.2,119,86,21,36,7,1,29,26,64,84,0
307,Florian Niederlechner,de  GER,FW,Augsburg,30-148,1990,15.6,8,7,3,4,1,2,15,13.3,13,174,56,32.2,18,75,81,14,2,0,12,3,11,16,0
308,Joakim Nilsson,se  SWE,DF,Arminia,27-043,1994,16.0,34,22,23,10,1,6,15,40.0,9,167,56,33.5,93,71,3,28,16,0,12,17,51,110,1
309,Christopher Nkunku,fr  FRA,"FW,MF",RB Leipzig,23-127,1997,14.9,15,10,3,5,7,2,16,12.5,14,289,88,30.4,34,121,134,26,0,0,26,10,25,11,0
310,Håvard Nordtveit,no  NOR,DF,Hoffenheim,30-273,1990,6.8,4,1,3,1,0,3,6,50.0,3,30,15,50.0,19,10,1,12,3,0,9,4,8,41,1
311,Kasim Nuhu,gh  GHA,DF,Hoffenheim,25-272,1995,11.0,10,7,8,2,0,3,10,30.0,7,71,30,42.3,32,35,4,19,4,1,15,9,19,53,1
312,Bastian Oczipka,de  GER,DF,Schalke 04,32-068,1989,16.5,31,20,18,12,1,9,23,39.1,14,144,41,28.5,77,52,15,27,2,0,25,22,53,32,0
313,Masaya Okugawa,jp  JPN,"MF,FW",Arminia,24-341,1996,3.3,5,2,3,2,0,1,6,16.7,5,102,19,18.6,33,47,22,5,0,0,5,2,7,3,0
314,Dani Olmo,es  ESP,"MF,FW",RB Leipzig,22-318,1998,19.9,31,20,7,17,7,3,22,13.6,19,357,131,36.7,50,177,130,18,0,0,18,18,49,24,0
315,Karim Onisiwo,at  AUT,FW,Mainz 05,29-004,1992,13.7,26,17,6,9,11,3,14,21.4,11,273,75,27.5,24,132,117,20,1,0,19,4,30,9,0
316,Willi Orban,hu  HUN,DF,RB Leipzig,28-138,1992,19.3,25,16,12,11,2,12,23,52.2,11,154,68,44.2,67,74,13,34,16,0,18,22,47,102,2
317,Stefan Ortega,de  GER,GK,Arminia,28-135,1992,26.0,1,1,1,0,0,1,5,20.0,4,4,1,25.0,4,0,0,1,0,0,1,0,1,0,1
318,Yuya Osako,jp  JPN,"FW,MF",Werder Bremen,30-307,1990,6.6,11,6,1,5,5,1,3,33.3,2,110,21,19.1,16,57,37,8,0,0,8,6,17,2,0
319,Paulo Otávio,br  BRA,DF,Wolfsburg,26-118,1994,14.4,53,26,33,17,3,15,36,41.7,21,229,75,32.8,110,87,32,46,6,0,40,32,85,55,1
320,Reece Oxford,eng  ENG,DF,Augsburg,22-095,1998,9.3,12,7,8,4,0,6,12,50.0,6,78,22,28.2,48,27,3,17,9,0,8,20,32,75,0
321,Salih Özcan,de  GER,"MF,FW",Köln,23-069,1998,13.8,17,13,9,5,3,9,35,25.7,26,230,78,33.9,76,123,31,17,2,0,15,16,33,22,0
322,Levin Öztunalı,de  GER,"DF,FW",Mainz 05,25-006,1996,7.7,23,14,12,7,4,8,13,61.5,5,82,22,26.8,37,28,17,18,1,0,17,13,36,20,0
323,Gonçalo Paciência,pt  POR,FW,Schalke 04,26-232,1994,6.2,6,5,4,0,2,1,8,12.5,7,95,22,23.2,16,45,34,4,1,0,3,2,8,5,0
324,Exequiel Palacios,ar  ARG,MF,Leverkusen,22-167,1998,1.0,2,2,0,2,0,0,1,0.0,1,17,7,41.2,2,9,6,1,0,0,1,0,2,1,0
325,Matondo-Merveille Papela,de  GER,DF,Mainz 05,20-062,2001,0.0,0,0,0,0,0,0,0,,0,3,2,66.7,2,1,0,0,0,0,0,0,0,0,0
326,Felix Passlack,de  GER,DF,Dortmund,22-296,1998,3.8,13,8,6,5,2,4,8,50.0,4,70,30,42.9,28,24,18,11,0,0,11,4,17,1,0
327,Benjamin Pavard,fr  FRA,DF,Bayern Munich,24-358,1996,15.4,29,18,16,7,6,9,19,47.4,10,186,68,36.6,62,63,61,38,2,0,36,25,54,28,2
328,Jiří Pavlenka,cz  CZE,GK,Werder Bremen,28-341,1992,26.0,0,0,0,0,0,0,0,,0,1,0,0.0,1,0,0,0,0,0,0,1,1,1,0
329,Mads Pedersen,dk  DEN,DF,Augsburg,24-201,1996,7.4,23,12,19,4,0,9,22,40.9,13,132,48,36.4,82,36,14,16,1,1,15,13,36,23,0
330,Peter Pekarík,sk  SVK,DF,Hertha BSC,34-142,1986,15.8,22,11,14,6,2,15,30,50.0,15,167,50,29.9,83,55,29,30,5,0,25,13,35,37,1
331,Philipp Pentke,de  GER,GK,Hoffenheim,35-324,1985,1.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
332,Pavao Pervan,at  AUT,GK,Wolfsburg,33-128,1987,1.0,0,0,0,0,0,0,1,0.0,1,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0
333,Nils Petersen,de  GER,FW,Freiburg,32-105,1988,11.5,10,7,2,5,3,1,16,6.3,15,222,49,22.1,26,86,110,17,1,0,16,1,11,27,0
334,Maximilian Philipp,de  GER,MF,Wolfsburg,27-020,1994,6.8,6,2,4,1,1,1,10,10.0,9,114,31,27.2,19,49,46,9,0,0,9,4,10,1,0
335,Krzysztof Piątek,pl  POL,FW,Hertha BSC,25-263,1995,15.3,6,2,1,4,1,3,23,13.0,20,353,76,21.5,28,174,151,14,0,0,14,5,11,18,0
336,Amos Pieper,de  GER,DF,Arminia,23-063,1998,22.8,56,32,40,15,1,19,32,59.4,13,240,95,39.6,152,82,6,58,34,1,24,23,79,176,4
337,Łukasz Piszczek,pl  POL,DF,Dortmund,35-291,1985,0.7,1,1,1,0,0,0,1,0.0,1,11,4,36.4,5,6,0,0,0,0,0,0,1,2,0
338,Marvin Plattenhardt,de  GER,DF,Hertha BSC,29-054,1992,8.9,16,11,8,6,2,6,9,66.7,3,114,44,38.6,57,46,11,11,1,0,10,3,19,17,0
339,Alassane Pléa,fr  FRA,FW,M'Gladbach,28-011,1993,14.8,11,4,3,6,2,3,17,17.6,14,192,49,25.5,25,78,89,7,1,0,6,4,15,2,0
340,Marin Pongračić,hr  CRO,DF,Wolfsburg,23-191,1997,5.1,10,5,8,1,1,3,4,75.0,1,52,20,38.5,24,23,5,10,5,0,5,14,24,30,2
341,Stefan Posch,at  AUT,DF,Hoffenheim,23-311,1997,15.9,41,20,23,14,4,19,33,57.6,14,231,73,31.6,107,91,33,34,4,0,30,22,63,58,1
342,Yussuf Poulsen,dk  DEN,FW,RB Leipzig,26-279,1994,13.3,7,2,1,3,3,1,11,9.1,10,298,80,26.8,16,137,145,15,0,0,15,6,13,9,0
343,Manuel Prietl,at  AUT,MF,Arminia,29-230,1991,20.0,58,37,24,30,4,12,67,17.9,55,451,147,32.6,185,234,32,43,5,0,38,31,89,21,0
344,Grischa Prömel,de  GER,MF,Union Berlin,26-071,1995,16.4,30,21,10,15,5,9,22,40.9,13,229,75,32.8,55,138,36,26,2,0,24,20,50,18,0
345,Robin Quaison,se  SWE,"FW,MF",Mainz 05,27-163,1993,13.3,14,9,3,7,4,2,14,14.3,12,218,53,24.3,31,113,74,12,0,0,12,5,19,6,0
346,Nemanja Radonjić,rs  SRB,"FW,MF",Hertha BSC,25-034,1996,1.5,1,0,0,1,0,1,1,100.0,0,17,6,35.3,2,9,6,1,0,0,1,0,1,0,0
347,Benito Raman,be  BEL,"FW,MF",Schalke 04,26-134,1994,13.5,15,9,9,3,3,1,21,4.8,20,276,75,27.2,56,101,119,15,0,0,15,8,23,4,0
348,Milot Rashica,xk  KVX,"FW,MF",Werder Bremen,24-266,1996,10.7,7,6,2,4,1,2,18,11.1,16,127,32,25.2,37,49,41,13,0,0,13,5,12,2,0
349,Daishawn Redan,nl  NED,"MF,FW",Hertha BSC,20-047,2001,0.8,0,0,0,0,0,0,0,,0,11,4,36.4,1,4,6,1,0,0,1,0,0,0,0
350,Reinier,br  BRA,"MF,FW",Dortmund,19-061,2002,1.7,5,6,2,2,1,0,3,0.0,3,28,9,32.1,15,7,6,2,0,0,2,2,7,0,0
351,Rocco Reitz,de  GER,MF,M'Gladbach,18-296,2002,0.7,2,1,1,1,0,2,3,66.7,1,21,6,28.6,11,9,1,3,1,0,2,1,3,1,0
352,Marco Reus,de  GER,"MF,FW",Dortmund,31-294,1989,18.2,29,21,7,15,7,6,24,25.0,18,326,113,34.7,59,155,112,23,0,0,23,7,36,10,0
353,Elvis Rexhbeçaj,de  GER,"MF,FW",Köln,23-140,1997,17.9,49,28,16,29,4,12,39,30.8,27,372,119,32.0,92,182,98,44,6,0,38,18,67,16,0
354,Gio Reyna,us  USA,"FW,MF",Dortmund,18-128,2002,16.5,25,20,6,12,7,6,22,27.3,16,249,88,35.3,40,124,85,19,1,0,18,8,33,8,0
355,Marco Richter,de  GER,"FW,MF",Augsburg,23-117,1997,9.2,10,5,1,2,7,3,10,30.0,7,126,26,20.6,20,61,45,4,0,0,4,3,13,5,0
356,Marc Roca,es  ESP,MF,Bayern Munich,24-115,1996,1.6,5,4,2,2,1,3,6,50.0,3,26,11,42.3,7,13,6,4,1,0,3,1,6,3,0
357,Sebastian Rode,de  GER,MF,Eint Frankfurt,30-161,1990,13.8,38,24,17,16,5,9,35,25.7,26,296,74,25.0,112,143,41,31,1,0,30,35,73,13,0
358,Jérôme Roussillon,fr  FRA,DF,Wolfsburg,28-074,1993,10.5,20,11,14,6,0,9,18,50.0,9,125,46,36.8,57,51,17,15,1,0,14,8,28,26,0
359,Georginio Rutter,fr  FRA,"MF,FW",Hoffenheim,18-335,2002,0.1,0,0,0,0,0,0,1,0.0,1,4,2,50.0,2,2,0,0,0,0,0,0,0,0,0
360,Julian Ryerson,no  NOR,DF,Union Berlin,23-124,1997,8.5,15,5,5,8,2,7,11,63.6,4,77,24,31.2,31,36,10,17,2,0,15,9,24,18,1
361,Frederik Rønnow,dk  DEN,GK,Schalke 04,28-229,1992,9.5,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
362,João Victor Santos Sá,br  BRA,FW,Wolfsburg,26-359,1994,4.0,13,7,3,8,2,4,8,50.0,4,76,21,27.6,15,26,35,9,0,0,9,2,15,1,0
363,Marcel Sabitzer,at  AUT,MF,RB Leipzig,27-004,1994,16.6,30,21,14,14,2,7,24,29.2,17,196,64,32.7,59,104,33,12,2,0,10,29,59,23,0
364,Roland Sallai,hu  HUN,"MF,FW",Freiburg,23-303,1997,12.2,14,9,6,7,1,3,9,33.3,6,216,48,22.2,39,115,62,15,1,0,14,7,21,5,0
365,Lazar Samardzic,de  GER,"MF,FW",RB Leipzig,19-025,2002,2.0,8,6,3,4,1,3,12,25.0,9,79,24,30.4,28,38,13,6,0,0,6,5,13,1,0
366,Diadie Samassékou,ml  MLI,MF,Hoffenheim,25-069,1996,21.5,63,36,22,37,4,22,68,32.4,46,377,125,33.2,123,213,41,44,9,0,35,50,113,50,0
367,Jadon Sancho,eng  ENG,"FW,MF",Dortmund,20-361,2000,19.7,13,10,2,7,4,6,18,33.3,12,209,79,37.8,28,91,90,34,1,0,33,11,24,4,0
368,Leroy Sané,de  GER,"FW,MF",Bayern Munich,25-069,1996,15.4,21,16,5,6,10,5,22,22.7,17,289,103,35.6,49,118,122,24,0,0,24,6,27,3,0
369,Salif Sané,sn  SEN,DF,Schalke 04,30-208,1990,8.5,11,5,7,3,1,4,13,30.8,9,71,28,39.4,43,24,4,27,10,0,17,12,23,53,0
370,Baptiste Santamaria,fr  FRA,MF,Freiburg,26-012,1995,18.7,50,31,23,20,7,10,48,20.8,38,399,100,25.1,127,212,60,36,5,0,31,35,85,27,0
371,Josh Sargent,us  USA,FW,Werder Bremen,21-029,2000,22.0,27,21,9,14,4,5,25,20.0,20,405,116,28.6,77,187,141,37,4,0,33,16,43,26,0
372,Bouna Sarr,gn  GUI,DF,Bayern Munich,29-049,1992,3.7,8,5,2,3,3,2,2,100.0,0,44,12,27.3,15,21,8,2,0,0,2,2,10,9,1
373,Patrik Schick,cz  CZE,FW,Leverkusen,25-056,1996,14.1,12,6,0,7,5,1,6,16.7,5,145,45,31.0,1,51,93,9,5,0,4,0,12,12,0
374,Sven Schipplock,de  GER,"FW,MF",Arminia,32-133,1988,7.6,9,6,2,4,3,2,27,7.4,25,287,67,23.3,35,153,99,9,3,0,6,2,11,12,0
375,Xaver Schlager,at  AUT,MF,Wolfsburg,23-174,1997,21.6,69,49,17,44,8,13,43,30.2,30,390,144,36.9,103,215,72,40,5,0,35,28,97,46,0
376,Keven Schlotterbeck,de  GER,DF,Freiburg,23-327,1997,13.9,15,7,9,6,0,4,20,20.0,16,138,43,31.2,79,50,9,24,14,0,10,20,35,91,1
377,Nico Schlotterbeck,de  GER,DF,Union Berlin,21-110,1999,8.3,17,10,9,6,2,6,9,66.7,3,90,30,33.3,46,39,5,11,3,0,8,12,29,34,0
378,Jonathan Schmid,fr  FRA,"DF,MF",Freiburg,30-268,1990,19.8,29,21,11,12,6,6,23,26.1,17,239,74,31.0,83,106,50,40,11,0,29,12,41,38,0
379,Romano Schmid,at  AUT,"FW,MF",Werder Bremen,21-053,2000,10.2,22,16,9,7,6,9,26,34.6,17,241,58,24.1,61,125,55,19,1,0,18,15,37,4,0
380,Benno Schmitz,de  GER,DF,Köln,26-124,1994,1.4,4,5,2,2,0,0,2,0.0,2,32,14,43.8,15,11,6,2,2,0,0,3,7,7,0
381,Alessandro Schöpf,at  AUT,"FW,MF",Schalke 04,27-042,1994,9.5,14,12,6,8,0,5,14,35.7,9,193,60,31.1,56,91,46,21,1,0,20,4,18,4,0
382,Nico Schulz,de  GER,DF,Dortmund,27-354,1993,4.8,4,4,2,1,1,0,6,0.0,6,44,15,34.1,14,17,13,6,3,0,3,11,15,9,0
383,Alexander Schwolow,de  GER,GK,Hertha BSC,28-292,1992,18.0,0,0,0,0,0,0,0,,0,2,1,50.0,2,0,0,1,0,0,1,0,0,2,1
384,Davie Selke,de  GER,FW,Werder Bremen,26-060,1995,4.7,1,1,1,0,0,1,4,25.0,3,97,28,28.9,11,42,44,0,0,0,0,1,2,6,0
385,Suat Serdar,de  GER,MF,Schalke 04,23-344,1997,17.5,43,30,13,26,4,14,35,40.0,21,254,92,36.2,82,143,29,33,6,0,27,21,64,23,0
386,Ryan Sessegnon,eng  ENG,DF,Hoffenheim,20-307,2000,10.6,26,15,16,7,3,4,17,23.5,13,184,64,34.8,67,76,41,28,0,0,28,10,36,22,0
387,Nils Seufert,de  GER,"MF,FW",Arminia,24-046,1997,3.8,11,8,0,7,4,2,10,20.0,8,87,20,23.0,14,47,26,4,1,0,3,2,13,6,0
388,André Silva,pt  POR,FW,Eint Frankfurt,25-135,1995,22.7,8,4,0,4,4,1,6,16.7,5,230,65,28.3,12,70,148,10,1,0,9,3,11,9,0
389,Jóan Símun Edmundsson,fo  FRO,"MF,FW",Arminia,29-238,1991,0.6,2,1,1,1,0,1,1,100.0,0,11,3,27.3,2,8,1,0,0,0,0,0,2,1,0
390,Daley Sinkgraven,nl  NED,DF,Leverkusen,25-260,1995,14.7,29,20,13,12,4,13,32,40.6,19,176,68,38.6,58,80,38,44,6,0,38,18,47,21,0
391,Tobias Sippel,de  GER,GK,M'Gladbach,32-364,1988,1.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
392,Ellyes Skhiri,tn  TUN,MF,Köln,25-315,1995,24.2,67,39,39,23,5,26,54,48.1,28,403,124,30.8,184,174,45,59,12,0,47,65,132,39,1
393,Robert Skov,dk  DEN,"DF,FW",Hoffenheim,24-305,1996,7.6,17,12,8,7,2,8,16,50.0,8,103,45,43.7,36,32,35,12,3,1,9,5,22,5,0
394,Steven Skrzybski,de  GER,FW,Schalke 04,28-123,1992,4.1,6,5,1,5,0,2,7,28.6,5,96,23,24.0,21,54,21,9,1,0,8,5,11,1,0
395,Yann Sommer,ch  SUI,GK,M'Gladbach,32-094,1988,25.0,0,0,0,0,0,0,0,,0,2,1,50.0,2,0,0,0,0,0,0,0,0,2,2
396,Borna Sosa,hr  CRO,DF,Stuttgart,23-059,1998,18.0,17,11,8,6,3,8,21,38.1,13,131,48,36.6,58,46,27,34,5,0,29,21,38,54,0
397,Cebio Soukou,bj  BEN,"FW,MF",Arminia,28-170,1992,4.7,9,6,4,3,2,3,7,42.9,4,91,24,26.4,24,38,29,3,0,0,3,1,10,5,0
398,Djibril Sow,ch  SUI,MF,Eint Frankfurt,24-043,1997,17.9,45,33,20,23,2,13,35,37.1,22,344,111,32.3,95,194,55,30,4,0,26,39,84,20,0
399,Jerry St. Juste,nl  NED,DF,Mainz 05,24-153,1996,23.0,53,32,31,17,5,15,32,46.9,17,268,80,29.9,150,98,20,61,21,1,40,34,87,104,0
400,Benjamin Stambouli,fr  FRA,"MF,DF",Schalke 04,30-220,1990,17.7,52,38,27,19,6,20,42,47.6,22,245,88,35.9,112,111,22,47,12,0,35,49,101,47,1
401,Niklas Stark,de  GER,"DF,MF",Hertha BSC,25-341,1995,24.9,55,30,29,25,1,7,30,23.3,23,359,109,30.4,166,164,29,45,12,0,33,32,87,105,0
402,Renato Steffen,ch  SUI,"FW,MF",Wolfsburg,29-138,1991,17.4,26,15,8,14,4,8,29,27.6,21,286,79,27.6,70,146,70,33,3,0,30,13,39,13,0
403,Pascal Stenzel,de  GER,DF,Stuttgart,25-001,1996,11.7,28,15,13,14,1,15,35,42.9,20,151,48,31.8,74,71,6,32,4,1,28,14,42,31,1
404,Lars Stindl,de  GER,"MF,FW",M'Gladbach,32-207,1988,18.1,22,16,4,14,4,4,25,16.0,21,342,87,25.4,56,152,134,23,3,1,20,5,27,18,0
405,Kevin Stöger,at  AUT,"MF,FW",Mainz 05,27-206,1993,5.6,13,9,5,6,2,4,16,25.0,12,91,32,35.2,29,40,22,9,0,0,9,10,23,6,0
406,Tobias Strobl,de  GER,MF,Augsburg,30-313,1990,17.6,20,12,11,8,1,12,31,38.7,19,263,82,31.2,97,143,23,32,12,0,20,27,47,23,0
407,Marek Suchý,cz  CZE,DF,Augsburg,32-357,1988,1.9,3,2,0,3,0,0,1,0.0,1,15,5,33.3,3,12,0,2,2,0,0,0,3,4,0
408,Niklas Süle,de  GER,DF,Bayern Munich,25-199,1995,14.9,29,14,14,11,4,10,20,50.0,10,135,49,36.3,57,54,24,23,6,0,17,16,45,35,0
409,Ádám Szalai,hu  HUN,FW,Mainz 05,33-102,1987,5.6,5,5,2,2,1,1,5,20.0,4,89,26,29.2,8,42,39,4,1,0,3,3,8,2,0
410,Frederik Sørensen,dk  DEN,DF,Köln,28-341,1992,1.1,2,2,0,2,0,0,2,0.0,2,26,9,34.6,13,9,4,3,0,0,3,0,2,3,0
411,Alexander Sørloth,no  NOR,FW,RB Leipzig,25-106,1995,12.5,7,5,1,3,3,4,16,25.0,12,231,78,33.8,8,88,135,14,1,0,13,5,12,12,0
412,Jonathan Tah,de  GER,DF,Leverkusen,25-038,1996,17.2,29,14,18,10,1,11,17,64.7,6,142,56,39.4,75,59,8,28,10,0,18,37,66,95,0
413,Edmond Tapsoba,bf  BFA,DF,Leverkusen,22-047,1999,21.5,50,26,33,16,1,18,40,45.0,22,285,106,37.2,146,118,21,54,18,1,36,33,83,110,2
414,Niklas Tauer,de  GER,"MF,DF",Mainz 05,20-032,2001,0.8,1,0,0,1,0,0,2,0.0,2,13,3,23.1,4,7,2,4,1,0,3,0,1,5,0
415,Lino Tempelmann,de  GER,"MF,DF",Freiburg,22-047,1999,2.6,3,2,1,2,0,0,1,0.0,1,54,15,27.8,20,31,3,8,1,0,7,0,3,6,0
416,Cedric Teuchert,de  GER,"FW,MF",Union Berlin,24-066,1997,7.2,6,5,1,5,0,1,11,9.1,10,130,36,27.7,18,71,41,12,0,0,12,10,16,6,0
417,Malick Thiaw,de  GER,DF,Schalke 04,19-225,2001,12.4,34,14,22,10,2,13,22,59.1,9,143,45,31.5,76,57,10,20,11,0,9,19,53,59,0
418,Jan Thielmann,de  GER,"FW,MF",Köln,18-299,2002,10.5,15,10,4,6,5,2,7,28.6,5,190,52,27.4,26,97,67,12,1,0,11,8,23,2,0
419,Erik Thommy,de  GER,"FW,DF",Stuttgart,26-213,1994,1.6,3,0,0,2,1,1,1,100.0,0,23,6,26.1,2,11,10,2,0,0,2,3,6,0,0
420,Marcus Thuram,fr  FRA,"FW,MF",M'Gladbach,23-227,1997,12.8,14,11,5,4,5,2,10,20.0,8,186,64,34.4,31,88,67,21,1,0,20,14,28,12,0
421,Steffen Tigges,de  GER,FW,Dortmund,22-233,1998,0.6,4,3,0,1,3,2,3,66.7,1,21,5,23.8,3,12,6,3,0,0,3,0,4,1,0
422,Guus Til,nl  NED,FW,Freiburg,23-089,1997,0.5,2,1,0,1,1,2,4,50.0,2,14,4,28.6,3,3,8,1,0,0,1,0,2,0,0
423,Corentin Tolisso,fr  FRA,MF,Bayern Munich,26-230,1994,8.1,16,12,3,12,1,7,23,30.4,16,144,36,25.0,31,80,33,15,1,0,14,3,19,9,0
424,Ömer Toprak,tr  TUR,DF,Werder Bremen,31-243,1989,18.6,25,10,17,8,0,10,19,52.6,9,108,33,30.6,70,33,5,32,13,0,19,44,69,121,2
425,Jordan Torunarigha,de  GER,DF,Hertha BSC,23-226,1997,7.5,8,4,7,1,0,1,7,14.3,6,70,17,24.3,39,26,5,11,2,0,9,14,22,55,3
426,Almamy Touré,ml  MLI,DF,Eint Frankfurt,24-327,1996,7.7,16,13,6,6,4,8,16,50.0,8,117,37,31.6,36,47,34,15,1,0,14,11,27,19,1
427,Lucas Tousart,fr  FRA,MF,Hertha BSC,23-326,1997,18.8,36,25,18,17,1,9,24,37.5,15,349,122,35.0,116,186,47,43,7,0,36,27,63,66,2
428,Ibrahima Traoré,gn  GUI,FW,M'Gladbach,32-334,1988,1.0,1,1,0,1,0,1,3,33.3,2,19,8,42.1,3,10,6,2,0,0,2,0,1,0,0
429,Kevin Trapp,de  GER,GK,Eint Frankfurt,30-256,1990,26.0,0,0,0,0,0,0,1,0.0,1,5,1,20.0,5,0,0,0,0,0,0,0,0,2,2
430,Christopher Trimmel,at  AUT,DF,Union Berlin,34-025,1987,22.1,50,30,37,11,2,20,45,44.4,25,236,71,30.1,122,89,25,28,7,0,21,41,91,65,0
431,Tuta,br  BRA,DF,Eint Frankfurt,21-260,1999,10.3,22,11,13,8,1,6,24,25.0,18,126,42,33.3,66,46,14,22,1,0,21,24,46,46,1
432,Dayot Upamecano,fr  FRA,DF,RB Leipzig,22-145,1998,20.1,44,27,26,17,1,12,21,57.1,9,192,77,40.1,93,91,8,35,10,0,25,25,69,74,0
433,Mark Uth,de  GER,"FW,MF",Schalke 04,29-209,1991,14.4,23,16,12,5,6,4,20,20.0,16,272,77,28.3,56,141,75,18,0,0,18,14,37,4,1
434,Ruben Vargas,ch  SUI,"MF,FW",Augsburg,22-228,1998,13.2,19,12,7,10,2,4,18,22.2,14,193,61,31.6,48,91,54,31,3,0,28,17,36,17,0
435,Miloš Veljković,rs  SRB,DF,Werder Bremen,25-176,1995,15.6,12,12,10,2,0,4,25,16.0,21,139,44,31.7,84,47,8,30,9,0,21,29,41,94,0
436,Michel Vlap,nl  NED,MF,Arminia,23-292,1997,3.4,1,1,0,1,0,0,8,0.0,8,92,17,18.5,14,52,26,3,0,0,3,4,5,3,0
437,Andreas Voglsammer,de  GER,"FW,MF",Arminia,29-071,1992,4.2,5,4,2,2,1,0,10,0.0,10,79,19,24.1,16,42,21,5,0,0,5,1,6,2,0
438,Kevin Vogt,de  GER,DF,Hoffenheim,29-179,1991,17.5,21,12,14,7,0,8,16,50.0,8,132,47,35.6,74,55,3,23,11,1,12,8,29,70,1
439,Silas Wamangituka,cd  COD,"DF,FW",Stuttgart,21-166,1999,21.3,50,30,28,17,5,22,48,45.8,26,308,87,28.2,91,129,88,38,2,0,36,23,73,13,1
440,Wout Weghorst,nl  NED,FW,Wolfsburg,28-226,1992,24.7,8,7,2,4,2,2,9,22.2,7,381,121,31.8,18,142,221,18,5,0,13,5,13,14,1
441,Mitchell Weiser,de  GER,DF,Leverkusen,26-334,1994,2.5,4,2,1,2,1,2,5,40.0,3,47,18,38.3,15,23,9,2,0,0,2,2,6,8,0
442,Wendell,br  BRA,DF,Leverkusen,27-244,1993,9.9,32,15,15,12,5,9,28,32.1,19,138,49,35.5,57,64,17,22,3,1,19,25,57,32,0
443,Oscar Wendt,se  SWE,DF,M'Gladbach,35-148,1985,12.2,14,5,5,8,1,3,9,33.3,6,86,30,34.9,31,39,16,28,5,0,23,11,25,34,0
444,Florian Wirtz,de  GER,MF,Leverkusen,17-322,2003,18.6,18,12,8,10,0,5,24,20.8,19,345,123,35.7,51,179,115,28,3,0,25,16,34,2,1
445,Axel Witsel,be  BEL,MF,Dortmund,32-068,1989,12.6,20,15,7,12,1,7,16,43.8,9,161,59,36.6,52,93,16,17,3,0,14,14,34,14,0
446,Hannes Wolf,at  AUT,"FW,MF",M'Gladbach,21-339,1999,12.0,22,16,6,12,4,5,31,16.1,26,297,78,26.3,60,155,82,22,2,0,20,7,29,4,0
447,Marius Wolf,de  GER,"DF,MF",Köln,25-298,1995,22.0,27,14,19,7,1,11,36,30.6,25,283,85,30.0,120,104,59,37,4,0,33,26,53,37,1
448,Nick Woltemade,de  GER,"MF,FW",Werder Bremen,19-035,2002,1.6,2,1,1,1,0,1,2,50.0,1,34,13,38.2,6,15,13,2,0,0,2,1,3,0,0
449,Jeong Woo-yeong,kr  KOR,"FW,MF",Freiburg,21-182,1999,7.7,8,4,1,5,2,2,16,12.5,14,228,52,22.8,34,128,66,11,1,0,10,9,17,10,0
450,Joscha Wosz,de  GER,"DF,FW",RB Leipzig,18-244,2002,0.4,1,1,1,0,0,0,0,,0,11,2,18.2,3,4,4,3,0,0,3,0,1,0,0
451,Reinhold Yabo,de  GER,"MF,FW",Arminia,29-039,1992,7.2,10,7,4,3,3,3,11,27.3,8,106,26,24.5,34,45,27,7,2,0,5,7,17,2,0
452,Amin Younes,de  GER,"MF,FW",Eint Frankfurt,27-227,1993,13.3,23,16,6,13,4,6,30,20.0,24,281,75,26.7,63,139,79,18,1,0,17,11,34,2,0
453,Dan-Axel Zagadou,fr  FRA,DF,Dortmund,21-291,1999,3.1,3,1,2,1,0,0,0,,0,23,8,34.8,19,4,0,5,3,0,2,9,12,12,0
454,Denis Zakaria,ch  SUI,MF,M'Gladbach,24-121,1996,9.9,18,15,10,6,2,7,15,46.7,8,128,41,32.0,56,61,11,13,6,0,7,14,32,20,1
455,Deyovaisio Zeefuik,nl  NED,"DF,MF",Hertha BSC,23-010,1998,6.1,12,10,7,2,3,2,11,18.2,9,131,38,29.0,62,44,25,20,2,0,18,5,17,19,0
456,Robin Zentner,de  GER,GK,Mainz 05,26-144,1994,24.0,0,0,0,0,0,0,1,0.0,1,3,1,33.3,3,0,0,0,0,0,0,0,0,1,3
457,Ron-Robert Zieler,de  GER,GK,Köln,32-037,1989,0.6,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
