,Player,Nation,Pos,Squad,Age,Born,MP_Playing Time,Min_Playing Time,Mn/MP_Playing Time,Min%_Playing Time,90s_Playing Time,Starts_Playing Time,Mn/Start_Starts,Compl_Starts,Subs_Subs,Mn/Sub_Subs,unSub_Subs,PPM_Team Success,onG_Team Success,onGA_Team Success,+/-_Team Success,+/-90_Team Success,On-Off_Team Success,onxG_Team Success (xG),onxGA_Team Success (xG),xG+/-_Team Success (xG),xG+/-90_Team Success (xG),On-Off_Team Success (xG)
270,Lukas Kübler,de  GER,DF,Freiburg,28-203,1992,14,606,43,26.9,6.7,7,71,0,7,15,5,1.43,9,14,-5,-0.74,-0.91,7.1,11.5,-4.4,-0.66,-0.58
271,Pierre Kunde,cm  CMR,MF,Mainz 05,25-238,1995,11,513,47,22.8,5.7,6,70,1,5,19,3,0.55,4,7,-3,-0.53,+0.35,6.3,6.1,+0.2,+0.03,+0.37
272,Fabian Kunze,de  GER,MF,Arminia,22-280,1998,19,1079,57,46.1,12.0,11,85,8,8,18,6,1.11,10,28,-18,-1.50,-1.00,12.7,21.1,-8.4,-0.70,+0.40
273,Ahmed Kutucu,tr  TUR,"FW,MF",Schalke 04,21-020,2000,7,108,15,4.6,1.2,0,,0,7,15,4,0.43,0,3,-3,-2.50,-0.48,0.7,1.9,-1.2,-1.00,+0.33
274,Maxence Lacroix,fr  FRA,DF,Wolfsburg,20-349,2000,23,1985,86,84.8,22.1,22,90,21,1,13,1,2.00,36,18,+18,+0.82,-0.45,31.7,23.3,+8.4,+0.40,+0.18
275,Stefan Lainer,at  AUT,DF,M'Gladbach,28-206,1992,25,2059,82,88.0,22.9,23,87,18,2,26,0,1.44,36,33,+3,+0.13,-0.19,33.4,26.2,+7.2,+0.33,+0.10
276,Michael Lang,ch  SUI,"DF,MF",M'Gladbach,30-041,1991,0,,,,,0,,0,0,,16,,,,,,,,,,,
277,Michael Langer,at  AUT,GK,Schalke 04,36-074,1985,3,239,80,10.2,2.7,2,90,2,1,59,15,0.00,1,12,-11,-4.14,-2.34,3.5,6.5,-3.1,-1.16,+0.18
278,Danny Latza,de  GER,MF,Mainz 05,31-104,1989,21,1510,72,67.1,16.8,19,78,6,2,13,1,0.67,15,36,-21,-1.25,-1.37,18.8,28.4,-9.6,-0.57,-0.97
279,Dimitri Lavalée,be  BEL,DF,Mainz 05,24-067,1997,0,,,,,0,,0,0,,3,,,,,,,,,,,
280,Valentino Lazaro,at  AUT,"DF,FW",M'Gladbach,24-362,1996,14,802,57,34.3,8.9,8,82,4,6,25,1,1.00,12,15,-3,-0.34,-0.75,14.9,11.9,+3.0,+0.34,+0.04
281,Mathew Leckie,au  AUS,"FW,DF",Hertha BSC,30-045,1991,14,301,22,13.4,3.3,2,52,0,12,16,5,0.93,3,8,-5,-1.50,-0.94,4.8,5.5,-0.7,-0.21,-0.05
282,Tim Lemperle,de  GER,FW,Köln,19-044,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,
283,Christopher Lenz,de  GER,DF,Union Berlin,26-180,1994,20,1699,85,72.6,18.9,20,85,14,0,,0,1.60,35,23,+12,+0.64,+1.20,27.3,19.2,+8.1,+0.43,+0.26
284,Robert Lewandowski,pl  POL,FW,Bayern Munich,32-212,1988,25,2098,84,89.7,23.3,24,86,18,1,34,0,2.32,71,31,+40,+1.72,+0.60,51.5,27.3,+24.2,+1.07,+1.37
285,Philipp Lienhart,at  AUT,DF,Freiburg,24-253,1996,25,2205,88,98.0,24.5,25,88,24,0,,0,1.36,35,38,-3,-0.12,-2.12,31.6,37.5,-6.0,-0.24,-0.53
286,Marius Liesegang,de  GER,GK,Mainz 05,21-073,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,
287,Dimitris Limnios,gr  GRE,"MF,FW",Köln,22-298,1998,11,372,34,15.9,4.1,2,61,0,9,28,9,0.27,3,6,-3,-0.73,+0.10,4.9,5.6,-0.7,-0.18,+0.57
288,Oscar Linnér,se  SWE,GK,Arminia,24-026,1997,0,,,,,0,,0,0,,25,,,,,,,,,,,
289,Niklas Lomb,de  GER,GK,Leverkusen,27-236,1993,2,135,68,6.0,1.5,1,90,1,1,45,23,1.00,2,3,-1,-0.67,-1.35,1.0,3.8,-2.8,-1.85,-2.25
290,Ademola Lookman,eng  ENG,"FW,MF",RB Leipzig,23-152,1997,0,,,,,0,,0,0,,1,,,,,,,,,,,
291,Eduard Löwen,de  GER,"MF,DF",Hertha BSC,24-052,1997,6,41,7,1.8,0.5,0,,0,6,7,5,1.00,2,2,0,0.00,+0.69,1.8,1.8,+0.1,+0.12,+0.29
292,Jan Luca Schuler,de  GER,FW,Schalke 04,21-364,1999,2,40,20,1.7,0.4,0,,0,2,20,0,0.50,0,0,0,0.00,+2.07,0.1,0.4,-0.3,-0.72,+0.60
293,Anderson Lucoqui,ao  ANG,DF,Arminia,23-258,1997,14,979,70,41.8,10.9,11,85,6,3,16,7,0.93,9,16,-7,-0.64,+0.55,7.0,20.3,-13.3,-1.22,-0.51
294,Kilian Ludewig,de  GER,DF,Schalke 04,21-016,2000,6,520,87,22.2,5.8,6,87,5,0,,4,0.50,4,13,-9,-1.56,+0.62,4.1,12.2,-8.0,-1.39,-0.10
295,Dodi Lukebakio,be  BEL,"FW,MF",Hertha BSC,23-178,1997,24,1601,67,71.2,17.8,18,79,3,6,30,0,0.88,23,30,-7,-0.39,+0.99,22.1,26.6,-4.5,-0.25,-0.31
296,Andreas Luthe,de  GER,GK,Union Berlin,34-011,1987,23,2048,89,87.5,22.8,23,89,22,0,,0,1.43,38,30,+8,+0.35,+0.35,30.3,23.3,+7.0,+0.32,-0.35
297,Tim Maciejewski,de  GER,MF,Union Berlin,20-016,2001,1,8,8,0.3,0.1,0,,0,1,8,10,3.00,1,0,+1,+11.25,+10.98,0.4,0.0,+0.4,+4.23,+3.87
298,Luca Mack,de  GER,MF,Stuttgart,20-300,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,
299,Mikail Maden,no  NOR,FW,Schalke 04,19-063,2002,1,6,6,0.3,0.1,0,,0,1,6,0,0.00,0,0,0,0.00,+2.04,0.0,0.0,0.0,0.00,+1.32
300,Yunus Mallı,tr  TUR,MF,Wolfsburg,29-025,1992,1,58,58,2.5,0.6,1,58,0,0,,7,1.00,1,1,0,0.00,-0.91,0.5,0.5,0.0,-0.04,-0.42
301,Orel Mangala,be  BEL,MF,Stuttgart,23-003,1998,24,2109,88,90.1,23.4,24,88,22,0,,1,1.46,44,35,+9,+0.38,+1.55,41.8,36.3,+5.5,+0.23,-0.35
302,Omar Marmoush,eg  EGY,FW,Wolfsburg,22-042,1999,1,1,1,0.0,0.0,0,,0,1,1,6,1.00,0,0,0,0.00,-0.88,0.0,0.0,0.0,+4.23,+3.87
303,Eric Martel,de  GER,MF,RB Leipzig,18-326,2002,0,,,,,0,,0,0,,7,,,,,,,,,,,
304,Aarón Martín,es  ESP,DF,Mainz 05,23-333,1997,5,262,52,11.6,2.9,3,79,2,2,13,2,0.40,0,3,-3,-1.03,-0.26,2.3,2.5,-0.2,-0.06,+0.21
305,Javi Martínez,es  ESP,"MF,DF",Bayern Munich,32-200,1988,14,312,22,13.3,3.5,3,64,1,11,11,3,2.50,9,3,+6,+1.73,+0.09,5.3,4.4,+0.9,+0.26,-0.78
306,Josep Martinez,es  ESP,GK,RB Leipzig,22-298,1998,0,,,,,0,,0,0,,22,,,,,,,,,,,
307,Omar Mascarell,es  ESP,MF,Schalke 04,28-047,1993,20,1402,70,59.9,15.6,17,78,11,3,26,3,0.30,10,39,-29,-1.86,+0.44,11.5,30.1,-18.6,-1.28,+0.10
308,Roberto Massimo,de  GER,"DF,FW",Stuttgart,20-160,2000,12,349,29,14.9,3.9,2,61,0,10,23,4,1.42,6,8,-2,-0.52,-0.88,8.0,7.3,+0.7,+0.17,-0.10
309,Jean-Philippe Mateta,fr  FRA,FW,Mainz 05,23-266,1997,15,997,66,44.3,11.1,12,80,4,3,12,1,0.40,11,21,-10,-0.90,-0.18,15.7,17.6,-1.9,-0.17,+0.15
310,Rabbi Matondo,wal  WAL,"FW,MF",Schalke 04,20-193,2000,3,220,73,9.4,2.4,3,73,0,0,,5,0.00,0,9,-9,-3.68,-1.81,0.5,7.1,-6.5,-2.67,-1.50
311,Konstantinos Mavropanos,gr  GRE,DF,Stuttgart,23-100,1997,15,1056,70,45.1,11.7,13,77,5,2,31,4,1.47,20,17,+3,+0.26,+0.05,16.9,14.3,+2.7,+0.25,-0.01
312,Eric Maxim Choupo-Moting,cm  CMR,"MF,FW",Bayern Munich,31-363,1989,16,429,27,18.3,4.8,4,74,1,12,11,6,2.44,12,7,+5,+1.05,-0.74,9.4,5.7,+3.8,+0.84,-0.13
313,Kevin Mbabu,ch  SUI,DF,Wolfsburg,25-336,1995,15,1093,73,46.7,12.1,12,85,10,3,24,5,2.20,23,8,+15,+1.24,+0.66,16.6,12.2,+4.4,+0.40,+0.05
314,Jean-Manuel Mbom,de  GER,"MF,DF",Werder Bremen,21-025,2000,18,1058,59,45.2,11.8,13,74,3,5,20,7,1.22,14,13,+1,+0.09,+0.65,11.3,13.6,-2.3,-0.20,+0.48
315,Nathan de Medina,be  BEL,DF,Arminia,23-164,1997,10,469,47,20.0,5.2,6,65,2,4,20,11,0.60,2,8,-6,-1.15,-0.24,5.6,7.8,-2.2,-0.42,+0.63
316,Joshua Mees,de  GER,FW,Union Berlin,24-340,1996,1,5,5,0.2,0.1,0,,0,1,5,1,0.00,0,1,-1,-18.00,-18.35,0.1,0.4,-0.3,-5.20,-5.58
317,Admir Mehmedi,ch  SUI,"MF,FW",Wolfsburg,30-005,1991,16,785,49,33.5,8.7,8,76,0,8,22,6,2.00,14,7,+7,+0.80,-0.12,12.1,9.1,+2.9,+0.38,+0.01
318,Hamza Mendyl,ma  MAR,FW,Schalke 04,23-151,1997,3,95,32,4.1,1.1,1,69,0,2,13,19,0.00,0,1,-1,-0.95,+1.14,0.4,1.1,-0.7,-0.65,+0.70
319,Levent Mercan,de  GER,MF,Schalke 04,20-101,2000,0,,,,,0,,0,0,,16,,,,,,,,,,,
320,Jorge Meré,es  ESP,DF,Köln,23-338,1997,14,1133,81,48.4,12.6,12,87,11,2,44,6,0.64,11,21,-10,-0.79,+0.03,11.0,18.8,-7.8,-0.67,-0.03
321,Thomas Meunier,be  BEL,DF,Dortmund,29-190,1991,19,1372,72,58.6,15.2,16,83,9,3,13,1,1.84,31,21,+10,+0.66,+0.01,29.5,16.4,+13.1,+0.92,+0.14
322,Max Meyer,de  GER,MF,Köln,25-184,1995,5,223,45,9.5,2.5,2,90,2,3,14,3,0.80,2,5,-3,-1.21,-0.45,4.2,4.5,-0.3,-0.12,+0.59
323,Jonas Michelbrink,de  GER,MF,Hertha BSC,19-271,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,
324,Maximilian Mittelstädt,de  GER,"DF,MF",Hertha BSC,24-003,1997,22,1460,66,64.9,16.2,17,80,10,5,18,3,0.73,13,34,-21,-1.29,-1.75,19.2,23.3,-4.1,-0.25,-0.25
325,Anthony Modeste,fr  FRA,"FW,MF",Köln,32-341,1988,8,221,28,9.4,2.5,1,69,0,7,22,5,0.75,0,6,-6,-2.44,-1.81,3.0,6.1,-3.1,-1.26,-0.66
326,Kevin Möhwald,de  GER,MF,Werder Bremen,27-261,1993,20,1198,60,51.2,13.3,13,76,1,7,29,0,1.05,14,16,-2,-0.15,+0.24,9.6,16.1,-6.5,-0.53,-0.15
327,Niklas Moisander,fi  FIN,DF,Werder Bremen,35-173,1985,11,592,54,25.3,6.6,5,90,5,6,24,15,1.00,7,11,-4,-0.61,-0.45,6.6,10.3,-3.7,-0.57,-0.16
328,Alkhaly Momo Cissé,gn  GUI,"DF,FW",Stuttgart,18-155,2002,3,21,7,0.9,0.2,0,,0,3,7,3,0.67,1,0,+1,+4.29,+4.09,0.6,0.4,+0.2,+0.66,+0.41
329,Jan Morávek,cz  CZE,MF,Augsburg,31-140,1989,1,18,18,0.8,0.2,0,,0,1,18,1,1.00,0,1,-1,-5.00,-4.60,0.0,0.3,-0.3,-1.29,-0.56
330,Mateu Morey,es  ESP,DF,Dortmund,21-019,2000,11,701,64,30.0,7.8,8,82,2,3,14,11,1.73,16,14,+2,+0.26,-0.57,11.9,9.5,+2.5,+0.32,-0.78
331,Lennart Moser,de  GER,GK,Union Berlin,21-105,1999,0,,,,,0,,0,0,,5,,,,,,,,,,,
332,Youssoufa Moukoko,de  GER,"FW,MF",Dortmund,16-121,2004,14,422,30,18.0,4.7,2,85,1,12,21,4,1.14,10,5,+5,+1.07,+0.50,10.1,3.3,+6.8,+1.62,+0.92
333,Nordi Mukiele,fr  FRA,DF,RB Leipzig,23-140,1997,22,1407,64,60.1,15.6,18,75,8,4,13,1,2.41,34,9,+25,+1.60,+1.41,27.6,9.5,+18.1,+1.16,+0.33
334,Florian Müller,de  GER,GK,Freiburg,23-128,1997,25,2250,90,100.0,25.0,25,90,25,0,,0,1.36,37,39,-2,-0.08,,32.8,38.6,-5.8,-0.23,
335,Sebastian Müller,de  GER,"MF,DF",Arminia,20-057,2001,2,4,2,0.2,0.0,0,,0,2,2,1,0.00,0,1,-1,-22.50,-21.58,0.0,0.3,-0.3,-7.15,-6.24
336,Thomas Müller,de  GER,MF,Bayern Munich,31-189,1989,24,2031,85,86.8,22.6,23,87,15,1,27,0,2.50,70,29,+41,+1.82,+1.23,49.0,28.6,+20.3,+0.94,+0.01
337,Petar Musa,hr  CRO,FW,Union Berlin,23-017,1998,6,198,33,8.5,2.2,1,72,0,5,25,1,1.50,2,1,+1,+0.45,+0.16,3.6,3.0,+0.7,+0.30,-0.08
338,Torben Müsel,de  GER,FW,M'Gladbach,21-239,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,
339,Jamal Musiala,eng  ENG,"MF,FW",Bayern Munich,18-023,2003,19,502,26,21.5,5.6,3,62,0,16,20,7,2.37,14,10,+4,+0.72,-1.19,9.7,8.3,+1.4,+0.25,-0.88
340,Shkodran Mustafi,de  GER,DF,Schalke 04,28-338,1992,6,540,90,23.1,6.0,6,90,6,0,,1,0.33,1,15,-14,-2.33,-0.38,2.5,9.6,-7.2,-1.43,-0.15
341,Phillipp Mwene,at  AUT,DF,Mainz 05,27-051,1994,12,1034,86,46.0,11.5,12,86,9,0,,7,1.25,12,20,-8,-0.70,+0.19,13.2,16.0,-2.8,-0.24,+0.01
342,Obite N'Dicka,fr  FRA,DF,Eint Frankfurt,21-213,1999,16,1440,90,61.5,16.0,16,90,16,0,,4,2.06,36,19,+17,+1.06,+1.06,23.6,17.1,+6.5,+0.44,+0.22
343,Matija Nastasić,rs  SRB,DF,Schalke 04,27-358,1993,15,1221,81,52.2,13.6,14,87,12,1,2,3,0.53,12,33,-21,-1.55,+1.03,10.2,29.7,-19.4,-1.43,-0.26
344,Paul Nebel,de  GER,MF,Mainz 05,18-162,2002,4,51,13,2.3,0.6,0,,0,4,13,3,0.00,0,2,-2,-3.53,-2.79,0.3,1.3,-1.1,-1.92,-1.70
345,Luca Netz,de  GER,DF,Hertha BSC,17-310,2003,10,300,30,13.3,3.3,2,68,1,8,21,3,0.80,4,9,-5,-1.50,-0.95,6.3,4.6,+1.6,+0.48,+0.75
346,Manuel Neuer,de  GER,GK,Bayern Munich,34-359,1986,26,2340,90,100.0,26.0,26,90,26,0,,0,2.35,78,35,+43,+1.65,,55.7,32.3,+23.5,+0.94,
347,Florian Neuhaus,de  GER,MF,M'Gladbach,24-005,1997,25,1931,77,82.5,21.5,22,84,12,3,31,0,1.40,35,30,+5,+0.23,+0.45,32.4,23.6,+8.8,+0.43,+0.63
348,Jessic Ngankam,de  GER,FW,Hertha BSC,20-244,2000,12,130,11,5.8,1.4,0,,0,12,11,7,0.75,2,5,-3,-2.08,-1.48,1.5,4.6,-3.1,-2.16,-2.12
349,Moussa Niakhate,fr  FRA,DF,Mainz 05,25-013,1996,23,2056,89,91.4,22.8,23,89,22,0,,0,0.91,22,33,-11,-0.48,+3.69,30.1,31.7,-1.6,-0.07,+2.10
350,Florian Niederlechner,de  GER,FW,Augsburg,30-148,1990,22,1403,64,62.4,15.6,17,75,3,5,26,1,0.91,15,23,-8,-0.51,-0.19,15.5,25.5,-10.0,-0.64,+0.24
351,Joakim Nilsson,se  SWE,DF,Arminia,27-043,1994,17,1442,85,61.6,16.0,16,89,15,1,16,8,0.88,13,26,-13,-0.81,+0.39,15.6,28.9,-13.3,-0.83,+0.24
352,Christopher Nkunku,fr  FRA,"FW,MF",RB Leipzig,23-127,1997,21,1341,64,57.3,14.9,13,85,5,8,29,0,2.24,30,9,+21,+1.41,+0.87,29.8,10.2,+19.7,+1.32,+0.69
353,Håvard Nordtveit,no  NOR,DF,Hoffenheim,30-273,1990,8,616,77,27.4,6.8,6,90,6,2,38,4,1.75,15,13,+2,+0.29,+0.62,12.2,11.8,+0.4,+0.05,+0.09
354,Hugo Novoa,es  ESP,MF,RB Leipzig,18-079,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,
355,Alexander Nübel,de  GER,GK,Bayern Munich,24-172,1996,0,,,,,0,,0,0,,19,,,,,,,,,,,
356,Kasim Nuhu,gh  GHA,DF,Hoffenheim,25-272,1995,12,987,82,43.9,11.0,11,87,10,1,30,10,1.42,18,15,+3,+0.27,+0.77,16.4,14.8,+1.6,+0.15,+0.28
357,Marvin Obuz,de  GER,MF,Köln,19-055,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,
358,Bastian Oczipka,de  GER,DF,Schalke 04,32-068,1989,22,1489,68,63.6,16.5,15,89,14,7,21,3,0.36,8,49,-41,-2.48,-1.21,11.8,34.4,-22.6,-1.43,-0.32
359,Masaya Okugawa,jp  JPN,"MF,FW",Arminia,24-341,1996,5,300,60,12.8,3.3,3,84,1,2,24,2,0.80,2,2,0,0.00,+1.10,2.4,5.7,-3.3,-0.98,-0.07
360,Dani Olmo,es  ESP,"MF,FW",RB Leipzig,22-318,1998,26,1792,69,76.6,19.9,21,79,7,5,27,0,2.19,38,15,+23,+1.16,+0.50,37.4,14.9,+22.5,+1.13,+0.44
361,Karim Onisiwo,at  AUT,FW,Mainz 05,29-004,1992,22,1230,56,54.7,13.7,12,84,6,10,22,0,0.77,9,28,-19,-1.39,-1.30,14.0,20.9,-6.9,-0.50,-0.56
362,Samed Onur,tr  TUR,MF,Leverkusen,18-249,2002,0,,,,,0,,0,0,,2,,,,,,,,,,,
363,Willi Orban,hu  HUN,DF,RB Leipzig,28-138,1992,22,1733,79,74.1,19.3,18,90,18,4,28,3,2.14,35,15,+20,+1.04,0.00,38.3,17.1,+21.1,+1.10,+0.28
364,Stefan Ortega,de  GER,GK,Arminia,28-135,1992,26,2340,90,100.0,26.0,26,90,26,0,,0,0.85,20,45,-25,-0.96,,21.7,45.7,-24.0,-0.92,
365,Yuya Osako,jp  JPN,"FW,MF",Werder Bremen,30-307,1990,17,595,35,25.4,6.6,6,66,0,11,18,7,0.82,6,13,-7,-1.06,-1.06,4.9,7.3,-2.4,-0.37,+0.11
366,Paulo Otávio,br  BRA,DF,Wolfsburg,26-118,1994,18,1296,72,55.4,14.4,14,89,12,4,13,2,1.72,21,9,+12,+0.83,-0.11,20.2,15.8,+4.5,+0.31,-0.14
367,Reece Oxford,eng  ENG,DF,Augsburg,22-095,1998,17,839,49,37.3,9.3,8,90,7,9,14,8,1.41,10,16,-6,-0.64,-0.32,9.1,17.9,-8.8,-0.94,-0.34
368,Salih Özcan,de  GER,"MF,FW",Köln,23-069,1998,23,1245,54,53.2,13.8,14,80,7,9,14,3,0.96,13,25,-12,-0.87,-0.13,12.5,23.6,-11.1,-0.80,-0.32
369,Levin Öztunalı,de  GER,"DF,FW",Mainz 05,25-006,1996,14,689,49,30.6,7.7,7,75,2,7,24,6,0.64,8,11,-3,-0.39,+0.59,9.6,11.7,-2.1,-0.28,-0.04
370,Gonçalo Paciência,pt  POR,FW,Schalke 04,26-232,1994,8,558,70,23.8,6.2,7,75,3,1,34,0,0.38,5,19,-14,-2.26,-0.29,4.6,16.5,-11.9,-1.93,-0.81
371,Exequiel Palacios,ar  ARG,MF,Leverkusen,22-167,1998,3,87,29,3.9,1.0,1,62,0,2,13,11,3.00,1,1,0,0.00,-0.62,1.2,0.3,+0.8,+0.86,+0.63
372,Matondo-Merveille Papela,de  GER,DF,Mainz 05,20-062,2001,1,2,2,0.1,0.0,0,,0,1,2,4,0.00,0,0,0,0.00,+0.80,0.0,0.0,0.0,0.00,+0.25
373,Felix Passlack,de  GER,DF,Dortmund,22-296,1998,6,346,58,14.8,3.8,3,82,2,3,33,12,2.50,8,2,+6,+1.56,+1.06,9.0,3.4,+5.6,+1.46,+0.71
374,Benjamin Pavard,fr  FRA,DF,Bayern Munich,24-358,1996,17,1387,82,59.3,15.4,16,85,14,1,26,5,2.29,42,20,+22,+1.43,-0.56,30.7,20.4,+10.3,+0.71,-0.53
375,Jiří Pavlenka,cz  CZE,GK,Werder Bremen,28-341,1992,26,2340,90,100.0,26.0,26,90,26,0,,0,1.15,31,37,-6,-0.23,,24.5,35.8,-11.3,-0.45,
376,Mads Pedersen,dk  DEN,DF,Augsburg,24-201,1996,9,669,74,29.7,7.4,7,90,7,2,20,9,0.44,4,12,-8,-1.08,-0.91,6.4,13.1,-6.7,-0.90,-0.24
377,Peter Pekarík,sk  SVK,DF,Hertha BSC,34-142,1986,20,1422,71,63.2,15.8,19,74,7,1,19,5,0.90,22,27,-5,-0.32,+0.99,20.1,22.2,-2.1,-0.13,+0.09
378,Philipp Pentke,de  GER,GK,Hoffenheim,35-324,1985,1,90,90,4.0,1.0,1,90,1,0,,23,1.00,1,1,0,0.00,+0.17,1.2,0.3,+0.9,+0.90,+0.95
379,Pavao Pervan,at  AUT,GK,Wolfsburg,33-128,1987,1,90,90,3.8,1.0,1,90,1,0,,23,1.00,1,1,0,0.00,-0.92,0.6,1.5,-0.9,-0.91,-1.33
380,Nils Petersen,de  GER,FW,Freiburg,32-105,1988,24,1035,43,46.0,11.5,9,77,3,15,23,1,1.29,14,21,-7,-0.61,-0.98,15.2,17.5,-2.3,-0.20,+0.06
381,Lukas Petkov,de  GER,FW,Augsburg,20-140,2000,0,,,,,0,,0,0,,2,,,,,,,,,,,
382,Luca Philipp,de  GER,GK,Hoffenheim,20-113,2000,0,,,,,0,,0,0,,2,,,,,,,,,,,
383,Maximilian Philipp,de  GER,MF,Wolfsburg,27-020,1994,16,608,38,26.0,6.8,7,75,0,9,10,4,2.31,14,7,+7,+1.04,+0.20,11.6,6.8,+4.7,+0.70,+0.45
384,Krzysztof Piątek,pl  POL,FW,Hertha BSC,25-263,1995,25,1374,55,61.1,15.3,15,75,3,10,25,0,0.84,16,26,-10,-0.66,+0.06,16.1,21.5,-5.4,-0.35,-0.48
385,Amos Pieper,de  GER,DF,Arminia,23-063,1998,23,2052,89,87.7,22.8,23,89,21,0,,0,0.83,18,41,-23,-1.01,-0.38,19.3,39.9,-20.6,-0.90,+0.15
386,Łukasz Piszczek,pl  POL,DF,Dortmund,35-291,1985,5,59,12,2.5,0.7,1,20,0,4,10,16,3.00,1,1,0,0.00,-0.67,1.7,1.4,+0.3,+0.39,-0.48
387,Marvin Plattenhardt,de  GER,DF,Hertha BSC,29-054,1992,12,800,67,35.6,8.9,10,76,4,2,21,5,1.08,13,10,+3,+0.34,+1.58,10.1,10.0,+0.2,+0.02,+0.29
388,Alassane Pléa,fr  FRA,FW,M'Gladbach,28-011,1993,22,1328,60,56.8,14.8,14,79,4,8,27,0,1.41,25,18,+7,+0.47,+0.74,19.5,16.7,+2.9,+0.21,-0.24
389,Marin Pongračić,hr  CRO,DF,Wolfsburg,23-191,1997,8,460,58,19.7,5.1,6,75,1,2,5,6,2.00,10,4,+6,+1.17,+0.36,6.8,8.0,-1.2,-0.24,-0.76
390,Stefan Posch,at  AUT,DF,Hoffenheim,23-311,1997,17,1429,84,63.5,15.9,17,84,12,0,,0,1.18,25,27,-2,-0.13,+0.09,26.3,26.4,-0.1,0.00,+0.02
391,Andreas Poulsen,dk  DEN,DF,M'Gladbach,21-159,1999,0,,,,,0,,0,0,,3,,,,,,,,,,,
392,Yussuf Poulsen,dk  DEN,FW,RB Leipzig,26-279,1994,23,1193,52,51.0,13.3,13,75,6,10,21,2,2.22,24,11,+13,+0.98,-0.12,24.0,12.4,+11.6,+0.88,-0.31
393,Manuel Prietl,at  AUT,MF,Arminia,29-230,1991,20,1797,90,76.8,20.0,20,90,19,0,,1,0.75,14,36,-22,-1.10,-0.60,15.0,38.5,-23.5,-1.18,-1.09
394,Grischa Prömel,de  GER,MF,Union Berlin,26-071,1995,19,1472,77,62.9,16.4,17,82,7,2,42,0,1.53,26,21,+5,+0.31,-0.01,20.3,15.6,+4.7,+0.30,-0.17
395,Robin Quaison,se  SWE,"FW,MF",Mainz 05,27-163,1993,21,1193,57,53.0,13.3,15,73,3,6,16,0,0.67,17,28,-11,-0.83,-0.06,17.2,23.2,-6.0,-0.45,-0.43
396,Nemanja Radonjić,rs  SRB,"FW,MF",Hertha BSC,25-034,1996,4,137,34,6.1,1.5,1,45,0,3,31,0,0.25,1,3,-2,-1.31,-0.67,2.2,0.8,+1.4,+0.91,+1.14
397,Benito Raman,be  BEL,"FW,MF",Schalke 04,26-134,1994,23,1213,53,51.8,13.5,13,74,3,10,25,1,0.39,8,34,-26,-1.93,+0.23,10.0,22.1,-12.1,-0.95,+0.75
398,Tobias Raschl,de  GER,MF,Dortmund,21-028,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,
399,Milot Rashica,xk  KVX,"FW,MF",Werder Bremen,24-266,1996,16,967,60,41.3,10.7,10,81,3,6,26,1,1.19,14,14,0,0.00,+0.46,10.6,14.7,-4.1,-0.42,+0.06
400,Daishawn Redan,nl  NED,"MF,FW",Hertha BSC,20-047,2001,6,70,12,3.1,0.8,0,,0,6,12,5,0.33,0,3,-3,-3.86,-3.28,0.8,1.7,-0.9,-1.21,-1.08
401,Nikolai Rehnen,de  GER,GK,Arminia,24-045,1997,0,,,,,0,,0,0,,1,,,,,,,,,,,
402,Reinier,br  BRA,"MF,FW",Dortmund,19-061,2002,9,157,17,6.7,1.7,0,,0,9,17,10,1.44,4,5,-1,-0.57,-1.32,4.7,2.7,+1.9,+1.31,+0.48
403,Rocco Reitz,de  GER,MF,M'Gladbach,18-296,2002,1,59,59,2.5,0.7,1,59,0,0,,10,3.00,1,2,-1,-1.53,-1.72,1.4,1.7,-0.2,-0.37,-0.71
404,Karim Rekik,nl  NED,DF,Hertha BSC,26-109,1994,0,,,,,0,,0,0,,2,,,,,,,,,,,
405,Marco Reus,de  GER,"MF,FW",Dortmund,31-294,1989,24,1642,68,70.2,18.2,19,80,5,5,23,1,1.71,39,24,+15,+0.82,+0.56,36.5,20.6,+15.8,+0.87,+0.04
406,Elvis Rexhbeçaj,de  GER,"MF,FW",Köln,23-140,1997,25,1614,65,69.0,17.9,18,81,7,7,22,1,0.92,18,33,-15,-0.84,-0.09,17.6,29.0,-11.4,-0.64,+0.05
407,Gio Reyna,us  USA,"FW,MF",Dortmund,18-128,2002,24,1485,62,63.5,16.5,17,80,8,7,17,0,1.75,29,24,+5,+0.30,-0.96,31.9,17.0,+14.9,+0.94,+0.24
408,Marco Richter,de  GER,"FW,MF",Augsburg,23-117,1997,20,828,41,36.8,9.2,8,76,1,12,19,1,0.95,10,16,-6,-0.65,-0.34,9.9,18.9,-9.0,-0.98,-0.40
409,Julian Rieckmann,de  GER,DF,Werder Bremen,20-232,2000,0,,,,,0,,0,0,,5,,,,,,,,,,,
