,Player,Nation,Pos,Squad,Age,Born,90s,Cmp_Total,Att_Total,Cmp%_Total,TotDist_Total,PrgDist_Total,Cmp_Short,Att_Short,Cmp%_Short,Cmp_Medium,Att_Medium,Cmp%_Medium,Cmp_Long,Att_Long,Cmp%_Long,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog
139,Niko Gießelmann,de  GER,DF,Union Berlin,29-176,1991,4.5,146,230,63.5,2772,1223,67,84,79.8,56,88,63.6,23,49,46.9,0,0.3,-0.3,3,16,3,0,24
140,Rafał Gikiewicz,pl  POL,GK,Augsburg,33-146,1987,25.0,756,1063,71.1,22645,12534,141,143,98.6,313,319,98.1,302,601,50.2,0,0.0,0.0,0,10,0,0,0
141,Daniel Ginczek,de  GER,"FW,MF",Wolfsburg,29-342,1991,2.0,34,56,60.7,603,129,16,26,61.5,15,21,71.4,3,6,50.0,0,0.1,-0.1,2,4,1,0,6
142,Matthias Ginter,de  GER,DF,M'Gladbach,27-061,1994,26.0,1581,1839,86.0,33677,11992,471,504,93.5,840,910,92.3,253,393,64.4,1,1.9,-0.9,10,136,15,2,152
143,Robert Glatzel,de  GER,FW,Mainz 05,27-072,1994,1.4,41,60,68.3,525,140,26,33,78.8,12,16,75.0,0,0,,1,0.2,+0.8,1,4,3,1,3
144,Serge Gnabry,de  GER,"FW,MF",Bayern Munich,25-250,1995,15.8,558,716,77.9,9280,2092,283,336,84.2,212,252,84.1,46,83,55.4,1,3.1,-2.1,24,32,32,7,54
145,Akaki Gogia,de  GER,FW,Union Berlin,29-062,1992,1.6,46,57,80.7,816,262,23,26,88.5,17,21,81.0,5,7,71.4,1,0.4,+0.6,2,3,1,0,7
146,Nicolás González,ar  ARG,"FW,DF",Stuttgart,22-349,1998,10.4,135,222,60.8,2371,719,60,87,69.0,55,84,65.5,16,28,57.1,2,1.8,+0.2,10,18,9,0,24
147,Leon Goretzka,de  GER,MF,Bayern Munich,26-043,1995,17.2,824,931,88.5,16440,3555,310,344,90.1,350,379,92.3,143,170,84.1,5,2.4,+2.6,19,95,22,1,95
148,Jeffrey Gouweleeuw,nl  NED,DF,Augsburg,29-254,1991,24.0,956,1194,80.1,22127,8195,235,271,86.7,504,556,90.6,204,340,60.0,0,0.2,-0.2,6,83,8,1,75
149,Demarai Gray,eng  ENG,"FW,MF",Leverkusen,24-266,1996,2.8,73,112,65.2,1384,231,35,45,77.8,28,35,80.0,9,28,32.1,2,0.6,+1.4,5,3,2,1,6
150,Michael Gregoritsch,at  AUT,"FW,MF",Augsburg,26-337,1994,8.5,155,241,64.3,2639,685,75,94,79.8,50,76,65.8,20,50,40.0,2,1.3,+0.7,6,17,6,1,19
151,Sebastian Griesbeck,de  GER,MF,Union Berlin,30-169,1990,8.6,139,189,73.5,2441,674,65,77,84.4,55,73,75.3,14,28,50.0,0,0.0,0.0,1,11,3,1,16
152,Vincenzo Grifo,it  ITA,"MF,FW",Freiburg,27-348,1993,21.1,664,904,73.5,13274,3825,269,308,87.3,253,312,81.1,125,230,54.3,6,4.6,+1.4,52,47,24,5,88
153,Lennart Grill,de  GER,GK,Leverkusen,22-055,1999,3.0,117,133,88.0,2765,1524,20,20,100.0,76,77,98.7,21,36,58.3,0,0.0,0.0,0,0,0,0,0
154,Florian Grillitsch,at  AUT,"MF,DF",Hoffenheim,25-226,1995,12.3,583,685,85.1,12225,3899,185,217,85.3,282,306,92.2,105,135,77.8,0,1.1,-1.1,8,47,17,3,65
155,Christian Groß,de  GER,"MF,DF",Werder Bremen,32-041,1989,10.9,536,627,85.5,10578,2820,202,228,88.6,247,274,90.1,84,117,71.8,1,0.5,+0.5,3,35,2,0,37
156,Ilia Gruev,bg  BUL,FW,Werder Bremen,20-319,2000,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
157,Carlos Gruezo,ec  ECU,MF,Augsburg,25-336,1995,17.3,465,578,80.4,10014,2221,163,194,84.0,200,231,86.6,97,134,72.4,0,0.5,-0.5,6,33,3,0,42
158,Mattéo Guendouzi,fr  FRA,MF,Hertha BSC,21-341,1999,15.9,726,851,85.3,15204,4003,221,248,89.1,363,402,90.3,131,170,77.1,0,1.0,-1.0,12,78,10,0,91
159,Raphaël Guerreiro,pt  POR,DF,Dortmund,27-089,1993,17.7,1377,1584,86.9,22990,8802,720,780,92.3,528,594,88.9,108,149,72.5,8,5.2,+2.8,43,123,41,9,170
160,Josuha Guilavogui,fr  FRA,"MF,DF",Wolfsburg,30-183,1990,7.8,348,410,84.9,7421,2082,108,127,85.0,165,187,88.2,69,86,80.2,0,0.1,-0.1,4,42,3,0,34
161,Péter Gulácsi,hu  HUN,GK,RB Leipzig,30-319,1990,26.0,781,908,86.0,20463,10750,155,156,99.4,392,394,99.5,230,354,65.0,0,0.0,0.0,0,10,0,0,1
162,Manuel Gulde,de  GER,DF,Freiburg,30-037,1991,14.8,579,668,86.7,12550,3578,151,169,89.3,325,354,91.8,101,135,74.8,0,0.0,0.0,0,26,0,0,29
163,Robert Gumny,pl  POL,DF,Augsburg,22-290,1998,8.1,255,334,76.3,4246,1617,127,147,86.4,104,125,83.2,21,41,51.2,0,0.1,-0.1,1,7,3,0,17
164,Christian Günter,de  GER,DF,Freiburg,28-021,1993,25.0,849,1168,72.7,16417,6813,363,410,88.5,344,448,76.8,128,245,52.2,2,3.6,-1.6,46,55,41,27,81
165,Erling Haaland,no  NOR,FW,Dortmund,20-243,2000,19.8,227,323,70.3,3190,481,137,183,74.9,63,93,67.7,12,21,57.1,4,3.9,+0.1,15,11,11,0,20
166,Janik Haberer,de  GER,"MF,FW",Freiburg,26-353,1994,3.1,90,116,77.6,1548,360,40,48,83.3,34,44,77.3,11,17,64.7,0,0.0,0.0,1,5,2,0,12
167,Alexander Hack,de  GER,DF,Mainz 05,27-194,1993,11.4,402,530,75.8,9284,3810,103,130,79.2,196,231,84.8,99,154,64.3,0,0.4,-0.4,6,28,2,0,43
168,André Hahn,de  GER,"FW,MF",Augsburg,30-220,1990,14.9,181,313,57.8,3060,666,89,130,68.5,72,123,58.5,14,36,38.9,2,0.7,+1.3,12,8,8,2,15
169,Amadou Haidara,ml  MLI,"MF,FW",RB Leipzig,23-049,1998,15.8,625,787,79.4,9664,3047,364,411,88.6,197,250,78.8,42,74,56.8,1,1.3,-0.3,19,49,15,5,72
170,Marcel Halstenberg,de  GER,DF,RB Leipzig,29-175,1991,15.6,1210,1373,88.1,21932,7843,500,536,93.3,587,645,91.0,110,163,67.5,1,1.6,-0.6,18,118,13,5,133
171,Amine Harit,ma  MAR,"FW,MF",Schalke 04,23-276,1997,15.8,456,620,73.5,7908,2641,216,267,80.9,168,212,79.2,54,99,54.5,5,3.9,+1.1,36,31,26,2,69
172,Marcel Hartel,de  GER,MF,Arminia,25-061,1996,18.5,587,784,74.9,10836,2692,270,303,89.1,232,284,81.7,75,156,48.1,0,1.2,-1.2,14,45,17,7,56
173,Makoto Hasebe,jp  JPN,"DF,MF",Eint Frankfurt,37-062,1984,20.8,1086,1239,87.7,21629,6680,367,415,88.4,545,588,92.7,163,214,76.2,0,0.1,-0.1,3,95,10,2,99
174,Thorgan Hazard,be  BEL,"FW,DF",Dortmund,27-357,1993,4.5,173,203,85.2,2940,763,93,105,88.6,56,62,90.3,19,28,67.9,1,1.0,0.0,4,11,9,1,16
175,Jonas Hector,de  GER,MF,Köln,30-298,1990,7.5,207,266,77.8,3971,740,85,109,78.0,93,105,88.6,27,44,61.4,0,0.2,-0.2,4,19,4,1,18
176,Hwang Hee-chan,kr  KOR,"FW,MF",RB Leipzig,25-054,1996,2.9,56,86,65.1,763,227,39,50,78.0,14,23,60.9,1,6,16.7,0,0.1,-0.1,3,3,1,0,5
177,Dominique Heintz,de  GER,DF,Freiburg,27-218,1993,12.7,662,770,86.0,16012,4940,142,151,94.0,350,378,92.6,165,227,72.7,0,0.1,-0.1,2,54,3,0,45
178,Benjamin Henrichs,de  GER,"MF,DF",RB Leipzig,24-026,1997,4.1,173,233,74.2,3034,1052,85,95,89.5,67,88,76.1,19,32,59.4,0,0.2,-0.2,2,19,2,0,22
179,Lucas Hernández,fr  FRA,DF,Bayern Munich,25-035,1996,12.1,756,927,81.6,14295,5175,295,335,88.1,359,418,85.9,94,142,66.2,2,1.1,+0.9,11,54,18,12,69
180,Patrick Herrmann,de  GER,FW,M'Gladbach,30-037,1991,9.1,217,328,66.2,3661,1125,113,148,76.4,75,102,73.5,23,60,38.3,2,1.4,+0.6,19,11,8,4,20
181,Martin Hinteregger,at  AUT,DF,Eint Frankfurt,28-195,1992,23.6,1231,1516,81.2,26084,9026,364,410,88.8,652,738,88.3,203,343,59.2,1,0.4,+0.6,5,95,8,0,111
182,Marwin Hitz,ch  SUI,GK,Dortmund,33-184,1987,10.0,276,315,87.6,7672,4362,52,52,100.0,135,135,100.0,88,127,69.3,0,0.0,0.0,0,1,0,0,0
183,Nicolas Höfler,de  GER,MF,Freiburg,31-012,1990,23.3,833,1008,82.6,15891,4276,300,357,84.0,416,460,90.4,96,139,69.1,2,1.0,+1.0,12,70,13,3,81
184,Jonas Hofmann,de  GER,"FW,MF",M'Gladbach,28-250,1992,16.6,607,806,75.3,11759,3358,266,304,87.5,228,266,85.7,100,194,51.5,10,3.8,+6.2,43,42,15,2,47
185,Marco Höger,de  GER,DF,Köln,31-186,1989,0.6,20,29,69.0,367,167,9,10,90.0,8,13,61.5,3,6,50.0,0,0.0,0.0,0,1,1,0,4
186,Lucas Höler,de  GER,"FW,MF",Freiburg,26-254,1994,17.3,327,470,69.6,5003,898,195,240,81.3,95,142,66.9,24,45,53.3,3,2.2,+0.8,18,22,10,0,28
187,Matthew Hoppe,us  USA,FW,Schalke 04,20-008,2001,11.8,142,200,71.0,1959,316,81,106,76.4,43,62,69.4,6,11,54.5,0,0.3,-0.3,6,5,6,1,9
188,Jannes Horn,de  GER,DF,Köln,24-043,1997,15.3,591,730,81.0,12801,5190,158,182,86.8,327,370,88.4,101,164,61.6,0,1.0,-1.0,10,45,11,7,56
189,Timo Horn,de  GER,GK,Köln,27-313,1993,25.4,719,997,72.1,23439,14669,78,78,100.0,321,325,98.8,318,591,53.8,0,0.0,0.0,1,15,1,0,0
190,Lukáš Hrádecký,fi  FIN,GK,Leverkusen,31-117,1989,20.5,797,1038,76.8,21843,13833,130,130,100.0,401,405,99.0,262,496,52.8,0,0.0,0.0,0,8,0,0,1
191,Ajdin Hrustic,au  AUS,"MF,FW",Eint Frankfurt,24-259,1996,1.2,74,91,81.3,1312,383,33,36,91.7,31,33,93.9,8,19,42.1,0,0.3,-0.3,2,10,4,0,10
192,Florian Hübner,de  GER,DF,Union Berlin,30-020,1991,5.8,177,238,74.4,3309,1366,70,78,89.7,85,113,75.2,18,40,45.0,0,0.0,0.0,0,13,2,1,13
193,Mats Hummels,de  GER,DF,Dortmund,32-095,1988,25.4,1830,2080,88.0,44462,11741,339,372,91.1,1024,1095,93.5,464,596,77.9,0,0.7,-0.7,7,117,8,0,110
194,Klaas-Jan Huntelaar,nl  NED,FW,Schalke 04,37-221,1983,0.3,2,3,66.7,35,6,1,1,100.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0
195,Iago,br  BRA,DF,Augsburg,23-363,1997,13.4,474,634,74.8,8435,2835,214,242,88.4,211,260,81.2,48,112,42.9,1,0.8,+0.2,10,11,11,6,28
196,Vedad Ibišević,ba  BIH,FW,Schalke 04,36-227,1984,1.7,25,35,71.4,355,42,15,19,78.9,6,9,66.7,2,3,66.7,0,0.0,0.0,2,2,0,0,2
197,Stefan Ilsanker,at  AUT,"MF,DF",Eint Frankfurt,31-307,1989,12.5,423,546,77.5,8047,2665,163,186,87.6,205,251,81.7,47,87,54.0,0,0.1,-0.1,3,45,5,1,50
198,Marcus Ingvartsen,dk  DEN,"MF,FW",Union Berlin,25-076,1996,17.4,353,501,70.5,5636,1579,185,221,83.7,122,178,68.5,28,65,43.1,5,1.6,+3.4,17,27,8,1,32
199,Ismail Jakobs,de  GER,"DF,MF",Köln,21-216,1999,16.2,363,554,65.5,6082,2055,198,242,81.8,113,180,62.8,43,98,43.9,0,1.0,-1.0,7,13,11,5,28
200,Tony Jantschke,de  GER,DF,M'Gladbach,30-348,1990,2.8,229,248,92.3,4731,1463,67,70,95.7,124,130,95.4,35,42,83.3,0,0.0,0.0,0,7,0,0,16
201,Rune Jarstein,no  NOR,GK,Hertha BSC,36-173,1984,7.0,166,254,65.4,5207,3118,22,23,95.7,77,78,98.7,66,152,43.4,0,0.0,0.0,0,1,0,0,0
202,Tin Jedvaj,hr  CRO,DF,Leverkusen,25-113,1995,0.2,7,7,100.0,163,50,1,1,100.0,5,5,100.0,1,1,100.0,0,0.0,0.0,0,2,0,0,0
203,Fredrik Jensen,fi  FIN,"FW,MF",Augsburg,23-193,1997,2.9,40,61,65.6,597,209,23,28,82.1,15,19,78.9,2,8,25.0,0,0.5,-0.5,4,2,3,1,2
204,Marco John,de  GER,DF,Hoffenheim,18-353,2002,9.3,348,443,78.6,5533,2333,185,211,87.7,139,167,83.2,19,37,51.4,0,0.6,-0.6,7,21,15,7,39
205,Luka Jović,rs  SRB,"FW,MF",Eint Frankfurt,23-088,1997,4.7,90,116,77.6,1630,364,43,53,81.1,28,41,68.3,13,14,92.9,1,0.4,+0.6,3,9,4,0,11
206,Ozan Kabak,tr  TUR,DF,Schalke 04,20-361,2000,13.8,605,680,89.0,13088,3961,173,188,92.0,321,336,95.5,106,150,70.7,0,0.2,-0.2,3,44,3,0,42
207,Pavel Kadeřábek,cz  CZE,DF,Hoffenheim,28-330,1992,8.6,306,436,70.2,5168,2326,150,180,83.3,125,170,73.5,25,62,40.3,2,1.6,+0.4,10,24,15,7,44
208,Sasa Kalajdzic,at  AUT,FW,Stuttgart,23-257,1997,16.1,298,427,69.8,4173,718,188,240,78.3,81,122,66.4,16,29,55.2,3,2.6,+0.4,16,15,8,0,25
209,Daichi Kamada,jp  JPN,"MF,FW",Eint Frankfurt,24-228,1996,19.6,510,698,73.1,9321,2839,236,290,81.4,185,230,80.4,75,130,57.7,9,6.1,+2.9,40,52,17,4,58
210,Marcin Kamiński,pl  POL,DF,Stuttgart,29-065,1992,1.4,115,128,89.8,2534,824,21,23,91.3,75,79,94.9,18,24,75.0,0,0.0,0.0,0,15,1,0,15
211,Kevin Kampl,si  SVN,MF,RB Leipzig,30-163,1990,16.2,939,1052,89.3,16544,3393,405,431,94.0,413,444,93.0,95,130,73.1,0,1.3,-1.3,13,78,11,1,73
212,Atakan Karazor,de  GER,DF,Stuttgart,24-159,1996,5.8,258,297,86.9,4923,1417,83,90,92.2,140,151,92.7,28,45,62.2,0,0.0,0.0,0,1,0,0,4
213,Loris Karius,de  GER,GK,Union Berlin,27-272,1993,3.2,58,95,61.1,2118,1579,7,7,100.0,20,20,100.0,31,68,45.6,0,0.0,0.0,0,4,0,0,0
214,Noah Katterbach,de  GER,DF,Köln,19-342,2001,9.5,357,462,77.3,5990,2636,177,197,89.8,151,190,79.5,25,58,43.1,0,0.6,-0.6,6,22,7,3,44
215,Yannik Keitel,de  GER,MF,Freiburg,21-034,2000,0.8,12,14,85.7,182,82,7,7,100.0,3,3,100.0,2,3,66.7,0,0.0,0.0,0,2,0,0,1
216,Marc-Oliver Kempf,de  GER,DF,Stuttgart,26-052,1995,23.5,1037,1284,80.8,21910,8715,342,379,90.2,506,586,86.3,175,288,60.8,1,0.4,+0.6,8,113,14,2,109
217,Rani Khedira,de  GER,MF,Augsburg,27-053,1994,15.3,379,518,73.2,6658,1720,167,204,81.9,152,203,74.9,42,73,57.5,0,0.1,-0.1,5,21,10,3,35
218,Sami Khedira,de  GER,MF,Hertha BSC,33-351,1987,1.8,70,91,76.9,1478,186,16,24,66.7,40,47,85.1,12,17,70.6,1,0.2,+0.8,1,1,2,0,6
219,Luca Kilian,de  GER,DF,Mainz 05,21-201,1999,4.2,193,222,86.9,4430,1057,42,45,93.3,111,119,93.3,38,53,71.7,0,0.0,0.0,1,6,1,0,10
220,Joshua Kimmich,de  GER,MF,Bayern Munich,26-041,1995,16.4,1236,1466,84.3,27356,8157,396,432,91.7,549,602,91.2,270,397,68.0,10,5.6,+4.4,49,149,46,7,159
221,Davy Klaassen,nl  NED,MF,Werder Bremen,28-028,1993,2.5,44,64,68.8,684,215,19,26,73.1,23,28,82.1,1,6,16.7,0,0.0,0.0,0,4,1,0,5
222,Felix Klaus,de  GER,"DF,MF",Wolfsburg,28-189,1992,1.5,58,72,80.6,1043,197,27,32,84.4,21,25,84.0,8,10,80.0,0,0.0,0.0,0,2,0,0,4
223,Klauss,br  BRA,FW,Hoffenheim,24-020,1997,0.6,18,22,81.8,245,100,13,14,92.9,4,5,80.0,1,2,50.0,0,0.3,-0.3,2,1,2,0,4
224,Philipp Klement,de  GER,"MF,FW",Stuttgart,28-193,1992,3.0,167,213,78.4,3410,1206,72,78,92.3,60,68,88.2,33,62,53.2,2,1.2,+0.8,13,19,7,1,15
225,Mateo Klimowicz,de  GER,"FW,MF",Stuttgart,20-258,2000,10.6,167,223,74.9,2622,503,94,117,80.3,51,64,79.7,15,25,60.0,1,1.1,-0.1,10,13,7,0,18
226,Fabian Klos,de  GER,FW,Arminia,33-109,1987,23.8,354,610,58.0,5887,1486,188,287,65.5,115,210,54.8,38,66,57.6,2,2.7,-0.7,21,38,11,2,62
227,Lukas Klostermann,de  GER,DF,RB Leipzig,24-292,1996,10.3,662,749,88.4,13195,4330,207,223,92.8,360,385,93.5,91,133,68.4,0,0.4,-0.4,2,69,8,1,54
228,Justin Kluivert,nl  NED,FW,RB Leipzig,21-320,1999,5.6,112,160,70.0,1703,345,70,88,79.5,32,46,69.6,9,18,50.0,1,0.8,+0.2,9,6,6,3,8
229,Lukas Klünter,de  GER,DF,Hertha BSC,24-299,1996,5.0,198,249,79.5,4281,1477,57,59,96.6,101,114,88.6,38,66,57.6,0,0.2,-0.2,1,15,4,1,16
230,Ansgar Knauff,de  GER,FW,Dortmund,19-070,2002,0.1,,,,,,,,,,,,,,,1,,,,,,,
231,Robin Knoche,de  GER,DF,Union Berlin,28-303,1992,26.0,1285,1503,85.5,31055,8626,276,309,89.3,639,703,90.9,363,474,76.6,0,0.2,-0.2,2,61,2,0,67
232,Gregor Kobel,ch  SUI,GK,Stuttgart,23-105,1997,26.0,751,921,81.5,17438,10715,263,263,100.0,280,281,99.6,174,341,51.0,0,0.0,0.0,1,12,1,0,1
233,Sead Kolašinac,ba  BIH,"DF,MF",Schalke 04,27-274,1993,10.7,421,511,82.4,6999,2430,198,226,87.6,195,226,86.3,20,41,48.8,0,0.3,-0.3,4,26,5,0,29
234,Ibrahima Konaté,fr  FRA,DF,RB Leipzig,21-300,1999,4.6,214,257,83.3,4409,1267,48,52,92.3,133,150,88.7,31,52,59.6,0,0.0,0.0,0,13,0,0,10
235,Filip Kostić,rs  SRB,DF,Eint Frankfurt,28-140,1992,20.2,652,1053,61.9,12773,5204,262,348,75.3,270,391,69.1,107,240,44.6,10,6.8,+3.2,60,47,44,31,87
236,Nianzou Kouassi,fr  FRA,DF,Bayern Munich,18-287,2002,0.2,7,7,100.0,132,62,3,3,100.0,4,4,100.0,0,0,,0,0.0,0.0,0,0,0,0,0
237,Andrej Kramarić,hr  CRO,"FW,MF",Hoffenheim,29-275,1991,18.9,549,720,76.3,8996,1740,275,324,84.9,203,258,78.7,46,83,55.4,3,3.6,-0.6,24,29,32,10,48
238,Christoph Kramer,de  GER,MF,M'Gladbach,30-030,1991,18.7,879,1010,87.0,15245,4343,409,444,92.1,365,407,89.7,84,122,68.9,0,0.5,-0.5,6,68,10,1,73
239,Max Kruse,de  GER,"FW,MF",Union Berlin,33-002,1988,11.8,327,436,75.0,6582,1283,123,156,78.8,135,164,82.3,57,82,69.5,5,3.2,+1.8,25,23,12,2,37
240,Lukas Kübler,de  GER,DF,Freiburg,28-203,1992,6.7,197,303,65.0,4230,1701,75,101,74.3,81,119,68.1,41,72,56.9,1,0.3,+0.7,4,12,6,2,21
241,Pierre Kunde,cm  CMR,MF,Mainz 05,25-238,1995,5.7,224,294,76.2,4584,1152,83,97,85.6,102,123,82.9,37,64,57.8,0,0.9,-0.9,6,23,5,0,23
242,Fabian Kunze,de  GER,MF,Arminia,22-280,1998,12.0,392,495,79.2,7203,1637,153,188,81.4,190,221,86.0,42,68,61.8,0,0.4,-0.4,4,37,3,0,44
243,Ahmed Kutucu,tr  TUR,"FW,MF",Schalke 04,21-020,2000,1.2,22,37,59.5,356,35,12,17,70.6,5,8,62.5,3,7,42.9,0,0.0,0.0,1,1,0,0,0
244,Maxence Lacroix,fr  FRA,DF,Wolfsburg,20-349,2000,22.1,1070,1290,82.9,26396,8020,172,201,85.6,614,667,92.1,279,399,69.9,1,0.4,+0.6,4,62,4,0,78
245,Stefan Lainer,at  AUT,DF,M'Gladbach,28-206,1992,22.9,914,1234,74.1,15889,6954,423,483,87.6,382,496,77.0,93,192,48.4,0,1.3,-1.3,22,69,23,9,108
246,Michael Langer,at  AUT,GK,Schalke 04,36-074,1985,2.7,50,76,65.8,1438,840,8,8,100.0,26,26,100.0,16,42,38.1,0,0.0,0.0,0,1,0,0,0
247,Danny Latza,de  GER,MF,Mainz 05,31-104,1989,16.8,437,627,69.7,8500,2416,169,207,81.6,200,263,76.0,60,121,49.6,2,2.1,-0.1,22,31,6,2,50
248,Valentino Lazaro,at  AUT,"DF,FW",M'Gladbach,24-362,1996,8.9,288,374,77.0,4949,1376,142,166,85.5,111,146,76.0,30,50,60.0,0,0.4,-0.4,7,18,4,2,16
249,Mathew Leckie,au  AUS,"FW,DF",Hertha BSC,30-045,1991,3.3,111,143,77.6,2108,480,50,61,82.0,47,55,85.5,13,20,65.0,1,0.5,+0.5,4,4,6,3,10
250,Christopher Lenz,de  GER,DF,Union Berlin,26-180,1994,18.9,734,989,74.2,13742,5579,323,374,86.4,308,387,79.6,92,177,52.0,3,1.4,+1.6,14,57,20,10,79
251,Robert Lewandowski,pl  POL,FW,Bayern Munich,32-212,1988,23.3,452,593,76.2,6850,1280,254,312,81.4,135,170,79.4,38,51,74.5,6,2.9,+3.1,25,27,20,4,42
252,Philipp Lienhart,at  AUT,DF,Freiburg,24-253,1996,24.5,1175,1397,84.1,28527,7510,175,202,86.6,727,773,94.0,269,404,66.6,0,0.3,-0.3,3,52,1,0,54
253,Dimitris Limnios,gr  GRE,"MF,FW",Köln,22-298,1998,4.1,79,127,62.2,1337,419,39,54,72.2,33,44,75.0,6,16,37.5,0,0.5,-0.5,4,2,4,1,8
254,Niklas Lomb,de  GER,GK,Leverkusen,27-236,1993,1.5,48,60,80.0,1217,848,12,12,100.0,25,25,100.0,11,23,47.8,0,0.0,0.0,0,0,0,0,0
255,Eduard Löwen,de  GER,"MF,DF",Hertha BSC,24-052,1997,0.5,25,37,67.6,424,138,9,12,75.0,15,20,75.0,0,2,0.0,0,0.0,0.0,0,2,2,1,2
256,Jan Luca Schuler,de  GER,FW,Schalke 04,21-364,1999,0.4,7,13,53.8,68,3,5,10,50.0,1,2,50.0,0,0,,0,0.0,0.0,0,0,0,0,0
257,Anderson Lucoqui,ao  ANG,DF,Arminia,23-258,1997,10.9,319,463,68.9,5940,2223,130,160,81.3,146,199,73.4,37,72,51.4,0,0.0,0.0,2,19,0,0,23
258,Kilian Ludewig,de  GER,DF,Schalke 04,21-016,2000,5.8,220,294,74.8,3616,1738,112,131,85.5,89,111,80.2,16,34,47.1,0,0.3,-0.3,5,10,8,3,24
259,Dodi Lukebakio,be  BEL,"FW,MF",Hertha BSC,23-178,1997,17.8,349,466,74.9,6465,1172,158,202,78.2,131,165,79.4,48,68,70.6,3,1.9,+1.1,17,20,11,5,28
260,Andreas Luthe,de  GER,GK,Union Berlin,34-011,1987,22.8,534,787,67.9,16486,10438,86,87,98.9,236,244,96.7,211,454,46.5,0,0.0,0.0,0,4,0,0,0
261,Tim Maciejewski,de  GER,MF,Union Berlin,20-016,2001,0.1,2,3,66.7,41,2,1,1,100.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0
262,Mikail Maden,no  NOR,FW,Schalke 04,19-063,2002,0.1,2,2,100.0,28,0,1,1,100.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0
263,Yunus Mallı,tr  TUR,MF,Wolfsburg,29-025,1992,0.6,11,13,84.6,204,62,4,4,100.0,6,7,85.7,1,2,50.0,0,0.1,-0.1,2,2,1,0,2
264,Orel Mangala,be  BEL,MF,Stuttgart,23-003,1998,23.4,881,1039,84.8,15174,4051,412,464,88.8,378,426,88.7,75,108,69.4,3,1.5,+1.5,16,69,12,1,81
265,Omar Marmoush,eg  EGY,FW,Wolfsburg,22-042,1999,0.0,1,1,100.0,13,0,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
266,Aarón Martín,es  ESP,DF,Mainz 05,23-333,1997,2.9,122,169,72.2,2219,899,54,61,88.5,49,67,73.1,17,34,50.0,0,0.4,-0.4,5,9,4,4,6
267,Javi Martínez,es  ESP,"MF,DF",Bayern Munich,32-200,1988,3.5,235,264,89.0,4976,1021,67,76,88.2,124,137,90.5,43,50,86.0,0,0.2,-0.2,1,28,2,0,18
268,Omar Mascarell,es  ESP,MF,Schalke 04,28-047,1993,15.6,583,703,82.9,12907,2882,177,201,88.1,276,317,87.1,122,165,73.9,1,0.4,+0.6,5,40,7,0,49
269,Roberto Massimo,de  GER,"DF,FW",Stuttgart,20-160,2000,3.9,90,126,71.4,1399,346,47,64,73.4,35,43,81.4,4,9,44.4,0,0.9,-0.9,3,5,1,0,7
270,Jean-Philippe Mateta,fr  FRA,FW,Mainz 05,23-266,1997,11.1,182,252,72.2,2551,307,107,135,79.3,55,74,74.3,10,13,76.9,1,1.5,-0.5,14,5,4,0,6
271,Rabbi Matondo,wal  WAL,"FW,MF",Schalke 04,20-193,2000,2.4,34,40,85.0,584,56,18,20,90.0,10,10,100.0,4,5,80.0,0,0.1,-0.1,3,2,3,0,3
272,Konstantinos Mavropanos,gr  GRE,DF,Stuttgart,23-100,1997,11.7,508,657,77.3,10711,4712,176,202,87.1,244,283,86.2,82,151,54.3,0,0.2,-0.2,3,37,5,2,57
273,Eric Maxim Choupo-Moting,cm  CMR,"MF,FW",Bayern Munich,31-363,1989,4.8,84,107,78.5,1115,138,59,68,86.8,17,24,70.8,5,5,100.0,0,0.7,-0.7,3,5,0,0,5
274,Kevin Mbabu,ch  SUI,DF,Wolfsburg,25-336,1995,12.1,409,594,68.9,8268,3830,136,179,76.0,214,277,77.3,57,107,53.3,1,0.5,+0.5,6,47,16,5,84
275,Jean-Manuel Mbom,de  GER,"MF,DF",Werder Bremen,21-025,2000,11.8,224,317,70.7,4022,1224,105,133,78.9,94,128,73.4,21,43,48.8,1,0.4,+0.6,5,17,6,2,18
276,Nathan de Medina,be  BEL,DF,Arminia,23-164,1997,5.2,172,244,70.5,2936,1348,85,96,88.5,67,97,69.1,14,35,40.0,1,0.1,+0.9,2,11,4,2,12
277,Joshua Mees,de  GER,FW,Union Berlin,24-340,1996,0.1,2,3,66.7,19,0,2,2,100.0,0,1,0.0,0,0,,0,0.0,0.0,0,0,0,0,0
278,Admir Mehmedi,ch  SUI,"MF,FW",Wolfsburg,30-005,1991,8.7,299,381,78.5,4746,1205,160,194,82.5,104,124,83.9,22,40,55.0,2,1.8,+0.2,15,32,16,3,36
279,Hamza Mendyl,ma  MAR,FW,Schalke 04,23-151,1997,1.1,23,29,79.3,340,144,12,16,75.0,9,10,90.0,1,1,100.0,0,0.0,0.0,0,3,0,0,5
