,Player,Nation,Pos,Squad,Age,Born,90s,CrdY_Performance,CrdR_Performance,2CrdY_Performance,Fls_Performance,Fld_Performance,Off_Performance,Crs,Int,TklW,PKwon_Performance,PKcon_Performance,OG_Performance,Recov_Performance,Won_Aerial Duels,Lost_Aerial Duels,Won%_Aerial Duels
374,Sven Schipplock,de  GER,"FW,MF",Arminia,32-133,1988,7.6,3,0,0,32,25,3,9,2,6,0,0,0,50,19,23,45.2
375,Xaver Schlager,at  AUT,MF,Wolfsburg,23-174,1997,21.6,6,0,0,33,24,0,7,28,49,1,0,0,276,40,35,53.3
376,Keven Schlotterbeck,de  GER,DF,Freiburg,23-327,1997,13.9,2,0,0,15,25,0,1,20,7,0,0,1,128,41,28,59.4
377,Nico Schlotterbeck,de  GER,DF,Union Berlin,21-110,1999,8.3,3,1,1,16,14,0,1,12,10,0,1,1,80,22,19,53.7
378,Jonathan Schmid,fr  FRA,"DF,MF",Freiburg,30-268,1990,19.8,3,0,0,12,12,0,54,12,21,0,0,0,179,18,18,50.0
379,Romano Schmid,at  AUT,"FW,MF",Werder Bremen,21-053,2000,10.2,2,0,0,15,16,5,8,15,16,1,0,0,89,7,20,25.9
380,Benno Schmitz,de  GER,DF,Köln,26-124,1994,1.4,0,0,0,5,2,0,0,3,5,0,0,0,10,2,2,50.0
381,Alessandro Schöpf,at  AUT,"FW,MF",Schalke 04,27-042,1994,9.5,0,0,0,12,13,4,6,4,12,0,0,0,74,7,14,33.3
382,Nico Schulz,de  GER,DF,Dortmund,27-354,1993,4.8,1,0,0,7,4,0,9,11,4,0,0,0,37,3,4,42.9
383,Alexander Schwolow,de  GER,GK,Hertha BSC,28-292,1992,18.0,0,0,0,0,2,0,0,0,0,0,0,0,75,0,0,
384,Davie Selke,de  GER,FW,Werder Bremen,26-060,1995,4.7,4,0,0,10,16,4,4,1,1,0,0,0,28,39,38,50.6
385,Suat Serdar,de  GER,MF,Schalke 04,23-344,1997,17.5,2,0,0,27,39,1,5,21,30,1,0,1,152,15,19,44.1
386,Ryan Sessegnon,eng  ENG,DF,Hoffenheim,20-307,2000,10.6,4,0,0,22,4,5,31,10,15,0,0,0,93,7,13,35.0
387,Nils Seufert,de  GER,"MF,FW",Arminia,24-046,1997,3.8,1,0,0,8,7,0,2,2,8,0,0,0,32,4,3,57.1
388,André Silva,pt  POR,FW,Eint Frankfurt,25-135,1995,22.7,0,0,0,14,29,21,12,3,4,3,0,0,94,60,91,39.7
389,Jóan Símun Edmundsson,fo  FRO,"MF,FW",Arminia,29-238,1991,0.6,0,0,0,3,2,0,0,0,1,0,0,0,1,1,3,25.0
390,Daley Sinkgraven,nl  NED,DF,Leverkusen,25-260,1995,14.7,3,0,0,14,21,1,16,18,20,0,1,0,179,11,17,39.3
391,Tobias Sippel,de  GER,GK,M'Gladbach,32-364,1988,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
392,Ellyes Skhiri,tn  TUN,MF,Köln,25-315,1995,24.2,4,0,0,34,14,2,2,65,39,0,0,0,274,33,34,49.3
393,Robert Skov,dk  DEN,"DF,FW",Hoffenheim,24-305,1996,7.6,0,1,0,7,9,4,26,5,12,0,0,0,57,5,12,29.4
394,Steven Skrzybski,de  GER,FW,Schalke 04,28-123,1992,4.1,2,0,0,4,12,2,4,5,5,0,0,0,30,3,6,33.3
395,Yann Sommer,ch  SUI,GK,M'Gladbach,32-094,1988,25.0,1,0,0,0,1,0,0,0,0,0,0,0,111,0,0,
396,Borna Sosa,hr  CRO,DF,Stuttgart,23-059,1998,18.0,1,0,0,14,13,2,113,21,11,0,1,0,121,16,15,51.6
397,Cebio Soukou,bj  BEN,"FW,MF",Arminia,28-170,1992,4.7,2,0,0,7,6,1,2,1,6,0,0,0,33,4,6,40.0
398,Djibril Sow,ch  SUI,MF,Eint Frankfurt,24-043,1997,17.9,5,0,0,32,26,1,3,39,33,0,0,0,183,21,21,50.0
399,Jerry St. Juste,nl  NED,DF,Mainz 05,24-153,1996,23.0,3,0,0,29,21,1,11,34,32,0,0,1,220,46,51,47.4
400,Benjamin Stambouli,fr  FRA,"MF,DF",Schalke 04,30-220,1990,17.7,4,0,0,16,15,2,7,49,38,0,0,0,214,33,23,58.9
401,Niklas Stark,de  GER,"DF,MF",Hertha BSC,25-341,1995,24.9,2,0,0,37,20,2,5,32,30,0,0,0,233,52,35,59.8
402,Renato Steffen,ch  SUI,"FW,MF",Wolfsburg,29-138,1991,17.4,3,0,0,31,18,4,36,13,15,0,0,0,142,24,28,46.2
403,Pascal Stenzel,de  GER,DF,Stuttgart,25-001,1996,11.7,3,1,1,17,4,0,5,14,15,0,1,0,164,8,8,50.0
404,Lars Stindl,de  GER,"MF,FW",M'Gladbach,32-207,1988,18.1,6,0,0,35,28,5,7,5,16,0,0,0,119,27,40,40.3
405,Kevin Stöger,at  AUT,"MF,FW",Mainz 05,27-206,1993,5.6,3,0,0,12,17,1,14,10,9,0,0,0,67,3,5,37.5
406,Tobias Strobl,de  GER,MF,Augsburg,30-313,1990,17.6,3,0,0,14,26,0,7,27,12,0,0,0,191,32,34,48.5
407,Marek Suchý,cz  CZE,DF,Augsburg,32-357,1988,1.9,1,0,0,4,3,0,1,0,2,0,0,0,14,5,3,62.5
408,Niklas Süle,de  GER,DF,Bayern Munich,25-199,1995,14.9,1,0,0,7,3,0,6,16,14,0,0,0,162,30,18,62.5
409,Ádám Szalai,hu  HUN,FW,Mainz 05,33-102,1987,5.6,1,0,0,14,10,3,7,3,5,0,0,0,38,35,46,43.2
410,Frederik Sørensen,dk  DEN,DF,Köln,28-341,1992,1.1,2,0,0,5,1,0,0,0,2,0,0,0,14,5,3,62.5
411,Alexander Sørloth,no  NOR,FW,RB Leipzig,25-106,1995,12.5,2,0,0,18,7,6,22,5,5,1,0,0,48,77,33,70.0
412,Jonathan Tah,de  GER,DF,Leverkusen,25-038,1996,17.2,3,0,0,23,7,1,0,37,14,0,0,0,246,66,35,65.3
413,Edmond Tapsoba,bf  BFA,DF,Leverkusen,22-047,1999,21.5,2,0,0,35,6,4,1,33,26,0,0,1,320,56,35,61.5
414,Niklas Tauer,de  GER,"MF,DF",Mainz 05,20-032,2001,0.8,0,0,0,0,1,0,1,0,0,0,0,0,10,4,3,57.1
415,Lino Tempelmann,de  GER,"MF,DF",Freiburg,22-047,1999,2.6,2,0,0,4,5,0,3,0,2,0,0,0,40,6,4,60.0
416,Cedric Teuchert,de  GER,"FW,MF",Union Berlin,24-066,1997,7.2,2,0,0,14,13,2,1,10,5,0,0,0,42,3,23,11.5
417,Malick Thiaw,de  GER,DF,Schalke 04,19-225,2001,12.4,3,0,0,20,5,2,1,19,14,0,0,1,90,33,24,57.9
418,Jan Thielmann,de  GER,"FW,MF",Köln,18-299,2002,10.5,0,0,0,11,6,2,15,8,10,0,0,0,87,11,24,31.4
419,Erik Thommy,de  GER,"FW,DF",Stuttgart,26-213,1994,1.6,0,0,0,3,2,0,6,3,0,0,0,0,8,2,2,50.0
420,Marcus Thuram,fr  FRA,"FW,MF",M'Gladbach,23-227,1997,12.8,3,1,0,30,25,7,14,14,11,4,0,0,86,45,42,51.7
421,Steffen Tigges,de  GER,FW,Dortmund,22-233,1998,0.6,0,0,0,4,0,0,0,0,3,0,0,0,6,6,2,75.0
422,Guus Til,nl  NED,FW,Freiburg,23-089,1997,0.5,0,0,0,2,0,1,1,0,1,0,0,0,0,1,2,33.3
423,Corentin Tolisso,fr  FRA,MF,Bayern Munich,26-230,1994,8.1,1,1,0,11,14,2,5,3,12,0,0,0,81,15,9,62.5
424,Ömer Toprak,tr  TUR,DF,Werder Bremen,31-243,1989,18.6,1,0,0,13,23,2,0,44,10,0,0,0,179,48,14,77.4
425,Jordan Torunarigha,de  GER,DF,Hertha BSC,23-226,1997,7.5,2,0,0,9,1,0,1,14,4,0,0,0,61,20,15,57.1
426,Almamy Touré,ml  MLI,DF,Eint Frankfurt,24-327,1996,7.7,2,0,0,13,1,6,34,11,13,0,1,0,63,19,19,50.0
427,Lucas Tousart,fr  FRA,MF,Hertha BSC,23-326,1997,18.8,4,0,0,27,19,1,8,27,25,1,0,0,221,62,38,62.0
428,Ibrahima Traoré,gn  GUI,FW,M'Gladbach,32-334,1988,1.0,0,0,0,0,1,1,4,0,1,0,0,0,5,0,0,
429,Kevin Trapp,de  GER,GK,Eint Frankfurt,30-256,1990,26.0,0,0,0,0,3,0,0,0,0,0,0,0,137,0,0,
430,Christopher Trimmel,at  AUT,DF,Union Berlin,34-025,1987,22.1,7,0,0,24,9,2,73,41,30,1,0,0,190,25,22,53.2
431,Tuta,br  BRA,DF,Eint Frankfurt,21-260,1999,10.3,5,0,0,19,9,0,2,24,11,0,0,0,129,29,19,60.4
432,Dayot Upamecano,fr  FRA,DF,RB Leipzig,22-145,1998,20.1,4,0,0,26,6,0,2,25,27,0,1,0,294,72,27,72.7
433,Mark Uth,de  GER,"FW,MF",Schalke 04,29-209,1991,14.4,4,0,0,24,24,9,18,14,16,0,0,0,68,6,14,30.0
434,Ruben Vargas,ch  SUI,"MF,FW",Augsburg,22-228,1998,13.2,2,0,0,22,20,8,13,17,12,0,0,0,95,10,20,33.3
435,Miloš Veljković,rs  SRB,DF,Werder Bremen,25-176,1995,15.6,0,0,0,7,6,0,2,29,12,0,0,0,103,26,39,40.0
436,Michel Vlap,nl  NED,MF,Arminia,23-292,1997,3.4,0,0,0,2,4,0,2,4,1,0,0,0,25,3,9,25.0
437,Andreas Voglsammer,de  GER,"FW,MF",Arminia,29-071,1992,4.2,0,0,0,4,4,1,7,1,4,0,0,0,26,23,15,60.5
438,Kevin Vogt,de  GER,DF,Hoffenheim,29-179,1991,17.5,6,0,0,18,11,0,1,8,12,0,1,0,196,24,14,63.2
439,Silas Wamangituka,cd  COD,"DF,FW",Stuttgart,21-166,1999,21.3,6,0,0,34,41,13,39,23,30,1,0,0,156,15,30,33.3
440,Wout Weghorst,nl  NED,FW,Wolfsburg,28-226,1992,24.7,3,0,0,24,17,24,5,5,7,0,0,0,113,90,59,60.4
441,Mitchell Weiser,de  GER,DF,Leverkusen,26-334,1994,2.5,0,0,0,2,3,0,4,2,2,0,0,0,26,3,3,50.0
442,Wendell,br  BRA,DF,Leverkusen,27-244,1993,9.9,2,0,0,16,11,0,12,25,15,0,0,0,132,13,16,44.8
443,Oscar Wendt,se  SWE,DF,M'Gladbach,35-148,1985,12.2,3,0,0,16,4,2,19,11,5,0,0,0,100,12,17,41.4
444,Florian Wirtz,de  GER,MF,Leverkusen,17-322,2003,18.6,1,0,0,15,11,3,11,16,12,0,0,0,152,5,35,12.5
445,Axel Witsel,be  BEL,MF,Dortmund,32-068,1989,12.6,4,0,0,15,20,0,1,14,15,0,0,0,152,20,5,80.0
446,Hannes Wolf,at  AUT,"FW,MF",M'Gladbach,21-339,1999,12.0,0,0,0,30,25,1,4,7,16,0,0,0,106,7,18,28.0
447,Marius Wolf,de  GER,"DF,MF",Köln,25-298,1995,22.0,2,0,0,22,42,5,42,26,14,1,2,0,177,18,36,33.3
448,Nick Woltemade,de  GER,"MF,FW",Werder Bremen,19-035,2002,1.6,1,0,0,2,2,0,1,1,1,0,0,0,12,3,7,30.0
449,Jeong Woo-yeong,kr  KOR,"FW,MF",Freiburg,21-182,1999,7.7,0,0,0,8,10,0,9,9,4,0,0,0,51,9,12,42.9
450,Joscha Wosz,de  GER,"DF,FW",RB Leipzig,18-244,2002,0.4,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,
451,Reinhold Yabo,de  GER,"MF,FW",Arminia,29-039,1992,7.2,1,0,0,6,6,5,3,7,7,0,0,0,40,4,10,28.6
452,Amin Younes,de  GER,"MF,FW",Eint Frankfurt,27-227,1993,13.3,5,0,0,34,19,5,25,11,16,0,0,0,77,1,20,4.8
453,Dan-Axel Zagadou,fr  FRA,DF,Dortmund,21-291,1999,3.1,0,0,0,0,1,0,0,9,1,0,0,0,41,10,3,76.9
454,Denis Zakaria,ch  SUI,MF,M'Gladbach,24-121,1996,9.9,3,0,0,14,7,0,0,14,15,0,0,0,73,12,12,50.0
455,Deyovaisio Zeefuik,nl  NED,"DF,MF",Hertha BSC,23-010,1998,6.1,3,1,1,16,13,0,16,5,10,0,1,0,59,20,14,58.8
456,Robin Zentner,de  GER,GK,Mainz 05,26-144,1994,24.0,1,0,0,0,3,0,0,0,0,0,0,0,146,0,1,0.0
457,Ron-Robert Zieler,de  GER,GK,Köln,32-037,1989,0.6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,
458,Joshua Zirkzee,nl  NED,FW,Bayern Munich,19-303,2001,1.0,0,0,0,2,1,1,0,0,0,0,0,0,6,2,3,40.0
459,Steven Zuber,ch  SUI,DF,Eint Frankfurt,29-216,1991,5.4,1,0,0,12,9,1,12,1,12,0,0,0,47,1,9,10.0
