,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live_Pass Types,Dead_Pass Types,FK_Pass Types,TB_Pass Types,Press_Pass Types,Sw_Pass Types,Crs_Pass Types,CK_Pass Types,In_Corner Kicks,Out_Corner Kicks,Str_Corner Kicks,Ground_Height,Low_Height,High_Height,Left_Body Parts,Right_Body Parts,Head_Body Parts,TI_Body Parts,Other_Body Parts,Cmp,Off_Outcomes,Out_Outcomes,Int_Outcomes,Blocks_Outcomes
302,Luca Netz,de  GER,DF,Hertha BSC,17-310,2003,3.3,164,140,24,1,0,19,3,10,0,0,0,0,97,36,31,116,17,3,23,1,128,2,5,2,4
303,Manuel Neuer,de  GER,GK,Bayern Munich,34-359,1986,26.0,983,791,192,56,1,50,38,0,0,0,0,0,640,103,240,170,641,12,1,141,867,2,13,6,2
304,Florian Neuhaus,de  GER,MF,M'Gladbach,24-005,1997,21.5,1296,1249,47,37,5,207,51,3,8,3,5,0,991,128,177,209,1048,22,2,3,1074,9,12,27,23
305,Jessic Ngankam,de  GER,FW,Hertha BSC,20-244,2000,1.4,26,24,2,0,0,6,0,1,0,0,0,0,21,2,3,3,22,0,1,0,18,1,0,2,1
306,Moussa Niakhate,fr  FRA,DF,Mainz 05,25-013,1996,22.8,1109,971,138,27,1,137,28,14,0,0,0,0,684,119,306,841,114,24,111,1,839,2,25,14,30
307,Florian Niederlechner,de  GER,FW,Augsburg,30-148,1990,15.6,275,249,26,0,2,70,9,7,0,0,0,0,165,65,45,46,175,28,0,11,194,0,5,8,15
308,Joakim Nilsson,se  SWE,DF,Arminia,27-043,1994,16.0,724,695,29,25,0,74,27,1,0,0,0,0,541,52,131,573,84,35,4,2,614,3,14,6,8
309,Christopher Nkunku,fr  FRA,"FW,MF",RB Leipzig,23-127,1997,14.9,717,612,105,36,4,111,22,34,60,28,20,7,479,93,145,42,624,20,9,3,557,2,8,24,19
310,Håvard Nordtveit,no  NOR,DF,Hoffenheim,30-273,1990,6.8,395,372,23,23,1,44,22,0,0,0,0,0,281,21,93,47,311,20,0,1,336,0,6,1,3
311,Kasim Nuhu,gh  GHA,DF,Hoffenheim,25-272,1995,11.0,647,622,25,19,1,56,26,2,0,0,0,0,488,52,107,38,563,24,6,2,550,0,7,7,14
312,Bastian Oczipka,de  GER,DF,Schalke 04,32-068,1989,16.5,856,667,189,20,1,96,20,38,20,8,12,0,456,201,199,537,131,29,149,1,655,3,9,12,31
313,Masaya Okugawa,jp  JPN,"MF,FW",Arminia,24-341,1996,3.3,39,33,6,2,0,7,1,1,3,1,2,0,24,5,10,13,21,3,0,0,20,0,2,2,3
314,Dani Olmo,es  ESP,"MF,FW",RB Leipzig,22-318,1998,19.9,1038,1013,25,10,7,221,19,19,6,3,0,1,756,117,165,128,843,27,7,13,799,8,17,54,36
315,Karim Onisiwo,at  AUT,FW,Mainz 05,29-004,1992,13.7,279,260,19,0,0,93,7,26,1,0,1,0,164,56,59,50,170,15,3,8,172,1,10,8,14
316,Willi Orban,hu  HUN,DF,RB Leipzig,28-138,1992,19.3,1509,1460,49,37,1,179,19,3,0,0,0,0,1151,160,198,178,1176,82,12,11,1331,2,17,23,11
317,Stefan Ortega,de  GER,GK,Arminia,28-135,1992,26.0,1505,1213,292,109,2,171,83,0,0,0,0,0,693,46,766,208,1080,2,0,98,1085,8,42,5,5
318,Yuya Osako,jp  JPN,"FW,MF",Werder Bremen,30-307,1990,6.6,192,181,11,0,0,59,2,5,0,0,0,0,116,41,35,47,111,14,2,1,131,1,2,6,7
319,Paulo Otávio,br  BRA,DF,Wolfsburg,26-118,1994,14.4,758,617,141,3,0,70,16,45,1,0,1,0,396,186,176,509,64,34,137,0,563,0,10,15,26
320,Reece Oxford,eng  ENG,DF,Augsburg,22-095,1998,9.3,438,420,18,12,0,54,9,1,0,0,0,0,344,28,66,20,383,15,6,1,368,0,10,11,7
321,Salih Özcan,de  GER,"MF,FW",Köln,23-069,1998,13.8,578,536,42,30,0,112,12,10,0,0,0,0,391,95,92,76,421,46,9,6,459,4,8,16,12
322,Levin Öztunalı,de  GER,"DF,FW",Mainz 05,25-006,1996,7.7,256,214,42,4,1,43,10,18,1,1,0,0,139,50,67,33,173,9,37,1,163,1,9,8,15
323,Gonçalo Paciência,pt  POR,FW,Schalke 04,26-232,1994,6.2,123,105,18,0,0,28,7,7,0,0,0,0,76,25,22,24,79,7,0,3,78,1,5,1,7
324,Exequiel Palacios,ar  ARG,MF,Leverkusen,22-167,1998,1.0,62,58,4,1,0,2,1,1,0,0,0,0,46,9,7,4,53,2,3,0,53,1,1,0,1
325,Matondo-Merveille Papela,de  GER,DF,Mainz 05,20-062,2001,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
326,Felix Passlack,de  GER,DF,Dortmund,22-296,1998,3.8,295,251,44,3,0,47,4,6,0,0,0,0,212,49,34,65,181,7,41,1,249,0,2,2,10
327,Benjamin Pavard,fr  FRA,DF,Bayern Munich,24-358,1996,15.4,1136,1010,126,11,0,75,20,39,1,0,1,0,792,190,154,48,922,28,114,3,965,1,12,22,19
328,Jiří Pavlenka,cz  CZE,GK,Werder Bremen,28-341,1992,26.0,854,539,315,98,0,53,35,0,0,0,0,0,403,40,411,98,591,2,0,125,618,3,25,6,2
329,Mads Pedersen,dk  DEN,DF,Augsburg,24-201,1996,7.4,314,220,94,15,0,64,9,4,7,3,2,1,163,69,82,185,42,10,72,3,229,2,8,8,12
330,Peter Pekarík,sk  SVK,DF,Hertha BSC,34-142,1986,15.8,818,655,163,10,0,69,11,31,1,0,0,0,453,205,160,39,564,50,152,5,667,2,15,14,13
331,Philipp Pentke,de  GER,GK,Hoffenheim,35-324,1985,1.0,29,25,4,0,0,4,0,0,0,0,0,0,21,1,7,2,22,0,0,5,23,0,1,1,0
332,Pavao Pervan,at  AUT,GK,Wolfsburg,33-128,1987,1.0,32,20,12,3,0,1,1,0,0,0,0,0,11,1,20,6,23,0,0,1,18,0,3,0,1
333,Nils Petersen,de  GER,FW,Freiburg,32-105,1988,11.5,196,190,6,0,2,58,2,3,0,0,0,0,92,70,34,34,106,22,0,10,131,0,5,5,15
334,Maximilian Philipp,de  GER,MF,Wolfsburg,27-020,1994,6.8,223,214,9,1,0,47,4,3,1,1,0,0,145,44,34,48,149,12,3,4,153,1,6,8,13
335,Krzysztof Piątek,pl  POL,FW,Hertha BSC,25-263,1995,15.3,336,305,31,1,1,87,9,4,0,0,0,0,187,82,67,25,246,29,1,4,235,3,4,12,15
336,Amos Pieper,de  GER,DF,Arminia,23-063,1998,22.8,1185,1151,34,29,1,131,69,2,0,0,0,0,822,92,271,161,922,71,5,2,989,3,26,5,8
337,Łukasz Piszczek,pl  POL,DF,Dortmund,35-291,1985,0.7,45,41,4,2,0,1,0,0,0,0,0,0,37,2,6,3,37,3,2,0,37,0,0,1,0
338,Marvin Plattenhardt,de  GER,DF,Hertha BSC,29-054,1992,8.9,527,397,130,20,0,56,18,37,19,5,10,0,292,88,147,400,20,12,91,0,392,0,3,4,28
339,Alassane Pléa,fr  FRA,FW,M'Gladbach,28-011,1993,14.8,467,446,21,0,1,117,11,26,0,0,0,0,316,80,71,67,351,13,1,16,333,4,14,21,22
340,Marin Pongračić,hr  CRO,DF,Wolfsburg,23-191,1997,5.1,267,254,13,12,0,25,6,0,0,0,0,0,207,18,42,55,193,14,1,1,229,0,6,7,2
341,Stefan Posch,at  AUT,DF,Hoffenheim,23-311,1997,15.9,871,747,124,39,1,109,37,14,0,0,0,0,502,151,218,111,624,34,85,0,657,4,20,16,39
342,Yussuf Poulsen,dk  DEN,FW,RB Leipzig,26-279,1994,13.3,407,386,21,0,0,121,0,9,0,0,0,0,240,97,70,57,281,23,2,19,291,3,5,14,16
343,Manuel Prietl,at  AUT,MF,Arminia,29-230,1991,20.0,730,718,12,11,0,135,19,3,1,1,0,0,539,85,106,194,463,48,0,3,594,0,7,16,19
344,Grischa Prömel,de  GER,MF,Union Berlin,26-071,1995,16.4,619,587,32,11,0,98,7,5,0,0,0,0,417,98,104,110,435,45,2,11,479,2,13,15,19
345,Robin Quaison,se  SWE,"FW,MF",Mainz 05,27-163,1993,13.3,273,267,6,1,1,71,9,4,0,0,0,0,163,53,57,20,203,25,1,11,183,2,5,7,16
346,Nemanja Radonjić,rs  SRB,"FW,MF",Hertha BSC,25-034,1996,1.5,44,41,3,0,0,10,1,2,1,0,0,0,35,3,6,9,32,1,0,1,33,0,0,1,1
347,Benito Raman,be  BEL,"FW,MF",Schalke 04,26-134,1994,13.5,300,265,35,1,0,43,6,15,1,0,0,0,191,71,38,33,227,14,16,2,201,3,3,13,32
348,Milot Rashica,xk  KVX,"FW,MF",Werder Bremen,24-266,1996,10.7,240,231,9,0,0,45,10,17,1,0,0,0,148,47,45,50,163,18,2,3,164,3,7,8,10
349,Daishawn Redan,nl  NED,"MF,FW",Hertha BSC,20-047,2001,0.8,21,21,0,0,0,0,0,3,0,0,0,0,14,6,1,1,17,3,0,0,15,0,1,2,0
350,Reinier,br  BRA,"MF,FW",Dortmund,19-061,2002,1.7,52,52,0,0,0,4,0,0,0,0,0,0,44,6,2,2,45,2,0,1,49,0,0,1,0
351,Rocco Reitz,de  GER,MF,M'Gladbach,18-296,2002,0.7,43,43,0,0,1,8,0,0,0,0,0,0,26,7,10,2,38,3,0,0,35,1,0,1,0
352,Marco Reus,de  GER,"MF,FW",Dortmund,31-294,1989,18.2,808,752,56,22,4,125,10,37,10,4,3,0,627,99,82,164,600,17,8,8,643,3,7,24,40
353,Elvis Rexhbeçaj,de  GER,"MF,FW",Köln,23-140,1997,17.9,578,514,64,20,2,100,21,28,30,17,7,3,351,77,150,422,115,24,7,6,376,5,4,30,32
354,Gio Reyna,us  USA,"FW,MF",Dortmund,18-128,2002,16.5,747,697,50,8,4,125,14,24,22,9,10,0,583,84,80,77,604,30,18,4,592,2,14,19,26
355,Marco Richter,de  GER,"FW,MF",Augsburg,23-117,1997,9.2,279,266,13,2,1,47,6,24,2,1,0,0,152,59,68,83,169,13,5,2,165,4,10,20,24
356,Marc Roca,es  ESP,MF,Bayern Munich,24-115,1996,1.6,103,102,1,0,0,7,3,2,1,0,0,0,85,7,11,83,16,3,0,0,93,0,0,1,1
357,Sebastian Rode,de  GER,MF,Eint Frankfurt,30-161,1990,13.8,730,715,15,12,3,118,7,5,2,0,0,0,519,99,112,109,551,44,1,5,601,2,18,10,18
358,Jérôme Roussillon,fr  FRA,DF,Wolfsburg,28-074,1993,10.5,557,458,99,5,0,68,16,38,0,0,0,0,310,114,133,379,56,23,94,0,421,1,13,13,19
359,Georginio Rutter,fr  FRA,"MF,FW",Hoffenheim,18-335,2002,0.1,10,10,0,0,0,4,1,1,0,0,0,0,5,4,1,6,3,0,0,0,8,0,1,0,0
360,Julian Ryerson,no  NOR,DF,Union Berlin,23-124,1997,8.5,356,298,58,6,0,46,5,10,0,0,0,0,208,71,77,55,221,19,52,1,260,3,12,10,14
361,Frederik Rønnow,dk  DEN,GK,Schalke 04,28-229,1992,9.5,327,235,92,17,0,25,4,0,0,0,0,0,185,23,119,25,231,0,0,59,249,3,11,3,1
362,João Victor Santos Sá,br  BRA,FW,Wolfsburg,26-359,1994,4.0,133,130,3,0,0,27,0,3,0,0,0,0,100,22,11,24,93,3,3,4,101,1,1,4,8
363,Marcel Sabitzer,at  AUT,MF,RB Leipzig,27-004,1994,16.6,990,939,51,36,5,173,35,17,0,0,0,0,637,142,211,152,750,53,14,8,790,7,21,19,28
364,Roland Sallai,hu  HUN,"MF,FW",Freiburg,23-303,1997,12.2,344,337,7,4,0,77,7,27,0,0,0,0,212,74,58,73,235,11,1,4,239,1,7,8,20
365,Lazar Samardzic,de  GER,"MF,FW",RB Leipzig,19-025,2002,2.0,63,62,1,1,1,24,0,0,0,0,0,0,42,12,9,45,13,4,0,0,48,0,0,1,1
366,Diadie Samassékou,ml  MLI,MF,Hoffenheim,25-069,1996,21.5,1043,1025,18,18,3,176,24,6,0,0,0,0,755,118,170,108,836,69,0,8,869,0,19,21,23
367,Jadon Sancho,eng  ENG,"FW,MF",Dortmund,20-361,2000,19.7,1281,1158,123,24,4,156,24,43,60,26,25,1,987,155,139,157,1053,28,37,1,1004,9,23,48,38
368,Leroy Sané,de  GER,"FW,MF",Bayern Munich,25-069,1996,15.4,597,552,45,4,1,97,35,44,33,16,11,1,424,80,93,491,77,10,8,7,433,0,15,20,34
369,Salif Sané,sn  SEN,DF,Schalke 04,30-208,1990,8.5,552,524,28,28,1,63,18,3,0,0,0,0,388,59,105,105,373,40,0,2,458,1,12,3,6
370,Baptiste Santamaria,fr  FRA,MF,Freiburg,26-012,1995,18.7,809,794,15,11,0,148,29,17,0,0,0,0,514,142,153,65,660,41,2,6,622,3,9,20,33
371,Josh Sargent,us  USA,FW,Werder Bremen,21-029,2000,22.0,456,429,27,1,3,119,1,11,0,0,0,0,281,112,63,90,266,29,6,22,314,2,7,20,21
372,Bouna Sarr,gn  GUI,DF,Bayern Munich,29-049,1992,3.7,279,242,37,5,0,24,2,7,0,0,0,0,201,52,26,37,195,11,32,0,246,1,4,2,5
373,Patrik Schick,cz  CZE,FW,Leverkusen,25-056,1996,14.1,289,271,18,0,0,94,0,2,0,0,0,0,159,76,54,162,42,27,3,16,205,0,2,10,7
374,Sven Schipplock,de  GER,"FW,MF",Arminia,32-133,1988,7.6,168,163,5,0,0,48,2,9,0,0,0,0,94,40,34,21,98,24,2,6,95,1,4,13,14
375,Xaver Schlager,at  AUT,MF,Wolfsburg,23-174,1997,21.6,909,886,23,18,4,161,24,7,0,0,0,0,626,113,170,561,275,41,2,8,702,10,18,33,25
376,Keven Schlotterbeck,de  GER,DF,Freiburg,23-327,1997,13.9,543,520,23,23,0,63,9,1,0,0,0,0,384,61,98,333,153,36,0,3,450,0,14,10,5
377,Nico Schlotterbeck,de  GER,DF,Union Berlin,21-110,1999,8.3,406,394,12,11,1,54,19,1,1,0,1,0,292,38,76,335,47,15,0,2,333,1,10,8,6
378,Jonathan Schmid,fr  FRA,"DF,MF",Freiburg,30-268,1990,19.8,962,729,233,15,0,111,25,54,1,0,1,0,450,252,260,116,574,43,217,2,744,2,10,25,34
379,Romano Schmid,at  AUT,"FW,MF",Werder Bremen,21-053,2000,10.2,320,308,12,1,0,71,2,8,1,0,0,1,216,46,58,37,260,10,4,2,223,3,11,17,16
380,Benno Schmitz,de  GER,DF,Köln,26-124,1994,1.4,75,65,10,0,0,8,2,0,0,0,0,0,37,14,24,12,47,5,10,1,54,0,2,2,2
381,Alessandro Schöpf,at  AUT,"FW,MF",Schalke 04,27-042,1994,9.5,318,296,22,5,1,57,5,6,6,1,3,2,225,63,30,101,194,7,11,1,250,0,4,9,17
382,Nico Schulz,de  GER,DF,Dortmund,27-354,1993,4.8,259,234,25,5,0,29,2,9,0,0,0,0,206,29,24,197,39,2,20,0,209,1,4,9,12
383,Alexander Schwolow,de  GER,GK,Hertha BSC,28-292,1992,18.0,629,452,177,34,0,36,16,0,0,0,0,0,382,27,220,109,428,0,0,75,504,5,10,4,1
384,Davie Selke,de  GER,FW,Werder Bremen,26-060,1995,4.7,117,112,5,0,0,47,2,4,0,0,0,0,44,35,38,4,60,13,0,8,69,0,4,3,6
385,Suat Serdar,de  GER,MF,Schalke 04,23-344,1997,17.5,491,474,17,9,0,116,10,5,1,0,0,0,361,75,55,50,414,15,1,4,383,3,11,18,17
386,Ryan Sessegnon,eng  ENG,DF,Hoffenheim,20-307,2000,10.6,577,493,84,5,0,51,12,31,0,0,0,0,362,111,104,420,51,19,79,1,449,2,10,22,21
387,Nils Seufert,de  GER,"MF,FW",Arminia,24-046,1997,3.8,154,146,8,5,0,31,1,2,2,0,2,0,105,29,20,26,114,9,1,0,125,0,2,2,5
388,André Silva,pt  POR,FW,Eint Frankfurt,25-135,1995,22.7,560,509,51,2,1,179,8,12,0,0,0,0,364,118,78,61,395,39,7,18,420,1,4,14,23
389,Jóan Símun Edmundsson,fo  FRO,"MF,FW",Arminia,29-238,1991,0.6,15,14,1,0,0,6,1,0,1,0,0,0,10,2,3,13,2,0,0,0,11,0,2,1,1
390,Daley Sinkgraven,nl  NED,DF,Leverkusen,25-260,1995,14.7,1137,978,159,7,4,136,13,16,1,0,1,0,774,190,173,762,178,35,151,3,938,2,19,25,32
391,Tobias Sippel,de  GER,GK,M'Gladbach,32-364,1988,1.0,25,17,8,3,0,5,1,0,0,0,0,0,17,1,7,1,22,0,0,2,21,0,2,0,0
392,Ellyes Skhiri,tn  TUN,MF,Köln,25-315,1995,24.2,1090,1040,50,46,4,140,26,2,0,0,0,0,776,141,173,115,898,46,3,6,946,2,13,18,12
393,Robert Skov,dk  DEN,"DF,FW",Hoffenheim,24-305,1996,7.6,315,266,49,6,0,49,24,26,19,11,5,0,171,56,88,240,27,13,24,6,212,1,14,5,18
394,Steven Skrzybski,de  GER,FW,Schalke 04,28-123,1992,4.1,106,97,9,0,0,15,3,4,0,0,0,0,53,23,30,11,79,4,9,1,61,1,4,4,12
395,Yann Sommer,ch  SUI,GK,M'Gladbach,32-094,1988,25.0,999,770,229,51,0,84,23,0,0,0,0,0,652,46,301,239,640,0,0,95,816,3,7,4,2
396,Borna Sosa,hr  CRO,DF,Stuttgart,23-059,1998,18.0,953,753,200,21,0,88,40,113,37,11,14,5,507,174,272,726,56,21,142,2,662,4,25,39,31
397,Cebio Soukou,bj  BEN,"FW,MF",Arminia,28-170,1992,4.7,108,104,4,0,0,24,2,2,0,0,0,0,81,15,12,10,89,2,3,1,95,1,5,1,2
398,Djibril Sow,ch  SUI,MF,Eint Frankfurt,24-043,1997,17.9,836,823,13,7,2,127,13,3,0,0,0,0,674,68,94,151,628,30,5,4,732,2,13,22,5
399,Jerry St. Juste,nl  NED,DF,Mainz 05,24-153,1996,23.0,1013,921,92,43,0,117,37,11,1,1,0,0,700,114,199,65,820,56,48,2,832,3,7,22,18
400,Benjamin Stambouli,fr  FRA,"MF,DF",Schalke 04,30-220,1990,17.7,791,725,66,32,1,131,33,7,0,0,0,0,450,99,242,187,503,47,34,0,568,6,21,33,18
401,Niklas Stark,de  GER,"DF,MF",Hertha BSC,25-341,1995,24.9,1161,1120,41,34,0,124,38,5,0,0,0,0,856,99,206,73,990,62,6,4,972,2,22,10,16
402,Renato Steffen,ch  SUI,"FW,MF",Wolfsburg,29-138,1991,17.4,661,628,33,6,1,119,17,36,2,0,2,0,410,132,119,500,86,31,20,6,481,5,12,17,31
403,Pascal Stenzel,de  GER,DF,Stuttgart,25-001,1996,11.7,892,752,140,28,0,41,38,5,0,0,0,0,594,133,165,74,656,42,112,3,764,1,14,9,16
404,Lars Stindl,de  GER,"MF,FW",M'Gladbach,32-207,1988,18.1,815,775,40,7,5,143,19,7,18,2,10,2,588,126,101,163,604,25,2,1,663,5,8,26,14
405,Kevin Stöger,at  AUT,"MF,FW",Mainz 05,27-206,1993,5.6,374,314,60,29,0,45,14,14,18,10,3,3,218,57,99,293,52,12,13,1,260,2,5,12,6
406,Tobias Strobl,de  GER,MF,Augsburg,30-313,1990,17.6,709,691,18,15,2,147,26,7,0,0,0,0,415,139,155,72,562,48,0,2,573,3,10,18,18
407,Marek Suchý,cz  CZE,DF,Augsburg,32-357,1988,1.9,104,97,7,7,0,19,2,1,0,0,0,0,83,2,19,35,63,2,0,0,89,0,0,1,1
408,Niklas Süle,de  GER,DF,Bayern Munich,25-199,1995,14.9,1163,1092,71,15,0,87,31,6,1,0,0,0,914,121,128,222,828,42,55,0,1065,1,12,11,8
409,Ádám Szalai,hu  HUN,FW,Mainz 05,33-102,1987,5.6,148,146,2,0,0,55,2,7,0,0,0,0,52,61,35,21,75,19,0,2,75,0,3,4,12
410,Frederik Sørensen,dk  DEN,DF,Köln,28-341,1992,1.1,50,47,3,1,0,8,0,0,0,0,0,0,26,8,16,4,37,3,2,0,38,0,4,0,2
411,Alexander Sørloth,no  NOR,FW,RB Leipzig,25-106,1995,12.5,391,377,14,1,1,138,5,22,0,0,0,0,249,83,59,203,100,24,1,7,291,1,10,9,16
412,Jonathan Tah,de  GER,DF,Leverkusen,25-038,1996,17.2,1435,1409,26,25,0,144,36,0,0,0,0,0,1179,100,156,314,1011,71,1,4,1314,2,7,11,10
413,Edmond Tapsoba,bf  BFA,DF,Leverkusen,22-047,1999,21.5,2172,2104,68,44,3,196,72,1,0,0,0,0,1826,165,181,301,1797,43,6,1,1980,2,21,19,17
414,Niklas Tauer,de  GER,"MF,DF",Mainz 05,20-032,2001,0.8,27,22,5,0,0,6,0,1,0,0,0,0,10,7,10,3,16,1,5,0,17,0,2,1,1
415,Lino Tempelmann,de  GER,"MF,DF",Freiburg,22-047,1999,2.6,141,133,8,0,0,25,2,3,0,0,0,0,100,18,23,29,89,13,7,0,112,0,5,2,6
416,Cedric Teuchert,de  GER,"FW,MF",Union Berlin,24-066,1997,7.2,158,152,6,1,0,35,3,1,2,0,1,1,105,34,19,40,102,11,0,3,112,1,6,7,6
417,Malick Thiaw,de  GER,DF,Schalke 04,19-225,2001,12.4,517,482,35,8,0,61,15,1,0,0,0,0,361,68,88,91,369,17,27,2,414,1,15,8,13
418,Jan Thielmann,de  GER,"FW,MF",Köln,18-299,2002,10.5,323,309,14,0,0,68,7,15,0,0,0,0,172,73,78,19,266,19,7,3,205,2,15,6,32
419,Erik Thommy,de  GER,"FW,DF",Stuttgart,26-213,1994,1.6,67,63,4,1,1,10,3,6,3,2,1,0,47,9,11,19,45,2,0,0,44,0,0,2,5
420,Marcus Thuram,fr  FRA,"FW,MF",M'Gladbach,23-227,1997,12.8,376,370,6,0,2,96,4,14,0,0,0,0,249,71,56,72,246,29,1,6,263,0,1,12,24
421,Steffen Tigges,de  GER,FW,Dortmund,22-233,1998,0.6,21,19,2,0,0,11,0,0,0,0,0,0,9,6,6,7,6,2,0,0,11,0,1,1,1
422,Guus Til,nl  NED,FW,Freiburg,23-089,1997,0.5,11,11,0,0,0,6,0,1,0,0,0,0,7,3,1,1,7,0,0,2,5,0,0,1,2
423,Corentin Tolisso,fr  FRA,MF,Bayern Munich,26-230,1994,8.1,508,490,18,11,1,74,26,5,5,2,3,0,366,67,75,66,415,10,2,2,434,2,3,9,10
424,Ömer Toprak,tr  TUR,DF,Werder Bremen,31-243,1989,18.6,837,776,61,61,0,84,16,0,0,0,0,0,623,60,154,243,520,51,0,3,696,4,17,18,5
425,Jordan Torunarigha,de  GER,DF,Hertha BSC,23-226,1997,7.5,480,477,3,3,1,37,11,1,0,0,0,0,405,28,47,323,128,19,0,1,432,1,7,2,5
426,Almamy Touré,ml  MLI,DF,Eint Frankfurt,24-327,1996,7.7,332,299,33,1,0,51,10,34,0,0,0,0,170,73,89,35,239,14,32,0,219,1,7,7,26
427,Lucas Tousart,fr  FRA,MF,Hertha BSC,23-326,1997,18.8,689,675,14,13,2,121,43,8,0,0,0,0,453,82,154,104,503,41,1,0,552,4,17,5,23
428,Ibrahima Traoré,gn  GUI,FW,M'Gladbach,32-334,1988,1.0,44,40,4,1,0,5,1,4,1,1,0,0,30,7,7,34,8,0,2,0,27,0,0,1,4
429,Kevin Trapp,de  GER,GK,Eint Frankfurt,30-256,1990,26.0,1026,774,252,62,0,88,20,0,0,0,0,0,495,19,512,115,742,0,0,126,708,5,20,4,4
430,Christopher Trimmel,at  AUT,DF,Union Berlin,34-025,1987,22.1,1171,852,319,48,1,120,61,73,73,30,36,4,531,285,355,100,798,61,198,1,846,11,20,24,41
431,Tuta,br  BRA,DF,Eint Frankfurt,21-260,1999,10.3,644,615,29,9,0,79,10,2,0,0,0,0,479,61,104,66,518,24,20,2,536,2,15,6,9
432,Dayot Upamecano,fr  FRA,DF,RB Leipzig,22-145,1998,20.1,1694,1658,36,35,2,170,55,2,0,0,0,0,1312,128,254,158,1430,57,1,2,1509,1,16,22,15
433,Mark Uth,de  GER,"FW,MF",Schalke 04,29-209,1991,14.4,481,410,71,28,0,88,30,18,31,8,21,2,301,68,112,386,74,12,2,1,355,4,9,7,13
434,Ruben Vargas,ch  SUI,"MF,FW",Augsburg,22-228,1998,13.2,386,374,12,0,2,85,5,13,0,0,0,0,262,67,57,47,304,16,12,1,288,1,8,12,25
435,Miloš Veljković,rs  SRB,DF,Werder Bremen,25-176,1995,15.6,603,565,38,35,0,62,17,2,0,0,0,0,366,47,190,129,430,31,3,0,447,1,12,8,12
436,Michel Vlap,nl  NED,MF,Arminia,23-292,1997,3.4,109,92,17,3,0,22,9,2,7,4,1,1,65,17,27,15,82,8,1,0,76,0,1,4,9
437,Andreas Voglsammer,de  GER,"FW,MF",Arminia,29-071,1992,4.2,120,115,5,2,0,42,1,7,0,0,0,0,51,33,36,18,63,16,2,0,69,0,2,6,8
438,Kevin Vogt,de  GER,DF,Hoffenheim,29-179,1991,17.5,1186,1140,46,42,1,101,63,1,0,0,0,0,856,111,219,51,1055,62,4,0,1049,1,16,14,3
439,Silas Wamangituka,cd  COD,"DF,FW",Stuttgart,21-166,1999,21.3,484,451,33,3,0,94,11,39,0,0,0,0,355,63,66,35,398,10,30,1,338,0,10,14,33
440,Wout Weghorst,nl  NED,FW,Wolfsburg,28-226,1992,24.7,600,577,23,1,2,192,8,5,0,0,0,0,320,162,118,69,377,63,2,14,407,4,9,22,30
441,Mitchell Weiser,de  GER,DF,Leverkusen,26-334,1994,2.5,210,176,34,3,0,26,0,4,0,0,0,0,147,32,31,24,145,10,31,0,177,2,2,3,4
442,Wendell,br  BRA,DF,Leverkusen,27-244,1993,9.9,860,767,93,8,1,80,14,12,0,0,0,0,631,135,94,664,69,31,85,6,740,5,10,13,21
443,Oscar Wendt,se  SWE,DF,M'Gladbach,35-148,1985,12.2,633,503,130,17,0,47,13,19,0,0,0,0,377,97,159,386,107,20,113,1,494,3,7,19,21
444,Florian Wirtz,de  GER,MF,Leverkusen,17-322,2003,18.6,772,742,30,3,5,184,10,11,2,1,0,0,557,121,94,80,654,22,9,3,596,1,11,29,34
445,Axel Witsel,be  BEL,MF,Dortmund,32-068,1989,12.6,800,778,22,20,0,118,17,1,0,0,0,0,694,52,54,62,698,21,2,1,752,2,6,3,7
446,Hannes Wolf,at  AUT,"FW,MF",M'Gladbach,21-339,1999,12.0,415,408,7,2,1,112,5,4,0,0,0,0,323,56,36,252,140,12,2,3,308,1,5,17,26
447,Marius Wolf,de  GER,"DF,MF",Köln,25-298,1995,22.0,1019,829,190,21,1,127,33,42,0,0,0,0,531,275,213,43,748,37,169,9,709,4,28,33,71
448,Nick Woltemade,de  GER,"MF,FW",Werder Bremen,19-035,2002,1.6,39,38,1,0,0,16,0,1,0,0,0,0,27,4,8,1,34,1,0,1,24,1,1,1,3
449,Jeong Woo-yeong,kr  KOR,"FW,MF",Freiburg,21-182,1999,7.7,305,303,2,0,1,55,5,9,1,0,0,0,204,57,44,47,228,19,1,3,228,1,7,10,13
450,Joscha Wosz,de  GER,"DF,FW",RB Leipzig,18-244,2002,0.4,15,12,3,0,0,1,0,0,0,0,0,0,9,4,2,0,11,1,3,0,11,0,0,0,1
451,Reinhold Yabo,de  GER,"MF,FW",Arminia,29-039,1992,7.2,166,165,1,1,0,40,3,3,0,0,0,0,130,11,25,22,132,7,0,3,126,0,4,4,9
452,Amin Younes,de  GER,"MF,FW",Eint Frankfurt,27-227,1993,13.3,566,525,41,4,2,92,20,25,21,13,1,0,424,69,73,93,433,17,16,7,430,1,5,28,23
453,Dan-Axel Zagadou,fr  FRA,DF,Dortmund,21-291,1999,3.1,242,236,6,6,0,26,6,0,0,0,0,0,193,22,27,179,48,9,0,0,209,0,2,2,2
