,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh_Standard,SoT_Standard,SoT%_Standard,Sh/90_Standard,SoT/90_Standard,G/Sh_Standard,G/SoT_Standard,Dist_Standard,FK_Standard,PK_Performance,PKatt_Performance,xG_Expected,npxG_Expected,npxG/Sh_Expected,G-xG_Expected,np:G-xG_Expected
291,Nordi Mukiele,fr  FRA,DF,RB Leipzig,23-140,1997,15.6,3,14,7,50.0,0.90,0.45,0.21,0.43,11.5,0,0,0,1.8,1.8,0.13,+1.2,+1.2
292,Florian Müller,de  GER,GK,Freiburg,23-128,1997,25.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
293,Sebastian Müller,de  GER,"MF,DF",Arminia,20-057,2001,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
294,Thomas Müller,de  GER,MF,Bayern Munich,31-189,1989,22.6,10,35,11,31.4,1.55,0.49,0.26,0.82,13.0,0,1,1,5.5,4.8,0.14,+4.5,+4.2
295,Petar Musa,hr  CRO,FW,Union Berlin,23-017,1998,2.2,0,4,2,50.0,1.82,0.91,0.00,0.00,8.4,0,0,0,0.9,0.9,0.21,-0.9,-0.9
296,Jamal Musiala,eng  ENG,"MF,FW",Bayern Munich,18-023,2003,5.6,3,11,6,54.5,1.97,1.08,0.27,0.50,13.8,0,0,0,1.3,1.3,0.12,+1.7,+1.7
297,Shkodran Mustafi,de  GER,DF,Schalke 04,28-338,1992,6.0,0,3,1,33.3,0.50,0.17,0.00,0.00,10.0,0,0,0,0.2,0.2,0.08,-0.2,-0.2
298,Phillipp Mwene,at  AUT,DF,Mainz 05,27-051,1994,11.5,0,4,1,25.0,0.35,0.09,0.00,0.00,22.3,0,0,0,0.1,0.1,0.04,-0.1,-0.1
299,Obite N'Dicka,fr  FRA,DF,Eint Frankfurt,21-213,1999,16.0,2,13,3,23.1,0.81,0.19,0.15,0.67,11.4,0,0,0,0.9,0.9,0.07,+1.1,+1.1
300,Matija Nastasić,rs  SRB,DF,Schalke 04,27-358,1993,13.6,0,7,2,28.6,0.52,0.15,0.00,0.00,10.1,0,0,0,0.3,0.3,0.04,-0.3,-0.3
301,Paul Nebel,de  GER,MF,Mainz 05,18-162,2002,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
302,Luca Netz,de  GER,DF,Hertha BSC,17-310,2003,3.3,1,3,1,33.3,0.90,0.30,0.33,1.00,10.5,0,0,0,0.8,0.8,0.32,+0.2,+0.2
303,Manuel Neuer,de  GER,GK,Bayern Munich,34-359,1986,26.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
304,Florian Neuhaus,de  GER,MF,M'Gladbach,24-005,1997,21.5,5,38,16,42.1,1.77,0.75,0.13,0.31,23.7,1,0,0,2.0,2.0,0.05,+3.0,+3.0
305,Jessic Ngankam,de  GER,FW,Hertha BSC,20-244,2000,1.4,1,4,2,50.0,2.77,1.38,0.25,0.50,11.6,0,0,0,0.2,0.2,0.04,+0.8,+0.8
306,Moussa Niakhate,fr  FRA,DF,Mainz 05,25-013,1996,22.8,3,5,2,40.0,0.22,0.09,0.40,1.00,13.8,0,1,1,2.1,1.3,0.26,+0.9,+0.7
307,Florian Niederlechner,de  GER,FW,Augsburg,30-148,1990,15.6,3,37,13,35.1,2.37,0.83,0.08,0.23,15.0,0,0,0,4.8,4.8,0.13,-1.8,-1.8
308,Joakim Nilsson,se  SWE,DF,Arminia,27-043,1994,16.0,0,3,1,33.3,0.19,0.06,0.00,0.00,7.6,0,0,0,0.1,0.1,0.05,-0.1,-0.1
309,Christopher Nkunku,fr  FRA,"FW,MF",RB Leipzig,23-127,1997,14.9,6,41,21,51.2,2.75,1.41,0.15,0.29,18.2,5,0,0,6.4,6.4,0.16,-0.4,-0.4
310,Håvard Nordtveit,no  NOR,DF,Hoffenheim,30-273,1990,6.8,0,3,1,33.3,0.44,0.15,0.00,0.00,11.9,0,0,0,0.2,0.2,0.08,-0.2,-0.2
311,Kasim Nuhu,gh  GHA,DF,Hoffenheim,25-272,1995,11.0,0,7,0,0.0,0.64,0.00,0.00,,15.0,0,0,0,0.6,0.6,0.09,-0.6,-0.6
312,Bastian Oczipka,de  GER,DF,Schalke 04,32-068,1989,16.5,0,6,0,0.0,0.36,0.00,0.00,,23.9,0,0,0,0.2,0.2,0.04,-0.2,-0.2
313,Masaya Okugawa,jp  JPN,"MF,FW",Arminia,24-341,1996,3.3,1,4,2,50.0,1.20,0.60,0.25,0.50,11.7,0,0,0,0.8,0.8,0.21,+0.2,+0.2
314,Dani Olmo,es  ESP,"MF,FW",RB Leipzig,22-318,1998,19.9,3,62,17,27.4,3.11,0.85,0.03,0.12,19.2,0,1,1,5.2,4.6,0.07,-2.2,-2.6
315,Karim Onisiwo,at  AUT,FW,Mainz 05,29-004,1992,13.7,2,34,11,32.4,2.49,0.80,0.06,0.18,15.8,0,0,0,2.8,2.8,0.08,-0.8,-0.8
316,Willi Orban,hu  HUN,DF,RB Leipzig,28-138,1992,19.3,4,15,6,40.0,0.78,0.31,0.27,0.67,7.3,0,0,0,1.9,1.9,0.13,+2.1,+2.1
317,Stefan Ortega,de  GER,GK,Arminia,28-135,1992,26.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
318,Yuya Osako,jp  JPN,"FW,MF",Werder Bremen,30-307,1990,6.6,0,8,4,50.0,1.21,0.61,0.00,0.00,17.0,0,0,0,0.4,0.4,0.04,-0.4,-0.4
319,Paulo Otávio,br  BRA,DF,Wolfsburg,26-118,1994,14.4,0,11,3,27.3,0.76,0.21,0.00,0.00,24.3,0,0,0,0.4,0.4,0.03,-0.4,-0.4
320,Reece Oxford,eng  ENG,DF,Augsburg,22-095,1998,9.3,0,1,0,0.0,0.11,0.00,0.00,,4.0,0,0,0,0.3,0.3,0.28,-0.3,-0.3
321,Salih Özcan,de  GER,"MF,FW",Köln,23-069,1998,13.8,0,9,4,44.4,0.65,0.29,0.00,0.00,20.2,0,0,0,0.6,0.6,0.07,-0.6,-0.6
322,Levin Öztunalı,de  GER,"DF,FW",Mainz 05,25-006,1996,7.7,1,6,3,50.0,0.78,0.39,0.17,0.33,19.7,0,0,0,0.6,0.6,0.11,+0.4,+0.4
323,Gonçalo Paciência,pt  POR,FW,Schalke 04,26-232,1994,6.2,1,18,7,38.9,2.90,1.13,0.06,0.14,14.5,0,0,0,1.2,1.2,0.07,-0.2,-0.2
324,Exequiel Palacios,ar  ARG,MF,Leverkusen,22-167,1998,1.0,0,1,0,0.0,1.03,0.00,0.00,,14.1,0,0,0,0.1,0.1,0.08,-0.1,-0.1
325,Matondo-Merveille Papela,de  GER,DF,Mainz 05,20-062,2001,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
326,Felix Passlack,de  GER,DF,Dortmund,22-296,1998,3.8,1,5,1,20.0,1.30,0.26,0.20,1.00,21.2,0,0,0,0.9,0.9,0.18,+0.1,+0.1
327,Benjamin Pavard,fr  FRA,DF,Bayern Munich,24-358,1996,15.4,0,9,3,33.3,0.58,0.19,0.00,0.00,20.6,0,0,0,0.3,0.3,0.03,-0.3,-0.3
328,Jiří Pavlenka,cz  CZE,GK,Werder Bremen,28-341,1992,26.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
329,Mads Pedersen,dk  DEN,DF,Augsburg,24-201,1996,7.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
330,Peter Pekarík,sk  SVK,DF,Hertha BSC,34-142,1986,15.8,2,8,4,50.0,0.51,0.25,0.25,0.50,17.0,0,0,0,1.1,1.1,0.14,+0.9,+0.9
331,Philipp Pentke,de  GER,GK,Hoffenheim,35-324,1985,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
332,Pavao Pervan,at  AUT,GK,Wolfsburg,33-128,1987,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
333,Nils Petersen,de  GER,FW,Freiburg,32-105,1988,11.5,7,28,10,35.7,2.43,0.87,0.21,0.60,10.0,0,1,1,5.8,5.1,0.18,+1.2,+0.9
334,Maximilian Philipp,de  GER,MF,Wolfsburg,27-020,1994,6.8,2,16,7,43.8,2.37,1.04,0.13,0.29,16.1,0,0,0,1.5,1.5,0.09,+0.5,+0.5
335,Krzysztof Piątek,pl  POL,FW,Hertha BSC,25-263,1995,15.3,6,32,14,43.8,2.10,0.92,0.19,0.43,14.7,0,0,1,5.2,4.4,0.14,+0.8,+1.6
336,Amos Pieper,de  GER,DF,Arminia,23-063,1998,22.8,1,12,3,25.0,0.53,0.13,0.08,0.33,14.9,0,0,0,0.9,0.9,0.07,+0.1,+0.1
337,Łukasz Piszczek,pl  POL,DF,Dortmund,35-291,1985,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
338,Marvin Plattenhardt,de  GER,DF,Hertha BSC,29-054,1992,8.9,0,3,0,0.0,0.34,0.00,0.00,,29.5,2,0,0,0.1,0.1,0.02,-0.1,-0.1
339,Alassane Pléa,fr  FRA,FW,M'Gladbach,28-011,1993,14.8,3,42,17,40.5,2.85,1.15,0.07,0.18,15.3,0,0,0,3.6,3.6,0.09,-0.6,-0.6
340,Marin Pongračić,hr  CRO,DF,Wolfsburg,23-191,1997,5.1,0,1,0,0.0,0.20,0.00,0.00,,13.0,0,0,0,0.0,0.0,0.03,0.0,0.0
341,Stefan Posch,at  AUT,DF,Hoffenheim,23-311,1997,15.9,0,7,2,28.6,0.44,0.13,0.00,0.00,24.3,1,0,0,0.6,0.6,0.09,-0.6,-0.6
342,Yussuf Poulsen,dk  DEN,FW,RB Leipzig,26-279,1994,13.3,5,40,14,35.0,3.02,1.06,0.13,0.36,13.6,0,0,0,4.5,4.5,0.12,+0.5,+0.5
343,Manuel Prietl,at  AUT,MF,Arminia,29-230,1991,20.0,1,10,3,30.0,0.50,0.15,0.10,0.33,25.9,0,0,0,0.4,0.4,0.04,+0.6,+0.6
344,Grischa Prömel,de  GER,MF,Union Berlin,26-071,1995,16.4,2,16,3,18.8,0.98,0.18,0.13,0.67,14.2,0,0,0,1.4,1.4,0.09,+0.6,+0.6
345,Robin Quaison,se  SWE,"FW,MF",Mainz 05,27-163,1993,13.3,3,25,11,44.0,1.89,0.83,0.12,0.27,18.7,1,0,0,3.5,3.5,0.14,-0.5,-0.5
346,Nemanja Radonjić,rs  SRB,"FW,MF",Hertha BSC,25-034,1996,1.5,0,3,1,33.3,1.97,0.66,0.00,0.00,14.6,0,0,0,0.3,0.3,0.09,-0.3,-0.3
347,Benito Raman,be  BEL,"FW,MF",Schalke 04,26-134,1994,13.5,2,25,7,28.0,1.85,0.52,0.08,0.29,18.0,1,0,0,2.1,2.0,0.08,-0.1,0.0
348,Milot Rashica,xk  KVX,"FW,MF",Werder Bremen,24-266,1996,10.7,0,26,8,30.8,2.42,0.74,0.00,0.00,19.8,1,0,0,2.0,2.0,0.08,-2.0,-2.0
349,Daishawn Redan,nl  NED,"MF,FW",Hertha BSC,20-047,2001,0.8,0,1,0,0.0,1.29,0.00,0.00,,17.7,0,0,0,0.0,0.0,0.05,0.0,0.0
350,Reinier,br  BRA,"MF,FW",Dortmund,19-061,2002,1.7,1,3,1,33.3,1.72,0.57,0.33,1.00,10.7,0,0,0,0.9,0.9,0.29,+0.1,+0.1
351,Rocco Reitz,de  GER,MF,M'Gladbach,18-296,2002,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
352,Marco Reus,de  GER,"MF,FW",Dortmund,31-294,1989,18.2,3,37,17,45.9,2.03,0.93,0.08,0.18,16.6,5,0,2,6.4,4.7,0.13,-3.4,-1.7
353,Elvis Rexhbeçaj,de  GER,"MF,FW",Köln,23-140,1997,17.9,5,25,9,36.0,1.39,0.50,0.20,0.56,21.7,3,0,0,1.7,1.7,0.07,+3.3,+3.3
354,Gio Reyna,us  USA,"FW,MF",Dortmund,18-128,2002,16.5,3,27,8,29.6,1.64,0.48,0.11,0.38,16.5,0,0,0,2.9,2.9,0.11,+0.1,+0.1
355,Marco Richter,de  GER,"FW,MF",Augsburg,23-117,1997,9.2,3,30,9,30.0,3.26,0.98,0.10,0.33,19.3,0,0,0,3.1,3.1,0.10,-0.1,-0.1
356,Marc Roca,es  ESP,MF,Bayern Munich,24-115,1996,1.6,0,3,0,0.0,1.84,0.00,0.00,,16.5,0,0,0,0.3,0.3,0.09,-0.3,-0.3
357,Sebastian Rode,de  GER,MF,Eint Frankfurt,30-161,1990,13.8,1,3,3,100.0,0.22,0.22,0.33,0.33,22.4,0,0,0,0.1,0.1,0.03,+0.9,+0.9
358,Jérôme Roussillon,fr  FRA,DF,Wolfsburg,28-074,1993,10.5,0,7,2,28.6,0.67,0.19,0.00,0.00,22.8,0,0,0,0.4,0.4,0.05,-0.4,-0.4
359,Georginio Rutter,fr  FRA,"MF,FW",Hoffenheim,18-335,2002,0.1,1,1,1,100.0,6.92,6.92,1.00,1.00,20.0,0,0,0,0.0,0.0,0.05,+1.0,+1.0
360,Julian Ryerson,no  NOR,DF,Union Berlin,23-124,1997,8.5,0,5,0,0.0,0.59,0.00,0.00,,24.3,0,0,0,0.1,0.1,0.02,-0.1,-0.1
361,Frederik Rønnow,dk  DEN,GK,Schalke 04,28-229,1992,9.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
362,João Victor Santos Sá,br  BRA,FW,Wolfsburg,26-359,1994,4.0,0,9,1,11.1,2.27,0.25,0.00,0.00,15.6,0,0,0,0.5,0.5,0.05,-0.5,-0.5
363,Marcel Sabitzer,at  AUT,MF,RB Leipzig,27-004,1994,16.6,6,38,15,39.5,2.29,0.90,0.08,0.20,24.0,4,3,3,5.1,2.8,0.07,+0.9,+0.2
364,Roland Sallai,hu  HUN,"MF,FW",Freiburg,23-303,1997,12.2,5,35,13,37.1,2.87,1.07,0.14,0.38,15.7,2,0,0,4.2,4.2,0.12,+0.8,+0.8
365,Lazar Samardzic,de  GER,"MF,FW",RB Leipzig,19-025,2002,2.0,0,1,0,0.0,0.49,0.00,0.00,,27.1,0,0,0,0.0,0.0,0.03,0.0,0.0
366,Diadie Samassékou,ml  MLI,MF,Hoffenheim,25-069,1996,21.5,0,12,1,8.3,0.56,0.05,0.00,0.00,22.8,0,0,0,0.5,0.5,0.04,-0.5,-0.5
367,Jadon Sancho,eng  ENG,"FW,MF",Dortmund,20-361,2000,19.7,6,43,12,27.9,2.19,0.61,0.12,0.42,17.0,2,1,1,6.1,5.4,0.12,-0.1,-0.4
368,Leroy Sané,de  GER,"FW,MF",Bayern Munich,25-069,1996,15.4,4,38,15,39.5,2.46,0.97,0.11,0.27,18.0,0,0,0,3.4,3.4,0.09,+0.6,+0.6
369,Salif Sané,sn  SEN,DF,Schalke 04,30-208,1990,8.5,0,7,1,14.3,0.82,0.12,0.00,0.00,13.7,0,0,0,0.4,0.4,0.05,-0.4,-0.4
370,Baptiste Santamaria,fr  FRA,MF,Freiburg,26-012,1995,18.7,1,27,7,25.9,1.45,0.37,0.04,0.14,22.8,0,0,0,1.6,1.6,0.06,-0.6,-0.6
371,Josh Sargent,us  USA,FW,Werder Bremen,21-029,2000,22.0,5,35,18,51.4,1.59,0.82,0.14,0.28,14.3,0,0,0,4.4,4.4,0.13,+0.6,+0.6
372,Bouna Sarr,gn  GUI,DF,Bayern Munich,29-049,1992,3.7,0,2,0,0.0,0.54,0.00,0.00,,25.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1
373,Patrik Schick,cz  CZE,FW,Leverkusen,25-056,1996,14.1,8,40,18,45.0,2.85,1.28,0.20,0.44,11.4,1,0,0,7.3,7.3,0.18,+0.7,+0.7
374,Sven Schipplock,de  GER,"FW,MF",Arminia,32-133,1988,7.6,1,14,5,35.7,1.84,0.66,0.07,0.20,16.6,0,0,0,1.1,1.1,0.08,-0.1,-0.1
375,Xaver Schlager,at  AUT,MF,Wolfsburg,23-174,1997,21.6,1,31,2,6.5,1.44,0.09,0.03,0.50,20.8,0,0,0,1.8,1.8,0.06,-0.8,-0.8
376,Keven Schlotterbeck,de  GER,DF,Freiburg,23-327,1997,13.9,0,7,1,14.3,0.50,0.07,0.00,0.00,16.3,0,0,0,0.4,0.4,0.06,-0.4,-0.4
377,Nico Schlotterbeck,de  GER,DF,Union Berlin,21-110,1999,8.3,1,17,5,29.4,2.04,0.60,0.06,0.20,10.2,0,0,0,0.8,0.8,0.05,+0.2,+0.2
378,Jonathan Schmid,fr  FRA,"DF,MF",Freiburg,30-268,1990,19.8,1,19,7,36.8,0.96,0.35,0.05,0.14,21.0,5,0,0,1.0,1.0,0.05,0.0,0.0
379,Romano Schmid,at  AUT,"FW,MF",Werder Bremen,21-053,2000,10.2,0,12,2,16.7,1.17,0.20,0.00,0.00,21.8,0,0,0,0.4,0.4,0.04,-0.4,-0.4
380,Benno Schmitz,de  GER,DF,Köln,26-124,1994,1.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
381,Alessandro Schöpf,at  AUT,"FW,MF",Schalke 04,27-042,1994,9.5,0,10,1,10.0,1.05,0.11,0.00,0.00,19.7,0,0,0,0.4,0.4,0.04,-0.4,-0.4
382,Nico Schulz,de  GER,DF,Dortmund,27-354,1993,4.8,0,2,0,0.0,0.41,0.00,0.00,,21.1,0,0,0,0.1,0.1,0.06,-0.1,-0.1
383,Alexander Schwolow,de  GER,GK,Hertha BSC,28-292,1992,18.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
384,Davie Selke,de  GER,FW,Werder Bremen,26-060,1995,4.7,3,13,6,46.2,2.78,1.28,0.15,0.33,14.8,0,1,1,1.7,1.0,0.07,+1.3,+1.0
385,Suat Serdar,de  GER,MF,Schalke 04,23-344,1997,17.5,0,29,8,27.6,1.65,0.46,0.00,0.00,19.8,0,0,0,1.7,1.7,0.06,-1.7,-1.7
386,Ryan Sessegnon,eng  ENG,DF,Hoffenheim,20-307,2000,10.6,2,5,2,40.0,0.47,0.19,0.40,1.00,10.6,0,0,0,0.6,0.6,0.11,+1.4,+1.4
387,Nils Seufert,de  GER,"MF,FW",Arminia,24-046,1997,3.8,0,1,0,0.0,0.26,0.00,0.00,,19.2,0,0,0,0.0,0.0,0.04,0.0,0.0
388,André Silva,pt  POR,FW,Eint Frankfurt,25-135,1995,22.7,21,79,40,50.6,3.48,1.76,0.19,0.38,12.8,2,6,6,17.0,12.4,0.16,+2.0,+0.6
389,Jóan Símun Edmundsson,fo  FRO,"MF,FW",Arminia,29-238,1991,0.6,1,3,2,66.7,4.66,3.10,0.33,0.50,13.0,0,0,0,0.5,0.5,0.17,+0.5,+0.5
390,Daley Sinkgraven,nl  NED,DF,Leverkusen,25-260,1995,14.7,0,5,1,20.0,0.34,0.07,0.00,0.00,19.7,0,0,0,0.4,0.4,0.07,-0.4,-0.4
391,Tobias Sippel,de  GER,GK,M'Gladbach,32-364,1988,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
392,Ellyes Skhiri,tn  TUN,MF,Köln,25-315,1995,24.2,4,13,6,46.2,0.54,0.25,0.31,0.67,11.7,0,0,0,2.5,2.5,0.19,+1.5,+1.5
393,Robert Skov,dk  DEN,"DF,FW",Hoffenheim,24-305,1996,7.6,0,15,4,26.7,1.97,0.52,0.00,0.00,24.6,5,0,0,1.1,1.1,0.07,-1.1,-1.1
394,Steven Skrzybski,de  GER,FW,Schalke 04,28-123,1992,4.1,0,7,1,14.3,1.71,0.24,0.00,0.00,21.4,0,0,1,1.3,0.5,0.08,-1.3,-0.5
395,Yann Sommer,ch  SUI,GK,M'Gladbach,32-094,1988,25.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
396,Borna Sosa,hr  CRO,DF,Stuttgart,23-059,1998,18.0,0,11,3,27.3,0.61,0.17,0.00,0.00,23.1,2,0,0,0.4,0.4,0.04,-0.4,-0.4
397,Cebio Soukou,bj  BEN,"FW,MF",Arminia,28-170,1992,4.7,1,8,1,12.5,1.70,0.21,0.13,1.00,20.7,0,0,0,0.7,0.7,0.08,+0.3,+0.3
398,Djibril Sow,ch  SUI,MF,Eint Frankfurt,24-043,1997,17.9,0,8,2,25.0,0.45,0.11,0.00,0.00,21.8,0,0,0,0.4,0.4,0.05,-0.4,-0.4
399,Jerry St. Juste,nl  NED,DF,Mainz 05,24-153,1996,23.0,0,14,2,14.3,0.61,0.09,0.00,0.00,16.6,2,0,0,0.9,0.9,0.06,-0.9,-0.9
400,Benjamin Stambouli,fr  FRA,"MF,DF",Schalke 04,30-220,1990,17.7,0,1,1,100.0,0.06,0.06,0.00,0.00,29.0,0,0,0,0.0,0.0,0.04,0.0,0.0
401,Niklas Stark,de  GER,"DF,MF",Hertha BSC,25-341,1995,24.9,0,9,3,33.3,0.36,0.12,0.00,0.00,9.7,0,0,0,0.9,0.9,0.10,-0.9,-0.9
402,Renato Steffen,ch  SUI,"FW,MF",Wolfsburg,29-138,1991,17.4,5,30,14,46.7,1.72,0.80,0.17,0.36,14.6,0,0,0,4.3,4.3,0.14,+0.7,+0.7
403,Pascal Stenzel,de  GER,DF,Stuttgart,25-001,1996,11.7,0,2,1,50.0,0.17,0.09,0.00,0.00,29.3,0,0,0,0.0,0.0,0.02,0.0,0.0
404,Lars Stindl,de  GER,"MF,FW",M'Gladbach,32-207,1988,18.1,11,40,17,42.5,2.21,0.94,0.15,0.35,20.2,5,5,6,8.3,3.8,0.10,+1.7,+1.2
405,Kevin Stöger,at  AUT,"MF,FW",Mainz 05,27-206,1993,5.6,3,9,4,44.4,1.60,0.71,0.33,0.75,15.1,0,0,0,1.6,1.6,0.18,+1.4,+1.4
406,Tobias Strobl,de  GER,MF,Augsburg,30-313,1990,17.6,0,6,1,16.7,0.34,0.06,0.00,0.00,17.1,0,0,0,0.5,0.5,0.09,-0.5,-0.5
407,Marek Suchý,cz  CZE,DF,Augsburg,32-357,1988,1.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
408,Niklas Süle,de  GER,DF,Bayern Munich,25-199,1995,14.9,1,20,4,20.0,1.34,0.27,0.05,0.25,17.0,0,0,0,1.1,1.1,0.06,-0.1,-0.1
409,Ádám Szalai,hu  HUN,FW,Mainz 05,33-102,1987,5.6,0,9,3,33.3,1.62,0.54,0.00,0.00,15.5,0,0,0,0.8,0.8,0.09,-0.8,-0.8
410,Frederik Sørensen,dk  DEN,DF,Köln,28-341,1992,1.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
411,Alexander Sørloth,no  NOR,FW,RB Leipzig,25-106,1995,12.5,3,38,12,31.6,3.05,0.96,0.08,0.25,11.6,0,0,1,5.0,4.2,0.11,-2.0,-1.2
412,Jonathan Tah,de  GER,DF,Leverkusen,25-038,1996,17.2,1,7,1,14.3,0.41,0.06,0.14,1.00,10.2,0,0,0,0.5,0.5,0.08,+0.5,+0.5
413,Edmond Tapsoba,bf  BFA,DF,Leverkusen,22-047,1999,21.5,1,13,5,38.5,0.61,0.23,0.08,0.20,13.3,0,0,0,0.8,0.8,0.06,+0.2,+0.2
414,Niklas Tauer,de  GER,"MF,DF",Mainz 05,20-032,2001,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
415,Lino Tempelmann,de  GER,"MF,DF",Freiburg,22-047,1999,2.6,0,2,0,0.0,0.78,0.00,0.00,,22.2,0,0,0,0.1,0.1,0.04,-0.1,-0.1
416,Cedric Teuchert,de  GER,"FW,MF",Union Berlin,24-066,1997,7.2,3,23,10,43.5,3.18,1.38,0.13,0.30,16.8,0,0,0,3.0,3.0,0.13,0.0,0.0
417,Malick Thiaw,de  GER,DF,Schalke 04,19-225,2001,12.4,1,7,3,42.9,0.57,0.24,0.14,0.33,8.9,0,0,0,0.4,0.4,0.06,+0.6,+0.6
418,Jan Thielmann,de  GER,"FW,MF",Köln,18-299,2002,10.5,2,11,4,36.4,1.04,0.38,0.18,0.50,17.8,0,0,0,1.1,1.1,0.10,+0.9,+0.9
419,Erik Thommy,de  GER,"FW,DF",Stuttgart,26-213,1994,1.6,0,5,0,0.0,3.15,0.00,0.00,,23.5,2,0,0,0.2,0.2,0.03,-0.2,-0.2
420,Marcus Thuram,fr  FRA,"FW,MF",M'Gladbach,23-227,1997,12.8,4,39,12,30.8,3.04,0.94,0.10,0.33,12.8,0,0,0,3.6,3.6,0.09,+0.4,+0.4
421,Steffen Tigges,de  GER,FW,Dortmund,22-233,1998,0.6,0,3,1,33.3,5.09,1.70,0.00,0.00,26.5,0,0,0,0.1,0.1,0.04,-0.1,-0.1
422,Guus Til,nl  NED,FW,Freiburg,23-089,1997,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
423,Corentin Tolisso,fr  FRA,MF,Bayern Munich,26-230,1994,8.1,1,11,7,63.6,1.35,0.86,0.09,0.14,14.1,0,0,0,2.1,2.1,0.19,-1.1,-1.1
424,Ömer Toprak,tr  TUR,DF,Werder Bremen,31-243,1989,18.6,2,10,5,50.0,0.54,0.27,0.20,0.40,9.9,0,0,0,0.9,0.9,0.09,+1.1,+1.1
425,Jordan Torunarigha,de  GER,DF,Hertha BSC,23-226,1997,7.5,0,1,0,0.0,0.13,0.00,0.00,,9.4,0,0,0,0.0,0.0,0.02,0.0,0.0
426,Almamy Touré,ml  MLI,DF,Eint Frankfurt,24-327,1996,7.7,0,12,3,25.0,1.56,0.39,0.00,0.00,14.4,0,0,0,0.9,0.9,0.08,-0.9,-0.9
427,Lucas Tousart,fr  FRA,MF,Hertha BSC,23-326,1997,18.8,0,25,4,16.0,1.33,0.21,0.00,0.00,20.8,0,0,0,1.2,1.2,0.05,-1.2,-1.2
428,Ibrahima Traoré,gn  GUI,FW,M'Gladbach,32-334,1988,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
429,Kevin Trapp,de  GER,GK,Eint Frankfurt,30-256,1990,26.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
430,Christopher Trimmel,at  AUT,DF,Union Berlin,34-025,1987,22.1,1,6,2,33.3,0.27,0.09,0.17,0.50,24.2,0,0,0,0.2,0.2,0.03,+0.8,+0.8
431,Tuta,br  BRA,DF,Eint Frankfurt,21-260,1999,10.3,0,2,0,0.0,0.19,0.00,0.00,,10.3,0,0,0,0.1,0.1,0.03,-0.1,-0.1
432,Dayot Upamecano,fr  FRA,DF,RB Leipzig,22-145,1998,20.1,1,9,6,66.7,0.45,0.30,0.11,0.17,15.0,0,0,0,0.6,0.6,0.06,+0.4,+0.4
433,Mark Uth,de  GER,"FW,MF",Schalke 04,29-209,1991,14.4,2,30,9,30.0,2.09,0.63,0.07,0.22,19.8,4,0,0,2.0,2.0,0.07,0.0,0.0
434,Ruben Vargas,ch  SUI,"MF,FW",Augsburg,22-228,1998,13.2,4,20,6,30.0,1.51,0.45,0.20,0.67,15.8,0,0,0,2.2,2.2,0.11,+1.8,+1.8
435,Miloš Veljković,rs  SRB,DF,Werder Bremen,25-176,1995,15.6,0,4,1,25.0,0.26,0.06,0.00,0.00,10.4,0,0,0,0.5,0.5,0.13,-0.5,-0.5
436,Michel Vlap,nl  NED,MF,Arminia,23-292,1997,3.4,1,3,2,66.7,0.87,0.58,0.33,0.50,29.3,0,0,0,0.3,0.3,0.11,+0.7,+0.7
