,Player,Nation,Pos,Squad,Age,Born,MP_Playing Time,Starts_Playing Time,Min_Playing Time,90s_Playing Time,Gls_Performance,Ast_Performance,G-PK_Performance,PK_Performance,PKatt_Performance,CrdY_Performance,CrdR_Performance,Gls_Per 90 Minutes,Ast_Per 90 Minutes,G+A_Per 90 Minutes,G-PK_Per 90 Minutes,G+A-PK_Per 90 Minutes,xG_Expected,npxG_Expected,xA_Expected,npxG+xA_Expected,xG_Per 90 Minutes,xA_Per 90 Minutes,xG+xA_Per 90 Minutes,npxG_Per 90 Minutes,npxG+xA_Per 90 Minutes
118,Domenico Criscito,it  ITA,DF,Genoa,34,1986,20,18,1618,18.0,6,1,0,6,7,4,0,0.33,0.06,0.39,0.00,0.06,5.6,0.3,0.8,1.1,0.31,0.04,0.36,0.02,0.06
119,Bryan Cristante,it  ITA,MF,Roma,26,1995,34,29,2678,29.8,2,0,2,0,0,9,0,0.07,0.00,0.07,0.07,0.07,2.3,2.3,1.6,3.9,0.08,0.05,0.13,0.08,0.13
120,Domen Črnigoj,si  SVN,"MF,DF",Venezia,25,1995,34,22,1881,20.9,3,1,3,0,0,3,0,0.14,0.05,0.19,0.14,0.19,2.3,2.3,0.9,3.2,0.11,0.04,0.15,0.11,0.15
121,Giovanni Crociata,it  ITA,FW,Empoli,23,1997,1,0,15,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.31,0.00,0.31,0.31,0.31
122,Juan Cuadrado,co  COL,"DF,MF",Juventus,33,1988,33,28,2487,27.6,4,3,4,0,0,9,0,0.14,0.11,0.25,0.14,0.25,2.0,2.0,5.0,7.0,0.07,0.18,0.25,0.07,0.25
123,Mickaël Cuisance,fr  FRA,MF,Venezia,21,1999,13,13,918,10.2,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,1.0,1.5,0.05,0.09,0.15,0.05,0.15
124,Patrick Cutrone,it  ITA,FW,Empoli,23,1998,28,15,1401,15.6,3,0,3,0,0,1,0,0.19,0.00,0.19,0.19,0.19,4.7,4.7,0.9,5.6,0.30,0.06,0.36,0.30,0.36
125,Danilo D'Ambrosio,it  ITA,DF,Inter,32,1988,20,9,1000,11.1,1,1,1,0,0,2,0,0.09,0.09,0.18,0.09,0.18,1.9,1.9,0.1,2.0,0.17,0.01,0.18,0.17,0.18
126,Mikkel Damsgaard,dk  DEN,"MF,FW",Sampdoria,21,2000,11,6,578,6.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.4,1.2,0.12,0.07,0.19,0.12,0.19
127,Danilo,br  BRA,"DF,MF",Juventus,30,1991,22,22,1893,21.0,1,2,1,0,0,6,0,0.05,0.10,0.14,0.05,0.14,1.2,1.2,1.2,2.4,0.06,0.06,0.11,0.06,0.11
128,Ebrima Darboe,gm  GAM,MF,Roma,20,2001,1,1,63,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.04,0.00,0.04,0.04,0.04
129,Matteo Darmian,it  ITA,DF,Inter,31,1989,25,18,1507,16.7,2,1,2,0,0,4,0,0.12,0.06,0.18,0.12,0.18,0.9,0.9,2.2,3.1,0.05,0.13,0.19,0.05,0.19
130,Paweł Dawidowicz,pl  POL,DF,Hellas Verona,26,1995,17,13,1198,13.3,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.1,0.5,0.03,0.01,0.04,0.03,0.04
131,Sebastien De Maio,fr  FRA,DF,Udinese,34,1987,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.3,0.00,0.14,0.14,0.00,0.14
132,Tommaso De Nipoti,it  ITA,MF,Atalanta,18,2003,1,0,6,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
133,Mattia De Sciglio,it  ITA,DF,Juventus,28,1992,20,13,1168,13.0,1,2,1,0,0,2,1,0.08,0.15,0.23,0.08,0.23,0.2,0.2,2.4,2.6,0.02,0.19,0.20,0.02,0.20
134,Lorenzo De Silvestri,it  ITA,DF,Bologna,33,1988,31,27,2294,25.5,3,2,3,0,0,7,0,0.12,0.08,0.20,0.12,0.20,2.0,2.0,2.1,4.0,0.08,0.08,0.16,0.08,0.16
135,Grégoire Defrel,mq  MTQ,FW,Sassuolo,30,1991,38,11,1362,15.1,2,2,2,0,0,3,0,0.13,0.13,0.26,0.13,0.26,3.9,3.9,2.1,6.0,0.26,0.14,0.40,0.26,0.40
136,Alessandro Deiola,it  ITA,MF,Cagliari,25,1995,33,28,2129,23.7,4,1,4,0,0,5,0,0.17,0.04,0.21,0.17,0.21,2.3,2.3,1.3,3.6,0.10,0.06,0.15,0.10,0.15
137,Filippo Delli Carri,it  ITA,DF,Salernitana,22,1999,5,3,334,3.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.2,0.04,0.02,0.05,0.04,0.05
138,Merih Demiral,tr  TUR,DF,Atalanta,23,1998,28,22,1917,21.3,1,2,1,0,0,8,0,0.05,0.09,0.14,0.05,0.14,2.2,2.2,0.0,2.2,0.10,0.00,0.10,0.10,0.10
139,Diego Demme,de  GER,MF,Napoli,29,1991,19,7,692,7.7,1,0,1,0,0,4,0,0.13,0.00,0.13,0.13,0.13,0.3,0.3,0.3,0.6,0.04,0.04,0.08,0.04,0.08
140,Mattia Destro,it  ITA,FW,Genoa,30,1991,27,21,1744,19.4,9,1,9,0,0,4,0,0.46,0.05,0.52,0.46,0.52,7.7,7.7,1.0,8.7,0.40,0.05,0.45,0.40,0.45
141,Gerard Deulofeu,es  ESP,"FW,MF",Udinese,27,1994,34,31,2616,29.1,13,5,12,1,1,9,0,0.45,0.17,0.62,0.41,0.58,8.5,7.8,7.0,14.8,0.29,0.24,0.54,0.27,0.51
142,Jacopo Dezi,it  ITA,MF,Venezia,29,1992,1,0,16,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.1,0.21,0.15,0.35,0.21,0.35
143,Samuel Di Carmine,it  ITA,FW,Hellas Verona,32,1988,1,0,36,0.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.07,0.00,0.07,0.07,0.07
144,Federico Di Francesco,it  ITA,"FW,MF",Empoli,27,1994,26,17,1367,15.2,5,0,5,0,0,2,0,0.33,0.00,0.33,0.33,0.33,2.4,2.4,1.0,3.4,0.16,0.06,0.22,0.16,0.22
145,Giovanni Di Lorenzo,it  ITA,DF,Napoli,27,1993,33,33,2869,31.9,1,4,1,0,0,3,0,0.03,0.13,0.16,0.03,0.16,1.2,1.2,2.7,3.9,0.04,0.09,0.12,0.04,0.12
146,Francesco Di Mariano,it  ITA,FW,Venezia,25,1996,1,1,62,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.08,0.08,0.00,0.08
147,Francesco Di Tacchio,it  ITA,MF,Salernitana,31,1990,18,14,1255,13.9,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.1,0.5,0.03,0.01,0.04,0.03,0.04
148,Amadou Diawara,gn  GUI,MF,Roma,24,1997,4,2,170,1.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.1,0.01,0.03,0.03,0.01,0.03
149,Brahim Díaz,es  ESP,MF,Milan,21,1999,31,25,1855,20.6,3,3,3,0,0,4,0,0.15,0.15,0.29,0.15,0.29,4.7,4.7,2.5,7.2,0.23,0.12,0.35,0.23,0.35
150,Mitchell Dijks,nl  NED,DF,Bologna,28,1993,16,7,694,7.7,0,2,0,0,0,2,0,0.00,0.26,0.26,0.00,0.26,0.6,0.6,0.4,1.0,0.08,0.05,0.13,0.08,0.13
151,Federico Dimarco,it  ITA,DF,Inter,23,1997,32,13,1430,15.9,2,3,2,0,1,1,0,0.13,0.19,0.31,0.13,0.31,3.5,2.7,5.2,7.9,0.22,0.33,0.54,0.17,0.50
152,Filippo Distefano,it  ITA,FW,Fiorentina,17,2003,1,0,2,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
153,Koffi Djidji,ci  CIV,DF,Torino,28,1992,25,21,1735,19.3,0,0,0,0,0,6,1,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.1,0.6,0.03,0.00,0.03,0.03,0.03
154,Berat Djimsiti,al  ALB,DF,Atalanta,28,1993,31,25,2256,25.1,1,1,1,0,0,6,0,0.04,0.04,0.08,0.04,0.08,1.8,1.8,1.0,2.9,0.07,0.04,0.11,0.07,0.11
155,Nicolás Domínguez,ar  ARG,MF,Bologna,23,1998,28,23,2015,22.4,0,3,0,0,0,8,0,0.00,0.13,0.13,0.00,0.13,1.6,1.6,2.2,3.8,0.07,0.10,0.17,0.07,0.17
156,Bartłomiej Drągowski,pl  POL,GK,Fiorentina,23,1997,7,7,556,6.2,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
157,Denzel Dumfries,nl  NED,DF,Inter,25,1996,33,21,2028,22.5,5,4,5,0,0,3,0,0.22,0.18,0.40,0.22,0.40,5.8,5.8,3.9,9.6,0.26,0.17,0.43,0.26,0.43
158,Alfred Duncan,gh  GHA,MF,Fiorentina,28,1993,33,21,1931,21.5,2,2,2,0,0,3,0,0.09,0.09,0.19,0.09,0.19,1.3,1.3,1.8,3.1,0.06,0.08,0.14,0.06,0.14
159,Paulo Dybala,ar  ARG,"FW,MF",Juventus,27,1993,29,26,2061,22.9,10,5,9,1,2,3,0,0.44,0.22,0.66,0.39,0.61,8.1,6.6,3.7,10.3,0.35,0.16,0.52,0.29,0.45
160,Edin Džeko,ba  BIH,FW,Inter,35,1986,36,27,2469,27.4,13,6,13,0,0,2,0,0.47,0.22,0.69,0.47,0.69,13.2,13.2,4.5,17.7,0.48,0.17,0.65,0.48,0.65
161,Tyronne Ebuehi,ng  NGA,DF,Venezia,25,1995,19,12,1138,12.6,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.5,1.0,0.04,0.04,0.08,0.04,0.08
162,Éderson,br  BRA,MF,Salernitana,22,1999,15,13,1147,12.7,2,1,2,0,0,5,0,0.16,0.08,0.24,0.16,0.24,1.7,1.7,0.9,2.6,0.13,0.07,0.21,0.13,0.21
163,Albin Ekdal,se  SWE,MF,Sampdoria,32,1989,26,19,1637,18.2,1,0,1,0,0,11,1,0.05,0.00,0.05,0.05,0.05,0.7,0.7,0.4,1.1,0.04,0.02,0.06,0.04,0.06
164,Caleb Ekuban,gh  GHA,"FW,MF",Genoa,27,1994,30,18,1716,19.1,1,2,1,0,0,2,0,0.05,0.10,0.16,0.05,0.16,3.8,3.8,2.4,6.2,0.20,0.13,0.32,0.20,0.32
165,Elif Elmas,mk  MKD,"FW,MF",Napoli,21,1999,37,12,1620,18.0,3,4,3,0,0,3,0,0.17,0.22,0.39,0.17,0.39,2.4,2.4,2.0,4.5,0.14,0.11,0.25,0.14,0.25
166,Martin Erlic,hr  CRO,DF,Spezia,23,1998,30,30,2576,28.6,2,0,2,0,0,5,0,0.07,0.00,0.07,0.07,0.07,2.1,2.1,0.4,2.5,0.07,0.01,0.09,0.07,0.09
167,Gonzalo Escalante,ar  ARG,MF,Lazio,28,1993,1,0,9,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
168,Diego Falcinelli,it  ITA,"FW,MF",Bologna,30,1991,6,0,66,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.0,0.4,0.52,0.00,0.52,0.52,0.52
169,Wladimiro Falcone,it  ITA,GK,Sampdoria,26,1995,10,9,855,9.5,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
170,Paolo Faragò,it  ITA,MF,Cagliari,28,1993,1,0,16,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.0,0.5,3.04,0.00,3.04,3.04,3.04
171,Davide Faraoni,it  ITA,DF,Hellas Verona,29,1991,32,30,2572,28.6,4,5,4,0,0,8,1,0.14,0.17,0.31,0.14,0.31,2.7,2.7,2.9,5.6,0.10,0.10,0.20,0.10,0.20
172,Mohamed Fares,dz  ALG,"DF,FW",Genoa,25,1996,9,6,587,6.5,2,1,2,0,0,2,0,0.31,0.15,0.46,0.31,0.46,1.1,1.1,0.5,1.6,0.17,0.07,0.24,0.17,0.24
173,Diego Farias,br  BRA,"MF,FW",Cagliari,31,1990,4,0,66,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.05,0.00,0.05,0.05,0.05
174,Andrea Favilli,it  ITA,FW,Genoa,24,1997,1,0,36,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
175,Federico Fazio,ar  ARG,DF,Salernitana,34,1987,16,16,1434,15.9,1,0,1,0,0,3,1,0.06,0.00,0.06,0.06,0.06,1.2,1.2,0.2,1.4,0.07,0.01,0.09,0.07,0.09
176,Luiz Felipe,it  ITA,DF,Lazio,24,1997,31,28,2491,27.7,0,0,0,0,0,9,1,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.1,0.4,0.01,0.00,0.01,0.01,0.01
177,Alex Ferrari,it  ITA,DF,Sampdoria,27,1994,23,20,1643,18.3,1,0,1,0,0,4,0,0.05,0.00,0.05,0.05,0.05,0.5,0.5,0.0,0.5,0.02,0.00,0.03,0.02,0.03
178,Salvador Ferrer,es  ESP,"DF,MF",Spezia,23,1998,27,14,1495,16.6,0,3,0,0,0,3,0,0.00,0.18,0.18,0.00,0.18,0.2,0.2,1.8,2.1,0.01,0.11,0.12,0.01,0.12
179,Riccardo Fiamozzi,it  ITA,DF,Empoli,28,1993,10,7,620,6.9,0,1,0,0,0,1,0,0.00,0.15,0.15,0.00,0.15,0.0,0.0,0.5,0.5,0.00,0.08,0.08,0.00,0.08
180,Luca Fiordilino,it  ITA,MF,Venezia,25,1996,15,5,661,7.3,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.3,0.5,0.02,0.04,0.06,0.02,0.06
181,Vincenzo Fiorillo,it  ITA,GK,Salernitana,31,1990,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
182,Alessandro Florenzi,it  ITA,"DF,FW",Milan,30,1991,24,12,1152,12.8,2,0,2,0,0,2,0,0.16,0.00,0.16,0.16,0.16,0.7,0.7,1.2,2.0,0.06,0.10,0.15,0.06,0.15
183,Fernando Forestieri,it  ITA,"FW,MF",Udinese,31,1990,4,0,58,0.6,2,1,2,0,0,1,0,3.10,1.55,4.66,3.10,4.66,1.0,1.0,0.1,1.0,1.50,0.13,1.63,1.50,1.63
184,Francesco Forte,it  ITA,FW,Venezia,28,1993,12,4,422,4.7,1,0,1,0,0,3,0,0.21,0.00,0.21,0.21,0.21,1.0,1.0,0.1,1.1,0.21,0.02,0.23,0.21,0.23
185,Gianluca Frabotta,it  ITA,"DF,FW",Hellas Verona,22,1999,2,0,20,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
186,Davide Frattesi,it  ITA,MF,Sassuolo,21,1999,36,35,2854,31.7,4,3,4,0,0,6,0,0.13,0.09,0.22,0.13,0.22,6.6,6.6,3.5,10.1,0.21,0.11,0.32,0.21,0.32
187,Morten Frendrup,dk  DEN,"DF,MF",Genoa,20,2001,10,6,695,7.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.7,1.2,0.07,0.09,0.16,0.07,0.16
188,Remo Freuler,ch  SUI,MF,Atalanta,29,1992,29,28,2369,26.3,1,3,1,0,0,10,0,0.04,0.11,0.15,0.04,0.15,1.5,1.5,1.8,3.3,0.06,0.07,0.13,0.06,0.13
189,Matteo Gabbia,it  ITA,DF,Milan,21,1999,8,6,537,6.0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.2,0.02,0.01,0.03,0.02,0.03
190,Manolo Gabbiadini,it  ITA,"FW,MF",Sampdoria,29,1991,18,15,1140,12.7,6,2,6,0,0,3,0,0.47,0.16,0.63,0.47,0.63,3.9,3.9,1.7,5.6,0.31,0.13,0.44,0.31,0.44
191,Gianluca Gaetano,it  ITA,MF,Napoli,21,2000,2,0,20,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
192,Luca Gagliano,it  ITA,"MF,DF",Cagliari,21,2000,2,0,13,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
193,Roberto Gagliardini,it  ITA,MF,Inter,27,1994,18,6,649,7.2,2,2,2,0,0,2,0,0.28,0.28,0.55,0.28,0.55,1.0,1.0,1.9,2.9,0.13,0.26,0.40,0.13,0.40
194,Riccardo Gagliolo,se  SWE,DF,Salernitana,31,1990,17,12,1138,12.6,0,1,0,0,0,2,0,0.00,0.08,0.08,0.00,0.08,0.8,0.8,0.0,0.8,0.06,0.00,0.06,0.06,0.06
195,Nicolas Galazzi,it  ITA,DF,Venezia,20,2000,1,0,16,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
196,Pablo Galdames Millán,cl  CHI,MF,Genoa,24,1996,19,11,1028,11.4,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,1.1,1.4,0.03,0.09,0.13,0.03,0.13
197,Luca Gemello,it  ITA,GK,Torino,21,2000,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
198,Paolo Ghiglione,it  ITA,DF,Genoa,24,1997,13,6,603,6.7,0,1,0,0,0,3,0,0.00,0.15,0.15,0.00,0.15,0.8,0.8,0.4,1.1,0.11,0.05,0.17,0.11,0.17
199,Faouzi Ghoulam,dz  ALG,DF,Napoli,30,1991,14,3,332,3.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.4,0.5,0.04,0.10,0.14,0.04,0.14
200,Sebastian Giovinco,it  ITA,MF,Sampdoria,34,1987,2,0,39,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.08,0.00,0.08,0.08,0.08
201,Olivier Giroud,fr  FRA,FW,Milan,34,1986,29,22,1892,21.0,11,3,9,2,2,4,0,0.52,0.14,0.67,0.43,0.57,10.3,8.8,2.0,10.8,0.49,0.10,0.59,0.42,0.51
202,Diego Godín,uy  URU,DF,Cagliari,35,1986,11,9,818,9.1,0,1,0,0,0,3,0,0.00,0.11,0.11,0.00,0.11,0.5,0.5,0.4,0.8,0.05,0.04,0.09,0.05,0.09
203,Cedric Gondo,ci  CIV,FW,Salernitana,24,1996,14,10,699,7.8,1,0,1,0,0,1,0,0.13,0.00,0.13,0.13,0.13,1.4,1.4,0.6,2.1,0.19,0.08,0.26,0.19,0.26
204,Nicolás González,ar  ARG,FW,Fiorentina,23,1998,33,26,2357,26.2,7,6,4,3,3,4,1,0.27,0.23,0.50,0.15,0.38,9.3,7.1,3.8,10.9,0.36,0.15,0.50,0.27,0.42
205,Alberto Grassi,it  ITA,MF,Cagliari,26,1995,30,26,2174,24.2,0,1,0,0,0,6,1,0.00,0.04,0.04,0.00,0.04,1.1,1.1,1.4,2.6,0.05,0.06,0.11,0.05,0.11
206,Koray Günter,de  GER,DF,Hellas Verona,26,1994,30,29,2411,26.8,0,0,0,0,0,10,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.7,1.0,0.01,0.03,0.04,0.01,0.04
207,Albert Guðmundsson,is  ISL,"FW,MF",Genoa,24,1997,12,6,607,6.7,1,0,1,0,0,3,0,0.15,0.00,0.15,0.15,0.15,0.9,0.9,0.5,1.4,0.13,0.08,0.21,0.13,0.21
208,Emmanuel Gyasi,gh  GHA,"FW,DF",Spezia,27,1994,36,35,3035,33.7,6,0,6,0,0,10,0,0.18,0.00,0.18,0.18,0.18,5.9,5.9,1.4,7.3,0.18,0.04,0.22,0.18,0.22
209,Norbert Gyömbér,sk  SVK,DF,Salernitana,29,1992,31,30,2563,28.5,0,0,0,0,0,9,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.3,0.7,0.01,0.01,0.02,0.01,0.02
210,Nicolas Haas,ch  SUI,MF,Empoli,25,1996,16,11,1001,11.1,0,2,0,0,0,3,0,0.00,0.18,0.18,0.00,0.18,0.3,0.3,0.9,1.2,0.03,0.08,0.11,0.03,0.11
211,Samir Handanović,si  SVN,GK,Inter,37,1984,37,37,3330,37.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
212,Ridgeciano Haps,sr  SUR,DF,Venezia,28,1993,25,24,2056,22.8,1,1,1,0,0,6,0,0.04,0.04,0.09,0.04,0.09,0.4,0.4,0.4,0.8,0.02,0.02,0.03,0.02,0.03
213,Abdou Harroui,nl  NED,MF,Sassuolo,23,1998,22,3,452,5.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.2,0.6,0.09,0.03,0.12,0.09,0.12
214,Hans Hateboer,nl  NED,DF,Atalanta,27,1994,21,16,1386,15.4,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,1.9,1.9,0.8,2.7,0.12,0.05,0.18,0.12,0.18
215,Silvan Hefti,ch  SUI,DF,Genoa,23,1997,16,14,1288,14.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.9,1.1,0.01,0.06,0.07,0.01,0.07
216,Liam Henderson,sct  SCO,MF,Empoli,25,1996,38,23,2020,22.4,2,3,2,0,0,4,0,0.09,0.13,0.22,0.09,0.22,2.5,2.5,3.4,5.9,0.11,0.15,0.26,0.11,0.26
217,Dalbert Henrique,br  BRA,"DF,MF",Cagliari,27,1993,28,27,2081,23.1,0,2,0,0,0,9,0,0.00,0.09,0.09,0.00,0.09,1.5,1.5,1.9,3.4,0.06,0.08,0.15,0.06,0.15
218,Matheus Henrique,br  BRA,MF,Sassuolo,23,1997,25,10,1078,12.0,0,1,0,0,0,3,0,0.00,0.08,0.08,0.00,0.08,0.3,0.3,1.1,1.4,0.03,0.09,0.12,0.03,0.12
219,Thomas Henry,fr  FRA,FW,Venezia,26,1994,33,23,2115,23.5,9,2,9,0,0,6,1,0.38,0.09,0.47,0.38,0.47,7.2,7.2,3.5,10.7,0.31,0.15,0.46,0.31,0.46
220,Theo Hernández,fr  FRA,DF,Milan,23,1997,32,30,2711,30.1,5,5,4,1,2,7,2,0.17,0.17,0.33,0.13,0.30,3.9,2.9,6.4,9.3,0.13,0.21,0.34,0.10,0.31
221,Hernani,br  BRA,"MF,FW",Genoa,27,1994,18,7,682,7.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.3,1.0,0.08,0.05,0.13,0.08,0.13
222,Daan Heymans,be  BEL,"MF,FW",Venezia,22,1999,7,2,256,2.8,0,1,0,0,0,4,0,0.00,0.35,0.35,0.00,0.35,0.1,0.1,0.3,0.5,0.04,0.12,0.16,0.04,0.16
223,Aaron Hickey,sct  SCO,DF,Bologna,19,2002,36,34,2820,31.3,5,1,5,0,0,7,0,0.16,0.03,0.19,0.16,0.19,1.1,1.1,1.4,2.5,0.04,0.04,0.08,0.04,0.08
224,Martin Hongla,cm  CMR,MF,Hellas Verona,23,1998,18,7,651,7.2,1,0,1,0,0,3,0,0.14,0.00,0.14,0.14,0.14,1.5,1.5,0.0,1.5,0.21,0.00,0.21,0.21,0.21
225,Sydney van Hooijdonk,nl  NED,"FW,MF",Bologna,21,2000,4,0,38,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.11,0.11,0.00,0.11
226,Petko Hristov,bg  BUL,DF,Spezia,22,1999,17,13,1248,13.9,1,1,1,0,0,3,0,0.07,0.07,0.14,0.07,0.14,0.2,0.2,0.1,0.3,0.02,0.01,0.02,0.02,0.02
227,Elseid Hysaj,al  ALB,DF,Lazio,27,1994,29,24,2027,22.5,1,0,1,0,0,3,0,0.04,0.00,0.04,0.04,0.04,0.5,0.5,0.6,1.1,0.02,0.03,0.05,0.02,0.05
228,Roger Ibanez,br  BRA,DF,Roma,22,1998,34,32,2889,32.1,3,0,3,0,0,9,0,0.09,0.00,0.09,0.09,0.09,2.0,2.0,0.4,2.4,0.06,0.01,0.07,0.06,0.07
229,Zlatan Ibrahimović,se  SWE,FW,Milan,39,1981,23,11,1016,11.3,8,2,8,0,1,2,0,0.71,0.18,0.89,0.71,0.89,6.8,6.1,2.0,8.1,0.61,0.18,0.78,0.54,0.72
230,Igor,br  BRA,DF,Fiorentina,23,1998,30,23,2242,24.9,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.8,1.2,0.02,0.03,0.05,0.02,0.05
231,Jonathan Ikone,fr  FRA,FW,Fiorentina,23,1998,17,7,649,7.2,1,1,1,0,0,1,0,0.14,0.14,0.28,0.14,0.28,1.6,1.6,0.7,2.3,0.23,0.10,0.32,0.23,0.32
232,Ivan Ilić,rs  SRB,MF,Hellas Verona,20,2001,32,30,2526,28.1,1,3,1,0,0,5,1,0.04,0.11,0.14,0.04,0.14,2.3,2.3,1.4,3.7,0.08,0.05,0.13,0.08,0.13
233,Josip Iličić,si  SVN,"FW,MF",Atalanta,33,1988,20,8,841,9.3,3,3,3,0,1,1,0,0.32,0.32,0.64,0.32,0.64,3.4,2.6,3.5,6.2,0.36,0.38,0.74,0.28,0.66
234,Ciro Immobile,it  ITA,FW,Lazio,31,1990,31,31,2711,30.1,27,2,20,7,9,4,0,0.90,0.07,0.96,0.66,0.73,22.2,15.4,3.0,18.4,0.74,0.10,0.84,0.51,0.61
235,Lorenzo Insigne,it  ITA,FW,Napoli,30,1991,32,28,2290,25.4,11,8,2,9,13,2,0,0.43,0.31,0.75,0.08,0.39,15.1,5.2,5.7,10.8,0.59,0.22,0.82,0.20,0.43
236,Ardian Ismajli,al  ALB,DF,Empoli,24,1996,20,13,1272,14.1,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.1,0.4,0.02,0.00,0.03,0.02,0.03
237,Armando Izzo,it  ITA,DF,Torino,29,1992,11,6,526,5.8,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.0,0.4,0.07,0.00,0.07,0.07,0.07
238,Mato Jajalo,ba  BIH,MF,Udinese,33,1988,22,6,629,7.0,0,1,0,0,0,2,0,0.00,0.14,0.14,0.00,0.14,0.5,0.5,0.7,1.2,0.07,0.10,0.17,0.07,0.17
