,Player,Nation,Pos,Squad,Age,Born,MP_Playing Time,Min_Playing Time,Mn/MP_Playing Time,Min%_Playing Time,90s_Playing Time,Starts_Playing Time,Mn/Start_Starts,Compl_Starts,Subs_Subs,Mn/Sub_Subs,unSub_Subs,PPM_Team Success,onG_Team Success,onGA_Team Success,+/-_Team Success,+/-90_Team Success,On-Off_Team Success,onxG_Team Success (xG),onxGA_Team Success (xG),xG+/-_Team Success (xG),xG+/-90_Team Success (xG),On-Off_Team Success (xG)
146,Diego Coppola,it  ITA,DF,Hellas Verona,17,2003,4,249,62,7.3,2.8,3,80,2,1,10,10,2.00,7,5,+2,+0.72,+0.61,4.6,3.8,+0.7,+0.26,+0.20
147,Gabriele Corbo,it  ITA,DF,Bologna,21,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,
148,Alex Cordaz,it  ITA,GK,Inter,38,1983,0,,,,,0,,0,0,,29,,,,,,,,,,,
149,Joaquín Correa,ar  ARG,FW,Inter,26,1994,26,1025,39,30.0,11.4,12,61,0,14,21,0,2.38,26,8,+18,+1.58,+0.30,25.4,10.4,+15.0,+1.31,+0.29
150,Fabio Cortinovis,it  ITA,DF,Inter,19,2002,0,,,,,0,,0,0,,2,,,,,,,,,,,
151,Davide Costanzo,it  ITA,DF,Napoli,19,2002,0,,,,,0,,0,0,,2,,,,,,,,,,,
152,Lassana Coulibaly,ml  MLI,MF,Salernitana,25,1996,31,2332,75,68.2,25.9,29,78,18,2,32,0,0.81,20,55,-35,-1.35,-0.52,25.1,44.5,-19.4,-0.75,-0.03
153,Mamadou Coulibaly,sn  SEN,MF,Salernitana,22,1999,12,808,67,23.6,9.0,9,82,5,3,24,1,0.67,7,17,-10,-1.11,+0.09,11.7,13.0,-1.4,-0.15,+0.77
154,Alessio Cragno,it  ITA,GK,Cagliari,27,1994,35,3150,90,92.1,35.0,35,90,35,0,,0,0.80,32,63,-31,-0.89,+0.11,37.1,55.1,-18.0,-0.51,+0.83
155,Domenico Criscito,it  ITA,DF,Genoa,34,1986,20,1618,81,47.3,18.0,18,86,15,2,36,3,0.65,22,35,-13,-0.72,+0.28,20.8,24.9,-4.1,-0.23,+0.26
156,Bryan Cristante,it  ITA,MF,Roma,26,1995,34,2678,79,78.3,29.8,29,88,27,5,26,0,1.59,45,36,+9,+0.30,-0.55,51.1,31.6,+19.5,+0.65,-0.04
157,Domen Črnigoj,si  SVN,"MF,DF",Venezia,25,1995,34,1881,55,55.0,20.9,22,70,4,12,29,1,0.71,20,40,-20,-0.96,-0.08,19.0,37.0,-18.1,-0.86,+0.21
158,Giovanni Crociata,it  ITA,FW,Empoli,23,1997,1,15,15,0.4,0.2,0,,0,1,15,0,0.00,0,0,0,0.00,+0.53,0.2,0.1,+0.1,+0.64,+1.20
159,Juan Cuadrado,co  COL,"DF,MF",Juventus,33,1988,33,2487,75,72.7,27.6,28,84,18,5,26,2,1.85,45,23,+22,+0.80,+0.99,38.7,24.0,+14.7,+0.53,+0.65
160,Mickaël Cuisance,fr  FRA,MF,Venezia,21,1999,13,918,71,26.8,10.2,13,71,2,0,,2,0.69,9,19,-10,-0.98,-0.08,8.7,20.8,-12.1,-1.18,-0.30
161,Dennis Curatolo,it  ITA,FW,Inter,17,2004,0,,,,,0,,0,0,,2,,,,,,,,,,,
162,Patrick Cutrone,it  ITA,FW,Empoli,23,1998,28,1401,50,41.0,15.6,15,71,3,13,25,9,1.14,20,26,-6,-0.39,+0.24,20.7,29.0,-8.3,-0.53,+0.05
163,Lennart-Marten Czyborra,de  GER,DF,Genoa,22,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,
164,Danilo D'Ambrosio,it  ITA,DF,Inter,32,1988,20,1000,50,29.2,11.1,9,90,8,11,18,18,2.20,20,3,+17,+1.53,+0.23,24.1,10.8,+13.2,+1.19,+0.11
165,Andrea D'Aniello,it  ITA,GK,Cagliari,18,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,
166,Jacopo Da Riva,it  ITA,MF,Atalanta,20,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,
167,Matevz Dajcar,it  ITA,GK,Atalanta,19,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,
168,Mattia Damiani,it  ITA,MF,Udinese,18,2003,0,,,,,0,,0,0,,2,,,,,,,,,,,
169,Samuele Damiani,it  ITA,MF,Empoli,23,1998,0,,,,,0,,0,0,,2,,,,,,,,,,,
170,Mikkel Damsgaard,dk  DEN,"MF,FW",Sampdoria,21,2000,11,578,53,16.9,6.4,6,80,2,5,20,2,0.82,9,10,-1,-0.16,+0.35,8.3,10.3,-2.0,-0.32,+0.30
171,Danilo,br  BRA,"DF,MF",Juventus,30,1991,22,1893,86,55.4,21.0,22,86,20,0,,2,2.00,31,19,+12,+0.57,+0.10,28.7,21.8,+7.0,+0.33,-0.05
172,Ebrima Darboe,gm  GAM,MF,Roma,20,2001,1,63,63,1.8,0.7,1,63,0,0,,21,3.00,2,0,+2,+2.86,+2.48,1.0,0.4,+0.6,+0.87,+0.21
173,Matteo Darmian,it  ITA,DF,Inter,31,1989,25,1507,60,44.1,16.7,18,76,9,7,19,9,2.04,34,21,+13,+0.78,-1.06,32.3,19.4,+12.9,+0.77,-0.61
174,Paweł Dawidowicz,pl  POL,DF,Hellas Verona,26,1995,17,1198,70,35.0,13.3,13,87,12,4,18,0,1.41,29,22,+7,+0.53,+0.57,20.2,16.3,+3.9,+0.29,+0.33
175,Tommaso De Lorenzo,it  ITA,DF,Salernitana,17,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,
176,Sebastien De Maio,fr  FRA,DF,Udinese,34,1987,2,180,90,5.3,2.0,2,90,2,0,,17,0.00,3,9,-6,-3.00,-3.25,2.7,5.5,-2.8,-1.42,-1.53
177,Jacopo De Matteis,it  ITA,GK,Salernitana,18,2002,0,,,,,0,,0,0,,3,,,,,,,,,,,
178,Tommaso De Nipoti,it  ITA,MF,Atalanta,18,2003,1,6,6,0.2,0.1,0,,0,1,6,2,1.00,0,0,0,0.00,-0.45,0.0,0.0,0.0,-0.61,-1.16
179,Mattia De Sciglio,it  ITA,DF,Juventus,28,1992,20,1168,58,34.2,13.0,13,80,9,7,18,7,1.65,18,13,+5,+0.39,-0.21,14.3,16.8,-2.5,-0.19,-0.83
180,Lorenzo De Silvestri,it  ITA,DF,Bologna,33,1988,31,2294,74,67.1,25.5,27,82,18,4,21,1,1.23,30,44,-14,-0.55,-0.79,29.6,37.0,-7.3,-0.29,-0.06
181,Koni De Winter,be  BEL,DF,Juventus,19,2002,0,,,,,0,,0,0,,8,,,,,,,,,,,
182,Grégoire Defrel,mq  MTQ,FW,Sassuolo,30,1991,38,1362,36,39.8,15.1,11,74,1,27,20,0,1.32,19,32,-13,-0.86,-1.34,20.3,28.9,-8.6,-0.57,-0.47
183,Duccio Degli Innocenti,it  ITA,MF,Empoli,18,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,
184,Alessandro Deiola,it  ITA,MF,Cagliari,25,1995,33,2129,65,62.3,23.7,28,71,6,5,29,3,0.79,21,47,-26,-1.10,-0.54,22.4,40.9,-18.5,-0.78,-0.54
185,Enrico Del Prato,it  ITA,"DF,MF",Atalanta,21,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,
186,Isaias Del Pupo,ar  ARG,MF,Cagliari,20,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,
187,Filippo Delli Carri,it  ITA,DF,Salernitana,22,1999,5,334,67,9.8,3.7,3,90,3,2,32,14,0.60,1,15,-14,-3.77,-2.87,1.4,10.5,-9.2,-2.47,-1.92
188,Dennis Deloriè,it  ITA,FW,Spezia,16,2004,0,,,,,0,,0,0,,2,,,,,,,,,,,
189,Merih Demiral,tr  TUR,DF,Atalanta,23,1998,28,1917,68,56.1,21.3,22,81,16,6,22,6,1.61,30,22,+8,+0.38,-0.16,35.6,25.8,+9.8,+0.46,-0.21
190,Diego Demme,de  GER,MF,Napoli,29,1991,19,692,36,20.2,7.7,7,73,1,12,15,13,1.95,10,7,+3,+0.39,-0.93,8.9,8.4,+0.5,+0.07,-0.83
191,Jacopo Desogus,it  ITA,FW,Cagliari,18,2002,0,,,,,0,,0,0,,2,,,,,,,,,,,
192,Sebastiano Desplanches,it  ITA,GK,Milan,18,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,
193,Mattia Destro,it  ITA,FW,Genoa,30,1991,27,1744,65,51.0,19.4,21,74,7,6,31,3,0.93,19,32,-13,-0.67,+0.40,20.6,27.9,-7.3,-0.38,-0.03
194,Gerard Deulofeu,es  ESP,"FW,MF",Udinese,27,1994,34,2616,77,76.5,29.1,31,81,14,3,32,0,1.15,43,46,-3,-0.10,-0.77,37.3,42.3,-5.0,-0.17,-0.85
195,Jacopo Dezi,it  ITA,MF,Venezia,29,1992,1,16,16,0.5,0.2,0,,0,1,16,0,0.00,0,0,0,0.00,+0.93,0.1,0.0,0.0,+0.25,+1.22
196,Samuel Di Carmine,it  ITA,FW,Hellas Verona,32,1988,1,36,36,1.1,0.4,0,,0,1,36,0,0.00,2,1,+1,+2.50,+2.37,1.0,0.6,+0.4,+0.95,+0.89
197,Federico Di Francesco,it  ITA,"FW,MF",Empoli,27,1994,26,1367,53,40.0,15.2,17,68,2,9,23,4,1.08,24,26,-2,-0.13,+0.66,17.0,25.4,-8.4,-0.56,+0.01
198,Enrico Di Gesù,it  ITA,MF,Milan,19,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,
199,Giovanni Di Lorenzo,it  ITA,DF,Napoli,27,1993,33,2869,87,83.9,31.9,33,87,29,0,,1,2.18,62,21,+41,+1.29,+0.96,52.0,23.2,+28.8,+0.90,+1.11
200,Francesco Di Mariano,it  ITA,FW,Venezia,25,1996,1,62,62,1.8,0.7,1,62,0,0,,0,0.00,0,1,-1,-1.45,-0.54,0.3,2.2,-1.9,-2.80,-1.88
201,Lorenzo Di Stefano,it  ITA,FW,Sampdoria,18,2002,0,,,,,0,,0,0,,2,,,,,,,,,,,
202,Francesco Di Tacchio,it  ITA,MF,Salernitana,31,1990,18,1255,70,36.7,13.9,14,83,10,4,25,14,0.61,9,34,-25,-1.79,-0.96,9.3,26.8,-17.5,-1.25,-0.81
203,Amadou Diawara,gn  GUI,MF,Roma,24,1997,4,170,43,5.0,1.9,2,68,1,2,18,25,2.25,1,1,0,0.00,-0.44,2.1,1.7,+0.5,+0.26,-0.43
204,Brahim Díaz,es  ESP,MF,Milan,21,1999,31,1855,60,54.2,20.6,25,70,2,6,16,4,2.10,34,15,+19,+0.92,-0.17,35.9,17.4,+18.4,+0.89,+0.33
205,Mitchell Dijks,nl  NED,DF,Bologna,28,1993,16,694,43,20.3,7.7,7,78,4,9,16,14,0.69,9,12,-3,-0.39,-0.12,10.0,11.3,-1.3,-0.16,+0.13
206,Federico Dimarco,it  ITA,DF,Inter,23,1997,32,1430,45,41.8,15.9,13,80,6,19,21,6,2.19,39,16,+23,+1.45,+0.14,38.4,16.3,+22.1,+1.39,+0.48
207,Filippo Distefano,it  ITA,FW,Fiorentina,17,2003,1,2,2,0.1,0.0,0,,0,1,2,1,3.00,0,0,0,0.00,-0.21,0.0,0.1,-0.1,-4.86,-5.25
208,Koffi Djidji,ci  CIV,DF,Torino,28,1992,25,1735,69,50.7,19.3,21,79,13,4,19,4,1.32,24,19,+5,+0.26,+0.26,23.8,17.8,+6.0,+0.31,+0.16
209,Berat Djimsiti,al  ALB,DF,Atalanta,28,1993,31,2256,73,66.0,25.1,25,83,19,6,29,1,1.45,39,28,+11,+0.44,-0.03,43.4,29.9,+13.5,+0.54,-0.04
210,Nicolás Domínguez,ar  ARG,MF,Bologna,23,1998,28,2015,72,58.9,22.4,23,81,9,5,29,1,1.39,33,33,0,0.00,+0.70,27.7,29.1,-1.4,-0.06,+0.50
211,Bartłomiej Drągowski,pl  POL,GK,Fiorentina,23,1997,7,556,79,16.3,6.2,7,79,6,0,,18,1.29,7,8,-1,-0.16,-0.44,8.0,10.8,-2.8,-0.45,-0.99
212,Denzel Dumfries,nl  NED,DF,Inter,25,1996,33,2028,61,59.3,22.5,21,83,13,12,24,5,2.15,54,14,+40,+1.78,+1.00,51.4,22.2,+29.1,+1.29,+0.44
213,Alfred Duncan,gh  GHA,MF,Fiorentina,28,1993,33,1931,59,56.5,21.5,21,76,5,12,29,5,1.76,30,25,+5,+0.23,+0.05,28.4,22.3,+6.1,+0.28,-0.24
214,Paulo Dybala,ar  ARG,"FW,MF",Juventus,27,1993,29,2061,71,60.3,22.9,26,76,11,3,28,0,1.59,33,23,+10,+0.44,-0.23,29.6,20.8,+8.8,+0.39,+0.08
215,Edin Džeko,ba  BIH,FW,Inter,35,1986,36,2469,69,72.2,27.4,27,82,13,9,29,2,2.17,58,20,+38,+1.39,+0.06,55.0,29.1,+25.9,+0.95,-0.60
216,Steeve-Mike Ebongue,fr  FRA,MF,Genoa,20,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,
217,Tyronne Ebuehi,ng  NGA,DF,Venezia,25,1995,19,1138,60,33.3,12.6,12,79,5,7,28,4,0.68,7,18,-11,-0.87,+0.08,10.8,17.4,-6.6,-0.52,+0.66
218,Simone Edera,it  ITA,MF,Torino,24,1997,0,,,,,0,,0,0,,2,,,,,,,,,,,
219,Éderson,br  BRA,MF,Salernitana,22,1999,15,1147,76,33.5,12.7,13,79,7,2,61,1,1.27,16,18,-2,-0.16,+1.55,16.2,17.8,-1.6,-0.13,+0.93
220,Destiny Egharevba,it  ITA,FW,Fiorentina,18,2003,0,,,,,0,,0,0,,3,,,,,,,,,,,
221,Albin Ekdal,se  SWE,MF,Sampdoria,32,1989,26,1637,63,47.9,18.2,19,77,7,7,25,5,1.00,20,27,-7,-0.38,+0.12,13.4,26.3,-12.8,-0.71,-0.27
222,Emmanuel Ekong,se  SWE,FW,Empoli,19,2002,0,,,,,0,,0,0,,2,,,,,,,,,,,
223,Caleb Ekuban,gh  GHA,"FW,MF",Genoa,27,1994,30,1716,57,50.2,19.1,18,73,7,12,34,2,0.67,13,29,-16,-0.84,+0.06,18.3,26.7,-8.4,-0.44,-0.15
224,Elif Elmas,mk  MKD,"FW,MF",Napoli,21,1999,37,1620,44,47.4,18.0,12,84,6,25,25,0,2.14,38,15,+23,+1.28,+0.28,29.3,14.8,+14.5,+0.80,+0.15
225,Martin Erlic,hr  CRO,DF,Spezia,23,1998,30,2576,86,75.3,28.6,30,86,27,0,,0,1.07,29,51,-22,-0.77,+0.08,27.0,53.6,-26.7,-0.93,-0.76
226,Gonzalo Escalante,ar  ARG,MF,Lazio,28,1993,1,9,9,0.3,0.1,0,,0,1,9,15,3.00,0,0,0,0.00,-0.50,0.0,0.2,-0.2,-1.99,-2.20
227,Nicolò Fagioli,it  ITA,MF,Juventus,20,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,
228,Diego Falcinelli,it  ITA,"FW,MF",Bologna,30,1991,6,66,11,1.9,0.7,0,,0,6,11,6,0.33,0,1,-1,-1.36,-1.10,0.9,0.7,+0.3,+0.39,+0.67
229,Wladimiro Falcone,it  ITA,GK,Sampdoria,26,1995,10,855,86,25.0,9.5,9,90,9,1,45,27,0.70,10,14,-4,-0.42,+0.04,9.1,13.1,-4.1,-0.43,+0.19
230,Paolo Faragò,it  ITA,MF,Cagliari,28,1993,1,16,16,0.5,0.2,0,,0,1,16,2,3.00,0,0,0,0.00,+0.90,0.9,0.0,+0.9,+5.24,+5.85
231,Davide Faraoni,it  ITA,DF,Hellas Verona,29,1991,32,2572,80,75.2,28.6,30,84,21,2,27,0,1.53,51,41,+10,+0.35,+0.77,38.5,37.3,+1.1,+0.04,-0.14
232,Diego Farias,br  BRA,"MF,FW",Cagliari,31,1990,4,66,17,1.9,0.7,0,,0,4,17,5,0.00,0,3,-3,-4.09,-3.26,0.9,1.4,-0.5,-0.73,-0.16
233,Andrea Favilli,it  ITA,FW,Genoa,24,1997,1,36,36,1.1,0.4,0,,0,1,36,1,0.00,0,2,-2,-5.00,-4.18,0.4,0.8,-0.4,-1.08,-0.72
234,Federico Fazio,ar  ARG,DF,Salernitana,34,1987,16,1434,90,41.9,15.9,16,90,15,0,,0,1.25,18,26,-8,-0.50,+1.17,19.1,24.6,-5.5,-0.35,+0.68
235,Jacopo Fazzini,it  ITA,MF,Empoli,18,2003,0,,,,,0,,0,0,,8,,,,,,,,,,,
236,Jacopo Fedrizzi,it  ITA,MF,Udinese,18,2003,0,,,,,0,,0,0,,2,,,,,,,,,,,
237,Luiz Felipe,it  ITA,DF,Lazio,24,1997,31,2491,80,72.8,27.7,28,87,22,3,21,3,1.61,50,39,+11,+0.40,-0.38,38.2,34.1,+4.1,+0.15,-0.18
238,Alex Ferrari,it  ITA,DF,Sampdoria,27,1994,23,1643,71,48.0,18.3,20,78,8,3,26,15,1.13,21,26,-5,-0.27,+0.33,16.8,27.0,-10.3,-0.56,+0.01
239,Salvador Ferrer,es  ESP,"DF,MF",Spezia,23,1998,27,1495,55,43.7,16.6,14,85,11,13,24,11,1.11,19,37,-18,-1.08,-0.52,17.7,33.0,-15.4,-0.92,-0.32
240,Riccardo Fiamozzi,it  ITA,DF,Empoli,28,1993,10,620,62,18.1,6.9,7,82,4,3,15,22,0.30,9,16,-7,-1.02,-0.60,7.3,13.7,-6.4,-0.94,-0.46
241,Luca Fiordilino,it  ITA,MF,Venezia,25,1996,15,661,44,19.3,7.3,5,69,1,10,32,9,0.80,5,14,-9,-1.23,-0.38,6.9,18.8,-11.9,-1.62,-0.81
242,Vincenzo Fiorillo,it  ITA,GK,Salernitana,31,1990,1,90,90,2.6,1.0,1,90,1,0,,19,0.00,0,5,-5,-5.00,-3.92,0.7,3.1,-2.5,-2.45,-1.76
243,Alessandro Florenzi,it  ITA,"DF,FW",Milan,30,1991,24,1152,48,33.7,12.8,12,77,3,12,19,4,2.08,23,10,+13,+1.02,+0.02,21.5,10.4,+11.1,+0.86,+0.18
244,Romano Floriani,it  ITA,DF,Lazio,18,2003,0,,,,,0,,0,0,,5,,,,,,,,,,,
245,Mattia Florio,it  ITA,FW,Hellas Verona,17,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,
246,Fernando Forestieri,it  ITA,"FW,MF",Udinese,31,1990,4,58,15,1.7,0.6,0,,0,4,15,12,0.75,4,0,+4,+6.21,+6.23,2.1,0.4,+1.7,+2.63,+2.65
247,Francesco Forte,it  ITA,FW,Venezia,28,1993,12,422,35,12.3,4.7,4,74,2,8,16,8,0.33,4,10,-6,-1.28,-0.41,3.8,7.4,-3.6,-0.76,+0.23
248,Gianluca Frabotta,it  ITA,"DF,FW",Hellas Verona,22,1999,2,20,10,0.6,0.2,0,,0,2,10,10,1.50,0,0,0,0.00,-0.16,0.0,0.1,-0.1,-0.44,-0.52
249,Jakob Franz Pálsson,is  ISL,DF,Venezia,18,2003,0,,,,,0,,0,0,,2,,,,,,,,,,,
250,Davide Franzini,it  ITA,GK,Bologna,16,2005,0,,,,,0,,0,0,,2,,,,,,,,,,,
251,Davide Frattesi,it  ITA,MF,Sassuolo,21,1999,36,2854,79,83.5,31.7,35,81,6,1,30,0,1.28,55,52,+3,+0.09,+0.89,46.0,56.0,-10.0,-0.32,-0.17
252,Morten Frendrup,dk  DEN,"DF,MF",Genoa,20,2001,10,695,70,20.3,7.7,6,87,5,4,44,5,1.00,4,9,-5,-0.65,+0.28,9.4,10.2,-0.7,-0.10,+0.34
253,Remo Freuler,ch  SUI,MF,Atalanta,29,1992,29,2369,82,69.3,26.3,28,83,18,1,52,5,1.38,34,35,-1,-0.04,-1.58,41.8,32.1,+9.8,+0.37,-0.58
254,Filippo Frison,it  ITA,DF,Fiorentina,19,2002,0,,,,,0,,0,0,,4,,,,,,,,,,,
255,Jacopo Furlan,it  ITA,GK,Empoli,28,1993,0,,,,,0,,0,0,,23,,,,,,,,,,,
256,Alessio Furlanetto,it  ITA,GK,Lazio,19,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,
257,Eugenio Fusco,it  ITA,GK,Cagliari,18,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,
258,Daniel Fuzato,br  BRA,GK,Roma,24,1997,0,,,0.0,0.0,0,,0,0,,34,1.00,0,1,-1,,,,,,,
259,Matteo Gabbia,it  ITA,DF,Milan,21,1999,8,537,67,15.7,6.0,6,82,4,2,23,28,2.00,13,7,+6,+1.01,+0.01,12.6,5.4,+7.3,+1.22,+0.56
260,Manolo Gabbiadini,it  ITA,"FW,MF",Sampdoria,29,1991,18,1140,63,33.3,12.7,15,73,5,3,16,0,0.94,15,19,-4,-0.32,+0.20,11.9,17.4,-5.5,-0.43,+0.20
261,Gianluca Gaetano,it  ITA,MF,Napoli,21,2000,2,20,10,0.6,0.2,0,,0,2,10,0,3.00,1,0,+1,+4.50,+3.39,0.1,0.1,0.0,+0.19,-0.54
262,Luca Gagliano,it  ITA,"MF,DF",Cagliari,21,2000,2,13,7,0.4,0.1,0,,0,2,7,6,0.50,0,0,0,0.00,+0.90,0.0,0.0,0.0,-0.10,+0.49
263,Roberto Gagliardini,it  ITA,MF,Inter,27,1994,18,649,36,19.0,7.2,6,74,1,12,17,17,2.39,14,10,+4,+0.55,-1.00,17.9,10.3,+7.6,+1.05,-0.07
264,Riccardo Gagliolo,se  SWE,DF,Salernitana,31,1990,17,1138,67,33.3,12.6,12,88,11,5,16,15,0.94,10,25,-15,-1.19,0.00,11.9,22.7,-10.8,-0.85,-0.17
265,Nicolas Galazzi,it  ITA,DF,Venezia,20,2000,1,16,16,0.5,0.2,0,,0,1,16,0,0.00,0,0,0,0.00,+0.93,0.1,0.0,0.0,+0.25,+1.22
266,Pablo Galdames Millán,cl  CHI,MF,Genoa,24,1996,19,1028,54,30.1,11.4,11,74,4,8,26,10,0.74,6,20,-14,-1.23,-0.51,11.2,16.3,-5.2,-0.45,-0.13
267,Matt Garbett,nz  NZL,MF,Torino,19,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,
268,Manuel Gasparini,it  ITA,GK,Udinese,19,2002,0,,,,,0,,0,0,,17,,,,,,,,,,,
269,Luca Gemello,it  ITA,GK,Torino,21,2000,1,90,90,2.6,1.0,1,90,1,0,,27,3.00,4,0,+4,+4.00,+3.97,2.1,0.7,+1.3,+1.34,+1.14
270,Paolo Ghiglione,it  ITA,DF,Genoa,24,1997,13,603,46,17.6,6.7,6,76,3,7,21,18,0.38,7,16,-9,-1.34,-0.58,7.0,11.0,-4.1,-0.61,-0.29
271,Faouzi Ghoulam,dz  ALG,DF,Napoli,30,1991,14,332,24,9.7,3.7,3,86,2,11,7,15,2.43,7,2,+5,+1.36,+0.25,5.2,4.8,+0.4,+0.12,-0.67
272,Samuel Giovane,it  ITA,MF,Atalanta,18,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,
273,Sebastian Giovinco,it  ITA,MF,Sampdoria,34,1987,2,39,20,1.1,0.4,0,,0,2,20,3,0.00,1,1,0,0.00,+0.45,1.3,0.7,+0.6,+1.41,+2.00
274,Olivier Giroud,fr  FRA,FW,Milan,34,1986,29,1892,65,55.3,21.0,22,76,6,7,33,1,2.34,36,15,+21,+1.00,0.00,31.5,16.7,+14.8,+0.70,-0.09
275,Diego Godín,uy  URU,DF,Cagliari,35,1986,11,818,74,23.9,9.1,9,84,7,2,29,0,0.55,6,22,-16,-1.76,-1.14,7.1,16.0,-8.9,-0.98,-0.52
276,Cedric Gondo,ci  CIV,FW,Salernitana,24,1996,14,699,50,20.4,7.8,10,61,0,4,22,0,0.79,4,18,-14,-1.80,-0.78,6.6,12.0,-5.3,-0.69,+0.07
277,Cristo González,es  ESP,FW,Udinese,23,1997,0,,,,,0,,0,0,,1,,,,,,,,,,,
278,Nicolás González,ar  ARG,FW,Fiorentina,23,1998,33,2357,71,68.9,26.2,26,84,14,7,24,1,1.61,42,36,+6,+0.23,+0.06,40.8,29.0,+11.8,+0.45,+0.21
279,Alberto Grassi,it  ITA,MF,Cagliari,26,1995,30,2174,72,63.6,24.2,26,80,12,4,22,6,0.83,21,36,-15,-0.62,+0.75,26.7,36.2,-9.5,-0.39,+0.51
280,Guido Guerrieri,it  ITA,GK,Salernitana,25,1996,0,,,,,0,,0,0,,7,,,,,,,,,,,
281,Angelo Guida,it  ITA,FW,Salernitana,18,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,
282,Koray Günter,de  GER,DF,Hellas Verona,26,1994,30,2411,80,70.5,26.8,29,82,23,1,26,2,1.47,44,42,+2,+0.07,-0.28,36.6,35.3,+1.3,+0.05,-0.09
283,Albert Guðmundsson,is  ISL,"FW,MF",Genoa,24,1997,12,607,51,17.7,6.7,6,78,2,6,24,2,0.83,4,6,-2,-0.30,+0.70,9.3,8.6,+0.7,+0.10,+0.57
284,Emmanuel Gyasi,gh  GHA,"FW,DF",Spezia,27,1994,36,3035,84,88.7,33.7,35,86,25,1,28,0,1.00,37,58,-21,-0.62,+1.48,33.4,58.8,-25.4,-0.75,-0.08
285,Norbert Gyömbér,sk  SVK,DF,Salernitana,29,1992,31,2563,83,74.9,28.5,30,85,24,1,10,3,0.90,22,51,-29,-1.02,+0.66,27.8,44.8,-17.0,-0.60,+0.59
286,Nicolas Haas,ch  SUI,MF,Empoli,25,1996,16,1001,63,29.3,11.1,11,74,3,5,37,1,1.44,18,18,0,0.00,+0.74,15.7,19.0,-3.3,-0.29,+0.37
287,Samir Handanović,si  SVN,GK,Inter,37,1984,37,3330,90,97.4,37.0,37,90,37,0,,1,2.27,83,30,+53,+1.43,+2.43,79.3,38.0,+41.3,+1.12,+0.21
288,Ridgeciano Haps,sr  SUR,DF,Venezia,28,1993,25,2056,82,60.1,22.8,24,85,18,1,25,3,0.80,16,39,-23,-1.01,-0.22,19.7,47.4,-27.7,-1.21,-0.63
289,Lukáš Haraslín,sk  SVK,"FW,MF",Sassuolo,25,1996,0,,,,,0,,0,0,,1,,,,,,,,,,,
290,Abdou Harroui,nl  NED,MF,Sassuolo,23,1998,22,452,21,13.2,5.0,3,65,1,19,14,6,1.32,7,10,-3,-0.60,-0.63,7.4,8.0,-0.7,-0.13,+0.18
291,Hans Hateboer,nl  NED,DF,Atalanta,27,1994,21,1386,66,40.5,15.4,16,76,8,5,35,2,1.38,25,21,+4,+0.26,-0.32,29.2,17.9,+11.3,+0.73,+0.30
292,Silvan Hefti,ch  SUI,DF,Genoa,23,1997,16,1288,81,37.7,14.3,14,86,12,2,45,2,0.81,6,19,-13,-0.91,-0.06,14.4,17.9,-3.5,-0.24,+0.19
293,Liam Henderson,sct  SCO,MF,Empoli,25,1996,38,2020,53,59.1,22.4,23,76,9,15,19,0,1.08,31,45,-14,-0.62,-0.24,26.5,43.9,-17.3,-0.77,-0.52
294,Dalbert Henrique,br  BRA,"DF,MF",Cagliari,27,1993,28,2081,74,60.8,23.1,27,76,10,1,33,2,0.82,22,43,-21,-0.91,-0.03,24.7,36.6,-11.8,-0.51,+0.17
295,Matheus Henrique,br  BRA,MF,Sassuolo,23,1997,25,1078,43,31.5,12.0,10,77,5,15,21,7,1.48,23,21,+2,+0.17,+0.32,18.3,24.0,-5.7,-0.48,-0.28
296,Thomas Henry,fr  FRA,FW,Venezia,26,1994,33,2115,64,61.8,23.5,23,81,9,10,26,0,0.76,25,48,-23,-0.98,-0.15,23.6,47.2,-23.5,-1.00,-0.11
297,Theo Hernández,fr  FRA,DF,Milan,23,1997,32,2711,85,79.3,30.1,30,88,26,2,39,0,2.28,58,22,+36,+1.20,+0.94,54.0,26.6,+27.4,+0.91,+0.81
298,Hernani,br  BRA,"MF,FW",Genoa,27,1994,18,682,38,19.9,7.6,7,64,1,11,21,10,0.61,4,20,-16,-2.11,-1.55,5.1,12.2,-7.1,-0.94,-0.72
