,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live_Pass Types,Dead_Pass Types,FK_Pass Types,TB_Pass Types,Press_Pass Types,Sw_Pass Types,Crs_Pass Types,CK_Pass Types,In_Corner Kicks,Out_Corner Kicks,Str_Corner Kicks,Ground_Height,Low_Height,High_Height,Left_Body Parts,Right_Body Parts,Head_Body Parts,TI_Body Parts,Other_Body Parts,Cmp,Off_Outcomes,Out_Outcomes,Int_Outcomes,Blocks_Outcomes
311,Răzvan Marin,ro  ROU,MF,Cagliari,25,1996,31.3,1270,1102,168,72,3,165,63,32,76,27,41,0,840,134,296,148,1042,45,8,8,988,7,28,45,25
312,Lucas Martínez Quarta,ar  ARG,DF,Fiorentina,25,1996,15.9,1119,1076,43,36,0,134,58,1,0,0,0,0,865,95,159,195,862,27,7,2,1020,1,7,19,10
313,Lautaro Martínez,ar  ARG,FW,Inter,23,1997,25.4,532,497,35,1,2,147,6,18,0,0,0,0,367,104,61,74,399,22,3,13,398,1,8,30,20
314,Adam Marušić,me  MNE,DF,Lazio,28,1992,30.2,1880,1643,237,32,0,179,12,27,0,0,0,0,1366,279,235,278,1286,74,205,9,1637,3,18,39,25
315,Andrea Masiello,it  ITA,DF,Genoa,35,1986,5.7,309,303,6,4,0,31,5,0,0,0,0,0,233,30,46,50,235,16,0,2,269,1,3,5,4
316,Aleš Matějů,cz  CZE,DF,Venezia,25,1996,8.1,294,253,41,4,0,43,8,16,0,0,0,0,163,56,75,45,187,18,37,0,216,1,6,14,8
317,Borja Mayoral,es  ESP,"FW,DF",Roma,24,1997,1.1,39,38,1,0,0,6,1,1,1,1,0,0,27,7,5,7,28,4,0,0,29,0,0,1,1
318,Ibrahima Mbaye,sn  SEN,DF,Bologna,26,1994,1.2,49,39,10,2,0,8,0,1,0,0,0,0,27,11,11,4,29,4,8,2,35,0,2,2,1
319,Weston McKennie,us  USA,MF,Juventus,22,1998,15.2,577,540,37,4,1,99,13,17,1,0,1,0,380,97,100,97,395,30,31,5,443,1,8,35,20
320,Gary Medel,cl  CHI,DF,Bologna,33,1987,31.4,1649,1522,127,113,0,116,38,3,0,0,0,0,1185,145,319,171,1368,77,7,7,1477,5,11,14,15
321,Filippo Melegoni,it  ITA,"FW,MF",Genoa,22,1999,10.9,354,332,22,7,1,84,9,22,12,5,5,0,220,51,83,46,282,11,2,6,246,1,9,16,24
322,Arthur Melo,br  BRA,MF,Juventus,24,1996,10.7,701,662,39,37,0,87,22,2,0,0,0,0,573,71,57,35,643,14,2,1,632,1,4,14,14
323,Alex Meret,it  ITA,GK,Napoli,24,1997,6.9,193,146,47,9,0,17,2,0,1,0,1,0,119,17,57,106,43,0,0,43,172,1,1,2,0
324,Yıldırım Mert Çetin,tr  TUR,DF,Hellas Verona,24,1997,0.5,33,22,11,0,0,4,0,0,0,0,0,0,10,13,10,2,16,2,11,0,25,0,0,1,4
325,Dries Mertens,be  BEL,"FW,MF",Napoli,34,1987,15.4,553,531,22,2,2,97,17,17,12,3,6,1,376,76,101,39,480,20,2,9,414,3,7,26,22
326,Junior Messias,br  BRA,"FW,MF",Milan,30,1991,15.9,547,513,34,6,2,102,13,35,19,14,1,1,341,85,121,428,52,31,9,2,369,1,16,27,24
327,Kingsley Michael,ng  NGA,MF,Bologna,21,1999,0.8,28,28,0,0,0,5,0,0,0,0,0,0,25,3,0,0,27,0,0,1,24,0,0,1,0
328,Valentin Mihaila,ro  ROU,"FW,MF",Atalanta,21,2000,0.8,35,35,0,0,0,6,1,4,0,0,0,0,25,4,6,4,27,2,0,0,18,1,1,2,3
329,Mikael,br  BRA,"FW,MF",Salernitana,22,1999,1.0,17,17,0,0,0,10,1,0,0,0,0,0,9,7,1,13,0,0,0,0,11,0,1,1,1
330,Hilmir Mikaelsson,is  ISL,FW,Venezia,17,2004,0.2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
331,Nikola Milenković,rs  SRB,DF,Fiorentina,23,1997,32.5,2097,2017,80,76,0,219,93,2,0,0,0,0,1588,225,284,222,1669,108,4,5,1883,1,25,37,20
332,Sergej Milinković-Savić,rs  SRB,MF,Lazio,26,1995,34.4,2366,2322,44,30,8,430,46,50,2,0,2,0,1660,371,335,399,1789,82,10,19,1937,8,39,99,49
333,Vanja Milinković-Savić,rs  SRB,GK,Torino,24,1997,27.0,1031,760,271,100,0,77,51,0,0,0,0,0,327,22,682,59,820,1,0,96,536,8,45,11,4
334,Aleksei Miranchuk,ru  RUS,"MF,FW",Atalanta,25,1995,8.6,384,368,16,4,2,104,12,8,9,5,3,0,295,46,43,294,68,8,3,3,318,2,3,10,12
335,Fabio Miretti,it  ITA,MF,Juventus,17,2003,3.6,150,136,14,7,0,23,9,2,6,2,3,1,100,17,33,22,118,2,1,2,124,1,1,8,2
336,Henrikh Mkhitaryan,am  ARM,"MF,FW",Roma,32,1989,27.7,1172,1136,36,15,5,196,33,34,7,5,2,0,897,144,131,238,866,36,13,8,969,3,11,50,36
337,Marco Modolo,it  ITA,DF,Venezia,32,1989,4.4,153,150,3,2,0,19,1,0,0,0,0,0,104,16,33,48,87,11,0,0,125,1,5,2,2
338,Nahuel Molina,ar  ARG,DF,Udinese,23,1997,29.3,1236,1095,141,13,0,136,41,83,18,6,8,0,726,238,272,103,972,29,110,9,877,6,26,64,41
339,Cristian Molinaro,it  ITA,DF,Venezia,38,1983,6.1,323,263,60,3,0,23,5,11,0,0,0,0,164,63,96,234,18,10,57,1,246,0,5,10,9
340,Lorenzo Montipò,it  ITA,GK,Hellas Verona,25,1996,34.0,980,665,315,83,0,67,23,0,0,0,0,0,294,34,652,83,722,1,0,120,549,9,48,7,0
341,Álvaro Morata,es  ESP,FW,Juventus,28,1992,25.6,679,659,20,2,2,146,20,28,0,0,0,0,447,138,94,71,534,25,3,16,512,0,11,26,29
342,Raúl Moro,es  ESP,FW,Lazio,18,2002,2.2,87,84,3,0,0,11,0,4,0,0,0,0,67,11,9,16,63,4,3,0,75,0,0,2,1
343,Andrei Motoc,ro  ROU,DF,Salernitana,19,2002,1.0,22,22,0,0,0,1,0,0,0,0,0,0,14,1,7,1,21,0,0,0,18,0,0,0,0
344,Lys Mousset,fr  FRA,"FW,MF",Salernitana,25,1996,1.8,48,40,8,0,0,15,0,1,0,0,0,0,37,8,3,6,39,1,1,1,39,0,0,2,4
345,Samuel Mráz,sk  SVK,FW,Spezia,24,1997,0.6,11,9,2,0,0,3,0,0,0,0,0,0,7,3,1,2,7,1,0,0,8,0,0,0,0
346,Mert Müldür,tr  TUR,DF,Sassuolo,22,1999,22.7,1197,1021,176,26,1,96,21,34,0,0,0,0,793,215,189,74,939,24,150,4,968,1,20,43,38
347,Luis Muriel,co  COL,FW,Atalanta,30,1991,17.1,769,667,102,20,4,182,34,32,55,23,18,4,517,123,129,95,607,19,7,9,561,3,17,47,21
348,Vedat Muriqi,xk  KVX,FW,Lazio,27,1994,2.4,69,65,4,0,1,17,0,1,0,0,0,0,35,23,11,33,12,12,0,1,46,0,2,2,3
349,Nicola Murru,it  ITA,DF,Sampdoria,26,1994,10.9,469,384,85,8,1,60,9,20,0,0,0,0,238,77,154,343,30,12,77,0,313,5,8,22,19
350,Juan Musso,ar  ARG,GK,Atalanta,27,1994,32.6,951,685,266,57,0,62,24,0,0,0,0,0,448,82,421,50,698,0,0,168,705,5,28,13,2
351,Joakim Mæhle,dk  DEN,DF,Atalanta,24,1997,16.3,916,776,140,8,1,101,10,29,1,0,0,0,595,199,122,107,648,17,131,3,751,3,13,30,25
352,Nahitan Nández,uy  URU,"MF,DF",Cagliari,25,1995,16.9,650,605,45,4,0,117,27,49,5,1,3,0,385,96,169,41,498,36,35,4,459,3,12,18,30
353,Nani,pt  POR,"FW,MF",Venezia,34,1986,3.2,128,115,13,3,0,24,6,8,2,1,1,0,78,22,28,14,95,7,6,2,93,1,0,8,4
354,Matija Nastasić,rs  SRB,DF,Fiorentina,28,1993,2.4,150,148,2,2,0,8,10,0,0,0,0,0,125,8,17,120,24,5,0,0,139,0,0,2,0
355,Ilija Nestorovski,mk  MKD,FW,Udinese,31,1990,2.1,66,62,4,0,0,20,0,3,0,0,0,0,45,10,11,40,12,6,3,2,45,0,0,5,3
356,Aurélien Nguiamba,fr  FRA,MF,Spezia,22,1999,0.6,34,34,0,0,0,6,0,1,0,0,0,0,24,3,7,26,4,4,0,0,27,0,0,0,1
357,Dimitris Nikolaou,gr  GRE,DF,Spezia,22,1998,36.0,1663,1558,105,69,1,179,49,5,0,0,0,0,1163,150,350,1202,346,68,14,3,1355,8,44,42,23
358,Jean-Pierre Nsame,cm  CMR,FW,Venezia,28,1993,2.7,67,65,2,0,1,31,0,1,0,0,0,0,32,16,19,8,34,5,0,4,39,2,2,2,1
359,Bram Nuytinck,nl  NED,DF,Udinese,31,1990,22.6,927,856,71,44,0,82,7,3,0,0,0,0,662,66,199,589,242,57,18,2,788,4,11,13,8
360,Simeon Nwankwo,ng  NGA,FW,Salernitana,29,1992,9.4,186,178,8,0,1,51,3,0,0,0,0,0,124,41,21,23,138,5,0,8,137,0,1,7,11
361,M'Bala Nzola,ao  ANG,FW,Spezia,24,1996,11.9,251,231,20,0,0,76,5,4,0,0,0,0,179,39,33,181,43,10,2,4,201,0,3,9,10
362,Adam Obert,sk  SVK,DF,Cagliari,18,2002,3.0,106,98,8,4,0,16,2,1,0,0,0,0,62,13,31,77,17,5,4,0,70,3,1,2,7
363,Joel Obi,ng  NGA,"MF,DF",Salernitana,30,1991,12.7,377,355,22,3,1,59,8,11,7,3,4,0,250,60,67,252,72,23,10,5,295,0,4,4,14
364,Brain Oddei,it  ITA,FW,Sassuolo,18,2002,0.1,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0,3,2,0,0,0,5,0,0,0,0
365,Álvaro Odriozola,es  ESP,DF,Fiorentina,25,1995,19.3,1048,882,166,20,0,87,16,48,2,0,1,0,735,196,117,58,807,35,144,1,917,1,8,26,34
366,Stefano Okaka,it  ITA,FW,Udinese,31,1989,0.2,5,5,0,0,0,0,0,0,0,0,0,0,3,2,0,0,4,0,0,1,5,0,0,0,0
367,David Okereke,ng  NGA,"FW,MF",Venezia,23,1997,22.8,473,466,7,0,0,134,7,32,0,0,0,0,327,85,61,68,347,23,2,7,334,4,8,22,23
368,Christian Oliva,uy  URU,MF,Cagliari,25,1996,0.5,32,31,1,1,0,2,0,0,0,0,0,0,26,0,6,3,27,2,0,0,27,1,0,0,0
369,Sérgio Oliveira,pt  POR,MF,Roma,29,1992,9.9,499,447,52,32,1,84,19,8,19,6,9,2,343,43,113,64,411,16,1,1,405,2,6,18,12
370,Riccardo Orsolini,it  ITA,FW,Bologna,24,1997,19.8,746,665,81,20,0,138,50,54,42,30,1,1,427,123,196,589,69,40,13,11,496,0,20,29,37
371,Victor Osimhen,ng  NGA,FW,Napoli,22,1998,22.0,349,340,9,0,1,97,11,14,0,0,0,0,233,70,46,24,274,11,2,16,247,1,7,13,17
372,David Ospina,co  COL,GK,Napoli,32,1988,31.0,996,793,203,61,0,87,17,0,0,0,0,0,603,69,324,83,738,1,0,122,811,2,15,22,3
373,Adam Ounas,dz  ALG,"MF,FW",Napoli,24,1996,3.6,205,190,15,3,3,32,16,10,9,5,0,0,150,29,26,164,35,3,2,0,164,0,4,10,8
374,Daniele Padelli,it  ITA,GK,Udinese,35,1985,3.0,111,87,24,2,0,2,1,0,0,0,0,0,65,1,45,73,17,0,0,19,80,0,1,1,1
375,Simone Pafundi,it  ITA,FW,Udinese,15,2006,0.3,12,12,0,0,0,3,0,0,0,0,0,0,11,0,1,9,2,0,0,1,10,0,1,0,0
376,Martin Palumbo,no  NOR,MF,Juventus,19,2002,0.1,2,2,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,2,0,0,0,0
377,Goran Pandev,mk  MKD,"FW,MF",Genoa,38,1983,9.4,249,239,10,0,1,71,0,3,0,0,0,0,187,42,20,179,52,10,0,2,183,2,2,18,7
378,Ivor Pandur,hr  CRO,GK,Hellas Verona,21,2000,3.0,68,51,17,2,0,4,2,0,0,0,0,0,31,4,33,11,43,1,0,10,52,0,0,0,0
379,Fabiano Parisi,it  ITA,DF,Empoli,20,2000,16.4,792,613,179,17,0,78,8,30,1,0,0,0,408,188,196,588,28,14,161,0,599,4,16,31,26
380,Mario Pašalić,hr  CRO,"MF,FW",Atalanta,26,1995,22.2,1011,987,24,14,4,193,17,9,0,0,0,0,738,135,138,266,635,56,6,6,820,2,16,31,38
381,Patric,es  ESP,DF,Lazio,28,1993,18.3,1412,1368,44,33,0,109,54,4,0,0,0,0,1209,85,118,195,1155,40,10,2,1329,0,8,10,4
382,Rui Patrício,pt  POR,GK,Roma,33,1988,38.0,1071,743,328,107,0,51,23,0,0,0,0,0,587,42,442,642,232,0,0,138,820,5,12,10,1
383,Leonardo Pavoletti,it  ITA,FW,Cagliari,32,1988,16.9,508,503,5,2,0,206,4,7,0,0,0,0,197,166,145,44,246,64,0,28,335,2,13,20,11
384,Pedro,es  ESP,FW,Lazio,34,1987,22.6,937,910,27,3,1,119,24,31,1,0,0,0,741,115,81,249,652,15,14,4,787,2,8,32,21
385,João Pedro,it  ITA,FW,Cagliari,29,1992,36.9,736,653,83,4,1,175,32,21,0,0,0,0,442,138,156,87,511,64,4,19,523,1,20,26,27
386,Gianluca Pegolo,it  ITA,GK,Sassuolo,40,1981,1.0,34,23,11,3,0,3,1,0,0,0,0,0,18,2,14,23,7,0,0,4,29,0,0,0,0
387,Lorenzo Pellegrini,it  ITA,"MF,FW",Roma,25,1996,25.4,1088,913,175,62,6,176,59,63,98,43,50,0,672,125,291,116,923,21,8,7,781,4,21,48,44
388,Luca Pellegrini,it  ITA,DF,Juventus,22,1999,12.3,684,557,127,13,1,60,21,26,15,7,6,1,379,140,165,499,71,10,99,0,520,0,10,20,23
389,Federico Peluso,it  ITA,DF,Sassuolo,37,1984,0.1,3,3,0,0,0,1,0,0,0,0,0,0,1,2,0,1,0,1,0,0,3,0,0,0,0
390,Gastón Pereiro,uy  URU,"FW,MF",Cagliari,26,1995,10.8,367,328,39,12,0,96,14,28,16,6,4,0,200,62,105,274,54,10,7,0,233,0,5,24,21
391,Dor Peretz,il  ISR,MF,Venezia,26,1995,6.5,236,225,11,8,0,45,4,1,0,0,0,0,169,27,40,28,175,14,3,5,182,1,4,14,10
392,Roberto Pereyra,ar  ARG,"MF,FW",Udinese,30,1991,19.9,840,797,43,26,2,128,11,25,6,1,2,0,653,106,81,132,676,17,7,5,719,3,10,17,20
393,Carles Pérez,es  ESP,"MF,FW",Roma,23,1998,6.2,248,225,23,1,1,35,9,7,15,9,3,0,192,25,31,209,26,4,7,2,210,0,1,10,8
394,Nehuén Pérez,ar  ARG,DF,Udinese,21,2000,18.8,770,628,142,31,0,90,24,1,0,0,0,0,464,95,211,126,481,36,105,1,601,3,12,31,14
395,Mattia Perin,it  ITA,GK,Juventus,28,1992,4.5,137,102,35,9,0,8,12,0,0,0,0,0,91,2,44,31,87,0,0,14,109,0,6,1,0
396,Ivan Perišić,hr  CRO,DF,Inter,32,1989,31.3,1535,1336,199,7,1,191,47,147,1,0,1,0,818,326,391,471,732,90,191,10,1122,6,34,68,65
397,Diego Perotti,ar  ARG,"FW,MF",Salernitana,33,1988,3.2,147,132,15,6,0,26,2,15,5,4,1,0,99,15,33,16,116,6,3,1,111,1,1,3,4
398,Mario Perrone,it  ITA,DF,Salernitana,18,2003,0.2,9,7,2,0,0,1,0,0,0,0,0,0,5,2,2,7,0,0,2,0,7,0,0,0,0
399,Matteo Pessina,it  ITA,"MF,FW",Atalanta,24,1997,16.0,858,838,20,13,2,161,4,8,0,0,0,0,670,81,107,701,91,36,2,3,707,5,13,23,28
400,Andrea Petagna,it  ITA,FW,Napoli,26,1995,6.5,160,152,8,0,1,33,5,6,0,0,0,0,107,29,24,85,47,8,0,9,117,0,4,9,7
401,Giuseppe Pezzella,it  ITA,DF,Atalanta,23,1997,11.9,650,540,110,5,0,82,4,26,0,0,0,0,408,139,103,436,79,22,105,1,508,5,8,29,25
402,Krzysztof Piątek,pl  POL,FW,Fiorentina,26,1995,8.1,160,142,18,0,1,52,0,3,0,0,0,0,107,29,24,14,117,13,0,1,125,1,4,2,9
403,Andrea Pinamonti,it  ITA,FW,Empoli,22,1999,31.9,653,619,34,0,1,211,5,27,0,0,0,0,384,147,122,48,449,60,4,14,403,3,6,38,50
404,Carlo Pinsoglio,it  ITA,GK,Juventus,31,1990,0.5,11,10,1,0,0,3,0,0,0,0,0,0,6,1,4,10,1,0,0,0,10,0,0,0,0
405,Riccardo Pinzi,it  ITA,MF,Udinese,17,2003,0.0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,0
406,Marko Pjaca,hr  CRO,"MF,FW",Torino,26,1995,12.8,426,416,10,1,0,111,6,19,2,2,0,0,307,64,55,39,344,14,4,8,329,1,5,14,14
407,Tommaso Pobega,it  ITA,MF,Torino,22,1999,24.9,1173,1155,18,15,1,228,35,13,0,0,0,0,783,175,215,826,218,56,2,4,947,2,16,24,30
408,Suf Podgoreanu,il  ISR,FW,Spezia,19,2002,1.3,50,48,2,0,0,10,2,6,1,0,0,0,33,7,10,10,36,1,1,1,39,0,0,1,3
409,Matteo Politano,it  ITA,FW,Napoli,27,1993,18.3,772,700,72,15,2,120,33,69,43,24,7,2,501,88,183,589,146,15,14,3,550,5,7,34,27
410,Manolo Portanova,it  ITA,"FW,MF",Genoa,21,2000,14.7,339,310,29,10,0,74,12,18,15,7,5,1,172,58,109,13,269,24,4,11,193,3,11,13,18
411,Dennis Praet,be  BEL,"FW,MF",Torino,27,1994,17.1,595,570,25,4,1,106,14,42,6,2,0,0,403,81,111,48,499,24,14,1,444,5,7,25,25
412,Mateusz Praszelik,pl  POL,"FW,MF",Hellas Verona,20,2000,0.3,10,10,0,0,0,3,0,0,0,0,0,0,9,1,0,2,8,0,0,0,9,0,0,1,0
413,Ivan Provedel,it  ITA,GK,Spezia,27,1994,30.7,1186,837,349,119,1,68,55,0,0,0,0,0,431,50,705,70,937,0,0,125,737,11,33,15,1
414,Erick Pulgar,cl  CHI,MF,Fiorentina,27,1994,3.8,236,209,27,27,0,37,4,1,0,0,0,0,178,25,33,18,201,10,0,1,209,1,4,5,4
415,Ignacio Pussetto,ar  ARG,"FW,MF",Udinese,25,1995,13.4,294,270,24,2,3,76,6,18,0,0,0,0,183,63,48,22,224,13,6,1,205,3,5,11,15
416,Niklas Pyyhtiä,fi  FIN,MF,Bologna,17,2003,0.2,22,21,1,1,0,2,0,0,0,0,0,0,14,3,5,18,3,1,0,0,18,0,0,0,0
417,Fabio Quagliarella,it  ITA,FW,Sampdoria,38,1983,18.5,472,434,38,0,0,125,28,17,0,0,0,0,264,98,110,109,315,26,2,5,322,3,9,28,30
418,Adrien Rabiot,fr  FRA,MF,Juventus,26,1995,25.4,1041,1010,31,25,0,195,8,20,0,0,0,0,794,125,122,674,254,55,6,10,861,1,14,22,30
419,Ivan Radovanović,rs  SRB,"DF,MF",Salernitana,32,1988,11.7,509,481,28,25,0,85,17,1,0,0,0,0,334,49,126,65,385,37,1,1,426,0,9,9,5
420,Ionuț Radu,ro  ROU,GK,Inter,24,1997,1.0,23,19,4,0,0,4,0,0,0,0,0,0,14,0,9,2,19,0,0,2,19,0,0,0,0
421,Ștefan Radu,ro  ROU,DF,Lazio,34,1986,6.2,326,287,39,3,0,29,2,7,0,0,0,0,225,43,58,228,41,14,36,0,267,0,8,12,8
422,Boris Radunović,rs  SRB,GK,Cagliari,25,1996,3.0,103,66,37,9,0,11,2,0,0,0,0,0,30,6,67,3,77,0,0,11,58,0,2,0,1
423,Antonio Raimondo,it  ITA,FW,Bologna,17,2004,0.8,13,12,1,0,0,1,0,0,0,0,0,0,7,5,1,6,4,2,0,0,10,0,0,0,2
424,Aaron Ramsey,wls  WAL,MF,Juventus,30,1990,1.1,67,63,4,3,0,9,2,0,0,0,0,0,52,7,8,29,34,4,0,0,60,0,0,2,0
425,Luca Ranieri,it  ITA,DF,Salernitana,22,1999,23.4,981,782,199,24,1,103,9,43,1,0,1,0,466,175,340,687,64,40,174,2,694,4,11,44,47
426,Andrea Ranocchia,it  ITA,DF,Inter,33,1988,3.8,186,179,7,6,0,22,1,1,0,0,0,0,147,20,19,20,152,9,0,0,177,0,0,3,0
427,Giacomo Raspadori,it  ITA,"MF,FW",Sassuolo,21,2000,30.4,1076,989,87,26,2,239,40,27,40,18,11,4,791,140,145,312,726,14,6,12,845,6,16,47,38
428,Nicola Ravaglia,it  ITA,GK,Sampdoria,32,1988,0.1,4,2,2,0,0,1,0,0,0,0,0,0,0,0,4,0,4,0,0,0,2,0,0,0,0
429,Ante Rebić,hr  CRO,FW,Milan,27,1993,9.9,304,296,8,0,0,58,11,33,0,0,0,0,199,45,60,75,203,11,3,7,196,1,7,25,19
430,Arkadiusz Reca,pl  POL,DF,Spezia,26,1995,19.7,889,699,190,8,0,119,12,36,0,0,0,0,474,194,221,488,159,42,182,5,626,7,22,45,41
431,Pepe Reina,es  ESP,GK,Lazio,38,1982,15.0,525,397,128,28,0,40,13,0,0,0,0,0,320,37,168,67,372,1,1,70,428,0,7,10,0
432,Panagiotis Retsos,gr  GRE,"DF,MF",Hellas Verona,22,1998,0.6,22,19,3,1,0,1,1,0,0,0,0,0,13,4,5,2,14,4,2,0,14,0,0,1,0
433,Bryan Reynolds,us  USA,DF,Roma,20,2001,0.0,2,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,2,0,0,0,0
434,Franck Ribéry,fr  FRA,"MF,FW",Salernitana,38,1983,15.8,665,596,69,20,3,134,23,24,24,10,7,4,507,79,79,87,537,20,10,7,517,2,8,21,37
435,Ricardo Rodríguez,ch  SUI,DF,Torino,28,1992,27.5,1461,1371,90,34,0,208,78,12,45,26,17,0,1092,99,270,1006,352,50,11,4,1259,9,21,16,19
436,Marko Rog,hr  CRO,MF,Cagliari,26,1995,3.5,147,137,10,6,0,29,2,1,1,1,0,0,113,19,15,20,112,4,3,1,122,0,1,4,4
437,Rogério,br  BRA,DF,Sassuolo,23,1998,19.2,1139,975,164,27,0,142,42,55,20,0,19,0,767,196,176,901,85,23,117,6,944,4,10,24,35
438,Alessio Romagnoli,it  ITA,DF,Milan,26,1995,15.7,980,932,48,33,0,77,12,1,0,0,0,0,760,80,140,780,126,34,2,5,877,1,8,12,11
439,Simone Romagnoli,it  ITA,DF,Empoli,31,1990,16.6,772,712,60,42,0,104,7,3,0,0,0,0,480,89,203,109,576,48,1,1,609,7,14,23,5
440,Luka Romero,ar  ARG,FW,Lazio,16,2004,0.9,35,32,3,0,0,5,1,1,2,0,0,0,31,2,2,33,1,0,1,0,33,0,1,1,0
441,Sergio Romero,ar  ARG,GK,Venezia,34,1987,16.0,590,402,188,47,0,32,11,0,0,0,0,0,283,35,272,97,361,0,0,101,421,1,12,13,1
442,Cristiano Ronaldo,pt  POR,FW,Juventus,36,1985,0.3,12,11,1,0,0,0,0,0,0,0,0,0,9,2,1,1,10,0,0,1,9,0,0,1,0
443,Marten de Roon,nl  NED,"MF,DF",Atalanta,30,1991,28.3,1674,1602,72,48,1,207,63,0,1,1,0,0,1238,161,275,250,1262,92,23,2,1443,3,20,32,17
444,Francesco Rossi,it  ITA,GK,Atalanta,30,1991,0.4,16,11,5,1,0,0,1,0,0,0,0,0,9,0,7,1,15,0,0,0,11,0,1,0,0
445,Nicolò Rovella,it  ITA,MF,Genoa,19,2001,16.3,957,804,153,75,1,171,71,29,68,24,34,0,644,72,241,73,851,14,10,3,762,3,18,20,12
446,Amir Rrahmani,xk  KVX,DF,Napoli,27,1994,32.5,1999,1901,98,55,0,194,54,2,0,0,0,0,1583,156,260,181,1665,88,4,5,1826,3,20,14,7
447,Ruan,br  BRA,DF,Sassuolo,22,1999,2.4,105,87,18,2,0,15,0,0,0,0,0,0,66,16,23,4,80,4,16,0,80,0,4,5,0
448,Daniele Rugani,it  ITA,DF,Juventus,27,1994,9.8,545,525,20,14,0,31,9,0,0,0,0,0,457,34,54,88,434,16,0,0,494,1,4,7,4
449,Matteo Ruggeri,it  ITA,DF,Salernitana,19,2002,7.5,303,255,48,5,0,25,9,22,0,0,0,0,147,58,98,201,36,17,43,1,208,0,8,14,9
450,Mário Rui,pt  POR,DF,Napoli,30,1991,33.2,2455,2111,344,74,1,226,76,51,19,9,4,1,1535,446,474,1860,254,73,251,9,2071,9,23,67,51
451,Fabián Ruiz Peña,es  ESP,MF,Napoli,25,1996,26.5,2200,2150,50,46,3,319,90,15,0,0,0,0,1688,248,264,1907,233,39,1,8,1971,5,13,65,31
452,Alessandro Russo,it  ITA,MF,Salernitana,17,2003,0.3,6,6,0,0,0,0,0,1,0,0,0,0,4,1,1,0,5,0,0,1,4,0,1,0,0
453,Stefano Sabelli,it  ITA,DF,Genoa,28,1993,3.9,151,120,31,1,0,21,2,5,0,0,0,0,71,41,39,11,101,4,30,2,96,0,6,10,9
454,Abdelhamid Sabiri,de  GER,"MF,FW",Sampdoria,24,1996,9.9,345,313,32,18,1,80,18,5,7,4,0,2,236,45,64,45,263,9,5,6,261,4,4,9,17
455,Alexis Saelemaekers,be  BEL,FW,Milan,22,1999,20.7,867,838,29,6,1,154,11,46,9,1,1,0,686,96,85,162,668,12,13,3,686,1,12,40,30
456,Jacopo Sala,it  ITA,MF,Spezia,29,1991,9.8,478,454,24,21,0,68,12,7,0,0,0,0,351,60,67,46,395,28,2,0,406,2,8,12,7
457,Eddie Salcedo,it  ITA,"MF,FW",Spezia,19,2001,4.8,150,142,8,1,0,35,3,5,5,2,3,0,99,24,27,16,108,12,1,3,104,1,1,11,7
458,Lazar Samardzic,de  GER,MF,Udinese,19,2002,5.4,267,225,42,15,1,60,15,11,22,11,5,0,173,26,68,205,39,10,5,2,210,0,2,13,2
459,Luigi Samele,it  ITA,FW,Sassuolo,19,2002,0.1,3,3,0,0,0,2,0,0,0,0,0,0,1,0,2,0,1,0,0,0,2,0,0,0,0
460,Antonio Sanabria,py  PAR,FW,Torino,25,1996,20.0,490,467,23,1,2,184,15,4,0,0,0,0,294,112,84,90,297,31,1,19,370,0,9,11,18
461,Alexis Sánchez,cl  CHI,FW,Inter,32,1988,9.8,457,425,32,10,3,88,26,14,19,7,5,1,278,71,108,27,412,5,0,3,355,1,7,19,13
462,Alex Sandro,br  BRA,DF,Juventus,30,1991,19.8,1096,961,135,22,0,145,25,39,0,0,0,0,721,199,176,805,104,42,112,9,926,4,10,28,25
463,Nicola Sansone,it  ITA,"FW,MF",Bologna,29,1991,10.0,336,288,48,16,0,56,21,24,25,16,4,0,224,36,76,51,270,6,5,1,237,0,6,17,16
464,Federico Santander,py  PAR,"FW,DF",Bologna,30,1991,0.7,30,28,2,0,0,12,0,1,0,0,0,0,15,6,9,2,18,3,0,0,20,0,0,1,3
465,Samir Santos,br  BRA,DF,Udinese,26,1994,15.8,687,622,65,28,1,73,9,12,0,0,0,0,455,58,174,497,108,21,34,3,551,1,12,24,15
466,Riccardo Saponara,it  ITA,FW,Fiorentina,29,1991,14.3,552,545,7,3,0,124,20,26,1,0,0,0,416,65,71,142,393,4,2,4,428,2,11,26,24
467,Giacomo Satalino,it  ITA,GK,Sassuolo,22,1999,0.1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
468,Martin Satriano,it  ITA,"FW,MF",Inter,20,2001,0.4,10,10,0,0,0,2,0,0,0,0,0,0,4,1,5,0,5,3,0,0,6,0,0,0,0
