,Player,Nation,Pos,Squad,Age,Born,90s,Cmp_Total,Att_Total,Cmp%_Total,TotDist_Total,PrgDist_Total,Cmp_Short,Att_Short,Cmp%_Short,Cmp_Medium,Att_Medium,Cmp%_Medium,Cmp_Long,Att_Long,Cmp%_Long,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog
289,Sebastiano Luperto,it  ITA,DF,Empoli,24,1996,21.8,826,971,85.1,17968,6119,200,223,89.7,461,500,92.2,151,228,66.2,1,0.5,+0.5,7,52,5,0,60
290,Charalambos Lykogiannis,gr  GRE,DF,Cagliari,27,1993,20.2,474,758,62.5,9433,4588,158,199,79.4,243,334,72.8,67,188,35.6,0,1.0,-1.0,11,37,10,7,40
291,Niki Mäenpää,fi  FIN,GK,Venezia,36,1985,16.5,348,521,66.8,9833,5913,84,85,98.8,138,141,97.9,119,286,41.6,1,0.3,+0.7,1,5,0,0,0
292,Giulio Maggiore,it  ITA,MF,Spezia,23,1998,31.3,861,1139,75.6,15435,4464,392,477,82.2,362,434,83.4,89,176,50.6,3,2.8,+0.2,34,77,26,1,108
293,Francesco Magnanelli,it  ITA,MF,Sassuolo,36,1984,3.0,226,253,89.3,4328,964,91,97,93.8,97,103,94.2,34,46,73.9,0,0.0,0.0,1,24,1,0,15
294,Mike Maignan,fr  FRA,GK,Milan,26,1995,32.0,910,1150,79.1,27649,16472,149,149,100.0,392,392,100.0,367,607,60.5,1,0.4,+0.6,2,30,1,0,1
295,Ainsley Maitland-Niles,eng  ENG,DF,Roma,23,1997,5.4,245,320,76.6,4437,1559,104,121,86.0,108,131,82.4,27,52,51.9,0,0.4,-0.4,5,12,7,3,22
296,Jean-Victor Makengo,fr  FRA,MF,Udinese,23,1998,26.1,709,852,83.2,11486,2717,372,424,87.7,262,298,87.9,58,83,69.9,3,2.0,+1.0,26,65,15,3,59
297,Nikola Maksimović,rs  SRB,DF,Genoa,29,1991,12.4,437,521,83.9,9434,3247,117,133,88.0,227,251,90.4,83,119,69.7,0,0.1,-0.1,1,31,1,0,28
298,Kévin Malcuit,ma  MAR,DF,Napoli,30,1991,3.2,118,166,71.1,1923,763,63,76,82.9,44,56,78.6,8,25,32.0,1,0.4,+0.6,2,6,2,1,8
299,Daniel Maldini,it  ITA,MF,Milan,19,2001,1.6,33,50,66.0,513,109,18,22,81.8,13,20,65.0,1,3,33.3,0,0.1,-0.1,1,1,1,0,4
300,Youssef Maleh,it  ITA,MF,Fiorentina,22,1998,11.3,345,426,81.0,6104,1420,167,188,88.8,131,157,83.4,38,57,66.7,2,1.0,+1.0,12,31,8,5,29
301,Ruslan Malinovskyi,ua  UKR,"FW,MF",Atalanta,28,1993,17.7,678,918,73.9,13006,3844,290,340,85.3,272,333,81.7,103,192,53.6,5,6.2,-1.2,45,59,48,7,109
302,Rey Manaj,al  ALB,FW,Spezia,24,1997,19.6,339,449,75.5,5084,845,194,239,81.2,113,149,75.8,20,23,87.0,0,1.4,-1.4,13,24,6,1,18
303,Gianluca Mancini,it  ITA,DF,Roma,25,1996,32.0,1534,1790,85.7,33114,11209,426,466,91.4,831,884,94.0,268,413,64.9,0,0.5,-0.5,6,116,17,3,118
304,Leonardo Mancuso,it  ITA,FW,Empoli,29,1992,4.7,53,79,67.1,865,186,30,37,81.1,17,28,60.7,6,12,50.0,0,0.4,-0.4,4,2,6,2,5
305,Rolando Mandragora,it  ITA,MF,Torino,24,1997,14.7,644,765,84.2,11923,3238,277,310,89.4,283,323,87.6,75,112,67.0,2,2.7,-0.7,29,71,9,2,59
306,Kostas Manolas,gr  GRE,DF,Napoli,30,1991,3.5,218,231,94.4,4462,1205,76,78,97.4,108,115,93.9,33,36,91.7,0,0.0,0.0,0,14,0,0,2
307,Riccardo Marchizza,it  ITA,DF,Empoli,23,1998,15.0,463,649,71.3,8902,3372,190,213,89.2,201,253,79.4,65,146,44.5,1,1.6,-0.6,12,32,16,9,47
308,Gian Marco Ferrari,it  ITA,DF,Sassuolo,29,1992,34.7,2015,2226,90.5,42295,15267,621,665,93.4,998,1072,93.1,352,436,80.7,0,0.4,-0.4,5,131,9,1,135
309,Davide Marfella,it  ITA,GK,Napoli,21,1999,0.1,1,1,100.0,10,5,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
310,Pablo Marí,es  ESP,DF,Udinese,27,1993,14.9,429,603,71.1,10026,3739,124,143,86.7,197,240,82.1,103,208,49.5,0,0.8,-0.8,3,28,0,0,20
311,Răzvan Marin,ro  ROU,MF,Cagliari,25,1996,31.3,988,1270,77.8,19674,5934,388,444,87.4,392,455,86.2,185,318,58.2,5,6.1,-1.1,68,100,32,6,105
312,Lucas Martínez Quarta,ar  ARG,DF,Fiorentina,25,1996,15.9,1020,1119,91.2,23725,7625,238,255,93.3,551,576,95.7,219,267,82.0,0,0.4,-0.4,3,73,2,0,57
313,Lautaro Martínez,ar  ARG,FW,Inter,23,1997,25.4,398,532,74.8,5890,1260,230,277,83.0,107,151,70.9,33,50,66.0,3,3.5,-0.5,29,21,22,4,39
314,Adam Marušić,me  MNE,DF,Lazio,28,1992,30.2,1637,1880,87.1,26282,9417,866,939,92.2,636,726,87.6,105,163,64.4,0,0.5,-0.5,8,102,9,4,70
315,Andrea Masiello,it  ITA,DF,Genoa,35,1986,5.7,269,309,87.1,5618,1911,89,95,93.7,131,148,88.5,48,61,78.7,0,0.0,0.0,1,6,0,0,14
316,Aleš Matějů,cz  CZE,DF,Venezia,25,1996,8.1,216,294,73.5,4056,2048,91,113,80.5,88,110,80.0,30,59,50.8,1,1.0,0.0,7,9,8,6,24
317,Borja Mayoral,es  ESP,"FW,DF",Roma,24,1997,1.1,29,39,74.4,443,51,17,20,85.0,8,9,88.9,2,5,40.0,0,0.0,0.0,0,0,0,0,1
318,Ibrahima Mbaye,sn  SEN,DF,Bologna,26,1994,1.2,35,49,71.4,484,296,20,24,83.3,13,17,76.5,1,6,16.7,0,0.0,0.0,0,3,0,0,3
319,Weston McKennie,us  USA,MF,Juventus,22,1998,15.2,443,577,76.8,7548,1998,232,284,81.7,157,204,77.0,43,57,75.4,0,1.2,-1.2,18,36,13,2,38
320,Gary Medel,cl  CHI,DF,Bologna,33,1987,31.4,1477,1649,89.6,33463,11302,396,416,95.2,725,761,95.3,343,447,76.7,1,0.0,+1.0,1,63,4,1,59
321,Filippo Melegoni,it  ITA,"FW,MF",Genoa,22,1999,10.9,246,354,69.5,3862,1310,135,159,84.9,79,109,72.5,22,51,43.1,0,1.5,-1.5,16,10,13,5,33
322,Arthur Melo,br  BRA,MF,Juventus,24,1996,10.7,632,701,90.2,13076,2886,223,244,91.4,290,311,93.2,110,123,89.4,0,0.4,-0.4,6,61,4,0,40
323,Alex Meret,it  ITA,GK,Napoli,24,1997,6.9,172,193,89.1,4196,2274,46,46,100.0,67,68,98.5,57,76,75.0,0,0.0,0.0,0,0,0,0,0
324,Yıldırım Mert Çetin,tr  TUR,DF,Hellas Verona,24,1997,0.5,25,33,75.8,498,275,9,11,81.8,14,17,82.4,2,3,66.7,0,0.0,0.0,0,3,0,0,3
325,Dries Mertens,be  BEL,"FW,MF",Napoli,34,1987,15.4,414,553,74.9,6976,1663,217,264,82.2,143,178,80.3,43,80,53.8,1,2.4,-1.4,32,38,18,3,52
326,Junior Messias,br  BRA,"FW,MF",Milan,30,1991,15.9,369,547,67.5,5874,1759,198,256,77.3,119,177,67.2,37,83,44.6,2,2.0,0.0,18,24,19,6,47
327,Kingsley Michael,ng  NGA,MF,Bologna,21,1999,0.8,24,28,85.7,426,69,13,14,92.9,5,7,71.4,5,6,83.3,0,0.0,0.0,0,3,0,0,2
328,Valentin Mihaila,ro  ROU,"FW,MF",Atalanta,21,2000,0.8,18,35,51.4,238,36,12,16,75.0,6,10,60.0,0,3,0.0,0,0.0,0.0,0,0,0,0,0
329,Mikael,br  BRA,"FW,MF",Salernitana,22,1999,1.0,11,17,64.7,130,25,8,9,88.9,1,4,25.0,1,2,50.0,0,0.0,0.0,0,1,0,0,0
330,Hilmir Mikaelsson,is  ISL,FW,Venezia,17,2004,0.2,1,1,100.0,19,0,0,0,,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0
331,Nikola Milenković,rs  SRB,DF,Fiorentina,23,1997,32.5,1883,2097,89.8,42781,11384,439,495,88.7,1049,1100,95.4,384,470,81.7,0,0.0,0.0,1,119,1,0,89
332,Sergej Milinković-Savić,rs  SRB,MF,Lazio,26,1995,34.4,1937,2366,81.9,32870,8084,980,1114,88.0,685,812,84.4,207,319,64.9,10,6.0,+4.0,53,165,53,11,170
333,Vanja Milinković-Savić,rs  SRB,GK,Torino,24,1997,27.0,536,1031,52.0,21625,14998,44,46,95.7,213,218,97.7,279,766,36.4,0,0.0,0.0,0,59,1,0,0
334,Aleksei Miranchuk,ru  RUS,"MF,FW",Atalanta,25,1995,8.6,318,384,82.8,5066,1290,170,194,87.6,109,127,85.8,24,40,60.0,5,3.0,+2.0,22,22,20,1,42
335,Fabio Miretti,it  ITA,MF,Juventus,17,2003,3.6,124,150,82.7,2717,856,39,46,84.8,57,65,87.7,25,33,75.8,0,0.4,-0.4,5,14,3,0,18
336,Henrikh Mkhitaryan,am  ARM,"MF,FW",Roma,32,1989,27.7,969,1172,82.7,17392,4126,449,512,87.7,382,448,85.3,121,153,79.1,6,4.6,+1.4,38,84,42,6,112
337,Marco Modolo,it  ITA,DF,Venezia,32,1989,4.4,125,153,81.7,2884,816,25,31,80.6,74,81,91.4,26,39,66.7,0,0.0,0.0,0,4,0,0,3
338,Nahuel Molina,ar  ARG,DF,Udinese,23,1997,29.3,877,1236,71.0,15196,6560,437,519,84.2,327,456,71.7,94,215,43.7,2,3.7,-1.7,38,64,48,20,108
339,Cristian Molinaro,it  ITA,DF,Venezia,38,1983,6.1,246,323,76.2,4739,2388,96,110,87.3,113,140,80.7,35,66,53.0,1,0.4,+0.6,5,19,5,3,25
340,Lorenzo Montipò,it  ITA,GK,Hellas Verona,25,1996,34.0,549,980,56.0,20485,13829,70,70,100.0,171,179,95.5,303,726,41.7,0,0.0,0.0,0,21,0,0,0
341,Álvaro Morata,es  ESP,FW,Juventus,28,1992,25.6,512,679,75.4,8566,1457,265,334,79.3,184,227,81.1,48,72,66.7,4,6.1,-2.1,44,29,20,6,43
342,Raúl Moro,es  ESP,FW,Lazio,18,2002,2.2,75,87,86.2,1111,135,40,44,90.9,31,36,86.1,1,2,50.0,1,0.2,+0.8,5,1,2,1,3
343,Andrei Motoc,ro  ROU,DF,Salernitana,19,2002,1.0,18,22,81.8,482,182,2,2,100.0,9,9,100.0,7,11,63.6,0,0.0,0.0,0,4,0,0,0
344,Lys Mousset,fr  FRA,"FW,MF",Salernitana,25,1996,1.8,39,48,81.3,542,156,25,28,89.3,13,16,81.3,1,1,100.0,1,0.2,+0.8,3,4,3,1,4
345,Samuel Mráz,sk  SVK,FW,Spezia,24,1997,0.6,8,11,72.7,134,13,4,6,66.7,3,4,75.0,1,1,100.0,0,0.0,0.0,0,1,0,0,1
346,Mert Müldür,tr  TUR,DF,Sassuolo,22,1999,22.7,968,1197,80.9,16452,7140,477,525,90.9,384,461,83.3,90,164,54.9,0,1.2,-1.2,13,82,19,5,95
347,Luis Muriel,co  COL,FW,Atalanta,30,1991,17.1,561,769,73.0,9365,2686,279,341,81.8,171,239,71.5,70,122,57.4,8,5.5,+2.5,60,34,38,8,70
348,Vedat Muriqi,xk  KVX,FW,Lazio,27,1994,2.4,46,69,66.7,804,65,17,24,70.8,25,41,61.0,3,3,100.0,0,0.0,0.0,0,1,2,0,2
349,Nicola Murru,it  ITA,DF,Sampdoria,26,1994,10.9,313,469,66.7,6461,2861,125,152,82.2,122,166,73.5,62,137,45.3,0,0.4,-0.4,7,30,9,4,41
350,Juan Musso,ar  ARG,GK,Atalanta,27,1994,32.6,705,951,74.1,21798,12761,103,105,98.1,305,308,99.0,293,532,55.1,0,0.0,0.0,0,8,0,0,0
351,Joakim Mæhle,dk  DEN,DF,Atalanta,24,1997,16.3,751,916,82.0,11285,4235,446,495,90.1,261,320,81.6,36,66,54.5,1,1.1,-0.1,15,49,21,2,69
352,Nahitan Nández,uy  URU,"MF,DF",Cagliari,25,1995,16.9,459,650,70.6,8573,2461,201,251,80.1,185,252,73.4,64,110,58.2,2,1.7,+0.3,20,37,27,11,58
353,Nani,pt  POR,"FW,MF",Venezia,34,1986,3.2,93,128,72.7,1598,405,45,53,84.9,33,46,71.7,11,20,55.0,1,0.4,+0.6,6,8,2,0,11
354,Matija Nastasić,rs  SRB,DF,Fiorentina,28,1993,2.4,139,150,92.7,3348,773,29,29,100.0,75,78,96.2,35,42,83.3,0,0.0,0.0,1,6,0,0,3
355,Ilija Nestorovski,mk  MKD,FW,Udinese,31,1990,2.1,45,66,68.2,717,268,21,31,67.7,19,25,76.0,3,3,100.0,0,0.8,-0.8,3,6,2,1,6
356,Aurélien Nguiamba,fr  FRA,MF,Spezia,22,1999,0.6,27,34,79.4,472,212,10,12,83.3,16,18,88.9,1,3,33.3,0,0.0,0.0,0,2,0,0,3
357,Dimitris Nikolaou,gr  GRE,DF,Spezia,22,1998,36.0,1355,1663,81.5,29448,10401,388,430,90.2,663,739,89.7,269,441,61.0,0,0.3,-0.3,3,96,2,1,78
358,Jean-Pierre Nsame,cm  CMR,FW,Venezia,28,1993,2.7,39,67,58.2,579,154,22,38,57.9,10,16,62.5,4,8,50.0,1,0.6,+0.4,4,3,2,0,5
359,Bram Nuytinck,nl  NED,DF,Udinese,31,1990,22.6,788,927,85.0,17544,5268,186,205,90.7,445,484,91.9,150,224,67.0,0,0.2,-0.2,2,28,2,1,27
360,Simeon Nwankwo,ng  NGA,FW,Salernitana,29,1992,9.4,137,186,73.7,2027,257,85,103,82.5,32,45,71.1,14,18,77.8,1,0.4,+0.6,6,7,4,0,7
361,M'Bala Nzola,ao  ANG,FW,Spezia,24,1996,11.9,201,251,80.1,2822,290,113,132,85.6,50,67,74.6,15,18,83.3,1,1.4,-0.4,10,8,3,0,10
362,Adam Obert,sk  SVK,DF,Cagliari,18,2002,3.0,70,106,66.0,1418,468,23,27,85.2,33,40,82.5,13,31,41.9,0,0.0,0.0,0,3,1,1,2
363,Joel Obi,ng  NGA,"MF,DF",Salernitana,30,1991,12.7,295,377,78.2,4360,1192,168,188,89.4,93,122,76.2,20,36,55.6,1,1.7,-0.7,14,14,3,2,16
364,Brain Oddei,it  ITA,FW,Sassuolo,18,2002,0.1,5,5,100.0,47,0,5,5,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
365,Álvaro Odriozola,es  ESP,DF,Fiorentina,25,1995,19.3,917,1048,87.5,16667,4925,409,446,91.7,397,445,89.2,97,111,87.4,2,3.8,-1.8,30,31,19,10,45
366,Stefano Okaka,it  ITA,FW,Udinese,31,1989,0.2,5,5,100.0,74,22,3,3,100.0,2,2,100.0,0,0,,1,0.0,+1.0,0,0,0,0,1
367,David Okereke,ng  NGA,"FW,MF",Venezia,23,1997,22.8,334,473,70.6,5464,1126,181,234,77.4,116,161,72.0,29,46,63.0,0,1.1,-1.1,14,16,18,4,23
368,Christian Oliva,uy  URU,MF,Cagliari,25,1996,0.5,27,32,84.4,468,88,10,12,83.3,16,16,100.0,1,4,25.0,0,0.0,0.0,0,0,0,0,3
369,Sérgio Oliveira,pt  POR,MF,Roma,29,1992,9.9,405,499,81.2,7749,2134,181,206,87.9,152,175,86.9,66,105,62.9,0,1.5,-1.5,14,32,8,0,28
370,Riccardo Orsolini,it  ITA,FW,Bologna,24,1997,19.8,496,746,66.5,8966,2904,246,314,78.3,159,225,70.7,70,155,45.2,3,1.9,+1.1,23,39,22,13,64
371,Victor Osimhen,ng  NGA,FW,Napoli,22,1998,22.0,247,349,70.8,3933,429,133,171,77.8,73,106,68.9,26,41,63.4,2,1.8,+0.2,16,8,3,1,9
372,David Ospina,co  COL,GK,Napoli,32,1988,31.0,811,996,81.4,21117,12528,170,171,99.4,355,362,98.1,277,451,61.4,0,0.0,0.0,0,9,0,0,1
373,Adam Ounas,dz  ALG,"MF,FW",Napoli,24,1996,3.6,164,205,80.0,3348,985,67,80,83.8,70,83,84.3,26,35,74.3,0,1.0,-1.0,12,16,13,3,25
374,Daniele Padelli,it  ITA,GK,Udinese,35,1985,3.0,80,111,72.1,1804,1112,27,27,100.0,35,35,100.0,16,47,34.0,0,0.0,0.0,0,0,0,0,0
375,Simone Pafundi,it  ITA,FW,Udinese,15,2006,0.3,10,12,83.3,155,42,7,7,100.0,2,3,66.7,1,2,50.0,0,0.1,-0.1,1,1,0,0,1
376,Martin Palumbo,no  NOR,MF,Juventus,19,2002,0.1,2,2,100.0,26,18,0,0,,1,1,100.0,0,0,,0,0.0,0.0,0,1,0,0,1
377,Goran Pandev,mk  MKD,"FW,MF",Genoa,38,1983,9.4,183,249,73.5,2726,722,96,128,75.0,61,77,79.2,13,20,65.0,1,1.3,-0.3,9,11,6,0,20
378,Ivor Pandur,hr  CRO,GK,Hellas Verona,21,2000,3.0,52,68,76.5,1624,1095,9,9,100.0,21,22,95.5,21,36,58.3,0,0.0,0.0,0,0,0,0,0
379,Fabiano Parisi,it  ITA,DF,Empoli,20,2000,16.4,599,792,75.6,11059,4988,257,291,88.3,267,340,78.5,67,134,50.0,1,0.6,+0.4,10,56,22,0,76
380,Mario Pašalić,hr  CRO,"MF,FW",Atalanta,26,1995,22.2,820,1011,81.1,14440,3386,358,435,82.3,368,422,87.2,74,96,77.1,6,6.4,-0.4,37,64,27,0,88
381,Patric,es  ESP,DF,Lazio,28,1993,18.3,1329,1412,94.1,28173,7465,431,451,95.6,616,635,97.0,265,307,86.3,1,0.7,+0.3,6,40,2,0,42
382,Rui Patrício,pt  POR,GK,Roma,33,1988,38.0,820,1071,76.6,24822,14572,142,142,100.0,334,338,98.8,342,589,58.1,0,0.4,-0.4,2,3,0,0,2
383,Leonardo Pavoletti,it  ITA,FW,Cagliari,32,1988,16.9,335,508,65.9,4666,730,226,308,73.4,71,133,53.4,23,34,67.6,1,1.0,0.0,13,18,7,0,25
384,Pedro,es  ESP,FW,Lazio,34,1987,22.6,787,937,84.0,12327,2992,438,492,89.0,260,303,85.8,62,92,67.4,4,3.3,+0.7,30,37,37,8,86
385,João Pedro,it  ITA,FW,Cagliari,29,1992,36.9,523,736,71.1,9681,1691,219,279,78.5,219,294,74.5,69,105,65.7,4,3.1,+0.9,27,23,23,3,54
386,Gianluca Pegolo,it  ITA,GK,Sassuolo,40,1981,1.0,29,34,85.3,804,485,5,5,100.0,11,12,91.7,12,16,75.0,0,0.0,0.0,0,0,0,0,0
387,Lorenzo Pellegrini,it  ITA,"MF,FW",Roma,25,1996,25.4,781,1088,71.8,15212,5200,337,399,84.5,303,383,79.1,127,256,49.6,3,6.2,-3.2,68,80,38,6,97
388,Luca Pellegrini,it  ITA,DF,Juventus,22,1999,12.3,520,684,76.0,9943,3785,220,253,87.0,227,275,82.5,70,136,51.5,1,1.6,-0.6,13,39,16,8,35
389,Federico Peluso,it  ITA,DF,Sassuolo,37,1984,0.1,3,3,100.0,37,21,2,2,100.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,1
390,Gastón Pereiro,uy  URU,"FW,MF",Cagliari,26,1995,10.8,233,367,63.5,4174,1153,102,136,75.0,84,124,67.7,36,76,47.4,2,1.6,+0.4,18,22,13,5,25
391,Dor Peretz,il  ISR,MF,Venezia,26,1995,6.5,182,236,77.1,3118,825,88,109,80.7,73,87,83.9,17,25,68.0,1,0.3,+0.7,5,21,0,0,14
392,Roberto Pereyra,ar  ARG,"MF,FW",Udinese,30,1991,19.9,719,840,85.6,11577,3123,368,404,91.1,277,319,86.8,53,75,70.7,5,3.2,+1.8,27,57,29,2,79
393,Carles Pérez,es  ESP,"MF,FW",Roma,23,1998,6.2,210,248,84.7,3574,784,114,128,89.1,75,83,90.4,19,29,65.5,1,0.6,+0.4,12,14,9,0,18
394,Nehuén Pérez,ar  ARG,DF,Udinese,21,2000,18.8,601,770,78.1,12173,4704,213,241,88.4,289,342,84.5,90,160,56.3,1,0.5,+0.5,6,42,3,0,32
395,Mattia Perin,it  ITA,GK,Juventus,28,1992,4.5,109,137,79.6,2851,1214,26,26,100.0,51,53,96.2,32,58,55.2,0,0.0,0.0,0,1,0,0,0
396,Ivan Perišić,hr  CRO,DF,Inter,32,1989,31.3,1122,1535,73.1,21392,7829,503,601,83.7,441,578,76.3,158,272,58.1,6,8.0,-2.0,60,64,61,29,128
397,Diego Perotti,ar  ARG,"FW,MF",Salernitana,33,1988,3.2,111,147,75.5,1699,510,61,69,88.4,40,50,80.0,6,21,28.6,0,0.3,-0.3,5,6,5,3,12
398,Mario Perrone,it  ITA,DF,Salernitana,18,2003,0.2,7,9,77.8,116,42,3,3,100.0,4,4,100.0,0,2,0.0,0,0.0,0.0,0,0,0,0,0
399,Matteo Pessina,it  ITA,"MF,FW",Atalanta,24,1997,16.0,707,858,82.4,11460,2902,349,402,86.8,288,335,86.0,49,66,74.2,1,1.3,-0.3,22,55,14,1,70
400,Andrea Petagna,it  ITA,FW,Napoli,26,1995,6.5,117,160,73.1,1777,226,65,77,84.4,40,53,75.5,7,15,46.7,1,1.4,-0.4,10,4,3,0,6
401,Giuseppe Pezzella,it  ITA,DF,Atalanta,23,1997,11.9,508,650,78.2,7935,2519,284,323,87.9,179,221,81.0,37,74,50.0,2,1.1,+0.9,9,24,7,2,50
402,Krzysztof Piątek,pl  POL,FW,Fiorentina,26,1995,8.1,125,160,78.1,1909,279,66,83,79.5,48,56,85.7,5,6,83.3,0,0.8,-0.8,5,3,5,0,10
403,Andrea Pinamonti,it  ITA,FW,Empoli,22,1999,31.9,403,653,61.7,5687,1268,249,347,71.8,121,201,60.2,20,40,50.0,2,2.3,-0.3,25,19,18,3,37
404,Carlo Pinsoglio,it  ITA,GK,Juventus,31,1990,0.5,10,11,90.9,339,224,0,0,,6,6,100.0,4,5,80.0,0,0.0,0.0,0,0,0,0,0
405,Riccardo Pinzi,it  ITA,MF,Udinese,17,2003,0.0,1,2,50.0,16,0,0,0,,1,2,50.0,0,0,,0,0.0,0.0,0,0,0,0,0
406,Marko Pjaca,hr  CRO,"MF,FW",Torino,26,1995,12.8,329,426,77.2,5057,1232,191,230,83.0,104,127,81.9,27,43,62.8,0,1.1,-1.1,15,27,19,7,38
407,Tommaso Pobega,it  ITA,MF,Torino,22,1999,24.9,947,1173,80.7,17521,4759,416,486,85.6,401,476,84.2,115,162,71.0,2,0.8,+1.2,21,106,17,2,102
408,Suf Podgoreanu,il  ISR,FW,Spezia,19,2002,1.3,39,50,78.0,614,105,23,26,88.5,13,15,86.7,3,7,42.9,1,0.0,+1.0,1,1,1,1,2
409,Matteo Politano,it  ITA,FW,Napoli,27,1993,18.3,550,772,71.2,9290,2936,291,336,86.6,191,263,72.6,51,126,40.5,4,4.0,0.0,36,24,27,8,65
410,Manolo Portanova,it  ITA,"FW,MF",Genoa,21,2000,14.7,193,339,56.9,2968,1044,97,136,71.3,63,110,57.3,18,58,31.0,0,0.8,-0.8,10,14,4,0,22
411,Dennis Praet,be  BEL,"FW,MF",Torino,27,1994,17.1,444,595,74.6,7246,1835,240,281,85.4,161,216,74.5,34,65,52.3,2,4.1,-2.1,24,32,26,12,43
412,Mateusz Praszelik,pl  POL,"FW,MF",Hellas Verona,20,2000,0.3,9,10,90.0,97,10,7,8,87.5,2,2,100.0,0,0,,0,0.0,0.0,0,1,0,0,0
413,Ivan Provedel,it  ITA,GK,Spezia,27,1994,30.7,737,1186,62.1,26957,17368,93,94,98.9,247,252,98.0,395,838,47.1,0,0.0,0.0,0,21,1,0,1
414,Erick Pulgar,cl  CHI,MF,Fiorentina,27,1994,3.8,209,236,88.6,4311,975,63,73,86.3,115,120,95.8,29,38,76.3,1,0.7,+0.3,7,16,2,0,12
415,Ignacio Pussetto,ar  ARG,"FW,MF",Udinese,25,1995,13.4,205,294,69.7,3336,867,107,133,80.5,66,98,67.3,25,33,75.8,4,2.6,+1.4,14,14,6,3,23
416,Niklas Pyyhtiä,fi  FIN,MF,Bologna,17,2003,0.2,18,22,81.8,321,88,7,7,100.0,10,12,83.3,1,3,33.3,0,0.0,0.0,0,2,1,0,3
417,Fabio Quagliarella,it  ITA,FW,Sampdoria,38,1983,18.5,322,472,68.2,5879,1257,153,197,77.7,105,146,71.9,48,82,58.5,2,2.1,-0.1,20,23,17,5,32
418,Adrien Rabiot,fr  FRA,MF,Juventus,26,1995,25.4,861,1041,82.7,14946,3618,377,442,85.3,378,435,86.9,85,116,73.3,2,1.8,+0.2,20,57,15,5,61
419,Ivan Radovanović,rs  SRB,"DF,MF",Salernitana,32,1988,11.7,426,509,83.7,9774,3233,130,151,86.1,184,213,86.4,108,138,78.3,1,0.8,+0.2,7,32,4,0,29
420,Ionuț Radu,ro  ROU,GK,Inter,24,1997,1.0,19,23,82.6,556,279,4,4,100.0,8,8,100.0,7,11,63.6,0,0.0,0.0,0,1,0,0,0
421,Ștefan Radu,ro  ROU,DF,Lazio,34,1986,6.2,267,326,81.9,4640,1872,119,130,91.5,127,152,83.6,17,34,50.0,0,0.1,-0.1,1,21,0,0,16
422,Boris Radunović,rs  SRB,GK,Cagliari,25,1996,3.0,58,103,56.3,2274,1581,7,7,100.0,17,17,100.0,34,79,43.0,0,0.0,0.0,0,1,0,0,0
423,Antonio Raimondo,it  ITA,FW,Bologna,17,2004,0.8,10,13,76.9,140,8,6,6,100.0,4,5,80.0,0,0,,0,0.0,0.0,0,0,0,0,0
424,Aaron Ramsey,wls  WAL,MF,Juventus,30,1990,1.1,60,67,89.6,1178,274,25,28,89.3,25,27,92.6,10,12,83.3,0,0.1,-0.1,2,5,0,0,4
425,Luca Ranieri,it  ITA,DF,Salernitana,22,1999,23.4,694,981,70.7,12961,6393,285,327,87.2,320,438,73.1,79,172,45.9,0,0.7,-0.7,10,51,20,12,85
426,Andrea Ranocchia,it  ITA,DF,Inter,33,1988,3.8,177,186,95.2,3950,1381,49,53,92.5,90,91,98.9,38,41,92.7,0,0.0,0.0,0,4,1,0,6
427,Giacomo Raspadori,it  ITA,"MF,FW",Sassuolo,21,2000,30.4,845,1076,78.5,14659,2484,434,490,88.6,289,351,82.3,102,171,59.6,4,3.8,+0.2,46,37,35,2,71
428,Nicola Ravaglia,it  ITA,GK,Sampdoria,32,1988,0.1,2,4,50.0,131,115,0,0,,0,0,,2,4,50.0,0,0.0,0.0,0,0,0,0,0
429,Ante Rebić,hr  CRO,FW,Milan,27,1993,9.9,196,304,64.5,3249,1039,116,157,73.9,47,78,60.3,28,47,59.6,2,4.6,-2.6,31,21,27,8,40
430,Arkadiusz Reca,pl  POL,DF,Spezia,26,1995,19.7,626,889,70.4,11528,5785,279,339,82.3,260,345,75.4,80,164,48.8,2,1.8,+0.2,12,40,17,11,59
431,Pepe Reina,es  ESP,GK,Lazio,38,1982,15.0,428,525,81.5,11885,7629,100,100,100.0,161,163,98.8,161,256,62.9,1,0.3,+0.7,1,3,0,0,0
432,Panagiotis Retsos,gr  GRE,"DF,MF",Hellas Verona,22,1998,0.6,14,22,63.6,280,124,7,9,77.8,5,10,50.0,2,3,66.7,0,0.1,-0.1,1,0,2,0,3
433,Bryan Reynolds,us  USA,DF,Roma,20,2001,0.0,2,2,100.0,34,8,1,1,100.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0
434,Franck Ribéry,fr  FRA,"MF,FW",Salernitana,38,1983,15.8,517,665,77.7,8939,2251,244,279,87.5,195,229,85.2,55,94,58.5,2,2.9,-0.9,33,45,23,2,61
