,Player,Nation,Pos,Squad,Age,Born,90s,SCA_SCA,SCA90_SCA,PassLive_SCA Types,PassDead_SCA Types,Drib_SCA Types,Sh_SCA Types,Fld_SCA Types,Def_SCA Types,GCA_GCA,GCA90_GCA,PassLive_GCA Types,PassDead_GCA Types,Drib_GCA Types,Sh_GCA Types,Fld_GCA Types,Def_GCA Types
188,Remo Freuler,ch  SUI,MF,Atalanta,29,1992,26.3,60,2.28,50,5,2,2,0,1,5,0.19,4,1,0,0,0,0
189,Matteo Gabbia,it  ITA,DF,Milan,21,1999,6.0,3,0.50,3,0,0,0,0,0,2,0.34,2,0,0,0,0,0
190,Manolo Gabbiadini,it  ITA,"FW,MF",Sampdoria,29,1991,12.7,33,2.61,24,2,0,6,1,0,4,0.32,2,0,0,2,0,0
191,Gianluca Gaetano,it  ITA,MF,Napoli,21,2000,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
192,Luca Gagliano,it  ITA,"MF,DF",Cagliari,21,2000,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
193,Roberto Gagliardini,it  ITA,MF,Inter,27,1994,7.2,15,2.08,13,0,0,1,1,0,2,0.28,2,0,0,0,0,0
194,Riccardo Gagliolo,se  SWE,DF,Salernitana,31,1990,12.6,4,0.32,0,1,0,2,0,1,1,0.08,0,0,0,1,0,0
195,Nicolas Galazzi,it  ITA,DF,Venezia,20,2000,0.2,1,5.63,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0
196,Pablo Galdames Millán,cl  CHI,MF,Genoa,24,1996,11.4,26,2.28,16,7,1,0,1,1,0,0.00,0,0,0,0,0,0
197,Luca Gemello,it  ITA,GK,Torino,21,2000,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
198,Paolo Ghiglione,it  ITA,DF,Genoa,24,1997,6.7,13,1.94,6,3,1,3,0,0,2,0.30,2,0,0,0,0,0
199,Faouzi Ghoulam,dz  ALG,DF,Napoli,30,1991,3.7,11,2.98,7,4,0,0,0,0,0,0.00,0,0,0,0,0,0
200,Sebastian Giovinco,it  ITA,MF,Sampdoria,34,1987,0.4,1,2.31,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
201,Olivier Giroud,fr  FRA,FW,Milan,34,1986,21.0,50,2.38,31,0,2,11,4,2,6,0.29,4,0,0,2,0,0
202,Diego Godín,uy  URU,DF,Cagliari,35,1986,9.1,7,0.77,5,0,0,0,0,2,2,0.22,1,0,0,0,0,1
203,Cedric Gondo,ci  CIV,FW,Salernitana,24,1996,7.8,25,3.22,20,0,1,1,3,0,1,0.13,0,0,0,0,1,0
204,Nicolás González,ar  ARG,FW,Fiorentina,23,1998,26.2,89,3.40,54,1,4,9,19,2,14,0.53,5,0,0,1,7,1
205,Alberto Grassi,it  ITA,MF,Cagliari,26,1995,24.2,31,1.28,22,2,1,4,2,0,2,0.08,1,0,0,1,0,0
206,Koray Günter,de  GER,DF,Hellas Verona,26,1994,26.8,13,0.49,11,1,0,0,0,1,0,0.00,0,0,0,0,0,0
207,Albert Guðmundsson,is  ISL,"FW,MF",Genoa,24,1997,6.7,19,2.82,12,6,0,0,1,0,0,0.00,0,0,0,0,0,0
208,Emmanuel Gyasi,gh  GHA,"FW,DF",Spezia,27,1994,33.7,50,1.48,40,0,1,3,3,3,6,0.18,4,0,0,1,0,1
209,Norbert Gyömbér,sk  SVK,DF,Salernitana,29,1992,28.5,15,0.53,12,0,0,2,0,1,0,0.00,0,0,0,0,0,0
210,Nicolas Haas,ch  SUI,MF,Empoli,25,1996,11.1,28,2.52,25,0,0,1,0,2,2,0.18,2,0,0,0,0,0
211,Samir Handanović,si  SVN,GK,Inter,37,1984,37.0,4,0.11,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
212,Ridgeciano Haps,sr  SUR,DF,Venezia,28,1993,22.8,28,1.23,19,3,2,0,4,0,2,0.09,1,1,0,0,0,0
213,Abdou Harroui,nl  NED,MF,Sassuolo,23,1998,5.0,13,2.59,12,0,0,0,0,1,1,0.20,1,0,0,0,0,0
214,Hans Hateboer,nl  NED,DF,Atalanta,27,1994,15.4,26,1.69,24,0,0,1,1,0,3,0.19,3,0,0,0,0,0
215,Silvan Hefti,ch  SUI,DF,Genoa,23,1997,14.3,20,1.40,17,1,0,1,1,0,0,0.00,0,0,0,0,0,0
216,Liam Henderson,sct  SCO,MF,Empoli,25,1996,22.4,74,3.30,56,12,0,3,3,0,10,0.45,6,1,0,1,2,0
217,Dalbert Henrique,br  BRA,"DF,MF",Cagliari,27,1993,23.1,50,2.16,34,12,1,1,1,1,4,0.17,2,1,0,1,0,0
218,Matheus Henrique,br  BRA,MF,Sassuolo,23,1997,12.0,37,3.09,30,1,2,1,1,2,3,0.25,3,0,0,0,0,0
219,Thomas Henry,fr  FRA,FW,Venezia,26,1994,23.5,38,1.62,30,0,1,2,5,0,6,0.26,4,0,0,2,0,0
220,Theo Hernández,fr  FRA,DF,Milan,23,1997,30.1,88,2.92,48,23,3,4,8,2,15,0.50,11,0,2,2,0,0
221,Hernani,br  BRA,"MF,FW",Genoa,27,1994,7.6,5,0.66,4,0,0,0,1,0,0,0.00,0,0,0,0,0,0
222,Daan Heymans,be  BEL,"MF,FW",Venezia,22,1999,2.8,4,1.41,4,0,0,0,0,0,1,0.35,1,0,0,0,0,0
223,Aaron Hickey,sct  SCO,DF,Bologna,19,2002,31.3,39,1.24,33,1,2,0,2,1,4,0.13,4,0,0,0,0,0
224,Martin Hongla,cm  CMR,MF,Hellas Verona,23,1998,7.2,7,0.97,5,0,0,0,0,2,0,0.00,0,0,0,0,0,0
225,Sydney van Hooijdonk,nl  NED,"FW,MF",Bologna,21,2000,0.4,1,2.37,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
226,Petko Hristov,bg  BUL,DF,Spezia,22,1999,13.9,9,0.65,6,0,0,1,1,1,2,0.14,1,0,0,1,0,0
227,Elseid Hysaj,al  ALB,DF,Lazio,27,1994,22.5,29,1.29,27,1,1,0,0,0,1,0.04,1,0,0,0,0,0
228,Roger Ibanez,br  BRA,DF,Roma,22,1998,32.1,25,0.78,24,1,0,0,0,0,1,0.03,1,0,0,0,0,0
229,Zlatan Ibrahimović,se  SWE,FW,Milan,39,1981,11.3,45,3.99,37,0,2,3,1,2,5,0.44,3,0,0,0,1,1
230,Igor,br  BRA,DF,Fiorentina,23,1998,24.9,17,0.68,14,0,0,2,0,1,1,0.04,1,0,0,0,0,0
231,Jonathan Ikone,fr  FRA,FW,Fiorentina,23,1998,7.2,21,2.91,15,0,3,2,1,0,2,0.28,1,0,0,1,0,0
232,Ivan Ilić,rs  SRB,MF,Hellas Verona,20,2001,28.1,50,1.78,39,7,2,0,1,1,11,0.39,8,1,1,0,0,1
233,Josip Iličić,si  SVN,"FW,MF",Atalanta,33,1988,9.3,60,6.42,39,10,2,5,3,1,8,0.86,6,0,2,0,0,0
234,Ciro Immobile,it  ITA,FW,Lazio,31,1990,30.1,70,2.32,53,0,4,9,2,2,14,0.46,7,0,3,4,0,0
235,Lorenzo Insigne,it  ITA,FW,Napoli,30,1991,25.4,113,4.44,78,19,4,10,1,1,16,0.63,9,3,0,4,0,0
236,Ardian Ismajli,al  ALB,DF,Empoli,24,1996,14.1,6,0.42,5,0,0,0,0,1,0,0.00,0,0,0,0,0,0
237,Armando Izzo,it  ITA,DF,Torino,29,1992,5.8,3,0.51,1,0,0,1,1,0,0,0.00,0,0,0,0,0,0
238,Mato Jajalo,ba  BIH,MF,Udinese,33,1988,7.0,18,2.58,12,0,1,2,1,2,2,0.29,1,0,0,0,1,0
239,Paweł Jaroszyński,pl  POL,DF,Salernitana,26,1994,5.7,8,1.40,5,3,0,0,0,0,0,0.00,0,0,0,0,0,0
240,Juan Jesus,br  BRA,DF,Napoli,30,1991,14.2,11,0.77,9,0,0,0,0,2,0,0.00,0,0,0,0,0,0
241,Dennis Johnsen,no  NOR,"FW,MF",Venezia,23,1998,16.1,33,2.06,29,0,1,1,2,0,2,0.12,2,0,0,0,0,0
242,Kaio Jorge,br  BRA,"MF,FW",Juventus,19,2002,1.3,5,3.72,4,0,1,0,0,0,0,0.00,0,0,0,0,0,0
243,Flavio Junior Bianchi,it  ITA,"FW,MF",Genoa,21,2000,3.5,7,2.01,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0
244,Hamed Junior Traorè,ci  CIV,"FW,MF",Sassuolo,21,2000,19.7,68,3.45,50,10,6,1,1,0,7,0.35,6,0,1,0,0,0
245,Nikola Kalinić,hr  CRO,FW,Hellas Verona,33,1988,4.5,15,3.33,10,0,1,0,4,0,2,0.44,1,0,0,0,1,0
246,Yayah Kallon,sl  SLE,"FW,MF",Genoa,20,2001,7.1,24,3.40,16,0,5,2,1,0,4,0.57,3,0,0,0,1,0
247,Pierre Kalulu,fr  FRA,DF,Milan,21,2000,21.6,23,1.06,21,0,0,1,1,0,4,0.19,3,0,0,1,0,0
248,Dimitrije Kamenović,rs  SRB,DF,Lazio,21,2000,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
249,Rick Karsdorp,nl  NED,DF,Roma,26,1995,32.0,79,2.47,72,2,3,0,1,1,5,0.16,5,0,0,0,0,0
250,Denso Kasius,nl  NED,DF,Bologna,18,2002,2.0,8,4.00,7,1,0,0,0,0,0,0.00,0,0,0,0,0,0
251,Grigoris Kastanos,cy  CYP,"MF,FW",Salernitana,23,1998,15.0,60,4.01,29,13,5,6,6,1,7,0.47,3,1,1,0,2,0
252,Moise Kean,it  ITA,FW,Juventus,21,2000,12.2,10,0.82,7,0,1,0,2,0,2,0.16,1,0,0,0,1,0
253,Wajdi Kechrida,tn  TUN,"DF,MF",Salernitana,25,1995,10.6,18,1.70,15,2,0,1,0,0,2,0.19,1,0,0,1,0,0
254,Dimitrios Keramitsis,gr  GRE,DF,Roma,17,2004,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
255,Franck Kessié,ci  CIV,MF,Milan,24,1996,25.6,66,2.57,51,1,2,5,2,5,1,0.04,1,0,0,0,0,0
256,Jakub Kiwior,pl  POL,MF,Spezia,21,2000,21.8,15,0.69,12,0,0,1,1,1,2,0.09,2,0,0,0,0,0
257,Sofian Kiyine,ma  MAR,"MF,FW",Venezia,23,1997,13.8,44,3.20,28,7,5,1,1,2,4,0.29,3,0,0,1,0,0
258,Simon Kjær,dk  DEN,DF,Milan,32,1989,8.9,5,0.56,4,0,0,0,0,1,0,0.00,0,0,0,0,0,0
259,Aleksandr Kokorin,ru  RUS,"FW,MF",Fiorentina,30,1991,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
260,Aleksandar Kolarov,rs  SRB,DF,Inter,35,1985,0.5,1,2.14,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
261,Teun Koopmeiners,nl  NED,MF,Atalanta,23,1998,23.6,83,3.51,60,13,6,3,1,0,5,0.21,5,0,0,0,0,0
262,Kalidou Koulibaly,sn  SEN,DF,Napoli,30,1991,26.7,20,0.75,13,0,1,2,1,3,4,0.15,2,0,0,1,0,1
263,Christos Kourfalidis,gr  GRE,"MF,DF",Cagliari,18,2002,0.2,2,10.00,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
264,Viktor Kovalenko,ua  UKR,MF,Spezia,25,1996,14.7,23,1.56,18,3,1,0,1,0,4,0.27,4,0,0,0,0,0
265,Julian Kristoffersen,no  NOR,FW,Salernitana,24,1997,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
266,Rade Krunić,ba  BIH,"MF,FW",Milan,27,1993,15.7,38,2.42,29,1,1,3,2,2,4,0.25,1,0,0,2,0,1
267,Dejan Kulusevski,se  SWE,"FW,MF",Juventus,21,2000,8.6,23,2.68,15,0,3,2,2,1,5,0.58,3,0,2,0,0,0
268,Marash Kumbulla,al  ALB,DF,Roma,21,2000,11.4,4,0.35,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
269,Giorgos Kyriakopoulos,gr  GRE,"DF,FW",Sassuolo,25,1996,21.9,58,2.64,42,4,6,0,5,1,10,0.46,7,1,0,0,2,0
270,Andrea La Mantia,it  ITA,FW,Empoli,30,1991,5.4,11,2.03,9,0,0,1,1,0,1,0.18,0,0,0,0,1,0
271,Sam Lammers,nl  NED,FW,Atalanta,24,1997,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
272,Kevin Lasagna,it  ITA,"FW,MF",Hellas Verona,28,1992,13.2,32,2.43,21,0,2,5,2,2,7,0.53,6,0,0,0,1,0
273,Darko Lazović,rs  SRB,DF,Hellas Verona,30,1990,30.7,75,2.44,65,4,3,3,0,0,9,0.29,9,0,0,0,0,0
274,Manuel Lazzari,it  ITA,DF,Lazio,27,1993,18.5,33,1.78,22,2,4,0,3,2,12,0.65,6,1,2,0,2,1
275,Patrick Leal,us  USA,MF,Venezia,18,2003,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
276,Rafael Leão,pt  POR,FW,Milan,22,1999,28.9,105,3.63,63,0,24,7,7,4,21,0.73,14,0,5,0,1,1
277,Lucas Leiva,br  BRA,MF,Lazio,34,1987,18.9,21,1.11,16,1,0,0,1,3,4,0.21,3,0,0,0,0,1
278,Luca Lezzerini,it  ITA,GK,Venezia,26,1995,5.5,1,0.18,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0
279,Ben Lhassine Kone,ci  CIV,MF,Torino,21,2000,0.9,2,2.22,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
280,Matthijs de Ligt,nl  NED,DF,Juventus,21,1999,29.7,19,0.64,13,0,0,2,1,3,1,0.03,1,0,0,0,0,0
281,Anderson Lima,br  BRA,MF,Lazio,21,1999,0.7,1,1.38,0,0,0,0,0,1,0,0.00,0,0,0,0,0,0
282,Karol Linetty,pl  POL,"MF,FW",Torino,26,1995,10.0,35,3.52,28,2,1,3,0,1,2,0.20,2,0,0,0,0,0
283,Stanislav Lobotka,sk  SVK,MF,Napoli,26,1994,18.7,33,1.76,31,0,0,0,2,0,2,0.11,1,0,0,0,1,0
284,Manuel Locatelli,it  ITA,MF,Juventus,23,1998,24.0,57,2.37,52,0,1,3,0,1,9,0.37,8,0,0,1,0,0
285,Maxime Lopez,fr  FRA,MF,Sassuolo,23,1997,32.6,93,2.85,82,0,5,2,1,3,7,0.21,7,0,0,0,0,0
286,Hirving Lozano,mx  MEX,FW,Napoli,26,1995,17.9,59,3.29,48,0,4,2,4,1,11,0.61,8,0,1,0,2,0
287,José Luis Palomino,ar  ARG,DF,Atalanta,31,1990,29.7,16,0.54,14,0,0,1,0,1,2,0.07,1,0,0,0,0,1
288,Saša Lukić,rs  SRB,MF,Torino,24,1996,33.1,75,2.26,52,10,3,2,5,3,8,0.24,5,0,1,0,0,2
289,Sebastiano Luperto,it  ITA,DF,Empoli,24,1996,21.8,16,0.74,14,1,0,0,0,1,2,0.09,2,0,0,0,0,0
290,Charalambos Lykogiannis,gr  GRE,DF,Cagliari,27,1993,20.2,19,0.94,10,8,0,1,0,0,0,0.00,0,0,0,0,0,0
291,Niki Mäenpää,fi  FIN,GK,Venezia,36,1985,16.5,2,0.12,2,0,0,0,0,0,1,0.06,1,0,0,0,0,0
292,Giulio Maggiore,it  ITA,MF,Spezia,23,1998,31.3,73,2.33,57,1,6,3,6,0,4,0.13,4,0,0,0,0,0
293,Francesco Magnanelli,it  ITA,MF,Sassuolo,36,1984,3.0,2,0.66,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
294,Mike Maignan,fr  FRA,GK,Milan,26,1995,32.0,9,0.28,5,4,0,0,0,0,1,0.03,1,0,0,0,0,0
295,Ainsley Maitland-Niles,eng  ENG,DF,Roma,23,1997,5.4,10,1.85,9,0,0,1,0,0,0,0.00,0,0,0,0,0,0
296,Jean-Victor Makengo,fr  FRA,MF,Udinese,23,1998,26.1,56,2.14,41,0,6,4,3,2,6,0.23,5,0,1,0,0,0
297,Nikola Maksimović,rs  SRB,DF,Genoa,29,1991,12.4,3,0.24,2,0,0,0,1,0,0,0.00,0,0,0,0,0,0
298,Kévin Malcuit,ma  MAR,DF,Napoli,30,1991,3.2,4,1.25,3,0,1,0,0,0,1,0.31,1,0,0,0,0,0
299,Daniel Maldini,it  ITA,MF,Milan,19,2001,1.6,1,0.61,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
300,Youssef Maleh,it  ITA,MF,Fiorentina,22,1998,11.3,26,2.30,21,0,0,1,4,0,3,0.26,3,0,0,0,0,0
301,Ruslan Malinovskyi,ua  UKR,"FW,MF",Atalanta,28,1993,17.7,89,5.03,50,19,6,7,7,0,8,0.45,6,0,0,1,1,0
302,Rey Manaj,al  ALB,FW,Spezia,24,1997,19.6,44,2.24,25,0,4,5,8,2,4,0.20,0,0,0,2,2,0
303,Gianluca Mancini,it  ITA,DF,Roma,25,1996,32.0,31,0.97,23,0,0,4,2,2,3,0.09,2,0,0,1,0,0
304,Leonardo Mancuso,it  ITA,FW,Empoli,29,1992,4.7,7,1.48,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0
305,Rolando Mandragora,it  ITA,MF,Torino,24,1997,14.7,43,2.93,26,16,0,0,1,0,4,0.27,3,1,0,0,0,0
306,Kostas Manolas,gr  GRE,DF,Napoli,30,1991,3.5,1,0.29,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
307,Riccardo Marchizza,it  ITA,DF,Empoli,23,1998,15.0,22,1.47,18,3,1,0,0,0,4,0.27,1,2,1,0,0,0
308,Gian Marco Ferrari,it  ITA,DF,Sassuolo,29,1992,34.7,21,0.60,18,0,0,2,1,0,0,0.00,0,0,0,0,0,0
309,Davide Marfella,it  ITA,GK,Napoli,21,1999,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
310,Pablo Marí,es  ESP,DF,Udinese,27,1993,14.9,5,0.34,2,2,0,0,0,1,0,0.00,0,0,0,0,0,0
311,Răzvan Marin,ro  ROU,MF,Cagliari,25,1996,31.3,106,3.39,56,35,5,4,4,2,9,0.29,7,1,0,0,0,1
312,Lucas Martínez Quarta,ar  ARG,DF,Fiorentina,25,1996,15.9,13,0.82,10,0,1,1,0,1,0,0.00,0,0,0,0,0,0
313,Lautaro Martínez,ar  ARG,FW,Inter,23,1997,25.4,76,3.00,47,0,3,17,6,3,10,0.39,4,0,0,5,1,0
314,Adam Marušić,me  MNE,DF,Lazio,28,1992,30.2,18,0.60,18,0,0,0,0,0,3,0.10,3,0,0,0,0,0
315,Andrea Masiello,it  ITA,DF,Genoa,35,1986,5.7,1,0.17,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
316,Aleš Matějů,cz  CZE,DF,Venezia,25,1996,8.1,12,1.49,12,0,0,0,0,0,2,0.25,2,0,0,0,0,0
317,Borja Mayoral,es  ESP,"FW,DF",Roma,24,1997,1.1,1,0.94,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
318,Ibrahima Mbaye,sn  SEN,DF,Bologna,26,1994,1.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
319,Weston McKennie,us  USA,MF,Juventus,22,1998,15.2,34,2.24,29,2,1,1,0,1,0,0.00,0,0,0,0,0,0
320,Gary Medel,cl  CHI,DF,Bologna,33,1987,31.4,9,0.29,8,0,1,0,0,0,2,0.06,2,0,0,0,0,0
321,Filippo Melegoni,it  ITA,"FW,MF",Genoa,22,1999,10.9,30,2.76,20,5,2,0,2,1,2,0.18,2,0,0,0,0,0
322,Arthur Melo,br  BRA,MF,Juventus,24,1996,10.7,16,1.50,14,0,0,0,1,1,1,0.09,1,0,0,0,0,0
323,Alex Meret,it  ITA,GK,Napoli,24,1997,6.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
324,Yıldırım Mert Çetin,tr  TUR,DF,Hellas Verona,24,1997,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
325,Dries Mertens,be  BEL,"FW,MF",Napoli,34,1987,15.4,63,4.10,47,3,3,4,4,2,9,0.59,4,0,1,2,1,1
326,Junior Messias,br  BRA,"FW,MF",Milan,30,1991,15.9,43,2.71,28,1,5,5,2,2,3,0.19,2,0,0,1,0,0
327,Kingsley Michael,ng  NGA,MF,Bologna,21,1999,0.8,1,1.18,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
328,Valentin Mihaila,ro  ROU,"FW,MF",Atalanta,21,2000,0.8,1,1.18,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
329,Mikael,br  BRA,"FW,MF",Salernitana,22,1999,1.0,2,2.07,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0
330,Hilmir Mikaelsson,is  ISL,FW,Venezia,17,2004,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
331,Nikola Milenković,rs  SRB,DF,Fiorentina,23,1997,32.5,12,0.37,10,0,0,2,0,0,1,0.03,1,0,0,0,0,0
332,Sergej Milinković-Savić,rs  SRB,MF,Lazio,26,1995,34.4,110,3.19,84,2,5,10,7,2,15,0.44,14,0,0,1,0,0
333,Vanja Milinković-Savić,rs  SRB,GK,Torino,24,1997,27.0,5,0.19,5,0,0,0,0,0,2,0.07,2,0,0,0,0,0
334,Aleksei Miranchuk,ru  RUS,"MF,FW",Atalanta,25,1995,8.6,38,4.43,30,3,2,1,2,0,8,0.93,7,0,1,0,0,0
335,Fabio Miretti,it  ITA,MF,Juventus,17,2003,3.6,9,2.52,5,4,0,0,0,0,1,0.28,0,1,0,0,0,0
336,Henrikh Mkhitaryan,am  ARM,"MF,FW",Roma,32,1989,27.7,85,3.07,62,1,5,7,6,4,12,0.43,9,0,1,1,1,0
337,Marco Modolo,it  ITA,DF,Venezia,32,1989,4.4,1,0.23,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0
338,Nahuel Molina,ar  ARG,DF,Udinese,23,1997,29.3,75,2.56,58,9,4,3,1,0,7,0.24,6,1,0,0,0,0
339,Cristian Molinaro,it  ITA,DF,Venezia,38,1983,6.1,11,1.81,9,0,0,0,1,1,1,0.16,1,0,0,0,0,0
340,Lorenzo Montipò,it  ITA,GK,Hellas Verona,25,1996,34.0,1,0.03,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
341,Álvaro Morata,es  ESP,FW,Juventus,28,1992,25.6,79,3.09,58,0,2,5,13,1,12,0.47,8,0,1,2,1,0
342,Raúl Moro,es  ESP,FW,Lazio,18,2002,2.2,11,4.93,8,0,3,0,0,0,2,0.90,1,0,1,0,0,0
343,Andrei Motoc,ro  ROU,DF,Salernitana,19,2002,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
344,Lys Mousset,fr  FRA,"FW,MF",Salernitana,25,1996,1.8,5,2.81,5,0,0,0,0,0,1,0.56,1,0,0,0,0,0
345,Samuel Mráz,sk  SVK,FW,Spezia,24,1997,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
346,Mert Müldür,tr  TUR,DF,Sassuolo,22,1999,22.7,31,1.36,27,0,4,0,0,0,4,0.18,3,0,1,0,0,0
347,Luis Muriel,co  COL,FW,Atalanta,30,1991,17.1,100,5.85,55,26,10,5,4,0,15,0.88,11,1,3,0,0,0
348,Vedat Muriqi,xk  KVX,FW,Lazio,27,1994,2.4,5,2.09,3,0,0,0,2,0,1,0.42,0,0,0,0,1,0
349,Nicola Murru,it  ITA,DF,Sampdoria,26,1994,10.9,12,1.10,9,2,0,0,0,1,1,0.09,1,0,0,0,0,0
350,Juan Musso,ar  ARG,GK,Atalanta,27,1994,32.6,2,0.06,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
351,Joakim Mæhle,dk  DEN,DF,Atalanta,24,1997,16.3,43,2.63,38,0,2,1,2,0,4,0.24,3,0,0,1,0,0
352,Nahitan Nández,uy  URU,"MF,DF",Cagliari,25,1995,16.9,42,2.48,33,3,1,0,4,1,5,0.30,4,0,1,0,0,0
353,Nani,pt  POR,"FW,MF",Venezia,34,1986,3.2,10,3.14,8,2,0,0,0,0,1,0.31,1,0,0,0,0,0
354,Matija Nastasić,rs  SRB,DF,Fiorentina,28,1993,2.4,1,0.41,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
355,Ilija Nestorovski,mk  MKD,FW,Udinese,31,1990,2.1,4,1.91,4,0,0,0,0,0,1,0.48,1,0,0,0,0,0
356,Aurélien Nguiamba,fr  FRA,MF,Spezia,22,1999,0.6,2,3.53,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
357,Dimitris Nikolaou,gr  GRE,DF,Spezia,22,1998,36.0,15,0.42,12,1,0,0,1,1,1,0.03,1,0,0,0,0,0
358,Jean-Pierre Nsame,cm  CMR,FW,Venezia,28,1993,2.7,8,2.94,5,0,1,1,1,0,1,0.37,1,0,0,0,0,0
359,Bram Nuytinck,nl  NED,DF,Udinese,31,1990,22.6,7,0.31,5,0,0,2,0,0,2,0.09,1,0,0,1,0,0
360,Simeon Nwankwo,ng  NGA,FW,Salernitana,29,1992,9.4,17,1.82,11,0,1,3,2,0,2,0.21,1,0,1,0,0,0
361,M'Bala Nzola,ao  ANG,FW,Spezia,24,1996,11.9,20,1.69,16,1,1,2,0,0,2,0.17,2,0,0,0,0,0
362,Adam Obert,sk  SVK,DF,Cagliari,18,2002,3.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
363,Joel Obi,ng  NGA,"MF,DF",Salernitana,30,1991,12.7,23,1.81,17,5,0,1,0,0,2,0.16,2,0,0,0,0,0
364,Brain Oddei,it  ITA,FW,Sassuolo,18,2002,0.1,1,11.25,0,0,1,0,0,0,0,0.00,0,0,0,0,0,0
365,Álvaro Odriozola,es  ESP,DF,Fiorentina,25,1995,19.3,52,2.70,47,2,2,0,1,0,4,0.21,4,0,0,0,0,0
366,Stefano Okaka,it  ITA,FW,Udinese,31,1989,0.2,2,8.18,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0
367,David Okereke,ng  NGA,"FW,MF",Venezia,23,1997,22.8,44,1.93,27,0,7,2,5,3,6,0.26,3,0,1,0,2,0
368,Christian Oliva,uy  URU,MF,Cagliari,25,1996,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
369,Sérgio Oliveira,pt  POR,MF,Roma,29,1992,9.9,30,3.03,15,6,1,3,3,2,4,0.40,0,0,1,2,1,0
370,Riccardo Orsolini,it  ITA,FW,Bologna,24,1997,19.8,56,2.82,31,13,4,3,5,0,5,0.25,4,1,0,0,0,0
371,Victor Osimhen,ng  NGA,FW,Napoli,22,1998,22.0,57,2.59,39,0,4,4,7,3,8,0.36,4,0,0,0,3,1
372,David Ospina,co  COL,GK,Napoli,32,1988,31.0,5,0.16,4,1,0,0,0,0,0,0.00,0,0,0,0,0,0
373,Adam Ounas,dz  ALG,"MF,FW",Napoli,24,1996,3.6,25,6.90,19,1,5,0,0,0,0,0.00,0,0,0,0,0,0
374,Daniele Padelli,it  ITA,GK,Udinese,35,1985,3.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
375,Simone Pafundi,it  ITA,FW,Udinese,15,2006,0.3,1,3.91,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
376,Martin Palumbo,no  NOR,MF,Juventus,19,2002,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
377,Goran Pandev,mk  MKD,"FW,MF",Genoa,38,1983,9.4,20,2.14,14,0,1,1,4,0,2,0.21,2,0,0,0,0,0
378,Ivor Pandur,hr  CRO,GK,Hellas Verona,21,2000,3.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
