,Player,Nation,Pos,Squad,Age,Born,90s,CrdY_Performance,CrdR_Performance,2CrdY_Performance,Fls_Performance,Fld_Performance,Off_Performance,Crs,Int,TklW,PKwon_Performance,PKcon_Performance,OG_Performance,Recov_Performance,Won_Aerial Duels,Lost_Aerial Duels,Won%_Aerial Duels
195,Nicolas Galazzi,it  ITA,DF,Venezia,20,2000,0.2,0,0,0,2,0,0,1,0,1,0,0,0,1,0,1,0.0
196,Pablo Galdames Millán,cl  CHI,MF,Genoa,24,1996,11.4,2,0,0,23,13,3,16,15,18,0,0,0,111,8,18,30.8
197,Luca Gemello,it  ITA,GK,Torino,21,2000,1.0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,
198,Paolo Ghiglione,it  ITA,DF,Genoa,24,1997,6.7,3,0,0,12,4,0,22,13,8,0,0,0,51,6,14,30.0
199,Faouzi Ghoulam,dz  ALG,DF,Napoli,30,1991,3.7,1,0,0,4,3,0,17,2,2,0,0,0,27,5,6,45.5
200,Sebastian Giovinco,it  ITA,MF,Sampdoria,34,1987,0.4,0,0,0,2,0,0,0,0,0,0,0,0,4,0,1,0.0
201,Olivier Giroud,fr  FRA,FW,Milan,34,1986,21.0,4,0,0,34,25,11,4,4,11,0,0,0,68,98,69,58.7
202,Diego Godín,uy  URU,DF,Cagliari,35,1986,9.1,3,0,0,14,3,0,3,17,13,0,1,0,86,27,11,71.1
203,Cedric Gondo,ci  CIV,FW,Salernitana,24,1996,7.8,1,0,0,18,35,3,9,5,2,1,0,0,45,23,40,36.5
204,Nicolás González,ar  ARG,FW,Fiorentina,23,1998,26.2,4,1,1,34,113,5,55,33,20,3,0,0,120,82,66,55.4
205,Alberto Grassi,it  ITA,MF,Cagliari,26,1995,24.2,6,1,1,32,65,1,1,77,25,0,0,0,304,64,35,64.6
206,Koray Günter,de  GER,DF,Hellas Verona,26,1994,26.8,10,0,0,44,16,1,2,67,21,0,2,1,367,117,72,61.9
207,Albert Guðmundsson,is  ISL,"FW,MF",Genoa,24,1997,6.7,3,0,0,18,9,3,20,6,5,0,0,0,44,5,11,31.3
208,Emmanuel Gyasi,gh  GHA,"FW,DF",Spezia,27,1994,33.7,10,0,0,58,55,21,24,28,34,0,1,1,204,33,96,25.6
209,Norbert Gyömbér,sk  SVK,DF,Salernitana,29,1992,28.5,9,0,0,50,17,0,15,54,38,0,1,0,241,60,29,67.4
210,Nicolas Haas,ch  SUI,MF,Empoli,25,1996,11.1,3,0,0,21,16,1,16,10,25,0,0,0,104,7,17,29.2
211,Samir Handanović,si  SVN,GK,Inter,37,1984,37.0,1,0,0,0,4,0,0,0,0,0,0,0,114,0,0,
212,Ridgeciano Haps,sr  SUR,DF,Venezia,28,1993,22.8,6,0,0,26,49,2,22,50,16,1,1,0,175,26,24,52.0
213,Abdou Harroui,nl  NED,MF,Sassuolo,23,1998,5.0,2,0,0,15,2,0,3,7,9,0,0,0,55,7,9,43.8
214,Hans Hateboer,nl  NED,DF,Atalanta,27,1994,15.4,2,0,0,19,10,3,31,6,8,0,0,0,79,30,27,52.6
215,Silvan Hefti,ch  SUI,DF,Genoa,23,1997,14.3,1,0,0,17,8,0,20,36,36,0,1,0,140,14,25,35.9
216,Liam Henderson,sct  SCO,MF,Empoli,25,1996,22.4,4,0,0,60,26,3,60,9,14,2,1,0,169,16,21,43.2
217,Dalbert Henrique,br  BRA,"DF,MF",Cagliari,27,1993,23.1,9,0,0,44,29,4,51,33,28,0,2,0,162,38,43,46.9
218,Matheus Henrique,br  BRA,MF,Sassuolo,23,1997,12.0,3,0,0,22,17,0,5,13,11,0,0,0,83,5,9,35.7
219,Thomas Henry,fr  FRA,FW,Venezia,26,1994,23.5,6,1,1,58,78,14,10,3,5,0,0,2,82,103,106,49.3
220,Theo Hernández,fr  FRA,DF,Milan,23,1997,30.1,7,2,1,36,79,8,69,55,43,0,0,0,224,24,16,60.0
221,Hernani,br  BRA,"MF,FW",Genoa,27,1994,7.6,0,0,0,13,10,2,3,10,15,0,1,0,55,15,19,44.1
222,Daan Heymans,be  BEL,"MF,FW",Venezia,22,1999,2.8,4,0,0,8,1,0,3,4,4,0,0,0,17,7,3,70.0
223,Aaron Hickey,sct  SCO,DF,Bologna,19,2002,31.3,7,0,0,45,75,4,39,39,22,0,0,0,180,17,41,29.3
224,Martin Hongla,cm  CMR,MF,Hellas Verona,23,1998,7.2,3,0,0,16,5,0,3,10,13,0,0,0,85,17,18,48.6
225,Sydney van Hooijdonk,nl  NED,"FW,MF",Bologna,21,2000,0.4,0,0,0,0,0,0,0,0,1,0,0,0,1,2,3,40.0
226,Petko Hristov,bg  BUL,DF,Spezia,22,1999,13.9,3,0,0,11,17,0,0,24,7,0,0,0,129,44,21,67.7
227,Elseid Hysaj,al  ALB,DF,Lazio,27,1994,22.5,3,0,0,16,19,2,22,29,24,0,1,0,175,22,24,47.8
228,Roger Ibanez,br  BRA,DF,Roma,22,1998,32.1,9,0,0,51,51,1,2,95,39,0,2,0,283,76,33,69.7
229,Zlatan Ibrahimović,se  SWE,FW,Milan,39,1981,11.3,2,0,0,15,11,19,8,7,0,1,0,1,52,58,29,66.7
230,Igor,br  BRA,DF,Fiorentina,23,1998,24.9,3,0,0,31,6,0,2,58,34,0,1,0,233,61,56,52.1
231,Jonathan Ikone,fr  FRA,FW,Fiorentina,23,1998,7.2,1,0,0,7,6,1,9,5,7,0,0,0,52,5,11,31.3
232,Ivan Ilić,rs  SRB,MF,Hellas Verona,20,2001,28.1,5,1,0,48,35,1,19,44,32,0,0,1,283,55,38,59.1
233,Josip Iličić,si  SVN,"FW,MF",Atalanta,33,1988,9.3,1,0,0,15,39,1,17,2,9,0,0,0,57,1,13,7.1
234,Ciro Immobile,it  ITA,FW,Lazio,31,1990,30.1,4,0,0,36,41,13,25,12,9,1,1,0,107,18,59,23.4
235,Lorenzo Insigne,it  ITA,FW,Napoli,30,1991,25.4,2,0,0,19,25,5,52,40,21,0,0,0,146,5,10,33.3
236,Ardian Ismajli,al  ALB,DF,Empoli,24,1996,14.1,7,0,0,19,16,0,1,25,8,0,0,2,140,43,18,70.5
237,Armando Izzo,it  ITA,DF,Torino,29,1992,5.8,4,0,0,18,13,0,3,18,11,0,1,0,52,23,10,69.7
238,Mato Jajalo,ba  BIH,MF,Udinese,33,1988,7.0,2,0,0,14,8,0,3,12,15,0,0,0,89,12,8,60.0
239,Paweł Jaroszyński,pl  POL,DF,Salernitana,26,1994,5.7,2,0,0,8,5,0,18,9,6,0,0,0,53,8,8,50.0
240,Juan Jesus,br  BRA,DF,Napoli,30,1991,14.2,1,0,0,15,2,2,2,18,20,0,0,1,127,30,27,52.6
241,Dennis Johnsen,no  NOR,"FW,MF",Venezia,23,1998,16.1,2,0,0,8,14,13,38,9,11,0,0,0,79,8,21,27.6
242,Kaio Jorge,br  BRA,"MF,FW",Juventus,19,2002,1.3,0,0,0,4,5,2,1,0,1,0,0,0,6,0,3,0.0
243,Flavio Junior Bianchi,it  ITA,"FW,MF",Genoa,21,2000,3.5,0,0,0,6,5,0,1,3,3,0,0,0,19,2,7,22.2
244,Hamed Junior Traorè,ci  CIV,"FW,MF",Sassuolo,21,2000,19.7,3,0,0,35,34,3,27,25,17,0,0,0,145,6,16,27.3
245,Nikola Kalinić,hr  CRO,FW,Hellas Verona,33,1988,4.5,5,1,1,16,10,2,1,0,1,1,0,0,10,6,10,37.5
246,Yayah Kallon,sl  SLE,"FW,MF",Genoa,20,2001,7.1,3,0,0,19,15,3,15,8,8,1,0,0,59,5,17,22.7
247,Pierre Kalulu,fr  FRA,DF,Milan,21,2000,21.6,4,0,0,16,8,2,21,51,34,0,0,0,189,30,37,44.8
248,Dimitrije Kamenović,rs  SRB,DF,Lazio,21,2000,0.5,0,0,0,1,1,0,0,1,0,0,0,0,8,4,0,100.0
249,Rick Karsdorp,nl  NED,DF,Roma,26,1995,32.0,9,1,1,27,14,0,88,53,36,0,1,0,214,7,12,36.8
250,Denso Kasius,nl  NED,DF,Bologna,18,2002,2.0,0,0,0,1,4,0,7,5,6,0,0,0,18,2,3,40.0
251,Grigoris Kastanos,cy  CYP,"MF,FW",Salernitana,23,1998,15.0,4,1,0,31,38,2,17,33,24,1,0,0,127,24,12,66.7
252,Moise Kean,it  ITA,FW,Juventus,21,2000,12.2,5,0,0,24,16,12,11,4,6,1,0,0,53,24,17,58.5
253,Wajdi Kechrida,tn  TUN,"DF,MF",Salernitana,25,1995,10.6,0,0,0,10,1,1,22,8,12,0,0,0,66,3,11,21.4
254,Dimitrios Keramitsis,gr  GRE,DF,Roma,17,2004,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
255,Franck Kessié,ci  CIV,MF,Milan,24,1996,25.6,2,0,0,38,35,1,10,48,34,1,1,0,246,36,35,50.7
256,Jakub Kiwior,pl  POL,MF,Spezia,21,2000,21.8,6,0,0,29,5,2,4,44,25,0,1,0,195,40,31,56.3
257,Sofian Kiyine,ma  MAR,"MF,FW",Venezia,23,1997,13.8,8,1,0,55,13,0,27,16,19,0,0,0,107,13,21,38.2
258,Simon Kjær,dk  DEN,DF,Milan,32,1989,8.9,2,0,0,20,6,0,2,12,14,0,0,1,56,14,17,45.2
259,Aleksandr Kokorin,ru  RUS,"FW,MF",Fiorentina,30,1991,0.6,1,0,0,2,3,0,0,0,0,0,0,0,1,5,5,50.0
260,Aleksandar Kolarov,rs  SRB,DF,Inter,35,1985,0.5,0,0,0,0,1,0,0,1,1,0,0,0,3,1,2,33.3
261,Teun Koopmeiners,nl  NED,MF,Atalanta,23,1998,23.6,4,0,0,42,24,6,31,24,24,0,0,1,228,30,22,57.7
262,Kalidou Koulibaly,sn  SEN,DF,Napoli,30,1991,26.7,5,1,0,32,13,0,2,40,43,0,1,0,222,49,34,59.0
263,Christos Kourfalidis,gr  GRE,"MF,DF",Cagliari,18,2002,0.2,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,50.0
264,Viktor Kovalenko,ua  UKR,MF,Spezia,25,1996,14.7,4,0,0,16,20,0,9,15,14,1,1,0,125,14,20,41.2
265,Julian Kristoffersen,no  NOR,FW,Salernitana,24,1997,0.1,0,0,0,1,0,1,0,0,0,0,0,0,1,2,1,66.7
266,Rade Krunić,ba  BIH,"MF,FW",Milan,27,1993,15.7,2,0,0,25,31,1,8,21,22,0,0,0,121,29,29,50.0
267,Dejan Kulusevski,se  SWE,"FW,MF",Juventus,21,2000,8.6,1,0,0,32,12,3,11,15,11,0,0,0,62,11,22,33.3
268,Marash Kumbulla,al  ALB,DF,Roma,21,2000,11.4,6,0,0,26,11,0,1,18,19,0,0,0,110,34,19,64.2
269,Giorgos Kyriakopoulos,gr  GRE,"DF,FW",Sassuolo,25,1996,21.9,6,1,0,29,40,3,62,26,22,0,0,0,158,21,27,43.8
270,Andrea La Mantia,it  ITA,FW,Empoli,30,1991,5.4,0,0,0,7,9,3,4,2,1,1,0,0,16,33,20,62.3
271,Sam Lammers,nl  NED,FW,Atalanta,24,1997,0.4,0,0,0,2,3,0,1,0,0,0,0,0,2,2,7,22.2
272,Kevin Lasagna,it  ITA,"FW,MF",Hellas Verona,28,1992,13.2,1,0,0,18,11,12,15,7,12,1,0,0,62,39,59,39.8
273,Darko Lazović,rs  SRB,DF,Hellas Verona,30,1990,30.7,2,0,0,15,11,11,93,40,19,0,0,0,238,17,17,50.0
274,Manuel Lazzari,it  ITA,DF,Lazio,27,1993,18.5,3,0,0,18,47,4,46,27,14,0,0,0,126,10,19,34.5
275,Patrick Leal,us  USA,MF,Venezia,18,2003,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
276,Rafael Leão,pt  POR,FW,Milan,22,1999,28.9,4,0,0,29,49,8,69,22,18,2,0,0,141,36,44,45.0
277,Lucas Leiva,br  BRA,MF,Lazio,34,1987,18.9,9,0,0,43,19,0,3,32,35,0,0,0,193,29,20,59.2
278,Luca Lezzerini,it  ITA,GK,Venezia,26,1995,5.5,2,0,0,0,1,0,0,0,0,0,0,0,32,0,0,
279,Ben Lhassine Kone,ci  CIV,MF,Torino,21,2000,0.9,0,0,0,2,0,0,0,1,2,0,1,0,9,1,0,100.0
280,Matthijs de Ligt,nl  NED,DF,Juventus,21,1999,29.7,4,1,1,32,17,2,5,42,23,0,0,0,248,109,51,68.1
281,Anderson Lima,br  BRA,MF,Lazio,21,1999,0.7,1,0,0,2,6,0,1,2,2,0,0,0,3,0,0,
282,Karol Linetty,pl  POL,"MF,FW",Torino,26,1995,10.0,2,0,0,36,9,0,3,8,8,0,0,0,72,7,27,20.6
283,Stanislav Lobotka,sk  SVK,MF,Napoli,26,1994,18.7,2,0,0,18,42,0,1,28,30,0,0,0,164,13,12,52.0
284,Manuel Locatelli,it  ITA,MF,Juventus,23,1998,24.0,6,0,0,42,29,2,8,38,31,0,0,0,221,35,26,57.4
285,Maxime Lopez,fr  FRA,MF,Sassuolo,23,1997,32.6,14,0,0,41,34,0,12,59,45,0,0,0,299,7,9,43.8
286,Hirving Lozano,mx  MEX,FW,Napoli,26,1995,17.9,3,0,0,32,39,14,43,14,14,1,0,0,95,11,18,37.9
287,José Luis Palomino,ar  ARG,DF,Atalanta,31,1990,29.7,9,0,0,39,20,1,7,92,66,0,0,0,425,135,52,72.2
288,Saša Lukić,rs  SRB,MF,Torino,24,1996,33.1,10,0,0,91,57,1,20,52,36,0,0,0,344,49,66,42.6
289,Sebastiano Luperto,it  ITA,DF,Empoli,24,1996,21.8,8,1,1,33,7,1,2,55,19,0,1,0,159,55,54,50.5
290,Charalambos Lykogiannis,gr  GRE,DF,Cagliari,27,1993,20.2,2,0,0,28,13,0,56,55,15,0,1,0,113,48,33,59.3
291,Niki Mäenpää,fi  FIN,GK,Venezia,36,1985,16.5,1,0,0,1,2,0,0,0,0,0,1,0,74,0,0,
292,Giulio Maggiore,it  ITA,MF,Spezia,23,1998,31.3,9,0,0,76,76,1,14,48,42,0,1,0,286,34,48,41.5
293,Francesco Magnanelli,it  ITA,MF,Sassuolo,36,1984,3.0,1,0,0,10,9,0,0,4,4,0,0,0,44,4,2,66.7
294,Mike Maignan,fr  FRA,GK,Milan,26,1995,32.0,1,0,0,0,9,0,0,0,0,0,0,0,150,0,0,
295,Ainsley Maitland-Niles,eng  ENG,DF,Roma,23,1997,5.4,0,0,0,7,2,1,19,13,3,0,0,0,41,5,4,55.6
296,Jean-Victor Makengo,fr  FRA,MF,Udinese,23,1998,26.1,7,1,1,31,41,1,8,32,24,0,0,0,204,18,23,43.9
297,Nikola Maksimović,rs  SRB,DF,Genoa,29,1991,12.4,2,0,0,14,8,0,1,22,13,0,1,0,142,38,21,64.4
298,Kévin Malcuit,ma  MAR,DF,Napoli,30,1991,3.2,3,0,0,10,6,0,11,5,1,0,0,0,27,6,6,50.0
299,Daniel Maldini,it  ITA,MF,Milan,19,2001,1.6,1,0,0,4,1,1,1,1,4,0,0,0,9,5,4,55.6
300,Youssef Maleh,it  ITA,MF,Fiorentina,22,1998,11.3,5,0,0,43,24,0,19,8,19,0,0,0,80,17,15,53.1
301,Ruslan Malinovskyi,ua  UKR,"FW,MF",Atalanta,28,1993,17.7,10,0,0,44,48,3,33,7,15,0,0,0,134,24,29,45.3
302,Rey Manaj,al  ALB,FW,Spezia,24,1997,19.6,9,0,0,61,65,11,6,6,10,1,0,0,86,72,115,38.5
303,Gianluca Mancini,it  ITA,DF,Roma,25,1996,32.0,16,1,1,66,16,1,8,50,43,0,0,0,196,77,42,64.7
304,Leonardo Mancuso,it  ITA,FW,Empoli,29,1992,4.7,0,0,0,1,5,5,6,3,0,0,0,0,14,3,9,25.0
305,Rolando Mandragora,it  ITA,MF,Torino,24,1997,14.7,7,1,1,30,23,1,12,16,7,0,0,0,143,25,19,56.8
306,Kostas Manolas,gr  GRE,DF,Napoli,30,1991,3.5,1,0,0,5,0,0,0,8,2,0,0,0,22,5,4,55.6
307,Riccardo Marchizza,it  ITA,DF,Empoli,23,1998,15.0,4,0,0,22,5,2,28,18,11,0,0,1,102,8,12,40.0
308,Gian Marco Ferrari,it  ITA,DF,Sassuolo,29,1992,34.7,6,1,1,26,39,1,3,62,11,0,0,0,329,108,50,68.4
309,Davide Marfella,it  ITA,GK,Napoli,21,1999,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
310,Pablo Marí,es  ESP,DF,Udinese,27,1993,14.9,2,1,0,23,3,0,9,37,8,0,1,0,144,58,23,71.6
311,Răzvan Marin,ro  ROU,MF,Cagliari,25,1996,31.3,6,1,1,34,37,1,32,25,31,0,0,0,242,25,32,43.9
312,Lucas Martínez Quarta,ar  ARG,DF,Fiorentina,25,1996,15.9,8,0,0,29,13,0,1,38,25,0,1,0,160,53,27,66.3
313,Lautaro Martínez,ar  ARG,FW,Inter,23,1997,25.4,6,0,0,42,58,12,18,22,18,0,0,0,116,33,51,39.3
314,Adam Marušić,me  MNE,DF,Lazio,28,1992,30.2,6,1,1,28,13,0,27,61,16,0,0,0,245,45,30,60.0
315,Andrea Masiello,it  ITA,DF,Genoa,35,1986,5.7,3,0,0,5,5,0,0,12,8,0,0,0,66,8,8,50.0
316,Aleš Matějů,cz  CZE,DF,Venezia,25,1996,8.1,3,0,0,12,8,1,16,16,9,0,0,0,54,12,4,75.0
317,Borja Mayoral,es  ESP,"FW,DF",Roma,24,1997,1.1,0,0,0,0,2,0,1,0,0,0,0,0,6,0,0,
318,Ibrahima Mbaye,sn  SEN,DF,Bologna,26,1994,1.2,0,0,0,2,1,1,1,1,0,0,1,0,6,3,3,50.0
319,Weston McKennie,us  USA,MF,Juventus,22,1998,15.2,1,0,0,19,5,0,17,25,17,0,0,0,99,27,29,48.2
320,Gary Medel,cl  CHI,DF,Bologna,33,1987,31.4,10,1,1,39,31,1,3,62,18,0,2,0,291,37,34,52.1
321,Filippo Melegoni,it  ITA,"FW,MF",Genoa,22,1999,10.9,1,0,0,15,20,2,22,8,11,0,0,0,100,9,30,23.1
322,Arthur Melo,br  BRA,MF,Juventus,24,1996,10.7,3,0,0,22,36,0,2,11,14,0,0,0,113,6,10,37.5
323,Alex Meret,it  ITA,GK,Napoli,24,1997,6.9,0,0,0,0,5,0,0,0,0,0,0,0,20,0,0,
324,Yıldırım Mert Çetin,tr  TUR,DF,Hellas Verona,24,1997,0.5,0,0,0,0,1,0,0,0,0,0,0,0,5,2,2,50.0
325,Dries Mertens,be  BEL,"FW,MF",Napoli,34,1987,15.4,2,0,0,29,24,5,17,7,11,2,0,0,63,4,18,18.2
326,Junior Messias,br  BRA,"FW,MF",Milan,30,1991,15.9,2,0,0,25,26,3,35,33,24,0,1,0,116,30,43,41.1
327,Kingsley Michael,ng  NGA,MF,Bologna,21,1999,0.8,0,0,0,0,1,0,0,1,2,0,0,0,6,0,3,0.0
328,Valentin Mihaila,ro  ROU,"FW,MF",Atalanta,21,2000,0.8,0,0,0,2,0,0,4,0,1,0,0,0,7,2,5,28.6
329,Mikael,br  BRA,"FW,MF",Salernitana,22,1999,1.0,0,0,0,3,3,0,0,0,1,0,0,0,2,5,12,29.4
330,Hilmir Mikaelsson,is  ISL,FW,Venezia,17,2004,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0
331,Nikola Milenković,rs  SRB,DF,Fiorentina,23,1997,32.5,10,1,1,49,24,0,2,75,25,0,1,0,346,125,38,76.7
332,Sergej Milinković-Savić,rs  SRB,MF,Lazio,26,1995,34.4,6,1,1,64,53,4,50,55,41,0,0,0,238,100,82,54.9
333,Vanja Milinković-Savić,rs  SRB,GK,Torino,24,1997,27.0,3,0,0,2,2,0,0,0,0,0,2,0,139,0,0,
334,Aleksei Miranchuk,ru  RUS,"MF,FW",Atalanta,25,1995,8.6,0,0,0,17,22,3,8,4,5,0,0,0,58,10,19,34.5
335,Fabio Miretti,it  ITA,MF,Juventus,17,2003,3.6,0,0,0,4,4,0,2,2,5,0,0,0,27,5,4,55.6
336,Henrikh Mkhitaryan,am  ARM,"MF,FW",Roma,32,1989,27.7,4,1,1,48,56,5,34,43,32,1,0,0,264,12,19,38.7
337,Marco Modolo,it  ITA,DF,Venezia,32,1989,4.4,2,0,0,6,4,0,0,6,3,0,0,0,29,12,11,52.2
338,Nahuel Molina,ar  ARG,DF,Udinese,23,1997,29.3,7,1,1,33,17,1,83,35,26,0,0,0,222,15,24,38.5
339,Cristian Molinaro,it  ITA,DF,Venezia,38,1983,6.1,0,0,0,7,8,1,11,9,9,0,0,0,45,8,4,66.7
340,Lorenzo Montipò,it  ITA,GK,Hellas Verona,25,1996,34.0,1,0,0,0,4,0,0,0,0,0,0,0,150,0,0,
341,Álvaro Morata,es  ESP,FW,Juventus,28,1992,25.6,5,0,0,49,84,20,28,16,15,2,1,0,117,39,41,48.8
342,Raúl Moro,es  ESP,FW,Lazio,18,2002,2.2,0,0,0,0,1,0,4,1,0,0,0,0,13,1,1,50.0
343,Andrei Motoc,ro  ROU,DF,Salernitana,19,2002,1.0,0,0,0,0,2,0,0,3,2,0,0,0,4,0,1,0.0
344,Lys Mousset,fr  FRA,"FW,MF",Salernitana,25,1996,1.8,2,0,0,4,2,1,1,1,0,0,1,0,10,1,5,16.7
345,Samuel Mráz,sk  SVK,FW,Spezia,24,1997,0.6,0,0,0,2,0,1,0,0,0,0,0,0,3,1,4,20.0
346,Mert Müldür,tr  TUR,DF,Sassuolo,22,1999,22.7,5,0,0,28,16,0,34,32,30,0,0,0,142,13,27,32.5
347,Luis Muriel,co  COL,FW,Atalanta,30,1991,17.1,1,0,0,16,29,7,32,9,7,0,0,0,99,33,38,46.5
348,Vedat Muriqi,xk  KVX,FW,Lazio,27,1994,2.4,1,0,0,6,9,1,1,1,0,1,0,0,7,13,18,41.9
349,Nicola Murru,it  ITA,DF,Sampdoria,26,1994,10.9,5,0,0,21,6,2,20,16,20,0,1,0,75,14,10,58.3
350,Juan Musso,ar  ARG,GK,Atalanta,27,1994,32.6,1,1,0,2,1,0,0,0,0,0,1,0,139,0,0,
351,Joakim Mæhle,dk  DEN,DF,Atalanta,24,1997,16.3,2,0,0,15,24,1,29,22,16,0,1,0,149,11,19,36.7
352,Nahitan Nández,uy  URU,"MF,DF",Cagliari,25,1995,16.9,4,0,0,30,40,12,49,12,28,0,0,0,92,46,54,46.0
353,Nani,pt  POR,"FW,MF",Venezia,34,1986,3.2,1,0,0,2,10,0,8,7,2,0,0,0,23,5,5,50.0
354,Matija Nastasić,rs  SRB,DF,Fiorentina,28,1993,2.4,1,0,0,3,0,0,0,6,2,0,0,0,15,2,2,50.0
355,Ilija Nestorovski,mk  MKD,FW,Udinese,31,1990,2.1,1,0,0,3,7,2,3,0,1,0,0,0,4,4,10,28.6
356,Aurélien Nguiamba,fr  FRA,MF,Spezia,22,1999,0.6,1,0,0,2,0,0,1,1,2,0,0,0,13,0,4,0.0
357,Dimitris Nikolaou,gr  GRE,DF,Spezia,22,1998,36.0,7,0,0,34,23,0,5,73,31,0,1,1,314,53,58,47.7
358,Jean-Pierre Nsame,cm  CMR,FW,Venezia,28,1993,2.7,0,0,0,6,3,3,1,0,1,1,0,0,11,20,14,58.8
359,Bram Nuytinck,nl  NED,DF,Udinese,31,1990,22.6,2,0,0,17,5,0,3,33,22,0,0,0,176,37,29,56.1
360,Simeon Nwankwo,ng  NGA,FW,Salernitana,29,1992,9.4,0,0,0,13,12,9,0,4,4,0,0,0,31,21,49,30.0
361,M'Bala Nzola,ao  ANG,FW,Spezia,24,1996,11.9,2,0,0,33,9,13,4,2,3,0,1,0,41,23,66,25.8
362,Adam Obert,sk  SVK,DF,Cagliari,18,2002,3.0,0,0,0,6,1,0,1,5,5,0,0,0,26,4,8,33.3
363,Joel Obi,ng  NGA,"MF,DF",Salernitana,30,1991,12.7,4,0,0,36,25,0,11,19,13,0,0,0,101,18,19,48.6
364,Brain Oddei,it  ITA,FW,Sassuolo,18,2002,0.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
365,Álvaro Odriozola,es  ESP,DF,Fiorentina,25,1995,19.3,4,1,0,18,14,1,48,28,17,1,0,0,128,6,23,20.7
366,Stefano Okaka,it  ITA,FW,Udinese,31,1989,0.2,1,0,0,2,0,1,0,0,0,0,0,0,2,0,2,0.0
367,David Okereke,ng  NGA,"FW,MF",Venezia,23,1997,22.8,5,1,0,34,39,9,32,14,12,1,0,0,105,37,78,32.2
368,Christian Oliva,uy  URU,MF,Cagliari,25,1996,0.5,0,0,0,0,0,0,0,0,2,0,0,0,8,0,1,0.0
369,Sérgio Oliveira,pt  POR,MF,Roma,29,1992,9.9,5,0,0,14,25,0,8,13,21,0,0,0,76,7,7,50.0
370,Riccardo Orsolini,it  ITA,FW,Bologna,24,1997,19.8,2,0,0,21,49,13,54,8,10,0,0,0,96,28,34,45.2
371,Victor Osimhen,ng  NGA,FW,Napoli,22,1998,22.0,5,1,0,36,42,19,14,9,9,4,0,0,54,46,66,41.1
372,David Ospina,co  COL,GK,Napoli,32,1988,31.0,1,0,0,0,10,0,0,0,0,0,0,0,138,0,1,0.0
373,Adam Ounas,dz  ALG,"MF,FW",Napoli,24,1996,3.6,1,0,0,9,11,0,10,5,3,0,0,0,26,1,4,20.0
374,Daniele Padelli,it  ITA,GK,Udinese,35,1985,3.0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,
375,Simone Pafundi,it  ITA,FW,Udinese,15,2006,0.3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,
376,Martin Palumbo,no  NOR,MF,Juventus,19,2002,0.1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,
377,Goran Pandev,mk  MKD,"FW,MF",Genoa,38,1983,9.4,1,0,0,5,39,6,3,5,3,0,0,0,42,7,22,24.1
378,Ivor Pandur,hr  CRO,GK,Hellas Verona,21,2000,3.0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,
379,Fabiano Parisi,it  ITA,DF,Empoli,20,2000,16.4,5,0,0,27,29,0,30,54,26,0,1,0,165,4,13,23.5
380,Mario Pašalić,hr  CRO,"MF,FW",Atalanta,26,1995,22.2,3,0,0,29,20,6,9,26,20,0,0,0,168,61,42,59.2
381,Patric,es  ESP,DF,Lazio,28,1993,18.3,7,1,1,23,9,0,4,24,12,0,0,1,137,22,34,39.3
382,Rui Patrício,pt  POR,GK,Roma,33,1988,38.0,2,0,0,0,1,0,0,0,0,0,0,0,153,0,0,
383,Leonardo Pavoletti,it  ITA,FW,Cagliari,32,1988,16.9,9,0,0,47,33,4,7,7,8,1,0,0,77,149,121,55.2
384,Pedro,es  ESP,FW,Lazio,34,1987,22.6,5,0,0,34,44,6,31,18,23,1,0,0,123,3,17,15.0
385,João Pedro,it  ITA,FW,Cagliari,29,1992,36.9,9,0,0,77,91,31,21,13,17,1,0,0,152,83,141,37.1
386,Gianluca Pegolo,it  ITA,GK,Sassuolo,40,1981,1.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
387,Lorenzo Pellegrini,it  ITA,"MF,FW",Roma,25,1996,25.4,8,1,1,54,57,9,63,35,19,0,0,0,136,17,28,37.8
388,Luca Pellegrini,it  ITA,DF,Juventus,22,1999,12.3,6,0,0,23,21,0,26,15,19,0,0,0,86,10,11,47.6
389,Federico Peluso,it  ITA,DF,Sassuolo,37,1984,0.1,0,0,0,1,0,0,0,0,1,0,0,0,3,1,0,100.0
390,Gastón Pereiro,uy  URU,"FW,MF",Cagliari,26,1995,10.8,1,0,0,18,9,2,28,3,4,0,0,0,60,25,36,41.0
391,Dor Peretz,il  ISR,MF,Venezia,26,1995,6.5,2,0,0,12,11,0,1,5,17,0,0,0,47,13,10,56.5
392,Roberto Pereyra,ar  ARG,"MF,FW",Udinese,30,1991,19.9,10,1,1,36,37,1,25,20,9,0,0,0,156,4,15,21.1
