,Player,Nation,Pos,Squad,Age,Born,MP_Playing Time,Min_Playing Time,Mn/MP_Playing Time,Min%_Playing Time,90s_Playing Time,Starts_Playing Time,Mn/Start_Starts,Compl_Starts,Subs_Subs,Mn/Sub_Subs,unSub_Subs,PPM_Team Success,onG_Team Success,onGA_Team Success,+/-_Team Success,+/-90_Team Success,On-Off_Team Success
362,Iñigo Martínez,es  ESP,DF,Real Sociedad,24,1991,30,2700,90,78.9,30.0,30,90,30,0,,1,1.20,36,39,-3,-0.10,-0.10
363,Jackson Martínez,co  COL,FW,Atlético Madrid,28,1986,15,657,44,19.2,7.3,8,63,1,7,22,2,2.20,12,2,+10,+1.37,+0.23
364,Omar Mascarell,es  ESP,MF,Sporting Gijón,22,1993,26,1771,68,51.8,19.7,20,84,16,6,17,6,0.92,15,38,-23,-1.17,-1.22
365,Javier Mascherano,ar  ARG,DF,Barcelona,31,1984,32,2691,84,78.7,29.9,31,86,27,1,11,2,2.28,81,25,+56,+1.87,-1.46
366,Jordi Masip,es  ESP,GK,Barcelona,26,1989,0,,,,,0,,0,0,,6,,,,,,
367,Hachim Mastour,ma  MAR,FW,Málaga,17,1998,1,6,6,0.2,0.1,0,,0,1,6,0,0.00,0,0,0,0.00,-0.08
368,Simão Mate Junior,mz  MOZ,"MF,DF",Levante,27,1988,30,2175,73,63.6,24.2,26,80,17,4,22,1,0.90,19,46,-27,-1.12,-0.68
369,Jérémy Mathieu,fr  FRA,DF,Barcelona,31,1983,21,1264,60,37.0,14.0,12,81,8,9,33,8,2.52,45,16,+29,+2.06,-0.19
370,Jose Matos,es  ESP,MF,Sevilla,20,1995,1,90,90,2.6,1.0,1,90,1,0,,0,0.00,0,1,-1,-1.00,-1.05
371,Borja Mayoral,es  ESP,FW,Real Madrid,18,1997,6,282,47,8.2,3.1,3,73,0,3,21,4,2.50,6,3,+3,+0.96,-1.14
372,Jorge Mediavilla,es  ESP,GK,Eibar,22,1993,0,,,,,0,,0,0,,3,,,,,,
373,Carl Medjani,dz  ALG,DF,Levante,30,1985,14,1260,90,36.8,14.0,14,90,14,0,,2,1.07,16,25,-9,-0.64,+0.36
374,Álvaro Medrán,es  ESP,MF,Getafe,21,1994,20,1485,74,43.4,16.5,16,87,11,4,22,2,0.85,14,27,-13,-0.79,0.00
375,Haris Medunjanin,ba  BIH,MF,La Coruña,30,1985,0,,,,,0,,0,0,,2,,,,,,
376,Balázs Megyeri,hu  HUN,GK,Getafe,25,1990,0,,,,,0,,0,0,,38,,,,,,
377,Tiago Mendes,pt  POR,MF,Atlético Madrid,34,1981,14,1052,75,30.8,11.7,12,84,10,2,20,0,2.29,17,6,+11,+0.94,-0.35
378,Édgar Méndez,es  ESP,"MF,FW",Granada,25,1990,15,747,50,21.8,8.3,7,79,4,8,24,9,1.13,8,22,-14,-1.69,-1.38
379,Sergio Mendigutxia,es  ESP,FW,Sporting Gijón,22,1993,1,30,30,0.9,0.3,0,,0,1,30,1,0.00,0,1,-1,-3.00,-2.44
380,Álex Menéndez,es  ESP,"MF,DF",Sporting Gijón,24,1991,21,1039,49,30.4,11.5,11,80,7,10,16,7,1.24,12,30,-18,-1.56,-1.41
381,Bernard Mensah,gh  GHA,MF,Getafe,20,1994,8,60,8,1.8,0.7,0,,0,8,8,14,1.13,1,1,0,0.00,+0.80
382,Jorge Meré,es  ESP,DF,Sporting Gijón,18,1997,25,2173,87,63.5,24.1,24,88,22,1,52,11,1.04,30,37,-7,-0.29,+0.79
383,Sabin Merino,es  ESP,"MF,FW",Athletic Club,23,1992,22,1131,51,33.1,12.6,13,71,5,9,23,3,1.55,18,19,-1,-0.08,-0.63
384,Roque Mesa,es  ESP,MF,Las Palmas,26,1989,34,2825,83,82.6,31.4,34,83,20,0,,1,1.15,37,46,-9,-0.29,-0.44
385,Lionel Messi,ar  ARG,FW,Barcelona,28,1987,33,2729,83,79.8,30.3,31,86,29,2,33,0,2.39,88,22,+66,+2.18,-0.04
386,Miku,ve  VEN,"FW,MF",Rayo Vallecano,29,1985,22,1545,70,45.2,17.2,18,81,11,4,21,4,1.09,25,25,0,0.00,+1.01
387,Santi Mina,es  ESP,"FW,MF",Valencia,19,1995,27,1652,61,48.3,18.4,19,74,6,8,31,4,1.04,23,20,+3,+0.16,+0.42
388,Rafa Mir,es  ESP,FW,Valencia,18,1997,0,,,,,0,,0,0,,2,,,,,,
389,Luka Modrić,hr  CRO,MF,Real Madrid,29,1985,32,2619,82,76.6,29.1,31,84,20,1,28,1,2.25,77,25,+52,+1.79,-0.91
390,Jorge Molina,es  ESP,FW,Betis,33,1982,23,920,40,26.9,10.2,10,61,0,13,24,6,1.22,8,15,-7,-0.68,-0.29
391,Francisco Molinero,es  ESP,DF,Betis,30,1985,21,1189,57,34.8,13.2,15,76,7,6,8,9,1.33,8,26,-18,-1.36,-1.36
392,Momo,es  ESP,MF,Las Palmas,33,1982,23,1384,60,40.5,15.4,15,80,4,8,23,6,1.48,18,12,+6,+0.39,+1.01
393,Nacho Monsalve,es  ESP,DF,Atlético Madrid,21,1994,1,90,90,2.6,1.0,1,90,1,0,,2,3.00,5,1,+4,+4.00,+2.89
394,Paco Montañés,es  ESP,MF,Espanyol,28,1986,7,275,39,8.0,3.1,2,73,1,5,26,9,0.86,2,8,-6,-1.96,-1.16
395,Joni Montiel,es  ESP,MF,Rayo Vallecano,16,1998,8,215,27,6.3,2.4,1,64,0,7,22,10,0.88,3,4,-1,-0.42,+0.14
396,Ángel Montoro,es  ESP,MF,Las Palmas,27,1988,9,435,48,12.7,4.8,5,76,3,4,14,3,1.78,6,6,0,0.00,+0.24
397,Martín Montoya,es  ESP,DF,Betis,24,1991,13,1166,90,34.1,13.0,13,90,12,0,,0,1.23,13,19,-6,-0.46,+0.02
398,Gerard Moreno,es  ESP,"FW,MF",Espanyol,23,1992,32,1915,60,56.0,21.3,19,80,9,13,30,1,1.22,24,45,-21,-0.99,-0.21
399,Pedro Mosquera,es  ESP,MF,La Coruña,27,1988,37,3286,89,96.1,36.5,37,89,35,0,,0,1.11,43,59,-16,-0.44,-0.44
400,Iker Muniain,es  ESP,MF,Athletic Club,22,1992,20,1017,51,29.7,11.3,13,68,3,7,19,0,1.85,21,9,+12,+1.06,+1.02
401,Juan Muñiz,es  ESP,MF,Sporting Gijón,23,1992,4,60,15,1.8,0.7,0,,0,4,15,3,0.50,0,1,-1,-1.50,-0.94
402,Juan Muñoz,es  ESP,"MF,FW",Sevilla,19,1995,8,303,38,8.9,3.4,3,69,1,5,19,5,0.50,2,7,-5,-1.49,-1.66
403,Mateo Musacchio,ar  ARG,DF,Villarreal,24,1990,13,1007,77,29.4,11.2,12,83,9,1,12,1,2.54,17,3,+14,+1.25,+1.44
404,Charly Musonda Jr.,be  BEL,MF,Betis,18,1996,16,1226,77,35.8,13.6,13,85,9,3,40,0,1.44,18,16,+2,+0.15,+0.97
405,Shkodran Mustafi,de  GER,DF,Valencia,23,1992,30,2681,89,78.4,29.8,30,89,29,0,,0,1.20,38,40,-2,-0.07,-0.07
406,Alfred N'Diaye,sn  SEN,MF,Betis,25,1990,34,3007,88,87.9,33.4,34,88,31,0,,0,1.21,28,46,-18,-0.54,-0.54
407,Matías Nahuel,es  ESP,"MF,FW",Villarreal,18,1996,20,1002,50,29.3,11.1,11,69,3,9,28,13,1.95,14,8,+6,+0.54,+0.43
408,David Navarro,es  ESP,DF,Levante,35,1980,20,1689,84,49.4,18.8,20,84,16,0,,9,1.00,21,32,-11,-0.59,+0.56
409,Fernando Navarro,es  ESP,DF,La Coruña,33,1982,35,2953,84,86.3,32.8,35,84,27,0,,2,1.09,41,52,-11,-0.34,+0.63
410,Keylor Navas,cr  CRC,GK,Real Madrid,28,1986,34,3060,90,89.5,34.0,34,90,34,0,,0,2.38,98,28,+70,+2.06,+0.56
411,Dani Ndi,cm  CMR,MF,Sporting Gijón,19,1995,15,748,50,21.9,8.3,10,64,1,5,21,2,1.00,11,11,0,0.00,+0.74
412,Álvaro Negredo,es  ESP,FW,Valencia,29,1985,25,1157,46,33.8,12.9,12,80,6,13,15,5,0.92,10,16,-6,-0.47,-0.63
413,Neuton,br  BRA,DF,Granada,25,1990,0,,,,,0,,0,0,,1,,,,,,
414,Neymar,br  BRA,FW,Barcelona,23,1992,34,3056,90,89.4,34.0,34,90,33,0,,0,2.38,103,26,+77,+2.27,+0.78
415,Saúl Ñíguez,es  ESP,MF,Atlético Madrid,20,1994,31,2329,75,68.1,25.9,26,87,22,5,13,7,2.32,45,12,+33,+1.28,+0.29
416,Nili,es  ESP,"MF,FW",Las Palmas,21,1994,8,317,40,9.3,3.5,4,71,0,4,9,1,1.50,2,2,0,0.00,+0.23
417,Javi Noblejas,es  ESP,DF,Getafe,22,1993,1,90,90,2.6,1.0,1,90,1,0,,1,3.00,3,0,+3,+3.00,+3.89
418,Nolito,es  ESP,"MF,FW",Celta Vigo,28,1986,29,2470,85,72.2,27.4,27,90,22,2,27,0,1.83,39,39,0,0.00,+0.76
419,Steven Nzonzi,fr  FRA,MF,Sevilla,26,1988,28,1844,66,53.9,20.5,22,78,14,6,22,6,1.61,24,22,+2,+0.10,+0.15
420,Jan Oblak,si  SVN,GK,Atlético Madrid,22,1993,38,3420,90,100.0,38.0,38,90,38,0,,0,2.32,63,18,+45,+1.18,
421,Guillermo Ochoa,mx  MEX,GK,Málaga,30,1985,11,954,87,27.9,10.6,10,90,10,1,54,27,1.45,13,10,+3,+0.28,+0.28
422,Álvaro Odriozola,es  ESP,DF,Real Sociedad,19,1995,0,,,,,0,,0,0,,2,,,,,,
423,Oier Olazábal,es  ESP,GK,Real Sociedad,25,1989,3,228,76,6.7,2.5,2,90,2,1,48,28,1.00,5,5,0,0.00,+0.08
424,Weligton Oliveira,br  BRA,DF,Málaga,35,1979,30,2605,87,76.2,28.9,30,87,27,0,,1,1.20,29,29,0,0.00,-0.33
425,Javier Ontiveros,es  ESP,MF,Málaga,17,1997,4,60,15,1.8,0.7,0,,0,4,15,4,1.25,0,0,0,0.00,-0.08
426,Fabián Orellana,cl  CHI,"MF,FW",Celta Vigo,29,1986,33,2910,88,85.1,32.3,33,88,23,0,,0,1.56,44,48,-4,-0.12,+0.58
427,Mikel Oyarzabal,es  ESP,"FW,MF",Real Sociedad,18,1997,22,1500,68,43.9,16.7,16,86,10,6,22,3,1.68,24,15,+9,+0.54,+1.10
428,Aras Özbiliz,am  ARM,MF,Rayo Vallecano,25,1990,3,100,33,2.9,1.1,1,45,0,2,28,6,0.67,3,2,+1,+0.90,+1.50
429,Manuel Pablo,es  ESP,DF,La Coruña,39,1976,3,175,58,5.1,1.9,2,74,1,1,27,8,0.00,0,3,-3,-1.54,-1.18
430,Asdrúbal Padrón,es  ESP,"FW,MF",Las Palmas,24,1991,0,,,,,0,,0,0,,4,,,,,,
431,Aleksandar Pantić,rs  SRB,DF,Eibar,23,1992,20,1678,84,49.1,18.6,18,87,17,2,55,13,0.95,20,32,-12,-0.64,-0.64
432,Rubén Pardo,es  ESP,MF,Real Sociedad,22,1992,28,1786,64,52.2,19.8,19,83,11,9,24,8,1.32,22,24,-2,-0.10,-0.05
433,Nicolás Pareja,ar  ARG,DF,Sevilla,31,1984,2,122,61,3.6,1.4,1,77,0,1,45,0,0.00,1,2,-1,-0.74,-0.79
434,Daniel Parejo,es  ESP,MF,Valencia,26,1989,33,2734,83,79.9,30.4,30,88,26,3,30,2,1.27,41,39,+2,+0.07,+0.59
435,Thomas Partey,gh  GHA,MF,Atlético Madrid,22,1993,13,441,34,12.9,4.9,3,70,1,10,23,8,2.31,11,4,+7,+1.43,+0.28
436,Alfonso Pedraza,es  ESP,MF,Villarreal,19,1996,2,105,53,3.1,1.2,2,53,0,0,,2,0.00,1,1,0,0.00,-0.24
437,Adalberto Peñaranda,ve  VEN,"FW,MF",Granada,18,1997,23,1670,73,48.8,18.6,21,78,10,2,18,1,1.17,22,37,-15,-0.81,-0.40
438,Pepe,pt  POR,DF,Real Madrid,32,1983,21,1886,90,55.1,21.0,21,90,20,0,,6,2.52,71,20,+51,+2.43,+0.97
439,Álvaro Pereira,uy  URU,DF,Getafe,29,1985,6,409,68,12.0,4.5,6,68,3,0,,2,0.17,1,13,-12,-2.64,-2.10
440,Enzo Pérez,ar  ARG,MF,Valencia,29,1986,20,1258,63,36.8,14.0,16,71,3,4,29,2,1.35,13,16,-3,-0.21,-0.26
441,Hernán Pérez,py  PAR,"MF,FW",Espanyol,26,1989,32,2445,76,71.5,27.2,27,85,20,5,31,0,1.13,28,48,-20,-0.74,+0.56
442,Lucas Pérez,es  ESP,FW,La Coruña,26,1988,36,3137,87,91.7,34.9,35,89,30,1,27,0,1.17,44,55,-11,-0.32,+1.27
443,Pablo Pérez,es  ESP,"MF,FW",Sporting Gijón,21,1993,18,749,42,21.9,8.3,9,68,1,9,15,11,1.06,5,10,-5,-0.60,-0.03
444,Rubén Pérez,es  ESP,MF,Granada,26,1989,31,2475,80,72.4,27.5,30,82,19,1,26,0,1.10,32,49,-17,-0.62,-0.05
445,Petros,br  BRA,MF,Betis,26,1989,30,2326,78,68.0,25.8,27,84,21,3,22,6,1.23,23,35,-12,-0.46,+0.03
446,Germán Pezzella,ar  ARG,DF,Betis,24,1991,25,2166,87,63.3,24.1,23,90,22,2,54,5,1.04,21,39,-18,-0.75,-0.75
447,Pablo Piatti,ar  ARG,"FW,MF",Valencia,26,1989,21,793,38,23.2,8.8,9,61,0,12,21,8,1.24,10,10,0,0.00,+0.07
448,Cristiano Piccini,it  ITA,DF,Betis,22,1992,16,1419,89,41.5,15.8,16,89,14,0,,2,1.19,13,20,-7,-0.44,+0.05
449,Tomás Pina Isla,es  ESP,MF,Villarreal,27,1987,27,1633,60,47.7,18.1,19,80,12,8,14,5,1.96,18,19,-1,-0.06,-0.56
450,Pinchi,es  ESP,FW,La Coruña,19,1996,0,,,,,0,,0,0,,1,,,,,,
451,Gerard Piqué,es  ESP,DF,Barcelona,28,1987,30,2587,86,75.6,28.7,30,86,24,0,,1,2.23,82,23,+59,+2.05,-0.54
452,Carles Planas,es  ESP,DF,Celta Vigo,24,1991,26,1683,65,49.2,18.7,18,88,15,8,13,12,1.58,24,35,-11,-0.59,-0.74
453,Stipe Pletikosa,hr  CRO,GK,La Coruña,36,1979,2,180,90,5.3,2.0,2,90,2,0,,10,0.00,1,6,-5,-2.50,-2.19
454,Francisco Portillo,es  ESP,MF,Betis,25,1990,19,968,51,28.3,10.8,11,79,6,8,12,14,1.32,10,14,-4,-0.37,+0.14
455,Andrés Prieto,es  ESP,GK,Espanyol,21,1993,0,,,,,0,,0,0,,4,,,,,,
456,Xabi Prieto,es  ESP,MF,Real Sociedad,31,1983,36,2382,66,69.6,26.5,27,82,18,9,18,2,1.33,30,35,-5,-0.19,-0.36
457,Quini,es  ESP,DF,Rayo Vallecano,25,1989,27,2049,76,59.9,22.8,22,86,19,5,32,6,0.96,31,50,-19,-0.83,-0.70
458,Nemanja Radoja,rs  SRB,MF,Celta Vigo,22,1993,30,1458,49,42.6,16.2,15,79,8,15,18,2,1.43,18,30,-12,-0.74,-0.92
459,Josip Radošević,hr  CRO,MF,Eibar,21,1994,8,404,51,11.8,4.5,5,78,2,3,5,2,0.75,1,10,-9,-2.00,-1.92
460,Juan Rafael Fuentes,es  ESP,DF,Espanyol,25,1990,10,757,76,22.1,8.4,9,79,6,1,45,3,1.00,10,16,-6,-0.71,+0.23
461,Rafinha,br  BRA,"FW,MF",Barcelona,22,1993,6,281,47,8.2,3.1,3,72,1,3,22,4,2.50,9,2,+7,+2.24,+0.06
462,Antonio Raillo,es  ESP,DF,Espanyol,23,1991,4,360,90,10.5,4.0,4,90,4,0,,10,0.75,3,6,-3,-0.75,+0.16
463,Ivan Rakitić,hr  CRO,MF,Barcelona,27,1988,36,2569,71,75.1,28.5,30,80,16,6,28,1,2.36,81,18,+63,+2.21,+0.09
464,Adil Rami,fr  FRA,DF,Sevilla,29,1985,28,2424,87,70.9,26.9,28,87,25,0,,1,1.36,37,34,+3,+0.11,+0.29
465,Sandro Ramírez,es  ESP,FW,Barcelona,20,1995,10,349,35,10.2,3.9,4,67,1,6,14,8,2.50,12,4,+8,+2.06,-0.13
466,Iván Ramis,es  ESP,DF,Eibar,30,1984,23,1793,78,52.4,19.9,21,84,17,2,12,2,1.26,27,29,-2,-0.10,+0.45
467,Sergio Ramos,es  ESP,DF,Real Madrid,29,1986,23,1941,84,56.8,21.6,23,84,18,0,,1,2.13,61,21,+40,+1.85,-0.34
468,Răzvan Raț,ro  ROU,DF,Rayo Vallecano,34,1981,10,736,74,21.5,8.2,8,90,8,2,8,5,1.50,12,14,-2,-0.24,+0.39
469,Recio,es  ESP,MF,Málaga,24,1991,33,2743,83,80.2,30.5,32,85,24,1,33,1,1.33,31,27,+4,+0.13,+0.26
470,Álex Remiro,es  ESP,GK,Athletic Club,20,1995,0,,,,,0,,0,0,,1,,,,,,
471,Vincenzo Rennella,it  ITA,FW,Betis,26,1988,6,193,32,5.6,2.1,2,61,0,4,18,1,1.00,5,1,+4,+1.87,+2.48
472,Diego Reyes,mx  MEX,"DF,MF",Real Sociedad,22,1992,27,2310,86,67.5,25.7,26,88,22,1,23,7,1.15,25,27,-2,-0.08,0.00
473,Federico Ricca,uy  URU,"DF,MF",Málaga,20,1994,8,640,80,18.7,7.1,7,85,6,1,45,5,1.25,9,6,+3,+0.42,+0.42
474,Fran Rico,es  ESP,MF,Granada,27,1987,28,1450,52,42.4,16.1,15,76,7,13,24,7,1.04,19,37,-18,-1.12,-0.89
475,Mikel Rico,es  ESP,MF,Athletic Club,30,1984,17,698,41,20.4,7.8,8,70,3,9,16,13,1.88,11,7,+4,+0.52,+0.22
476,Sergio Rico,es  ESP,GK,Sevilla,21,1993,34,3060,90,89.5,34.0,34,90,34,0,,4,1.47,49,42,+7,+0.21,+1.71
477,Oriol Riera,es  ESP,FW,La Coruña,29,1986,22,799,36,23.4,8.9,7,74,5,15,19,9,0.82,9,19,-10,-1.13,-0.92
478,Asier Riesgo,es  ESP,GK,Eibar,31,1983,34,3060,90,89.5,34.0,34,90,34,0,,2,1.06,40,54,-14,-0.41,-0.91
479,Rober,es  ESP,DF,La Coruña,20,1995,2,52,26,1.5,0.6,0,,0,2,26,6,0.00,0,2,-2,-3.46,-3.09
480,Sergi Roberto,es  ESP,"MF,DF",Barcelona,23,1992,31,1917,62,56.1,21.3,21,80,12,10,23,3,2.42,59,20,+39,+1.83,-0.80
481,Rubén Rochina,es  ESP,"MF,FW",Granada,24,1991,35,2483,71,72.6,27.6,29,78,10,6,39,1,1.06,32,50,-18,-0.65,-0.17
482,Enzo Roco,cl  CHI,DF,Espanyol,22,1992,33,2466,75,72.1,27.4,26,90,26,7,18,2,1.21,30,49,-19,-0.69,+0.72
483,Rodri,es  ESP,MF,Villarreal,19,1996,3,95,32,2.8,1.1,1,58,0,2,19,2,1.00,2,2,0,0.00,-0.24
484,Rodrigo,es  ESP,"FW,MF",Valencia,24,1991,25,1365,55,39.9,15.2,15,78,7,10,20,2,1.00,16,21,-5,-0.33,-0.46
485,James Rodríguez,co  COL,"MF,FW",Real Madrid,24,1991,26,1515,58,44.3,16.8,17,76,7,9,24,3,2.31,47,18,+29,+1.72,-0.50
486,Jonathan Rodríguez,uy  URU,FW,La Coruña,22,1993,13,567,44,16.6,6.3,6,66,1,7,24,9,1.15,5,9,-4,-0.63,-0.26
487,Juan Rodríguez,es  ESP,MF,Getafe,33,1982,32,2512,79,73.5,27.9,30,83,20,2,14,4,0.97,25,49,-24,-0.86,-0.27
488,Víctor Rodríguez,es  ESP,MF,Getafe,26,1989,33,2303,70,67.3,25.6,26,83,12,7,19,2,0.97,21,41,-20,-0.78,+0.02
489,Cristiano Ronaldo,pt  POR,"FW,MF",Real Madrid,30,1985,36,3183,88,93.1,35.4,36,88,34,0,,0,2.33,106,31,+75,+2.12,+1.74
490,Roberto Rosales,ve  VEN,DF,Málaga,26,1988,35,3070,88,89.8,34.1,35,88,34,0,,0,1.29,31,31,0,0.00,-0.77
491,Giuseppe Rossi,it  ITA,FW,Levante,28,1987,17,1153,68,33.7,12.8,15,75,5,2,14,1,1.06,13,24,-11,-0.86,+0.01
492,Rubén,es  ESP,GK,Levante,31,1984,15,1350,90,39.5,15.0,15,90,15,0,,23,0.73,12,27,-15,-1.00,-0.22
493,Fabián Ruiz Peña,es  ESP,MF,Betis,19,1996,12,429,36,12.5,4.8,6,54,0,6,17,2,1.08,6,5,+1,+0.21,+0.78
494,Salva Ruiz,es  ESP,DF,Granada,20,1995,2,74,37,2.2,0.8,1,55,0,1,19,9,0.50,1,3,-2,-2.43,-1.87
495,Víctor Ruiz,es  ESP,DF,Villarreal,26,1989,35,2991,85,87.5,33.2,32,90,32,3,37,1,1.71,37,29,+8,+0.24,+0.03
496,Antonio Rukavina,rs  SRB,"DF,MF",Villarreal,31,1984,18,1349,75,39.4,15.0,14,90,14,4,22,17,1.44,16,16,0,0.00,-0.39
497,Gerónimo Rulli,ar  ARG,GK,Real Sociedad,23,1992,36,3191,89,93.3,35.5,36,89,35,0,,0,1.25,40,43,-3,-0.08,-0.08
498,Mathew Ryan,au  AUS,GK,Valencia,23,1992,8,720,90,21.1,8.0,8,90,8,0,,18,0.50,4,9,-5,-0.62,-0.72
499,Sergi Samper,es  ESP,MF,Barcelona,20,1995,1,30,30,0.9,0.3,0,,0,1,30,2,3.00,0,0,0,0.00,-2.20
500,Mikel San José,es  ESP,"MF,DF",Athletic Club,26,1989,34,2690,79,78.7,29.9,30,86,25,4,29,0,1.82,50,35,+15,+0.50,+0.75
501,Antonio Sanabria,py  PAR,FW,Sporting Gijón,19,1996,29,2255,78,65.9,25.1,27,82,13,2,24,0,1.14,26,36,-10,-0.40,+0.53
502,Víctor Sánchez,es  ESP,MF,Espanyol,27,1987,29,2290,79,67.0,25.4,28,81,14,1,25,0,1.34,32,48,-16,-0.63,+0.80
503,Roque Santa Cruz,py  PAR,FW,Málaga,33,1981,17,430,25,12.6,4.8,3,78,2,14,14,3,1.00,6,4,+2,+0.42,+0.39
504,Aderlan Santos,br  BRA,DF,Valencia,26,1989,17,1519,89,44.4,16.9,17,89,16,0,,14,1.06,20,23,-3,-0.18,-0.23
505,Pablo Sarabia,es  ESP,MF,Getafe,23,1992,31,2526,81,73.9,28.1,30,83,20,1,25,2,1.06,31,47,-16,-0.57,+0.84
506,Stefan Savić,me  MNE,DF,Atlético Madrid,24,1991,12,927,77,27.1,10.3,10,90,10,2,14,17,2.17,12,2,+10,+0.97,-0.29
507,Stefan Šćepović,rs  SRB,FW,Getafe,25,1990,34,1818,53,53.2,20.2,17,83,11,17,24,1,1.06,22,38,-16,-0.79,-0.01
508,Josep Señé,es  ESP,"MF,FW",Celta Vigo,23,1991,8,385,48,11.3,4.3,4,83,2,4,13,23,1.50,4,14,-10,-2.34,-2.40
509,Salva Sevilla,es  ESP,MF,Espanyol,31,1984,15,533,36,15.6,5.9,5,71,2,10,18,18,1.33,3,22,-19,-3.21,-2.74
510,Sidnei,br  BRA,DF,La Coruña,25,1989,33,2895,88,84.6,32.2,33,88,31,0,,0,1.15,39,48,-9,-0.28,+0.92
511,Eddy Silvestre,az  AZE,MF,Eibar,22,1992,6,212,35,6.2,2.4,1,90,1,5,24,7,1.83,3,4,-1,-0.42,-0.12
512,David Simón,es  ESP,DF,Las Palmas,26,1988,27,2263,84,66.2,25.1,24,90,23,3,38,6,1.00,29,40,-11,-0.44,-0.67
513,Sito,es  ESP,MF,Valencia,18,1996,1,52,52,1.5,0.6,0,,0,1,52,0,0.00,0,1,-1,-1.73,-1.70
514,Enrique Sola,es  ESP,FW,Athletic Club,29,1986,5,77,15,2.3,0.9,1,61,0,4,4,4,0.80,0,1,-1,-1.17,-1.55
515,Roberto Soldado,es  ESP,FW,Villarreal,30,1985,28,2246,80,65.7,25.0,27,82,16,1,32,6,1.93,31,18,+13,+0.52,+0.83
516,Carlos Soler,es  ESP,MF,Valencia,18,1997,0,,,,,0,,0,0,,1,,,,,,
517,David Soria,es  ESP,GK,Sevilla,22,1993,0,,,,,0,,0,0,,32,,,,,,
518,Bruno Soriano,es  ESP,MF,Villarreal,31,1984,31,2596,84,75.9,28.8,28,90,27,3,26,3,1.87,34,24,+10,+0.35,+0.46
519,Damián Suárez,uy  URU,DF,Getafe,27,1988,31,2633,85,77.0,29.3,30,87,27,1,30,0,1.00,32,43,-11,-0.38,+1.80
520,Luis Suárez,uy  URU,FW,Barcelona,28,1987,35,3150,90,92.1,35.0,35,90,35,0,,2,2.43,102,27,+75,+2.14,-0.52
521,Isaac Success,ng  NGA,"MF,FW",Granada,19,1996,30,2422,81,70.8,26.9,28,83,16,2,45,0,1.07,32,42,-10,-0.37,+0.80
522,Markel Susaeta,es  ESP,MF,Athletic Club,27,1987,28,1918,69,56.1,21.3,22,79,9,6,31,7,1.68,38,21,+17,+0.80,+1.04
523,Mamadou Sylla,sn  SEN,FW,Espanyol,21,1994,14,339,24,9.9,3.8,2,51,1,12,20,11,0.64,2,11,-9,-2.39,-1.66
524,Tana,es  ESP,MF,Las Palmas,24,1990,27,2113,78,61.8,23.5,26,80,10,1,27,2,1.22,28,28,0,0.00,+0.55
525,Álvaro Tejero,es  ESP,DF,Real Madrid,19,1996,0,,,,,0,,0,0,,1,,,,,,
526,Marc-André ter Stegen,de  GER,GK,Barcelona,23,1992,7,543,78,15.9,6.0,6,90,6,1,3,31,2.57,17,7,+10,+1.66,-0.63
527,Adnane Tighadouini,ma  MAR,"MF,FW",Málaga,22,1992,10,388,39,11.3,4.3,4,73,0,6,16,1,0.80,1,3,-2,-0.46,-0.61
528,Fernando Tissone,ar  ARG,MF,Málaga,29,1986,12,994,83,29.1,11.0,12,83,9,0,,3,0.83,5,8,-3,-0.27,-0.49
529,Tito,es  ESP,DF,Rayo Vallecano,30,1985,29,2483,86,72.6,27.6,29,86,24,0,,1,1.10,44,43,+1,+0.04,+2.15
530,Fernando Torres,es  ESP,FW,Atlético Madrid,31,1984,30,1691,56,49.4,18.8,17,77,7,13,30,4,2.30,30,9,+21,+1.12,-0.13
531,Miguel Torres,es  ESP,DF,Málaga,29,1986,23,1958,85,57.3,21.8,22,87,20,1,35,9,1.43,28,24,+4,+0.18,+0.25
532,Óliver Torres,es  ESP,MF,Atlético Madrid,20,1994,21,818,39,23.9,9.1,9,61,0,12,22,6,2.52,14,4,+10,+1.10,-0.11
533,Xavi Torres,es  ESP,MF,Betis,28,1986,12,637,53,18.6,7.1,6,80,4,6,26,12,1.08,6,14,-8,-1.13,-0.81
534,Roberto Trashorras,es  ESP,MF,Rayo Vallecano,34,1981,36,3116,87,91.1,34.6,35,89,32,1,16,0,1.06,51,69,-18,-0.52,+0.37
535,Álvaro Traver,es  ESP,MF,Levante,22,1993,0,,,,,0,,0,0,,1,,,,,,
536,Benoît Trémoulinas,fr  FRA,DF,Sevilla,29,1985,24,2158,90,63.1,24.0,24,90,23,0,,1,1.63,36,30,+6,+0.25,+0.61
537,Manu Trigueros,es  ESP,MF,Villarreal,23,1991,31,2114,68,61.8,23.5,24,82,14,7,22,7,1.77,30,21,+9,+0.38,+0.38
538,Tropi,es  ESP,MF,Valencia,20,1995,1,3,3,0.1,0.0,0,,0,1,3,2,1.00,0,0,0,0.00,+0.05
539,Ángel Trujillo,es  ESP,DF,Levante,27,1987,8,667,83,19.5,7.4,8,83,7,0,,7,0.38,6,13,-7,-0.94,-0.09
540,Arda Turan,tr  TUR,MF,Barcelona,28,1987,18,817,45,23.9,9.1,9,71,3,9,19,2,2.56,38,7,+31,+3.41,+1.62
